Orthogroup	DSER.longest_only	DPER.longest_only
OG0004870	LOC110189269|XP_020814943.1|DSER	LOC6590302|XP_002015506.1|DPER
OG0004871	LOC110179352|XP_020802526.1|DSER	LOC6600848|XP_002025985.1|DPER
OG0004872	LOC110184041|XP_020808075.1|DSER	LOC6591158|XP_002015684.1|DPER
OG0004873	LOC110177042|XP_020799218.1|DSER	LOC6588751|XP_002014838.1|DPER
OG0004874	LOC110176547|XP_020798597.1|DSER	LOC6591329|XP_026851010.1|DPER
OG0004875	LOC110179460|XP_020802678.1|DSER	LOC6603100|XP_026847068.1|DPER
OG0004876	LOC110179578|XP_020802828.1|DSER	LOC6596717|XP_026845811.1|DPER
OG0004877	LOC110179016|XP_020802017.1|DSER	LOC6600650|XP_002025659.1|DPER
OG0004878	LOC110191892|XP_020818540.1|DSER	LOC6591018|XP_002016370.1|DPER
OG0004879	LOC110191611|XP_020818157.1|DSER	LOC6590411|XP_026841790.1|DPER
OG0004880	LOC110190184|XP_020816191.1|DSER	LOC6601918|XP_002026844.1|DPER
OG0004881	LOC110178783|XP_020801688.1|DSER	LOC6599512|XP_002024640.2|DPER
OG0004882	LOC110186790|XP_020811730.1|DSER	LOC6596110|XP_026845536.1|DPER, LOC113565126|XP_026841741.1|DPER, LOC6603521|XP_002028499.1|DPER
OG0004883	LOC110185317|XP_020809741.1|DSER	LOC6600518|XP_026847594.1|DPER
OG0004884	LOC110176883|XP_020799020.1|DSER	LOC6602112|XP_026841628.1|DPER
OG0004885	LOC110177645|XP_020800121.1|DSER	LOC6593223|XP_002018483.2|DPER
OG0004886	LOC110178516|XP_020801326.1|DSER	LOC6600901|XP_026840938.1|DPER
OG0004887	LOC110191592|XP_020818135.1|DSER	LOC6592866|XP_002018533.2|DPER
OG0004888	LOC110184106|XP_020808155.1|DSER	LOC6590919|XP_026842128.1|DPER
OG0004889	LOC110180690|XP_020804066.1|DSER	LOC6592784|XP_026841079.1|DPER
OG0004890	LOC110182540|XP_020806274.1|DSER	LOC6602119|XP_026840624.1|DPER
OG0004891	LOC110181537|XP_020804977.1|DSER	LOC6602583|XP_002027607.2|DPER
OG0004892	LOC110189536|XP_020815325.1|DSER	LOC6592330|XP_026842535.1|DPER
OG0004893	LOC110180818|XP_020804158.1|DSER	LOC6591283|XP_002016499.2|DPER
OG0004894	LOC110189383|XP_020815090.1|DSER	LOC6592967|XP_002017702.1|DPER
OG0004895	LOC110181104|XP_020804434.1|DSER	LOC6592405|XP_002018150.1|DPER
OG0004896	LOC110178457|XP_020801251.1|DSER	LOC6590966|XP_026840912.1|DPER
OG0004897	LOC110178497|XP_020801303.1|DSER	LOC6591229|XP_026842025.1|DPER
OG0004898	LOC110178008|XP_020800680.1|DSER	LOC6593012|XP_026840895.1|DPER
OG0004899	LOC110191466|XP_020817978.1|DSER	LOC6601268|XP_026841734.1|DPER
OG0004900	LOC110178002|XP_020800661.1|DSER	LOC6590151|XP_002016318.1|DPER
OG0004901	LOC110177987|XP_020800642.1|DSER	LOC6592565|XP_002018247.1|DPER
OG0004902	LOC110177579|XP_020800017.1|DSER	LOC6595861|XP_026845231.1|DPER
OG0004903	LOC110184403|XP_020808627.1|DSER	LOC6593133|XP_002018107.1|DPER
OG0004904	LOC110191308|XP_020817780.1|DSER	LOC113566243|XP_026846827.1|DPER
OG0004905	LOC110191580|XP_020818122.1|DSER	LOC6590839|XP_026841051.1|DPER
OG0004906	LOC110190799|XP_020817101.1|DSER	LOC6599630|XP_026849542.1|DPER
OG0004907	LOC110187105|XP_020812174.1|DSER	LOC6596111|XP_002021264.1|DPER
OG0004908	LOC110189997|XP_020815954.1|DSER	LOC6604426|XP_026845682.1|DPER
OG0004909	LOC110189838|XP_020815697.1|DSER	LOC6597127|XP_026845591.1|DPER
OG0004910	LOC110189961|XP_020815908.1|DSER	LOC6597128|XP_002022316.1|DPER
OG0004911	LOC110186773|XP_020811705.1|DSER	LOC6601680|XP_026847532.1|DPER
OG0004912	LOC110190804|XP_020817111.1|DSER	LOC6599629|XP_002024739.1|DPER
OG0004913	LOC110182911|XP_020806731.1|DSER	LOC6592483|XP_002017925.1|DPER
OG0004914	LOC110182905|XP_020806722.1|DSER	LOC6592478|XP_026841675.1|DPER
OG0004915	LOC110178700|XP_020801563.1|DSER	LOC6601296|XP_026841669.1|DPER
OG0004916	LOC110188351|XP_020813758.1|DSER	LOC6590142|XP_026842863.1|DPER
OG0004917	LOC110190793|XP_020817092.1|DSER	LOC113566362|XP_026847462.1|DPER
OG0004918	LOC110190791|XP_020817088.1|DSER	LOC6599778|XP_002024865.2|DPER
OG0004919	LOC110186253|XP_020810993.1|DSER	LOC6588454|XP_002012979.1|DPER
OG0004920	LOC110189933|XP_020815876.1|DSER	LOC6599076|XP_002024209.1|DPER
OG0004921	LOC110190347|XP_020816406.1|DSER	LOC6597133|XP_026845421.1|DPER
OG0004922	LOC110190340|XP_020816398.1|DSER	LOC6602483|XP_026848754.1|DPER, LOC113566940|XP_026849972.1|DPER
OG0004923	LOC110183580|XP_020807550.1|DSER	LOC6599786|XP_002024873.1|DPER
OG0004924	LOC110184789|XP_020809087.1|DSER	LOC6601425|XP_002026461.1|DPER
OG0004925	LOC110178615|XP_020801459.1|DSER	LOC6603951|XP_026847991.1|DPER
OG0004926	LOC110178777|XP_020801678.1|DSER	LOC6601667|XP_002026732.1|DPER
OG0004927	LOC110190462|XP_020816622.1|DSER	LOC6602732|XP_026849499.1|DPER
OG0004928	LOC110184115|XP_020808170.1|DSER	LOC6590074|XP_026842526.1|DPER
OG0004929	LOC110184494|XP_020808707.1|DSER	LOC6601070|XP_026847308.1|DPER
OG0004930	LOC110178232|XP_020800941.1|DSER	LOC6600951|XP_026842503.1|DPER
OG0004931	LOC110182865|XP_020806667.1|DSER	LOC6592485|XP_002017927.1|DPER
OG0004932	LOC110178806|XP_020801720.1|DSER	LOC6601094|XP_002026059.2|DPER
OG0004933	LOC110187091|XP_020812192.1|DSER	LOC6591061|XP_002015692.1|DPER
OG0004934	LOC110191521|XP_020818048.1|DSER	LOC6590984|XP_002016549.1|DPER
OG0004935	LOC110189712|XP_020815560.1|DSER	LOC6592326|XP_026841185.1|DPER
OG0004936	LOC110190084|XP_020816048.1|DSER	LOC6599741|XP_026847407.1|DPER
OG0004937	LOC110184711|XP_020808990.1|DSER	LOC6601428|XP_002026464.2|DPER
OG0004938	LOC110189115|XP_020814748.1|DSER	LOC6596118|XP_002020966.1|DPER
OG0004939	LOC110190178|XP_020816185.1|DSER	LOC6602363|XP_002027394.2|DPER
OG0004940	LOC110190152|XP_020816148.1|DSER	LOC6602372|XP_002027403.1|DPER
OG0004941	LOC110190521|XP_020816714.1|DSER	LOC6599800|XP_026847349.1|DPER
OG0004942	LOC110176204|XP_020798124.1|DSER	LOC6600308|XP_002025362.1|DPER
OG0004943	LOC110190469|XP_020816637.1|DSER	LOC6601208|XP_026848069.1|DPER
OG0004944	LOC110188817|XP_020814356.1|DSER	LOC6604287|XP_002029201.2|DPER
OG0004945	LOC110189775|XP_020815658.1|DSER	LOC6590053|XP_002015526.1|DPER
OG0004946	LOC110190203|XP_020816212.1|DSER	LOC6603336|XP_026848059.1|DPER
OG0004947	LOC110177611|XP_020800069.1|DSER	LOC6600268|XP_002025385.1|DPER
OG0004948	LOC110177633|XP_020800106.1|DSER	LOC6600330|XP_002025383.1|DPER
OG0004949	LOC110177566|XP_020799997.1|DSER	LOC6600326|XP_026849042.1|DPER
OG0004950	LOC110178790|XP_020801702.1|DSER	LOC6601099|XP_026847433.1|DPER
OG0004951	LOC110188669|XP_020814125.1|DSER	LOC6588436|XP_002012969.1|DPER
OG0004952	LOC110187300|XP_020812350.1|DSER	LOC6596071|XP_002021102.1|DPER
OG0004953	LOC110190588|XP_020816840.1|DSER	LOC6599792|XP_002024962.1|DPER
OG0004954	LOC110190547|XP_020816756.1|DSER	LOC6599794|XP_002024964.2|DPER
OG0004955	LOC110178750|XP_020801641.1|DSER	LOC6602987|XP_002028014.1|DPER
OG0004956	LOC110178010|XP_020800682.1|DSER	LOC6590034|XP_002016308.1|DPER
OG0004957	LOC110182785|XP_020806570.1|DSER	LOC6596217|XP_026845569.1|DPER
OG0004958	LOC110187255|XP_020812307.1|DSER	LOC6596132|XP_002021096.1|DPER
OG0004959	LOC110187179|XP_020812240.1|DSER	LOC6596130|XP_002021094.1|DPER
OG0004960	LOC110186890|XP_020811852.1|DSER	LOC6596129|XP_026845207.1|DPER
OG0004961	LOC110189392|XP_020815100.1|DSER	LOC6592734|XP_026841517.1|DPER
OG0004962	LOC110190171|XP_020816177.1|DSER	LOC6600515|XP_002025580.1|DPER
OG0004963	LOC110185186|XP_020809562.1|DSER	LOC6595826|XP_026845479.1|DPER
OG0004964	LOC110190501|XP_020816676.1|DSER	LOC6600285|XP_002025398.1|DPER
OG0004965	LOC110190818|XP_020817129.1|DSER	LOC6602962|XP_002027973.1|DPER
OG0004966	LOC110190817|XP_020817127.1|DSER	LOC6602963|XP_002027974.1|DPER
OG0004967	LOC110189731|XP_020815584.1|DSER	LOC6591116|XP_026841182.1|DPER
OG0004968	LOC110189953|XP_020815901.1|DSER	LOC6599726|XP_002024831.1|DPER
OG0004969	LOC110178529|XP_020801344.1|DSER	LOC6603674|XP_002028648.1|DPER
OG0004970	LOC110190121|XP_020816098.1|DSER	LOC6599727|XP_026847253.1|DPER
OG0004971	LOC110190122|XP_020816099.1|DSER	LOC6599729|XP_002024834.2|DPER
OG0004972	LOC110190585|XP_020816837.1|DSER	LOC113566602|XP_026848784.1|DPER
OG0004973	LOC110178748|XP_020801639.1|DSER	LOC6601078|XP_002026072.1|DPER
OG0004974	LOC110187466|XP_020812515.1|DSER	LOC6596123|XP_002021087.1|DPER
OG0004975	LOC110183583|XP_020807555.1|DSER	LOC6599784|XP_002024871.1|DPER
OG0004976	LOC110183665|XP_020807656.1|DSER	LOC6600994|XP_026849738.1|DPER
OG0004977	LOC110176889|XP_020799033.1|DSER	LOC6593026|XP_002018219.1|DPER
OG0004978	LOC110189706|XP_020815539.1|DSER	LOC6592328|XP_002018562.1|DPER
OG0004979	LOC110190752|XP_020817033.1|DSER	LOC6601239|XP_002026297.1|DPER
OG0004980	LOC110176220|XP_020798158.1|DSER	LOC6597016|XP_026845461.1|DPER
OG0004981	LOC110185310|XP_020809723.1|DSER	LOC6601494|XP_002026556.1|DPER
OG0004982	LOC110185289|XP_020809697.1|DSER	LOC6601492|XP_002026554.1|DPER
OG0004983	LOC110190474|XP_020816643.1|DSER	LOC6600244|XP_002025409.1|DPER
OG0004984	LOC110178739|XP_020801626.1|DSER	LOC6601693|XP_026847543.1|DPER
OG0004985	LOC110190903|XP_020817222.1|DSER	LOC6600634|XP_026847537.1|DPER
OG0004986	LOC110178945|XP_020801903.1|DSER	LOC6598922|XP_002024109.1|DPER
OG0004987	LOC110190291|XP_020816329.1|DSER	LOC6601003|XP_026849718.1|DPER
OG0004988	LOC110190904|XP_020817224.1|DSER	LOC6600635|XP_002025629.1|DPER
OG0004989	LOC110190292|XP_020816335.1|DSER	LOC6600999|XP_002026154.1|DPER
OG0004990	LOC110179241|XP_020802353.1|DSER	LOC6593104|XP_002017886.1|DPER
OG0004991	LOC110177831|XP_020800434.1|DSER	LOC6590892|XP_002015433.1|DPER
OG0004992	LOC110177832|XP_020800436.1|DSER	LOC6590891|XP_002015432.1|DPER
OG0004993	LOC110181266|XP_020804631.1|DSER	LOC6596072|XP_002021103.1|DPER
OG0004994	LOC110186919|XP_020811904.1|DSER	LOC6602943|XP_026848855.1|DPER
OG0004995	LOC110183723|XP_020807730.1|DSER	LOC6595857|XP_026845714.1|DPER
OG0004996	LOC110190594|XP_020816846.1|DSER	LOC6603017|XP_002028038.2|DPER
OG0004997	LOC110188928|XP_020814512.1|DSER	LOC6601341|XP_002026385.1|DPER
OG0004998	LOC110177823|XP_020800372.1|DSER	LOC6602140|XP_002027111.1|DPER
OG0004999	LOC110189101|XP_020814737.1|DSER	LOC6599498|XP_026849563.1|DPER
OG0005000	LOC110189260|XP_020814933.1|DSER	LOC6592737|XP_002017645.1|DPER
OG0005001	LOC110189057|XP_020814685.1|DSER	LOC6599583|XP_026849567.1|DPER
OG0005002	LOC110191813|XP_020818426.1|DSER	LOC6591487|XP_002017381.1|DPER
OG0005003	LOC110183632|XP_020807609.1|DSER	LOC6599481|XP_002024601.1|DPER
OG0005004	LOC110189306|XP_020815005.1|DSER	LOC6603029|XP_002028011.1|DPER
OG0005005	LOC110190370|XP_020816441.1|DSER	LOC6602385|XP_002027389.1|DPER
OG0005006	LOC110187438|XP_020812489.1|DSER	LOC6601021|XP_026849711.1|DPER
OG0005007	LOC110185237|XP_020809630.1|DSER	LOC6596102|XP_002021255.2|DPER
OG0005008	LOC110178632|XP_020801477.1|DSER	LOC6603279|XP_026849888.1|DPER
OG0005009	LOC110190177|XP_020816184.1|DSER	LOC6601404|XP_002026507.1|DPER
OG0005010	LOC110179020|XP_020802024.1|DSER	LOC6600648|XP_026847556.1|DPER
OG0005011	LOC110191657|XP_020818213.1|DSER	LOC6590998|XP_026840673.1|DPER
OG0005012	LOC110190231|XP_020816251.1|DSER	LOC6597104|XP_026845422.1|DPER
OG0005013	LOC110186937|XP_020811926.1|DSER	LOC6594689|XP_002019616.2|DPER
OG0005014	LOC110190638|XP_020816893.1|DSER	LOC6600237|XP_002025402.1|DPER
OG0005015	LOC110178985|XP_020801958.1|DSER	LOC6602290|XP_002027349.1|DPER
OG0005016	LOC110190677|XP_020816942.1|DSER	LOC6600586|XP_026847646.1|DPER
OG0005017	LOC110190829|XP_020817146.1|DSER	LOC6601223|XP_026848063.1|DPER
OG0005018	LOC110179420|XP_020802608.1|DSER	LOC6599555|XP_026849436.1|DPER
OG0005019	LOC110190813|XP_020817122.1|DSER	LOC6599805|XP_002024975.1|DPER
OG0005020	LOC110178535|XP_020801357.1|DSER	LOC6592781|XP_002018432.1|DPER
OG0005021	LOC110183351|XP_020807265.1|DSER	LOC6588712|XP_002014380.1|DPER
OG0005022	LOC110177557|XP_020799988.1|DSER	LOC6600281|XP_002025394.1|DPER
OG0005023	LOC110179435|XP_020802674.1|DSER	LOC6592270|XP_026841789.1|DPER
OG0005024	LOC110177585|XP_020800028.1|DSER	LOC6600503|XP_026847586.1|DPER
OG0005025	LOC110190657|XP_020816916.1|DSER	LOC6599651|XP_002024761.2|DPER
OG0005026	LOC110189066|XP_020814695.1|DSER	LOC6599605|XP_002024695.1|DPER
OG0005027	LOC110183626|XP_020807602.1|DSER	LOC6600990|XP_026849756.1|DPER
OG0005028	LOC110188694|XP_020814161.1|DSER	LOC6598711|XP_002023890.1|DPER
OG0005029	LOC110185175|XP_020809552.1|DSER	LOC6595913|XP_002021059.2|DPER
OG0005030	LOC110178809|XP_020801728.1|DSER	LOC6601125|XP_002026054.2|DPER
OG0005031	LOC110176679|XP_020798775.1|DSER, LOC110185165|XP_020809529.1|DSER	LOC6601380|XP_026847861.1|DPER
OG0005032	LOC110190129|XP_020816112.1|DSER	LOC6601161|XP_002026260.1|DPER
OG0005033	LOC110176235|XP_020798191.1|DSER	LOC6600317|XP_026849061.1|DPER
OG0005034	LOC110176242|XP_020798200.1|DSER	LOC113566668|XP_026849096.1|DPER
OG0005035	LOC110190005|XP_020815963.1|DSER	LOC6601156|XP_026848073.1|DPER
OG0005036	LOC110188872|XP_020814445.1|DSER	LOC6599623|XP_002024733.1|DPER
OG0005037	LOC110190633|XP_020816887.1|DSER	LOC6599631|XP_026849543.1|DPER
OG0005038	LOC110177608|XP_020800066.1|DSER	LOC6601702|XP_002026705.2|DPER
OG0005039	LOC110185652|XP_020810268.1|DSER	LOC6595555|XP_026844412.1|DPER
OG0005040	LOC110189847|XP_020815716.1|DSER	LOC6601227|XP_002026285.1|DPER
OG0005041	LOC110190172|XP_020816178.1|DSER	LOC6600514|XP_026847561.1|DPER
OG0005042	LOC110185333|XP_020809768.1|DSER	LOC6602722|XP_002027747.2|DPER
OG0005043	LOC110179195|XP_020802268.1|DSER	LOC6600902|XP_002025911.1|DPER
OG0005044	LOC110179193|XP_020802266.1|DSER	LOC6600904|XP_002025913.1|DPER
OG0005045	LOC110179222|XP_020802316.1|DSER	LOC6600907|XP_002025916.1|DPER
OG0005046	LOC110189635|XP_020815438.1|DSER	LOC6592256|XP_002018565.1|DPER
OG0005047	LOC110190541|XP_020816747.1|DSER	LOC6596234|XP_002021194.2|DPER
OG0005048	LOC110190497|XP_020816672.1|DSER	LOC6596233|XP_002021193.1|DPER
OG0005049	LOC110189936|XP_020815880.1|DSER	LOC6601154|XP_026848158.1|DPER
OG0005050	LOC110177732|XP_020800243.1|DSER	LOC6590890|XP_026842757.1|DPER
OG0005051	LOC110189971|XP_020815919.1|DSER	LOC6601138|XP_002026270.1|DPER
OG0005052	LOC110189973|XP_020815922.1|DSER	LOC6601140|XP_002026272.1|DPER
OG0005053	LOC110177885|XP_020800509.1|DSER	LOC6589884|XP_002014488.1|DPER
OG0005054	LOC110184659|XP_020808920.1|DSER	LOC6603354|XP_026848099.1|DPER
OG0005055	LOC110180099|XP_020803381.1|DSER	LOC6599111|XP_002024412.2|DPER
OG0005056	LOC110176887|XP_020799031.1|DSER	LOC6602108|XP_026841927.1|DPER
OG0005057	LOC110176739|XP_020798842.1|DSER	LOC6597171|XP_026845202.1|DPER
OG0005058	LOC110176197|XP_020798108.1|DSER	LOC6603576|XP_026849615.1|DPER
OG0005059	LOC110178056|XP_020800724.1|DSER	LOC6592954|XP_002017697.1|DPER
OG0005060	LOC110182794|XP_020806589.1|DSER	LOC6592953|XP_002017696.2|DPER
OG0005061	LOC110180583|XP_020803934.1|DSER	LOC6593554|XP_002018969.1|DPER
OG0005062	LOC110191472|XP_020817991.1|DSER	LOC6589963|XP_026840719.1|DPER
OG0005063	LOC110189654|XP_020815459.1|DSER	LOC6590767|XP_002015399.1|DPER
OG0005064	LOC110190667|XP_020816926.1|DSER	LOC6596120|XP_002020968.1|DPER
OG0005065	LOC110191533|XP_020818063.1|DSER	LOC6602067|XP_026841534.1|DPER
OG0005066	LOC110176366|XP_020798356.1|DSER	LOC6590143|XP_002015956.1|DPER
OG0005067	LOC110191305|XP_020817779.1|DSER	LOC6593196|XP_002018119.1|DPER
OG0005068	LOC110178980|XP_020801952.1|DSER	LOC6598940|XP_002024127.1|DPER
OG0005069	LOC110182962|XP_020806813.1|DSER	LOC6590552|XP_002016232.1|DPER
OG0005070	LOC110191477|XP_020817997.1|DSER	LOC6591043|XP_002016554.1|DPER
OG0005071	LOC110178901|XP_020801837.1|DSER	LOC6602805|XP_002027856.2|DPER
OG0005072	LOC110178843|XP_020801761.1|DSER	LOC6596689|XP_002021958.1|DPER
OG0005073	LOC110191541|XP_020818072.1|DSER	LOC6593150|XP_002018527.1|DPER
OG0005074	LOC110189095|XP_020814728.1|DSER	LOC6602161|XP_026847980.1|DPER
OG0005075	LOC110176795|XP_020798890.1|DSER, LOC110189320|XP_020815022.1|DSER	LOC6601569|XP_002026660.2|DPER
OG0005076	LOC110191506|XP_020818033.1|DSER	LOC6601266|XP_002026395.1|DPER
OG0005078	LOC110177563|XP_020799995.1|DSER	LOC6603568|XP_002028550.1|DPER
OG0005079	LOC110184116|XP_020808177.1|DSER	LOC6590750|XP_026842213.1|DPER
OG0005080	LOC110182786|XP_020806571.1|DSER	LOC6600520|XP_002025585.1|DPER
OG0005081	LOC110189491|XP_020815241.1|DSER	LOC6590880|XP_026840762.1|DPER
OG0005082	LOC110179981|XP_020803230.1|DSER	LOC6596065|XP_002021222.1|DPER
OG0005083	LOC110183237|XP_020807112.1|DSER	LOC6598521|XP_002023560.1|DPER
OG0005084	LOC110188863|XP_020814437.1|DSER	LOC6602314|XP_026848495.1|DPER
OG0005085	LOC110178929|XP_020801879.1|DSER	LOC6599001|XP_002024069.1|DPER
OG0005086	LOC110180046|XP_020803325.1|DSER	LOC6602122|XP_002027194.2|DPER
OG0005087	LOC110190442|XP_020816597.1|DSER	LOC6602825|XP_026847785.1|DPER
OG0005088	LOC110191638|XP_020818188.1|DSER	LOC6601272|XP_002026401.1|DPER
OG0005089	LOC110191637|XP_020818187.1|DSER	LOC6601270|XP_002026399.1|DPER
OG0005090	LOC110176260|XP_020798235.1|DSER	LOC6591267|XP_002015800.1|DPER
OG0005091	LOC110182116|XP_020805789.1|DSER	LOC6592222|XP_026841489.1|DPER
OG0005092	LOC110176735|XP_020798837.1|DSER	LOC6597157|XP_002022362.1|DPER
OG0005093	LOC110178938|XP_020801894.1|DSER	LOC6602295|XP_002027354.2|DPER
OG0005094	LOC110177561|XP_020799993.1|DSER	LOC6604157|XP_026847977.1|DPER
OG0005095	LOC110184050|XP_020808084.1|DSER	LOC6590108|XP_026842284.1|DPER
OG0005096	LOC110185584|XP_020810175.1|DSER	LOC6596421|XP_026843338.1|DPER
OG0005097	LOC110189404|XP_020815118.1|DSER	LOC6592977|XP_002018027.1|DPER
OG0005098	LOC110179051|XP_020802073.1|DSER	LOC6600855|XP_026842378.1|DPER
OG0005099	LOC110189454|XP_020815187.1|DSER	LOC6592274|XP_002018415.1|DPER
OG0005100	LOC110189453|XP_020815186.1|DSER	LOC6592273|XP_002018414.1|DPER
OG0005101	LOC110188050|XP_020813259.1|DSER	LOC6594208|XP_002019667.1|DPER
OG0005102	LOC110179208|XP_020802285.1|DSER	LOC6600908|XP_026841123.1|DPER
OG0005103	LOC110191473|XP_020817992.1|DSER	LOC6590987|XP_002016552.1|DPER
OG0005104	LOC110183842|XP_020807852.1|DSER	LOC6604588|XP_002029472.1|DPER, LOC6593533|XP_002018720.1|DPER
OG0005105	LOC110190368|XP_020816439.1|DSER	LOC6601423|XP_002026492.1|DPER
OG0005106	LOC110185311|XP_020809724.1|DSER	LOC6603911|XP_026847595.1|DPER
OG0005107	LOC110182768|XP_020806546.1|DSER	LOC6596220|XP_002021288.2|DPER
OG0005108	LOC110179278|XP_020802426.1|DSER	LOC6592249|XP_002017635.1|DPER
OG0005109	LOC110181869|XP_020805452.1|DSER	LOC6602680|XP_002027691.1|DPER
OG0005110	LOC110183594|XP_020807567.1|DSER	LOC6599759|XP_026847305.1|DPER
OG0005111	LOC110176256|XP_020798225.1|DSER	LOC6602791|XP_026847873.1|DPER
OG0005112	LOC110187052|XP_020812090.1|DSER	LOC6601013|XP_026849692.1|DPER
OG0005113	LOC110176257|XP_020798227.1|DSER	LOC6602786|XP_002027800.1|DPER
OG0005114	LOC110188826|XP_020814376.1|DSER	LOC6601249|XP_002026211.1|DPER
OG0005115	LOC110182328|XP_020806019.1|DSER	LOC6596312|XP_026843610.1|DPER
OG0005116	LOC110183581|XP_020807551.1|DSER	LOC6601645|XP_002026759.2|DPER
OG0005117	LOC110182463|XP_020806160.1|DSER	LOC6598373|XP_002023398.1|DPER
OG0005118	LOC110183194|XP_020807060.1|DSER	LOC6589709|XP_002014459.1|DPER
OG0005119	LOC110177793|XP_020800341.1|DSER	LOC6591251|XP_026841571.1|DPER
OG0005120	LOC110177623|XP_020800089.1|DSER	LOC6595888|XP_026845448.1|DPER
OG0005121	LOC110187791|XP_020812927.1|DSER, LOC110190051|XP_020816015.1|DSER	LOC6602411|XP_026848586.1|DPER
OG0005122	LOC110191145|XP_020817560.1|DSER	LOC6595900|XP_002021441.1|DPER
OG0005123	LOC110185224|XP_020809614.1|DSER	LOC6599059|XP_026848960.1|DPER
OG0005124	LOC110183603|XP_020807575.1|DSER	LOC6601658|XP_026847526.1|DPER
OG0005125	LOC110183563|XP_020807524.1|DSER	LOC6601659|XP_026847486.1|DPER
OG0005126	LOC110190786|XP_020817083.1|DSER	LOC6601219|XP_026848091.1|DPER
OG0005127	LOC110188889|XP_020814465.1|DSER	LOC6599090|XP_002024223.1|DPER
OG0005128	LOC110189570|XP_020815360.1|DSER	LOC6590719|XP_026840598.1|DPER
OG0005129	LOC110184633|XP_020808888.1|DSER	LOC6601795|XP_002026854.1|DPER
OG0005130	LOC110176725|XP_020798826.1|DSER	LOC6601834|XP_026849377.1|DPER
OG0005131	LOC110176699|XP_020798793.1|DSER	LOC6597191|XP_002022336.2|DPER
OG0005132	LOC110178587|XP_020801425.1|DSER	LOC6603304|XP_002028285.1|DPER
OG0005133	LOC110187354|XP_020812407.1|DSER	LOC113566609|XP_026848813.1|DPER
OG0005134	LOC110190570|XP_020816804.1|DSER	LOC6596229|XP_026845635.1|DPER
OG0005135	LOC110188912|XP_020814492.1|DSER	LOC6595865|XP_002021410.1|DPER
OG0005136	LOC110188903|XP_020814483.1|DSER	LOC6595867|XP_002021412.1|DPER
OG0005137	LOC110177328|XP_020799661.1|DSER	LOC6587888|XP_026840865.1|DPER
OG0005138	LOC110176241|XP_020798199.1|DSER	LOC6600316|XP_002025370.2|DPER
OG0005139	LOC110184720|XP_020808999.1|DSER	LOC6601463|XP_002026430.2|DPER
OG0005140	LOC110182334|XP_020806024.1|DSER	LOC6596349|XP_002021487.1|DPER
OG0005141	LOC110188927|XP_020814511.1|DSER	LOC6593123|XP_002017622.1|DPER
OG0005142	LOC110189955|XP_020815903.1|DSER	LOC6602466|XP_026848773.1|DPER
OG0005143	LOC110190404|XP_020816529.1|DSER	LOC6602491|XP_026848717.1|DPER
OG0005144	LOC110190311|XP_020816359.1|DSER	LOC6602494|XP_026848800.1|DPER
OG0005145	LOC110190264|XP_020816289.1|DSER	LOC6602462|XP_002027524.1|DPER
OG0005146	LOC110190771|XP_020817061.1|DSER	LOC6601235|XP_026848204.1|DPER
OG0005147	LOC110190773|XP_020817064.1|DSER	LOC113566504|XP_026848205.1|DPER
OG0005148	LOC110190661|XP_020816921.1|DSER	LOC6599636|XP_002024746.2|DPER
OG0005149	LOC110188129|XP_020813379.1|DSER	LOC6592935|XP_002018382.1|DPER
OG0005150	LOC110188716|XP_020814184.1|DSER	LOC6599820|XP_002024920.1|DPER
OG0005151	LOC110183586|XP_020807558.1|DSER	LOC6601915|XP_002026964.1|DPER
OG0005152	LOC110183556|XP_020807516.1|DSER	LOC6601908|XP_002026957.1|DPER
OG0005153	LOC110183553|XP_020807512.1|DSER	LOC113566709|XP_026849327.1|DPER, LOC6601906|XP_026849325.1|DPER
OG0005154	LOC110183574|XP_020807543.1|DSER	LOC6601904|XP_026849320.1|DPER
OG0005155	LOC110179416|XP_020802603.1|DSER	LOC6599559|XP_026849409.1|DPER
OG0005156	LOC110191031|XP_020817408.1|DSER	LOC6591460|XP_002016946.1|DPER
OG0005157	LOC110177530|XP_020799953.1|DSER	LOC6593198|XP_026842294.1|DPER
OG0005158	LOC110184792|XP_020809090.1|DSER	LOC6599465|XP_002024614.2|DPER
OG0005159	LOC110177589|XP_020800032.1|DSER	LOC6599767|XP_002024887.2|DPER
OG0005160	LOC110185204|XP_020809590.1|DSER	LOC6596095|XP_002021248.1|DPER
OG0005161	LOC110191631|XP_020818179.1|DSER	LOC6590424|XP_002016596.1|DPER
OG0005162	LOC110182646|XP_020806373.1|DSER, LOC110184136|XP_020808206.1|DSER	LOC6598246|XP_002023416.1|DPER
OG0005163	LOC110190213|XP_020816227.1|DSER	LOC6600502|XP_002025609.1|DPER
OG0005164	LOC110179966|XP_020803206.1|DSER	LOC113565972|XP_026845261.1|DPER
OG0005165	LOC110189238|XP_020814880.1|DSER	LOC6601292|XP_002026330.2|DPER
OG0005166	LOC110177105|XP_020799309.1|DSER	LOC6591992|XP_002017216.1|DPER
OG0005167	LOC110177106|XP_020799310.1|DSER	LOC6591993|XP_002017217.1|DPER
OG0005168	LOC110190188|XP_020816195.1|DSER	LOC6601008|XP_002026163.1|DPER
OG0005169	LOC110178684|XP_020801547.1|DSER	LOC6603301|XP_002028282.1|DPER
