Orthogroup	DSER.longest_only	BTRY.longest_only
OG0005542	LOC110183392|XP_020807318.1|DSER, LOC110187654|XP_020812732.1|DSER	LOC120777242|XP_039964369.1|BTRY
OG0005543	LOC110181345|XP_020804725.1|DSER	LOC120767851|XP_039950085.1|BTRY
OG0005544	LOC110185345|XP_020809782.1|DSER, LOC110178194|XP_020800887.1|DSER	LOC120768152|XP_039950647.1|BTRY
OG0005545	LOC110183167|XP_020807017.1|DSER	LOC120769094|XP_039951886.1|BTRY
OG0005546	LOC110187431|XP_020812480.1|DSER	LOC120768194|XP_039950699.1|BTRY
OG0005547	LOC110176897|XP_020799040.1|DSER	LOC120769185|XP_039952006.1|BTRY
OG0005548	LOC110176848|XP_020798968.1|DSER	LOC120769722|XP_039952797.1|BTRY
OG0005549	LOC110176957|XP_020799123.1|DSER	LOC120768276|XP_039950809.1|BTRY
OG0005550	LOC110187390|XP_020812438.1|DSER	LOC120768150|XP_039950645.1|BTRY
OG0005551	LOC110184055|XP_020808091.1|DSER	LOC120772359|XP_039956858.1|BTRY
OG0005552	LOC110184085|XP_020808130.1|DSER	LOC120771327|XP_039955207.1|BTRY
OG0005553	LOC110183201|XP_020807072.1|DSER	LOC120767710|XP_039949839.1|BTRY
OG0005554	LOC110176802|XP_020798897.1|DSER	LOC120769803|XP_039952931.1|BTRY
OG0005555	LOC110176992|XP_020799161.1|DSER	LOC120768595|XP_039951292.1|BTRY
OG0005556	LOC110176990|XP_020799160.1|DSER	LOC120768565|XP_039951246.1|BTRY
OG0005557	LOC110184894|XP_020809200.1|DSER	LOC120767555|XP_039949620.1|BTRY
OG0005558	LOC110179383|XP_020802557.1|DSER	LOC120767395|XP_039949348.1|BTRY
OG0005559	LOC110187291|XP_020812339.1|DSER	LOC120768012|XP_039950382.1|BTRY
OG0005560	LOC110187348|XP_020812395.1|DSER	LOC120767554|XP_039949618.1|BTRY
OG0005561	LOC110181499|XP_020804926.1|DSER	LOC120767196|XP_039948931.1|BTRY
OG0005562	LOC110179182|XP_020802244.1|DSER	LOC120769420|XP_039952332.1|BTRY
OG0005563	LOC110185445|XP_020809932.1|DSER	LOC120779436|XP_039967607.1|BTRY
OG0005564	LOC110183399|XP_020807328.1|DSER	LOC120767933|XP_039950226.1|BTRY
OG0005565	LOC110184834|XP_020809137.1|DSER, LOC110179805|XP_020803072.1|DSER	LOC120769602|XP_039952616.1|BTRY
OG0005566	LOC110179806|XP_020803073.1|DSER	LOC120769606|XP_039952620.1|BTRY
OG0005567	LOC110189699|XP_020815537.1|DSER	LOC120775694|XP_039961976.1|BTRY
OG0005568	LOC110182330|XP_020806021.1|DSER	LOC120768326|XP_039950899.1|BTRY
OG0005569	LOC110182250|XP_020805928.1|DSER	LOC120768903|XP_039951594.1|BTRY
OG0005570	LOC110185655|XP_020810273.1|DSER	LOC120769243|XP_039952077.1|BTRY
OG0005571	LOC110177964|XP_020800614.1|DSER	LOC120772091|XP_039956429.1|BTRY
OG0005572	LOC110180043|XP_020803314.1|DSER	LOC120771581|XP_039955586.1|BTRY
OG0005573	LOC110186400|XP_020811223.1|DSER	LOC120766579|XP_039948110.1|BTRY
OG0005574	LOC110191534|XP_020818065.1|DSER	LOC120771275|XP_039955134.1|BTRY
OG0005575	LOC110186221|XP_020810942.1|DSER	LOC120766344|XP_039947704.1|BTRY
OG0005576	LOC110189452|XP_020815183.1|DSER	LOC120771611|XP_039955629.1|BTRY
OG0005577	LOC110176143|XP_020798038.1|DSER	LOC120776856|XP_039963835.1|BTRY
OG0005578	LOC110178564|XP_020801395.1|DSER	LOC120777359|XP_039964561.1|BTRY
OG0005579	LOC110178563|XP_020801394.1|DSER	LOC120777361|XP_039964564.1|BTRY
OG0005580	LOC110190711|XP_020816990.1|DSER	LOC120777069|XP_039964129.1|BTRY
OG0005581	LOC110181661|XP_020805126.1|DSER	LOC120773499|XP_039958375.1|BTRY
OG0005582	LOC110190915|XP_020817235.1|DSER	LOC120778351|XP_039966073.1|BTRY
OG0005583	LOC110190260|XP_020816284.1|DSER	LOC120778009|XP_039965608.1|BTRY
OG0005585	LOC110191731|XP_020818309.1|DSER	LOC120766168|XP_039947451.1|BTRY
OG0005586	LOC110177246|XP_020799550.1|DSER	LOC120775045|XP_039960958.1|BTRY
OG0005587	LOC110183458|XP_020807398.1|DSER	LOC120772160|XP_039956531.1|BTRY
OG0005588	LOC110190579|XP_020816826.1|DSER	LOC120778749|XP_039966657.1|BTRY
OG0005589	LOC110186531|XP_020811389.1|DSER	LOC120781666|XP_039969825.1|BTRY
OG0005590	LOC110189439|XP_020815169.1|DSER	LOC120770025|XP_039953059.1|BTRY
OG0005591	LOC110176109|XP_020798006.1|DSER	LOC120774599|XP_039960263.1|BTRY
OG0005592	LOC110190373|XP_020816449.1|DSER	LOC120766985|XP_039948723.1|BTRY
OG0005593	LOC110188882|XP_020814458.1|DSER	LOC120778056|XP_039965670.1|BTRY
OG0005594	LOC110186960|XP_020811964.1|DSER	LOC120776833|XP_039963788.1|BTRY
OG0005595	LOC110186953|XP_020811951.1|DSER	LOC120776831|XP_039963786.1|BTRY
OG0005596	LOC110177624|XP_020800091.1|DSER	LOC120778860|XP_039966827.1|BTRY
OG0005597	LOC110186475|XP_020811320.1|DSER	LOC120779552|XP_039967828.1|BTRY
OG0005598	LOC110176407|XP_020798406.1|DSER	LOC120767353|XP_039949253.1|BTRY
OG0005599	LOC110180042|XP_020803313.1|DSER	LOC120773074|XP_039957953.1|BTRY
OG0005600	LOC110177168|XP_020799413.1|DSER	LOC120766873|XP_039948538.1|BTRY
OG0005601	LOC110180164|XP_020803481.1|DSER	LOC120774145|XP_039959477.1|BTRY
OG0005602	LOC110186226|XP_020810948.1|DSER	LOC120771916|XP_039956141.1|BTRY
OG0005603	LOC110177750|XP_020800269.1|DSER	LOC120772391|XP_039956915.1|BTRY
OG0005604	LOC110177748|XP_020800267.1|DSER	LOC120770189|XP_039953353.1|BTRY
OG0005605	LOC110178230|XP_020800938.1|DSER	LOC120770372|XP_039953723.1|BTRY
OG0005606	LOC110184996|XP_020809307.1|DSER	LOC120767445|XP_039949441.1|BTRY
OG0005607	LOC110186536|XP_020811397.1|DSER	LOC120782486|XP_039970720.1|BTRY
OG0005608	LOC110191201|XP_020817627.1|DSER	LOC120782485|XP_039970717.1|BTRY
OG0005609	LOC110182801|XP_020806593.1|DSER	LOC120778870|XP_039966847.1|BTRY
OG0005610	LOC110185158|XP_020809521.1|DSER	LOC120776651|XP_039963427.1|BTRY
OG0005611	LOC110187595|XP_020812650.1|DSER	LOC120777061|XP_039964109.1|BTRY
OG0005612	LOC110176602|XP_020798683.1|DSER	LOC120769095|XP_039951892.1|BTRY
OG0005613	LOC110177349|XP_020799700.1|DSER	LOC120766350|XP_039947712.1|BTRY
OG0005614	LOC110177163|XP_020799407.1|DSER	LOC120771293|XP_039955163.1|BTRY
OG0005615	LOC110186670|XP_020811593.1|DSER	LOC120772602|XP_039957254.1|BTRY
OG0005616	LOC110188593|XP_020814015.1|DSER	LOC120766663|XP_039948231.1|BTRY
OG0005617	LOC110191763|XP_020818361.1|DSER	LOC120779370|XP_039967500.1|BTRY
OG0005618	LOC110178472|XP_020801273.1|DSER	LOC120772329|XP_039956806.1|BTRY
OG0005619	LOC110188082|XP_020813294.1|DSER	LOC120782793|XP_039971201.1|BTRY
OG0005620	LOC110181910|XP_020805502.1|DSER	LOC120775237|XP_039961250.1|BTRY
OG0005621	LOC110179423|XP_020802611.1|DSER	LOC120774496|XP_039960101.1|BTRY
OG0005622	LOC110183495|XP_020807438.1|DSER	LOC120775977|XP_039962333.1|BTRY, LOC120773389|XP_039958157.1|BTRY
OG0005623	LOC110179431|XP_020802623.1|DSER	LOC120774747|XP_039960438.1|BTRY
OG0005624	LOC110177145|XP_020799381.1|DSER	LOC120777353|XP_039964546.1|BTRY
OG0005625	LOC110191861|XP_020818500.1|DSER	LOC120776560|XP_039963255.1|BTRY
OG0005626	LOC110184809|XP_020809105.1|DSER	LOC120780247|XP_039968441.1|BTRY
OG0005627	LOC110188195|XP_020813447.1|DSER	LOC120769829|XP_039952965.1|BTRY
OG0005628	LOC110191869|XP_020818509.1|DSER	LOC120769419|XP_039952336.1|BTRY
OG0005629	LOC110179305|XP_020802450.1|DSER	LOC120771074|XP_039954822.1|BTRY
OG0005630	LOC110180026|XP_020803290.1|DSER	LOC120771100|XP_039954875.1|BTRY
OG0005631	LOC110181523|XP_020804960.1|DSER	LOC120775133|XP_039961097.1|BTRY
OG0005632	LOC110180571|XP_020803924.1|DSER	LOC120774114|XP_039959410.1|BTRY
OG0005633	LOC110188732|XP_020814206.1|DSER	LOC120782461|XP_039970686.1|BTRY
OG0005634	LOC110188124|XP_020813370.1|DSER	LOC120769140|XP_039951950.1|BTRY
OG0005635	LOC110183353|XP_020807267.1|DSER	LOC120768515|XP_039951177.1|BTRY
OG0005636	LOC110191717|XP_020818293.1|DSER	LOC120770618|XP_039954157.1|BTRY
OG0005637	LOC110187954|XP_020813131.1|DSER	LOC120782613|XP_039970915.1|BTRY
OG0005638	LOC110182886|XP_020806689.1|DSER	LOC120771295|XP_039955161.1|BTRY
OG0005639	LOC110179211|XP_020802304.1|DSER	LOC120770213|XP_039953415.1|BTRY
OG0005640	LOC110186379|XP_020811191.1|DSER	LOC120766226|XP_039947536.1|BTRY
OG0005641	LOC110181480|XP_020804892.1|DSER	LOC120774783|XP_039960493.1|BTRY
OG0005642	LOC110188385|XP_020813764.1|DSER	LOC120775853|XP_039962160.1|BTRY
OG0005643	LOC110183584|XP_020807556.1|DSER	LOC120778756|XP_039966666.1|BTRY
OG0005644	LOC110190518|XP_020816710.1|DSER	LOC120777697|XP_039965105.1|BTRY
OG0005645	LOC110184397|XP_020808575.1|DSER	LOC120774006|XP_039959216.1|BTRY
OG0005646	LOC110178028|XP_020800703.1|DSER	LOC120773953|XP_039959114.1|BTRY
OG0005647	LOC110185625|XP_020810235.1|DSER	LOC120782136|XP_039970208.1|BTRY
OG0005648	LOC110189928|XP_020815866.1|DSER	LOC120778992|XP_039967027.1|BTRY
OG0005649	LOC110187744|XP_020812861.1|DSER	LOC120768825|XP_039951513.1|BTRY
OG0005650	LOC110187860|XP_020813004.1|DSER	LOC120766456|XP_039947913.1|BTRY
OG0005651	LOC110191980|XP_020818667.1|DSER	LOC120774228|XP_039959620.1|BTRY
OG0005652	LOC110177440|XP_020799825.1|DSER	LOC120766201|XP_039947495.1|BTRY
OG0005653	LOC110183347|XP_020807260.1|DSER	LOC120769482|XP_039952439.1|BTRY
OG0005654	LOC110187670|XP_020812749.1|DSER	LOC120766667|XP_039948234.1|BTRY
OG0005655	LOC110188723|XP_020814195.1|DSER	LOC120780172|XP_039968385.1|BTRY
OG0005656	LOC110188243|XP_020813566.1|DSER	LOC120782420|XP_039970605.1|BTRY
OG0005657	LOC110186592|XP_020811477.1|DSER	LOC120782268|XP_039970385.1|BTRY
OG0005658	LOC110188348|XP_020813715.1|DSER	LOC120779394|XP_039967526.1|BTRY
OG0005659	LOC110191940|XP_020818615.1|DSER	LOC120775111|XP_039961065.1|BTRY
OG0005660	LOC110188510|XP_020813903.1|DSER	LOC120777081|XP_039964143.1|BTRY
OG0005661	LOC110186256|XP_020811003.1|DSER	LOC120779092|XP_039967191.1|BTRY
OG0005662	LOC110186722|XP_020811652.1|DSER	LOC120779081|XP_039967166.1|BTRY
OG0005663	LOC110180431|XP_020803761.1|DSER	LOC120775534|XP_039961689.1|BTRY
OG0005664	LOC110177431|XP_020799814.1|DSER	LOC120782175|XP_039970246.1|BTRY
OG0005665	LOC110186193|XP_020810911.1|DSER	LOC120768989|XP_039951760.1|BTRY
OG0005666	LOC110184406|XP_020808592.1|DSER	LOC120774857|XP_039960613.1|BTRY
OG0005667	LOC110180324|XP_020803640.1|DSER	LOC120775983|XP_039962342.1|BTRY
OG0005668	LOC110189885|XP_020815790.1|DSER	LOC120777487|XP_039964760.1|BTRY
OG0005669	LOC110176842|XP_020798960.1|DSER	LOC120768996|XP_039951765.1|BTRY
OG0005670	LOC110186431|XP_020811273.1|DSER	LOC120770992|XP_039954676.1|BTRY
OG0005671	LOC110188485|XP_020813874.1|DSER	LOC120782226|XP_039970323.1|BTRY
OG0005672	LOC110183324|XP_020807229.1|DSER	LOC120781542|XP_039969710.1|BTRY
OG0005673	LOC110188885|XP_020814462.1|DSER	LOC120778260|XP_039965971.1|BTRY
OG0005674	LOC110178558|XP_020801388.1|DSER	LOC120766679|XP_039948254.1|BTRY
OG0005675	LOC110191830|XP_020818455.1|DSER	LOC120766960|XP_039948684.1|BTRY
OG0005676	LOC110189904|XP_020815828.1|DSER	LOC120778050|XP_039965660.1|BTRY
OG0005677	LOC110182830|XP_020806653.1|DSER	LOC120771791|XP_039955922.1|BTRY
OG0005678	LOC110186763|XP_020811683.1|DSER	LOC120780731|XP_039968927.1|BTRY
OG0005679	LOC110188024|XP_020813219.1|DSER	LOC120766244|XP_039947563.1|BTRY
OG0005680	LOC110176934|XP_020799090.1|DSER	LOC120767963|XP_039950290.1|BTRY
OG0005681	LOC110188354|XP_020813721.1|DSER	LOC120779623|XP_039967905.1|BTRY
OG0005682	LOC110188352|XP_020813719.1|DSER	LOC120782400|XP_039970579.1|BTRY
OG0005683	LOC110183510|XP_020807455.1|DSER	LOC120774194|XP_039959559.1|BTRY
OG0005684	LOC110185156|XP_020809518.1|DSER	LOC120777760|XP_039965197.1|BTRY
OG0005685	LOC110180521|XP_020803849.1|DSER	LOC120774208|XP_039959589.1|BTRY
OG0005686	LOC110187746|XP_020812863.1|DSER	LOC120769196|XP_039952028.1|BTRY
OG0005687	LOC110185255|XP_020809650.1|DSER	LOC120778206|XP_039965894.1|BTRY
OG0005688	LOC110189501|XP_020815264.1|DSER	LOC120771659|XP_039955708.1|BTRY
OG0005689	LOC110184554|XP_020808788.1|DSER, LOC110179531|XP_020802770.1|DSER	LOC120773454|XP_039958281.1|BTRY
OG0005690	LOC110188132|XP_020813378.1|DSER	LOC120777970|XP_039965537.1|BTRY
OG0005691	LOC110186229|XP_020810955.1|DSER	LOC120782254|XP_039970353.1|BTRY
OG0005692	LOC110178170|XP_020800862.1|DSER	LOC120775832|XP_039962131.1|BTRY
OG0005693	LOC110176184|XP_020798093.1|DSER	LOC120778175|XP_039965844.1|BTRY
OG0005694	LOC110187871|XP_020813014.1|DSER	LOC120773428|XP_039958246.1|BTRY
OG0005695	LOC110188246|XP_020813569.1|DSER	LOC120768845|XP_039951531.1|BTRY
OG0005696	LOC110188653|XP_020814090.1|DSER	LOC120782463|XP_039970689.1|BTRY
OG0005697	LOC110188728|XP_020814201.1|DSER	LOC120782460|XP_039970684.1|BTRY
OG0005698	LOC110188972|XP_020814578.1|DSER	LOC120772699|XP_039957376.1|BTRY
OG0005699	LOC110186279|XP_020811052.1|DSER	LOC120772516|XP_039957102.1|BTRY
OG0005700	LOC110179424|XP_020802612.1|DSER	LOC120774871|XP_039960644.1|BTRY
OG0005701	LOC110185801|XP_020810464.1|DSER	LOC120774882|XP_039960676.1|BTRY
OG0005702	LOC110183066|XP_020806911.1|DSER	LOC120770142|XP_039953265.1|BTRY
OG0005703	LOC110179226|XP_020802322.1|DSER	LOC120770848|XP_039954384.1|BTRY
OG0005704	LOC110180166|XP_020803483.1|DSER	LOC120774327|XP_039959811.1|BTRY
OG0005705	LOC110190562|XP_020816786.1|DSER	LOC120778233|XP_039965925.1|BTRY
OG0005706	LOC110191870|XP_020818512.1|DSER	LOC120774540|XP_039960205.1|BTRY
OG0005707	LOC110187033|XP_020812055.1|DSER	LOC120774809|XP_039960541.1|BTRY
OG0005708	LOC110178865|XP_020801797.1|DSER	LOC120773417|XP_039958222.1|BTRY
OG0005709	LOC110177309|XP_020799633.1|DSER	LOC120772940|XP_039957780.1|BTRY
OG0005710	LOC110190244|XP_020816270.1|DSER	LOC120766501|XP_039947990.1|BTRY
OG0005711	LOC110178939|XP_020801896.1|DSER	LOC120777380|XP_039964605.1|BTRY
OG0005712	LOC110176986|XP_020799154.1|DSER	LOC120768505|XP_039951164.1|BTRY
OG0005713	LOC110186184|XP_020810902.1|DSER	LOC120780238|XP_039968429.1|BTRY
OG0005714	LOC110191018|XP_020817394.1|DSER	LOC120772457|XP_039957018.1|BTRY
OG0005715	LOC110188123|XP_020813365.1|DSER	LOC120769126|XP_039951927.1|BTRY
OG0005716	LOC110187920|XP_020813090.1|DSER	LOC120769018|XP_039951797.1|BTRY
OG0005717	LOC110188726|XP_020814199.1|DSER	LOC120769149|XP_039951962.1|BTRY
OG0005718	LOC110187867|XP_020813011.1|DSER	LOC120769180|XP_039952004.1|BTRY
OG0005719	LOC110186159|XP_020810869.1|DSER	LOC120766643|XP_039948197.1|BTRY
OG0005720	LOC110191008|XP_020817384.1|DSER	LOC120773610|XP_039958544.1|BTRY
OG0005721	LOC110186166|XP_020810878.1|DSER	LOC120782525|XP_039970769.1|BTRY, LOC120767725|XP_039949868.1|BTRY
OG0005722	LOC110188374|XP_020813748.1|DSER	LOC120776657|XP_039963460.1|BTRY
OG0005723	LOC110177167|XP_020799412.1|DSER	LOC120766613|XP_039948155.1|BTRY
OG0005724	LOC110179545|XP_020802786.1|DSER	LOC120771715|XP_039955802.1|BTRY
OG0005725	LOC110187731|XP_020812845.1|DSER	LOC120782577|XP_039970854.1|BTRY
OG0005726	LOC110175998|XP_020797852.1|DSER	LOC120775461|XP_039961579.1|BTRY
OG0005727	LOC110191814|XP_020818433.1|DSER	LOC120781520|XP_039969690.1|BTRY
OG0005728	LOC110185414|XP_020809886.1|DSER	LOC120782224|XP_039970322.1|BTRY
OG0005729	LOC110184911|XP_020809219.1|DSER	LOC120772612|XP_039957264.1|BTRY
OG0005730	LOC110191734|XP_020818318.1|DSER	LOC120778019|XP_039965629.1|BTRY
OG0005731	LOC110191733|XP_020818317.1|DSER	LOC120778012|XP_039965616.1|BTRY
OG0005732	LOC110176650|XP_020798740.1|DSER	LOC120770093|XP_039953181.1|BTRY
OG0005733	LOC110176648|XP_020798736.1|DSER	LOC120767027|XP_039948804.1|BTRY
OG0005734	LOC110186871|XP_020811825.1|DSER	LOC120766644|XP_039948198.1|BTRY
OG0005735	LOC110187893|XP_020813039.1|DSER	LOC120771674|XP_039955735.1|BTRY
OG0005736	LOC110187643|XP_020812711.1|DSER	LOC120774357|XP_039959880.1|BTRY
OG0005737	LOC110187918|XP_020813088.1|DSER	LOC120782240|XP_039970341.1|BTRY
OG0005738	LOC110188324|XP_020813691.1|DSER, LOC110188232|XP_020813545.1|DSER	LOC120782734|XP_039971100.1|BTRY
OG0005739	LOC110186991|XP_020812007.1|DSER	LOC120776003|XP_039962373.1|BTRY
OG0005740	LOC110177364|XP_020799716.1|DSER	LOC120766881|XP_039948558.1|BTRY
OG0005741	LOC110186517|XP_020811377.1|DSER	LOC120782430|XP_039970647.1|BTRY
OG0005742	LOC110187685|XP_020812776.1|DSER	LOC120775179|XP_039961170.1|BTRY
OG0005743	LOC110177148|XP_020799385.1|DSER	LOC120780408|XP_039968626.1|BTRY
OG0005744	LOC110186336|XP_020811142.1|DSER	LOC120772665|XP_039957336.1|BTRY
OG0005745	LOC110177122|XP_020799328.1|DSER	LOC120773898|XP_039959012.1|BTRY
OG0005746	LOC110177177|XP_020799426.1|DSER	LOC120775477|XP_039961614.1|BTRY
OG0005747	LOC110177138|XP_020799371.1|DSER	LOC120774893|XP_039960698.1|BTRY
OG0005748	LOC110189767|XP_020815648.1|DSER	LOC120769512|XP_039952487.1|BTRY
OG0005749	LOC110180647|XP_020804000.1|DSER	LOC120773889|XP_039958992.1|BTRY
OG0005750	LOC110187640|XP_020812706.1|DSER	LOC120773169|XP_039958073.1|BTRY
OG0005751	LOC110177543|XP_020799971.1|DSER	LOC120773760|XP_039958768.1|BTRY
OG0005752	LOC110188949|XP_020814548.1|DSER	LOC120771417|XP_039955332.1|BTRY
OG0005753	LOC110183337|XP_020807246.1|DSER	LOC120768470|XP_039951110.1|BTRY
OG0005754	LOC110182561|XP_020806273.1|DSER	LOC120772135|XP_039956487.1|BTRY
OG0005755	LOC110191483|XP_020818006.1|DSER	LOC120771599|XP_039955609.1|BTRY
OG0005756	LOC110186283|XP_020811059.1|DSER	LOC120779120|XP_039967251.1|BTRY
OG0005757	LOC110177150|XP_020799386.1|DSER	LOC120766192|XP_039947487.1|BTRY
OG0005758	LOC110188725|XP_020814197.1|DSER	LOC120782704|XP_039971087.1|BTRY
OG0005759	LOC110188737|XP_020814229.1|DSER	LOC120780503|XP_039968712.1|BTRY
OG0005760	LOC110188566|XP_020813984.1|DSER	LOC120766886|XP_039948566.1|BTRY
OG0005761	LOC110188253|XP_020813585.1|DSER	LOC120782277|XP_039970411.1|BTRY
OG0005762	LOC110190169|XP_020816169.1|DSER	LOC120766207|XP_039947512.1|BTRY
OG0005763	LOC110189225|XP_020814865.1|DSER	LOC120772019|XP_039956318.1|BTRY
OG0005764	LOC110185225|XP_020809619.1|DSER	LOC120782376|XP_039970551.1|BTRY
OG0005765	LOC110185122|XP_020809477.1|DSER	LOC120778925|XP_039966908.1|BTRY
OG0005766	LOC110190861|XP_020817170.1|DSER	LOC120777663|XP_039965054.1|BTRY
OG0005767	LOC110188220|XP_020813522.1|DSER	LOC120767084|XP_039948887.1|BTRY
OG0005768	LOC110179629|XP_020802898.1|DSER	LOC120774367|XP_039959896.1|BTRY
OG0005770	LOC110191719|XP_020818295.1|DSER	LOC120771398|XP_039955304.1|BTRY
OG0005771	LOC110176519|XP_020798555.1|DSER	LOC120770949|XP_039954599.1|BTRY
OG0005772	LOC110186534|XP_020811394.1|DSER	LOC120770608|XP_039954147.1|BTRY
OG0005773	LOC110191828|XP_020818452.1|DSER	LOC120776597|XP_039963309.1|BTRY
OG0005774	LOC110186602|XP_020811492.1|DSER	LOC120766427|XP_039947863.1|BTRY
OG0005775	LOC110178992|XP_020801968.1|DSER	LOC120777443|XP_039964689.1|BTRY
OG0005776	LOC110182781|XP_020806565.1|DSER	LOC120777748|XP_039965175.1|BTRY
OG0005777	LOC110183863|XP_020807875.1|DSER	LOC120767041|XP_039948829.1|BTRY
OG0005778	LOC110188367|XP_020813736.1|DSER	LOC120779417|XP_039967551.1|BTRY, LOC120782664|XP_039970975.1|BTRY
OG0005779	LOC110191751|XP_020818346.1|DSER	LOC120768234|XP_039950757.1|BTRY
OG0005780	LOC110178907|XP_020801842.1|DSER	LOC120777743|XP_039965167.1|BTRY
OG0005781	LOC110190298|XP_020816342.1|DSER	LOC120778550|XP_039966332.1|BTRY
OG0005782	LOC110190249|XP_020816272.1|DSER	LOC120775827|XP_039962120.1|BTRY
OG0005783	LOC110189296|XP_020814986.1|DSER	LOC120770861|XP_039954411.1|BTRY
OG0005784	LOC110176423|XP_020798427.1|DSER	LOC120766730|XP_039948314.1|BTRY
OG0005785	LOC110176479|XP_020798500.1|DSER	LOC120772848|XP_039957598.1|BTRY
OG0005786	LOC110176603|XP_020798684.1|DSER	LOC120769105|XP_039951904.1|BTRY
OG0005787	LOC110187671|XP_020812751.1|DSER	LOC120782563|XP_039970831.1|BTRY
OG0005788	LOC110189229|XP_020814871.1|DSER	LOC120771278|XP_039955137.1|BTRY
OG0005789	LOC110185347|XP_020809783.1|DSER	LOC120780439|XP_039968648.1|BTRY
OG0005790	LOC110176521|XP_020798557.1|DSER	LOC120775323|XP_039961401.1|BTRY
OG0005791	LOC110188555|XP_020813972.1|DSER	LOC120774226|XP_039959621.1|BTRY
OG0005792	LOC110188556|XP_020813974.1|DSER	LOC120774241|XP_039959640.1|BTRY
OG0005793	LOC110191799|XP_020818408.1|DSER	LOC120766770|XP_039948384.1|BTRY
OG0005794	LOC110179304|XP_020802449.1|DSER	LOC120770844|XP_039954375.1|BTRY
OG0005795	LOC110177415|XP_020799791.1|DSER	LOC120775039|XP_039960946.1|BTRY
OG0005796	LOC110178908|XP_020801843.1|DSER	LOC120769138|XP_039951945.1|BTRY
OG0005797	LOC110190703|XP_020816974.1|DSER	LOC120776346|XP_039962833.1|BTRY
OG0005798	LOC110184577|XP_020808821.1|DSER	LOC120782417|XP_039970601.1|BTRY
OG0005799	LOC110191084|XP_020817482.1|DSER	LOC120770139|XP_039953282.1|BTRY
OG0005800	LOC110191063|XP_020817452.1|DSER	LOC120775793|XP_039962072.1|BTRY
OG0005801	LOC110191062|XP_020817451.1|DSER	LOC120775786|XP_039962061.1|BTRY
OG0005802	LOC110191847|XP_020818481.1|DSER	LOC120782360|XP_039970532.1|BTRY
OG0005803	LOC110186472|XP_020811321.1|DSER	LOC120766301|XP_039947641.1|BTRY
OG0005804	LOC110191209|XP_020817636.1|DSER	LOC120766598|XP_039948137.1|BTRY
OG0005805	LOC110176903|XP_020799053.1|DSER	LOC120770589|XP_039954109.1|BTRY
OG0005806	LOC110186189|XP_020810906.1|DSER	LOC120780249|XP_039968445.1|BTRY
OG0005807	LOC110186149|XP_020810859.1|DSER	LOC120767089|XP_039948903.1|BTRY
OG0005808	LOC110187133|XP_020812206.1|DSER	LOC120779402|XP_039967534.1|BTRY
OG0005809	LOC110191334|XP_020817828.1|DSER	LOC120777368|XP_039964572.1|BTRY
OG0005810	LOC110191088|XP_020817492.1|DSER	LOC120782710|XP_039971062.1|BTRY
OG0005811	LOC110191089|XP_020817493.1|DSER	LOC120782711|XP_039971064.1|BTRY
OG0005812	LOC110184541|XP_020808778.1|DSER	LOC120782643|XP_039970947.1|BTRY
OG0005813	LOC110188755|XP_020814256.1|DSER	LOC120782531|XP_039970785.1|BTRY
OG0005814	LOC110187688|XP_020812779.1|DSER	LOC120782312|XP_039970462.1|BTRY
OG0005815	LOC110189222|XP_020814860.1|DSER	LOC120772600|XP_039957249.1|BTRY
OG0005816	LOC110186250|XP_020810986.1|DSER	LOC120782828|XP_039971285.1|BTRY
OG0005817	LOC110186373|XP_020811182.1|DSER	LOC120770599|XP_039954139.1|BTRY
OG0005818	LOC110176503|XP_020798536.1|DSER	LOC120767820|XP_039950039.1|BTRY
OG0005819	LOC110191850|XP_020818485.1|DSER	LOC120782603|XP_039970900.1|BTRY
OG0005820	LOC110191851|XP_020818486.1|DSER	LOC120782606|XP_039970904.1|BTRY
OG0005821	LOC110177193|XP_020799447.1|DSER	LOC120775446|XP_039961569.1|BTRY
OG0005822	LOC110185699|XP_020810327.1|DSER	LOC120767553|XP_039949612.1|BTRY
OG0005823	LOC110181739|XP_020805258.1|DSER	LOC120775335|XP_039961410.1|BTRY
OG0005824	LOC110188093|XP_020813308.1|DSER	LOC120766288|XP_039947624.1|BTRY
OG0005825	LOC110181270|XP_020804639.1|DSER	LOC120777279|XP_039964419.1|BTRY
OG0005826	LOC110184515|XP_020808742.1|DSER	LOC120780455|XP_039968664.1|BTRY
OG0005827	LOC110187009|XP_020812031.1|DSER	LOC120770123|XP_039953241.1|BTRY
OG0005828	LOC110184682|XP_020808954.1|DSER	LOC120777072|XP_039964133.1|BTRY
OG0005829	LOC110188294|XP_020813655.1|DSER	LOC120782893|XP_039947440.1|BTRY
OG0005830	LOC110183706|XP_020807711.1|DSER	LOC120778496|XP_039966255.1|BTRY
OG0005831	LOC110183701|XP_020807699.1|DSER	LOC120776972|XP_039963999.1|BTRY
OG0005832	LOC110183617|XP_020807594.1|DSER	LOC120777999|XP_039965590.1|BTRY
OG0005833	LOC110183614|XP_020807592.1|DSER	LOC120778928|XP_039966907.1|BTRY
OG0005834	LOC110183720|XP_020807728.1|DSER	LOC120778931|XP_039966912.1|BTRY
OG0005835	LOC110183569|XP_020807535.1|DSER	LOC120778005|XP_039965601.1|BTRY
