Orthogroup	DSER.longest_only	DYAK.longest_only
OG0005717	LOC110188726|XP_020814199.1|DSER	LOC6535370|XP_039232033.1|DYAK
OG0005718	LOC110187867|XP_020813011.1|DSER	LOC6537256|XP_002097814.1|DYAK
OG0005719	LOC110186159|XP_020810869.1|DSER	LOC6538407|XP_002098931.1|DYAK
OG0005720	LOC110191008|XP_020817384.1|DSER	LOC6535496|XP_002096127.2|DYAK
OG0005721	LOC110186166|XP_020810878.1|DSER	LOC6538411|XP_002098935.2|DYAK
OG0005722	LOC110188374|XP_020813748.1|DSER	LOC6536063|XP_002096673.2|DYAK
OG0005723	LOC110177167|XP_020799412.1|DSER	LOC6535403|XP_002096052.1|DYAK
OG0005724	LOC110179545|XP_020802786.1|DSER	LOC6530833|XP_002091716.1|DYAK
OG0005725	LOC110187731|XP_020812845.1|DSER	LOC6535438|XP_002096087.2|DYAK
OG0005726	LOC110175998|XP_020797852.1|DSER	LOC6525516|XP_002101351.1|DYAK
OG0005727	LOC110191814|XP_020818433.1|DSER	LOC6536078|XP_002096688.3|DYAK
OG0005728	LOC110185414|XP_020809886.1|DSER	LOC6536390|XP_002096972.1|DYAK
OG0005729	LOC110184911|XP_020809219.1|DSER	LOC6536392|XP_002096974.1|DYAK
OG0005730	LOC110191734|XP_020818318.1|DSER	LOC6536295|XP_002096879.1|DYAK
OG0005731	LOC110191733|XP_020818317.1|DSER	LOC6536296|XP_002096880.1|DYAK
OG0005732	LOC110176650|XP_020798740.1|DSER	LOC6536735|XP_002097307.1|DYAK
OG0005733	LOC110176648|XP_020798736.1|DSER	LOC6536736|XP_039231380.1|DYAK
OG0005734	LOC110186871|XP_020811825.1|DSER	LOC6538556|XP_002099078.2|DYAK
OG0005735	LOC110187893|XP_020813039.1|DSER	LOC6535320|XP_015047061.1|DYAK
OG0005736	LOC110187643|XP_020812711.1|DSER	LOC6537513|XP_002098059.1|DYAK
OG0005737	LOC110187918|XP_020813088.1|DSER	LOC6536397|XP_002096979.1|DYAK
OG0005738	LOC110188324|XP_020813691.1|DSER, LOC110188232|XP_020813545.1|DSER	LOC6537383|XP_002097939.2|DYAK
OG0005739	LOC110186991|XP_020812007.1|DSER	LOC6537435|XP_002097991.1|DYAK
OG0005740	LOC110177364|XP_020799716.1|DSER	LOC6538100|XP_002098634.1|DYAK
OG0005741	LOC110186517|XP_020811377.1|DSER	LOC6537535|XP_002098081.1|DYAK
OG0005742	LOC110187685|XP_020812776.1|DSER	LOC6535526|XP_002096155.2|DYAK
OG0005743	LOC110177148|XP_020799385.1|DSER	LOC6536228|XP_002096819.1|DYAK
OG0005744	LOC110186336|XP_020811142.1|DSER	LOC6536302|XP_002096886.1|DYAK
OG0005745	LOC110177122|XP_020799328.1|DSER	LOC6535385|XP_015047125.1|DYAK
OG0005746	LOC110177177|XP_020799426.1|DSER	LOC6535388|XP_002096038.1|DYAK
OG0005747	LOC110177138|XP_020799371.1|DSER	LOC6535401|XP_002096050.1|DYAK
OG0005748	LOC110189767|XP_020815648.1|DSER	LOC26535428|XP_015047187.1|DYAK
OG0005749	LOC110180647|XP_020804000.1|DSER	LOC6524511|XP_002100368.1|DYAK
OG0005750	LOC110187640|XP_020812706.1|DSER	LOC6537525|XP_002098071.1|DYAK
OG0005751	LOC110177543|XP_020799971.1|DSER	LOC6534440|XP_002095117.1|DYAK
OG0005752	LOC110188949|XP_020814548.1|DSER	LOC6531483|XP_002092282.1|DYAK
OG0005753	LOC110183337|XP_020807246.1|DSER	LOC6526838|XP_002087938.1|DYAK
OG0005754	LOC110182561|XP_020806273.1|DSER	LOC6531705|XP_039229052.1|DYAK
OG0005755	LOC110191483|XP_020818006.1|DSER	LOC6531941|XP_002092727.1|DYAK
OG0005756	LOC110186283|XP_020811059.1|DSER	LOC6536383|XP_002096965.1|DYAK
OG0005757	LOC110177150|XP_020799386.1|DSER	LOC6536229|XP_002096820.2|DYAK
OG0005758	LOC110188725|XP_020814197.1|DSER	LOC6535373|XP_039232466.1|DYAK
OG0005759	LOC110188737|XP_020814229.1|DSER	LOC6536411|XP_002096993.1|DYAK
OG0005760	LOC110188566|XP_020813984.1|DSER	LOC6537393|XP_002097949.3|DYAK
OG0005761	LOC110188253|XP_020813585.1|DSER	LOC6535731|XP_015047320.1|DYAK
OG0005762	LOC110190169|XP_020816169.1|DSER	LOC120321748|XP_039231381.1|DYAK
OG0005763	LOC110189225|XP_020814865.1|DSER	LOC6528300|XP_002089353.1|DYAK
OG0005764	LOC110185225|XP_020809619.1|DSER	LOC6537530|XP_002098076.1|DYAK
OG0005765	LOC110185122|XP_020809477.1|DSER	LOC6537528|XP_039230998.1|DYAK
OG0005766	LOC110190861|XP_020817170.1|DSER	LOC6535491|XP_039232338.1|DYAK
OG0005767	LOC110188220|XP_020813522.1|DSER	LOC6535807|XP_015047364.1|DYAK
OG0005768	LOC110179629|XP_020802898.1|DSER	LOC6524070|XP_015045478.1|DYAK
OG0005769	LOC110187665|XP_020812742.1|DSER	LOC6537492|XP_002098040.1|DYAK
OG0005770	LOC110191719|XP_020818295.1|DSER	LOC6537163|XP_002097724.1|DYAK
OG0005771	LOC110176519|XP_020798555.1|DSER	LOC6537997|XP_002098532.1|DYAK
OG0005772	LOC110186534|XP_020811394.1|DSER	LOC6536186|XP_002096777.1|DYAK
OG0005773	LOC110191828|XP_020818452.1|DSER	LOC6537096|XP_002097657.1|DYAK
OG0005774	LOC110186602|XP_020811492.1|DSER	LOC6536641|XP_002097213.1|DYAK
OG0005775	LOC110178992|XP_020801968.1|DSER	LOC6534882|XP_002095554.1|DYAK
OG0005776	LOC110182781|XP_020806565.1|DSER	LOC6534105|XP_002094791.2|DYAK
OG0005777	LOC110183863|XP_020807875.1|DSER	LOC6527755|XP_002088835.1|DYAK
OG0005778	LOC110188367|XP_020813736.1|DSER	LOC6536276|XP_015047625.1|DYAK
OG0005779	LOC110191751|XP_020818346.1|DSER	LOC6537175|XP_002097733.2|DYAK
OG0005780	LOC110178907|XP_020801842.1|DSER	LOC6533836|XP_002094536.2|DYAK
OG0005781	LOC110190298|XP_020816342.1|DSER	LOC6533681|XP_002094387.1|DYAK
OG0005782	LOC110190249|XP_020816272.1|DSER	LOC6533678|XP_002094384.1|DYAK
OG0005783	LOC110189296|XP_020814986.1|DSER	LOC6529358|XP_002090363.2|DYAK
OG0005784	LOC110176423|XP_020798427.1|DSER	LOC6538455|XP_015048855.1|DYAK
OG0005785	LOC110176479|XP_020798500.1|DSER	LOC6538454|XP_039232650.1|DYAK
OG0005786	LOC110176603|XP_020798684.1|DSER	LOC6536748|XP_002097320.1|DYAK
OG0005787	LOC110187671|XP_020812751.1|DSER	LOC6535309|XP_002095965.1|DYAK
OG0005788	LOC110189229|XP_020814871.1|DSER	LOC6530356|XP_002091282.1|DYAK
OG0005789	LOC110185347|XP_020809783.1|DSER	LOC6535239|XP_002095896.1|DYAK
OG0005790	LOC110176521|XP_020798557.1|DSER	LOC6537999|XP_002098534.1|DYAK
OG0005791	LOC110188555|XP_020813972.1|DSER	LOC6537230|XP_015048206.1|DYAK
OG0005792	LOC110188556|XP_020813974.1|DSER	LOC6537231|XP_002097789.1|DYAK
OG0005793	LOC110191799|XP_020818408.1|DSER	LOC6537100|XP_015048120.1|DYAK
OG0005794	LOC110179304|XP_020802449.1|DSER	LOC6530293|XP_002091221.1|DYAK
OG0005795	LOC110177415|XP_020799791.1|DSER	LOC6537034|XP_002097601.1|DYAK
OG0005796	LOC110178908|XP_020801843.1|DSER	LOC6534884|XP_015050900.2|DYAK
OG0005797	LOC110190703|XP_020816974.1|DSER	LOC6532508|XP_002093254.1|DYAK
OG0005798	LOC110184577|XP_020808821.1|DSER	LOC6536370|XP_015047708.1|DYAK
OG0005799	LOC110191084|XP_020817482.1|DSER	LOC6535974|XP_015047484.1|DYAK
OG0005800	LOC110191063|XP_020817452.1|DSER	LOC6535977|XP_002096592.1|DYAK
OG0005801	LOC110191062|XP_020817451.1|DSER	LOC6535976|XP_002096591.1|DYAK
OG0005802	LOC110191847|XP_020818481.1|DSER	LOC6537134|XP_002097695.2|DYAK
OG0005803	LOC110186472|XP_020811321.1|DSER	LOC6536374|XP_002096956.2|DYAK
OG0005804	LOC110191209|XP_020817636.1|DSER	LOC6535497|XP_002096128.1|DYAK
OG0005805	LOC110176903|XP_020799053.1|DSER	LOC6532060|XP_039229045.1|DYAK
OG0005806	LOC110186189|XP_020810906.1|DSER	LOC6538730|XP_002099245.1|DYAK
OG0005807	LOC110186149|XP_020810859.1|DSER	LOC6538717|XP_002099232.2|DYAK
OG0005808	LOC110187133|XP_020812206.1|DSER	LOC6524766|XP_002100610.2|DYAK
OG0005809	LOC110191334|XP_020817828.1|DSER	LOC6532401|XP_002093152.1|DYAK
OG0005810	LOC110191088|XP_020817492.1|DSER	LOC6535971|XP_002096586.1|DYAK
OG0005811	LOC110191089|XP_020817493.1|DSER	LOC6535970|XP_002096585.1|DYAK
OG0005812	LOC110184541|XP_020808778.1|DSER	LOC6536365|XP_002096947.1|DYAK
OG0005813	LOC110188755|XP_020814256.1|DSER	LOC6536456|XP_002097037.1|DYAK
OG0005814	LOC110187688|XP_020812779.1|DSER	LOC6537522|XP_002098068.2|DYAK
OG0005815	LOC110189222|XP_020814860.1|DSER	LOC6528297|XP_002089350.2|DYAK
OG0005816	LOC110186250|XP_020810986.1|DSER	LOC6539023|XP_002099525.2|DYAK
OG0005817	LOC110186373|XP_020811182.1|DSER	LOC6536185|XP_002096776.1|DYAK
OG0005818	LOC110176503|XP_020798536.1|DSER	LOC6538439|XP_002098963.2|DYAK
OG0005819	LOC110191850|XP_020818485.1|DSER	LOC6536092|XP_002096700.2|DYAK
OG0005820	LOC110191851|XP_020818486.1|DSER	LOC6536091|XP_002096699.1|DYAK
OG0005821	LOC110177193|XP_020799447.1|DSER	LOC6536101|XP_002096709.1|DYAK
OG0005822	LOC110185699|XP_020810327.1|DSER	LOC6526999|XP_002088095.1|DYAK
OG0005823	LOC110181739|XP_020805258.1|DSER	LOC6525697|XP_002101519.1|DYAK
OG0005824	LOC110188093|XP_020813308.1|DSER	LOC6537261|XP_002097819.1|DYAK
OG0005825	LOC110181270|XP_020804639.1|DSER	LOC6533727|XP_002094432.1|DYAK
OG0005826	LOC110184515|XP_020808742.1|DSER	LOC26536296|XP_039233249.1|DYAK
OG0005827	LOC110187009|XP_020812031.1|DSER	LOC6538481|XP_002099005.1|DYAK
OG0005828	LOC110184682|XP_020808954.1|DSER	LOC6533184|XP_002093910.1|DYAK
OG0005829	LOC110188294|XP_020813655.1|DSER	LOC6536267|XP_002096853.1|DYAK
OG0005830	LOC110183706|XP_020807711.1|DSER	LOC6532911|XP_039230110.1|DYAK
OG0005831	LOC110183701|XP_020807699.1|DSER	LOC6532915|XP_002093651.2|DYAK
OG0005832	LOC110183617|XP_020807594.1|DSER	LOC6532916|XP_039230144.1|DYAK
OG0005833	LOC110183614|XP_020807592.1|DSER	LOC6532924|XP_015049706.1|DYAK
OG0005834	LOC110183720|XP_020807728.1|DSER	LOC6532929|XP_002093665.1|DYAK
OG0005835	LOC110183569|XP_020807535.1|DSER	LOC6532936|XP_002093671.1|DYAK
OG0005836	LOC110190316|XP_020816364.1|DSER	LOC6534329|XP_002095009.1|DYAK
OG0005837	LOC110186138|XP_020810847.1|DSER	LOC6538731|XP_002099246.1|DYAK
OG0005838	LOC110177307|XP_020799631.1|DSER	LOC6535483|XP_002096114.1|DYAK
OG0005839	LOC110182319|XP_020806008.1|DSER	LOC6526613|XP_002087721.1|DYAK
OG0005840	LOC110187678|XP_020812768.1|DSER	LOC6535524|XP_002096153.1|DYAK
OG0005841	LOC110188307|XP_020813674.1|DSER	LOC6536025|XP_002096640.3|DYAK, LOC120322328|XP_039233302.1|DYAK
OG0005842	LOC110182481|XP_020806187.1|DSER	LOC6523956|XP_002099828.1|DYAK
OG0005843	LOC110182787|XP_020806572.1|DSER	LOC6534111|XP_015050452.1|DYAK
OG0005844	LOC110185223|XP_020809613.1|DSER	LOC6535027|XP_002095693.2|DYAK
OG0005845	LOC110188528|XP_020813932.1|DSER	LOC6535375|XP_002096025.1|DYAK
OG0005846	LOC110191808|XP_020818419.1|DSER	LOC6536288|XP_002096874.1|DYAK
OG0005847	LOC110186918|XP_020811899.1|DSER	LOC6536306|XP_039231781.1|DYAK
OG0005848	LOC110179538|XP_020802777.1|DSER	LOC6524925|XP_002100765.1|DYAK
OG0005849	LOC110181498|XP_020804925.1|DSER	LOC6524772|XP_015045879.1|DYAK
OG0005850	LOC110179498|XP_020802732.1|DSER	LOC6524929|XP_002100769.1|DYAK
OG0005851	LOC110185861|XP_020810528.1|DSER	LOC6527017|XP_002088112.1|DYAK
OG0005852	LOC110191027|XP_020817405.1|DSER	LOC6536632|XP_002097204.1|DYAK
OG0005853	LOC110181584|XP_020805036.1|DSER	LOC6525722|XP_002101544.1|DYAK
OG0005854	LOC110191087|XP_020817491.1|DSER	LOC6535972|XP_039231819.1|DYAK
OG0005855	LOC110180619|XP_020803961.1|DSER	LOC6524192|XP_039232867.1|DYAK
OG0005856	LOC110184479|XP_020808682.1|DSER	LOC6524905|XP_015045931.1|DYAK
OG0005857	LOC110188235|XP_020813552.1|DSER	LOC6535742|XP_002096365.1|DYAK
OG0005858	LOC110176600|XP_020798677.1|DSER	LOC6536746|XP_002097318.1|DYAK
OG0005859	LOC110184893|XP_020809199.1|DSER	LOC6527581|XP_002088669.2|DYAK
OG0005860	LOC110188734|XP_020814209.1|DSER	LOC6536076|XP_039231933.1|DYAK
OG0005861	LOC110186384|XP_020811200.1|DSER	LOC6539050|XP_039232574.1|DYAK
OG0005862	LOC110176089|XP_020797992.1|DSER	LOC6528602|XP_039227009.1|DYAK
OG0005863	LOC110181124|XP_020804455.1|DSER	LOC6531855|XP_002092642.1|DYAK, LOC26535009|XP_039228002.1|DYAK
OG0005864	LOC110191735|XP_020818320.1|DSER	LOC6536287|XP_002096873.1|DYAK
OG0005865	LOC110186372|XP_020811185.1|DSER	LOC6538688|XP_002099207.1|DYAK
OG0005866	LOC110180265|XP_020803579.1|DSER	LOC6530245|XP_002091182.1|DYAK
OG0005867	LOC110181198|XP_020804537.1|DSER	LOC6528933|XP_002089965.2|DYAK
OG0005868	LOC110190909|XP_020817232.1|DSER	LOC26535421|XP_015052900.1|DYAK
OG0005869	LOC110183258|XP_020807143.1|DSER	LOC6524218|XP_002100081.1|DYAK
OG0005870	LOC110184173|XP_020808242.1|DSER	LOC6524476|XP_002100333.1|DYAK
OG0005871	LOC110184238|XP_020808353.1|DSER	LOC6524598|XP_002100455.1|DYAK
OG0005872	LOC110190590|XP_020816845.1|DSER	LOC6537688|XP_015048460.1|DYAK
OG0005873	LOC110186569|XP_020811437.1|DSER	LOC6536317|XP_002096901.1|DYAK
OG0005874	LOC110175968|XP_020797822.1|DSER	LOC6524874|XP_015045909.1|DYAK
OG0005875	LOC110178664|XP_020801522.1|DSER	LOC6528530|XP_015053971.1|DYAK
OG0005876	LOC110181659|XP_020805124.1|DSER	LOC6524238|XP_039226591.1|DYAK
OG0005877	LOC110181742|XP_020805260.1|DSER	LOC120320423|XP_002100762.1|DYAK
OG0005878	LOC110180650|XP_020804004.1|DSER	LOC6524508|XP_015045731.1|DYAK
OG0005879	LOC110184321|XP_020808472.1|DSER	LOC6525749|XP_015046474.1|DYAK
OG0005880	LOC110189899|XP_020815818.1|DSER	LOC6539362|XP_002086256.2|DYAK
OG0005881	LOC110176200|XP_020798120.1|DSER	LOC6534135|XP_002094819.1|DYAK
OG0005882	LOC110191982|XP_020818668.1|DSER	LOC6524955|XP_002100795.1|DYAK
OG0005883	LOC110178714|XP_020801577.1|DSER	LOC6532208|XP_002092982.1|DYAK
OG0005884	LOC110189932|XP_020815875.1|DSER	LOC6534707|XP_002095382.2|DYAK
OG0005885	LOC110190883|XP_020817200.1|DSER	LOC6534049|XP_002094735.1|DYAK
OG0005886	LOC110189947|XP_020815893.1|DSER	LOC6534875|XP_002095547.1|DYAK
OG0005887	LOC110176306|XP_020798286.1|DSER	LOC6534134|XP_002094818.2|DYAK
OG0005888	LOC110190389|XP_020816497.1|DSER	LOC6535187|XP_039230819.1|DYAK
OG0005889	LOC110177529|XP_020799947.1|DSER	LOC6533934|XP_002094634.2|DYAK
OG0005890	LOC110187058|XP_020812102.1|DSER	LOC6524132|XP_002099996.1|DYAK
OG0005891	LOC110181226|XP_020804580.1|DSER	LOC6533749|XP_015050245.1|DYAK
OG0005892	LOC110178910|XP_020801848.1|DSER	LOC26536259|XP_039230170.1|DYAK, LOC6533764|XP_002094468.3|DYAK
OG0005893	LOC110176128|XP_020798023.1|DSER	LOC6534460|XP_039229816.1|DYAK
OG0005894	LOC110176129|XP_020798024.1|DSER	LOC6534461|XP_002095138.1|DYAK
OG0005895	LOC110176130|XP_020798025.1|DSER	LOC6534462|XP_002095139.1|DYAK
OG0005896	LOC110184668|XP_020808935.1|DSER	LOC6534762|XP_039229740.1|DYAK
OG0005897	LOC110189965|XP_020815913.1|DSER	LOC6534023|XP_039230628.1|DYAK
OG0005898	LOC110187017|XP_020812038.1|DSER	LOC6524814|XP_002100656.2|DYAK
OG0005899	LOC110189641|XP_020815446.1|DSER	LOC6528424|XP_002089470.1|DYAK
OG0005900	LOC110178181|XP_020800872.1|DSER	LOC6526326|XP_002087448.1|DYAK
OG0005901	LOC110177713|XP_020800212.1|DSER	LOC6530585|XP_039228143.1|DYAK
OG0005902	LOC110176778|XP_020798876.1|DSER, LOC110189606|XP_020815399.1|DSER	LOC6530360|XP_002091286.1|DYAK
OG0005903	LOC110188140|XP_020813395.1|DSER	LOC6536600|XP_002097176.1|DYAK
OG0005904	LOC110186424|XP_020811269.1|DSER	LOC6537936|XP_002098476.2|DYAK
OG0005905	LOC110189922|XP_020815856.1|DSER	LOC6534868|XP_015050882.1|DYAK
OG0005906	LOC110189867|XP_020815747.1|DSER	LOC26535923|XP_039230816.1|DYAK
OG0005907	LOC110190284|XP_020816319.1|DSER	LOC6534855|XP_002095527.2|DYAK
OG0005908	LOC110189863|XP_020815741.1|DSER	LOC6539531|XP_002086419.1|DYAK
OG0005909	LOC110179829|XP_020803094.1|DSER	LOC6534600|XP_039229963.1|DYAK
OG0005910	LOC110176351|XP_020798339.1|DSER	LOC6531465|XP_002092264.1|DYAK
OG0005911	LOC110176342|XP_020798330.1|DSER	LOC6531464|XP_002092263.1|DYAK
OG0005912	LOC110176338|XP_020798319.1|DSER	LOC120320433|XP_015051337.1|DYAK
OG0005913	LOC110177347|XP_020799698.1|DSER	LOC6537785|XP_002098326.1|DYAK
OG0005914	LOC110179279|XP_020802427.1|DSER	LOC6530348|XP_002091275.1|DYAK
OG0005915	LOC110179282|XP_020802429.1|DSER	LOC6530347|XP_002091274.1|DYAK
OG0005916	LOC110179205|XP_020802282.1|DSER	LOC6530697|XP_002091588.1|DYAK
OG0005917	LOC110177852|XP_020800457.1|DSER	LOC6530979|XP_002091817.1|DYAK
OG0005918	LOC110184531|XP_020808766.1|DSER	LOC6525391|XP_002101226.1|DYAK
OG0005919	LOC110191802|XP_020818415.1|DSER	LOC6528786|XP_002089820.1|DYAK
OG0005920	LOC110178361|XP_020801152.1|DSER	LOC6531509|XP_002092308.1|DYAK
OG0005921	LOC110177578|XP_020800016.1|DSER	LOC6532445|XP_002093192.1|DYAK
OG0005922	LOC110179527|XP_020802766.1|DSER	LOC6523961|XP_002099833.1|DYAK
OG0005923	LOC110178999|XP_020801988.1|DSER	LOC6533829|XP_002094529.1|DYAK
OG0005924	LOC110178556|XP_020801385.1|DSER	LOC6534068|XP_002094754.1|DYAK
OG0005925	LOC110177484|XP_020799892.1|DSER	LOC6533937|XP_002094637.1|DYAK
OG0005926	LOC110179715|XP_020802988.1|DSER	LOC6525340|XP_002101176.1|DYAK
OG0005927	LOC110187761|XP_020812884.1|DSER	LOC6537516|XP_002098062.1|DYAK
OG0005928	LOC110179382|XP_020802555.1|DSER	LOC6525989|XP_002101807.1|DYAK
OG0005929	LOC110177553|XP_020799985.1|DSER	LOC6532436|XP_002093183.1|DYAK
OG0005930	LOC110180261|XP_020803576.1|DSER	LOC6530248|XP_002091185.1|DYAK
OG0005931	LOC110189411|XP_020815125.1|DSER	LOC6528294|XP_002089347.1|DYAK
OG0005932	LOC110177752|XP_020800271.1|DSER	LOC26535495|XP_015052906.1|DYAK
OG0005933	LOC110178398|XP_020801195.1|DSER	LOC6528664|XP_002089706.1|DYAK
OG0005934	LOC110178819|XP_020801747.1|DSER	LOC6530439|XP_002091355.3|DYAK
OG0005935	LOC110190240|XP_020816259.1|DSER	LOC6535185|XP_039230239.1|DYAK
OG0005936	LOC110185694|XP_020810320.1|DSER	LOC6527008|XP_002088104.1|DYAK
OG0005937	LOC110190242|XP_020816265.1|DSER	LOC6535183|XP_002095845.2|DYAK
OG0005938	LOC110191511|XP_020818041.1|DSER	LOC6531340|XP_002092144.1|DYAK
OG0005939	LOC110175948|XP_020797795.1|DSER	LOC6524732|XP_002100576.1|DYAK
OG0005940	LOC110177933|XP_020800572.1|DSER	LOC6530590|XP_002091503.2|DYAK
OG0005941	LOC110191469|XP_020817981.1|DSER	LOC6531900|XP_039228907.1|DYAK
OG0005942	LOC110189471|XP_020815208.1|DSER	LOC6529043|XP_002090074.2|DYAK
OG0005943	LOC110189754|XP_020815624.1|DSER	LOC6528288|XP_015053902.1|DYAK
OG0005944	LOC110189283|XP_020814966.1|DSER	LOC6528291|XP_002089344.1|DYAK
OG0005945	LOC110189293|XP_020814983.1|DSER	LOC6529356|XP_002090361.1|DYAK
OG0005946	LOC110177984|XP_020800640.1|DSER	LOC6530067|XP_039228579.1|DYAK
OG0005947	LOC110185803|XP_020810506.1|DSER	LOC6531379|XP_002092182.1|DYAK
OG0005948	LOC110189868|XP_020815748.1|DSER	LOC6534973|XP_002095643.1|DYAK
OG0005949	LOC110179823|XP_020803087.1|DSER	LOC6534601|XP_002095276.3|DYAK
OG0005950	LOC110183163|XP_020807014.1|DSER	LOC6527240|XP_015053169.1|DYAK
OG0005951	LOC110190606|XP_020816858.1|DSER	LOC6533566|XP_015050151.1|DYAK
OG0005952	LOC110183162|XP_020807012.1|DSER	LOC6527239|XP_015053639.1|DYAK
OG0005953	LOC110187423|XP_020812472.1|DSER	LOC6529243|XP_002090249.1|DYAK
OG0005954	LOC110187448|XP_020812496.1|DSER	LOC6529239|XP_002090245.1|DYAK
OG0005955	LOC110184223|XP_020808340.1|DSER	LOC6536387|XP_002096969.1|DYAK
OG0005956	LOC110190976|XP_020817343.1|DSER	LOC6531247|XP_002092056.1|DYAK
OG0005957	LOC110184471|XP_020808679.1|DSER	LOC6538692|XP_002099211.1|DYAK
OG0005958	LOC110176434|XP_020798443.1|DSER	LOC6538453|XP_002098977.1|DYAK
OG0005959	LOC110183445|XP_020807384.1|DSER	LOC6527909|XP_002088981.1|DYAK
OG0005960	LOC110179562|XP_020802802.1|DSER	LOC6525857|XP_002101677.1|DYAK
OG0005961	LOC110176335|XP_020798316.1|DSER	LOC6531458|XP_002092257.1|DYAK
OG0005962	LOC110182872|XP_020806673.1|DSER	LOC6530823|XP_039228275.1|DYAK
OG0005963	LOC110184010|XP_020808035.1|DSER	LOC6527270|XP_002088364.1|DYAK
OG0005964	LOC110177777|XP_020800303.1|DSER	LOC6530573|XP_002091486.1|DYAK
OG0005965	LOC110189451|XP_020815182.1|DSER	LOC6528822|XP_002089854.2|DYAK
OG0005966	LOC110178284|XP_020801015.1|DSER	LOC6530136|XP_002091082.2|DYAK
OG0005967	LOC110181981|XP_020805588.1|DSER	LOC6530830|XP_039228944.1|DYAK
OG0005968	LOC110175933|XP_020797775.1|DSER	LOC6530834|XP_002091717.2|DYAK
OG0005969	LOC110191474|XP_020817993.1|DSER	LOC6531938|XP_039228500.1|DYAK
OG0005970	LOC110178594|XP_020801439.1|DSER	LOC6533613|XP_002094321.1|DYAK
OG0005971	LOC110189723|XP_020815572.1|DSER	LOC6529889|XP_002090846.1|DYAK
OG0005972	LOC110184623|XP_020808875.1|DSER	LOC6534794|XP_015050837.1|DYAK
OG0005973	LOC110178903|XP_020801839.1|DSER	LOC6534878|XP_002095550.1|DYAK
OG0005974	LOC110184618|XP_020808870.1|DSER	LOC6534808|XP_015050846.1|DYAK
OG0005975	LOC110184660|XP_020808922.1|DSER	LOC6534798|XP_002095470.1|DYAK
OG0005976	LOC110187732|XP_020812847.1|DSER	LOC26535822|XP_039232560.1|DYAK
OG0005977	LOC110179084|XP_020802132.1|DSER	LOC6530769|XP_002091657.1|DYAK
OG0005978	LOC110179661|XP_020802931.1|DSER	LOC6531687|XP_002092478.3|DYAK
OG0005979	LOC110179212|XP_020802305.1|DSER	LOC6530007|XP_002090953.1|DYAK
OG0005980	LOC110189429|XP_020815158.1|DSER	LOC6528418|XP_002089464.1|DYAK
OG0005981	LOC110179616|XP_020802877.1|DSER	LOC6525540|XP_002101375.2|DYAK
OG0005982	LOC110189387|XP_020815096.1|DSER	LOC6528425|XP_002089471.3|DYAK
OG0005983	LOC110180149|XP_020803458.1|DSER	LOC120322033|XP_039232735.1|DYAK
OG0005984	LOC110179708|XP_020802977.1|DSER	LOC6525616|XP_039226012.1|DYAK
OG0005985	LOC110181640|XP_020805106.1|DSER	LOC6525072|XP_002100911.2|DYAK
OG0005986	LOC110181504|XP_020804933.1|DSER	LOC6525725|XP_002101547.1|DYAK
OG0005987	LOC110181879|XP_020805465.1|DSER	LOC6526006|XP_015046585.1|DYAK
OG0005988	LOC110178009|XP_020800681.1|DSER	LOC6530230|XP_002091167.1|DYAK
OG0005989	LOC110189488|XP_020815236.1|DSER	LOC6529909|XP_002090866.1|DYAK
OG0005990	LOC110176314|XP_020798289.1|DSER	LOC6531134|XP_002091968.1|DYAK
OG0005991	LOC110178245|XP_020800955.1|DSER	LOC6528659|XP_039227019.1|DYAK
OG0005992	LOC110185150|XP_020809510.1|DSER	LOC6533602|XP_002094310.1|DYAK
OG0005993	LOC110185151|XP_020809511.1|DSER	LOC6533604|XP_015050184.1|DYAK
OG0005994	LOC110190428|XP_020816567.1|DSER	LOC6534638|XP_002095313.2|DYAK
OG0005995	LOC110184641|XP_020808898.1|DSER	LOC6534791|XP_002095463.1|DYAK
OG0005996	LOC110190219|XP_020816235.1|DSER	LOC6539366|XP_002086259.1|DYAK
OG0005997	LOC110189618|XP_020815416.1|DSER	LOC6529349|XP_002090354.1|DYAK
OG0005998	LOC110176188|XP_020798098.1|DSER	LOC6534173|XP_002094857.1|DYAK
OG0005999	LOC110179408|XP_020802593.1|DSER	LOC6532241|XP_002093014.1|DYAK
OG0006000	LOC110182157|XP_020805823.1|DSER	LOC6531347|XP_039229310.1|DYAK
OG0006001	LOC110176179|XP_020798085.1|DSER	LOC6533065|XP_015049799.1|DYAK
OG0006002	LOC110191497|XP_020818022.1|DSER	LOC6531911|XP_002092697.1|DYAK
OG0006003	LOC110176145|XP_020798040.1|DSER	LOC6534150|XP_002094834.1|DYAK
OG0006004	LOC110187881|XP_020813023.1|DSER	LOC6535330|XP_002095986.1|DYAK
OG0006005	LOC110179362|XP_020802534.1|DSER	LOC6529295|XP_002090300.1|DYAK
OG0006006	LOC110179198|XP_020802274.1|DSER	LOC6530688|XP_002091579.1|DYAK
OG0006007	LOC110189257|XP_020814927.1|DSER	LOC6529046|XP_002090077.1|DYAK
OG0006008	LOC110184981|XP_020809290.1|DSER	LOC6526656|XP_015053442.1|DYAK
OG0006009	LOC110184644|XP_020808902.1|DSER	LOC6539747|XP_015044996.1|DYAK
OG0006010	LOC110190386|XP_020816474.1|DSER	LOC6534622|XP_039230946.1|DYAK
OG0006011	LOC110178810|XP_020801729.1|DSER	LOC6532194|XP_002092968.2|DYAK
