Orthogroup	DSER.longest_only	DSAN.longest_only
OG0006440	LOC110191417|XP_020817934.1|DSER	LOC120452442|XP_039492606.1|DSAN
OG0006441	LOC110191393|XP_020817910.1|DSER	LOC120452273|XP_039492338.1|DSAN
OG0006442	LOC110189685|XP_020815514.1|DSER	LOC120453070|XP_039493530.1|DSAN
OG0006443	LOC110191807|XP_020818418.1|DSER	LOC120454460|XP_039495708.1|DSAN
OG0006444	LOC110186174|XP_020810886.1|DSER	LOC120453593|XP_039494289.1|DSAN
OG0006445	LOC110182502|XP_020806209.1|DSER	LOC120456296|XP_039498977.1|DSAN
OG0006446	LOC110189039|XP_020814667.1|DSER	LOC120452125|XP_039492141.1|DSAN
OG0006447	LOC110190875|XP_020817191.1|DSER	LOC120453328|XP_039493923.1|DSAN
OG0006448	LOC110189720|XP_020815573.1|DSER	LOC120452985|XP_039493415.1|DSAN
OG0006449	LOC110189468|XP_020815209.1|DSER	LOC120453985|XP_039494874.1|DSAN
OG0006450	LOC110187209|XP_020812268.1|DSER	LOC120445224|XP_039481414.1|DSAN
OG0006451	LOC110184367|XP_020808520.1|DSER	LOC120456444|XP_039499210.1|DSAN
OG0006452	LOC110190859|XP_020817168.1|DSER	LOC120451213|XP_039490621.1|DSAN
OG0006453	LOC110185217|XP_020809605.1|DSER	LOC120449449|XP_039487854.1|DSAN
OG0006454	LOC110179485|XP_020802718.1|DSER	LOC120456393|XP_039499154.1|DSAN
OG0006455	LOC110187895|XP_020813042.1|DSER	LOC120450726|XP_039489751.1|DSAN
OG0006456	LOC110187661|XP_020812739.1|DSER	LOC120452670|XP_039492942.1|DSAN
OG0006457	LOC110184298|XP_020808449.1|DSER	LOC120454441|XP_039495671.1|DSAN
OG0006458	LOC110183326|XP_020807233.1|DSER	LOC120458390|XP_039501943.1|DSAN
OG0006459	LOC110188215|XP_020813513.1|DSER	LOC120451321|XP_039490827.1|DSAN
OG0006460	LOC110191067|XP_020817458.1|DSER	LOC120451329|XP_039490840.1|DSAN
OG0006461	LOC110188187|XP_020813422.1|DSER	LOC120454127|XP_039495100.1|DSAN
OG0006462	LOC110185448|XP_020809940.1|DSER	LOC120454539|XP_039495851.1|DSAN
OG0006463	LOC110191867|XP_020818506.1|DSER	LOC120452217|XP_039492277.1|DSAN
OG0006464	LOC110184634|XP_020808890.1|DSER	LOC120448957|XP_039487144.1|DSAN
OG0006465	LOC110180441|XP_020803770.1|DSER	LOC120455637|XP_039497961.1|DSAN
OG0006466	LOC110182583|XP_020806288.1|DSER	LOC120456943|XP_039500016.1|DSAN
OG0006467	LOC110186376|XP_020811187.1|DSER	LOC120451667|XP_039491476.1|DSAN
OG0006468	LOC110190918|XP_020817238.1|DSER	LOC120453399|XP_039494022.1|DSAN
OG0006469	LOC110180097|XP_020803379.1|DSER	LOC120457216|XP_039500519.1|DSAN
OG0006470	LOC110190666|XP_020816925.1|DSER	LOC120447799|XP_039485295.1|DSAN
OG0006471	LOC110191070|XP_020817461.1|DSER	LOC120454378|XP_039495549.1|DSAN
OG0006472	LOC110191069|XP_020817460.1|DSER	LOC120454379|XP_039495550.1|DSAN
OG0006473	LOC110190610|XP_020816862.1|DSER	LOC120448272|XP_039486130.1|DSAN
OG0006474	LOC110176847|XP_020798972.1|DSER	LOC120446750|XP_039483822.1|DSAN
OG0006475	LOC110176640|XP_020798726.1|DSER	LOC120452394|XP_039492542.1|DSAN
OG0006476	LOC110180433|XP_020803763.1|DSER	LOC120455507|XP_039497705.1|DSAN
OG0006477	LOC110184439|XP_020808637.1|DSER	LOC120456077|XP_039498603.1|DSAN
OG0006478	LOC110191183|XP_020817607.1|DSER	LOC120452728|XP_039493027.1|DSAN
OG0006479	LOC110191445|XP_020817968.1|DSER	LOC120451296|XP_039490786.1|DSAN
OG0006480	LOC110191579|XP_020818121.1|DSER	LOC120446810|XP_039483910.1|DSAN
OG0006481	LOC110183980|XP_020807995.1|DSER	LOC120458294|XP_039501827.1|DSAN
OG0006482	LOC110190870|XP_020817182.1|DSER	LOC120454551|XP_039495866.1|DSAN
OG0006483	LOC110187830|XP_020812967.1|DSER	LOC120453980|XP_039494865.1|DSAN
OG0006484	LOC110187726|XP_020812834.1|DSER	LOC120452996|XP_039493434.1|DSAN
OG0006485	LOC110186441|XP_020811284.1|DSER	LOC120450786|XP_039489882.1|DSAN
OG0006486	LOC110176464|XP_020798480.1|DSER	LOC120454082|XP_039495026.1|DSAN
OG0006487	LOC110187704|XP_020812797.1|DSER	LOC120450836|XP_039489953.1|DSAN
OG0006488	LOC110183648|XP_020807631.1|DSER	LOC120449019|XP_039487233.1|DSAN
OG0006489	LOC110186542|XP_020811408.1|DSER	LOC120454513|XP_039495804.1|DSAN
OG0006490	LOC110190982|XP_020817349.1|DSER	LOC120451551|XP_039491284.1|DSAN
OG0006491	LOC110187534|XP_020812587.1|DSER	LOC120446876|XP_039484018.1|DSAN
OG0006492	LOC110191112|XP_020817516.1|DSER	LOC120451112|XP_039490460.1|DSAN
OG0006493	LOC110184433|XP_020808628.1|DSER	LOC120454990|XP_039496720.1|DSAN
OG0006494	LOC110187044|XP_020812075.1|DSER	LOC120455165|XP_039497023.1|DSAN
OG0006495	LOC110181894|XP_020805485.1|DSER	LOC120455005|XP_039496758.1|DSAN
OG0006496	LOC110191130|XP_020817542.1|DSER	LOC120454376|XP_039495547.1|DSAN
OG0006497	LOC110187911|XP_020813073.1|DSER	LOC120451807|XP_039491697.1|DSAN
OG0006498	LOC110188125|XP_020813371.1|DSER	LOC120451075|XP_039490369.1|DSAN
OG0006499	LOC110191109|XP_020817512.1|DSER	LOC120451565|XP_039491303.1|DSAN
OG0006500	LOC110183397|XP_020807326.1|DSER	LOC120444137|XP_039479637.1|DSAN
OG0006501	LOC110186777|XP_020811707.1|DSER	LOC120454687|XP_039496139.1|DSAN
OG0006502	LOC110186600|XP_020811490.1|DSER	LOC120453585|XP_039494280.1|DSAN
OG0006503	LOC110186275|XP_020811047.1|DSER	LOC120452111|XP_039492124.1|DSAN
OG0006504	LOC110186594|XP_020811481.1|DSER	LOC120452579|XP_039492797.1|DSAN
OG0006505	LOC110189017|XP_020814637.1|DSER	LOC120453116|XP_039493589.1|DSAN
OG0006506	LOC110190209|XP_020816224.1|DSER	LOC120449203|XP_039487501.1|DSAN
OG0006507	LOC110188216|XP_020813514.1|DSER	LOC120453283|XP_039493841.1|DSAN
OG0006508	LOC110188442|XP_020813827.1|DSER	LOC120453836|XP_039494663.1|DSAN
OG0006509	LOC110179098|XP_020802142.1|DSER	LOC120456976|XP_039500058.1|DSAN
OG0006510	LOC110191439|XP_020817961.1|DSER	LOC120450821|XP_039489934.1|DSAN
OG0006511	LOC110187657|XP_020812735.1|DSER	LOC120454670|XP_039496120.1|DSAN
OG0006512	LOC110177221|XP_020799497.1|DSER	LOC120452709|XP_039493005.1|DSAN
OG0006513	LOC110188103|XP_020813325.1|DSER	LOC120454049|XP_039494978.1|DSAN
OG0006514	LOC110190573|XP_020816821.1|DSER	LOC120451823|XP_039491725.1|DSAN
OG0006515	LOC110188023|XP_020813221.1|DSER	LOC120451830|XP_039491740.1|DSAN
OG0006516	LOC110191373|XP_020817884.1|DSER	LOC120454316|XP_039495453.1|DSAN
OG0006517	LOC110190255|XP_020816283.1|DSER	LOC120452898|XP_039493290.1|DSAN
OG0006518	LOC110189081|XP_020814715.1|DSER	LOC120452829|XP_039493169.1|DSAN
OG0006519	LOC110190266|XP_020816295.1|DSER	LOC120452899|XP_039493291.1|DSAN
OG0006520	LOC110186988|XP_020812004.1|DSER	LOC120453646|XP_039494374.1|DSAN
OG0006521	LOC110186929|XP_020811914.1|DSER	LOC120453101|XP_039493569.1|DSAN
OG0006522	LOC110186406|XP_020811231.1|DSER	LOC120453644|XP_039494372.1|DSAN
OG0006523	LOC110191781|XP_020818387.1|DSER	LOC120451263|XP_039490726.1|DSAN
OG0006524	LOC110185593|XP_020810187.1|DSER	LOC120444108|XP_039479574.1|DSAN
OG0006525	LOC110181779|XP_020805317.1|DSER	LOC120455283|XP_039497250.1|DSAN
OG0006526	LOC110176657|XP_020798750.1|DSER	LOC120454034|XP_039494962.1|DSAN
OG0006527	LOC110176647|XP_020798734.1|DSER	LOC120453474|XP_039494141.1|DSAN
OG0006528	LOC110176586|XP_020798660.1|DSER	LOC120452506|XP_039492692.1|DSAN
OG0006529	LOC110176646|XP_020798733.1|DSER	LOC120452585|XP_039492808.1|DSAN
OG0006530	LOC110176624|XP_020798708.1|DSER	LOC120452552|XP_039492759.1|DSAN
OG0006531	LOC110176654|XP_020798747.1|DSER	LOC120452355|XP_039492463.1|DSAN
OG0006532	LOC110176593|XP_020798668.1|DSER	LOC120454092|XP_039495037.1|DSAN
OG0006533	LOC110177739|XP_020800254.1|DSER	LOC120446426|XP_039483323.1|DSAN
OG0006534	LOC110191874|XP_020818516.1|DSER	LOC120451257|XP_039490718.1|DSAN
OG0006535	LOC110191425|XP_020817943.1|DSER	LOC120452627|XP_039492870.1|DSAN
OG0006536	LOC110189561|XP_020815354.1|DSER	LOC120451669|XP_039491480.1|DSAN
OG0006537	LOC110186699|XP_020811631.1|DSER	LOC120452598|XP_039492831.1|DSAN
OG0006538	LOC110177457|XP_020799850.1|DSER	LOC120452556|XP_039492763.1|DSAN
OG0006539	LOC110186826|XP_020811772.1|DSER	LOC120453964|XP_039494851.1|DSAN
OG0006540	LOC110190956|XP_020817300.1|DSER	LOC120453024|XP_039493476.1|DSAN
OG0006541	LOC110186945|XP_020811938.1|DSER	LOC120452721|XP_039493019.1|DSAN
OG0006542	LOC110186946|XP_020811939.1|DSER	LOC120452723|XP_039493022.1|DSAN
OG0006543	LOC110186396|XP_020811218.1|DSER	LOC120450992|XP_039490229.1|DSAN
OG0006544	LOC110190158|XP_020816156.1|DSER	LOC120450796|XP_039489896.1|DSAN
OG0006545	LOC110179669|XP_020802939.1|DSER	LOC120455755|XP_039498127.1|DSAN
OG0006546	LOC110191319|XP_020817800.1|DSER	LOC120451007|XP_039490256.1|DSAN
OG0006547	LOC110191160|XP_020817577.1|DSER	LOC120453381|XP_039493989.1|DSAN
OG0006548	LOC110184281|XP_020808425.1|DSER	LOC120451984|XP_039491946.1|DSAN
OG0006549	LOC110177356|XP_020799707.1|DSER	LOC120452308|XP_039492391.1|DSAN
OG0006550	LOC110186908|XP_020811887.1|DSER	LOC120454620|XP_039496020.1|DSAN
OG0006551	LOC110181858|XP_020805436.1|DSER	LOC120456788|XP_039499740.1|DSAN
OG0006552	LOC110181738|XP_020805257.1|DSER	LOC120456153|XP_039498724.1|DSAN
OG0006553	LOC110186891|XP_020811849.1|DSER	LOC120451190|XP_039490572.1|DSAN
OG0006554	LOC110188736|XP_020814227.1|DSER	LOC120454000|XP_039494902.1|DSAN
OG0006555	LOC110188071|XP_020813281.1|DSER	LOC120450751|XP_039489808.1|DSAN
OG0006556	LOC110191290|XP_020817758.1|DSER	LOC120453907|XP_039494772.1|DSAN
OG0006557	LOC110186526|XP_020811383.1|DSER	LOC120451366|XP_039490936.1|DSAN
OG0006558	LOC110189888|XP_020815801.1|DSER	LOC120450882|XP_039490051.1|DSAN
OG0006559	LOC110188439|XP_020813825.1|DSER	LOC120451372|XP_039490956.1|DSAN
OG0006560	LOC110176450|XP_020798460.1|DSER	LOC120453128|XP_039493609.1|DSAN
OG0006561	LOC110176522|XP_020798558.1|DSER	LOC120453126|XP_039493607.1|DSAN
OG0006562	LOC110187000|XP_020812019.1|DSER	LOC120453542|XP_039494228.1|DSAN
OG0006563	LOC110191275|XP_020817729.1|DSER	LOC120451409|XP_039491012.1|DSAN
OG0006564	LOC110191131|XP_020817543.1|DSER	LOC120451407|XP_039491009.1|DSAN
OG0006565	LOC110191415|XP_020817932.1|DSER	LOC120454111|XP_039495074.1|DSAN
OG0006566	LOC110176444|XP_020798452.1|DSER	LOC120451701|XP_039491531.1|DSAN
OG0006567	LOC110190881|XP_020817196.1|DSER	LOC120451448|XP_039491059.1|DSAN
OG0006568	LOC110190880|XP_020817195.1|DSER	LOC120451447|XP_039491058.1|DSAN
OG0006569	LOC110190528|XP_020816733.1|DSER	LOC120447922|XP_039485512.1|DSAN
OG0006570	LOC110177139|XP_020799372.1|DSER	LOC120451026|XP_039490288.1|DSAN
OG0006571	LOC110188269|XP_020813617.1|DSER	LOC120451598|XP_039491352.1|DSAN
OG0006572	LOC110189027|XP_020814649.1|DSER	LOC120451619|XP_039491403.1|DSAN
OG0006573	LOC110191757|XP_020818355.1|DSER	LOC120452912|XP_039493309.1|DSAN
OG0006574	LOC110190939|XP_020817265.1|DSER	LOC120452139|XP_039492160.1|DSAN
OG0006575	LOC110186541|XP_020811404.1|DSER	LOC120453773|XP_039494548.1|DSAN
OG0006576	LOC110187816|XP_020812953.1|DSER	LOC120451588|XP_039491336.1|DSAN
OG0006577	LOC110186440|XP_020811283.1|DSER	LOC120450785|XP_039489881.1|DSAN
OG0006578	LOC110187815|XP_020812952.1|DSER	LOC120451586|XP_039491331.1|DSAN
OG0006579	LOC110183875|XP_020807887.1|DSER	LOC120454420|XP_039495630.1|DSAN
OG0006580	LOC110187843|XP_020812984.1|DSER	LOC120453698|XP_039494453.1|DSAN
OG0006581	LOC110188500|XP_020813890.1|DSER	LOC120451025|XP_039490284.1|DSAN
OG0006582	LOC110187639|XP_020812705.1|DSER	LOC120451004|XP_039490250.1|DSAN
OG0006583	LOC110187796|XP_020812929.1|DSER	LOC120452756|XP_039493072.1|DSAN
OG0006584	LOC110176987|XP_020799155.1|DSER	LOC120454261|XP_039495341.1|DSAN
OG0006585	LOC110184982|XP_020809293.1|DSER	LOC120443762|XP_039478988.1|DSAN
OG0006586	LOC110176531|XP_020798570.1|DSER	LOC120450834|XP_039489951.1|DSAN
OG0006587	LOC110176527|XP_020798563.1|DSER	LOC120450827|XP_039489943.1|DSAN
OG0006588	LOC110191430|XP_020817947.1|DSER	LOC120452804|XP_039493137.1|DSAN
OG0006589	LOC110177133|XP_020799362.1|DSER	LOC120450765|XP_039489839.1|DSAN
OG0006590	LOC110191755|XP_020818353.1|DSER	LOC120450764|XP_039489838.1|DSAN
OG0006591	LOC110190007|XP_020815964.1|DSER	LOC120448246|XP_039486089.1|DSAN
OG0006592	LOC110188451|XP_020813839.1|DSER	LOC120454453|XP_039495697.1|DSAN
OG0006593	LOC110188449|XP_020813836.1|DSER	LOC120454452|XP_039495696.1|DSAN
OG0006594	LOC110190542|XP_020816748.1|DSER	LOC120449081|XP_039487319.1|DSAN
OG0006595	LOC110188931|XP_020814516.1|DSER	LOC120445361|XP_039481653.1|DSAN
OG0006596	LOC110184030|XP_020808053.1|DSER	LOC120445210|XP_039481393.1|DSAN
OG0006597	LOC110188870|XP_020814442.1|DSER	LOC120450095|XP_039488823.1|DSAN
OG0006598	LOC110183367|XP_020807288.1|DSER	LOC120458877|XP_039502648.1|DSAN
OG0006599	LOC110178586|XP_020801424.1|DSER	LOC120449546|XP_039488007.1|DSAN
OG0006600	LOC110176740|XP_020798843.1|DSER	LOC120447805|XP_039485310.1|DSAN
OG0006601	LOC110187057|XP_020812105.1|DSER	LOC120447620|XP_039485048.1|DSAN
OG0006602	LOC110187065|XP_020812117.1|DSER	LOC120447622|XP_039485049.1|DSAN
OG0006603	LOC110187455|XP_020812505.1|DSER	LOC120448738|XP_039486852.1|DSAN
OG0006604	LOC110190731|XP_020817011.1|DSER	LOC120448289|XP_039486158.1|DSAN
OG0006605	LOC110181852|XP_020805423.1|DSER	LOC120456826|XP_039499809.1|DSAN
OG0006606	LOC110178784|XP_020801689.1|DSER	LOC120448709|XP_039486803.1|DSAN
OG0006607	LOC110178649|XP_020801500.1|DSER	LOC120449087|XP_039487328.1|DSAN
OG0006608	LOC110177189|XP_020799443.1|DSER	LOC120453583|XP_039494277.1|DSAN
OG0006609	LOC110186377|XP_020811189.1|DSER	LOC120452515|XP_039492705.1|DSAN
OG0006610	LOC110190472|XP_020816640.1|DSER	LOC120447800|XP_039485296.1|DSAN
OG0006611	LOC110188894|XP_020814472.1|DSER	LOC120449287|XP_039487604.1|DSAN
OG0006612	LOC110188907|XP_020814487.1|DSER	LOC120449797|XP_039488373.1|DSAN
OG0006613	LOC110188899|XP_020814479.1|DSER	LOC120449382|XP_039487751.1|DSAN
OG0006614	LOC110177869|XP_020800484.1|DSER, LOC110188895|XP_020814473.1|DSER	LOC120449457|XP_039487862.1|DSAN
OG0006615	LOC110188884|XP_020814461.1|DSER	LOC120449080|XP_039487318.1|DSAN
OG0006616	LOC110190430|XP_020816570.1|DSER	LOC120447764|XP_039485243.1|DSAN
OG0006617	LOC110185202|XP_020809587.1|DSER	LOC120448190|XP_039485989.1|DSAN
OG0006618	LOC110190567|XP_020816802.1|DSER	LOC120450269|XP_039489108.1|DSAN
OG0006619	LOC110188880|XP_020814457.1|DSER	LOC120450329|XP_039489229.1|DSAN
OG0006620	LOC110188813|XP_020814350.1|DSER	LOC120450327|XP_039489224.1|DSAN
OG0006621	LOC110187123|XP_020812196.1|DSER	LOC120449116|XP_039487360.1|DSAN
OG0006622	LOC110183638|XP_020807616.1|DSER	LOC120448080|XP_039485786.1|DSAN
OG0006623	LOC110183661|XP_020807647.1|DSER	LOC120449821|XP_039488403.1|DSAN
OG0006624	LOC110189728|XP_020815578.1|DSER	LOC120444832|XP_039480726.1|DSAN
OG0006625	LOC110189732|XP_020815585.1|DSER	LOC120444866|XP_039480770.1|DSAN
OG0006626	LOC110189357|XP_020815058.1|DSER	LOC120458915|XP_039502698.1|DSAN
OG0006627	LOC110191108|XP_020817515.1|DSER	LOC120443886|XP_039479242.1|DSAN
OG0006628	LOC110176426|XP_020798436.1|DSER	LOC120443876|XP_039479197.1|DSAN
OG0006629	LOC110179200|XP_020802276.1|DSER	LOC120445021|XP_039481026.1|DSAN
OG0006630	LOC110179349|XP_020802519.1|DSER	LOC120446777|XP_039483855.1|DSAN
OG0006631	LOC110189074|XP_020814703.1|DSER	LOC120449770|XP_039488343.1|DSAN
OG0006632	LOC110181889|XP_020805482.1|DSER	LOC120447109|XP_039484464.1|DSAN
OG0006633	LOC110177607|XP_020800065.1|DSER	LOC120450434|XP_039489377.1|DSAN
OG0006634	LOC110178160|XP_020800852.1|DSER	LOC120453084|XP_039493548.1|DSAN
OG0006635	LOC110183202|XP_020807073.1|DSER	LOC120452055|XP_039492090.1|DSAN
OG0006636	LOC110181497|XP_020804924.1|DSER	LOC120456397|XP_039499160.1|DSAN
OG0006637	LOC110178754|XP_020801646.1|DSER	LOC120447810|XP_039485320.1|DSAN
OG0006638	LOC110177079|XP_020799255.1|DSER	LOC120447912|XP_039485500.1|DSAN
OG0006639	LOC110177082|XP_020799269.1|DSER	LOC120443774|XP_039479011.1|DSAN
OG0006640	LOC110182884|XP_020806687.1|DSER	LOC120445974|XP_039482643.1|DSAN
OG0006641	LOC110191142|XP_020817559.1|DSER	LOC120443778|XP_039479035.1|DSAN
OG0006642	LOC110191665|XP_020818226.1|DSER	LOC120446169|XP_039482933.1|DSAN
OG0006643	LOC110191662|XP_020818219.1|DSER	LOC120446317|XP_039483167.1|DSAN
OG0006644	LOC110181228|XP_020804584.1|DSER	LOC120448859|XP_039487003.1|DSAN
OG0006645	LOC110181365|XP_020804748.1|DSER	LOC120444332|XP_039479821.1|DSAN
OG0006646	LOC110178233|XP_020800943.1|DSER	LOC120444661|XP_039480437.1|DSAN
OG0006647	LOC110178491|XP_020801297.1|DSER	LOC120445219|XP_039481409.1|DSAN
OG0006648	LOC110177617|XP_020800081.1|DSER	LOC120448576|XP_039486578.1|DSAN
OG0006649	LOC110180475|XP_020803821.1|DSER	LOC120444982|XP_039480943.1|DSAN
OG0006650	LOC110189781|XP_020815666.1|DSER	LOC120458622|XP_039502270.1|DSAN
OG0006651	LOC110190418|XP_020816549.1|DSER	LOC120450157|XP_039488935.1|DSAN
OG0006652	LOC110178599|XP_020801443.1|DSER	LOC120449541|XP_039487998.1|DSAN
OG0006653	LOC110188821|XP_020814360.1|DSER	LOC120450068|XP_039488775.1|DSAN
OG0006654	LOC110183628|XP_020807605.1|DSER	LOC120449804|XP_039488383.1|DSAN
OG0006655	LOC110182751|XP_020806521.1|DSER	LOC120449943|XP_039488578.1|DSAN
OG0006656	LOC110189978|XP_020815926.1|DSER	LOC120448022|XP_039485693.1|DSAN
OG0006657	LOC110182907|XP_020806725.1|DSER	LOC120444415|XP_039479975.1|DSAN
OG0006658	LOC110178636|XP_020801482.1|DSER	LOC120450237|XP_039489050.1|DSAN
OG0006659	LOC110178612|XP_020801455.1|DSER	LOC120448512|XP_039486481.1|DSAN
OG0006660	LOC110184748|XP_020809037.1|DSER	LOC120448948|XP_039487127.1|DSAN
OG0006661	LOC110184718|XP_020808996.1|DSER	LOC120449268|XP_039487585.1|DSAN
OG0006662	LOC110185858|XP_020810526.1|DSER	LOC120458237|XP_039501755.1|DSAN
OG0006663	LOC110178770|XP_020801667.1|DSER	LOC120448913|XP_039487071.1|DSAN
OG0006664	LOC110188315|XP_020813682.1|DSER	LOC120453742|XP_039494509.1|DSAN
OG0006665	LOC110184493|XP_020808706.1|DSER	LOC120450146|XP_039488910.1|DSAN
OG0006666	LOC110182864|XP_020806665.1|DSER	LOC120444414|XP_039479974.1|DSAN
OG0006667	LOC110189979|XP_020815927.1|DSER	LOC120448401|XP_039486325.1|DSAN
OG0006668	LOC110182955|XP_020806805.1|DSER	LOC120458207|XP_039501718.1|DSAN
OG0006669	LOC110187212|XP_020812274.1|DSER	LOC120450017|XP_039488674.1|DSAN
OG0006670	LOC110187168|XP_020812235.1|DSER	LOC120449829|XP_039488412.1|DSAN
OG0006671	LOC110187002|XP_020812024.1|DSER	LOC120447740|XP_039485220.1|DSAN
OG0006672	LOC110190357|XP_020816421.1|DSER	LOC120449387|XP_039487759.1|DSAN
OG0006673	LOC110189053|XP_020814678.1|DSER	LOC120449234|XP_039487541.1|DSAN
OG0006674	LOC110178593|XP_020801438.1|DSER	LOC120448421|XP_039486354.1|DSAN
OG0006675	LOC110183705|XP_020807710.1|DSER	LOC120447640|XP_039485082.1|DSAN
OG0006676	LOC110176181|XP_020798087.1|DSER	LOC120449641|XP_039488168.1|DSAN
OG0006677	LOC110190668|XP_020816927.1|DSER	LOC120448324|XP_039486207.1|DSAN
OG0006678	LOC110176714|XP_020798813.1|DSER	LOC120450454|XP_039489408.1|DSAN
OG0006679	LOC110188818|XP_020814357.1|DSER	LOC120449303|XP_039487629.1|DSAN
OG0006680	LOC110191358|XP_020817865.1|DSER	LOC120451904|XP_039491847.1|DSAN
OG0006681	LOC110186993|XP_020812013.1|DSER	LOC120447739|XP_039485217.1|DSAN
OG0006682	LOC110190519|XP_020816711.1|DSER	LOC120448599|XP_039486634.1|DSAN
OG0006683	LOC110190624|XP_020816877.1|DSER	LOC120447924|XP_039485517.1|DSAN
OG0006684	LOC110190621|XP_020816875.1|DSER	LOC120448323|XP_039486206.1|DSAN
OG0006685	LOC110189275|XP_020814953.1|DSER	LOC120447233|XP_039484696.1|DSAN
OG0006686	LOC110178759|XP_020801651.1|DSER	LOC120450372|XP_039489290.1|DSAN
OG0006687	LOC110181807|XP_020805353.1|DSER	LOC120456716|XP_039499632.1|DSAN
OG0006688	LOC110184740|XP_020809028.1|DSER	LOC120448143|XP_039485902.1|DSAN
OG0006689	LOC110177622|XP_020800086.1|DSER	LOC120450423|XP_039489365.1|DSAN
OG0006690	LOC110190869|XP_020817179.1|DSER	LOC120451343|XP_039490855.1|DSAN
OG0006691	LOC110187756|XP_020812880.1|DSER	LOC120447791|XP_039485285.1|DSAN
OG0006692	LOC110177605|XP_020800062.1|DSER	LOC120450422|XP_039489364.1|DSAN
OG0006693	LOC110185284|XP_020809690.1|DSER	LOC120450163|XP_039488942.1|DSAN
OG0006694	LOC110180135|XP_020803437.1|DSER	LOC120455546|XP_039497819.1|DSAN
OG0006695	LOC110190788|XP_020817085.1|DSER	LOC120449529|XP_039487982.1|DSAN
OG0006696	LOC110185790|XP_020810453.1|DSER	LOC120444015|XP_039479431.1|DSAN
OG0006697	LOC110190687|XP_020816956.1|DSER	LOC120449112|XP_039487355.1|DSAN
OG0006698	LOC110177544|XP_020799972.1|DSER	LOC120448282|XP_039486145.1|DSAN
OG0006699	LOC110182792|XP_020806584.1|DSER	LOC120449063|XP_039487294.1|DSAN
OG0006700	LOC110190823|XP_020817138.1|DSER	LOC120448236|XP_039486074.1|DSAN
OG0006701	LOC110189365|XP_020815071.1|DSER	LOC120446088|XP_039482811.1|DSAN
OG0006702	LOC110178741|XP_020801628.1|DSER	LOC120449320|XP_039487651.1|DSAN
OG0006703	LOC110189951|XP_020815898.1|DSER	LOC120448610|XP_039486654.1|DSAN
OG0006704	LOC110189952|XP_020815900.1|DSER	LOC120448616|XP_039486663.1|DSAN
OG0006705	LOC110188967|XP_020814570.1|DSER	LOC120444554|XP_039480241.1|DSAN
OG0006706	LOC110189625|XP_020815425.1|DSER	LOC120445166|XP_039481278.1|DSAN
OG0006707	LOC110176926|XP_020799082.1|DSER	LOC120445431|XP_039481794.1|DSAN
OG0006708	LOC110180106|XP_020803398.1|DSER	LOC120455091|XP_039496898.1|DSAN
OG0006709	LOC110178114|XP_020800787.1|DSER	LOC120457143|XP_039500345.1|DSAN
OG0006710	LOC110178786|XP_020801691.1|DSER	LOC120448713|XP_039486810.1|DSAN
OG0006711	LOC110178803|XP_020801715.1|DSER	LOC120448710|XP_039486805.1|DSAN
OG0006712	LOC110188798|XP_020814322.1|DSER	LOC120450606|XP_039489666.1|DSAN
OG0006713	LOC110178670|XP_020801525.1|DSER	LOC120449092|XP_039487333.1|DSAN
OG0006714	LOC110178631|XP_020801476.1|DSER	LOC120449392|XP_039487769.1|DSAN
OG0006715	LOC110178736|XP_020801620.1|DSER	LOC120448711|XP_039486807.1|DSAN
OG0006716	LOC110183975|XP_020807989.1|DSER	LOC120458159|XP_039501647.1|DSAN
OG0006717	LOC110190806|XP_020817112.1|DSER	LOC120448317|XP_039486199.1|DSAN
OG0006718	LOC110190811|XP_020817120.1|DSER	LOC120448321|XP_039486202.1|DSAN
OG0006719	LOC110190195|XP_020816206.1|DSER	LOC120450103|XP_039488832.1|DSAN
OG0006720	LOC110178970|XP_020801938.1|DSER	LOC120448885|XP_039487035.1|DSAN
OG0006721	LOC110190602|XP_020816854.1|DSER	LOC120448602|XP_039486638.1|DSAN
OG0006722	LOC110190707|XP_020816986.1|DSER	LOC120449902|XP_039488527.1|DSAN
OG0006723	LOC110185620|XP_020810228.1|DSER	LOC120458446|XP_039502029.1|DSAN
OG0006724	LOC110189678|XP_020815499.1|DSER	LOC120452247|XP_039492308.1|DSAN
OG0006725	LOC110189005|XP_020814621.1|DSER	LOC120454407|XP_039495602.1|DSAN
OG0006726	LOC110176442|XP_020798449.1|DSER	LOC120452203|XP_039492256.1|DSAN
OG0006727	LOC110188980|XP_020814591.1|DSER	LOC120454404|XP_039495599.1|DSAN
OG0006728	LOC110186893|XP_020811851.1|DSER	LOC120453630|XP_039494356.1|DSAN
OG0006729	LOC110189218|XP_020814849.1|DSER	LOC120444642|XP_039480400.1|DSAN
OG0006730	LOC110189539|XP_020815329.1|DSER	LOC120444640|XP_039480398.1|DSAN
OG0006731	LOC110185770|XP_020810432.1|DSER	LOC120444713|XP_039480528.1|DSAN
OG0006732	LOC110189058|XP_020814686.1|DSER	LOC120448727|XP_039486833.1|DSAN
OG0006733	LOC110191163|XP_020817581.1|DSER	LOC120449885|XP_039488496.1|DSAN
OG0006734	LOC110188750|XP_020814253.1|DSER	LOC120448025|XP_039485700.1|DSAN
