Orthogroup	DSER.longest_only	DSUB.longest_only
OG0005972	LOC110184623|XP_020808875.1|DSER	LOC117894241|XP_034657066.1|DSUB
OG0005973	LOC110178903|XP_020801839.1|DSER	LOC117894403|XP_034657305.1|DSUB
OG0005974	LOC110184618|XP_020808870.1|DSER	LOC117894693|XP_034657763.1|DSUB
OG0005975	LOC110184660|XP_020808922.1|DSER	LOC117894244|XP_034657074.1|DSUB
OG0005976	LOC110187732|XP_020812847.1|DSER	LOC117897712|XP_034662625.1|DSUB
OG0005977	LOC110179084|XP_020802132.1|DSER	LOC117892606|XP_034654838.1|DSUB
OG0005978	LOC110179661|XP_020802931.1|DSER	LOC117890081|XP_034650630.1|DSUB
OG0005979	LOC110179212|XP_020802305.1|DSER	LOC117892149|XP_034654085.1|DSUB
OG0005980	LOC110189429|XP_020815158.1|DSER	LOC117889986|XP_034650460.1|DSUB
OG0005981	LOC110179616|XP_020802877.1|DSER	LOC117896273|XP_034660370.1|DSUB
OG0005982	LOC110189387|XP_020815096.1|DSER	LOC117891792|XP_034653355.1|DSUB
OG0005983	LOC110180149|XP_020803458.1|DSER	LOC117892322|XP_034654369.1|DSUB
OG0005984	LOC110179708|XP_020802977.1|DSER	LOC117901080|XP_034667597.1|DSUB
OG0005985	LOC110181640|XP_020805106.1|DSER	LOC117898397|XP_034663649.1|DSUB
OG0005986	LOC110181504|XP_020804933.1|DSER	LOC117903855|XP_034672217.1|DSUB
OG0005987	LOC110181879|XP_020805465.1|DSER	LOC117903399|XP_034671278.1|DSUB
OG0005988	LOC110178009|XP_020800681.1|DSER	LOC117892191|XP_034654169.1|DSUB
OG0005989	LOC110189488|XP_020815236.1|DSER	LOC117891500|XP_034652880.1|DSUB
OG0005990	LOC110176314|XP_020798289.1|DSER	LOC117890028|XP_034650534.1|DSUB
OG0005991	LOC110178245|XP_020800955.1|DSER	LOC117892293|XP_034654326.1|DSUB
OG0005992	LOC110185150|XP_020809510.1|DSER	LOC117895440|XP_034658994.1|DSUB
OG0005993	LOC110185151|XP_020809511.1|DSER	LOC117895441|XP_034658996.1|DSUB
OG0005994	LOC110190428|XP_020816567.1|DSER	LOC117895779|XP_034659566.1|DSUB
OG0005995	LOC110184641|XP_020808898.1|DSER	LOC117893861|XP_034656523.1|DSUB
OG0005996	LOC110190219|XP_020816235.1|DSER	LOC117894795|XP_034657915.1|DSUB
OG0005997	LOC110189618|XP_020815416.1|DSER	LOC117890563|XP_034651388.1|DSUB
OG0005998	LOC110176188|XP_020798098.1|DSER	LOC117893211|XP_034655630.1|DSUB
OG0005999	LOC110179408|XP_020802593.1|DSER	LOC117895015|XP_034658257.1|DSUB
OG0006000	LOC110182157|XP_020805823.1|DSER	LOC117890704|XP_034651612.1|DSUB
OG0006001	LOC110176179|XP_020798085.1|DSER	LOC117893672|XP_034656252.1|DSUB
OG0006002	LOC110191497|XP_020818022.1|DSER	LOC117890370|XP_034651056.1|DSUB
OG0006003	LOC110176145|XP_020798040.1|DSER	LOC117895739|XP_034659497.1|DSUB
OG0006004	LOC110187881|XP_020813023.1|DSER	LOC117898488|XP_034663815.1|DSUB
OG0006005	LOC110179362|XP_020802534.1|DSER	LOC117890781|XP_034651743.1|DSUB
OG0006006	LOC110179198|XP_020802274.1|DSER	LOC117891777|XP_034653334.1|DSUB
OG0006007	LOC110189257|XP_020814927.1|DSER	LOC117891758|XP_034653264.1|DSUB
OG0006008	LOC110184981|XP_020809290.1|DSER	LOC117901547|XP_034668231.1|DSUB
OG0006009	LOC110184644|XP_020808902.1|DSER	LOC117894082|XP_034656837.1|DSUB
OG0006010	LOC110190386|XP_020816474.1|DSER	LOC117894782|XP_034657899.1|DSUB
OG0006011	LOC110178810|XP_020801729.1|DSER	LOC117895109|XP_034658403.1|DSUB
OG0006012	LOC110181220|XP_020804566.1|DSER	LOC117893241|XP_034655692.1|DSUB
OG0006013	LOC110189353|XP_020815054.1|DSER	LOC117892667|XP_034654947.1|DSUB
OG0006014	LOC110190194|XP_020816203.1|DSER	LOC117894326|XP_034657201.1|DSUB
OG0006015	LOC110177773|XP_020800298.1|DSER	LOC117890095|XP_034650649.1|DSUB
OG0006016	LOC110178396|XP_020801193.1|DSER	LOC117892290|XP_034654322.1|DSUB
OG0006017	LOC110189231|XP_020814873.1|DSER	LOC117892512|XP_034654685.1|DSUB
OG0006018	LOC110184037|XP_020808070.1|DSER	LOC117892234|XP_034654229.1|DSUB
OG0006019	LOC110187700|XP_020812794.1|DSER	LOC117890149|XP_034650729.1|DSUB
OG0006020	LOC110184665|XP_020808932.1|DSER	LOC117894085|XP_034656843.1|DSUB
OG0006022	LOC110185106|XP_020809454.1|DSER	LOC117900044|XP_034666123.1|DSUB
OG0006023	LOC110187011|XP_020812033.1|DSER	LOC117899254|XP_034665032.1|DSUB
OG0006024	LOC110181595|XP_020805048.1|DSER	LOC117903527|XP_034671537.1|DSUB
OG0006025	LOC110178290|XP_020801020.1|DSER	LOC117889937|XP_034650360.1|DSUB
OG0006026	LOC110188643|XP_020814077.1|DSER	LOC117899263|XP_034665049.1|DSUB
OG0006027	LOC110176222|XP_020798168.1|DSER	LOC117892707|XP_034655012.1|DSUB
OG0006028	LOC110189189|XP_020814815.1|DSER	LOC117891568|XP_034652982.1|DSUB
OG0006029	LOC110178404|XP_020801203.1|DSER	LOC117892294|XP_034654327.1|DSUB
OG0006030	LOC110190868|XP_020817178.1|DSER	LOC117897798|XP_034662739.1|DSUB
OG0006031	LOC110176321|XP_020798298.1|DSER	LOC117892638|XP_034654884.1|DSUB
OG0006032	LOC110191979|XP_020818664.1|DSER	LOC117889602|XP_034649911.1|DSUB
OG0006033	LOC110189232|XP_020814874.1|DSER	LOC117892511|XP_034654684.1|DSUB
OG0006034	LOC110177262|XP_020799571.1|DSER	LOC117898707|XP_034664215.1|DSUB
OG0006035	LOC110191865|XP_020818503.1|DSER	LOC117898976|XP_034664608.1|DSUB
OG0006036	LOC110177898|XP_020800526.1|DSER	LOC117900449|XP_034666710.1|DSUB
OG0006037	LOC110191007|XP_020817387.1|DSER	LOC117891909|XP_034653622.1|DSUB
OG0006038	LOC110186506|XP_020811365.1|DSER	LOC117897492|XP_034662274.1|DSUB
OG0006039	LOC110189332|XP_020815034.1|DSER	LOC117891453|XP_034652825.1|DSUB
OG0006040	LOC110189788|XP_020815680.1|DSER	LOC117891150|XP_034652294.1|DSUB
OG0006041	LOC110181702|XP_020805205.1|DSER	LOC117893958|XP_034656647.1|DSUB
OG0006042	LOC110178408|XP_020801209.1|DSER	LOC117891751|XP_034653249.1|DSUB
OG0006043	LOC110178905|XP_020801841.1|DSER	LOC117892929|XP_034655136.1|DSUB
OG0006044	LOC110179483|XP_020802715.1|DSER	LOC117903349|XP_034671190.1|DSUB
OG0006045	LOC110189510|XP_020815277.1|DSER	LOC117891013|XP_034652062.1|DSUB
OG0006046	LOC110176079|XP_020797982.1|DSER	LOC117892115|XP_034654023.1|DSUB
OG0006047	LOC110190282|XP_020816317.1|DSER	LOC117893022|XP_034655270.1|DSUB
OG0006048	LOC110181235|XP_020804597.1|DSER	LOC117893234|XP_034655682.1|DSUB
OG0006049	LOC110180644|XP_020803997.1|DSER	LOC117891059|XP_034652162.1|DSUB
OG0006050	LOC110188087|XP_020813303.1|DSER	LOC117898384|XP_034663630.1|DSUB
OG0006051	LOC110180460|XP_020803795.1|DSER	LOC117894130|XP_034656915.1|DSUB
OG0006052	LOC110180244|XP_020803560.1|DSER	LOC117892648|XP_034654894.1|DSUB
OG0006053	LOC110185275|XP_020809681.1|DSER	LOC117894626|XP_034657683.1|DSUB
OG0006054	LOC110185416|XP_020809888.1|DSER	LOC117902997|XP_034670609.1|DSUB
OG0006055	LOC110191294|XP_020817763.1|DSER	LOC117898584|XP_034664019.1|DSUB
OG0006056	LOC110178296|XP_020801043.1|DSER	LOC117891753|XP_034653256.1|DSUB
OG0006057	LOC110188892|XP_020814470.1|DSER	LOC117895133|XP_034658441.1|DSUB
OG0006058	LOC110186368|XP_020811177.1|DSER	LOC117899744|XP_034665879.1|DSUB
OG0006059	LOC110177466|XP_020799862.1|DSER	LOC117895308|XP_034658759.1|DSUB
OG0006060	LOC110177467|XP_020799864.1|DSER	LOC117895310|XP_034658761.1|DSUB
OG0006061	LOC110182576|XP_020806284.1|DSER	LOC117895280|XP_034658750.1|DSUB
OG0006062	LOC110189959|XP_020815909.1|DSER	LOC117897618|XP_034662475.1|DSUB
OG0006063	LOC110183212|XP_020807084.1|DSER	LOC117901997|XP_034668902.1|DSUB
OG0006064	LOC110184112|XP_020808164.1|DSER	LOC117890701|XP_034651602.1|DSUB
OG0006065	LOC110188842|XP_020814403.1|DSER	LOC117895588|XP_034659228.1|DSUB
OG0006066	LOC110189303|XP_020814994.1|DSER	LOC117890641|XP_034651484.1|DSUB
OG0006067	LOC110189240|XP_020814883.1|DSER	LOC117891723|XP_034653206.1|DSUB
OG0006068	LOC110184419|XP_020808613.1|DSER	LOC117897734|XP_034662663.1|DSUB
OG0006069	LOC110178877|XP_020801809.1|DSER	LOC117894877|XP_034658035.1|DSUB
OG0006070	LOC110190117|XP_020816090.1|DSER	LOC117895689|XP_034659413.1|DSUB
OG0006071	LOC110177304|XP_020799628.1|DSER	LOC117897650|XP_034662516.1|DSUB
OG0006072	LOC110188811|XP_020814348.1|DSER	LOC117895595|XP_034659236.1|DSUB
OG0006073	LOC110178637|XP_020801485.1|DSER	LOC117894189|XP_034656994.1|DSUB
OG0006074	LOC110187141|XP_020812214.1|DSER	LOC117903326|XP_034671160.1|DSUB
OG0006075	LOC110184534|XP_020808770.1|DSER, LOC110184581|XP_020808825.1|DSER	LOC117902155|XP_034669186.1|DSUB
OG0006076	LOC110178482|XP_020801283.1|DSER	LOC117889721|XP_034650032.1|DSUB
OG0006077	LOC110189882|XP_020815785.1|DSER	LOC117894043|XP_034656783.1|DSUB
OG0006078	LOC110189945|XP_020815891.1|DSER	LOC117895719|XP_034659468.1|DSUB
OG0006079	LOC110176716|XP_020798816.1|DSER	LOC117893105|XP_034655429.1|DSUB
OG0006080	LOC110176711|XP_020798810.1|DSER	LOC117893360|XP_034655842.1|DSUB
OG0006081	LOC110176506|XP_020798543.1|DSER	LOC117891383|XP_034652713.1|DSUB
OG0006082	LOC110191862|XP_020818504.1|DSER	LOC117891394|XP_034652727.1|DSUB
OG0006083	LOC110185218|XP_020809606.1|DSER	LOC117894665|XP_034657732.1|DSUB
OG0006084	LOC110179978|XP_020803222.1|DSER	LOC117895655|XP_034659359.1|DSUB
OG0006085	LOC110190218|XP_020816234.1|DSER	LOC117895681|XP_034659399.1|DSUB
OG0006086	LOC110190001|XP_020815960.1|DSER	LOC117895687|XP_034659405.1|DSUB
OG0006087	LOC110179028|XP_020802042.1|DSER	LOC117892119|XP_034654039.1|DSUB
OG0006088	LOC110178926|XP_020801873.1|DSER	LOC117893596|XP_034656161.1|DSUB
OG0006089	LOC110180455|XP_020803789.1|DSER	LOC117900868|XP_034667319.1|DSUB
OG0006090	LOC110188219|XP_020813519.1|DSER, LOC110191350|XP_020817857.1|DSER	LOC117894799|XP_034657920.1|DSUB
OG0006091	LOC110190578|XP_020816825.1|DSER	LOC117894102|XP_034656868.1|DSUB
OG0006092	LOC110181516|XP_020804948.1|DSER	LOC117903051|XP_034670681.1|DSUB
OG0006093	LOC110189448|XP_020815180.1|DSER	LOC117891450|XP_034652821.1|DSUB
OG0006094	LOC110179010|XP_020802009.1|DSER	LOC117895036|XP_034658301.1|DSUB
OG0006095	LOC110189001|XP_020814612.1|DSER	LOC117891774|XP_034653328.1|DSUB
OG0006096	LOC110178044|XP_020800720.1|DSER	LOC117892225|XP_034654219.1|DSUB
OG0006097	LOC110185208|XP_020809592.1|DSER	LOC117895875|XP_034659761.1|DSUB
OG0006098	LOC110187501|XP_020812553.1|DSER	LOC117901704|XP_034668464.1|DSUB
OG0006099	LOC110177711|XP_020800211.1|DSER	LOC117890499|XP_034651282.1|DSUB
OG0006100	LOC110177744|XP_020800266.1|DSER	LOC117890650|XP_034651494.1|DSUB
OG0006101	LOC110183333|XP_020807239.1|DSER	LOC117901760|XP_034668539.1|DSUB
OG0006102	LOC110180366|XP_020803695.1|DSER	LOC117890912|XP_034651918.1|DSUB
OG0006103	LOC110181631|XP_020805097.1|DSER	LOC117903703|XP_034671939.1|DSUB
OG0006104	LOC110183532|XP_020807488.1|DSER	LOC117898917|XP_034664520.1|DSUB
OG0006105	LOC110183518|XP_020807464.1|DSER	LOC117896527|XP_034660793.1|DSUB
OG0006106	LOC110177518|XP_020799933.1|DSER	LOC117894300|XP_034657156.1|DSUB
OG0006107	LOC110179245|XP_020802362.1|DSER	LOC117891694|XP_034653174.1|DSUB
OG0006108	LOC110178846|XP_020801765.1|DSER	LOC117902943|XP_034670449.1|DSUB
OG0006109	LOC110190415|XP_020816541.1|DSER	LOC117894312|XP_034657169.1|DSUB
OG0006110	LOC110185229|XP_020809622.1|DSER	LOC117895009|XP_034658250.1|DSUB
OG0006111	LOC110179202|XP_020802279.1|DSER	LOC117889951|XP_034650397.1|DSUB
OG0006112	LOC110191635|XP_020818185.1|DSER	LOC117892166|XP_034654123.1|DSUB
OG0006113	LOC110190073|XP_020816037.1|DSER	LOC117894473|XP_034657464.1|DSUB
OG0006114	LOC110186597|XP_020811484.1|DSER	LOC117896290|XP_034660399.1|DSUB
OG0006115	LOC110178243|XP_020800952.1|DSER	LOC117890857|XP_034651834.1|DSUB
OG0006116	LOC110176344|XP_020798332.1|DSER	LOC117890504|XP_034651290.1|DSUB
OG0006117	LOC110176337|XP_020798318.1|DSER	LOC117891577|XP_034652992.1|DSUB
OG0006118	LOC110182581|XP_020806290.1|DSER	LOC117892130|XP_034654056.1|DSUB
OG0006119	LOC110189519|XP_020815304.1|DSER	LOC117891517|XP_034652904.1|DSUB
OG0006120	LOC110189865|XP_020815746.1|DSER	LOC117891701|XP_034653184.1|DSUB
OG0006121	LOC110190104|XP_020816071.1|DSER	LOC117894974|XP_034658203.1|DSUB
OG0006122	LOC110187521|XP_020812576.1|DSER	LOC117902915|XP_034670380.1|DSUB
OG0006123	LOC110178001|XP_020800664.1|DSER	LOC117891224|XP_034652461.1|DSUB
OG0006124	LOC110176448|XP_020798457.1|DSER	LOC117898946|XP_034664559.1|DSUB
OG0006125	LOC110177482|XP_020799888.1|DSER	LOC117895841|XP_034659684.1|DSUB
OG0006126	LOC110190543|XP_020816749.1|DSER	LOC117893296|XP_034655760.1|DSUB
OG0006127	LOC110176165|XP_020798061.1|DSER	LOC117893818|XP_034656461.1|DSUB
OG0006128	LOC110176208|XP_020798130.1|DSER	LOC117895554|XP_034659151.1|DSUB
OG0006129	LOC110176155|XP_020798051.1|DSER	LOC117893696|XP_034656276.1|DSUB
OG0006130	LOC110176192|XP_020798101.1|DSER	LOC117893146|XP_034655498.1|DSUB
OG0006131	LOC110176259|XP_020798230.1|DSER	LOC117895120|XP_034658419.1|DSUB
OG0006132	LOC110176262|XP_020798234.1|DSER	LOC117895122|XP_034658422.1|DSUB
OG0006133	LOC110176193|XP_020798103.1|DSER	LOC117893147|XP_034655499.1|DSUB
OG0006134	LOC110176289|XP_020798268.1|DSER	LOC117893205|XP_034655620.1|DSUB
OG0006135	LOC110176136|XP_020798031.1|DSER	LOC117895835|XP_034659666.1|DSUB
OG0006136	LOC110177483|XP_020799891.1|DSER	LOC117895843|XP_034659687.1|DSUB
OG0006137	LOC110176251|XP_020798214.1|DSER	LOC117893788|XP_034656423.1|DSUB
OG0006138	LOC110178459|XP_020801259.1|DSER	LOC117892072|XP_034653951.1|DSUB
OG0006139	LOC110178238|XP_020800948.1|DSER	LOC117889928|XP_034650346.1|DSUB
OG0006140	LOC110175989|XP_020797846.1|DSER	LOC117891746|XP_034653243.1|DSUB
OG0006141	LOC110186841|XP_020812069.1|DSER	LOC117892008|XP_034653790.1|DSUB
OG0006142	LOC110185286|XP_020809693.1|DSER	LOC117892933|XP_034655142.1|DSUB
OG0006143	LOC110177510|XP_020799923.1|DSER	LOC117895761|XP_034659524.1|DSUB
OG0006144	LOC110190882|XP_020817197.1|DSER	LOC117895490|XP_034659077.1|DSUB
OG0006145	LOC110189950|XP_020815897.1|DSER	LOC117894156|XP_034656944.1|DSUB
OG0006146	LOC110183841|XP_020807851.1|DSER	LOC117902296|XP_034669467.1|DSUB
OG0006147	LOC110191091|XP_020817494.1|DSER	LOC117896233|XP_034660269.1|DSUB
OG0006148	LOC110178545|XP_020801363.1|DSER, LOC110184621|XP_020808874.1|DSER	LOC117893132|XP_034655473.1|DSUB
OG0006149	LOC110177502|XP_020799914.1|DSER	LOC117895767|XP_034659532.1|DSUB
OG0006150	LOC110177500|XP_020799912.1|DSER	LOC117895758|XP_034659522.1|DSUB
OG0006151	LOC110183208|XP_020807080.1|DSER	LOC117901995|XP_034668900.1|DSUB
OG0006152	LOC110190526|XP_020816731.1|DSER	LOC117898862|XP_034664431.1|DSUB
OG0006153	LOC110176539|XP_020798591.1|DSER	LOC117890519|XP_034651315.1|DSUB
OG0006154	LOC110186782|XP_020811714.1|DSER	LOC117899592|XP_034665602.1|DSUB
OG0006155	LOC110191051|XP_020817436.1|DSER	LOC117897639|XP_034662505.1|DSUB
OG0006156	LOC110188225|XP_020813531.1|DSER	LOC117899495|XP_034665435.1|DSUB
OG0006157	LOC110191513|XP_020818039.1|DSER	LOC117891030|XP_034652084.1|DSUB
OG0006158	LOC110181257|XP_020804621.1|DSER	LOC117895637|XP_034659290.1|DSUB
OG0006159	LOC110189199|XP_020814829.1|DSER	LOC117891571|XP_034652984.1|DSUB
OG0006160	LOC110191494|XP_020818017.1|DSER	LOC117891027|XP_034652081.1|DSUB
OG0006161	LOC110177087|XP_020799273.1|DSER	LOC117890654|XP_034651512.1|DSUB
OG0006162	LOC110185442|XP_020809925.1|DSER	LOC117902967|XP_034670512.1|DSUB
OG0006163	LOC110189206|XP_020814837.1|DSER	LOC117891601|XP_034653025.1|DSUB
OG0006165	LOC110177514|XP_020799929.1|DSER	LOC117894859|XP_034658007.1|DSUB
OG0006166	LOC110176943|XP_020799103.1|DSER	LOC117902622|XP_034670031.1|DSUB
OG0006167	LOC110176790|XP_020798886.1|DSER, LOC110176791|XP_020798887.1|DSER, LOC110189455|XP_020815188.1|DSER	LOC117891888|XP_034653578.1|DSUB
OG0006168	LOC110181560|XP_020805005.1|DSER	LOC117900463|XP_034666733.1|DSUB
OG0006169	LOC110180456|XP_020803791.1|DSER	LOC117901256|XP_034667875.1|DSUB
OG0006170	LOC110179337|XP_020802500.1|DSER	LOC117892175|XP_034654145.1|DSUB
OG0006171	LOC110190258|XP_020816280.1|DSER	LOC117898835|XP_034664402.1|DSUB
OG0006172	LOC110176718|XP_020798818.1|DSER, LOC110176719|XP_020798819.1|DSER	LOC117893448|XP_034655958.1|DSUB
OG0006173	LOC110185854|XP_020810522.1|DSER	LOC117901141|XP_034667675.1|DSUB
OG0006174	LOC110190892|XP_020817210.1|DSER	LOC117893627|XP_034656200.1|DSUB
OG0006176	LOC110177599|XP_020800053.1|DSER	LOC117901266|XP_034667849.1|DSUB, LOC117900745|XP_034667114.1|DSUB
OG0006177	LOC110189077|XP_020814707.1|DSER	LOC117895955|XP_034659797.1|DSUB, LOC117895956|XP_034659799.1|DSUB, LOC117901406|XP_034668031.1|DSUB
OG0006178	LOC110181106|XP_020804439.1|DSER, LOC110181096|XP_020804428.1|DSER	LOC117891300|XP_034652598.1|DSUB
OG0006179	LOC110183442|XP_020807380.1|DSER, LOC110186094|XP_020810798.1|DSER, LOC110186103|XP_020810811.1|DSER	LOC117893636|XP_034656214.1|DSUB
OG0006181	LOC110188701|XP_020814166.1|DSER	LOC117897245|XP_034661857.1|DSUB
OG0006182	LOC110188605|XP_020814027.1|DSER	LOC117897848|XP_034662807.1|DSUB
OG0006183	LOC110186462|XP_020811309.1|DSER	LOC117898679|XP_034664153.1|DSUB
OG0006184	LOC110191206|XP_020817633.1|DSER	LOC117896986|XP_034661432.1|DSUB
OG0006185	LOC110191818|XP_020818442.1|DSER	LOC117896920|XP_034661351.1|DSUB
OG0006186	LOC110191115|XP_020817519.1|DSER	LOC117899705|XP_034665803.1|DSUB
OG0006187	LOC110186684|XP_020811611.1|DSER	LOC117899111|XP_034664790.1|DSUB
OG0006188	LOC110179524|XP_020802760.1|DSER	LOC117902470|XP_034669771.1|DSUB
OG0006189	LOC110179526|XP_020802764.1|DSER	LOC117902507|XP_034669825.1|DSUB
OG0006190	LOC110187707|XP_020812801.1|DSER	LOC117897383|XP_034662083.1|DSUB
OG0006191	LOC110177374|XP_020799730.1|DSER	LOC117897252|XP_034661865.1|DSUB
OG0006192	LOC110180418|XP_020803742.1|DSER	LOC117903176|XP_034670912.1|DSUB
OG0006193	LOC110180631|XP_020803977.1|DSER	LOC117890972|XP_034652042.1|DSUB
OG0006194	LOC110184254|XP_020808374.1|DSER	LOC117889614|XP_034649927.1|DSUB
OG0006195	LOC110185508|XP_020810062.1|DSER	LOC117891606|XP_034653034.1|DSUB
OG0006196	LOC110188366|XP_020813734.1|DSER	LOC117899621|XP_034665662.1|DSUB
OG0006197	LOC110185439|XP_020809922.1|DSER	LOC117902989|XP_034670591.1|DSUB
OG0006198	LOC110184297|XP_020808444.1|DSER	LOC117892502|XP_034654673.1|DSUB
OG0006199	LOC110189736|XP_020815593.1|DSER	LOC117896278|XP_034660372.1|DSUB
OG0006200	LOC110187990|XP_020813171.1|DSER	LOC117897729|XP_034662647.1|DSUB
OG0006201	LOC110175965|XP_020797816.1|DSER	LOC117901525|XP_034668196.1|DSUB
OG0006202	LOC110176043|XP_020797913.1|DSER	LOC117902306|XP_034669482.1|DSUB
OG0006203	LOC110184274|XP_020808400.1|DSER	LOC117899419|XP_034665304.1|DSUB
OG0006204	LOC110186142|XP_020810851.1|DSER	LOC117899445|XP_034665342.1|DSUB
OG0006205	LOC110180289|XP_020803605.1|DSER	LOC117889875|XP_034650278.1|DSUB
OG0006206	LOC110184385|XP_020808551.1|DSER	LOC117902095|XP_034669086.1|DSUB
OG0006207	LOC110187410|XP_020812457.1|DSER	LOC117900104|XP_034666218.1|DSUB
OG0006208	LOC110178742|XP_020801629.1|DSER	LOC117895105|XP_034658397.1|DSUB
OG0006209	LOC110184446|XP_020808645.1|DSER	LOC117903114|XP_034670831.1|DSUB
OG0006210	LOC110182105|XP_020805749.1|DSER	LOC117903643|XP_034671816.1|DSUB
OG0006211	LOC110184952|XP_020809259.1|DSER	LOC117901552|XP_034668240.1|DSUB
OG0006212	LOC110184951|XP_020809258.1|DSER	LOC117901549|XP_034668238.1|DSUB
OG0006213	LOC110187951|XP_020813127.1|DSER	LOC117899460|XP_034665365.1|DSUB
OG0006214	LOC110176042|XP_020797912.1|DSER	LOC117894122|XP_034656902.1|DSUB
OG0006215	LOC110184805|XP_020809098.1|DSER	LOC117903403|XP_034671293.1|DSUB
OG0006216	LOC110189493|XP_020815247.1|DSER	LOC117897548|XP_034662366.1|DSUB
OG0006217	LOC110176031|XP_020797902.1|DSER	LOC117894797|XP_034657922.1|DSUB
OG0006218	LOC110185548|XP_020810125.1|DSER	LOC117902454|XP_034669741.1|DSUB
OG0006219	LOC110182206|XP_020805892.1|DSER	LOC117889632|XP_034649982.1|DSUB
OG0006220	LOC110178943|XP_020801901.1|DSER	LOC117893709|XP_034656286.1|DSUB
OG0006221	LOC110191035|XP_020817415.1|DSER	LOC117897600|XP_034662449.1|DSUB
OG0006222	LOC110191060|XP_020817449.1|DSER	LOC117896814|XP_034661210.1|DSUB
OG0006223	LOC110175983|XP_020797841.1|DSER	LOC117901242|XP_034667812.1|DSUB
OG0006224	LOC110180283|XP_020803593.1|DSER	LOC117889886|XP_034650290.1|DSUB
OG0006225	LOC110181599|XP_020805051.1|DSER	LOC117889640|XP_034649989.1|DSUB
OG0006226	LOC110189274|XP_020814952.1|DSER	LOC117892537|XP_034654736.1|DSUB
OG0006227	LOC110179076|XP_020802115.1|DSER	LOC117903292|XP_034671113.1|DSUB
OG0006228	LOC110182347|XP_020806082.1|DSER	LOC117892665|XP_034654944.1|DSUB
OG0006229	LOC110185473|XP_020809989.1|DSER	LOC117902927|XP_034670401.1|DSUB
OG0006230	LOC110181642|XP_020805116.1|DSER	LOC117889577|XP_034649871.1|DSUB
OG0006231	LOC110183239|XP_020807116.1|DSER	LOC117903215|XP_034670998.1|DSUB
OG0006232	LOC110184382|XP_020808546.1|DSER	LOC117903448|XP_034671371.1|DSUB
OG0006233	LOC110181800|XP_020805341.1|DSER	LOC117902066|XP_034669040.1|DSUB
OG0006234	LOC110181645|XP_020805118.1|DSER	LOC117903316|XP_034671144.1|DSUB
OG0006235	LOC110182089|XP_020805730.1|DSER	LOC117898763|XP_034664288.1|DSUB
OG0006236	LOC110185525|XP_020810081.1|DSER	LOC117901652|XP_034668383.1|DSUB
OG0006237	LOC110180294|XP_020803609.1|DSER	LOC117889900|XP_034650309.1|DSUB
OG0006238	LOC110181768|XP_020805300.1|DSER	LOC117893160|XP_034655564.1|DSUB
OG0006239	LOC110180321|XP_020803635.1|DSER	LOC117897587|XP_034662435.1|DSUB
OG0006240	LOC110189020|XP_020814640.1|DSER	LOC117899142|XP_034664840.1|DSUB
OG0006241	LOC110181643|XP_020805117.1|DSER	LOC117903310|XP_034671135.1|DSUB
OG0006242	LOC110179495|XP_020802728.1|DSER	LOC117903904|XP_034672299.1|DSUB
OG0006243	LOC110191756|XP_020818354.1|DSER	LOC117897595|XP_034662441.1|DSUB
OG0006244	LOC110190941|XP_020817273.1|DSER	LOC117897655|XP_034662527.1|DSUB
OG0006245	LOC110188227|XP_020813533.1|DSER	LOC117896177|XP_034660151.1|DSUB
OG0006246	LOC110179753|XP_020803028.1|DSER	LOC117890866|XP_034651847.1|DSUB
OG0006247	LOC110191587|XP_020818131.1|DSER	LOC117890055|XP_034650577.1|DSUB
OG0006248	LOC110177142|XP_020799375.1|DSER	LOC117899755|XP_034665897.1|DSUB
OG0006249	LOC110185662|XP_020810281.1|DSER	LOC117902363|XP_034669567.1|DSUB
OG0006250	LOC110187138|XP_020812211.1|DSER	LOC117903711|XP_034671948.1|DSUB
OG0006251	LOC110186521|XP_020811378.1|DSER	LOC117896125|XP_034660073.1|DSUB
OG0006252	LOC110186520|XP_020811376.1|DSER	LOC117896124|XP_034660072.1|DSUB
OG0006253	LOC110179746|XP_020803020.1|DSER	LOC117890773|XP_034651738.1|DSUB
OG0006254	LOC110186258|XP_020811023.1|DSER	LOC117897134|XP_034661698.1|DSUB
OG0006255	LOC110177325|XP_020799657.1|DSER	LOC117897525|XP_034662334.1|DSUB
OG0006256	LOC110181502|XP_020804931.1|DSER	LOC117903315|XP_034671142.1|DSUB
OG0006257	LOC110182094|XP_020805737.1|DSER	LOC117899616|XP_034665655.1|DSUB
OG0006258	LOC110184445|XP_020808644.1|DSER	LOC117903108|XP_034670823.1|DSUB
OG0006259	LOC110191204|XP_020817629.1|DSER	LOC117898677|XP_034664150.1|DSUB
OG0006260	LOC110181579|XP_020805031.1|DSER, LOC110181581|XP_020805032.1|DSER	LOC117903394|XP_034671271.1|DSUB
OG0006261	LOC110184998|XP_020809311.1|DSER	LOC117902734|XP_034670200.1|DSUB
OG0006262	LOC110182216|XP_020805901.1|DSER	LOC117903478|XP_034671424.1|DSUB
OG0006263	LOC110182575|XP_020806283.1|DSER	LOC117903103|XP_034670812.1|DSUB
OG0006264	LOC110187120|XP_020812189.1|DSER	LOC117894371|XP_034657268.1|DSUB
OG0006265	LOC110178267|XP_020800992.1|DSER	LOC117890196|XP_034650792.1|DSUB
