Orthogroup	DSER.longest_only	DMEL.longest_only
OG0006914	LOC110179816|XP_020803081.1|DSER	JMJD7|NP_648651.1|DMEL
OG0006915	LOC110183750|XP_020807765.1|DSER	Fign|NP_608763.2|DMEL
OG0006916	LOC110185123|XP_020809473.1|DSER	B4|NP_477325.2|DMEL
OG0006917	LOC110185859|XP_020810527.1|DSER	Gli|NP_476602.1|DMEL
OG0006918	LOC110185767|XP_020810428.1|DSER	ND-B17|NP_609765.1|DMEL
OG0006919	LOC110176801|XP_020798895.1|DSER	brwl|NP_609298.1|DMEL
OG0006920	LOC110183154|XP_020807002.1|DSER	Gyc32E|NP_001097148.1|DMEL
OG0006921	LOC110182603|XP_020806320.1|DSER	for|NP_477487.1|DMEL
OG0006922	LOC110185058|XP_020809393.1|DSER	CG9302|NP_609645.2|DMEL
OG0006923	LOC110178135|XP_020800821.1|DSER	CG3407|NP_608809.1|DMEL
OG0006924	LOC110182820|XP_020806615.1|DSER	Tim23|NP_001015387.1|DMEL
OG0006925	LOC110186648|XP_020811568.1|DSER	CG2310|NP_651694.1|DMEL
OG0006926	LOC110184975|XP_020809284.1|DSER	dpp|NP_477311.1|DMEL
OG0006927	LOC110184958|XP_020809265.1|DSER	CG9886|NP_608684.1|DMEL
OG0006928	LOC110184988|XP_020809299.1|DSER	CG18641|NP_608682.3|DMEL
OG0006929	LOC110178101|XP_020800770.1|DSER	Zir|NP_608489.2|DMEL
OG0006930	LOC110179168|XP_020802226.1|DSER	CG3294|NP_608857.2|DMEL
OG0006931	LOC110184994|XP_020809304.1|DSER	CG6712|NP_477479.1|DMEL
OG0006932	LOC110183277|XP_020807167.1|DSER	Cand1|NP_609389.1|DMEL
OG0006933	LOC110183379|XP_020807301.1|DSER	CG5022|NP_609384.1|DMEL
OG0006934	LOC110187617|XP_020812665.1|DSER	CG6621|NP_650036.2|DMEL
OG0006935	LOC110185591|XP_020810185.1|DSER	CG3793|NP_001246038.1|DMEL
OG0006936	LOC110181457|XP_020804863.1|DSER, LOC110181461|XP_020804867.1|DSER, LOC110179851|XP_020803114.1|DSER	CG11319|NP_001285682.1|DMEL
OG0006937	LOC110183298|XP_020807194.1|DSER	REPTOR-BP|NP_609363.1|DMEL
OG0006938	LOC110183199|XP_020807069.1|DSER	CG5885|NP_609321.1|DMEL
OG0006939	LOC110187041|XP_020812065.1|DSER	Mlc-c|NP_001245533.1|DMEL
OG0006940	LOC110182680|XP_020806426.1|DSER	muc|NP_609118.1|DMEL
OG0006941	LOC110183155|XP_020807003.1|DSER	Samuel|NP_525101.2|DMEL
OG0006942	LOC110189259|XP_020814929.1|DSER	whd|NP_001163111.1|DMEL
OG0006943	LOC110184936|XP_020809240.1|DSER	CG13272|NP_609811.1|DMEL
OG0006944	LOC110181150|XP_020804483.1|DSER	Eno|NP_722721.1|DMEL
OG0006945	LOC110187510|XP_020812563.1|DSER	CG10333|NP_609888.2|DMEL
OG0006946	LOC110188126|XP_020813372.1|DSER	grsm|NP_731749.3|DMEL
OG0006947	LOC110185779|XP_020810440.1|DSER	l_2_35Be|NP_609735.1|DMEL
OG0006948	LOC110186112|XP_020810818.1|DSER	pr|NP_724244.1|DMEL
OG0006949	LOC110185615|XP_020810222.1|DSER	Secp43|NP_608837.2|DMEL
OG0006950	LOC110185104|XP_020809452.1|DSER	CG8245|NP_610178.2|DMEL
OG0006951	LOC110183833|XP_020807844.1|DSER	Akap200|NP_787998.1|DMEL
OG0006952	LOC110186528|XP_020811385.1|DSER	Not10|NP_650215.1|DMEL
OG0006953	LOC110189072|XP_020814701.1|DSER	RNaseX25|NP_523966.2|DMEL
OG0006954	LOC110183932|XP_020807955.1|DSER	spict|NP_001260421.1|DMEL
OG0006955	LOC110188241|XP_020813562.1|DSER	Srp14|NP_650896.2|DMEL
OG0006956	LOC110187239|XP_020812296.1|DSER	CG17221|NP_608746.1|DMEL
OG0006957	LOC110185794|XP_020810457.1|DSER	Sos|NP_476597.2|DMEL
OG0006958	LOC110191498|XP_020818023.1|DSER	DCP1|NP_611842.1|DMEL
OG0006959	LOC110179407|XP_020802591.1|DSER	BORCS6|NP_612037.1|DMEL
OG0006960	LOC110183829|XP_020807841.1|DSER	Rcd4|NP_609221.1|DMEL
OG0006961	LOC110187204|XP_020812262.1|DSER	Sytalpha|NP_001188832.1|DMEL
OG0006962	LOC110186002|XP_020810688.1|DSER	CG2991|NP_608725.1|DMEL
OG0006963	LOC110187349|XP_020812397.1|DSER	CG34109|NP_001036351.2|DMEL
OG0006964	LOC110187358|XP_020812408.1|DSER	obst-B|NP_609339.1|DMEL
OG0006965	LOC110187513|XP_020812566.1|DSER	CG10336|NP_609895.2|DMEL
OG0006966	LOC110182703|XP_020806458.1|DSER	La|NP_477014.1|DMEL
OG0006967	LOC110182919|XP_020806741.1|DSER	CG11180|NP_611495.1|DMEL
OG0006968	LOC110180257|XP_020803572.1|DSER	CG9005|NP_001369081.1|DMEL
OG0006969	LOC110178638|XP_020801487.1|DSER	Aps|NP_648421.1|DMEL
OG0006970	LOC110177423|XP_020799800.1|DSER	pins|NP_524999.2|DMEL
OG0006971	LOC110185649|XP_020810266.1|DSER	l_2_10685|NP_608573.1|DMEL
OG0006972	LOC110183401|XP_020807336.1|DSER	SCAR|NP_001260368.1|DMEL
OG0006973	LOC110178081|XP_020800744.1|DSER, LOC110178191|XP_020800884.1|DSER	Ir21a|NP_001097043.1|DMEL
OG0006974	LOC110180581|XP_020803931.1|DSER	CG9547|NP_609040.1|DMEL
OG0006975	LOC110182346|XP_020806045.1|DSER	senju|NP_608902.1|DMEL
OG0006976	LOC110183122|XP_020806972.1|DSER	CG11030|NP_608956.1|DMEL
OG0006977	LOC110184060|XP_020808096.1|DSER	CG15097|NP_001261079.1|DMEL
OG0006978	LOC110187227|XP_020812283.1|DSER	cass|NP_477454.1|DMEL
OG0006979	LOC110187567|XP_020812615.1|DSER	CG4133|NP_608526.1|DMEL
OG0006980	LOC110185718|XP_020810355.1|DSER	CG9175|NP_608995.2|DMEL
OG0006981	LOC110185634|XP_020810250.1|DSER	CG16972|NP_609612.2|DMEL
OG0006983	LOC110176979|XP_020799146.1|DSER	CG11377|NP_608490.1|DMEL
OG0006984	LOC110181142|XP_020804474.1|DSER	grp|NP_477011.1|DMEL
OG0006985	LOC110176915|XP_020799065.1|DSER	CG8460|NP_609190.2|DMEL
OG0006986	LOC110179149|XP_020802197.1|DSER	CG15629|NP_608859.1|DMEL
OG0006987	LOC110189344|XP_020815046.1|DSER	CG9436|NP_610235.1|DMEL
OG0006988	LOC110178097|XP_020800765.1|DSER	CG10413|NP_609887.1|DMEL
OG0006989	LOC110183925|XP_020807946.1|DSER	CG6153|NP_609580.1|DMEL
OG0006990	LOC110187453|XP_020812501.1|DSER	CG9265|NP_610081.3|DMEL
OG0006991	LOC110186385|XP_020811204.1|DSER	Mccc1|NP_651896.1|DMEL
OG0006992	LOC110182339|XP_020806030.1|DSER	qtc|NP_523480.2|DMEL
OG0006994	LOC110182595|XP_020806309.1|DSER	mon2|NP_001033884.2|DMEL
OG0006995	LOC110185062|XP_020809398.1|DSER	Tap42|NP_723811.1|DMEL
OG0006996	LOC110185057|XP_020809392.1|DSER	CG31855|NP_001137822.1|DMEL
OG0006997	LOC110188999|XP_020814609.1|DSER	CG13744|NP_610439.1|DMEL
OG0006998	LOC110191313|XP_020817791.1|DSER	CG31111|NP_733074.1|DMEL
OG0006999	LOC110181144|XP_020804476.1|DSER	CG17712|NP_608619.1|DMEL
OG0007000	LOC110187593|XP_020812645.1|DSER	CG4213|NP_608520.1|DMEL
OG0007001	LOC110178225|XP_020800932.1|DSER	Cpr49Ab|NP_610769.1|DMEL
OG0007002	LOC110181404|XP_020804799.1|DSER	Pax|NP_001033913.1|DMEL
OG0007003	LOC110177890|XP_020800558.1|DSER	LamC|NP_001260974.1|DMEL
OG0007004	LOC110187286|XP_020812334.1|DSER	Axud1|NP_608673.1|DMEL
OG0007005	LOC110187230|XP_020812286.1|DSER	Oli|NP_523592.1|DMEL
OG0007006	LOC110185887|XP_020810558.1|DSER	CG9109|NP_001285650.1|DMEL
OG0007007	LOC110183275|XP_020807166.1|DSER	CG17768|NP_001188778.1|DMEL
OG0007008	LOC110186074|XP_020810768.1|DSER	CG33003|NP_001137790.1|DMEL
OG0007009	LOC110183278|XP_020807168.1|DSER	ClpP|NP_609388.1|DMEL
OG0007010	LOC110178116|XP_020800791.1|DSER	CG10283|NP_001163006.1|DMEL
OG0007011	LOC110186934|XP_020811924.1|DSER	RpII15|NP_731898.1|DMEL
OG0007012	LOC110182313|XP_020805998.1|DSER	CG14044|NP_608879.1|DMEL
OG0007013	LOC110183088|XP_020806939.1|DSER	rau|NP_608965.1|DMEL
OG0007014	LOC110183082|XP_020806927.1|DSER	TrissinR|NP_001097092.1|DMEL
OG0007015	LOC110185568|XP_020810152.1|DSER	Chd1|NP_001245851.1|DMEL
OG0007016	LOC110186100|XP_020810801.1|DSER	milt|NP_001245927.1|DMEL
OG0007017	LOC110185987|XP_020810670.1|DSER	NTPase|NP_001259972.1|DMEL
OG0007018	LOC110185708|XP_020810338.1|DSER	Pect|NP_723789.2|DMEL
OG0007019	LOC110176567|XP_020798617.1|DSER	Cht10|NP_001036422.1|DMEL
OG0007020	LOC110185051|XP_020809377.1|DSER	CG31612|NP_724363.1|DMEL
OG0007021	LOC110178161|XP_020800853.1|DSER	CG3662|NP_608549.2|DMEL
OG0007022	LOC110178212|XP_020800912.1|DSER	Reph|NP_722945.2|DMEL
OG0007023	LOC110183297|XP_020807192.1|DSER	Rsf1|NP_477001.2|DMEL
OG0007024	LOC110189841|XP_020815709.1|DSER	MED17|NP_650686.1|DMEL
OG0007025	LOC110187023|XP_020812046.1|DSER	CG12730|NP_572228.1|DMEL
OG0007026	LOC110187565|XP_020812613.1|DSER	ex|NP_476840.2|DMEL
OG0007027	LOC110187247|XP_020812304.1|DSER	cnir|NP_608745.1|DMEL
OG0007028	LOC110187592|XP_020812636.1|DSER	Plc21C|NP_995605.1|DMEL
OG0007029	LOC110184871|XP_020809177.1|DSER	CG13282|NP_609814.1|DMEL
OG0007030	LOC110181819|XP_020805374.1|DSER	CG7246|NP_572520.1|DMEL
OG0007031	LOC110187186|XP_020812244.1|DSER	Maf1|NP_001015167.2|DMEL
OG0007032	LOC110177509|XP_020799922.1|DSER	CycH|NP_524207.1|DMEL
OG0007033	LOC110185628|XP_020810237.1|DSER	Rab14|NP_788056.1|DMEL
OG0007034	LOC110182323|XP_020806013.1|DSER	Snapin|NP_722835.1|DMEL
OG0007035	LOC110181806|XP_020805350.1|DSER	CG11164|NP_572908.2|DMEL
OG0007036	LOC110178579|XP_020801417.1|DSER	CG6951|NP_649197.1|DMEL
OG0007037	LOC110188268|XP_020813616.1|DSER	CSN6|NP_524451.1|DMEL
OG0007038	LOC110176561|XP_020798612.1|DSER	PIP5K59B|NP_001369113.1|DMEL
OG0007039	LOC110178281|XP_020801010.1|DSER	RNaseZ|NP_724916.1|DMEL
OG0007040	LOC110184828|XP_020809132.1|DSER	CG6388|NP_609566.1|DMEL
OG0007041	LOC110185021|XP_020809332.1|DSER	Ac3|NP_610116.2|DMEL
OG0007042	LOC110181446|XP_020804848.1|DSER	CG9541|NP_001260273.1|DMEL
OG0007043	LOC110177272|XP_020799584.1|DSER	Hcs|NP_001287175.1|DMEL
OG0007044	LOC110182670|XP_020806408.1|DSER	Wnt6|NP_609108.3|DMEL
OG0007045	LOC110188280|XP_020813634.1|DSER	RhoGAP92B|NP_650844.1|DMEL
OG0007046	LOC110187787|XP_020812918.1|DSER	CG12007|NP_649512.1|DMEL
OG0007047	LOC110187363|XP_020812413.1|DSER	ND-13A|NP_608909.1|DMEL
OG0007048	LOC110182268|XP_020805944.1|DSER	Su_dx_|NP_476753.1|DMEL
OG0007049	LOC110185998|XP_020810685.1|DSER	Dim1|NP_608830.3|DMEL
OG0007050	LOC110182668|XP_020806406.1|DSER	gudu|NP_609111.1|DMEL
OG0007051	LOC110178210|XP_020800907.1|DSER	CG43707|NP_001260005.1|DMEL
OG0007052	LOC110181524|XP_020804961.1|DSER	Ucp4A|NP_573246.1|DMEL
OG0007053	LOC110188118|XP_020813353.1|DSER	CG6752|NP_650425.1|DMEL
OG0007054	LOC110189265|XP_020814938.1|DSER	CG3594|NP_523855.1|DMEL
OG0007055	LOC110182343|XP_020806046.1|DSER	Nox|NP_001097336.1|DMEL
OG0007056	LOC110182752|XP_020806522.1|DSER	nSMase|NP_647790.1|DMEL
OG0007057	LOC110181583|XP_020805034.1|DSER	CG15814|NP_573247.2|DMEL
OG0007058	LOC110179097|XP_020802141.1|DSER	CG2685|NP_570023.1|DMEL
OG0007059	LOC110176835|XP_020798947.1|DSER	CG7154|NP_609148.1|DMEL
OG0007060	LOC110177058|XP_020799235.1|DSER	CG7179|NP_723315.3|DMEL
OG0007061	LOC110176977|XP_020799143.1|DSER	CG7191|NP_609146.3|DMEL
OG0007062	LOC110178098|XP_020800766.1|DSER	CG17075|NP_608508.1|DMEL
OG0007063	LOC110183853|XP_020807865.1|DSER	fy|NP_477500.1|DMEL
OG0007064	LOC110188970|XP_020814576.1|DSER	alc|NP_610460.1|DMEL
OG0007065	LOC110178971|XP_020801939.1|DSER	mus304|NP_524135.3|DMEL
OG0007066	LOC110176144|XP_020798039.1|DSER	CG32147|NP_730035.1|DMEL
OG0007067	LOC110183451|XP_020807389.1|DSER	Stam|NP_477448.1|DMEL
OG0007068	LOC110183217|XP_020807091.1|DSER	Apf|NP_723505.2|DMEL
OG0007069	LOC110185137|XP_020809496.1|DSER	kuz|NP_477187.1|DMEL
OG0007070	LOC110182510|XP_020806220.1|DSER	CG33672|NP_001027413.1|DMEL
OG0007071	LOC110184117|XP_020808179.1|DSER	CG2790|NP_611986.2|DMEL
OG0007072	LOC110187905|XP_020813064.1|DSER	Dsk|NP_524845.2|DMEL
OG0007073	LOC110186088|XP_020810784.1|DSER	CG3652|NP_608828.2|DMEL
OG0007074	LOC110180954|XP_020804291.1|DSER	CG5543|NP_611832.1|DMEL
OG0007075	LOC110182245|XP_020805921.1|DSER	tho2|NP_608646.3|DMEL
OG0007076	LOC110189188|XP_020814814.1|DSER	CG8613|NP_610953.1|DMEL
OG0007077	LOC110183407|XP_020807343.1|DSER	CG17127|NP_001137813.1|DMEL
OG0007078	LOC110187241|XP_020812298.1|DSER	CG17258|NP_608742.2|DMEL
OG0007079	LOC110187244|XP_020812300.1|DSER	GABPI|NP_608741.1|DMEL
OG0007080	LOC110183741|XP_020807748.1|DSER	Eaat1|NP_001369123.1|DMEL
OG0007081	LOC110185053|XP_020809379.1|DSER	CG9536|NP_609033.1|DMEL
OG0007082	LOC110176978|XP_020799145.1|DSER	Nhe1|NP_608491.3|DMEL
OG0007083	LOC110187323|XP_020812370.1|DSER	rho-6|NP_788038.1|DMEL
OG0007084	LOC110181546|XP_020804988.1|DSER	mthl1|NP_573140.1|DMEL
OG0007085	LOC110181145|XP_020804477.1|DSER	CG17646|NP_608618.1|DMEL
OG0007086	LOC110181209|XP_020804549.1|DSER	mRpL4|NP_524939.1|DMEL
OG0007087	LOC110185199|XP_020809583.1|DSER	Nufip|NP_649058.1|DMEL
OG0007088	LOC110182700|XP_020806455.1|DSER	RtGEF|NP_001369133.1|DMEL
OG0007089	LOC110178126|XP_020800807.1|DSER	Saf6|NP_608545.1|DMEL
OG0007090	LOC110187332|XP_020812378.1|DSER	CG9967|NP_608669.1|DMEL
OG0007091	LOC110181185|XP_020804522.1|DSER	pkaap|NP_609783.1|DMEL
OG0007092	LOC110187995|XP_020813177.1|DSER	CG14322|NP_001262675.1|DMEL
OG0007093	LOC110177888|XP_020800513.1|DSER	pelo|NP_476982.1|DMEL
OG0007094	LOC110177893|XP_020800520.1|DSER	hoip|NP_524714.1|DMEL
OG0007095	LOC110181344|XP_020804723.1|DSER	Hs2st|NP_477339.1|DMEL
OG0007096	LOC110181352|XP_020804731.1|DSER	fs_2_ltoPP43|NP_524940.1|DMEL
OG0007097	LOC110179898|XP_020803153.1|DSER, LOC110187460|XP_020812507.1|DSER	ppk13|NP_001014495.1|DMEL
OG0007098	LOC110187454|XP_020812502.1|DSER	tadr|NP_724308.2|DMEL
OG0007099	LOC110187914|XP_020813077.1|DSER	l_3_87Df|NP_524942.1|DMEL
OG0007100	LOC110185763|XP_020810424.1|DSER	Tango1|NP_609058.2|DMEL
OG0007101	LOC110184895|XP_020809201.1|DSER	CG17996|NP_609803.1|DMEL
OG0007102	LOC110176948|XP_020799109.1|DSER	CG42399|NP_608498.3|DMEL
OG0007103	LOC110183480|XP_020807419.1|DSER	Bka|NP_524867.2|DMEL
OG0007104	LOC110183420|XP_020807356.1|DSER	RpL9|NP_477161.1|DMEL
OG0007105	LOC110183273|XP_020807156.1|DSER	Mdh1|NP_609394.1|DMEL
OG0007106	LOC110178128|XP_020800809.1|DSER	GABA-B-R3|NP_523447.2|DMEL
OG0007107	LOC110182277|XP_020805954.1|DSER	CG4238|NP_608640.2|DMEL
OG0007108	LOC110179164|XP_020802217.1|DSER	fipi|NP_787975.1|DMEL
OG0007109	LOC110176975|XP_020799140.1|DSER	Swip-1|NP_609925.1|DMEL
OG0007110	LOC110187246|XP_020812302.1|DSER	CG17219|NP_608740.2|DMEL
OG0007111	LOC110182671|XP_020806409.1|DSER	RapGAP1|NP_001097114.2|DMEL
OG0007112	LOC110187561|XP_020812608.1|DSER	RpI135|NP_476708.1|DMEL
OG0007113	LOC110190568|XP_020816807.1|DSER	beta4GalT7|NP_651319.2|DMEL
OG0007114	LOC110184950|XP_020809257.1|DSER	CG6766|NP_609537.1|DMEL
OG0007115	LOC110183930|XP_020807953.1|DSER	CG5776|NP_609585.1|DMEL
OG0007116	LOC110176959|XP_020799125.1|DSER	CG7231|NP_723327.1|DMEL
OG0007117	LOC110185863|XP_020810530.1|DSER	CG14341|NP_608580.2|DMEL
OG0007118	LOC110184025|XP_020808049.1|DSER	spz4|NP_609504.2|DMEL
OG0007119	LOC110184284|XP_020808424.1|DSER	dpr14|NP_572419.1|DMEL
OG0007120	LOC110180616|XP_020803958.1|DSER	CG32772|NP_572196.3|DMEL
OG0007121	LOC110187110|XP_020812179.1|DSER	CG14407|NP_572974.1|DMEL
OG0007122	LOC110180120|XP_020803419.1|DSER	CoRest|NP_001188671.1|DMEL
OG0007123	LOC110180175|XP_020803495.1|DSER	CG32532|NP_608318.5|DMEL
OG0007124	LOC110177504|XP_020799915.1|DSER	Ptp69D|NP_524048.2|DMEL
OG0007125	LOC110190003|XP_020815961.1|DSER	CG32121|NP_001097599.1|DMEL
OG0007126	LOC110176127|XP_020798022.1|DSER	Msh6|NP_648755.1|DMEL
OG0007127	LOC110184628|XP_020808885.1|DSER	alphaSnap|NP_524180.1|DMEL
OG0007128	LOC110190211|XP_020816225.1|DSER	CG10222|NP_648641.2|DMEL
OG0007129	LOC110190004|XP_020815962.1|DSER	flr|NP_648642.1|DMEL
OG0007130	LOC110178559|XP_020801389.1|DSER	FRG1|NP_649202.1|DMEL
OG0007131	LOC110179842|XP_020803108.1|DSER	CG7470|NP_649375.1|DMEL
OG0007132	LOC110179812|XP_020803075.1|DSER	Oct-TyrR|NP_524419.2|DMEL
OG0007133	LOC110177570|XP_020800005.1|DSER	l_3_73Ah|NP_524933.1|DMEL
OG0007134	LOC110190533|XP_020816738.1|DSER	Tasp1|NP_648832.1|DMEL
OG0007135	LOC110190522|XP_020816716.1|DSER	Trs20|NP_648841.1|DMEL
OG0007136	LOC110178909|XP_020801847.1|DSER	kto|NP_524786.1|DMEL
OG0007137	LOC110179585|XP_020802835.1|DSER	CG43867|NP_001284762.1|DMEL
OG0007138	LOC110181675|XP_020805168.1|DSER	norpA|NP_001014720.1|DMEL
OG0007139	LOC110180163|XP_020803478.1|DSER	e_y_3|NP_001259719.1|DMEL
OG0007140	LOC110180190|XP_020803505.1|DSER	crn|NP_477118.1|DMEL
OG0007141	LOC110179592|XP_020802851.1|DSER	gt|NP_525049.1|DMEL
OG0007142	LOC110189962|XP_020815910.1|DSER	Gbeta76C|NP_523720.2|DMEL
OG0007143	LOC110189024|XP_020814644.1|DSER	Wdr24|NP_733303.2|DMEL
OG0007144	LOC110186334|XP_020811141.1|DSER	CG31100|NP_001262395.1|DMEL
OG0007145	LOC110186382|XP_020811198.1|DSER	CG13617|NP_651263.1|DMEL
OG0007146	LOC110186212|XP_020810934.1|DSER	CG14543|NP_651458.1|DMEL
OG0007147	LOC110186709|XP_020811640.1|DSER	mbo|NP_524330.2|DMEL
OG0007148	LOC110178031|XP_020800707.1|DSER	ct|NP_524764.1|DMEL
OG0007149	LOC110191568|XP_020818109.1|DSER	DNApol-zeta|NP_524881.2|DMEL
OG0007150	LOC110191184|XP_020817611.1|DSER	Chs2|NP_524209.3|DMEL
OG0007151	LOC110190724|XP_020817005.1|DSER	CG32036|NP_729504.2|DMEL
OG0007152	LOC110191976|XP_020818660.1|DSER	CG14230|NP_608349.1|DMEL
OG0007153	LOC110180144|XP_020803449.1|DSER	CG14229|NP_608346.1|DMEL
OG0007154	LOC110191564|XP_020818104.1|DSER	AsnRS-m|NP_611176.1|DMEL
OG0007155	LOC110177751|XP_020800270.1|DSER	mRpL41|NP_611022.2|DMEL
OG0007156	LOC110177174|XP_020799420.1|DSER	CG31223|NP_732563.2|DMEL
OG0007157	LOC110187813|XP_020812950.1|DSER	CG1236|NP_649579.2|DMEL
OG0007158	LOC110182800|XP_020806592.1|DSER	CG14966|NP_647784.1|DMEL
OG0007159	LOC110179441|XP_020802647.1|DSER	Atf3|NP_001259125.1|DMEL
OG0007160	LOC110186656|XP_020811580.1|DSER	Exd2|NP_650075.1|DMEL
OG0007161	LOC110180447|XP_020803774.1|DSER	CG3038|NP_569833.1|DMEL
OG0007162	LOC110181478|XP_020804886.1|DSER	CG1637|NP_001285095.1|DMEL
OG0007163	LOC110186381|XP_020811193.1|DSER	CG11563|NP_651884.1|DMEL
OG0007164	LOC110186380|XP_020811192.1|DSER	CstF50|NP_651883.1|DMEL
OG0007165	LOC110184224|XP_020808336.1|DSER	PhKgamma|NP_511129.3|DMEL
OG0007166	LOC110190325|XP_020816380.1|DSER	CG43163|NP_001246673.1|DMEL
OG0007167	LOC110187083|XP_020812141.1|DSER	Pis|NP_573055.1|DMEL
OG0007168	LOC110180142|XP_020803447.1|DSER	Cdc42|NP_523414.1|DMEL
OG0007169	LOC110180173|XP_020803492.1|DSER	CG17776|NP_652509.1|DMEL
OG0007170	LOC110187627|XP_020812688.1|DSER	CG9776|NP_649455.1|DMEL
OG0007171	LOC110180575|XP_020803928.1|DSER	Agpat1|NP_572828.1|DMEL
OG0007172	LOC110178845|XP_020801764.1|DSER	MTPAP|NP_569904.1|DMEL
OG0007173	LOC110178842|XP_020801760.1|DSER	CG11417|NP_569906.1|DMEL
OG0007174	LOC110177342|XP_020799689.1|DSER	CG13842|NP_651085.2|DMEL
OG0007175	LOC110177480|XP_020799884.1|DSER	CG32112|NP_001261779.1|DMEL
OG0007176	LOC110186973|XP_020811981.1|DSER	RIOK2|NP_651365.1|DMEL
OG0007177	LOC110177215|XP_020799492.1|DSER	HDAC3|NP_651978.2|DMEL
OG0007178	LOC110188296|XP_020813657.1|DSER	CG8202|NP_649826.3|DMEL
OG0007179	LOC110191784|XP_020818392.1|DSER	CG2656|NP_649699.1|DMEL
OG0007180	LOC110177195|XP_020799450.1|DSER	POLDIP2|NP_730934.1|DMEL
OG0007181	LOC110179466|XP_020802690.1|DSER	wds|NP_524984.1|DMEL
OG0007182	LOC110188306|XP_020813672.1|DSER	Naam|NP_732446.1|DMEL
OG0007183	LOC110188742|XP_020814235.1|DSER	GluClalpha|NP_001287408.1|DMEL
OG0007184	LOC110188431|XP_020813816.1|DSER	CG7432|NP_650825.2|DMEL
OG0007185	LOC110185618|XP_020810224.1|DSER	ND-B8|NP_652341.1|DMEL
OG0007186	LOC110188032|XP_020813233.1|DSER	Sulf1|NP_524987.1|DMEL
OG0007187	LOC110186232|XP_020810953.1|DSER	Nf1|NP_733132.2|DMEL
OG0007188	LOC110187859|XP_020813003.1|DSER	CG3744|NP_001262935.1|DMEL
OG0007189	LOC110185355|XP_020809797.1|DSER	CG8199|NP_649905.1|DMEL
OG0007190	LOC110186687|XP_020811614.1|DSER	Taf12|NP_524320.1|DMEL
OG0007191	LOC110185262|XP_020809660.1|DSER	Edc3|NP_648992.1|DMEL
OG0007192	LOC110181825|XP_020805383.1|DSER	Tango2|NP_001245654.1|DMEL
OG0007193	LOC110182058|XP_020805673.1|DSER	CG2691|NP_572906.2|DMEL
OG0007194	LOC110178029|XP_020800704.1|DSER	Sas10|NP_572215.1|DMEL
OG0007195	LOC110187862|XP_020813006.1|DSER	BBS5|NP_649499.1|DMEL
OG0007196	LOC110177329|XP_020799662.1|DSER	CG5938|NP_733210.1|DMEL
OG0007197	LOC110182776|XP_020806558.1|DSER	Gbs-70E|NP_648708.2|DMEL
OG0007198	LOC110188411|XP_020813794.1|DSER	ort|NP_524406.1|DMEL
OG0007199	LOC110188115|XP_020813348.1|DSER	CG7156|NP_650697.1|DMEL
OG0007200	LOC110188418|XP_020813802.1|DSER	prd1|NP_650115.1|DMEL
OG0007201	LOC110176202|XP_020798123.1|DSER	Smyd4-2|NP_648574.1|DMEL
OG0007202	LOC110188513|XP_020813905.1|DSER	CG42514|NP_730171.1|DMEL
OG0007203	LOC110188509|XP_020813902.1|DSER	CG33158|NP_788515.1|DMEL
OG0007204	LOC110181895|XP_020805486.1|DSER	CG8939|NP_573099.1|DMEL
OG0007205	LOC110188360|XP_020813729.1|DSER	TyrRS|NP_648895.1|DMEL
OG0007206	LOC110186307|XP_020811087.1|DSER	Csk|NP_731611.2|DMEL
OG0007207	LOC110186974|XP_020811982.1|DSER	CG10425|NP_651363.1|DMEL
OG0007208	LOC110186257|XP_020811019.1|DSER	MBD-like|NP_001262421.1|DMEL
OG0007209	LOC110186268|XP_020811040.1|DSER	CG9393|NP_649908.1|DMEL
OG0007210	LOC110188346|XP_020813714.1|DSER	Nup58|NP_650821.2|DMEL
OG0007211	LOC110186733|XP_020811658.1|DSER	Elp1|NP_001262478.1|DMEL
OG0007212	LOC110186179|XP_020810896.1|DSER	CG7943|NP_651766.1|DMEL
OG0007213	LOC110177202|XP_020799461.1|DSER	Ufm1|NP_001097354.1|DMEL
OG0007214	LOC110189930|XP_020815868.1|DSER	GlcAT-P|NP_648448.1|DMEL
OG0007215	LOC110186537|XP_020811398.1|DSER	Dtd|NP_650072.2|DMEL
OG0007216	LOC110186730|XP_020811655.1|DSER	Spn100A|NP_651818.1|DMEL
OG0007217	LOC110191515|XP_020818042.1|DSER	eIF6|NP_659573.1|DMEL
OG0007218	LOC110186388|XP_020811207.1|DSER	CG2126|NP_001263153.1|DMEL
OG0007219	LOC110188571|XP_020813991.1|DSER	CG6966|NP_001097796.1|DMEL
OG0007220	LOC110186654|XP_020811578.1|DSER	Sgsh|NP_650760.1|DMEL
OG0007221	LOC110186136|XP_020810844.1|DSER	Exo84|NP_996299.1|DMEL
OG0007222	LOC110191951|XP_020818631.1|DSER	AdamTS-A|NP_996218.1|DMEL
OG0007223	LOC110186640|XP_020811559.1|DSER	nero|NP_651887.1|DMEL
OG0007224	LOC110177116|XP_020799320.1|DSER	CG5555|NP_001262724.1|DMEL
OG0007225	LOC110188194|XP_020813446.1|DSER	l_3_neo43|NP_650443.3|DMEL
OG0007226	LOC110187919|XP_020813089.1|DSER	p|NP_649810.1|DMEL
OG0007227	LOC110176254|XP_020798221.1|DSER	Myt1|NP_647987.2|DMEL
OG0007228	LOC110183591|XP_020807563.1|DSER	dyl|NP_647890.2|DMEL
