Orthogroup	DSER.longest_only	DGUA.longest_only
OG0005140	LOC110182334|XP_020806024.1|DSER	LOC117584770|XP_034129763.1|DGUA
OG0005141	LOC110188927|XP_020814511.1|DSER	LOC117592410|XP_034142036.1|DGUA
OG0005142	LOC110189955|XP_020815903.1|DSER	LOC117579990|XP_034122076.1|DGUA
OG0005143	LOC110190404|XP_020816529.1|DSER	LOC117579986|XP_034122057.1|DGUA
OG0005144	LOC110190311|XP_020816359.1|DSER	LOC117579993|XP_034122079.1|DGUA
OG0005145	LOC110190264|XP_020816289.1|DSER	LOC117579989|XP_034122075.1|DGUA
OG0005146	LOC110190771|XP_020817061.1|DSER	LOC117586807|XP_034132970.1|DGUA
OG0005147	LOC110190773|XP_020817064.1|DSER	LOC117586811|XP_034132976.1|DGUA
OG0005148	LOC110190661|XP_020816921.1|DSER	LOC117579261|XP_034120945.1|DGUA
OG0005149	LOC110188129|XP_020813379.1|DSER	LOC117592578|XP_034142356.1|DGUA
OG0005150	LOC110188716|XP_020814184.1|DSER	LOC117589103|XP_034136646.1|DGUA
OG0005151	LOC110183586|XP_020807558.1|DSER	LOC117579405|XP_034121175.1|DGUA
OG0005152	LOC110183556|XP_020807516.1|DSER	LOC117579442|XP_034121221.1|DGUA
OG0005153	LOC110183553|XP_020807512.1|DSER	LOC117580257|XP_034122581.1|DGUA
OG0005154	LOC110183574|XP_020807543.1|DSER	LOC117580254|XP_034122574.1|DGUA
OG0005155	LOC110179416|XP_020802603.1|DSER	LOC117587274|XP_034133746.1|DGUA
OG0005156	LOC110191031|XP_020817408.1|DSER	LOC117585117|XP_034130331.1|DGUA
OG0005157	LOC110177530|XP_020799953.1|DSER	LOC117592388|XP_034141993.1|DGUA
OG0005158	LOC110184792|XP_020809090.1|DSER	LOC117587327|XP_034133850.1|DGUA
OG0005159	LOC110177589|XP_020800032.1|DSER	LOC117589081|XP_034136608.1|DGUA
OG0005160	LOC110185204|XP_020809590.1|DSER	LOC117587005|XP_034133306.1|DGUA
OG0005161	LOC110191631|XP_020818179.1|DSER	LOC117591297|XP_034140393.1|DGUA
OG0005162	LOC110182646|XP_020806373.1|DSER, LOC110184136|XP_020808206.1|DSER	LOC117590300|XP_034138677.1|DGUA
OG0005163	LOC110190213|XP_020816227.1|DSER	LOC117580250|XP_034122562.1|DGUA
OG0005164	LOC110179966|XP_020803206.1|DSER	LOC117579650|XP_034121522.1|DGUA
OG0005165	LOC110189238|XP_020814880.1|DSER	LOC117583461|XP_034127696.1|DGUA
OG0005166	LOC110177105|XP_020799309.1|DSER	LOC117585728|XP_034131261.1|DGUA
OG0005167	LOC110177106|XP_020799310.1|DSER	LOC117585733|XP_034131269.1|DGUA
OG0005168	LOC110190188|XP_020816195.1|DSER	LOC117587035|XP_034133356.1|DGUA
OG0005169	LOC110178684|XP_020801547.1|DSER	LOC117587096|XP_034133465.1|DGUA
OG0005170	LOC110178682|XP_020801542.1|DSER	LOC117587092|XP_034133455.1|DGUA
OG0005171	LOC110178683|XP_020801546.1|DSER	LOC117587403|XP_034133951.1|DGUA
OG0005172	LOC110189480|XP_020815226.1|DSER	LOC117579037|XP_034120622.1|DGUA
OG0005173	LOC110189560|XP_020815349.1|DSER	LOC117578457|XP_034119872.1|DGUA
OG0005174	LOC110178480|XP_020801280.1|DSER	LOC117591948|XP_034141252.1|DGUA
OG0005175	LOC110178446|XP_020801239.1|DSER	LOC117579617|XP_034121448.1|DGUA
OG0005176	LOC110178486|XP_020801291.1|DSER	LOC117590726|XP_034139529.1|DGUA
OG0005177	LOC110178463|XP_020801262.1|DSER	LOC117579655|XP_034121532.1|DGUA
OG0005178	LOC110190128|XP_020816110.1|DSER	LOC117589330|XP_034137069.1|DGUA
OG0005179	LOC110190027|XP_020815989.1|DSER	LOC117580209|XP_034122493.1|DGUA
OG0005180	LOC110191316|XP_020817794.1|DSER	LOC117579523|XP_034121323.1|DGUA
OG0005181	LOC110181775|XP_020805308.1|DSER, LOC110188897|XP_020814476.1|DSER	LOC117590363|XP_034138798.1|DGUA
OG0005182	LOC110188966|XP_020814569.1|DSER	LOC117578821|XP_034120466.1|DGUA
OG0005183	LOC110189779|XP_020815662.1|DSER	LOC117591837|XP_034141092.1|DGUA
OG0005184	LOC110180016|XP_020803271.1|DSER	LOC117592461|XP_034142178.1|DGUA
OG0005185	LOC110176964|XP_020799130.1|DSER	LOC117588480|XP_034135674.1|DGUA
OG0005186	LOC110179331|XP_020802483.1|DSER	LOC117578496|XP_034119921.1|DGUA
OG0005187	LOC110189683|XP_020815518.1|DSER	LOC117578433|XP_034119787.1|DGUA
OG0005188	LOC110189615|XP_020815412.1|DSER	LOC117584867|XP_034129911.1|DGUA
OG0005189	LOC110176005|XP_020797869.1|DSER	LOC117590448|XP_034138959.1|DGUA
OG0005190	LOC110189075|XP_020814705.1|DSER	LOC117589269|XP_034136949.1|DGUA
OG0005191	LOC110189666|XP_020815474.1|DSER	LOC117586256|XP_034132088.1|DGUA
OG0005192	LOC110177923|XP_020800562.1|DSER	LOC117586136|XP_034131923.1|DGUA
OG0005193	LOC110177081|XP_020799256.1|DSER	LOC117591076|XP_034140081.1|DGUA
OG0005194	LOC110182860|XP_020806659.1|DSER	LOC117592172|XP_034141666.1|DGUA
OG0005195	LOC110182742|XP_020806506.1|DSER	LOC117584795|XP_034129807.1|DGUA
OG0005196	LOC110184658|XP_020808919.1|DSER	LOC117586944|XP_034133204.1|DGUA
OG0005197	LOC110191718|XP_020818298.1|DSER	LOC117592146|XP_034141599.1|DGUA
OG0005198	LOC110177475|XP_020799875.1|DSER	LOC117587021|XP_034133326.1|DGUA
OG0005199	LOC110182746|XP_020806549.1|DSER	LOC117588118|XP_034135087.1|DGUA
OG0005200	LOC110189421|XP_020815141.1|DSER	LOC117591904|XP_034141183.1|DGUA
OG0005201	LOC110184040|XP_020808074.1|DSER	LOC117583399|XP_034127578.1|DGUA
OG0005202	LOC110188603|XP_020814063.1|DSER	LOC117590575|XP_034139211.1|DGUA
OG0005203	LOC110176780|XP_020798877.1|DSER	LOC117592113|XP_034141529.1|DGUA
OG0005204	LOC110185959|XP_020810636.1|DSER	LOC117587790|XP_034134626.1|DGUA
OG0005205	LOC110183797|XP_020807811.1|DSER	LOC117582070|XP_034125518.1|DGUA
OG0005206	LOC110181094|XP_020804422.1|DSER	LOC117591987|XP_034141321.1|DGUA
OG0005207	LOC110177125|XP_020799356.1|DSER	LOC117578887|XP_034120577.1|DGUA
OG0005208	LOC110179985|XP_020803238.1|DSER	LOC117583388|XP_034127566.1|DGUA
OG0005209	LOC110185832|XP_020810498.1|DSER	LOC117591530|XP_034140712.1|DGUA
OG0005210	LOC110185963|XP_020810641.1|DSER	LOC117591536|XP_034140719.1|DGUA
OG0005211	LOC110179826|XP_020803091.1|DSER	LOC117579243|XP_034120916.1|DGUA
OG0005212	LOC110191750|XP_020818350.1|DSER, LOC110180594|XP_020803942.1|DSER	LOC117592370|XP_034141962.1|DGUA
OG0005213	LOC110183492|XP_020807434.1|DSER	LOC117581612|XP_034124866.1|DGUA
OG0005214	LOC110177098|XP_020799292.1|DSER	LOC117581849|XP_034125196.1|DGUA
OG0005215	LOC110178121|XP_020800799.1|DSER	LOC117582607|XP_034126367.1|DGUA
OG0005216	LOC110181364|XP_020804747.1|DSER	LOC117587649|XP_034134429.1|DGUA
OG0005217	LOC110185047|XP_020809368.1|DSER	LOC117587635|XP_034134394.1|DGUA
OG0005218	LOC110181424|XP_020804824.1|DSER	LOC117588046|XP_034134987.1|DGUA
OG0005219	LOC110188982|XP_020814589.1|DSER	LOC117583706|XP_034128086.1|DGUA
OG0005220	LOC110178731|XP_020801613.1|DSER	LOC117587014|XP_034133315.1|DGUA
OG0005221	LOC110183772|XP_020807788.1|DSER	LOC117587867|XP_034134725.1|DGUA
OG0005222	LOC110184849|XP_020809148.1|DSER, LOC110179785|XP_020803057.1|DSER	LOC117584561|XP_034129414.1|DGUA
OG0005223	LOC110185067|XP_020809406.1|DSER	LOC117588199|XP_034135222.1|DGUA
OG0005224	LOC110183865|XP_020807877.1|DSER	LOC117584447|XP_034129255.1|DGUA
OG0005225	LOC110185558|XP_020810136.1|DSER	LOC117584258|XP_034128954.1|DGUA
OG0005226	LOC110176850|XP_020798979.1|DSER	LOC117581856|XP_034125205.1|DGUA
OG0005227	LOC110181201|XP_020804541.1|DSER	LOC117584672|XP_034129592.1|DGUA
OG0005228	LOC110181208|XP_020804547.1|DSER	LOC117584669|XP_034129588.1|DGUA
OG0005229	LOC110177024|XP_020799199.1|DSER	LOC117582447|XP_034126056.1|DGUA
OG0005230	LOC110183169|XP_020807020.1|DSER	LOC117582503|XP_034126179.1|DGUA
OG0005231	LOC110178142|XP_020800828.1|DSER	LOC117582348|XP_034125890.1|DGUA
OG0005232	LOC110185672|XP_020810294.1|DSER	LOC117584073|XP_034128708.1|DGUA
OG0005233	LOC110185780|XP_020810442.1|DSER	LOC117591534|XP_034140717.1|DGUA
OG0005234	LOC110178685|XP_020801548.1|DSER, LOC110181355|XP_020804738.1|DSER	LOC117587836|XP_034134689.1|DGUA
OG0005235	LOC110179888|XP_020803148.1|DSER, LOC110187515|XP_020812569.1|DSER	LOC117582051|XP_034125486.1|DGUA
OG0005236	LOC110186089|XP_020810785.1|DSER	LOC117581738|XP_034125011.1|DGUA
OG0005237	LOC110185800|XP_020810462.1|DSER	LOC117581737|XP_034125009.1|DGUA
OG0005238	LOC110185986|XP_020810668.1|DSER	LOC117582531|XP_034126227.1|DGUA
OG0005239	LOC110182248|XP_020805923.1|DSER, LOC110178430|XP_020801223.1|DSER	LOC117582353|XP_034125899.1|DGUA
OG0005240	LOC110183332|XP_020807238.1|DSER	LOC117584797|XP_034129806.1|DGUA
OG0005241	LOC110186102|XP_020810806.1|DSER	LOC117582077|XP_034125524.1|DGUA
OG0005242	LOC110183413|XP_020807349.1|DSER	LOC117584786|XP_034129790.1|DGUA
OG0005243	LOC110176952|XP_020799113.1|DSER	LOC117582446|XP_034126053.1|DGUA
OG0005244	LOC110186715|XP_020811645.1|DSER	LOC117583576|XP_034127846.1|DGUA
OG0005245	LOC110177146|XP_020799383.1|DSER	LOC117586405|XP_034132331.1|DGUA
OG0005246	LOC110187554|XP_020812602.1|DSER	LOC117582639|XP_034126411.1|DGUA
OG0005247	LOC110181125|XP_020804456.1|DSER	LOC117591978|XP_034141304.1|DGUA
OG0005248	LOC110188688|XP_020814150.1|DSER	LOC117586666|XP_034132804.1|DGUA
OG0005249	LOC110189426|XP_020815153.1|DSER	LOC117585218|XP_034130501.1|DGUA
OG0005250	LOC110182747|XP_020806516.1|DSER	LOC117587953|XP_034134847.1|DGUA
OG0005251	LOC110183300|XP_020807197.1|DSER	LOC117584648|XP_034129563.1|DGUA
OG0005252	LOC110181346|XP_020804727.1|DSER	LOC117587998|XP_034134903.1|DGUA
OG0005253	LOC110187442|XP_020812490.1|DSER	LOC117584599|XP_034129493.1|DGUA
OG0005254	LOC110185975|XP_020810656.1|DSER	LOC117584632|XP_034129546.1|DGUA
OG0005255	LOC110185953|XP_020810631.1|DSER	LOC117584630|XP_034129545.1|DGUA
OG0005256	LOC110188776|XP_020814277.1|DSER	LOC117588170|XP_034135172.1|DGUA
OG0005257	LOC110183852|XP_020807861.1|DSER	LOC117587963|XP_034134862.1|DGUA
OG0005258	LOC110183746|XP_020807760.1|DSER	LOC117588185|XP_034135195.1|DGUA
OG0005259	LOC110185604|XP_020810206.1|DSER	LOC117584057|XP_034128689.1|DGUA
OG0005260	LOC110185605|XP_020810209.1|DSER	LOC117584060|XP_034128692.1|DGUA
OG0005261	LOC110183388|XP_020807314.1|DSER	LOC117584276|XP_034128984.1|DGUA
OG0005262	LOC110187382|XP_020812429.1|DSER	LOC117582411|XP_034125992.1|DGUA
OG0005263	LOC110185709|XP_020810343.1|DSER	LOC117584627|XP_034129540.1|DGUA
OG0005264	LOC110187784|XP_020812913.1|DSER	LOC117583302|XP_034127434.1|DGUA
OG0005265	LOC110181384|XP_020804774.1|DSER	LOC117588231|XP_034135271.1|DGUA
OG0005266	LOC110185600|XP_020810202.1|DSER	LOC117584555|XP_034129399.1|DGUA
OG0005267	LOC110184913|XP_020809217.1|DSER	LOC117583984|XP_034128582.1|DGUA
OG0005268	LOC110184912|XP_020809216.1|DSER	LOC117583982|XP_034128580.1|DGUA
OG0005269	LOC110184916|XP_020809220.1|DSER	LOC117583873|XP_034128413.1|DGUA
OG0005270	LOC110183151|XP_020807000.1|DSER	LOC117582099|XP_034125555.1|DGUA
OG0005271	LOC110183813|XP_020807824.1|DSER	LOC117587738|XP_034134549.1|DGUA
OG0005272	LOC110183814|XP_020807825.1|DSER	LOC117587740|XP_034134554.1|DGUA
OG0005273	LOC110183822|XP_020807833.1|DSER	LOC117587620|XP_034134369.1|DGUA
OG0005274	LOC110183176|XP_020807027.1|DSER	LOC117581909|XP_034125268.1|DGUA
OG0005275	LOC110183373|XP_020807294.1|DSER	LOC117584331|XP_034129051.1|DGUA
OG0005276	LOC110187538|XP_020812590.1|DSER	LOC117582608|XP_034126372.1|DGUA
OG0005277	LOC110187563|XP_020812610.1|DSER	LOC117582606|XP_034126366.1|DGUA
OG0005278	LOC110182863|XP_020806664.1|DSER	LOC117592206|XP_034141712.1|DGUA
OG0005279	LOC110185869|XP_020810538.1|DSER	LOC117588099|XP_034135060.1|DGUA
OG0005280	LOC110185540|XP_020810106.1|DSER	LOC117582517|XP_034126205.1|DGUA
OG0005281	LOC110184946|XP_020809251.1|DSER	LOC117584408|XP_034129161.1|DGUA
OG0005282	LOC110187650|XP_020812717.1|DSER	LOC117585744|XP_034131284.1|DGUA
OG0005283	LOC110188722|XP_020814198.1|DSER	LOC117585590|XP_034131018.1|DGUA
OG0005284	LOC110187429|XP_020812476.1|DSER	LOC117584852|XP_034129883.1|DGUA
OG0005285	LOC110187437|XP_020812487.1|DSER	LOC117584851|XP_034129881.1|DGUA
OG0005286	LOC110186115|XP_020810822.1|DSER	LOC117582521|XP_034126210.1|DGUA
OG0005287	LOC110185993|XP_020810679.1|DSER	LOC117582519|XP_034126207.1|DGUA
OG0005288	LOC110182679|XP_020806425.1|DSER	LOC117584840|XP_034129868.1|DGUA
OG0005289	LOC110182854|XP_020806650.1|DSER, LOC110182856|XP_020806652.1|DSER	LOC117587764|XP_034134592.1|DGUA
OG0005290	LOC110177245|XP_020799548.1|DSER	LOC117586659|XP_034132796.1|DGUA
OG0005291	LOC110185745|XP_020810400.1|DSER	LOC117587990|XP_034134894.1|DGUA
OG0005292	LOC110185743|XP_020810398.1|DSER	LOC117587559|XP_034134263.1|DGUA
OG0005293	LOC110185899|XP_020810572.1|DSER	LOC117591451|XP_034140610.1|DGUA
OG0005294	LOC110184995|XP_020809306.1|DSER	LOC117584721|XP_034129665.1|DGUA
OG0005295	LOC110186101|XP_020810805.1|DSER	LOC117587988|XP_034134892.1|DGUA
OG0005296	LOC110187693|XP_020812785.1|DSER	LOC117585573|XP_034130998.1|DGUA
OG0005297	LOC110183866|XP_020807878.1|DSER	LOC117587564|XP_034134276.1|DGUA
OG0005298	LOC110177870|XP_020800485.1|DSER	LOC117587551|XP_034134248.1|DGUA
OG0005299	LOC110189025|XP_020814647.1|DSER	LOC117585835|XP_034131467.1|DGUA
OG0005300	LOC110184333|XP_020808488.1|DSER	LOC117591179|XP_034140196.1|DGUA
OG0005301	LOC110183193|XP_020807058.1|DSER	LOC117587723|XP_034134523.1|DGUA
OG0005302	LOC110180267|XP_020803582.1|DSER	LOC117578513|XP_034119946.1|DGUA
OG0005303	LOC110179886|XP_020803146.1|DSER, LOC110187495|XP_020812544.1|DSER	LOC117582403|XP_034125981.1|DGUA
OG0005304	LOC110185042|XP_020809354.1|DSER	LOC117591062|XP_034140055.1|DGUA
OG0005305	LOC110182862|XP_020806663.1|DSER	LOC117592166|XP_034141637.1|DGUA
OG0005306	LOC110184868|XP_020809173.1|DSER	LOC117584391|XP_034129139.1|DGUA
OG0005307	LOC110183175|XP_020807025.1|DSER	LOC117582506|XP_034126186.1|DGUA
OG0005308	LOC110183387|XP_020807313.1|DSER	LOC117582390|XP_034125958.1|DGUA
OG0005309	LOC110183758|XP_020807775.1|DSER	LOC117581753|XP_034125043.1|DGUA
OG0005310	LOC110177041|XP_020799217.1|DSER	LOC117581930|XP_034125301.1|DGUA
OG0005311	LOC110183915|XP_020807917.1|DSER	LOC117583994|XP_034128612.1|DGUA
OG0005312	LOC110182596|XP_020806310.1|DSER	LOC117584352|XP_034129076.1|DGUA
OG0005313	LOC110183295|XP_020807188.1|DSER	LOC117584374|XP_034129105.1|DGUA
OG0005314	LOC110184961|XP_020809268.1|DSER	LOC117583858|XP_034128360.1|DGUA
OG0005315	LOC110187493|XP_020812541.1|DSER	LOC117581843|XP_034125189.1|DGUA
OG0005316	LOC110182899|XP_020806713.1|DSER	LOC117592213|XP_034141726.1|DGUA
OG0005317	LOC110184863|XP_020809167.1|DSER	LOC117584039|XP_034128667.1|DGUA
OG0005318	LOC110188772|XP_020814267.1|DSER	LOC117587570|XP_034134286.1|DGUA
OG0005319	LOC110185648|XP_020810265.1|DSER	LOC117591449|XP_034140607.1|DGUA
OG0005320	LOC110185815|XP_020810480.1|DSER	LOC117588156|XP_034135148.1|DGUA
OG0005321	LOC110183417|XP_020807353.1|DSER	LOC117584208|XP_034128868.1|DGUA
OG0005322	LOC110181293|XP_020804673.1|DSER	LOC117582621|XP_034126385.1|DGUA
OG0005323	LOC110183795|XP_020807809.1|DSER	LOC117587756|XP_034134572.1|DGUA
OG0005324	LOC110177878|XP_020800502.1|DSER	LOC117587789|XP_034134624.1|DGUA
OG0005325	LOC110186106|XP_020810812.1|DSER	LOC117584574|XP_034129435.1|DGUA
OG0005326	LOC110183448|XP_020807387.1|DSER	LOC117588133|XP_034135115.1|DGUA
OG0005327	LOC110181421|XP_020804822.1|DSER	LOC117588217|XP_034135251.1|DGUA
OG0005328	LOC110187696|XP_020812790.1|DSER	LOC117583510|XP_034127743.1|DGUA
OG0005329	LOC110190798|XP_020817100.1|DSER	LOC117587175|XP_034133583.1|DGUA
OG0005330	LOC110190797|XP_020817099.1|DSER	LOC117587173|XP_034133581.1|DGUA
OG0005331	LOC110184861|XP_020809162.1|DSER	LOC117583985|XP_034128583.1|DGUA
OG0005332	LOC110187317|XP_020812365.1|DSER	LOC117582575|XP_034126312.1|DGUA
OG0005333	LOC110183027|XP_020806873.1|DSER	LOC117581817|XP_034125152.1|DGUA
OG0005334	LOC110183358|XP_020807279.1|DSER	LOC117584753|XP_034129738.1|DGUA
OG0005335	LOC110189634|XP_020815437.1|DSER	LOC117592337|XP_034141922.1|DGUA
OG0005336	LOC110189397|XP_020815111.1|DSER	LOC117578768|XP_034120365.1|DGUA
OG0005337	LOC110176628|XP_020798716.1|DSER	LOC117589851|XP_034138007.1|DGUA
OG0005338	LOC110177644|XP_020800118.1|DSER	LOC117587782|XP_034134617.1|DGUA
OG0005339	LOC110183285|XP_020807174.1|DSER	LOC117584282|XP_034128992.1|DGUA
OG0005340	LOC110187346|XP_020812392.1|DSER	LOC117588195|XP_034135215.1|DGUA
OG0005341	LOC110178906|XP_020801845.1|DSER	LOC117591999|XP_034141338.1|DGUA
OG0005342	LOC110183978|XP_020807993.1|DSER	LOC117582073|XP_034125521.1|DGUA
OG0005343	LOC110180024|XP_020803284.1|DSER	LOC117578600|XP_034120081.1|DGUA
OG0005344	LOC110177863|XP_020800467.1|DSER, LOC110179400|XP_020802583.1|DSER	LOC117578871|XP_034120556.1|DGUA
OG0005345	LOC110180585|XP_020803936.1|DSER	LOC117584265|XP_034128967.1|DGUA
OG0005346	LOC110185937|XP_020810610.1|DSER	LOC117584013|XP_034128636.1|DGUA
OG0005347	LOC110187511|XP_020812564.1|DSER	LOC117582378|XP_034125936.1|DGUA
OG0005348	LOC110183393|XP_020807319.1|DSER	LOC117584746|XP_034129720.1|DGUA
OG0005349	LOC110183322|XP_020807227.1|DSER	LOC117584501|XP_034129324.1|DGUA
OG0005350	LOC110183168|XP_020807019.1|DSER	LOC117582066|XP_034125513.1|DGUA
OG0005351	LOC110189096|XP_020814730.1|DSER	LOC117589170|XP_034136775.1|DGUA
OG0005352	LOC110183274|XP_020807160.1|DSER	LOC117584794|XP_034129799.1|DGUA
OG0005353	LOC110176359|XP_020798346.1|DSER	LOC117586934|XP_034133191.1|DGUA
OG0005354	LOC110185567|XP_020810150.1|DSER	LOC117584571|XP_034129428.1|DGUA
OG0005355	LOC110178175|XP_020800868.1|DSER	LOC117584816|XP_034129828.1|DGUA
OG0005356	LOC110178095|XP_020800761.1|DSER	LOC117584820|XP_034129833.1|DGUA
OG0005357	LOC110176851|XP_020798980.1|DSER	LOC117581835|XP_034125173.1|DGUA
OG0005358	LOC110185555|XP_020810131.1|DSER	LOC117583880|XP_034128423.1|DGUA
OG0005359	LOC110177392|XP_020799756.1|DSER	LOC117592144|XP_034141590.1|DGUA
OG0005360	LOC110185241|XP_020809636.1|DSER	LOC117579614|XP_034121440.1|DGUA
OG0005361	LOC110183485|XP_020807424.1|DSER	LOC117584192|XP_034128851.1|DGUA
OG0005362	LOC110187307|XP_020812355.1|DSER	LOC117587779|XP_034134612.1|DGUA
OG0005363	LOC110182702|XP_020806457.1|DSER	LOC117587749|XP_034134563.1|DGUA
OG0005364	LOC110179219|XP_020802313.1|DSER	LOC117592663|XP_034142538.1|DGUA
OG0005365	LOC110185002|XP_020809314.1|DSER	LOC117581837|XP_034125175.1|DGUA
OG0005366	LOC110184942|XP_020809248.1|DSER	LOC117582648|XP_034126435.1|DGUA
OG0005367	LOC110184977|XP_020809285.1|DSER	LOC117582646|XP_034126433.1|DGUA
OG0005368	LOC110190991|XP_020817362.1|DSER	LOC117582806|XP_034126728.1|DGUA
OG0005369	LOC110181152|XP_020804485.1|DSER	LOC117582114|XP_034125579.1|DGUA
OG0005370	LOC110183158|XP_020807009.1|DSER	LOC117582501|XP_034126176.1|DGUA
OG0005371	LOC110183160|XP_020807010.1|DSER	LOC117582504|XP_034126182.1|DGUA
OG0005372	LOC110188188|XP_020813423.1|DSER	LOC117589784|XP_034137872.1|DGUA
OG0005373	LOC110191701|XP_020818276.1|DSER	LOC117587593|XP_034134327.1|DGUA
OG0005374	LOC110184897|XP_020809203.1|DSER	LOC117584857|XP_034129889.1|DGUA
OG0005375	LOC110184896|XP_020809202.1|DSER	LOC117584855|XP_034129887.1|DGUA
OG0005376	LOC110186061|XP_020810757.1|DSER	LOC117582529|XP_034126221.1|DGUA
OG0005377	LOC110177556|XP_020799986.1|DSER	LOC117580165|XP_034122376.1|DGUA
OG0005378	LOC110185695|XP_020810321.1|DSER	LOC117581994|XP_034125380.1|DGUA
OG0005379	LOC110182257|XP_020805934.1|DSER	LOC117582161|XP_034125651.1|DGUA
OG0005380	LOC110186042|XP_020810740.1|DSER	LOC117582097|XP_034125550.1|DGUA
OG0005381	LOC110187464|XP_020812511.1|DSER	LOC117582558|XP_034126279.1|DGUA
OG0005382	LOC110187264|XP_020812311.1|DSER	LOC117581793|XP_034125115.1|DGUA
OG0005383	LOC110185190|XP_020809571.1|DSER	LOC117589141|XP_034136719.1|DGUA
OG0005384	LOC110190969|XP_020817318.1|DSER	LOC117586431|XP_034132359.1|DGUA
OG0005385	LOC110182917|XP_020806738.1|DSER	LOC117578574|XP_034120046.1|DGUA
OG0005386	LOC110178208|XP_020800909.1|DSER	LOC117591584|XP_034140794.1|DGUA
OG0005387	LOC110187652|XP_020812720.1|DSER	LOC117582740|XP_034126565.1|DGUA
OG0005388	LOC110187415|XP_020812463.1|DSER	LOC117584484|XP_034129300.1|DGUA
OG0005389	LOC110183987|XP_020808003.1|DSER	LOC117581684|XP_034124950.1|DGUA
OG0005390	LOC110182306|XP_020805981.1|DSER	LOC117584684|XP_034129604.1|DGUA
OG0005391	LOC110182308|XP_020805983.1|DSER	LOC117584687|XP_034129607.1|DGUA
OG0005392	LOC110184838|XP_020809140.1|DSER, LOC110179797|XP_020803066.1|DSER	LOC117582014|XP_034125426.1|DGUA
OG0005393	LOC110188106|XP_020813337.1|DSER	LOC117589822|XP_034137944.1|DGUA
OG0005394	LOC110179774|XP_020803051.1|DSER, LOC110184831|XP_020809135.1|DSER	LOC117582012|XP_034125420.1|DGUA
OG0005395	LOC110178113|XP_020800785.1|DSER	LOC117582174|XP_034125668.1|DGUA
OG0005396	LOC110176955|XP_020799118.1|DSER	LOC117581774|XP_034125086.1|DGUA
OG0005397	LOC110176933|XP_020799089.1|DSER	LOC117582232|XP_034125734.1|DGUA
OG0005398	LOC110177180|XP_020799430.1|DSER	LOC117585732|XP_034131268.1|DGUA
OG0005399	LOC110180251|XP_020803570.1|DSER	LOC117581462|XP_034124575.1|DGUA
OG0005400	LOC110188998|XP_020814608.1|DSER	LOC117588906|XP_034136357.1|DGUA
OG0005401	LOC110176954|XP_020799116.1|DSER	LOC117582302|XP_034125835.1|DGUA
OG0005402	LOC110176956|XP_020799121.1|DSER	LOC117582000|XP_034125387.1|DGUA
OG0005403	LOC110176871|XP_020799005.1|DSER	LOC117581734|XP_034125006.1|DGUA
OG0005404	LOC110176872|XP_020799006.1|DSER	LOC117581735|XP_034125007.1|DGUA
OG0005405	LOC110178346|XP_020801127.1|DSER	LOC117586839|XP_034133025.1|DGUA
OG0005406	LOC110191590|XP_020818134.1|DSER	LOC117586700|XP_034132862.1|DGUA
OG0005407	LOC110176053|XP_020797929.1|DSER	LOC117590254|XP_034138621.1|DGUA
OG0005408	LOC110182353|XP_020806052.1|DSER	LOC117583945|XP_034128534.1|DGUA
OG0005409	LOC110177003|XP_020799172.1|DSER	LOC117582170|XP_034125662.1|DGUA
OG0005410	LOC110182390|XP_020806088.1|DSER	LOC117583949|XP_034128539.1|DGUA
OG0005411	LOC110178380|XP_020801176.1|DSER	LOC117583340|XP_034127498.1|DGUA
OG0005412	LOC110178360|XP_020801151.1|DSER	LOC117588703|XP_034136046.1|DGUA
OG0005413	LOC110189734|XP_020815587.1|DSER	LOC117578714|XP_034120257.1|DGUA
OG0005414	LOC110180446|XP_020803773.1|DSER	LOC117591044|XP_034140030.1|DGUA
OG0005415	LOC110179674|XP_020802944.1|DSER	LOC117581319|XP_034124311.1|DGUA
OG0005416	LOC110191567|XP_020818107.1|DSER	LOC117585692|XP_034131201.1|DGUA
OG0005417	LOC110187216|XP_020812275.1|DSER	LOC117582201|XP_034125700.1|DGUA
OG0005418	LOC110184957|XP_020809263.1|DSER	LOC117582117|XP_034125582.1|DGUA
OG0005419	LOC110183317|XP_020807221.1|DSER	LOC117583953|XP_034128544.1|DGUA
OG0005420	LOC110185846|XP_020810512.1|DSER	LOC117584466|XP_034129278.1|DGUA
OG0005421	LOC110184969|XP_020809276.1|DSER	LOC117584655|XP_034129574.1|DGUA
OG0005422	LOC110179563|XP_020802803.1|DSER	LOC117588408|XP_034135564.1|DGUA
OG0005423	LOC110176855|XP_020798987.1|DSER	LOC117587933|XP_034134813.1|DGUA
OG0005424	LOC110182969|XP_020806822.1|DSER	LOC117582347|XP_034125931.1|DGUA
OG0005425	LOC110184595|XP_020808844.1|DSER	LOC117591423|XP_034140572.1|DGUA
OG0005426	LOC110177062|XP_020799237.1|DSER	LOC117592214|XP_034141730.1|DGUA
OG0005427	LOC110181427|XP_020804828.1|DSER	LOC117587626|XP_034134377.1|DGUA
OG0005428	LOC110185630|XP_020810242.1|DSER	LOC117588135|XP_034135116.1|DGUA
OG0005429	LOC110185044|XP_020809355.1|DSER	LOC117591060|XP_034140052.1|DGUA
