Orthogroup	DSER.longest_only	DSUZ.longest_only
OG0004196	LOC110177294|XP_020799615.1|DSER	LOC108007210|XP_036674223.1|DSUZ
OG0004197	LOC110186657|XP_020811581.1|DSER	LOC108010644|XP_016931032.2|DSUZ
OG0004198	LOC110187674|XP_020812755.1|DSER	LOC108013800|XP_016935263.2|DSUZ
OG0004199	LOC110190943|XP_020817277.1|DSER	LOC108012176|XP_036673811.1|DSUZ
OG0004200	LOC110177664|XP_020800146.1|DSER	LOC108008268|XP_016927546.2|DSUZ
OG0004201	LOC110186925|XP_020811910.1|DSER	LOC108007243|XP_036674210.1|DSUZ
OG0004202	LOC110177427|XP_020799809.1|DSER	LOC108005978|XP_036673130.1|DSUZ
OG0004203	LOC110191907|XP_020818552.1|DSER	LOC108014810|XP_036673551.1|DSUZ
OG0004204	LOC110189880|XP_020815783.1|DSER	LOC108011384|XP_016931992.2|DSUZ
OG0004205	LOC110176158|XP_020798055.1|DSER	LOC108013367|XP_016934675.1|DSUZ
OG0004206	LOC110187799|XP_020812932.1|DSER	LOC108005058|XP_016923686.1|DSUZ, LOC118877681|XP_036673281.1|DSUZ
OG0004207	LOC110187621|XP_020812675.1|DSER	LOC108005045|XP_016923672.1|DSUZ, LOC108005027|XP_016923651.2|DSUZ
OG0004208	LOC110186987|XP_020812002.1|DSER	LOC108010608|XP_016930989.2|DSUZ
OG0004209	LOC110191038|XP_020817417.1|DSER	LOC108011486|XP_016932124.2|DSUZ
OG0004210	LOC110188384|XP_020813762.1|DSER	LOC108014418|XP_036672830.1|DSUZ
OG0004211	LOC110183200|XP_020807070.1|DSER	LOC108020206|XP_016943813.1|DSUZ
OG0004212	LOC110184584|XP_020808833.1|DSER	LOC108017493|XP_016940033.1|DSUZ
OG0004213	LOC110188416|XP_020813800.1|DSER	LOC108018520|XP_016941562.2|DSUZ
OG0004214	LOC110179228|XP_020802324.1|DSER	LOC108008399|XP_016927733.1|DSUZ
OG0004215	LOC110178391|XP_020801187.1|DSER	LOC108018068|XP_016940953.1|DSUZ
OG0004216	LOC110182778|XP_020806560.1|DSER	LOC108012461|XP_016933338.1|DSUZ
OG0004217	LOC110176168|XP_020798065.1|DSER	LOC108012392|XP_016933239.1|DSUZ
OG0004218	LOC110181544|XP_020804986.1|DSER	LOC108016656|XP_016938854.1|DSUZ
OG0004219	LOC110188524|XP_020813925.1|DSER	LOC108007984|XP_016927253.2|DSUZ
OG0004220	LOC110191920|XP_020818568.1|DSER	LOC108014568|XP_036673373.1|DSUZ
OG0004221	LOC110187680|XP_020812769.1|DSER	LOC108014420|XP_016936020.1|DSUZ
OG0004222	LOC110176645|XP_020798731.1|DSER	LOC108014340|XP_036673846.1|DSUZ
OG0004223	LOC110176660|XP_020798757.1|DSER	LOC108019288|XP_016942592.2|DSUZ
OG0004224	LOC110177151|XP_020799387.1|DSER	LOC108016274|XP_036674891.1|DSUZ
OG0004225	LOC110179093|XP_020802138.1|DSER	LOC108018921|XP_016942002.1|DSUZ
OG0004226	LOC110177288|XP_020799602.1|DSER	LOC108004949|XP_036673726.1|DSUZ
OG0004227	LOC110191825|XP_020818449.1|DSER	LOC108014802|XP_036673548.1|DSUZ
OG0004228	LOC110191826|XP_020818450.1|DSER	LOC108014803|XP_036673547.1|DSUZ
OG0004229	LOC110178236|XP_020800946.1|DSER	LOC108018028|XP_016940883.1|DSUZ
OG0004230	LOC110182199|XP_020805870.1|DSER	LOC108018855|XP_036675743.1|DSUZ
OG0004231	LOC110183683|XP_020807678.1|DSER	LOC108010758|XP_036671504.1|DSUZ
OG0004232	LOC110183686|XP_020807684.1|DSER	LOC108020018|XP_036671506.1|DSUZ
OG0004233	LOC110183685|XP_020807681.1|DSER	LOC108020032|XP_016943610.1|DSUZ
OG0004234	LOC110183568|XP_020807533.1|DSER	LOC108020043|XP_016943625.1|DSUZ
OG0004235	LOC110182590|XP_020806301.1|DSER	LOC108015137|XP_016936893.1|DSUZ
OG0004236	LOC110187753|XP_020812873.1|DSER	LOC108018623|XP_036673577.1|DSUZ
OG0004237	LOC110188291|XP_020813649.1|DSER	LOC108019326|XP_036675077.1|DSUZ
OG0004238	LOC110189921|XP_020815857.1|DSER	LOC108007383|XP_036675549.1|DSUZ
OG0004239	LOC110187931|XP_020813101.1|DSER	LOC108014422|XP_016936022.2|DSUZ
OG0004240	LOC110188724|XP_020814196.1|DSER	LOC108006952|XP_016926046.1|DSUZ
OG0004241	LOC110191917|XP_020818561.1|DSER	LOC108018521|XP_016941563.2|DSUZ
OG0004242	LOC110186921|XP_020811903.1|DSER	LOC108011559|XP_016932216.2|DSUZ
OG0004243	LOC110189103|XP_020814739.1|DSER, LOC110189045|XP_020814673.1|DSER	LOC108014474|XP_016936091.2|DSUZ
OG0004244	LOC110190312|XP_020816363.1|DSER	LOC108018636|XP_016941693.2|DSUZ
OG0004245	LOC110187010|XP_020812036.1|DSER	LOC108013227|XP_016934445.1|DSUZ
OG0004246	LOC110181267|XP_020804632.1|DSER	LOC108014501|XP_036670619.1|DSUZ
OG0004247	LOC110183252|XP_020807136.1|DSER, LOC110183243|XP_020807123.1|DSER	LOC108016603|XP_016938782.1|DSUZ
OG0004248	LOC110182882|XP_020806685.1|DSER	LOC108010198|XP_016930531.1|DSUZ
OG0004249	LOC110178824|XP_020801750.1|DSER	LOC108013122|XP_016934286.1|DSUZ
OG0004250	LOC110185635|XP_020810251.1|DSER	LOC108021233|XP_016945331.1|DSUZ
OG0004251	LOC110179659|XP_020802915.1|DSER	LOC108016845|XP_036676220.1|DSUZ
OG0004252	LOC110186612|XP_020811506.1|DSER	LOC108017489|XP_016940026.2|DSUZ
OG0004253	LOC110188371|XP_020813743.1|DSER	LOC108018549|XP_016941591.2|DSUZ
OG0004254	LOC110176003|XP_020797866.1|DSER	LOC108014993|XP_016936704.1|DSUZ
OG0004256	LOC110185909|XP_020810618.1|DSER	LOC108008247|XP_036669602.1|DSUZ
OG0004257	LOC110190858|XP_020817167.1|DSER	LOC108015481|XP_016937400.2|DSUZ
OG0004258	LOC110186303|XP_020811083.1|DSER	LOC108005016|XP_036673279.1|DSUZ
OG0004259	LOC110186480|XP_020811364.1|DSER	LOC108017959|XP_016940717.1|DSUZ
OG0004260	LOC110188094|XP_020813309.1|DSER	LOC108013793|XP_036675142.1|DSUZ
OG0004261	LOC110177232|XP_020799514.1|DSER	LOC108016232|XP_036674894.1|DSUZ
OG0004262	LOC110184486|XP_020808702.1|DSER	LOC108006403|XP_016925414.1|DSUZ
OG0004263	LOC110188576|XP_020813999.1|DSER	LOC108010757|XP_036672648.1|DSUZ
OG0004264	LOC110186658|XP_020811585.1|DSER	LOC108016089|XP_036674788.1|DSUZ
OG0004265	LOC110188286|XP_020813642.1|DSER	LOC108017115|XP_016939565.1|DSUZ
OG0004266	LOC110191934|XP_020818610.1|DSER	LOC118877689|XP_036673343.1|DSUZ
OG0004267	LOC110187939|XP_020813113.1|DSER	LOC118877948|XP_036674583.1|DSUZ
OG0004268	LOC110180256|XP_020803571.1|DSER	LOC108009776|XP_016929896.1|DSUZ
OG0004269	LOC110176325|XP_020798303.1|DSER	LOC108009658|XP_016929666.1|DSUZ
OG0004270	LOC110182731|XP_020806494.1|DSER	LOC108017927|XP_016940607.1|DSUZ
OG0004271	LOC110189744|XP_020815605.1|DSER	LOC108019797|XP_016943287.1|DSUZ
OG0004272	LOC110191030|XP_020817407.1|DSER	LOC108006027|XP_016924959.1|DSUZ
OG0004273	LOC110190996|XP_020817368.1|DSER	LOC108018720|XP_016941781.2|DSUZ
OG0004274	LOC110181843|XP_020805409.1|DSER	LOC108019088|XP_016942251.1|DSUZ
OG0004275	LOC110182181|XP_020805844.1|DSER	LOC108005339|XP_016924064.1|DSUZ
OG0004276	LOC110189069|XP_020814698.1|DSER	LOC118877373|XP_036671804.1|DSUZ
OG0004277	LOC110178951|XP_020801911.1|DSER	LOC108010692|XP_036671996.1|DSUZ
OG0004278	LOC110180357|XP_020803677.1|DSER	LOC108005182|XP_016923855.2|DSUZ
OG0004279	LOC110178145|XP_020800832.1|DSER	LOC108021497|XP_016945733.1|DSUZ
OG0004280	LOC110183522|XP_020807469.1|DSER	LOC108004656|XP_016923102.1|DSUZ
OG0004281	LOC110176885|XP_020799028.1|DSER	LOC108019891|XP_016943459.1|DSUZ
OG0004282	LOC110178811|XP_020801733.1|DSER	LOC108010039|XP_016930336.1|DSUZ
OG0004283	LOC110178805|XP_020801721.1|DSER	LOC108010040|XP_016930338.1|DSUZ
OG0004284	LOC110187409|XP_020812456.1|DSER	LOC108015428|XP_016937354.1|DSUZ
OG0004285	LOC110191340|XP_020817843.1|DSER	LOC108017501|XP_016940046.2|DSUZ
OG0004286	LOC110178966|XP_020801929.1|DSER	LOC108010702|XP_016931101.1|DSUZ
OG0004287	LOC110178916|XP_020801854.1|DSER	LOC108010696|XP_016931093.1|DSUZ
OG0004288	LOC110181231|XP_020804590.1|DSER	LOC108010698|XP_016931097.1|DSUZ
OG0004289	LOC110189834|XP_020815689.1|DSER	LOC108011050|XP_036670707.1|DSUZ
OG0004290	LOC110189466|XP_020815203.1|DSER	LOC108008520|XP_016927879.1|DSUZ
OG0004291	LOC110190920|XP_020817243.1|DSER	LOC108008367|XP_016927694.1|DSUZ
OG0004292	LOC110190544|XP_020816752.1|DSER	LOC108005887|XP_016924764.1|DSUZ
OG0004293	LOC110190191|XP_020816200.1|DSER	LOC108006635|XP_016925659.2|DSUZ
OG0004294	LOC110176156|XP_020798052.1|DSER	LOC108010910|XP_036671209.1|DSUZ
OG0004295	LOC110176190|XP_020798099.1|DSER	LOC108013431|XP_016934785.1|DSUZ
OG0004296	LOC110176140|XP_020798035.1|DSER	LOC108013460|XP_016934827.1|DSUZ
OG0004297	LOC110177991|XP_020800652.1|DSER	LOC108008547|XP_036669482.1|DSUZ
OG0004298	LOC110189362|XP_020815064.1|DSER	LOC108019853|XP_016943385.1|DSUZ
OG0004299	LOC110189777|XP_020815660.1|DSER	LOC108019601|XP_036670009.1|DSUZ
OG0004300	LOC110182883|XP_020806686.1|DSER	LOC108010199|XP_016930532.1|DSUZ
OG0004301	LOC110190658|XP_020816918.1|DSER	LOC108005755|XP_016924571.2|DSUZ
OG0004302	LOC110176336|XP_020798317.1|DSER	LOC108009097|XP_016928650.1|DSUZ
OG0004303	LOC110191213|XP_020817642.1|DSER	LOC108009636|XP_016929619.1|DSUZ
OG0004304	LOC110179481|XP_020802716.1|DSER	LOC108008508|XP_016927864.1|DSUZ
OG0004305	LOC110180496|XP_020803837.1|DSER	LOC108019755|XP_016943195.1|DSUZ
OG0004306	LOC110177858|XP_020800464.1|DSER	LOC108010131|XP_016930448.1|DSUZ
OG0004307	LOC110178341|XP_020801119.1|DSER	LOC108018204|XP_016941210.1|DSUZ
OG0004308	LOC110191496|XP_020818020.1|DSER	LOC108018194|XP_016941195.1|DSUZ
OG0004309	LOC110190642|XP_020816899.1|DSER	LOC108012582|XP_016933486.1|DSUZ
OG0004310	LOC110178247|XP_020800957.1|DSER	LOC108019851|XP_016943379.1|DSUZ
OG0004311	LOC110178555|XP_020801384.1|DSER	LOC108006230|XP_016925157.1|DSUZ
OG0004312	LOC110178546|XP_020801369.1|DSER	LOC108010208|XP_016930541.1|DSUZ
OG0004313	LOC110189279|XP_020814960.1|DSER	LOC108019837|XP_016943355.2|DSUZ
OG0004314	LOC110177932|XP_020800571.1|DSER	LOC108009176|XP_016928799.1|DSUZ
OG0004315	LOC110176329|XP_020798312.1|DSER	LOC108009859|XP_016930048.1|DSUZ
OG0004316	LOC110189450|XP_020815181.1|DSER	LOC108010218|XP_016930551.1|DSUZ
OG0004317	LOC110176909|XP_020799058.1|DSER	LOC108019621|XP_016942991.1|DSUZ
OG0004318	LOC110175958|XP_020797810.1|DSER	LOC108009596|XP_016929557.1|DSUZ
OG0004319	LOC110175924|XP_020797763.1|DSER	LOC108019886|XP_016943447.1|DSUZ
OG0004320	LOC110188382|XP_020813760.1|DSER	LOC118877626|XP_036672981.1|DSUZ, LOC108020510|XP_036678111.1|DSUZ
OG0004321	LOC110183851|XP_020807860.1|DSER	LOC108018118|XP_016941043.1|DSUZ
OG0004322	LOC110188345|XP_020813712.1|DSER, LOC110183639|XP_020807622.1|DSER	LOC108020282|XP_016943898.2|DSUZ, LOC118879027|XP_036677903.1|DSUZ
OG0004323	LOC110178747|XP_020801637.1|DSER	LOC108012815|XP_016933744.1|DSUZ
OG0004324	LOC110187450|XP_020812498.1|DSER	LOC108021215|XP_016945302.1|DSUZ
OG0004325	LOC110179934|XP_020803193.1|DSER	LOC108010149|XP_016930473.1|DSUZ
OG0004326	LOC110179923|XP_020803183.1|DSER	LOC108010148|XP_016930472.1|DSUZ
OG0004327	LOC110181896|XP_020805487.1|DSER	LOC108019181|XP_016942439.1|DSUZ
OG0004328	LOC110181127|XP_020804458.1|DSER	LOC108008678|XP_016928060.1|DSUZ
OG0004329	LOC110191684|XP_020818258.1|DSER	LOC108009315|XP_016929061.1|DSUZ
OG0004330	LOC110177354|XP_020799709.1|DSER	LOC108008489|XP_016927838.1|DSUZ
OG0004331	LOC110189415|XP_020815133.1|DSER	LOC108008352|XP_016927670.1|DSUZ
OG0004332	LOC110183444|XP_020807383.1|DSER	LOC108005370|XP_016924121.1|DSUZ
OG0004333	LOC110184935|XP_020809239.1|DSER	LOC108019511|XP_016942832.1|DSUZ
OG0004334	LOC110180316|XP_020803631.1|DSER, LOC110182708|XP_020806464.1|DSER	LOC108005792|XP_016924614.1|DSUZ
OG0004335	LOC110189223|XP_020814862.1|DSER	LOC108018010|XP_016940857.1|DSUZ
OG0004336	LOC110182868|XP_020806670.1|DSER	LOC108010230|XP_016930564.1|DSUZ
OG0004337	LOC110184179|XP_020808249.1|DSER, LOC110177011|XP_020799183.1|DSER	LOC108005715|XP_016924536.1|DSUZ
OG0004338	LOC110190630|XP_020816883.1|DSER	LOC108012978|XP_016934032.1|DSUZ
OG0004339	LOC110178102|XP_020800774.1|DSER	LOC108008442|XP_016927781.1|DSUZ
OG0004340	LOC110178087|XP_020800753.1|DSER	LOC108008441|XP_016927780.1|DSUZ
OG0004341	LOC110177936|XP_020800577.1|DSER	LOC108008318|XP_016927624.1|DSUZ
OG0004342	LOC110180237|XP_020803553.1|DSER	LOC108010295|XP_036669462.1|DSUZ
OG0004343	LOC110180238|XP_020803554.1|DSER	LOC108009848|XP_016930031.1|DSUZ
OG0004344	LOC110180231|XP_020803542.1|DSER	LOC108010029|XP_016930317.1|DSUZ
OG0004345	LOC110185045|XP_020809356.1|DSER	LOC108021522|XP_016945770.1|DSUZ
OG0004346	LOC110180076|XP_020803362.1|DSER	LOC108009834|XP_016930013.1|DSUZ
OG0004347	LOC110179119|XP_020802172.1|DSER	LOC108009924|XP_016930140.1|DSUZ
OG0004348	LOC110191519|XP_020818046.1|DSER	LOC108010201|XP_016930534.1|DSUZ
OG0004349	LOC110191471|XP_020817982.1|DSER	LOC108018109|XP_016941015.1|DSUZ
OG0004350	LOC110189586|XP_020815378.1|DSER	LOC108017879|XP_016940531.1|DSUZ
OG0004351	LOC110189722|XP_020815571.1|DSER	LOC108019749|XP_016943180.1|DSUZ
OG0004352	LOC110188244|XP_020813567.1|DSER	LOC108011631|XP_016932309.1|DSUZ
OG0004353	LOC110177430|XP_020799813.1|DSER	LOC108012021|XP_016932788.2|DSUZ
OG0004354	LOC110191774|XP_020818379.1|DSER	LOC108006416|XP_016925429.2|DSUZ
OG0004355	LOC110191936|XP_020818612.1|DSER	LOC108020091|XP_036678140.1|DSUZ, LOC108016060|XP_036675204.1|DSUZ
OG0004356	LOC110179191|XP_020802263.1|DSER	LOC108019857|XP_016943389.2|DSUZ
OG0004357	LOC110189305|XP_020815000.1|DSER	LOC108017715|XP_016940313.2|DSUZ
OG0004358	LOC110176333|XP_020798314.1|DSER	LOC108009849|XP_016930035.1|DSUZ
OG0004359	LOC110177848|XP_020800450.1|DSER	LOC108018029|XP_036669752.1|DSUZ
OG0004360	LOC110185211|XP_020809600.1|DSER	LOC108020730|XP_016944591.1|DSUZ
OG0004361	LOC110190749|XP_020817034.1|DSER	LOC108006035|XP_016924967.1|DSUZ
OG0004362	LOC110183649|XP_020807632.1|DSER	LOC108012400|XP_016933249.1|DSUZ
OG0004363	LOC110180339|XP_020803659.1|DSER	LOC108005454|XP_016924235.1|DSUZ
OG0004364	LOC110189398|XP_020815113.1|DSER	LOC108019632|XP_016943004.1|DSUZ
OG0004365	LOC110179247|XP_020802365.1|DSER	LOC108009932|XP_016930163.1|DSUZ
OG0004366	LOC110190048|XP_020816016.1|DSER, LOC110178147|XP_020800834.1|DSER	LOC108021499|XP_016945736.1|DSUZ
OG0004367	LOC110184666|XP_020808933.1|DSER	LOC108005794|XP_016924612.1|DSUZ
OG0004368	LOC110190354|XP_020816418.1|DSER	LOC108007703|XP_016926932.1|DSUZ
OG0004369	LOC110180484|XP_020803829.1|DSER	LOC108019741|XP_016943163.1|DSUZ
OG0004370	LOC110182168|XP_020805832.1|DSER	LOC108009997|XP_016930270.1|DSUZ
OG0004371	LOC110181911|XP_020805503.1|DSER	LOC108004736|XP_016923250.1|DSUZ
OG0004372	LOC110177432|XP_020799818.1|DSER	LOC108008140|XP_036669413.1|DSUZ
OG0004373	LOC110189406|XP_020815121.1|DSER	LOC108011574|XP_016932233.2|DSUZ
OG0004374	LOC110180065|XP_020803346.1|DSER	LOC108009074|XP_036669343.1|DSUZ
OG0004375	LOC110188274|XP_020813624.1|DSER	LOC108005913|XP_016924811.2|DSUZ
OG0004376	LOC110190200|XP_020816211.1|DSER	LOC108019986|XP_036671703.1|DSUZ
OG0004377	LOC110190473|XP_020816642.1|DSER	LOC108013531|XP_016934917.1|DSUZ
OG0004378	LOC110177703|XP_020800189.1|DSER	LOC108009634|XP_036668959.1|DSUZ
OG0004379	LOC110179250|XP_020802367.1|DSER	LOC108009820|XP_016929992.1|DSUZ
OG0004380	LOC110189447|XP_020815179.1|DSER	LOC108019630|XP_016943001.1|DSUZ
OG0004381	LOC110191014|XP_020817391.1|DSER	LOC108014750|XP_036673810.1|DSUZ, LOC118878587|XP_036677516.1|DSUZ
OG0004382	LOC110189623|XP_020815423.1|DSER	LOC108009228|XP_016928880.1|DSUZ
OG0004383	LOC110179268|XP_020802389.1|DSER	LOC108010193|XP_016930524.1|DSUZ
OG0004384	LOC110179272|XP_020802394.1|DSER	LOC108009415|XP_016929232.1|DSUZ
OG0004385	LOC110177990|XP_020800648.1|DSER	LOC108009972|XP_016930224.1|DSUZ
OG0004386	LOC110177857|XP_020800463.1|DSER	LOC108010324|XP_016930735.1|DSUZ
OG0004387	LOC110179815|XP_020803079.1|DSER	LOC108013235|XP_036670718.1|DSUZ
OG0004388	LOC110178327|XP_020801096.1|DSER	LOC108008659|XP_016928036.1|DSUZ
OG0004389	LOC110183674|XP_020807667.1|DSER	LOC108020068|XP_016943657.1|DSUZ
OG0004390	LOC110190217|XP_020816232.1|DSER	LOC108013779|XP_036670933.1|DSUZ
OG0004391	LOC110179595|XP_020802856.1|DSER	LOC108008105|XP_036669280.1|DSUZ
OG0004392	LOC110189856|XP_020815732.1|DSER	LOC108013767|XP_036671108.1|DSUZ
OG0004393	LOC110178471|XP_020801270.1|DSER	LOC108019911|XP_016943501.1|DSUZ
OG0004394	LOC110176853|XP_020798986.1|DSER	LOC108018184|XP_016941174.1|DSUZ
OG0004395	LOC110189688|XP_020815521.1|DSER	LOC108019682|XP_016943063.1|DSUZ
OG0004396	LOC110189446|XP_020815177.1|DSER	LOC108010722|XP_016931133.1|DSUZ, LOC118876748|XP_036677785.1|DSUZ
OG0004397	LOC110189745|XP_020815607.1|DSER	LOC108019798|XP_016943289.1|DSUZ
OG0004398	LOC110189747|XP_020815610.1|DSER	LOC108019799|XP_016943290.1|DSUZ
OG0004399	LOC110178315|XP_020801085.1|DSER	LOC108018178|XP_016941166.1|DSUZ
OG0004400	LOC110188757|XP_020814258.1|DSER	LOC108007971|XP_016927230.1|DSUZ
OG0004401	LOC110191484|XP_020818008.1|DSER	LOC108010236|XP_016930578.1|DSUZ
OG0004402	LOC110180944|XP_020804282.1|DSER	LOC108010065|XP_016930367.1|DSUZ
OG0004403	LOC110177800|XP_020800388.1|DSER	LOC108009408|XP_016929217.1|DSUZ
OG0004404	LOC110189308|XP_020815002.1|DSER	LOC108010967|XP_016931474.2|DSUZ
OG0004405	LOC110178553|XP_020801378.1|DSER	LOC108006224|XP_036671549.1|DSUZ
OG0004406	LOC110189912|XP_020815840.1|DSER	LOC108012998|XP_016934066.1|DSUZ
OG0004407	LOC110178397|XP_020801194.1|DSER	LOC108018001|XP_016940840.1|DSUZ
OG0004408	LOC110191189|XP_020817616.1|DSER	LOC108012590|XP_016933498.1|DSUZ
OG0004409	LOC110185426|XP_020809899.1|DSER	LOC108020356|XP_016944043.1|DSUZ
OG0004410	LOC110187679|XP_020812806.1|DSER	LOC108009056|XP_016928550.1|DSUZ
OG0004411	LOC110179834|XP_020803101.1|DSER	LOC108007457|XP_016926614.1|DSUZ
OG0004412	LOC110179814|XP_020803078.1|DSER	LOC108007456|XP_016926613.2|DSUZ
OG0004413	LOC110191479|XP_020817999.1|DSER	LOC108010190|XP_016930522.1|DSUZ
OG0004414	LOC110191618|XP_020818167.1|DSER	LOC108008491|XP_016927840.1|DSUZ
OG0004415	LOC110177833|XP_020800437.1|DSER	LOC108009718|XP_016929769.1|DSUZ
OG0004416	LOC110189430|XP_020815159.1|DSER	LOC108018216|XP_016941223.1|DSUZ
OG0004417	LOC110189690|XP_020815526.1|DSER	LOC108017287|XP_016939793.2|DSUZ
OG0004418	LOC110189428|XP_020815150.1|DSER	LOC108018089|XP_036669805.1|DSUZ
OG0004419	LOC110189340|XP_020815041.1|DSER	LOC108019577|XP_036669809.1|DSUZ
OG0004420	LOC110177591|XP_020800037.1|DSER	LOC108019641|XP_016943014.1|DSUZ
OG0004421	LOC110178913|XP_020801851.1|DSER	LOC108010500|XP_016930861.2|DSUZ
OG0004422	LOC110185228|XP_020809617.1|DSER	LOC108004799|XP_016923340.1|DSUZ
OG0004423	LOC110183615|XP_020807629.1|DSER	LOC108009322|XP_016929082.1|DSUZ
OG0004424	LOC110176707|XP_020798808.1|DSER	LOC108009745|XP_016929829.1|DSUZ
OG0004425	LOC110184647|XP_020808908.1|DSER	LOC108013071|XP_036672113.1|DSUZ
OG0004426	LOC110184667|XP_020808934.1|DSER	LOC108013193|XP_016934390.1|DSUZ
OG0004427	LOC110176712|XP_020798811.1|DSER	LOC108014020|XP_016935519.2|DSUZ
OG0004428	LOC110185460|XP_020809965.1|DSER	LOC118877935|XP_036674466.1|DSUZ, LOC108017549|XP_016940116.1|DSUZ
OG0004429	LOC110187433|XP_020812482.1|DSER	LOC108005279|XP_016923962.1|DSUZ
OG0004430	LOC110176131|XP_020798026.1|DSER	LOC108013270|XP_016934526.1|DSUZ
OG0004431	LOC110189400|XP_020815117.1|DSER	LOC108018571|XP_016941616.2|DSUZ
OG0004432	LOC110189391|XP_020815104.1|DSER	LOC108018569|XP_016941614.2|DSUZ
OG0004433	LOC110177512|XP_020799926.1|DSER	LOC108017616|XP_036671718.1|DSUZ
OG0004434	LOC110189746|XP_020815609.1|DSER	LOC108019661|XP_016943041.1|DSUZ
OG0004435	LOC110191760|XP_020818360.1|DSER	LOC108010314|XP_016930699.1|DSUZ
OG0004436	LOC110177995|XP_020800653.1|DSER	LOC108009712|XP_016929758.2|DSUZ
OG0004437	LOC110180247|XP_020803563.1|DSER	LOC108008690|XP_016928073.1|DSUZ
OG0004438	LOC110179271|XP_020802393.1|DSER	LOC108010107|XP_016930417.1|DSUZ
OG0004439	LOC110190944|XP_020817281.1|DSER	LOC108010105|XP_016930415.1|DSUZ
OG0004440	LOC110177603|XP_020800064.1|DSER	LOC108009061|XP_016928555.1|DSUZ
OG0004441	LOC110182229|XP_020805913.1|DSER, LOC110181302|XP_020804682.1|DSER	LOC108007855|XP_016927110.1|DSUZ
OG0004442	LOC110176617|XP_020798705.1|DSER	LOC108009822|XP_016929995.1|DSUZ
OG0004443	LOC110181283|XP_020804665.1|DSER	LOC108013466|XP_016934831.1|DSUZ
OG0004444	LOC110176278|XP_020798257.1|DSER	LOC108008453|XP_016927795.1|DSUZ
OG0004445	LOC110191636|XP_020818186.1|DSER	LOC108008406|XP_016927741.1|DSUZ
OG0004446	LOC110186246|XP_020810979.1|DSER	LOC108012160|XP_016932943.2|DSUZ
OG0004447	LOC110187723|XP_020812829.1|DSER	LOC108020626|XP_016944466.2|DSUZ
OG0004448	LOC110177728|XP_020800240.1|DSER	LOC108009489|XP_016929370.1|DSUZ
OG0004449	LOC110188299|XP_020813663.1|DSER, LOC110179984|XP_020803233.1|DSER	LOC108017673|XP_036671331.1|DSUZ
OG0004450	LOC110178403|XP_020801202.1|DSER	LOC108009211|XP_016928860.1|DSUZ
OG0004451	LOC110178277|XP_020801005.1|DSER	LOC108010142|XP_016930465.1|DSUZ
OG0004452	LOC110181706|XP_020805216.1|DSER	LOC108008461|XP_016927804.1|DSUZ
OG0004453	LOC110176315|XP_020798290.1|DSER	LOC108006186|XP_016925112.1|DSUZ
OG0004454	LOC110176618|XP_020798702.1|DSER	LOC108019250|XP_036673836.1|DSUZ
OG0004455	LOC110179971|XP_020803211.1|DSER	LOC108007530|XP_036671364.1|DSUZ
OG0004456	LOC110182832|XP_020806624.1|DSER	LOC108016909|XP_016939315.1|DSUZ
OG0004457	LOC110181268|XP_020804636.1|DSER	LOC108014489|XP_036670625.1|DSUZ
OG0004458	LOC110178937|XP_020801893.1|DSER	LOC108010714|XP_016931117.2|DSUZ
OG0004459	LOC110177499|XP_020799911.1|DSER	LOC108020840|XP_036672156.1|DSUZ
OG0004460	LOC110189940|XP_020815885.1|DSER	LOC108013131|XP_016934299.1|DSUZ
OG0004461	LOC110176280|XP_020798255.1|DSER	LOC108019507|XP_016942825.2|DSUZ
OG0004462	LOC110185280|XP_020809685.1|DSER	LOC108020733|XP_016944596.2|DSUZ, LOC108016343|XP_036672124.1|DSUZ
OG0004463	LOC110190421|XP_020816557.1|DSER	LOC108007697|XP_016926923.2|DSUZ
OG0004464	LOC110190380|XP_020816469.1|DSER	LOC108013195|XP_016934392.1|DSUZ
OG0004465	LOC110188794|XP_020814311.1|DSER	LOC118877541|XP_036672492.1|DSUZ, LOC108020711|XP_036671374.1|DSUZ
OG0004466	LOC110185222|XP_020809612.1|DSER	LOC118877345|XP_036671624.1|DSUZ, LOC108020756|XP_036672489.1|DSUZ
OG0004467	LOC110190361|XP_020816429.1|DSER	LOC108006228|XP_036670763.1|DSUZ
OG0004468	LOC110190166|XP_020816161.1|DSER	LOC108006225|XP_016925153.2|DSUZ
OG0004469	LOC110176265|XP_020798238.1|DSER	LOC108011381|XP_016931987.2|DSUZ
OG0004470	LOC110187472|XP_020812518.1|DSER, LOC110179889|XP_020803149.1|DSER	LOC108021465|XP_016945686.1|DSUZ
OG0004471	LOC110187767|XP_020812887.1|DSER	LOC108006445|XP_036672974.1|DSUZ
OG0004472	LOC110191591|XP_020818139.1|DSER	LOC108008329|XP_016927643.1|DSUZ
OG0004473	LOC110176322|XP_020798299.1|DSER	LOC108008152|XP_016927430.1|DSUZ
OG0004474	LOC110176327|XP_020798306.1|DSER	LOC108008526|XP_016927884.1|DSUZ
OG0004475	LOC110189405|XP_020815120.1|DSER	LOC108011573|XP_016932230.1|DSUZ
OG0004476	LOC110182738|XP_020806499.1|DSER	LOC108010240|XP_016930585.1|DSUZ
OG0004477	LOC110176910|XP_020799059.1|DSER	LOC108019604|XP_016942971.1|DSUZ
OG0004478	LOC110189205|XP_020814835.1|DSER	LOC108008821|XP_016928215.1|DSUZ
