Orthogroup	DSER.longest_only	DANA.longest_only
OG0006115	LOC110178243|XP_020800952.1|DSER	LOC6495685|XP_001959379.1|DANA
OG0006116	LOC110176344|XP_020798332.1|DSER	LOC6495498|XP_001958980.1|DANA
OG0006117	LOC110176337|XP_020798318.1|DSER	LOC6495037|XP_001959195.1|DANA
OG0006118	LOC110182581|XP_020806290.1|DSER	LOC6494291|XP_014762708.1|DANA
OG0006119	LOC110189519|XP_020815304.1|DSER	LOC6494026|XP_001961125.1|DANA
OG0006120	LOC110189865|XP_020815746.1|DSER	LOC6496071|XP_001960158.1|DANA
OG0006121	LOC110190104|XP_020816071.1|DSER	LOC26513893|XP_014765548.1|DANA
OG0006122	LOC110187521|XP_020812576.1|DSER	LOC6506053|XP_001966639.2|DANA
OG0006123	LOC110178001|XP_020800664.1|DSER	LOC6496453|XP_001960942.3|DANA
OG0006124	LOC110176448|XP_020798457.1|DSER	LOC6498918|XP_032312287.1|DANA
OG0006125	LOC110177482|XP_020799888.1|DSER	LOC6506214|XP_032310066.1|DANA
OG0006126	LOC110190543|XP_020816749.1|DSER	LOC6507749|XP_001956264.1|DANA
OG0006127	LOC110176165|XP_020798061.1|DSER	LOC6506332|XP_001958083.2|DANA
OG0006128	LOC110176208|XP_020798130.1|DSER	LOC6506343|XP_001958067.1|DANA
OG0006129	LOC110176155|XP_020798051.1|DSER	LOC6493606|XP_001958092.1|DANA
OG0006130	LOC110176192|XP_020798101.1|DSER	LOC6506716|XP_001957377.1|DANA
OG0006131	LOC110176259|XP_020798230.1|DSER	LOC6507095|XP_001956679.1|DANA
OG0006132	LOC110176262|XP_020798234.1|DSER	LOC6506345|XP_001958063.2|DANA
OG0006133	LOC110176193|XP_020798103.1|DSER	LOC6493262|XP_001957376.1|DANA
OG0006134	LOC110176289|XP_020798268.1|DSER	LOC6506326|XP_014764710.1|DANA
OG0006135	LOC110176136|XP_020798031.1|DSER	LOC6506715|XP_032309628.1|DANA
OG0006136	LOC110177483|XP_020799891.1|DSER	LOC6493732|XP_001958330.1|DANA
OG0006137	LOC110176251|XP_020798214.1|DSER	LOC6507257|XP_001956375.1|DANA
OG0006138	LOC110178459|XP_020801259.1|DSER	LOC6495451|XP_001958873.1|DANA
OG0006139	LOC110178238|XP_020800948.1|DSER	LOC6495072|XP_001959127.1|DANA
OG0006140	LOC110175989|XP_020797846.1|DSER	LOC6494121|XP_001960927.2|DANA
OG0006141	LOC110186841|XP_020812069.1|DSER	LOC6494264|XP_032307228.1|DANA
OG0006142	LOC110185286|XP_020809693.1|DSER	LOC6493651|XP_001958165.3|DANA
OG0006143	LOC110177510|XP_020799923.1|DSER	LOC6507800|XP_001956367.2|DANA
OG0006144	LOC110190882|XP_020817197.1|DSER	LOC6493270|XP_001957408.2|DANA
OG0006145	LOC110189950|XP_020815897.1|DSER	LOC6506245|XP_001958274.1|DANA
OG0006146	LOC110183841|XP_020807851.1|DSER	LOC6498037|XP_001961944.2|DANA
OG0006147	LOC110191091|XP_020817494.1|DSER	LOC6499994|XP_001953466.1|DANA
OG0006148	LOC110178545|XP_020801363.1|DSER, LOC110184621|XP_020808874.1|DSER	LOC6507105|XP_001956662.1|DANA
OG0006149	LOC110177502|XP_020799914.1|DSER	LOC6507264|XP_001956366.1|DANA
OG0006150	LOC110177500|XP_020799912.1|DSER	LOC6507799|XP_001956365.1|DANA
OG0006151	LOC110183208|XP_020807080.1|DSER	LOC6498537|XP_032311080.1|DANA
OG0006152	LOC110190526|XP_020816731.1|DSER	LOC6499886|XP_001953698.1|DANA
OG0006153	LOC110176539|XP_020798591.1|DSER	LOC6502514|XP_032307161.1|DANA
OG0006154	LOC110186782|XP_020811714.1|DSER	LOC6500336|XP_001952999.1|DANA
OG0006155	LOC110191051|XP_020817436.1|DSER	LOC6500552|XP_014766617.2|DANA
OG0006156	LOC110188225|XP_020813531.1|DSER	LOC6499621|XP_001954276.1|DANA
OG0006157	LOC110191513|XP_020818039.1|DSER	LOC6494905|XP_001959453.1|DANA
OG0006158	LOC110181257|XP_020804621.1|DSER	LOC6507622|XP_001956013.2|DANA
OG0006159	LOC110189199|XP_020814829.1|DSER	LOC6494214|XP_001960735.2|DANA
OG0006160	LOC110191494|XP_020818017.1|DSER	LOC6495731|XP_001959454.1|DANA
OG0006161	LOC110177087|XP_020799273.1|DSER	LOC6495927|XP_032306788.1|DANA
OG0006162	LOC110185442|XP_020809925.1|DSER	LOC26515561|XP_032311753.1|DANA
OG0006163	LOC110189206|XP_020814837.1|DSER	LOC6494216|XP_001960729.3|DANA
OG0006165	LOC110177514|XP_020799929.1|DSER	LOC6507269|XP_001956354.1|DANA
OG0006166	LOC110176943|XP_020799103.1|DSER	LOC6505424|XP_001964888.2|DANA
OG0006167	LOC110176790|XP_020798886.1|DSER, LOC110176791|XP_020798887.1|DSER, LOC110189455|XP_020815188.1|DSER	LOC26515091|XP_014764089.1|DANA, LOC6495660|XP_001959332.1|DANA, LOC6495661|XP_001959333.2|DANA
OG0006168	LOC110181560|XP_020805005.1|DSER	LOC6504754|XP_001966293.1|DANA
OG0006169	LOC110180456|XP_020803791.1|DSER	LOC26514881|XP_014761224.1|DANA
OG0006170	LOC110179337|XP_020802500.1|DSER	LOC6494963|XP_001959319.1|DANA
OG0006171	LOC110190258|XP_020816280.1|DSER	LOC6493040|XP_001956922.1|DANA
OG0006172	LOC110176718|XP_020798818.1|DSER	LOC6506420|XP_001957914.1|DANA
OG0006172	LOC110176719|XP_020798819.1|DSER	LOC6506419|XP_001957915.1|DANA
OG0006173	LOC110185854|XP_020810522.1|DSER	LOC6497547|XP_001961855.1|DANA
OG0006176	LOC110177599|XP_020800053.1|DSER	LOC6498293|XP_001962475.2|DANA
OG0006177	LOC110189077|XP_020814707.1|DSER	LOC26514108|XP_014765572.1|DANA
OG0006178	LOC110181106|XP_020804439.1|DSER, LOC110181096|XP_020804428.1|DSER	LOC6494178|XP_001960823.3|DANA
OG0006181	LOC110188701|XP_020814166.1|DSER	LOC6508044|XP_014765756.1|DANA
OG0006182	LOC110188605|XP_020814027.1|DSER	LOC6501626|XP_001955635.1|DANA
OG0006183	LOC110186462|XP_020811309.1|DSER	LOC6499025|XP_001955489.1|DANA
OG0006184	LOC110191206|XP_020817633.1|DSER	LOC6500826|XP_001953991.1|DANA
OG0006185	LOC110191818|XP_020818442.1|DSER	LOC6505845|XP_001964474.1|DANA
OG0006186	LOC110191115|XP_020817519.1|DSER	LOC6499748|XP_001953998.1|DANA
OG0006187	LOC110186684|XP_020811611.1|DSER	LOC6501595|XP_001955549.1|DANA
OG0006188	LOC110179524|XP_020802760.1|DSER	LOC6503530|XP_014760981.1|DANA
OG0006189	LOC110179526|XP_020802764.1|DSER	LOC116655267|XP_032308772.1|DANA
OG0006190	LOC110187707|XP_020812801.1|DSER	LOC6499105|XP_001955287.1|DANA
OG0006191	LOC110177374|XP_020799730.1|DSER	LOC6499080|XP_001955346.1|DANA
OG0006192	LOC110180418|XP_020803742.1|DSER	LOC6504096|XP_001964167.2|DANA
OG0006193	LOC110180631|XP_020803977.1|DSER	LOC6498759|XP_001967262.1|DANA
OG0006194	LOC110184254|XP_020808374.1|DSER	LOC6501795|XP_001967181.1|DANA
OG0006195	LOC110185508|XP_020810062.1|DSER	LOC6503905|XP_001963818.1|DANA
OG0006196	LOC110188366|XP_020813734.1|DSER	LOC6494404|XP_032305616.1|DANA
OG0006197	LOC110185439|XP_020809922.1|DSER	LOC6504362|XP_032311676.1|DANA
OG0006198	LOC110184297|XP_020808444.1|DSER	LOC6502283|XP_032309407.1|DANA
OG0006199	LOC110189736|XP_020815593.1|DSER	LOC6499112|XP_001955277.1|DANA
OG0006200	LOC110187990|XP_020813171.1|DSER	LOC6499204|XP_001955120.1|DANA
OG0006201	LOC110175965|XP_020797816.1|DSER	LOC6505093|XP_032307862.1|DANA
OG0006202	LOC110176043|XP_020797913.1|DSER	LOC6505094|XP_001965479.1|DANA
OG0006203	LOC110184274|XP_020808400.1|DSER	LOC6504986|XP_032307900.1|DANA
OG0006204	LOC110186142|XP_020810851.1|DSER	LOC6500323|XP_001952970.1|DANA
OG0006205	LOC110180289|XP_020803605.1|DSER	LOC6504451|XP_032308162.1|DANA
OG0006206	LOC110184385|XP_020808551.1|DSER	LOC6503210|XP_032311841.1|DANA
OG0006207	LOC110187410|XP_020812457.1|DSER	LOC6497570|XP_001961796.2|DANA
OG0006208	LOC110178742|XP_020801629.1|DSER	LOC6507680|XP_001956133.1|DANA
OG0006209	LOC110184446|XP_020808645.1|DSER	LOC6504510|XP_001967046.2|DANA
OG0006210	LOC110182105|XP_020805749.1|DSER	LOC6501948|XP_032308336.1|DANA
OG0006211	LOC110184952|XP_020809259.1|DSER	LOC6497233|XP_001962513.1|DANA
OG0006212	LOC110184951|XP_020809258.1|DSER	LOC6498312|XP_001962512.1|DANA
OG0006213	LOC110187951|XP_020813127.1|DSER	LOC6500066|XP_001953289.1|DANA
OG0006214	LOC110176042|XP_020797912.1|DSER	LOC6502368|XP_001967164.1|DANA
OG0006215	LOC110184805|XP_020809098.1|DSER	LOC6503977|XP_001963942.3|DANA
OG0006216	LOC110189493|XP_020815247.1|DSER	LOC6501330|XP_001955005.2|DANA
OG0006217	LOC110176031|XP_020797902.1|DSER	LOC6505210|XP_001965552.1|DANA
OG0006218	LOC110185548|XP_020810125.1|DSER	LOC6498425|XP_001962783.2|DANA
OG0006219	LOC110182206|XP_020805892.1|DSER	LOC6504834|XP_001966420.1|DANA
OG0006220	LOC110178943|XP_020801901.1|DSER	LOC6507864|XP_001956487.2|DANA
OG0006221	LOC110191035|XP_020817415.1|DSER	LOC6500559|XP_001953479.3|DANA
OG0006222	LOC110191060|XP_020817449.1|DSER	LOC6500558|XP_001953477.1|DANA
OG0006223	LOC110175983|XP_020797841.1|DSER	LOC6504976|XP_001965698.1|DANA
OG0006224	LOC110180283|XP_020803593.1|DSER	LOC6504472|XP_001966963.3|DANA
OG0006225	LOC110181599|XP_020805051.1|DSER	LOC6504756|XP_001966296.2|DANA
OG0006226	LOC110189274|XP_020814952.1|DSER	LOC6496619|XP_001961275.1|DANA
OG0006227	LOC110179076|XP_020802115.1|DSER	LOC6505014|XP_001965627.1|DANA
OG0006228	LOC110182347|XP_020806082.1|DSER	LOC6496024|XP_001960065.1|DANA
OG0006229	LOC110185473|XP_020809989.1|DSER	LOC6505477|XP_032311781.1|DANA
OG0006230	LOC110181642|XP_020805116.1|DSER	LOC6504951|XP_001965748.2|DANA
OG0006231	LOC110183239|XP_020807116.1|DSER	LOC6505263|XP_032307804.1|DANA
OG0006232	LOC110184382|XP_020808546.1|DSER	LOC6503208|XP_014761336.1|DANA
OG0006233	LOC110181800|XP_020805341.1|DSER	LOC116656481|XP_032312033.1|DANA
OG0006234	LOC110181645|XP_020805118.1|DSER	LOC6505318|XP_001965749.1|DANA
OG0006235	LOC110182089|XP_020805730.1|DSER	LOC6498802|XP_001967286.1|DANA
OG0006236	LOC110185525|XP_020810081.1|DSER	LOC6503747|XP_001963816.1|DANA
OG0006237	LOC110180294|XP_020803609.1|DSER	LOC6504474|XP_001966969.1|DANA
OG0006238	LOC110181768|XP_020805300.1|DSER	LOC6502323|XP_001967152.2|DANA
OG0006239	LOC110180321|XP_020803635.1|DSER	LOC6504813|XP_001966385.1|DANA
OG0006240	LOC110189020|XP_020814640.1|DSER	LOC6506018|XP_001964784.1|DANA
OG0006241	LOC110181643|XP_020805117.1|DSER	LOC6504950|XP_001965750.1|DANA
OG0006242	LOC110179495|XP_020802728.1|DSER	LOC6502968|XP_001963498.2|DANA
OG0006243	LOC110191756|XP_020818354.1|DSER	LOC6505681|XP_001964465.1|DANA
OG0006244	LOC110190941|XP_020817273.1|DSER	LOC6500554|XP_001953469.1|DANA
OG0006245	LOC110188227|XP_020813533.1|DSER	LOC6501223|XP_001954794.1|DANA
OG0006246	LOC110179753|XP_020803028.1|DSER	LOC6502370|XP_001967547.1|DANA
OG0006247	LOC110191587|XP_020818131.1|DSER	LOC6496477|XP_032306526.1|DANA
OG0006248	LOC110177142|XP_020799375.1|DSER	LOC6499478|XP_032305874.1|DANA
OG0006249	LOC110185662|XP_020810281.1|DSER	LOC6503852|XP_014760406.1|DANA
OG0006250	LOC110187138|XP_020812211.1|DSER	LOC6504914|XP_032309328.1|DANA
OG0006251	LOC110186521|XP_020811378.1|DSER	LOC6499254|XP_001955017.1|DANA
OG0006252	LOC110186520|XP_020811376.1|DSER	LOC6501336|XP_032307613.1|DANA
OG0006253	LOC110179746|XP_020803020.1|DSER	LOC6502352|XP_032307835.1|DANA
OG0006255	LOC110177325|XP_020799657.1|DSER	LOC6501064|XP_001954488.1|DANA
OG0006256	LOC110181502|XP_020804931.1|DSER	LOC6505320|XP_001965753.1|DANA
OG0006257	LOC110182094|XP_020805737.1|DSER	LOC6505083|XP_014760290.1|DANA
OG0006258	LOC110184445|XP_020808644.1|DSER	LOC6504398|XP_032308210.1|DANA
OG0006259	LOC110191204|XP_020817629.1|DSER	LOC6499026|XP_001955487.1|DANA
OG0006260	LOC110181579|XP_020805031.1|DSER, LOC110181581|XP_020805032.1|DSER	LOC6505040|XP_001965579.2|DANA
OG0006261	LOC110184998|XP_020809311.1|DSER	LOC6504235|XP_001965116.1|DANA
OG0006262	LOC110182216|XP_020805901.1|DSER	LOC6493211|XP_001957279.1|DANA
OG0006263	LOC110182575|XP_020806283.1|DSER	LOC6504050|XP_001964083.1|DANA
OG0006264	LOC110187120|XP_020812189.1|DSER	LOC6502211|XP_001966023.1|DANA
OG0006265	LOC110178267|XP_020800992.1|DSER	LOC6495892|XP_032306140.1|DANA
OG0006266	LOC110187114|XP_020812182.1|DSER	LOC6502228|XP_001966025.1|DANA
OG0006267	LOC110184184|XP_020808254.1|DSER	LOC6505225|XP_014760324.1|DANA
OG0006268	LOC110178169|XP_020800865.1|DSER	LOC6495863|XP_001959735.2|DANA
OG0006269	LOC110186610|XP_020811501.1|DSER	LOC6499384|XP_001954740.1|DANA
OG0006270	LOC110179059|XP_020802078.1|DSER	LOC6499285|XP_001954951.2|DANA
OG0006271	LOC110189881|XP_020815788.1|DSER	LOC6500251|XP_001952937.1|DANA
OG0006272	LOC110175952|XP_020797800.1|DSER	LOC6507965|XP_032308007.1|DANA
OG0006273	LOC110189776|XP_020815659.1|DSER	LOC6496621|XP_001961281.1|DANA
OG0006274	LOC110184207|XP_020808313.1|DSER	LOC6502163|XP_001966099.2|DANA
OG0006275	LOC110181820|XP_020805375.1|DSER	LOC6505146|XP_001965436.2|DANA
OG0006277	LOC110188572|XP_020813992.1|DSER	LOC6501374|XP_001955101.2|DANA
OG0006278	LOC110184405|XP_020808590.1|DSER	LOC6505266|XP_001965652.2|DANA
OG0006279	LOC110182114|XP_020805780.1|DSER	LOC6504266|XP_032308826.1|DANA
OG0006280	LOC110180377|XP_020803702.1|DSER	LOC6503694|XP_014761037.1|DANA
OG0006281	LOC110180376|XP_020803701.1|DSER	LOC6503953|XP_001963909.1|DANA
OG0006282	LOC110186952|XP_020811947.1|DSER	LOC6502932|XP_001963565.1|DANA
OG0006283	LOC110184602|XP_020808856.1|DSER	LOC6499057|XP_001955396.1|DANA
OG0006284	LOC110190589|XP_020816841.1|DSER	LOC6506795|XP_001957222.1|DANA
OG0006285	LOC110189071|XP_020814704.1|DSER	LOC6499601|XP_001954319.1|DANA
OG0006286	LOC110188636|XP_020814070.1|DSER	LOC6500896|XP_001954123.2|DANA
OG0006287	LOC110181703|XP_020805206.1|DSER	LOC6504268|XP_001967378.1|DANA
OG0006288	LOC110186533|XP_020811393.1|DSER	LOC6505951|XP_001964667.1|DANA
OG0006289	LOC110188080|XP_020813292.1|DSER	LOC6500879|XP_001954095.1|DANA
OG0006290	LOC110182059|XP_020805674.1|DSER	LOC6501887|XP_014759637.1|DANA
OG0006291	LOC110182600|XP_020806317.1|DSER	LOC6497050|XP_001962849.1|DANA
OG0006292	LOC110182467|XP_020806164.1|DSER	LOC6502155|XP_014759953.1|DANA
OG0006293	LOC110178735|XP_020801619.1|DSER	LOC6507405|XP_032309634.1|DANA
OG0006294	LOC110180629|XP_020803976.1|DSER	LOC6498791|XP_001967261.2|DANA
OG0006295	LOC110180405|XP_020803718.1|DSER	LOC6504097|XP_001964169.1|DANA
OG0006296	LOC110180636|XP_020803988.1|DSER	LOC6498754|XP_001967270.1|DANA
OG0006297	LOC110181904|XP_020805495.1|DSER	LOC6503847|XP_014761092.2|DANA
OG0006298	LOC110180623|XP_020803966.1|DSER	LOC6498789|XP_001967259.1|DANA
OG0006299	LOC110184485|XP_020808695.1|DSER	LOC6501918|XP_014759667.1|DANA
OG0006300	LOC110179092|XP_020802137.1|DSER	LOC6505149|XP_001965442.2|DANA
OG0006301	LOC110184160|XP_020808227.1|DSER	LOC6503156|XP_001963537.1|DANA
OG0006302	LOC110181519|XP_020804951.1|DSER	LOC6503105|XP_001963436.2|DANA
OG0006303	LOC110177837|XP_020800442.1|DSER	LOC6495488|XP_014763332.1|DANA
OG0006304	LOC110184188|XP_020808265.1|DSER	LOC6501361|XP_001955074.2|DANA
OG0006305	LOC110183920|XP_020807943.1|DSER	LOC6499221|XP_032308593.1|DANA
OG0006306	LOC110190986|XP_020817353.1|DSER	LOC26515147|XP_032308614.1|DANA
OG0006307	LOC110176538|XP_020798587.1|DSER	LOC6500289|XP_014766482.1|DANA
OG0006308	LOC110179094|XP_020802139.1|DSER	LOC6496751|XP_001967862.1|DANA
OG0006309	LOC110181608|XP_020805065.1|DSER	LOC6505309|XP_032307841.1|DANA
OG0006310	LOC110186491|XP_020811341.1|DSER	LOC6499150|XP_001955206.1|DANA
OG0006311	LOC110182202|XP_020805882.1|DSER	LOC6503674|XP_032308473.1|DANA
OG0006312	LOC110182201|XP_020805881.1|DSER	LOC6503676|XP_001963953.1|DANA
OG0006313	LOC110184310|XP_020808456.1|DSER	LOC6503876|XP_001963759.1|DANA
OG0006314	LOC110181683|XP_020805183.1|DSER	LOC26515188|XP_032311937.1|DANA
OG0006315	LOC110186646|XP_020811564.1|DSER	LOC6499390|XP_032312332.1|DANA
OG0006316	LOC110180354|XP_020803675.1|DSER	LOC6503691|XP_001963914.1|DANA
OG0006317	LOC110184591|XP_020808841.1|DSER	LOC6503714|XP_001963874.1|DANA
OG0006318	LOC110181680|XP_020805179.1|DSER	LOC6498749|XP_001967276.1|DANA
OG0006319	LOC110189276|XP_020814954.1|DSER	LOC6493941|XP_001961278.1|DANA
OG0006320	LOC110179063|XP_020802084.1|DSER	LOC6501898|XP_001966711.2|DANA
OG0006322	LOC110176098|XP_020797996.1|DSER	LOC6501860|XP_001966786.1|DANA
OG0006323	LOC110181900|XP_020805490.1|DSER	LOC6502849|XP_001958220.1|DANA
OG0006324	LOC110180093|XP_020803374.1|DSER	LOC6503890|XP_032308420.1|DANA
OG0006325	LOC110177166|XP_020799411.1|DSER	LOC6499798|XP_001953893.2|DANA
OG0006326	LOC110176146|XP_020798042.1|DSER	LOC6493599|XP_001958071.1|DANA
OG0006327	LOC110186451|XP_020811295.1|DSER	LOC6505599|XP_001964618.1|DANA
OG0006328	LOC110177333|XP_020799675.1|DSER	LOC6499506|XP_014766114.1|DANA
OG0006329	LOC110182525|XP_020806231.1|DSER	LOC6504090|XP_001964156.1|DANA
OG0006330	LOC110189646|XP_020815451.1|DSER	LOC6501447|XP_032310174.1|DANA
OG0006331	LOC110179397|XP_020802581.1|DSER	LOC6505284|XP_001965686.2|DANA
OG0006332	LOC110187112|XP_020812181.1|DSER	LOC6504895|XP_001966547.1|DANA
OG0006333	LOC110184163|XP_020808231.1|DSER	LOC6505233|XP_001965589.3|DANA
OG0006334	LOC110180406|XP_020803719.1|DSER	LOC6503802|XP_001963718.1|DANA
OG0006335	LOC110188828|XP_020814381.1|DSER	LOC6500811|XP_001953959.1|DANA
OG0006336	LOC110182057|XP_020805672.1|DSER	LOC6503132|XP_001963483.1|DANA
OG0006337	LOC110176073|XP_020797953.1|DSER	LOC6505025|XP_001965611.1|DANA
OG0006338	LOC110176445|XP_020798453.1|DSER	LOC6500991|XP_001954311.1|DANA
OG0006339	LOC110184393|XP_020808561.1|DSER	LOC6500189|XP_001966666.1|DANA
OG0006340	LOC110179122|XP_020802171.1|DSER	LOC6502952|XP_001963530.1|DANA
OG0006341	LOC110176123|XP_020798019.1|DSER	LOC6507745|XP_001956259.1|DANA
OG0006342	LOC110175932|XP_020797770.1|DSER	LOC6505190|XP_032307891.1|DANA
OG0006343	LOC110176094|XP_020797993.1|DSER	LOC6505189|XP_032307889.1|DANA
OG0006344	LOC110180638|XP_020803990.1|DSER	LOC26513674|XP_014759023.2|DANA, LOC6504420|XP_032308330.1|DANA
OG0006345	LOC110188657|XP_020814101.1|DSER	LOC6501627|XP_032312113.1|DANA
OG0006346	LOC110186861|XP_020811812.1|DSER	LOC6499403|XP_001954707.1|DANA
OG0006347	LOC110176393|XP_020798381.1|DSER	LOC6501649|XP_014767149.1|DANA
OG0006348	LOC110182555|XP_020806266.1|DSER	LOC6505139|XP_001965426.1|DANA
OG0006349	LOC110179433|XP_020802625.1|DSER	LOC6502231|XP_032308697.1|DANA
OG0006350	LOC110186544|XP_020811406.1|DSER	LOC6506007|XP_001964769.2|DANA
OG0006351	LOC110180119|XP_020803418.1|DSER	LOC6502931|XP_032311810.1|DANA
OG0006352	LOC110189233|XP_020814875.1|DSER	LOC6494943|XP_001959352.1|DANA
OG0006353	LOC110186564|XP_020811427.1|DSER	LOC6498997|XP_014765869.1|DANA
OG0006354	LOC110177429|XP_020799811.1|DSER	LOC6499502|XP_001954494.2|DANA
OG0006355	LOC110179381|XP_020802554.1|DSER	LOC6505285|XP_001965689.1|DANA
OG0006356	LOC110181758|XP_020805280.1|DSER	LOC6504605|XP_001966540.1|DANA
OG0006357	LOC110181678|XP_020805172.1|DSER	LOC6502103|XP_032309379.1|DANA
OG0006358	LOC110177637|XP_020800108.1|DSER	LOC6507448|XP_001955991.3|DANA
OG0006359	LOC110191777|XP_020818381.1|DSER	LOC6505644|XP_001964542.1|DANA
OG0006360	LOC110181918|XP_020805513.1|DSER	LOC6503092|XP_032308972.1|DANA
OG0006361	LOC110191772|XP_020818376.1|DSER	LOC6499439|XP_001954637.2|DANA
OG0006362	LOC110179512|XP_020802748.1|DSER	LOC6504882|XP_032309255.1|DANA
OG0006363	LOC110181776|XP_020805313.1|DSER	LOC6498808|XP_032308103.1|DANA
OG0006364	LOC110187293|XP_020812341.1|DSER	LOC6504238|XP_001965107.1|DANA
OG0006365	LOC110176067|XP_020797947.1|DSER	LOC6498771|XP_001967239.1|DANA
OG0006366	LOC110176016|XP_020797884.1|DSER	LOC6498784|XP_001967245.1|DANA
OG0006367	LOC110179399|XP_020802582.1|DSER	LOC6504443|XP_001966973.1|DANA
OG0006368	LOC110186630|XP_020811546.1|DSER	LOC6505966|XP_032305388.1|DANA
OG0006369	LOC110186620|XP_020811515.1|DSER	LOC6505561|XP_032305371.1|DANA
OG0006370	LOC110181707|XP_020805214.1|DSER	LOC6501895|XP_001966714.1|DANA
OG0006371	LOC110186671|XP_020811594.1|DSER	LOC6505577|XP_001964669.1|DANA
OG0006372	LOC110186779|XP_020811710.1|DSER	LOC6505604|XP_001964611.1|DANA
OG0006373	LOC110181556|XP_020804997.1|DSER	LOC6505304|XP_001965722.3|DANA
OG0006374	LOC110182197|XP_020805869.1|DSER	LOC6503677|XP_001963951.1|DANA
OG0006375	LOC110184576|XP_020808810.1|DSER	LOC6503723|XP_032308477.1|DANA
OG0006376	LOC110179379|XP_020802552.1|DSER	LOC6501988|XP_001966825.1|DANA
OG0006377	LOC110181745|XP_020805264.1|DSER	LOC6505064|XP_001965530.1|DANA
OG0006378	LOC110189033|XP_020814660.1|DSER	LOC6506011|XP_014760879.1|DANA
OG0006379	LOC110181493|XP_020804915.1|DSER	LOC6504744|XP_032309050.1|DANA
OG0006380	LOC110181711|XP_020805219.1|DSER	LOC6502117|XP_001966176.1|DANA
OG0006381	LOC110180643|XP_020803996.1|DSER	LOC6498757|XP_001967264.1|DANA
OG0006382	LOC110183512|XP_020807457.1|DSER	LOC6504087|XP_001964148.1|DANA
OG0006383	LOC110180378|XP_020803703.1|DSER	LOC6503559|XP_032308714.1|DANA
OG0006384	LOC110180331|XP_020803648.1|DSER	LOC6504092|XP_001964159.1|DANA
OG0006385	LOC110177315|XP_020799646.1|DSER	LOC6501066|XP_001954492.2|DANA
OG0006386	LOC110186034|XP_020810730.1|DSER	LOC6497283|XP_001962394.1|DANA
OG0006387	LOC110186393|XP_020811214.1|DSER	LOC6501602|XP_001955568.1|DANA
OG0006388	LOC110180471|XP_020803807.1|DSER	LOC6503853|XP_001963716.3|DANA
OG0006389	LOC110180470|XP_020803806.1|DSER	LOC6503803|XP_001963717.1|DANA
OG0006390	LOC110187770|XP_020812893.1|DSER	LOC6505797|XP_001964392.1|DANA
OG0006391	LOC110184699|XP_020808974.1|DSER	LOC6500185|XP_001953066.2|DANA
OG0006392	LOC110182567|XP_020806275.1|DSER	LOC6503597|XP_001964087.2|DANA
OG0006393	LOC110181210|XP_020804551.1|DSER	LOC6497404|XP_001962153.2|DANA
OG0006394	LOC110187759|XP_020812882.1|DSER	LOC6498734|XP_001967843.1|DANA
OG0006395	LOC110186611|XP_020811502.1|DSER	LOC6501195|XP_001954741.1|DANA
OG0006396	LOC110180141|XP_020803446.1|DSER	LOC6503175|XP_001963582.1|DANA
OG0006397	LOC110184604|XP_020808855.1|DSER	LOC6503783|XP_001963751.1|DANA
OG0006398	LOC110182097|XP_020805740.1|DSER	LOC6503940|XP_001963882.1|DANA
OG0006399	LOC110184271|XP_020808395.1|DSER	LOC6504922|XP_001966596.1|DANA
OG0006400	LOC110184269|XP_020808393.1|DSER	LOC6504921|XP_001966595.3|DANA
OG0006401	LOC110185260|XP_020809658.1|DSER	LOC6506283|XP_001958200.2|DANA
OG0006402	LOC110190952|XP_020817292.1|DSER	LOC6499292|XP_001954930.1|DANA
OG0006403	LOC110191306|XP_020817775.1|DSER	LOC6499290|XP_001954937.1|DANA
OG0006404	LOC110186950|XP_020811944.1|DSER	LOC6499413|XP_001954692.1|DANA
OG0006405	LOC110191240|XP_020817677.1|DSER	LOC6506673|XP_001957440.2|DANA
OG0006406	LOC110177460|XP_020799857.1|DSER	LOC6499065|XP_001955375.1|DANA
OG0006407	LOC110184344|XP_020808498.1|DSER	LOC6501937|XP_032308109.1|DANA
OG0006408	LOC110184165|XP_020808235.1|DSER	LOC6502951|XP_001963532.1|DANA
OG0006409	LOC110184226|XP_020808344.1|DSER	LOC6502170|XP_001966087.1|DANA
OG0006410	LOC110181514|XP_020804947.1|DSER	LOC6503844|XP_001963706.1|DANA
OG0006411	LOC110179678|XP_020802949.1|DSER	LOC6502137|XP_001966139.1|DANA
OG0006412	LOC110186785|XP_020811719.1|DSER	LOC6501342|XP_001955030.1|DANA
OG0006413	LOC110186411|XP_020811241.1|DSER	LOC6499247|XP_014765984.1|DANA
OG0006414	LOC110188356|XP_020813723.1|DSER	LOC6500278|XP_001952886.2|DANA
OG0006415	LOC110182215|XP_020805900.1|DSER	LOC6501915|XP_014759653.1|DANA
OG0006416	LOC110183497|XP_020807439.1|DSER	LOC6503859|XP_001963729.1|DANA
OG0006417	LOC110185811|XP_020810474.1|DSER	LOC6497722|XP_001961487.1|DANA
OG0006418	LOC110179108|XP_020802157.1|DSER	LOC6504495|XP_001967009.2|DANA
OG0006419	LOC110191391|XP_020817905.1|DSER	LOC6499981|XP_032305459.1|DANA
OG0006420	LOC110186397|XP_020811222.1|DSER	LOC6501508|XP_001955390.1|DANA
OG0006421	LOC110182709|XP_020806466.1|DSER	LOC6498384|XP_032311300.1|DANA
