Orthogroup	DSER.longest_only	DSIM.longest_only
OG0003876	LOC110179926|XP_020803182.1|DSER	LOC6730591|XP_016023035.1|DSIM
OG0003877	LOC110185748|XP_020810405.1|DSER	LOC6732456|XP_002079576.1|DSIM
OG0003878	LOC110176852|XP_020798981.1|DSER	LOC6732728|XP_039147215.1|DSIM
OG0003879	LOC110178826|XP_020801752.1|DSER	LOC27209130|XP_016029640.2|DSIM
OG0003880	LOC110178614|XP_020801458.1|DSER	LOC27206237|XP_016031379.1|DSIM
OG0003881	LOC110191433|XP_020817954.1|DSER	LOC6736098|XP_002082999.1|DSIM
OG0003882	LOC110189537|XP_020815328.1|DSER	LOC27207977|XP_016026042.1|DSIM
OG0003883	LOC110179736|XP_020803012.1|DSER	LOC6739896|XP_016038500.1|DSIM
OG0003884	LOC110185722|XP_020810363.1|DSER	LOC6732250|XP_016024928.1|DSIM
OG0003885	LOC110181465|XP_020804872.1|DSER	LOC6731230|XP_002078389.1|DSIM
OG0003886	LOC110181462|XP_020804869.1|DSER	LOC6731229|XP_002078388.2|DSIM
OG0003887	LOC110184908|XP_020809213.1|DSER	LOC6730722|XP_002077890.3|DSIM
OG0003888	LOC110188664|XP_020814113.1|DSER	LOC6729132|XP_016035777.1|DSIM
OG0003889	LOC110185792|XP_020810455.1|DSER	LOC6730544|XP_016022996.1|DSIM
OG0003890	LOC110177630|XP_020800103.1|DSER	LOC6736639|XP_002083495.1|DSIM
OG0003891	LOC110185549|XP_020810126.1|DSER	LOC6732259|XP_002079388.2|DSIM
OG0003892	LOC110177576|XP_020800014.1|DSER	LOC6736405|XP_002083277.1|DSIM
OG0003893	LOC110181382|XP_020804771.1|DSER	LOC6732814|XP_016025540.1|DSIM
OG0003894	LOC110183344|XP_020807257.1|DSER	LOC6731829|XP_002078964.1|DSIM
OG0003895	LOC110179215|XP_020802309.1|DSER	LOC6735467|XP_002082406.1|DSIM
OG0003896	LOC110179218|XP_020802312.1|DSER	LOC6735464|XP_016028769.1|DSIM
OG0003897	LOC110189434|XP_020815164.1|DSER, LOC110176783|XP_020798879.1|DSER	LOC6734901|XP_002081898.1|DSIM
OG0003898	LOC110181422|XP_020804823.1|DSER	LOC6732783|XP_002079896.2|DSIM
OG0003899	LOC110187550|XP_020812597.1|DSER	LOC6730462|XP_002077643.2|DSIM
OG0003900	LOC110185823|XP_020810489.1|DSER	LOC6730523|XP_016022977.1|DSIM
OG0003901	LOC110181191|XP_020804530.1|DSER	LOC6732492|XP_002079612.1|DSIM
OG0003902	LOC110181193|XP_020804533.1|DSER	LOC6731315|XP_016023887.1|DSIM
OG0003903	LOC110182618|XP_020806342.1|DSER	LOC6732158|XP_002079290.2|DSIM
OG0003904	LOC110182612|XP_020806332.1|DSER	LOC6732159|XP_002079291.2|DSIM
OG0003905	LOC110188969|XP_020814579.1|DSER	LOC6729470|XP_016036142.1|DSIM
OG0003906	LOC110177720|XP_020800220.1|DSER	LOC6735673|XP_002082591.2|DSIM
OG0003907	LOC110176830|XP_020798940.1|DSER	LOC6730505|XP_002077686.1|DSIM
OG0003908	LOC110177038|XP_020799213.1|DSER	LOC6730506|XP_002077687.1|DSIM
OG0003909	LOC110191480|XP_020818000.1|DSER	LOC6733941|XP_016026996.1|DSIM
OG0003910	LOC110188414|XP_020813798.1|DSER	LOC6727114|XP_002102507.1|DSIM
OG0003911	LOC110179161|XP_020802215.1|DSER	LOC27207317|XP_016023479.1|DSIM
OG0003912	LOC110182371|XP_020806071.1|DSER	LOC6732444|XP_002079565.2|DSIM
OG0003913	LOC110185848|XP_020810514.1|DSER	LOC6732244|XP_016024925.1|DSIM
OG0003914	LOC110183145|XP_020806995.1|DSER	LOC6731952|XP_002079087.2|DSIM
OG0003915	LOC110184427|XP_020808622.1|DSER	LOC27208350|XP_039153951.1|DSIM
OG0003916	LOC110181197|XP_020804536.1|DSER	LOC6732500|XP_002079620.1|DSIM
OG0003917	LOC110187414|XP_020812462.1|DSER	LOC6731080|XP_002078238.1|DSIM
OG0003918	LOC110183985|XP_020808001.1|DSER	LOC6732035|XP_002079167.1|DSIM
OG0003919	LOC110187203|XP_020812261.1|DSER, LOC110179950|XP_020803197.1|DSER	LOC6730829|XP_002077996.1|DSIM
OG0003920	LOC110177574|XP_020800013.1|DSER	LOC6735725|XP_002082638.1|DSIM
OG0003921	LOC110184948|XP_020809255.1|DSER	LOC6732982|XP_039151609.1|DSIM
OG0003922	LOC110183180|XP_020807029.1|DSER	LOC6731941|XP_002079076.1|DSIM
OG0003923	LOC110185471|XP_020809988.1|DSER	LOC6724701|XP_002105747.1|DSIM
OG0003924	LOC110178899|XP_020801914.1|DSER	LOC6734289|XP_016027354.1|DSIM
OG0003925	LOC110182345|XP_020806044.1|DSER	LOC6731040|XP_016023534.1|DSIM
OG0003926	LOC110182305|XP_020805980.1|DSER	LOC6738944|XP_016023547.1|DSIM
OG0003927	LOC110182294|XP_020805972.1|DSER	LOC6730668|XP_002077838.1|DSIM
OG0003928	LOC110178064|XP_020800730.1|DSER, LOC110183862|XP_020807874.1|DSER	LOC6731534|XP_002078681.1|DSIM
OG0003929	LOC110183164|XP_020807015.1|DSER	LOC6731947|XP_002079082.1|DSIM
OG0003930	LOC110185700|XP_020810328.1|DSER	LOC27206679|XP_016023861.1|DSIM
OG0003931	LOC110185598|XP_020810192.1|DSER	LOC6731252|XP_016023790.1|DSIM
OG0003932	LOC110188956|XP_020814554.1|DSER	LOC6733631|XP_039148516.1|DSIM
OG0003933	LOC110179152|XP_020802200.1|DSER	LOC6731003|XP_016023466.1|DSIM
OG0003934	LOC110183889|XP_020807893.1|DSER	LOC6731554|XP_002078695.1|DSIM
OG0003935	LOC110178513|XP_020801323.1|DSER	LOC6734688|XP_016027886.1|DSIM
OG0003936	LOC110178518|XP_020801329.1|DSER	LOC6734689|XP_002081696.1|DSIM
OG0003937	LOC110182947|XP_020806792.1|DSER	LOC6733456|XP_016026403.1|DSIM
OG0003938	LOC110182310|XP_020805985.1|DSER	LOC6731035|XP_039148279.1|DSIM
OG0003939	LOC110187375|XP_020812424.1|DSER	LOC6731056|XP_002078215.1|DSIM
OG0003940	LOC110182335|XP_020806026.1|DSER	LOC6731029|XP_002078190.2|DSIM
OG0003941	LOC110182354|XP_020806053.1|DSER	LOC6731032|XP_002078193.1|DSIM
OG0003942	LOC110176944|XP_020799104.1|DSER	LOC6731409|XP_002078561.1|DSIM
OG0003943	LOC110182388|XP_020806087.1|DSER	LOC27206521|XP_016023531.1|DSIM
OG0003944	LOC110183961|XP_020807976.1|DSER	LOC6732088|XP_002079220.1|DSIM
OG0003945	LOC110181130|XP_020804460.1|DSER	LOC6739498|XP_002076395.1|DSIM
OG0003946	LOC110181348|XP_020804728.1|DSER	LOC6732800|XP_002079913.1|DSIM
OG0003947	LOC110181354|XP_020804737.1|DSER	LOC6732788|XP_002079901.2|DSIM
OG0003948	LOC110187232|XP_020812289.1|DSER	LOC6732621|XP_002079740.1|DSIM
OG0003950	LOC110185739|XP_020810390.1|DSER	LOC6731155|XP_016023707.1|DSIM
OG0003951	LOC110185690|XP_020810317.1|DSER	LOC6731150|XP_002078308.2|DSIM
OG0003952	LOC110183171|XP_020807022.1|DSER	LOC6731969|XP_002079103.1|DSIM
OG0003953	LOC110185561|XP_020810140.1|DSER	LOC6731278|XP_016023841.1|DSIM
OG0003954	LOC110183598|XP_020807571.1|DSER	LOC6736757|XP_016030379.1|DSIM
OG0003955	LOC110183283|XP_020807173.1|DSER	LOC6731814|XP_016024503.1|DSIM
OG0003956	LOC110178139|XP_020800826.1|DSER	LOC6732680|XP_016025401.1|DSIM
OG0003957	LOC110191300|XP_020817770.1|DSER	LOC6737252|XP_016030964.1|DSIM
OG0003958	LOC110191983|XP_020818669.1|DSER	LOC6726126|XP_016039626.1|DSIM
OG0003959	LOC110182995|XP_020806845.1|DSER	LOC6735450|XP_016028753.1|DSIM
OG0003960	LOC110184608|XP_020808860.1|DSER	LOC6733227|XP_039152613.1|DSIM
OG0003961	LOC110176989|XP_020799157.1|DSER	LOC6731399|XP_039151770.1|DSIM
OG0003962	LOC110182352|XP_020806051.1|DSER	LOC6731044|XP_016023550.1|DSIM
OG0003963	LOC110181449|XP_020804850.1|DSER	LOC6732768|XP_002079881.2|DSIM
OG0003964	LOC110176877|XP_020799012.1|DSER	LOC6730864|XP_016023290.1|DSIM
OG0003965	LOC110182594|XP_020806307.1|DSER	LOC6731436|XP_016024062.1|DSIM
OG0003966	LOC110185016|XP_020809327.1|DSER, LOC110185103|XP_020809451.1|DSER	LOC6739531|XP_016025910.1|DSIM, LOC120284354|XP_039147402.1|DSIM
OG0003967	LOC110189709|XP_020815543.1|DSER	LOC6735571|XP_016028920.1|DSIM
OG0003968	LOC110189419|XP_020815136.1|DSER	LOC6735568|XP_016028909.1|DSIM
OG0003969	LOC110189500|XP_020815263.1|DSER	LOC6739261|XP_016028173.1|DSIM
OG0003970	LOC110187578|XP_020812624.1|DSER	LOC6730459|XP_016022916.2|DSIM
OG0003971	LOC110183383|XP_020807307.1|DSER	LOC6731772|XP_016024467.1|DSIM
OG0003972	LOC110176213|XP_020798146.1|DSER	LOC6738108|XP_016031942.1|DSIM
OG0003973	LOC110184110|XP_020808161.1|DSER	LOC6736145|XP_002083045.1|DSIM
OG0003974	LOC110176346|XP_020798333.1|DSER	LOC6734080|XP_002081115.1|DSIM
OG0003975	LOC110183031|XP_020806876.1|DSER	LOC6731576|XP_016024239.1|DSIM
OG0003976	LOC110185868|XP_020810537.1|DSER	LOC6732831|XP_002079944.1|DSIM
OG0003977	LOC110185056|XP_020809391.1|DSER	LOC6732199|XP_002079328.1|DSIM
OG0003978	LOC110190109|XP_020816076.1|DSER	LOC6738657|XP_002085459.1|DSIM
OG0003979	LOC110183306|XP_020807204.1|DSER	LOC6731844|XP_002078979.1|DSIM
OG0003980	LOC110188298|XP_020813659.1|DSER	LOC6727995|XP_002103347.2|DSIM
OG0003981	LOC110184817|XP_020809116.1|DSER	LOC6732093|XP_002079225.1|DSIM
OG0003982	LOC110181368|XP_020804754.1|DSER, LOC110178686|XP_020801549.1|DSER	LOC6732816|XP_016025541.1|DSIM
OG0003983	LOC110185820|XP_020810484.1|DSER	LOC6732457|XP_002079577.1|DSIM
OG0003984	LOC110183737|XP_020807743.1|DSER	LOC6732760|XP_016025483.1|DSIM
OG0003985	LOC110181435|XP_020804836.1|DSER	LOC6732764|XP_016025484.1|DSIM
OG0003986	LOC110182688|XP_020806440.1|DSER	LOC6731339|XP_002078495.2|DSIM
OG0003987	LOC110182691|XP_020806443.1|DSER	LOC6731341|XP_016023934.1|DSIM
OG0003988	LOC110187364|XP_020812414.1|DSER	LOC6731046|XP_039147495.1|DSIM
OG0003989	LOC110187320|XP_020812367.1|DSER	LOC6732064|XP_002079196.1|DSIM
OG0003990	LOC110185610|XP_020810215.1|DSER	LOC6732389|XP_002079510.1|DSIM
OG0003991	LOC110179160|XP_020802208.1|DSER	LOC6730978|XP_016023443.1|DSIM
OG0003992	LOC110187296|XP_020812344.1|DSER	LOC6730975|XP_002078136.1|DSIM
OG0003993	LOC110185999|XP_020810686.1|DSER	LOC6730961|XP_039149579.1|DSIM
OG0003994	LOC110177358|XP_020799710.1|DSER	LOC6729993|XP_002105287.1|DSIM
OG0003995	LOC110178418|XP_020801247.1|DSER	LOC6734288|XP_039147482.1|DSIM
OG0003996	LOC110178347|XP_020801124.1|DSER	LOC6733624|XP_002080678.1|DSIM
OG0003997	LOC110182669|XP_020806407.1|DSER, LOC110180300|XP_020803613.1|DSER	LOC6731344|XP_016023935.1|DSIM
OG0003998	LOC110189829|XP_020815684.1|DSER	LOC27209337|XP_039148229.1|DSIM
OG0003999	LOC110176563|XP_020798610.1|DSER	LOC6739549|XP_002076446.1|DSIM
OG0004000	LOC110182061|XP_020805681.1|DSER	LOC27207325|XP_039153950.1|DSIM
OG0004001	LOC110191664|XP_020818221.1|DSER	LOC6735998|XP_016029373.1|DSIM
OG0004002	LOC110185928|XP_020810601.1|DSER	LOC6732901|XP_002080006.1|DSIM
OG0004003	LOC110183187|XP_020807041.1|DSER	LOC6731959|XP_016024627.1|DSIM
OG0004004	LOC110176879|XP_020799014.1|DSER	LOC6731452|XP_016024106.1|DSIM
OG0004005	LOC110187419|XP_020812467.1|DSER	LOC6731087|XP_016023614.1|DSIM
OG0004006	LOC110184993|XP_020809303.1|DSER	LOC6732977|XP_002080056.1|DSIM
OG0004007	LOC110183791|XP_020807806.1|DSER	LOC6730857|XP_002078021.1|DSIM
OG0004008	LOC110178090|XP_020800752.1|DSER	LOC6730424|XP_039147100.1|DSIM
OG0004009	LOC110184962|XP_020809269.1|DSER	LOC6730705|XP_002077875.2|DSIM
OG0004010	LOC110186009|XP_020810702.1|DSER	LOC6732273|XP_039153679.1|DSIM
OG0004011	LOC110185140|XP_020809500.1|DSER	LOC6732234|XP_016024911.1|DSIM
OG0004012	LOC110188529|XP_020813933.1|DSER	LOC6729122|XP_016035770.1|DSIM
OG0004013	LOC110186119|XP_020810827.1|DSER	LOC6732296|XP_039154307.1|DSIM
OG0004014	LOC110176212|XP_020798145.1|DSER	LOC6738109|XP_039149775.1|DSIM
OG0004015	LOC110182609|XP_020806330.1|DSER	LOC6732161|XP_016024843.1|DSIM
OG0004016	LOC110183309|XP_020807208.1|DSER	LOC6731788|XP_002078923.1|DSIM
OG0004017	LOC110186085|XP_020810782.1|DSER	LOC6730955|XP_002078118.1|DSIM
OG0004018	LOC110189564|XP_020815352.1|DSER	LOC6733322|XP_002080381.1|DSIM
OG0004019	LOC110185003|XP_020809318.1|DSER	LOC6732991|XP_002080070.1|DSIM
OG0004020	LOC110187242|XP_020812299.1|DSER	LOC27206524|XP_016023238.1|DSIM
OG0004021	LOC110183973|XP_020807987.1|DSER	LOC6739182|XP_016023230.1|DSIM
OG0004022	LOC110181189|XP_020804525.1|DSER	LOC6732498|XP_002079618.1|DSIM
OG0004023	LOC110181254|XP_020804623.1|DSER	LOC6735284|XP_016028648.1|DSIM
OG0004024	LOC110181159|XP_020804492.1|DSER	LOC6739242|XP_016025185.1|DSIM
OG0004025	LOC110183410|XP_020807345.1|DSER	LOC6731681|XP_016024371.1|DSIM
OG0004026	LOC110182281|XP_020805959.1|DSER	LOC6730656|XP_016023094.1|DSIM
OG0004028	LOC110183120|XP_020806969.1|DSER	LOC6731115|XP_002078272.1|DSIM
OG0004029	LOC110183857|XP_020807870.1|DSER	LOC6731523|XP_016024200.1|DSIM
OG0004030	LOC110191500|XP_020818025.1|DSER	LOC6735975|XP_002082884.1|DSIM
OG0004031	LOC110187311|XP_020812359.1|DSER	LOC6732067|XP_016024741.1|DSIM
OG0004032	LOC110188780|XP_020814284.1|DSER	LOC6739551|XP_016025895.1|DSIM
OG0004033	LOC110183214|XP_020807086.1|DSER	LOC6731706|XP_016024386.1|DSIM
OG0004034	LOC110176904|XP_020799050.1|DSER	LOC6732724|XP_016025455.1|DSIM
OG0004035	LOC110182311|XP_020805991.1|DSER	LOC6731036|XP_016023526.1|DSIM
OG0004036	LOC110182396|XP_020806095.1|DSER	LOC6730771|XP_016023179.1|DSIM
OG0004037	LOC110183941|XP_020807961.1|DSER, LOC110183940|XP_020807960.1|DSER	LOC6732142|XP_016024823.1|DSIM
OG0004038	LOC110176824|XP_020798934.1|DSER, LOC110182627|XP_020806350.1|DSER	LOC27206531|XP_016022967.1|DSIM
OG0004039	LOC110187331|XP_020812377.1|DSER	LOC6730697|XP_016023125.1|DSIM
OG0004040	LOC110177162|XP_020799409.1|DSER	LOC6735772|XP_002082685.1|DSIM
OG0004041	LOC110184228|XP_020808347.1|DSER	LOC27206588|XP_016038662.1|DSIM
OG0004042	LOC110178775|XP_020801677.1|DSER, LOC110178837|XP_020801758.1|DSER	LOC27208893|XP_016030672.1|DSIM
OG0004043	LOC110183415|XP_020807351.1|DSER	LOC6731874|XP_002079009.1|DSIM
OG0004044	LOC110184252|XP_020808372.1|DSER	LOC6725376|XP_016038431.1|DSIM
OG0004045	LOC110183461|XP_020807400.1|DSER	LOC6731915|XP_016024579.1|DSIM
OG0004046	LOC110178123|XP_020800802.1|DSER	LOC27206200|XP_016022933.1|DSIM
OG0004047	LOC110184985|XP_020809296.1|DSER	LOC6732044|XP_016024729.1|DSIM
OG0004048	LOC110179150|XP_020802198.1|DSER	LOC6731013|XP_016023497.1|DSIM
OG0004049	LOC110187518|XP_020812572.1|DSER	LOC6730418|XP_002077599.1|DSIM
OG0004050	LOC110176974|XP_020799139.1|DSER	LOC6732741|XP_016025470.1|DSIM
OG0004051	LOC110184009|XP_020808033.1|DSER	LOC6731984|XP_016024655.1|DSIM
OG0004052	LOC110184296|XP_020808442.1|DSER	LOC6726322|XP_039152792.1|DSIM
OG0004053	LOC110179360|XP_020802533.1|DSER	LOC27206159|XP_016027005.1|DSIM
OG0004054	LOC110187533|XP_020812586.1|DSER	LOC6732690|XP_039154287.1|DSIM
OG0004055	LOC110186228|XP_020810950.1|DSER	LOC6728665|XP_016035325.1|DSIM
OG0004056	LOC110187806|XP_020812940.1|DSER	LOC6726644|XP_016033134.1|DSIM
OG0004057	LOC110190328|XP_020816382.1|DSER	LOC6738758|XP_002085558.1|DSIM
OG0004058	LOC110182763|XP_020806536.1|DSER	LOC6736583|XP_002083445.1|DSIM
OG0004059	LOC110188554|XP_020813971.1|DSER	LOC6727168|XP_016033661.1|DSIM
OG0004060	LOC110190756|XP_020817047.1|DSER	LOC6728541|XP_002103886.1|DSIM
OG0004061	LOC110179611|XP_020802870.1|DSER	LOC6725719|XP_016038995.1|DSIM
OG0004062	LOC110177618|XP_020800083.1|DSER	LOC27206263|XP_016029926.1|DSIM
OG0004063	LOC110179430|XP_020802620.1|DSER	LOC6724960|XP_002105996.1|DSIM
OG0004064	LOC110190119|XP_020816092.1|DSER	LOC6738214|XP_002085026.2|DSIM
OG0004065	LOC110177827|XP_020800429.1|DSER	LOC6735664|XP_039148643.1|DSIM
OG0004066	LOC110188946|XP_020814583.1|DSER	LOC6734500|XP_002081519.2|DSIM
OG0004067	LOC110184245|XP_020808360.1|DSER	LOC6725700|XP_016038973.1|DSIM
OG0004068	LOC110186940|XP_020811932.1|DSER	LOC6728839|XP_002104173.2|DSIM
OG0004069	LOC110186505|XP_020811359.1|DSER	LOC6728837|XP_039151278.1|DSIM
OG0004070	LOC110178681|XP_020801541.1|DSER	LOC6739613|XP_002076507.2|DSIM
OG0004071	LOC110190650|XP_020816907.1|DSER	LOC6737366|XP_002084204.2|DSIM
OG0004072	LOC110190651|XP_020816910.1|DSER	LOC6737367|XP_002084205.2|DSIM
OG0004073	LOC110184288|XP_020808431.1|DSER	LOC6726313|XP_002107274.1|DSIM
OG0004074	LOC110190851|XP_020817163.1|DSER	LOC6735715|XP_039148389.1|DSIM
OG0004075	LOC110182312|XP_020806001.1|DSER	LOC6734321|XP_002081344.1|DSIM
OG0004076	LOC110182286|XP_020805967.1|DSER	LOC6734319|XP_016027381.1|DSIM
OG0004077	LOC110177000|XP_020799168.1|DSER	LOC6731432|XP_016024055.1|DSIM
OG0004078	LOC110186211|XP_020810933.1|DSER	LOC6729714|XP_002105020.1|DSIM
OG0004079	LOC110178034|XP_020800709.1|DSER	LOC6725364|XP_002106381.1|DSIM
OG0004080	LOC110176860|XP_020798997.1|DSER	LOC6734789|XP_002081792.1|DSIM
OG0004081	LOC110189216|XP_020814847.1|DSER	LOC6739433|XP_039147550.1|DSIM
OG0004082	LOC110185433|XP_020809915.1|DSER	LOC6735487|XP_002082426.1|DSIM
OG0004083	LOC110191310|XP_020817782.1|DSER	LOC6729324|XP_002104641.2|DSIM
OG0004084	LOC110189866|XP_020815745.1|DSER	LOC120284815|XP_039150083.1|DSIM, LOC6738707|XP_039150080.1|DSIM
OG0004085	LOC110191419|XP_020817936.1|DSER	LOC6727788|XP_016034360.1|DSIM
OG0004086	LOC110177376|XP_020799732.1|DSER	LOC6739776|XP_016036551.1|DSIM
OG0004087	LOC110181603|XP_020805057.1|DSER	LOC27207989|XP_016038848.1|DSIM
OG0004088	LOC110186454|XP_020811298.1|DSER	LOC6729824|XP_002105127.1|DSIM
OG0004089	LOC110182193|XP_020805864.1|DSER	LOC27208056|XP_039152221.1|DSIM
OG0004090	LOC110186168|XP_020810880.1|DSER	LOC6729389|XP_016036036.1|DSIM
OG0004091	LOC110188637|XP_020814071.1|DSER	LOC27206465|XP_016034647.1|DSIM
OG0004092	LOC110180359|XP_020803679.1|DSER	LOC27208079|XP_016038388.2|DSIM
OG0004094	LOC110183050|XP_020806893.1|DSER	LOC27208947|XP_016038034.1|DSIM
OG0004095	LOC110186436|XP_020811277.1|DSER	LOC6728475|XP_002103820.2|DSIM
OG0004096	LOC110177377|XP_020799734.1|DSER	LOC27207937|XP_016036553.1|DSIM
OG0004097	LOC110177511|XP_020799925.1|DSER	LOC6737902|XP_002084730.1|DSIM
OG0004098	LOC110185932|XP_020810605.1|DSER	LOC6727790|XP_016034363.1|DSIM
OG0004099	LOC110187880|XP_020813022.1|DSER	LOC6726734|XP_016033230.2|DSIM
OG0004100	LOC110188015|XP_020813198.1|DSER	LOC6726746|XP_002102157.1|DSIM
OG0004101	LOC110187648|XP_020812715.1|DSER	LOC6726748|XP_002102159.2|DSIM
OG0004102	LOC110188121|XP_020813359.1|DSER	LOC6726749|XP_039151478.1|DSIM
OG0004103	LOC110186206|XP_020810928.1|DSER	LOC6729712|XP_002105018.1|DSIM
OG0004104	LOC110184965|XP_020809275.1|DSER	LOC6729234|XP_016035886.1|DSIM
OG0004105	LOC110189956|XP_020815904.1|DSER	LOC6738216|XP_016032077.1|DSIM
OG0004106	LOC110190174|XP_020816179.1|DSER	LOC6739013|XP_002085808.1|DSIM
OG0004107	LOC110188808|XP_020814342.1|DSER	LOC6736515|XP_002083385.1|DSIM
OG0004108	LOC110188721|XP_020814194.1|DSER	LOC6728000|XP_002103352.1|DSIM
OG0004109	LOC110186169|XP_020810882.1|DSER	LOC6729391|XP_016036037.1|DSIM
OG0004110	LOC110179832|XP_020803098.1|DSER	LOC6739097|XP_039149852.1|DSIM
OG0004111	LOC110187008|XP_020812029.1|DSER	LOC6729651|XP_016036291.1|DSIM
OG0004112	LOC110186204|XP_020810926.1|DSER	LOC6729731|XP_016036390.1|DSIM
OG0004113	LOC110181746|XP_020805265.1|DSER	LOC6726597|XP_016040271.1|DSIM
OG0004114	LOC110183068|XP_020806913.1|DSER	LOC6725195|XP_002106218.1|DSIM
OG0004115	LOC110184293|XP_020808438.1|DSER	LOC6725192|XP_039152986.1|DSIM
OG0004116	LOC110186371|XP_020811181.1|DSER	LOC6729646|XP_016036288.1|DSIM
OG0004117	LOC110177305|XP_020799630.1|DSER	LOC6727643|XP_002103020.1|DSIM
OG0004118	LOC110184323|XP_020808508.1|DSER	LOC6734943|XP_002081940.1|DSIM
OG0004119	LOC110189813|XP_020815683.1|DSER	LOC6727618|XP_002102997.1|DSIM
OG0004120	LOC110188242|XP_020813564.1|DSER	LOC6739731|XP_039151002.1|DSIM
OG0004121	LOC110185257|XP_020809653.1|DSER	LOC6736827|XP_002083683.1|DSIM
OG0004122	LOC110188687|XP_020814148.1|DSER	LOC6728009|XP_002103361.1|DSIM
OG0004123	LOC110188319|XP_020813687.1|DSER	LOC6727171|XP_016033663.1|DSIM
OG0004124	LOC110183528|XP_020807481.1|DSER	LOC6725818|XP_016039143.1|DSIM
OG0004125	LOC110186530|XP_020811387.1|DSER	LOC6730169|XP_016036927.1|DSIM
OG0004126	LOC110186964|XP_020811965.1|DSER	LOC6730160|XP_039150385.1|DSIM
OG0004127	LOC110187336|XP_020812382.1|DSER	LOC6731715|XP_016024391.1|DSIM
OG0004128	LOC110187745|XP_020812862.1|DSER	LOC6739742|XP_002076635.1|DSIM
OG0004129	LOC110178334|XP_020801103.1|DSER	LOC6734049|XP_016027056.2|DSIM
OG0004130	LOC110184171|XP_020808239.1|DSER	LOC27207261|XP_039152397.1|DSIM
OG0004131	LOC110191744|XP_020818339.1|DSER	LOC6727868|XP_039150586.1|DSIM
OG0004132	LOC110185282|XP_020809688.1|DSER	LOC6736549|XP_016030128.1|DSIM
OG0004133	LOC110184945|XP_020809250.1|DSER	LOC6732039|XP_002079171.1|DSIM
OG0004134	LOC110190922|XP_020817241.1|DSER	LOC6729517|XP_016036190.1|DSIM
OG0004135	LOC110188100|XP_020813314.1|DSER	LOC6727359|XP_039151704.1|DSIM
OG0004136	LOC110191086|XP_020817490.1|DSER	LOC6727160|XP_002102553.1|DSIM
OG0004137	LOC110181061|XP_020804424.1|DSER	LOC6733796|XP_002080840.1|DSIM
OG0004138	LOC110177545|XP_020799973.1|DSER	LOC6738347|XP_002085157.1|DSIM
OG0004139	LOC110184472|XP_020808677.1|DSER	LOC27207950|XP_016037965.1|DSIM
OG0004140	LOC110182543|XP_020806251.1|DSER	LOC6725336|XP_002106353.1|DSIM
OG0004141	LOC110182938|XP_020806777.1|DSER	LOC6735380|XP_016028708.1|DSIM
OG0004142	LOC110180327|XP_020803643.1|DSER	LOC6725807|XP_016039128.2|DSIM
OG0004143	LOC110189013|XP_020814635.1|DSER	LOC6728353|XP_002103701.1|DSIM
OG0004144	LOC110183192|XP_020807056.1|DSER	LOC6731694|XP_002078830.1|DSIM
OG0004145	LOC110191303|XP_020817773.1|DSER	LOC6737254|XP_002084094.1|DSIM
OG0004146	LOC110191716|XP_020818292.1|DSER	LOC6727902|XP_016034521.1|DSIM
OG0004147	LOC110183209|XP_020807081.1|DSER	LOC6731709|XP_002078844.1|DSIM
OG0004148	LOC110186828|XP_020811775.1|DSER	LOC6728324|XP_016034958.1|DSIM
OG0004149	LOC110191001|XP_020817374.1|DSER	LOC6727167|XP_016033658.1|DSIM
OG0004150	LOC110187885|XP_020813029.1|DSER	LOC6728018|XP_002103370.2|DSIM
OG0004151	LOC110186251|XP_020810988.1|DSER	LOC6730356|XP_002105638.1|DSIM
OG0004152	LOC110177199|XP_020799454.1|DSER	LOC6726808|XP_016033308.1|DSIM
OG0004153	LOC110179303|XP_020802448.1|DSER	LOC6739385|XP_002076294.1|DSIM
OG0004154	LOC110188533|XP_020813936.1|DSER	LOC6738331|XP_002085141.2|DSIM
OG0004155	LOC110191949|XP_020818629.1|DSER	LOC6727911|XP_002103266.1|DSIM
OG0004156	LOC110188317|XP_020813684.1|DSER	LOC6728028|XP_016034643.1|DSIM
OG0004157	LOC110181839|XP_020805403.1|DSER	LOC6740230|XP_016040001.1|DSIM
OG0004158	LOC110178610|XP_020801453.1|DSER	LOC27206268|XP_016029762.1|DSIM
OG0004159	LOC110186977|XP_020811986.1|DSER	LOC6729574|XP_002104882.1|DSIM
OG0004160	LOC110177540|XP_020799968.1|DSER	LOC6736422|XP_002083294.1|DSIM
OG0004161	LOC110188086|XP_020813298.1|DSER	LOC6728591|XP_016035222.1|DSIM
OG0004162	LOC110184383|XP_020808550.1|DSER	LOC27206848|XP_016035467.1|DSIM
OG0004163	LOC110187936|XP_020813106.1|DSER	LOC6728752|XP_039150637.1|DSIM
OG0004164	LOC110187965|XP_020813143.1|DSER	LOC6726703|XP_039151577.1|DSIM
OG0004165	LOC110177665|XP_020800147.1|DSER	LOC6735617|XP_016028980.1|DSIM
OG0004166	LOC110191495|XP_020818019.1|DSER	LOC6735976|XP_002082885.1|DSIM
OG0004167	LOC110187923|XP_020813093.1|DSER	LOC6728904|XP_002104234.2|DSIM
OG0004168	LOC110190873|XP_020817184.1|DSER	LOC6729444|XP_016022617.1|DSIM
OG0004169	LOC110183543|XP_020807502.1|DSER, LOC110180485|XP_020803828.1|DSER	LOC6725349|XP_039152962.1|DSIM
OG0004170	LOC110181836|XP_020805399.1|DSER	LOC6725668|XP_039152387.1|DSIM
