Orthogroup	DSER.longest_only	DVIR.longest_only
OG0004229	LOC110178236|XP_020800946.1|DSER	LOC6627153|XP_032293028.1|DVIR
OG0004230	LOC110182199|XP_020805870.1|DSER	LOC6633883|XP_032296051.1|DVIR
OG0004231	LOC110183683|XP_020807678.1|DSER	LOC6623588|XP_002046314.1|DVIR
OG0004232	LOC110183686|XP_020807684.1|DSER	LOC6624234|XP_015030975.1|DVIR
OG0004233	LOC110183685|XP_020807681.1|DSER	LOC6623562|XP_032291178.1|DVIR
OG0004234	LOC110183568|XP_020807533.1|DSER	LOC6624112|XP_015030972.1|DVIR
OG0004235	LOC110182590|XP_020806301.1|DSER	LOC6631495|XP_002055129.1|DVIR
OG0004236	LOC110187753|XP_020812873.1|DSER	LOC6630366|XP_002054902.3|DVIR
OG0004237	LOC110188291|XP_020813649.1|DSER	LOC6632672|XP_032289525.1|DVIR
OG0004238	LOC110189921|XP_020815857.1|DSER	LOC6629657|XP_002053596.1|DVIR
OG0004239	LOC110187931|XP_020813101.1|DSER	LOC6630126|XP_002053397.1|DVIR
OG0004240	LOC110188724|XP_020814196.1|DSER	LOC6633098|XP_002056578.1|DVIR
OG0004241	LOC110191917|XP_020818561.1|DSER	LOC6629353|XP_002053269.1|DVIR
OG0004242	LOC110186921|XP_020811903.1|DSER	LOC6632458|XP_032289657.1|DVIR
OG0004243	LOC110189103|XP_020814739.1|DSER, LOC110189045|XP_020814673.1|DSER	LOC6622251|XP_002046942.1|DVIR
OG0004244	LOC110190312|XP_020816363.1|DSER	LOC6629652|XP_002053562.1|DVIR
OG0004245	LOC110187010|XP_020812036.1|DSER	LOC6622739|XP_002047038.1|DVIR
OG0004246	LOC110181267|XP_020804632.1|DSER	LOC6622848|XP_002048592.1|DVIR
OG0004247	LOC110183252|XP_020807136.1|DSER, LOC110183243|XP_020807123.1|DSER	LOC6633427|XP_002057220.1|DVIR
OG0004248	LOC110182882|XP_020806685.1|DSER	LOC6625571|XP_002049596.1|DVIR
OG0004249	LOC110178824|XP_020801750.1|DSER	LOC6636832|XP_002060305.1|DVIR
OG0004250	LOC110176115|XP_020798011.1|DSER, LOC110185635|XP_020810251.1|DSER	LOC6634327|XP_002057680.2|DVIR
OG0004251	LOC110179659|XP_020802915.1|DSER	LOC6632183|XP_002055638.3|DVIR
OG0004252	LOC110186612|XP_020811506.1|DSER	LOC6633093|XP_002056276.1|DVIR
OG0004253	LOC110188371|XP_020813743.1|DSER	LOC6629602|XP_002054667.1|DVIR
OG0004254	LOC110176003|XP_020797866.1|DSER	LOC6634543|XP_002058287.1|DVIR
OG0004255	LOC110184932|XP_020809236.1|DSER	LOC6629002|XP_002052105.2|DVIR
OG0004256	LOC110185909|XP_020810618.1|DSER	LOC6625725|XP_032293111.1|DVIR
OG0004257	LOC110190858|XP_020817167.1|DSER	LOC6635210|XP_002058398.1|DVIR
OG0004258	LOC110186303|XP_020811083.1|DSER	LOC6629675|XP_032290814.1|DVIR
OG0004259	LOC110186480|XP_020811364.1|DSER	LOC6626084|XP_002049022.1|DVIR
OG0004260	LOC110188094|XP_020813309.1|DSER	LOC6629382|XP_032293000.1|DVIR
OG0004261	LOC110177232|XP_020799514.1|DSER	LOC6630672|XP_002054630.1|DVIR
OG0004262	LOC110184486|XP_020808702.1|DSER	LOC6629526|XP_002053328.1|DVIR
OG0004263	LOC110188576|XP_020813999.1|DSER	LOC6630536|XP_032294916.1|DVIR
OG0004264	LOC110186658|XP_020811585.1|DSER	LOC6630278|XP_002054889.2|DVIR
OG0004265	LOC110188286|XP_020813642.1|DSER	LOC6632337|XP_002056405.1|DVIR
OG0004266	LOC110191934|XP_020818610.1|DSER	LOC6630815|XP_002053360.1|DVIR
OG0004267	LOC110187939|XP_020813113.1|DSER	LOC6630120|XP_002053391.1|DVIR
OG0004268	LOC110180256|XP_020803571.1|DSER	LOC6624859|XP_032293108.1|DVIR
OG0004269	LOC110176325|XP_020798303.1|DSER	LOC6625960|XP_015029423.1|DVIR
OG0004270	LOC110182731|XP_020806494.1|DSER	LOC26530602|XP_015030226.1|DVIR
OG0004271	LOC110189744|XP_020815605.1|DSER	LOC6626223|XP_002049799.1|DVIR
OG0004272	LOC110191030|XP_020817407.1|DSER	LOC6630591|XP_002053282.1|DVIR
OG0004273	LOC110190996|XP_020817368.1|DSER	LOC6629846|XP_002054467.2|DVIR
OG0004274	LOC110181843|XP_020805409.1|DSER	LOC6636002|XP_002059502.2|DVIR
OG0004275	LOC110182181|XP_020805844.1|DSER	LOC6632098|XP_002055513.2|DVIR
OG0004276	LOC110189069|XP_020814698.1|DSER	LOC6623810|XP_002048310.1|DVIR
OG0004277	LOC110178951|XP_020801911.1|DSER	LOC6623706|XP_002048615.1|DVIR
OG0004278	LOC110180357|XP_020803677.1|DSER	LOC6633645|XP_002056839.1|DVIR
OG0004279	LOC110178145|XP_020800832.1|DSER	LOC6628371|XP_015028550.1|DVIR
OG0004280	LOC110183522|XP_020807469.1|DSER	LOC6636053|XP_032296062.1|DVIR
OG0004281	LOC110176885|XP_020799028.1|DSER	LOC6627009|XP_002049619.1|DVIR
OG0004282	LOC110178811|XP_020801733.1|DSER	LOC6625291|XP_002049776.1|DVIR
OG0004283	LOC110178805|XP_020801721.1|DSER	LOC6625290|XP_032292907.1|DVIR
OG0004284	LOC110187409|XP_020812456.1|DSER	LOC26530847|XP_015028866.2|DVIR
OG0004285	LOC110191340|XP_020817843.1|DSER	LOC6630255|XP_002053769.1|DVIR
OG0004286	LOC110178966|XP_020801929.1|DSER	LOC6623554|XP_002048609.1|DVIR
OG0004287	LOC110178916|XP_020801854.1|DSER	LOC6623641|XP_002048610.1|DVIR
OG0004288	LOC110181231|XP_020804590.1|DSER	LOC6623478|XP_002048603.1|DVIR
OG0004289	LOC110189834|XP_020815689.1|DSER	LOC6624464|XP_032291165.1|DVIR
OG0004290	LOC110189466|XP_020815203.1|DSER	LOC6626364|XP_002050693.1|DVIR
OG0004291	LOC110190920|XP_020817243.1|DSER	LOC6625278|XP_002049863.1|DVIR
OG0004292	LOC110190544|XP_020816752.1|DSER	LOC26530770|XP_015031649.1|DVIR
OG0004293	LOC110190191|XP_020816200.1|DSER	LOC6622119|XP_002047687.1|DVIR
OG0004294	LOC110176156|XP_020798052.1|DSER	LOC6622596|XP_032290705.1|DVIR
OG0004295	LOC110176190|XP_020798099.1|DSER	LOC6622115|XP_002047988.1|DVIR
OG0004296	LOC110176140|XP_020798035.1|DSER	LOC6622642|XP_002047990.1|DVIR
OG0004297	LOC110177991|XP_020800652.1|DSER	LOC6624993|XP_002049451.1|DVIR
OG0004298	LOC110189362|XP_020815064.1|DSER	LOC6625655|XP_002049872.1|DVIR
OG0004299	LOC110189777|XP_020815660.1|DSER	LOC6624791|XP_032293228.1|DVIR
OG0004300	LOC110182883|XP_020806686.1|DSER	LOC6625569|XP_002049594.1|DVIR
OG0004301	LOC110190658|XP_020816918.1|DSER	LOC6624093|XP_002046875.1|DVIR
OG0004302	LOC110176336|XP_020798317.1|DSER	LOC6626878|XP_002049154.1|DVIR
OG0004303	LOC110191213|XP_020817642.1|DSER	LOC6625416|XP_002049292.1|DVIR
OG0004304	LOC110179481|XP_020802716.1|DSER	LOC6627242|XP_032293168.1|DVIR
OG0004305	LOC110180496|XP_020803837.1|DSER	LOC6625169|XP_032293369.1|DVIR
OG0004306	LOC110177858|XP_020800464.1|DSER	LOC6625146|XP_002049555.1|DVIR
OG0004307	LOC110178341|XP_020801119.1|DSER	LOC6625885|XP_002049335.1|DVIR
OG0004308	LOC110191496|XP_020818020.1|DSER	LOC6625437|XP_002049973.1|DVIR
OG0004309	LOC110190642|XP_020816899.1|DSER	LOC6623657|XP_002046797.1|DVIR
OG0004310	LOC110178247|XP_020800957.1|DSER	LOC6626438|XP_032293043.1|DVIR
OG0004311	LOC110178555|XP_020801384.1|DSER	LOC6624613|XP_002048064.1|DVIR
OG0004312	LOC110178546|XP_020801369.1|DSER	LOC6624774|XP_002049435.1|DVIR
OG0004313	LOC110189279|XP_020814960.1|DSER	LOC6625245|XP_002049198.2|DVIR
OG0004314	LOC110177932|XP_020800571.1|DSER	LOC6625625|XP_032293344.1|DVIR
OG0004315	LOC110176329|XP_020798312.1|DSER	LOC6625918|XP_002049457.3|DVIR
OG0004316	LOC110189450|XP_020815181.1|DSER	LOC6627189|XP_002049931.1|DVIR
OG0004317	LOC110176909|XP_020799058.1|DSER	LOC6627008|XP_002049618.1|DVIR
OG0004318	LOC110175958|XP_020797810.1|DSER	LOC6624783|XP_015029765.1|DVIR
OG0004319	LOC110175924|XP_020797763.1|DSER	LOC6625550|XP_002049000.1|DVIR
OG0004320	LOC110188382|XP_020813760.1|DSER	LOC6635209|XP_002058397.1|DVIR
OG0004321	LOC110183851|XP_020807860.1|DSER	LOC6634150|XP_002057627.1|DVIR
OG0004322	LOC110188345|XP_020813712.1|DSER, LOC110183639|XP_020807622.1|DSER	LOC6632849|XP_032289634.1|DVIR
OG0004323	LOC110178747|XP_020801637.1|DSER	LOC6622894|XP_002046492.2|DVIR
OG0004324	LOC110187450|XP_020812498.1|DSER	LOC6627468|XP_002052899.1|DVIR
OG0004325	LOC110179934|XP_020803193.1|DSER	LOC6626694|XP_002049419.1|DVIR
OG0004326	LOC110179923|XP_020803183.1|DSER	LOC6626695|XP_015029460.1|DVIR
OG0004327	LOC110181896|XP_020805487.1|DSER	LOC6634831|XP_032296345.1|DVIR, LOC6634793|XP_002058129.1|DVIR
OG0004328	LOC110181127|XP_020804458.1|DSER	LOC6626078|XP_002050794.1|DVIR
OG0004329	LOC110191684|XP_020818258.1|DSER	LOC6626405|XP_002050013.1|DVIR
OG0004330	LOC110177354|XP_020799709.1|DSER	LOC6627225|XP_002049854.1|DVIR
OG0004331	LOC110189415|XP_020815133.1|DSER	LOC6626115|XP_002049922.1|DVIR
OG0004332	LOC110183444|XP_020807383.1|DSER	LOC6629093|XP_002052440.2|DVIR
OG0004333	LOC110184935|XP_020809239.1|DSER	LOC6629158|XP_002052361.1|DVIR
OG0004334	LOC110180316|XP_020803631.1|DSER, LOC110182708|XP_020806464.1|DSER	LOC6628866|XP_002052085.1|DVIR
OG0004335	LOC110189223|XP_020814862.1|DSER	LOC6625405|XP_002049840.1|DVIR
OG0004336	LOC110182868|XP_020806670.1|DSER	LOC6626775|XP_002049839.2|DVIR
OG0004337	LOC110184179|XP_020808249.1|DSER	LOC6627671|XP_002051947.3|DVIR
OG0004338	LOC110190630|XP_020816883.1|DSER	LOC6623182|XP_002047263.1|DVIR
OG0004339	LOC110178102|XP_020800774.1|DSER	LOC6625898|XP_002049710.2|DVIR
OG0004340	LOC110178087|XP_020800753.1|DSER	LOC6624749|XP_002049709.1|DVIR
OG0004341	LOC110177936|XP_020800577.1|DSER	LOC6625371|XP_002049067.2|DVIR
OG0004342	LOC110180237|XP_020803553.1|DSER	LOC6627114|XP_032293165.1|DVIR
OG0004343	LOC110180238|XP_020803554.1|DSER	LOC6625249|XP_002048972.2|DVIR
OG0004344	LOC110180231|XP_020803542.1|DSER	LOC6625256|XP_002048976.1|DVIR
OG0004345	LOC110185045|XP_020809356.1|DSER	LOC6629193|XP_002051595.1|DVIR
OG0004346	LOC110180076|XP_020803362.1|DSER	LOC6624998|XP_032292965.1|DVIR
OG0004347	LOC110179119|XP_020802172.1|DSER	LOC6624995|XP_002049453.1|DVIR
OG0004348	LOC110191519|XP_020818046.1|DSER	LOC6625544|XP_002049979.2|DVIR
OG0004349	LOC110191471|XP_020817982.1|DSER	LOC6625306|XP_032292586.1|DVIR
OG0004350	LOC110189586|XP_020815378.1|DSER	LOC6625699|XP_002049785.1|DVIR
OG0004351	LOC110189722|XP_020815571.1|DSER	LOC6624789|XP_002049340.1|DVIR
OG0004352	LOC110188244|XP_020813567.1|DSER	LOC26530421|XP_015024969.1|DVIR, LOC116651910|XP_032295257.1|DVIR
OG0004353	LOC110177430|XP_020799813.1|DSER	LOC6633179|XP_002055967.1|DVIR
OG0004354	LOC110191774|XP_020818379.1|DSER	LOC6633085|XP_002055963.2|DVIR
OG0004355	LOC110191936|XP_020818612.1|DSER	LOC6630002|XP_002054715.1|DVIR
OG0004356	LOC110179191|XP_020802263.1|DSER	LOC6626931|XP_002049238.1|DVIR
OG0004357	LOC110189305|XP_020815000.1|DSER	LOC6625702|XP_002049788.1|DVIR
OG0004358	LOC110176333|XP_020798314.1|DSER	LOC6624830|XP_002049569.1|DVIR
OG0004359	LOC110177848|XP_020800450.1|DSER	LOC6635371|XP_032293016.1|DVIR
OG0004360	LOC110185211|XP_020809600.1|DSER	LOC6622310|XP_002047595.1|DVIR
OG0004361	LOC110190749|XP_020817034.1|DSER	LOC6629662|XP_032292535.1|DVIR
OG0004362	LOC110183649|XP_020807632.1|DSER	LOC6622929|XP_002047084.1|DVIR
OG0004363	LOC110180339|XP_020803659.1|DSER	LOC6633650|XP_002056844.1|DVIR
OG0004364	LOC110189398|XP_020815113.1|DSER	LOC6626858|XP_002049229.1|DVIR
OG0004365	LOC110179247|XP_020802365.1|DSER	LOC6625691|XP_002049817.2|DVIR
OG0004366	LOC110190048|XP_020816016.1|DSER, LOC110178147|XP_020800834.1|DSER	LOC6628373|XP_002052873.1|DVIR
OG0004367	LOC110184666|XP_020808933.1|DSER	LOC6624616|XP_002047613.2|DVIR
OG0004368	LOC110190354|XP_020816418.1|DSER	LOC6622844|XP_002047663.1|DVIR
OG0004369	LOC110180484|XP_020803829.1|DSER	LOC6627012|XP_002049622.2|DVIR
OG0004370	LOC110182168|XP_020805832.1|DSER	LOC6627076|XP_002049774.2|DVIR
OG0004371	LOC110181911|XP_020805503.1|DSER	LOC6631438|XP_002055676.1|DVIR
OG0004372	LOC110177432|XP_020799818.1|DSER	LOC6626004|XP_032292964.1|DVIR
OG0004373	LOC110189406|XP_020815121.1|DSER	LOC6624950|XP_002049174.2|DVIR
OG0004374	LOC110180065|XP_020803346.1|DSER	LOC6626853|XP_015029897.1|DVIR
OG0004375	LOC110188274|XP_020813624.1|DSER	LOC116650699|XP_032291025.1|DVIR, LOC6624323|XP_002046396.1|DVIR
OG0004376	LOC110190200|XP_020816211.1|DSER	LOC6622943|XP_002048039.1|DVIR
OG0004377	LOC110190473|XP_020816642.1|DSER	LOC6623362|XP_002047120.1|DVIR
OG0004378	LOC110177703|XP_020800189.1|DSER	LOC6626488|XP_002049687.3|DVIR
OG0004379	LOC110179250|XP_020802367.1|DSER	LOC6625689|XP_032292867.1|DVIR
OG0004380	LOC110189447|XP_020815179.1|DSER	LOC6626437|XP_002048905.1|DVIR
OG0004381	LOC110191014|XP_020817391.1|DSER	LOC6633131|XP_002055812.2|DVIR
OG0004382	LOC110189623|XP_020815423.1|DSER	LOC6625953|XP_032292971.1|DVIR
OG0004383	LOC110179268|XP_020802389.1|DSER	LOC6626253|XP_015029646.1|DVIR
OG0004384	LOC110179272|XP_020802394.1|DSER	LOC6626255|XP_002048939.1|DVIR
OG0004385	LOC110177990|XP_020800648.1|DSER	LOC6624858|XP_002049206.1|DVIR
OG0004386	LOC110177857|XP_020800463.1|DSER	LOC6625644|XP_032292881.1|DVIR
OG0004387	LOC110179815|XP_020803079.1|DSER	LOC6622093|XP_032290766.1|DVIR
OG0004388	LOC110178327|XP_020801096.1|DSER	LOC6625949|XP_002049386.1|DVIR
OG0004389	LOC110183674|XP_020807667.1|DSER	LOC6623753|XP_002047363.3|DVIR
OG0004390	LOC110190217|XP_020816232.1|DSER	LOC6637046|XP_032289950.1|DVIR
OG0004391	LOC110179595|XP_020802856.1|DSER	LOC6626135|XP_002049129.2|DVIR
OG0004392	LOC110189856|XP_020815732.1|DSER	LOC6622068|XP_032290842.1|DVIR
OG0004393	LOC110178471|XP_020801270.1|DSER	LOC6625385|XP_002050302.1|DVIR
OG0004394	LOC110176853|XP_020798986.1|DSER	LOC6625862|XP_002050855.2|DVIR
OG0004395	LOC110189688|XP_020815521.1|DSER	LOC6626925|XP_002049539.1|DVIR
OG0004396	LOC110189446|XP_020815177.1|DSER	LOC6625091|XP_002049358.1|DVIR
OG0004397	LOC110189745|XP_020815607.1|DSER	LOC6626225|XP_002049801.1|DVIR
OG0004398	LOC110189747|XP_020815610.1|DSER	LOC6625088|XP_002049355.1|DVIR
OG0004399	LOC110178315|XP_020801085.1|DSER	LOC6627026|XP_002050586.1|DVIR
OG0004400	LOC110188757|XP_020814258.1|DSER	LOC6629264|XP_002054681.1|DVIR
OG0004401	LOC110191484|XP_020818008.1|DSER	LOC6626861|XP_002049252.1|DVIR
OG0004402	LOC110180944|XP_020804282.1|DSER	LOC6626589|XP_002049768.1|DVIR
OG0004403	LOC110177800|XP_020800388.1|DSER	LOC6624746|XP_002049706.1|DVIR
OG0004404	LOC110189308|XP_020815002.1|DSER	LOC6624841|XP_032293091.1|DVIR
OG0004405	LOC110178553|XP_020801378.1|DSER	LOC6623070|XP_032290664.1|DVIR
OG0004406	LOC110189912|XP_020815840.1|DSER	LOC6622551|XP_015031422.1|DVIR
OG0004407	LOC110178397|XP_020801194.1|DSER	LOC6624986|XP_002048917.1|DVIR
OG0004408	LOC110191189|XP_020817616.1|DSER	LOC6623665|XP_002047633.2|DVIR
OG0004409	LOC110185426|XP_020809899.1|DSER	LOC6636243|XP_002059756.2|DVIR
OG0004410	LOC110187679|XP_020812806.1|DSER	LOC6627241|XP_032293222.1|DVIR
OG0004411	LOC110179834|XP_020803101.1|DSER	LOC6622142|XP_002047712.1|DVIR
OG0004412	LOC110179814|XP_020803078.1|DSER	LOC6622457|XP_002047710.2|DVIR
OG0004413	LOC110191479|XP_020817999.1|DSER	LOC116649783|XP_032288768.1|DVIR, LOC6625017|XP_002049954.1|DVIR
OG0004414	LOC110191618|XP_020818167.1|DSER	LOC6625547|XP_002049982.1|DVIR
OG0004415	LOC110177833|XP_020800437.1|DSER	LOC6626452|XP_002049682.1|DVIR
OG0004416	LOC110189430|XP_020815159.1|DSER	LOC6626208|XP_002049794.1|DVIR
OG0004417	LOC110189690|XP_020815526.1|DSER	LOC116649794|XP_032288814.1|DVIR, LOC6629327|XP_002053060.2|DVIR
OG0004418	LOC110189428|XP_020815150.1|DSER	LOC6624793|XP_002049344.2|DVIR
OG0004419	LOC110189340|XP_020815041.1|DSER	LOC6635375|XP_032293163.1|DVIR
OG0004420	LOC110177591|XP_020800037.1|DSER	LOC6625523|XP_032293087.1|DVIR
OG0004421	LOC110178913|XP_020801851.1|DSER	LOC116650434|XP_032289981.1|DVIR
OG0004422	LOC110185228|XP_020809617.1|DSER	LOC6622286|XP_002046953.1|DVIR
OG0004423	LOC110183615|XP_020807629.1|DSER	LOC6627064|XP_002049315.1|DVIR
OG0004424	LOC110176707|XP_020798808.1|DSER	LOC6625923|XP_032292953.1|DVIR
OG0004425	LOC110184647|XP_020808908.1|DSER	LOC6623183|XP_002048112.1|DVIR
OG0004426	LOC110184667|XP_020808934.1|DSER	LOC6624498|XP_002048119.1|DVIR
OG0004427	LOC110176712|XP_020798811.1|DSER	LOC6624631|XP_002048088.1|DVIR
OG0004428	LOC110185460|XP_020809965.1|DSER	LOC6630588|XP_015027063.1|DVIR
OG0004429	LOC110187433|XP_020812482.1|DSER	LOC6628035|XP_002052912.1|DVIR
OG0004430	LOC110176131|XP_020798026.1|DSER	LOC6624398|XP_002047649.1|DVIR
OG0004431	LOC110189400|XP_020815117.1|DSER	LOC6631081|XP_002053807.1|DVIR
OG0004432	LOC110189391|XP_020815104.1|DSER	LOC6630972|XP_002053806.2|DVIR
OG0004433	LOC110177512|XP_020799926.1|DSER	LOC6623802|XP_015031578.1|DVIR
OG0004434	LOC110189746|XP_020815609.1|DSER	LOC6625089|XP_002049356.1|DVIR
OG0004435	LOC110191760|XP_020818360.1|DSER	LOC6626047|XP_002049145.2|DVIR
OG0004436	LOC110177995|XP_020800653.1|DSER	LOC6626331|XP_032293374.1|DVIR
OG0004437	LOC110180247|XP_020803563.1|DSER	LOC6627142|XP_002048954.1|DVIR
OG0004438	LOC110179271|XP_020802393.1|DSER	LOC6626953|XP_002049405.1|DVIR
OG0004439	LOC110190944|XP_020817281.1|DSER	LOC6626958|XP_002049410.1|DVIR
OG0004440	LOC110177603|XP_020800064.1|DSER	LOC6627240|XP_002049161.1|DVIR
OG0004441	LOC110182229|XP_020805913.1|DSER, LOC110181302|XP_020804682.1|DSER	LOC6628353|XP_002052219.1|DVIR
OG0004442	LOC110176617|XP_020798705.1|DSER	LOC6626100|XP_015029791.1|DVIR
OG0004443	LOC110181283|XP_020804665.1|DSER	LOC6622213|XP_002046908.1|DVIR
OG0004444	LOC110176278|XP_020798257.1|DSER	LOC6625378|XP_002048994.1|DVIR
OG0004445	LOC110191636|XP_020818186.1|DSER	LOC6635317|XP_032293164.1|DVIR
OG0004446	LOC110186246|XP_020810979.1|DSER	LOC6632880|XP_002055932.2|DVIR
OG0004447	LOC110187723|XP_020812829.1|DSER	LOC6632226|XP_002055874.1|DVIR
OG0004448	LOC110177728|XP_020800240.1|DSER	LOC6627222|XP_002049851.1|DVIR
OG0004449	LOC110188299|XP_020813663.1|DSER, LOC110179984|XP_020803233.1|DSER	LOC6622396|XP_002048415.2|DVIR
OG0004450	LOC110178403|XP_020801202.1|DSER	LOC6625674|XP_002049373.2|DVIR
OG0004451	LOC110178277|XP_020801005.1|DSER	LOC6625275|XP_002049366.1|DVIR
OG0004452	LOC110181706|XP_020805216.1|DSER	LOC6626044|XP_002049142.1|DVIR
OG0004453	LOC110176315|XP_020798290.1|DSER	LOC6625787|XP_032292919.1|DVIR
OG0004454	LOC110176618|XP_020798702.1|DSER	LOC6629971|XP_002053080.1|DVIR
OG0004455	LOC110179971|XP_020803211.1|DSER	LOC6622368|XP_032290028.1|DVIR
OG0004456	LOC110182832|XP_020806624.1|DSER	LOC6634399|XP_002058152.1|DVIR
OG0004457	LOC110181268|XP_020804636.1|DSER	LOC6622278|XP_032289873.1|DVIR
OG0004458	LOC110178937|XP_020801893.1|DSER	LOC6623770|XP_002048621.2|DVIR
OG0004459	LOC110177499|XP_020799911.1|DSER	LOC116649862|XP_032288969.1|DVIR, LOC6622148|XP_015030439.1|DVIR
OG0004460	LOC110189940|XP_020815885.1|DSER	LOC6622501|XP_002046707.1|DVIR
OG0004461	LOC110176280|XP_020798255.1|DSER	LOC6623386|XP_002048230.1|DVIR
OG0004462	LOC110185280|XP_020809685.1|DSER	LOC6623076|XP_002047572.1|DVIR
OG0004463	LOC110190421|XP_020816557.1|DSER	LOC6622852|XP_015031356.1|DVIR
OG0004464	LOC110190380|XP_020816469.1|DSER	LOC6622571|XP_032290716.1|DVIR
OG0004465	LOC110188794|XP_020814311.1|DSER	LOC6629174|XP_002052369.1|DVIR
OG0004466	LOC110185222|XP_020809612.1|DSER	LOC6624574|XP_032291092.1|DVIR
OG0004467	LOC110190361|XP_020816429.1|DSER	LOC6622980|XP_002048041.1|DVIR
OG0004468	LOC110190166|XP_020816161.1|DSER	LOC6622955|XP_002048042.1|DVIR
OG0004469	LOC110176265|XP_020798238.1|DSER	LOC6623643|XP_032290512.1|DVIR
OG0004470	LOC110187472|XP_020812518.1|DSER, LOC110179889|XP_020803149.1|DSER	LOC6627901|XP_002051815.1|DVIR
OG0004471	LOC110187767|XP_020812887.1|DSER	LOC6630882|XP_032290487.1|DVIR
OG0004472	LOC110191591|XP_020818139.1|DSER	LOC6625924|XP_002049294.1|DVIR
OG0004473	LOC110176322|XP_020798299.1|DSER	LOC6624828|XP_002049567.2|DVIR
OG0004474	LOC110176327|XP_020798306.1|DSER	LOC6624827|XP_002049566.1|DVIR
OG0004475	LOC110189405|XP_020815120.1|DSER	LOC6625052|XP_002049173.1|DVIR
OG0004476	LOC110182738|XP_020806499.1|DSER	LOC6627943|XP_002051416.2|DVIR
OG0004477	LOC110176910|XP_020799059.1|DSER	LOC6626873|XP_002049617.1|DVIR
OG0004478	LOC110189205|XP_020814835.1|DSER	LOC6626627|XP_002049411.1|DVIR
OG0004479	LOC110191476|XP_020817996.1|DSER	LOC6625304|XP_002049968.2|DVIR
OG0004480	LOC110176028|XP_020797897.1|DSER	LOC6631739|XP_002055459.1|DVIR
OG0004481	LOC110191578|XP_020818120.1|DSER	LOC6625975|XP_002050506.1|DVIR
OG0004482	LOC110186830|XP_020811780.1|DSER	LOC6629477|XP_032295955.1|DVIR
OG0004483	LOC110191508|XP_020818035.1|DSER	LOC6625227|XP_002049964.1|DVIR
OG0004484	LOC110188477|XP_020813865.1|DSER	LOC6630000|XP_002054713.1|DVIR
OG0004485	LOC110182473|XP_020806173.1|DSER	LOC6635474|XP_032296264.1|DVIR
OG0004486	LOC110178487|XP_020801295.1|DSER	LOC6625047|XP_002049168.1|DVIR
OG0004487	LOC110190099|XP_020816065.1|DSER, LOC110189999|XP_020815957.1|DSER	LOC6624014|XP_002047404.1|DVIR
OG0004488	LOC110189315|XP_020815017.1|DSER	LOC6635947|XP_002059390.1|DVIR
OG0004489	LOC110177638|XP_020800109.1|DSER	LOC6624461|XP_002046635.1|DVIR
OG0004490	LOC110176752|XP_020798861.1|DSER	LOC6636416|XP_002059872.1|DVIR
OG0004491	LOC110185882|XP_020810552.1|DSER, LOC110183331|XP_020807242.1|DSER	LOC6628712|XP_002051330.1|DVIR
OG0004492	LOC110189836|XP_020815691.1|DSER	LOC6631702|XP_015026444.2|DVIR, LOC6624517|XP_002048126.1|DVIR
OG0004493	LOC110177497|XP_020799909.1|DSER	LOC6622637|XP_002048452.1|DVIR
OG0004494	LOC110187698|XP_020812792.1|DSER	LOC6633163|XP_002056612.2|DVIR, LOC6632984|XP_002056487.2|DVIR
OG0004495	LOC110191378|XP_020817889.1|DSER	LOC6630853|XP_032292060.1|DVIR, LOC6630851|XP_002053933.2|DVIR, LOC116650851|XP_032291603.1|DVIR
OG0004496	LOC110191608|XP_020818154.1|DSER, LOC110191610|XP_020818156.1|DSER	LOC6624377|XP_002046911.2|DVIR
OG0004497	LOC110179852|XP_020803116.1|DSER	LOC6626426|XP_002050266.1|DVIR
OG0004498	LOC110185294|XP_020809705.1|DSER	LOC116651240|XP_032293100.1|DVIR
OG0004500	LOC110184066|XP_020808104.1|DSER	LOC6626948|XP_002050938.1|DVIR
OG0004501	LOC110178287|XP_020801017.1|DSER	LOC6635968|XP_002059332.1|DVIR
OG0004503	LOC110186145|XP_020810855.1|DSER, LOC110186231|XP_020810952.1|DSER	LOC6625313|XP_032291679.1|DVIR, LOC6625312|XP_032291680.1|DVIR
OG0004504	LOC110187675|XP_020812757.1|DSER	LOC6635251|XP_002058759.1|DVIR
OG0004505	LOC110186588|XP_020811468.1|DSER	LOC6630005|XP_015026849.1|DVIR
OG0004506	LOC110176394|XP_020798386.1|DSER	LOC6631158|XP_002054512.1|DVIR
OG0004507	LOC110176630|XP_020798714.1|DSER	LOC6634947|XP_002058535.2|DVIR
OG0004508	LOC110186682|XP_020811607.1|DSER	LOC6634922|XP_002058682.2|DVIR
OG0004509	LOC110181255|XP_020804619.1|DSER	LOC6623125|XP_002048596.1|DVIR
OG0004510	LOC110181485|XP_020804896.1|DSER	LOC6634403|XP_032289261.1|DVIR
OG0004511	LOC110190108|XP_020816080.1|DSER	LOC6631143|XP_002054246.2|DVIR
OG0004512	LOC110185457|XP_020809959.1|DSER	LOC6636202|XP_002059692.2|DVIR
OG0004513	LOC110185444|XP_020809928.1|DSER	LOC6636221|XP_002059701.1|DVIR
OG0004514	LOC110185415|XP_020809887.1|DSER	LOC6636230|XP_015024003.1|DVIR
OG0004515	LOC110179569|XP_020802812.1|DSER	LOC6632194|XP_002054982.2|DVIR
OG0004516	LOC110182468|XP_020806165.1|DSER	LOC6633520|XP_002057068.2|DVIR
