Orthogroup	DSER.longest_only	DERE.longest_only
OG0003707	LOC110187629|XP_020812696.1|DSER	LOC6545577|XP_026833103.1|DERE
OG0003709	LOC110189481|XP_020815227.1|DSER	LOC6546620|XP_001975836.1|DERE
OG0003710	LOC110189282|XP_020814965.1|DSER	LOC6546619|XP_001975835.1|DERE
OG0003711	LOC110190408|XP_020816533.1|DSER	LOC6545571|XP_001973350.1|DERE
OG0003712	LOC110189187|XP_020814813.1|DSER	LOC6549330|XP_001975630.1|DERE
OG0003713	LOC110182932|XP_020806769.1|DSER	LOC6547471|XP_001974923.3|DERE
OG0003714	LOC110182931|XP_020806768.1|DSER	LOC6547472|XP_001974924.1|DERE
OG0003715	LOC110190716|XP_020816997.1|DSER	LOC6545720|XP_001971673.1|DERE
OG0003716	LOC110191137|XP_020817550.1|DSER	LOC6544946|XP_001972619.1|DERE
OG0003717	LOC110183601|XP_020807573.1|DSER	LOC6543937|XP_001973027.1|DERE
OG0003718	LOC110183631|XP_020807608.1|DSER	LOC6544397|XP_001971698.1|DERE
OG0003719	LOC110190186|XP_020816193.1|DSER	LOC6545532|XP_001972700.1|DERE
OG0003720	LOC110175953|XP_020797801.1|DSER	LOC6549934|XP_001978682.1|DERE
OG0003721	LOC110178351|XP_020801141.1|DSER	LOC6546679|XP_001974506.1|DERE
OG0003722	LOC110176737|XP_020798840.1|DSER	LOC6544050|XP_026833936.1|DERE
OG0003723	LOC110190692|XP_020816963.1|DSER	LOC6545818|XP_026833845.1|DERE
OG0003724	LOC110176238|XP_020798195.1|DSER	LOC6544668|XP_001972005.1|DERE
OG0003725	LOC110190755|XP_020817037.1|DSER	LOC6545307|XP_015013931.1|DERE
OG0003726	LOC110176148|XP_020798044.1|DSER	LOC6544333|XP_001971984.1|DERE
OG0003727	LOC110190785|XP_020817081.1|DSER	LOC6543538|XP_026833274.1|DERE
OG0003728	LOC110188359|XP_020813728.1|DSER	LOC6553264|XP_001980154.1|DERE
OG0003729	LOC110177573|XP_020800008.1|DSER	LOC6545941|XP_015013528.1|DERE
OG0003730	LOC110185335|XP_020809772.1|DSER	LOC6546372|XP_015013466.1|DERE
OG0003731	LOC110183555|XP_020807515.1|DSER	LOC6543751|XP_001971869.1|DERE
OG0003732	LOC110178600|XP_020801444.1|DSER	LOC6544010|XP_001972329.1|DERE
OG0003733	LOC110183635|XP_020807612.1|DSER	LOC6545690|XP_015013560.1|DERE
OG0003734	LOC110179415|XP_020802600.1|DSER	LOC6545237|XP_026833317.1|DERE
OG0003735	LOC110191486|XP_020818010.1|DSER	LOC6547988|XP_001976490.1|DERE
OG0003736	LOC110189470|XP_020815207.1|DSER	LOC6547016|XP_001974703.1|DERE
OG0003737	LOC110177513|XP_020799930.1|DSER	LOC6548467|XP_001975186.1|DERE
OG0003738	LOC110191491|XP_020818018.1|DSER	LOC6547342|XP_001976295.2|DERE
OG0003739	LOC110191613|XP_020818161.1|DSER	LOC6543353|XP_026834682.1|DERE
OG0003740	LOC110180038|XP_020803308.1|DSER	LOC6543061|XP_001970620.1|DERE
OG0003741	LOC110183652|XP_020807635.1|DSER	LOC6545691|XP_026832590.1|DERE
OG0003742	LOC110185242|XP_020809637.1|DSER	LOC6544988|XP_001973280.1|DERE
OG0003743	LOC110182961|XP_020806811.1|DSER	LOC6541356|XP_001970541.2|DERE
OG0003744	LOC110180039|XP_020803309.1|DSER	LOC6541178|XP_001970618.1|DERE
OG0003745	LOC110180032|XP_020803299.1|DSER	LOC6546543|XP_001975908.1|DERE
OG0003746	LOC110179187|XP_020802258.1|DSER	LOC6547658|XP_015012206.1|DERE
OG0003747	LOC110176300|XP_020798279.1|DSER	LOC6545027|XP_001972523.1|DERE
OG0003748	LOC110179983|XP_020803232.1|DSER	LOC6545025|XP_001972521.2|DERE
OG0003749	LOC110181282|XP_020804664.1|DSER	LOC6544598|XP_001972518.1|DERE
OG0003750	LOC110179980|XP_020803228.1|DSER	LOC6545024|XP_001972520.1|DERE
OG0003751	LOC110181280|XP_020804655.1|DSER	LOC6544597|XP_026833321.1|DERE
OG0003752	LOC110190020|XP_020815975.1|DSER	LOC6543912|XP_015014018.1|DERE
OG0003753	LOC110178839|XP_020801759.1|DSER, LOC110178771|XP_020801668.1|DSER	LOC6544847|XP_001971537.1|DERE
OG0003754	LOC110178836|XP_020801757.1|DSER, LOC110178766|XP_020801664.1|DSER	LOC6544849|XP_026832494.1|DERE
OG0003755	LOC110190189|XP_020816197.1|DSER	LOC6543908|XP_001972979.2|DERE
OG0003756	LOC110176881|XP_020799057.1|DSER	LOC6541655|XP_001970840.1|DERE
OG0003757	LOC110184108|XP_020808158.1|DSER	LOC6548434|XP_001976686.1|DERE
OG0003758	LOC110178534|XP_020801354.1|DSER	LOC6547295|XP_026835729.1|DERE
OG0003759	LOC110190024|XP_020815980.1|DSER	LOC6545866|XP_015013378.1|DERE
OG0003760	LOC110191034|XP_020817412.1|DSER	LOC6546763|XP_026835817.1|DERE
OG0003761	LOC110190127|XP_020816109.1|DSER	LOC6545809|XP_026833841.1|DERE
OG0003762	LOC110189937|XP_020815881.1|DSER	LOC6545807|XP_026833838.1|DERE
OG0003763	LOC110184747|XP_020809035.1|DSER	LOC6545186|XP_015013862.1|DERE
OG0003764	LOC110184721|XP_020809000.1|DSER	LOC6545280|XP_026833412.1|DERE
OG0003765	LOC110185657|XP_020810275.1|DSER	LOC6540924|XP_001969579.1|DERE
OG0003766	LOC110180614|XP_020803955.1|DSER	LOC6551198|XP_001976930.1|DERE
OG0003767	LOC110178355|XP_020801144.1|DSER	LOC6546598|XP_001975486.1|DERE
OG0003768	LOC110179346|XP_020802513.1|DSER	LOC6547170|XP_001976087.1|DERE
OG0003769	LOC110179327|XP_020802478.1|DSER	LOC6547175|XP_001976092.1|DERE
OG0003770	LOC110185467|XP_020809979.1|DSER	LOC6555886|XP_026839005.1|DERE
OG0003771	LOC110183612|XP_020807589.1|DSER	LOC6545803|XP_026832446.1|DERE
OG0003772	LOC110190710|XP_020816989.1|DSER	LOC6545051|XP_001971558.1|DERE
OG0003773	LOC110176418|XP_020798423.1|DSER	LOC6541781|XP_001969126.1|DERE
OG0003774	LOC110188944|XP_020814542.1|DSER	LOC6541329|XP_001969130.2|DERE
OG0003775	LOC110180203|XP_020803516.1|DSER	LOC6550496|XP_001977811.1|DERE
OG0003776	LOC110189416|XP_020815134.1|DSER	LOC6542901|XP_001970707.1|DERE
OG0003777	LOC110182898|XP_020806711.1|DSER	LOC6543163|XP_026834672.1|DERE
OG0003778	LOC110179356|XP_020802528.1|DSER	LOC6546872|XP_026836453.1|DERE
OG0003779	LOC110182861|XP_020806660.1|DSER	LOC6547397|XP_026836672.1|DERE
OG0003780	LOC110176782|XP_020798878.1|DSER, LOC110189422|XP_020815144.1|DSER	LOC6548134|XP_001975226.1|DERE
OG0003781	LOC110185403|XP_020809864.1|DSER	LOC6555811|XP_026839220.1|DERE
OG0003782	LOC110182203|XP_020805883.1|DSER	LOC6555776|XP_026837512.1|DERE
OG0003783	LOC110177362|XP_020799714.1|DSER	LOC6554389|XP_001981512.1|DERE
OG0003784	LOC110189007|XP_020814620.1|DSER	LOC6541054|XP_001970365.1|DERE
OG0003785	LOC110189384|XP_020815093.1|DSER	LOC6542057|XP_001970846.1|DERE
OG0003786	LOC110191570|XP_020818112.1|DSER	LOC6547042|XP_001974631.1|DERE
OG0003787	LOC110191577|XP_020818119.1|DSER	LOC26526511|XP_015012812.1|DERE
OG0003788	LOC110191507|XP_020818034.1|DSER	LOC6548054|XP_001976515.1|DERE
OG0003789	LOC110185274|XP_020809716.1|DSER	LOC6542774|XP_015014611.1|DERE
OG0003790	LOC110188275|XP_020813625.1|DSER	LOC6544492|XP_001971475.1|DERE
OG0003791	LOC110191810|XP_020818424.1|DSER	LOC6553082|XP_015009447.1|DERE
OG0003792	LOC110190927|XP_020817251.1|DSER	LOC6546783|XP_001974557.1|DERE
OG0003793	LOC110184109|XP_020808159.1|DSER	LOC6548436|XP_001976688.1|DERE
OG0003794	LOC110191295|XP_020817768.1|DSER	LOC6546699|XP_001974515.1|DERE
OG0003795	LOC110176245|XP_020798203.1|DSER	LOC6545746|XP_026833117.1|DERE
OG0003796	LOC110189011|XP_020814626.1|DSER	LOC6554537|XP_001981322.1|DERE
OG0003797	LOC110185631|XP_020810246.1|DSER	LOC6540643|XP_026834100.1|DERE
OG0003798	LOC110189137|XP_020814801.1|DSER	LOC6542264|XP_001969194.1|DERE
OG0003799	LOC110191456|XP_020817977.1|DSER	LOC6547479|XP_001976275.3|DERE
OG0003800	LOC110185689|XP_020810316.1|DSER	LOC6540613|XP_001968891.1|DERE
OG0003801	LOC110185716|XP_020810353.1|DSER	LOC6549118|XP_026836834.1|DERE
OG0003802	LOC110185602|XP_020810204.1|DSER	LOC6548914|XP_001974181.1|DERE
OG0003803	LOC110186473|XP_020811318.1|DSER	LOC6554539|XP_001981324.1|DERE
OG0003804	LOC110186090|XP_020810787.1|DSER	LOC6540582|XP_001968896.2|DERE
OG0003805	LOC110176924|XP_020799077.1|DSER	LOC6542178|XP_001968121.2|DERE
OG0003806	LOC110188778|XP_020814281.1|DSER	LOC6542882|XP_001970825.2|DERE
OG0003807	LOC110186047|XP_020810744.1|DSER	LOC6540681|XP_026834284.1|DERE
OG0003808	LOC110185231|XP_020809624.1|DSER	LOC6546218|XP_026832627.1|DERE
OG0003809	LOC110176983|XP_020799150.1|DSER	LOC6549325|XP_001974330.1|DERE
OG0003810	LOC110189851|XP_020815767.1|DSER	LOC6548640|XP_015012696.1|DERE
OG0003811	LOC110191470|XP_020817986.1|DSER	LOC6547651|XP_001974809.1|DERE
OG0003812	LOC110187496|XP_020812545.1|DSER	LOC6540971|XP_015015239.1|DERE
OG0003813	LOC110183190|XP_020807048.1|DSER	LOC6542509|XP_026835510.1|DERE
OG0003814	LOC110184821|XP_020809123.1|DSER	LOC6541280|XP_026835143.1|DERE
OG0003815	LOC110188221|XP_020813524.1|DSER	LOC6553691|XP_001979421.1|DERE
OG0003816	LOC110181349|XP_020804729.1|DSER, LOC110178698|XP_020801559.1|DSER	LOC26526813|XP_015012858.1|DERE
OG0003817	LOC110176946|XP_020799107.1|DSER	LOC6543129|XP_001969306.1|DERE
OG0003818	LOC110176916|XP_020799066.1|DSER	LOC6549261|XP_026836063.1|DERE
OG0003819	LOC110187580|XP_020812625.1|DSER	LOC6543202|XP_001968629.1|DERE
OG0003820	LOC110186938|XP_020811927.1|DSER	LOC6552454|XP_026838044.1|DERE
OG0003821	LOC110189195|XP_020814823.1|DSER	LOC6549332|XP_001975632.1|DERE
OG0003822	LOC110185746|XP_020810401.1|DSER	LOC6541728|XP_001970013.1|DERE
OG0003823	LOC110179135|XP_020802185.1|DSER, LOC110181311|XP_020804688.1|DSER	LOC6541988|XP_001968329.1|DERE
OG0003824	LOC110185816|XP_020810481.1|DSER	LOC6549313|XP_001974235.1|DERE
OG0003825	LOC110183872|XP_020807884.1|DSER, LOC110178063|XP_020800729.1|DSER	LOC6543485|XP_001969213.1|DERE
OG0003826	LOC110177657|XP_020800128.1|DSER, LOC110187392|XP_020812442.1|DSER	LOC113564153|XP_026835561.1|DERE, LOC6540701|XP_001968793.1|DERE
OG0003827	LOC110183763|XP_020807779.1|DSER	LOC6541390|XP_001969301.2|DERE
OG0003828	LOC110183771|XP_020807786.1|DSER	LOC6542825|XP_001969304.1|DERE
OG0003829	LOC110185759|XP_020810420.1|DSER	LOC6543505|XP_001969524.1|DERE
OG0003830	LOC110182729|XP_020806489.1|DSER	LOC6548858|XP_001974046.1|DERE
OG0003831	LOC110191167|XP_020817586.1|DSER	LOC6555419|XP_001982338.1|DERE
OG0003832	LOC110185721|XP_020810359.1|DSER	LOC6542522|XP_026835452.1|DERE
OG0003833	LOC110185576|XP_020810162.1|DSER	LOC6542944|XP_001970073.1|DERE
OG0003834	LOC110185684|XP_020810310.1|DSER	LOC6542457|XP_026834467.1|DERE
OG0003835	LOC110185572|XP_020810157.1|DSER	LOC6541824|XP_001968984.2|DERE
OG0003836	LOC110183817|XP_020807828.1|DSER	LOC6549444|XP_001974309.2|DERE
OG0003837	LOC110183816|XP_020807827.1|DSER	LOC6549405|XP_001974311.1|DERE
OG0003838	LOC110182621|XP_020806344.1|DSER	LOC6542875|XP_026834917.1|DERE
OG0003839	LOC110185024|XP_020809334.1|DSER	LOC6541608|XP_001969625.2|DERE
OG0003840	LOC110182967|XP_020806820.1|DSER	LOC6543358|XP_001970538.1|DERE
OG0003841	LOC110181321|XP_020804699.1|DSER, LOC110184940|XP_020809247.1|DSER	LOC6542466|XP_001968421.1|DERE
OG0003842	LOC110183476|XP_020807415.1|DSER	LOC6542606|XP_001969882.1|DERE
OG0003843	LOC110185757|XP_020810415.1|DSER	LOC6540962|XP_026835150.1|DERE
OG0003844	LOC110185055|XP_020809390.1|DSER	LOC6541766|XP_015014427.1|DERE
OG0003845	LOC110185958|XP_020810635.1|DSER	LOC6541960|XP_026834826.1|DERE
OG0003846	LOC110177887|XP_020800511.1|DSER	LOC6541220|XP_026834341.1|DERE
OG0003847	LOC110181420|XP_020804820.1|DSER, LOC110179873|XP_020803131.1|DSER	LOC6541654|XP_001969267.2|DERE
OG0003848	LOC110188212|XP_020813509.1|DSER	LOC6552235|XP_001979800.1|DERE
OG0003849	LOC110189261|XP_020814934.1|DSER	LOC6541932|XP_001969045.3|DERE
OG0003850	LOC110185940|XP_020810614.1|DSER	LOC6543498|XP_001969541.1|DERE
OG0003851	LOC110182920|XP_020806743.1|DSER	LOC6547091|XP_001974930.1|DERE
OG0003852	LOC110178432|XP_020801226.1|DSER, LOC110182249|XP_020805926.1|DSER	LOC6543196|XP_026835216.1|DERE
OG0003853	LOC110178519|XP_020801330.1|DSER	LOC6548754|XP_015012306.1|DERE
OG0003854	LOC110184869|XP_020809174.1|DSER	LOC6547747|XP_001976256.1|DERE
OG0003855	LOC110184856|XP_020809156.1|DSER	LOC6547617|XP_001976254.3|DERE
OG0003856	LOC110183181|XP_020807030.1|DSER	LOC6542996|XP_026834946.1|DERE
OG0003857	LOC110181175|XP_020804511.1|DSER	LOC6541627|XP_001969029.1|DERE
OG0003858	LOC110180146|XP_020803453.1|DSER	LOC6550348|XP_026837576.1|DERE
OG0003859	LOC110176965|XP_020799131.1|DSER	LOC6549260|XP_026837018.1|DERE
OG0003860	LOC110188735|XP_020814230.1|DSER	LOC6546550|XP_001974564.1|DERE
OG0003861	LOC110182341|XP_020806040.1|DSER	LOC6543341|XP_001968453.1|DERE
OG0003862	LOC110185788|XP_020810450.1|DSER	LOC6541881|XP_015014482.1|DERE
OG0003863	LOC110183812|XP_020807823.1|DSER	LOC6543165|XP_001969281.1|DERE
OG0003864	LOC110183773|XP_020807789.1|DSER	LOC6542107|XP_015015015.1|DERE
OG0003865	LOC110186470|XP_020811316.1|DSER	LOC6554312|XP_001981743.1|DERE
OG0003866	LOC110185619|XP_020810225.1|DSER	LOC6549051|XP_026836703.1|DERE
OG0003867	LOC110188783|XP_020814288.1|DSER	LOC26526993|XP_015012893.1|DERE
OG0003868	LOC110183338|XP_020807247.1|DSER	LOC6542023|XP_001969454.2|DERE
OG0003869	LOC110183790|XP_020807805.1|DSER	LOC6542846|XP_001968554.1|DERE
OG0003870	LOC110178093|XP_020800756.1|DSER	LOC6549289|XP_015012073.1|DERE
OG0003871	LOC110187305|XP_020812353.1|DSER	LOC6541804|XP_001969753.1|DERE
OG0003872	LOC110177594|XP_020800051.1|DSER	LOC6546735|XP_001974528.1|DERE
OG0003873	LOC110187424|XP_020812473.1|DSER	LOC6548786|XP_001974065.1|DERE
OG0003874	LOC110182734|XP_020806493.1|DSER	LOC6548903|XP_026837113.1|DERE
OG0003875	LOC110177642|XP_020800115.1|DSER, LOC110187303|XP_020812349.1|DSER	LOC6543210|XP_026834326.1|DERE
OG0003876	LOC110179926|XP_020803182.1|DSER	LOC6543423|XP_001968304.1|DERE
OG0003877	LOC110185748|XP_020810405.1|DSER	LOC6542063|XP_001968994.3|DERE
OG0003878	LOC110176852|XP_020798981.1|DSER	LOC6549259|XP_015012068.1|DERE
OG0003879	LOC110178826|XP_020801752.1|DSER	LOC26527079|XP_015014392.1|DERE
OG0003880	LOC110178614|XP_020801458.1|DSER	LOC6543786|XP_026833061.1|DERE
OG0003881	LOC110191433|XP_020817954.1|DSER	LOC6548566|XP_001976638.1|DERE
OG0003882	LOC110189537|XP_020815328.1|DSER	LOC6542053|XP_026834763.1|DERE
OG0003883	LOC110179736|XP_020803012.1|DSER	LOC6550310|XP_026838319.1|DERE
OG0003884	LOC110185722|XP_020810363.1|DSER	LOC6540931|XP_001969582.1|DERE
OG0003885	LOC110181465|XP_020804872.1|DSER	LOC6540878|XP_001970032.1|DERE
OG0003886	LOC110181462|XP_020804869.1|DSER	LOC6540879|XP_001970031.2|DERE
OG0003887	LOC110184908|XP_020809213.1|DSER	LOC6542611|XP_001968422.2|DERE
OG0003888	LOC110188664|XP_020814113.1|DSER	LOC6555133|XP_015008857.1|DERE
OG0003889	LOC110185792|XP_020810455.1|DSER	LOC6541027|XP_001968259.1|DERE
OG0003890	LOC110177630|XP_020800103.1|DSER	LOC6546472|XP_001971753.1|DERE
OG0003891	LOC110185549|XP_020810126.1|DSER	LOC6542239|XP_001969575.1|DERE
OG0003892	LOC110177576|XP_020800014.1|DSER	LOC6543770|XP_001971198.1|DERE
OG0003893	LOC110181382|XP_020804771.1|DSER	LOC6549648|XP_001974253.1|DERE
OG0003894	LOC110183344|XP_020807257.1|DSER	LOC6542684|XP_001969976.1|DERE
OG0003895	LOC110179215|XP_020802309.1|DSER	LOC6547649|XP_001974983.1|DERE
OG0003896	LOC110179218|XP_020802312.1|DSER	LOC6547646|XP_015012205.2|DERE
OG0003897	LOC110189434|XP_020815164.1|DSER, LOC110176783|XP_020798879.1|DSER	LOC6548150|XP_001975224.1|DERE
OG0003898	LOC110181422|XP_020804823.1|DSER	LOC6549155|XP_001974284.2|DERE
OG0003899	LOC110187550|XP_020812597.1|DSER	LOC6540774|XP_001968175.1|DERE
OG0003900	LOC110185823|XP_020810489.1|DSER	LOC6542964|XP_026834033.1|DERE
OG0003901	LOC110181191|XP_020804530.1|DSER	LOC6542768|XP_001969028.1|DERE
OG0003902	LOC110181193|XP_020804533.1|DSER	LOC6541494|XP_026834581.1|DERE
OG0003903	LOC110182618|XP_020806342.1|DSER	LOC6542137|XP_001969675.1|DERE
OG0003904	LOC110182612|XP_020806332.1|DSER	LOC6543130|XP_001969676.1|DERE
OG0003905	LOC110188969|XP_020814579.1|DSER	LOC6554488|XP_001981933.1|DERE
OG0003906	LOC110177720|XP_020800220.1|DSER	LOC6548076|XP_001975168.1|DERE
OG0003907	LOC110176830|XP_020798940.1|DSER	LOC6543143|XP_001968223.2|DERE
OG0003908	LOC110177038|XP_020799213.1|DSER	LOC6543357|XP_001968224.2|DERE
OG0003909	LOC110191480|XP_020818000.1|DSER	LOC6547245|XP_001976131.1|DERE
OG0003910	LOC110188414|XP_020813798.1|DSER	LOC6553313|XP_001979210.1|DERE
OG0003911	LOC110179161|XP_020802215.1|DSER	LOC6543406|XP_001968719.1|DERE
OG0003912	LOC110182371|XP_020806071.1|DSER	LOC6542471|XP_001968982.1|DERE
OG0003913	LOC110185848|XP_020810514.1|DSER	LOC6540737|XP_015014424.1|DERE
OG0003914	LOC110183145|XP_020806995.1|DSER	LOC6543116|XP_001969859.1|DERE
OG0003915	LOC110184427|XP_020808622.1|DSER	LOC26527051|XP_026837507.1|DERE
OG0003916	LOC110181197|XP_020804536.1|DSER	LOC6541814|XP_001969036.2|DERE
OG0003917	LOC110187414|XP_020812462.1|DSER	LOC6540683|XP_001968806.3|DERE
OG0003918	LOC110183985|XP_020808001.1|DSER	LOC6541581|XP_001969789.1|DERE
OG0003919	LOC110187203|XP_020812261.1|DSER, LOC110179950|XP_020803197.1|DSER	LOC6541020|XP_001968529.1|DERE
OG0003920	LOC110177574|XP_020800013.1|DSER	LOC6546659|XP_001974502.1|DERE
OG0003921	LOC110184948|XP_020809255.1|DSER	LOC6548883|XP_026836841.1|DERE
OG0003922	LOC110183180|XP_020807029.1|DSER	LOC6542726|XP_001969869.1|DERE
OG0003923	LOC110185471|XP_020809988.1|DSER	LOC6555818|XP_001982735.1|DERE
OG0003924	LOC110178899|XP_020801914.1|DSER	LOC6549357|XP_001975786.1|DERE
OG0003925	LOC110182345|XP_020806044.1|DSER	LOC6540695|XP_026834023.1|DERE
OG0003926	LOC110182305|XP_020805980.1|DSER	LOC6540592|XP_001968762.1|DERE
OG0003927	LOC110182294|XP_020805972.1|DSER	LOC6542993|XP_001968372.1|DERE
OG0003928	LOC110178064|XP_020800730.1|DSER, LOC110183862|XP_020807874.1|DSER	LOC6543307|XP_001969214.1|DERE
OG0003929	LOC110183164|XP_020807015.1|DSER	LOC6541978|XP_001969863.1|DERE
OG0003930	LOC110185700|XP_020810328.1|DSER	LOC6542007|XP_001970101.1|DERE
OG0003931	LOC110185598|XP_020810192.1|DSER	LOC6541087|XP_026834775.1|DERE
OG0003932	LOC110188956|XP_020814554.1|DSER	LOC6543217|XP_015014578.1|DERE
OG0003933	LOC110179152|XP_020802200.1|DSER	LOC6543509|XP_001968714.1|DERE
OG0003934	LOC110183889|XP_020807893.1|DSER	LOC6543093|XP_001969228.1|DERE
OG0003935	LOC110178513|XP_020801323.1|DSER	LOC6548753|XP_001975438.1|DERE
OG0003936	LOC110178518|XP_020801329.1|DSER	LOC6548752|XP_001975437.1|DERE
OG0003937	LOC110182947|XP_020806792.1|DSER	LOC6541761|XP_001970545.1|DERE
OG0003938	LOC110182310|XP_020805985.1|DSER	LOC6540624|XP_026834604.1|DERE
OG0003939	LOC110187375|XP_020812424.1|DSER	LOC6540658|XP_001968780.1|DERE
OG0003940	LOC110182335|XP_020806026.1|DSER	LOC6540753|XP_001968743.1|DERE
OG0003941	LOC110182354|XP_020806053.1|DSER	LOC6540873|XP_001968746.1|DERE
OG0003942	LOC110176944|XP_020799104.1|DSER	LOC6542356|XP_001970211.1|DERE
OG0003943	LOC110182388|XP_020806087.1|DSER	LOC6540610|XP_001968751.1|DERE
OG0003944	LOC110183961|XP_020807976.1|DSER	LOC6542202|XP_001969741.1|DERE
OG0003945	LOC110181130|XP_020804460.1|DSER	LOC6547882|XP_001976426.1|DERE
OG0003946	LOC110181348|XP_020804728.1|DSER	LOC6549446|XP_001974268.1|DERE
OG0003947	LOC110181354|XP_020804737.1|DSER	LOC6549151|XP_001974280.1|DERE
OG0003948	LOC110187232|XP_020812289.1|DSER	LOC6549249|XP_001974434.1|DERE
OG0003950	LOC110185739|XP_020810390.1|DSER	LOC6543455|XP_001969509.1|DERE
OG0003951	LOC110185690|XP_020810317.1|DSER	LOC6540664|XP_001968878.1|DERE
OG0003952	LOC110183171|XP_020807022.1|DSER	LOC6541752|XP_001969844.1|DERE
OG0003953	LOC110185561|XP_020810140.1|DSER	LOC6542728|XP_001970081.1|DERE
OG0003954	LOC110183598|XP_020807571.1|DSER	LOC6543826|XP_001971876.1|DERE
OG0003955	LOC110183283|XP_020807173.1|DSER	LOC6542845|XP_001969477.2|DERE
OG0003956	LOC110178139|XP_020800826.1|DSER	LOC6549290|XP_026835699.1|DERE
OG0003957	LOC110191300|XP_020817770.1|DSER	LOC6544775|XP_001971681.2|DERE, LOC113563875|XP_026832334.1|DERE, LOC6544777|XP_001971683.1|DERE
OG0003958	LOC110191983|XP_020818669.1|DSER	LOC6550556|XP_015011240.1|DERE
OG0003959	LOC110182995|XP_020806845.1|DSER	LOC6547608|XP_001974968.2|DERE
OG0003960	LOC110184608|XP_020808860.1|DSER	LOC6549689|XP_001978722.1|DERE
OG0003961	LOC110176989|XP_020799157.1|DSER	LOC6541187|XP_026835167.1|DERE
OG0003962	LOC110182352|XP_020806051.1|DSER	LOC6540700|XP_001968767.1|DERE
OG0003963	LOC110181449|XP_020804850.1|DSER	LOC6549378|XP_001974298.1|DERE
OG0003964	LOC110176877|XP_020799012.1|DSER	LOC6542499|XP_001968560.1|DERE
OG0003965	LOC110182594|XP_020806307.1|DSER	LOC6542018|XP_026835315.1|DERE
OG0003966	LOC110185016|XP_020809327.1|DSER, LOC110185103|XP_020809451.1|DSER	LOC6548517|XP_026838687.1|DERE
OG0003967	LOC110189709|XP_020815543.1|DSER	LOC6547977|XP_026837090.1|DERE
OG0003968	LOC110189419|XP_020815136.1|DSER	LOC6547975|XP_026835688.1|DERE
OG0003969	LOC110189500|XP_020815263.1|DSER	LOC6548136|XP_001975228.1|DERE
OG0003970	LOC110187578|XP_020812624.1|DSER	LOC6540789|XP_001968172.1|DERE
OG0003971	LOC110183383|XP_020807307.1|DSER	LOC6541256|XP_026835152.1|DERE
OG0003972	LOC110176213|XP_020798146.1|DSER	LOC6545901|XP_001972793.2|DERE
OG0003973	LOC110184110|XP_020808161.1|DSER	LOC6548433|XP_001976685.1|DERE
OG0003974	LOC110176346|XP_020798333.1|DSER	LOC6546924|XP_001975995.1|DERE
OG0003975	LOC110183031|XP_020806876.1|DSER	LOC6542747|XP_026834251.1|DERE
OG0003976	LOC110185868|XP_020810537.1|DSER	LOC6549201|XP_001974240.1|DERE
OG0003977	LOC110185056|XP_020809391.1|DSER	LOC6541146|XP_001969633.1|DERE
OG0003978	LOC110190109|XP_020816076.1|DSER	LOC6545255|XP_001973312.1|DERE
OG0003979	LOC110183306|XP_020807204.1|DSER	LOC6541570|XP_001969963.1|DERE
OG0003980	LOC110188298|XP_020813659.1|DSER	LOC6553166|XP_001980026.1|DERE
OG0003981	LOC110184817|XP_020809116.1|DSER	LOC6541665|XP_001969736.1|DERE
OG0003982	LOC110181368|XP_020804754.1|DSER, LOC110178686|XP_020801549.1|DSER	LOC6549647|XP_026836840.1|DERE
OG0003983	LOC110185820|XP_020810484.1|DSER	LOC6541990|XP_001968995.1|DERE
OG0003984	LOC110183737|XP_020807743.1|DSER	LOC6549440|XP_001974305.1|DERE
OG0003985	LOC110181435|XP_020804836.1|DSER	LOC26527013|XP_015012897.1|DERE
OG0003986	LOC110182688|XP_020806440.1|DSER	LOC6543046|XP_001970146.2|DERE
OG0003987	LOC110182691|XP_020806443.1|DSER	LOC6542815|XP_015014508.1|DERE
OG0003988	LOC110187364|XP_020812414.1|DSER	LOC6540642|XP_026834780.1|DERE
OG0003989	LOC110187320|XP_020812367.1|DSER	LOC6542524|XP_001969762.1|DERE
OG0003990	LOC110185610|XP_020810215.1|DSER	LOC6543402|XP_001968934.1|DERE
OG0003991	LOC110179160|XP_020802208.1|DSER	LOC6543525|XP_026834628.1|DERE
OG0003992	LOC110187296|XP_020812344.1|DSER	LOC6543458|XP_026835349.1|DERE
OG0003993	LOC110185999|XP_020810686.1|DSER	LOC6540639|XP_001968669.1|DERE
OG0003994	LOC110177358|XP_020799710.1|DSER	LOC6555036|XP_001981407.1|DERE
OG0003995	LOC110178418|XP_020801247.1|DSER	LOC6549358|XP_001975787.1|DERE
OG0003996	LOC110178347|XP_020801124.1|DSER	LOC6540744|XP_001970391.1|DERE
OG0003997	LOC110182669|XP_020806407.1|DSER, LOC110180300|XP_020803613.1|DSER	LOC6542108|XP_026834060.1|DERE
OG0003998	LOC110189829|XP_020815684.1|DSER	LOC6549208|XP_026838706.1|DERE
OG0003999	LOC110176563|XP_020798610.1|DSER	LOC6549207|XP_001973867.3|DERE, LOC6556163|XP_001983016.2|DERE
OG0004000	LOC110182061|XP_020805681.1|DSER	LOC6549940|XP_001977398.1|DERE
OG0004001	LOC110191664|XP_020818221.1|DSER	LOC6548120|XP_001976534.1|DERE
OG0004002	LOC110185928|XP_020810601.1|DSER	LOC6548910|XP_001974177.1|DERE
