Orthogroup	DSER.longest_only	DSUP.longest_only
OG0005427	LOC110181427|XP_020804828.1|DSER	LOC119547316|XP_037710042.1|DSUP
OG0005428	LOC110185630|XP_020810242.1|DSER	LOC119559664|XP_037728641.1|DSUP
OG0005429	LOC110185044|XP_020809355.1|DSER	LOC119546311|XP_037708435.1|DSUP
OG0005430	LOC110185041|XP_020809353.1|DSER	LOC119546312|XP_037708437.1|DSUP
OG0005431	LOC110185098|XP_020809447.1|DSER	LOC119548075|XP_037711090.1|DSUP
OG0005432	LOC110182823|XP_020806618.1|DSER	LOC119559676|XP_037728661.1|DSUP
OG0005433	LOC110177785|XP_020800315.1|DSER	LOC119550348|XP_037714895.1|DSUP
OG0005434	LOC110185109|XP_020809458.1|DSER	LOC119561746|XP_037731153.1|DSUP
OG0005435	LOC110182822|XP_020806617.1|DSER	LOC119560096|XP_037729346.1|DSUP
OG0005436	LOC110176025|XP_020797895.1|DSER	LOC119562422|XP_037731537.1|DSUP
OG0005437	LOC110191410|XP_020817927.1|DSER	LOC119563152|XP_037732339.1|DSUP
OG0005438	LOC110176823|XP_020798932.1|DSER	LOC119546296|XP_037708408.1|DSUP
OG0005439	LOC110185434|XP_020809920.1|DSER	LOC119557587|XP_037726319.1|DSUP
OG0005440	LOC110178213|XP_020800914.1|DSER	LOC119546314|XP_037708441.1|DSUP
OG0005441	LOC110177977|XP_020800630.1|DSER	LOC119547498|XP_037710318.1|DSUP
OG0005442	LOC110176865|XP_020798999.1|DSER	LOC119546028|XP_037707972.1|DSUP
OG0005443	LOC110183357|XP_020807277.1|DSER	LOC119547576|XP_037710405.1|DSUP
OG0005444	LOC110187596|XP_020812647.1|DSER	LOC119547834|XP_037710793.1|DSUP
OG0005445	LOC110183474|XP_020807411.1|DSER	LOC119547416|XP_037710194.1|DSUP
OG0005446	LOC110176810|XP_020798909.1|DSER	LOC119545977|XP_037707883.1|DSUP
OG0005447	LOC110182329|XP_020806020.1|DSER	LOC119547749|XP_037710673.1|DSUP
OG0005448	LOC110177797|XP_020800345.1|DSER	LOC119552018|XP_037717682.1|DSUP
OG0005449	LOC110184482|XP_020808692.1|DSER	LOC119557257|XP_037725869.1|DSUP
OG0005450	LOC110186244|XP_020810972.1|DSER	LOC119551034|XP_037716061.1|DSUP
OG0005451	LOC110187481|XP_020812527.1|DSER	LOC119547956|XP_037710934.1|DSUP
OG0005452	LOC110179221|XP_020802318.1|DSER	LOC119550186|XP_037714653.1|DSUP
OG0005453	LOC110186917|XP_020811898.1|DSER	LOC119545732|XP_037707480.1|DSUP
OG0005454	LOC110184818|XP_020809117.1|DSER	LOC119546818|XP_037709333.1|DSUP
OG0005455	LOC110176784|XP_020798883.1|DSER	LOC119550108|XP_037714518.1|DSUP
OG0005456	LOC110181431|XP_020804833.1|DSER	LOC119547481|XP_037710294.1|DSUP
OG0005457	LOC110181414|XP_020804811.1|DSER	LOC119548601|XP_037711886.1|DSUP
OG0005458	LOC110187341|XP_020812388.1|DSER	LOC119547420|XP_037710198.1|DSUP
OG0005459	LOC110182315|XP_020806002.1|DSER	LOC119547727|XP_037710638.1|DSUP
OG0005460	LOC110187408|XP_020812455.1|DSER	LOC119547968|XP_037710946.1|DSUP
OG0005461	LOC110183776|XP_020807792.1|DSER	LOC119548880|XP_037712439.1|DSUP
OG0005462	LOC110183777|XP_020807793.1|DSER	LOC119548878|XP_037712437.1|DSUP
OG0005463	LOC110176274|XP_020798250.1|DSER	LOC119553861|XP_037720442.1|DSUP
OG0005464	LOC110181455|XP_020804860.1|DSER	LOC119546997|XP_037709590.1|DSUP
OG0005465	LOC110181456|XP_020804862.1|DSER	LOC119548596|XP_037711878.1|DSUP
OG0005466	LOC110181413|XP_020804810.1|DSER	LOC119548188|XP_037711245.1|DSUP
OG0005467	LOC110177394|XP_020799757.1|DSER	LOC119556211|XP_037724110.1|DSUP
OG0005468	LOC110176861|XP_020798994.1|DSER	LOC119548847|XP_037712396.1|DSUP
OG0005469	LOC110183839|XP_020807849.1|DSER	LOC119548192|XP_037711247.1|DSUP
OG0005470	LOC110183838|XP_020807847.1|DSER	LOC119548860|XP_037712414.1|DSUP
OG0005471	LOC110184870|XP_020809176.1|DSER	LOC119546131|XP_037708160.1|DSUP
OG0005472	LOC110184937|XP_020809241.1|DSER	LOC119546384|XP_037708551.1|DSUP
OG0005473	LOC110187406|XP_020812453.1|DSER	LOC119548157|XP_037711188.1|DSUP
OG0005474	LOC110187322|XP_020812369.1|DSER	LOC119547441|XP_037710230.1|DSUP
OG0005475	LOC110187297|XP_020812345.1|DSER	LOC119547440|XP_037710229.1|DSUP
OG0005476	LOC110182893|XP_020806702.1|DSER	LOC119552124|XP_037717839.1|DSUP
OG0005477	LOC110189886|XP_020815794.1|DSER	LOC119555316|XP_037722568.1|DSUP
OG0005478	LOC110185884|XP_020810555.1|DSER	LOC119548058|XP_037711070.1|DSUP
OG0005479	LOC110185883|XP_020810553.1|DSER	LOC119547625|XP_037710479.1|DSUP
OG0005480	LOC110185749|XP_020810406.1|DSER	LOC119547626|XP_037710481.1|DSUP
OG0005481	LOC110176966|XP_020799132.1|DSER	LOC119547267|XP_037709977.1|DSUP
OG0005482	LOC110177096|XP_020799291.1|DSER	LOC119546137|XP_037708169.1|DSUP
OG0005483	LOC110191712|XP_020818285.1|DSER	LOC119563370|XP_037732649.1|DSUP
OG0005484	LOC110182394|XP_020806093.1|DSER	LOC119547552|XP_037710379.1|DSUP
OG0005485	LOC110176308|XP_020798288.1|DSER	LOC119551047|XP_037716086.1|DSUP
OG0005486	LOC110178271|XP_020800996.1|DSER	LOC119551193|XP_037716322.1|DSUP
OG0005487	LOC110183977|XP_020807991.1|DSER	LOC119546244|XP_037708323.1|DSUP
OG0005488	LOC110183960|XP_020807975.1|DSER	LOC119548241|XP_037711309.1|DSUP
OG0005489	LOC110185654|XP_020810272.1|DSER	LOC119546449|XP_037708651.1|DSUP
OG0005490	LOC110185688|XP_020810315.1|DSER	LOC119548339|XP_037711473.1|DSUP
OG0005491	LOC110181307|XP_020804687.1|DSER	LOC119548186|XP_037711230.1|DSUP
OG0005492	LOC110181294|XP_020804674.1|DSER	LOC119546775|XP_037709255.1|DSUP
OG0005493	LOC110181399|XP_020804792.1|DSER, LOC110178705|XP_020801565.1|DSER	LOC119547135|XP_037709775.1|DSUP
OG0005494	LOC110178441|XP_020801236.1|DSER, LOC110177824|XP_020800377.1|DSER	LOC119550774|XP_037715631.1|DSUP
OG0005495	LOC110184072|XP_020808110.1|DSER	LOC119551459|XP_037716735.1|DSUP
OG0005496	LOC110177173|XP_020799417.1|DSER	LOC119563523|XP_037732920.1|DSUP
OG0005497	LOC110185724|XP_020810366.1|DSER	LOC119547528|XP_037710349.1|DSUP
OG0005498	LOC110185725|XP_020810367.1|DSER	LOC119547530|XP_037710352.1|DSUP
OG0005499	LOC110186111|XP_020810817.1|DSER	LOC119548804|XP_037712311.1|DSUP
OG0005500	LOC110186114|XP_020810819.1|DSER	LOC119548806|XP_037712316.1|DSUP
OG0005501	LOC110183738|XP_020807745.1|DSER	LOC119545928|XP_037707774.1|DSUP
OG0005502	LOC110183740|XP_020807746.1|DSER	LOC119545929|XP_037707775.1|DSUP
OG0005503	LOC110183184|XP_020807033.1|DSER	LOC119546229|XP_037708297.1|DSUP
OG0005504	LOC110183204|XP_020807076.1|DSER	LOC119548260|XP_037711333.1|DSUP
OG0005506	LOC110184992|XP_020809302.1|DSER	LOC119546134|XP_037708164.1|DSUP
OG0005507	LOC110178168|XP_020800861.1|DSER	LOC119546012|XP_037707944.1|DSUP
OG0005508	LOC110183454|XP_020807393.1|DSER	LOC119547022|XP_037709621.1|DSUP
OG0005509	LOC110176973|XP_020799137.1|DSER	LOC119548381|XP_037711530.1|DSUP
OG0005510	LOC110185877|XP_020810548.1|DSER	LOC119548642|XP_037711972.1|DSUP, LOC119548641|XP_037711969.1|DSUP
OG0005511	LOC110183078|XP_020806923.1|DSER	LOC119557091|XP_037725578.1|DSUP
OG0005512	LOC110188627|XP_020814059.1|DSER	LOC119563130|XP_037732307.1|DSUP
OG0005513	LOC110187118|XP_020812187.1|DSER	LOC119556858|XP_037725257.1|DSUP
OG0005514	LOC110187705|XP_020812799.1|DSER	LOC119560622|XP_037730089.1|DSUP
OG0005515	LOC110182492|XP_020806201.1|DSER	LOC119550217|XP_037714707.1|DSUP
OG0005516	LOC110183335|XP_020807244.1|DSER	LOC119546781|XP_037709264.1|DSUP
OG0005517	LOC110184979|XP_020809288.1|DSER	LOC119546171|XP_037708219.1|DSUP
OG0005518	LOC110176920|XP_020799072.1|DSER	LOC119546003|XP_037707932.1|DSUP
OG0005519	LOC110177688|XP_020800170.1|DSER	LOC119550732|XP_037715573.1|DSUP
OG0005520	LOC110183455|XP_020807394.1|DSER	LOC119547394|XP_037710171.1|DSUP
OG0005521	LOC110183405|XP_020807339.1|DSER	LOC119547396|XP_037710174.1|DSUP
OG0005522	LOC110181262|XP_020804628.1|DSER	LOC119555232|XP_037722440.1|DSUP
OG0005523	LOC110187425|XP_020812474.1|DSER	LOC119548235|XP_037711304.1|DSUP
OG0005524	LOC110185715|XP_020810351.1|DSER	LOC119546473|XP_037708685.1|DSUP
OG0005525	LOC110183411|XP_020807346.1|DSER	LOC119548300|XP_037711396.1|DSUP
OG0005526	LOC110183301|XP_020807200.1|DSER	LOC119548523|XP_037711743.1|DSUP
OG0005527	LOC110184519|XP_020808745.1|DSER	LOC119550706|XP_037715923.1|DSUP
OG0005528	LOC110182667|XP_020806405.1|DSER	LOC119546380|XP_037708542.1|DSUP
OG0005529	LOC110182724|XP_020806484.1|DSER	LOC119546596|XP_037708947.1|DSUP
OG0005530	LOC110185751|XP_020810408.1|DSER	LOC119547685|XP_037710573.1|DSUP
OG0005531	LOC110189849|XP_020815718.1|DSER	LOC119552772|XP_037718508.1|DSUP
OG0005532	LOC110177095|XP_020799286.1|DSER	LOC119557818|XP_037726686.1|DSUP, LOC119546484|XP_037708704.1|DSUP
OG0005533	LOC110182322|XP_020806012.1|DSER	LOC119547785|XP_037710723.1|DSUP
OG0005534	LOC110178756|XP_020801648.1|DSER	LOC119555350|XP_037722616.1|DSUP
OG0005535	LOC110182260|XP_020805936.1|DSER	LOC119548408|XP_037711575.1|DSUP
OG0005536	LOC110184898|XP_020809204.1|DSER	LOC119546994|XP_037709586.1|DSUP
OG0005537	LOC110182607|XP_020806328.1|DSER	LOC119547889|XP_037710854.1|DSUP, LOC119546095|XP_037708104.1|DSUP
OG0005538	LOC110178148|XP_020800835.1|DSER	LOC119546984|XP_037709565.1|DSUP
OG0005539	LOC110176984|XP_020799151.1|DSER	LOC119548110|XP_037711131.1|DSUP
OG0005540	LOC110178129|XP_020800811.1|DSER	LOC119546939|XP_037709504.1|DSUP
OG0005541	LOC110178118|XP_020800796.1|DSER	LOC119548276|XP_037711367.1|DSUP
OG0005542	LOC110183392|XP_020807318.1|DSER, LOC110187654|XP_020812732.1|DSER	LOC119555318|XP_037722570.1|DSUP
OG0005543	LOC110181345|XP_020804725.1|DSER	LOC119545973|XP_037707869.1|DSUP
OG0005544	LOC110185345|XP_020809782.1|DSER, LOC110178194|XP_020800887.1|DSER	LOC119546561|XP_037708857.1|DSUP
OG0005545	LOC110183167|XP_020807017.1|DSER	LOC119548526|XP_037711745.1|DSUP
OG0005546	LOC110187431|XP_020812480.1|DSER	LOC119546269|XP_037708370.1|DSUP
OG0005547	LOC110176897|XP_020799040.1|DSER	LOC119546535|XP_037708805.1|DSUP
OG0005548	LOC110176848|XP_020798968.1|DSER	LOC119546602|XP_037708963.1|DSUP
OG0005549	LOC110176957|XP_020799123.1|DSER	LOC119547500|XP_037710320.1|DSUP
OG0005550	LOC110187390|XP_020812438.1|DSER	LOC119546029|XP_037707973.1|DSUP
OG0005551	LOC110184055|XP_020808091.1|DSER	LOC119551775|XP_037717230.1|DSUP
OG0005552	LOC110184085|XP_020808130.1|DSER	LOC119550876|XP_037715790.1|DSUP
OG0005553	LOC110183201|XP_020807072.1|DSER	LOC119546392|XP_037708562.1|DSUP
OG0005554	LOC110176802|XP_020798897.1|DSER	LOC119548558|XP_037711793.1|DSUP
OG0005555	LOC110176992|XP_020799161.1|DSER	LOC119548169|XP_037711208.1|DSUP
OG0005556	LOC110176990|XP_020799160.1|DSER	LOC119548008|XP_037711001.1|DSUP
OG0005557	LOC110184894|XP_020809200.1|DSER	LOC119547348|XP_037710089.1|DSUP
OG0005558	LOC110179383|XP_020802557.1|DSER	LOC119556177|XP_037724027.1|DSUP
OG0005559	LOC110187291|XP_020812339.1|DSER	LOC119546690|XP_037709096.1|DSUP
OG0005560	LOC110187348|XP_020812395.1|DSER	LOC119546055|XP_037708048.1|DSUP
OG0005561	LOC110181499|XP_020804926.1|DSER	LOC119557589|XP_037726318.1|DSUP
OG0005562	LOC110179182|XP_020802244.1|DSER	LOC119546096|XP_037708105.1|DSUP
OG0005563	LOC110185445|XP_020809932.1|DSER	LOC119562898|XP_037731955.1|DSUP
OG0005564	LOC110183399|XP_020807328.1|DSER	LOC119548784|XP_037712276.1|DSUP
OG0005565	LOC110184834|XP_020809137.1|DSER, LOC110179805|XP_020803072.1|DSER	LOC119548821|XP_037712363.1|DSUP
OG0005566	LOC110179806|XP_020803073.1|DSER	LOC119548822|XP_037712364.1|DSUP
OG0005567	LOC110189699|XP_020815537.1|DSER	LOC119562851|XP_037731900.1|DSUP
OG0005568	LOC110182330|XP_020806021.1|DSER	LOC119546744|XP_037709170.1|DSUP
OG0005569	LOC110182250|XP_020805928.1|DSER	LOC119548009|XP_037711003.1|DSUP
OG0005570	LOC110185655|XP_020810273.1|DSER	LOC119546448|XP_037708650.1|DSUP
OG0005571	LOC110177964|XP_020800614.1|DSER	LOC119550851|XP_037715748.1|DSUP
OG0005572	LOC110180043|XP_020803314.1|DSER	LOC119552004|XP_037717659.1|DSUP
OG0005573	LOC110186400|XP_020811223.1|DSER	LOC119549972|XP_037714300.1|DSUP
OG0005574	LOC110191534|XP_020818065.1|DSER	LOC119551474|XP_037716761.1|DSUP
OG0005575	LOC110186221|XP_020810942.1|DSER	LOC119545818|XP_037707641.1|DSUP
OG0005576	LOC110189452|XP_020815183.1|DSER	LOC119548998|XP_037712532.1|DSUP
OG0005577	LOC110176143|XP_020798038.1|DSER	LOC119555662|XP_037723177.1|DSUP
OG0005578	LOC110178564|XP_020801395.1|DSER	LOC119554020|XP_037720663.1|DSUP
OG0005579	LOC110178563|XP_020801394.1|DSER	LOC119554021|XP_037720664.1|DSUP
OG0005580	LOC110190711|XP_020816990.1|DSER	LOC119553252|XP_037719457.1|DSUP
OG0005581	LOC110181661|XP_020805126.1|DSER	LOC119557975|XP_037726970.1|DSUP
OG0005582	LOC110190915|XP_020817235.1|DSER	LOC119553800|XP_037720343.1|DSUP
OG0005583	LOC110190260|XP_020816284.1|DSER	LOC119554690|XP_037721619.1|DSUP
OG0005584	LOC110185624|XP_020810234.1|DSER	LOC119562598|XP_037731756.1|DSUP
OG0005585	LOC110191731|XP_020818309.1|DSER	LOC119559944|XP_037729099.1|DSUP
OG0005586	LOC110177246|XP_020799550.1|DSER	LOC119560992|XP_037730700.1|DSUP
OG0005587	LOC110183458|XP_020807398.1|DSER	LOC119548014|XP_037711012.1|DSUP
OG0005588	LOC110190579|XP_020816826.1|DSER	LOC119553246|XP_037719449.1|DSUP
OG0005589	LOC110186531|XP_020811389.1|DSER	LOC119563268|XP_037732516.1|DSUP
OG0005590	LOC110189439|XP_020815169.1|DSER	LOC119549742|XP_037713911.1|DSUP
OG0005591	LOC110176109|XP_020798006.1|DSER	LOC119557197|XP_037725778.1|DSUP
OG0005592	LOC110190373|XP_020816449.1|DSER	LOC119556307|XP_037724321.1|DSUP
OG0005593	LOC110188882|XP_020814458.1|DSER	LOC119553295|XP_037719540.1|DSUP
OG0005594	LOC110186960|XP_020811964.1|DSER	LOC119552573|XP_037718126.1|DSUP
OG0005595	LOC110186953|XP_020811951.1|DSER	LOC119552572|XP_037718125.1|DSUP
OG0005596	LOC110177624|XP_020800091.1|DSER	LOC119554794|XP_037721771.1|DSUP
OG0005597	LOC110186475|XP_020811320.1|DSER	LOC119560108|XP_037729381.1|DSUP
OG0005598	LOC110176407|XP_020798406.1|DSER	LOC119563284|XP_037732538.1|DSUP
OG0005599	LOC110180042|XP_020803313.1|DSER	LOC119552003|XP_037717655.1|DSUP
OG0005600	LOC110177168|XP_020799413.1|DSER	LOC119561100|XP_037730922.1|DSUP
OG0005601	LOC110180164|XP_020803481.1|DSER	LOC119556747|XP_037725096.1|DSUP
OG0005602	LOC110186226|XP_020810948.1|DSER	LOC119555833|XP_037723391.1|DSUP
OG0005603	LOC110177750|XP_020800269.1|DSER	LOC119549963|XP_037714283.1|DSUP
OG0005604	LOC110177748|XP_020800267.1|DSER	LOC119549400|XP_037713383.1|DSUP
OG0005605	LOC110178230|XP_020800938.1|DSER	LOC119549427|XP_037713437.1|DSUP
OG0005606	LOC110184996|XP_020809307.1|DSER	LOC119547377|XP_037710129.1|DSUP
OG0005607	LOC110186536|XP_020811397.1|DSER	LOC119563366|XP_037732648.1|DSUP
OG0005608	LOC110191201|XP_020817627.1|DSER	LOC119551932|XP_037717515.1|DSUP
OG0005609	LOC110182801|XP_020806593.1|DSER	LOC119553244|XP_037719445.1|DSUP
OG0005610	LOC110185158|XP_020809521.1|DSER	LOC119552558|XP_037718106.1|DSUP
OG0005611	LOC110187595|XP_020812650.1|DSER	LOC119552870|XP_037718696.1|DSUP
OG0005612	LOC110176602|XP_020798683.1|DSER	LOC119553382|XP_037719667.1|DSUP
OG0005613	LOC110177349|XP_020799700.1|DSER	LOC119563089|XP_037732248.1|DSUP
OG0005614	LOC110177163|XP_020799407.1|DSER	LOC119561004|XP_037730748.1|DSUP
OG0005615	LOC110186670|XP_020811593.1|DSER	LOC119546203|XP_037708262.1|DSUP
OG0005616	LOC110188593|XP_020814015.1|DSER	LOC119563216|XP_037732441.1|DSUP
OG0005617	LOC110191763|XP_020818361.1|DSER	LOC119559941|XP_037729081.1|DSUP
OG0005618	LOC110178472|XP_020801273.1|DSER	LOC119549548|XP_037713626.1|DSUP
OG0005619	LOC110188082|XP_020813294.1|DSER	LOC119563349|XP_037732623.1|DSUP
OG0005620	LOC110181910|XP_020805502.1|DSER	LOC119558242|XP_037727494.1|DSUP
OG0005621	LOC110179423|XP_020802611.1|DSER	LOC119557303|XP_037725941.1|DSUP
OG0005622	LOC110183495|XP_020807438.1|DSER	LOC119557956|XP_037726920.1|DSUP
OG0005623	LOC110179431|XP_020802623.1|DSER	LOC119556445|XP_037724611.1|DSUP
OG0005624	LOC110177145|XP_020799381.1|DSER	LOC119559992|XP_037729184.1|DSUP
OG0005625	LOC110191861|XP_020818500.1|DSER	LOC119545742|XP_037707493.1|DSUP
OG0005626	LOC110184809|XP_020809105.1|DSER	LOC119557967|XP_037726940.1|DSUP
OG0005627	LOC110188195|XP_020813447.1|DSER	LOC119563449|XP_037732771.1|DSUP
OG0005628	LOC110191869|XP_020818509.1|DSER	LOC119555651|XP_037723157.1|DSUP
OG0005629	LOC110179305|XP_020802450.1|DSER	LOC119552116|XP_037717830.1|DSUP
OG0005630	LOC110180026|XP_020803290.1|DSER	LOC119549623|XP_037713728.1|DSUP
OG0005631	LOC110181523|XP_020804960.1|DSER	LOC119557291|XP_037725910.1|DSUP
OG0005632	LOC110180571|XP_020803924.1|DSER	LOC119558173|XP_037727367.1|DSUP
OG0005633	LOC110188732|XP_020814206.1|DSER	LOC119563528|XP_037732925.1|DSUP
OG0005634	LOC110188124|XP_020813370.1|DSER	LOC119547756|XP_037710691.1|DSUP
OG0005635	LOC110183353|XP_020807267.1|DSER	LOC119547996|XP_037710981.1|DSUP
OG0005636	LOC110191717|XP_020818293.1|DSER	LOC119560503|XP_037729902.1|DSUP
OG0005637	LOC110187954|XP_020813131.1|DSER	LOC119560331|XP_037729649.1|DSUP
OG0005638	LOC110182886|XP_020806689.1|DSER	LOC119551018|XP_037716000.1|DSUP
OG0005639	LOC110179211|XP_020802304.1|DSER	LOC119549922|XP_037714180.1|DSUP
OG0005640	LOC110186379|XP_020811191.1|DSER	LOC119545678|XP_037707347.1|DSUP
OG0005641	LOC110181480|XP_020804892.1|DSER	LOC119557054|XP_037725530.1|DSUP
OG0005642	LOC110188385|XP_020813764.1|DSER	LOC119559804|XP_037728815.1|DSUP
OG0005643	LOC110183584|XP_020807556.1|DSER	LOC119552992|XP_037718938.1|DSUP
OG0005644	LOC110190518|XP_020816710.1|DSER	LOC119553096|XP_037719180.1|DSUP
OG0005645	LOC110184397|XP_020808575.1|DSER	LOC119557941|XP_037726881.1|DSUP
OG0005646	LOC110178028|XP_020800703.1|DSER	LOC119556603|XP_037724843.1|DSUP
OG0005647	LOC110185625|XP_020810235.1|DSER	LOC119562599|XP_037731759.1|DSUP
OG0005648	LOC110189928|XP_020815866.1|DSER	LOC119552659|XP_037718293.1|DSUP
OG0005649	LOC110187744|XP_020812861.1|DSER	LOC119560766|XP_037730316.1|DSUP
OG0005650	LOC110187860|XP_020813004.1|DSER	LOC119560172|XP_037729460.1|DSUP
OG0005651	LOC110191980|XP_020818667.1|DSER	LOC119556954|XP_037725389.1|DSUP
OG0005652	LOC110177440|XP_020799825.1|DSER	LOC119563536|XP_037732946.1|DSUP
OG0005653	LOC110183347|XP_020807260.1|DSER	LOC119546785|XP_037709270.1|DSUP
OG0005654	LOC110187670|XP_020812749.1|DSER	LOC119560602|XP_037730058.1|DSUP
OG0005655	LOC110188723|XP_020814195.1|DSER	LOC119551719|XP_037717152.1|DSUP
OG0005656	LOC110188243|XP_020813566.1|DSER	LOC119550913|XP_037715838.1|DSUP
OG0005657	LOC110186592|XP_020811477.1|DSER	LOC119545685|XP_037707353.1|DSUP
OG0005658	LOC110188348|XP_020813715.1|DSER	LOC119560613|XP_037730077.1|DSUP
OG0005659	LOC110191940|XP_020818615.1|DSER	LOC119550180|XP_037714649.1|DSUP
OG0005660	LOC110188510|XP_020813903.1|DSER	LOC119554574|XP_037721482.1|DSUP
OG0005661	LOC110186256|XP_020811003.1|DSER	LOC119563393|XP_037732679.1|DSUP
OG0005662	LOC110186722|XP_020811652.1|DSER	LOC119563351|XP_037732627.1|DSUP
OG0005663	LOC110180431|XP_020803761.1|DSER	LOC119557812|XP_037726676.1|DSUP
OG0005664	LOC110177431|XP_020799814.1|DSER	LOC119562096|XP_037731323.1|DSUP
OG0005665	LOC110186193|XP_020810911.1|DSER	LOC119552640|XP_037718262.1|DSUP
OG0005666	LOC110184406|XP_020808592.1|DSER	LOC119556119|XP_037723928.1|DSUP
OG0005667	LOC110180324|XP_020803640.1|DSER	LOC119557548|XP_037726253.1|DSUP
OG0005668	LOC110189885|XP_020815790.1|DSER	LOC119555312|XP_037722562.1|DSUP
OG0005669	LOC110176842|XP_020798960.1|DSER	LOC119548067|XP_037711081.1|DSUP
OG0005670	LOC110186431|XP_020811273.1|DSER	LOC119562339|XP_037731435.1|DSUP
OG0005671	LOC110188485|XP_020813874.1|DSER	LOC119559902|XP_037728995.1|DSUP
OG0005672	LOC110183324|XP_020807229.1|DSER	LOC119546789|XP_037709275.1|DSUP
OG0005673	LOC110188885|XP_020814462.1|DSER	LOC119553944|XP_037720565.1|DSUP
OG0005675	LOC110191830|XP_020818455.1|DSER	LOC119563044|XP_037732177.1|DSUP
OG0005676	LOC110189904|XP_020815828.1|DSER	LOC119553340|XP_037719603.1|DSUP
OG0005677	LOC110182830|XP_020806653.1|DSER	LOC119551277|XP_037716470.1|DSUP
OG0005678	LOC110186763|XP_020811683.1|DSER	LOC119557564|XP_037726280.1|DSUP
OG0005679	LOC110188024|XP_020813219.1|DSER	LOC119549676|XP_037713812.1|DSUP
OG0005680	LOC110176934|XP_020799090.1|DSER	LOC119546507|XP_037708756.1|DSUP
OG0005681	LOC110188354|XP_020813721.1|DSER	LOC119561747|XP_037731158.1|DSUP
OG0005682	LOC110188352|XP_020813719.1|DSER	LOC119561740|XP_037731151.1|DSUP
OG0005683	LOC110183510|XP_020807455.1|DSER	LOC119556455|XP_037724623.1|DSUP
OG0005684	LOC110185156|XP_020809518.1|DSER	LOC119552559|XP_037718108.1|DSUP
OG0005685	LOC110180521|XP_020803849.1|DSER	LOC119557419|XP_037726096.1|DSUP
OG0005686	LOC110187746|XP_020812863.1|DSER	LOC119563119|XP_037732292.1|DSUP
OG0005687	LOC110185255|XP_020809650.1|DSER	LOC119554904|XP_037721934.1|DSUP
OG0005688	LOC110189501|XP_020815264.1|DSER	LOC119550138|XP_037714569.1|DSUP
OG0005689	LOC110184554|XP_020808788.1|DSER, LOC110179531|XP_020802770.1|DSER	LOC119556332|XP_037724351.1|DSUP
OG0005690	LOC110188132|XP_020813378.1|DSER	LOC119562866|XP_037731908.1|DSUP
OG0005691	LOC110186229|XP_020810955.1|DSER	LOC119545784|XP_037707583.1|DSUP
OG0005692	LOC110178170|XP_020800862.1|DSER	LOC119547368|XP_037710117.1|DSUP
OG0005693	LOC110176184|XP_020798093.1|DSER	LOC119553551|XP_037719919.1|DSUP
OG0005694	LOC110187871|XP_020813014.1|DSER	LOC119560329|XP_037729647.1|DSUP
OG0005695	LOC110188246|XP_020813569.1|DSER	LOC119563531|XP_037732930.1|DSUP
OG0005696	LOC110188653|XP_020814090.1|DSER	LOC119563532|XP_037732932.1|DSUP
OG0005697	LOC110188728|XP_020814201.1|DSER	LOC119563527|XP_037732924.1|DSUP
OG0005698	LOC110188972|XP_020814578.1|DSER	LOC119552132|XP_037717849.1|DSUP
OG0005699	LOC110186279|XP_020811052.1|DSER	LOC119550031|XP_037714391.1|DSUP
OG0005700	LOC110179424|XP_020802612.1|DSER	LOC119556363|XP_037724453.1|DSUP
OG0005701	LOC110185801|XP_020810464.1|DSER	LOC119548661|XP_037712008.1|DSUP
OG0005702	LOC110183066|XP_020806911.1|DSER	LOC119556480|XP_037724661.1|DSUP
OG0005703	LOC110179226|XP_020802322.1|DSER	LOC119549060|XP_037712692.1|DSUP
OG0005704	LOC110180166|XP_020803483.1|DSER	LOC119556102|XP_037723899.1|DSUP
OG0005705	LOC110190562|XP_020816786.1|DSER	LOC119555105|XP_037722252.1|DSUP
OG0005706	LOC110191870|XP_020818512.1|DSER	LOC119556674|XP_037724969.1|DSUP
OG0005707	LOC110187033|XP_020812055.1|DSER	LOC119558349|XP_037727766.1|DSUP
OG0005708	LOC110178865|XP_020801797.1|DSER	LOC119558142|XP_037727302.1|DSUP
OG0005709	LOC110177309|XP_020799633.1|DSER	LOC119563446|XP_037732768.1|DSUP
OG0005710	LOC110190244|XP_020816270.1|DSER	LOC119552952|XP_037718865.1|DSUP
OG0005711	LOC110178939|XP_020801896.1|DSER	LOC119553330|XP_037719589.1|DSUP
OG0005712	LOC110176986|XP_020799154.1|DSER	LOC119547521|XP_037710343.1|DSUP
OG0005713	LOC110186184|XP_020810902.1|DSER	LOC119552665|XP_037718305.1|DSUP
OG0005714	LOC110191018|XP_020817394.1|DSER	LOC119554838|XP_037721844.1|DSUP
OG0005715	LOC110188123|XP_020813365.1|DSER	LOC119547734|XP_037710651.1|DSUP
OG0005716	LOC110187920|XP_020813090.1|DSER	LOC119560013|XP_037729224.1|DSUP
OG0005717	LOC110188726|XP_020814199.1|DSER	LOC119560390|XP_037729743.1|DSUP
OG0005718	LOC110187867|XP_020813011.1|DSER	LOC119560633|XP_037730112.1|DSUP
OG0005719	LOC110186159|XP_020810869.1|DSER	LOC119548760|XP_037712231.1|DSUP
