Orthogroup	DSER.longest_only	DFIC.longest_only
OG0004154	LOC110188533|XP_020813936.1|DSER	LOC108089468|XP_017043208.1|DFIC
OG0004155	LOC110191949|XP_020818629.1|DSER	LOC108096931|XP_017054376.1|DFIC
OG0004156	LOC110188317|XP_020813684.1|DSER	LOC108098786|XP_017057410.1|DFIC
OG0004157	LOC110181839|XP_020805403.1|DSER	LOC108094313|XP_017050334.1|DFIC
OG0004158	LOC110178610|XP_020801453.1|DSER	LOC108100736|XP_017060262.1|DFIC
OG0004159	LOC110186977|XP_020811986.1|DSER	LOC108095825|XP_017052594.1|DFIC
OG0004160	LOC110177540|XP_020799968.1|DSER	LOC108100641|XP_017060133.1|DFIC
OG0004161	LOC110188086|XP_020813298.1|DSER	LOC108092045|XP_017046976.1|DFIC
OG0004162	LOC110184383|XP_020808550.1|DSER	LOC108092092|XP_017047071.1|DFIC
OG0004163	LOC110187936|XP_020813106.1|DSER	LOC108098960|XP_017057662.1|DFIC
OG0004164	LOC110187965|XP_020813143.1|DSER	LOC108098461|XP_017056855.1|DFIC
OG0004165	LOC110177665|XP_020800147.1|DSER	LOC108090829|XP_017045179.1|DFIC
OG0004166	LOC110191495|XP_020818019.1|DSER	LOC108090923|XP_017045343.1|DFIC
OG0004167	LOC110187923|XP_020813093.1|DSER	LOC108099476|XP_017058521.1|DFIC
OG0004168	LOC110190873|XP_020817184.1|DSER	LOC108099468|XP_017058507.1|DFIC
OG0004169	LOC110183543|XP_020807502.1|DSER, LOC110180485|XP_020803828.1|DSER	LOC108095320|XP_017051886.1|DFIC
OG0004170	LOC110181836|XP_020805399.1|DSER	LOC108091087|XP_017045588.1|DFIC
OG0004171	LOC110183517|XP_020807463.1|DSER	LOC108095384|XP_017051952.1|DFIC
OG0004172	LOC110181665|XP_020805145.1|DSER	LOC108097667|XP_017055605.1|DFIC
OG0004173	LOC110178268|XP_020800993.1|DSER	LOC108093747|XP_017049502.1|DFIC
OG0004174	LOC110179992|XP_020803281.1|DSER	LOC108094848|XP_017051140.1|DFIC
OG0004175	LOC110178222|XP_020800929.1|DSER	LOC108094009|XP_017049925.1|DFIC
OG0004176	LOC110190471|XP_020816639.1|DSER	LOC108089035|XP_017042622.1|DFIC
OG0004177	LOC110188406|XP_020813790.1|DSER	LOC108098872|XP_017057548.1|DFIC
OG0004178	LOC110188730|XP_020814203.1|DSER	LOC108092020|XP_017046945.1|DFIC
OG0004179	LOC110180201|XP_020803513.1|DSER	LOC108097237|XP_017054899.1|DFIC
OG0004180	LOC110188254|XP_020813586.1|DSER	LOC108101088|XP_017060778.1|DFIC
OG0004181	LOC110186695|XP_020811630.1|DSER	LOC108087228|XP_017040001.1|DFIC
OG0004182	LOC110176286|XP_020798264.1|DSER	LOC108089473|XP_017043219.1|DFIC
OG0004183	LOC110176205|XP_020798126.1|DSER	LOC108089583|XP_017043429.1|DFIC
OG0004184	LOC110183698|XP_020807696.1|DSER	LOC108100397|XP_017059759.1|DFIC
OG0004185	LOC110183953|XP_020807970.1|DSER	LOC108101385|XP_017061192.1|DFIC
OG0004186	LOC110179528|XP_020802767.1|DSER	LOC108097132|XP_017054716.1|DFIC
OG0004187	LOC110176609|XP_020798691.1|DSER	LOC108087900|XP_017040967.1|DFIC
OG0004188	LOC110188304|XP_020813669.1|DSER	LOC108097519|XP_017055337.1|DFIC
OG0004189	LOC110188297|XP_020813658.1|DSER	LOC108097846|XP_017055870.1|DFIC
OG0004190	LOC110188267|XP_020813615.1|DSER	LOC108093550|XP_017049135.1|DFIC
OG0004191	LOC110188522|XP_020813923.1|DSER	LOC108093542|XP_017049124.1|DFIC
OG0004192	LOC110188290|XP_020813648.1|DSER	LOC108087956|XP_017041034.1|DFIC
OG0004193	LOC110181931|XP_020805525.1|DSER	LOC108095540|XP_017052158.1|DFIC
OG0004194	LOC110190294|XP_020816340.1|DSER	LOC108087329|XP_017040149.1|DFIC
OG0004195	LOC110178092|XP_020800755.1|DSER	LOC108094617|XP_017050788.1|DFIC
OG0004196	LOC110177294|XP_020799615.1|DSER	LOC108088392|XP_017041630.1|DFIC
OG0004197	LOC110186657|XP_020811581.1|DSER	LOC108102046|XP_017062157.1|DFIC
OG0004198	LOC110187674|XP_020812755.1|DSER	LOC108091384|XP_017046055.1|DFIC
OG0004199	LOC110190943|XP_020817277.1|DSER	LOC108102239|XP_017062467.1|DFIC
OG0004200	LOC110177664|XP_020800146.1|DSER	LOC108090949|XP_017045382.1|DFIC
OG0004201	LOC110186925|XP_020811910.1|DSER	LOC108086569|XP_017039015.1|DFIC
OG0004202	LOC110177427|XP_020799809.1|DSER	LOC108095794|XP_017052544.1|DFIC
OG0004203	LOC110191907|XP_020818552.1|DSER	LOC108097290|XP_017054995.1|DFIC
OG0004204	LOC110189880|XP_020815783.1|DSER	LOC108088883|XP_017042369.1|DFIC
OG0004205	LOC110176158|XP_020798055.1|DSER	LOC108087517|XP_017040409.1|DFIC
OG0004206	LOC110187799|XP_020812932.1|DSER	LOC108101054|XP_017060730.1|DFIC
OG0004207	LOC110187621|XP_020812675.1|DSER	LOC108101056|XP_017060732.1|DFIC
OG0004208	LOC110186987|XP_020812002.1|DSER	LOC108102050|XP_017062164.1|DFIC
OG0004209	LOC110191038|XP_020817417.1|DSER	LOC108099527|XP_017058584.1|DFIC
OG0004210	LOC110188384|XP_020813762.1|DSER	LOC108098548|XP_017057034.1|DFIC
OG0004211	LOC110183200|XP_020807070.1|DSER	LOC108094165|XP_017050106.1|DFIC
OG0004212	LOC110184584|XP_020808833.1|DSER	LOC108092108|XP_017047092.1|DFIC
OG0004213	LOC110188416|XP_020813800.1|DSER	LOC108099390|XP_017058377.1|DFIC
OG0004214	LOC110179228|XP_020802324.1|DSER	LOC108087869|XP_017040942.1|DFIC
OG0004215	LOC110178391|XP_020801187.1|DSER	LOC108087635|XP_017040581.1|DFIC
OG0004216	LOC110182778|XP_020806560.1|DSER	LOC108087581|XP_017040502.1|DFIC
OG0004217	LOC110176168|XP_020798065.1|DSER	LOC108089020|XP_017042594.1|DFIC
OG0004218	LOC110181544|XP_020804986.1|DSER	LOC108101954|XP_017062029.1|DFIC
OG0004219	LOC110188524|XP_020813925.1|DSER	LOC108099622|XP_017058734.1|DFIC
OG0004220	LOC110191920|XP_020818568.1|DSER	LOC108096643|XP_017053897.1|DFIC
OG0004221	LOC110187680|XP_020812769.1|DSER	LOC108098507|XP_017056923.1|DFIC
OG0004222	LOC110176645|XP_020798731.1|DSER	LOC108087906|XP_017040973.1|DFIC
OG0004223	LOC110176660|XP_020798757.1|DSER	LOC108088027|XP_017041141.1|DFIC
OG0004224	LOC110177151|XP_020799387.1|DSER	LOC108090116|XP_017044131.1|DFIC
OG0004225	LOC110179093|XP_020802138.1|DSER	LOC108097357|XP_017055086.1|DFIC
OG0004226	LOC110177288|XP_020799602.1|DSER	LOC108087040|XP_017039703.1|DFIC
OG0004227	LOC110191825|XP_020818449.1|DSER	LOC108097270|XP_017054960.1|DFIC
OG0004228	LOC110191826|XP_020818450.1|DSER	LOC108097312|XP_017055022.1|DFIC
OG0004229	LOC110178236|XP_020800946.1|DSER	LOC108093701|XP_017049380.1|DFIC
OG0004230	LOC110182199|XP_020805870.1|DSER	LOC108097919|XP_017055942.1|DFIC
OG0004231	LOC110183683|XP_020807678.1|DSER	LOC108100359|XP_017059683.1|DFIC
OG0004232	LOC110183686|XP_020807684.1|DSER	LOC108100362|XP_017059689.1|DFIC
OG0004233	LOC110183685|XP_020807681.1|DSER	LOC108100361|XP_017059688.1|DFIC
OG0004234	LOC110183568|XP_020807533.1|DSER	LOC108100330|XP_017059627.1|DFIC
OG0004235	LOC110182590|XP_020806301.1|DSER	LOC108097308|XP_017055014.1|DFIC
OG0004236	LOC110187753|XP_020812873.1|DSER	LOC108087292|XP_017040092.1|DFIC
OG0004237	LOC110188291|XP_020813649.1|DSER	LOC108096132|XP_017052998.1|DFIC
OG0004238	LOC110189921|XP_020815857.1|DSER	LOC108087359|XP_017040188.1|DFIC
OG0004239	LOC110187931|XP_020813101.1|DSER	LOC108098659|XP_017057223.1|DFIC
OG0004240	LOC110188724|XP_020814196.1|DSER	LOC108090189|XP_017044265.1|DFIC
OG0004241	LOC110191917|XP_020818561.1|DSER	LOC108099575|XP_017058667.1|DFIC
OG0004242	LOC110186921|XP_020811903.1|DSER	LOC108099507|XP_017058559.1|DFIC
OG0004243	LOC110189103|XP_020814739.1|DSER, LOC110189045|XP_020814673.1|DSER	LOC108088978|XP_017042509.1|DFIC
OG0004244	LOC110190312|XP_020816363.1|DSER	LOC108087288|XP_017040086.1|DFIC
OG0004245	LOC110187010|XP_020812036.1|DSER	LOC108100537|XP_017059985.1|DFIC
OG0004246	LOC110181267|XP_020804632.1|DSER	LOC108100624|XP_017060112.1|DFIC
OG0004247	LOC110183252|XP_020807136.1|DSER, LOC110183243|XP_020807123.1|DSER	LOC108091344|XP_017045981.1|DFIC
OG0004248	LOC110182882|XP_020806685.1|DSER	LOC108094941|XP_017051291.1|DFIC
OG0004249	LOC110178824|XP_020801750.1|DSER	LOC108099054|XP_017057809.1|DFIC
OG0004250	LOC110185635|XP_020810251.1|DSER	LOC108092713|XP_017047928.1|DFIC
OG0004251	LOC110179659|XP_020802915.1|DSER	LOC108092844|XP_017048140.1|DFIC
OG0004252	LOC110186612|XP_020811506.1|DSER	LOC108102042|XP_017062154.1|DFIC
OG0004253	LOC110188371|XP_020813743.1|DSER	LOC108099266|XP_017058130.1|DFIC
OG0004254	LOC110176003|XP_020797866.1|DSER	LOC108097798|XP_017055818.1|DFIC
OG0004255	LOC110184932|XP_020809236.1|DSER	LOC108092289|XP_017047314.1|DFIC
OG0004256	LOC110185909|XP_020810618.1|DSER	LOC108090362|XP_017044476.1|DFIC
OG0004257	LOC110190858|XP_020817167.1|DSER	LOC108088438|XP_017041702.1|DFIC
OG0004258	LOC110186303|XP_020811083.1|DSER	LOC108095918|XP_017052734.1|DFIC
OG0004259	LOC110186480|XP_020811364.1|DSER	LOC108090453|XP_017044634.1|DFIC
OG0004260	LOC110188094|XP_020813309.1|DSER	LOC108091376|XP_017046029.1|DFIC
OG0004261	LOC110177232|XP_020799514.1|DSER	LOC108090117|XP_017044133.1|DFIC
OG0004262	LOC110184486|XP_020808702.1|DSER	LOC108092058|XP_017047007.1|DFIC
OG0004263	LOC110188576|XP_020813999.1|DSER	LOC108101083|XP_017060771.1|DFIC
OG0004264	LOC110186658|XP_020811585.1|DSER	LOC108098576|XP_017057101.1|DFIC
OG0004265	LOC110188286|XP_020813642.1|DSER	LOC108093553|XP_017049138.1|DFIC
OG0004266	LOC110191934|XP_020818610.1|DSER	LOC108097061|XP_017054588.1|DFIC
OG0004267	LOC110187939|XP_020813113.1|DSER	LOC108098914|XP_017057605.1|DFIC
OG0004268	LOC110180256|XP_020803571.1|DSER	LOC108093904|XP_017049752.1|DFIC
OG0004269	LOC110176325|XP_020798303.1|DSER	LOC108093933|XP_017049799.1|DFIC
OG0004270	LOC110182731|XP_020806494.1|DSER	LOC108093632|XP_017049279.1|DFIC
OG0004271	LOC110189744|XP_020815605.1|DSER	LOC108087780|XP_017040800.1|DFIC
OG0004272	LOC110191030|XP_020817407.1|DSER	LOC108092201|XP_017047216.1|DFIC
OG0004273	LOC110190996|XP_020817368.1|DSER	LOC108088014|XP_017041114.1|DFIC
OG0004274	LOC110181843|XP_020805409.1|DSER	LOC108095536|XP_017052152.1|DFIC
OG0004275	LOC110182181|XP_020805844.1|DSER	LOC108095568|XP_017052207.1|DFIC
OG0004276	LOC110189069|XP_020814698.1|DSER	LOC108096234|XP_017053119.1|DFIC
OG0004277	LOC110178951|XP_020801911.1|DSER	LOC108100209|XP_017059474.1|DFIC
OG0004278	LOC110180357|XP_020803677.1|DSER	LOC108095577|XP_017052218.1|DFIC
OG0004279	LOC110178145|XP_020800832.1|DSER	LOC108091453|XP_017046141.1|DFIC
OG0004280	LOC110183522|XP_020807469.1|DSER	LOC108095295|XP_017051827.1|DFIC
OG0004281	LOC110176885|XP_020799028.1|DSER	LOC108101604|XP_017061507.1|DFIC
OG0004282	LOC110178811|XP_020801733.1|DSER	LOC108090515|XP_017044723.1|DFIC
OG0004283	LOC110178805|XP_020801721.1|DSER	LOC108090516|XP_017044724.1|DFIC
OG0004284	LOC110187409|XP_020812456.1|DSER	LOC108089848|XP_017043782.1|DFIC
OG0004285	LOC110191340|XP_020817843.1|DSER	LOC108087272|XP_017040068.1|DFIC
OG0004286	LOC110178966|XP_020801929.1|DSER	LOC108100232|XP_017059498.1|DFIC
OG0004287	LOC110178916|XP_020801854.1|DSER	LOC108100647|XP_017060141.1|DFIC
OG0004288	LOC110181231|XP_020804590.1|DSER	LOC108100529|XP_017059979.1|DFIC
OG0004289	LOC110189834|XP_020815689.1|DSER	LOC108088835|XP_017042290.1|DFIC
OG0004290	LOC110189466|XP_020815203.1|DSER	LOC108101568|XP_017061466.1|DFIC
OG0004291	LOC110190920|XP_020817243.1|DSER	LOC108086631|XP_017039095.1|DFIC
OG0004292	LOC110190544|XP_020816752.1|DSER	LOC108089441|XP_017043167.1|DFIC
OG0004293	LOC110190191|XP_020816200.1|DSER	LOC108096382|XP_017053428.1|DFIC
OG0004294	LOC110176156|XP_020798052.1|DSER	LOC108087515|XP_017040407.1|DFIC
OG0004295	LOC110176190|XP_020798099.1|DSER	LOC108087559|XP_017040473.1|DFIC
OG0004296	LOC110176140|XP_020798035.1|DSER	LOC108087477|XP_017040342.1|DFIC
OG0004297	LOC110177991|XP_020800652.1|DSER	LOC108101944|XP_017062018.1|DFIC
OG0004298	LOC110189362|XP_020815064.1|DSER	LOC108090439|XP_017044606.1|DFIC
OG0004299	LOC110189777|XP_020815660.1|DSER	LOC108096522|XP_017053640.1|DFIC
OG0004300	LOC110182883|XP_020806686.1|DSER	LOC108094942|XP_017051292.1|DFIC
OG0004301	LOC110190658|XP_020816918.1|DSER	LOC108089437|XP_017043160.1|DFIC
OG0004302	LOC110176336|XP_020798317.1|DSER	LOC108093734|XP_017049478.1|DFIC
OG0004303	LOC110191213|XP_020817642.1|DSER	LOC108090872|XP_017045255.1|DFIC
OG0004304	LOC110179481|XP_020802716.1|DSER	LOC108093650|XP_017049297.1|DFIC
OG0004305	LOC110180496|XP_020803837.1|DSER	LOC108094859|XP_017051156.1|DFIC
OG0004306	LOC110177858|XP_020800464.1|DSER	LOC108087701|XP_017040706.1|DFIC
OG0004307	LOC110178341|XP_020801119.1|DSER	LOC108096712|XP_017054036.1|DFIC
OG0004308	LOC110191496|XP_020818020.1|DSER	LOC108090726|XP_017045027.1|DFIC
OG0004309	LOC110190642|XP_020816899.1|DSER	LOC108093918|XP_017049778.1|DFIC
OG0004310	LOC110178247|XP_020800957.1|DSER	LOC108090440|XP_017044607.1|DFIC
OG0004311	LOC110178555|XP_020801384.1|DSER	LOC108100626|XP_017060116.1|DFIC
OG0004312	LOC110178546|XP_020801369.1|DSER	LOC108090930|XP_017045355.1|DFIC
OG0004313	LOC110189279|XP_020814960.1|DSER	LOC108094294|XP_017050286.1|DFIC
OG0004314	LOC110177932|XP_020800571.1|DSER	LOC108096799|XP_017054170.1|DFIC
OG0004315	LOC110176329|XP_020798312.1|DSER	LOC108101901|XP_017061958.1|DFIC
OG0004316	LOC110189450|XP_020815181.1|DSER	LOC108090702|XP_017044982.1|DFIC
OG0004317	LOC110176909|XP_020799058.1|DSER	LOC108101607|XP_017061509.1|DFIC
OG0004318	LOC110175958|XP_020797810.1|DSER	LOC108090854|XP_017045222.1|DFIC
OG0004319	LOC110175924|XP_020797763.1|DSER	LOC108096878|XP_017054301.1|DFIC
OG0004320	LOC110188382|XP_020813760.1|DSER	LOC108099477|XP_017058522.1|DFIC
OG0004321	LOC110183851|XP_020807860.1|DSER	LOC108100969|XP_017060609.1|DFIC
OG0004322	LOC110188345|XP_020813712.1|DSER, LOC110183639|XP_020807622.1|DSER	LOC108087381|XP_017040210.1|DFIC
OG0004323	LOC110178747|XP_020801637.1|DSER	LOC108100582|XP_017060050.1|DFIC
OG0004324	LOC110187450|XP_020812498.1|DSER	LOC108089943|XP_017043922.1|DFIC
OG0004325	LOC110179934|XP_020803193.1|DSER	LOC108096895|XP_017054329.1|DFIC
OG0004326	LOC110179923|XP_020803183.1|DSER	LOC108096894|XP_017054328.1|DFIC
OG0004327	LOC110181896|XP_020805487.1|DSER	LOC108094691|XP_017050905.1|DFIC
OG0004328	LOC110181127|XP_020804458.1|DSER	LOC108087712|XP_017040721.1|DFIC
OG0004329	LOC110191684|XP_020818258.1|DSER	LOC108090796|XP_017045133.1|DFIC
OG0004330	LOC110177354|XP_020799709.1|DSER	LOC108094073|XP_017050003.1|DFIC
OG0004331	LOC110189415|XP_020815133.1|DSER	LOC108090705|XP_017044987.1|DFIC
OG0004332	LOC110183444|XP_020807383.1|DSER	LOC108101247|XP_017060992.1|DFIC
OG0004333	LOC110184935|XP_020809239.1|DSER	LOC108098246|XP_017056524.1|DFIC
OG0004334	LOC110180316|XP_020803631.1|DSER, LOC110182708|XP_020806464.1|DSER	LOC108100910|XP_017060513.1|DFIC
OG0004335	LOC110189223|XP_020814862.1|DSER	LOC108094251|XP_017050199.1|DFIC
OG0004336	LOC110182868|XP_020806670.1|DSER	LOC108094885|XP_017051209.1|DFIC
OG0004337	LOC110184179|XP_020808249.1|DSER	LOC108092722|XP_017047940.1|DFIC
OG0004338	LOC110190630|XP_020816883.1|DSER	LOC108096271|XP_017053222.1|DFIC
OG0004339	LOC110178102|XP_020800774.1|DSER	LOC108086726|XP_017039241.1|DFIC
OG0004340	LOC110178087|XP_020800753.1|DSER	LOC108086725|XP_017039240.1|DFIC
OG0004341	LOC110177936|XP_020800577.1|DSER	LOC108096921|XP_017054361.1|DFIC
OG0004342	LOC110180237|XP_020803553.1|DSER	LOC108095230|XP_017051739.1|DFIC
OG0004343	LOC110180238|XP_020803554.1|DSER	LOC108095224|XP_017051730.1|DFIC
OG0004344	LOC110180231|XP_020803542.1|DSER	LOC108090905|XP_017045310.1|DFIC
OG0004345	LOC110185045|XP_020809356.1|DSER	LOC108094391|XP_017050445.1|DFIC
OG0004346	LOC110180076|XP_020803362.1|DSER	LOC108101917|XP_017061982.1|DFIC
OG0004347	LOC110179119|XP_020802172.1|DSER	LOC108101883|XP_017061915.1|DFIC
OG0004348	LOC110191519|XP_020818046.1|DSER	LOC108090648|XP_017044915.1|DFIC
OG0004349	LOC110191471|XP_020817982.1|DSER	LOC108090721|XP_017045013.1|DFIC
OG0004350	LOC110189586|XP_020815378.1|DSER	LOC108093980|XP_017049878.1|DFIC
OG0004351	LOC110189722|XP_020815571.1|DSER	LOC108096642|XP_017053895.1|DFIC
OG0004352	LOC110188244|XP_020813567.1|DSER	LOC108098573|XP_017057096.1|DFIC
OG0004353	LOC110177430|XP_020799813.1|DSER	LOC108095920|XP_017052741.1|DFIC
OG0004354	LOC110191774|XP_020818379.1|DSER	LOC108097468|XP_017055233.1|DFIC
OG0004355	LOC110191936|XP_020818612.1|DSER	LOC108091780|XP_017046622.1|DFIC
OG0004356	LOC110179191|XP_020802263.1|DSER	LOC108087799|XP_017040833.1|DFIC
OG0004357	LOC110189305|XP_020815000.1|DSER	LOC108094006|XP_017049922.1|DFIC
OG0004358	LOC110176333|XP_020798314.1|DSER	LOC108087720|XP_017040729.1|DFIC
OG0004359	LOC110177848|XP_020800450.1|DSER	LOC108095158|XP_017051589.1|DFIC
OG0004360	LOC110185211|XP_020809600.1|DSER	LOC108088346|XP_017041581.1|DFIC
OG0004361	LOC110190749|XP_020817034.1|DSER	LOC108087298|XP_017040099.1|DFIC
OG0004362	LOC110183649|XP_020807632.1|DSER	LOC108100108|XP_017059348.1|DFIC
OG0004363	LOC110180339|XP_020803659.1|DSER	LOC108095576|XP_017052216.1|DFIC
OG0004364	LOC110189398|XP_020815113.1|DSER	LOC108087782|XP_017040802.1|DFIC
OG0004365	LOC110179247|XP_020802365.1|DSER	LOC108095210|XP_017051709.1|DFIC
OG0004366	LOC110190048|XP_020816016.1|DSER, LOC110178147|XP_020800834.1|DSER	LOC108091455|XP_017046144.1|DFIC
OG0004367	LOC110184666|XP_020808933.1|DSER	LOC108100147|XP_017059390.1|DFIC
OG0004368	LOC110190354|XP_020816418.1|DSER	LOC108088775|XP_017042218.1|DFIC
OG0004369	LOC110180484|XP_020803829.1|DSER	LOC108101517|XP_017061367.1|DFIC
OG0004370	LOC110182168|XP_020805832.1|DSER	LOC108090427|XP_017044586.1|DFIC
OG0004371	LOC110181911|XP_020805503.1|DSER	LOC108091192|XP_017045761.1|DFIC
OG0004372	LOC110177432|XP_020799818.1|DSER	LOC108101942|XP_017062016.1|DFIC
OG0004373	LOC110189406|XP_020815121.1|DSER	LOC108087377|XP_017040208.1|DFIC
OG0004374	LOC110180065|XP_020803346.1|DSER	LOC108093727|XP_017049427.1|DFIC
OG0004375	LOC110188274|XP_020813624.1|DSER	LOC108089614|XP_017043465.1|DFIC
OG0004376	LOC110190200|XP_020816211.1|DSER	LOC108100697|XP_017060208.1|DFIC
OG0004377	LOC110190473|XP_020816642.1|DSER	LOC108087570|XP_017040489.1|DFIC
OG0004378	LOC110177703|XP_020800189.1|DSER	LOC108101830|XP_017061826.1|DFIC
OG0004379	LOC110179250|XP_020802367.1|DSER	LOC108095213|XP_017051713.1|DFIC
OG0004380	LOC110189447|XP_020815179.1|DSER	LOC108090443|XP_017044613.1|DFIC
OG0004381	LOC110191014|XP_020817391.1|DSER	LOC108097631|XP_017055551.1|DFIC
OG0004382	LOC110189623|XP_020815423.1|DSER	LOC108086729|XP_017039245.1|DFIC
OG0004383	LOC110179268|XP_020802389.1|DSER	LOC108093811|XP_017049613.1|DFIC
OG0004384	LOC110179272|XP_020802394.1|DSER	LOC108093883|XP_017049727.1|DFIC
OG0004385	LOC110177990|XP_020800648.1|DSER	LOC108094039|XP_017049961.1|DFIC
OG0004386	LOC110177857|XP_020800463.1|DSER	LOC108087731|XP_017040740.1|DFIC
OG0004387	LOC110179815|XP_020803079.1|DSER	LOC108095436|XP_017052035.1|DFIC
OG0004388	LOC110178327|XP_020801096.1|DSER	LOC108086775|XP_017039309.1|DFIC
OG0004389	LOC110183674|XP_020807667.1|DSER	LOC108100553|XP_017060013.1|DFIC
OG0004390	LOC110190217|XP_020816232.1|DSER	LOC108096381|XP_017053425.1|DFIC
OG0004391	LOC110179595|XP_020802856.1|DSER	LOC108094785|XP_017051048.1|DFIC
OG0004392	LOC110189856|XP_020815732.1|DSER	LOC108096288|XP_017053248.1|DFIC
OG0004393	LOC110178471|XP_020801270.1|DSER	LOC108087820|XP_017040877.1|DFIC
OG0004394	LOC110176853|XP_020798986.1|DSER	LOC108090528|XP_017044736.1|DFIC
OG0004395	LOC110189688|XP_020815521.1|DSER	LOC108094789|XP_017051050.1|DFIC
OG0004396	LOC110189446|XP_020815177.1|DSER	LOC108096387|XP_017053481.1|DFIC
OG0004397	LOC110189745|XP_020815607.1|DSER	LOC108087784|XP_017040804.1|DFIC
OG0004398	LOC110189747|XP_020815610.1|DSER	LOC108087789|XP_017040811.1|DFIC
OG0004399	LOC110178315|XP_020801085.1|DSER	LOC108093702|XP_017049381.1|DFIC
OG0004400	LOC110188757|XP_020814258.1|DSER	LOC108099448|XP_017058475.1|DFIC
OG0004401	LOC110191484|XP_020818008.1|DSER	LOC108090971|XP_017045414.1|DFIC
OG0004402	LOC110180944|XP_020804282.1|DSER	LOC108090939|XP_017045364.1|DFIC
OG0004403	LOC110177800|XP_020800388.1|DSER	LOC108086682|XP_017039164.1|DFIC
OG0004404	LOC110189308|XP_020815002.1|DSER	LOC108095028|XP_017051391.1|DFIC
OG0004405	LOC110178553|XP_020801378.1|DSER	LOC108100490|XP_017059913.1|DFIC
OG0004406	LOC110189912|XP_020815840.1|DSER	LOC108095423|XP_017052017.1|DFIC
OG0004407	LOC110178397|XP_020801194.1|DSER	LOC108090355|XP_017044469.1|DFIC
OG0004408	LOC110191189|XP_020817616.1|DSER	LOC108095479|XP_017052083.1|DFIC
OG0004409	LOC110185426|XP_020809899.1|DSER	LOC108095061|XP_017051467.1|DFIC
OG0004410	LOC110187679|XP_020812806.1|DSER	LOC108093863|XP_017049692.1|DFIC
OG0004411	LOC110179834|XP_020803101.1|DSER	LOC108093594|XP_017049209.1|DFIC
OG0004412	LOC110179814|XP_020803078.1|DSER	LOC108093593|XP_017049208.1|DFIC
OG0004413	LOC110191479|XP_020817999.1|DSER	LOC108090910|XP_017045321.1|DFIC
OG0004414	LOC110191618|XP_020818167.1|DSER	LOC108090987|XP_017045432.1|DFIC
OG0004415	LOC110177833|XP_020800437.1|DSER	LOC108093940|XP_017049814.1|DFIC
OG0004416	LOC110189430|XP_020815159.1|DSER	LOC108093954|XP_017049843.1|DFIC
OG0004417	LOC110189690|XP_020815526.1|DSER	LOC108099620|XP_017058732.1|DFIC
OG0004418	LOC110189428|XP_020815150.1|DSER	LOC108096703|XP_017054026.1|DFIC
OG0004419	LOC110189340|XP_020815041.1|DSER	LOC108090259|XP_017044356.1|DFIC
OG0004420	LOC110177591|XP_020800037.1|DSER	LOC108096521|XP_017053639.1|DFIC
OG0004421	LOC110178913|XP_020801851.1|DSER	LOC108099956|XP_017059124.1|DFIC
OG0004422	LOC110185228|XP_020809617.1|DSER	LOC108099766|XP_017058884.1|DFIC
OG0004423	LOC110183615|XP_020807629.1|DSER	LOC108093710|XP_017049397.1|DFIC
OG0004424	LOC110176707|XP_020798808.1|DSER	LOC108101927|XP_017061999.1|DFIC
OG0004425	LOC110184647|XP_020808908.1|DSER	LOC108100435|XP_017059843.1|DFIC
OG0004426	LOC110184667|XP_020808934.1|DSER	LOC108100558|XP_017060020.1|DFIC
OG0004427	LOC110176712|XP_020798811.1|DSER	LOC108096349|XP_017053386.1|DFIC
OG0004428	LOC110185460|XP_020809965.1|DSER	LOC108100310|XP_017059605.1|DFIC, LOC108091578|XP_017046344.1|DFIC
OG0004429	LOC110187433|XP_020812482.1|DSER	LOC108089993|XP_017043984.1|DFIC
OG0004430	LOC110176131|XP_020798026.1|DSER	LOC108087498|XP_017040383.1|DFIC
OG0004431	LOC110189400|XP_020815117.1|DSER	LOC108099378|XP_017058360.1|DFIC
OG0004432	LOC110189391|XP_020815104.1|DSER	LOC108099374|XP_017058356.1|DFIC
OG0004433	LOC110177512|XP_020799926.1|DSER	LOC108088912|XP_017042413.1|DFIC
OG0004434	LOC110189746|XP_020815609.1|DSER	LOC108087786|XP_017040808.1|DFIC
OG0004435	LOC110191760|XP_020818360.1|DSER	LOC108094934|XP_017051282.1|DFIC
OG0004436	LOC110177995|XP_020800653.1|DSER	LOC108093683|XP_017049352.1|DFIC
OG0004437	LOC110180247|XP_020803563.1|DSER	LOC108095254|XP_017051770.1|DFIC
OG0004438	LOC110179271|XP_020802393.1|DSER	LOC108093814|XP_017049618.1|DFIC
OG0004439	LOC110190944|XP_020817281.1|DSER	LOC108086690|XP_017039174.1|DFIC
OG0004440	LOC110177603|XP_020800064.1|DSER	LOC108093865|XP_017049694.1|DFIC
OG0004441	LOC110182229|XP_020805913.1|DSER, LOC110181302|XP_020804682.1|DSER	LOC108094113|XP_017050023.1|DFIC
OG0004442	LOC110176617|XP_020798705.1|DSER	LOC108093617|XP_017049242.1|DFIC
OG0004443	LOC110181283|XP_020804665.1|DSER	LOC108089500|XP_017043293.1|DFIC
OG0004444	LOC110176278|XP_020798257.1|DSER	LOC108093757|XP_017049514.1|DFIC
OG0004445	LOC110191636|XP_020818186.1|DSER	LOC108090883|XP_017045274.1|DFIC
