Orthogroup	DSIM.longest_only	AAEG.longest_only
OG0003610	LOC6738532|XP_002085338.1|DSIM	LOC5576961|XP_001663056.2|AAEG
OG0003611	LOC27207730|XP_039149493.1|DSIM	LOC5571818|XP_021697130.1|AAEG
OG0003612	LOC6735459|XP_002082398.2|DSIM	LOC5571827|XP_021697152.1|AAEG
OG0003613	LOC6733394|XP_002080451.1|DSIM	LOC5573466|XP_001660886.2|AAEG
OG0003614	LOC6733395|XP_002080452.1|DSIM	LOC5573465|XP_001660887.1|AAEG
OG0003615	LOC6735862|XP_016029227.1|DSIM	LOC110675782|XP_021697245.1|AAEG
OG0003616	LOC6735730|XP_002082643.1|DSIM	LOC5577568|XP_001663442.1|AAEG
OG0003617	LOC6734174|XP_016027183.1|DSIM	LOC110675790|XP_021697279.1|AAEG
OG0003618	LOC6734173|XP_016027181.1|DSIM	LOC5574903|XP_021697274.1|AAEG
OG0003619	LOC6734236|XP_016027287.1|DSIM	LOC5574912|XP_021697293.1|AAEG
OG0003620	LOC6736016|XP_002082925.1|DSIM	LOC5578898|XP_001664109.2|AAEG
OG0003621	LOC27207386|XP_016031122.1|DSIM	LOC110675810|XP_021697327.1|AAEG, LOC5571598|XP_011493059.2|AAEG
OG0003622	LOC6737381|XP_016031126.1|DSIM	LOC110675811|XP_021697329.1|AAEG, LOC5571597|XP_001653721.2|AAEG
OG0003623	LOC6734329|XP_016027405.1|DSIM	LOC5570735|XP_001659326.1|AAEG
OG0003624	LOC6735916|XP_002082826.1|DSIM	LOC5579975|XP_021697397.1|AAEG
OG0003625	LOC6733391|XP_002080448.1|DSIM	LOC5574421|XP_001661438.1|AAEG
OG0003626	LOC6734625|XP_016027779.2|DSIM	LOC5576843|XP_001662949.1|AAEG
OG0003627	LOC6735165|XP_039148781.1|DSIM	LOC5577050|XP_001663147.2|AAEG
OG0003628	LOC6733715|XP_039148805.1|DSIM	LOC5576845|XP_021697495.1|AAEG
OG0003629	LOC6734259|XP_002081288.1|DSIM	LOC5564960|XP_021697514.1|AAEG
OG0003630	LOC27208785|XP_016029393.1|DSIM	LOC5579516|XP_021697513.1|AAEG
OG0003631	LOC6738714|XP_002085515.1|DSIM	LOC110681439|XP_021712886.1|AAEG, LOC5566249|XP_021697520.1|AAEG
OG0003632	LOC6736848|XP_016030496.1|DSIM	LOC5576854|XP_001656279.1|AAEG
OG0003633	LOC6734220|XP_002081249.1|DSIM	LOC5575244|XP_021697543.1|AAEG
OG0003634	LOC6737300|XP_016031011.2|DSIM	LOC5574066|XP_021697592.1|AAEG
OG0003635	LOC6736620|XP_039149243.1|DSIM	LOC5565621|XP_021697596.1|AAEG
OG0003636	LOC6733649|XP_002080703.1|DSIM	LOC5565623|XP_001649978.2|AAEG
OG0003637	LOC6734184|XP_002081213.1|DSIM	LOC110680630|XP_021712118.1|AAEG, LOC5564737|XP_001649083.3|AAEG
OG0003638	LOC6738746|XP_016032557.1|DSIM	LOC5572754|XP_021697617.1|AAEG
OG0003639	LOC6731668|XP_002078808.1|DSIM	LOC5565412|XP_001649759.1|AAEG
OG0003640	LOC6734610|XP_016027763.1|DSIM	LOC5578399|XP_021697634.1|AAEG
OG0003641	LOC6735526|XP_002082462.1|DSIM	LOC5571951|XP_001660055.1|AAEG, LOC5572768|XP_001660589.1|AAEG
OG0003642	LOC6733500|XP_016026459.1|DSIM	LOC5566366|XP_021697649.1|AAEG
OG0003643	LOC6736019|XP_002082928.1|DSIM	LOC110675919|XP_021697651.1|AAEG
OG0003644	LOC6733803|XP_016026761.1|DSIM	LOC5573545|XP_001654680.1|AAEG
OG0003645	LOC6736529|XP_002083399.2|DSIM	LOC5571703|XP_001659845.2|AAEG
OG0003646	LOC6737215|XP_002084055.1|DSIM	LOC5565875|XP_021697696.1|AAEG
OG0003647	LOC6737405|XP_002084243.1|DSIM	LOC5567984|XP_001657805.2|AAEG
OG0003648	LOC6731030|XP_002078191.2|DSIM	LOC5565748|XP_001650108.2|AAEG
OG0003649	LOC6729530|XP_002104838.2|DSIM	LOC5565555|XP_001649906.1|AAEG
OG0003650	LOC6726058|XP_002107040.2|DSIM	LOC5565559|XP_021697733.1|AAEG
OG0003651	LOC6730171|XP_016036930.1|DSIM	LOC5564456|XP_021697774.1|AAEG
OG0003652	LOC6737856|XP_002084684.1|DSIM	LOC5570336|XP_001653165.1|AAEG
OG0003653	LOC6738743|XP_002085543.1|DSIM	LOC5573421|XP_021697823.1|AAEG
OG0003654	LOC6738420|XP_002085229.2|DSIM	LOC5573417|XP_001654591.1|AAEG
OG0003655	LOC6732823|XP_002079936.1|DSIM	LOC5573416|XP_001654590.2|AAEG
OG0003656	LOC6737861|XP_016031631.1|DSIM	LOC5564145|XP_021697831.1|AAEG
OG0003657	LOC6739630|XP_016031371.1|DSIM	LOC5578038|XP_001663658.2|AAEG
OG0003658	LOC27206879|XP_016035452.1|DSIM	LOC5563748|XP_021697833.1|AAEG
OG0003659	LOC6738775|XP_002085575.1|DSIM	LOC5576553|XP_021697848.1|AAEG
OG0003660	LOC6736217|XP_039149354.1|DSIM	LOC5576547|XP_021697849.1|AAEG
OG0003661	LOC6736509|XP_016030086.1|DSIM	LOC5575117|XP_021697884.1|AAEG
OG0003662	LOC6738974|XP_002085769.1|DSIM	LOC5575143|XP_021697917.1|AAEG
OG0003663	LOC27209237|XP_039149783.1|DSIM	LOC5577083|XP_001656317.1|AAEG
OG0003664	LOC6736924|XP_039149780.1|DSIM	LOC5577077|XP_021697922.1|AAEG
OG0003665	LOC6733846|XP_016026862.1|DSIM	LOC5571197|XP_021697945.1|AAEG
OG0003666	LOC6733262|XP_016026150.1|DSIM	LOC5573986|XP_021697972.1|AAEG
OG0003667	LOC6736610|XP_039149432.1|DSIM	LOC5573995|XP_021697981.1|AAEG
OG0003668	LOC27206146|XP_016026024.1|DSIM	LOC23687412|XP_021698133.1|AAEG
OG0003669	LOC6733906|XP_002080950.1|DSIM	LOC5569166|XP_001658356.1|AAEG
OG0003670	LOC6733905|XP_002080949.1|DSIM	LOC5569167|XP_001658357.1|AAEG
OG0003671	LOC6735911|XP_039148350.1|DSIM	LOC5577718|XP_021698177.1|AAEG
OG0003672	LOC6729569|XP_002104877.1|DSIM	LOC110676045|XP_021698198.1|AAEG
OG0003673	LOC6735685|XP_039147325.1|DSIM	LOC5575822|XP_001662247.2|AAEG
OG0003674	LOC6734694|XP_016027893.1|DSIM	LOC5567851|XP_021698252.1|AAEG
OG0003675	LOC6733470|XP_002080527.2|DSIM	LOC5567856|XP_001651881.1|AAEG
OG0003676	LOC6733469|XP_016026421.1|DSIM	LOC5567854|XP_021698257.1|AAEG
OG0003677	LOC27209031|XP_016033087.1|DSIM	LOC5576040|XP_001662376.1|AAEG
OG0003678	LOC6736713|XP_016030324.1|DSIM	LOC5564253|XP_021712464.1|AAEG, LOC110676109|XP_021698350.1|AAEG
OG0003679	LOC6736708|XP_016030322.1|DSIM	LOC5564308|XP_001648652.1|AAEG
OG0003680	LOC6735010|XP_002081991.2|DSIM	LOC5568838|XP_001658204.2|AAEG
OG0003681	LOC6734662|XP_002081669.1|DSIM	LOC5568875|XP_021698385.1|AAEG
OG0003682	LOC6728362|XP_039150932.1|DSIM	LOC5568874|XP_021698400.1|AAEG
OG0003683	LOC6734263|XP_039148431.1|DSIM	LOC5572106|XP_021698409.1|AAEG
OG0003684	LOC27208937|XP_016031206.1|DSIM	LOC5574160|XP_001655069.1|AAEG
OG0003685	LOC6737351|XP_016031078.1|DSIM	LOC5571938|XP_021698447.1|AAEG
OG0003686	LOC6733785|XP_016026735.1|DSIM	LOC5569619|XP_001652901.1|AAEG
OG0003687	LOC6734985|XP_002081967.2|DSIM	LOC5569616|XP_021698472.1|AAEG
OG0003688	LOC6735726|XP_002082639.1|DSIM	LOC5565346|XP_001649689.1|AAEG
OG0003689	LOC6739136|XP_016032982.1|DSIM	LOC5563919|XP_021698485.1|AAEG
OG0003690	LOC120284776|XP_039149547.1|DSIM, LOC6738509|XP_039149546.1|DSIM	LOC5569604|XP_021698487.1|AAEG
OG0003691	LOC6738207|XP_016032035.1|DSIM	LOC110676131|XP_021698493.1|AAEG, LOC110675143|XP_021695216.1|AAEG
OG0003692	LOC6733376|XP_039147418.1|DSIM	LOC5569591|XP_021698549.1|AAEG
OG0003693	LOC6736209|XP_039149705.1|DSIM	LOC5570788|XP_001653292.1|AAEG
OG0003694	LOC6738314|XP_016032163.1|DSIM	LOC5570794|XP_001653296.1|AAEG
OG0003695	LOC6738459|XP_002085266.1|DSIM	LOC5564902|XP_001649245.2|AAEG
OG0003696	LOC6734022|XP_002081061.1|DSIM	LOC5579150|XP_021698648.1|AAEG
OG0003697	LOC6733826|XP_016026809.1|DSIM	LOC5572295|XP_021698721.1|AAEG
OG0003698	LOC6737443|XP_016031214.1|DSIM	LOC5572284|XP_001653969.1|AAEG
OG0003699	LOC6736083|XP_016029478.1|DSIM	LOC5567317|XP_021698753.1|AAEG
OG0003700	LOC6736132|XP_002083032.1|DSIM	LOC5572272|XP_001653957.2|AAEG
OG0003701	LOC6731429|XP_002078581.1|DSIM	LOC5572269|XP_001653954.1|AAEG
OG0003702	LOC6738011|XP_016031807.1|DSIM	LOC5572266|XP_001653951.1|AAEG
OG0003703	LOC6736578|XP_016030174.1|DSIM	LOC5574042|XP_021698766.1|AAEG
OG0003704	LOC6738457|XP_002085264.2|DSIM	LOC5575360|XP_001661892.2|AAEG
OG0003705	LOC6739319|XP_039148404.1|DSIM	LOC5572191|XP_021698801.1|AAEG
OG0003706	LOC27207062|XP_016030571.1|DSIM	LOC5565819|XP_021698841.1|AAEG
OG0003707	LOC6736308|XP_039149172.1|DSIM	LOC5575064|XP_021698851.1|AAEG
OG0003708	LOC27207496|XP_016032138.2|DSIM	LOC5566015|XP_021698872.1|AAEG
OG0003709	LOC6734241|XP_002081270.1|DSIM	LOC5566018|XP_001650384.2|AAEG
OG0003710	LOC6734242|XP_002081271.1|DSIM	LOC5566025|XP_021698881.1|AAEG
OG0003711	LOC6738701|XP_002085503.1|DSIM	LOC5574346|XP_001661381.1|AAEG
OG0003712	LOC6734484|XP_002081503.1|DSIM	LOC5565753|XP_001650112.2|AAEG
OG0003713	LOC6735398|XP_039147356.1|DSIM	LOC5574343|XP_001661378.2|AAEG
OG0003714	LOC6735399|XP_002082346.1|DSIM	LOC5574341|XP_021698911.1|AAEG
OG0003715	LOC6737261|XP_002084101.1|DSIM	LOC5577796|XP_021698955.1|AAEG
OG0003716	LOC6737908|XP_039148935.1|DSIM	LOC23687946|XP_021698970.1|AAEG
OG0003717	LOC6738366|XP_002085175.1|DSIM	LOC5577272|XP_001656371.1|AAEG
OG0003718	LOC6737233|XP_002084073.1|DSIM	LOC5574567|XP_021699003.1|AAEG
OG0003719	LOC6738005|XP_002084820.1|DSIM	LOC110676244|XP_021699030.1|AAEG
OG0003720	LOC6740277|XP_016040261.1|DSIM	LOC5573291|XP_021699052.1|AAEG
OG0003721	LOC6735722|XP_002082635.2|DSIM	LOC5573292|XP_001654507.1|AAEG
OG0003722	LOC6737163|XP_016030820.1|DSIM	LOC5564044|XP_021699093.1|AAEG
OG0003723	LOC6737429|XP_002084266.1|DSIM	LOC5577458|XP_001663389.1|AAEG
OG0003724	LOC6736896|XP_016030542.1|DSIM	LOC5575702|XP_001662153.1|AAEG
OG0003725	LOC6737837|XP_016031617.1|DSIM	LOC5575495|XP_021699130.1|AAEG
OG0003726	LOC6736871|XP_002083724.1|DSIM	LOC5579263|XP_021699132.1|AAEG
OG0003727	LOC6738997|XP_016032824.1|DSIM	LOC5565706|XP_021699195.1|AAEG
OG0003728	LOC6727862|XP_016034437.1|DSIM	LOC5566098|XP_021699212.1|AAEG
OG0003729	LOC6736408|XP_039150114.1|DSIM	LOC5566099|XP_021699209.1|AAEG
OG0003730	LOC6736532|XP_039149109.1|DSIM	LOC5573007|XP_021699256.1|AAEG
OG0003731	LOC6736752|XP_002083608.1|DSIM	LOC5574538|XP_001655189.2|AAEG
OG0003732	LOC6737604|XP_002084436.3|DSIM	LOC5575610|XP_021699284.1|AAEG
OG0003733	LOC6736327|XP_016029805.1|DSIM	LOC5572983|XP_001654307.2|AAEG
OG0003734	LOC6734433|XP_039149368.1|DSIM	LOC5578843|XP_021699297.1|AAEG
OG0003735	LOC6735961|XP_002082870.1|DSIM	LOC5578853|XP_021699343.1|AAEG
OG0003736	LOC6735139|XP_002082116.1|DSIM	LOC5578854|XP_001664061.1|AAEG
OG0003737	LOC6735687|XP_002082603.1|DSIM	LOC5578877|XP_001664064.2|AAEG
OG0003738	LOC6735762|XP_016029135.1|DSIM	LOC5572868|XP_001660627.2|AAEG
OG0003739	LOC6733385|XP_002080442.1|DSIM	LOC5572863|XP_021699395.1|AAEG
OG0003740	LOC27208943|XP_016026304.1|DSIM	LOC5564603|XP_021699399.1|AAEG
OG0003741	LOC6736328|XP_016029806.1|DSIM	LOC5564600|XP_001648946.1|AAEG
OG0003742	LOC6738621|XP_002085423.1|DSIM	LOC5575203|XP_001661842.1|AAEG
OG0003743	LOC6733465|XP_016026416.1|DSIM	LOC5575925|XP_021699449.1|AAEG
OG0003744	LOC6739291|XP_016026309.1|DSIM	LOC5575924|XP_001655915.2|AAEG
OG0003745	LOC6734163|XP_002081192.1|DSIM	LOC5575920|XP_001655911.1|AAEG
OG0003746	LOC6735469|XP_039148256.1|DSIM	LOC5575915|XP_021699455.1|AAEG
OG0003747	LOC6737807|XP_002084635.1|DSIM	LOC5570352|XP_021699456.1|AAEG
OG0003748	LOC6737803|XP_016031588.1|DSIM	LOC5570351|XP_021699457.1|AAEG
OG0003749	LOC6737798|XP_002084626.1|DSIM	LOC5570349|XP_001653178.1|AAEG
OG0003750	LOC6737801|XP_016031584.1|DSIM	LOC5570348|XP_021699463.1|AAEG
OG0003751	LOC6737795|XP_016031573.1|DSIM	LOC5570347|XP_021699465.1|AAEG
OG0003752	LOC6738406|XP_016032262.1|DSIM	LOC110680767|XP_021712245.1|AAEG, LOC5570328|XP_021699497.1|AAEG
OG0003753	LOC6737044|XP_039150251.1|DSIM	LOC5570324|XP_001653151.2|AAEG
OG0003754	LOC6737043|XP_039150248.1|DSIM	LOC5570322|XP_001653149.2|AAEG
OG0003755	LOC27206218|XP_039150309.1|DSIM	LOC5578490|XP_021699523.1|AAEG
OG0003756	LOC6733148|XP_016026018.2|DSIM	LOC5570727|XP_001659319.2|AAEG
OG0003757	LOC6736146|XP_016029532.1|DSIM	LOC5574455|XP_021699561.1|AAEG
OG0003758	LOC6735163|XP_016028447.1|DSIM	LOC5576991|XP_001663093.2|AAEG
OG0003759	LOC6737305|XP_016031018.1|DSIM	LOC5576979|XP_021699583.1|AAEG
OG0003760	LOC6734965|XP_016028264.1|DSIM	LOC110680436|XP_021711925.1|AAEG, LOC5576976|XP_021699594.1|AAEG
OG0003761	LOC6737291|XP_002084131.1|DSIM	LOC5576975|XP_001663070.2|AAEG
OG0003762	LOC6737293|XP_016031006.1|DSIM	LOC5576974|XP_021699600.1|AAEG
OG0003763	LOC6736973|XP_039149124.1|DSIM	LOC110681304|XP_021712753.1|AAEG, LOC5568335|XP_021699608.1|AAEG
OG0003764	LOC6736968|XP_016030608.1|DSIM	LOC5574473|XP_021699619.1|AAEG
OG0003765	LOC6732253|XP_002079382.1|DSIM	LOC5574474|XP_001655133.2|AAEG
OG0003766	LOC6725138|XP_016038109.1|DSIM	LOC5567477|XP_001657450.1|AAEG
OG0003767	LOC6734637|XP_002081645.1|DSIM	LOC5570866|XP_001659377.1|AAEG
OG0003768	LOC6739381|XP_016027018.1|DSIM	LOC110676375|XP_021699654.1|AAEG
OG0003769	LOC6733979|XP_002081023.1|DSIM	LOC5570876|XP_001659386.1|AAEG
OG0003770	LOC6724744|XP_016037435.1|DSIM	LOC5578270|XP_021699665.1|AAEG
OG0003771	LOC6737248|XP_016030960.1|DSIM	LOC5578261|XP_021699680.1|AAEG
OG0003772	LOC6737386|XP_002084224.1|DSIM	LOC5569280|XP_001652813.2|AAEG
OG0003773	LOC6733793|XP_016026753.1|DSIM	LOC5569281|XP_021699682.1|AAEG
OG0003774	LOC6733787|XP_016026740.1|DSIM	LOC5575621|XP_021699693.1|AAEG
OG0003775	LOC6740245|XP_039152754.1|DSIM	LOC5576380|XP_001662596.2|AAEG
OG0003776	LOC6733288|XP_016026193.1|DSIM	LOC5569572|XP_001658638.2|AAEG
OG0003777	LOC6733484|XP_002080541.1|DSIM	LOC5567697|XP_001651861.1|AAEG
OG0003778	LOC6733997|XP_039148869.1|DSIM	LOC5567695|XP_021699793.1|AAEG
OG0003779	LOC6735406|XP_016028720.1|DSIM	LOC5565718|XP_021699822.1|AAEG
OG0003780	LOC6734899|XP_002081896.1|DSIM	LOC5574832|XP_021699838.1|AAEG
OG0003781	LOC6740338|XP_039152157.1|DSIM	LOC5574828|XP_001661659.2|AAEG
OG0003782	LOC27209123|XP_016037695.1|DSIM	LOC5574827|XP_021699848.1|AAEG
OG0003783	LOC6729876|XP_002105179.2|DSIM	LOC5574637|XP_001661554.1|AAEG
OG0003784	LOC6733659|XP_039148249.1|DSIM	LOC5574642|XP_021699899.1|AAEG
OG0003785	LOC27207467|XP_016026010.1|DSIM	LOC5574646|XP_001661565.1|AAEG
OG0003786	LOC6735064|XP_016028354.1|DSIM	LOC5572038|XP_001660145.2|AAEG
OG0003787	LOC6739466|XP_016028352.1|DSIM	LOC5572039|XP_021699913.1|AAEG
OG0003788	LOC6735984|XP_002082893.1|DSIM	LOC5572041|XP_001660149.2|AAEG
OG0003789	LOC6733417|XP_039148091.1|DSIM	LOC5572048|XP_021699945.1|AAEG, LOC110680878|XP_021712359.1|AAEG
OG0003790	LOC6737108|XP_002083955.1|DSIM	LOC5564189|XP_001648526.1|AAEG
OG0003791	LOC6726968|XP_016033461.1|DSIM	LOC5569986|XP_021700012.1|AAEG
OG0003792	LOC6734970|XP_016028269.1|DSIM	LOC110681220|XP_021712682.1|AAEG, LOC5574372|XP_001661424.1|AAEG
OG0003793	LOC6736148|XP_016029534.1|DSIM	LOC5575905|XP_021700119.1|AAEG
OG0003794	LOC6735710|XP_016029083.1|DSIM	LOC5575899|XP_021700127.1|AAEG
OG0003795	LOC27207737|XP_016031895.2|DSIM	LOC5578895|XP_001664101.2|AAEG
OG0003796	LOC6730089|XP_002105382.1|DSIM	LOC5576279|XP_021700136.1|AAEG
OG0003797	LOC6732323|XP_016024986.1|DSIM	LOC5565480|XP_021700166.1|AAEG
OG0003798	LOC6733720|XP_016026691.1|DSIM	LOC5570378|XP_021700169.1|AAEG
OG0003799	LOC27206600|XP_016029112.2|DSIM	LOC5570383|XP_021700181.1|AAEG
OG0003800	LOC6732328|XP_002079456.1|DSIM	LOC5568035|XP_021700198.1|AAEG
OG0003801	LOC6732891|XP_016025611.1|DSIM	LOC5580248|XP_021700214.1|AAEG
OG0003802	LOC6732899|XP_002080004.2|DSIM	LOC5580249|XP_021700218.1|AAEG
OG0003803	LOC6730087|XP_016036852.1|DSIM	LOC110681064|XP_021712524.1|AAEG, LOC110675168|XP_021695247.1|AAEG
OG0003804	LOC6732346|XP_016024998.1|DSIM	LOC5570937|XP_021700238.1|AAEG
OG0003805	LOC6730406|XP_002077587.3|DSIM	LOC5570930|XP_021700245.1|AAEG
OG0003806	LOC6733155|XP_016026030.1|DSIM	LOC5570932|XP_001659404.1|AAEG
OG0003807	LOC6731142|XP_016023692.1|DSIM	LOC5577719|XP_021700253.1|AAEG
OG0003808	LOC27206216|XP_016032338.2|DSIM	LOC110680907|XP_021712384.1|AAEG, LOC5571158|XP_021700301.1|AAEG
OG0003809	LOC6732733|XP_016025465.1|DSIM	LOC110681459|XP_021712912.1|AAEG, LOC5568632|XP_021700313.1|AAEG, LOC5568637|XP_001652464.1|AAEG
OG0003810	LOC6736088|XP_016029484.1|DSIM	LOC5567649|XP_021700330.1|AAEG
OG0003811	LOC6735259|XP_016028607.1|DSIM	LOC5578151|XP_001663723.2|AAEG
OG0003812	LOC6730420|XP_039147089.1|DSIM	LOC5571946|XP_021700429.1|AAEG
OG0003813	LOC6731693|XP_002078829.1|DSIM	LOC5569380|XP_021700450.1|AAEG
OG0003814	LOC6732096|XP_016024768.1|DSIM	LOC5569498|XP_021700472.1|AAEG
OG0003815	LOC27206460|XP_016033859.1|DSIM	LOC5579340|XP_001647648.2|AAEG
OG0003816	LOC6732825|XP_016025547.1|DSIM	LOC5569510|XP_001658595.1|AAEG
OG0003817	LOC6731635|XP_002078775.1|DSIM	LOC5576950|XP_001663045.1|AAEG
OG0003818	LOC6732726|XP_016025458.1|DSIM	LOC110680414|XP_021711906.1|AAEG, LOC110676540|XP_021700504.1|AAEG
OG0003819	LOC6730926|XP_016023375.1|DSIM	LOC5577422|XP_001656497.1|AAEG
OG0003820	LOC6728842|XP_002104176.1|DSIM	LOC5578366|XP_001656937.1|AAEG
OG0003821	LOC6734482|XP_002081501.1|DSIM	LOC5578355|XP_001656925.1|AAEG
OG0003822	LOC6731210|XP_002078369.2|DSIM	LOC5566424|XP_001650824.1|AAEG
OG0003823	LOC6730615|XP_016023053.1|DSIM	LOC5566438|XP_021700561.1|AAEG
OG0003824	LOC6732837|XP_002079950.1|DSIM	LOC110676558|XP_021700624.1|AAEG
OG0003825	LOC6731533|XP_002078680.1|DSIM	LOC5570915|XP_021700627.1|AAEG
OG0003826	LOC27208514|XP_016023588.1|DSIM	LOC5570911|XP_001653388.1|AAEG
OG0003827	LOC6731631|XP_002078771.1|DSIM	LOC5570902|XP_001653379.1|AAEG
OG0003828	LOC6731634|XP_016024314.1|DSIM	LOC5570900|XP_021700654.1|AAEG
OG0003829	LOC6739237|XP_039154423.1|DSIM	LOC5570899|XP_021700658.1|AAEG
OG0003830	LOC6733064|XP_002080141.1|DSIM	LOC5572922|XP_001654255.1|AAEG
OG0003831	LOC6729037|XP_002104358.1|DSIM	LOC5572925|XP_001654260.2|AAEG
OG0003832	LOC6731268|XP_016023829.1|DSIM	LOC5572928|XP_001654263.2|AAEG
OG0003833	LOC6731270|XP_016023832.1|DSIM	LOC5572931|XP_011493072.1|AAEG
OG0003834	LOC6731283|XP_016023848.1|DSIM	LOC5574737|XP_021700707.1|AAEG
OG0003835	LOC6732445|XP_016025088.1|DSIM	LOC5571425|XP_021700750.1|AAEG
OG0003836	LOC6732756|XP_002079869.2|DSIM	LOC5566327|XP_001650716.1|AAEG
OG0003837	LOC6732754|XP_002079867.2|DSIM	LOC5574285|XP_021700779.1|AAEG, LOC110681472|XP_021712930.1|AAEG
OG0003838	LOC6730884|XP_016023309.1|DSIM	LOC5570424|XP_001659134.1|AAEG
OG0003839	LOC6732207|XP_002079336.1|DSIM	LOC5570432|XP_001659139.1|AAEG
OG0003840	LOC6733468|XP_002080525.1|DSIM	LOC5572643|XP_001654142.1|AAEG
OG0003841	LOC6730721|XP_016023152.1|DSIM	LOC5572652|XP_001654152.1|AAEG
OG0003842	LOC6731924|XP_016024595.1|DSIM	LOC5572664|XP_021700838.1|AAEG
OG0003843	LOC6732274|XP_039153672.1|DSIM	LOC5565770|XP_021700878.1|AAEG
OG0003844	LOC6732205|XP_016024883.1|DSIM	LOC5565771|XP_001650123.1|AAEG
OG0003845	LOC6732396|XP_039151659.1|DSIM	LOC5565769|XP_021695269.1|AAEG
OG0003846	LOC6731653|XP_016024334.1|DSIM	LOC110680286|XP_021711798.1|AAEG, LOC5565758|XP_021700904.1|AAEG
OG0003847	LOC27207473|XP_016024271.1|DSIM	LOC5565762|XP_021700917.1|AAEG
OG0003848	LOC6739737|XP_002076630.2|DSIM	LOC5564298|XP_021700923.1|AAEG
OG0003849	LOC6733872|XP_002080916.1|DSIM	LOC5565399|XP_001649729.1|AAEG
OG0003850	LOC6732293|XP_016024955.1|DSIM	LOC5565389|XP_001649742.3|AAEG
OG0003851	LOC6735410|XP_016028725.1|DSIM	LOC5569185|XP_001652768.1|AAEG
OG0003852	LOC6730670|XP_039154430.1|DSIM	LOC5564491|XP_001648836.1|AAEG
OG0003853	LOC6734687|XP_016027883.1|DSIM	LOC5564509|XP_021701084.1|AAEG
OG0003854	LOC6732554|XP_016025205.1|DSIM	LOC110680469|XP_021711969.1|AAEG, LOC5566992|XP_001651385.1|AAEG
OG0003855	LOC6732553|XP_002079672.3|DSIM	LOC5566966|XP_021701101.1|AAEG
OG0003856	LOC6731939|XP_002079074.1|DSIM	LOC110676661|XP_021701104.1|AAEG
OG0003857	LOC6732493|XP_002079613.1|DSIM	LOC5566516|XP_021701149.1|AAEG
OG0003858	LOC27208298|XP_039153828.1|DSIM	LOC5577280|XP_021706730.1|AAEG
OG0003859	LOC6732727|XP_016025459.1|DSIM	LOC5575679|XP_021701224.1|AAEG
OG0003860	LOC6734989|XP_002081971.2|DSIM	LOC5577025|XP_001656312.1|AAEG
OG0003861	LOC6730756|XP_002077924.1|DSIM	LOC5574497|XP_001655160.1|AAEG
OG0003862	LOC6731173|XP_016023720.1|DSIM	LOC5574499|XP_001655162.2|AAEG
OG0003863	LOC6731609|XP_039151129.1|DSIM	LOC5574500|XP_021701250.1|AAEG
OG0003864	LOC6731608|XP_002078749.1|DSIM	LOC5574502|XP_001655165.1|AAEG
OG0003865	LOC6729673|XP_002104979.2|DSIM	LOC5574507|XP_021701271.1|AAEG
OG0003867	LOC27207535|XP_016025867.1|DSIM	LOC5578951|XP_001664130.1|AAEG
OG0003868	LOC6731789|XP_016024479.2|DSIM	LOC110681235|XP_021712696.1|AAEG, LOC5568820|XP_021701334.1|AAEG
OG0003869	LOC6730858|XP_002078022.2|DSIM	LOC110681451|XP_021712902.1|AAEG, LOC5568827|XP_001658193.1|AAEG
OG0003870	LOC6732682|XP_016025407.1|DSIM	LOC5564986|XP_021701355.1|AAEG
OG0003871	LOC6732074|XP_002079206.1|DSIM	LOC5564996|XP_001649341.1|AAEG
OG0003872	LOC6734934|XP_002081931.1|DSIM	LOC5568984|XP_001658271.2|AAEG
OG0003873	LOC6733045|XP_002080123.1|DSIM	LOC5568982|XP_001658273.1|AAEG
OG0003874	LOC6733066|XP_016025769.1|DSIM	LOC5568981|XP_021701391.1|AAEG
OG0003875	LOC6731745|XP_016024418.1|DSIM	LOC110676724|XP_021701400.1|AAEG
OG0003876	LOC6730591|XP_016023035.1|DSIM	LOC5578796|XP_001657170.1|AAEG
OG0003877	LOC6732456|XP_002079576.1|DSIM	LOC5578760|XP_001657128.2|AAEG
OG0003878	LOC6732728|XP_039147215.1|DSIM	LOC110680375|XP_021711875.1|AAEG, LOC5578759|XP_021701450.1|AAEG
OG0003879	LOC27209130|XP_016029640.2|DSIM	LOC5578755|XP_001657123.1|AAEG
OG0003880	LOC27206237|XP_016031379.1|DSIM	LOC5578162|XP_021701461.1|AAEG
OG0003881	LOC6736098|XP_002082999.1|DSIM	LOC5574041|XP_021701485.1|AAEG
OG0003882	LOC27207977|XP_016026042.1|DSIM	LOC5574609|XP_021701494.1|AAEG
OG0003883	LOC6739896|XP_016038500.1|DSIM	LOC5570959|XP_001659425.2|AAEG
OG0003884	LOC6732250|XP_016024928.1|DSIM	LOC5577114|XP_021701499.1|AAEG
OG0003885	LOC6731230|XP_002078389.1|DSIM	LOC5577113|XP_001663201.1|AAEG
OG0003886	LOC6731229|XP_002078388.2|DSIM	LOC5577220|XP_001656323.1|AAEG
OG0003887	LOC6730722|XP_002077890.3|DSIM	LOC5564147|XP_021701513.1|AAEG
OG0003888	LOC6729132|XP_016035777.1|DSIM	LOC5578320|XP_021701538.1|AAEG
OG0003889	LOC6730544|XP_016022996.1|DSIM	LOC5568234|XP_001657931.2|AAEG
OG0003890	LOC6736639|XP_002083495.1|DSIM	LOC5579391|XP_001647695.2|AAEG
