Orthogroup	DSIM.longest_only	CCAP.longest_only
OG0003489	LOC6728802|XP_016035491.1|DSIM	CCAP1982_LOCUS2593|CAD6993795.1|CCAP
OG0003490	LOC6727488|XP_002102868.3|DSIM	CCAP1982_LOCUS2615|CAD6993818.1|CCAP
OG0003491	LOC6739784|XP_039150614.1|DSIM	CCAP1982_LOCUS2647|CAD6993851.1|CCAP, CCAP1982_LOCUS2650|CAD6993854.1|CCAP
OG0003492	LOC6729926|XP_016036684.1|DSIM	CCAP1982_LOCUS2875|CAD6994106.1|CCAP
OG0003493	LOC6729014|XP_002104335.2|DSIM	CCAP1982_LOCUS1184|CAD6992316.1|CCAP, CCAP1982_LOCUS1183|CAD6992315.1|CCAP
OG0003494	LOC6726699|XP_039151585.1|DSIM	CCAP1982_LOCUS2448|CAD6993638.1|CCAP
OG0003495	LOC6732618|XP_002079737.2|DSIM	CCAP1982_LOCUS7670|CAD6999126.1|CCAP
OG0003496	LOC6728150|XP_002103500.1|DSIM	CCAP1982_LOCUS55|CAD6991108.1|CCAP
OG0003497	LOC6727287|XP_016033802.1|DSIM	CCAP1982_LOCUS1426|CAD6992578.1|CCAP
OG0003498	LOC6739172|XP_016033047.1|DSIM	CCAP1982_LOCUS4163|CAD6995446.1|CCAP
OG0003499	LOC6728791|XP_016035483.1|DSIM	CCAP1982_LOCUS3779|CAD6995053.1|CCAP
OG0003500	LOC6732798|XP_002079911.1|DSIM	CCAP1982_LOCUS12413|CAD7003991.1|CCAP
OG0003501	LOC6728219|XP_002103568.1|DSIM	CCAP1982_LOCUS2344|CAD6993532.1|CCAP, CCAP1982_LOCUS2343|CAD6993531.1|CCAP, CCAP1982_LOCUS2345|CAD6993533.1|CCAP
OG0003502	LOC6728991|XP_039151643.1|DSIM	CCAP1982_LOCUS3909|CAD6995189.1|CCAP
OG0003503	LOC6729960|XP_016036724.1|DSIM	CCAP1982_LOCUS3462|CAD6994729.1|CCAP
OG0003504	LOC120284203|XP_039150769.1|DSIM	CCAP1982_LOCUS2035|CAD6993216.1|CCAP
OG0003505	LOC6728177|XP_016034794.1|DSIM	CCAP1982_LOCUS1286|CAD6992424.1|CCAP, CCAP1982_LOCUS1285|CAD6992423.1|CCAP
OG0003506	LOC6726901|XP_016033409.1|DSIM	CCAP1982_LOCUS1196|CAD6992331.1|CCAP, CCAP1982_LOCUS1195|CAD6992330.1|CCAP
OG0003507	LOC6729207|XP_016035859.2|DSIM	CCAP1982_LOCUS4039|CAD6995321.1|CCAP, CCAP1982_LOCUS4038|CAD6995319.1|CCAP
OG0003508	LOC6736439|XP_016029952.1|DSIM	CCAP1982_LOCUS11383|CAD7002917.1|CCAP
OG0003509	LOC6729107|XP_002104428.1|DSIM	CCAP1982_LOCUS2841|CAD6994070.1|CCAP
OG0003510	LOC6729286|XP_016035927.1|DSIM	CCAP1982_LOCUS7653|CAD6999108.1|CCAP
OG0003511	LOC6729288|XP_016035929.1|DSIM	CCAP1982_LOCUS1325|CAD6992470.1|CCAP
OG0003512	LOC6729267|XP_016035912.2|DSIM	CCAP1982_LOCUS1810|CAD6992979.1|CCAP
OG0003513	LOC6729216|XP_016035870.1|DSIM	CCAP1982_LOCUS4017|CAD6995298.1|CCAP
OG0003514	LOC6728603|XP_016035234.1|DSIM	CCAP1982_LOCUS3515|CAD6994784.1|CCAP
OG0003515	LOC6734073|XP_002081108.1|DSIM	CCAP1982_LOCUS21020|CAD7012921.1|CCAP
OG0003516	LOC6728213|XP_002103562.1|DSIM	CCAP1982_LOCUS2335|CAD6993523.1|CCAP
OG0003517	LOC6727783|XP_039150475.1|DSIM	CCAP1982_LOCUS3547|CAD6994816.1|CCAP
OG0003518	LOC6726992|XP_016033493.1|DSIM	CCAP1982_LOCUS3603|CAD6994868.1|CCAP, CCAP1982_LOCUS3643|CAD6994908.1|CCAP, CCAP1982_LOCUS3602|CAD6994867.1|CCAP
OG0003519	LOC6737452|XP_039150227.1|DSIM	CCAP1982_LOCUS11421|CAD7002957.1|CCAP, CCAP1982_LOCUS11422|CAD7002958.1|CCAP, CCAP1982_LOCUS11423|CAD7002959.1|CCAP
OG0003520	LOC6737457|XP_016031226.1|DSIM	CCAP1982_LOCUS11416|CAD7002952.1|CCAP
OG0003521	LOC6737440|XP_016031212.1|DSIM	CCAP1982_LOCUS11429|CAD7002965.1|CCAP
OG0003522	LOC6733815|XP_002080859.1|DSIM	CCAP1982_LOCUS22624|CAD7014633.1|CCAP, CCAP1982_LOCUS22621|CAD7014630.1|CCAP
OG0003523	LOC6732616|XP_016025324.1|DSIM	CCAP1982_LOCUS7667|CAD6999123.1|CCAP
OG0003524	LOC6726319|XP_016039872.1|DSIM	CCAP1982_LOCUS22854|CAD7014890.1|CCAP
OG0003525	LOC27206175|XP_016027967.1|DSIM	CCAP1982_LOCUS23415|CAD7015476.1|CCAP
OG0003526	LOC6727650|XP_002103027.1|DSIM	CCAP1982_LOCUS11316|CAD7002847.1|CCAP
OG0003527	LOC6733401|XP_016026325.1|DSIM	CCAP1982_LOCUS22626|CAD7014635.1|CCAP
OG0003529	LOC27208356|XP_016024454.1|DSIM	CCAP1982_LOCUS6459|CAD6997835.1|CCAP, CCAP1982_LOCUS6458|CAD6997834.1|CCAP
OG0003530	LOC6737165|XP_002084011.2|DSIM	CCAP1982_LOCUS12403|CAD7003980.1|CCAP
OG0003531	LOC6727655|XP_016034246.1|DSIM	CCAP1982_LOCUS11045|CAD7002557.1|CCAP
OG0003532	LOC6737214|XP_016030920.1|DSIM	CCAP1982_LOCUS13293|CAD7004909.1|CCAP
OG0003533	LOC6737350|XP_016031076.1|DSIM	CCAP1982_LOCUS11069|CAD7002582.1|CCAP
OG0003534	LOC6737494|XP_016031282.1|DSIM	CCAP1982_LOCUS12129|CAD7003692.1|CCAP
OG0003535	LOC6736464|XP_002083335.1|DSIM	CCAP1982_LOCUS11407|CAD7002942.1|CCAP
OG0003536	LOC6733247|XP_016026122.1|DSIM	CCAP1982_LOCUS21804|CAD7013781.1|CCAP
OG0003537	LOC6735561|XP_002082481.1|DSIM	CCAP1982_LOCUS21636|CAD7013581.1|CCAP
OG0003538	LOC6734286|XP_002081315.1|DSIM	CCAP1982_LOCUS21619|CAD7013563.1|CCAP
OG0003539	LOC6734636|XP_002081644.1|DSIM	CCAP1982_LOCUS21613|CAD7013555.1|CCAP
OG0003540	LOC6734414|XP_016029690.1|DSIM	CCAP1982_LOCUS11357|CAD7002888.1|CCAP
OG0003541	LOC27206665|XP_016035981.1|DSIM	CCAP1982_LOCUS3984|CAD6995263.1|CCAP
OG0003542	LOC27208783|XP_039147740.1|DSIM	CCAP1982_LOCUS22394|CAD7014401.1|CCAP
OG0003543	LOC6724857|XP_002105896.1|DSIM	CCAP1982_LOCUS7867|CAD6999340.1|CCAP
OG0003544	LOC6737098|XP_002083945.2|DSIM	CCAP1982_LOCUS12760|CAD7004344.1|CCAP
OG0003545	LOC6739673|XP_016032946.1|DSIM	CCAP1982_LOCUS14146|CAD7005798.1|CCAP
OG0003546	LOC6738729|XP_016032540.1|DSIM	CCAP1982_LOCUS13560|CAD7005200.1|CCAP
OG0003547	LOC6735903|XP_039148362.1|DSIM	CCAP1982_LOCUS22239|CAD7014236.1|CCAP
OG0003548	LOC6733680|XP_016026653.1|DSIM	CCAP1982_LOCUS22755|CAD7014784.1|CCAP
OG0003549	LOC6733683|XP_016026655.1|DSIM	CCAP1982_LOCUS22753|CAD7014782.1|CCAP
OG0003550	LOC6739369|XP_002076278.1|DSIM	CCAP1982_LOCUS22380|CAD7014385.1|CCAP
OG0003551	LOC6735001|XP_002081983.1|DSIM	CCAP1982_LOCUS22614|CAD7014623.1|CCAP
OG0003552	LOC6733938|XP_002080982.1|DSIM	CCAP1982_LOCUS22722|CAD7014745.1|CCAP
OG0003553	LOC27209024|XP_039148215.1|DSIM	CCAP1982_LOCUS22616|CAD7014625.1|CCAP
OG0003554	LOC6738357|XP_002085167.1|DSIM	CCAP1982_LOCUS11950|CAD7003500.1|CCAP
OG0003555	LOC6736601|XP_016030192.1|DSIM	CCAP1982_LOCUS13140|CAD7004747.1|CCAP
OG0003556	LOC6738923|XP_016032753.1|DSIM	CCAP1982_LOCUS11725|CAD7003263.1|CCAP
OG0003557	LOC6738921|XP_016032749.1|DSIM	CCAP1982_LOCUS11727|CAD7003265.1|CCAP
OG0003558	LOC6736808|XP_016030466.1|DSIM	CCAP1982_LOCUS11602|CAD7003140.1|CCAP, CCAP1982_LOCUS11600|CAD7003138.1|CCAP
OG0003559	LOC6737815|XP_016031597.1|DSIM	CCAP1982_LOCUS11205|CAD7002730.1|CCAP
OG0003560	LOC6737100|XP_016030727.1|DSIM	CCAP1982_LOCUS13143|CAD7004750.1|CCAP
OG0003561	LOC6735424|XP_016028734.1|DSIM	CCAP1982_LOCUS22042|CAD7014036.1|CCAP
OG0003562	LOC6734990|XP_016028276.1|DSIM	CCAP1982_LOCUS22254|CAD7014251.1|CCAP
OG0003563	LOC6727502|XP_002102882.1|DSIM	CCAP1982_LOCUS3245|CAD6994499.1|CCAP
OG0003564	LOC6737125|XP_002083972.1|DSIM	CCAP1982_LOCUS13030|CAD7004635.1|CCAP
OG0003565	LOC6736603|XP_016030196.1|DSIM	CCAP1982_LOCUS13066|CAD7004671.1|CCAP
OG0003566	LOC6728743|XP_039150643.1|DSIM	CCAP1982_LOCUS2783|CAD6994002.1|CCAP
OG0003567	LOC6734709|XP_016027920.1|DSIM	CCAP1982_LOCUS23392|CAD7015451.1|CCAP
OG0003568	LOC6733719|XP_039148542.1|DSIM	CCAP1982_LOCUS22896|CAD7014933.1|CCAP
OG0003569	LOC6736482|XP_016030018.1|DSIM	CCAP1982_LOCUS11485|CAD7003022.1|CCAP
OG0003570	LOC6733381|XP_016026308.1|DSIM	CCAP1982_LOCUS21682|CAD7013635.1|CCAP
OG0003571	LOC6736793|XP_016030437.1|DSIM	CCAP1982_LOCUS12914|CAD7004515.1|CCAP
OG0003572	LOC6734064|XP_016027067.1|DSIM	CCAP1982_LOCUS22108|CAD7014102.1|CCAP
OG0003573	LOC6734389|XP_002081410.1|DSIM	CCAP1982_LOCUS20153|CAD7012051.1|CCAP
OG0003574	LOC6736852|XP_002083708.2|DSIM	CCAP1982_LOCUS13221|CAD7004832.1|CCAP
OG0003575	LOC27206220|XP_016032129.1|DSIM	CCAP1982_LOCUS12171|CAD7003735.1|CCAP
OG0003576	LOC6738425|XP_002085234.1|DSIM	CCAP1982_LOCUS11896|CAD7003442.1|CCAP
OG0003577	LOC6736921|XP_002083768.2|DSIM	CCAP1982_LOCUS14910|CAD7006599.1|CCAP
OG0003578	LOC6737110|XP_016030736.1|DSIM	CCAP1982_LOCUS11839|CAD7003380.1|CCAP
OG0003579	LOC6735046|XP_016028334.1|DSIM	CCAP1982_LOCUS23067|CAD7015115.1|CCAP
OG0003580	LOC6735270|XP_002082240.1|DSIM	CCAP1982_LOCUS19430|CAD7011325.1|CCAP
OG0003581	LOC6736379|XP_016029889.1|DSIM	CCAP1982_LOCUS11518|CAD7003055.1|CCAP
OG0003582	LOC6737563|XP_016031353.1|DSIM	CCAP1982_LOCUS13249|CAD7004864.1|CCAP
OG0003584	LOC6733805|XP_002080849.2|DSIM	CCAP1982_LOCUS21831|CAD7013811.1|CCAP
OG0003586	LOC6724692|XP_039152071.1|DSIM	CCAP1982_LOCUS19527|CAD7011427.1|CCAP
OG0003587	LOC6730542|XP_039150718.1|DSIM	CCAP1982_LOCUS8444|CAD6999931.1|CCAP
OG0003588	LOC6728312|XP_016034946.1|DSIM	CCAP1982_LOCUS1234|CAD6992370.1|CCAP
OG0003589	LOC6734708|XP_002081715.2|DSIM	CCAP1982_LOCUS22779|CAD7014811.1|CCAP
OG0003590	LOC6736441|XP_002083312.1|DSIM	CCAP1982_LOCUS11384|CAD7002918.1|CCAP
OG0003591	LOC6736362|XP_016029854.1|DSIM	CCAP1982_LOCUS12774|CAD7004362.1|CCAP
OG0003592	LOC6737832|XP_016031608.1|DSIM	CCAP1982_LOCUS10792|CAD7002301.1|CCAP
OG0003593	LOC6737181|XP_039149976.1|DSIM	CCAP1982_LOCUS10943|CAD7002454.1|CCAP
OG0003594	LOC6737119|XP_002083966.1|DSIM	CCAP1982_LOCUS12613|CAD7004194.1|CCAP
OG0003595	LOC6734604|XP_016027755.1|DSIM	CCAP1982_LOCUS7244|CAD6998686.1|CCAP
OG0003596	LOC6733256|XP_002080319.1|DSIM	CCAP1982_LOCUS21815|CAD7013794.1|CCAP
OG0003597	LOC6733248|XP_002080311.1|DSIM	CCAP1982_LOCUS21803|CAD7013780.1|CCAP
OG0003598	LOC6736778|XP_002083634.1|DSIM	CCAP1982_LOCUS13311|CAD7004928.1|CCAP
OG0003599	LOC6730800|XP_002077968.1|DSIM	CCAP1982_LOCUS11327|CAD7002857.1|CCAP
OG0003600	LOC6737283|XP_039149283.1|DSIM	CCAP1982_LOCUS14954|CAD7006649.1|CCAP, CCAP1982_LOCUS14955|CAD7006652.1|CCAP
OG0003601	LOC6733645|XP_016026608.1|DSIM	CCAP1982_LOCUS7215|CAD6998647.1|CCAP
OG0003602	LOC6735925|XP_016029281.1|DSIM	CCAP1982_LOCUS21885|CAD7013867.1|CCAP
OG0003603	LOC6737260|XP_002084100.1|DSIM	CCAP1982_LOCUS13002|CAD7004607.1|CCAP
OG0003604	LOC6733081|XP_016025786.1|DSIM	CCAP1982_LOCUS4226|CAD6995513.1|CCAP
OG0003605	LOC6729280|XP_002104600.1|DSIM	CCAP1982_LOCUS3866|CAD6995143.1|CCAP
OG0003606	LOC6734969|XP_002081963.2|DSIM	CCAP1982_LOCUS19954|CAD7011845.1|CCAP
OG0003607	LOC6735008|XP_002081989.1|DSIM	CCAP1982_LOCUS23337|CAD7015393.1|CCAP
OG0003608	LOC6737517|XP_016031313.1|DSIM	CCAP1982_LOCUS12329|CAD7003900.1|CCAP
OG0003609	LOC6733662|XP_002080709.1|DSIM	CCAP1982_LOCUS22494|CAD7014492.1|CCAP
OG0003610	LOC6738532|XP_002085338.1|DSIM	CCAP1982_LOCUS14171|CAD7005827.1|CCAP
OG0003611	LOC27207730|XP_039149493.1|DSIM	CCAP1982_LOCUS12836|CAD7004427.1|CCAP
OG0003613	LOC6733394|XP_002080451.1|DSIM	CCAP1982_LOCUS22009|CAD7014002.1|CCAP
OG0003614	LOC6733395|XP_002080452.1|DSIM	CCAP1982_LOCUS22010|CAD7014003.1|CCAP
OG0003615	LOC6735862|XP_016029227.1|DSIM	CCAP1982_LOCUS7100|CAD6998511.1|CCAP
OG0003616	LOC6735730|XP_002082643.1|DSIM	CCAP1982_LOCUS22733|CAD7014759.1|CCAP
OG0003617	LOC6734174|XP_016027183.1|DSIM	CCAP1982_LOCUS22201|CAD7014196.1|CCAP, CCAP1982_LOCUS22200|CAD7014195.1|CCAP
OG0003618	LOC6734173|XP_016027181.1|DSIM	CCAP1982_LOCUS22202|CAD7014197.1|CCAP
OG0003619	LOC6734236|XP_016027287.1|DSIM	CCAP1982_LOCUS23246|CAD7015301.1|CCAP, CCAP1982_LOCUS23245|CAD7015300.1|CCAP, CCAP1982_LOCUS23238|CAD7015292.1|CCAP
OG0003620	LOC6736016|XP_002082925.1|DSIM	CCAP1982_LOCUS7174|CAD6998596.1|CCAP
OG0003621	LOC27207386|XP_016031122.1|DSIM	CCAP1982_LOCUS12840|CAD7004432.1|CCAP, CCAP1982_LOCUS12855|CAD7004449.1|CCAP
OG0003622	LOC6737381|XP_016031126.1|DSIM	CCAP1982_LOCUS12854|CAD7004448.1|CCAP, CCAP1982_LOCUS12839|CAD7004430.1|CCAP
OG0003623	LOC6734329|XP_016027405.1|DSIM	CCAP1982_LOCUS20556|CAD7012478.1|CCAP
OG0003624	LOC6735916|XP_002082826.1|DSIM	CCAP1982_LOCUS23352|CAD7015409.1|CCAP
OG0003625	LOC6733391|XP_002080448.1|DSIM	CCAP1982_LOCUS21462|CAD7013397.1|CCAP
OG0003626	LOC6734625|XP_016027779.2|DSIM	CCAP1982_LOCUS21714|CAD7013671.1|CCAP
OG0003627	LOC6735165|XP_039148781.1|DSIM	CCAP1982_LOCUS21785|CAD7013758.1|CCAP
OG0003628	LOC6733715|XP_039148805.1|DSIM	CCAP1982_LOCUS22904|CAD7014941.1|CCAP
OG0003629	LOC6734259|XP_002081288.1|DSIM	CCAP1982_LOCUS23130|CAD7015177.1|CCAP
OG0003630	LOC27208785|XP_016029393.1|DSIM	CCAP1982_LOCUS21095|CAD7013006.1|CCAP, CCAP1982_LOCUS21096|CAD7013007.1|CCAP
OG0003631	LOC6738714|XP_002085515.1|DSIM	CCAP1982_LOCUS14526|CAD7006198.1|CCAP
OG0003633	LOC6734220|XP_002081249.1|DSIM	CCAP1982_LOCUS22604|CAD7014613.1|CCAP
OG0003634	LOC6737300|XP_016031011.2|DSIM	CCAP1982_LOCUS11200|CAD7002725.1|CCAP
OG0003635	LOC6736620|XP_039149243.1|DSIM	CCAP1982_LOCUS13302|CAD7004919.1|CCAP
OG0003636	LOC6733649|XP_002080703.1|DSIM	CCAP1982_LOCUS21736|CAD7013695.1|CCAP
OG0003637	LOC6734184|XP_002081213.1|DSIM	CCAP1982_LOCUS21955|CAD7013945.1|CCAP
OG0003638	LOC6738746|XP_016032557.1|DSIM	CCAP1982_LOCUS11671|CAD7003211.1|CCAP
OG0003639	LOC6731668|XP_002078808.1|DSIM	CCAP1982_LOCUS7721|CAD6999185.1|CCAP
OG0003640	LOC6734610|XP_016027763.1|DSIM	CCAP1982_LOCUS21863|CAD7013843.1|CCAP
OG0003641	LOC6735526|XP_002082462.1|DSIM	CCAP1982_LOCUS22381|CAD7014386.1|CCAP
OG0003642	LOC6733500|XP_016026459.1|DSIM	CCAP1982_LOCUS22389|CAD7014395.1|CCAP
OG0003643	LOC6736019|XP_002082928.1|DSIM	CCAP1982_LOCUS22398|CAD7014406.1|CCAP
OG0003644	LOC6733803|XP_016026761.1|DSIM	CCAP1982_LOCUS21838|CAD7013818.1|CCAP
OG0003645	LOC6736529|XP_002083399.2|DSIM	CCAP1982_LOCUS13195|CAD7004806.1|CCAP, CCAP1982_LOCUS13210|CAD7004821.1|CCAP
OG0003647	LOC6737405|XP_002084243.1|DSIM	CCAP1982_LOCUS13190|CAD7004801.1|CCAP, CCAP1982_LOCUS13204|CAD7004815.1|CCAP
OG0003648	LOC6731030|XP_002078191.2|DSIM	CCAP1982_LOCUS8271|CAD6999748.1|CCAP
OG0003649	LOC6729530|XP_002104838.2|DSIM	CCAP1982_LOCUS4182|CAD6995467.1|CCAP
OG0003651	LOC6730171|XP_016036930.1|DSIM	CCAP1982_LOCUS12955|CAD7004559.1|CCAP
OG0003652	LOC6737856|XP_002084684.1|DSIM	CCAP1982_LOCUS14449|CAD7006117.1|CCAP
OG0003653	LOC6738743|XP_002085543.1|DSIM	CCAP1982_LOCUS14514|CAD7006185.1|CCAP
OG0003654	LOC6738420|XP_002085229.2|DSIM	CCAP1982_LOCUS14925|CAD7006617.1|CCAP
OG0003655	LOC6732823|XP_002079936.1|DSIM	CCAP1982_LOCUS7863|CAD6999336.1|CCAP
OG0003656	LOC6737861|XP_016031631.1|DSIM	CCAP1982_LOCUS14435|CAD7006103.1|CCAP
OG0003657	LOC6739630|XP_016031371.1|DSIM	CCAP1982_LOCUS12806|CAD7004396.1|CCAP
OG0003658	LOC27206879|XP_016035452.1|DSIM	CCAP1982_LOCUS4952|CAD6996269.1|CCAP
OG0003659	LOC6738775|XP_002085575.1|DSIM	CCAP1982_LOCUS14429|CAD7006097.1|CCAP
OG0003660	LOC6736217|XP_039149354.1|DSIM	CCAP1982_LOCUS14421|CAD7006089.1|CCAP
OG0003661	LOC6736509|XP_016030086.1|DSIM	CCAP1982_LOCUS11803|CAD7003344.1|CCAP
OG0003662	LOC6738974|XP_002085769.1|DSIM	CCAP1982_LOCUS13088|CAD7004695.1|CCAP
OG0003663	LOC27209237|XP_039149783.1|DSIM	CCAP1982_LOCUS12977|CAD7004582.1|CCAP
OG0003664	LOC6736924|XP_039149780.1|DSIM	CCAP1982_LOCUS11926|CAD7003473.1|CCAP, CCAP1982_LOCUS11925|CAD7003472.1|CCAP
OG0003665	LOC6733846|XP_016026862.1|DSIM	CCAP1982_LOCUS22959|CAD7015002.1|CCAP
OG0003666	LOC6733262|XP_016026150.1|DSIM	CCAP1982_LOCUS21826|CAD7013806.1|CCAP
OG0003667	LOC6736610|XP_039149432.1|DSIM	CCAP1982_LOCUS11534|CAD7003071.1|CCAP, CCAP1982_LOCUS11535|CAD7003072.1|CCAP, CCAP1982_LOCUS11532|CAD7003069.1|CCAP
OG0003668	LOC27206146|XP_016026024.1|DSIM	CCAP1982_LOCUS23017|CAD7015061.1|CCAP
OG0003670	LOC6733905|XP_002080949.1|DSIM	CCAP1982_LOCUS23293|CAD7015348.1|CCAP
OG0003671	LOC6735911|XP_039148350.1|DSIM	CCAP1982_LOCUS23357|CAD7015415.1|CCAP
OG0003672	LOC6729569|XP_002104877.1|DSIM	CCAP1982_LOCUS5024|CAD6996346.1|CCAP
OG0003673	LOC6735685|XP_039147325.1|DSIM	CCAP1982_LOCUS22968|CAD7015011.1|CCAP
OG0003674	LOC6734694|XP_016027893.1|DSIM	CCAP1982_LOCUS22662|CAD7014677.1|CCAP
OG0003675	LOC6733470|XP_002080527.2|DSIM	CCAP1982_LOCUS7107|CAD6998519.1|CCAP, CCAP1982_LOCUS7108|CAD6998520.1|CCAP
OG0003676	LOC6733469|XP_016026421.1|DSIM	CCAP1982_LOCUS21669|CAD7013618.1|CCAP
OG0003677	LOC27209031|XP_016033087.1|DSIM	CCAP1982_LOCUS19974|CAD7011862.1|CCAP
OG0003678	LOC6736713|XP_016030324.1|DSIM	CCAP1982_LOCUS11181|CAD7002704.1|CCAP
OG0003679	LOC6736708|XP_016030322.1|DSIM	CCAP1982_LOCUS11222|CAD7002748.1|CCAP
OG0003680	LOC6735010|XP_002081991.2|DSIM	CCAP1982_LOCUS23121|CAD7015168.1|CCAP
OG0003681	LOC6734662|XP_002081669.1|DSIM	CCAP1982_LOCUS22931|CAD7014971.1|CCAP
OG0003682	LOC6728362|XP_039150932.1|DSIM	CCAP1982_LOCUS4271|CAD6995560.1|CCAP, CCAP1982_LOCUS4272|CAD6995561.1|CCAP
OG0003683	LOC6734263|XP_039148431.1|DSIM	CCAP1982_LOCUS21597|CAD7013538.1|CCAP
OG0003684	LOC27208937|XP_016031206.1|DSIM	CCAP1982_LOCUS11434|CAD7002970.1|CCAP
OG0003685	LOC6737351|XP_016031078.1|DSIM	CCAP1982_LOCUS11367|CAD7002898.1|CCAP
OG0003686	LOC6733785|XP_016026735.1|DSIM	CCAP1982_LOCUS23389|CAD7015448.1|CCAP
OG0003687	LOC6734985|XP_002081967.2|DSIM	CCAP1982_LOCUS23346|CAD7015403.1|CCAP
OG0003688	LOC6735726|XP_002082639.1|DSIM	CCAP1982_LOCUS22597|CAD7014604.1|CCAP
OG0003689	LOC6739136|XP_016032982.1|DSIM	CCAP1982_LOCUS13752|CAD7005392.1|CCAP
OG0003690	LOC120284776|XP_039149547.1|DSIM, LOC6738509|XP_039149546.1|DSIM	CCAP1982_LOCUS14318|CAD7005981.1|CCAP
OG0003692	LOC6733376|XP_039147418.1|DSIM	CCAP1982_LOCUS21677|CAD7013627.1|CCAP
OG0003693	LOC6736209|XP_039149705.1|DSIM	CCAP1982_LOCUS12571|CAD7004151.1|CCAP
OG0003694	LOC6738314|XP_016032163.1|DSIM	CCAP1982_LOCUS11736|CAD7003274.1|CCAP
OG0003695	LOC6738459|XP_002085266.1|DSIM	CCAP1982_LOCUS12035|CAD7003587.1|CCAP
OG0003696	LOC6734022|XP_002081061.1|DSIM	CCAP1982_LOCUS23180|CAD7015232.1|CCAP
OG0003697	LOC6733826|XP_016026809.1|DSIM	CCAP1982_LOCUS7206|CAD6998635.1|CCAP
OG0003698	LOC6737443|XP_016031214.1|DSIM	CCAP1982_LOCUS11425|CAD7002961.1|CCAP
OG0003699	LOC6736083|XP_016029478.1|DSIM	CCAP1982_LOCUS23399|CAD7015459.1|CCAP
OG0003700	LOC6736132|XP_002083032.1|DSIM	CCAP1982_LOCUS22160|CAD7014154.1|CCAP
OG0003701	LOC6731429|XP_002078581.1|DSIM	CCAP1982_LOCUS8186|CAD6999656.1|CCAP
OG0003702	LOC6738011|XP_016031807.1|DSIM	CCAP1982_LOCUS12284|CAD7003854.1|CCAP
OG0003703	LOC6736578|XP_016030174.1|DSIM	CCAP1982_LOCUS13305|CAD7004922.1|CCAP
OG0003704	LOC6738457|XP_002085264.2|DSIM	CCAP1982_LOCUS12033|CAD7003584.1|CCAP
OG0003705	LOC6739319|XP_039148404.1|DSIM	CCAP1982_LOCUS21875|CAD7013856.1|CCAP
OG0003706	LOC27207062|XP_016030571.1|DSIM	CCAP1982_LOCUS10911|CAD7002420.1|CCAP
OG0003707	LOC6736308|XP_039149172.1|DSIM	CCAP1982_LOCUS10916|CAD7002425.1|CCAP
OG0003708	LOC27207496|XP_016032138.2|DSIM	CCAP1982_LOCUS19354|CAD7011246.1|CCAP
OG0003709	LOC6734241|XP_002081270.1|DSIM	CCAP1982_LOCUS23119|CAD7015166.1|CCAP
OG0003710	LOC6734242|XP_002081271.1|DSIM	CCAP1982_LOCUS23117|CAD7015164.1|CCAP
OG0003711	LOC6738701|XP_002085503.1|DSIM	CCAP1982_LOCUS11818|CAD7003359.1|CCAP
OG0003712	LOC6734484|XP_002081503.1|DSIM	CCAP1982_LOCUS7182|CAD6998607.1|CCAP
OG0003713	LOC6735398|XP_039147356.1|DSIM	CCAP1982_LOCUS7183|CAD6998608.1|CCAP
OG0003714	LOC6735399|XP_002082346.1|DSIM	CCAP1982_LOCUS7184|CAD6998609.1|CCAP
OG0003715	LOC6737261|XP_002084101.1|DSIM	CCAP1982_LOCUS13001|CAD7004606.1|CCAP
OG0003716	LOC6737908|XP_039148935.1|DSIM	CCAP1982_LOCUS12861|CAD7004455.1|CCAP
OG0003717	LOC6738366|XP_002085175.1|DSIM	CCAP1982_LOCUS11998|CAD7003550.1|CCAP
OG0003718	LOC6737233|XP_002084073.1|DSIM	CCAP1982_LOCUS13032|CAD7004637.1|CCAP
OG0003719	LOC6738005|XP_002084820.1|DSIM	CCAP1982_LOCUS14044|CAD7005692.1|CCAP
OG0003721	LOC6735722|XP_002082635.2|DSIM	CCAP1982_LOCUS23140|CAD7015189.1|CCAP
OG0003722	LOC6737163|XP_016030820.1|DSIM	CCAP1982_LOCUS12402|CAD7003979.1|CCAP
OG0003723	LOC6737429|XP_002084266.1|DSIM	CCAP1982_LOCUS11056|CAD7002568.1|CCAP
OG0003724	LOC6736896|XP_016030542.1|DSIM	CCAP1982_LOCUS12892|CAD7004490.1|CCAP
OG0003725	LOC6737837|XP_016031617.1|DSIM	CCAP1982_LOCUS12240|CAD7003807.1|CCAP, CCAP1982_LOCUS12242|CAD7003809.1|CCAP
OG0003726	LOC6736871|XP_002083724.1|DSIM	CCAP1982_LOCUS11955|CAD7003505.1|CCAP
OG0003727	LOC6738997|XP_016032824.1|DSIM	CCAP1982_LOCUS13007|CAD7004612.1|CCAP
OG0003728	LOC6727862|XP_016034437.1|DSIM	CCAP1982_LOCUS5087|CAD6996414.1|CCAP
OG0003729	LOC6736408|XP_039150114.1|DSIM	CCAP1982_LOCUS11256|CAD7002783.1|CCAP
OG0003730	LOC6736532|XP_039149109.1|DSIM	CCAP1982_LOCUS13186|CAD7004796.1|CCAP, CCAP1982_LOCUS13185|CAD7004795.1|CCAP
OG0003731	LOC6736752|XP_002083608.1|DSIM	CCAP1982_LOCUS12325|CAD7003895.1|CCAP
