Orthogroup	DSIM.longest_only	SLEB.longest_only
OG0004231	LOC27208679|XP_016030357.1|DSIM	LOC115628390|XP_030380334.1|SLEB
OG0004232	LOC6736734|XP_016030359.1|DSIM	LOC115628393|XP_030380338.1|SLEB
OG0004233	LOC6736735|XP_016030360.1|DSIM	LOC115628392|XP_030380337.1|SLEB
OG0004234	LOC6736747|XP_002083603.1|DSIM	LOC115628253|XP_030380131.1|SLEB
OG0004235	LOC6739957|XP_016037888.1|DSIM	LOC115623444|XP_030373654.1|SLEB
OG0004236	LOC6727594|XP_002102973.1|DSIM	LOC115624284|XP_030374767.1|SLEB
OG0004237	LOC6727111|XP_016033588.1|DSIM	LOC115623821|XP_030374225.1|SLEB
OG0004238	LOC6727637|XP_002103014.1|DSIM	LOC115623588|XP_030373848.1|SLEB
OG0004239	LOC6727223|XP_002102615.1|DSIM	LOC115623394|XP_030373562.1|SLEB
OG0004240	LOC6726775|XP_002102183.2|DSIM	LOC115623410|XP_030373580.1|SLEB
OG0004241	LOC6728862|XP_016035546.1|DSIM	LOC115624345|XP_030374856.1|SLEB
OG0004242	LOC6728845|XP_016035528.1|DSIM	LOC115624254|XP_030374739.1|SLEB
OG0004243	LOC6736858|XP_002083714.1|DSIM	LOC115622897|XP_030372873.1|SLEB
OG0004244	LOC6727600|XP_002102979.2|DSIM	LOC115623539|XP_030373781.1|SLEB
OG0004245	LOC6736316|XP_002083200.1|DSIM	LOC115633057|XP_030386262.1|SLEB
OG0004246	LOC6737684|XP_016031445.1|DSIM	LOC115622381|XP_030372163.1|SLEB
OG0004247	LOC6724943|XP_002105980.1|DSIM	LOC115627809|XP_030379498.1|SLEB
OG0004248	LOC6735395|XP_002082342.1|DSIM	LOC115634395|XP_030387947.1|SLEB, LOC115633977|XP_030387358.1|SLEB
OG0004249	LOC6736200|XP_016029631.1|DSIM	LOC115632085|XP_030384908.1|SLEB
OG0004250	LOC6732195|XP_002079324.1|DSIM	LOC115625737|XP_030376750.1|SLEB
OG0004251	LOC6724787|XP_002105829.1|DSIM	LOC115629738|XP_030382132.1|SLEB
OG0004252	LOC120285045|XP_039151396.1|DSIM	LOC115624421|XP_030375018.1|SLEB
OG0004253	LOC6728880|XP_002104213.2|DSIM	LOC115624130|XP_030374586.1|SLEB
OG0004254	LOC6740240|XP_016040063.2|DSIM	LOC115628910|XP_030381031.1|SLEB
OG0004255	LOC6730749|XP_016023166.1|DSIM	LOC115630765|XP_030383281.1|SLEB
OG0004256	LOC6734797|XP_016027998.1|DSIM	LOC115620017|XP_030368978.1|SLEB
OG0004257	LOC6730140|XP_002105431.1|DSIM	LOC115629076|XP_030381256.1|SLEB
OG0004258	LOC6729562|XP_039150655.1|DSIM	LOC115623753|XP_030374147.1|SLEB
OG0004259	LOC6734795|XP_002081798.1|DSIM	LOC115620256|XP_030369270.1|SLEB
OG0004260	LOC6726723|XP_039151957.1|DSIM	LOC115625525|XP_030376454.1|SLEB
OG0004261	LOC6726819|XP_016033321.1|DSIM	LOC115625532|XP_030376467.1|SLEB
OG0004262	LOC6739767|XP_002076661.1|DSIM	LOC115625256|XP_030376111.1|SLEB
OG0004263	LOC6727467|XP_016034061.1|DSIM	LOC115623809|XP_030374213.1|SLEB
OG0004264	LOC6727137|XP_002102530.2|DSIM	LOC115623346|XP_030373484.1|SLEB
OG0004265	LOC6727065|XP_002102462.1|DSIM	LOC115623602|XP_030373874.1|SLEB
OG0004266	LOC6727874|XP_016034470.1|DSIM	LOC115625067|XP_030375810.1|SLEB
OG0004267	LOC6728748|XP_016035420.1|DSIM	LOC115627313|XP_030378816.1|SLEB, LOC115624385|XP_030374956.1|SLEB
OG0004268	LOC6734041|XP_016027052.1|DSIM	LOC115624572|XP_030375161.1|SLEB
OG0004269	LOC6734735|XP_002081738.2|DSIM	LOC115634391|XP_030387941.1|SLEB
OG0004270	LOC27208844|XP_016026346.1|DSIM	LOC115620884|XP_030370228.1|SLEB
OG0004271	LOC6734284|XP_002081313.1|DSIM	LOC115629398|XP_030381713.1|SLEB
OG0004272	LOC6728527|XP_002103872.1|DSIM	LOC115625277|XP_030376140.1|SLEB
OG0004273	LOC6728360|XP_002103708.1|DSIM	LOC115620617|XP_030369797.1|SLEB
OG0004274	LOC6725591|XP_002106600.1|DSIM	LOC115629511|XP_030381854.1|SLEB
OG0004275	LOC6725690|XP_016038950.1|DSIM	LOC115629726|XP_030382119.1|SLEB
OG0004276	LOC6737196|XP_016030901.1|DSIM	LOC115632375|XP_030385356.1|SLEB
OG0004277	LOC6737704|XP_016031481.1|DSIM	LOC115623056|XP_030373094.1|SLEB
OG0004278	LOC6725837|XP_016039157.1|DSIM	LOC115627274|XP_030378764.1|SLEB
OG0004279	LOC6730499|XP_002077680.2|DSIM	LOC115631158|XP_030383694.1|SLEB
OG0004280	LOC6725157|XP_039153212.1|DSIM	LOC115629642|XP_030382013.1|SLEB
OG0004281	LOC6733512|XP_002080567.2|DSIM	LOC115633331|XP_030386627.1|SLEB
OG0004282	LOC6734825|XP_002081827.1|DSIM	LOC115620465|XP_030369559.1|SLEB
OG0004283	LOC6734826|XP_002081828.1|DSIM	LOC115632234|XP_030385157.1|SLEB
OG0004284	LOC27207169|XP_016023607.1|DSIM	LOC115622179|XP_030371927.1|SLEB
OG0004285	LOC6729310|XP_002104627.1|DSIM	LOC115621451|XP_030370964.1|SLEB
OG0004286	LOC6737700|XP_039149904.1|DSIM	LOC115622958|XP_030372957.1|SLEB
OG0004287	LOC6737699|XP_016031472.1|DSIM	LOC115622718|XP_030372618.1|SLEB
OG0004288	LOC6737692|XP_002084524.1|DSIM	LOC115622222|XP_030371979.1|SLEB
OG0004289	LOC6738730|XP_016032541.1|DSIM	LOC115621448|XP_030370965.1|SLEB
OG0004290	LOC6734453|XP_016027578.1|DSIM	LOC115633995|XP_030387377.1|SLEB
OG0004291	LOC6734505|XP_002081524.1|DSIM	LOC115632271|XP_030385216.1|SLEB
OG0004292	LOC27209382|XP_016030744.1|DSIM	LOC115623276|XP_030373417.1|SLEB
OG0004293	LOC6738213|XP_016032076.1|DSIM	LOC115620064|XP_030369067.1|SLEB
OG0004294	LOC6738096|XP_016031914.1|DSIM	LOC115632145|XP_030385023.1|SLEB
OG0004295	LOC6738095|XP_016031910.1|DSIM	LOC115632766|XP_030385875.1|SLEB
OG0004296	LOC6738093|XP_002084907.1|DSIM	LOC115624761|XP_030375453.1|SLEB
OG0004297	LOC6736042|XP_039147855.1|DSIM	LOC115633930|XP_030387307.1|SLEB
OG0004298	LOC6739357|XP_016026517.1|DSIM	LOC115632555|XP_030385632.1|SLEB
OG0004299	LOC6734375|XP_039147679.1|DSIM	LOC115634261|XP_030387715.1|SLEB
OG0004300	LOC6735397|XP_002082344.1|DSIM	LOC115634396|XP_030387948.1|SLEB
OG0004301	LOC6737115|XP_002083962.2|DSIM	LOC115623274|XP_030373412.1|SLEB
OG0004302	LOC6734723|XP_016027933.1|DSIM	LOC115628641|XP_030380673.1|SLEB
OG0004303	LOC6733750|XP_002080794.1|DSIM	LOC115623420|XP_030373603.1|SLEB
OG0004304	LOC6734937|XP_016028248.2|DSIM	LOC115624867|XP_030375572.1|SLEB
OG0004305	LOC6734313|XP_039148730.1|DSIM	LOC115633100|XP_030386388.1|SLEB
OG0004306	LOC27206886|XP_016027089.1|DSIM	LOC115634566|XP_030388249.1|SLEB
OG0004307	LOC6734385|XP_016027509.1|DSIM	LOC115634635|XP_030388351.1|SLEB
OG0004308	LOC6735973|XP_016029334.1|DSIM	LOC115620086|XP_030369128.1|SLEB
OG0004309	LOC6737359|XP_016031098.1|DSIM	LOC115632753|XP_030385860.1|SLEB
OG0004310	LOC6733608|XP_016026566.1|DSIM	LOC115634400|XP_030387951.1|SLEB
OG0004311	LOC6738811|XP_016032616.1|DSIM	LOC115622427|XP_030372224.1|SLEB
OG0004312	LOC6736020|XP_016029422.1|DSIM	LOC115624549|XP_030375133.1|SLEB
OG0004313	LOC6733221|XP_016026093.1|DSIM	LOC115624605|XP_030375210.1|SLEB
OG0004314	LOC6735591|XP_002082511.1|DSIM	LOC115624941|XP_030375655.1|SLEB
OG0004315	LOC6736050|XP_002082951.1|DSIM	LOC115625536|XP_030376477.1|SLEB
OG0004316	LOC6733781|XP_016026733.1|DSIM	LOC115633882|XP_030387246.1|SLEB
OG0004317	LOC6733511|XP_016026475.1|DSIM	LOC115634731|XP_030388475.1|SLEB
OG0004318	LOC6736028|XP_016029424.1|DSIM	LOC115624540|XP_030375122.1|SLEB
OG0004319	LOC6734201|XP_016027234.1|DSIM	LOC115620025|XP_030368993.1|SLEB, LOC115620156|XP_030369143.1|SLEB
OG0004320	LOC6729098|XP_002104419.2|DSIM	LOC115624576|XP_030375170.1|SLEB
OG0004321	LOC6731514|XP_002078662.1|DSIM	LOC115631472|XP_030384086.1|SLEB
OG0004322	LOC6727569|XP_016034167.1|DSIM	LOC115621142|XP_030370559.1|SLEB
OG0004323	LOC6736349|XP_016029819.1|DSIM	LOC115628441|XP_030380405.1|SLEB
OG0004324	LOC27206493|XP_039154280.1|DSIM	LOC115628595|XP_030380640.1|SLEB
OG0004325	LOC6735792|XP_002082705.1|DSIM	LOC115624697|XP_030375371.1|SLEB
OG0004326	LOC6735793|XP_016029179.1|DSIM	LOC115624764|XP_030375457.1|SLEB
OG0004327	LOC6726099|XP_016039573.1|DSIM	LOC115629096|XP_030381274.1|SLEB
OG0004328	LOC6735899|XP_002082809.1|DSIM	LOC115620454|XP_030369548.1|SLEB
OG0004329	LOC27207297|XP_016029397.1|DSIM	LOC115631536|XP_030384173.1|SLEB
OG0004330	LOC6734950|XP_002081947.2|DSIM	LOC115634711|XP_030388452.1|SLEB
OG0004331	LOC6733775|XP_002080819.2|DSIM	LOC115630621|XP_030383114.1|SLEB
OG0004332	LOC6731684|XP_002078824.1|DSIM	LOC115625879|XP_030376956.1|SLEB
OG0004333	LOC6732565|XP_002079684.1|DSIM	LOC115631888|XP_030384597.1|SLEB
OG0004334	LOC6739224|XP_016023971.1|DSIM	LOC115631243|XP_030383813.1|SLEB
OG0004335	LOC6733244|XP_002080307.1|DSIM	LOC115624647|XP_030375283.1|SLEB
OG0004336	LOC6735359|XP_016028690.1|DSIM	LOC115624565|XP_030375154.1|SLEB
OG0004337	LOC6731456|XP_002078607.1|DSIM	LOC115631769|XP_030384464.1|SLEB
OG0004338	LOC6737422|XP_002084260.1|DSIM	LOC115632464|XP_030385484.1|SLEB
OG0004339	LOC6734493|XP_002081512.1|DSIM	LOC115633742|XP_030387076.1|SLEB
OG0004340	LOC6734492|XP_002081511.1|DSIM	LOC115633741|XP_030387075.1|SLEB
OG0004341	LOC6735855|XP_002082765.1|DSIM	LOC115630600|XP_030383080.1|SLEB
OG0004342	LOC6736179|XP_016029596.2|DSIM	LOC115624904|XP_030375613.1|SLEB
OG0004343	LOC6736173|XP_016029592.1|DSIM	LOC115624743|XP_030375430.1|SLEB
OG0004344	LOC6736170|XP_002083070.1|DSIM	LOC115624508|XP_030375076.1|SLEB
OG0004345	LOC6733094|XP_016025813.1|DSIM	LOC115625828|XP_030376880.1|SLEB
OG0004346	LOC6736048|XP_039148031.1|DSIM	LOC115624493|XP_030375059.1|SLEB
OG0004347	LOC6736044|XP_002082946.1|DSIM	LOC115623794|XP_030374199.1|SLEB
OG0004348	LOC6739505|XP_016029341.1|DSIM	LOC115631293|XP_030383905.1|SLEB
OG0004349	LOC6735968|XP_016029321.1|DSIM	LOC115625052|XP_030375770.1|SLEB
OG0004351	LOC6734380|XP_016027498.1|DSIM	LOC115633675|XP_030386985.1|SLEB
OG0004352	LOC27208387|XP_016033137.1|DSIM	LOC115621805|XP_030371448.1|SLEB
OG0004353	LOC6729891|XP_016036650.1|DSIM	LOC115620767|XP_030370029.1|SLEB
OG0004354	LOC6727978|XP_002103330.1|DSIM	LOC115621576|XP_030371126.1|SLEB
OG0004355	LOC6726961|XP_016033450.1|DSIM	LOC115623543|XP_030373788.1|SLEB
OG0004356	LOC6734266|XP_002081295.1|DSIM	LOC115624526|XP_030375105.1|SLEB
OG0004357	LOC6733362|XP_016026280.1|DSIM	LOC115628177|XP_030380024.1|SLEB, LOC115631111|XP_030383631.1|SLEB
OG0004358	LOC6734077|XP_016027075.1|DSIM	LOC115633856|XP_030387208.1|SLEB
OG0004359	LOC6735223|XP_016028540.1|DSIM	LOC115629288|XP_030381592.1|SLEB
OG0004360	LOC27207351|XP_016032455.1|DSIM	LOC115623273|XP_030373415.1|SLEB
OG0004361	LOC6728542|XP_002103887.1|DSIM	LOC115624054|XP_030374495.1|SLEB
OG0004362	LOC6736262|XP_002083146.1|DSIM	LOC115622730|XP_030372631.1|SLEB
OG0004363	LOC6725832|XP_002106828.2|DSIM	LOC115627064|XP_030378470.1|SLEB
OG0004364	LOC6740725|XP_016027343.1|DSIM	LOC115624722|XP_030375403.1|SLEB
OG0004365	LOC6735490|XP_039147230.1|DSIM	LOC115624285|XP_030374771.1|SLEB
OG0004366	LOC6730501|XP_002077682.1|DSIM	LOC115631160|XP_030383696.1|SLEB
OG0004367	LOC6738854|XP_016032672.1|DSIM	LOC115628168|XP_030380007.1|SLEB
OG0004368	LOC6739161|XP_002085951.1|DSIM	LOC115632470|XP_030385499.1|SLEB
OG0004369	LOC6739326|XP_016026477.1|DSIM	LOC115634177|XP_030387623.1|SLEB
OG0004370	LOC6734827|XP_016028059.1|DSIM	LOC115624967|XP_030375680.1|SLEB
OG0004371	LOC6740067|XP_016038839.1|DSIM	LOC115627236|XP_030378719.1|SLEB
OG0004372	LOC6736039|XP_016029438.2|DSIM	LOC115633546|XP_030386866.1|SLEB
OG0004373	LOC27207372|XP_016034920.1|DSIM	LOC115624656|XP_030375297.1|SLEB
OG0004374	LOC6734929|XP_016028214.1|DSIM	LOC115634519|XP_030388146.1|SLEB
OG0004375	LOC6737109|XP_002083956.1|DSIM	LOC115622625|XP_030372492.1|SLEB
OG0004376	LOC6738784|XP_016032602.1|DSIM	LOC115632490|XP_030385527.1|SLEB
OG0004377	LOC6737514|XP_002084350.1|DSIM	LOC115632287|XP_030385240.1|SLEB
OG0004378	LOC6734580|XP_039148853.1|DSIM	LOC115634026|XP_030387421.1|SLEB
OG0004379	LOC6735492|XP_002082431.1|DSIM	LOC115620048|XP_030369029.1|SLEB
OG0004380	LOC6733607|XP_002080661.1|DSIM	LOC115632224|XP_030385146.1|SLEB
OG0004381	LOC6727760|XP_016034337.1|DSIM	LOC115620204|XP_030369199.1|SLEB
OG0004382	LOC6734099|XP_039148212.1|DSIM	LOC115628145|XP_030379976.1|SLEB
OG0004383	LOC27208918|XP_016027545.1|DSIM	LOC115621111|XP_030370516.1|SLEB
OG0004384	LOC27207294|XP_016027544.1|DSIM	LOC115634814|XP_030388591.1|SLEB
OG0004385	LOC6734042|XP_002081078.1|DSIM	LOC115626914|XP_030378284.1|SLEB, LOC115624765|XP_030375458.1|SLEB
OG0004386	LOC6739394|XP_039147331.1|DSIM	LOC115634334|XP_030387850.1|SLEB
OG0004387	LOC6737963|XP_016031709.1|DSIM	LOC115624884|XP_030375590.1|SLEB
OG0004389	LOC6736721|XP_016030336.1|DSIM	LOC115622656|XP_030372526.1|SLEB
OG0004390	LOC6738212|XP_016032074.1|DSIM	LOC115620063|XP_030369066.1|SLEB
OG0004391	LOC6735286|XP_039147235.1|DSIM	LOC115634112|XP_030387530.1|SLEB
OG0004392	LOC6738219|XP_039149054.1|DSIM	LOC115633959|XP_030387337.1|SLEB
OG0004393	LOC6735152|XP_016028432.1|DSIM	LOC115627668|XP_030379281.1|SLEB
OG0004394	LOC6734788|XP_039147523.1|DSIM	LOC115620052|XP_030369041.1|SLEB
OG0004395	LOC6734357|XP_016027432.1|DSIM	LOC115634571|XP_030388255.1|SLEB
OG0004396	LOC6733186|XP_016026070.1|DSIM	LOC115632830|XP_030385948.1|SLEB
OG0004397	LOC6734282|XP_016027348.1|DSIM	LOC115629402|XP_030381720.1|SLEB
OG0004398	LOC6734281|XP_002081310.1|DSIM	LOC115622339|XP_030372110.1|SLEB
OG0004399	LOC6734667|XP_002081674.1|DSIM	LOC115633838|XP_030387189.1|SLEB
OG0004400	LOC6728894|XP_016035588.1|DSIM	LOC115623350|XP_030373494.1|SLEB
OG0004402	LOC6735937|XP_016029294.1|DSIM	LOC115623551|XP_030373802.1|SLEB
OG0004403	LOC6734494|XP_002081513.1|DSIM	LOC115625667|XP_030376666.1|SLEB
OG0004404	LOC6733194|XP_016026079.1|DSIM	LOC115624684|XP_030375346.1|SLEB
OG0004405	LOC6738819|XP_016032633.1|DSIM	LOC115622576|XP_030372414.1|SLEB
OG0004406	LOC6737968|XP_016031715.1|DSIM	LOC115622570|XP_030372405.1|SLEB
OG0004407	LOC6733620|XP_002080674.2|DSIM	LOC115633855|XP_030387207.1|SLEB
OG0004408	LOC6737953|XP_016031704.1|DSIM	LOC115622233|XP_030371990.1|SLEB
OG0004409	LOC6724704|XP_016022637.1|DSIM	LOC115627795|XP_030379481.1|SLEB
OG0004410	LOC6734936|XP_016028247.1|DSIM	LOC115624593|XP_030375191.1|SLEB
OG0004411	LOC6739104|XP_002085897.1|DSIM	LOC115634192|XP_030387640.1|SLEB, LOC115624778|XP_030375470.1|SLEB
OG0004412	LOC6739103|XP_016032943.1|DSIM	LOC115624777|XP_030375469.1|SLEB
OG0004413	LOC27206277|XP_016029309.1|DSIM	LOC115625903|XP_030376996.1|SLEB
OG0004414	LOC6736010|XP_002082919.1|DSIM	LOC115632141|XP_030385021.1|SLEB
OG0004415	LOC6734571|XP_002081580.1|DSIM	LOC115634028|XP_030387424.1|SLEB
OG0004416	LOC27207618|XP_002080425.1|DSIM	LOC115628181|XP_030380028.1|SLEB
OG0004417	LOC6729465|XP_002104775.2|DSIM	LOC115621285|XP_030370748.1|SLEB
OG0004418	LOC6735128|XP_016028413.1|DSIM	LOC115632937|XP_030386095.1|SLEB
OG0004419	LOC6733604|XP_016026563.1|DSIM	LOC115634451|XP_030388023.1|SLEB
OG0004420	LOC6734200|XP_002081229.1|DSIM	LOC115620160|XP_030369149.1|SLEB, LOC115633932|XP_030387308.1|SLEB
OG0004421	LOC6738530|XP_016032373.1|DSIM	LOC115622775|XP_030372692.1|SLEB
OG0004422	LOC6738465|XP_016032296.1|DSIM	LOC115633007|XP_030386193.1|SLEB
OG0004423	LOC6734859|XP_002081860.1|DSIM	LOC115634689|XP_030388420.1|SLEB
OG0004424	LOC6736053|XP_039148027.1|DSIM	LOC115623191|XP_030373277.1|SLEB
OG0004425	LOC6738868|XP_002085663.1|DSIM	LOC115633638|XP_030386936.1|SLEB
OG0004426	LOC6738856|XP_002085656.1|DSIM	LOC115633864|XP_030387219.1|SLEB
OG0004427	LOC6738228|XP_002085040.1|DSIM	LOC115634505|XP_030388131.1|SLEB
OG0004428	LOC6728193|XP_016034828.1|DSIM	LOC115625235|XP_030376080.1|SLEB
OG0004429	LOC27209444|XP_016023610.2|DSIM	LOC115628558|XP_030380579.1|SLEB
OG0004430	LOC6738069|XP_016031897.1|DSIM	LOC115632143|XP_030385019.1|SLEB
OG0004431	LOC6729040|XP_002104361.1|DSIM	LOC115620564|XP_030369713.1|SLEB
OG0004432	LOC6729041|XP_002104362.2|DSIM	LOC115620563|XP_030369711.1|SLEB
OG0004433	LOC6739047|XP_016032882.1|DSIM	LOC115624915|XP_030375624.1|SLEB
OG0004434	LOC6734280|XP_002081309.1|DSIM	LOC115622993|XP_030373014.1|SLEB
OG0004435	LOC6735268|XP_016028617.1|DSIM	LOC115624619|XP_030375229.1|SLEB
OG0004436	LOC6734396|XP_039147835.1|DSIM	LOC115634590|XP_030388279.1|SLEB
OG0004437	LOC6736185|XP_002083080.1|DSIM	LOC115634594|XP_030388287.1|SLEB
OG0004438	LOC6734437|XP_002081457.1|DSIM	LOC115624757|XP_030375449.1|SLEB
OG0004439	LOC6734489|XP_002081508.1|DSIM	LOC115625761|XP_030376784.1|SLEB
OG0004440	LOC6734935|XP_002081932.1|DSIM	LOC115624597|XP_030375197.1|SLEB
OG0004441	LOC6730629|XP_002077806.1|DSIM	LOC115631592|XP_030384253.1|SLEB
OG0004442	LOC6734894|XP_016028170.1|DSIM	LOC115625447|XP_030376358.1|SLEB
OG0004443	LOC6737799|XP_002084627.1|DSIM	LOC115632435|XP_030385438.1|SLEB
OG0004444	LOC6734829|XP_002081831.1|DSIM	LOC115634819|XP_030388597.1|SLEB
OG0004445	LOC6739510|XP_016029394.1|DSIM	LOC115633985|XP_030387368.1|SLEB
OG0004446	LOC6730297|XP_002105580.1|DSIM	LOC115621196|XP_030370635.1|SLEB
OG0004447	LOC6729373|XP_002104689.1|DSIM	LOC115624790|XP_030375493.1|SLEB
OG0004448	LOC6734946|XP_002081943.1|DSIM	LOC115633993|XP_030387375.1|SLEB
OG0004449	LOC6738200|XP_002085013.1|DSIM	LOC115622186|XP_030371936.1|SLEB
OG0004450	LOC6734117|XP_016027133.1|DSIM	LOC115629431|XP_030381750.1|SLEB
OG0004451	LOC6734128|XP_016027143.1|DSIM	LOC115625203|XP_030376034.1|SLEB
OG0004452	LOC6735271|XP_016028619.1|DSIM	LOC115634219|XP_030387669.1|SLEB
OG0004453	LOC6735062|XP_002082039.1|DSIM	LOC115622976|XP_030372991.1|SLEB
OG0004454	LOC6728435|XP_002103780.2|DSIM	LOC115623500|XP_030373737.1|SLEB
OG0004455	LOC6738193|XP_002085006.1|DSIM	LOC115622619|XP_030372480.1|SLEB
OG0004456	LOC6724776|XP_016037533.1|DSIM	LOC115629847|XP_030382287.1|SLEB
OG0004457	LOC6737683|XP_039149519.1|DSIM	LOC115622996|XP_030373015.1|SLEB
OG0004458	LOC6737708|XP_016031483.1|DSIM	LOC115622413|XP_030372207.1|SLEB
OG0004459	LOC6737876|XP_016031652.1|DSIM	LOC115622815|XP_030372742.1|SLEB
OG0004460	LOC6738453|XP_016032288.1|DSIM	LOC115632393|XP_030385383.1|SLEB
OG0004461	LOC6738136|XP_002084949.2|DSIM	LOC115624854|XP_030375559.1|SLEB, LOC115624525|XP_030375104.1|SLEB
OG0004462	LOC6738637|XP_016032474.1|DSIM	LOC115634705|XP_030388445.1|SLEB
OG0004463	LOC6739141|XP_016032991.1|DSIM	LOC115632223|XP_030385141.1|SLEB
OG0004464	LOC6737971|XP_016031724.1|DSIM	LOC115622574|XP_030372412.1|SLEB
OG0004465	LOC6738647|XP_002085449.2|DSIM	LOC115624739|XP_030375426.1|SLEB
OG0004466	LOC6738630|XP_016032467.1|DSIM	LOC115634363|XP_030387885.1|SLEB
OG0004467	LOC6738788|XP_002085588.1|DSIM	LOC115633017|XP_030386200.1|SLEB
OG0004468	LOC6738789|XP_016032604.1|DSIM	LOC115632495|XP_030385532.1|SLEB
OG0004469	LOC6738155|XP_016031987.1|DSIM	LOC115626369|XP_030377584.1|SLEB, LOC115624651|XP_030375287.1|SLEB
OG0004470	LOC6732655|XP_039147530.1|DSIM	LOC115630463|XP_030382891.1|SLEB
OG0004471	LOC6729054|XP_039151137.1|DSIM	LOC115620552|XP_030369696.1|SLEB
OG0004472	LOC6733754|XP_002080798.1|DSIM	LOC115634793|XP_030388560.1|SLEB
OG0004473	LOC27206964|XP_016027076.1|DSIM	LOC115634562|XP_030388246.1|SLEB
OG0004474	LOC6734079|XP_016027077.1|DSIM	LOC115632611|XP_030385702.1|SLEB
OG0004475	LOC6728283|XP_002103632.1|DSIM	LOC115624869|XP_030375573.1|SLEB
OG0004476	LOC6731097|XP_002078254.1|DSIM	LOC115628568|XP_030380591.1|SLEB
OG0004477	LOC6733509|XP_002080565.1|DSIM	LOC115634730|XP_030388474.1|SLEB
OG0004478	LOC6734488|XP_016027612.1|DSIM	LOC115634344|XP_030387863.1|SLEB
OG0004479	LOC6735971|XP_002082880.1|DSIM	LOC115620085|XP_030369127.1|SLEB
OG0004480	LOC6726591|XP_039153796.1|DSIM	LOC115633430|XP_030386750.1|SLEB
OG0004481	LOC120284191|XP_039148572.1|DSIM	LOC115633082|XP_030386321.1|SLEB
OG0004482	LOC6730273|XP_016037039.1|DSIM	LOC115620275|XP_030369308.1|SLEB
OG0004483	LOC6735963|XP_002082872.1|DSIM	LOC115622909|XP_030372895.1|SLEB
OG0004484	LOC6726958|XP_002102360.1|DSIM	LOC115623928|XP_030374347.1|SLEB
OG0004485	LOC6724866|XP_039153120.1|DSIM	LOC115627929|XP_030379682.1|SLEB
OG0004486	LOC6734941|XP_002081938.1|DSIM	LOC115628296|XP_030380204.1|SLEB, LOC115624534|XP_030375118.1|SLEB
OG0004487	LOC6738422|XP_002085231.1|DSIM	LOC115632260|XP_030385192.1|SLEB
OG0004489	LOC27206264|XP_016029868.1|DSIM	LOC115628251|XP_030380127.1|SLEB
OG0004490	LOC6734209|XP_002081238.1|DSIM	LOC115633979|XP_030387360.1|SLEB
OG0004491	LOC6731199|XP_002078358.3|DSIM	LOC115626091|XP_030377204.1|SLEB
OG0004492	LOC6738731|XP_002085532.1|DSIM	LOC115621470|XP_030370993.1|SLEB
OG0004494	LOC6728918|XP_016035603.1|DSIM	LOC115624044|XP_030374482.1|SLEB
OG0004495	LOC6728999|XP_002104320.2|DSIM	LOC115620752|XP_030370006.1|SLEB
OG0004496	LOC6733931|XP_016026984.1|DSIM, LOC6733930|XP_002080974.1|DSIM	LOC115634778|XP_030388539.1|SLEB
OG0004497	LOC6735767|XP_002082680.1|DSIM	LOC115630721|XP_030383238.1|SLEB
OG0004498	LOC120285098|XP_039151983.1|DSIM, LOC120285099|XP_039151984.1|DSIM	LOC115624946|XP_030375657.1|SLEB
OG0004499	LOC27206687|XP_016026880.1|DSIM, LOC27208648|XP_039148598.1|DSIM	LOC115620152|XP_030369142.1|SLEB
OG0004500	LOC6735206|XP_016028484.1|DSIM	LOC115632816|XP_030385928.1|SLEB, LOC115634720|XP_030388464.1|SLEB, LOC115620168|XP_030369157.1|SLEB
OG0004501	LOC6734054|XP_002081090.2|DSIM	LOC115629323|XP_030381635.1|SLEB
OG0004502	LOC27208046|XP_016028960.1|DSIM, LOC6735598|XP_002082518.2|DSIM	LOC115630669|XP_030383172.1|SLEB
OG0004503	LOC27207679|XP_039151367.1|DSIM	LOC115630772|XP_030383286.1|SLEB
OG0004504	LOC6739677|XP_016033042.1|DSIM	LOC115628095|XP_030379932.1|SLEB
OG0004505	LOC6728139|XP_016034751.1|DSIM	LOC115620770|XP_030370035.1|SLEB
OG0004506	LOC27207186|XP_016036666.1|DSIM	LOC115621756|XP_030371350.1|SLEB
OG0004507	LOC6726957|XP_016033442.1|DSIM	LOC115621829|XP_030371497.1|SLEB
OG0004508	LOC6729764|XP_016036449.1|DSIM	LOC115621400|XP_030370904.1|SLEB
OG0004509	LOC6737688|XP_002084520.1|DSIM	LOC115623207|XP_030373291.1|SLEB
OG0004510	LOC27207946|XP_016039678.1|DSIM	LOC115626665|XP_030377944.1|SLEB
OG0004511	LOC6729511|XP_039150578.1|DSIM	LOC115620691|XP_030369921.1|SLEB
OG0004512	LOC6724735|XP_039152169.1|DSIM	LOC115628063|XP_030379887.1|SLEB
OG0004513	LOC6724715|XP_016037307.1|DSIM	LOC115627726|XP_030379338.1|SLEB
OG0004514	LOC6724711|XP_016037279.1|DSIM	LOC115628055|XP_030379872.1|SLEB
OG0004515	LOC6740125|XP_039153922.1|DSIM	LOC115627413|XP_030378934.1|SLEB
OG0004516	LOC6739858|XP_016039088.1|DSIM	LOC115629355|XP_030381666.1|SLEB
OG0004517	LOC27208971|XP_016038637.1|DSIM	LOC115627303|XP_030378798.1|SLEB
OG0004518	LOC6739840|XP_039153263.1|DSIM	LOC115627409|XP_030378924.1|SLEB
OG0004519	LOC6730029|XP_016036796.1|DSIM	LOC115620686|XP_030369914.1|SLEB
