Orthogroup	DSIM.longest_only	DHYD.longest_only
OG0005369	LOC6730597|XP_002077776.1|DSIM	LOC111596287|XP_023166209.1|DHYD
OG0005370	LOC6731942|XP_016024606.1|DSIM	LOC111602493|XP_023175327.2|DHYD
OG0005371	LOC6731940|XP_016024605.1|DSIM	LOC111595192|XP_023164543.2|DHYD
OG0005372	LOC6728723|XP_016035394.1|DSIM	LOC111602706|XP_023175712.2|DHYD
OG0005373	LOC27206749|XP_016025907.1|DSIM	LOC111592062|XP_023159832.1|DHYD
OG0005374	LOC6732552|XP_002079671.1|DSIM	LOC111602476|XP_023175306.1|DHYD
OG0005375	LOC6732551|XP_002079670.1|DSIM	LOC111602453|XP_030079240.1|DHYD
OG0005376	LOC6730520|XP_039147245.1|DSIM	LOC111599128|XP_030080389.1|DHYD
OG0005377	LOC27208052|XP_016029877.1|DSIM	LOC111595293|XP_030079490.1|DHYD
OG0005378	LOC6730574|XP_002077753.3|DSIM	LOC111595847|XP_023165525.2|DHYD
OG0005379	LOC6730664|XP_016023106.1|DSIM	LOC111599323|XP_023170707.1|DHYD
OG0005380	LOC6730562|XP_039148892.1|DSIM	LOC111595856|XP_030079226.1|DHYD
OG0005381	LOC6732652|XP_016025363.1|DSIM	LOC111594198|XP_023163163.1|DHYD
OG0005382	LOC6733017|XP_039154496.1|DSIM	LOC111596049|XP_023165865.1|DHYD
OG0005383	LOC6738473|XP_039149702.1|DSIM	LOC111601046|XP_023173228.1|DHYD
OG0005384	LOC6727836|XP_016034422.1|DSIM	LOC111602949|XP_023176078.1|DHYD
OG0005385	LOC6735363|XP_016028693.1|DSIM	LOC111597066|XP_023167361.2|DHYD
OG0005386	LOC6734737|XP_039147744.1|DSIM	LOC111600703|XP_023172726.2|DHYD
OG0005387	LOC6729048|XP_016035702.1|DSIM	LOC111597798|XP_030080590.1|DHYD
OG0005388	LOC6731081|XP_002078239.1|DSIM	LOC111599063|XP_023170351.1|DHYD
OG0005389	LOC6732031|XP_016024726.1|DSIM	LOC111603771|XP_023177274.2|DHYD
OG0005390	LOC120284189|XP_016023540.1|DSIM	LOC111599395|XP_023170801.1|DHYD
OG0005391	LOC27207560|XP_016023543.1|DSIM	LOC111599398|XP_023170808.1|DHYD
OG0005392	LOC6732603|XP_002079722.1|DSIM	LOC111595203|XP_023164569.1|DHYD
OG0005393	LOC6728278|XP_002103627.1|DSIM	LOC111594589|XP_023163717.2|DHYD
OG0005394	LOC6732601|XP_016025286.1|DSIM	LOC111595008|XP_023164281.2|DHYD
OG0005395	LOC6732681|XP_039147082.1|DSIM	LOC111595505|XP_023165045.2|DHYD
OG0005396	LOC6731469|XP_016024151.1|DSIM	LOC111596216|XP_023166098.1|DHYD
OG0005397	LOC6731471|XP_002078620.1|DSIM	LOC115483203|XP_030080295.1|DHYD, LOC111596218|XP_023166103.2|DHYD
OG0005398	LOC6726805|XP_039151487.1|DSIM	LOC111604945|XP_023178984.1|DHYD
OG0005399	LOC6733558|XP_016026508.1|DSIM	LOC111602334|XP_023175107.2|DHYD
OG0005400	LOC6733635|XP_016026597.1|DSIM	LOC111597662|XP_030080953.1|DHYD
OG0005401	LOC6731481|XP_016024162.1|DSIM	LOC111595776|XP_023165425.2|DHYD
OG0005402	LOC6731480|XP_016024161.1|DSIM	LOC111596229|XP_030080285.1|DHYD
OG0005403	LOC6731475|XP_002078624.1|DSIM	LOC111596222|XP_023166108.1|DHYD
OG0005404	LOC6731476|XP_002078625.1|DSIM	LOC111596223|XP_023166109.2|DHYD
OG0005405	LOC27209071|XP_016029095.1|DSIM	LOC111593862|XP_023162682.1|DHYD
OG0005406	LOC6740743|XP_039147604.1|DSIM	LOC111597652|XP_023168240.2|DHYD
OG0005407	LOC6735783|XP_002082696.1|DSIM	LOC111604137|XP_023177823.2|DHYD
OG0005408	LOC6731031|XP_002078192.1|DSIM	LOC111599452|XP_023170878.1|DHYD
OG0005409	LOC6731404|XP_016024022.1|DSIM	LOC111602505|XP_023175348.2|DHYD
OG0005410	LOC6739211|XP_002076121.1|DSIM	LOC111603752|XP_023177243.1|DHYD
OG0005411	LOC6734148|XP_002081177.1|DSIM	LOC111593571|XP_023162201.1|DHYD
OG0005412	LOC6734158|XP_002081187.1|DSIM	LOC111603828|XP_023177356.1|DHYD
OG0005413	LOC6734240|XP_016027292.1|DSIM	LOC111603454|XP_023176815.1|DHYD
OG0005414	LOC6725686|XP_002106689.1|DSIM	LOC111605476|XP_023179782.1|DHYD
OG0005415	LOC6725750|XP_016039067.1|DSIM	LOC111596802|XP_030079896.1|DHYD
OG0005416	LOC6733388|XP_016026312.1|DSIM	LOC111595612|XP_030081302.1|DHYD
OG0005417	LOC6739246|XP_002076154.1|DSIM	LOC111594938|XP_023164199.1|DHYD
OG0005418	LOC6732979|XP_016025661.1|DSIM	LOC111594743|XP_023163953.1|DHYD
OG0005419	LOC6731826|XP_016024511.1|DSIM	LOC111592594|XP_023160677.1|DHYD
OG0005420	LOC6731276|XP_016023840.2|DSIM	LOC111597754|XP_030080366.1|DHYD
OG0005421	LOC6732046|XP_016024730.2|DSIM	LOC111602451|XP_023175278.2|DHYD
OG0005422	LOC6740213|XP_016039958.1|DSIM	LOC111594894|XP_023164149.1|DHYD
OG0005423	LOC6731638|XP_016024322.1|DSIM	LOC111596979|XP_023167229.2|DHYD
OG0005424	LOC6735442|XP_039147247.1|DSIM	LOC111602091|XP_023174792.2|DHYD
OG0005425	LOC6740535|XP_016039584.1|DSIM	LOC111592713|XP_023160868.2|DHYD
OG0005426	LOC6733689|XP_016026657.1|DSIM	LOC111604141|XP_023177827.2|DHYD
OG0005427	LOC6732769|XP_002079882.2|DSIM	LOC111603902|XP_023177487.2|DHYD
OG0005428	LOC6731194|XP_039146977.1|DSIM	LOC111602206|XP_023174944.2|DHYD
OG0005429	LOC6731213|XP_039148517.1|DSIM	LOC111603636|XP_023177077.2|DHYD
OG0005430	LOC6731214|XP_016023755.1|DSIM	LOC111603825|XP_030080338.1|DHYD
OG0005431	LOC6733110|XP_002080187.1|DSIM	LOC111603940|XP_030080344.1|DHYD
OG0005432	LOC27209015|XP_039149468.1|DSIM	LOC111592081|XP_023159869.1|DHYD
OG0005433	LOC6734896|XP_002081893.1|DSIM	LOC111600589|XP_023172548.1|DHYD
OG0005434	LOC6733124|XP_039154591.1|DSIM	LOC111592090|XP_023159881.1|DHYD
OG0005435	LOC6727091|XP_002102486.1|DSIM	LOC111592057|XP_023159825.1|DHYD
OG0005436	LOC6733131|XP_016025843.1|DSIM	LOC111592056|XP_023159824.2|DHYD
OG0005437	LOC6727763|XP_002103125.1|DSIM	LOC111602365|XP_023175149.2|DHYD
OG0005438	LOC6730510|XP_016022968.1|DSIM	LOC111599102|XP_023170413.2|DHYD
OG0005439	LOC6728225|XP_002103574.1|DSIM	LOC111605478|XP_023179780.1|DHYD
OG0005440	LOC6730918|XP_016023365.1|DSIM	LOC111599525|XP_030080363.1|DHYD
OG0005441	LOC27206506|XP_016024807.1|DSIM	LOC111592900|XP_023161115.2|DHYD
OG0005442	LOC6732743|XP_002079857.1|DSIM	LOC111595780|XP_023165432.1|DHYD
OG0005443	LOC6731784|XP_016024476.1|DSIM	LOC111594408|XP_023163452.1|DHYD
OG0005444	LOC6730448|XP_002077629.1|DSIM	LOC111596059|XP_023165876.2|DHYD
OG0005445	LOC6731872|XP_016024547.1|DSIM	LOC111602005|XP_030080346.1|DHYD
OG0005446	LOC6731426|XP_016024044.1|DSIM	LOC111595785|XP_023165437.1|DHYD
OG0005447	LOC6731022|XP_002078183.1|DSIM	LOC111603528|XP_023176928.2|DHYD
OG0005448	LOC6734603|XP_002081611.1|DSIM	LOC111600879|XP_023172980.2|DHYD
OG0005449	LOC6739838|XP_002076732.1|DSIM	LOC111596959|XP_023167186.1|DHYD
OG0005450	LOC6729933|XP_002105235.1|DSIM	LOC111598221|XP_023169149.2|DHYD
OG0005451	LOC6732645|XP_016025357.1|DSIM	LOC111594213|XP_023163179.1|DHYD
OG0005452	LOC6735781|XP_016029157.1|DSIM	LOC111593760|XP_023162539.2|DHYD
OG0005453	LOC6728844|XP_039151283.1|DSIM	LOC111604921|XP_023178937.1|DHYD
OG0005454	LOC6732092|XP_016024765.1|DSIM	LOC111591955|XP_023159660.1|DHYD
OG0005455	LOC6736094|XP_016029489.1|DSIM	LOC111604076|XP_023177726.2|DHYD
OG0005456	LOC6732780|XP_002079893.1|DSIM	LOC111600349|XP_023172192.2|DHYD
OG0005457	LOC6732778|XP_016025492.1|DSIM	LOC111600563|XP_023172514.1|DHYD
OG0005458	LOC6730593|XP_016023040.1|DSIM	LOC111599316|XP_023170697.1|DHYD
OG0005459	LOC6731018|XP_002078179.1|DSIM	LOC111601487|XP_023173870.2|DHYD
OG0005460	LOC6731083|XP_002078241.1|DSIM	LOC111599195|XP_023170551.1|DHYD
OG0005461	LOC6732763|XP_002079876.1|DSIM	LOC111598969|XP_023170231.1|DHYD
OG0005462	LOC6732761|XP_002079874.1|DSIM	LOC111598970|XP_023170232.1|DHYD
OG0005463	LOC6738054|XP_002084868.1|DSIM	LOC111599830|XP_023171391.1|DHYD
OG0005464	LOC6732765|XP_002079878.2|DSIM	LOC111598935|XP_023170180.2|DHYD
OG0005465	LOC6732777|XP_016025490.1|DSIM	LOC111600378|XP_023172226.2|DHYD
OG0005466	LOC6732779|XP_002079892.3|DSIM	LOC111600562|XP_023172498.1|DHYD
OG0005467	LOC6729148|XP_002104469.1|DSIM	LOC111595212|XP_023164589.1|DHYD
OG0005468	LOC6731454|XP_002078605.1|DSIM	LOC111601935|XP_023174555.2|DHYD
OG0005469	LOC6731495|XP_002078644.1|DSIM	LOC111598958|XP_023170212.2|DHYD
OG0005470	LOC6731497|XP_016024175.1|DSIM	LOC111598983|XP_023170252.1|DHYD
OG0005471	LOC6732566|XP_039146961.1|DSIM	LOC111601176|XP_023173423.2|DHYD
OG0005472	LOC6732564|XP_016025245.1|DSIM	LOC111601178|XP_023173425.2|DHYD
OG0005473	LOC6739221|XP_016023611.1|DSIM	LOC111599200|XP_023170559.1|DHYD
OG0005474	LOC6732062|XP_002079194.2|DSIM	LOC111602450|XP_023175277.2|DHYD
OG0005475	LOC6732061|XP_002079193.1|DSIM	LOC111602445|XP_023175271.1|DHYD
OG0005476	LOC6733448|XP_016026397.1|DSIM	LOC111599888|XP_023171479.1|DHYD
OG0005477	LOC6737632|XP_016031405.1|DSIM	LOC111604474|XP_023178326.1|DHYD
OG0005478	LOC6730965|XP_002078127.1|DSIM	LOC111599134|XP_023170465.2|DHYD
OG0005479	LOC6730966|XP_002078128.1|DSIM	LOC111599133|XP_023170464.2|DHYD
OG0005480	LOC27207912|XP_016023431.1|DSIM	LOC111599447|XP_023170870.1|DHYD
OG0005481	LOC6730877|XP_016023301.1|DSIM	LOC111602309|XP_023175082.2|DHYD
OG0005482	LOC6730875|XP_016023296.2|DSIM	LOC111602356|XP_030080400.1|DHYD
OG0005483	LOC6727965|XP_002103317.2|DSIM	LOC111595213|XP_030080612.1|DHYD
OG0005484	LOC6732423|XP_002079544.1|DSIM	LOC111601171|XP_023173417.2|DHYD
OG0005485	LOC6734299|XP_016027358.1|DSIM	LOC111593974|XP_030080885.1|DHYD
OG0005486	LOC6733626|XP_002080680.2|DSIM	LOC111597702|XP_023168308.1|DHYD
OG0005487	LOC6739185|XP_016023228.1|DSIM	LOC111603753|XP_030080424.1|DHYD
OG0005488	LOC6739198|XP_016023225.1|DSIM	LOC111603749|XP_023177240.2|DHYD
OG0005489	LOC6730525|XP_002077704.1|DSIM	LOC111599111|XP_023170431.2|DHYD
OG0005490	LOC6730524|XP_016022979.1|DSIM	LOC111599064|XP_023170352.2|DHYD
OG0005491	LOC6730617|XP_016023064.1|DSIM	LOC111596371|XP_023166335.2|DHYD
OG0005492	LOC6730623|XP_002077800.1|DSIM	LOC111596288|XP_023166210.1|DHYD
OG0005493	LOC6732864|XP_002079974.1|DSIM	LOC111597198|XP_023167539.2|DHYD
OG0005494	LOC6736124|XP_016029513.1|DSIM	LOC111593803|XP_023162597.2|DHYD
OG0005495	LOC6736164|XP_016029573.1|DSIM	LOC111605378|XP_023179630.1|DHYD
OG0005496	LOC6727279|XP_016033799.1|DSIM	LOC111600785|XP_023172842.2|DHYD
OG0005497	LOC6739253|XP_002076160.2|DSIM	LOC111600372|XP_023172218.1|DHYD
OG0005498	LOC6739252|XP_002076161.1|DSIM	LOC111600373|XP_023172219.1|DHYD
OG0005499	LOC6732898|XP_016025618.1|DSIM	LOC111600344|XP_023172176.2|DHYD
OG0005500	LOC6732897|XP_002080002.1|DSIM	LOC111600345|XP_023172177.1|DHYD
OG0005501	LOC6732758|XP_016025480.1|DSIM	LOC111599001|XP_023170279.2|DHYD
OG0005502	LOC6732759|XP_016025482.1|DSIM	LOC111599002|XP_023170280.1|DHYD
OG0005503	LOC6731964|XP_016024643.1|DSIM	LOC111592558|XP_023160619.2|DHYD
OG0005504	LOC6730599|XP_016023037.1|DSIM	LOC111603758|XP_023177257.1|DHYD
OG0005506	LOC6732978|XP_002080057.1|DSIM	LOC111594681|XP_023163869.2|DHYD
OG0005507	LOC6730427|XP_002077608.1|DSIM	LOC111602454|XP_023175282.2|DHYD
OG0005508	LOC6731900|XP_002079035.1|DSIM	LOC111600857|XP_023172943.2|DHYD, LOC111602207|XP_030080228.1|DHYD
OG0005509	LOC6730702|XP_002077872.1|DSIM	LOC111601964|XP_023174606.2|DHYD
OG0005510	LOC6732279|XP_016024944.1|DSIM	LOC111600316|XP_023172142.1|DHYD
OG0005511	LOC6724781|XP_002105823.1|DSIM	LOC111593073|XP_030079980.1|DHYD
OG0005512	LOC6729121|XP_016035768.1|DSIM	LOC111605432|XP_023179708.1|DHYD
OG0005513	LOC6725965|XP_002106948.1|DSIM	LOC111603952|XP_023177555.1|DHYD
OG0005514	LOC6729047|XP_016035699.1|DSIM	LOC111597825|XP_023168481.2|DHYD
OG0005515	LOC6734196|XP_002081225.1|DSIM	LOC111593554|XP_023162177.1|DHYD
OG0005516	LOC6731804|XP_016024491.1|DSIM	LOC111596648|XP_023166714.1|DHYD
OG0005517	LOC6731450|XP_039147727.1|DSIM	LOC111599341|XP_030079213.1|DHYD
OG0005518	LOC27206499|XP_016025440.1|DSIM	LOC111600568|XP_030080229.1|DHYD
OG0005519	LOC27208695|XP_016027100.1|DSIM	LOC111602320|XP_023175089.2|DHYD
OG0005520	LOC6731885|XP_039154311.1|DSIM	LOC111601259|XP_023173536.2|DHYD
OG0005521	LOC6731883|XP_002079018.1|DSIM	LOC111601543|XP_023173948.2|DHYD
OG0005522	LOC6737646|XP_016031421.1|DSIM	LOC111592811|XP_023160990.1|DHYD, LOC115483766|XP_030081868.1|DHYD
OG0005523	LOC6733037|XP_002080116.2|DSIM	LOC111601136|XP_023173375.2|DHYD
OG0005524	LOC6731311|XP_039151506.1|DSIM	LOC111594093|XP_023163010.2|DHYD
OG0005525	LOC6731682|XP_002078822.1|DSIM	LOC111603606|XP_023177042.1|DHYD
OG0005526	LOC6731781|XP_002078916.1|DSIM	LOC111594695|XP_023163882.1|DHYD
OG0005527	LOC6724747|XP_016037448.1|DSIM	LOC111597757|XP_023168383.1|DHYD
OG0005528	LOC6731355|XP_016023943.1|DSIM	LOC111601835|XP_023174439.1|DHYD
OG0005529	LOC6733063|XP_016025754.1|DSIM	LOC111602253|XP_023175013.2|DHYD
OG0005530	LOC6730784|XP_016023195.1|DSIM	LOC111594677|XP_023163856.1|DHYD
OG0005531	LOC6738986|XP_002085781.2|DSIM	LOC111601648|XP_023174098.1|DHYD
OG0005532	LOC6730403|XP_016022867.1|DSIM	LOC111596006|XP_023165785.1|DHYD
OG0005533	LOC27206526|XP_039150108.1|DSIM	LOC111596057|XP_023165873.1|DHYD
OG0005534	LOC6736302|XP_002083186.2|DSIM	LOC111596518|XP_023166550.1|DHYD
OG0005535	LOC6730649|XP_016023087.1|DSIM	LOC111602513|XP_030079209.1|DHYD
OG0005536	LOC27206560|XP_016025252.1|DSIM	LOC111601139|XP_023173374.1|DHYD
OG0005537	LOC6732153|XP_002079285.1|DSIM	LOC111605538|XP_023179869.2|DHYD
OG0005538	LOC6732671|XP_002079788.1|DSIM	LOC111595566|XP_023165130.2|DHYD
OG0005539	LOC6732734|XP_016025466.1|DSIM	LOC111595793|XP_023165447.1|DHYD
OG0005540	LOC6730489|XP_002077670.2|DSIM	LOC111599104|XP_023170421.1|DHYD
OG0005541	LOC6730423|XP_002077604.2|DSIM	LOC111602456|XP_023175284.1|DHYD
OG0005542	LOC6736630|XP_016030214.1|DSIM	LOC111595297|XP_030079508.1|DHYD
OG0005543	LOC6732812|XP_002079925.1|DSIM	LOC111592546|XP_023160600.1|DHYD
OG0005544	LOC6730468|XP_039146927.1|DSIM	LOC111599174|XP_023170525.2|DHYD
OG0005545	LOC6731968|XP_002079102.1|DSIM	LOC111592653|XP_023160771.1|DHYD
OG0005546	LOC6733035|XP_016025722.1|DSIM	LOC111601455|XP_023173805.1|DHYD
OG0005547	LOC6731472|XP_016024155.1|DSIM	LOC111596217|XP_023166100.2|DHYD
OG0005548	LOC6731477|XP_016024158.1|DSIM	LOC111596220|XP_023166105.2|DHYD
OG0005549	LOC6731479|XP_002078628.1|DSIM	LOC111596227|XP_023166112.2|DHYD
OG0005550	LOC6731063|XP_016023582.1|DSIM	LOC111603851|XP_030079026.1|DHYD
OG0005551	LOC6735189|XP_016028474.1|DSIM	LOC111592407|XP_023160350.2|DHYD
OG0005552	LOC6735188|XP_002082162.2|DSIM	LOC111592406|XP_023160349.2|DHYD
OG0005553	LOC6730600|XP_002077779.1|DSIM	LOC111603750|XP_023177241.2|DHYD
OG0005554	LOC6730945|XP_016023405.2|DSIM	LOC111596239|XP_023166125.2|DHYD
OG0005555	LOC6739202|XP_016023400.1|DSIM	LOC111596235|XP_023166121.1|DHYD
OG0005556	LOC6739204|XP_002076116.1|DSIM	LOC111596242|XP_023166142.2|DHYD
OG0005557	LOC6732546|XP_002079665.2|DSIM	LOC111592921|XP_023161141.2|DHYD
OG0005558	LOC6739874|XP_016038769.1|DSIM	LOC111599644|XP_023171092.1|DHYD
OG0005559	LOC6732976|XP_016025658.1|DSIM	LOC111594646|XP_023163808.2|DHYD
OG0005560	LOC6732544|XP_002079663.1|DSIM	LOC111592918|XP_023161137.1|DHYD
OG0005561	LOC27207672|XP_016038573.1|DSIM	LOC111603166|XP_023176412.2|DHYD
OG0005562	LOC6731005|XP_016023471.1|DSIM	LOC111605555|XP_023179886.1|DHYD
OG0005563	LOC6724739|XP_016037422.1|DSIM	LOC111598035|XP_023168835.1|DHYD
OG0005564	LOC6731770|XP_039154334.1|DSIM	LOC111594783|XP_023164004.2|DHYD
OG0005565	LOC6732604|XP_016025309.1|DSIM	LOC111595199|XP_023164566.1|DHYD
OG0005566	LOC6732605|XP_002079724.1|DSIM	LOC111595200|XP_023164567.1|DHYD
OG0005567	LOC6729464|XP_016036137.1|DSIM	LOC111601783|XP_023174311.2|DHYD
OG0005568	LOC6731028|XP_002078189.2|DSIM	LOC111603541|XP_023176943.1|DHYD
OG0005569	LOC6730658|XP_016023096.1|DSIM	LOC111599346|XP_023170744.1|DHYD
OG0005570	LOC6730526|XP_016022981.1|DSIM	LOC111599071|XP_023170366.2|DHYD
OG0005571	LOC6735830|XP_039148836.1|DSIM	LOC111592779|XP_023160953.2|DHYD
OG0005572	LOC6735536|XP_002082472.2|DSIM	LOC111596625|XP_023166679.2|DHYD
OG0005573	LOC6729622|XP_016036258.1|DSIM	LOC111604911|XP_023178921.2|DHYD
OG0005574	LOC6733398|XP_016026319.1|DSIM	LOC111604107|XP_023177779.2|DHYD
OG0005575	LOC27207042|XP_016035324.1|DSIM	LOC111601772|XP_023174283.1|DHYD
OG0005576	LOC6734711|XP_002081718.1|DSIM	LOC111599991|XP_023171654.1|DHYD
OG0005577	LOC6738121|XP_016031958.1|DSIM	LOC111595079|XP_023164403.1|DHYD
OG0005578	LOC6738821|XP_016032636.1|DSIM	LOC111596667|XP_030078554.1|DHYD
OG0005579	LOC27207176|XP_016032637.1|DSIM	LOC111596662|XP_023166734.1|DHYD
OG0005580	LOC6737384|XP_002084222.2|DSIM	LOC111596015|XP_023165805.1|DHYD
OG0005581	LOC6725257|XP_039153443.1|DSIM	LOC111604861|XP_023178866.2|DHYD
OG0005582	LOC6739074|XP_016032900.1|DSIM	LOC111594916|XP_023164171.2|DHYD
OG0005583	LOC6737282|XP_002084122.1|DSIM	LOC111605169|XP_023179325.1|DHYD
OG0005584	LOC6731176|XP_039148766.1|DSIM	LOC111596299|XP_023166225.2|DHYD
OG0005585	LOC6727053|XP_002102450.1|DSIM	LOC111603633|XP_030080714.1|DHYD
OG0005586	LOC6726830|XP_002102237.1|DSIM	LOC111603594|XP_023177020.1|DHYD
OG0005587	LOC6731914|XP_002079049.2|DSIM	LOC111600067|XP_023171765.1|DHYD
OG0005588	LOC6738246|XP_016032115.1|DSIM	LOC111595093|XP_023164420.2|DHYD
OG0005589	LOC6728849|XP_002104183.1|DSIM	LOC111604915|XP_023178931.1|DHYD
OG0005590	LOC6733263|XP_002080326.1|DSIM	LOC111597739|XP_023168397.1|DHYD
OG0005591	LOC27208834|XP_039152432.1|DSIM	LOC111600205|XP_030079373.1|DHYD
OG0005592	LOC6727787|XP_016034358.1|DSIM	LOC111600277|XP_023172094.1|DHYD
OG0005593	LOC6736436|XP_002083307.1|DSIM	LOC111601739|XP_023174231.1|DHYD
OG0005594	LOC6737084|XP_002083931.1|DSIM	LOC111603680|XP_023177128.1|DHYD
OG0005595	LOC6737083|XP_039148942.1|DSIM	LOC111603678|XP_023177126.2|DHYD
OG0005596	LOC6736410|XP_002083282.1|DSIM	LOC111601598|XP_023174031.1|DHYD
OG0005597	LOC6728964|XP_039151468.1|DSIM	LOC111597403|XP_023167850.2|DHYD
OG0005598	LOC6730121|XP_002105414.1|DSIM	LOC111592684|XP_023160818.1|DHYD
OG0005599	LOC6735533|XP_016028885.1|DSIM	LOC111593735|XP_023162489.2|DHYD
OG0005600	LOC6728923|XP_002104251.1|DSIM	LOC111598491|XP_023169516.2|DHYD
OG0005601	LOC27207490|XP_016040083.1|DSIM	LOC111604984|XP_023179052.1|DHYD
OG0005602	LOC6729719|XP_039151692.1|DSIM	LOC111595180|XP_023164527.2|DHYD
OG0005603	LOC6734591|XP_002081599.1|DSIM	LOC111602588|XP_023175513.1|DHYD
OG0005604	LOC6734588|XP_039148631.1|DSIM	LOC111602584|XP_023175508.2|DHYD
OG0005605	LOC6734120|XP_039147856.1|DSIM	LOC111599657|XP_023171112.2|DHYD
OG0005606	LOC6732053|XP_002079185.2|DSIM	LOC111602439|XP_023175262.2|DHYD
OG0005607	LOC6728521|XP_002103866.1|DSIM	LOC111601446|XP_023173789.2|DHYD
OG0005608	LOC27206719|XP_016035182.1|DSIM	LOC111599416|XP_023170833.2|DHYD
OG0005609	LOC6736593|XP_016030188.1|DSIM	LOC111598470|XP_023169495.1|DHYD
OG0005610	LOC6737227|XP_002084067.1|DSIM	LOC111598202|XP_023169098.1|DHYD
OG0005611	LOC6736632|XP_016030228.1|DSIM	LOC111602903|XP_023176009.2|DHYD
OG0005612	LOC6728437|XP_002103782.1|DSIM	LOC111599871|XP_023171456.2|DHYD
OG0005613	LOC6727824|XP_002103185.1|DSIM	LOC111604958|XP_023179005.2|DHYD
OG0005614	LOC6726809|XP_016033312.1|DSIM	LOC111598506|XP_023169544.2|DHYD
OG0005615	LOC6730346|XP_039150495.1|DSIM	LOC111594637|XP_023163800.2|DHYD
OG0005616	LOC6727991|XP_002103343.1|DSIM	LOC111602999|XP_023176165.2|DHYD
OG0005617	LOC6726971|XP_016033470.2|DSIM	LOC111599564|XP_023171000.2|DHYD
OG0005618	LOC6734072|XP_002081107.1|DSIM	LOC111603122|XP_023176367.1|DHYD
OG0005619	LOC6727544|XP_002102924.1|DSIM	LOC111596759|XP_023166876.1|DHYD
OG0005620	LOC6725625|XP_016038834.1|DSIM	LOC111602845|XP_023175925.2|DHYD
OG0005621	LOC6739992|XP_039152275.1|DSIM	LOC111604035|XP_023177660.1|DHYD
OG0005622	LOC6725302|XP_002106320.1|DSIM	LOC111597363|XP_023167787.1|DHYD
OG0005623	LOC6724961|XP_016037829.1|DSIM	LOC111605601|XP_023179981.2|DHYD
OG0005624	LOC6727030|XP_016033521.1|DSIM	LOC111598633|XP_023169744.2|DHYD, LOC115483699|XP_030081621.1|DHYD
OG0005625	LOC6727903|XP_016034522.1|DSIM	LOC111603023|XP_023176221.2|DHYD
OG0005626	LOC6725401|XP_016038465.1|DSIM	LOC111602838|XP_023175918.2|DHYD
OG0005627	LOC6728467|XP_016035109.1|DSIM	LOC111596429|XP_023166410.1|DHYD
OG0005628	LOC6727975|XP_002103327.1|DSIM	LOC111594974|XP_023164241.2|DHYD
OG0005629	LOC6733993|XP_002081037.1|DSIM	LOC111605406|XP_023179675.1|DHYD
OG0005630	LOC6734164|XP_016027166.1|DSIM	LOC111604585|XP_023178464.2|DHYD
OG0005631	LOC6725633|XP_002106640.1|DSIM	LOC111593423|XP_023161935.2|DHYD
OG0005632	LOC6725898|XP_039152904.1|DSIM	LOC111593393|XP_030079435.1|DHYD
OG0005633	LOC6727582|XP_016034175.1|DSIM	LOC111603614|XP_023177048.2|DHYD
OG0005634	LOC6727657|XP_016034254.1|DSIM	LOC111599604|XP_023171058.2|DHYD
OG0005635	LOC6731754|XP_016024430.1|DSIM	LOC111596641|XP_023166701.1|DHYD
OG0005636	LOC6726967|XP_016033459.1|DSIM	LOC111599601|XP_023171055.2|DHYD
OG0005637	LOC6728911|XP_002104241.1|DSIM	LOC111604816|XP_023178804.1|DHYD
OG0005638	LOC6735374|XP_016028702.1|DSIM	LOC111595514|XP_023165059.1|DHYD
OG0005639	LOC6735499|XP_016028836.2|DSIM	LOC111597089|XP_023167394.2|DHYD
OG0005640	LOC6728490|XP_002103835.1|DSIM	LOC111592036|XP_023159799.2|DHYD
OG0005641	LOC6740033|XP_016038576.1|DSIM	LOC111604741|XP_023178683.2|DHYD
OG0005642	LOC6727214|XP_002102606.1|DSIM	LOC111602629|XP_023175558.1|DHYD
OG0005643	LOC6736765|XP_002083621.2|DSIM	LOC111598731|XP_023169891.2|DHYD
OG0005644	LOC6737478|XP_002084314.1|DSIM	LOC111598746|XP_023169915.2|DHYD
OG0005645	LOC6739966|XP_016037989.1|DSIM	LOC111603351|XP_023176663.2|DHYD
OG0005646	LOC27207696|XP_039153917.1|DSIM	LOC111593516|XP_023162071.2|DHYD
OG0005647	LOC6731175|XP_016023728.1|DSIM	LOC111597138|XP_023167467.1|DHYD
OG0005648	LOC6737628|XP_002084460.1|DSIM	LOC111604468|XP_023178318.1|DHYD
OG0005649	LOC6726738|XP_016033232.1|DSIM	LOC111595739|XP_023165361.1|DHYD
OG0005650	LOC6726732|XP_002102143.1|DSIM	LOC111604878|XP_023178883.2|DHYD
OG0005651	LOC6740573|XP_016038557.1|DSIM	LOC111603379|XP_023176698.2|DHYD
OG0005652	LOC6729839|XP_016036562.1|DSIM	LOC111595923|XP_023165644.2|DHYD
OG0005653	LOC6731847|XP_002078982.2|DSIM	LOC111601252|XP_023173523.2|DHYD
OG0005654	LOC6726718|XP_002102129.1|DSIM	LOC111600860|XP_023172947.2|DHYD
OG0005655	LOC6727999|XP_016034598.1|DSIM	LOC111602989|XP_023176154.2|DHYD
OG0005656	LOC6727986|XP_016034574.1|DSIM	LOC111602960|XP_023176104.2|DHYD
OG0005657	LOC6728779|XP_016035460.1|DSIM	LOC111593342|XP_023161821.2|DHYD
OG0005658	LOC6727433|XP_002102814.1|DSIM	LOC111604991|XP_023179077.1|DHYD
