Orthogroup	DSIM.longest_only	DSER.longest_only
OG0004664	LOC6725160|XP_016038180.1|DSIM	LOC110183541|XP_020807499.1|DSER
OG0004665	LOC6725048|XP_016038022.1|DSIM	LOC110183218|XP_020807092.1|DSER, LOC110184613|XP_020808864.1|DSER
OG0004666	LOC27208284|XP_016035397.1|DSIM	LOC110188749|XP_020814249.1|DSER
OG0004667	LOC6728721|XP_002104057.1|DSIM	LOC110188752|XP_020814252.1|DSER
OG0004668	LOC6726013|XP_039152952.1|DSIM	LOC110187018|XP_020812042.1|DSER
OG0004669	LOC6731286|XP_002078443.1|DSIM	LOC110185676|XP_020810301.1|DSER
OG0004670	LOC6729675|XP_002104981.2|DSIM	LOC110186595|XP_020811482.1|DSER
OG0004671	LOC6728346|XP_002103694.1|DSIM	LOC110190600|XP_020816856.1|DSER
OG0004672	LOC6728073|XP_039151175.1|DSIM	LOC110176505|XP_020798538.1|DSER
OG0004673	LOC6730375|XP_002105657.1|DSIM	LOC110186386|XP_020811205.1|DSER
OG0004674	LOC6729868|XP_016036618.1|DSIM	LOC110177370|XP_020799725.1|DSER
OG0004675	LOC6729865|XP_016036604.1|DSIM	LOC110177300|XP_020799624.1|DSER
OG0004676	LOC6726916|XP_002102318.1|DSIM	LOC110190902|XP_020817219.1|DSER
OG0004677	LOC27208018|XP_016035968.1|DSIM	LOC110191423|XP_020817938.1|DSER
OG0004678	LOC6729329|XP_002104646.2|DSIM	LOC110191080|XP_020817474.1|DSER
OG0004679	LOC6727496|XP_016034084.1|DSIM	LOC110191299|XP_020817769.1|DSER
OG0004680	LOC6727719|XP_016034293.1|DSIM	LOC110188145|XP_020813402.1|DSER
OG0004681	LOC6728939|XP_002104267.1|DSIM	LOC110186572|XP_020811439.1|DSER
OG0004682	LOC6730973|XP_002078134.1|DSIM	LOC110183029|XP_020806875.1|DSER
OG0004683	LOC6728266|XP_002103615.2|DSIM	LOC110187909|XP_020813070.1|DSER
OG0004684	LOC6728728|XP_002104063.2|DSIM	LOC110188340|XP_020813706.1|DSER
OG0004685	LOC6730054|XP_016036828.1|DSIM	LOC110186267|XP_020811034.1|DSER
OG0004686	LOC6728854|XP_002104188.1|DSIM	LOC110186609|XP_020811500.1|DSER
OG0004687	LOC6730059|XP_002105352.1|DSIM	LOC110186518|XP_020811373.1|DSER
OG0004688	LOC6728628|XP_002103969.1|DSIM	LOC110189968|XP_020815920.1|DSER
OG0004689	LOC6729261|XP_002104581.2|DSIM	LOC110186327|XP_020811133.1|DSER
OG0004690	LOC6726988|XP_002102389.2|DSIM	LOC110191711|XP_020818284.1|DSER
OG0004691	LOC6730005|XP_039151377.1|DSIM	LOC110177400|XP_020799764.1|DSER
OG0004692	LOC6729289|XP_016035930.1|DSIM	LOC110187842|XP_020812978.1|DSER
OG0004693	LOC6729294|XP_016035935.1|DSIM	LOC110187783|XP_020812912.1|DSER
OG0004694	LOC6729548|XP_016036219.1|DSIM	LOC110189126|XP_020814762.1|DSER
OG0004695	LOC6729863|XP_016036600.1|DSIM	LOC110177317|XP_020799650.1|DSER
OG0004696	LOC27206451|XP_016033797.2|DSIM	LOC110177261|XP_020799570.1|DSER
OG0004697	LOC6726086|XP_016039543.1|DSIM	LOC110184384|XP_020808547.1|DSER
OG0004698	LOC27208427|XP_016039711.2|DSIM	LOC110181490|XP_020804909.1|DSER
OG0004699	LOC27209195|XP_039151571.1|DSIM	LOC110190377|XP_020816465.1|DSER
OG0004700	LOC6726667|XP_016033156.1|DSIM	LOC110187725|XP_020812831.1|DSER
OG0004701	LOC6727237|XP_016033742.1|DSIM	LOC110191042|XP_020817425.1|DSER
OG0004702	LOC6729316|XP_016035946.1|DSIM	LOC110191261|XP_020817711.1|DSER
OG0004703	LOC6729252|XP_016035905.1|DSIM	LOC110184652|XP_020808915.1|DSER
OG0004704	LOC6729456|XP_016036131.1|DSIM	LOC110188815|XP_020814355.1|DSER
OG0004705	LOC6728744|XP_002104079.2|DSIM	LOC110188186|XP_020813421.1|DSER
OG0004706	LOC6737228|XP_002084068.2|DSIM	LOC110185157|XP_020809519.1|DSER
OG0004707	LOC6731282|XP_016023847.1|DSIM	LOC110185682|XP_020810309.1|DSER
OG0004708	LOC6727139|XP_002102532.1|DSIM	LOC110184520|XP_020808749.1|DSER
OG0004709	LOC6729004|XP_016035667.1|DSIM	LOC110191234|XP_020817672.1|DSER
OG0004710	LOC6728105|XP_039151471.1|DSIM	LOC110176468|XP_020798486.1|DSER
OG0004711	LOC6729790|XP_002105095.2|DSIM	LOC110191267|XP_020817722.1|DSER
OG0004712	LOC6728200|XP_002103549.2|DSIM	LOC110185617|XP_020810227.1|DSER
OG0004713	LOC6729355|XP_016035992.1|DSIM	LOC110188559|XP_020813979.1|DSER
OG0004714	LOC6729368|XP_016036004.1|DSIM	LOC110188138|XP_020813390.1|DSER
OG0004715	LOC6732320|XP_016024982.1|DSIM	LOC110186005|XP_020810698.1|DSER
OG0004716	LOC6729344|XP_016035983.2|DSIM	LOC110191066|XP_020817456.1|DSER
OG0004717	LOC6739885|XP_016038748.1|DSIM	LOC110182218|XP_020805903.1|DSER
OG0004718	LOC6730856|XP_039146942.1|DSIM	LOC110183789|XP_020807804.1|DSER
OG0004719	LOC6730272|XP_039150349.1|DSIM	LOC110186532|XP_020811390.1|DSER
OG0004720	LOC6729320|XP_039151536.1|DSIM	LOC110191056|XP_020817444.1|DSER
OG0004721	LOC6729898|XP_002105200.2|DSIM	LOC110188398|XP_020813781.1|DSER
OG0004722	LOC6730038|XP_002105331.1|DSIM	LOC110186643|XP_020811562.1|DSER
OG0004723	LOC27207986|XP_016040120.1|DSIM	LOC110184191|XP_020808276.1|DSER
OG0004724	LOC6727532|XP_002102912.1|DSIM	LOC110186949|XP_020811943.1|DSER
OG0004725	LOC6729792|XP_016036480.2|DSIM	LOC110191265|XP_020817719.1|DSER
OG0004726	LOC6729859|XP_016036597.1|DSIM	LOC110177361|XP_020799713.1|DSER
OG0004727	LOC6729240|XP_016035892.1|DSIM	LOC110184974|XP_020809286.1|DSER
OG0004728	LOC6728343|XP_016034969.1|DSIM	LOC110188713|XP_020814186.1|DSER
OG0004729	LOC6725890|XP_002106885.1|DSIM	LOC110183233|XP_020807107.1|DSER
OG0004730	LOC6731256|XP_002078415.1|DSIM	LOC110185775|XP_020810437.1|DSER
OG0004731	LOC6727509|XP_016034089.1|DSIM	LOC110186664|XP_020811588.1|DSER
OG0004732	LOC6728675|XP_002104014.2|DSIM	LOC110187635|XP_020812702.1|DSER
OG0004733	LOC6727730|XP_002103092.1|DSIM	LOC110187634|XP_020812701.1|DSER
OG0004734	LOC6729028|XP_002104349.1|DSIM	LOC110190854|XP_020817162.1|DSER
OG0004735	LOC6730386|XP_016037169.1|DSIM	LOC110176401|XP_020798395.1|DSER
OG0004736	LOC6729964|XP_039150895.1|DSIM	LOC110186527|XP_020811388.1|DSER
OG0004737	LOC6726674|XP_016033168.1|DSIM	LOC110176504|XP_020798537.1|DSER
OG0004738	LOC6726675|XP_016033170.1|DSIM	LOC110176467|XP_020798485.1|DSER
OG0004739	LOC6729275|XP_002104595.1|DSIM	LOC110185579|XP_020810171.1|DSER
OG0004740	LOC6729477|XP_002104787.1|DSIM	LOC110187814|XP_020812951.1|DSER
OG0004741	LOC6727531|XP_016034109.1|DSIM	LOC110186948|XP_020811942.1|DSER
OG0004742	LOC6724724|XP_016037359.1|DSIM	LOC110185432|XP_020809914.1|DSER
OG0004743	LOC6727501|XP_039150716.1|DSIM	LOC110191219|XP_020817645.1|DSER
OG0004744	LOC27206835|XP_016025064.1|DSIM	LOC110180307|XP_020803620.1|DSER, LOC110182714|XP_020806472.1|DSER
OG0004745	LOC27206454|XP_039151941.1|DSIM	LOC110188008|XP_020813190.1|DSER
OG0004746	LOC6728457|XP_016035076.1|DSIM	LOC110188301|XP_020813665.1|DSER
OG0004747	LOC6728458|XP_016035077.1|DSIM	LOC110188302|XP_020813666.1|DSER
OG0004748	LOC6728455|XP_016035070.1|DSIM	LOC110188177|XP_020813406.1|DSER
OG0004749	LOC6727315|XP_016033849.1|DSIM	LOC110177241|XP_020799537.1|DSER
OG0004750	LOC6729042|XP_016035695.1|DSIM	LOC110190970|XP_020817319.1|DSER
OG0004751	LOC6727974|XP_016034567.1|DSIM	LOC110191872|XP_020818513.1|DSER
OG0004752	LOC27208451|XP_016036494.1|DSIM	LOC110186827|XP_020811774.1|DSER
OG0004753	LOC6729491|XP_016036162.1|DSIM	LOC110187706|XP_020812800.1|DSER
OG0004754	LOC6729903|XP_002105205.2|DSIM	LOC110189021|XP_020814641.1|DSER
OG0004755	LOC6727326|XP_002102712.1|DSIM	LOC110188240|XP_020813561.1|DSER
OG0004756	LOC6727327|XP_002102713.1|DSIM	LOC110188236|XP_020813554.1|DSER
OG0004757	LOC6728280|XP_039150912.1|DSIM	LOC110187656|XP_020812731.1|DSER
OG0004758	LOC6727626|XP_016034227.1|DSIM	LOC110189345|XP_020815049.1|DSER
OG0004759	LOC6728969|XP_016035646.1|DSIM	LOC110190831|XP_020817149.1|DSER
OG0004760	LOC27206989|XP_016034731.1|DSIM	LOC110186928|XP_020811913.1|DSER
OG0004761	LOC6727746|XP_002103108.1|DSIM	LOC110188440|XP_020813829.1|DSER
OG0004762	LOC6731233|XP_002078392.1|DSIM	LOC110181458|XP_020804864.1|DSER
OG0004763	LOC6727571|XP_039150707.1|DSIM	LOC110188350|XP_020813717.1|DSER
OG0004764	LOC6728138|XP_016034747.1|DSIM	LOC110186589|XP_020811470.1|DSER
OG0004765	LOC6729461|XP_016036135.1|DSIM	LOC110191036|XP_020817416.1|DSER
OG0004766	LOC6729441|XP_039151992.1|DSIM	LOC110191161|XP_020817578.1|DSER
OG0004767	LOC6726694|XP_002102105.1|DSIM	LOC110189060|XP_020814692.1|DSER
OG0004768	LOC6726696|XP_002102107.1|DSIM	LOC110189051|XP_020814680.1|DSER
OG0004769	LOC6733022|XP_002080101.1|DSIM	LOC110187271|XP_020812317.1|DSER
OG0004770	LOC6727616|XP_002102995.1|DSIM	LOC110189797|XP_020815682.1|DSER
OG0004771	LOC6730150|XP_016036915.1|DSIM	LOC110176528|XP_020798564.1|DSER
OG0004772	LOC6728942|XP_016035621.1|DSIM	LOC110186914|XP_020811894.1|DSER
OG0004773	LOC6727293|XP_002102680.1|DSIM	LOC110177201|XP_020799455.1|DSER
OG0004774	LOC6727291|XP_016033820.1|DSIM	LOC110177203|XP_020799457.1|DSER
OG0004775	LOC6727513|XP_016034098.1|DSIM	LOC110186999|XP_020812018.1|DSER
OG0004776	LOC6733305|XP_016026231.1|DSIM	LOC110189598|XP_020815390.1|DSER
OG0004777	LOC27206634|XP_016025854.1|DSIM	LOC110186430|XP_020811272.1|DSER
OG0004778	LOC6732266|XP_002079395.1|DSIM	LOC110186016|XP_020810711.1|DSER
OG0004779	LOC6729281|XP_016035923.1|DSIM	LOC110186405|XP_020811235.1|DSER
OG0004780	LOC6730825|XP_002077992.1|DSIM	LOC110187218|XP_020812277.1|DSER
OG0004781	LOC6728338|XP_039150771.1|DSIM	LOC110186636|XP_020811554.1|DSER
OG0004782	LOC6729322|XP_016035957.1|DSIM	LOC110191380|XP_020817891.1|DSER
OG0004783	LOC6740126|XP_016039284.1|DSIM	LOC110180645|XP_020803998.1|DSER
OG0004784	LOC6726952|XP_002102354.1|DSIM	LOC110176633|XP_020798719.1|DSER
OG0004785	LOC6726938|XP_002102340.1|DSIM	LOC110176623|XP_020798707.1|DSER
OG0004786	LOC27207009|XP_039150983.1|DSIM	LOC110176625|XP_020798709.1|DSER
OG0004788	LOC6726934|XP_016033431.1|DSIM	LOC110176597|XP_020798672.1|DSER
OG0004789	LOC6726933|XP_002102335.1|DSIM	LOC110176599|XP_020798676.1|DSER
OG0004790	LOC6729741|XP_016036401.1|DSIM	LOC110176455|XP_020798466.1|DSER
OG0004791	LOC6730338|XP_016037107.1|DSIM	LOC110191388|XP_020817903.1|DSER
OG0004792	LOC6727494|XP_002102874.1|DSIM	LOC110188597|XP_020814018.1|DSER
OG0004793	LOC6730108|XP_039150382.1|DSIM	LOC110176520|XP_020798556.1|DSER
OG0004794	LOC6728190|XP_016034821.1|DSIM	LOC110183935|XP_020807959.1|DSER
OG0004795	LOC6728245|XP_002103594.3|DSIM	LOC110186552|XP_020811418.1|DSER
OG0004796	LOC6728314|XP_002103663.1|DSIM	LOC110186591|XP_020811472.1|DSER
OG0004797	LOC6729001|XP_016035665.1|DSIM	LOC110190032|XP_020815997.1|DSER
OG0004798	LOC6730017|XP_002105311.1|DSIM	LOC110186743|XP_020811667.1|DSER
OG0004799	LOC6728988|XP_002104310.1|DSIM	LOC110184042|XP_020808079.1|DSER
OG0004800	LOC6728147|XP_016034756.1|DSIM	LOC110191227|XP_020817652.1|DSER
OG0004801	LOC6729564|XP_002104872.1|DSIM	LOC110186585|XP_020811463.1|DSER
OG0004802	LOC6727300|XP_039150423.1|DSIM	LOC110177210|XP_020799487.1|DSER
OG0004803	LOC6729942|XP_016036702.1|DSIM	LOC110186669|XP_020811596.1|DSER
OG0004804	LOC6726697|XP_039151580.1|DSIM	LOC110188262|XP_020813670.1|DSER
OG0004805	LOC6728787|XP_016035473.1|DSIM	LOC110190665|XP_020816948.1|DSER
OG0004806	LOC27207936|XP_016039172.1|DSIM	LOC110182538|XP_020806245.1|DSER
OG0004807	LOC6729533|XP_016036206.1|DSIM	LOC110191101|XP_020817506.1|DSER
OG0004808	LOC6728696|XP_002104032.1|DSIM	LOC110188448|XP_020813835.1|DSER
OG0004809	LOC6727283|XP_002102672.1|DSIM	LOC110177157|XP_020799401.1|DSER
OG0004810	LOC6727289|XP_002102676.1|DSIM	LOC110177184|XP_020799437.1|DSER
OG0004811	LOC6738855|XP_016032674.1|DSIM	LOC110184663|XP_020808925.1|DSER
OG0004812	LOC6728790|XP_039150548.1|DSIM	LOC110188904|XP_020814533.1|DSER
OG0004813	LOC6729303|XP_002104620.2|DSIM	LOC110191338|XP_020817841.1|DSER
OG0004814	LOC6728717|XP_039150605.1|DSIM	LOC110188323|XP_020813690.1|DSER
OG0004815	LOC6725264|XP_016038269.1|DSIM	LOC110181792|XP_020805331.1|DSER
OG0004816	LOC6725474|XP_016038582.1|DSIM	LOC110184389|XP_020808554.1|DSER
OG0004817	LOC6725472|XP_002106488.2|DSIM	LOC110184450|XP_020808648.1|DSER
OG0004818	LOC6728945|XP_002104273.1|DSIM	LOC110186427|XP_020811268.1|DSER
OG0004819	LOC27207013|XP_016035839.1|DSIM	LOC110191321|XP_020817803.1|DSER
OG0004820	LOC6728693|XP_002104029.2|DSIM	LOC110188591|XP_020814013.1|DSER
OG0004821	LOC6730147|XP_016036912.1|DSIM	LOC110176476|XP_020798496.1|DSER
OG0004822	LOC6728102|XP_016034715.1|DSIM	LOC110176412|XP_020798410.1|DSER
OG0004823	LOC6739718|XP_016034814.1|DSIM	LOC110191324|XP_020817810.1|DSER
OG0004824	LOC6728187|XP_002103536.1|DSIM	LOC110191325|XP_020817818.1|DSER
OG0004825	LOC27207450|XP_016037326.1|DSIM	LOC110185480|XP_020810013.1|DSER
OG0004826	LOC6726900|XP_002102302.1|DSIM	LOC110191033|XP_020817411.1|DSER
OG0004827	LOC6726672|XP_002102083.1|DSIM	LOC110187713|XP_020812809.1|DSER
OG0004828	LOC6729283|XP_002104603.1|DSIM	LOC110186417|XP_020811256.1|DSER
OG0004829	LOC6729351|XP_002104667.1|DSIM	LOC110191170|XP_020817589.1|DSER
OG0004830	LOC6728372|XP_016034984.1|DSIM	LOC110191406|XP_020817923.1|DSER
OG0004831	LOC6736970|XP_002083817.1|DSIM	LOC110184750|XP_020809039.1|DSER
OG0004832	LOC6728332|XP_002103681.1|DSIM	LOC110186489|XP_020811335.1|DSER
OG0004833	LOC6726834|XP_002102241.1|DSIM	LOC110177119|XP_020799324.1|DSER
OG0004834	LOC6729273|XP_002104593.1|DSIM	LOC110184772|XP_020809070.1|DSER
OG0004835	LOC6729270|XP_002104590.1|DSIM	LOC110184707|XP_020808986.1|DSER
OG0004836	LOC6729213|XP_002104534.1|DSIM	LOC110191102|XP_020817507.1|DSER
OG0004837	LOC6738899|XP_016032721.1|DSIM	LOC110176693|XP_020798783.1|DSER
OG0004838	LOC27208934|XP_016035244.1|DSIM	LOC110189028|XP_020814650.1|DSER
OG0004839	LOC6728613|XP_016035247.1|DSIM	LOC110189012|XP_020814627.1|DSER
OG0004840	LOC6729392|XP_016036038.1|DSIM	LOC110186170|XP_020810883.1|DSER
OG0004841	LOC6732385|XP_002079506.1|DSIM	LOC110185777|XP_020810438.1|DSER
OG0004842	LOC6730050|XP_002105343.2|DSIM	LOC110186540|XP_020811403.1|DSER
OG0004843	LOC6727563|XP_016034161.1|DSIM	LOC110187834|XP_020812972.1|DSER
OG0004844	LOC6732147|XP_016024834.1|DSIM	LOC110182617|XP_020806341.1|DSER
OG0004845	LOC6726777|XP_016033258.1|DSIM	LOC110188379|XP_020813754.1|DSER
OG0004846	LOC6730868|XP_002078032.1|DSIM	LOC110176969|XP_020799135.1|DSER
OG0004847	LOC6730867|XP_002078031.1|DSIM	LOC110176968|XP_020799134.1|DSER
OG0004848	LOC6727761|XP_002103123.1|DSIM	LOC110191016|XP_020817392.1|DSER
OG0004849	LOC6731441|XP_016024075.1|DSIM	LOC110184983|XP_020809295.1|DSER
OG0004850	LOC6727020|XP_016033509.1|DSIM	LOC110177183|XP_020799434.1|DSER
OG0004851	LOC6727018|XP_002102416.1|DSIM	LOC110177153|XP_020799394.1|DSER
OG0004852	LOC6727003|XP_016033495.1|DSIM	LOC110191797|XP_020818406.1|DSER
OG0004853	LOC6735528|XP_002082464.2|DSIM	LOC110179338|XP_020802501.1|DSER
OG0004854	LOC6737779|XP_016031557.1|DSIM	LOC110187503|XP_020812559.1|DSER
OG0004855	LOC6739636|XP_002076532.1|DSIM	LOC110181264|XP_020804630.1|DSER
OG0004856	LOC6737179|XP_039149968.1|DSIM	LOC110189121|XP_020814755.1|DSER
OG0004857	LOC6736433|XP_039149747.1|DSIM	LOC110188890|XP_020814468.1|DSER
OG0004858	LOC6737184|XP_039150202.1|DSIM	LOC110189090|XP_020814722.1|DSER
OG0004859	LOC6737187|XP_002084033.1|DSIM	LOC110189063|XP_020814691.1|DSER
OG0004860	LOC6736502|XP_016030081.1|DSIM	LOC110188854|XP_020814420.1|DSER
OG0004861	LOC6737484|XP_039150209.1|DSIM	LOC110190440|XP_020816585.1|DSER
OG0004862	LOC6737495|XP_039149020.1|DSIM	LOC110190563|XP_020816796.1|DSER
OG0004863	LOC6736916|XP_016030565.1|DSIM	LOC110176141|XP_020798037.1|DSER
OG0004864	LOC6736768|XP_002083624.1|DSIM	LOC110183562|XP_020807522.1|DSER
OG0004865	LOC6729892|XP_002105195.1|DSIM	LOC110177324|XP_020799656.1|DSER
OG0004866	LOC6737103|XP_002083950.1|DSIM	LOC110187494|XP_020812548.1|DSER
OG0004867	LOC6734053|XP_016027061.1|DSIM	LOC110178393|XP_020801189.1|DSER
OG0004868	LOC6733184|XP_016026068.1|DSIM	LOC110189540|XP_020815330.1|DSER
OG0004869	LOC6733251|XP_002080314.1|DSIM	LOC110189729|XP_020815580.1|DSER
OG0004870	LOC6733255|XP_016026130.1|DSIM	LOC110189269|XP_020814943.1|DSER
OG0004871	LOC6736085|XP_002082986.2|DSIM	LOC110179352|XP_020802526.1|DSER
OG0004872	LOC6736162|XP_002083062.1|DSIM	LOC110184041|XP_020808075.1|DSER
OG0004873	LOC6731473|XP_002078622.1|DSIM	LOC110177042|XP_020799218.1|DSER
OG0004874	LOC6729680|XP_002104986.1|DSIM	LOC110176547|XP_020798597.1|DSER
OG0004875	LOC6740215|XP_039153677.1|DSIM	LOC110179460|XP_020802678.1|DSER
OG0004876	LOC27208313|XP_016037594.1|DSIM	LOC110179578|XP_020802828.1|DSER
OG0004877	LOC6737716|XP_002084547.1|DSIM	LOC110179016|XP_020802017.1|DSER
OG0004878	LOC6733416|XP_002080473.1|DSIM	LOC110191892|XP_020818540.1|DSER
OG0004879	LOC27208725|XP_016029402.1|DSIM	LOC110191611|XP_020818157.1|DSER
OG0004880	LOC6739005|XP_002085800.1|DSIM	LOC110190184|XP_020816191.1|DSER
OG0004881	LOC6737023|XP_002083870.1|DSIM	LOC110178783|XP_020801688.1|DSER
OG0004882	LOC6737099|XP_016030726.1|DSIM	LOC110186790|XP_020811730.1|DSER
OG0004883	LOC6736554|XP_016030132.1|DSIM	LOC110185317|XP_020809741.1|DSER
OG0004884	LOC6734626|XP_039148746.1|DSIM	LOC110176883|XP_020799020.1|DSER
OG0004885	LOC6734215|XP_002081244.2|DSIM	LOC110177645|XP_020800121.1|DSER
OG0004886	LOC6734691|XP_016027888.1|DSIM	LOC110178516|XP_020801326.1|DSER
OG0004887	LOC6735081|XP_002082058.1|DSIM	LOC110191592|XP_020818135.1|DSER
OG0004888	LOC6735187|XP_016028473.2|DSIM	LOC110184106|XP_020808155.1|DSER
OG0004889	LOC6733797|XP_016026756.1|DSIM	LOC110180690|XP_020804066.1|DSER
OG0004890	LOC6734632|XP_002081640.2|DSIM	LOC110182540|XP_020806274.1|DSER
OG0004891	LOC27207938|XP_039152910.1|DSIM	LOC110181537|XP_020804977.1|DSER
OG0004892	LOC6735133|XP_016028414.1|DSIM	LOC110189536|XP_020815325.1|DSER
OG0004893	LOC6735711|XP_039148390.1|DSIM	LOC110180818|XP_020804158.1|DSER
OG0004894	LOC6734243|XP_016027293.1|DSIM	LOC110189383|XP_020815090.1|DSER
OG0004895	LOC6735891|XP_039148360.1|DSIM	LOC110181104|XP_020804434.1|DSER
OG0004896	LOC6735172|XP_039148344.1|DSIM	LOC110178457|XP_020801251.1|DSER
OG0004897	LOC6735176|XP_039148338.1|DSIM	LOC110178497|XP_020801303.1|DSER
OG0004898	LOC27208070|XP_039148223.1|DSIM	LOC110178008|XP_020800680.1|DSER
OG0004899	LOC6733937|XP_039148228.1|DSIM	LOC110191466|XP_020817978.1|DSER
OG0004900	LOC6733818|XP_002080862.2|DSIM	LOC110178002|XP_020800661.1|DSER
OG0004901	LOC6733819|XP_002080863.2|DSIM	LOC110177987|XP_020800642.1|DSER
OG0004902	LOC6736420|XP_002083292.1|DSIM	LOC110177579|XP_020800017.1|DSER
OG0004903	LOC6735674|XP_002082592.1|DSIM	LOC110184403|XP_020808627.1|DSER
OG0004904	LOC6729326|XP_002104643.2|DSIM	LOC110191308|XP_020817780.1|DSER
OG0004905	LOC6739310|XP_016026382.1|DSIM	LOC110191580|XP_020818122.1|DSER
OG0004906	LOC6737418|XP_016031182.1|DSIM	LOC110190799|XP_020817101.1|DSER
OG0004907	LOC6737101|XP_002083948.2|DSIM	LOC110187105|XP_020812174.1|DSER
OG0004908	LOC27207911|XP_016032759.1|DSIM	LOC110189997|XP_020815954.1|DSER
OG0004909	LOC6738918|XP_016032742.1|DSIM	LOC110189838|XP_020815697.1|DSER
OG0004910	LOC6738914|XP_016032736.1|DSIM	LOC110189961|XP_020815908.1|DSER
OG0004911	LOC6736637|XP_016030234.1|DSIM	LOC110186773|XP_020811705.1|DSER
OG0004912	LOC6737417|XP_002084255.1|DSIM	LOC110190804|XP_020817111.1|DSER
OG0004913	LOC6735421|XP_002082363.1|DSIM	LOC110182911|XP_020806731.1|DSER
OG0004914	LOC6735428|XP_016028735.1|DSIM	LOC110182905|XP_020806722.1|DSER
OG0004915	LOC6736081|XP_016029474.1|DSIM	LOC110178700|XP_020801563.1|DSER
OG0004916	LOC6734787|XP_016027989.1|DSIM	LOC110188351|XP_020813758.1|DSER
OG0004917	LOC27209279|XP_016031198.1|DSIM	LOC110190793|XP_020817092.1|DSER
OG0004918	LOC6737425|XP_002084262.1|DSIM	LOC110190791|XP_020817088.1|DSER
OG0004919	LOC6730354|XP_002105636.1|DSIM	LOC110186253|XP_020810993.1|DSER
OG0004920	LOC6738761|XP_002085561.1|DSIM	LOC110189933|XP_020815876.1|DSER
OG0004921	LOC6737126|XP_016030755.1|DSIM	LOC110190347|XP_020816406.1|DSER
OG0004922	LOC6737308|XP_016031028.2|DSIM	LOC110190340|XP_020816398.1|DSER
OG0004923	LOC6736762|XP_016030384.1|DSIM	LOC110183580|XP_020807550.1|DSER
OG0004924	LOC6736992|XP_002083839.1|DSIM	LOC110184789|XP_020809087.1|DSER
OG0004925	LOC6736291|XP_002083175.2|DSIM	LOC110178615|XP_020801459.1|DSER
OG0004926	LOC6737039|XP_016030670.1|DSIM	LOC110178777|XP_020801678.1|DSER
OG0004927	LOC6737389|XP_016031132.1|DSIM	LOC110190462|XP_020816622.1|DSER
OG0004928	LOC6735207|XP_016028485.2|DSIM	LOC110184115|XP_020808170.1|DSER
OG0004929	LOC6736219|XP_016029693.1|DSIM	LOC110184494|XP_020808707.1|DSER
OG0004930	LOC6734060|XP_016027063.1|DSIM	LOC110178232|XP_020800941.1|DSER
OG0004931	LOC6735418|XP_002082360.1|DSIM	LOC110182865|XP_020806667.1|DSER
OG0004932	LOC6736211|XP_016029655.1|DSIM	LOC110178806|XP_020801720.1|DSER
OG0004933	LOC6734792|XP_016027993.1|DSIM	LOC110187091|XP_020812192.1|DSER
OG0004934	LOC6735980|XP_002082889.1|DSIM	LOC110191521|XP_020818048.1|DSER
OG0004935	LOC6735115|XP_016028372.1|DSIM	LOC110189712|XP_020815560.1|DSER
OG0004936	LOC6736795|XP_039149210.1|DSIM	LOC110190084|XP_020816048.1|DSER
OG0004937	LOC6736994|XP_002083841.2|DSIM	LOC110184711|XP_020808990.1|DSER
OG0004938	LOC27209155|XP_016030856.1|DSIM	LOC110189115|XP_020814748.1|DSER
OG0004939	LOC6738672|XP_002085474.1|DSIM	LOC110190178|XP_020816185.1|DSER
OG0004940	LOC6738675|XP_016032504.1|DSIM	LOC110190152|XP_020816148.1|DSER
OG0004941	LOC6738249|XP_002085061.1|DSIM	LOC110190521|XP_020816714.1|DSER
OG0004942	LOC6736889|XP_016030537.1|DSIM	LOC110176204|XP_020798124.1|DSER
OG0004943	LOC6737264|XP_016030971.1|DSIM	LOC110190469|XP_020816637.1|DSER
OG0004944	LOC6736516|XP_002083386.2|DSIM	LOC110188817|XP_020814356.1|DSER
OG0004945	LOC6733273|XP_002080336.1|DSIM	LOC110189775|XP_020815658.1|DSER
OG0004946	LOC6739012|XP_016032841.1|DSIM	LOC110190203|XP_020816212.1|DSER
OG0004947	LOC6736386|XP_039150166.1|DSIM	LOC110177611|XP_020800069.1|DSER
OG0004948	LOC6736388|XP_002083260.2|DSIM	LOC110177633|XP_020800106.1|DSER
OG0004949	LOC6736392|XP_039150125.1|DSIM	LOC110177566|XP_020799997.1|DSER
OG0004950	LOC6736216|XP_016029659.1|DSIM	LOC110178790|XP_020801702.1|DSER
OG0004951	LOC6729902|XP_002105204.1|DSIM	LOC110188669|XP_020814125.1|DSER
OG0004952	LOC6737789|XP_002084617.1|DSIM	LOC110187300|XP_020812350.1|DSER
OG0004953	LOC6738262|XP_002085073.1|DSIM	LOC110190588|XP_020816840.1|DSER
OG0004954	LOC6738260|XP_002085071.2|DSIM	LOC110190547|XP_020816756.1|DSER
OG0004955	LOC6737060|XP_002083907.1|DSIM	LOC110178750|XP_020801641.1|DSER
OG0004956	LOC6733809|XP_002080853.2|DSIM	LOC110178010|XP_020800682.1|DSER
OG0004957	LOC6739607|XP_016030177.1|DSIM	LOC110182785|XP_020806570.1|DSER
OG0004958	LOC6737784|XP_002084612.2|DSIM	LOC110187255|XP_020812307.1|DSER
OG0004959	LOC6737783|XP_016031565.2|DSIM	LOC110187179|XP_020812240.1|DSER
OG0004960	LOC6737782|XP_016031563.1|DSIM	LOC110186890|XP_020811852.1|DSER
