Orthogroup	DSIM.longest_only	DVIR.longest_only
OG0003743	LOC6733465|XP_016026416.1|DSIM	LOC6625810|XP_032292231.1|DVIR
OG0003744	LOC6739291|XP_016026309.1|DSIM	LOC6624818|XP_002050685.1|DVIR
OG0003745	LOC6734163|XP_002081192.1|DSIM	LOC6636498|XP_002059804.1|DVIR
OG0003746	LOC6735469|XP_039148256.1|DSIM	LOC6626276|XP_002050163.1|DVIR
OG0003747	LOC6737807|XP_002084635.1|DSIM	LOC6622216|XP_032291017.1|DVIR
OG0003748	LOC6737803|XP_016031588.1|DSIM	LOC6624123|XP_002046910.3|DVIR
OG0003749	LOC6737798|XP_002084626.1|DSIM	LOC6624292|XP_002046907.1|DVIR
OG0003750	LOC6737801|XP_016031584.1|DSIM	LOC6623526|XP_002046909.1|DVIR
OG0003751	LOC6737795|XP_016031573.1|DSIM	LOC6624290|XP_032290402.1|DVIR
OG0003752	LOC6738406|XP_016032262.1|DSIM	LOC6622528|XP_002047247.2|DVIR
OG0003753	LOC6737044|XP_039150251.1|DSIM	LOC6623875|XP_002046840.1|DVIR
OG0003754	LOC6737043|XP_039150248.1|DSIM	LOC6623857|XP_002046839.2|DVIR
OG0003755	LOC27206218|XP_039150309.1|DSIM	LOC6622826|XP_002047244.3|DVIR
OG0003756	LOC6733148|XP_016026018.2|DSIM	LOC6626125|XP_002050032.1|DVIR
OG0003757	LOC6736146|XP_016029532.1|DSIM	LOC6627256|XP_002048877.1|DVIR
OG0003758	LOC6735163|XP_016028447.1|DSIM	LOC6625033|XP_032292694.1|DVIR
OG0003759	LOC6737305|XP_016031018.1|DSIM	LOC6623279|XP_015031159.2|DVIR
OG0003760	LOC6734965|XP_016028264.1|DSIM	LOC6627184|XP_002049749.2|DVIR
OG0003761	LOC6737291|XP_002084131.1|DSIM	LOC6623289|XP_002046964.1|DVIR
OG0003762	LOC6737293|XP_016031006.1|DSIM	LOC6622317|XP_032290306.1|DVIR
OG0003763	LOC6736973|XP_039149124.1|DSIM	LOC6623337|XP_015031047.2|DVIR
OG0003764	LOC6736968|XP_016030608.1|DSIM	LOC6623387|XP_015031046.1|DVIR
OG0003765	LOC6732253|XP_002079382.1|DSIM	LOC6634336|XP_002057464.1|DVIR
OG0003766	LOC6725138|XP_016038109.1|DSIM	LOC6634788|XP_002058124.1|DVIR
OG0003767	LOC6734637|XP_002081645.1|DSIM	LOC6626353|XP_002048736.1|DVIR
OG0003768	LOC6739381|XP_016027018.1|DSIM	LOC6635858|XP_032292362.1|DVIR
OG0003769	LOC6733979|XP_002081023.1|DSIM	LOC6636386|XP_002059799.1|DVIR
OG0003770	LOC6724744|XP_016037435.1|DSIM	LOC6636194|XP_032290079.1|DVIR
OG0003771	LOC6737248|XP_016030960.1|DSIM	LOC6622409|XP_002046406.1|DVIR
OG0003772	LOC6737386|XP_002084224.1|DSIM	LOC6624226|XP_002046300.1|DVIR
OG0003773	LOC6733793|XP_016026753.1|DSIM	LOC6625713|XP_015030192.1|DVIR
OG0003774	LOC6733787|XP_016026740.1|DSIM	LOC6626342|XP_002050680.1|DVIR
OG0003775	LOC6740245|XP_039152754.1|DSIM	LOC6634820|XP_032296477.1|DVIR
OG0003776	LOC6733288|XP_016026193.1|DSIM	LOC6635952|XP_032292092.1|DVIR
OG0003777	LOC6733484|XP_002080541.1|DSIM	LOC6626311|XP_002050390.1|DVIR
OG0003778	LOC6733997|XP_039148869.1|DSIM	LOC6625401|XP_032292008.1|DVIR
OG0003779	LOC6735406|XP_016028720.1|DSIM	LOC6635828|XP_015024211.1|DVIR
OG0003780	LOC6734899|XP_002081896.1|DSIM	LOC6625895|XP_002050116.1|DVIR
OG0003781	LOC6740338|XP_039152157.1|DSIM	LOC6636211|XP_002059712.1|DVIR
OG0003782	LOC27209123|XP_016037695.1|DSIM	LOC6634690|XP_002058343.3|DVIR
OG0003783	LOC6729876|XP_002105179.2|DSIM	LOC6633215|XP_002055980.1|DVIR
OG0003784	LOC6733659|XP_039148249.1|DSIM	LOC6626387|XP_002048729.1|DVIR
OG0003785	LOC27207467|XP_016026010.1|DSIM	LOC6626273|XP_002050039.1|DVIR
OG0003786	LOC6735064|XP_016028354.1|DSIM	LOC6625974|XP_002050505.1|DVIR
OG0003787	LOC6739466|XP_016028352.1|DSIM	LOC6626103|XP_032292554.1|DVIR
OG0003788	LOC6735984|XP_002082893.1|DSIM	LOC6625792|XP_002049988.2|DVIR
OG0003789	LOC6733417|XP_039148091.1|DSIM	LOC6626349|XP_015029237.1|DVIR
OG0003790	LOC6737108|XP_002083955.1|DSIM	LOC6622288|XP_002046395.1|DVIR, LOC116650141|XP_032289348.1|DVIR
OG0003791	LOC6726968|XP_016033461.1|DSIM	LOC116651944|XP_032295374.1|DVIR, LOC6630052|XP_002054720.2|DVIR
OG0003792	LOC6734970|XP_016028269.1|DSIM	LOC6626653|XP_002049883.1|DVIR
OG0003793	LOC6736148|XP_016029534.1|DSIM	LOC6627258|XP_002048879.1|DVIR
OG0003794	LOC6735710|XP_016029083.1|DSIM	LOC6625985|XP_002050063.1|DVIR
OG0003795	LOC27207737|XP_016031895.2|DSIM	LOC6622255|XP_032290735.1|DVIR
OG0003796	LOC6730089|XP_002105382.1|DSIM	LOC6632223|XP_002055891.2|DVIR
OG0003797	LOC6732323|XP_016024986.1|DSIM	LOC6634164|XP_002057531.1|DVIR
OG0003798	LOC6733720|XP_016026691.1|DSIM	LOC6636452|XP_032291729.1|DVIR
OG0003799	LOC27206600|XP_016029112.2|DSIM	LOC6626015|XP_002050239.3|DVIR
OG0003800	LOC6732328|XP_002079456.1|DSIM	LOC6633894|XP_002057587.1|DVIR
OG0003801	LOC6732891|XP_016025611.1|DSIM	LOC6634351|XP_002057815.1|DVIR
OG0003802	LOC6732899|XP_002080004.2|DSIM	LOC6634003|XP_002057824.1|DVIR
OG0003803	LOC6730087|XP_016036852.1|DSIM	LOC6632221|XP_002055889.1|DVIR
OG0003804	LOC6732346|XP_016024998.1|DSIM	LOC6634389|XP_032293690.1|DVIR
OG0003805	LOC6730406|XP_002077587.3|DSIM	LOC6635627|XP_002059119.1|DVIR
OG0003806	LOC6733155|XP_016026030.1|DSIM	LOC6629176|XP_002052371.1|DVIR
OG0003807	LOC6731142|XP_016023692.1|DSIM	LOC6628914|XP_032293546.1|DVIR
OG0003808	LOC27206216|XP_016032338.2|DSIM	LOC6623651|XP_032290185.1|DVIR
OG0003809	LOC6732733|XP_016025465.1|DSIM	LOC6627941|XP_002052666.1|DVIR
OG0003810	LOC6736088|XP_016029484.1|DSIM	LOC6626421|XP_032292316.1|DVIR
OG0003811	LOC6735259|XP_016028607.1|DSIM	LOC6627102|XP_002049945.1|DVIR
OG0003812	LOC6730420|XP_039147089.1|DSIM	LOC6628759|XP_032294343.1|DVIR
OG0003813	LOC6731693|XP_002078829.1|DSIM	LOC6629150|XP_002052444.1|DVIR
OG0003814	LOC6732096|XP_016024768.1|DSIM	LOC6635671|XP_002059206.1|DVIR
OG0003815	LOC27206460|XP_016033859.1|DSIM	LOC6629893|XP_002053988.1|DVIR
OG0003816	LOC6732825|XP_016025547.1|DSIM	LOC6634301|XP_015025271.1|DVIR
OG0003817	LOC6731635|XP_002078775.1|DSIM	LOC6634384|XP_002057578.1|DVIR
OG0003818	LOC6732726|XP_016025458.1|DSIM	LOC6627880|XP_002052004.1|DVIR
OG0003819	LOC6730926|XP_016023375.1|DSIM	LOC6627410|XP_002051920.1|DVIR
OG0003820	LOC6728842|XP_002104176.1|DSIM	LOC6632454|XP_002056300.1|DVIR
OG0003821	LOC6734482|XP_002081501.1|DSIM	LOC6624802|XP_002050196.1|DVIR
OG0003822	LOC6731210|XP_002078369.2|DSIM	LOC6628012|XP_002051316.1|DVIR
OG0003823	LOC6730615|XP_016023053.1|DSIM	LOC6628441|XP_002052226.2|DVIR
OG0003824	LOC6732837|XP_002079950.1|DSIM	LOC6633939|XP_032293555.1|DVIR
OG0003825	LOC6731533|XP_002078680.1|DSIM	LOC6634372|XP_002057566.1|DVIR
OG0003826	LOC27208514|XP_016023588.1|DSIM	LOC6628101|XP_002052425.1|DVIR
OG0003827	LOC6731631|XP_002078771.1|DSIM	LOC6634385|XP_002057579.2|DVIR
OG0003828	LOC6731634|XP_016024314.1|DSIM	LOC6634387|XP_002057581.2|DVIR
OG0003829	LOC6739237|XP_039154423.1|DSIM	LOC6634128|XP_002057516.2|DVIR
OG0003830	LOC6733064|XP_002080141.1|DSIM	LOC6628491|XP_002051486.2|DVIR
OG0003831	LOC6729037|XP_002104358.1|DSIM	LOC6631084|XP_015027545.1|DVIR
OG0003832	LOC6731268|XP_016023829.1|DSIM	LOC6628075|XP_002051440.1|DVIR
OG0003833	LOC6731270|XP_016023832.1|DSIM	LOC6628072|XP_002051437.1|DVIR
OG0003834	LOC6731283|XP_016023848.1|DSIM	LOC6627544|XP_002052491.2|DVIR
OG0003835	LOC6732445|XP_016025088.1|DSIM	LOC6634246|XP_032293506.1|DVIR
OG0003836	LOC6732756|XP_002079869.2|DSIM	LOC6628470|XP_002051545.2|DVIR
OG0003837	LOC6732754|XP_002079867.2|DSIM	LOC6628468|XP_032293803.1|DVIR
OG0003838	LOC6730884|XP_016023309.1|DSIM	LOC6627961|XP_002052537.1|DVIR
OG0003839	LOC6732207|XP_002079336.1|DSIM	LOC6634181|XP_002057439.1|DVIR
OG0003840	LOC6733468|XP_002080525.1|DSIM	LOC116650517|XP_032290212.1|DVIR, LOC6626546|XP_002050376.1|DVIR
OG0003841	LOC6730721|XP_016023152.1|DSIM	LOC6627529|XP_002051973.2|DVIR
OG0003842	LOC6731924|XP_016024595.1|DSIM	LOC6627822|XP_002051135.1|DVIR
OG0003843	LOC6732274|XP_039153672.1|DSIM	LOC6633975|XP_002057483.3|DVIR
OG0003844	LOC6732205|XP_016024883.1|DSIM	LOC6634221|XP_032293755.1|DVIR
OG0003845	LOC6732396|XP_039151659.1|DSIM	LOC6628509|XP_032293776.1|DVIR
OG0003846	LOC6731653|XP_016024334.1|DSIM	LOC6634039|XP_015025330.1|DVIR
OG0003847	LOC27207473|XP_016024271.1|DSIM	LOC6627418|XP_002051091.2|DVIR
OG0003848	LOC6739737|XP_002076630.2|DSIM	LOC6631117|XP_002054237.1|DVIR
OG0003849	LOC6733872|XP_002080916.1|DSIM	LOC6626213|XP_002050548.2|DVIR
OG0003850	LOC6732293|XP_016024955.1|DSIM	LOC6634045|XP_015025255.1|DVIR
OG0003851	LOC6735410|XP_016028725.1|DSIM	LOC6635849|XP_002059461.1|DVIR
OG0003852	LOC6730670|XP_039154430.1|DSIM	LOC6628752|XP_002052321.1|DVIR, LOC116651676|XP_032294407.1|DVIR
OG0003853	LOC6734687|XP_016027883.1|DSIM	LOC6627274|XP_032292311.1|DVIR
OG0003854	LOC6732554|XP_016025205.1|DSIM	LOC6627707|XP_002051991.1|DVIR
OG0003855	LOC6732553|XP_002079672.3|DSIM	LOC6627706|XP_002051990.2|DVIR
OG0003856	LOC6731939|XP_002079074.1|DSIM	LOC6627807|XP_032294269.1|DVIR
OG0003857	LOC6732493|XP_002079613.1|DSIM	LOC6635641|XP_032294704.1|DVIR
OG0003858	LOC27208298|XP_039153828.1|DSIM	LOC6634676|XP_032296466.1|DVIR
OG0003859	LOC6732727|XP_016025459.1|DSIM	LOC6627328|XP_002051924.1|DVIR
OG0003860	LOC6734989|XP_002081971.2|DSIM	LOC6635806|XP_002059315.2|DVIR
OG0003861	LOC6730756|XP_002077924.1|DSIM	LOC6629121|XP_002052113.1|DVIR
OG0003862	LOC6731173|XP_016023720.1|DSIM	LOC6628171|XP_015028196.2|DVIR
OG0003863	LOC6731609|XP_039151129.1|DSIM	LOC6627669|XP_002051109.2|DVIR
OG0003864	LOC6731608|XP_002078749.1|DSIM	LOC6627668|XP_002051108.1|DVIR
OG0003865	LOC6729673|XP_002104979.2|DSIM	LOC6630236|XP_002054576.1|DVIR
OG0003867	LOC27207535|XP_016025867.1|DSIM	LOC26531466|XP_032294254.1|DVIR
OG0003868	LOC6731789|XP_016024479.2|DSIM	LOC6633616|XP_002057185.2|DVIR
OG0003869	LOC6730858|XP_002078022.2|DSIM	LOC6628233|XP_002051803.1|DVIR
OG0003870	LOC6732682|XP_016025407.1|DSIM	LOC6629032|XP_032294539.1|DVIR
OG0003871	LOC6732074|XP_002079206.1|DSIM	LOC6627899|XP_002051813.1|DVIR
OG0003872	LOC6734934|XP_002081931.1|DSIM	LOC6624756|XP_002049750.1|DVIR
OG0003873	LOC6733045|XP_002080123.1|DSIM	LOC6635636|XP_002059241.1|DVIR
OG0003874	LOC6733066|XP_016025769.1|DSIM	LOC6634061|XP_032293788.1|DVIR
OG0003875	LOC6731745|XP_016024418.1|DSIM	LOC6634125|XP_002057726.1|DVIR
OG0003876	LOC6730591|XP_016023035.1|DSIM	LOC6627842|XP_002051732.1|DVIR
OG0003877	LOC6732456|XP_002079576.1|DSIM	LOC6634146|XP_002057623.1|DVIR
OG0003878	LOC6732728|XP_039147215.1|DSIM	LOC6627329|XP_015028803.1|DVIR
OG0003879	LOC27209130|XP_016029640.2|DSIM	LOC6622592|XP_002046439.2|DVIR, LOC116650577|XP_032290492.1|DVIR
OG0003880	LOC27206237|XP_016031379.1|DSIM	LOC26530969|XP_032291108.1|DVIR
OG0003881	LOC6736098|XP_002082999.1|DSIM	LOC6626306|XP_002048785.1|DVIR
OG0003882	LOC27207977|XP_016026042.1|DSIM	LOC6636376|XP_002059905.2|DVIR
OG0003883	LOC6739896|XP_016038500.1|DSIM	LOC6632030|XP_015026411.2|DVIR
OG0003884	LOC6732250|XP_016024928.1|DSIM	LOC6634321|XP_002057461.1|DVIR
OG0003885	LOC6731230|XP_002078389.1|DSIM	LOC6628223|XP_002051171.1|DVIR
OG0003886	LOC6731229|XP_002078388.2|DSIM	LOC6628224|XP_002051172.1|DVIR
OG0003887	LOC6730722|XP_002077890.3|DSIM	LOC6627530|XP_002051974.2|DVIR
OG0003888	LOC6729132|XP_016035777.1|DSIM	LOC6633042|XP_002056265.2|DVIR
OG0003889	LOC6730544|XP_016022996.1|DSIM	LOC6629064|XP_002051608.1|DVIR
OG0003890	LOC6736639|XP_002083495.1|DSIM	LOC6623909|XP_002046837.1|DVIR
OG0003891	LOC6732259|XP_002079388.2|DSIM	LOC6634338|XP_002057466.1|DVIR
OG0003892	LOC6736405|XP_002083277.1|DSIM	LOC6636850|XP_002060280.1|DVIR
OG0003893	LOC6732814|XP_016025540.1|DSIM	LOC6634184|XP_002057442.1|DVIR
OG0003894	LOC6731829|XP_002078964.1|DSIM	LOC6628045|XP_002051156.1|DVIR
OG0003895	LOC6735467|XP_002082406.1|DSIM	LOC6631461|XP_002055549.2|DVIR
OG0003896	LOC6735464|XP_016028769.1|DSIM	LOC6626174|XP_002050159.2|DVIR
OG0003897	LOC6734901|XP_002081898.1|DSIM	LOC6625893|XP_002050114.1|DVIR
OG0003898	LOC6732783|XP_002079896.2|DSIM	LOC6634258|XP_002057644.1|DVIR
OG0003899	LOC6730462|XP_002077643.2|DSIM	LOC6627774|XP_002052836.1|DVIR
OG0003900	LOC6730523|XP_016022977.1|DSIM	LOC6635686|XP_002059281.1|DVIR
OG0003901	LOC6732492|XP_002079612.1|DSIM	LOC6635642|XP_002059188.1|DVIR
OG0003902	LOC6731315|XP_016023887.1|DSIM	LOC6635643|XP_002059189.1|DVIR
OG0003903	LOC6732158|XP_002079290.2|DSIM	LOC6629099|XP_002051683.1|DVIR
OG0003904	LOC6732159|XP_002079291.2|DSIM	LOC6629100|XP_002051684.1|DVIR
OG0003905	LOC6729470|XP_016036142.1|DSIM	LOC6629322|XP_002053055.2|DVIR
OG0003906	LOC6735673|XP_002082591.2|DSIM	LOC6626088|XP_032293160.1|DVIR
OG0003907	LOC6730505|XP_002077686.1|DSIM	LOC6628727|XP_032294092.1|DVIR
OG0003908	LOC6730506|XP_002077687.1|DSIM	LOC6628728|XP_002052881.1|DVIR
OG0003909	LOC6733941|XP_016026996.1|DSIM	LOC6636440|XP_002059829.1|DVIR, LOC116649738|XP_032291660.1|DVIR
OG0003910	LOC6727114|XP_002102507.1|DSIM	LOC6636439|XP_002059828.3|DVIR, LOC116650873|XP_032291666.1|DVIR
OG0003911	LOC27207317|XP_016023479.1|DSIM	LOC6635705|XP_002059254.1|DVIR
OG0003912	LOC6732444|XP_002079565.2|DSIM	LOC6628554|XP_002052180.2|DVIR
OG0003913	LOC6732244|XP_016024925.1|DSIM	LOC6634316|XP_015025260.1|DVIR
OG0003914	LOC6731952|XP_002079087.2|DSIM	LOC6627740|XP_002051124.1|DVIR
OG0003915	LOC27208350|XP_039153951.1|DSIM	LOC6634437|XP_002057911.1|DVIR
OG0003916	LOC6732500|XP_002079620.1|DSIM	LOC6627829|XP_002051753.2|DVIR
OG0003917	LOC6731080|XP_002078238.1|DSIM	LOC6628185|XP_002052919.3|DVIR
OG0003918	LOC6732035|XP_002079167.1|DSIM	LOC6627549|XP_002052284.1|DVIR
OG0003919	LOC6730829|XP_002077996.1|DSIM	LOC6629070|XP_032293543.1|DVIR
OG0003920	LOC6735725|XP_002082638.1|DSIM	LOC6625491|XP_002048828.1|DVIR
OG0003921	LOC6732982|XP_039151609.1|DSIM	LOC6628902|XP_032294109.1|DVIR
OG0003922	LOC6731941|XP_002079076.1|DSIM	LOC6627916|XP_002051766.1|DVIR
OG0003923	LOC6724701|XP_002105747.1|DSIM	LOC6636241|XP_002059754.1|DVIR
OG0003924	LOC6734289|XP_016027354.1|DSIM	LOC6625758|XP_002048724.1|DVIR
OG0003925	LOC6731040|XP_016023534.1|DSIM	LOC6628674|XP_002051848.2|DVIR
OG0003926	LOC6738944|XP_016023547.1|DSIM	LOC6628544|XP_002051856.1|DVIR
OG0003927	LOC6730668|XP_002077838.1|DSIM	LOC6628750|XP_002052319.1|DVIR, LOC116651675|XP_032294405.1|DVIR
OG0003928	LOC6731534|XP_002078681.1|DSIM	LOC6629089|XP_002052436.1|DVIR
OG0003929	LOC6731947|XP_002079082.1|DSIM	LOC6627835|XP_032294462.1|DVIR
OG0003930	LOC27206679|XP_016023861.1|DSIM	LOC6627294|XP_002052466.1|DVIR
OG0003931	LOC6731252|XP_016023790.1|DSIM	LOC6627454|XP_015028663.1|DVIR
OG0003932	LOC6733631|XP_039148516.1|DSIM	LOC6625999|XP_032292707.1|DVIR
OG0003933	LOC6731003|XP_016023466.1|DSIM	LOC6635678|XP_032294650.1|DVIR
OG0003934	LOC6731554|XP_002078695.1|DSIM	LOC6629196|XP_002051598.1|DVIR
OG0003935	LOC6734688|XP_016027886.1|DSIM	LOC6627275|XP_002050652.1|DVIR
OG0003936	LOC6734689|XP_002081696.1|DSIM	LOC6627276|XP_002050653.1|DVIR
OG0003937	LOC6733456|XP_016026403.1|DSIM	LOC6636332|XP_002059931.1|DVIR
OG0003938	LOC6731035|XP_039148279.1|DSIM	LOC6628116|XP_032294590.1|DVIR
OG0003939	LOC6731056|XP_002078215.1|DSIM	LOC6627963|XP_002051616.1|DVIR
OG0003940	LOC6731029|XP_002078190.2|DSIM	LOC6629219|XP_002051939.1|DVIR
OG0003941	LOC6731032|XP_002078193.1|DSIM	LOC6628139|XP_002052307.1|DVIR
OG0003942	LOC6731409|XP_002078561.1|DSIM	LOC6628427|XP_002051866.1|DVIR
OG0003943	LOC27206521|XP_016023531.1|DSIM	LOC6627681|XP_002051738.1|DVIR
OG0003944	LOC6732088|XP_002079220.1|DSIM	LOC6628313|XP_002052737.1|DVIR
OG0003945	LOC6739498|XP_002076395.1|DSIM	LOC6625871|XP_002050791.1|DVIR
OG0003946	LOC6732800|XP_002079913.1|DSIM	LOC6633993|XP_002057660.1|DVIR
OG0003947	LOC6732788|XP_002079901.2|DSIM	LOC6633914|XP_002057648.1|DVIR
OG0003948	LOC6732621|XP_002079740.1|DSIM	LOC6628216|XP_002052702.1|DVIR
OG0003949	LOC6732623|XP_039154511.1|DSIM	LOC6628217|XP_032294242.1|DVIR
OG0003950	LOC6731155|XP_016023707.1|DSIM	LOC6627581|XP_002051394.1|DVIR
OG0003951	LOC6731150|XP_002078308.2|DSIM	LOC6627575|XP_002051388.1|DVIR
OG0003952	LOC6731969|XP_002079103.1|DSIM	LOC6629228|XP_002051254.1|DVIR
OG0003953	LOC6731278|XP_016023841.1|DSIM	LOC6627646|XP_002052497.1|DVIR
OG0003954	LOC6736757|XP_016030379.1|DSIM	LOC6623948|XP_032290472.1|DVIR
OG0003955	LOC6731814|XP_016024503.1|DSIM	LOC26531326|XP_015028920.1|DVIR
OG0003956	LOC6732680|XP_016025401.1|DSIM	LOC6628651|XP_032293968.1|DVIR
OG0003957	LOC6737252|XP_016030964.1|DSIM	LOC6624077|XP_002046872.1|DVIR
OG0003958	LOC6726126|XP_016039626.1|DSIM	LOC6631912|XP_032296272.1|DVIR
OG0003959	LOC6735450|XP_016028753.1|DSIM	LOC6635895|XP_032291824.1|DVIR
OG0003960	LOC6733227|XP_039152613.1|DSIM	LOC6631312|XP_002055055.1|DVIR
OG0003961	LOC6731399|XP_039151770.1|DSIM	LOC6628451|XP_002051654.1|DVIR
OG0003962	LOC6731044|XP_016023550.1|DSIM	LOC6628421|XP_002051860.1|DVIR
OG0003963	LOC6732768|XP_002079881.2|DSIM	LOC6634118|XP_002057719.1|DVIR
OG0003964	LOC6730864|XP_016023290.1|DSIM	LOC6628377|XP_002052629.2|DVIR
OG0003965	LOC6731436|XP_016024062.1|DSIM	LOC6628038|XP_032294399.1|DVIR
OG0003966	LOC6739531|XP_016025910.1|DSIM, LOC120284354|XP_039147402.1|DSIM	LOC6627489|XP_002051294.1|DVIR
OG0003967	LOC6735571|XP_016028920.1|DSIM	LOC6627040|XP_032292667.1|DVIR
OG0003968	LOC6735568|XP_016028909.1|DSIM	LOC6624770|XP_015030110.1|DVIR
OG0003969	LOC6739261|XP_016028173.1|DSIM	LOC6625897|XP_002050118.1|DVIR
OG0003970	LOC6730459|XP_016022916.2|DSIM	LOC6627771|XP_002052833.2|DVIR
OG0003971	LOC6731772|XP_016024467.1|DSIM	LOC6629057|XP_002052385.2|DVIR
OG0003972	LOC6738108|XP_016031942.1|DSIM	LOC6622070|XP_032290704.1|DVIR
OG0003973	LOC6736145|XP_002083045.1|DSIM	LOC6627255|XP_015029603.1|DVIR
OG0003974	LOC6734080|XP_002081115.1|DSIM	LOC6624826|XP_002049565.1|DVIR
OG0003975	LOC6731576|XP_016024239.1|DSIM	LOC6633982|XP_032293461.1|DVIR
OG0003976	LOC6732831|XP_002079944.1|DSIM	LOC6633934|XP_002057604.1|DVIR
OG0003977	LOC6732199|XP_002079328.1|DSIM	LOC6634323|XP_002057676.1|DVIR
OG0003978	LOC6738657|XP_002085459.1|DSIM	LOC6622411|XP_002047494.1|DVIR
OG0003979	LOC6731844|XP_002078979.1|DSIM	LOC6635665|XP_002059200.1|DVIR
OG0003980	LOC6727995|XP_002103347.2|DSIM	LOC6630103|XP_002053696.1|DVIR
OG0003981	LOC6732093|XP_002079225.1|DSIM	LOC6635668|XP_002059203.1|DVIR
OG0003982	LOC6732816|XP_016025541.1|DSIM	LOC6634291|XP_002057443.2|DVIR
OG0003983	LOC6732457|XP_002079577.1|DSIM	LOC6634147|XP_002057624.1|DVIR
OG0003984	LOC6732760|XP_016025483.1|DSIM	LOC6628463|XP_002051538.1|DVIR
OG0003985	LOC6732764|XP_016025484.1|DSIM	LOC26531443|XP_015028934.1|DVIR
OG0003986	LOC6731339|XP_002078495.2|DSIM	LOC6628630|XP_002052572.3|DVIR
OG0003987	LOC6731341|XP_016023934.1|DSIM	LOC6628629|XP_002052571.1|DVIR
OG0003988	LOC6731046|XP_039147495.1|DSIM	LOC6628886|XP_032294612.1|DVIR
OG0003989	LOC6732064|XP_002079196.1|DSIM	LOC6629207|XP_002052626.1|DVIR
OG0003990	LOC6732389|XP_002079510.1|DSIM	LOC6628516|XP_002051502.1|DVIR
OG0003991	LOC6730978|XP_016023443.1|DSIM	LOC6627371|XP_002052137.2|DVIR
OG0003992	LOC6730975|XP_002078136.1|DSIM	LOC6627310|XP_032294184.1|DVIR
OG0003993	LOC6730961|XP_039149579.1|DSIM	LOC6629020|XP_032294296.1|DVIR
OG0003994	LOC6729993|XP_002105287.1|DSIM	LOC6630222|XP_002054796.1|DVIR
OG0003995	LOC6734288|XP_039147482.1|DSIM	LOC6625759|XP_002048725.1|DVIR
OG0003996	LOC6733624|XP_002080678.1|DSIM	LOC6626966|XP_002048709.2|DVIR
OG0003997	LOC6731344|XP_016023935.1|DSIM	LOC6628702|XP_032294206.1|DVIR
OG0003998	LOC27209337|XP_039148229.1|DSIM	LOC26530690|XP_015028841.1|DVIR
OG0003999	LOC6739549|XP_002076446.1|DSIM	LOC6627484|XP_002051289.1|DVIR
OG0004000	LOC27207325|XP_039153950.1|DSIM	LOC6635549|XP_002059096.3|DVIR
OG0004001	LOC6735998|XP_016029373.1|DSIM	LOC6635313|XP_002058848.1|DVIR
OG0004002	LOC6732901|XP_002080006.1|DSIM	LOC6634007|XP_002057828.1|DVIR
OG0004003	LOC6731959|XP_016024627.1|DSIM	LOC6629211|XP_032293490.1|DVIR
OG0004004	LOC6731452|XP_016024106.1|DSIM	LOC6627675|XP_032294624.1|DVIR
OG0004005	LOC6731087|XP_016023614.1|DSIM	LOC6628032|XP_032294620.1|DVIR
OG0004006	LOC6732977|XP_002080056.1|DSIM	LOC6627495|XP_002052203.1|DVIR
OG0004007	LOC6730857|XP_002078021.1|DSIM	LOC6628232|XP_002051802.1|DVIR
OG0004008	LOC6730424|XP_039147100.1|DSIM	LOC6628720|XP_032293914.1|DVIR
OG0004009	LOC6730705|XP_002077875.2|DSIM	LOC6627351|XP_002051962.1|DVIR
OG0004010	LOC6732273|XP_039153679.1|DSIM	LOC6633974|XP_015025272.1|DVIR
OG0004011	LOC6732234|XP_016024911.1|DSIM	LOC6634064|XP_002057866.2|DVIR
OG0004012	LOC6729122|XP_016035770.1|DSIM	LOC6631213|XP_002053956.1|DVIR
OG0004013	LOC6732296|XP_039154307.1|DSIM	LOC6634048|XP_002057501.1|DVIR
OG0004014	LOC6738109|XP_039149775.1|DSIM	LOC6622581|XP_002047981.1|DVIR
OG0004015	LOC6732161|XP_016024843.1|DSIM	LOC6629102|XP_002051686.1|DVIR
OG0004016	LOC6731788|XP_002078923.1|DSIM	LOC6633887|XP_002057420.1|DVIR
OG0004017	LOC6730955|XP_002078118.1|DSIM	LOC6635699|XP_002059272.1|DVIR
OG0004018	LOC6733322|XP_002080381.1|DSIM	LOC6636399|XP_002059968.1|DVIR
OG0004019	LOC6732991|XP_002080070.1|DSIM	LOC6629162|XP_002052365.1|DVIR
OG0004020	LOC27206524|XP_016023238.1|DSIM	LOC6627321|XP_002051697.1|DVIR
OG0004021	LOC6739182|XP_016023230.1|DSIM	LOC6627316|XP_002051692.1|DVIR
OG0004022	LOC6732498|XP_002079618.1|DSIM	LOC6627831|XP_002051755.1|DVIR
OG0004023	LOC6735284|XP_016028648.1|DSIM	LOC6626136|XP_032293155.1|DVIR
OG0004024	LOC6739242|XP_016025185.1|DSIM	LOC6627567|XP_032294440.1|DVIR
OG0004025	LOC6731681|XP_016024371.1|DSIM	LOC6629090|XP_002052437.1|DVIR
OG0004026	LOC6730656|XP_016023094.1|DSIM	LOC6628501|XP_002051836.1|DVIR
OG0004028	LOC6731115|XP_002078272.1|DSIM	LOC6634242|XP_015025340.1|DVIR
OG0004029	LOC6731523|XP_016024200.1|DSIM	LOC6634378|XP_002057572.1|DVIR
OG0004030	LOC6735975|XP_002082884.1|DSIM	LOC6625543|XP_002049978.2|DVIR
OG0004031	LOC6732067|XP_016024741.1|DSIM	LOC6628238|XP_015028267.2|DVIR
