Orthogroup	DSIM.longest_only	DNOV.longest_only
OG0003893	LOC6732814|XP_016025540.1|DSIM	LOC115769228|XP_030569800.1|DNOV
OG0003894	LOC6731829|XP_002078964.1|DSIM	LOC115763060|XP_030561346.1|DNOV
OG0003895	LOC6735467|XP_002082406.1|DSIM	LOC115765385|XP_030564770.1|DNOV
OG0003896	LOC6735464|XP_016028769.1|DSIM	LOC115758471|XP_030555011.1|DNOV
OG0003897	LOC6734901|XP_002081898.1|DSIM	LOC115759997|XP_030557015.1|DNOV
OG0003898	LOC6732783|XP_002079896.2|DSIM	LOC115763322|XP_030561682.1|DNOV
OG0003899	LOC6730462|XP_002077643.2|DSIM	LOC115765924|XP_030565531.1|DNOV, LOC115765925|XP_030565532.1|DNOV
OG0003900	LOC6730523|XP_016022977.1|DSIM	LOC115765988|XP_030565612.1|DNOV
OG0003901	LOC6732492|XP_002079612.1|DSIM	LOC115765471|XP_030564911.1|DNOV
OG0003902	LOC6731315|XP_016023887.1|DSIM	LOC115765468|XP_030564907.1|DNOV
OG0003903	LOC6732158|XP_002079290.2|DSIM	LOC115758446|XP_030554970.1|DNOV
OG0003904	LOC6732159|XP_002079291.2|DSIM	LOC115758445|XP_030554969.1|DNOV
OG0003905	LOC6729470|XP_016036142.1|DSIM	LOC115761836|XP_030559677.1|DNOV
OG0003906	LOC6735673|XP_002082591.2|DSIM	LOC115766529|XP_030566355.1|DNOV
OG0003907	LOC6730505|XP_002077686.1|DSIM	LOC115765900|XP_030565502.1|DNOV
OG0003908	LOC6730506|XP_002077687.1|DSIM	LOC115765902|XP_030565505.1|DNOV
OG0003909	LOC6733941|XP_016026996.1|DSIM	LOC115762230|XP_030560227.1|DNOV
OG0003910	LOC6727114|XP_002102507.1|DSIM	LOC115762234|XP_030560236.1|DNOV
OG0003911	LOC27207317|XP_016023479.1|DSIM	LOC115768541|XP_030569007.1|DNOV
OG0003912	LOC6732444|XP_002079565.2|DSIM	LOC115763054|XP_030561339.1|DNOV
OG0003913	LOC6732244|XP_016024925.1|DSIM	LOC115769264|XP_030569834.1|DNOV
OG0003915	LOC27208350|XP_039153951.1|DSIM	LOC115768977|XP_030569553.1|DNOV
OG0003916	LOC6732500|XP_002079620.1|DSIM	LOC115758403|XP_030554911.1|DNOV
OG0003917	LOC6731080|XP_002078238.1|DSIM	LOC115765915|XP_030565521.1|DNOV
OG0003918	LOC6732035|XP_002079167.1|DSIM	LOC115760199|XP_030557291.1|DNOV
OG0003919	LOC6730829|XP_002077996.1|DSIM	LOC115758788|XP_030555418.1|DNOV
OG0003920	LOC6735725|XP_002082638.1|DSIM	LOC115762144|XP_030560115.1|DNOV
OG0003921	LOC6732982|XP_039151609.1|DSIM	LOC115763203|XP_030561528.1|DNOV
OG0003922	LOC6731941|XP_002079076.1|DSIM	LOC115758844|XP_030555484.1|DNOV
OG0003923	LOC6724701|XP_002105747.1|DSIM	LOC115766718|XP_030566514.1|DNOV
OG0003924	LOC6734289|XP_016027354.1|DSIM	LOC115760626|XP_030557937.1|DNOV
OG0003925	LOC6731040|XP_016023534.1|DSIM	LOC115758610|XP_030555201.1|DNOV
OG0003926	LOC6738944|XP_016023547.1|DSIM	LOC115758431|XP_030554947.1|DNOV
OG0003927	LOC6730668|XP_002077838.1|DSIM	LOC115760182|XP_030557271.1|DNOV
OG0003928	LOC6731534|XP_002078681.1|DSIM	LOC115759860|XP_030556824.1|DNOV
OG0003929	LOC6731947|XP_002079082.1|DSIM	LOC115759203|XP_030555949.1|DNOV
OG0003930	LOC27206679|XP_016023861.1|DSIM	LOC115760084|XP_030557128.1|DNOV
OG0003931	LOC6731252|XP_016023790.1|DSIM	LOC115759783|XP_030556711.1|DNOV
OG0003932	LOC6733631|XP_039148516.1|DSIM	LOC115760724|XP_030558058.1|DNOV
OG0003933	LOC6731003|XP_016023466.1|DSIM	LOC115768558|XP_030569031.1|DNOV
OG0003934	LOC6731554|XP_002078695.1|DSIM	LOC115758962|XP_030555625.1|DNOV
OG0003935	LOC6734688|XP_016027886.1|DSIM	LOC115760879|XP_030558301.1|DNOV
OG0003936	LOC6734689|XP_002081696.1|DSIM	LOC115760748|XP_030558085.1|DNOV
OG0003937	LOC6733456|XP_016026403.1|DSIM	LOC115762244|XP_030560249.1|DNOV
OG0003938	LOC6731035|XP_039148279.1|DSIM	LOC115759758|XP_030556667.1|DNOV
OG0003939	LOC6731056|XP_002078215.1|DSIM	LOC115758530|XP_030555081.1|DNOV
OG0003940	LOC6731029|XP_002078190.2|DSIM	LOC115758518|XP_030555071.1|DNOV
OG0003941	LOC6731032|XP_002078193.1|DSIM	LOC115760082|XP_030557124.1|DNOV
OG0003942	LOC6731409|XP_002078561.1|DSIM	LOC115758712|XP_030555321.1|DNOV
OG0003943	LOC27206521|XP_016023531.1|DSIM	LOC115758332|XP_030554762.1|DNOV
OG0003944	LOC6732088|XP_002079220.1|DSIM	LOC115759916|XP_030556909.1|DNOV
OG0003945	LOC6739498|XP_002076395.1|DSIM	LOC115760644|XP_030557966.1|DNOV
OG0003946	LOC6732800|XP_002079913.1|DSIM	LOC115763474|XP_030561918.1|DNOV
OG0003947	LOC6732788|XP_002079901.2|DSIM	LOC115763496|XP_030561949.1|DNOV
OG0003948	LOC6732621|XP_002079740.1|DSIM	LOC115760276|XP_030557407.1|DNOV
OG0003949	LOC6732623|XP_039154511.1|DSIM	LOC115760272|XP_030557402.1|DNOV
OG0003950	LOC6731155|XP_016023707.1|DSIM	LOC115758927|XP_030555585.1|DNOV
OG0003951	LOC6731150|XP_002078308.2|DSIM	LOC115759197|XP_030555936.1|DNOV
OG0003952	LOC6731969|XP_002079103.1|DSIM	LOC115758570|XP_030555142.1|DNOV
OG0003953	LOC6731278|XP_016023841.1|DSIM	LOC115760259|XP_030557381.1|DNOV
OG0003954	LOC6736757|XP_016030379.1|DSIM	LOC115762821|XP_030561042.1|DNOV
OG0003955	LOC6731814|XP_016024503.1|DSIM	LOC115763097|XP_030561395.1|DNOV
OG0003956	LOC6732680|XP_016025401.1|DSIM	LOC115767700|XP_030567853.1|DNOV
OG0003957	LOC6737252|XP_016030964.1|DSIM	LOC115770988|XP_030572339.1|DNOV
OG0003958	LOC6726126|XP_016039626.1|DSIM	LOC115766412|XP_030566191.1|DNOV
OG0003959	LOC6735450|XP_016028753.1|DSIM	LOC115762225|XP_030560220.1|DNOV
OG0003960	LOC6733227|XP_039152613.1|DSIM	LOC115767836|XP_030568038.1|DNOV
OG0003961	LOC6731399|XP_039151770.1|DSIM	LOC115758801|XP_030555435.1|DNOV
OG0003962	LOC6731044|XP_016023550.1|DSIM	LOC115758432|XP_030554948.1|DNOV
OG0003963	LOC6732768|XP_002079881.2|DSIM	LOC115763456|XP_030561888.1|DNOV
OG0003964	LOC6730864|XP_016023290.1|DSIM	LOC115760165|XP_030557245.1|DNOV
OG0003965	LOC6731436|XP_016024062.1|DSIM	LOC115760123|XP_030557181.1|DNOV
OG0003966	LOC6739531|XP_016025910.1|DSIM, LOC120284354|XP_039147402.1|DSIM	LOC115758466|XP_030554999.1|DNOV
OG0003967	LOC6735571|XP_016028920.1|DSIM	LOC115760555|XP_030557812.1|DNOV
OG0003968	LOC6735568|XP_016028909.1|DSIM	LOC115761017|XP_030558492.1|DNOV
OG0003969	LOC6739261|XP_016028173.1|DSIM	LOC115759959|XP_030556965.1|DNOV
OG0003970	LOC6730459|XP_016022916.2|DSIM	LOC115765888|XP_030565489.1|DNOV
OG0003971	LOC6731772|XP_016024467.1|DSIM	LOC115759756|XP_030556658.1|DNOV
OG0003972	LOC6738108|XP_016031942.1|DSIM	LOC115770536|XP_030571700.1|DNOV
OG0003973	LOC6736145|XP_002083045.1|DSIM	LOC115762115|XP_030560079.1|DNOV
OG0003974	LOC6734080|XP_002081115.1|DSIM	LOC115758011|XP_030554367.1|DNOV
OG0003975	LOC6731576|XP_016024239.1|DSIM	LOC115763086|XP_030561384.1|DNOV
OG0003976	LOC6732831|XP_002079944.1|DSIM	LOC115763448|XP_030561877.1|DNOV
OG0003977	LOC6732199|XP_002079328.1|DSIM	LOC115763513|XP_030561971.1|DNOV
OG0003978	LOC6738657|XP_002085459.1|DSIM	LOC115769808|XP_030570636.1|DNOV
OG0003979	LOC6731844|XP_002078979.1|DSIM	LOC115765453|XP_030564877.1|DNOV
OG0003980	LOC6727995|XP_002103347.2|DSIM	LOC115766241|XP_030565964.1|DNOV, LOC115766056|XP_030565697.1|DNOV
OG0003981	LOC6732093|XP_002079225.1|DSIM	LOC115765568|XP_030565072.1|DNOV
OG0003982	LOC6732816|XP_016025541.1|DSIM	LOC115769232|XP_030569804.1|DNOV
OG0003983	LOC6732457|XP_002079577.1|DSIM	LOC115763384|XP_030561784.1|DNOV
OG0003984	LOC6732760|XP_016025483.1|DSIM	LOC115759146|XP_030555858.1|DNOV
OG0003985	LOC6732764|XP_016025484.1|DSIM	LOC115759145|XP_030555857.1|DNOV
OG0003986	LOC6731339|XP_002078495.2|DSIM	LOC115760153|XP_030557224.1|DNOV
OG0003987	LOC6731341|XP_016023934.1|DSIM	LOC115759774|XP_030556701.1|DNOV
OG0003988	LOC6731046|XP_039147495.1|DSIM	LOC115758889|XP_030555545.1|DNOV
OG0003989	LOC6732064|XP_002079196.1|DSIM	LOC115760164|XP_030557241.1|DNOV
OG0003990	LOC6732389|XP_002079510.1|DSIM	LOC115759052|XP_030555736.1|DNOV
OG0003991	LOC6730978|XP_016023443.1|DSIM	LOC115763344|XP_030561716.1|DNOV
OG0003992	LOC6730975|XP_002078136.1|DSIM	LOC115763106|XP_030561409.1|DNOV
OG0003993	LOC6730961|XP_039149579.1|DSIM	LOC115760106|XP_030557158.1|DNOV
OG0003994	LOC6729993|XP_002105287.1|DSIM	LOC115764635|XP_030563664.1|DNOV
OG0003995	LOC6734288|XP_039147482.1|DSIM	LOC115760624|XP_030557934.1|DNOV
OG0003996	LOC6733624|XP_002080678.1|DSIM	LOC115760944|XP_030558385.1|DNOV
OG0003997	LOC6731344|XP_016023935.1|DSIM	LOC115759906|XP_030556891.1|DNOV
OG0003998	LOC27209337|XP_039148229.1|DSIM	LOC115759715|XP_030556576.1|DNOV
OG0003999	LOC6739549|XP_002076446.1|DSIM	LOC115758711|XP_030555320.1|DNOV
OG0004000	LOC27207325|XP_039153950.1|DSIM	LOC115767290|XP_030567382.1|DNOV
OG0004001	LOC6735998|XP_016029373.1|DSIM	LOC115760484|XP_030557684.1|DNOV
OG0004002	LOC6732901|XP_002080006.1|DSIM	LOC115763015|XP_030561266.1|DNOV
OG0004003	LOC6731959|XP_016024627.1|DSIM	LOC115758556|XP_030555115.1|DNOV
OG0004004	LOC6731452|XP_016024106.1|DSIM	LOC115758768|XP_030555391.1|DNOV
OG0004005	LOC6731087|XP_016023614.1|DSIM	LOC115765955|XP_030565563.1|DNOV
OG0004006	LOC6732977|XP_002080056.1|DSIM	LOC115762983|XP_030561225.1|DNOV
OG0004007	LOC6730857|XP_002078021.1|DSIM	LOC115759104|XP_030555802.1|DNOV
OG0004008	LOC6730424|XP_039147100.1|DSIM	LOC115758370|XP_030554819.1|DNOV
OG0004009	LOC6730705|XP_002077875.2|DSIM	LOC115758502|XP_030555048.1|DNOV
OG0004010	LOC6732273|XP_039153679.1|DSIM	LOC115769300|XP_030569887.1|DNOV
OG0004011	LOC6732234|XP_016024911.1|DSIM	LOC115763171|XP_030561485.1|DNOV
OG0004012	LOC6729122|XP_016035770.1|DSIM	LOC115772102|XP_030573927.1|DNOV
OG0004013	LOC6732296|XP_039154307.1|DSIM	LOC115769260|XP_030569830.1|DNOV
OG0004014	LOC6738109|XP_039149775.1|DSIM	LOC115770187|XP_030571208.1|DNOV
OG0004015	LOC6732161|XP_016024843.1|DSIM	LOC115758443|XP_030554963.1|DNOV
OG0004016	LOC6731788|XP_002078923.1|DSIM	LOC115763962|XP_030562620.1|DNOV
OG0004017	LOC6730955|XP_002078118.1|DSIM	LOC115765903|XP_030565506.1|DNOV
OG0004018	LOC6733322|XP_002080381.1|DSIM	LOC115762490|XP_030560586.1|DNOV
OG0004019	LOC6732991|XP_002080070.1|DSIM	LOC115759779|XP_030556706.1|DNOV
OG0004020	LOC27206524|XP_016023238.1|DSIM	LOC115758863|XP_030555512.1|DNOV
OG0004021	LOC6739182|XP_016023230.1|DSIM	LOC115759023|XP_030555695.1|DNOV
OG0004022	LOC6732498|XP_002079618.1|DSIM	LOC115758402|XP_030554909.1|DNOV
OG0004023	LOC6735284|XP_016028648.1|DSIM	LOC115767424|XP_030567560.1|DNOV
OG0004024	LOC6739242|XP_016025185.1|DSIM	LOC115760042|XP_030557070.1|DNOV
OG0004025	LOC6731681|XP_016024371.1|DSIM	LOC115760072|XP_030557111.1|DNOV
OG0004026	LOC6730656|XP_016023094.1|DSIM	LOC115759037|XP_030555719.1|DNOV
OG0004028	LOC6731115|XP_002078272.1|DSIM	LOC115763494|XP_030561946.1|DNOV
OG0004029	LOC6731523|XP_016024200.1|DSIM	LOC115763413|XP_030561825.1|DNOV
OG0004030	LOC6735975|XP_002082884.1|DSIM	LOC115758024|XP_030554393.1|DNOV
OG0004031	LOC6732067|XP_016024741.1|DSIM	LOC115759252|XP_030556013.1|DNOV
OG0004032	LOC6739551|XP_016025895.1|DSIM	LOC115763610|XP_030562098.1|DNOV
OG0004033	LOC6731706|XP_016024386.1|DSIM	LOC115763586|XP_030562065.1|DNOV
OG0004034	LOC6732724|XP_016025455.1|DSIM	LOC115766011|XP_030565643.1|DNOV
OG0004035	LOC6731036|XP_016023526.1|DSIM	LOC115758395|XP_030554888.1|DNOV
OG0004036	LOC6730771|XP_016023179.1|DSIM	LOC115763138|XP_030561442.1|DNOV
OG0004037	LOC6732142|XP_016024823.1|DSIM	LOC115758858|XP_030555506.1|DNOV
OG0004038	LOC27206531|XP_016022967.1|DSIM	LOC115765911|XP_030565517.1|DNOV
OG0004039	LOC6730697|XP_016023125.1|DSIM	LOC115759955|XP_030556958.1|DNOV
OG0004040	LOC6735772|XP_002082685.1|DSIM	LOC115759544|XP_030556362.1|DNOV
OG0004041	LOC27206588|XP_016038662.1|DSIM	LOC115765274|XP_030564624.1|DNOV
OG0004042	LOC27208893|XP_016030672.1|DSIM	LOC115771066|XP_030572478.1|DNOV
OG0004043	LOC6731874|XP_002079009.1|DSIM	LOC115760093|XP_030557137.1|DNOV
OG0004044	LOC6725376|XP_016038431.1|DSIM	LOC115768816|XP_030569374.1|DNOV
OG0004045	LOC6731915|XP_016024579.1|DSIM	LOC115763023|XP_030561281.1|DNOV
OG0004046	LOC27206200|XP_016022933.1|DSIM	LOC115765843|XP_030565429.1|DNOV
OG0004047	LOC6732044|XP_016024729.1|DSIM	LOC115759836|XP_030556789.1|DNOV
OG0004048	LOC6731013|XP_016023497.1|DSIM	LOC115768560|XP_030569034.1|DNOV
OG0004049	LOC6730418|XP_002077599.1|DSIM	LOC115758952|XP_030555611.1|DNOV
OG0004050	LOC6732741|XP_016025470.1|DSIM	LOC115759797|XP_030556738.1|DNOV
OG0004051	LOC6731984|XP_016024655.1|DSIM	LOC115758536|XP_030555089.1|DNOV
OG0004052	LOC6726322|XP_039152792.1|DSIM	LOC115766816|XP_030566711.1|DNOV
OG0004053	LOC27206159|XP_016027005.1|DSIM	LOC115762252|XP_030560264.1|DNOV
OG0004054	LOC6732690|XP_039154287.1|DSIM	LOC115767719|XP_030567884.1|DNOV
OG0004055	LOC6728665|XP_016035325.1|DSIM	LOC115761830|XP_030559632.1|DNOV
OG0004056	LOC6726644|XP_016033134.1|DSIM	LOC115764772|XP_030563872.1|DNOV
OG0004057	LOC6738758|XP_002085558.1|DSIM	LOC115769089|XP_030569663.1|DNOV
OG0004058	LOC6736583|XP_002083445.1|DSIM	LOC115769349|XP_030569976.1|DNOV
OG0004059	LOC6727168|XP_016033661.1|DSIM	LOC115763835|XP_030562454.1|DNOV
OG0004060	LOC6728541|XP_002103886.1|DSIM	LOC115765776|XP_030565308.1|DNOV
OG0004061	LOC6725719|XP_016038995.1|DSIM	LOC115766869|XP_030566789.1|DNOV
OG0004062	LOC27206263|XP_016029926.1|DSIM	LOC115767661|XP_030567809.1|DNOV
OG0004063	LOC6724960|XP_002105996.1|DSIM	LOC115766392|XP_030566164.1|DNOV
OG0004064	LOC6738214|XP_002085026.2|DSIM	LOC115771407|XP_030572967.1|DNOV
OG0004065	LOC6735664|XP_039148643.1|DSIM	LOC115758714|XP_030555357.1|DNOV
OG0004066	LOC6734500|XP_002081519.2|DSIM	LOC115764227|XP_030563005.1|DNOV
OG0004067	LOC6725700|XP_016038973.1|DSIM	LOC115768751|XP_030569299.1|DNOV
OG0004068	LOC6728839|XP_002104173.2|DSIM	LOC115770940|XP_030572260.1|DNOV
OG0004069	LOC6728837|XP_039151278.1|DSIM	LOC115770931|XP_030572248.1|DNOV
OG0004070	LOC6739613|XP_002076507.2|DSIM	LOC115767150|XP_030567181.1|DNOV
OG0004071	LOC6737366|XP_002084204.2|DSIM	LOC115770439|XP_030571573.1|DNOV
OG0004072	LOC6737367|XP_002084205.2|DSIM	LOC115770332|XP_030571430.1|DNOV
OG0004073	LOC6726313|XP_002107274.1|DSIM	LOC115768169|XP_030568527.1|DNOV
OG0004074	LOC6735715|XP_039148389.1|DSIM	LOC115761527|XP_030559162.1|DNOV
OG0004075	LOC6734321|XP_002081344.1|DSIM	LOC115764573|XP_030563571.1|DNOV
OG0004076	LOC6734319|XP_016027381.1|DSIM	LOC115764572|XP_030563563.1|DNOV
OG0004077	LOC6731432|XP_016024055.1|DSIM	LOC115759870|XP_030556840.1|DNOV
OG0004078	LOC6729714|XP_002105020.1|DSIM	LOC115765728|XP_030565251.1|DNOV
OG0004079	LOC6725364|XP_002106381.1|DSIM	LOC115764341|XP_030563154.1|DNOV
OG0004080	LOC6734789|XP_002081792.1|DSIM	LOC115760822|XP_030558204.1|DNOV
OG0004081	LOC6739433|XP_039147550.1|DSIM	LOC115758120|XP_030554536.1|DNOV
OG0004082	LOC6735487|XP_002082426.1|DSIM	LOC115766737|XP_030566560.1|DNOV
OG0004083	LOC6729324|XP_002104641.2|DSIM	LOC115764847|XP_030563958.1|DNOV
OG0004084	LOC120284815|XP_039150083.1|DSIM, LOC6738707|XP_039150080.1|DSIM	LOC115771424|XP_030572985.1|DNOV
OG0004085	LOC6727788|XP_016034360.1|DSIM	LOC115765701|XP_030565221.1|DNOV
OG0004086	LOC6739776|XP_016036551.1|DSIM	LOC115765018|XP_030564231.1|DNOV
OG0004087	LOC27207989|XP_016038848.1|DSIM	LOC115768873|XP_030569440.1|DNOV
OG0004088	LOC6729824|XP_002105127.1|DSIM	LOC115772005|XP_030573797.1|DNOV
OG0004089	LOC27208056|XP_039152221.1|DSIM	LOC115764382|XP_030563205.1|DNOV
OG0004090	LOC6729389|XP_016036036.1|DSIM	LOC115770635|XP_030571840.1|DNOV
OG0004091	LOC27206465|XP_016034647.1|DSIM	LOC115764827|XP_030563936.1|DNOV
OG0004092	LOC27208079|XP_016038388.2|DSIM	LOC115767575|XP_030567721.1|DNOV
OG0004094	LOC27208947|XP_016038034.1|DSIM	LOC115769060|XP_030569634.1|DNOV
OG0004095	LOC6728475|XP_002103820.2|DSIM	LOC115767933|XP_030568166.1|DNOV
OG0004096	LOC27207937|XP_016036553.1|DSIM	LOC115765020|XP_030564233.1|DNOV
OG0004097	LOC6737902|XP_002084730.1|DSIM	LOC115767956|XP_030568209.1|DNOV
OG0004098	LOC6727790|XP_016034363.1|DSIM	LOC115770236|XP_030571300.1|DNOV, LOC115760222|XP_030557686.1|DNOV
OG0004099	LOC6726734|XP_016033230.2|DSIM	LOC115763886|XP_030562523.1|DNOV
OG0004100	LOC6726746|XP_002102157.1|DSIM	LOC115763718|XP_030562270.1|DNOV
OG0004101	LOC6726748|XP_002102159.2|DSIM	LOC115763799|XP_030562403.1|DNOV
OG0004102	LOC6726749|XP_039151478.1|DSIM	LOC115763908|XP_030562574.1|DNOV
OG0004103	LOC6729712|XP_002105018.1|DSIM	LOC115765790|XP_030565335.1|DNOV
OG0004104	LOC6729234|XP_016035886.1|DSIM	LOC115761529|XP_030559160.1|DNOV
OG0004105	LOC6738216|XP_016032077.1|DSIM	LOC115771399|XP_030572949.1|DNOV
OG0004106	LOC6739013|XP_002085808.1|DSIM	LOC115771527|XP_030573125.1|DNOV
OG0004107	LOC6736515|XP_002083385.1|DSIM	LOC115770972|XP_030572296.1|DNOV
OG0004108	LOC6728000|XP_002103352.1|DSIM	LOC115766260|XP_030565979.1|DNOV, LOC115766051|XP_030565691.1|DNOV
OG0004109	LOC6729391|XP_016036037.1|DSIM	LOC115770637|XP_030571844.1|DNOV
OG0004110	LOC6739097|XP_039149852.1|DSIM	LOC115771450|XP_030573024.1|DNOV
OG0004111	LOC6729651|XP_016036291.1|DSIM	LOC115763899|XP_030562542.1|DNOV
OG0004112	LOC6729731|XP_016036390.1|DSIM	LOC115770758|XP_030572031.1|DNOV
OG0004113	LOC6726597|XP_016040271.1|DSIM	LOC115768295|XP_030568700.1|DNOV
OG0004114	LOC6725195|XP_002106218.1|DSIM	LOC115768580|XP_030569084.1|DNOV
OG0004115	LOC6725192|XP_039152986.1|DSIM	LOC115768586|XP_030569092.1|DNOV
OG0004116	LOC6729646|XP_016036288.1|DSIM	LOC115763826|XP_030562439.1|DNOV
OG0004117	LOC6727643|XP_002103020.1|DSIM	LOC115758870|XP_030555522.1|DNOV
OG0004118	LOC6734943|XP_002081940.1|DSIM	LOC115767493|XP_030567661.1|DNOV
OG0004119	LOC6727618|XP_002102997.1|DSIM	LOC115765341|XP_030564711.1|DNOV, LOC115765651|XP_030565168.1|DNOV
OG0004120	LOC6739731|XP_039151002.1|DSIM	LOC115766200|XP_030565910.1|DNOV
OG0004121	LOC6736827|XP_002083683.1|DSIM	LOC115766980|XP_030566936.1|DNOV
OG0004122	LOC6728009|XP_002103361.1|DSIM	LOC115766253|XP_030565973.1|DNOV, LOC115766073|XP_030565738.1|DNOV
OG0004123	LOC6727171|XP_016033663.1|DSIM	LOC115765690|XP_030565208.1|DNOV
OG0004124	LOC6725818|XP_016039143.1|DSIM	LOC115767394|XP_030567518.1|DNOV
OG0004125	LOC6730169|XP_016036927.1|DSIM	LOC115761237|XP_030558791.1|DNOV
OG0004126	LOC6730160|XP_039150385.1|DSIM	LOC115761333|XP_030558926.1|DNOV
OG0004127	LOC6731715|XP_016024391.1|DSIM	LOC115763357|XP_030561742.1|DNOV
OG0004128	LOC6739742|XP_002076635.1|DSIM	LOC115759526|XP_030556335.1|DNOV
OG0004129	LOC6734049|XP_016027056.2|DSIM	LOC115761122|XP_030558619.1|DNOV
OG0004130	LOC27207261|XP_039152397.1|DSIM	LOC115766488|XP_030566310.1|DNOV
OG0004131	LOC6727868|XP_039150586.1|DSIM	LOC115770731|XP_030571993.1|DNOV
OG0004132	LOC6736549|XP_016030128.1|DSIM	LOC115769773|XP_030570598.1|DNOV
OG0004133	LOC6732039|XP_002079171.1|DSIM	LOC115760297|XP_030557444.1|DNOV
OG0004134	LOC6729517|XP_016036190.1|DSIM	LOC115760405|XP_030557572.1|DNOV
OG0004135	LOC6727359|XP_039151704.1|DSIM	LOC115770647|XP_030571868.1|DNOV
OG0004136	LOC6727160|XP_002102553.1|DSIM	LOC115763856|XP_030562491.1|DNOV
OG0004137	LOC6733796|XP_002080840.1|DSIM	LOC115760921|XP_030558355.1|DNOV
OG0004138	LOC6738347|XP_002085157.1|DSIM	LOC115762934|XP_030561175.1|DNOV
OG0004139	LOC27207950|XP_016037965.1|DSIM	LOC115768065|XP_030568375.1|DNOV
OG0004140	LOC6725336|XP_002106353.1|DSIM	LOC115768982|XP_030569557.1|DNOV
OG0004141	LOC6735380|XP_016028708.1|DSIM	LOC115757909|XP_030554224.1|DNOV
OG0004142	LOC6725807|XP_016039128.2|DSIM	LOC115767326|XP_030567429.1|DNOV
OG0004143	LOC6728353|XP_002103701.1|DSIM	LOC115764673|XP_030563720.1|DNOV
OG0004144	LOC6731694|XP_002078830.1|DSIM	LOC115759778|XP_030556704.1|DNOV
OG0004145	LOC6737254|XP_002084094.1|DSIM	LOC115770991|XP_030572343.1|DNOV
OG0004146	LOC6727902|XP_016034521.1|DSIM	LOC115770720|XP_030571978.1|DNOV
OG0004147	LOC6731709|XP_002078844.1|DSIM	LOC115763606|XP_030562094.1|DNOV
OG0004148	LOC6728324|XP_016034958.1|DSIM	LOC115761502|XP_030559129.1|DNOV
OG0004149	LOC6727167|XP_016033658.1|DSIM	LOC115763731|XP_030562288.1|DNOV
OG0004150	LOC6728018|XP_002103370.2|DSIM	LOC115761773|XP_030559563.1|DNOV
OG0004151	LOC6730356|XP_002105638.1|DSIM	LOC115772087|XP_030573905.1|DNOV
OG0004152	LOC6726808|XP_016033308.1|DSIM	LOC115767944|XP_030568183.1|DNOV
OG0004153	LOC6739385|XP_002076294.1|DSIM	LOC115764443|XP_030563359.1|DNOV
OG0004154	LOC6738331|XP_002085141.2|DSIM	LOC115762624|XP_030560784.1|DNOV
OG0004155	LOC6727911|XP_002103266.1|DSIM	LOC115761645|XP_030559339.1|DNOV
OG0004156	LOC6728028|XP_016034643.1|DSIM	LOC115766214|XP_030565925.1|DNOV
OG0004157	LOC6740230|XP_016040001.1|DSIM	LOC115766416|XP_030566197.1|DNOV
OG0004158	LOC27206268|XP_016029762.1|DSIM	LOC115770352|XP_030571450.1|DNOV
OG0004159	LOC6729574|XP_002104882.1|DSIM	LOC115759625|XP_030556470.1|DNOV
OG0004160	LOC6736422|XP_002083294.1|DSIM	LOC115767659|XP_030567807.1|DNOV
OG0004161	LOC6728591|XP_016035222.1|DSIM	LOC115766096|XP_030565765.1|DNOV
OG0004162	LOC27206848|XP_016035467.1|DSIM	LOC115770660|XP_030571886.1|DNOV
OG0004163	LOC6728752|XP_039150637.1|DSIM	LOC115766165|XP_030565868.1|DNOV
OG0004164	LOC6726703|XP_039151577.1|DSIM	LOC115764844|XP_030563952.1|DNOV
OG0004165	LOC6735617|XP_016028980.1|DSIM	LOC115772060|XP_030573867.1|DNOV
OG0004166	LOC6735976|XP_002082885.1|DSIM	LOC115762601|XP_030560756.1|DNOV
OG0004167	LOC6728904|XP_002104234.2|DSIM	LOC115763700|XP_030562249.1|DNOV
OG0004168	LOC6729444|XP_016022617.1|DSIM	LOC115761975|XP_030559878.1|DNOV
OG0004169	LOC6725349|XP_039152962.1|DSIM	LOC115767192|XP_030567243.1|DNOV
OG0004170	LOC6725668|XP_039152387.1|DSIM	LOC115758552|XP_030555109.1|DNOV, LOC115767079|XP_030567083.1|DNOV
OG0004171	LOC6725153|XP_002106179.1|DSIM	LOC115768609|XP_030569123.1|DNOV
OG0004172	LOC6726131|XP_016039637.1|DSIM	LOC115765251|XP_030564585.1|DNOV
OG0004173	LOC6734714|XP_002081721.1|DSIM	LOC115767456|XP_030567617.1|DNOV
OG0004174	LOC6734332|XP_016027407.1|DSIM	LOC115764559|XP_030563540.1|DNOV
OG0004175	LOC6734843|XP_002081845.1|DSIM	LOC115758161|XP_030554560.1|DNOV
OG0004176	LOC6737263|XP_016030972.1|DSIM	LOC115767158|XP_030567193.1|DNOV
OG0004177	LOC6728030|XP_016034644.1|DSIM	LOC115766150|XP_030565847.1|DNOV
OG0004178	LOC6727654|XP_039151188.1|DSIM	LOC115767937|XP_030568169.1|DNOV
OG0004179	LOC6724920|XP_016037778.1|DSIM	LOC115768486|XP_030568929.1|DNOV
OG0004180	LOC6727412|XP_016033964.1|DSIM	LOC115763751|XP_030562316.1|DNOV
OG0004181	LOC6729285|XP_016035925.1|DSIM	LOC115764606|XP_030563609.1|DNOV
OG0004182	LOC6737811|XP_039150316.1|DSIM	LOC115771252|XP_030572716.1|DNOV
