Orthogroup	DSIM.longest_only	DFIC.longest_only
OG0004227	LOC6727870|XP_016034450.1|DSIM	LOC108097270|XP_017054960.1|DFIC
OG0004228	LOC6727869|XP_002103224.1|DSIM	LOC108097312|XP_017055022.1|DFIC
OG0004229	LOC6734669|XP_016027857.1|DSIM	LOC108093701|XP_017049380.1|DFIC
OG0004230	LOC6725409|XP_039152192.1|DSIM	LOC108097919|XP_017055942.1|DFIC
OG0004231	LOC27208679|XP_016030357.1|DSIM	LOC108100359|XP_017059683.1|DFIC
OG0004232	LOC6736734|XP_016030359.1|DSIM	LOC108100362|XP_017059689.1|DFIC
OG0004233	LOC6736735|XP_016030360.1|DSIM	LOC108100361|XP_017059688.1|DFIC
OG0004234	LOC6736747|XP_002083603.1|DSIM	LOC108100330|XP_017059627.1|DFIC
OG0004235	LOC6739957|XP_016037888.1|DSIM	LOC108097308|XP_017055014.1|DFIC
OG0004236	LOC6727594|XP_002102973.1|DSIM	LOC108087292|XP_017040092.1|DFIC
OG0004237	LOC6727111|XP_016033588.1|DSIM	LOC108096132|XP_017052998.1|DFIC
OG0004238	LOC6727637|XP_002103014.1|DSIM	LOC108087359|XP_017040188.1|DFIC
OG0004239	LOC6727223|XP_002102615.1|DSIM	LOC108098659|XP_017057223.1|DFIC
OG0004240	LOC6726775|XP_002102183.2|DSIM	LOC108090189|XP_017044265.1|DFIC
OG0004241	LOC6728862|XP_016035546.1|DSIM	LOC108099575|XP_017058667.1|DFIC
OG0004242	LOC6728845|XP_016035528.1|DSIM	LOC108099507|XP_017058559.1|DFIC
OG0004243	LOC6736858|XP_002083714.1|DSIM	LOC108088978|XP_017042509.1|DFIC
OG0004244	LOC6727600|XP_002102979.2|DSIM	LOC108087288|XP_017040086.1|DFIC
OG0004245	LOC6736316|XP_002083200.1|DSIM	LOC108100537|XP_017059985.1|DFIC
OG0004246	LOC6737684|XP_016031445.1|DSIM	LOC108100624|XP_017060112.1|DFIC
OG0004247	LOC6724943|XP_002105980.1|DSIM	LOC108091344|XP_017045981.1|DFIC
OG0004248	LOC6735395|XP_002082342.1|DSIM	LOC108094941|XP_017051291.1|DFIC
OG0004249	LOC6736200|XP_016029631.1|DSIM	LOC108099054|XP_017057809.1|DFIC
OG0004250	LOC6732195|XP_002079324.1|DSIM	LOC108092713|XP_017047928.1|DFIC
OG0004251	LOC6724787|XP_002105829.1|DSIM	LOC108092844|XP_017048140.1|DFIC
OG0004252	LOC120285045|XP_039151396.1|DSIM	LOC108102042|XP_017062154.1|DFIC
OG0004253	LOC6728880|XP_002104213.2|DSIM	LOC108099266|XP_017058130.1|DFIC
OG0004254	LOC6740240|XP_016040063.2|DSIM	LOC108097798|XP_017055818.1|DFIC
OG0004255	LOC6730749|XP_016023166.1|DSIM	LOC108092290|XP_017047315.1|DFIC
OG0004256	LOC6734797|XP_016027998.1|DSIM	LOC108090362|XP_017044476.1|DFIC
OG0004257	LOC6730140|XP_002105431.1|DSIM	LOC108088438|XP_017041702.1|DFIC
OG0004258	LOC6729562|XP_039150655.1|DSIM	LOC108095918|XP_017052734.1|DFIC
OG0004259	LOC6734795|XP_002081798.1|DSIM	LOC108090453|XP_017044634.1|DFIC
OG0004260	LOC6726723|XP_039151957.1|DSIM	LOC108091376|XP_017046029.1|DFIC
OG0004261	LOC6726819|XP_016033321.1|DSIM	LOC108090117|XP_017044133.1|DFIC
OG0004262	LOC6739767|XP_002076661.1|DSIM	LOC108092058|XP_017047007.1|DFIC
OG0004263	LOC6727467|XP_016034061.1|DSIM	LOC108101083|XP_017060771.1|DFIC
OG0004264	LOC6727137|XP_002102530.2|DSIM	LOC108098576|XP_017057101.1|DFIC
OG0004265	LOC6727065|XP_002102462.1|DSIM	LOC108093553|XP_017049138.1|DFIC
OG0004266	LOC6727874|XP_016034470.1|DSIM	LOC108097061|XP_017054588.1|DFIC
OG0004267	LOC6728748|XP_016035420.1|DSIM	LOC108098914|XP_017057605.1|DFIC
OG0004268	LOC6734041|XP_016027052.1|DSIM	LOC108093904|XP_017049752.1|DFIC
OG0004269	LOC6734735|XP_002081738.2|DSIM	LOC108093933|XP_017049799.1|DFIC
OG0004270	LOC27208844|XP_016026346.1|DSIM	LOC108093632|XP_017049279.1|DFIC
OG0004271	LOC6734284|XP_002081313.1|DSIM	LOC108087780|XP_017040800.1|DFIC
OG0004272	LOC6728527|XP_002103872.1|DSIM	LOC108092201|XP_017047216.1|DFIC
OG0004273	LOC6728360|XP_002103708.1|DSIM	LOC108088014|XP_017041114.1|DFIC
OG0004274	LOC6725591|XP_002106600.1|DSIM	LOC108095536|XP_017052152.1|DFIC
OG0004275	LOC6725690|XP_016038950.1|DSIM	LOC108095568|XP_017052207.1|DFIC
OG0004276	LOC6737196|XP_016030901.1|DSIM	LOC108096234|XP_017053119.1|DFIC
OG0004277	LOC6737704|XP_016031481.1|DSIM	LOC108100209|XP_017059474.1|DFIC
OG0004278	LOC6725837|XP_016039157.1|DSIM	LOC108095577|XP_017052218.1|DFIC
OG0004279	LOC6730499|XP_002077680.2|DSIM	LOC108091453|XP_017046141.1|DFIC
OG0004280	LOC6725157|XP_039153212.1|DSIM	LOC108095295|XP_017051827.1|DFIC
OG0004281	LOC6733512|XP_002080567.2|DSIM	LOC108101604|XP_017061507.1|DFIC
OG0004282	LOC6734825|XP_002081827.1|DSIM	LOC108090515|XP_017044723.1|DFIC
OG0004283	LOC6734826|XP_002081828.1|DSIM	LOC108090516|XP_017044724.1|DFIC
OG0004284	LOC27207169|XP_016023607.1|DSIM	LOC108089848|XP_017043782.1|DFIC
OG0004285	LOC6729310|XP_002104627.1|DSIM	LOC108087272|XP_017040068.1|DFIC
OG0004286	LOC6737700|XP_039149904.1|DSIM	LOC108100232|XP_017059498.1|DFIC
OG0004287	LOC6737699|XP_016031472.1|DSIM	LOC108100647|XP_017060141.1|DFIC
OG0004288	LOC6737692|XP_002084524.1|DSIM	LOC108100529|XP_017059979.1|DFIC
OG0004289	LOC6738730|XP_016032541.1|DSIM	LOC108088835|XP_017042290.1|DFIC
OG0004290	LOC6734453|XP_016027578.1|DSIM	LOC108101568|XP_017061466.1|DFIC
OG0004291	LOC6734505|XP_002081524.1|DSIM	LOC108086631|XP_017039095.1|DFIC
OG0004292	LOC27209382|XP_016030744.1|DSIM	LOC108089441|XP_017043167.1|DFIC
OG0004293	LOC6738213|XP_016032076.1|DSIM	LOC108096382|XP_017053428.1|DFIC
OG0004294	LOC6738096|XP_016031914.1|DSIM	LOC108087515|XP_017040407.1|DFIC
OG0004295	LOC6738095|XP_016031910.1|DSIM	LOC108087559|XP_017040473.1|DFIC
OG0004296	LOC6738093|XP_002084907.1|DSIM	LOC108087477|XP_017040342.1|DFIC
OG0004297	LOC6736042|XP_039147855.1|DSIM	LOC108101944|XP_017062018.1|DFIC
OG0004298	LOC6739357|XP_016026517.1|DSIM	LOC108090439|XP_017044606.1|DFIC
OG0004299	LOC6734375|XP_039147679.1|DSIM	LOC108096522|XP_017053640.1|DFIC
OG0004300	LOC6735397|XP_002082344.1|DSIM	LOC108094942|XP_017051292.1|DFIC
OG0004301	LOC6737115|XP_002083962.2|DSIM	LOC108089437|XP_017043160.1|DFIC
OG0004302	LOC6734723|XP_016027933.1|DSIM	LOC108093734|XP_017049478.1|DFIC
OG0004303	LOC6733750|XP_002080794.1|DSIM	LOC108090872|XP_017045255.1|DFIC
OG0004304	LOC6734937|XP_016028248.2|DSIM	LOC108093650|XP_017049297.1|DFIC
OG0004305	LOC6734313|XP_039148730.1|DSIM	LOC108094859|XP_017051156.1|DFIC
OG0004306	LOC27206886|XP_016027089.1|DSIM	LOC108087701|XP_017040706.1|DFIC
OG0004307	LOC6734385|XP_016027509.1|DSIM	LOC108096712|XP_017054036.1|DFIC
OG0004308	LOC6735973|XP_016029334.1|DSIM	LOC108090726|XP_017045027.1|DFIC
OG0004309	LOC6737359|XP_016031098.1|DSIM	LOC108093918|XP_017049778.1|DFIC
OG0004310	LOC6733608|XP_016026566.1|DSIM	LOC108090440|XP_017044607.1|DFIC
OG0004311	LOC6738811|XP_016032616.1|DSIM	LOC108100626|XP_017060116.1|DFIC
OG0004312	LOC6736020|XP_016029422.1|DSIM	LOC108090930|XP_017045355.1|DFIC
OG0004313	LOC6733221|XP_016026093.1|DSIM	LOC108094294|XP_017050286.1|DFIC
OG0004314	LOC6735591|XP_002082511.1|DSIM	LOC108096799|XP_017054170.1|DFIC
OG0004315	LOC6736050|XP_002082951.1|DSIM	LOC108101901|XP_017061958.1|DFIC
OG0004316	LOC6733781|XP_016026733.1|DSIM	LOC108090702|XP_017044982.1|DFIC
OG0004317	LOC6733511|XP_016026475.1|DSIM	LOC108101607|XP_017061509.1|DFIC
OG0004318	LOC6736028|XP_016029424.1|DSIM	LOC108090854|XP_017045222.1|DFIC
OG0004319	LOC6734201|XP_016027234.1|DSIM	LOC108096878|XP_017054301.1|DFIC
OG0004320	LOC6729098|XP_002104419.2|DSIM	LOC108099477|XP_017058522.1|DFIC
OG0004321	LOC6731514|XP_002078662.1|DSIM	LOC108100969|XP_017060609.1|DFIC
OG0004322	LOC6727569|XP_016034167.1|DSIM	LOC108087381|XP_017040210.1|DFIC
OG0004323	LOC6736349|XP_016029819.1|DSIM	LOC108100582|XP_017060050.1|DFIC
OG0004324	LOC27206493|XP_039154280.1|DSIM	LOC108089943|XP_017043922.1|DFIC
OG0004325	LOC6735792|XP_002082705.1|DSIM	LOC108096895|XP_017054329.1|DFIC
OG0004326	LOC6735793|XP_016029179.1|DSIM	LOC108096894|XP_017054328.1|DFIC
OG0004327	LOC6726099|XP_016039573.1|DSIM	LOC108094691|XP_017050905.1|DFIC
OG0004328	LOC6735899|XP_002082809.1|DSIM	LOC108087712|XP_017040721.1|DFIC
OG0004329	LOC27207297|XP_016029397.1|DSIM	LOC108090796|XP_017045133.1|DFIC
OG0004330	LOC6734950|XP_002081947.2|DSIM	LOC108094073|XP_017050003.1|DFIC
OG0004331	LOC6733775|XP_002080819.2|DSIM	LOC108090705|XP_017044987.1|DFIC
OG0004332	LOC6731684|XP_002078824.1|DSIM	LOC108101247|XP_017060992.1|DFIC
OG0004333	LOC6732565|XP_002079684.1|DSIM	LOC108098246|XP_017056524.1|DFIC
OG0004334	LOC6739224|XP_016023971.1|DSIM	LOC108100910|XP_017060513.1|DFIC
OG0004335	LOC6733244|XP_002080307.1|DSIM	LOC108094251|XP_017050199.1|DFIC
OG0004336	LOC6735359|XP_016028690.1|DSIM	LOC108094885|XP_017051209.1|DFIC
OG0004337	LOC6731456|XP_002078607.1|DSIM	LOC108092722|XP_017047940.1|DFIC
OG0004338	LOC6737422|XP_002084260.1|DSIM	LOC108096271|XP_017053222.1|DFIC
OG0004339	LOC6734493|XP_002081512.1|DSIM	LOC108086726|XP_017039241.1|DFIC
OG0004340	LOC6734492|XP_002081511.1|DSIM	LOC108086725|XP_017039240.1|DFIC
OG0004341	LOC6735855|XP_002082765.1|DSIM	LOC108096921|XP_017054361.1|DFIC
OG0004342	LOC6736179|XP_016029596.2|DSIM	LOC108095230|XP_017051739.1|DFIC
OG0004343	LOC6736173|XP_016029592.1|DSIM	LOC108095224|XP_017051730.1|DFIC
OG0004344	LOC6736170|XP_002083070.1|DSIM	LOC108090905|XP_017045310.1|DFIC
OG0004345	LOC6733094|XP_016025813.1|DSIM	LOC108094391|XP_017050445.1|DFIC
OG0004346	LOC6736048|XP_039148031.1|DSIM	LOC108101917|XP_017061982.1|DFIC
OG0004347	LOC6736044|XP_002082946.1|DSIM	LOC108101883|XP_017061915.1|DFIC
OG0004348	LOC6739505|XP_016029341.1|DSIM	LOC108090648|XP_017044915.1|DFIC
OG0004349	LOC6735968|XP_016029321.1|DSIM	LOC108090721|XP_017045013.1|DFIC
OG0004350	LOC6733355|XP_002080412.1|DSIM	LOC108093980|XP_017049878.1|DFIC
OG0004351	LOC6734380|XP_016027498.1|DSIM	LOC108096642|XP_017053895.1|DFIC
OG0004352	LOC27208387|XP_016033137.1|DSIM	LOC108098573|XP_017057096.1|DFIC
OG0004353	LOC6729891|XP_016036650.1|DSIM	LOC108095920|XP_017052741.1|DFIC
OG0004354	LOC6727978|XP_002103330.1|DSIM	LOC108097468|XP_017055233.1|DFIC
OG0004355	LOC6726961|XP_016033450.1|DSIM	LOC108091780|XP_017046622.1|DFIC
OG0004356	LOC6734266|XP_002081295.1|DSIM	LOC108087799|XP_017040833.1|DFIC
OG0004357	LOC6733362|XP_016026280.1|DSIM	LOC108094006|XP_017049922.1|DFIC
OG0004358	LOC6734077|XP_016027075.1|DSIM	LOC108087720|XP_017040729.1|DFIC
OG0004359	LOC6735223|XP_016028540.1|DSIM	LOC108095158|XP_017051589.1|DFIC
OG0004360	LOC27207351|XP_016032455.1|DSIM	LOC108088346|XP_017041581.1|DFIC
OG0004361	LOC6728542|XP_002103887.1|DSIM	LOC108087298|XP_017040099.1|DFIC
OG0004362	LOC6736262|XP_002083146.1|DSIM	LOC108100108|XP_017059348.1|DFIC
OG0004363	LOC6725832|XP_002106828.2|DSIM	LOC108095576|XP_017052216.1|DFIC
OG0004364	LOC6740725|XP_016027343.1|DSIM	LOC108087782|XP_017040802.1|DFIC
OG0004365	LOC6735490|XP_039147230.1|DSIM	LOC108095210|XP_017051709.1|DFIC
OG0004366	LOC6730501|XP_002077682.1|DSIM	LOC108091455|XP_017046144.1|DFIC
OG0004367	LOC6738854|XP_016032672.1|DSIM	LOC108100147|XP_017059390.1|DFIC
OG0004368	LOC6739161|XP_002085951.1|DSIM	LOC108088775|XP_017042218.1|DFIC
OG0004369	LOC6739326|XP_016026477.1|DSIM	LOC108101517|XP_017061367.1|DFIC
OG0004370	LOC6734827|XP_016028059.1|DSIM	LOC108090427|XP_017044586.1|DFIC
OG0004371	LOC6740067|XP_016038839.1|DSIM	LOC108091192|XP_017045761.1|DFIC
OG0004372	LOC6736039|XP_016029438.2|DSIM	LOC108101942|XP_017062016.1|DFIC
OG0004373	LOC27207372|XP_016034920.1|DSIM	LOC108087377|XP_017040208.1|DFIC
OG0004374	LOC6734929|XP_016028214.1|DSIM	LOC108093727|XP_017049427.1|DFIC
OG0004375	LOC6737109|XP_002083956.1|DSIM	LOC108089614|XP_017043465.1|DFIC
OG0004376	LOC6738784|XP_016032602.1|DSIM	LOC108100697|XP_017060208.1|DFIC
OG0004377	LOC6737514|XP_002084350.1|DSIM	LOC108087570|XP_017040489.1|DFIC
OG0004378	LOC6734580|XP_039148853.1|DSIM	LOC108101830|XP_017061826.1|DFIC
OG0004379	LOC6735492|XP_002082431.1|DSIM	LOC108095213|XP_017051713.1|DFIC
OG0004380	LOC6733607|XP_002080661.1|DSIM	LOC108090443|XP_017044613.1|DFIC
OG0004381	LOC6727760|XP_016034337.1|DSIM	LOC108097631|XP_017055551.1|DFIC
OG0004382	LOC6734099|XP_039148212.1|DSIM	LOC108086729|XP_017039245.1|DFIC
OG0004383	LOC27208918|XP_016027545.1|DSIM	LOC108093811|XP_017049613.1|DFIC
OG0004384	LOC27207294|XP_016027544.1|DSIM	LOC108093883|XP_017049727.1|DFIC
OG0004385	LOC6734042|XP_002081078.1|DSIM	LOC108094039|XP_017049961.1|DFIC
OG0004386	LOC6739394|XP_039147331.1|DSIM	LOC108087731|XP_017040740.1|DFIC
OG0004387	LOC6737963|XP_016031709.1|DSIM	LOC108095436|XP_017052035.1|DFIC
OG0004388	LOC6739423|XP_016027113.1|DSIM	LOC108086775|XP_017039309.1|DFIC
OG0004389	LOC6736721|XP_016030336.1|DSIM	LOC108100553|XP_017060013.1|DFIC
OG0004390	LOC6738212|XP_016032074.1|DSIM	LOC108096381|XP_017053425.1|DFIC
OG0004391	LOC6735286|XP_039147235.1|DSIM	LOC108094785|XP_017051048.1|DFIC
OG0004392	LOC6738219|XP_039149054.1|DSIM	LOC108096288|XP_017053248.1|DFIC
OG0004393	LOC6735152|XP_016028432.1|DSIM	LOC108087820|XP_017040877.1|DFIC
OG0004394	LOC6734788|XP_039147523.1|DSIM	LOC108090528|XP_017044736.1|DFIC
OG0004395	LOC6734357|XP_016027432.1|DSIM	LOC108094789|XP_017051050.1|DFIC
OG0004396	LOC6733186|XP_016026070.1|DSIM	LOC108096387|XP_017053481.1|DFIC
OG0004397	LOC6734282|XP_016027348.1|DSIM	LOC108087784|XP_017040804.1|DFIC
OG0004398	LOC6734281|XP_002081310.1|DSIM	LOC108087789|XP_017040811.1|DFIC
OG0004399	LOC6734667|XP_002081674.1|DSIM	LOC108093702|XP_017049381.1|DFIC
OG0004400	LOC6728894|XP_016035588.1|DSIM	LOC108099448|XP_017058475.1|DFIC
OG0004401	LOC6735940|XP_002082850.1|DSIM	LOC108090971|XP_017045414.1|DFIC
OG0004402	LOC6735937|XP_016029294.1|DSIM	LOC108090939|XP_017045364.1|DFIC
OG0004403	LOC6734494|XP_002081513.1|DSIM	LOC108086682|XP_017039164.1|DFIC
OG0004404	LOC6733194|XP_016026079.1|DSIM	LOC108095028|XP_017051391.1|DFIC
OG0004405	LOC6738819|XP_016032633.1|DSIM	LOC108100490|XP_017059913.1|DFIC
OG0004406	LOC6737968|XP_016031715.1|DSIM	LOC108095423|XP_017052017.1|DFIC
OG0004407	LOC6733620|XP_002080674.2|DSIM	LOC108090355|XP_017044469.1|DFIC
OG0004408	LOC6737953|XP_016031704.1|DSIM	LOC108095479|XP_017052083.1|DFIC
OG0004409	LOC6724704|XP_016022637.1|DSIM	LOC108095061|XP_017051467.1|DFIC
OG0004410	LOC6734936|XP_016028247.1|DSIM	LOC108093863|XP_017049692.1|DFIC
OG0004411	LOC6739104|XP_002085897.1|DSIM	LOC108093594|XP_017049209.1|DFIC
OG0004412	LOC6739103|XP_016032943.1|DSIM	LOC108093593|XP_017049208.1|DFIC
OG0004413	LOC27206277|XP_016029309.1|DSIM	LOC108090910|XP_017045321.1|DFIC
OG0004414	LOC6736010|XP_002082919.1|DSIM	LOC108090987|XP_017045432.1|DFIC
OG0004415	LOC6734571|XP_002081580.1|DSIM	LOC108093940|XP_017049814.1|DFIC
OG0004416	LOC27207618|XP_002080425.1|DSIM	LOC108093954|XP_017049843.1|DFIC
OG0004417	LOC6729465|XP_002104775.2|DSIM	LOC108099620|XP_017058732.1|DFIC
OG0004418	LOC6735128|XP_016028413.1|DSIM	LOC108096703|XP_017054026.1|DFIC
OG0004419	LOC6733604|XP_016026563.1|DSIM	LOC108090259|XP_017044356.1|DFIC
OG0004420	LOC6734200|XP_002081229.1|DSIM	LOC108096521|XP_017053639.1|DFIC
OG0004421	LOC6738530|XP_016032373.1|DSIM	LOC108099956|XP_017059124.1|DFIC
OG0004422	LOC6738465|XP_016032296.1|DSIM	LOC108099766|XP_017058884.1|DFIC
OG0004423	LOC6734859|XP_002081860.1|DSIM	LOC108093710|XP_017049397.1|DFIC
OG0004424	LOC6736053|XP_039148027.1|DSIM	LOC108101927|XP_017061999.1|DFIC
OG0004425	LOC6738868|XP_002085663.1|DSIM	LOC108100435|XP_017059843.1|DFIC
OG0004426	LOC6738856|XP_002085656.1|DSIM	LOC108100558|XP_017060020.1|DFIC
OG0004427	LOC6738228|XP_002085040.1|DSIM	LOC108096349|XP_017053386.1|DFIC
OG0004428	LOC6728193|XP_016034828.1|DSIM	LOC108091578|XP_017046344.1|DFIC
OG0004429	LOC27209444|XP_016023610.2|DSIM	LOC108089993|XP_017043984.1|DFIC
OG0004430	LOC6738069|XP_016031897.1|DSIM	LOC108087498|XP_017040383.1|DFIC
OG0004431	LOC6729040|XP_002104361.1|DSIM	LOC108099378|XP_017058360.1|DFIC
OG0004432	LOC6729041|XP_002104362.2|DSIM	LOC108099374|XP_017058356.1|DFIC
OG0004433	LOC6739047|XP_016032882.1|DSIM	LOC108088912|XP_017042413.1|DFIC
OG0004434	LOC6734280|XP_002081309.1|DSIM	LOC108087786|XP_017040808.1|DFIC
OG0004435	LOC6735268|XP_016028617.1|DSIM	LOC108094934|XP_017051282.1|DFIC
OG0004436	LOC6734396|XP_039147835.1|DSIM	LOC108093683|XP_017049352.1|DFIC
OG0004437	LOC6736185|XP_002083080.1|DSIM	LOC108095254|XP_017051770.1|DFIC
OG0004438	LOC6734437|XP_002081457.1|DSIM	LOC108093814|XP_017049618.1|DFIC
OG0004439	LOC6734489|XP_002081508.1|DSIM	LOC108086690|XP_017039174.1|DFIC
OG0004440	LOC6734935|XP_002081932.1|DSIM	LOC108093865|XP_017049694.1|DFIC
OG0004441	LOC6730629|XP_002077806.1|DSIM	LOC108094113|XP_017050023.1|DFIC
OG0004442	LOC6734894|XP_016028170.1|DSIM	LOC108093617|XP_017049242.1|DFIC
OG0004443	LOC6737799|XP_002084627.1|DSIM	LOC108089500|XP_017043293.1|DFIC
OG0004444	LOC6734829|XP_002081831.1|DSIM	LOC108093757|XP_017049514.1|DFIC
OG0004445	LOC6739510|XP_016029394.1|DSIM	LOC108090883|XP_017045274.1|DFIC
OG0004446	LOC6730297|XP_002105580.1|DSIM	LOC108086820|XP_017039352.1|DFIC
OG0004447	LOC6729373|XP_002104689.1|DSIM	LOC108091858|XP_017046727.1|DFIC
OG0004448	LOC6734946|XP_002081943.1|DSIM	LOC108093642|XP_017049290.1|DFIC
OG0004449	LOC6738200|XP_002085013.1|DSIM	LOC108096418|XP_017053487.1|DFIC
OG0004450	LOC6734117|XP_016027133.1|DSIM	LOC108086716|XP_017039223.1|DFIC
OG0004451	LOC6734128|XP_016027143.1|DSIM	LOC108086732|XP_017039251.1|DFIC
OG0004452	LOC6735271|XP_016028619.1|DSIM	LOC108094956|XP_017051308.1|DFIC
OG0004453	LOC6735062|XP_002082039.1|DSIM	LOC108093868|XP_017049698.1|DFIC
OG0004454	LOC6728435|XP_002103780.2|DSIM	LOC108087971|XP_017041059.1|DFIC
OG0004455	LOC6738193|XP_002085006.1|DSIM	LOC108096455|XP_017053551.1|DFIC
OG0004456	LOC6724776|XP_016037533.1|DSIM	LOC108092927|XP_017048279.1|DFIC
OG0004457	LOC6737683|XP_039149519.1|DSIM	LOC108100725|XP_017060250.1|DFIC
OG0004458	LOC6737708|XP_016031483.1|DSIM	LOC108100474|XP_017059893.1|DFIC
OG0004459	LOC6737876|XP_016031652.1|DSIM	LOC108089557|XP_017043388.1|DFIC
OG0004460	LOC6738453|XP_016032288.1|DSIM	LOC108099943|XP_017059107.1|DFIC
OG0004461	LOC6738136|XP_002084949.2|DSIM	LOC108096383|XP_017053429.1|DFIC
OG0004462	LOC6738637|XP_016032474.1|DSIM	LOC108088279|XP_017041490.1|DFIC
OG0004463	LOC6739141|XP_016032991.1|DSIM	LOC108088785|XP_017042235.1|DFIC
OG0004464	LOC6737971|XP_016031724.1|DSIM	LOC108095435|XP_017052033.1|DFIC
OG0004465	LOC6738647|XP_002085449.2|DSIM	LOC108088321|XP_017041546.1|DFIC
OG0004466	LOC6738630|XP_016032467.1|DSIM	LOC108088339|XP_017041574.1|DFIC
OG0004467	LOC6738788|XP_002085588.1|DSIM	LOC108100591|XP_017060060.1|DFIC
OG0004468	LOC6738789|XP_016032604.1|DSIM	LOC108100590|XP_017060059.1|DFIC
OG0004469	LOC6738155|XP_016031987.1|DSIM	LOC108096433|XP_017053512.1|DFIC
OG0004470	LOC6732655|XP_039147530.1|DSIM	LOC108095083|XP_017051500.1|DFIC
OG0004471	LOC6729054|XP_039151137.1|DSIM	LOC108099494|XP_017058544.1|DFIC
OG0004472	LOC6733754|XP_002080798.1|DSIM	LOC108090840|XP_017045199.1|DFIC
OG0004473	LOC27206964|XP_016027076.1|DSIM	LOC108087604|XP_017040532.1|DFIC
OG0004474	LOC6734079|XP_016027077.1|DSIM	LOC108087757|XP_017040776.1|DFIC
OG0004475	LOC6728283|XP_002103632.1|DSIM	LOC108087376|XP_017040207.1|DFIC
OG0004476	LOC6731097|XP_002078254.1|DSIM	LOC108093389|XP_017048897.1|DFIC
OG0004477	LOC6733509|XP_002080565.1|DSIM	LOC108101586|XP_017061486.1|DFIC
OG0004478	LOC6734488|XP_016027612.1|DSIM	LOC108086771|XP_017039306.1|DFIC
OG0004479	LOC6735971|XP_002082880.1|DSIM	LOC108090725|XP_017045026.1|DFIC
OG0004480	LOC6726591|XP_039153796.1|DSIM	LOC108098099|XP_017056298.1|DFIC
OG0004481	LOC120284191|XP_039148572.1|DSIM	LOC108090460|XP_017044641.1|DFIC
OG0004482	LOC6730273|XP_016037039.1|DSIM	LOC108086872|XP_017039423.1|DFIC
OG0004483	LOC6735963|XP_002082872.1|DSIM	LOC108090899|XP_017045299.1|DFIC
OG0004484	LOC6726958|XP_002102360.1|DSIM	LOC108091776|XP_017046612.1|DFIC
OG0004485	LOC6724866|XP_039153120.1|DSIM	LOC108097119|XP_017054700.1|DFIC
OG0004486	LOC6734941|XP_002081938.1|DSIM	LOC108094014|XP_017049930.1|DFIC
OG0004487	LOC6738422|XP_002085231.1|DSIM	LOC108099961|XP_017059138.1|DFIC
OG0004488	LOC6733298|XP_016026221.1|DSIM	LOC108094285|XP_017050267.1|DFIC, LOC108094280|XP_017050263.1|DFIC, LOC108094286|XP_017050268.1|DFIC
OG0004489	LOC27206264|XP_016029868.1|DSIM	LOC108100267|XP_017059538.1|DFIC
OG0004490	LOC6734209|XP_002081238.1|DSIM	LOC108096564|XP_017053747.1|DFIC
OG0004491	LOC6731199|XP_002078358.3|DSIM	LOC108093012|XP_017048404.1|DFIC
OG0004492	LOC6738731|XP_002085532.1|DSIM	LOC108088838|XP_017042300.1|DFIC
OG0004493	LOC27209223|XP_039149265.1|DSIM	LOC108089368|XP_017043033.1|DFIC
OG0004494	LOC6728918|XP_016035603.1|DSIM	LOC108099569|XP_017058657.1|DFIC
OG0004495	LOC6728999|XP_002104320.2|DSIM	LOC108099632|XP_017058750.1|DFIC
OG0004496	LOC6733931|XP_016026984.1|DSIM, LOC6733930|XP_002080974.1|DSIM	LOC108086375|XP_017038765.1|DFIC, LOC108086376|XP_017038766.1|DFIC
OG0004497	LOC6735767|XP_002082680.1|DSIM	LOC108096525|XP_017053696.1|DFIC
OG0004498	LOC120285098|XP_039151983.1|DSIM, LOC120285099|XP_039151984.1|DSIM	LOC108087108|XP_017039779.1|DFIC
OG0004499	LOC27206687|XP_016026880.1|DSIM	LOC108096654|XP_017053909.1|DFIC
OG0004499	LOC27208648|XP_039148598.1|DSIM	LOC108096656|XP_017053912.1|DFIC
OG0004500	LOC6735206|XP_016028484.1|DSIM	LOC108095117|XP_017051544.1|DFIC
OG0004501	LOC6734054|XP_002081090.2|DSIM	LOC108093984|XP_017049882.1|DFIC
OG0004502	LOC27208046|XP_016028960.1|DSIM	LOC108096511|XP_017053609.1|DFIC
OG0004502	LOC6735598|XP_002082518.2|DSIM	LOC108096806|XP_017054181.1|DFIC
OG0004503	LOC27207679|XP_039151367.1|DSIM	LOC108087281|XP_017040079.1|DFIC, LOC108087054|XP_017039720.1|DFIC
OG0004504	LOC6739677|XP_016033042.1|DSIM	LOC108099996|XP_017059185.1|DFIC
OG0004505	LOC6728139|XP_016034751.1|DSIM	LOC108092161|XP_017047172.1|DFIC
OG0004506	LOC27207186|XP_016036666.1|DSIM	LOC108088468|XP_017041742.1|DFIC
OG0004507	LOC6726957|XP_016033442.1|DSIM	LOC108091835|XP_017046704.1|DFIC
OG0004508	LOC6729764|XP_016036449.1|DSIM	LOC108095925|XP_017052748.1|DFIC
OG0004509	LOC6737688|XP_002084520.1|DSIM	LOC108100393|XP_017059740.1|DFIC
OG0004510	LOC27207946|XP_016039678.1|DSIM	LOC108095309|XP_017051866.1|DFIC
OG0004511	LOC6729511|XP_039150578.1|DSIM	LOC108095821|XP_017052589.1|DFIC
OG0004512	LOC6724735|XP_039152169.1|DSIM	LOC108095023|XP_017051379.1|DFIC
