Orthogroup	DSIM.longest_only	DALB.longest_only
OG0005645	LOC6739966|XP_016037989.1|DSIM	LOC117566859|XP_034102348.1|DALB
OG0005646	LOC27207696|XP_039153917.1|DSIM	LOC117569214|XP_034106184.1|DALB
OG0005647	LOC6731175|XP_016023728.1|DSIM	LOC117566887|XP_034102390.1|DALB
OG0005648	LOC6737628|XP_002084460.1|DSIM	LOC117567013|XP_034102590.1|DALB
OG0005649	LOC6726738|XP_016033232.1|DSIM	LOC117574110|XP_034113650.1|DALB
OG0005650	LOC6726732|XP_002102143.1|DSIM	LOC117575065|XP_034115045.1|DALB
OG0005651	LOC6740573|XP_016038557.1|DSIM	LOC117574043|XP_034113539.1|DALB
OG0005652	LOC6729839|XP_016036562.1|DSIM	LOC117576582|XP_034117353.1|DALB
OG0005653	LOC6731847|XP_002078982.2|DSIM	LOC117563542|XP_034097812.1|DALB
OG0005654	LOC6726718|XP_002102129.1|DSIM	LOC117576330|XP_034116893.1|DALB
OG0005655	LOC6727999|XP_016034598.1|DSIM	LOC117573557|XP_034112734.1|DALB
OG0005656	LOC6727986|XP_016034574.1|DSIM	LOC117573538|XP_034112705.1|DALB
OG0005657	LOC6728779|XP_016035460.1|DSIM	LOC117576440|XP_034117088.1|DALB
OG0005658	LOC6727433|XP_002102814.1|DSIM	LOC117573981|XP_034113419.1|DALB
OG0005659	LOC6729625|XP_039151926.1|DSIM	LOC117575648|XP_034115822.1|DALB
OG0005660	LOC6738335|XP_002085145.1|DSIM	LOC117570966|XP_034108800.1|DALB
OG0005661	LOC6728770|XP_002104105.2|DSIM	LOC117576919|XP_034117951.1|DALB
OG0005662	LOC6728496|XP_039151212.1|DSIM	LOC117574099|XP_034113630.1|DALB
OG0005663	LOC6739984|XP_002076872.1|DSIM	LOC117577000|XP_034118072.1|DALB
OG0005664	LOC6729881|XP_016036647.1|DSIM	LOC117573330|XP_034112328.1|DALB
OG0005665	LOC6729732|XP_016036393.1|DSIM	LOC117573735|XP_034113002.1|DALB
OG0005666	LOC6725561|XP_039153255.1|DSIM	LOC117574120|XP_034113788.1|DALB
OG0005667	LOC6725193|XP_016038218.1|DSIM	LOC117567406|XP_034103260.1|DALB
OG0005668	LOC6737633|XP_016031402.1|DSIM	LOC117572564|XP_034111333.1|DALB
OG0005669	LOC6731398|XP_016024017.1|DSIM	LOC117564605|XP_034099351.1|DALB
OG0005670	LOC6729618|XP_002104926.1|DSIM	LOC117576795|XP_034117746.1|DALB
OG0005671	LOC6728703|XP_016035372.1|DSIM	LOC117576620|XP_034117428.1|DALB
OG0005672	LOC6731782|XP_002078917.2|DSIM	LOC117566251|XP_034101695.1|DALB
OG0005673	LOC6736438|XP_016029951.1|DSIM	LOC117571713|XP_034109903.1|DALB
OG0005674	LOC6738003|XP_039149272.1|DSIM	LOC117568007|XP_034104221.1|DALB
OG0005675	LOC6727908|XP_002103263.1|DSIM	LOC117575004|XP_034114971.1|DALB
OG0005676	LOC6736825|XP_002083681.1|DSIM	LOC117569534|XP_034106627.1|DALB
OG0005677	LOC6734629|XP_016027790.1|DSIM	LOC117566915|XP_034102426.1|DALB
OG0005678	LOC6728843|XP_016035526.1|DSIM	LOC117573456|XP_034112569.1|DALB
OG0005679	LOC6728023|XP_016034617.1|DSIM	LOC117576875|XP_034117870.1|DALB
OG0005680	LOC6730948|XP_016023408.1|DSIM	LOC117564004|XP_034098485.1|DALB
OG0005681	LOC6728013|XP_002103365.1|DSIM	LOC117575375|XP_034115438.1|DALB
OG0005682	LOC6728014|XP_002103366.1|DSIM	LOC117575372|XP_034115433.1|DALB
OG0005683	LOC6725817|XP_039153751.1|DSIM	LOC117565236|XP_034100140.1|DALB
OG0005684	LOC6737225|XP_002084065.1|DSIM	LOC117566972|XP_034102524.1|DALB
OG0005685	LOC6724841|XP_016037623.2|DSIM	LOC117578284|XP_034119616.1|DALB
OG0005686	LOC6739743|XP_002076634.1|DSIM	LOC117573944|XP_034113363.1|DALB
OG0005687	LOC6738631|XP_016032470.1|DSIM	LOC117570647|XP_034108305.1|DALB
OG0005688	LOC6733776|XP_002080820.1|DSIM	LOC117569085|XP_034105991.1|DALB
OG0005689	LOC6725274|XP_039154047.1|DSIM	LOC117569981|XP_034107293.1|DALB
OG0005690	LOC6729370|XP_002104686.1|DSIM	LOC117576829|XP_034117794.1|DALB
OG0005691	LOC6729422|XP_016036062.1|DSIM	LOC117574566|XP_034114329.1|DALB
OG0005692	LOC6730475|XP_002077656.2|DSIM	LOC117566216|XP_034101651.1|DALB
OG0005693	LOC6736885|XP_016030534.1|DSIM	LOC117569091|XP_034105999.1|DALB
OG0005694	LOC6727365|XP_039150381.1|DSIM	LOC117576857|XP_034117842.1|DALB
OG0005695	LOC6727585|XP_016034179.1|DSIM	LOC117576688|XP_034117574.1|DALB
OG0005696	LOC27208791|XP_016034178.1|DSIM	LOC117576690|XP_034117577.1|DALB
OG0005697	LOC6727584|XP_016034177.1|DSIM	LOC117576678|XP_034117563.1|DALB
OG0005698	LOC6733672|XP_002080719.1|DSIM	LOC117567162|XP_034102866.1|DALB
OG0005699	LOC6729610|XP_016036248.1|DSIM	LOC117576985|XP_034118062.1|DALB
OG0005700	LOC6724957|XP_039152517.1|DSIM	LOC117578237|XP_034119574.1|DALB
OG0005701	LOC6730551|XP_016023004.1|DSIM	LOC117564056|XP_034098568.1|DALB
OG0005702	LOC6725062|XP_002106090.2|DSIM	LOC117574167|XP_034113750.1|DALB
OG0005703	LOC6735502|XP_002082441.1|DSIM	LOC117572683|XP_034111611.1|DALB
OG0005704	LOC27207129|XP_039152625.1|DSIM	LOC117568905|XP_034105703.1|DALB
OG0005705	LOC6737382|XP_002084220.1|DSIM	LOC117570369|XP_034107854.1|DALB
OG0005706	LOC6727972|XP_016034562.1|DSIM	LOC117576264|XP_034116797.1|DALB
OG0005707	LOC6726019|XP_039152246.1|DSIM	LOC117563701|XP_034098041.1|DALB
OG0005708	LOC6724858|XP_002105897.1|DSIM	LOC117567057|XP_034102679.1|DALB
OG0005709	LOC6729997|XP_002105291.1|DSIM	LOC117576824|XP_034117787.1|DALB
OG0005710	LOC6728558|XP_002103899.1|DSIM	LOC117574100|XP_034113631.1|DALB
OG0005711	LOC6738744|XP_002085544.3|DSIM	LOC117567818|XP_034103948.1|DALB
OG0005712	LOC6730866|XP_016023291.1|DSIM	LOC117563252|XP_034097358.1|DALB
OG0005713	LOC6729720|XP_016036374.1|DSIM	LOC117574370|XP_034114095.1|DALB
OG0005714	LOC6729466|XP_016036141.1|DSIM	LOC117574191|XP_034113780.1|DALB
OG0005715	LOC6727656|XP_016034248.1|DSIM	LOC117574068|XP_034113584.1|DALB
OG0005716	LOC6728906|XP_016035597.1|DSIM	LOC117574975|XP_034114930.1|DALB
OG0005717	LOC6726770|XP_016033254.1|DSIM	LOC117575880|XP_034116208.1|DALB
OG0005718	LOC6728041|XP_002103393.1|DSIM	LOC117573939|XP_034113357.1|DALB
OG0005719	LOC6729727|XP_002105033.2|DSIM	LOC117574155|XP_034113727.1|DALB
OG0005720	LOC6727629|XP_002103006.2|DSIM	LOC117574525|XP_034114278.1|DALB
OG0005721	LOC6729723|XP_016036377.1|DSIM	LOC117574720|XP_034114534.1|DALB
OG0005722	LOC6727070|XP_016033564.2|DSIM	LOC117575613|XP_034115777.1|DALB
OG0005723	LOC6726806|XP_016033306.1|DSIM	LOC117574534|XP_034114288.1|DALB
OG0005724	LOC6735352|XP_016028686.1|DSIM	LOC117572744|XP_034111712.1|DALB
OG0005725	LOC6727684|XP_016034258.1|DSIM	LOC117576613|XP_034117408.1|DALB
OG0005726	LOC6725736|XP_002106737.1|DSIM	LOC117577935|XP_034118831.1|DALB
OG0005727	LOC6727055|XP_016033539.1|DSIM	LOC117576254|XP_034116772.1|DALB
OG0005728	LOC6728760|XP_002104095.2|DSIM	LOC117575002|XP_034114968.1|DALB
OG0005729	LOC6728758|XP_016035436.1|DSIM	LOC117576465|XP_034117124.1|DALB
OG0005730	LOC6728859|XP_002104193.1|DSIM	LOC117576468|XP_034117130.1|DALB
OG0005731	LOC6728858|XP_002104192.1|DSIM	LOC117576467|XP_034117129.1|DALB
OG0005732	LOC6728449|XP_002103794.1|DSIM	LOC117576370|XP_034116952.1|DALB
OG0005733	LOC6728448|XP_016035062.1|DSIM	LOC117576369|XP_034116950.1|DALB
OG0005734	LOC6729571|XP_016036231.1|DSIM	LOC117576398|XP_034117004.1|DALB
OG0005735	LOC6726725|XP_016033212.1|DSIM	LOC117576982|XP_034118052.1|DALB
OG0005736	LOC6726860|XP_016033362.1|DSIM	LOC117576980|XP_034118050.1|DALB
OG0005737	LOC6728753|XP_016035427.1|DSIM	LOC117574665|XP_034114461.1|DALB
OG0005738	LOC6728461|XP_016035078.1|DSIM	LOC117575807|XP_034116089.1|DALB
OG0005739	LOC6728510|XP_016035153.1|DSIM	LOC117573969|XP_034113398.1|DALB
OG0005740	LOC6730002|XP_016036768.1|DSIM	LOC117576804|XP_034117755.1|DALB
OG0005741	LOC6726885|XP_002102287.1|DSIM	LOC117575354|XP_034115410.1|DALB
OG0005742	LOC6727596|XP_016034193.1|DSIM	LOC117573338|XP_034112339.1|DALB
OG0005743	LOC6728922|XP_002104250.1|DSIM	LOC117576411|XP_034117030.1|DALB
OG0005744	LOC6728851|XP_039151285.1|DSIM	LOC117576387|XP_034116990.1|DALB
OG0005745	LOC6726786|XP_016033268.1|DSIM	LOC117576569|XP_034117299.1|DALB
OG0005746	LOC6726793|XP_002102201.1|DSIM	LOC117576574|XP_034117335.1|DALB
OG0005747	LOC6726800|XP_016033304.1|DSIM	LOC117575050|XP_034115023.1|DALB
OG0005748	LOC27207843|XP_016034213.2|DSIM	LOC117575466|XP_034115571.1|DALB
OG0005749	LOC27206671|XP_039153764.1|DSIM	LOC117570711|XP_034108415.1|DALB
OG0005750	LOC6726873|XP_016033379.2|DSIM	LOC117573413|XP_034112509.1|DALB
OG0005751	LOC6738348|XP_002085158.1|DSIM	LOC117570767|XP_034108492.1|DALB
OG0005752	LOC27207224|XP_016027900.1|DSIM	LOC117572417|XP_034111094.1|DALB
OG0005753	LOC6730976|XP_016023442.1|DSIM	LOC117565811|XP_034100995.1|DALB
OG0005754	LOC6734848|XP_002081849.1|DSIM	LOC117572080|XP_034110563.1|DALB
OG0005755	LOC6735979|XP_016029343.1|DSIM	LOC117569272|XP_034106262.1|DALB
OG0005756	LOC6728768|XP_002104103.1|DSIM	LOC117576923|XP_034117956.1|DALB
OG0005757	LOC6728921|XP_016035604.1|DSIM	LOC117576412|XP_034117031.1|DALB
OG0005758	LOC6726774|XP_016033257.1|DSIM	LOC117574658|XP_034114453.1|DALB
OG0005759	LOC6728741|XP_016035409.1|DSIM	LOC117573208|XP_034112098.1|DALB
OG0005760	LOC6728471|XP_016035114.1|DSIM	LOC117575063|XP_034115044.1|DALB
OG0005761	LOC6727411|XP_016033956.1|DSIM	LOC117576164|XP_034116629.1|DALB
OG0005762	LOC6727245|XP_002102637.1|DSIM	LOC117574001|XP_034113456.1|DALB
OG0005763	LOC6733246|XP_002080309.1|DSIM	LOC117566906|XP_034102415.1|DALB
OG0005764	LOC6726879|XP_002102281.1|DSIM	LOC117575632|XP_034115803.1|DALB
OG0005765	LOC6726876|XP_016033381.1|DSIM	LOC117573679|XP_034112914.1|DALB
OG0005766	LOC6727635|XP_016034234.1|DSIM	LOC117573983|XP_034113422.1|DALB
OG0005767	LOC6727330|XP_016033858.1|DSIM	LOC117573562|XP_034112739.1|DALB
OG0005768	LOC27208723|XP_016038363.1|DSIM	LOC117576720|XP_034117631.1|DALB, LOC117572211|XP_034110777.1|DALB
OG0005769	LOC27208306|XP_016033348.1|DSIM	LOC117574819|XP_034114678.1|DALB
OG0005770	LOC6727947|XP_039151245.1|DSIM	LOC117573749|XP_034113020.1|DALB
OG0005771	LOC6730109|XP_002105402.1|DSIM	LOC117573901|XP_034113300.1|DALB
OG0005772	LOC6728959|XP_016035638.1|DSIM	LOC117573730|XP_034112992.1|DALB
OG0005773	LOC6727876|XP_002103231.1|DSIM	LOC117574352|XP_034114064.1|DALB
OG0005774	LOC6728518|XP_016035175.1|DSIM	LOC117576959|XP_034118024.1|DALB
OG0005775	LOC6738750|XP_002085550.1|DSIM	LOC117571819|XP_034110081.1|DALB
OG0005776	LOC6738043|XP_016031867.1|DSIM	LOC117567563|XP_034103514.1|DALB
OG0005777	LOC6731535|XP_002078682.1|DSIM	LOC117566157|XP_034101537.1|DALB
OG0005779	LOC6727961|XP_039151247.1|DSIM	LOC117573640|XP_034112841.1|DALB
OG0005780	LOC6737765|XP_002084593.1|DSIM	LOC117568072|XP_034104322.1|DALB
OG0005781	LOC6737637|XP_016031407.1|DSIM	LOC117571655|XP_034109781.1|DALB
OG0005782	LOC6737634|XP_002084466.1|DSIM	LOC117571653|XP_034109777.1|DALB
OG0005783	LOC6733913|XP_016026953.2|DSIM	LOC117567411|XP_034103277.1|DALB
OG0005784	LOC6729676|XP_016036340.1|DSIM	LOC117575459|XP_034115558.1|DALB
OG0005785	LOC6729677|XP_016036343.1|DSIM	LOC117574904|XP_034114833.1|DALB
OG0005786	LOC6728436|XP_016035037.1|DSIM	LOC117575037|XP_034115009.1|DALB
OG0005787	LOC6726716|XP_016033195.1|DSIM	LOC117576329|XP_034116887.1|DALB
OG0005788	LOC27208267|XP_016027577.1|DSIM	LOC117572422|XP_034111117.1|DALB
OG0005789	LOC27208155|XP_016033084.1|DSIM	LOC117575954|XP_034116322.1|DALB
OG0005790	LOC6730107|XP_039150391.1|DSIM	LOC117573581|XP_034112759.1|DALB
OG0005791	LOC6728015|XP_016034608.1|DSIM	LOC117575371|XP_034115431.1|DALB
OG0005792	LOC6728016|XP_002103368.2|DSIM	LOC117575374|XP_034115437.1|DALB
OG0005793	LOC27206939|XP_039150701.1|DSIM	LOC117574890|XP_034114818.1|DALB
OG0005794	LOC6739384|XP_002076293.1|DSIM	LOC117567258|XP_034102999.1|DALB
OG0005795	LOC6727818|XP_016034402.1|DSIM	LOC117576287|XP_034116830.1|DALB
OG0005796	LOC6738749|XP_039149152.1|DSIM	LOC117571800|XP_034110056.1|DALB
OG0005797	LOC6737482|XP_002084318.1|DSIM	LOC117571880|XP_034110231.1|DALB
OG0005798	LOC6728781|XP_002104116.1|DSIM	LOC117576443|XP_034117097.1|DALB
OG0005799	LOC6727162|XP_016033649.1|DSIM	LOC117574580|XP_034114351.1|DALB
OG0005800	LOC6727158|XP_016033646.1|DSIM	LOC117574585|XP_034114359.1|DALB
OG0005801	LOC6727159|XP_016033647.1|DSIM	LOC117574584|XP_034114358.1|DALB
OG0005802	LOC6727914|XP_016034532.1|DSIM	LOC117576338|XP_034116903.1|DALB
OG0005803	LOC6728776|XP_016035454.1|DSIM	LOC117573276|XP_034112250.1|DALB
OG0005804	LOC6727628|XP_002103005.1|DSIM	LOC117574527|XP_034114280.1|DALB
OG0005805	LOC6736075|XP_016029467.1|DSIM	LOC117567839|XP_034103978.1|DALB
OG0005806	LOC6729398|XP_002104713.1|DSIM	LOC117576374|XP_034116960.1|DALB
OG0005807	LOC120285044|XP_039151384.1|DSIM	LOC117573305|XP_034112301.1|DALB
OG0005808	LOC6731836|XP_002078971.1|DSIM	LOC117564677|XP_034099439.1|DALB
OG0005809	LOC6736367|XP_016029863.1|DSIM	LOC117572408|XP_034111081.1|DALB
OG0005810	LOC6727164|XP_002102557.1|DSIM	LOC117574587|XP_034114361.1|DALB
OG0005811	LOC6727165|XP_002102558.1|DSIM	LOC117574588|XP_034114362.1|DALB
OG0005812	LOC6728785|XP_039150571.1|DSIM	LOC117575493|XP_034115618.1|DALB
OG0005813	LOC6728707|XP_002104043.1|DSIM	LOC117574042|XP_034113536.1|DALB
OG0005814	LOC6726870|XP_016033377.1|DSIM	LOC117575725|XP_034115958.1|DALB
OG0005815	LOC6733243|XP_002080306.1|DSIM	LOC117566882|XP_034102385.1|DALB
OG0005817	LOC6728960|XP_002104288.2|DSIM	LOC117573729|XP_034112990.1|DALB
OG0005818	LOC27207059|XP_016036359.1|DSIM	LOC117574369|XP_034114094.1|DALB
OG0005819	LOC6727045|XP_039150515.1|DSIM	LOC117575497|XP_034115631.1|DALB
OG0005820	LOC6727046|XP_002102444.1|DSIM	LOC117575498|XP_034115632.1|DALB
OG0005821	LOC6727035|XP_002102433.1|DSIM	LOC117573674|XP_034112894.1|DALB
OG0005822	LOC6731297|XP_002078453.1|DSIM	LOC117565041|XP_034099879.1|DALB
OG0005823	LOC6726276|XP_002107237.3|DSIM	LOC117568665|XP_034105363.1|DALB
OG0005824	LOC6728046|XP_002103398.2|DSIM	LOC117575275|XP_034115305.1|DALB
OG0005825	LOC6737671|XP_002084503.1|DSIM	LOC117570556|XP_034108173.1|DALB
OG0005827	LOC6729650|XP_002104956.1|DSIM	LOC117576360|XP_034116941.1|DALB
OG0005828	LOC6737000|XP_002083847.1|DSIM	LOC117569359|XP_034106382.1|DALB
OG0005829	LOC6728883|XP_039151299.1|DSIM	LOC117574237|XP_034113842.1|DALB
OG0005830	LOC6736726|XP_016030350.1|DSIM	LOC117571842|XP_034110121.1|DALB
OG0005831	LOC6736730|XP_016030355.1|DSIM	LOC117566839|XP_034102314.1|DALB
OG0005832	LOC6736731|XP_016030356.1|DSIM	LOC117571660|XP_034109789.1|DALB
OG0005833	LOC6736738|XP_016030368.1|DSIM	LOC117571610|XP_034109719.1|DALB
OG0005834	LOC6736743|XP_002083599.1|DSIM	LOC117571623|XP_034109735.1|DALB
OG0005835	LOC6736749|XP_002083605.1|DSIM	LOC117571616|XP_034109728.1|DALB
OG0005836	LOC6739658|XP_039149748.1|DSIM	LOC117572463|XP_034111196.1|DALB
OG0005837	LOC6729397|XP_016036045.1|DSIM	LOC117576373|XP_034116959.1|DALB
OG0005838	LOC6727644|XP_016034236.1|DSIM	LOC117573503|XP_034112625.1|DALB
OG0005839	LOC6730762|XP_016023177.1|DSIM	LOC117564371|XP_034098979.1|DALB
OG0005840	LOC6727598|XP_002102977.2|DSIM	LOC117573334|XP_034112334.1|DALB
OG0005841	LOC6727109|XP_016033585.1|DSIM	LOC117576450|XP_034117112.1|DALB
OG0005842	LOC6739931|XP_002076818.1|DSIM	LOC117577922|XP_034118809.1|DALB
OG0005843	LOC6738049|XP_016031879.1|DSIM	LOC117566611|XP_034102042.1|DALB
OG0005844	LOC6738614|XP_016032456.2|DSIM	LOC117566980|XP_034102534.1|DALB
OG0005845	LOC6726776|XP_002102184.1|DSIM	LOC117574704|XP_034114507.1|DALB
OG0005846	LOC6728866|XP_016035558.1|DSIM	LOC117574503|XP_034114237.1|DALB
OG0005847	LOC6728847|XP_016035529.1|DSIM	LOC117576384|XP_034116981.1|DALB
OG0005848	LOC6740154|XP_016039575.1|DSIM	LOC117569362|XP_034106388.1|DALB
OG0005849	LOC6725975|XP_016039345.1|DSIM	LOC117572412|XP_034111134.1|DALB
OG0005850	LOC6726103|XP_016039580.1|DSIM	LOC117571721|XP_034109922.1|DALB
OG0005851	LOC6731281|XP_002078438.1|DSIM	LOC117563319|XP_034097470.1|DALB
OG0005852	LOC6728526|XP_002103871.1|DSIM	LOC117575492|XP_034115617.1|DALB
OG0005853	LOC6726304|XP_002107265.1|DSIM	LOC117575060|XP_034115037.1|DALB
OG0005854	LOC6727163|XP_002102556.1|DSIM	LOC117574586|XP_034114360.1|DALB
OG0005855	LOC6725133|XP_039153319.1|DSIM	LOC117568057|XP_034104343.1|DALB
OG0005856	LOC6726082|XP_016039515.1|DSIM	LOC117578167|XP_034119336.1|DALB
OG0005857	LOC6739753|XP_002076646.2|DSIM	LOC117573845|XP_034113205.1|DALB
OG0005858	LOC6728438|XP_002103783.1|DSIM	LOC117575036|XP_034115006.1|DALB
OG0005859	LOC6731045|XP_002078206.2|DSIM	LOC117563997|XP_034098478.1|DALB
OG0005860	LOC6727057|XP_016033557.1|DSIM	LOC117576663|XP_034117511.1|DALB
OG0005861	LOC6730377|XP_016037150.2|DSIM	LOC117576397|XP_034117003.1|DALB
OG0005862	LOC6739352|XP_016026501.1|DSIM	LOC117569595|XP_034106717.1|DALB
OG0005863	LOC6735901|XP_002082811.1|DSIM	LOC117566917|XP_034102429.1|DALB
OG0005864	LOC6728867|XP_002104200.2|DSIM	LOC117575419|XP_034115494.1|DALB
OG0005865	LOC6729434|XP_002104745.2|DSIM	LOC117576653|XP_034117484.1|DALB
OG0005866	LOC6734033|XP_002081069.3|DSIM	LOC117567449|XP_034103352.1|DALB
OG0005867	LOC6732496|XP_039154333.1|DSIM	LOC117566005|XP_034101314.1|DALB
OG0005868	LOC27207517|XP_016027636.1|DSIM	LOC117572646|XP_034111517.1|DALB
OG0005869	LOC6725115|XP_002106141.1|DSIM	LOC117577065|XP_034118076.1|DALB
OG0005870	LOC6724902|XP_016037746.1|DSIM	LOC117569917|XP_034107155.1|DALB
OG0005871	LOC6725854|XP_002106850.1|DSIM	LOC117572255|XP_034110847.1|DALB
OG0005872	LOC6729043|XP_016035696.1|DSIM	LOC117575690|XP_034115893.1|DALB
OG0005874	LOC6740147|XP_016039449.1|DSIM	LOC117578254|XP_034119565.1|DALB
OG0005875	LOC6733489|XP_016026445.1|DSIM	LOC117572660|XP_034111546.1|DALB
OG0005876	LOC6725097|XP_039154095.1|DSIM	LOC117565164|XP_034100042.1|DALB
OG0005877	LOC120284208|XP_016039568.1|DSIM	LOC117571742|XP_034109999.1|DALB
OG0005878	LOC6725786|XP_039153762.1|DSIM	LOC117578256|XP_034119566.1|DALB
OG0005879	LOC6740187|XP_016039884.1|DSIM	LOC117566028|XP_034101367.1|DALB
OG0005880	LOC6739030|XP_016032868.1|DSIM	LOC117571701|XP_034109890.1|DALB
OG0005881	LOC6738074|XP_016031900.1|DSIM	LOC117567352|XP_034103176.1|DALB
OG0005882	LOC6726124|XP_016039625.1|DSIM	LOC117573254|XP_034112227.1|DALB
OG0005883	LOC6734400|XP_016029664.1|DSIM	LOC117566998|XP_034102563.1|DALB
OG0005884	LOC6738940|XP_002085735.1|DSIM	LOC117571183|XP_034109103.1|DALB
OG0005885	LOC6737985|XP_002084800.1|DSIM	LOC117570230|XP_034107623.1|DALB
OG0005886	LOC6738759|XP_016032568.2|DSIM	LOC117572378|XP_034111037.1|DALB
OG0005887	LOC6738073|XP_016031899.2|DSIM	LOC117567343|XP_034103161.1|DALB
OG0005888	LOC6739146|XP_039150139.1|DSIM	LOC117572289|XP_034110890.1|DALB
OG0005889	LOC6737878|XP_016031656.1|DSIM	LOC117570540|XP_034108138.1|DALB
OG0005890	LOC6739990|XP_039153857.1|DSIM	LOC117577666|XP_034118444.1|DALB
OG0005891	LOC6737689|XP_016031457.1|DSIM	LOC117567357|XP_034103185.1|DALB
OG0005892	LOC6737702|XP_016031480.1|DSIM	LOC117569496|XP_034106570.1|DALB
OG0005893	LOC6738124|XP_002084937.1|DSIM	LOC117568700|XP_034105405.1|DALB
OG0005894	LOC6738125|XP_002084938.1|DSIM	LOC117568702|XP_034105406.1|DALB
OG0005895	LOC6738126|XP_002084939.1|DSIM	LOC117568703|XP_034105407.1|DALB
OG0005896	LOC6738882|XP_016032707.1|DSIM	LOC117571148|XP_034109043.1|DALB
OG0005897	LOC6737966|XP_039148896.1|DSIM	LOC117572158|XP_034110696.1|DALB
OG0005898	LOC6726012|XP_016039386.1|DSIM	LOC117566358|XP_034101743.1|DALB
OG0005899	LOC6733371|XP_016026284.1|DSIM	LOC117572123|XP_034110641.1|DALB
OG0005900	LOC6740745|XP_002077537.2|DSIM	LOC117566220|XP_034101655.1|DALB
OG0005901	LOC27206602|XP_039148270.1|DSIM	LOC117567772|XP_034103862.1|DALB
OG0005902	LOC6734456|XP_002081475.2|DSIM	LOC117571861|XP_034110147.1|DALB
OG0005903	LOC6728561|XP_016035196.2|DSIM	LOC117574556|XP_034114319.1|DALB
OG0005904	LOC6729282|XP_002104602.1|DSIM	LOC117573646|XP_034112854.1|DALB
OG0005905	LOC120284755|XP_039149322.1|DSIM, LOC6738764|XP_016032576.1|DSIM	LOC117568014|XP_034104230.1|DALB
OG0005906	LOC27206210|XP_039150151.1|DSIM	LOC117567575|XP_034103542.1|DALB
OG0005907	LOC6738781|XP_016032601.1|DSIM	LOC117570191|XP_034107567.1|DALB
OG0005908	LOC6738224|XP_002085036.1|DSIM	LOC117571821|XP_034110083.1|DALB
OG0005909	LOC6739040|XP_039149916.1|DSIM	LOC117570578|XP_034108211.1|DALB
OG0005910	LOC6734719|XP_016027929.1|DSIM	LOC117570169|XP_034107536.1|DALB
OG0005911	LOC6734720|XP_002081727.1|DSIM	LOC117570171|XP_034107538.1|DALB
OG0005912	LOC6734724|XP_002081731.2|DSIM	LOC117570172|XP_034107539.1|DALB
OG0005913	LOC6729138|XP_002104459.1|DSIM	LOC117573467|XP_034112583.1|DALB
OG0005914	LOC27208851|XP_016027571.1|DSIM	LOC117566714|XP_034102150.1|DALB
OG0005915	LOC6739431|XP_016027570.1|DSIM	LOC117572430|XP_034111146.1|DALB
OG0005916	LOC6735486|XP_039147228.1|DSIM	LOC117566699|XP_034102136.1|DALB
OG0005917	LOC6735224|XP_002082197.1|DSIM	LOC117571064|XP_034108923.1|DALB
OG0005918	LOC6740012|XP_002076898.1|DSIM	LOC117563451|XP_034098084.1|DALB
OG0005919	LOC6733739|XP_002080785.2|DSIM	LOC117566760|XP_034102194.1|DALB
OG0005920	LOC6734674|XP_016027868.1|DSIM	LOC117568073|XP_034104325.1|DALB
OG0005921	LOC6736406|XP_002083278.1|DSIM	LOC117568992|XP_034105855.1|DALB
OG0005922	LOC6724887|XP_016037724.1|DSIM	LOC117577583|XP_034118317.1|DALB
OG0005923	LOC6737757|XP_002084585.1|DSIM	LOC117570565|XP_034108186.1|DALB
OG0005924	LOC6738004|XP_016031798.1|DSIM	LOC117568583|XP_034105207.1|DALB
OG0005925	LOC6737880|XP_002084708.1|DSIM	LOC117570541|XP_034108146.1|DALB
OG0005926	LOC6740019|XP_016038502.1|DSIM	LOC117572984|XP_034111821.1|DALB
OG0005927	LOC6726863|XP_016033366.1|DSIM	LOC117576250|XP_034116766.1|DALB
OG0005928	LOC27206580|XP_016038750.1|DSIM	LOC117574463|XP_034114194.1|DALB
OG0005929	LOC6736397|XP_016029901.1|DSIM	LOC117570187|XP_034107561.1|DALB
OG0005930	LOC6734030|XP_002081066.1|DSIM	LOC117566701|XP_034102138.1|DALB
OG0005931	LOC6733240|XP_002080303.2|DSIM	LOC117570639|XP_034108300.1|DALB
OG0005932	LOC27208827|XP_016029015.1|DSIM	LOC117568402|XP_034104925.1|DALB
OG0005933	LOC6733621|XP_016026581.1|DSIM	LOC117568802|XP_034105553.1|DALB
OG0005934	LOC6734538|XP_039148666.1|DSIM	LOC117566909|XP_034102419.1|DALB
OG0005935	LOC6739144|XP_016033000.1|DSIM	LOC117570708|XP_034108405.1|DALB
OG0005936	LOC6731290|XP_039154421.1|DSIM	LOC117563261|XP_034097375.1|DALB
OG0005937	LOC6739142|XP_016032993.1|DSIM	LOC117569786|XP_034106977.1|DALB
OG0005938	LOC6734834|XP_016028066.1|DSIM	LOC117569541|XP_034106635.1|DALB
OG0005939	LOC6725949|XP_002106932.1|DSIM	LOC117577652|XP_034118430.1|DALB
OG0005940	LOC6735594|XP_016028951.1|DSIM	LOC117568077|XP_034104338.1|DALB
OG0005941	LOC6735942|XP_039148017.1|DSIM	LOC117567627|XP_034103610.1|DALB
OG0005942	LOC6733222|XP_002080285.1|DSIM	LOC117567420|XP_034103304.1|DALB
OG0005943	LOC6733232|XP_016026108.1|DSIM	LOC117568567|XP_034105186.1|DALB
OG0005944	LOC6733236|XP_016026116.1|DSIM	LOC117572766|XP_034111745.1|DALB
