Orthogroup	DSIM.longest_only	DMIR.longest_only
OG0004987	LOC6738386|XP_016032212.1|DSIM	LOC108152363|XP_017137126.1|DMIR
OG0004988	LOC6736370|XP_002083246.2|DSIM	LOC108151764|XP_017136095.1|DMIR
OG0004989	LOC6738387|XP_002085196.1|DSIM	LOC108152989|XP_017138210.1|DMIR
OG0004990	LOC6735461|XP_002082400.1|DSIM	LOC108158375|XP_017146118.2|DMIR, LOC117188345|XP_033247949.1|DMIR
OG0004991	LOC6739392|XP_016027097.1|DSIM	LOC108159332|XP_017148017.1|DMIR, LOC117191931|XP_033252569.1|DMIR
OG0004992	LOC6739396|XP_002076302.1|DSIM	LOC117191930|XP_033252567.1|DMIR, LOC108159333|XP_017148018.1|DMIR
OG0004993	LOC6737790|XP_002084618.1|DSIM	LOC108153755|XP_017139375.1|DMIR
OG0004994	LOC6736617|XP_002083473.2|DSIM	LOC108165398|XP_033243441.1|DMIR
OG0004995	LOC6736671|XP_039150182.1|DSIM	LOC108152372|XP_017137143.1|DMIR
OG0004996	LOC6737379|XP_002084217.1|DSIM	LOC108151556|XP_017135714.1|DMIR
OG0004997	LOC6734704|XP_002081711.1|DSIM	LOC108160574|XP_017150149.1|DMIR
OG0004998	LOC6734611|XP_002081619.1|DSIM	LOC108159406|XP_017148136.1|DMIR, LOC117192413|XP_033252974.1|DMIR
OG0004999	LOC6736857|XP_016030502.1|DSIM	LOC108151058|XP_017134922.1|DMIR
OG0005000	LOC6733875|XP_002080919.1|DSIM	LOC108158136|XP_017145838.1|DMIR
OG0005001	LOC6737222|XP_039149818.1|DSIM	LOC108151059|XP_017134923.1|DMIR
OG0005002	LOC6728389|XP_002103737.2|DSIM	LOC108157538|XP_017145130.1|DMIR
OG0005003	LOC6737232|XP_016030941.1|DSIM	LOC108152462|XP_017137316.1|DMIR
OG0005004	LOC6737063|XP_002083910.1|DSIM	LOC108152291|XP_017137002.1|DMIR
OG0005005	LOC6738664|XP_016032486.1|DSIM	LOC108165423|XP_017156951.1|DMIR
OG0005006	LOC6736317|XP_016029792.1|DSIM	LOC108151200|XP_017135160.2|DMIR
OG0005007	LOC6738486|XP_002085292.1|DSIM	LOC108152642|XP_017137622.1|DMIR
OG0005008	LOC6736266|XP_016029755.1|DSIM	LOC108151833|XP_017136193.1|DMIR
OG0005009	LOC6738463|XP_002085270.1|DSIM	LOC108153554|XP_017139113.1|DMIR
OG0005010	LOC27209292|XP_016031492.1|DSIM	LOC108151403|XP_017135480.1|DMIR
OG0005011	LOC27208453|XP_016029364.1|DSIM	LOC108160428|XP_017149920.1|DMIR, LOC117190836|XP_033251760.1|DMIR
OG0005012	LOC6738941|XP_002085736.1|DSIM	LOC108153111|XP_017138385.1|DMIR
OG0005013	LOC6728840|XP_002104174.2|DSIM	LOC108155718|XP_017142210.1|DMIR
OG0005014	LOC6737507|XP_039149050.1|DSIM	LOC108151831|XP_017136192.1|DMIR
OG0005015	LOC6738741|XP_002085541.3|DSIM	LOC108151715|XP_017135976.1|DMIR
OG0005016	LOC6738233|XP_002085045.1|DSIM	LOC108165438|XP_017156966.2|DMIR
OG0005017	LOC6739626|XP_016031001.1|DSIM	LOC108152564|XP_017137485.1|DMIR
OG0005018	LOC6736223|XP_016029733.1|DSIM	LOC108152236|XP_017136917.1|DMIR
OG0005019	LOC27207525|XP_016032127.1|DSIM	LOC108152704|XP_017137713.1|DMIR
OG0005020	LOC6733801|XP_002080845.1|DSIM	LOC117192686|XP_033253306.1|DMIR, LOC108160353|XP_017149808.1|DMIR
OG0005021	LOC6731800|XP_002078935.1|DSIM	LOC108161328|XP_017151052.2|DMIR
OG0005022	LOC6736373|XP_002083249.1|DSIM	LOC108151914|XP_017136316.1|DMIR
OG0005023	LOC6733768|XP_016026723.1|DSIM	LOC108160639|XP_017150257.1|DMIR
OG0005024	LOC6736401|XP_039150126.1|DSIM	LOC108152553|XP_033242347.1|DMIR
OG0005025	LOC27209462|XP_016031163.1|DSIM	LOC108152286|XP_017136993.1|DMIR
OG0005026	LOC6737216|XP_002084056.1|DSIM	LOC108151986|XP_017136440.1|DMIR
OG0005027	LOC6736693|XP_039149095.1|DSIM	LOC108153348|XP_017138795.1|DMIR
OG0005028	LOC6728344|XP_016034970.1|DSIM	LOC108154246|XP_017139970.1|DMIR
OG0005029	LOC6738481|XP_002085288.2|DSIM	LOC108152325|XP_017137060.1|DMIR
OG0005030	LOC6736206|XP_002083101.1|DSIM	LOC108151529|XP_017135670.1|DMIR
OG0005031	LOC6737568|XP_016031357.1|DSIM	LOC108152156|XP_033242633.1|DMIR
OG0005032	LOC6738964|XP_016032791.1|DSIM	LOC108152310|XP_017137031.1|DMIR
OG0005033	LOC27208506|XP_016030547.1|DSIM	LOC108150904|XP_017134704.1|DMIR
OG0005034	LOC27209473|XP_016030549.1|DSIM	LOC108153507|XP_017139048.1|DMIR
OG0005035	LOC6738959|XP_016032785.1|DSIM	LOC108152308|XP_033242207.1|DMIR
OG0005036	LOC6736504|XP_002083374.1|DSIM	LOC108151807|XP_017136149.1|DMIR
OG0005037	LOC6737419|XP_016031185.1|DSIM	LOC108151971|XP_017136413.1|DMIR
OG0005038	LOC6736648|XP_016030242.1|DSIM	LOC108151883|XP_017136269.1|DMIR
OG0005039	LOC6730952|XP_002078115.1|DSIM	LOC108162828|XP_017153246.1|DMIR
OG0005040	LOC6738987|XP_002085782.2|DSIM	LOC108152150|XP_017136755.1|DMIR
OG0005041	LOC6738951|XP_002085746.1|DSIM	LOC108151329|XP_017135369.1|DMIR
OG0005042	LOC6736526|XP_002083396.2|DSIM	LOC108152670|XP_017137656.1|DMIR
OG0005043	LOC27206904|XP_016028815.1|DSIM	LOC108158864|XP_017147086.1|DMIR, LOC117192557|XP_033253150.1|DMIR
OG0005044	LOC6735478|XP_002082417.1|DSIM	LOC108158862|XP_017147083.2|DMIR, LOC117188381|XP_033248057.1|DMIR
OG0005045	LOC6735475|XP_016028814.1|DSIM	LOC117193710|XP_033254327.1|DMIR, LOC108160782|XP_017150475.1|DMIR
OG0005046	LOC6735119|XP_002082096.1|DSIM	LOC108159213|XP_017147782.1|DMIR, LOC117193051|XP_033253675.1|DMIR
OG0005047	LOC6737841|XP_002084669.1|DSIM	LOC108151370|XP_017135421.1|DMIR
OG0005048	LOC6737840|XP_002084668.1|DSIM	LOC108157443|XP_017144988.1|DMIR, LOC108151371|XP_017135422.1|DMIR
OG0005049	LOC6738957|XP_039149584.1|DSIM	LOC117185789|XP_033242206.1|DMIR
OG0005050	LOC6739397|XP_016027096.1|DSIM	LOC117191928|XP_033252564.1|DMIR, LOC108159528|XP_017148386.1|DMIR
OG0005051	LOC6738973|XP_016032800.1|DSIM	LOC108151678|XP_017135909.1|DMIR
OG0005052	LOC6738975|XP_002085770.1|DSIM	LOC108151679|XP_017135910.1|DMIR
OG0005053	LOC6731662|XP_002078802.1|DSIM	LOC108163002|XP_033249824.1|DMIR
OG0005054	LOC6738842|XP_016032662.1|DSIM	LOC108152652|XP_017137633.1|DMIR
OG0005055	LOC6726480|XP_016040095.1|DSIM	LOC108162462|XP_017152732.1|DMIR
OG0005056	LOC6734622|XP_016027773.1|DSIM	LOC117192797|XP_033253446.1|DMIR, LOC108160467|XP_017149973.1|DMIR
OG0005057	LOC6737151|XP_016030792.1|DSIM	LOC108151601|XP_017135770.1|DMIR
OG0005058	LOC6736860|XP_039149199.1|DSIM	LOC108151727|XP_033243017.1|DMIR
OG0005059	LOC6736119|XP_016029507.1|DSIM	LOC108158215|XP_017145927.1|DMIR
OG0005060	LOC6736118|XP_016029501.1|DSIM	LOC108160136|XP_017149424.1|DMIR, LOC117185778|XP_033253457.1|DMIR
OG0005061	LOC6731221|XP_002078380.2|DSIM	LOC108162849|XP_017153281.1|DMIR
OG0005062	LOC6735970|XP_016029327.1|DSIM	LOC117185953|XP_033250462.1|DMIR, LOC108158890|XP_017147163.1|DMIR
OG0005063	LOC6730394|XP_002102052.1|DSIM	LOC108160069|XP_017149312.1|DMIR
OG0005064	LOC6738244|XP_002085056.1|DSIM	LOC108152621|XP_017137580.1|DMIR
OG0005065	LOC6733393|XP_016026315.1|DSIM	LOC108158092|XP_017145748.1|DMIR
OG0005066	LOC6734786|XP_002081789.2|DSIM	LOC117188437|XP_033248211.1|DMIR, LOC108160967|XP_017150755.2|DMIR
OG0005067	LOC6735684|XP_016029054.1|DSIM	LOC108160820|XP_033254248.1|DMIR, LOC117185930|XP_033247654.1|DMIR
OG0005068	LOC6738552|XP_002085357.2|DSIM	LOC108151589|XP_017135757.1|DMIR
OG0005069	LOC6733467|XP_002080524.1|DSIM	LOC108158190|XP_017145898.1|DMIR, LOC117191864|XP_033252521.1|DMIR
OG0005070	LOC6739507|XP_016029346.1|DSIM	LOC108160281|XP_017149652.2|DMIR, LOC117187980|XP_033246935.1|DMIR
OG0005071	LOC6737695|XP_016031463.1|DSIM	LOC108152070|XP_017136582.1|DMIR
OG0005072	LOC27206706|XP_016037648.1|DSIM	LOC108152225|XP_017136897.1|DMIR
OG0005073	LOC6735068|XP_002082045.1|DSIM	LOC108159477|XP_017148293.1|DMIR
OG0005074	LOC6737210|XP_016030905.1|DSIM	LOC108151823|XP_017136171.2|DMIR
OG0005075	LOC6735562|XP_002082482.1|DSIM	LOC117185867|XP_033254157.1|DMIR, LOC108160233|XP_017149576.1|DMIR
OG0005076	LOC6733939|XP_002080983.2|DSIM	LOC117193639|XP_033254275.1|DMIR, LOC108159676|XP_017148655.1|DMIR
OG0005078	LOC6736655|XP_016030256.1|DSIM	LOC108151631|XP_017135824.1|DMIR
OG0005079	LOC6736160|XP_016029568.1|DSIM	LOC108160328|XP_017149746.1|DMIR
OG0005080	LOC6736555|XP_016030133.1|DSIM	LOC108151332|XP_017135373.1|DMIR
OG0005081	LOC6733302|XP_016026225.1|DSIM	LOC117190221|XP_033251160.1|DMIR, LOC108160114|XP_017149395.1|DMIR
OG0005082	LOC6738204|XP_002085017.1|DSIM	LOC108153103|XP_017138375.1|DMIR
OG0005083	LOC6731433|XP_002078584.1|DSIM	LOC108154153|XP_017139800.1|DMIR
OG0005084	LOC6737993|XP_039149684.1|DSIM	LOC108151517|XP_017135652.1|DMIR
OG0005085	LOC6737624|XP_039149899.1|DSIM	LOC108152923|XP_017138092.1|DMIR
OG0005086	LOC6733375|XP_002080432.2|DSIM	LOC108158113|XP_017145778.1|DMIR
OG0005087	LOC6737488|XP_016031270.1|DSIM	LOC108152707|XP_033242716.1|DMIR
OG0005088	LOC6733933|XP_039147400.1|DSIM	LOC108158901|XP_033253521.1|DMIR, LOC117185706|XP_033248082.1|DMIR
OG0005089	LOC6733935|XP_002080979.1|DSIM	LOC117193113|XP_033253727.1|DMIR, LOC108158899|XP_017147175.2|DMIR
OG0005090	LOC6735251|XP_002082224.1|DSIM	LOC108158601|XP_017146552.1|DMIR
OG0005091	LOC6734204|XP_039148067.1|DSIM	LOC108159167|XP_033246429.1|DMIR
OG0005092	LOC6737166|XP_002084012.1|DSIM	LOC108153195|XP_017138501.1|DMIR
OG0005093	LOC6738745|XP_016032556.1|DSIM	LOC108153116|XP_017138392.1|DMIR
OG0005094	LOC6736653|XP_039149939.1|DSIM	LOC108151898|XP_017136291.2|DMIR
OG0005095	LOC6736149|XP_016029535.1|DSIM	LOC108158875|XP_017147114.1|DMIR
OG0005096	LOC6730790|XP_002077958.1|DSIM	LOC108162863|XP_017153300.1|DMIR
OG0005097	LOC6735586|XP_016028948.1|DSIM	LOC117185777|XP_033253721.1|DMIR, LOC108160784|XP_017150477.1|DMIR
OG0005098	LOC6736092|XP_016029486.1|DSIM	LOC108159534|XP_017148398.1|DMIR
OG0005099	LOC6736135|XP_002083035.1|DSIM	LOC108160332|XP_017149752.1|DMIR, LOC117193458|XP_033254107.1|DMIR
OG0005100	LOC6736136|XP_016029525.1|DSIM	LOC108160330|XP_033254106.1|DMIR, LOC117188065|XP_033247229.1|DMIR
OG0005101	LOC6727374|XP_002102759.1|DSIM	LOC108157027|XP_017144327.1|DMIR
OG0005102	LOC6735474|XP_016028781.1|DSIM	LOC117185822|XP_033253896.1|DMIR, LOC108160704|XP_017150347.1|DMIR
OG0005103	LOC6735983|XP_002082892.1|DSIM	LOC108159119|XP_017147591.2|DMIR, LOC108159118|XP_033248148.1|DMIR
OG0005104	LOC6731519|XP_002078667.1|DSIM	LOC108162336|XP_017152518.1|DMIR
OG0005105	LOC6738448|XP_002085255.1|DSIM	LOC108150945|XP_017134768.1|DMIR
OG0005106	LOC6736537|XP_039150056.1|DSIM	LOC108152711|XP_033242423.1|DMIR
OG0005107	LOC6736579|XP_002083441.1|DSIM	LOC108152956|XP_017138145.1|DMIR
OG0005108	LOC6734442|XP_002081462.1|DSIM	LOC117188304|XP_033247830.1|DMIR, LOC108158518|XP_033254032.1|DMIR
OG0005109	LOC6725663|XP_002106669.2|DSIM	LOC108151991|XP_017136446.1|DMIR
OG0005110	LOC6738354|XP_002085164.2|DSIM	LOC108151346|XP_017135389.1|DMIR
OG0005111	LOC6736920|XP_016030566.1|DSIM	LOC108153217|XP_017138530.1|DMIR
OG0005112	LOC6736310|XP_002083194.1|DSIM	LOC108153191|XP_017138497.1|DMIR
OG0005113	LOC6736919|XP_016030570.1|DSIM	LOC108153218|XP_017138535.1|DMIR
OG0005114	LOC6736467|XP_002083338.1|DSIM	LOC108152448|XP_017137291.1|DMIR
OG0005115	LOC6731023|XP_016023512.1|DSIM	LOC108161956|XP_017151904.2|DMIR
OG0005116	LOC6738378|XP_002085187.1|DSIM	LOC108152885|XP_017138013.1|DMIR
OG0005117	LOC6739933|XP_039152697.1|DSIM	LOC108154511|XP_033254686.1|DMIR
OG0005118	LOC6731695|XP_002078831.2|DSIM	LOC108162053|XP_017152079.1|DMIR
OG0005119	LOC6734599|XP_016027731.1|DSIM	LOC108158472|XP_033246674.1|DMIR
OG0005120	LOC6736416|XP_016029919.1|DSIM	LOC108153586|XP_017139154.1|DMIR
OG0005121	LOC6738694|XP_002085496.1|DSIM	LOC108151163|XP_033243218.1|DMIR
OG0005122	LOC6737909|XP_016031684.1|DSIM	LOC108151982|XP_017136435.1|DMIR
OG0005123	LOC6738591|XP_002085395.1|DSIM	LOC108151639|XP_017135834.1|DMIR
OG0005124	LOC6738368|XP_039149611.1|DSIM	LOC108152450|XP_017137298.1|DMIR
OG0005125	LOC6738370|XP_039149596.1|DSIM	LOC108152336|XP_033242174.1|DMIR
OG0005126	LOC6737279|XP_016030996.1|DSIM	LOC108151862|XP_017136238.1|DMIR
OG0005127	LOC6736442|XP_002083313.1|DSIM	LOC108151742|XP_017136052.1|DMIR
OG0005128	LOC6734250|XP_016027300.1|DSIM	LOC108160124|XP_017149406.2|DMIR
OG0005129	LOC6738860|XP_016032683.1|DSIM	LOC108152931|XP_017138107.1|DMIR
OG0005130	LOC6738904|XP_002085699.1|DSIM	LOC108151905|XP_017136304.1|DMIR
OG0005131	LOC6737142|XP_016030768.1|DSIM	LOC108153014|XP_017138248.1|DMIR
OG0005132	LOC6737612|XP_002084444.1|DSIM	LOC108151458|XP_017135568.1|DMIR
OG0005133	LOC6736619|XP_016030206.1|DSIM	LOC108153677|XP_017139282.1|DMIR
OG0005134	LOC6737836|XP_016031610.2|DSIM	LOC108151333|XP_017135374.1|DMIR
OG0005135	LOC27206271|XP_016029927.1|DSIM	LOC108153135|XP_017138419.1|DMIR
OG0005136	LOC6736426|XP_016029930.1|DSIM	LOC108152727|XP_017137752.1|DMIR
OG0005137	LOC27207840|XP_016036565.1|DSIM	LOC108154750|XP_017140611.1|DMIR
OG0005138	LOC6736898|XP_002083751.1|DSIM	LOC108150915|XP_017134729.1|DMIR
OG0005139	LOC6736962|XP_016030601.1|DSIM	LOC108152477|XP_017137337.1|DMIR
OG0005140	LOC6731024|XP_002078185.1|DSIM	LOC108161962|XP_017151909.1|DMIR
OG0005141	LOC6734701|XP_039147840.1|DSIM	LOC117192490|XP_033253085.1|DMIR, LOC108159044|XP_033248061.1|DMIR
OG0005142	LOC6737325|XP_002084163.1|DSIM	LOC108152093|XP_017136631.1|DMIR
OG0005143	LOC6737318|XP_016031039.1|DSIM	LOC108152090|XP_017136619.1|DMIR
OG0005144	LOC6737320|XP_002084158.1|DSIM	LOC108152095|XP_017136633.1|DMIR
OG0005145	LOC6737322|XP_002084160.1|DSIM	LOC108152092|XP_017136630.1|DMIR
OG0005146	LOC6738996|XP_002085791.1|DSIM	LOC108152488|XP_017137352.1|DMIR
OG0005147	LOC6738995|XP_016032822.1|DSIM	LOC108152486|XP_017137351.1|DMIR
OG0005148	LOC6737415|XP_016031175.1|DSIM	LOC108152523|XP_017137413.1|DMIR
OG0005149	LOC6734986|XP_002081968.1|DSIM	LOC117187915|XP_033246758.1|DMIR, LOC108159705|XP_017148709.2|DMIR
OG0005150	LOC6738312|XP_002085122.1|DSIM	LOC108153244|XP_017138575.1|DMIR
OG0005151	LOC6736759|XP_002083615.2|DSIM	LOC108152651|XP_017137632.1|DMIR
OG0005152	LOC6736755|XP_002083611.1|DSIM	LOC108152918|XP_017138086.1|DMIR
OG0005153	LOC6736753|XP_002083609.1|DSIM	LOC108151342|XP_017135386.1|DMIR
OG0005154	LOC6736751|XP_016030376.1|DSIM	LOC108151341|XP_017135385.1|DMIR
OG0005155	LOC6736220|XP_039149392.1|DSIM	LOC108153276|XP_017138634.1|DMIR
OG0005156	LOC6727239|XP_002102631.1|DSIM	LOC108155032|XP_017141084.1|DMIR
OG0005157	LOC6735686|XP_016029057.1|DSIM	LOC108159055|XP_017147484.1|DMIR, LOC117192446|XP_033253020.1|DMIR
OG0005158	LOC6737002|XP_016030628.1|DSIM	LOC108165480|XP_033243580.1|DMIR
OG0005159	LOC6738345|XP_016032191.2|DSIM	LOC108151671|XP_017135898.1|DMIR
OG0005160	LOC6739659|XP_002076553.1|DSIM	LOC108153547|XP_017139102.1|DMIR
OG0005161	LOC6739516|XP_016029406.1|DSIM	LOC108158897|XP_017147173.1|DMIR
OG0005162	LOC6725514|XP_002106527.1|DSIM	LOC108164707|XP_017156070.1|DMIR
OG0005163	LOC6739106|XP_002085899.1|DSIM	LOC108152407|XP_017137202.1|DMIR
OG0005164	LOC27209466|XP_016031585.1|DSIM	LOC108153324|XP_017138729.1|DMIR
OG0005165	LOC6733237|XP_016026117.1|DSIM	LOC108159917|XP_017149039.1|DMIR
OG0005166	LOC6726803|XP_002102210.1|DSIM	LOC108156159|XP_017142976.1|DMIR
OG0005167	LOC6726802|XP_002102209.2|DSIM	LOC108156163|XP_017142980.1|DMIR
OG0005168	LOC6738414|XP_002085223.2|DSIM	LOC108151854|XP_017136228.1|DMIR
OG0005169	LOC6736717|XP_016030329.1|DSIM	LOC108153389|XP_017138853.1|DMIR
OG0005170	LOC6736716|XP_016030326.1|DSIM	LOC108153388|XP_017138851.1|DMIR
OG0005171	LOC6736715|XP_002083571.1|DSIM	LOC108153607|XP_017139192.1|DMIR
OG0005172	LOC6735560|XP_016028897.1|DSIM	LOC117193459|XP_033254108.1|DMIR, LOC108160145|XP_017149443.1|DMIR
OG0005173	LOC6733289|XP_002080352.3|DSIM	LOC108159418|XP_017148174.1|DMIR
OG0005174	LOC6735889|XP_016029244.1|DSIM	LOC108160565|XP_033247495.1|DMIR
OG0005175	LOC6735870|XP_002082780.2|DSIM	LOC108158533|XP_017146419.1|DMIR
OG0005176	LOC6735158|XP_016028438.1|DSIM	LOC108159364|XP_017148078.1|DMIR, LOC117191069|XP_033251926.1|DMIR
OG0005177	LOC6735872|XP_016029235.1|DSIM	LOC108160673|XP_033247498.1|DMIR
OG0005178	LOC6737290|XP_002084130.1|DSIM	LOC108151104|XP_017134991.1|DMIR
OG0005179	LOC6737307|XP_002084147.2|DSIM	LOC108152502|XP_017137374.1|DMIR
OG0005180	LOC6736364|XP_016029857.1|DSIM	LOC108151859|XP_017136232.1|DMIR
OG0005181	LOC6726132|XP_016039646.1|DSIM	LOC108158142|XP_017145853.1|DMIR
OG0005182	LOC6733679|XP_016026650.1|DSIM	LOC108158822|XP_017147002.1|DMIR
OG0005183	LOC6733870|XP_016026892.1|DSIM	LOC108158511|XP_017146376.1|DMIR, LOC117193385|XP_033254023.1|DMIR
OG0005184	LOC6733867|XP_039147390.1|DSIM	LOC117185939|XP_033247196.1|DMIR, LOC108158509|XP_033254001.1|DMIR
OG0005185	LOC6733694|XP_016026666.1|DSIM	LOC108158837|XP_017147046.1|DMIR
OG0005186	LOC6733982|XP_016027015.1|DSIM	LOC117192807|XP_033253452.1|DMIR, LOC108159711|XP_017148717.1|DMIR
OG0005187	LOC6733290|XP_039147935.1|DSIM	LOC117189757|XP_033250725.1|DMIR, LOC108159416|XP_033246321.1|DMIR
OG0005188	LOC6735118|XP_016028393.1|DSIM	LOC117193182|XP_033253817.1|DMIR, LOC108159208|XP_017147773.1|DMIR
OG0005189	LOC6726438|XP_016039996.1|DSIM	LOC108162887|XP_033244346.1|DMIR
OG0005190	LOC6737191|XP_002084037.2|DSIM	LOC108153577|XP_017139145.1|DMIR
OG0005191	LOC6727837|XP_016034423.1|DSIM	LOC108157138|XP_017144528.1|DMIR
OG0005192	LOC6735026|XP_016028300.1|DSIM	LOC108160537|XP_033247357.1|DMIR
OG0005193	LOC6733698|XP_039147806.1|DSIM	LOC117187886|XP_033246705.1|DMIR, LOC108160184|XP_017149500.2|DMIR
OG0005194	LOC6735409|XP_039147352.1|DSIM	LOC108159457|XP_017148245.2|DMIR, LOC117185929|XP_033246558.1|DMIR
OG0005195	LOC6733405|XP_002080462.2|DSIM	LOC108158121|XP_017145789.2|DMIR, LOC117185845|XP_033247943.1|DMIR
OG0005196	LOC6738839|XP_002085639.1|DSIM	LOC108153038|XP_017138285.1|DMIR
OG0005197	LOC6739518|XP_016029419.1|DSIM	LOC108159897|XP_017149009.1|DMIR, LOC117190988|XP_033251860.1|DMIR
OG0005198	LOC6737854|XP_002084682.3|DSIM	LOC108153027|XP_017138271.1|DMIR
OG0005199	LOC6734631|XP_002081639.1|DSIM	LOC108159739|XP_017148765.1|DMIR, LOC117192800|XP_033253447.1|DMIR
OG0005200	LOC6734898|XP_002081895.1|DSIM	LOC117185740|XP_033250884.1|DMIR, LOC108159957|XP_017149116.1|DMIR
OG0005201	LOC6736166|XP_002083066.1|DSIM	LOC108158557|XP_017146462.1|DMIR, LOC117191352|XP_033252137.1|DMIR
OG0005202	LOC27208914|XP_016026360.1|DSIM	LOC108160002|XP_017149215.2|DMIR, LOC117187989|XP_033246955.1|DMIR
OG0005203	LOC6734461|XP_039147503.1|DSIM	LOC108159216|XP_017147785.1|DMIR
OG0005204	LOC6731258|XP_016023814.1|DSIM	LOC108163631|XP_017154526.1|DMIR
OG0005205	LOC6730860|XP_016023286.1|DSIM	LOC108163930|XP_017154952.1|DMIR
OG0005206	LOC6735895|XP_002082805.1|DSIM	LOC108160120|XP_017149402.1|DMIR
OG0005207	LOC6733714|XP_002080761.2|DSIM	LOC108158730|XP_017146823.1|DMIR
OG0005208	LOC27207579|XP_039147861.1|DSIM	LOC108158163|XP_017145875.1|DMIR, LOC117194040|XP_033254576.1|DMIR
OG0005209	LOC6732387|XP_002079508.3|DSIM	LOC108163559|XP_017154413.1|DMIR
OG0005210	LOC6732386|XP_039151677.1|DSIM	LOC108162485|XP_017152724.1|DMIR
OG0005211	LOC6739101|XP_016032942.1|DSIM	LOC108151363|XP_017135411.1|DMIR
OG0005212	LOC27207041|XP_016029418.1|DSIM	LOC108162583|XP_017152884.1|DMIR
OG0005213	LOC6725301|XP_002106319.1|DSIM	LOC108162406|XP_017152624.1|DMIR
OG0005214	LOC6731431|XP_016024054.1|DSIM	LOC108162609|XP_017152917.2|DMIR
OG0005215	LOC6730909|XP_016023340.1|DSIM	LOC108162983|XP_017153478.1|DMIR
OG0005216	LOC6732811|XP_002079924.1|DSIM	LOC108163223|XP_017153868.1|DMIR
OG0005217	LOC6733089|XP_039146949.1|DSIM	LOC108163456|XP_017154234.1|DMIR
OG0005218	LOC6731582|XP_016024258.1|DSIM	LOC108163701|XP_017154625.1|DMIR
OG0005219	LOC6733663|XP_002080710.1|DSIM	LOC108159084|XP_017147528.1|DMIR
OG0005220	LOC6736358|XP_002083234.1|DSIM	LOC108151642|XP_017135837.1|DMIR
OG0005221	LOC6731607|XP_002078748.2|DSIM	LOC108163074|XP_017153643.1|DMIR
OG0005222	LOC6732580|XP_039154548.1|DSIM	LOC108162105|XP_033248993.1|DMIR
OG0005223	LOC6732200|XP_002079329.1|DSIM	LOC108163725|XP_017154667.1|DMIR
OG0005224	LOC6731542|XP_039154529.1|DSIM	LOC108162447|XP_017152678.2|DMIR
OG0005225	LOC6739181|XP_002076092.2|DSIM	LOC108162648|XP_017152967.1|DMIR
OG0005226	LOC6731428|XP_016024045.1|DSIM	LOC108162698|XP_017153037.1|DMIR
OG0005227	LOC6732502|XP_016025159.1|DSIM	LOC108161894|XP_017151778.1|DMIR
OG0005228	LOC6732503|XP_002079623.2|DSIM	LOC108161890|XP_017151774.1|DMIR
OG0005229	LOC6730502|XP_016022952.1|DSIM	LOC108162101|XP_017152150.1|DMIR
OG0005230	LOC6731943|XP_016024607.1|DSIM	LOC108161626|XP_017151412.1|DMIR
OG0005231	LOC6730399|XP_002077580.1|DSIM	LOC108163534|XP_017154376.1|DMIR
OG0005232	LOC6730775|XP_016023193.1|DSIM	LOC108163035|XP_017153573.1|DMIR
OG0005233	LOC6732381|XP_002079502.1|DSIM	LOC108162493|XP_017152735.1|DMIR
OG0005234	LOC27206202|XP_039150766.1|DSIM	LOC108163942|XP_033249258.1|DMIR
OG0005235	LOC6732707|XP_002079821.1|DSIM	LOC108161737|XP_017151550.1|DMIR
OG0005236	LOC6730953|XP_016023414.1|DSIM	LOC108163398|XP_017154149.1|DMIR
OG0005237	LOC6730950|XP_016023411.1|DSIM	LOC108162829|XP_017153247.1|DMIR
OG0005238	LOC6730949|XP_002078112.1|DSIM	LOC108161495|XP_017151259.1|DMIR
OG0005239	LOC6730669|XP_016023109.1|DSIM	LOC108162069|XP_017152103.1|DMIR
OG0005240	LOC6731802|XP_016024486.1|DSIM	LOC108161609|XP_017151397.2|DMIR
OG0005241	LOC6730539|XP_039150708.1|DSIM	LOC108162830|XP_033248700.1|DMIR
OG0005242	LOC27207753|XP_016024549.1|DSIM	LOC108162927|XP_033249645.1|DMIR
OG0005243	LOC6730503|XP_002077684.1|DSIM	LOC108162098|XP_017152148.1|DMIR
OG0005244	LOC6728320|XP_016034955.1|DSIM	LOC108155653|XP_017142094.1|DMIR
OG0005245	LOC6727032|XP_002102430.1|DSIM	LOC108155031|XP_017141083.1|DMIR
OG0005246	LOC6730455|XP_002077636.1|DSIM	LOC108161818|XP_017151667.1|DMIR
OG0005247	LOC6739497|XP_016029251.1|DSIM	LOC117193084|XP_033253700.1|DMIR, LOC108158713|XP_017146745.1|DMIR
OG0005248	LOC6728007|XP_016034605.1|DSIM	LOC108155150|XP_017141299.1|DMIR
OG0005249	LOC6727613|XP_016034202.1|DSIM	LOC108155612|XP_033245137.1|DMIR
OG0005250	LOC6733065|XP_016025766.1|DSIM	LOC108162369|XP_017152572.1|DMIR
OG0005251	LOC6731783|XP_016024474.1|DSIM	LOC108161319|XP_017151034.2|DMIR
OG0005252	LOC27209277|XP_016025494.1|DSIM	LOC108161923|XP_017151828.1|DMIR
OG0005253	LOC6733039|XP_016025729.1|DSIM	LOC108161796|XP_033248800.1|DMIR
OG0005254	LOC6732836|XP_002079949.2|DSIM	LOC108163449|XP_017154226.1|DMIR
OG0005255	LOC6732835|XP_016025560.1|DSIM	LOC108163448|XP_017154224.1|DMIR
OG0005256	LOC6740415|XP_002077271.1|DSIM	LOC117188833|XP_033249180.1|DMIR
