Orthogroup	DSIM.longest_only	DBIA.longest_only
OG0007002	LOC6732804|XP_016025518.1|DSIM	LOC108033675|XP_016963612.1|DBIA
OG0007003	LOC6734496|XP_016027622.1|DSIM	LOC108022518|XP_016946977.1|DBIA
OG0007004	LOC6730699|XP_016023133.1|DSIM	LOC108029170|XP_016956804.1|DBIA
OG0007005	LOC6732631|XP_016025331.1|DSIM	LOC108034126|XP_016964404.1|DBIA
OG0007007	LOC6731812|XP_002078947.1|DSIM	LOC108033957|XP_016964149.1|DBIA
OG0007008	LOC6730958|XP_016023417.1|DSIM	LOC108027699|XP_016954737.1|DBIA
OG0007009	LOC6731796|XP_002078931.1|DSIM	LOC108033912|XP_016964071.1|DBIA
OG0007010	LOC6732677|XP_016025397.1|DSIM	LOC108034145|XP_016964428.1|DBIA
OG0007011	LOC6728110|XP_016034728.1|DSIM	LOC108031186|XP_016959894.1|DBIA
OG0007012	LOC27209081|XP_016023508.1|DSIM	LOC108027676|XP_016954709.1|DBIA
OG0007013	LOC6731124|XP_016023672.1|DSIM	LOC108034258|XP_016964603.1|DBIA
OG0007014	LOC6731123|XP_016023665.1|DSIM	LOC108034098|XP_016964354.1|DBIA
OG0007015	LOC6730801|XP_039150916.1|DSIM	LOC108027761|XP_016954808.1|DBIA
OG0007016	LOC6731314|XP_016023885.1|DSIM	LOC108033685|XP_016963640.1|DBIA
OG0007017	LOC6730793|XP_016023207.1|DSIM	LOC108027858|XP_016954947.1|DBIA
OG0007018	LOC6732165|XP_016024853.1|DSIM	LOC108032648|XP_016962086.1|DBIA
OG0007019	LOC6739552|XP_016025899.1|DSIM	LOC108022046|XP_016946379.1|DBIA
OG0007020	LOC6733095|XP_002080172.2|DSIM	LOC108034364|XP_016964743.1|DBIA
OG0007021	LOC27207783|XP_039151865.1|DSIM	LOC108029186|XP_016956847.1|DBIA
OG0007022	LOC6730919|XP_002078083.1|DSIM	LOC108029126|XP_016956733.1|DBIA
OG0007023	LOC27206510|XP_016024450.1|DSIM	LOC108034948|XP_016965721.1|DBIA
OG0007024	LOC6727608|XP_016034199.1|DSIM	LOC108025387|XP_016951353.1|DBIA
OG0007025	LOC6725168|XP_002106194.2|DSIM	LOC108024248|XP_016949619.1|DBIA
OG0007026	LOC6730460|XP_016022917.1|DSIM	LOC108029082|XP_016956658.1|DBIA
OG0007027	LOC6730810|XP_002077978.1|DSIM	LOC108027924|XP_016955037.1|DBIA
OG0007028	LOC6730443|XP_016022906.1|DSIM	LOC108029054|XP_016956605.1|DBIA
OG0007029	LOC6732567|XP_002079686.1|DSIM	LOC108035207|XP_016966210.1|DBIA
OG0007030	LOC6725498|XP_016038623.1|DSIM	LOC108023750|XP_016948877.1|DBIA
OG0007031	LOC27209260|XP_016033114.1|DSIM	LOC108024276|XP_016949658.1|DBIA
OG0007032	LOC6739071|XP_002085865.1|DSIM	LOC108030918|XP_016959602.1|DBIA
OG0007033	LOC6732321|XP_002079449.2|DSIM	LOC108032652|XP_016962096.1|DBIA
OG0007034	LOC27206525|XP_016023175.1|DSIM	LOC108027813|XP_016954880.1|DBIA
OG0007035	LOC6725878|XP_002106874.1|DSIM	LOC108023923|XP_016949097.1|DBIA
OG0007036	LOC6738816|XP_016032629.1|DSIM	LOC108028337|XP_016955577.1|DBIA
OG0007037	LOC6729124|XP_002104445.1|DSIM	LOC108031782|XP_016960985.1|DBIA
OG0007038	LOC6735779|XP_039147491.1|DSIM	LOC108026743|XP_016953352.1|DBIA
OG0007039	LOC6733845|XP_002080889.2|DSIM	LOC108022441|XP_016946830.1|DBIA
OG0007040	LOC6732089|XP_002079221.1|DSIM	LOC108033805|XP_016963912.1|DBIA
OG0007041	LOC6733087|XP_039147008.1|DSIM	LOC108033997|XP_016964213.1|DBIA
OG0007042	LOC6731588|XP_016024265.1|DSIM	LOC108032810|XP_016962312.1|DBIA
OG0007043	LOC6726815|XP_016033316.1|DSIM	LOC108023809|XP_016948938.1|DBIA
OG0007044	LOC6731336|XP_016023933.1|DSIM	LOC108034225|XP_016964559.1|DBIA
OG0007045	LOC6727400|XP_016033946.1|DSIM	LOC108031700|XP_016960849.1|DBIA
OG0007046	LOC6726762|XP_002102171.1|DSIM	LOC108032938|XP_016962499.1|DBIA
OG0007047	LOC6731047|XP_002078208.2|DSIM	LOC108028991|XP_016956521.1|DBIA
OG0007048	LOC6730643|XP_016023079.1|DSIM	LOC108032644|XP_016962080.1|DBIA
OG0007049	LOC6730959|XP_002078122.2|DSIM	LOC108027806|XP_016954874.1|DBIA
OG0007050	LOC6731343|XP_002078499.1|DSIM	LOC108034252|XP_016964595.1|DBIA
OG0007051	LOC6730915|XP_016023355.1|DSIM	LOC108029103|XP_016956697.1|DBIA
OG0007052	LOC6740711|XP_039153002.1|DSIM	LOC108023211|XP_016947964.1|DBIA
OG0007053	LOC6728022|XP_002103374.1|DSIM	LOC108031762|XP_016960959.1|DBIA
OG0007054	LOC6736130|XP_002083030.1|DSIM	LOC108023044|XP_016947773.1|DBIA
OG0007055	LOC6734754|XP_016027961.1|DSIM	LOC108036482|XP_016968152.1|DBIA
OG0007056	LOC27206276|XP_016030193.1|DSIM	LOC108035635|XP_016966825.1|DBIA
OG0007057	LOC6740184|XP_016039847.1|DSIM	LOC108023213|XP_016947968.1|DBIA
OG0007058	LOC6724974|XP_039153223.1|DSIM	LOC108025943|XP_016952130.1|DBIA
OG0007059	LOC6731392|XP_002078545.1|DSIM	LOC108033892|XP_016964032.1|DBIA
OG0007060	LOC6731389|XP_016024009.1|DSIM	LOC108033360|XP_016963160.1|DBIA
OG0007061	LOC6731388|XP_016024007.1|DSIM	LOC108033351|XP_016963149.1|DBIA
OG0007062	LOC6730429|XP_002077610.1|DSIM	LOC108029123|XP_016956729.1|DBIA
OG0007063	LOC6731511|XP_016024185.1|DSIM	LOC108036134|XP_016967608.1|DBIA
OG0007064	LOC6733669|XP_002080716.1|DSIM	LOC108036547|XP_016968264.1|DBIA
OG0007065	LOC6738548|XP_002085353.2|DSIM	LOC108028798|XP_016956271.1|DBIA
OG0007066	LOC6738120|XP_002084933.1|DSIM	LOC108030523|XP_016958901.1|DBIA
OG0007067	LOC6731902|XP_002079037.1|DSIM	LOC108034053|XP_016964296.1|DBIA
OG0007068	LOC6739229|XP_016024385.1|DSIM	LOC108034044|XP_016964284.1|DBIA
OG0007069	LOC6726634|XP_039146922.1|DSIM	LOC108032581|XP_016961974.1|DBIA
OG0007070	LOC27206619|XP_039148089.1|DSIM	LOC108029732|XP_016957708.1|DBIA
OG0007071	LOC27209168|XP_016029566.1|DSIM	LOC108022883|XP_016947569.1|DBIA
OG0007072	LOC6726642|XP_002102055.1|DSIM	LOC108024978|XP_016950713.1|DBIA
OG0007073	LOC6730956|XP_002078119.1|DSIM	LOC108027832|XP_016954907.1|DBIA
OG0007074	LOC6735938|XP_002082848.1|DSIM	LOC108026912|XP_016953610.1|DBIA
OG0007075	LOC6730651|XP_016023088.1|DSIM	LOC108032562|XP_016961932.1|DBIA
OG0007076	LOC6734466|XP_002081485.1|DSIM	LOC108022877|XP_016947561.1|DBIA
OG0007077	LOC27206552|XP_016024556.1|DSIM	LOC108033487|XP_016963315.1|DBIA
OG0007078	LOC6730806|XP_016023236.1|DSIM	LOC108027840|XP_016954917.1|DBIA
OG0007079	LOC6730805|XP_016023233.1|DSIM	LOC108027839|XP_016954915.1|DBIA
OG0007080	LOC6731618|XP_016024298.1|DSIM	LOC108032712|XP_016962179.1|DBIA
OG0007081	LOC6731217|XP_002078376.1|DSIM	LOC108033886|XP_016964020.1|DBIA
OG0007082	LOC6730402|XP_002077583.2|DSIM	LOC108036844|XP_016968697.1|DBIA
OG0007083	LOC6732070|XP_002079202.2|DSIM	LOC108033543|XP_016963377.1|DBIA
OG0007084	LOC6726153|XP_016039683.1|DSIM	LOC108033158|XP_016962876.1|DBIA
OG0007085	LOC6730602|XP_016023043.1|DSIM	LOC108027865|XP_016954964.1|DBIA
OG0007086	LOC6732508|XP_002079628.1|DSIM	LOC108033708|XP_016963717.1|DBIA
OG0007087	LOC6738598|XP_016032443.1|DSIM	LOC108035966|XP_016967272.1|DBIA
OG0007088	LOC6732918|XP_016025638.1|DSIM	LOC108033765|XP_016963841.1|DBIA
OG0007089	LOC6730497|XP_002077678.1|DSIM	LOC108029233|XP_016956916.1|DBIA
OG0007090	LOC6730696|XP_016023122.1|DSIM	LOC108028975|XP_016956503.1|DBIA
OG0007091	LOC6732494|XP_002079614.1|DSIM	LOC108034198|XP_016964516.1|DBIA
OG0007092	LOC6727659|XP_039150426.1|DSIM	LOC108031721|XP_016960879.1|DBIA
OG0007093	LOC6731660|XP_002078800.1|DSIM	LOC108032626|XP_016962053.1|DBIA
OG0007094	LOC6731659|XP_002078799.1|DSIM	LOC108032409|XP_016961718.1|DBIA
OG0007095	LOC6732813|XP_002079926.1|DSIM	LOC108036165|XP_016967644.1|DBIA
OG0007096	LOC6732867|XP_002079977.1|DSIM	LOC108032734|XP_016962204.1|DBIA
OG0007097	LOC6733032|XP_002080111.1|DSIM	LOC108033278|XP_016963033.1|DBIA
OG0007098	LOC6733014|XP_016025718.2|DSIM	LOC108034278|XP_016964626.1|DBIA
OG0007099	LOC6728275|XP_002103624.1|DSIM	LOC108023561|XP_016948642.1|DBIA
OG0007100	LOC6731242|XP_002078401.2|DSIM	LOC108033844|XP_016963961.1|DBIA
OG0007101	LOC6732547|XP_002079666.1|DSIM	LOC108035083|XP_016965993.1|DBIA
OG0007102	LOC6730412|XP_016022879.1|DSIM	LOC108036858|XP_016968720.1|DBIA
OG0007103	LOC6731689|XP_002078825.2|DSIM	LOC108032621|XP_016962048.1|DBIA
OG0007104	LOC6731923|XP_039151475.1|DSIM	LOC108034265|XP_016964613.1|DBIA
OG0007105	LOC6731810|XP_002078945.1|DSIM	LOC108034230|XP_016964567.1|DBIA
OG0007106	LOC6730490|XP_016022944.1|DSIM	LOC108029183|XP_016956837.1|DBIA
OG0007107	LOC6730639|XP_016023075.1|DSIM	LOC108032673|XP_016962124.1|DBIA
OG0007108	LOC6730994|XP_002078155.1|DSIM	LOC108027888|XP_016954995.1|DBIA
OG0007109	LOC6732742|XP_002079856.1|DSIM	LOC108033921|XP_016964081.1|DBIA
OG0007110	LOC6730804|XP_016023232.1|DSIM	LOC108027819|XP_016954887.1|DBIA
OG0007111	LOC6731363|XP_039146954.1|DSIM	LOC108033628|XP_016963520.1|DBIA
OG0007112	LOC6730452|XP_002077633.1|DSIM	LOC108029098|XP_016956678.1|DBIA
OG0007113	LOC6729513|XP_016036186.1|DSIM	LOC108026457|XP_016952887.1|DBIA
OG0007114	LOC6732045|XP_002079177.1|DSIM	LOC108034274|XP_016964621.1|DBIA
OG0007115	LOC6732122|XP_002079254.2|DSIM	LOC108034177|XP_016964479.1|DBIA
OG0007116	LOC6731416|XP_002078568.1|DSIM	LOC108036738|XP_016968535.1|DBIA
OG0007117	LOC6730543|XP_002077722.1|DSIM	LOC108027892|XP_016954999.1|DBIA
OG0007118	LOC6731983|XP_002079117.1|DSIM	LOC108033337|XP_016963112.1|DBIA
OG0007119	LOC6725395|XP_016038462.1|DSIM	LOC108023798|XP_016948926.1|DBIA
OG0007120	LOC6725136|XP_016038107.1|DSIM	LOC108023512|XP_016948545.1|DBIA
OG0007121	LOC6725964|XP_002106947.1|DSIM	LOC108025994|XP_016952176.1|DBIA
OG0007122	LOC6726452|XP_016040026.1|DSIM	LOC108024209|XP_016949551.1|DBIA
OG0007123	LOC27209228|XP_016040031.1|DSIM	LOC108024089|XP_016949353.1|DBIA
OG0007124	LOC6737857|XP_016031623.1|DSIM	LOC108035938|XP_016967221.1|DBIA
OG0007125	LOC6737950|XP_016031700.1|DSIM	LOC108034497|XP_016964892.1|DBIA
OG0007126	LOC6738123|XP_002084936.1|DSIM	LOC108030673|XP_016959190.1|DBIA
OG0007127	LOC6738828|XP_002085628.1|DSIM	LOC108028735|XP_016956190.1|DBIA
OG0007128	LOC6737948|XP_016031699.1|DSIM	LOC108028062|XP_016955192.1|DBIA
OG0007129	LOC6737949|XP_002084768.1|DSIM	LOC108034483|XP_016964877.1|DBIA
OG0007130	LOC6738823|XP_002085623.1|DSIM	LOC108028058|XP_016955186.1|DBIA
OG0007131	LOC6739088|XP_016032929.1|DSIM	LOC108030849|XP_016959476.1|DBIA
OG0007132	LOC6739092|XP_016032932.1|DSIM	LOC108030903|XP_016959570.1|DBIA
OG0007133	LOC6738352|XP_002085162.1|DSIM	LOC108035133|XP_016966064.1|DBIA
OG0007134	LOC6738240|XP_002085052.1|DSIM	LOC108030662|XP_016959173.1|DBIA
OG0007135	LOC6738248|XP_002085060.1|DSIM	LOC108034656|XP_016965083.1|DBIA
OG0007136	LOC6738748|XP_016032559.1|DSIM	LOC108028013|XP_016955131.1|DBIA
OG0007137	LOC6724819|XP_016037598.1|DSIM	LOC108024147|XP_016949423.1|DBIA
OG0007138	LOC6725091|XP_016038065.1|DSIM	LOC108021952|XP_016946268.1|DBIA
OG0007139	LOC6726466|XP_039152616.1|DSIM	LOC108024167|XP_016949471.1|DBIA
OG0007140	LOC6739948|XP_039152526.1|DSIM	LOC108023609|XP_016948705.1|DBIA
OG0007142	LOC6738726|XP_002085527.1|DSIM	LOC108030854|XP_016959485.1|DBIA
OG0007143	LOC6730092|XP_016036860.1|DSIM	LOC108025337|XP_016951258.1|DBIA
OG0007144	LOC6728852|XP_016035538.1|DSIM	LOC108031949|XP_016961223.1|DBIA
OG0007145	LOC6729418|XP_002104733.1|DSIM	LOC108025973|XP_016952155.1|DBIA
OG0007146	LOC6729715|XP_002105021.1|DSIM	LOC108025549|XP_016951570.1|DBIA
OG0007147	LOC6728322|XP_002103671.1|DSIM	LOC108032085|XP_016961398.1|DBIA
OG0007148	LOC6725375|XP_039154013.1|DSIM	LOC108022014|XP_016946343.1|DBIA
OG0007149	LOC27206323|XP_016026379.1|DSIM	LOC108036479|XP_016968148.1|DBIA
OG0007150	LOC6739087|XP_016032928.1|DSIM	LOC108030902|XP_016959569.1|DBIA
OG0007151	LOC6737438|XP_002084275.1|DSIM	LOC108034596|XP_016965018.1|DBIA
OG0007152	LOC6726471|XP_002107428.2|DSIM	LOC108024011|XP_016949258.1|DBIA
OG0007153	LOC6740247|XP_002077127.1|DSIM	LOC108023925|XP_016949099.1|DBIA
OG0007154	LOC6734849|XP_002081850.1|DSIM	LOC108036568|XP_016968304.1|DBIA
OG0007155	LOC6734592|XP_002081600.1|DSIM	LOC108026972|XP_016953677.1|DBIA
OG0007156	LOC6727280|XP_002102669.2|DSIM	LOC108031809|XP_016961021.1|DBIA
OG0007157	LOC6726872|XP_016033378.1|DSIM	LOC108027320|XP_016954213.1|DBIA
OG0007158	LOC6736592|XP_002083454.2|DSIM	LOC108035052|XP_016965920.1|DBIA
OG0007159	LOC6724852|XP_016037635.2|DSIM	LOC108023401|XP_016948340.1|DBIA
OG0007160	LOC6728519|XP_016035176.1|DSIM	LOC108024754|XP_016950352.1|DBIA
OG0007161	LOC6724753|XP_016037492.1|DSIM	LOC108023463|XP_016948467.1|DBIA
OG0007162	LOC6725629|XP_016038845.1|DSIM	LOC108025691|XP_016951714.1|DBIA
OG0007163	LOC6730364|XP_002105646.1|DSIM	LOC108023852|XP_016948988.1|DBIA
OG0007164	LOC6730363|XP_002105645.1|DSIM	LOC108023866|XP_016949019.1|DBIA
OG0007165	LOC6725698|XP_039153359.1|DSIM	LOC108035996|XP_016967364.1|DBIA
OG0007166	LOC6737286|XP_016031003.1|DSIM	LOC108035430|XP_016966550.1|DBIA
OG0007167	LOC6726051|XP_002107033.1|DSIM	LOC108033140|XP_016962852.1|DBIA
OG0007168	LOC6726468|XP_016040077.1|DSIM	LOC108024036|XP_016949299.1|DBIA
OG0007169	LOC27207671|XP_016037787.1|DSIM	LOC108023448|XP_016948429.1|DBIA
OG0007170	LOC6726670|XP_016033162.1|DSIM	LOC108024943|XP_016950648.1|DBIA
OG0007171	LOC6725798|XP_016039121.1|DSIM	LOC108036192|XP_016967675.1|DBIA
OG0007172	LOC27208559|XP_016037645.1|DSIM	LOC108023522|XP_016948563.1|DBIA
OG0007173	LOC6724856|XP_002105895.2|DSIM	LOC108023486|XP_016948500.1|DBIA
OG0007174	LOC6729142|XP_016035796.1|DSIM	LOC108032133|XP_016961456.1|DBIA
OG0007175	LOC6737858|XP_016031625.1|DSIM	LOC108035963|XP_016967265.1|DBIA
OG0007176	LOC6729576|XP_002104884.1|DSIM	LOC108026454|XP_016952883.1|DBIA
OG0007177	LOC6726814|XP_002102221.1|DSIM	LOC108023817|XP_016948952.1|DBIA
OG0007178	LOC6728886|XP_016035579.1|DSIM	LOC108031703|XP_016960853.1|DBIA
OG0007179	LOC6727051|XP_002102448.1|DSIM	LOC108027316|XP_016954205.1|DBIA
OG0007180	LOC6726811|XP_002102218.2|DSIM	LOC108023821|XP_016948957.1|DBIA
OG0007181	LOC6724966|XP_002106002.1|DSIM	LOC108023556|XP_016948629.1|DBIA
OG0007182	LOC6727426|XP_016033993.1|DSIM	LOC108032182|XP_016961526.1|DBIA
OG0007183	LOC6727424|XP_039151790.1|DSIM	LOC108031476|XP_016960426.1|DBIA
OG0007184	LOC6727428|XP_002102809.2|DSIM	LOC108030961|XP_016959649.1|DBIA
OG0007185	LOC6730969|XP_002078131.2|DSIM	LOC108027928|XP_016955043.1|DBIA
OG0007186	LOC6727849|XP_016034430.1|DSIM	LOC108024624|XP_016950155.1|DBIA
OG0007187	LOC6729695|XP_039150364.1|DSIM	LOC108025258|XP_016951104.1|DBIA
OG0007188	LOC6729489|XP_039151070.1|DSIM	LOC108031832|XP_016961064.1|DBIA
OG0007189	LOC6728774|XP_002104109.1|DSIM	LOC108024748|XP_016950344.1|DBIA
OG0007190	LOC6728488|XP_039151222.1|DSIM	LOC108025075|XP_016950822.1|DBIA
OG0007191	LOC6738474|XP_002085281.1|DSIM	LOC108028634|XP_016956046.1|DBIA
OG0007192	LOC27207641|XP_016039227.1|DSIM	LOC108024000|XP_016949229.1|DBIA
OG0007193	LOC27206642|XP_016039231.1|DSIM	LOC108023999|XP_016949228.1|DBIA
OG0007194	LOC27208351|XP_016038147.1|DSIM	LOC108032531|XP_016961884.1|DBIA
OG0007195	LOC6726740|XP_002102151.1|DSIM	LOC108032872|XP_016962361.1|DBIA
OG0007196	LOC6739682|XP_016036569.1|DSIM	LOC108024591|XP_016950087.1|DBIA
OG0007197	LOC6738041|XP_016031865.1|DSIM	LOC108035222|XP_016966239.1|DBIA
OG0007198	LOC6727429|XP_016033997.1|DSIM	LOC108031155|XP_016959859.1|DBIA
OG0007199	LOC6727593|XP_002102972.2|DSIM	LOC108024251|XP_016949626.1|DBIA
OG0007200	LOC6728469|XP_016035112.1|DSIM	LOC108025243|XP_016951079.1|DBIA
OG0007201	LOC6737814|XP_002084642.2|DSIM	LOC108035680|XP_016966879.1|DBIA
OG0007202	LOC6738338|XP_016032183.1|DSIM	LOC108034867|XP_016965536.1|DBIA
OG0007203	LOC6738334|XP_016032180.1|DSIM	LOC108034863|XP_016965527.1|DBIA
OG0007204	LOC6740152|XP_002077032.2|DSIM	LOC108025788|XP_016951906.1|DBIA
OG0007205	LOC6738333|XP_002085143.1|DSIM	LOC108035639|XP_016966833.1|DBIA
OG0007206	LOC6728495|XP_016035130.1|DSIM	LOC108026220|XP_016952532.1|DBIA
OG0007207	LOC6729573|XP_002104881.1|DSIM	LOC108026255|XP_016952598.1|DBIA
OG0007208	LOC6728772|XP_016035450.1|DSIM	LOC108024604|XP_016950108.1|DBIA
OG0007209	LOC6728771|XP_002104106.1|DSIM	LOC108024606|XP_016950110.1|DBIA
OG0007210	LOC6727434|XP_002102815.1|DSIM	LOC108031985|XP_016961268.1|DBIA
OG0007211	LOC6727148|XP_039151213.1|DSIM	LOC108026334|XP_016952726.1|DBIA
OG0007212	LOC6730170|XP_002105461.1|DSIM	LOC108025463|XP_016951454.1|DBIA
OG0007213	LOC27207143|XP_016028084.1|DSIM	LOC108036542|XP_016968254.1|DBIA
OG0007214	LOC6737638|XP_016031408.1|DSIM	LOC108028491|XP_016955850.1|DBIA
OG0007215	LOC6728522|XP_002103867.1|DSIM	LOC108024353|XP_016949744.1|DBIA
OG0007216	LOC6730259|XP_016037033.1|DSIM	LOC108025070|XP_016950817.1|DBIA
OG0007217	LOC27206633|XP_016029300.1|DSIM	LOC108026782|XP_016953429.1|DBIA
OG0007218	LOC6730376|XP_002105658.1|DSIM	LOC108023882|XP_016949055.1|DBIA
OG0007219	LOC6728031|XP_016034646.1|DSIM	LOC108031710|XP_016960864.1|DBIA
OG0007220	LOC6727516|XP_039150604.1|DSIM	LOC108032201|XP_016961548.1|DBIA
OG0007221	LOC6729710|XP_016036369.1|DSIM	LOC108025023|XP_016950767.1|DBIA
OG0007222	LOC6727954|XP_016034551.1|DSIM	LOC108026162|XP_016952384.1|DBIA
OG0007223	LOC6730370|XP_002105652.1|DSIM	LOC108023870|XP_016949038.1|DBIA
OG0007224	LOC6727480|XP_016034069.2|DSIM	LOC108032086|XP_016961399.1|DBIA
OG0007225	LOC6727993|XP_002103345.1|DSIM	LOC108031992|XP_016961275.1|DBIA
OG0007226	LOC6728905|XP_002104235.1|DSIM	LOC108031500|XP_016960490.1|DBIA
OG0007227	LOC6736918|XP_002083765.1|DSIM	LOC108028821|XP_016956297.1|DBIA
OG0007228	LOC6736766|XP_016030389.1|DSIM	LOC108035626|XP_016966808.1|DBIA
OG0007229	LOC6727213|XP_002102605.1|DSIM	LOC108027257|XP_016954108.1|DBIA
OG0007230	LOC6727617|XP_016034212.1|DSIM	LOC108024858|XP_016950492.1|DBIA
OG0007231	LOC6728412|XP_039150661.1|DSIM	LOC108031861|XP_016961104.1|DBIA
OG0007232	LOC6736823|XP_016030482.1|DSIM	LOC108034833|XP_016965434.1|DBIA
OG0007233	LOC6736826|XP_016030484.1|DSIM	LOC108035445|XP_016966569.1|DBIA
OG0007234	LOC6736834|XP_002083690.1|DSIM	LOC108034568|XP_016964988.1|DBIA
OG0007235	LOC6736831|XP_039149345.1|DSIM	LOC108035417|XP_016966528.1|DBIA
OG0007236	LOC6727170|XP_002102563.1|DSIM	LOC108031221|XP_016959946.1|DBIA
OG0007237	LOC6728908|XP_002104238.1|DSIM	LOC108031502|XP_016960493.1|DBIA
OG0007238	LOC6724740|XP_016037425.1|DSIM	LOC108035891|XP_016967137.1|DBIA
OG0007239	LOC6726721|XP_016033200.1|DSIM	LOC108032939|XP_016962500.1|DBIA
OG0007240	LOC6727588|XP_016034181.1|DSIM	LOC108023729|XP_016948859.1|DBIA
OG0007241	LOC6726308|XP_002107269.2|DSIM	LOC108023350|XP_016948183.1|DBIA
OG0007242	LOC6726309|XP_016039853.1|DSIM	LOC108023347|XP_016948176.1|DBIA
OG0007243	LOC6725833|XP_016039154.1|DSIM	LOC108032962|XP_016962521.1|DBIA
OG0007244	LOC6727920|XP_002103275.1|DSIM	LOC108026068|XP_016952252.1|DBIA
OG0007245	LOC6730251|XP_016037021.1|DSIM	LOC108025342|XP_016951265.1|DBIA
OG0007246	LOC6728345|XP_002103693.1|DSIM	LOC108027184|XP_016953974.1|DBIA
OG0007247	LOC6734452|XP_016027576.1|DSIM	LOC108036608|XP_016968358.1|DBIA
OG0007248	LOC6724757|XP_016037496.1|DSIM	LOC108023276|XP_016948051.1|DBIA
OG0007249	LOC27209339|XP_039153961.1|DSIM	LOC108024567|XP_016950051.1|DBIA
OG0007250	LOC6725599|XP_002106606.1|DSIM	LOC108025794|XP_016951914.1|DBIA
OG0007251	LOC6728892|XP_002104225.1|DSIM	LOC108031601|XP_016960668.1|DBIA
OG0007252	LOC6728709|XP_002104045.3|DSIM	LOC108032122|XP_016961444.1|DBIA
OG0007253	LOC6739653|XP_002076549.1|DSIM	LOC108035314|XP_016966377.1|DBIA
OG0007254	LOC6727603|XP_016034196.1|DSIM	LOC108025246|XP_016951089.1|DBIA
OG0007255	LOC6726420|XP_002107377.1|DSIM	LOC108027530|XP_016954463.1|DBIA
OG0007256	LOC6726813|XP_002102220.1|DSIM	LOC108023818|XP_016948954.1|DBIA
OG0007257	LOC6727853|XP_002103208.2|DSIM	LOC108023824|XP_016948963.1|DBIA
OG0007258	LOC6727851|XP_039151434.1|DSIM	LOC108023842|XP_016948979.1|DBIA
OG0007259	LOC27208051|XP_016037618.1|DSIM	LOC108024173|XP_016949482.1|DBIA
OG0007260	LOC6737786|XP_002084614.1|DSIM	LOC108034548|XP_016964964.1|DBIA
OG0007261	LOC6734914|XP_002081911.2|DSIM	LOC108022348|XP_016946699.1|DBIA
OG0007262	LOC27206369|XP_016037760.1|DSIM	LOC108023280|XP_016948061.1|DBIA
OG0007263	LOC6738853|XP_002085653.1|DSIM	LOC108028783|XP_016956252.1|DBIA
OG0007264	LOC6739107|XP_016032957.1|DSIM	LOC108030876|XP_016959520.1|DBIA
OG0007265	LOC6725298|XP_002106316.1|DSIM	LOC108023484|XP_016948496.1|DBIA
OG0007266	LOC6727318|XP_039151095.1|DSIM	LOC108031566|XP_016960609.1|DBIA
OG0007267	LOC6727610|XP_002102989.1|DSIM	LOC108023915|XP_016949092.1|DBIA
OG0007268	LOC6735059|XP_002082036.1|DSIM	LOC108022682|XP_016947242.1|DBIA
OG0007269	LOC6724847|XP_016037630.1|DSIM	LOC108024258|XP_016949634.1|DBIA
OG0007270	LOC6728115|XP_016034736.1|DSIM	LOC108031434|XP_016960335.1|DBIA
OG0007271	LOC6727918|XP_002103273.1|DSIM	LOC108026358|XP_016952753.1|DBIA
OG0007272	LOC6736917|XP_002083764.1|DSIM	LOC108028460|XP_016955805.1|DBIA
OG0007273	LOC6728559|XP_016035194.1|DSIM	LOC108024822|XP_016950441.1|DBIA
OG0007274	LOC6728702|XP_016035371.1|DSIM	LOC108031063|XP_016959758.1|DBIA
OG0007275	LOC6736665|XP_016030287.1|DSIM	LOC108035573|XP_016966733.1|DBIA
OG0007276	LOC27208413|XP_016030286.1|DSIM	LOC108035493|XP_016966633.1|DBIA
OG0007277	LOC6739022|XP_016032860.1|DSIM	LOC108030891|XP_016959553.1|DBIA
OG0007278	LOC6737364|XP_002084202.1|DSIM	LOC108030464|XP_016958852.1|DBIA
OG0007279	LOC6737498|XP_016031293.1|DSIM	LOC108035194|XP_016966173.1|DBIA
OG0007280	LOC6738953|XP_016032781.1|DSIM	LOC108028492|XP_016955855.1|DBIA
OG0007281	LOC6729623|XP_002104931.1|DSIM	LOC108026270|XP_016952620.1|DBIA
OG0007282	LOC6729624|XP_016036259.1|DSIM	LOC108026269|XP_016952619.1|DBIA
OG0007283	LOC6729718|XP_002105024.1|DSIM	LOC108025083|XP_016950831.1|DBIA
OG0007284	LOC6727542|XP_002102922.1|DSIM	LOC108024613|XP_016950129.1|DBIA
OG0007285	LOC6726456|XP_002107413.3|DSIM	LOC108024231|XP_016949592.1|DBIA
OG0007286	LOC6726457|XP_016040035.1|DSIM	LOC108024184|XP_016949509.1|DBIA
OG0007287	LOC6730496|XP_002077677.1|DSIM	LOC108029234|XP_016956917.1|DBIA
OG0007288	LOC6725280|XP_039153752.1|DSIM	LOC108023528|XP_016948579.1|DBIA
OG0007289	LOC27206361|XP_016038280.1|DSIM	LOC108033079|XP_016962737.1|DBIA
OG0007290	LOC6727597|XP_002102976.1|DSIM	LOC108025415|XP_016951389.1|DBIA
OG0007291	LOC6725150|XP_016038149.1|DSIM	LOC108032486|XP_016961798.1|DBIA
OG0007292	LOC6726073|XP_002107055.2|DSIM	LOC108032982|XP_016962548.1|DBIA
OG0007293	LOC27206843|XP_039150612.1|DSIM	LOC108025393|XP_016951358.1|DBIA
OG0007294	LOC6728025|XP_002103377.1|DSIM	LOC108031831|XP_016961061.1|DBIA
