Orthogroup	DSIM.longest_only	DPSE.longest_only
OG0004818	LOC6728945|XP_002104273.1|DSIM	LOC4801817|XP_001358850.1|DPSE
OG0004819	LOC27207013|XP_016035839.1|DSIM	LOC4800577|XP_001357828.2|DPSE
OG0004820	LOC6728693|XP_002104029.2|DSIM	LOC4800774|XP_033233983.1|DPSE
OG0004821	LOC6730147|XP_016036912.1|DSIM	LOC4800305|XP_015038741.2|DPSE
OG0004822	LOC6728102|XP_016034715.1|DSIM	LOC4801946|XP_015037488.2|DPSE
OG0004823	LOC6739718|XP_016034814.1|DSIM	LOC6897136|XP_015037137.2|DPSE
OG0004824	LOC6728187|XP_002103536.1|DSIM	LOC4801297|XP_001358416.3|DPSE
OG0004825	LOC27207450|XP_016037326.1|DSIM	LOC4811807|XP_033237323.1|DPSE
OG0004826	LOC6726900|XP_002102302.1|DSIM	LOC4801927|XP_001358945.3|DPSE
OG0004827	LOC6726672|XP_002102083.1|DSIM	LOC4802750|XP_001359611.1|DPSE
OG0004828	LOC6729283|XP_002104603.1|DSIM	LOC4801566|XP_001358638.1|DPSE
OG0004829	LOC6729351|XP_002104667.1|DSIM	LOC4801776|XP_001358815.3|DPSE
OG0004830	LOC6728372|XP_016034984.1|DSIM	LOC4800825|XP_015038653.2|DPSE
OG0004831	LOC6736970|XP_002083817.1|DSIM	LOC4813658|XP_001353837.2|DPSE
OG0004832	LOC6728332|XP_002103681.1|DSIM	LOC4800525|XP_001357790.1|DPSE
OG0004833	LOC6726834|XP_002102241.1|DSIM	LOC4802678|XP_001359548.1|DPSE
OG0004834	LOC6729273|XP_002104593.1|DSIM	LOC4800576|XP_001357827.1|DPSE
OG0004835	LOC6729270|XP_002104590.1|DSIM	LOC4800574|XP_001357825.2|DPSE
OG0004836	LOC6729213|XP_002104534.1|DSIM	LOC4801226|XP_001358349.3|DPSE
OG0004837	LOC6738899|XP_016032721.1|DSIM	LOC4812243|XP_001353006.3|DPSE
OG0004838	LOC27208934|XP_016035244.1|DSIM	LOC13036329|XP_003736664.2|DPSE
OG0004839	LOC6728613|XP_016035247.1|DSIM	LOC4802114|XP_003736665.2|DPSE
OG0004840	LOC6729392|XP_016036038.1|DSIM	LOC4802166|XP_001359139.3|DPSE
OG0004841	LOC6732385|XP_002079506.1|DSIM	LOC4817840|XP_001357357.3|DPSE
OG0004842	LOC6730050|XP_002105343.2|DSIM	LOC6896774|XP_002136980.2|DPSE
OG0004843	LOC6727563|XP_016034161.1|DSIM	LOC117183243|XP_033232377.1|DPSE, LOC4801448|XP_001358542.2|DPSE
OG0004844	LOC6732147|XP_016024834.1|DSIM	LOC4816426|XP_033236434.1|DPSE
OG0004845	LOC6726777|XP_016033258.1|DSIM	LOC6897624|XP_002137768.2|DPSE
OG0004846	LOC6730868|XP_002078032.1|DSIM	LOC4817343|XP_015035800.2|DPSE
OG0004847	LOC6730867|XP_002078031.1|DSIM	LOC4817143|XP_001356410.1|DPSE
OG0004848	LOC6727761|XP_002103123.1|DSIM	LOC4802091|XP_033240046.1|DPSE
OG0004849	LOC6731441|XP_016024075.1|DSIM	LOC4817010|XP_001356520.3|DPSE
OG0004850	LOC6727020|XP_016033509.1|DSIM	LOC4802254|XP_033232718.1|DPSE
OG0004851	LOC6727018|XP_002102416.1|DSIM	LOC4802256|XP_033232698.1|DPSE
OG0004852	LOC6727003|XP_016033495.1|DSIM	LOC4802258|XP_002137681.2|DPSE
OG0004853	LOC6735528|XP_002082464.2|DSIM	LOC4803774|XP_015039343.2|DPSE
OG0004854	LOC6737779|XP_016031557.1|DSIM	LOC6900440|XP_015042767.2|DPSE
OG0004855	LOC6739636|XP_002076532.1|DSIM	LOC6900755|XP_002135114.3|DPSE
OG0004856	LOC6737179|XP_039149968.1|DSIM	LOC4812248|XP_033238732.1|DPSE
OG0004857	LOC6736433|XP_039149747.1|DSIM	LOC4813081|XP_001353569.3|DPSE
OG0004858	LOC6737184|XP_039150202.1|DSIM	LOC4812378|XP_033237976.1|DPSE
OG0004859	LOC6737187|XP_002084033.1|DSIM	LOC4812062|XP_001352518.2|DPSE
OG0004860	LOC6736502|XP_016030081.1|DSIM	LOC4814151|XP_001354294.1|DPSE
OG0004861	LOC6737484|XP_039150209.1|DSIM	LOC4813529|XP_033237632.1|DPSE
OG0004862	LOC6737495|XP_039149020.1|DSIM	LOC6900735|XP_033241263.1|DPSE
OG0004863	LOC6736916|XP_016030565.1|DSIM	LOC4813226|XP_001353862.4|DPSE
OG0004864	LOC6736768|XP_002083624.1|DSIM	LOC4813213|XP_001353887.3|DPSE
OG0004865	LOC6729892|XP_002105195.1|DSIM	LOC4800687|XP_001357913.2|DPSE
OG0004866	LOC6737103|XP_002083950.1|DSIM	LOC4812988|XP_001353463.2|DPSE
OG0004867	LOC6734053|XP_016027061.1|DSIM	LOC6898950|XP_002138911.3|DPSE
OG0004868	LOC6733184|XP_016026068.1|DSIM	LOC4804828|XP_033234156.1|DPSE
OG0004869	LOC6733251|XP_002080314.1|DSIM	LOC4803425|XP_001360140.2|DPSE
OG0004870	LOC6733255|XP_016026130.1|DSIM	LOC4803430|XP_001360145.1|DPSE
OG0004871	LOC6736085|XP_002082986.2|DSIM	LOC4805452|XP_001361851.2|DPSE
OG0004872	LOC6736162|XP_002083062.1|DSIM	LOC4803563|XP_001360270.2|DPSE
OG0004873	LOC6731473|XP_002078622.1|DSIM	LOC4817473|XP_001356599.3|DPSE
OG0004874	LOC6729680|XP_002104986.1|DSIM	LOC4802230|XP_001359193.3|DPSE
OG0004875	LOC6740215|XP_039153677.1|DSIM	LOC6901726|XP_002134394.3|DPSE
OG0004876	LOC27208313|XP_016037594.1|DSIM	LOC117184453|XP_033237998.1|DPSE, LOC4814242|XP_001354480.3|DPSE
OG0004877	LOC6737716|XP_002084547.1|DSIM	LOC4812225|XP_001352783.3|DPSE
OG0004878	LOC6733416|XP_002080473.1|DSIM	LOC4804135|XP_001360741.1|DPSE
OG0004879	LOC27208725|XP_016029402.1|DSIM	LOC6898449|XP_015039816.2|DPSE
OG0004880	LOC6739005|XP_002085800.1|DSIM	LOC4812278|XP_001352974.1|DPSE
OG0004881	LOC6737023|XP_002083870.1|DSIM	LOC4814098|XP_001354229.3|DPSE
OG0004882	LOC6737099|XP_016030726.1|DSIM	LOC4813449|XP_001353459.4|DPSE
OG0004883	LOC6736554|XP_016030132.1|DSIM	LOC4812186|XP_001352729.4|DPSE
OG0004884	LOC6734626|XP_039148746.1|DSIM	LOC4804863|XP_033234796.1|DPSE
OG0004885	LOC6734215|XP_002081244.2|DSIM	LOC4804754|XP_001361266.5|DPSE
OG0004886	LOC6734691|XP_016027888.1|DSIM	LOC4805473|XP_001361868.2|DPSE
OG0004887	LOC6735081|XP_002082058.1|DSIM	LOC4804789|XP_001361297.2|DPSE
OG0004888	LOC6735187|XP_016028473.2|DSIM	LOC4803627|XP_001360315.3|DPSE
OG0004889	LOC6733797|XP_016026756.1|DSIM	LOC4804713|XP_015040133.2|DPSE
OG0004890	LOC6734632|XP_002081640.2|DSIM	LOC4804871|XP_033233447.1|DPSE
OG0004891	LOC27207938|XP_039152910.1|DSIM	LOC4814299|XP_001354437.2|DPSE
OG0004892	LOC6735133|XP_016028414.1|DSIM	LOC4804368|XP_033233267.1|DPSE
OG0004893	LOC6735711|XP_039148390.1|DSIM	LOC4804239|XP_001360830.1|DPSE
OG0004894	LOC6734243|XP_016027293.1|DSIM	LOC4805141|XP_001361593.3|DPSE
OG0004895	LOC6735891|XP_039148360.1|DSIM	LOC6898495|XP_002138536.1|DPSE
OG0004896	LOC6735172|XP_039148344.1|DSIM	LOC4803744|XP_015039308.2|DPSE
OG0004897	LOC6735176|XP_039148338.1|DSIM	LOC4803742|XP_033234352.1|DPSE
OG0004898	LOC27208070|XP_039148223.1|DSIM	LOC6898522|XP_002138563.1|DPSE
OG0004899	LOC6733937|XP_039148228.1|DSIM	LOC6899084|XP_033234682.1|DPSE
OG0004900	LOC6733818|XP_002080862.2|DSIM	LOC4804091|XP_001360709.3|DPSE
OG0004901	LOC6733819|XP_002080863.2|DSIM	LOC6898519|XP_002138560.2|DPSE
OG0004902	LOC6736420|XP_002083292.1|DSIM	LOC4813582|XP_001353561.3|DPSE
OG0004903	LOC6735674|XP_002082592.1|DSIM	LOC6898822|XP_002138795.1|DPSE
OG0004904	LOC6729326|XP_002104643.2|DSIM	LOC4801755|XP_001358796.2|DPSE
OG0004905	LOC6739310|XP_016026382.1|DSIM	LOC4803635|XP_015039218.1|DPSE
OG0004906	LOC6737418|XP_016031182.1|DSIM	LOC4814144|XP_001354296.2|DPSE
OG0004907	LOC6737101|XP_002083948.2|DSIM	LOC4812821|XP_001353460.1|DPSE
OG0004908	LOC27207911|XP_016032759.1|DSIM	LOC4813082|XP_001353217.1|DPSE
OG0004909	LOC6738918|XP_016032742.1|DSIM	LOC4812930|XP_001353223.3|DPSE
OG0004910	LOC6738914|XP_016032736.1|DSIM	LOC4812769|XP_001353225.3|DPSE
OG0004911	LOC6736637|XP_016030234.1|DSIM	LOC6900181|XP_002135520.1|DPSE
OG0004912	LOC6737417|XP_002084255.1|DSIM	LOC4814058|XP_001354295.1|DPSE
OG0004913	LOC6735421|XP_002082363.1|DSIM	LOC4804424|XP_001360990.2|DPSE
OG0004914	LOC6735428|XP_016028735.1|DSIM	LOC6898485|XP_002138527.2|DPSE
OG0004915	LOC6736081|XP_016029474.1|DSIM	LOC4805587|XP_001361968.1|DPSE
OG0004916	LOC6734787|XP_016027989.1|DSIM	LOC4803781|XP_001360444.3|DPSE
OG0004917	LOC27209279|XP_016031198.1|DSIM	LOC4812495|XP_001352607.3|DPSE
OG0004918	LOC6737425|XP_002084262.1|DSIM	LOC4812409|XP_001352606.2|DPSE
OG0004919	LOC6730354|XP_002105636.1|DSIM	LOC4801114|XP_001358261.3|DPSE
OG0004920	LOC6738761|XP_002085561.1|DSIM	LOC4813046|XP_001354013.3|DPSE
OG0004921	LOC6737126|XP_016030755.1|DSIM	LOC4813191|XP_033240186.1|DPSE
OG0004922	LOC6737308|XP_016031028.2|DSIM	LOC4812733|XP_033238673.1|DPSE
OG0004923	LOC6736762|XP_016030384.1|DSIM	LOC4812485|XP_001352599.1|DPSE
OG0004924	LOC6736992|XP_002083839.1|DSIM	LOC4813748|XP_001353825.2|DPSE
OG0004925	LOC6736291|XP_002083175.2|DSIM	LOC4812462|XP_001352872.2|DPSE
OG0004926	LOC6737039|XP_016030670.1|DSIM	LOC4812258|XP_001352847.1|DPSE
OG0004927	LOC6737389|XP_016031132.1|DSIM	LOC6900907|XP_033241330.1|DPSE
OG0004928	LOC6735207|XP_016028485.2|DSIM	LOC4804067|XP_015039581.2|DPSE
OG0004929	LOC6736219|XP_016029693.1|DSIM	LOC4811974|XP_033240584.1|DPSE
OG0004930	LOC6734060|XP_016027063.1|DSIM	LOC6898955|XP_033235089.1|DPSE
OG0004931	LOC6735418|XP_002082360.1|DSIM	LOC4804426|XP_001360992.2|DPSE
OG0004932	LOC6736211|XP_016029655.1|DSIM	LOC4812292|XP_001352503.4|DPSE
OG0004933	LOC6734792|XP_016027993.1|DSIM	LOC4803571|XP_001360278.1|DPSE
OG0004934	LOC6735980|XP_002082889.1|DSIM	LOC4804283|XP_001360864.1|DPSE
OG0004935	LOC6735115|XP_016028372.1|DSIM	LOC4804813|XP_001361315.2|DPSE
OG0004936	LOC6736795|XP_039149210.1|DSIM	LOC4812491|XP_001352645.4|DPSE
OG0004937	LOC6736994|XP_002083841.2|DSIM	LOC4812909|XP_015043201.2|DPSE
OG0004938	LOC27209155|XP_016030856.1|DSIM	LOC4813433|XP_001353259.2|DPSE
OG0004939	LOC6738672|XP_002085474.1|DSIM	LOC4812365|XP_001352941.3|DPSE
OG0004940	LOC6738675|XP_016032504.1|DSIM	LOC4812408|XP_001352943.4|DPSE
OG0004941	LOC6738249|XP_002085061.1|DSIM	LOC6899995|XP_015043675.2|DPSE
OG0004942	LOC6736889|XP_016030537.1|DSIM	LOC4813799|XP_001353745.3|DPSE
OG0004943	LOC6737264|XP_016030971.1|DSIM	LOC4813935|XP_033239659.1|DPSE
OG0004944	LOC6736516|XP_002083386.2|DSIM	LOC4814124|XP_033238397.1|DPSE
OG0004945	LOC6733273|XP_002080336.1|DSIM	LOC4803412|XP_001360159.2|DPSE
OG0004946	LOC6739012|XP_016032841.1|DSIM	LOC4813959|XP_001354118.1|DPSE
OG0004947	LOC6736386|XP_039150166.1|DSIM	LOC4813605|XP_001353729.2|DPSE
OG0004948	LOC6736388|XP_002083260.2|DSIM	LOC4813751|XP_001353731.3|DPSE
OG0004949	LOC6736392|XP_039150125.1|DSIM	LOC4813165|XP_001353734.4|DPSE
OG0004950	LOC6736216|XP_016029659.1|DSIM	LOC6899977|XP_015043636.2|DPSE
OG0004951	LOC6729902|XP_002105204.1|DSIM	LOC4801104|XP_015038651.2|DPSE
OG0004952	LOC6737789|XP_002084617.1|DSIM	LOC4813132|XP_001353355.3|DPSE
OG0004953	LOC6738262|XP_002085073.1|DSIM	LOC4812253|XP_001352538.1|DPSE
OG0004954	LOC6738260|XP_002085071.2|DSIM	LOC4812164|XP_001352536.2|DPSE
OG0004955	LOC6737060|XP_002083907.1|DSIM	LOC4814014|XP_001354181.1|DPSE
OG0004956	LOC6733809|XP_002080853.2|DSIM	LOC4804082|XP_001360700.3|DPSE
OG0004957	LOC6739607|XP_016030177.1|DSIM	LOC4813673|XP_001353475.4|DPSE
OG0004958	LOC6737784|XP_002084612.2|DSIM	LOC6900442|XP_033239503.1|DPSE
OG0004959	LOC6737783|XP_016031565.2|DSIM	LOC4813153|XP_033241415.1|DPSE
OG0004960	LOC6737782|XP_016031563.1|DSIM	LOC4813184|XP_015042771.2|DPSE
OG0004961	LOC27208567|XP_016026899.1|DSIM	LOC4805338|XP_001361754.3|DPSE
OG0004962	LOC6738952|XP_002085747.1|DSIM	LOC4812195|XP_001352726.3|DPSE
OG0004963	LOC6738601|XP_016032446.1|DSIM	LOC6900521|XP_002134909.2|DPSE
OG0004964	LOC6737501|XP_016031297.2|DSIM	LOC4813008|XP_033238271.1|DPSE
OG0004965	LOC6737120|XP_002083967.1|DSIM	LOC4812254|XP_001352691.2|DPSE
OG0004966	LOC6737121|XP_002083968.1|DSIM	LOC4812535|XP_001352692.1|DPSE
OG0004967	LOC6733249|XP_002080312.2|DSIM	LOC4803423|XP_033234252.1|DPSE
OG0004968	LOC6736777|XP_002083633.3|DSIM	LOC4812339|XP_001352634.2|DPSE
OG0004969	LOC6734681|XP_002081688.1|DSIM	LOC4805665|XP_001362026.1|DPSE
OG0004970	LOC6736776|XP_016030412.1|DSIM	LOC4812628|XP_001352633.3|DPSE
OG0004971	LOC6736774|XP_016030404.1|DSIM	LOC4812262|XP_001352631.1|DPSE
OG0004972	LOC120284201|XP_039148938.1|DSIM	LOC26532415|XP_015043765.1|DPSE
OG0004973	LOC6734402|XP_002081423.1|DSIM	LOC4812421|XP_001352493.2|DPSE
OG0004974	LOC6737775|XP_002084603.1|DSIM	LOC6900438|XP_002134829.2|DPSE
OG0004975	LOC6736764|XP_002083620.1|DSIM	LOC4811985|XP_001352601.1|DPSE
OG0004976	LOC27206254|XP_016030304.1|DSIM	LOC4812227|XP_033239295.1|DPSE
OG0004977	LOC6735920|XP_002082830.1|DSIM	LOC4804528|XP_001361076.2|DPSE
OG0004978	LOC6735117|XP_016028389.1|DSIM	LOC4804815|XP_001361317.3|DPSE
OG0004979	LOC6737258|XP_002084098.1|DSIM	LOC4813930|XP_001354092.2|DPSE
OG0004980	LOC6738168|XP_002084981.1|DSIM	LOC4813624|XP_033239975.1|DPSE
OG0004981	LOC6738649|XP_002085451.1|DSIM	LOC4811877|XP_001352926.2|DPSE
OG0004982	LOC6738645|XP_002085447.1|DSIM	LOC4812423|XP_001352929.3|DPSE
OG0004983	LOC6737515|XP_002084351.2|DSIM	LOC4812800|XP_033240781.1|DPSE
OG0004984	LOC6737033|XP_016030667.1|DSIM	LOC4811898|XP_001352850.4|DPSE
OG0004985	LOC6736368|XP_016029865.1|DSIM	LOC6900117|XP_015043830.2|DPSE
OG0004986	LOC6738533|XP_002085339.1|DSIM	LOC4813864|XP_001353965.3|DPSE
OG0004987	LOC6738386|XP_016032212.1|DSIM	LOC4812304|XP_033240842.1|DPSE
OG0004988	LOC6736370|XP_002083246.2|DSIM	LOC4812497|XP_015043833.2|DPSE
OG0004989	LOC6738387|XP_002085196.1|DSIM	LOC4812021|XP_033238674.1|DPSE
OG0004990	LOC6735461|XP_002082400.1|DSIM	LOC6898473|XP_002138515.1|DPSE
OG0004991	LOC6739392|XP_016027097.1|DSIM	LOC4803376|XP_001360095.2|DPSE
OG0004992	LOC6739396|XP_002076302.1|DSIM	LOC4803377|XP_001360094.1|DPSE
OG0004993	LOC6737790|XP_002084618.1|DSIM	LOC4813794|XP_001353356.3|DPSE
OG0004994	LOC6736617|XP_002083473.2|DSIM	LOC4812583|XP_033237413.1|DPSE
OG0004995	LOC6736671|XP_039150182.1|DSIM	LOC4812757|XP_033237527.1|DPSE
OG0004996	LOC6737379|XP_002084217.1|DSIM	LOC4814039|XP_001354163.3|DPSE
OG0004997	LOC6734704|XP_002081711.1|DSIM	LOC4805633|XP_001362003.1|DPSE
OG0004998	LOC6734611|XP_002081619.1|DSIM	LOC4804851|XP_001361344.3|DPSE
OG0004999	LOC6736857|XP_016030502.1|DSIM	LOC4814121|XP_001354280.2|DPSE
OG0005000	LOC6733875|XP_002080919.1|DSIM	LOC4805335|XP_033233870.1|DPSE
OG0005001	LOC6737222|XP_039149818.1|DSIM	LOC4814077|XP_033237853.1|DPSE
OG0005002	LOC6728389|XP_002103737.2|DSIM	LOC4802621|XP_001359506.1|DPSE
OG0005003	LOC6737232|XP_016030941.1|DSIM	LOC4814171|XP_001354206.1|DPSE
OG0005004	LOC6737063|XP_002083910.1|DSIM	LOC4813995|XP_001354184.2|DPSE
OG0005005	LOC6738664|XP_016032486.1|DSIM	LOC6900243|XP_002135572.1|DPSE
OG0005006	LOC6736317|XP_016029792.1|DSIM	LOC6899939|XP_015043574.1|DPSE, LOC6899586|XP_033239509.1|DPSE
OG0005007	LOC6738486|XP_002085292.1|DSIM	LOC6900507|XP_002134896.3|DPSE
OG0005008	LOC6736266|XP_016029755.1|DSIM	LOC4813311|XP_033241079.1|DPSE
OG0005009	LOC6738463|XP_002085270.1|DSIM	LOC4812916|XP_001353791.1|DPSE
OG0005010	LOC27209292|XP_016031492.1|DSIM	LOC4812179|XP_001352781.3|DPSE
OG0005011	LOC27208453|XP_016029364.1|DSIM	LOC4804297|XP_001360877.4|DPSE
OG0005012	LOC6738941|XP_002085736.1|DSIM	LOC4813584|XP_001353211.3|DPSE
OG0005013	LOC6728840|XP_002104174.2|DSIM	LOC4803027|XP_001359829.2|DPSE
OG0005014	LOC6737507|XP_039149050.1|DSIM	LOC4813140|XP_001353716.1|DPSE
OG0005015	LOC6738741|XP_002085541.3|DSIM	LOC4813403|XP_033240328.1|DPSE
OG0005016	LOC6738233|XP_002085045.1|DSIM	LOC6900119|XP_015043844.2|DPSE
OG0005017	LOC6739626|XP_016031001.1|DSIM	LOC6900888|XP_033239298.1|DPSE
OG0005018	LOC6736223|XP_016029733.1|DSIM	LOC4814138|XP_001354244.2|DPSE
OG0005019	LOC27207525|XP_016032127.1|DSIM	LOC4812413|XP_001352531.1|DPSE
OG0005020	LOC6733801|XP_002080845.1|DSIM	LOC4804710|XP_001361228.2|DPSE
OG0005021	LOC6731800|XP_002078935.1|DSIM	LOC6903321|XP_002132509.2|DPSE
OG0005022	LOC6736373|XP_002083249.1|DSIM	LOC4813511|XP_001353724.2|DPSE
OG0005023	LOC6733768|XP_016026723.1|DSIM	LOC4804367|XP_033234428.1|DPSE
OG0005024	LOC6736401|XP_039150126.1|DSIM	LOC4812464|XP_033238518.1|DPSE
OG0005025	LOC27209462|XP_016031163.1|DSIM	LOC4814188|XP_001354314.4|DPSE
OG0005026	LOC6737216|XP_002084056.1|DSIM	LOC4814168|XP_001354262.1|DPSE
OG0005027	LOC6736693|XP_039149095.1|DSIM	LOC4812011|XP_015043557.2|DPSE
OG0005028	LOC6728344|XP_016034970.1|DSIM	LOC4800841|XP_001358044.3|DPSE
OG0005029	LOC6738481|XP_002085288.2|DSIM	LOC4813330|XP_033237987.1|DPSE
OG0005030	LOC6736206|XP_002083101.1|DSIM	LOC4812494|XP_001352507.2|DPSE
OG0005031	LOC6737568|XP_016031357.1|DSIM	LOC4812933|XP_033238287.1|DPSE
OG0005032	LOC6738964|XP_016032791.1|DSIM	LOC4813786|XP_001354067.2|DPSE
OG0005033	LOC27208506|XP_016030547.1|DSIM	LOC6900658|XP_033239599.1|DPSE
OG0005034	LOC27209473|XP_016030549.1|DSIM	LOC4812852|XP_001353738.3|DPSE
OG0005035	LOC6738959|XP_016032785.1|DSIM	LOC4812935|XP_001354063.4|DPSE
OG0005036	LOC6736504|XP_002083374.1|DSIM	LOC4814062|XP_001354292.1|DPSE
OG0005037	LOC6737419|XP_016031185.1|DSIM	LOC4814145|XP_015042474.1|DPSE
OG0005038	LOC6736648|XP_016030242.1|DSIM	LOC4812076|XP_015043924.2|DPSE
OG0005039	LOC6730952|XP_002078115.1|DSIM	LOC4817586|XP_001356989.2|DPSE
OG0005040	LOC6738987|XP_002085782.2|DSIM	LOC6900879|XP_033239651.1|DPSE
OG0005041	LOC6738951|XP_002085746.1|DSIM	LOC4812419|XP_001352725.2|DPSE
OG0005042	LOC6736526|XP_002083396.2|DSIM	LOC4814043|XP_001354144.2|DPSE
OG0005043	LOC27206904|XP_016028815.1|DSIM	LOC4805520|XP_001361910.3|DPSE
OG0005044	LOC6735478|XP_002082417.1|DSIM	LOC4805518|XP_001361908.2|DPSE
OG0005045	LOC6735475|XP_016028814.1|DSIM	LOC4805516|XP_033233790.1|DPSE
OG0005046	LOC6735119|XP_002082096.1|DSIM	LOC4804818|XP_001361320.3|DPSE
OG0005047	LOC6737841|XP_002084669.1|DSIM	LOC4813603|XP_001353406.1|DPSE
OG0005048	LOC6737840|XP_002084668.1|DSIM	LOC6900483|XP_002134873.1|DPSE
OG0005049	LOC6738957|XP_039149584.1|DSIM	LOC4813086|XP_015043459.2|DPSE
OG0005050	LOC6739397|XP_016027096.1|DSIM	LOC4803378|XP_033233889.1|DPSE
OG0005051	LOC6738973|XP_016032800.1|DSIM	LOC4813796|XP_001354073.2|DPSE
OG0005052	LOC6738975|XP_002085770.1|DSIM	LOC4813802|XP_001354075.2|DPSE
OG0005053	LOC6731662|XP_002078802.1|DSIM	LOC4817364|XP_001356365.2|DPSE
OG0005054	LOC6738842|XP_016032662.1|DSIM	LOC4813974|XP_001354131.4|DPSE
OG0005055	LOC6726480|XP_016040095.1|DSIM	LOC4815040|XP_001354903.4|DPSE
OG0005056	LOC6734622|XP_016027773.1|DSIM	LOC4804861|XP_033234381.1|DPSE
OG0005057	LOC6737151|XP_016030792.1|DSIM	LOC4812896|XP_015042655.2|DPSE
OG0005058	LOC6736860|XP_039149199.1|DSIM	LOC4813588|XP_033239753.1|DPSE
OG0005059	LOC6736119|XP_016029507.1|DSIM	LOC4805298|XP_001361720.3|DPSE
OG0005060	LOC6736118|XP_016029501.1|DSIM	LOC4805299|XP_033233556.1|DPSE
OG0005061	LOC6731221|XP_002078380.2|DSIM	LOC4817836|XP_001357288.2|DPSE
OG0005062	LOC6735970|XP_016029327.1|DSIM	LOC4803524|XP_015039145.1|DPSE
OG0005063	LOC6730394|XP_002102052.1|DSIM	LOC6898025|XP_002138114.1|DPSE
OG0005064	LOC6738244|XP_002085056.1|DSIM	LOC4813543|XP_001353263.1|DPSE
OG0005065	LOC6733393|XP_016026315.1|DSIM	LOC4804909|XP_001361394.4|DPSE
OG0005066	LOC6734786|XP_002081789.2|DSIM	LOC4803783|XP_015039361.1|DPSE
OG0005067	LOC6735684|XP_016029054.1|DSIM	LOC4805215|XP_033234098.1|DPSE
OG0005068	LOC6738552|XP_002085357.2|DSIM	LOC4813448|XP_001353971.1|DPSE
OG0005069	LOC6733467|XP_002080524.1|DSIM	LOC4804023|XP_001360653.2|DPSE
OG0005070	LOC6739507|XP_016029346.1|DSIM	LOC4804288|XP_001360869.4|DPSE
OG0005071	LOC6737695|XP_016031463.1|DSIM	LOC4812780|XP_001353901.1|DPSE
OG0005072	LOC27206706|XP_016037648.1|DSIM	LOC4815419|XP_001355450.1|DPSE
OG0005073	LOC6735068|XP_002082045.1|DSIM	LOC4804782|XP_001361291.2|DPSE
OG0005074	LOC6737210|XP_016030905.1|DSIM	LOC6900206|XP_015043940.2|DPSE
OG0005075	LOC6735562|XP_002082482.1|DSIM	LOC4805714|XP_001362069.1|DPSE
OG0005076	LOC6733939|XP_002080983.2|DSIM	LOC6899083|XP_002139000.1|DPSE
OG0005078	LOC6736655|XP_016030256.1|DSIM	LOC4812147|XP_001352869.3|DPSE
OG0005079	LOC6736160|XP_016029568.1|DSIM	LOC4803560|XP_033234187.1|DPSE
OG0005080	LOC6736555|XP_016030133.1|DSIM	LOC4811973|XP_001352730.3|DPSE
OG0005081	LOC6733302|XP_016026225.1|DSIM	LOC6898096|XP_002138178.2|DPSE
OG0005082	LOC6738204|XP_002085017.1|DSIM	LOC6900494|XP_002134884.1|DPSE
OG0005083	LOC6731433|XP_002078584.1|DSIM	LOC6901215|XP_002133916.1|DPSE
OG0005084	LOC6737993|XP_039149684.1|DSIM	LOC4813614|XP_033240614.1|DPSE
OG0005085	LOC6737624|XP_039149899.1|DSIM	LOC4813851|XP_001353945.1|DPSE
OG0005086	LOC6733375|XP_002080432.2|DSIM	LOC4804927|XP_001361410.2|DPSE
OG0005087	LOC6737488|XP_016031270.1|DSIM	LOC4813147|XP_015043252.2|DPSE
OG0005088	LOC6733933|XP_039147400.1|DSIM	LOC4805648|XP_033234683.1|DPSE
OG0005089	LOC6733935|XP_002080979.1|DSIM	LOC4805646|XP_001362013.2|DPSE
OG0005090	LOC6735251|XP_002082224.1|DSIM	LOC4803661|XP_001360344.1|DPSE
OG0005091	LOC6734204|XP_039148067.1|DSIM	LOC4804764|XP_033233241.1|DPSE
OG0005092	LOC6737166|XP_002084012.1|DSIM	LOC4813575|XP_001353256.2|DPSE
OG0005093	LOC6738745|XP_016032556.1|DSIM	LOC4813411|XP_015042974.2|DPSE
OG0005094	LOC6736653|XP_039149939.1|DSIM	LOC4812116|XP_033241394.1|DPSE
OG0005095	LOC6736149|XP_016029535.1|DSIM	LOC4803545|XP_001360254.3|DPSE
OG0005096	LOC6730790|XP_002077958.1|DSIM	LOC4816353|XP_001356155.4|DPSE
OG0005097	LOC6735586|XP_016028948.1|DSIM	LOC4805288|XP_001361710.1|DPSE
OG0005098	LOC6736092|XP_016029486.1|DSIM	LOC6898968|XP_033235080.1|DPSE
OG0005099	LOC6736135|XP_002083035.1|DSIM	LOC4804693|XP_001361212.2|DPSE
OG0005100	LOC6736136|XP_016029525.1|DSIM	LOC4804692|XP_001361211.2|DPSE
OG0005101	LOC6727374|XP_002102759.1|DSIM	LOC4803063|XP_001359864.2|DPSE
OG0005102	LOC6735474|XP_016028781.1|DSIM	LOC4805515|XP_033233770.1|DPSE
OG0005103	LOC6735983|XP_002082892.1|DSIM	LOC4804286|XP_001360867.2|DPSE
OG0005104	LOC6731519|XP_002078667.1|DSIM	LOC4818065|XP_001357421.2|DPSE
OG0005105	LOC6738448|XP_002085255.1|DSIM	LOC4813439|XP_001353803.2|DPSE
OG0005106	LOC6736537|XP_039150056.1|DSIM	LOC6900092|XP_033238033.1|DPSE
OG0005107	LOC6736579|XP_002083441.1|DSIM	LOC6900514|XP_002134903.3|DPSE
