Orthogroup	DSIM.longest_only	DKIK.longest_only
OG0004288	LOC6737692|XP_002084524.1|DSIM	LOC108073993|XP_017021335.1|DKIK
OG0004289	LOC6738730|XP_016032541.1|DSIM	LOC108083268|XP_017034468.1|DKIK
OG0004290	LOC6734453|XP_016027578.1|DSIM	LOC108074657|XP_017022263.1|DKIK
OG0004291	LOC6734505|XP_002081524.1|DSIM	LOC108076321|XP_017024594.1|DKIK
OG0004292	LOC27209382|XP_016030744.1|DSIM	LOC108084412|XP_017036102.1|DKIK
OG0004293	LOC6738213|XP_016032076.1|DSIM	LOC108083648|XP_017035009.1|DKIK
OG0004294	LOC6738096|XP_016031914.1|DSIM	LOC108072806|XP_017019586.1|DKIK
OG0004295	LOC6738095|XP_016031910.1|DSIM	LOC108072772|XP_017019536.1|DKIK
OG0004296	LOC6738093|XP_002084907.1|DSIM	LOC108072800|XP_017019573.1|DKIK
OG0004297	LOC6736042|XP_039147855.1|DSIM	LOC108070918|XP_017017066.1|DKIK
OG0004298	LOC6739357|XP_016026517.1|DSIM	LOC108080854|XP_017031246.1|DKIK
OG0004299	LOC6734375|XP_039147679.1|DSIM	LOC108079549|XP_017029379.1|DKIK
OG0004300	LOC6735397|XP_002082344.1|DSIM	LOC108076584|XP_017024985.1|DKIK
OG0004301	LOC6737115|XP_002083962.2|DSIM	LOC108084410|XP_017036098.1|DKIK
OG0004302	LOC6734723|XP_016027933.1|DSIM	LOC108082413|XP_017033250.1|DKIK
OG0004303	LOC6733750|XP_002080794.1|DSIM	LOC108078301|XP_017027574.1|DKIK
OG0004304	LOC6734937|XP_016028248.2|DSIM	LOC108078046|XP_017027097.1|DKIK
OG0004305	LOC6734313|XP_039148730.1|DSIM	LOC108070817|XP_017016906.1|DKIK
OG0004306	LOC27206886|XP_016027089.1|DSIM	LOC108082583|XP_017033530.1|DKIK
OG0004307	LOC6734385|XP_016027509.1|DSIM	LOC108085165|XP_017037185.1|DKIK
OG0004308	LOC6735973|XP_016029334.1|DSIM	LOC108072116|XP_017018628.1|DKIK
OG0004309	LOC6737359|XP_016031098.1|DSIM	LOC108078642|XP_017028060.1|DKIK
OG0004310	LOC6733608|XP_016026566.1|DSIM	LOC108082532|XP_017033457.1|DKIK
OG0004311	LOC6738811|XP_016032616.1|DSIM	LOC108075000|XP_017022732.1|DKIK
OG0004312	LOC6736020|XP_016029422.1|DSIM	LOC108070826|XP_017016934.1|DKIK
OG0004313	LOC6733221|XP_016026093.1|DSIM	LOC108085112|XP_017037078.1|DKIK
OG0004314	LOC6735591|XP_002082511.1|DSIM	LOC108072305|XP_017018862.1|DKIK
OG0004315	LOC6736050|XP_002082951.1|DSIM	LOC108070888|XP_017017022.1|DKIK
OG0004316	LOC6733781|XP_016026733.1|DSIM	LOC108078533|XP_017027934.1|DKIK
OG0004317	LOC6733511|XP_016026475.1|DSIM	LOC108078462|XP_017027845.1|DKIK
OG0004318	LOC6736028|XP_016029424.1|DSIM	LOC108070824|XP_017016926.1|DKIK
OG0004319	LOC6734201|XP_016027234.1|DSIM	LOC108078380|XP_017027704.1|DKIK
OG0004320	LOC6729098|XP_002104419.2|DSIM	LOC108084219|XP_017035830.1|DKIK
OG0004321	LOC6731514|XP_002078662.1|DSIM	LOC108074857|XP_017022557.1|DKIK
OG0004322	LOC6727569|XP_016034167.1|DSIM	LOC108084304|XP_017035956.1|DKIK
OG0004323	LOC6736349|XP_016029819.1|DSIM	LOC108079102|XP_017028819.1|DKIK
OG0004324	LOC27206493|XP_039154280.1|DSIM	LOC108081402|XP_017032051.1|DKIK
OG0004325	LOC6735792|XP_002082705.1|DSIM	LOC108086162|XP_017038512.1|DKIK
OG0004326	LOC6735793|XP_016029179.1|DSIM	LOC108086161|XP_017038511.1|DKIK
OG0004327	LOC6726099|XP_016039573.1|DSIM	LOC108084669|XP_017036484.1|DKIK
OG0004328	LOC6735899|XP_002082809.1|DSIM	LOC108081535|XP_017032241.1|DKIK, LOC108076304|XP_017024564.1|DKIK
OG0004329	LOC27207297|XP_016029397.1|DSIM	LOC108072092|XP_017018593.1|DKIK
OG0004330	LOC6734950|XP_002081947.2|DSIM	LOC108078316|XP_017027603.1|DKIK
OG0004331	LOC6733775|XP_002080819.2|DSIM	LOC108078555|XP_017027963.1|DKIK
OG0004332	LOC6731684|XP_002078824.1|DSIM	LOC108077309|XP_017026086.1|DKIK
OG0004333	LOC6732565|XP_002079684.1|DSIM	LOC108077113|XP_017025795.1|DKIK
OG0004334	LOC6739224|XP_016023971.1|DSIM	LOC108073611|XP_017020791.1|DKIK
OG0004335	LOC6733244|XP_002080307.1|DSIM	LOC108076444|XP_017024801.1|DKIK
OG0004336	LOC6735359|XP_016028690.1|DSIM	LOC108076712|XP_017025163.1|DKIK
OG0004337	LOC6731456|XP_002078607.1|DSIM	LOC108079638|XP_017029513.1|DKIK
OG0004338	LOC6737422|XP_002084260.1|DSIM	LOC108078884|XP_017028504.1|DKIK
OG0004339	LOC6734493|XP_002081512.1|DSIM	LOC108076403|XP_017024732.1|DKIK
OG0004340	LOC6734492|XP_002081511.1|DSIM	LOC108076402|XP_017024731.1|DKIK
OG0004341	LOC6735855|XP_002082765.1|DSIM	LOC108072309|XP_017018870.1|DKIK
OG0004342	LOC6736179|XP_016029596.2|DSIM	LOC108072389|XP_017018986.1|DKIK
OG0004343	LOC6736173|XP_016029592.1|DSIM	LOC108072369|XP_017018954.1|DKIK
OG0004344	LOC6736170|XP_002083070.1|DSIM	LOC108072371|XP_017018958.1|DKIK
OG0004345	LOC6733094|XP_016025813.1|DSIM	LOC108079517|XP_017029345.1|DKIK
OG0004346	LOC6736048|XP_039148031.1|DSIM	LOC108070770|XP_017016858.1|DKIK
OG0004347	LOC6736044|XP_002082946.1|DSIM	LOC108070890|XP_017017024.1|DKIK
OG0004348	LOC6739505|XP_016029341.1|DSIM	LOC108071997|XP_017018461.1|DKIK
OG0004349	LOC6735968|XP_016029321.1|DSIM	LOC108072066|XP_017018553.1|DKIK
OG0004350	LOC6733355|XP_002080412.1|DSIM	LOC108081785|XP_017032492.1|DKIK
OG0004351	LOC6734380|XP_016027498.1|DSIM	LOC108085119|XP_017037108.1|DKIK
OG0004352	LOC27208387|XP_016033137.1|DSIM	LOC108084362|XP_017036024.1|DKIK
OG0004353	LOC6729891|XP_016036650.1|DSIM	LOC108083720|XP_017035115.1|DKIK
OG0004354	LOC6727978|XP_002103330.1|DSIM	LOC108081193|XP_017031748.1|DKIK
OG0004355	LOC6726961|XP_016033450.1|DSIM	LOC108081201|XP_017031756.1|DKIK
OG0004356	LOC6734266|XP_002081295.1|DSIM	LOC108078399|XP_017027744.1|DKIK
OG0004357	LOC6733362|XP_016026280.1|DSIM	LOC108081817|XP_017032544.1|DKIK
OG0004358	LOC6734077|XP_016027075.1|DSIM	LOC108082560|XP_017033499.1|DKIK
OG0004359	LOC6735223|XP_016028540.1|DSIM	LOC108082490|XP_017033393.1|DKIK
OG0004360	LOC27207351|XP_016032455.1|DSIM	LOC108085489|XP_017037598.1|DKIK
OG0004361	LOC6728542|XP_002103887.1|DSIM	LOC108084868|XP_017036748.1|DKIK
OG0004362	LOC6736262|XP_002083146.1|DSIM	LOC108072795|XP_017019568.1|DKIK
OG0004363	LOC6725832|XP_002106828.2|DSIM	LOC108080292|XP_017030449.1|DKIK
OG0004364	LOC6740725|XP_016027343.1|DSIM	LOC108081809|XP_017032534.1|DKIK
OG0004365	LOC6735490|XP_039147230.1|DSIM	LOC108078188|XP_017027345.1|DKIK
OG0004366	LOC6730501|XP_002077682.1|DSIM	LOC108073285|XP_017020329.1|DKIK, LOC108078932|XP_017028573.1|DKIK
OG0004367	LOC6738854|XP_016032672.1|DSIM	LOC108075076|XP_017022847.1|DKIK
OG0004368	LOC6739161|XP_002085951.1|DSIM	LOC108083326|XP_017034562.1|DKIK
OG0004369	LOC6739326|XP_016026477.1|DSIM	LOC108074712|XP_017022341.1|DKIK
OG0004370	LOC6734827|XP_016028059.1|DSIM	LOC108076279|XP_017024516.1|DKIK
OG0004371	LOC6740067|XP_016038839.1|DSIM	LOC108079238|XP_017029011.1|DKIK
OG0004372	LOC6736039|XP_016029438.2|DSIM	LOC108070903|XP_017017048.1|DKIK
OG0004373	LOC27207372|XP_016034920.1|DSIM	LOC108071386|XP_017017619.1|DKIK
OG0004374	LOC6734929|XP_016028214.1|DSIM	LOC108072951|XP_017019818.1|DKIK
OG0004375	LOC6737109|XP_002083956.1|DSIM	LOC108071550|XP_017017816.1|DKIK
OG0004376	LOC6738784|XP_016032602.1|DSIM	LOC108083026|XP_017034147.1|DKIK
OG0004377	LOC6737514|XP_002084350.1|DSIM	LOC108078908|XP_017028530.1|DKIK
OG0004378	LOC6734580|XP_039148853.1|DSIM	LOC108072426|XP_017019029.1|DKIK
OG0004379	LOC6735492|XP_002082431.1|DSIM	LOC108078137|XP_017027252.1|DKIK
OG0004380	LOC6733607|XP_002080661.1|DSIM	LOC108078525|XP_017027924.1|DKIK
OG0004381	LOC6727760|XP_016034337.1|DSIM	LOC108071448|XP_017017691.1|DKIK
OG0004382	LOC6734099|XP_039148212.1|DSIM	LOC108074696|XP_017022326.1|DKIK
OG0004383	LOC27208918|XP_016027545.1|DSIM	LOC108072988|XP_017019925.1|DKIK
OG0004384	LOC27207294|XP_016027544.1|DSIM	LOC108072961|XP_017019880.1|DKIK
OG0004385	LOC6734042|XP_002081078.1|DSIM	LOC108073122|XP_017020109.1|DKIK
OG0004386	LOC6739394|XP_039147331.1|DSIM	LOC108082332|XP_017033151.1|DKIK
OG0004387	LOC6737963|XP_016031709.1|DSIM	LOC108070431|XP_017016388.1|DKIK
OG0004388	LOC6739423|XP_016027113.1|DSIM	LOC108074669|XP_017022277.1|DKIK
OG0004389	LOC6736721|XP_016030336.1|DSIM	LOC108072764|XP_017019526.1|DKIK
OG0004390	LOC6738212|XP_016032074.1|DSIM	LOC108083765|XP_017035178.1|DKIK
OG0004391	LOC6735286|XP_039147235.1|DSIM	LOC108082135|XP_017032927.1|DKIK
OG0004392	LOC6738219|XP_039149054.1|DSIM	LOC108083655|XP_017035014.1|DKIK
OG0004393	LOC6735152|XP_016028432.1|DSIM	LOC108082593|XP_017033549.1|DKIK
OG0004394	LOC6734788|XP_039147523.1|DSIM	LOC108076446|XP_017024803.1|DKIK
OG0004395	LOC6734357|XP_016027432.1|DSIM	LOC108078772|XP_017028308.1|DKIK
OG0004396	LOC6733186|XP_016026070.1|DSIM	LOC108071384|XP_017017611.1|DKIK
OG0004397	LOC6734282|XP_016027348.1|DSIM	LOC108081823|XP_017032553.1|DKIK
OG0004398	LOC6734281|XP_002081310.1|DSIM	LOC108081826|XP_017032555.1|DKIK
OG0004399	LOC6734667|XP_002081674.1|DSIM	LOC108082547|XP_017033477.1|DKIK
OG0004400	LOC6728894|XP_016035588.1|DSIM	LOC108085428|XP_017037506.1|DKIK
OG0004401	LOC6735940|XP_002082850.1|DSIM	LOC108072201|XP_017018749.1|DKIK
OG0004402	LOC6735937|XP_016029294.1|DSIM	LOC108078367|XP_017027682.1|DKIK
OG0004403	LOC6734494|XP_002081513.1|DSIM	LOC108076331|XP_017024604.1|DKIK
OG0004404	LOC6733194|XP_016026079.1|DSIM	LOC108085106|XP_017037068.1|DKIK
OG0004405	LOC6738819|XP_016032633.1|DSIM	LOC108075003|XP_017022737.1|DKIK
OG0004406	LOC6737968|XP_016031715.1|DSIM	LOC108084799|XP_017036639.1|DKIK
OG0004407	LOC6733620|XP_002080674.2|DSIM	LOC108082439|XP_017033297.1|DKIK
OG0004408	LOC6737953|XP_016031704.1|DSIM	LOC108075129|XP_017022901.1|DKIK
OG0004409	LOC6724704|XP_016022637.1|DSIM	LOC108076451|XP_017024820.1|DKIK
OG0004410	LOC6734936|XP_016028247.1|DSIM	LOC108078162|XP_017027303.1|DKIK
OG0004411	LOC6739104|XP_002085897.1|DSIM	LOC108070468|XP_017016439.1|DKIK
OG0004412	LOC6739103|XP_016032943.1|DSIM	LOC108070467|XP_017016438.1|DKIK
OG0004413	LOC27206277|XP_016029309.1|DSIM	LOC108072187|XP_017018732.1|DKIK
OG0004414	LOC6736010|XP_002082919.1|DSIM	LOC108071995|XP_017018459.1|DKIK
OG0004415	LOC6734571|XP_002081580.1|DSIM	LOC108072447|XP_017019064.1|DKIK
OG0004416	LOC27207618|XP_002080425.1|DSIM	LOC108081830|XP_017032560.1|DKIK
OG0004417	LOC6729465|XP_002104775.2|DSIM	LOC108073566|XP_017020742.1|DKIK
OG0004418	LOC6735128|XP_016028413.1|DSIM	LOC108081246|XP_017031817.1|DKIK
OG0004419	LOC6733604|XP_016026563.1|DSIM	LOC108078497|XP_017027883.1|DKIK
OG0004420	LOC6734200|XP_002081229.1|DSIM	LOC108078383|XP_017027711.1|DKIK
OG0004421	LOC6738530|XP_016032373.1|DSIM	LOC108080587|XP_017030881.1|DKIK
OG0004422	LOC6738465|XP_016032296.1|DSIM	LOC108071881|XP_017018298.1|DKIK
OG0004423	LOC6734859|XP_002081860.1|DSIM	LOC108076356|XP_017024642.1|DKIK
OG0004424	LOC6736053|XP_039148027.1|DSIM	LOC108070861|XP_017016983.1|DKIK
OG0004425	LOC6738868|XP_002085663.1|DSIM	LOC108075124|XP_017022896.1|DKIK
OG0004426	LOC6738856|XP_002085656.1|DSIM	LOC108075238|XP_017023083.1|DKIK
OG0004427	LOC6738228|XP_002085040.1|DSIM	LOC108078279|XP_017027525.1|DKIK
OG0004428	LOC6728193|XP_016034828.1|DSIM	LOC108074044|XP_017021400.1|DKIK
OG0004429	LOC27209444|XP_016023610.2|DSIM	LOC108081388|XP_017032034.1|DKIK
OG0004430	LOC6738069|XP_016031897.1|DSIM	LOC108072762|XP_017019523.1|DKIK
OG0004431	LOC6729040|XP_002104361.1|DSIM	LOC108073471|XP_017020604.1|DKIK
OG0004432	LOC6729041|XP_002104362.2|DSIM	LOC108073470|XP_017020602.1|DKIK
OG0004433	LOC6739047|XP_016032882.1|DSIM	LOC108070480|XP_017016455.1|DKIK
OG0004434	LOC6734280|XP_002081309.1|DSIM	LOC108081824|XP_017032554.1|DKIK
OG0004435	LOC6735268|XP_016028617.1|DSIM	LOC108076808|XP_017025324.1|DKIK
OG0004436	LOC6734396|XP_039147835.1|DSIM	LOC108072907|XP_017019720.1|DKIK
OG0004437	LOC6736185|XP_002083080.1|DSIM	LOC108072391|XP_017018988.1|DKIK
OG0004438	LOC6734437|XP_002081457.1|DSIM	LOC108072991|XP_017019928.1|DKIK
OG0004439	LOC6734489|XP_002081508.1|DSIM	LOC108076454|XP_017024819.1|DKIK
OG0004440	LOC6734935|XP_002081932.1|DSIM	LOC108078164|XP_017027306.1|DKIK
OG0004441	LOC6730629|XP_002077806.1|DSIM	LOC108074505|XP_017022072.1|DKIK
OG0004442	LOC6734894|XP_016028170.1|DSIM	LOC108078372|XP_017027689.1|DKIK
OG0004443	LOC6737799|XP_002084627.1|DSIM	LOC108073987|XP_017021328.1|DKIK
OG0004444	LOC6734829|XP_002081831.1|DSIM	LOC108076283|XP_017024521.1|DKIK
OG0004445	LOC6739510|XP_016029394.1|DSIM	LOC108071999|XP_017018463.1|DKIK
OG0004446	LOC6730297|XP_002105580.1|DSIM	LOC108085320|XP_017037365.1|DKIK
OG0004447	LOC6729373|XP_002104689.1|DSIM	LOC108084530|XP_017036256.1|DKIK
OG0004448	LOC6734946|XP_002081943.1|DSIM	LOC108078028|XP_017027078.1|DKIK
OG0004449	LOC6738200|XP_002085013.1|DSIM	LOC108083134|XP_017034300.1|DKIK
OG0004450	LOC6734117|XP_016027133.1|DSIM	LOC108082512|XP_017033429.1|DKIK
OG0004451	LOC6734128|XP_016027143.1|DSIM	LOC108082431|XP_017033290.1|DKIK
OG0004452	LOC6735271|XP_016028619.1|DSIM	LOC108076577|XP_017024975.1|DKIK
OG0004453	LOC6735062|XP_002082039.1|DSIM	LOC108082484|XP_017033387.1|DKIK
OG0004454	LOC6728435|XP_002103780.2|DSIM	LOC108085593|XP_017037748.1|DKIK
OG0004455	LOC6738193|XP_002085006.1|DSIM	LOC108082994|XP_017034106.1|DKIK
OG0004456	LOC6724776|XP_016037533.1|DSIM	LOC108082922|XP_017034000.1|DKIK
OG0004457	LOC6737683|XP_039149519.1|DSIM	LOC108073913|XP_017021198.1|DKIK
OG0004458	LOC6737708|XP_016031483.1|DSIM	LOC108073999|XP_017021341.1|DKIK
OG0004459	LOC6737876|XP_016031652.1|DSIM	LOC108070459|XP_017016428.1|DKIK
OG0004460	LOC6738453|XP_016032288.1|DSIM	LOC108077552|XP_017026432.1|DKIK
OG0004461	LOC6738136|XP_002084949.2|DSIM	LOC108083105|XP_017034252.1|DKIK
OG0004462	LOC6738637|XP_016032474.1|DSIM	LOC108085543|XP_017037668.1|DKIK
OG0004463	LOC6739141|XP_016032991.1|DSIM	LOC108072778|XP_017019551.1|DKIK
OG0004464	LOC6737971|XP_016031724.1|DSIM	LOC108084797|XP_017036634.1|DKIK
OG0004465	LOC6738647|XP_002085449.2|DSIM	LOC108083307|XP_017034532.1|DKIK
OG0004466	LOC6738630|XP_016032467.1|DSIM	LOC108085498|XP_017037608.1|DKIK
OG0004467	LOC6738788|XP_002085588.1|DSIM	LOC108083149|XP_017034319.1|DKIK
OG0004468	LOC6738789|XP_016032604.1|DSIM	LOC108083027|XP_017034148.1|DKIK
OG0004469	LOC6738155|XP_016031987.1|DSIM	LOC108083155|XP_017034328.1|DKIK
OG0004470	LOC6732655|XP_039147530.1|DSIM	LOC108082743|XP_017033742.1|DKIK
OG0004471	LOC6729054|XP_039151137.1|DSIM	LOC108075637|XP_017023670.1|DKIK
OG0004472	LOC6733754|XP_002080798.1|DSIM	LOC108078268|XP_017027506.1|DKIK
OG0004473	LOC27206964|XP_016027076.1|DSIM	LOC108082509|XP_017033426.1|DKIK
OG0004474	LOC6734079|XP_016027077.1|DSIM	LOC108082505|XP_017033423.1|DKIK
OG0004475	LOC6728283|XP_002103632.1|DSIM	LOC108071385|XP_017017618.1|DKIK
OG0004476	LOC6731097|XP_002078254.1|DSIM	LOC108073625|XP_017020813.1|DKIK
OG0004477	LOC6733509|XP_002080565.1|DSIM	LOC108078409|XP_017027754.1|DKIK
OG0004478	LOC6734488|XP_016027612.1|DSIM	LOC108074764|XP_017022431.1|DKIK
OG0004479	LOC6735971|XP_002082880.1|DSIM	LOC108072212|XP_017018762.1|DKIK
OG0004480	LOC6726591|XP_039153796.1|DSIM	LOC108074178|XP_017021603.1|DKIK
OG0004481	LOC120284191|XP_039148572.1|DSIM	LOC108076763|XP_017025252.1|DKIK
OG0004482	LOC6730273|XP_016037039.1|DSIM	LOC108073716|XP_017020951.1|DKIK
OG0004483	LOC6735963|XP_002082872.1|DSIM	LOC108072098|XP_017018600.1|DKIK
OG0004484	LOC6726958|XP_002102360.1|DSIM	LOC108084003|XP_017035505.1|DKIK
OG0004485	LOC6724866|XP_039153120.1|DSIM	LOC108076041|XP_017024188.1|DKIK
OG0004486	LOC6734941|XP_002081938.1|DSIM	LOC108078203|XP_017027376.1|DKIK
OG0004487	LOC6738422|XP_002085231.1|DSIM	LOC108078797|XP_017028351.1|DKIK
OG0004488	LOC6733298|XP_016026221.1|DSIM	LOC108080714|XP_017031054.1|DKIK
OG0004489	LOC27206264|XP_016029868.1|DSIM	LOC108079756|XP_017029666.1|DKIK
OG0004490	LOC6734209|XP_002081238.1|DSIM	LOC108078035|XP_017027085.1|DKIK
OG0004491	LOC6731199|XP_002078358.3|DSIM	LOC108082671|XP_017033658.1|DKIK
OG0004492	LOC6738731|XP_002085532.1|DSIM	LOC108083270|XP_017034477.1|DKIK
OG0004493	LOC27209223|XP_039149265.1|DSIM	LOC108086282|XP_017016312.1|DKIK
OG0004493	LOC6732596|XP_016025279.1|DSIM	LOC108076850|XP_017025369.1|DKIK
OG0004494	LOC6728918|XP_016035603.1|DSIM	LOC108085475|XP_017037581.1|DKIK
OG0004495	LOC6728999|XP_002104320.2|DSIM	LOC108073552|XP_017020725.1|DKIK
OG0004496	LOC6733931|XP_016026984.1|DSIM	LOC108072011|XP_017018478.1|DKIK
OG0004496	LOC6733930|XP_002080974.1|DSIM	LOC108072209|XP_017018759.1|DKIK
OG0004497	LOC6735767|XP_002082680.1|DSIM	LOC108076543|XP_017024944.1|DKIK
OG0004498	LOC120285098|XP_039151983.1|DSIM, LOC120285099|XP_039151984.1|DSIM	LOC108074060|XP_017021421.1|DKIK
OG0004499	LOC27208648|XP_039148598.1|DSIM	LOC108085158|XP_017037182.1|DKIK
OG0004500	LOC6735206|XP_016028484.1|DSIM	LOC108082358|XP_017033187.1|DKIK
OG0004501	LOC6734054|XP_002081090.2|DSIM	LOC108082575|XP_017033521.1|DKIK
OG0004502	LOC27208046|XP_016028960.1|DSIM	LOC108072318|XP_017018881.1|DKIK
OG0004502	LOC6735598|XP_002082518.2|DSIM	LOC108072317|XP_017018880.1|DKIK
OG0004503	LOC27207679|XP_039151367.1|DSIM	LOC108085833|XP_017038080.1|DKIK, LOC108085834|XP_017038081.1|DKIK
OG0004504	LOC6739677|XP_016033042.1|DSIM	LOC108077168|XP_017025896.1|DKIK
OG0004505	LOC6728139|XP_016034751.1|DSIM	LOC108073925|XP_017021253.1|DKIK
OG0004506	LOC27207186|XP_016036666.1|DSIM	LOC108077757|XP_017026726.1|DKIK
OG0004507	LOC6726957|XP_016033442.1|DSIM	LOC108085659|XP_017037839.1|DKIK
OG0004508	LOC6729764|XP_016036449.1|DSIM	LOC108085557|XP_017037684.1|DKIK
OG0004509	LOC6737688|XP_002084520.1|DSIM	LOC108073836|XP_017021106.1|DKIK
OG0004510	LOC27207946|XP_016039678.1|DSIM	LOC108084480|XP_017036191.1|DKIK
OG0004511	LOC6729511|XP_039150578.1|DSIM	LOC108073402|XP_017020483.1|DKIK
OG0004512	LOC6724735|XP_039152169.1|DSIM	LOC108074893|XP_017022603.1|DKIK
OG0004513	LOC6724715|XP_016037307.1|DSIM	LOC108071861|XP_017018276.1|DKIK
OG0004514	LOC6724711|XP_016037279.1|DSIM	LOC108082648|XP_017033620.1|DKIK
OG0004515	LOC6740125|XP_039153922.1|DSIM	LOC108079249|XP_017029026.1|DKIK
OG0004516	LOC6739858|XP_016039088.1|DSIM	LOC108076075|XP_017024273.1|DKIK
OG0004517	LOC27208971|XP_016038637.1|DSIM	LOC108076778|XP_017025275.1|DKIK
OG0004518	LOC6739840|XP_039153263.1|DSIM	LOC108084203|XP_017035807.1|DKIK
OG0004519	LOC6730029|XP_016036796.1|DSIM	LOC108075747|XP_017023791.1|DKIK
OG0004520	LOC6726075|XP_016039461.1|DSIM	LOC108071857|XP_017018263.1|DKIK
OG0004521	LOC6733181|XP_002080257.1|DSIM	LOC108071381|XP_017017608.1|DKIK
OG0004522	LOC6740034|XP_016038607.1|DSIM	LOC108083780|XP_017035195.1|DKIK
OG0004523	LOC6730318|XP_016037083.1|DSIM	LOC108082824|XP_017033876.1|DKIK
OG0004524	LOC6739961|XP_016037912.1|DSIM	LOC108071840|XP_017018241.1|DKIK
OG0004525	LOC6725883|XP_016039239.1|DSIM	LOC108084444|XP_017036145.1|DKIK
OG0004526	LOC6740311|XP_039153683.1|DSIM	LOC108076049|XP_017024212.1|DKIK
OG0004527	LOC6724971|XP_002106007.1|DSIM	LOC108078220|XP_017027401.1|DKIK
OG0004528	LOC27209411|XP_016040166.1|DSIM	LOC108080133|XP_017030256.1|DKIK
OG0004529	LOC6725209|XP_039153475.1|DSIM	LOC108070926|XP_017017070.1|DKIK
OG0004530	LOC27207010|XP_016039663.1|DSIM	LOC108079967|XP_017030018.1|DKIK
OG0004531	LOC27207662|XP_039150730.1|DSIM	LOC108084045|XP_017035552.1|DKIK
OG0004532	LOC6726010|XP_016039385.2|DSIM	LOC108085065|XP_017037016.1|DKIK
OG0004533	LOC6740103|XP_002076987.1|DSIM	LOC108079420|XP_017029236.1|DKIK
OG0004534	LOC6734793|XP_002081796.2|DSIM	LOC108076471|XP_017024847.1|DKIK
OG0004535	LOC6738339|XP_002085149.1|DSIM	LOC108071535|XP_017017796.1|DKIK
OG0004536	LOC6726528|XP_016040176.1|DSIM	LOC108080087|XP_017030173.1|DKIK
OG0004537	LOC27208780|XP_016038375.1|DSIM	LOC108080375|XP_017030585.1|DKIK
OG0004538	LOC6735922|XP_016029279.1|DSIM	LOC108076369|XP_017024660.1|DKIK
OG0004539	LOC6727334|XP_016033860.1|DSIM	LOC108073216|XP_017020236.1|DKIK
OG0004540	LOC27207269|XP_039153980.1|DSIM, LOC6725620|XP_002106627.1|DSIM	LOC108079273|XP_017029056.1|DKIK
OG0004541	LOC6735050|XP_002082031.1|DSIM	LOC108082404|XP_017033238.1|DKIK
OG0004542	LOC6725516|XP_039152724.1|DSIM	LOC108071828|XP_017018225.1|DKIK
OG0004543	LOC6739982|XP_039153920.1|DSIM	LOC108083896|XP_017035380.1|DKIK
OG0004544	LOC27208217|XP_016037530.1|DSIM	LOC108082923|XP_017034001.1|DKIK
OG0004545	LOC6729080|XP_016035727.1|DSIM	LOC108075595|XP_017023605.1|DKIK
OG0004546	LOC6734285|XP_002081314.1|DSIM	LOC108073019|XP_017019966.1|DKIK
OG0004547	LOC6739938|XP_016037743.1|DSIM	LOC108079206|XP_017028958.1|DKIK
OG0004548	LOC6726441|XP_039153856.1|DSIM	LOC108083566|XP_017034913.1|DKIK
OG0004549	LOC6724798|XP_016037578.1|DSIM	LOC108076062|XP_017024245.1|DKIK
OG0004550	LOC6725406|XP_016038481.1|DSIM	LOC108079463|XP_017029293.1|DKIK
OG0004551	LOC6735373|XP_002082320.1|DSIM	LOC108076719|XP_017025175.1|DKIK
OG0004552	LOC6740188|XP_039152335.1|DSIM	LOC108083517|XP_017034827.1|DKIK
OG0004553	LOC6737319|XP_002084157.2|DSIM	LOC108077529|XP_017026385.1|DKIK
OG0004554	LOC6724978|XP_016037926.1|DSIM	LOC108080142|XP_017030265.1|DKIK
OG0004555	LOC6724979|XP_016037928.1|DSIM	LOC108080018|XP_017030074.1|DKIK
OG0004556	LOC6726394|XP_039153522.1|DSIM	LOC108079004|XP_017028670.1|DKIK
OG0004557	LOC6725049|XP_016038026.1|DSIM	LOC108079314|XP_017029096.1|DKIK
OG0004558	LOC6726632|XP_039154064.1|DSIM	LOC108079734|XP_017029634.1|DKIK
OG0004559	LOC6729279|XP_002104599.1|DSIM	LOC108081035|XP_017031486.1|DKIK
OG0004560	LOC27209273|XP_039154224.1|DSIM	LOC108083735|XP_017035135.1|DKIK
OG0004561	LOC6728077|XP_039151180.1|DSIM	LOC108077630|XP_017026531.1|DKIK
OG0004562	LOC6740248|XP_016035794.1|DSIM	LOC108083755|XP_017035161.1|DKIK
OG0004563	LOC6739734|XP_002076627.2|DSIM	LOC108081124|XP_017031630.1|DKIK
OG0004564	LOC6727395|XP_016033944.1|DSIM	LOC108075820|XP_017023922.1|DKIK
OG0004565	LOC6728050|XP_016034659.1|DSIM	LOC108075533|XP_017023519.1|DKIK
OG0004566	LOC6725605|XP_002106612.1|DSIM	LOC108083868|XP_017035346.1|DKIK
OG0004567	LOC27206359|XP_016038491.1|DSIM	LOC108074253|XP_017021711.1|DKIK
OG0004568	LOC6724871|XP_016037681.1|DSIM	LOC108079345|XP_017029139.1|DKIK
OG0004569	LOC6726688|XP_002102099.1|DSIM	LOC108077733|XP_017026684.1|DKIK
OG0004570	LOC6734741|XP_016027950.1|DSIM	LOC108076371|XP_017024665.1|DKIK
OG0004571	LOC6726356|XP_016039936.1|DSIM	LOC108083547|XP_017034881.1|DKIK
OG0004572	LOC6730964|XP_039149636.1|DSIM	LOC108077420|XP_017026211.1|DKIK
