Orthogroup	DSIM.longest_only	DSUP.longest_only
OG0003917	LOC6731080|XP_002078238.1|DSIM	LOC119546700|XP_037709108.1|DSUP
OG0003918	LOC6732035|XP_002079167.1|DSIM	LOC119547537|XP_037710361.1|DSUP
OG0003919	LOC6730829|XP_002077996.1|DSIM	LOC119547846|XP_037710804.1|DSUP
OG0003920	LOC6735725|XP_002082638.1|DSIM	LOC119550943|XP_037715896.1|DSUP
OG0003921	LOC6732982|XP_039151609.1|DSIM	LOC119547180|XP_037709843.1|DSUP
OG0003922	LOC6731941|XP_002079076.1|DSIM	LOC119546075|XP_037708079.1|DSUP
OG0003923	LOC6724701|XP_002105747.1|DSIM	LOC119561361|XP_037730993.1|DSUP
OG0003924	LOC6734289|XP_016027354.1|DSIM	LOC119549332|XP_037713240.1|DSUP
OG0003925	LOC6731040|XP_016023534.1|DSIM	LOC119545952|XP_037707837.1|DSUP
OG0003926	LOC6738944|XP_016023547.1|DSIM	LOC119548837|XP_037712384.1|DSUP
OG0003927	LOC6730668|XP_002077838.1|DSIM	LOC119548762|XP_037712230.1|DSUP
OG0003928	LOC6731534|XP_002078681.1|DSIM	LOC119548273|XP_037711352.1|DSUP
OG0003929	LOC6731947|XP_002079082.1|DSIM	LOC119548874|XP_037712432.1|DSUP
OG0003930	LOC27206679|XP_016023861.1|DSIM	LOC119547799|XP_037710744.1|DSUP
OG0003931	LOC6731252|XP_016023790.1|DSIM	LOC119546795|XP_037709287.1|DSUP
OG0003932	LOC6733631|XP_039148516.1|DSIM	LOC119551841|XP_037717341.1|DSUP
OG0003933	LOC6731003|XP_016023466.1|DSIM	LOC119548177|XP_037711219.1|DSUP
OG0003934	LOC6731554|XP_002078695.1|DSIM	LOC119548793|XP_037712297.1|DSUP
OG0003935	LOC6734688|XP_016027886.1|DSIM	LOC119549893|XP_037714129.1|DSUP
OG0003936	LOC6734689|XP_002081696.1|DSIM	LOC119549894|XP_037714130.1|DSUP
OG0003937	LOC6733456|XP_016026403.1|DSIM	LOC119549589|XP_037713676.1|DSUP
OG0003938	LOC6731035|XP_039148279.1|DSIM	LOC119547385|XP_037710150.1|DSUP
OG0003939	LOC6731056|XP_002078215.1|DSIM	LOC119546034|XP_037707980.1|DSUP
OG0003940	LOC6731029|XP_002078190.2|DSIM	LOC119546746|XP_037709173.1|DSUP
OG0003941	LOC6731032|XP_002078193.1|DSIM	LOC119547362|XP_037710106.1|DSUP
OG0003942	LOC6731409|XP_002078561.1|DSIM	LOC119548281|XP_037711374.1|DSUP
OG0003943	LOC27206521|XP_016023531.1|DSIM	LOC119546798|XP_037709302.1|DSUP
OG0003944	LOC6732088|XP_002079220.1|DSIM	LOC119548369|XP_037711515.1|DSUP
OG0003945	LOC6739498|XP_002076395.1|DSIM	LOC119549818|XP_037714024.1|DSUP
OG0003946	LOC6732800|XP_002079913.1|DSIM	LOC119547304|XP_037710028.1|DSUP
OG0003947	LOC6732788|XP_002079901.2|DSIM	LOC119548155|XP_037711184.1|DSUP
OG0003948	LOC6732621|XP_002079740.1|DSIM	LOC119548865|XP_037712421.1|DSUP
OG0003949	LOC6732623|XP_039154511.1|DSIM	LOC119548862|XP_037712417.1|DSUP
OG0003950	LOC6731155|XP_016023707.1|DSIM	LOC119561810|XP_037731216.1|DSUP
OG0003951	LOC6731150|XP_002078308.2|DSIM	LOC119562480|XP_037731602.1|DSUP
OG0003952	LOC6731969|XP_002079103.1|DSIM	LOC119546778|XP_037709258.1|DSUP
OG0003953	LOC6731278|XP_016023841.1|DSIM	LOC119546044|XP_037707996.1|DSUP
OG0003954	LOC6736757|XP_016030379.1|DSIM	LOC119555096|XP_037722242.1|DSUP
OG0003955	LOC6731814|XP_016024503.1|DSIM	LOC119547818|XP_037710770.1|DSUP
OG0003956	LOC6732680|XP_016025401.1|DSIM	LOC119546220|XP_037708288.1|DSUP
OG0003957	LOC6737252|XP_016030964.1|DSIM	LOC119552828|XP_037718610.1|DSUP
OG0003958	LOC6726126|XP_016039626.1|DSIM	LOC119557490|XP_037726189.1|DSUP
OG0003959	LOC6735450|XP_016028753.1|DSIM	LOC119551286|XP_037716481.1|DSUP
OG0003960	LOC6733227|XP_039152613.1|DSIM	LOC119556498|XP_037724686.1|DSUP
OG0003961	LOC6731399|XP_039151770.1|DSIM	LOC119548068|XP_037711082.1|DSUP
OG0003962	LOC6731044|XP_016023550.1|DSIM	LOC119545989|XP_037707906.1|DSUP
OG0003963	LOC6732768|XP_002079881.2|DSIM	LOC119546307|XP_037708428.1|DSUP
OG0003964	LOC6730864|XP_016023290.1|DSIM	LOC119548251|XP_037711322.1|DSUP
OG0003965	LOC6731436|XP_016024062.1|DSIM	LOC119547381|XP_037710135.1|DSUP
OG0003966	LOC6739531|XP_016025910.1|DSIM, LOC120284354|XP_039147402.1|DSIM	LOC119561812|XP_037731217.1|DSUP
OG0003967	LOC6735571|XP_016028920.1|DSIM	LOC119551929|XP_037717495.1|DSUP
OG0003968	LOC6735568|XP_016028909.1|DSIM	LOC119549454|XP_037713479.1|DSUP
OG0003969	LOC6739261|XP_016028173.1|DSIM	LOC119549365|XP_037713319.1|DSUP
OG0003970	LOC6730459|XP_016022916.2|DSIM	LOC119547453|XP_037710243.1|DSUP
OG0003971	LOC6731772|XP_016024467.1|DSIM	LOC119548345|XP_037711480.1|DSUP
OG0003972	LOC6738108|XP_016031942.1|DSIM	LOC119553161|XP_037719323.1|DSUP
OG0003973	LOC6736145|XP_002083045.1|DSIM	LOC119549316|XP_037713218.1|DSUP
OG0003974	LOC6734080|XP_002081115.1|DSIM	LOC119550827|XP_037715699.1|DSUP
OG0003975	LOC6731576|XP_016024239.1|DSIM	LOC119548759|XP_037712215.1|DSUP
OG0003976	LOC6732831|XP_002079944.1|DSIM	LOC119548498|XP_037711706.1|DSUP
OG0003977	LOC6732199|XP_002079328.1|DSIM	LOC119548254|XP_037711325.1|DSUP
OG0003978	LOC6738657|XP_002085459.1|DSIM	LOC119552645|XP_037718269.1|DSUP
OG0003979	LOC6731844|XP_002078979.1|DSIM	LOC119547100|XP_037709731.1|DSUP, LOC119547099|XP_037709730.1|DSUP
OG0003980	LOC6727995|XP_002103347.2|DSIM	LOC119551715|XP_037717121.1|DSUP
OG0003981	LOC6732093|XP_002079225.1|DSIM	LOC119546549|XP_037708830.1|DSUP
OG0003982	LOC6732816|XP_016025541.1|DSIM	LOC119548451|XP_037711641.1|DSUP
OG0003983	LOC6732457|XP_002079577.1|DSIM	LOC119547002|XP_037709597.1|DSUP
OG0003984	LOC6732760|XP_016025483.1|DSIM	LOC119547496|XP_037710314.1|DSUP
OG0003985	LOC6732764|XP_016025484.1|DSIM	LOC119548879|XP_037712438.1|DSUP
OG0003986	LOC6731339|XP_002078495.2|DSIM	LOC119547505|XP_037710324.1|DSUP
OG0003987	LOC6731341|XP_016023934.1|DSIM	LOC119546123|XP_037708144.1|DSUP
OG0003988	LOC6731046|XP_039147495.1|DSIM	LOC119547586|XP_037710422.1|DSUP
OG0003989	LOC6732064|XP_002079196.1|DSIM	LOC119546516|XP_037708771.1|DSUP
OG0003990	LOC6732389|XP_002079510.1|DSIM	LOC119548041|XP_037711045.1|DSUP
OG0003991	LOC6730978|XP_016023443.1|DSIM	LOC119548870|XP_037712423.1|DSUP
OG0003992	LOC6730975|XP_002078136.1|DSIM	LOC119547436|XP_037710224.1|DSUP
OG0003993	LOC6730961|XP_039149579.1|DSIM	LOC119545958|XP_037707849.1|DSUP
OG0003994	LOC6729993|XP_002105287.1|DSIM	LOC119545674|XP_037707334.1|DSUP, LOC119551184|XP_037716316.1|DSUP
OG0003995	LOC6734288|XP_039147482.1|DSIM	LOC119549330|XP_037713237.1|DSUP
OG0003996	LOC6733624|XP_002080678.1|DSIM	LOC119550721|XP_037715547.1|DSUP
OG0003997	LOC6731344|XP_016023935.1|DSIM	LOC119546942|XP_037709507.1|DSUP
OG0003998	LOC27209337|XP_039148229.1|DSIM	LOC119562545|XP_037731668.1|DSUP
OG0003999	LOC6739549|XP_002076446.1|DSIM	LOC119562365|XP_037731455.1|DSUP
OG0004000	LOC27207325|XP_039153950.1|DSIM	LOC119557727|XP_037726539.1|DSUP
OG0004001	LOC6735998|XP_016029373.1|DSIM	LOC119549223|XP_037713033.1|DSUP
OG0004002	LOC6732901|XP_002080006.1|DSIM	LOC119547629|XP_037710487.1|DSUP
OG0004003	LOC6731959|XP_016024627.1|DSIM	LOC119548584|XP_037711842.1|DSUP
OG0004004	LOC6731452|XP_016024106.1|DSIM	LOC119548849|XP_037712399.1|DSUP
OG0004005	LOC6731087|XP_016023614.1|DSIM	LOC119547655|XP_037710528.1|DSUP
OG0004006	LOC6732977|XP_002080056.1|DSIM	LOC119546136|XP_037708168.1|DSUP
OG0004007	LOC6730857|XP_002078021.1|DSIM	LOC119547204|XP_037709879.1|DSUP
OG0004008	LOC6730424|XP_039147100.1|DSIM	LOC119548275|XP_037711354.1|DSUP
OG0004009	LOC6730705|XP_002077875.2|DSIM	LOC119547023|XP_037709622.1|DSUP
OG0004010	LOC6732273|XP_039153679.1|DSIM	LOC119548690|XP_037712080.1|DSUP
OG0004011	LOC6732234|XP_016024911.1|DSIM	LOC119548515|XP_037711731.1|DSUP
OG0004012	LOC6729122|XP_016035770.1|DSIM	LOC119554565|XP_037721467.1|DSUP
OG0004013	LOC6732296|XP_039154307.1|DSIM	LOC119546977|XP_037709554.1|DSUP
OG0004014	LOC6738109|XP_039149775.1|DSIM	LOC119553160|XP_037719322.1|DSUP
OG0004015	LOC6732161|XP_016024843.1|DSIM	LOC119548827|XP_037712373.1|DSUP
OG0004016	LOC6731788|XP_002078923.1|DSIM	LOC119546843|XP_037709365.1|DSUP
OG0004017	LOC6730955|XP_002078118.1|DSIM	LOC119547276|XP_037709985.1|DSUP
OG0004018	LOC6733322|XP_002080381.1|DSIM	LOC119550526|XP_037715172.1|DSUP
OG0004019	LOC6732991|XP_002080070.1|DSIM	LOC119546974|XP_037709550.1|DSUP
OG0004020	LOC27206524|XP_016023238.1|DSIM	LOC119547128|XP_037709769.1|DSUP
OG0004021	LOC6739182|XP_016023230.1|DSIM	LOC119546747|XP_037709174.1|DSUP
OG0004022	LOC6732498|XP_002079618.1|DSIM	LOC119546020|XP_037707960.1|DSUP
OG0004023	LOC6735284|XP_016028648.1|DSIM	LOC119551662|XP_037717032.1|DSUP
OG0004024	LOC6739242|XP_016025185.1|DSIM	LOC119547852|XP_037710810.1|DSUP
OG0004025	LOC6731681|XP_016024371.1|DSIM	LOC119548299|XP_037711394.1|DSUP
OG0004026	LOC6730656|XP_016023094.1|DSIM	LOC119546465|XP_037708676.1|DSUP
OG0004028	LOC6731115|XP_002078272.1|DSIM	LOC119548063|XP_037711076.1|DSUP
OG0004029	LOC6731523|XP_016024200.1|DSIM	LOC119548161|XP_037711195.1|DSUP
OG0004030	LOC6735975|XP_002082884.1|DSIM	LOC119551126|XP_037716237.1|DSUP
OG0004031	LOC6732067|XP_016024741.1|DSIM	LOC119548471|XP_037711667.1|DSUP
OG0004032	LOC6739551|XP_016025895.1|DSIM	LOC119562534|XP_037731656.1|DSUP
OG0004033	LOC6731706|XP_016024386.1|DSIM	LOC119546635|XP_037709008.1|DSUP
OG0004034	LOC6732724|XP_016025455.1|DSIM	LOC119546138|XP_037708170.1|DSUP
OG0004035	LOC6731036|XP_016023526.1|DSIM	LOC119547386|XP_037710155.1|DSUP
OG0004036	LOC6730771|XP_016023179.1|DSIM	LOC119548437|XP_037711614.1|DSUP
OG0004037	LOC6732142|XP_016024823.1|DSIM	LOC119546059|XP_037708055.1|DSUP
OG0004038	LOC27206531|XP_016022967.1|DSIM	LOC119548509|XP_037711724.1|DSUP
OG0004039	LOC6730697|XP_016023125.1|DSIM	LOC119548373|XP_037711519.1|DSUP
OG0004040	LOC6735772|XP_002082685.1|DSIM	LOC119549704|XP_037713858.1|DSUP
OG0004041	LOC27206588|XP_016038662.1|DSIM	LOC119558125|XP_037727285.1|DSUP
OG0004042	LOC27208893|XP_016030672.1|DSIM	LOC119554212|XP_037720945.1|DSUP
OG0004043	LOC6731874|XP_002079009.1|DSIM	LOC119547984|XP_037710968.1|DSUP
OG0004044	LOC6725376|XP_016038431.1|DSIM	LOC119556627|XP_037724878.1|DSUP
OG0004045	LOC6731915|XP_016024579.1|DSIM	LOC119548887|XP_037712466.1|DSUP
OG0004046	LOC27206200|XP_016022933.1|DSIM	LOC119547902|XP_037710867.1|DSUP
OG0004047	LOC6732044|XP_016024729.1|DSIM	LOC119547828|XP_037710780.1|DSUP
OG0004048	LOC6731013|XP_016023497.1|DSIM	LOC119547415|XP_037710193.1|DSUP
OG0004049	LOC6730418|XP_002077599.1|DSIM	LOC119548751|XP_037712197.1|DSUP
OG0004050	LOC6732741|XP_016025470.1|DSIM	LOC119546025|XP_037707968.1|DSUP
OG0004051	LOC6731984|XP_016024655.1|DSIM	LOC119548890|XP_037712473.1|DSUP
OG0004052	LOC6726322|XP_039152792.1|DSIM	LOC119555941|XP_037723574.1|DSUP
OG0004053	LOC27206159|XP_016027005.1|DSIM	LOC119551530|XP_037716844.1|DSUP
OG0004054	LOC6732690|XP_039154287.1|DSIM	LOC119547167|XP_037709822.1|DSUP
OG0004055	LOC6728665|XP_016035325.1|DSIM	LOC119545816|XP_037707639.1|DSUP
OG0004056	LOC6726644|XP_016033134.1|DSIM	LOC119560475|XP_037729863.1|DSUP
OG0004057	LOC6738758|XP_002085558.1|DSIM	LOC119553535|XP_037719893.1|DSUP
OG0004058	LOC6736583|XP_002083445.1|DSIM	LOC119553059|XP_037719107.1|DSUP
OG0004059	LOC6727168|XP_016033661.1|DSIM	LOC119560000|XP_037729200.1|DSUP
OG0004060	LOC6728541|XP_002103886.1|DSIM	LOC119550361|XP_037714923.1|DSUP
OG0004061	LOC6725719|XP_016038995.1|DSIM	LOC119558254|XP_037727509.1|DSUP
OG0004062	LOC27206263|XP_016029926.1|DSIM	LOC119552999|XP_037718948.1|DSUP
OG0004063	LOC6724960|XP_002105996.1|DSIM	LOC119557367|XP_037726037.1|DSUP
OG0004064	LOC6738214|XP_002085026.2|DSIM	LOC119555466|XP_037722799.1|DSUP
OG0004065	LOC6735664|XP_039148643.1|DSIM	LOC119551086|XP_037716184.1|DSUP
OG0004066	LOC6734500|XP_002081519.2|DSIM	LOC119552195|XP_037717976.1|DSUP
OG0004067	LOC6725700|XP_016038973.1|DSIM	LOC119557189|XP_037725766.1|DSUP
OG0004068	LOC6728839|XP_002104173.2|DSIM	LOC119563484|XP_037732839.1|DSUP
OG0004069	LOC6728837|XP_039151278.1|DSIM	LOC119548564|XP_037711805.1|DSUP
OG0004070	LOC6739613|XP_002076507.2|DSIM	LOC119554570|XP_037721470.1|DSUP
OG0004071	LOC6737366|XP_002084204.2|DSIM	LOC119553928|XP_037720544.1|DSUP
OG0004072	LOC6737367|XP_002084205.2|DSIM	LOC119553929|XP_037720545.1|DSUP
OG0004073	LOC6726313|XP_002107274.1|DSIM	LOC119556379|XP_037724479.1|DSUP
OG0004074	LOC6735715|XP_039148389.1|DSIM	LOC119550342|XP_037714890.1|DSUP
OG0004075	LOC6734321|XP_002081344.1|DSIM	LOC119549128|XP_037712823.1|DSUP
OG0004076	LOC6734319|XP_016027381.1|DSIM	LOC119549295|XP_037713171.1|DSUP
OG0004077	LOC6731432|XP_016024055.1|DSIM	LOC119548580|XP_037711826.1|DSUP
OG0004078	LOC6729714|XP_002105020.1|DSIM	LOC119558021|XP_037727070.1|DSUP
OG0004079	LOC6725364|XP_002106381.1|DSIM	LOC119556504|XP_037724693.1|DSUP
OG0004080	LOC6734789|XP_002081792.1|DSIM	LOC119550424|XP_037715019.1|DSUP
OG0004081	LOC6739433|XP_039147550.1|DSIM	LOC119548976|XP_037712494.1|DSUP
OG0004082	LOC6735487|XP_002082426.1|DSIM	LOC119550054|XP_037714440.1|DSUP
OG0004083	LOC6729324|XP_002104641.2|DSIM	LOC119547361|XP_037710109.1|DSUP
OG0004084	LOC120284815|XP_039150083.1|DSIM, LOC6738707|XP_039150080.1|DSIM	LOC119552936|XP_037718816.1|DSUP
OG0004085	LOC6727788|XP_016034360.1|DSIM	LOC119563003|XP_037732120.1|DSUP
OG0004086	LOC6739776|XP_016036551.1|DSIM	LOC119563537|XP_037732948.1|DSUP
OG0004087	LOC27207989|XP_016038848.1|DSIM	LOC119558035|XP_037727107.1|DSUP
OG0004088	LOC6729824|XP_002105127.1|DSIM	LOC119563038|XP_037732169.1|DSUP
OG0004089	LOC27208056|XP_039152221.1|DSIM	LOC119558401|XP_037727858.1|DSUP
OG0004090	LOC6729389|XP_016036036.1|DSIM	LOC119563472|XP_037732811.1|DSUP
OG0004091	LOC27206465|XP_016034647.1|DSIM	LOC119563040|XP_037732172.1|DSUP
OG0004092	LOC27208079|XP_016038388.2|DSIM	LOC119556476|XP_037724656.1|DSUP
OG0004094	LOC27208947|XP_016038034.1|DSIM	LOC119557560|XP_037726274.1|DSUP
OG0004095	LOC6728475|XP_002103820.2|DSIM	LOC119556066|XP_037723810.1|DSUP
OG0004096	LOC27207937|XP_016036553.1|DSIM	LOC119563539|XP_037732949.1|DSUP
OG0004097	LOC6737902|XP_002084730.1|DSIM	LOC119553934|XP_037720552.1|DSUP
OG0004098	LOC6727790|XP_016034363.1|DSIM	LOC119563286|XP_037732539.1|DSUP
OG0004099	LOC6726734|XP_016033230.2|DSIM	LOC119560382|XP_037729718.1|DSUP
OG0004100	LOC6726746|XP_002102157.1|DSIM	LOC119560075|XP_037729309.1|DSUP
OG0004101	LOC6726748|XP_002102159.2|DSIM	LOC119560609|XP_037730071.1|DSUP
OG0004102	LOC6726749|XP_039151478.1|DSIM	LOC119560842|XP_037730423.1|DSUP
OG0004103	LOC6729712|XP_002105018.1|DSIM	LOC119558005|XP_037727044.1|DSUP
OG0004104	LOC6729234|XP_016035886.1|DSIM	LOC119563305|XP_037732565.1|DSUP
OG0004105	LOC6738216|XP_016032077.1|DSIM	LOC119555448|XP_037722750.1|DSUP
OG0004106	LOC6739013|XP_002085808.1|DSIM	LOC119553791|XP_037720330.1|DSUP
OG0004107	LOC6736515|XP_002083385.1|DSIM	LOC119554749|XP_037721702.1|DSUP
OG0004108	LOC6728000|XP_002103352.1|DSIM	LOC119551718|XP_037717137.1|DSUP
OG0004109	LOC6729391|XP_016036037.1|DSIM	LOC119563473|XP_037732812.1|DSUP
OG0004110	LOC6739097|XP_039149852.1|DSIM	LOC119554082|XP_037720754.1|DSUP
OG0004111	LOC6729651|XP_016036291.1|DSIM	LOC119553133|XP_037719257.1|DSUP
OG0004112	LOC6729731|XP_016036390.1|DSIM	LOC119563308|XP_037732570.1|DSUP
OG0004113	LOC6726597|XP_016040271.1|DSIM	LOC119557844|XP_037726749.1|DSUP
OG0004114	LOC6725195|XP_002106218.1|DSIM	LOC119557549|XP_037726259.1|DSUP
OG0004115	LOC6725192|XP_039152986.1|DSIM	LOC119557547|XP_037726249.1|DSUP
OG0004116	LOC6729646|XP_016036288.1|DSIM	LOC119560835|XP_037730416.1|DSUP
OG0004117	LOC6727643|XP_002103020.1|DSIM	LOC119563035|XP_037732164.1|DSUP
OG0004118	LOC6734943|XP_002081940.1|DSIM	LOC119550238|XP_037714736.1|DSUP
OG0004119	LOC6727618|XP_002102997.1|DSIM	LOC119553280|XP_037719511.1|DSUP
OG0004120	LOC6739731|XP_039151002.1|DSIM	LOC119550906|XP_037715827.1|DSUP
OG0004121	LOC6736827|XP_002083683.1|DSIM	LOC119553341|XP_037719604.1|DSUP
OG0004122	LOC6728009|XP_002103361.1|DSIM	LOC119552597|XP_037718186.1|DSUP
OG0004123	LOC6727171|XP_016033663.1|DSIM	LOC119559878|XP_037728939.1|DSUP
OG0004124	LOC6725818|XP_016039143.1|DSIM	LOC119556065|XP_037723803.1|DSUP
OG0004125	LOC6730169|XP_016036927.1|DSIM	LOC119556545|XP_037724760.1|DSUP
OG0004126	LOC6730160|XP_039150385.1|DSIM	LOC119549533|XP_037713600.1|DSUP
OG0004127	LOC6731715|XP_016024391.1|DSIM	LOC119546987|XP_037709569.1|DSUP
OG0004128	LOC6739742|XP_002076635.1|DSIM	LOC119563118|XP_037732291.1|DSUP
OG0004129	LOC6734049|XP_016027056.2|DSIM	LOC119549113|XP_037712794.1|DSUP
OG0004130	LOC27207261|XP_039152397.1|DSIM	LOC119557110|XP_037725617.1|DSUP
OG0004131	LOC6727868|XP_039150586.1|DSIM	LOC119563014|XP_037732135.1|DSUP
OG0004132	LOC6736549|XP_016030128.1|DSIM	LOC119554468|XP_037721311.1|DSUP
OG0004133	LOC6732039|XP_002079171.1|DSIM	LOC119546407|XP_037708592.1|DSUP
OG0004134	LOC6729517|XP_016036190.1|DSIM	LOC119546915|XP_037709476.1|DSUP
OG0004135	LOC6727359|XP_039151704.1|DSIM	LOC119560998|XP_037730726.1|DSUP
OG0004136	LOC6727160|XP_002102553.1|DSIM	LOC119560853|XP_037730445.1|DSUP
OG0004137	LOC6733796|XP_002080840.1|DSIM	LOC119550416|XP_037715005.1|DSUP
OG0004138	LOC6738347|XP_002085157.1|DSIM	LOC119553377|XP_037719657.1|DSUP
OG0004139	LOC27207950|XP_016037965.1|DSIM	LOC119556408|XP_037724532.1|DSUP
OG0004140	LOC6725336|XP_002106353.1|DSIM	LOC119557865|XP_037726791.1|DSUP
OG0004141	LOC6735380|XP_016028708.1|DSIM	LOC119550586|XP_037715317.1|DSUP
OG0004142	LOC6725807|XP_016039128.2|DSIM	LOC119557431|XP_037726111.1|DSUP
OG0004143	LOC6728353|XP_002103701.1|DSIM	LOC119560428|XP_037729792.1|DSUP
OG0004144	LOC6731694|XP_002078830.1|DSIM	LOC119546580|XP_037708914.1|DSUP
OG0004145	LOC6737254|XP_002084094.1|DSIM	LOC119552831|XP_037718614.1|DSUP
OG0004146	LOC6727902|XP_016034521.1|DSIM	LOC119561083|XP_037730879.1|DSUP
OG0004147	LOC6731709|XP_002078844.1|DSIM	LOC119548140|XP_037711166.1|DSUP
OG0004148	LOC6728324|XP_016034958.1|DSIM	LOC119560493|XP_037729887.1|DSUP
OG0004149	LOC6727167|XP_016033658.1|DSIM	LOC119560829|XP_037730403.1|DSUP
OG0004150	LOC6728018|XP_002103370.2|DSIM	LOC119559387|XP_037728376.1|DSUP
OG0004151	LOC6730356|XP_002105638.1|DSIM	LOC119546483|XP_037708707.1|DSUP
OG0004152	LOC6726808|XP_016033308.1|DSIM	LOC119561013|XP_037730761.1|DSUP
OG0004153	LOC6739385|XP_002076294.1|DSIM	LOC119552115|XP_037717829.1|DSUP
OG0004154	LOC6738331|XP_002085141.2|DSIM	LOC119554462|XP_037721302.1|DSUP
OG0004155	LOC6727911|XP_002103266.1|DSIM	LOC119545851|XP_037707751.1|DSUP
OG0004156	LOC6728028|XP_016034643.1|DSIM	LOC119554667|XP_037721600.1|DSUP
OG0004157	LOC6740230|XP_016040001.1|DSIM	LOC119555951|XP_037723589.1|DSUP
OG0004158	LOC27206268|XP_016029762.1|DSIM	LOC119554331|XP_037721123.1|DSUP
OG0004159	LOC6729574|XP_002104882.1|DSIM	LOC119560848|XP_037730439.1|DSUP
OG0004160	LOC6736422|XP_002083294.1|DSIM	LOC119552907|XP_037718761.1|DSUP
OG0004161	LOC6728591|XP_016035222.1|DSIM	LOC119563054|XP_037732190.1|DSUP
OG0004162	LOC27206848|XP_016035467.1|DSIM	LOC119553243|XP_037719447.1|DSUP
OG0004163	LOC6728752|XP_039150637.1|DSIM	LOC119560734|XP_037730275.1|DSUP
OG0004164	LOC6726703|XP_039151577.1|DSIM	LOC119559986|XP_037729173.1|DSUP
OG0004165	LOC6735617|XP_016028980.1|DSIM	LOC119551113|XP_037716221.1|DSUP
OG0004166	LOC6735976|XP_002082885.1|DSIM	LOC119551125|XP_037716236.1|DSUP
OG0004167	LOC6728904|XP_002104234.2|DSIM	LOC119552819|XP_037718599.1|DSUP, LOC119559887|XP_037728952.1|DSUP
OG0004168	LOC6729444|XP_016022617.1|DSIM	LOC119559486|XP_037728515.1|DSUP
OG0004169	LOC6725349|XP_039152962.1|DSIM	LOC119557348|XP_037726013.1|DSUP
OG0004170	LOC6725668|XP_039152387.1|DSIM	LOC119556385|XP_037724487.1|DSUP
OG0004171	LOC6725153|XP_002106179.1|DSIM	LOC119557193|XP_037725772.1|DSUP
OG0004172	LOC6726131|XP_016039637.1|DSIM	LOC119555830|XP_037723376.1|DSUP
OG0004173	LOC6734714|XP_002081721.1|DSIM	LOC119550070|XP_037714465.1|DSUP
OG0004174	LOC6734332|XP_016027407.1|DSIM	LOC119551984|XP_037717629.1|DSUP
OG0004175	LOC6734843|XP_002081845.1|DSIM	LOC119550791|XP_037715650.1|DSUP
OG0004176	LOC6737263|XP_016030972.1|DSIM	LOC119553063|XP_037719117.1|DSUP
OG0004177	LOC6728030|XP_016034644.1|DSIM	LOC119548545|XP_037711772.1|DSUP
OG0004178	LOC6727654|XP_039151188.1|DSIM	LOC119563323|XP_037732593.1|DSUP
OG0004179	LOC6724920|XP_016037778.1|DSIM	LOC119558412|XP_037727873.1|DSUP
OG0004180	LOC6727412|XP_016033964.1|DSIM	LOC119559747|XP_037728735.1|DSUP
OG0004181	LOC6729285|XP_016035925.1|DSIM	LOC119545832|XP_037707677.1|DSUP
OG0004182	LOC6737811|XP_039150316.1|DSIM	LOC119552934|XP_037718806.1|DSUP
OG0004183	LOC6737810|XP_016031591.2|DSIM	LOC119553823|XP_037720381.1|DSUP
OG0004184	LOC6736722|XP_016030338.1|DSIM	LOC119553793|XP_037720332.1|DSUP
OG0004185	LOC6732143|XP_016024824.1|DSIM	LOC119546874|XP_037709408.1|DSUP
OG0004186	LOC6724888|XP_002105926.1|DSIM	LOC119556027|XP_037723733.1|DSUP
OG0004187	LOC6728410|XP_002103757.2|DSIM	LOC119557957|XP_037726924.1|DSUP
OG0004188	LOC6727996|XP_016034596.1|DSIM	LOC119551664|XP_037717045.1|DSUP
OG0004189	LOC6727994|XP_002103346.1|DSIM	LOC119551697|XP_037717097.1|DSUP
OG0004190	LOC6727071|XP_016033565.1|DSIM	LOC119559974|XP_037729139.1|DSUP
OG0004191	LOC6727068|XP_002102465.1|DSIM	LOC119560903|XP_037730529.1|DSUP
OG0004192	LOC6727482|XP_016034071.1|DSIM	LOC119560751|XP_037730296.1|DSUP
OG0004193	LOC6725595|XP_039152552.1|DSIM	LOC119557187|XP_037725761.1|DSUP
OG0004194	LOC6727601|XP_016034194.1|DSIM	LOC119563487|XP_037732851.1|DSUP
OG0004195	LOC6740545|XP_016039406.1|DSIM	LOC119556141|XP_037723964.1|DSUP
OG0004196	LOC6730001|XP_002105295.3|DSIM	LOC119563171|XP_037732366.1|DSUP
OG0004197	LOC6728520|XP_002103865.2|DSIM	LOC119555799|XP_037723353.1|DSUP
OG0004198	LOC6726720|XP_002102131.2|DSIM	LOC119559764|XP_037728766.1|DSUP
OG0004199	LOC6727834|XP_039150865.1|DSIM	LOC119562790|XP_037731893.1|DSUP
OG0004200	LOC6735619|XP_016028982.1|DSIM	LOC119551422|XP_037716691.1|DSUP
OG0004201	LOC6730011|XP_002105305.2|DSIM	LOC119563226|XP_037732455.1|DSUP
OG0004202	LOC6729151|XP_002104472.1|DSIM	LOC119549057|XP_037712687.1|DSUP
OG0004203	LOC6727867|XP_016034448.1|DSIM	LOC119563016|XP_037732136.1|DSUP
OG0004204	LOC6738711|XP_002085512.1|DSIM	LOC119553074|XP_037719132.1|DSUP
OG0004205	LOC6738099|XP_002084913.1|DSIM	LOC119553565|XP_037719941.1|DSUP
OG0004206	LOC6727383|XP_016033919.1|DSIM	LOC119559969|XP_037729133.1|DSUP
