Orthogroup	DSIM.longest_only	DSAN.longest_only
OG0005212	LOC27207041|XP_016029418.1|DSIM	LOC120446889|XP_039484039.1|DSAN
OG0005213	LOC6725301|XP_002106319.1|DSIM	LOC120455627|XP_039497947.1|DSAN
OG0005214	LOC6731431|XP_016024054.1|DSIM	LOC120444068|XP_039479517.1|DSAN
OG0005215	LOC6730909|XP_016023340.1|DSIM	LOC120446851|XP_039483981.1|DSAN
OG0005216	LOC6732811|XP_002079924.1|DSIM	LOC120446217|XP_039483009.1|DSAN
OG0005217	LOC6733089|XP_039146949.1|DSIM	LOC120444861|XP_039480758.1|DSAN
OG0005218	LOC6731582|XP_016024258.1|DSIM	LOC120456637|XP_039499497.1|DSAN
OG0005219	LOC6733663|XP_002080710.1|DSIM	LOC120454843|XP_039496275.1|DSAN
OG0005220	LOC6736358|XP_002083234.1|DSIM	LOC120447906|XP_039485489.1|DSAN
OG0005221	LOC6731607|XP_002078748.2|DSIM	LOC120458093|XP_039501554.1|DSAN
OG0005222	LOC6732580|XP_039154548.1|DSIM	LOC120444430|XP_039480006.1|DSAN
OG0005223	LOC6732200|XP_002079329.1|DSIM	LOC120444941|XP_039480882.1|DSAN
OG0005224	LOC6731542|XP_039154529.1|DSIM	LOC120444348|XP_039479865.1|DSAN
OG0005225	LOC6739181|XP_002076092.2|DSIM	LOC120455783|XP_039498177.1|DSAN
OG0005226	LOC6731428|XP_016024045.1|DSIM	LOC120445267|XP_039481503.1|DSAN
OG0005227	LOC6732502|XP_016025159.1|DSIM	LOC120443719|XP_039478901.1|DSAN
OG0005228	LOC6732503|XP_002079623.2|DSIM	LOC120443716|XP_039478897.1|DSAN
OG0005229	LOC6730502|XP_016022952.1|DSIM	LOC120453067|XP_039493529.1|DSAN
OG0005230	LOC6731943|XP_016024607.1|DSIM	LOC120458424|XP_039501996.1|DSAN
OG0005231	LOC6730399|XP_002077580.1|DSIM	LOC120458112|XP_039501577.1|DSAN
OG0005232	LOC6730775|XP_016023193.1|DSIM	LOC120448146|XP_039485915.1|DSAN
OG0005233	LOC6732381|XP_002079502.1|DSIM	LOC120456337|XP_039499047.1|DSAN
OG0005234	LOC27206202|XP_039150766.1|DSIM	LOC120446230|XP_039483031.1|DSAN
OG0005235	LOC6732707|XP_002079821.1|DSIM	LOC120446584|XP_039483540.1|DSAN
OG0005236	LOC6730953|XP_016023414.1|DSIM	LOC120444107|XP_039479570.1|DSAN
OG0005237	LOC6730950|XP_016023411.1|DSIM	LOC120444106|XP_039479568.1|DSAN
OG0005238	LOC6730949|XP_002078112.1|DSIM	LOC120453608|XP_039494321.1|DSAN
OG0005239	LOC6730669|XP_016023109.1|DSIM	LOC120454916|XP_039496578.1|DSAN
OG0005240	LOC6731802|XP_016024486.1|DSIM	LOC120444596|XP_039480307.1|DSAN
OG0005241	LOC6730539|XP_039150708.1|DSIM	LOC120458229|XP_039501747.1|DSAN
OG0005242	LOC27207753|XP_016024549.1|DSIM	LOC120456368|XP_039499118.1|DSAN
OG0005243	LOC6730503|XP_002077684.1|DSIM	LOC120453045|XP_039493502.1|DSAN
OG0005244	LOC6728320|XP_016034955.1|DSIM	LOC120450804|XP_039489906.1|DSAN
OG0005245	LOC6727032|XP_002102430.1|DSIM	LOC120451299|XP_039490799.1|DSAN
OG0005246	LOC6730455|XP_002077636.1|DSIM	LOC120449716|XP_039488276.1|DSAN
OG0005247	LOC6739497|XP_016029251.1|DSIM	LOC120445672|XP_039482157.1|DSAN
OG0005248	LOC6728007|XP_016034605.1|DSIM	LOC120454415|XP_039495619.1|DSAN
OG0005249	LOC6727613|XP_016034202.1|DSIM	LOC120452342|XP_039492446.1|DSAN
OG0005250	LOC6733065|XP_016025766.1|DSIM	LOC120457709|XP_039501139.1|DSAN
OG0005251	LOC6731783|XP_016024474.1|DSIM	LOC120447251|XP_039484716.1|DSAN
OG0005252	LOC27209277|XP_016025494.1|DSIM	LOC120446708|XP_039483745.1|DSAN
OG0005253	LOC6733039|XP_016025729.1|DSIM	LOC120457747|XP_039501180.1|DSAN
OG0005254	LOC6732836|XP_002079949.2|DSIM	LOC120446646|XP_039483651.1|DSAN
OG0005255	LOC6732835|XP_016025560.1|DSIM	LOC120445914|XP_039482506.1|DSAN
OG0005256	LOC6740415|XP_002077271.1|DSIM	LOC120457492|XP_039500977.1|DSAN
OG0005257	LOC27206517|XP_016024189.1|DSIM	LOC120457470|XP_039500959.1|DSAN
OG0005258	LOC6731629|XP_002078769.2|DSIM	LOC120443790|XP_039479051.1|DSAN
OG0005259	LOC6732315|XP_002079443.2|DSIM	LOC120450949|XP_039490168.1|DSAN
OG0005260	LOC6732317|XP_016024980.1|DSIM	LOC120458831|XP_039502592.1|DSAN
OG0005261	LOC6731840|XP_016024524.1|DSIM	LOC120447751|XP_039485234.1|DSAN
OG0005262	LOC6731065|XP_002078224.1|DSIM	LOC120456968|XP_039500053.1|DSAN
OG0005263	LOC6732828|XP_016025552.1|DSIM	LOC120445100|XP_039481175.1|DSAN
OG0005264	LOC6727702|XP_016034278.1|DSIM	LOC120453366|XP_039493974.1|DSAN
OG0005265	LOC6732824|XP_016025546.1|DSIM	LOC120445183|XP_039481330.1|DSAN
OG0005266	LOC6732452|XP_002079572.1|DSIM	LOC120444058|XP_039479499.1|DSAN
OG0005267	LOC6730735|XP_002077903.1|DSIM	LOC120448879|XP_039487031.1|DSAN
OG0005268	LOC6730736|XP_002077904.1|DSIM	LOC120448854|XP_039486999.1|DSAN
OG0005269	LOC6730753|XP_039150043.1|DSIM	LOC120447946|XP_039485563.1|DSAN
OG0005270	LOC6731957|XP_002079092.1|DSIM	LOC120458248|XP_039501771.1|DSAN
OG0005271	LOC6732757|XP_016025478.1|DSIM	LOC120446553|XP_039483503.1|DSAN
OG0005272	LOC6732755|XP_002079868.1|DSIM	LOC120445874|XP_039482452.1|DSAN
OG0005273	LOC6731491|XP_002078640.1|DSIM	LOC120446397|XP_039483270.1|DSAN
OG0005274	LOC6731953|XP_039154573.1|DSIM	LOC120452201|XP_039492259.1|DSAN
OG0005275	LOC6731760|XP_016024441.1|DSIM	LOC120458871|XP_039502637.1|DSAN
OG0005276	LOC6730896|XP_016023322.1|DSIM	LOC120458251|XP_039501774.1|DSAN
OG0005277	LOC6730907|XP_016023339.1|DSIM	LOC120455524|XP_039497746.1|DSAN
OG0005278	LOC6735415|XP_002082357.1|DSIM	LOC120444411|XP_039479968.1|DSAN
OG0005279	LOC6731170|XP_016023718.1|DSIM	LOC120458575|XP_039502208.1|DSAN
OG0005280	LOC6730527|XP_002077706.2|DSIM	LOC120452002|XP_039491973.1|DSAN
OG0005281	LOC6730708|XP_016023143.1|DSIM	LOC120450320|XP_039489218.1|DSAN
OG0005282	LOC6726874|XP_002102276.1|DSIM	LOC120450845|XP_039489970.1|DSAN
OG0005283	LOC6729328|XP_016035965.1|DSIM	LOC120451780|XP_039491658.1|DSAN
OG0005284	LOC6733055|XP_016025737.2|DSIM	LOC120457705|XP_039501134.1|DSAN
OG0005285	LOC6733056|XP_002080134.1|DSIM	LOC120457703|XP_039501133.1|DSAN
OG0005286	LOC6730530|XP_039147280.1|DSIM	LOC120445153|XP_039481260.1|DSAN
OG0005287	LOC6730531|XP_002077710.1|DSIM	LOC120458230|XP_039501749.1|DSAN
OG0005288	LOC27206544|XP_039147201.1|DSIM	LOC120444020|XP_039479453.1|DSAN
OG0005289	LOC6725079|XP_039147446.1|DSIM	LOC120447498|XP_039484874.1|DSAN
OG0005290	LOC6726829|XP_016033335.1|DSIM	LOC120454070|XP_039495015.1|DSAN
OG0005291	LOC6732184|XP_002079313.1|DSIM	LOC120443914|XP_039479286.1|DSAN
OG0005292	LOC6732186|XP_016024869.1|DSIM	LOC120445254|XP_039481471.1|DSAN
OG0005293	LOC6732397|XP_002079518.2|DSIM	LOC120455956|XP_039498436.1|DSAN
OG0005294	LOC6732058|XP_002079190.1|DSIM	LOC120454027|XP_039494955.1|DSAN
OG0005295	LOC6732183|XP_039154315.1|DSIM	LOC120443912|XP_039479285.1|DSAN
OG0005296	LOC6726862|XP_016033364.1|DSIM	LOC120451996|XP_039491957.1|DSAN
OG0005297	LOC6731528|XP_016024202.1|DSIM	LOC120455921|XP_039498379.1|DSAN
OG0005298	LOC6731669|XP_002078809.1|DSIM	LOC120450459|XP_039489417.1|DSAN
OG0005299	LOC6730093|XP_002105386.1|DSIM	LOC120451225|XP_039490645.1|DSAN
OG0005300	LOC6725387|XP_016038461.1|DSIM	LOC120456178|XP_039498782.1|DSAN
OG0005301	LOC27206512|XP_016024373.1|DSIM	LOC120458895|XP_039502671.1|DSAN
OG0005302	LOC6734021|XP_016027043.2|DSIM	LOC120445119|XP_039481199.1|DSAN
OG0005303	LOC6732709|XP_002079823.1|DSIM	LOC120446581|XP_039483537.1|DSAN
OG0005304	LOC120284730|XP_039149215.1|DSIM, LOC6731215|XP_039149008.1|DSIM	LOC120458676|XP_039502347.1|DSAN
OG0005305	LOC6735414|XP_039147350.1|DSIM	LOC120444408|XP_039479963.1|DSAN
OG0005306	LOC6732555|XP_002079674.1|DSIM	LOC120446138|XP_039482897.1|DSAN
OG0005307	LOC6731938|XP_016024601.1|DSIM	LOC120458859|XP_039502621.1|DSAN
OG0005308	LOC6731843|XP_016024525.1|DSIM	LOC120447736|XP_039485218.1|DSAN
OG0005309	LOC6730845|XP_016023263.1|DSIM	LOC120443796|XP_039479060.1|DSAN
OG0005310	LOC6731474|XP_002078623.1|DSIM	LOC120458616|XP_039502259.1|DSAN
OG0005311	LOC6732119|XP_002079251.2|DSIM	LOC120444014|XP_039479434.1|DSAN
OG0005312	LOC6732156|XP_016024836.1|DSIM	LOC120444073|XP_039479520.1|DSAN
OG0005313	LOC6731765|XP_016024446.1|DSIM	LOC120458009|XP_039501439.1|DSAN
OG0005314	LOC6732041|XP_016024728.1|DSIM	LOC120447518|XP_039484880.1|DSAN
OG0005315	LOC6732692|XP_016025424.1|DSIM	LOC120445325|XP_039481582.1|DSAN
OG0005316	LOC6735413|XP_016028730.1|DSIM	LOC120447162|XP_039484549.1|DSAN
OG0005317	LOC6732550|XP_016025204.1|DSIM	LOC120444924|XP_039480856.1|DSAN
OG0005318	LOC6733134|XP_016025846.1|DSIM	LOC120444526|XP_039480202.1|DSAN
OG0005319	LOC6732399|XP_016025055.1|DSIM	LOC120450088|XP_039488819.1|DSAN
OG0005320	LOC6732894|XP_016025616.1|DSIM	LOC120444992|XP_039480961.1|DSAN
OG0005321	LOC6731910|XP_016024577.1|DSIM	LOC120443820|XP_039479100.1|DSAN
OG0005322	LOC6730624|XP_016023070.1|DSIM	LOC120449689|XP_039488242.1|DSAN
OG0005323	LOC6739228|XP_016024285.1|DSIM	LOC120458091|XP_039501545.1|DSAN
OG0005324	LOC6731676|XP_002078816.1|DSIM	LOC120458144|XP_039501621.1|DSAN
OG0005325	LOC27207633|XP_016023211.1|DSIM	LOC120458019|XP_039501455.1|DSAN
OG0005326	LOC27206834|XP_039154492.1|DSIM	LOC120458517|XP_039502125.1|DSAN
OG0005327	LOC6731589|XP_016024266.1|DSIM	LOC120458183|XP_039501681.1|DSAN
OG0005328	LOC6727717|XP_016034292.1|DSIM	LOC120452757|XP_039493073.1|DSAN
OG0005329	LOC6737371|XP_002084209.1|DSIM	LOC120450472|XP_039489448.1|DSAN
OG0005330	LOC6737370|XP_002084208.2|DSIM	LOC120450471|XP_039489447.1|DSAN
OG0005331	LOC6730734|XP_016023156.1|DSIM	LOC120458296|XP_039501830.1|DSAN
OG0005332	LOC6732969|XP_002080051.1|DSIM	LOC120447061|XP_039484386.1|DSAN
OG0005333	LOC6732075|XP_002079207.1|DSIM	LOC120458594|XP_039502232.1|DSAN
OG0005334	LOC6731807|XP_002078942.1|DSIM	LOC120449048|XP_039487278.1|DSAN
OG0005335	LOC6734278|XP_016027344.1|DSIM	LOC120447152|XP_039484536.1|DSAN
OG0005336	LOC6733777|XP_002080821.1|DSIM	LOC120458395|XP_039501952.1|DSAN
OG0005337	LOC6734932|XP_016028246.1|DSIM	LOC120444724|XP_039480584.1|DSAN
OG0005338	LOC6731743|XP_016024415.1|DSIM	LOC120456978|XP_039500063.1|DSAN
OG0005339	LOC6731832|XP_002078967.1|DSIM	LOC120458280|XP_039501810.1|DSAN
OG0005340	LOC6731721|XP_002078856.2|DSIM	LOC120452502|XP_039492690.1|DSAN
OG0005341	LOC6733572|XP_002080627.2|DSIM	LOC120451323|XP_039490834.1|DSAN
OG0005342	LOC6732010|XP_016024702.1|DSIM	LOC120456533|XP_039499345.1|DSAN
OG0005343	LOC6739289|XP_016026303.1|DSIM	LOC120458045|XP_039501487.1|DSAN
OG0005344	LOC6734087|XP_002081122.1|DSIM	LOC120445557|XP_039481964.1|DSAN
OG0005345	LOC6731222|XP_002078381.1|DSIM	LOC120444006|XP_039479420.1|DSAN
OG0005346	LOC6731293|XP_002078449.1|DSIM	LOC120449956|XP_039488595.1|DSAN
OG0005347	LOC6739201|XP_016023390.1|DSIM	LOC120445546|XP_039481956.1|DSAN
OG0005348	LOC6731773|XP_002078908.1|DSIM	LOC120444134|XP_039479634.1|DSAN
OG0005349	LOC6731764|XP_002078899.1|DSIM	LOC120458878|XP_039502649.1|DSAN
OG0005350	LOC6731954|XP_002079089.1|DSIM	LOC120458241|XP_039501765.1|DSAN
OG0005351	LOC6737208|XP_016030916.1|DSIM	LOC120450244|XP_039489064.1|DSAN
OG0005352	LOC6731811|XP_016024497.1|DSIM	LOC120446214|XP_039483048.1|DSAN
OG0005353	LOC6735058|XP_039148569.1|DSIM	LOC120444352|XP_039479868.1|DSAN
OG0005354	LOC6730794|XP_039150928.1|DSIM	LOC120444069|XP_039479518.1|DSAN
OG0005355	LOC6730434|XP_002077615.1|DSIM	LOC120454173|XP_039495188.1|DSAN
OG0005356	LOC6730436|XP_016022901.1|DSIM	LOC120454444|XP_039495684.1|DSAN
OG0005357	LOC6731393|XP_016024011.1|DSIM	LOC120458171|XP_039501662.1|DSAN
OG0005358	LOC6731305|XP_002078461.1|DSIM	LOC120443829|XP_039479114.1|DSAN
OG0005359	LOC6735788|XP_016029163.1|DSIM	LOC120445623|XP_039482070.1|DSAN
OG0005360	LOC6738617|XP_039149258.1|DSIM	LOC120449472|XP_039487881.1|DSAN
OG0005361	LOC6731892|XP_039154309.1|DSIM	LOC120448375|XP_039486283.1|DSAN
OG0005362	LOC6731747|XP_002078882.1|DSIM	LOC120458504|XP_039502106.1|DSAN
OG0005363	LOC6731108|XP_016023646.1|DSIM	LOC120458261|XP_039501784.1|DSAN
OG0005364	LOC6735465|XP_016028770.1|DSIM	LOC120446084|XP_039482806.1|DSAN
OG0005365	LOC6732992|XP_016025673.1|DSIM	LOC120447119|XP_039484483.1|DSAN
OG0005366	LOC6732993|XP_016025676.1|DSIM	LOC120445283|XP_039481519.1|DSAN
OG0005367	LOC6732995|XP_016025677.1|DSIM	LOC120445688|XP_039482178.1|DSAN
OG0005368	LOC6728808|XP_016035500.1|DSIM	LOC120453770|XP_039494540.1|DSAN
OG0005369	LOC6730597|XP_002077776.1|DSIM	LOC120453358|XP_039494005.1|DSAN
OG0005370	LOC6731942|XP_016024606.1|DSIM	LOC120457185|XP_039500496.1|DSAN
OG0005371	LOC6731940|XP_016024605.1|DSIM	LOC120458499|XP_039502100.1|DSAN
OG0005372	LOC6728723|XP_016035394.1|DSIM	LOC120452743|XP_039493052.1|DSAN
OG0005373	LOC27206749|XP_016025907.1|DSIM	LOC120444064|XP_039479516.1|DSAN
OG0005374	LOC6732552|XP_002079671.1|DSIM	LOC120447217|XP_039484669.1|DSAN
OG0005375	LOC6732551|XP_002079670.1|DSIM	LOC120447216|XP_039484668.1|DSAN
OG0005376	LOC6730520|XP_039147245.1|DSIM	LOC120443835|XP_039479125.1|DSAN
OG0005377	LOC27208052|XP_016029877.1|DSIM	LOC120450412|XP_039489353.1|DSAN
OG0005378	LOC6730574|XP_002077753.3|DSIM	LOC120450419|XP_039489363.1|DSAN
OG0005379	LOC6730664|XP_016023106.1|DSIM	LOC120454942|XP_039496648.1|DSAN
OG0005380	LOC6730562|XP_039148892.1|DSIM	LOC120458282|XP_039501812.1|DSAN
OG0005381	LOC6732652|XP_016025363.1|DSIM	LOC120447047|XP_039484344.1|DSAN
OG0005382	LOC6733017|XP_039154496.1|DSIM	LOC120457689|XP_039501108.1|DSAN
OG0005383	LOC6738473|XP_039149702.1|DSIM	LOC120448876|XP_039487025.1|DSAN
OG0005384	LOC6727836|XP_016034422.1|DSIM	LOC120453369|XP_039493976.1|DSAN
OG0005385	LOC6735363|XP_016028693.1|DSIM	LOC120445228|XP_039481420.1|DSAN
OG0005386	LOC6734737|XP_039147744.1|DSIM	LOC120446353|XP_039483213.1|DSAN
OG0005387	LOC6729048|XP_016035702.1|DSIM	LOC120454707|XP_039496178.1|DSAN
OG0005388	LOC6731081|XP_002078239.1|DSIM	LOC120451897|XP_039491843.1|DSAN
OG0005389	LOC6732031|XP_016024726.1|DSIM	LOC120452555|XP_039492801.1|DSAN
OG0005390	LOC120284189|XP_016023540.1|DSIM	LOC120453405|XP_039494034.1|DSAN
OG0005391	LOC27207560|XP_016023543.1|DSIM	LOC120453428|XP_039494070.1|DSAN
OG0005392	LOC6732603|XP_002079722.1|DSIM	LOC120444621|XP_039480358.1|DSAN
OG0005393	LOC6728278|XP_002103627.1|DSIM	LOC120454367|XP_039495530.1|DSAN
OG0005394	LOC6732601|XP_016025286.1|DSIM	LOC120444950|XP_039480890.1|DSAN
OG0005395	LOC6732681|XP_039147082.1|DSIM	LOC120446063|XP_039482772.1|DSAN
OG0005396	LOC6731469|XP_016024151.1|DSIM	LOC120448693|XP_039486786.1|DSAN
OG0005397	LOC6731471|XP_002078620.1|DSIM	LOC120458003|XP_039501432.1|DSAN
OG0005398	LOC6726805|XP_039151487.1|DSIM	LOC120454545|XP_039495859.1|DSAN
OG0005399	LOC6733558|XP_016026508.1|DSIM	LOC120458367|XP_039501919.1|DSAN
OG0005400	LOC6733635|XP_016026597.1|DSIM	LOC120458472|XP_039502060.1|DSAN
OG0005401	LOC6731481|XP_016024162.1|DSIM	LOC120458675|XP_039502345.1|DSAN
OG0005402	LOC6731480|XP_016024161.1|DSIM	LOC120458618|XP_039502261.1|DSAN
OG0005403	LOC6731475|XP_002078624.1|DSIM	LOC120458614|XP_039502256.1|DSAN
OG0005404	LOC6731476|XP_002078625.1|DSIM	LOC120458615|XP_039502258.1|DSAN
OG0005405	LOC27209071|XP_016029095.1|DSIM	LOC120445973|XP_039482639.1|DSAN
OG0005406	LOC6740743|XP_039147604.1|DSIM	LOC120446261|XP_039483068.1|DSAN
OG0005407	LOC6735783|XP_002082696.1|DSIM	LOC120446172|XP_039482940.1|DSAN
OG0005408	LOC6731031|XP_002078192.1|DSIM	LOC120444510|XP_039480165.1|DSAN
OG0005409	LOC6731404|XP_016024022.1|DSIM	LOC120458767|XP_039502474.1|DSAN
OG0005410	LOC6739211|XP_002076121.1|DSIM	LOC120458001|XP_039501427.1|DSAN
OG0005411	LOC6734148|XP_002081177.1|DSIM	LOC120444837|XP_039480728.1|DSAN
OG0005412	LOC6734158|XP_002081187.1|DSIM	LOC120444768|XP_039480633.1|DSAN
OG0005413	LOC6734240|XP_016027292.1|DSIM	LOC120447074|XP_039484399.1|DSAN
OG0005414	LOC6725686|XP_002106689.1|DSIM	LOC120456831|XP_039499814.1|DSAN
OG0005415	LOC6725750|XP_016039067.1|DSIM	LOC120457389|XP_039500883.1|DSAN
OG0005416	LOC6733388|XP_016026312.1|DSIM	LOC120457003|XP_039500094.1|DSAN
OG0005417	LOC6739246|XP_002076154.1|DSIM	LOC120444474|XP_039480087.1|DSAN
OG0005418	LOC6732979|XP_016025661.1|DSIM	LOC120445003|XP_039480983.1|DSAN
OG0005419	LOC6731826|XP_016024511.1|DSIM	LOC120446984|XP_039484218.1|DSAN
OG0005420	LOC6731276|XP_016023840.2|DSIM	LOC120458526|XP_039502134.1|DSAN
OG0005421	LOC6732046|XP_016024730.2|DSIM	LOC120458225|XP_039501740.1|DSAN
OG0005422	LOC6740213|XP_016039958.1|DSIM	LOC120456740|XP_039499663.1|DSAN
OG0005423	LOC6731638|XP_016024322.1|DSIM	LOC120447618|XP_039485088.1|DSAN
OG0005424	LOC6735442|XP_039147247.1|DSIM	LOC120444440|XP_039480033.1|DSAN
OG0005425	LOC6740535|XP_016039584.1|DSIM	LOC120455321|XP_039497330.1|DSAN
OG0005426	LOC6733689|XP_016026657.1|DSIM	LOC120451170|XP_039490976.1|DSAN
OG0005427	LOC6732769|XP_002079882.2|DSIM	LOC120444444|XP_039480037.1|DSAN
OG0005428	LOC6731194|XP_039146977.1|DSIM	LOC120443833|XP_039479123.1|DSAN
OG0005429	LOC6731213|XP_039148517.1|DSIM	LOC120452410|XP_039492604.1|DSAN
OG0005430	LOC6731214|XP_016023755.1|DSIM	LOC120452222|XP_039492318.1|DSAN
OG0005431	LOC6733110|XP_002080187.1|DSIM	LOC120445726|XP_039482228.1|DSAN
OG0005432	LOC27209015|XP_039149468.1|DSIM	LOC120446099|XP_039482825.1|DSAN
OG0005433	LOC6734896|XP_002081893.1|DSIM	LOC120445312|XP_039481557.1|DSAN
OG0005434	LOC6733124|XP_039154591.1|DSIM	LOC120446003|XP_039482683.1|DSAN
OG0005435	LOC6727091|XP_002102486.1|DSIM	LOC120453814|XP_039494626.1|DSAN
OG0005436	LOC6733131|XP_016025843.1|DSIM	LOC120445707|XP_039482202.1|DSAN
OG0005437	LOC6727763|XP_002103125.1|DSIM	LOC120453287|XP_039493848.1|DSAN
OG0005438	LOC6730510|XP_016022968.1|DSIM	LOC120458598|XP_039502238.1|DSAN
OG0005439	LOC6728225|XP_002103574.1|DSIM	LOC120454446|XP_039495682.1|DSAN
OG0005440	LOC6730918|XP_016023365.1|DSIM	LOC120448029|XP_039485709.1|DSAN
OG0005441	LOC27206506|XP_016024807.1|DSIM	LOC120458099|XP_039501560.1|DSAN
OG0005442	LOC6732743|XP_002079857.1|DSIM	LOC120446438|XP_039483343.1|DSAN
OG0005443	LOC6731784|XP_016024476.1|DSIM	LOC120447280|XP_039484718.1|DSAN
OG0005444	LOC6730448|XP_002077629.1|DSIM	LOC120455451|XP_039497604.1|DSAN
OG0005445	LOC6731872|XP_016024547.1|DSIM	LOC120457019|XP_039500113.1|DSAN
OG0005446	LOC6731426|XP_016024044.1|DSIM	LOC120454159|XP_039495162.1|DSAN
OG0005447	LOC6731022|XP_002078183.1|DSIM	LOC120456867|XP_039499895.1|DSAN
OG0005448	LOC6734603|XP_002081611.1|DSIM	LOC120447006|XP_039484247.1|DSAN
OG0005449	LOC6739838|XP_002076732.1|DSIM	LOC120457234|XP_039500549.1|DSAN
OG0005450	LOC6729933|XP_002105235.1|DSIM	LOC120450881|XP_039490050.1|DSAN
OG0005451	LOC6732645|XP_016025357.1|DSIM	LOC120447228|XP_039484687.1|DSAN
OG0005452	LOC6735781|XP_016029157.1|DSIM	LOC120446170|XP_039482934.1|DSAN
OG0005453	LOC6728844|XP_039151283.1|DSIM	LOC120454215|XP_039495246.1|DSAN
OG0005454	LOC6732092|XP_016024765.1|DSIM	LOC120451023|XP_039490285.1|DSAN
OG0005455	LOC6736094|XP_016029489.1|DSIM	LOC120444505|XP_039480155.1|DSAN
OG0005456	LOC6732780|XP_002079893.1|DSIM	LOC120444301|XP_039479757.1|DSAN
OG0005457	LOC6732778|XP_016025492.1|DSIM	LOC120444302|XP_039479758.1|DSAN
OG0005458	LOC6730593|XP_016023040.1|DSIM	LOC120453987|XP_039494880.1|DSAN
OG0005459	LOC6731018|XP_002078179.1|DSIM	LOC120449999|XP_039488648.1|DSAN
OG0005460	LOC6731083|XP_002078241.1|DSIM	LOC120451876|XP_039491821.1|DSAN
OG0005461	LOC6732763|XP_002079876.1|DSIM	LOC120444581|XP_039480276.1|DSAN
OG0005462	LOC6732761|XP_002079874.1|DSIM	LOC120446076|XP_039482790.1|DSAN
OG0005463	LOC6738054|XP_002084868.1|DSIM	LOC120450381|XP_039489306.1|DSAN
OG0005464	LOC6732765|XP_002079878.2|DSIM	LOC120445598|XP_039482031.1|DSAN
OG0005465	LOC6732777|XP_016025490.1|DSIM	LOC120446825|XP_039483939.1|DSAN
OG0005466	LOC6732779|XP_002079892.3|DSIM	LOC120444299|XP_039479754.1|DSAN
OG0005467	LOC6729148|XP_002104469.1|DSIM	LOC120453177|XP_039493671.1|DSAN
OG0005468	LOC6731454|XP_002078605.1|DSIM	LOC120445740|XP_039482251.1|DSAN
OG0005469	LOC6731495|XP_002078644.1|DSIM	LOC120443782|XP_039479045.1|DSAN
OG0005470	LOC6731497|XP_016024175.1|DSIM	LOC120443781|XP_039479043.1|DSAN
OG0005471	LOC6732566|XP_039146961.1|DSIM	LOC120444509|XP_039480160.1|DSAN
OG0005472	LOC6732564|XP_016025245.1|DSIM	LOC120447091|XP_039484428.1|DSAN
OG0005473	LOC6739221|XP_016023611.1|DSIM	LOC120450560|XP_039489607.1|DSAN
OG0005474	LOC6732062|XP_002079194.2|DSIM	LOC120453725|XP_039494490.1|DSAN
OG0005475	LOC6732061|XP_002079193.1|DSIM	LOC120453717|XP_039494479.1|DSAN
OG0005476	LOC6733448|XP_016026397.1|DSIM	LOC120445939|XP_039482541.1|DSAN
OG0005477	LOC6737632|XP_016031405.1|DSIM	LOC120448100|XP_039485837.1|DSAN
OG0005478	LOC6730965|XP_002078127.1|DSIM	LOC120458778|XP_039502491.1|DSAN
OG0005479	LOC6730966|XP_002078128.1|DSIM	LOC120458777|XP_039502490.1|DSAN
OG0005480	LOC27207912|XP_016023431.1|DSIM	LOC120458779|XP_039502492.1|DSAN
OG0005481	LOC6730877|XP_016023301.1|DSIM	LOC120449001|XP_039487210.1|DSAN
OG0005482	LOC6730875|XP_016023296.2|DSIM	LOC120449314|XP_039487645.1|DSAN
OG0005483	LOC6727965|XP_002103317.2|DSIM	LOC120451262|XP_039490725.1|DSAN
OG0005484	LOC6732423|XP_002079544.1|DSIM	LOC120458262|XP_039501786.1|DSAN
OG0005485	LOC6734299|XP_016027358.1|DSIM	LOC120446139|XP_039482898.1|DSAN
OG0005486	LOC6733626|XP_002080680.2|DSIM	LOC120456593|XP_039499440.1|DSAN
OG0005487	LOC6739185|XP_016023228.1|DSIM	LOC120458160|XP_039501648.1|DSAN
OG0005488	LOC6739198|XP_016023225.1|DSIM	LOC120455480|XP_039497652.1|DSAN
OG0005489	LOC6730525|XP_002077704.1|DSIM	LOC120447996|XP_039485632.1|DSAN
OG0005490	LOC6730524|XP_016022979.1|DSIM	LOC120444143|XP_039479645.1|DSAN
OG0005491	LOC6730617|XP_016023064.1|DSIM	LOC120443874|XP_039479191.1|DSAN
OG0005492	LOC6730623|XP_002077800.1|DSIM	LOC120449698|XP_039488251.1|DSAN
OG0005493	LOC6732864|XP_002079974.1|DSIM	LOC120445701|XP_039482194.1|DSAN
OG0005494	LOC6736124|XP_016029513.1|DSIM	LOC120447038|XP_039484318.1|DSAN
OG0005495	LOC6736164|XP_016029573.1|DSIM	LOC120445457|XP_039481836.1|DSAN
OG0005496	LOC6727279|XP_016033799.1|DSIM	LOC120452505|XP_039492689.1|DSAN
OG0005497	LOC6739253|XP_002076160.2|DSIM	LOC120444990|XP_039480955.1|DSAN
OG0005498	LOC6739252|XP_002076161.1|DSIM	LOC120444994|XP_039480964.1|DSAN
OG0005499	LOC6732898|XP_016025618.1|DSIM	LOC120444986|XP_039480951.1|DSAN
OG0005500	LOC6732897|XP_002080002.1|DSIM	LOC120444995|XP_039480965.1|DSAN
OG0005501	LOC6732758|XP_016025480.1|DSIM	LOC120446555|XP_039483506.1|DSAN
