Orthogroup	DSIM.longest_only	DMAU.longest_only
OG0006876	LOC6736015|XP_016029401.1|DSIM	LOC117137749|XP_033155246.1|DMAU
OG0006877	LOC27207647|XP_016022949.1|DSIM	LOC117138437|XP_033156441.1|DMAU
OG0006878	LOC6731145|XP_016023699.1|DSIM	LOC117147144|XP_033169817.1|DMAU
OG0006879	LOC6734818|XP_016028049.1|DSIM	LOC117136347|XP_033153102.1|DMAU
OG0006880	LOC6732497|XP_002079617.1|DSIM	LOC117142278|XP_033162088.1|DMAU
OG0006881	LOC6739238|XP_016024988.1|DSIM	LOC117138205|XP_033156034.1|DMAU
OG0006882	LOC27206621|XP_016026943.1|DSIM	LOC117136266|XP_033152978.1|DMAU
OG0006883	LOC6733120|XP_002080197.1|DSIM	LOC117143970|XP_033164801.1|DMAU
OG0006884	LOC6739188|XP_002076091.1|DSIM	LOC117140331|XP_033159481.1|DMAU
OG0006885	LOC6731852|XP_016024533.1|DSIM	LOC117140991|XP_033160136.1|DMAU
OG0006886	LOC6729211|XP_016035865.1|DSIM	LOC117145676|XP_033167301.1|DMAU
OG0006887	LOC27206583|XP_016037742.1|DSIM	LOC117146554|XP_033168743.1|DMAU
OG0006888	LOC6731815|XP_016024504.1|DSIM	LOC117137045|XP_033154148.1|DMAU
OG0006889	LOC6733121|XP_002080198.1|DSIM	LOC117149223|XP_033172649.1|DMAU
OG0006890	LOC6731011|XP_016023496.1|DSIM	LOC117150729|XP_033173646.1|DMAU
OG0006891	LOC6732037|XP_002079169.1|DSIM	LOC117149425|XP_033172666.1|DMAU
OG0006892	LOC6739191|XP_016022970.1|DSIM	LOC117150450|XP_033173228.1|DMAU
OG0006893	LOC6730421|XP_002077602.1|DSIM	LOC117142007|XP_033161750.1|DMAU
OG0006894	LOC6730422|XP_016022890.1|DSIM	LOC117141988|XP_033161712.1|DMAU
OG0006895	LOC6725252|XP_039153456.1|DSIM	LOC117148836|XP_033172381.1|DMAU
OG0006896	LOC6732460|XP_016025101.1|DSIM	LOC117150616|XP_033173477.1|DMAU
OG0006897	LOC6731636|XP_016024316.1|DSIM	LOC117150986|XP_033174079.1|DMAU
OG0006898	LOC6732704|XP_002079818.1|DSIM	LOC117140368|XP_033159125.1|DMAU
OG0006899	LOC6730662|XP_002077832.1|DSIM	LOC117150292|XP_033173006.1|DMAU
OG0006900	LOC6725693|XP_002106696.1|DSIM	LOC117147001|XP_033169572.1|DMAU
OG0006901	LOC6730441|XP_002077622.1|DSIM	LOC117147865|XP_033170837.1|DMAU
OG0006902	LOC6724993|XP_002106028.2|DSIM	LOC117148292|XP_033171503.1|DMAU
OG0006903	LOC6730064|XP_016036837.1|DSIM	LOC117146103|XP_033167975.1|DMAU
OG0006904	LOC6732251|XP_002079380.1|DSIM	LOC117142499|XP_033162428.1|DMAU
OG0006905	LOC6732613|XP_002079732.3|DSIM	LOC117135415|XP_033151462.1|DMAU
OG0006906	LOC6732730|XP_002079844.1|DSIM	LOC117141926|XP_033161555.1|DMAU
OG0006907	LOC6733038|XP_039152237.1|DSIM	LOC117150850|XP_033173811.1|DMAU
OG0006908	LOC6732388|XP_002079509.1|DSIM	LOC117136507|XP_033153345.1|DMAU
OG0006909	LOC6731787|XP_002078922.1|DSIM	LOC117150297|XP_033173010.1|DMAU
OG0006910	LOC6731513|XP_016024187.1|DSIM	LOC117135190|XP_033151150.1|DMAU
OG0006911	LOC6728580|XP_016040108.1|DSIM	LOC117147919|XP_033170928.1|DMAU
OG0006912	LOC6732830|XP_016025555.1|DSIM	LOC117145803|XP_033167496.1|DMAU
OG0006913	LOC6731342|XP_002078498.1|DSIM	LOC117150165|XP_033172852.1|DMAU
OG0006914	LOC6737964|XP_002084780.1|DSIM	LOC117139277|XP_033157395.1|DMAU
OG0006915	LOC6730846|XP_016023264.1|DSIM	LOC117150972|XP_033174044.1|DMAU
OG0006916	LOC6732221|XP_016024898.1|DSIM	LOC117150932|XP_033173988.1|DMAU
OG0006917	LOC6732453|XP_016025093.1|DSIM	LOC117135242|XP_033151276.1|DMAU
OG0006918	LOC6732450|XP_002079571.1|DSIM	LOC117150521|XP_033173332.1|DMAU
OG0006919	LOC6740538|XP_016024327.1|DSIM	LOC117136664|XP_033153559.1|DMAU
OG0006920	LOC6731955|XP_016024615.1|DSIM	LOC117150612|XP_033173468.1|DMAU
OG0006921	LOC6730894|XP_016023316.1|DSIM	LOC117150979|XP_033174061.1|DMAU
OG0006922	LOC6732202|XP_002079331.1|DSIM	LOC117135934|XP_033152404.1|DMAU
OG0006923	LOC6730920|XP_002078084.1|DSIM	LOC117150983|XP_033174071.1|DMAU
OG0006924	LOC6739586|XP_002076482.1|DSIM	LOC117150036|XP_033172795.1|DMAU
OG0006925	LOC6730052|XP_016036822.1|DSIM	LOC117144894|XP_033166208.1|DMAU
OG0006926	LOC6730715|XP_039147210.1|DSIM	LOC117136228|XP_033152904.1|DMAU
OG0006927	LOC6730712|XP_002077882.2|DSIM	LOC117148728|XP_033172177.1|DMAU
OG0006928	LOC27208846|XP_016023145.1|DSIM	LOC117146249|XP_033168081.1|DMAU
OG0006929	LOC6730400|XP_039147122.1|DSIM	LOC117151019|XP_033174115.1|DMAU
OG0006930	LOC6730996|XP_002078157.2|DSIM	LOC117137553|XP_033154949.1|DMAU
OG0006931	LOC6732059|XP_002079191.1|DSIM	LOC117142908|XP_033163086.1|DMAU
OG0006932	LOC6731797|XP_002078932.2|DSIM	LOC117137634|XP_033155060.1|DMAU
OG0006933	LOC6731792|XP_002078927.1|DSIM	LOC117144918|XP_033166259.1|DMAU
OG0006934	LOC6728582|XP_016035212.2|DSIM	LOC117142286|XP_033162060.1|DMAU
OG0006935	LOC6732454|XP_016025095.1|DSIM	LOC117138385|XP_033156349.1|DMAU
OG0006936	LOC6731235|XP_039147290.1|DSIM	LOC117146123|XP_033168020.1|DMAU
OG0006937	LOC6731767|XP_016024452.1|DSIM	LOC117135226|XP_033151234.1|DMAU
OG0006938	LOC6731696|XP_002078832.1|DSIM	LOC117145672|XP_033167299.1|DMAU
OG0006939	LOC6725175|XP_016038192.1|DSIM	LOC117148750|XP_033172230.1|DMAU
OG0006940	LOC6731353|XP_016023940.1|DSIM	LOC117141873|XP_033161454.1|DMAU
OG0006941	LOC6731931|XP_039151398.1|DSIM	LOC117150917|XP_033173960.1|DMAU
OG0006942	LOC6733873|XP_016026901.1|DSIM	LOC117137751|XP_033155250.1|DMAU
OG0006943	LOC6732563|XP_016025244.1|DSIM	LOC117139063|XP_033157101.1|DMAU
OG0006944	LOC6730594|XP_016023042.1|DSIM	LOC117151068|XP_033174201.1|DMAU
OG0006945	LOC6732688|XP_016025421.1|DSIM	LOC117139511|XP_033157763.1|DMAU
OG0006946	LOC6728294|XP_016034929.1|DSIM	LOC117142627|XP_033162620.1|DMAU
OG0006947	LOC6732382|XP_002079503.1|DSIM	LOC117150395|XP_033173149.1|DMAU
OG0006948	LOC27208029|XP_016025617.1|DSIM	LOC117138414|XP_033156396.1|DMAU
OG0006949	LOC6730968|XP_002078130.2|DSIM	LOC117142734|XP_033162798.1|DMAU
OG0006950	LOC6733162|XP_016026036.1|DSIM	LOC117137898|XP_033155528.1|DMAU
OG0006951	LOC6731516|XP_016024191.1|DSIM	LOC117149722|XP_033172705.1|DMAU
OG0006952	LOC6728331|XP_039151946.1|DSIM	LOC117146004|XP_033167815.1|DMAU
OG0006953	LOC6737192|XP_002084038.1|DSIM	LOC117139825|XP_033158352.1|DMAU
OG0006954	LOC6732123|XP_002079255.2|DSIM	LOC117151090|XP_033174230.1|DMAU
OG0006955	LOC6727325|XP_002102711.2|DSIM	LOC117142644|XP_033162641.1|DMAU
OG0006956	LOC6730811|XP_002077979.2|DSIM	LOC117135315|XP_033151403.1|DMAU
OG0006957	LOC6732257|XP_002079386.1|DSIM	LOC117137939|XP_033155595.1|DMAU
OG0006958	LOC6735959|XP_002082868.1|DSIM	LOC117135580|XP_033151795.1|DMAU
OG0006959	LOC6734431|XP_002081451.2|DSIM	LOC117140732|XP_033159701.1|DMAU
OG0006960	LOC6731499|XP_002078648.1|DSIM	LOC117150824|XP_033173781.1|DMAU
OG0006961	LOC6739248|XP_039149427.1|DSIM	LOC117150794|XP_033173738.1|DMAU
OG0006962	LOC6730786|XP_016023199.1|DSIM	LOC117144816|XP_033166088.1|DMAU
OG0006963	LOC6731735|XP_039146993.1|DSIM	LOC117147559|XP_033170396.1|DMAU
OG0006964	LOC6731726|XP_016024399.1|DSIM	LOC117150284|XP_033172993.1|DMAU
OG0006965	LOC27207958|XP_016025437.1|DSIM	LOC117150519|XP_033173327.1|DMAU
OG0006966	LOC6732916|XP_002080021.1|DSIM	LOC117146836|XP_033169323.1|DMAU
OG0006967	LOC6735411|XP_002082353.2|DSIM	LOC117137168|XP_033154372.1|DMAU
OG0006968	LOC6734020|XP_016027040.1|DSIM	LOC117138361|XP_033156319.1|DMAU
OG0006969	LOC6739632|XP_016031377.1|DSIM	LOC117139738|XP_033158186.1|DMAU
OG0006970	LOC6729858|XP_002105161.1|DSIM	LOC117142515|XP_033162444.1|DMAU
OG0006971	LOC6730536|XP_016022990.1|DSIM	LOC117135232|XP_033151245.1|DMAU
OG0006972	LOC6731917|XP_016024582.1|DSIM	LOC117142937|XP_033167220.1|DMAU
OG0006973	LOC6730398|XP_016022838.1|DSIM	LOC117135240|XP_033151273.1|DMAU
OG0006974	LOC6731224|XP_002078383.1|DSIM	LOC117135186|XP_033151144.1|DMAU
OG0006975	LOC27207291|XP_016023548.1|DSIM	LOC117150751|XP_033173677.1|DMAU
OG0006976	LOC6731114|XP_016023649.1|DSIM	LOC117135545|XP_033151732.1|DMAU
OG0006977	LOC6739471|XP_016028470.2|DSIM	LOC117136444|XP_033153253.1|DMAU
OG0006978	LOC6732615|XP_016025323.1|DSIM	LOC117139866|XP_033158417.1|DMAU
OG0006979	LOC6730463|XP_002077644.1|DSIM	LOC117150472|XP_033173259.1|DMAU
OG0006980	LOC6731174|XP_002078332.1|DSIM	LOC117136184|XP_033152824.1|DMAU
OG0006981	LOC6732164|XP_016024847.2|DSIM	LOC117135257|XP_033151294.1|DMAU
OG0006982	LOC6733061|XP_016025746.1|DSIM	LOC117137806|XP_033155376.1|DMAU
OG0006983	LOC6730401|XP_002077582.2|DSIM	LOC117151021|XP_033174117.1|DMAU
OG0006984	LOC6732538|XP_016025189.1|DSIM	LOC117141728|XP_033161274.1|DMAU
OG0006985	LOC6731451|XP_002078602.1|DSIM	LOC117151091|XP_033174234.1|DMAU
OG0006986	LOC6730998|XP_002078159.1|DSIM	LOC117137568|XP_033154968.1|DMAU
OG0006987	LOC6733266|XP_002080329.1|DSIM	LOC117138095|XP_033155836.1|DMAU
OG0006988	LOC6732685|XP_016025420.1|DSIM	LOC117142112|XP_033161895.1|DMAU
OG0006989	LOC6732116|XP_002079248.1|DSIM	LOC117135168|XP_033151123.1|DMAU
OG0006990	LOC6733026|XP_016025716.1|DSIM	LOC117142551|XP_033162495.1|DMAU
OG0006991	LOC6730378|XP_016037152.1|DSIM	LOC117145781|XP_033167451.1|DMAU
OG0006992	LOC6740649|XP_039154005.1|DSIM	LOC117145153|XP_033166586.1|DMAU
OG0006993	LOC6732602|XP_039153919.1|DSIM	LOC117146890|XP_033169383.1|DMAU
OG0006994	LOC6731437|XP_016024069.1|DSIM	LOC117151029|XP_033174133.1|DMAU
OG0006995	LOC6732197|XP_002079326.2|DSIM	LOC117136723|XP_033153646.1|DMAU
OG0006996	LOC27206556|XP_016024877.1|DSIM	LOC117150232|XP_033172919.1|DMAU
OG0006997	LOC6733636|XP_002080690.1|DSIM	LOC117137339|XP_033154625.1|DMAU
OG0006998	LOC6729525|XP_002104833.1|DSIM	LOC117143202|XP_033163637.1|DMAU
OG0006999	LOC6730603|XP_002077782.1|DSIM	LOC117138950|XP_033156879.1|DMAU
OG0007000	LOC6730451|XP_002077632.1|DSIM	LOC117150087|XP_033172821.1|DMAU
OG0007001	LOC6734139|XP_016027149.1|DSIM	LOC117136860|XP_033153850.1|DMAU
OG0007002	LOC6732804|XP_016025518.1|DSIM	LOC117135276|XP_033151333.1|DMAU
OG0007003	LOC6734496|XP_016027622.1|DSIM	LOC117138345|XP_033156276.1|DMAU
OG0007004	LOC6730699|XP_016023133.1|DSIM	LOC117138637|XP_033156742.1|DMAU
OG0007005	LOC6732631|XP_016025331.1|DSIM	LOC117150625|XP_033173486.1|DMAU
OG0007006	LOC6731154|XP_002078312.2|DSIM	LOC117144157|XP_033165084.1|DMAU
OG0007007	LOC6731812|XP_002078947.1|DSIM	LOC117150651|XP_033173523.1|DMAU
OG0007008	LOC6730958|XP_016023417.1|DSIM	LOC117150542|XP_033173363.1|DMAU
OG0007009	LOC6731796|XP_002078931.1|DSIM	LOC117137642|XP_033155072.1|DMAU
OG0007010	LOC6732677|XP_016025397.1|DSIM	LOC117137087|XP_033154236.1|DMAU
OG0007011	LOC6728110|XP_016034728.1|DSIM	LOC117144750|XP_033165996.1|DMAU
OG0007012	LOC27209081|XP_016023508.1|DSIM	LOC117139070|XP_033157075.1|DMAU
OG0007013	LOC6731124|XP_016023672.1|DSIM	LOC117148353|XP_033171600.1|DMAU
OG0007014	LOC6731123|XP_016023665.1|DSIM	LOC117150259|XP_033172949.1|DMAU
OG0007015	LOC6730801|XP_039150916.1|DSIM	LOC117150628|XP_033173492.1|DMAU
OG0007016	LOC6731314|XP_016023885.1|DSIM	LOC117150312|XP_033173030.1|DMAU
OG0007017	LOC6730793|XP_016023207.1|DSIM	LOC117144834|XP_033166116.1|DMAU
OG0007018	LOC6732165|XP_016024853.1|DSIM	LOC117142447|XP_033162306.1|DMAU
OG0007019	LOC6739552|XP_016025899.1|DSIM	LOC117148226|XP_033171411.1|DMAU
OG0007020	LOC6733095|XP_002080172.2|DSIM	LOC117139464|XP_033157671.1|DMAU
OG0007021	LOC27207783|XP_039151865.1|DSIM	LOC117138423|XP_033156424.1|DMAU
OG0007022	LOC6730919|XP_002078083.1|DSIM	LOC117150989|XP_033174082.1|DMAU
OG0007023	LOC27206510|XP_016024450.1|DSIM	LOC117138572|XP_033156638.1|DMAU
OG0007024	LOC6727608|XP_016034199.1|DSIM	LOC117146067|XP_033167899.1|DMAU
OG0007025	LOC6725168|XP_002106194.2|DSIM	LOC117148271|XP_033171476.1|DMAU
OG0007026	LOC6730460|XP_016022917.1|DSIM	LOC117150655|XP_033173532.1|DMAU
OG0007027	LOC6730810|XP_002077978.1|DSIM	LOC117135323|XP_033151412.1|DMAU
OG0007028	LOC6730443|XP_016022906.1|DSIM	LOC117150921|XP_033173967.1|DMAU
OG0007029	LOC6732567|XP_002079686.1|DSIM	LOC117138665|XP_033156798.1|DMAU
OG0007030	LOC6725498|XP_016038623.1|DSIM	LOC117146844|XP_033169296.1|DMAU
OG0007031	LOC27209260|XP_016033114.1|DSIM	LOC117136618|XP_033153496.1|DMAU
OG0007032	LOC6739071|XP_002085865.1|DSIM	LOC117139513|XP_033157761.1|DMAU
OG0007033	LOC6732321|XP_002079449.2|DSIM	LOC117140717|XP_033159677.1|DMAU
OG0007034	LOC27206525|XP_016023175.1|DSIM	LOC117136081|XP_033152646.1|DMAU
OG0007035	LOC6725878|XP_002106874.1|DSIM	LOC117148070|XP_033171158.1|DMAU
OG0007036	LOC6738816|XP_016032629.1|DSIM	LOC117141942|XP_033161585.1|DMAU
OG0007037	LOC6729124|XP_002104445.1|DSIM	LOC117143143|XP_033163530.1|DMAU
OG0007038	LOC6735779|XP_039147491.1|DSIM	LOC117135427|XP_033151472.1|DMAU
OG0007039	LOC6733845|XP_002080889.2|DSIM	LOC117137786|XP_033155331.1|DMAU
OG0007040	LOC6732089|XP_002079221.1|DSIM	LOC117135180|XP_033151137.1|DMAU
OG0007041	LOC6733087|XP_039147008.1|DSIM	LOC117138218|XP_033156056.1|DMAU
OG0007042	LOC6731588|XP_016024265.1|DSIM	LOC117150593|XP_033173440.1|DMAU
OG0007043	LOC6726815|XP_016033316.1|DSIM	LOC117142516|XP_033162445.1|DMAU
OG0007044	LOC6731336|XP_016023933.1|DSIM	LOC117145063|XP_033166472.1|DMAU
OG0007045	LOC6727400|XP_016033946.1|DSIM	LOC117145513|XP_033167094.1|DMAU
OG0007046	LOC6726762|XP_002102171.1|DSIM	LOC117144869|XP_033166168.1|DMAU
OG0007047	LOC6731047|XP_002078208.2|DSIM	LOC117140021|XP_033158646.1|DMAU
OG0007048	LOC6730643|XP_016023079.1|DSIM	LOC117138507|XP_033156536.1|DMAU
OG0007049	LOC6730959|XP_002078122.2|DSIM	LOC117142780|XP_033162863.1|DMAU
OG0007050	LOC6731343|XP_002078499.1|DSIM	LOC117150806|XP_033173758.1|DMAU
OG0007051	LOC6730915|XP_016023355.1|DSIM	LOC117150978|XP_033174054.1|DMAU
OG0007052	LOC6740711|XP_039153002.1|DSIM	LOC117148422|XP_033171682.1|DMAU
OG0007053	LOC6728022|XP_002103374.1|DSIM	LOC117143617|XP_033164266.1|DMAU
OG0007054	LOC6736130|XP_002083030.1|DSIM	LOC117138062|XP_033155777.1|DMAU
OG0007055	LOC6734754|XP_016027961.1|DSIM	LOC117135744|XP_033152084.1|DMAU
OG0007056	LOC27206276|XP_016030193.1|DSIM	LOC117140240|XP_033158933.1|DMAU
OG0007057	LOC6740184|XP_016039847.1|DSIM	LOC117148423|XP_033171686.1|DMAU
OG0007058	LOC6724974|XP_039153223.1|DSIM	LOC117148515|XP_033171813.1|DMAU
OG0007059	LOC6731392|XP_002078545.1|DSIM	LOC117139358|XP_033157504.1|DMAU
OG0007060	LOC6731389|XP_016024009.1|DSIM	LOC117141305|XP_033160584.1|DMAU
OG0007061	LOC6731388|XP_016024007.1|DSIM	LOC117141918|XP_033161538.1|DMAU
OG0007062	LOC6730429|XP_002077610.1|DSIM	LOC117142054|XP_033161823.1|DMAU
OG0007063	LOC6731511|XP_016024185.1|DSIM	LOC117135192|XP_033151153.1|DMAU
OG0007064	LOC6733669|XP_002080716.1|DSIM	LOC117137827|XP_033155405.1|DMAU
OG0007065	LOC6738548|XP_002085353.2|DSIM	LOC117139061|XP_033157061.1|DMAU
OG0007066	LOC6738120|XP_002084933.1|DSIM	LOC117139165|XP_033157215.1|DMAU
OG0007067	LOC6731902|XP_002079037.1|DSIM	LOC117146010|XP_033167824.1|DMAU
OG0007068	LOC6739229|XP_016024385.1|DSIM	LOC117135271|XP_033151324.1|DMAU
OG0007069	LOC6726634|XP_039146922.1|DSIM	LOC117150910|XP_033173949.1|DMAU
OG0007070	LOC27206619|XP_039148089.1|DSIM	LOC117135781|XP_033152145.1|DMAU
OG0007071	LOC27209168|XP_016029566.1|DSIM	LOC117135716|XP_033152039.1|DMAU
OG0007072	LOC6726642|XP_002102055.1|DSIM	LOC117143526|XP_033164147.1|DMAU
OG0007073	LOC6730956|XP_002078119.1|DSIM	LOC117146860|XP_033169332.1|DMAU
OG0007074	LOC6735938|XP_002082848.1|DSIM	LOC117136485|XP_033153315.1|DMAU
OG0007075	LOC6730651|XP_016023088.1|DSIM	LOC117150950|XP_033174014.1|DMAU
OG0007076	LOC6734466|XP_002081485.1|DSIM	LOC117136567|XP_033153413.1|DMAU
OG0007077	LOC27206552|XP_016024556.1|DSIM	LOC117136544|XP_033153391.1|DMAU
OG0007078	LOC6730806|XP_016023236.1|DSIM	LOC117135308|XP_033151394.1|DMAU
OG0007079	LOC6730805|XP_016023233.1|DSIM	LOC117135314|XP_033151401.1|DMAU
OG0007080	LOC6731618|XP_016024298.1|DSIM	LOC117150077|XP_033172816.1|DMAU
OG0007081	LOC6731217|XP_002078376.1|DSIM	LOC117150244|XP_033172931.1|DMAU
OG0007082	LOC6730402|XP_002077583.2|DSIM	LOC117151020|XP_033174116.1|DMAU
OG0007083	LOC6732070|XP_002079202.2|DSIM	LOC117141092|XP_033160302.1|DMAU
OG0007084	LOC6726153|XP_016039683.1|DSIM	LOC117147060|XP_033169708.1|DMAU
OG0007085	LOC6730602|XP_016023043.1|DSIM	LOC117138916|XP_033156867.1|DMAU
OG0007086	LOC6732508|XP_002079628.1|DSIM	LOC117150507|XP_033173304.1|DMAU
OG0007087	LOC6738598|XP_016032443.1|DSIM	LOC117140825|XP_033159823.1|DMAU
OG0007088	LOC6732918|XP_016025638.1|DSIM	LOC117135786|XP_033152168.1|DMAU
OG0007089	LOC6730497|XP_002077678.1|DSIM	LOC117141900|XP_033161496.1|DMAU
OG0007090	LOC6730696|XP_016023122.1|DSIM	LOC117151045|XP_033174150.1|DMAU
OG0007091	LOC6732494|XP_002079614.1|DSIM	LOC117142197|XP_033161965.1|DMAU
OG0007092	LOC6727659|XP_039150426.1|DSIM	LOC117142338|XP_033162143.1|DMAU
OG0007093	LOC6731660|XP_002078800.1|DSIM	LOC117148032|XP_033171139.1|DMAU
OG0007094	LOC6731659|XP_002078799.1|DSIM	LOC117148111|XP_033171258.1|DMAU
OG0007095	LOC6732813|XP_002079926.1|DSIM	LOC117147457|XP_033170241.1|DMAU
OG0007096	LOC6732867|XP_002079977.1|DSIM	LOC117145026|XP_033166420.1|DMAU
OG0007097	LOC6733032|XP_002080111.1|DSIM	LOC117138477|XP_033156535.1|DMAU
OG0007098	LOC6733014|XP_016025718.2|DSIM	LOC117150533|XP_033173348.1|DMAU
OG0007099	LOC6728275|XP_002103624.1|DSIM	LOC117143252|XP_033163703.1|DMAU
OG0007100	LOC6731242|XP_002078401.2|DSIM	LOC117150515|XP_033173322.1|DMAU
OG0007101	LOC6732547|XP_002079666.1|DSIM	LOC117135204|XP_033151180.1|DMAU
OG0007102	LOC6730412|XP_016022879.1|DSIM	LOC117135171|XP_033151127.1|DMAU
OG0007103	LOC6731689|XP_002078825.2|DSIM	LOC117150238|XP_033172927.1|DMAU
OG0007104	LOC6731923|XP_039151475.1|DSIM	LOC117149985|XP_033172766.1|DMAU
OG0007105	LOC6731810|XP_002078945.1|DSIM	LOC117150648|XP_033173521.1|DMAU
OG0007106	LOC6730490|XP_016022944.1|DSIM	LOC117150398|XP_033173151.1|DMAU
OG0007107	LOC6730639|XP_016023075.1|DSIM	LOC117142845|XP_033162972.1|DMAU
OG0007108	LOC6730994|XP_002078155.1|DSIM	LOC117148101|XP_033171212.1|DMAU
OG0007109	LOC6732742|XP_002079856.1|DSIM	LOC117138488|XP_033156512.1|DMAU
OG0007110	LOC6730804|XP_016023232.1|DSIM	LOC117135320|XP_033151409.1|DMAU
OG0007111	LOC6731363|XP_039146954.1|DSIM	LOC117135136|XP_033151081.1|DMAU
OG0007112	LOC6730452|XP_002077633.1|DSIM	LOC117145920|XP_033167672.1|DMAU
OG0007113	LOC6729513|XP_016036186.1|DSIM	LOC117143199|XP_033163634.1|DMAU
OG0007114	LOC6732045|XP_002079177.1|DSIM	LOC117150497|XP_033173295.1|DMAU
OG0007115	LOC6732122|XP_002079254.2|DSIM	LOC117151089|XP_033174229.1|DMAU
OG0007116	LOC6731416|XP_002078568.1|DSIM	LOC117139689|XP_033158081.1|DMAU
OG0007117	LOC6730543|XP_002077722.1|DSIM	LOC117150974|XP_033174052.1|DMAU
OG0007118	LOC6731983|XP_002079117.1|DSIM	LOC117143409|XP_033164392.1|DMAU
OG0007119	LOC6725395|XP_016038462.1|DSIM	LOC117146414|XP_033168505.1|DMAU
OG0007120	LOC6725136|XP_016038107.1|DSIM	LOC117146505|XP_033168651.1|DMAU
OG0007121	LOC6725964|XP_002106947.1|DSIM	LOC117147049|XP_033169688.1|DMAU
OG0007122	LOC6726452|XP_016040026.1|DSIM	LOC117146767|XP_033169166.1|DMAU
OG0007123	LOC27209228|XP_016040031.1|DSIM	LOC117147704|XP_033170584.1|DMAU
OG0007124	LOC6737857|XP_016031623.1|DSIM	LOC117139776|XP_033158275.1|DMAU
OG0007125	LOC6737950|XP_016031700.1|DSIM	LOC117140072|XP_033158713.1|DMAU
OG0007126	LOC6738123|XP_002084936.1|DSIM	LOC117139856|XP_033158397.1|DMAU
OG0007127	LOC6738828|XP_002085628.1|DSIM	LOC117140026|XP_033158648.1|DMAU
OG0007128	LOC6737948|XP_016031699.1|DSIM	LOC117141291|XP_033160561.1|DMAU
OG0007129	LOC6737949|XP_002084768.1|DSIM	LOC117140073|XP_033158717.1|DMAU
OG0007130	LOC6738823|XP_002085623.1|DSIM	LOC117141540|XP_033160930.1|DMAU
OG0007131	LOC6739088|XP_016032929.1|DSIM	LOC117140804|XP_033159794.1|DMAU
OG0007132	LOC6739092|XP_016032932.1|DSIM	LOC117141166|XP_033160394.1|DMAU
OG0007133	LOC6738352|XP_002085162.1|DSIM	LOC117141348|XP_033160644.1|DMAU
OG0007134	LOC6738240|XP_002085052.1|DSIM	LOC117142091|XP_033161865.1|DMAU
OG0007135	LOC6738248|XP_002085060.1|DSIM	LOC117139339|XP_033157477.1|DMAU
OG0007136	LOC6738748|XP_016032559.1|DSIM	LOC117139223|XP_033157315.1|DMAU
OG0007137	LOC6724819|XP_016037598.1|DSIM	LOC117146349|XP_033168391.1|DMAU
OG0007138	LOC6725091|XP_016038065.1|DSIM	LOC117146369|XP_033168413.1|DMAU
OG0007139	LOC6726466|XP_039152616.1|DSIM	LOC117148036|XP_033171100.1|DMAU
OG0007140	LOC6739948|XP_039152526.1|DSIM	LOC117148681|XP_033172112.1|DMAU
OG0007142	LOC6738726|XP_002085527.1|DSIM	LOC117139989|XP_033158585.1|DMAU
OG0007143	LOC6730092|XP_016036860.1|DSIM	LOC117142303|XP_033162080.1|DMAU
OG0007144	LOC6728852|XP_016035538.1|DSIM	LOC117143387|XP_033163961.1|DMAU
OG0007145	LOC6729418|XP_002104733.1|DSIM	LOC117142239|XP_033161983.1|DMAU
OG0007146	LOC6729715|XP_002105021.1|DSIM	LOC117142759|XP_033162832.1|DMAU
OG0007147	LOC6728322|XP_002103671.1|DSIM	LOC117144007|XP_033164853.1|DMAU
OG0007148	LOC6725375|XP_039154013.1|DSIM	LOC117146640|XP_033168863.1|DMAU
OG0007149	LOC27206323|XP_016026379.1|DSIM	LOC117138677|XP_033156819.1|DMAU
OG0007150	LOC6739087|XP_016032928.1|DSIM	LOC117141352|XP_033160648.1|DMAU
OG0007151	LOC6737438|XP_002084275.1|DSIM	LOC117141517|XP_033160898.1|DMAU
OG0007152	LOC6726471|XP_002107428.2|DSIM	LOC117147536|XP_033170360.1|DMAU
OG0007153	LOC6740247|XP_002077127.1|DSIM	LOC117147541|XP_033170366.1|DMAU
OG0007154	LOC6734849|XP_002081850.1|DSIM	LOC117135808|XP_033152201.1|DMAU
OG0007155	LOC6734592|XP_002081600.1|DSIM	LOC117137546|XP_033154933.1|DMAU
OG0007156	LOC6727280|XP_002102669.2|DSIM	LOC117145096|XP_033166505.1|DMAU
OG0007157	LOC6726872|XP_016033378.1|DSIM	LOC117145717|XP_033167354.1|DMAU
OG0007158	LOC6736592|XP_002083454.2|DSIM	LOC117139478|XP_033157688.1|DMAU
OG0007159	LOC6724852|XP_016037635.2|DSIM	LOC117147256|XP_033169967.1|DMAU
OG0007160	LOC6728519|XP_016035176.1|DSIM	LOC117145334|XP_033166835.1|DMAU
OG0007161	LOC6724753|XP_016037492.1|DSIM	LOC117148857|XP_033172408.1|DMAU
OG0007162	LOC6725629|XP_016038845.1|DSIM	LOC117146928|XP_033169458.1|DMAU
OG0007163	LOC6730364|XP_002105646.1|DSIM	LOC117143542|XP_033164169.1|DMAU
OG0007164	LOC6730363|XP_002105645.1|DSIM	LOC117143540|XP_033164168.1|DMAU
OG0007165	LOC6725698|XP_039153359.1|DSIM	LOC117146739|XP_033169079.1|DMAU
OG0007166	LOC6737286|XP_016031003.1|DSIM	LOC117139736|XP_033158166.1|DMAU
OG0007167	LOC6726051|XP_002107033.1|DSIM	LOC117148774|XP_033172261.1|DMAU
