Orthogroup	DVIR.longest_only	DSUZ.longest_only
OG0004489	LOC6624461|XP_002046635.1|DVIR	LOC118877097|XP_036669944.1|DSUZ, LOC108012826|XP_016933765.1|DSUZ
OG0004490	LOC6636416|XP_002059872.1|DVIR	LOC108019608|XP_016942976.1|DSUZ
OG0004492	LOC6631702|XP_015026444.2|DVIR, LOC6624517|XP_002048126.1|DVIR	LOC108011064|XP_016931616.1|DSUZ
OG0004493	LOC6622637|XP_002048452.1|DVIR	LOC108014512|XP_016936138.2|DSUZ
OG0004494	LOC6633163|XP_002056612.2|DVIR, LOC6632984|XP_002056487.2|DVIR	LOC108007055|XP_036673012.1|DSUZ
OG0004495	LOC6630853|XP_032292060.1|DVIR, LOC6630851|XP_002053933.2|DVIR, LOC116650851|XP_032291603.1|DVIR	LOC108014386|XP_036673193.1|DSUZ
OG0004496	LOC6624377|XP_002046911.2|DVIR	LOC108008671|XP_016928054.2|DSUZ
OG0004497	LOC6626426|XP_002050266.1|DVIR	LOC108008121|XP_016927399.1|DSUZ, LOC108008786|XP_016928173.1|DSUZ
OG0004498	LOC116651240|XP_032293100.1|DVIR	LOC118877809|XP_036673847.1|DSUZ, LOC108020238|XP_016943848.1|DSUZ, LOC108020247|XP_016943862.2|DSUZ
OG0004500	LOC6626948|XP_002050938.1|DVIR	LOC108017886|XP_016940540.1|DSUZ
OG0004501	LOC6635968|XP_002059332.1|DVIR	LOC108009991|XP_016930260.1|DSUZ
OG0004503	LOC6625313|XP_032291679.1|DVIR, LOC6625312|XP_032291680.1|DVIR	LOC108006785|XP_016925823.2|DSUZ, LOC118878144|XP_036675696.1|DSUZ
OG0004504	LOC6635251|XP_002058759.1|DVIR	LOC108014505|XP_016936132.1|DSUZ
OG0004505	LOC6630005|XP_015026849.1|DVIR	LOC108017206|XP_036674303.1|DSUZ
OG0004506	LOC6631158|XP_002054512.1|DVIR	LOC108014823|XP_016936510.1|DSUZ
OG0004507	LOC6634947|XP_002058535.2|DVIR	LOC108016019|XP_016938103.1|DSUZ
OG0004508	LOC6634922|XP_002058682.2|DVIR	LOC108018341|XP_036675432.1|DSUZ
OG0004509	LOC6623125|XP_002048596.1|DVIR	LOC108010699|XP_016931098.2|DSUZ
OG0004510	LOC6634403|XP_032289261.1|DVIR	LOC108011141|XP_016931712.1|DSUZ
OG0004511	LOC6631143|XP_002054246.2|DVIR	LOC108006610|XP_036673215.1|DSUZ
OG0004512	LOC6636202|XP_002059692.2|DVIR	LOC108020382|XP_016944125.1|DSUZ
OG0004513	LOC6636221|XP_002059701.1|DVIR	LOC108020407|XP_016944190.1|DSUZ
OG0004514	LOC6636230|XP_015024003.1|DVIR	LOC108020372|XP_016944093.1|DSUZ
OG0004515	LOC6632194|XP_002054982.2|DVIR	LOC108006561|XP_016925581.1|DSUZ
OG0004516	LOC6633520|XP_002057068.2|DVIR	LOC108005177|XP_016923843.1|DSUZ
OG0004517	LOC6631849|XP_032296029.1|DVIR	LOC108016841|XP_016939166.1|DSUZ
OG0004518	LOC6636526|XP_032289124.1|DVIR	LOC108018848|XP_036676679.1|DSUZ
OG0004519	LOC6634873|XP_002058602.2|DVIR	LOC108014785|XP_036674298.1|DSUZ
OG0004520	LOC6632150|XP_015026316.1|DVIR	LOC108018969|XP_016942060.1|DSUZ
OG0004521	LOC6635863|XP_032292678.1|DVIR	LOC108010966|XP_016931471.2|DSUZ, LOC118876794|XP_036677794.1|DSUZ
OG0004522	LOC6635527|XP_002059098.1|DVIR	LOC108015018|XP_016936735.1|DSUZ
OG0004523	LOC6632823|XP_032289482.1|DVIR	LOC108015738|XP_036675276.1|DSUZ
OG0004524	LOC6633592|XP_002056804.2|DVIR	LOC108015318|XP_016937197.1|DSUZ
OG0004525	LOC6631992|XP_015026582.1|DVIR	LOC108013707|XP_016935117.1|DSUZ
OG0004526	LOC6634805|XP_032289260.1|DVIR	LOC108016913|XP_016939322.2|DSUZ
OG0004527	LOC6636653|XP_002060131.1|DVIR	LOC108018904|XP_016941984.1|DSUZ
OG0004528	LOC6632128|XP_002055101.1|DVIR	LOC108015330|XP_016937220.1|DSUZ
OG0004529	LOC6636014|XP_002059538.2|DVIR	LOC108011143|XP_016931716.1|DSUZ
OG0004530	LOC6631968|XP_002055015.2|DVIR	LOC108005173|XP_016923836.1|DSUZ
OG0004531	LOC6633022|XP_032289597.1|DVIR	LOC108020498|XP_036673137.1|DSUZ
OG0004532	LOC6633570|XP_002057375.3|DVIR	LOC108005335|XP_016924053.1|DSUZ
OG0004533	LOC6633829|XP_002057108.1|DVIR	LOC108005208|XP_016923885.1|DSUZ
OG0004534	LOC6631948|XP_002055400.1|DVIR	LOC108017966|XP_016940729.1|DSUZ
OG0004535	LOC6623474|XP_002046254.1|DVIR	LOC108005634|XP_016924435.1|DSUZ
OG0004536	LOC6632055|XP_032295882.1|DVIR	LOC108014953|XP_036676639.1|DSUZ
OG0004537	LOC6633578|XP_032296569.1|DVIR	LOC108016880|XP_016939261.1|DSUZ
OG0004538	LOC6635803|XP_015024249.1|DVIR	LOC108010015|XP_016930295.1|DSUZ
OG0004539	LOC6629897|XP_002053992.1|DVIR	LOC108007805|XP_036674463.1|DSUZ
OG0004540	LOC6634638|XP_032296401.1|DVIR	LOC108004750|XP_016923275.1|DSUZ
OG0004541	LOC6625212|XP_015029807.1|DVIR	LOC108008229|XP_036669042.1|DSUZ
OG0004542	LOC6632051|XP_032295759.1|DVIR	LOC108015341|XP_016937235.1|DSUZ
OG0004543	LOC6633730|XP_002057015.3|DVIR	LOC108004765|XP_016923296.1|DSUZ
OG0004544	LOC6634472|XP_002058243.2|DVIR	LOC108016940|XP_016939359.1|DSUZ
OG0004545	LOC6630914|XP_002053773.1|DVIR	LOC118877635|XP_036673030.1|DSUZ
OG0004546	LOC6626386|XP_002048728.1|DVIR	LOC108019877|XP_016943436.1|DSUZ
OG0004547	LOC6633449|XP_002056911.1|DVIR	LOC108016772|XP_016939026.1|DSUZ
OG0004548	LOC6632014|XP_002054947.1|DVIR	LOC108015228|XP_016937061.1|DSUZ
OG0004549	LOC6634530|XP_032296438.1|DVIR	LOC108016819|XP_016939119.1|DSUZ
OG0004550	LOC6633815|XP_032296528.1|DVIR	LOC108018944|XP_016942031.1|DSUZ
OG0004551	LOC6626789|XP_002049828.1|DVIR	LOC108009430|XP_016929252.1|DSUZ
OG0004552	LOC6633316|XP_032296683.1|DVIR	LOC108016868|XP_036676130.1|DSUZ
OG0004553	LOC6623399|XP_002046760.1|DVIR	LOC108013116|XP_016934262.1|DSUZ
OG0004554	LOC6636697|XP_002060117.2|DVIR	LOC108019136|XP_016942368.1|DSUZ
OG0004555	LOC6636696|XP_002060116.1|DVIR	LOC108018959|XP_016942052.1|DSUZ
OG0004556	LOC6632119|XP_032296193.1|DVIR	LOC108015353|XP_016937253.1|DSUZ
OG0004557	LOC6634720|XP_032289224.1|DVIR	LOC108019041|XP_016942146.1|DSUZ
OG0004558	LOC6632142|XP_002055394.2|DVIR	LOC108007882|XP_016927139.1|DSUZ
OG0004559	LOC6630781|XP_002054815.1|DVIR	LOC108007842|XP_016927094.2|DSUZ
OG0004560	LOC26530460|XP_032296669.1|DVIR	LOC108014482|XP_016936101.1|DSUZ
OG0004561	LOC6630943|XP_032296190.1|DVIR	LOC108014622|XP_036674413.1|DSUZ, LOC108006762|XP_036675445.1|DSUZ
OG0004562	LOC6630063|XP_002054285.1|DVIR	LOC108005982|XP_016924912.2|DSUZ
OG0004563	LOC6630290|XP_032295103.1|DVIR	LOC108006428|XP_036673460.1|DSUZ
OG0004564	LOC6632520|XP_032289567.1|DVIR	LOC108015581|XP_036672851.1|DSUZ
OG0004565	LOC6629529|XP_002053963.1|DVIR	LOC108015723|XP_036674060.1|DSUZ
OG0004566	LOC6631669|XP_002055411.1|DVIR	LOC108019158|XP_016942398.1|DSUZ
OG0004567	LOC6634471|XP_002058242.1|DVIR	LOC108019062|XP_016942187.1|DSUZ
OG0004568	LOC6634736|XP_032289215.1|DVIR	LOC108016871|XP_016939240.1|DSUZ
OG0004569	LOC6633034|XP_002056061.2|DVIR	LOC108011641|XP_036673644.1|DSUZ
OG0004570	LOC6627218|XP_002050215.1|DVIR	LOC108009344|XP_016929121.1|DSUZ
OG0004571	LOC6635435|XP_002059071.1|DVIR	LOC108010462|XP_016930821.1|DSUZ
OG0004572	LOC6629015|XP_002052757.1|DVIR	LOC108021345|XP_036676927.1|DSUZ
OG0004573	LOC6632608|XP_032289522.1|DVIR	LOC108005696|XP_016924512.2|DSUZ
OG0004574	LOC6633362|XP_002057166.1|DVIR	LOC108004572|XP_016922997.1|DSUZ
OG0004575	LOC6633361|XP_032296533.1|DVIR	LOC108004709|XP_036676973.1|DSUZ
OG0004576	LOC6629883|XP_002054543.1|DVIR	LOC108006111|XP_016925046.1|DSUZ
OG0004577	LOC6630973|XP_032289911.1|DVIR	LOC108010995|XP_016931506.1|DSUZ, LOC108017546|XP_016940112.1|DSUZ
OG0004578	LOC6631801|XP_015026728.1|DVIR	LOC108004715|XP_016923219.1|DSUZ
OG0004579	LOC6628057|XP_032294626.1|DVIR	LOC108018151|XP_016941126.1|DSUZ
OG0004580	LOC6632253|XP_002056082.1|DVIR	LOC108018307|XP_036674750.1|DSUZ
OG0004581	LOC6634884|XP_002058503.1|DVIR	LOC108014479|XP_036673226.1|DSUZ
OG0004582	LOC6630468|XP_002054104.2|DVIR	LOC108012141|XP_036675529.1|DSUZ
OG0004583	LOC6631672|XP_002055414.1|DVIR	LOC108015351|XP_016937251.1|DSUZ
OG0004584	LOC6626091|XP_002049400.1|DVIR	LOC108008478|XP_016927823.1|DSUZ
OG0004585	LOC6633025|XP_002055942.1|DVIR	LOC108015499|XP_016937441.1|DSUZ
OG0004586	LOC6634789|XP_032296324.1|DVIR	LOC108016890|XP_016939283.1|DSUZ
OG0004587	LOC6632829|XP_032289481.1|DVIR	LOC108010858|XP_036675684.1|DSUZ
OG0004588	LOC6632827|XP_002055913.1|DVIR	LOC108010864|XP_016931330.1|DSUZ
OG0004589	LOC6631946|XP_032295426.1|DVIR	LOC108005076|XP_016923707.1|DSUZ
OG0004590	LOC6632814|XP_032289443.1|DVIR	LOC108015495|XP_036675266.1|DSUZ
OG0004591	LOC6632262|XP_015025983.1|DVIR	LOC108015503|XP_036675379.1|DSUZ
OG0004592	LOC6631425|XP_002054939.1|DVIR	LOC108006531|XP_016925544.1|DSUZ
OG0004593	LOC6633446|XP_002056908.1|DVIR	LOC108006282|XP_016925228.1|DSUZ
OG0004594	LOC6632009|XP_032296004.1|DVIR	LOC108015176|XP_016936948.1|DSUZ
OG0004595	LOC6633744|XP_002057029.1|DVIR	LOC108005158|XP_016923822.1|DSUZ
OG0004596	LOC6634475|XP_032296429.1|DVIR	LOC108016932|XP_036676076.1|DSUZ
OG0004597	LOC6634582|XP_002058083.1|DVIR	LOC108016864|XP_016939222.1|DSUZ
OG0004598	LOC6622978|XP_002046506.1|DVIR	LOC108005624|XP_016924423.1|DSUZ
OG0004599	LOC6628258|XP_002052538.1|DVIR	LOC108021677|XP_016945981.1|DSUZ
OG0004600	LOC6636170|XP_002059556.1|DVIR	LOC108005327|XP_016924044.1|DSUZ
OG0004601	LOC6636023|XP_002059547.3|DVIR	LOC108005220|XP_016923900.1|DSUZ
OG0004602	LOC6631937|XP_002055484.1|DVIR	LOC108015214|XP_016937041.1|DSUZ
OG0004603	LOC6628197|XP_002052856.1|DVIR	LOC108021296|XP_016945432.1|DSUZ
OG0004604	LOC6632048|XP_002055245.1|DVIR	LOC108015033|XP_016936753.1|DSUZ
OG0004605	LOC6631422|XP_002055307.2|DVIR	LOC108014963|XP_036676828.1|DSUZ
OG0004606	LOC6632503|XP_015026166.1|DVIR	LOC108015584|XP_036672605.1|DSUZ
OG0004607	LOC6634743|XP_032296279.1|DVIR	LOC108019012|XP_016942113.1|DSUZ
OG0004608	LOC6636130|XP_032296081.1|DVIR	LOC108011137|XP_036676881.1|DSUZ
OG0004609	LOC6631482|XP_002055427.1|DVIR	LOC108006268|XP_016925205.1|DSUZ
OG0004610	LOC6631279|XP_032295420.1|DVIR	LOC108017257|XP_036675280.1|DSUZ
OG0004611	LOC6629501|XP_032294834.1|DVIR	LOC108017267|XP_036675391.1|DSUZ
OG0004612	LOC6629502|XP_002054522.1|DVIR	LOC108017238|XP_016939723.1|DSUZ
OG0004613	LOC6634885|XP_002058504.1|DVIR	LOC108014478|XP_036673225.1|DSUZ
OG0004614	LOC6632171|XP_002055269.2|DVIR	LOC108013678|XP_016935086.1|DSUZ
OG0004615	LOC6634749|XP_032296276.1|DVIR	LOC108019159|XP_016942399.1|DSUZ
OG0004616	LOC6636661|XP_002060139.1|DVIR	LOC108016620|XP_016938803.1|DSUZ
OG0004617	LOC6628830|XP_002052071.1|DVIR	LOC108021318|XP_016945470.1|DSUZ
OG0004618	LOC6629531|XP_002053965.1|DVIR	LOC108016072|XP_016938154.1|DSUZ
OG0004619	LOC6630969|XP_002053803.1|DVIR	LOC108018577|XP_016941624.2|DSUZ
OG0004620	LOC6629712|XP_002053074.1|DVIR	LOC108013832|XP_016935303.2|DSUZ
OG0004621	LOC6629631|XP_002053333.1|DVIR	LOC108016509|XP_016938672.1|DSUZ
OG0004622	LOC6632907|XP_015026075.1|DVIR	LOC118877720|XP_036673538.1|DSUZ, LOC108020301|XP_036677883.1|DSUZ
OG0004623	LOC6632220|XP_002055888.1|DVIR	LOC108007561|XP_016926742.1|DSUZ
OG0004624	LOC6630759|XP_002054618.1|DVIR	LOC108016247|XP_016938359.1|DSUZ
OG0004625	LOC6634439|XP_032296347.1|DVIR	LOC108005113|XP_036677206.1|DSUZ
OG0004626	LOC6631543|XP_032295830.1|DVIR	LOC108020180|XP_016943773.1|DSUZ
OG0004627	LOC6623650|XP_002046306.2|DVIR	LOC108020014|XP_036671456.1|DSUZ
OG0004628	LOC6636926|XP_032289219.1|DVIR	LOC108017000|XP_016939436.1|DSUZ
OG0004629	LOC6630470|XP_015027016.1|DVIR	LOC108015605|XP_036674076.1|DSUZ
OG0004630	LOC6633060|XP_032289698.1|DVIR	LOC108015489|XP_036675387.1|DSUZ
OG0004632	LOC6632806|XP_002056233.2|DVIR	LOC108020298|XP_036677879.1|DSUZ
OG0004633	LOC6632217|XP_002055885.1|DVIR	LOC108007556|XP_036674613.1|DSUZ
OG0004634	LOC6633234|XP_002055849.1|DVIR	LOC108014317|XP_016935878.1|DSUZ
OG0004635	LOC6631942|XP_002055044.2|DVIR	LOC108015171|XP_016936943.2|DSUZ
OG0004636	LOC6632091|XP_032295384.1|DVIR	LOC108011220|XP_016931803.2|DSUZ
OG0004637	LOC6633413|XP_015025557.1|DVIR	LOC108016794|XP_036676661.1|DSUZ
OG0004638	LOC6635417|XP_032296143.1|DVIR	LOC108015417|XP_016937336.2|DSUZ
OG0004639	LOC6630242|XP_002053906.2|DVIR	LOC118878108|XP_036675402.1|DSUZ
OG0004640	LOC6630244|XP_002053908.2|DVIR	LOC108016126|XP_036675469.1|DSUZ
OG0004641	LOC6633851|XP_032295983.1|DVIR	LOC108005168|XP_016923832.1|DSUZ
OG0004642	LOC6633414|XP_002056813.1|DVIR	LOC108016796|XP_016939058.1|DSUZ
OG0004643	LOC6629349|XP_002053265.1|DVIR	LOC108018547|XP_016941589.1|DSUZ
OG0004644	LOC6634681|XP_002057997.1|DVIR	LOC108015372|XP_016937279.1|DSUZ
OG0004645	LOC6628190|XP_002052849.1|DVIR	LOC108020303|XP_016943926.1|DSUZ
OG0004646	LOC6632879|XP_002055931.1|DVIR	LOC108012161|XP_016932944.1|DSUZ
OG0004647	LOC6633814|XP_032296599.1|DVIR	LOC108005448|XP_016924226.1|DSUZ
OG0004648	LOC6632168|XP_015026659.2|DVIR	LOC108004845|XP_016923415.1|DSUZ
OG0004649	LOC6633748|XP_002056934.1|DVIR	LOC108005289|XP_016923974.1|DSUZ
OG0004650	LOC6627753|XP_032293389.1|DVIR	LOC108009410|XP_016929223.1|DSUZ
OG0004651	LOC6630547|XP_002054418.3|DVIR	LOC118876778|XP_036673143.1|DSUZ
OG0004652	LOC6632939|XP_002056126.1|DVIR	LOC108017448|XP_036674156.1|DSUZ
OG0004653	LOC6622712|XP_002048313.1|DVIR	LOC108007768|XP_036671105.1|DSUZ
OG0004654	LOC6628457|XP_002051829.1|DVIR	LOC108008045|XP_016927321.1|DSUZ
OG0004655	LOC6629938|XP_002054366.3|DVIR	LOC108014741|XP_016936411.2|DSUZ
OG0004656	LOC6635452|XP_002059054.1|DVIR	LOC108010449|XP_016930801.1|DSUZ
OG0004657	LOC6632965|XP_002056355.3|DVIR	LOC108018392|XP_016941434.2|DSUZ
OG0004658	LOC6631196|XP_002053039.1|DVIR	LOC108007389|XP_036673059.1|DSUZ
OG0004659	LOC6629310|XP_002052974.1|DVIR	LOC108015827|XP_036674738.1|DSUZ
OG0004660	LOC6630916|XP_002053775.1|DVIR	LOC118877633|XP_036673028.1|DSUZ
OG0004661	LOC6630545|XP_002054416.1|DVIR	LOC108016104|XP_016938192.2|DSUZ
OG0004662	LOC6632329|XP_002056389.1|DVIR	LOC118877780|XP_036673737.1|DSUZ
OG0004663	LOC6636051|XP_002059515.1|DVIR	LOC108021814|XP_016946105.1|DSUZ
OG0004664	LOC6636050|XP_002059514.1|DVIR	LOC108004659|XP_016923120.1|DSUZ
OG0004665	LOC6634719|XP_002058318.1|DVIR	LOC108018997|XP_016942096.1|DSUZ
OG0004666	LOC6630044|XP_032295130.1|DVIR	LOC108010586|XP_016930961.2|DSUZ
OG0004667	LOC26531172|XP_015027868.1|DVIR	LOC108010570|XP_036674565.1|DSUZ
OG0004668	LOC6633857|XP_032295880.1|DVIR	LOC108005416|XP_016924172.1|DSUZ
OG0004669	LOC6627541|XP_002052488.1|DVIR	LOC108011695|XP_016932397.1|DSUZ
OG0004670	LOC6630234|XP_002054574.3|DVIR	LOC108011762|XP_036675256.1|DSUZ
OG0004671	LOC6630247|XP_002053761.1|DVIR	LOC108018680|XP_016941741.1|DSUZ
OG0004672	LOC6630400|XP_032294921.1|DVIR	LOC108014629|XP_036674405.1|DSUZ, LOC108006764|XP_036675439.1|DSUZ
OG0004673	LOC6631093|XP_002054053.1|DVIR	LOC108010807|XP_036675622.1|DSUZ
OG0004674	LOC6632300|XP_002055989.2|DVIR	LOC108019534|XP_016942862.2|DSUZ
OG0004675	LOC6632302|XP_002055991.1|DVIR	LOC108019528|XP_036673197.1|DSUZ
OG0004676	LOC6635122|XP_002058574.1|DVIR	LOC108015820|XP_016937874.1|DSUZ
OG0004677	LOC6635011|XP_032295175.1|DVIR	LOC108015776|XP_016937815.2|DSUZ
OG0004678	LOC6631192|XP_002054837.1|DVIR	LOC108015779|XP_036673282.1|DSUZ
OG0004679	LOC6631183|XP_002053238.1|DVIR	LOC108014150|XP_016935670.2|DSUZ
OG0004680	LOC6630690|XP_032295315.1|DVIR	LOC108020786|XP_036674151.1|DSUZ
OG0004681	LOC6629569|XP_002054852.2|DVIR	LOC108006504|XP_016925516.2|DSUZ
OG0004682	LOC6627311|XP_002052141.1|DVIR	LOC108012116|XP_016932892.1|DSUZ
OG0004683	LOC6632537|XP_002056180.1|DVIR	LOC108018485|XP_016941531.1|DSUZ
OG0004684	LOC116651838|XP_032294830.1|DVIR, LOC6630831|XP_002054117.1|DVIR	LOC108010590|XP_016930964.2|DSUZ
OG0004685	LOC6632745|XP_015025972.1|DVIR	LOC108010737|XP_036674206.1|DSUZ
OG0004686	LOC6632612|XP_002056312.1|DVIR	LOC108018448|XP_016941495.2|DSUZ
OG0004687	LOC6632986|XP_002055836.2|DVIR	LOC108010728|XP_036674527.1|DSUZ
OG0004688	LOC6629959|XP_015027150.1|DVIR	LOC108010923|XP_036674742.1|DSUZ
OG0004689	LOC6630606|XP_002054481.2|DVIR	LOC108007853|XP_036674139.1|DSUZ
OG0004690	LOC26531269|XP_032291384.1|DVIR	LOC108015989|XP_016938067.2|DSUZ
OG0004691	LOC6632758|XP_002055856.1|DVIR	LOC118877939|XP_036674512.1|DSUZ
OG0004692	LOC6630531|XP_002054806.1|DVIR, LOC116649728|XP_032294649.1|DVIR	LOC108015557|XP_036674724.1|DSUZ
OG0004693	LOC6630527|XP_002054804.2|DVIR	LOC108012209|XP_036674723.1|DSUZ
OG0004694	LOC6629491|XP_002052950.2|DVIR	LOC108017669|XP_036673318.1|DSUZ
OG0004695	LOC6632304|XP_002055993.2|DVIR	LOC108019531|XP_036673231.1|DSUZ
OG0004696	LOC6629736|XP_002054140.1|DVIR	LOC108018496|XP_016941543.1|DSUZ, LOC108019424|XP_016942735.1|DSUZ
OG0004697	LOC6631362|XP_032296002.1|DVIR	LOC108019206|XP_016942488.1|DSUZ
OG0004698	LOC6632138|XP_002055390.1|DVIR	LOC108005466|XP_016924250.1|DSUZ
OG0004699	LOC6629710|XP_002053072.1|DVIR	LOC108018743|XP_036674563.1|DSUZ
OG0004700	LOC6633036|XP_032289642.1|DVIR	LOC108011648|XP_016932328.1|DSUZ
OG0004701	LOC6629416|XP_002053150.1|DVIR	LOC108014421|XP_036672704.1|DSUZ
OG0004702	LOC6630767|XP_002054825.2|DVIR	LOC108015755|XP_036673239.1|DSUZ
OG0004703	LOC6630176|XP_015027069.1|DVIR	LOC108011094|XP_036674629.1|DSUZ
OG0004704	LOC6630642|XP_002053025.1|DVIR	LOC108017306|XP_016939817.2|DSUZ
OG0004705	LOC6634893|XP_002058481.1|DVIR	LOC108017199|XP_016939682.2|DSUZ
OG0004706	LOC6622495|XP_002046422.1|DVIR	LOC108013089|XP_016934212.2|DSUZ
OG0004707	LOC6629699|XP_002052957.2|DVIR	LOC108020472|XP_016944288.1|DSUZ
OG0004708	LOC6630277|XP_002054888.3|DVIR	LOC118878009|XP_036674944.1|DSUZ
OG0004709	LOC6634939|XP_002058709.1|DVIR	LOC108014397|XP_016935995.2|DSUZ, LOC118877653|XP_036673158.1|DSUZ
OG0004710	LOC6631208|XP_002054439.1|DVIR	LOC108017485|XP_036674245.1|DSUZ
OG0004711	LOC6630225|XP_032295015.1|DVIR	LOC108006356|XP_036675369.1|DSUZ
OG0004712	LOC6630582|XP_002053854.1|DVIR	LOC108017541|XP_016940106.1|DSUZ, LOC108010989|XP_016931498.1|DSUZ
OG0004713	LOC6635149|XP_002058633.2|DVIR	LOC108015742|XP_036673234.1|DSUZ
OG0004714	LOC26530937|XP_032295164.1|DVIR	LOC108020623|XP_016944461.1|DSUZ
OG0004715	LOC6634161|XP_002057528.1|DVIR	LOC108005876|XP_016924748.1|DSUZ
OG0004716	LOC6634852|XP_002058642.1|DVIR	LOC108015747|XP_036673408.1|DSUZ
OG0004717	LOC6631317|XP_032295656.1|DVIR	LOC108015011|XP_016936728.1|DSUZ
OG0004718	LOC6628231|XP_002051801.1|DVIR	LOC108007124|XP_016926220.1|DSUZ
OG0004719	LOC6629476|XP_032295555.1|DVIR	LOC108018269|XP_036675343.1|DSUZ
OG0004720	LOC6630770|XP_002054828.1|DVIR	LOC108007462|XP_016926623.1|DSUZ
OG0004721	LOC6632941|XP_002056128.1|DVIR	LOC108017495|XP_036674614.1|DSUZ
OG0004722	LOC6634876|XP_032295029.1|DVIR	LOC108007241|XP_036674431.1|DSUZ
OG0004723	LOC6634411|XP_002057932.1|DVIR	LOC108019200|XP_016942478.1|DSUZ
OG0004724	LOC6631118|XP_002054238.2|DVIR	LOC108014888|XP_016936595.1|DSUZ
OG0004725	LOC6632594|XP_002056021.2|DVIR	LOC118879480|XP_036678245.1|DSUZ, LOC108016165|XP_036675392.1|DSUZ
OG0004726	LOC6632307|XP_002055996.1|DVIR	LOC108019517|XP_036673353.1|DSUZ
OG0004727	LOC6629552|XP_015027072.1|DVIR	LOC108011083|XP_036674415.1|DSUZ
OG0004728	LOC6633124|XP_002056067.1|DVIR	LOC108018685|XP_016941746.2|DSUZ
OG0004729	LOC6632023|XP_002055238.1|DVIR	LOC108013692|XP_016935100.1|DSUZ
OG0004730	LOC6627904|XP_002051397.1|DVIR	LOC108005349|XP_016924082.1|DSUZ
OG0004731	LOC6630754|XP_002054493.1|DVIR	LOC108020112|XP_036672663.1|DSUZ
OG0004732	LOC6630569|XP_002054386.1|DVIR	LOC108013928|XP_036674092.1|DSUZ
OG0004733	LOC6630570|XP_002054387.1|DVIR	LOC108020775|XP_036674326.1|DSUZ
OG0004734	LOC6631088|XP_032293627.1|DVIR	LOC108016195|XP_016938311.2|DSUZ
OG0004735	LOC6629370|XP_032294949.1|DVIR	LOC108010821|XP_016931265.2|DSUZ
OG0004736	LOC6631215|XP_032289600.1|DVIR	LOC108007603|XP_036673488.1|DSUZ
OG0004737	LOC6634915|XP_002058675.1|DVIR	LOC108011596|XP_036673665.1|DSUZ
OG0004738	LOC6634917|XP_032294885.1|DVIR	LOC108011639|XP_016932316.1|DSUZ
OG0004739	LOC6630785|XP_002054819.1|DVIR	LOC108007851|XP_016927102.2|DSUZ
OG0004740	LOC6629268|XP_002052975.1|DVIR	LOC108011495|XP_016932134.1|DSUZ
OG0004741	LOC6635013|XP_002058657.1|DVIR	LOC108014894|XP_016936603.2|DSUZ
OG0004742	LOC6636199|XP_032290104.1|DVIR	LOC108006240|XP_036677232.1|DSUZ
OG0004743	LOC6635036|XP_002058615.1|DVIR	LOC108014142|XP_016935662.2|DSUZ
OG0004744	LOC6627395|XP_002052147.1|DVIR	LOC108010293|XP_016930657.1|DSUZ
OG0004745	LOC6633114|XP_032289723.1|DVIR	LOC118878085|XP_036675246.1|DSUZ
OG0004746	LOC6629632|XP_002053334.2|DVIR	LOC108019491|XP_016942808.2|DSUZ
OG0004747	LOC6629633|XP_015027207.1|DVIR	LOC108016513|XP_016938675.2|DSUZ
OG0004748	LOC6629635|XP_002053337.2|DVIR	LOC108016507|XP_036675635.1|DSUZ
OG0004749	LOC6629967|XP_002054169.3|DVIR	LOC108017079|XP_016939529.2|DSUZ
OG0004750	LOC6630971|XP_002053805.1|DVIR	LOC108011349|XP_036672908.1|DSUZ
OG0004751	LOC6633081|XP_015025995.1|DVIR	LOC108006413|XP_036673300.1|DSUZ
OG0004752	LOC6630573|XP_002053922.1|DVIR	LOC108016157|XP_016938265.2|DSUZ
OG0004753	LOC6632507|XP_002056012.2|DVIR	LOC108017311|XP_016939824.2|DSUZ
OG0004754	LOC6632937|XP_002056124.1|DVIR	LOC108014830|XP_016936518.2|DSUZ
OG0004755	LOC6630148|XP_002054179.1|DVIR	LOC108007813|XP_016927068.1|DSUZ
OG0004756	LOC6630149|XP_032295150.1|DVIR	LOC108007810|XP_036674624.1|DSUZ
OG0004757	LOC6632371|XP_015025871.1|DVIR	LOC108014134|XP_036673947.1|DSUZ
OG0004758	LOC6629403|XP_002053583.2|DVIR	LOC108014836|XP_016936527.2|DSUZ
OG0004759	LOC6631009|XP_002053953.1|DVIR	LOC108006087|XP_036672930.1|DSUZ
OG0004760	LOC6634923|XP_002058434.1|DVIR	LOC108018583|XP_036674127.1|DSUZ
OG0004761	LOC6632652|XP_002055804.3|DVIR	LOC108018315|XP_036674683.1|DSUZ
OG0004762	LOC6628084|XP_002051168.1|DVIR	LOC108021250|XP_016945357.1|DSUZ
OG0004763	LOC6632850|XP_002056248.3|DVIR	LOC118877723|XP_036673560.1|DSUZ, LOC108017508|XP_036677901.1|DSUZ
OG0004764	LOC6630006|XP_002054768.1|DVIR	LOC108017207|XP_036674520.1|DSUZ
OG0004765	LOC6630646|XP_002053029.3|DVIR	LOC108011479|XP_036673961.1|DSUZ
OG0004766	LOC6630339|XP_002053014.1|DVIR	LOC108011473|XP_036674009.1|DSUZ
OG0004767	LOC6633029|XP_002056056.1|DVIR	LOC108011635|XP_016932313.2|DSUZ
