Orthogroup	DVIR.longest_only	DERE.longest_only
OG0003910	LOC6636439|XP_002059828.3|DVIR, LOC116650873|XP_032291666.1|DVIR	LOC6553313|XP_001979210.1|DERE
OG0003911	LOC6635705|XP_002059254.1|DVIR	LOC6543406|XP_001968719.1|DERE
OG0003912	LOC6628554|XP_002052180.2|DVIR	LOC6542471|XP_001968982.1|DERE
OG0003913	LOC6634316|XP_015025260.1|DVIR	LOC6540737|XP_015014424.1|DERE
OG0003914	LOC6627740|XP_002051124.1|DVIR	LOC6543116|XP_001969859.1|DERE
OG0003915	LOC6634437|XP_002057911.1|DVIR	LOC26527051|XP_026837507.1|DERE
OG0003916	LOC6627829|XP_002051753.2|DVIR	LOC6541814|XP_001969036.2|DERE
OG0003917	LOC6628185|XP_002052919.3|DVIR	LOC6540683|XP_001968806.3|DERE
OG0003918	LOC6627549|XP_002052284.1|DVIR	LOC6541581|XP_001969789.1|DERE
OG0003919	LOC6629070|XP_032293543.1|DVIR	LOC6541020|XP_001968529.1|DERE
OG0003920	LOC6625491|XP_002048828.1|DVIR	LOC6546659|XP_001974502.1|DERE
OG0003921	LOC6628902|XP_032294109.1|DVIR	LOC6548883|XP_026836841.1|DERE
OG0003922	LOC6627916|XP_002051766.1|DVIR	LOC6542726|XP_001969869.1|DERE
OG0003923	LOC6636241|XP_002059754.1|DVIR	LOC6555818|XP_001982735.1|DERE
OG0003924	LOC6625758|XP_002048724.1|DVIR	LOC6549357|XP_001975786.1|DERE
OG0003925	LOC6628674|XP_002051848.2|DVIR	LOC6540695|XP_026834023.1|DERE
OG0003926	LOC6628544|XP_002051856.1|DVIR	LOC6540592|XP_001968762.1|DERE
OG0003927	LOC6628750|XP_002052319.1|DVIR, LOC116651675|XP_032294405.1|DVIR	LOC6542993|XP_001968372.1|DERE
OG0003928	LOC6629089|XP_002052436.1|DVIR	LOC6543307|XP_001969214.1|DERE
OG0003929	LOC6627835|XP_032294462.1|DVIR	LOC6541978|XP_001969863.1|DERE
OG0003930	LOC6627294|XP_002052466.1|DVIR	LOC6542007|XP_001970101.1|DERE
OG0003931	LOC6627454|XP_015028663.1|DVIR	LOC6541087|XP_026834775.1|DERE
OG0003932	LOC6625999|XP_032292707.1|DVIR	LOC6543217|XP_015014578.1|DERE
OG0003933	LOC6635678|XP_032294650.1|DVIR	LOC6543509|XP_001968714.1|DERE
OG0003934	LOC6629196|XP_002051598.1|DVIR	LOC6543093|XP_001969228.1|DERE
OG0003935	LOC6627275|XP_002050652.1|DVIR	LOC6548753|XP_001975438.1|DERE
OG0003936	LOC6627276|XP_002050653.1|DVIR	LOC6548752|XP_001975437.1|DERE
OG0003937	LOC6636332|XP_002059931.1|DVIR	LOC6541761|XP_001970545.1|DERE
OG0003938	LOC6628116|XP_032294590.1|DVIR	LOC6540624|XP_026834604.1|DERE
OG0003939	LOC6627963|XP_002051616.1|DVIR	LOC6540658|XP_001968780.1|DERE
OG0003940	LOC6629219|XP_002051939.1|DVIR	LOC6540753|XP_001968743.1|DERE
OG0003941	LOC6628139|XP_002052307.1|DVIR	LOC6540873|XP_001968746.1|DERE
OG0003942	LOC6628427|XP_002051866.1|DVIR	LOC6542356|XP_001970211.1|DERE
OG0003943	LOC6627681|XP_002051738.1|DVIR	LOC6540610|XP_001968751.1|DERE
OG0003944	LOC6628313|XP_002052737.1|DVIR	LOC6542202|XP_001969741.1|DERE
OG0003945	LOC6625871|XP_002050791.1|DVIR	LOC6547882|XP_001976426.1|DERE
OG0003946	LOC6633993|XP_002057660.1|DVIR	LOC6549446|XP_001974268.1|DERE
OG0003947	LOC6633914|XP_002057648.1|DVIR	LOC6549151|XP_001974280.1|DERE
OG0003948	LOC6628216|XP_002052702.1|DVIR	LOC6549249|XP_001974434.1|DERE
OG0003949	LOC6628217|XP_032294242.1|DVIR	LOC6549247|XP_001974432.2|DERE
OG0003950	LOC6627581|XP_002051394.1|DVIR	LOC6543455|XP_001969509.1|DERE
OG0003951	LOC6627575|XP_002051388.1|DVIR	LOC6540664|XP_001968878.1|DERE
OG0003952	LOC6629228|XP_002051254.1|DVIR	LOC6541752|XP_001969844.1|DERE
OG0003953	LOC6627646|XP_002052497.1|DVIR	LOC6542728|XP_001970081.1|DERE
OG0003954	LOC6623948|XP_032290472.1|DVIR	LOC6543826|XP_001971876.1|DERE
OG0003955	LOC26531326|XP_015028920.1|DVIR	LOC6542845|XP_001969477.2|DERE
OG0003956	LOC6628651|XP_032293968.1|DVIR	LOC6549290|XP_026835699.1|DERE
OG0003957	LOC6624077|XP_002046872.1|DVIR	LOC6544775|XP_001971681.2|DERE, LOC113563875|XP_026832334.1|DERE, LOC6544777|XP_001971683.1|DERE
OG0003958	LOC6631912|XP_032296272.1|DVIR	LOC6550556|XP_015011240.1|DERE
OG0003959	LOC6635895|XP_032291824.1|DVIR	LOC6547608|XP_001974968.2|DERE
OG0003960	LOC6631312|XP_002055055.1|DVIR	LOC6549689|XP_001978722.1|DERE
OG0003961	LOC6628451|XP_002051654.1|DVIR	LOC6541187|XP_026835167.1|DERE
OG0003962	LOC6628421|XP_002051860.1|DVIR	LOC6540700|XP_001968767.1|DERE
OG0003963	LOC6634118|XP_002057719.1|DVIR	LOC6549378|XP_001974298.1|DERE
OG0003964	LOC6628377|XP_002052629.2|DVIR	LOC6542499|XP_001968560.1|DERE
OG0003965	LOC6628038|XP_032294399.1|DVIR	LOC6542018|XP_026835315.1|DERE
OG0003966	LOC6627489|XP_002051294.1|DVIR	LOC6548517|XP_026838687.1|DERE
OG0003967	LOC6627040|XP_032292667.1|DVIR	LOC6547977|XP_026837090.1|DERE
OG0003968	LOC6624770|XP_015030110.1|DVIR	LOC6547975|XP_026835688.1|DERE
OG0003969	LOC6625897|XP_002050118.1|DVIR	LOC6548136|XP_001975228.1|DERE
OG0003970	LOC6627771|XP_002052833.2|DVIR	LOC6540789|XP_001968172.1|DERE
OG0003971	LOC6629057|XP_002052385.2|DVIR	LOC6541256|XP_026835152.1|DERE
OG0003972	LOC6622070|XP_032290704.1|DVIR	LOC6545901|XP_001972793.2|DERE
OG0003973	LOC6627255|XP_015029603.1|DVIR	LOC6548433|XP_001976685.1|DERE
OG0003974	LOC6624826|XP_002049565.1|DVIR	LOC6546924|XP_001975995.1|DERE
OG0003975	LOC6633982|XP_032293461.1|DVIR	LOC6542747|XP_026834251.1|DERE
OG0003976	LOC6633934|XP_002057604.1|DVIR	LOC6549201|XP_001974240.1|DERE
OG0003977	LOC6634323|XP_002057676.1|DVIR	LOC6541146|XP_001969633.1|DERE
OG0003978	LOC6622411|XP_002047494.1|DVIR	LOC6545255|XP_001973312.1|DERE
OG0003979	LOC6635665|XP_002059200.1|DVIR	LOC6541570|XP_001969963.1|DERE
OG0003980	LOC6630103|XP_002053696.1|DVIR	LOC6553166|XP_001980026.1|DERE
OG0003981	LOC6635668|XP_002059203.1|DVIR	LOC6541665|XP_001969736.1|DERE
OG0003982	LOC6634291|XP_002057443.2|DVIR	LOC6549647|XP_026836840.1|DERE
OG0003983	LOC6634147|XP_002057624.1|DVIR	LOC6541990|XP_001968995.1|DERE
OG0003984	LOC6628463|XP_002051538.1|DVIR	LOC6549440|XP_001974305.1|DERE
OG0003985	LOC26531443|XP_015028934.1|DVIR	LOC26527013|XP_015012897.1|DERE
OG0003986	LOC6628630|XP_002052572.3|DVIR	LOC6543046|XP_001970146.2|DERE
OG0003987	LOC6628629|XP_002052571.1|DVIR	LOC6542815|XP_015014508.1|DERE
OG0003988	LOC6628886|XP_032294612.1|DVIR	LOC6540642|XP_026834780.1|DERE
OG0003989	LOC6629207|XP_002052626.1|DVIR	LOC6542524|XP_001969762.1|DERE
OG0003990	LOC6628516|XP_002051502.1|DVIR	LOC6543402|XP_001968934.1|DERE
OG0003991	LOC6627371|XP_002052137.2|DVIR	LOC6543525|XP_026834628.1|DERE
OG0003992	LOC6627310|XP_032294184.1|DVIR	LOC6543458|XP_026835349.1|DERE
OG0003993	LOC6629020|XP_032294296.1|DVIR	LOC6540639|XP_001968669.1|DERE
OG0003994	LOC6630222|XP_002054796.1|DVIR	LOC6555036|XP_001981407.1|DERE
OG0003995	LOC6625759|XP_002048725.1|DVIR	LOC6549358|XP_001975787.1|DERE
OG0003996	LOC6626966|XP_002048709.2|DVIR	LOC6540744|XP_001970391.1|DERE
OG0003997	LOC6628702|XP_032294206.1|DVIR	LOC6542108|XP_026834060.1|DERE
OG0003998	LOC26530690|XP_015028841.1|DVIR	LOC6549208|XP_026838706.1|DERE
OG0003999	LOC6627484|XP_002051289.1|DVIR	LOC6549207|XP_001973867.3|DERE, LOC6556163|XP_001983016.2|DERE
OG0004000	LOC6635549|XP_002059096.3|DVIR	LOC6549940|XP_001977398.1|DERE
OG0004001	LOC6635313|XP_002058848.1|DVIR	LOC6548120|XP_001976534.1|DERE
OG0004002	LOC6634007|XP_002057828.1|DVIR	LOC6548910|XP_001974177.1|DERE
OG0004003	LOC6629211|XP_032293490.1|DVIR	LOC6542646|XP_015014465.1|DERE
OG0004004	LOC6627675|XP_032294624.1|DVIR	LOC6541592|XP_015014534.1|DERE
OG0004005	LOC6628032|XP_032294620.1|DVIR	LOC6542550|XP_026835178.1|DERE
OG0004006	LOC6627495|XP_002052203.1|DVIR	LOC6548889|XP_001974131.1|DERE
OG0004007	LOC6628232|XP_002051802.1|DVIR	LOC6542632|XP_001968553.1|DERE
OG0004008	LOC6628720|XP_032293914.1|DVIR	LOC6540871|XP_026835282.1|DERE
OG0004009	LOC6627351|XP_002051962.1|DVIR	LOC6542811|XP_001968407.1|DERE
OG0004010	LOC6633974|XP_015025272.1|DVIR	LOC6540778|XP_015014961.1|DERE
OG0004011	LOC6634064|XP_002057866.2|DVIR	LOC6540773|XP_026835083.1|DERE
OG0004012	LOC6631213|XP_002053956.1|DVIR	LOC6555116|XP_001982258.1|DERE
OG0004013	LOC6634048|XP_002057501.1|DVIR	LOC6543450|XP_001969538.1|DERE
OG0004014	LOC6622581|XP_002047981.1|DVIR	LOC6545902|XP_001972794.2|DERE
OG0004015	LOC6629102|XP_002051686.1|DVIR	LOC6541621|XP_001969673.1|DERE
OG0004016	LOC6633887|XP_002057420.1|DVIR	LOC6542151|XP_026834019.1|DERE
OG0004017	LOC6635699|XP_002059272.1|DVIR	LOC6541991|XP_001968664.1|DERE
OG0004018	LOC6636399|XP_002059968.1|DVIR	LOC6541899|XP_001970676.1|DERE
OG0004019	LOC6629162|XP_002052365.1|DVIR	LOC6546914|XP_001974117.1|DERE
OG0004020	LOC6627321|XP_002051697.1|DVIR	LOC6541030|XP_026834736.1|DERE
OG0004021	LOC6627316|XP_002051692.1|DVIR	LOC6541675|XP_001968509.1|DERE
OG0004022	LOC6627831|XP_002051755.1|DVIR	LOC6541993|XP_026834665.1|DERE
OG0004023	LOC6626136|XP_032293155.1|DVIR	LOC6547495|XP_001974837.2|DERE
OG0004024	LOC6627567|XP_032294440.1|DVIR	LOC6547500|XP_015011566.1|DERE
OG0004025	LOC6629090|XP_002052437.1|DVIR	LOC6542614|XP_001969353.1|DERE
OG0004026	LOC6628501|XP_002051836.1|DVIR	LOC6541292|XP_026835019.1|DERE
OG0004027	LOC6627144|XP_002048956.2|DVIR	LOC26526704|XP_026835908.1|DERE
OG0004028	LOC6634242|XP_015025340.1|DVIR	LOC6540788|XP_001968843.1|DERE
OG0004029	LOC6634378|XP_002057572.1|DVIR	LOC6542883|XP_026835043.1|DERE
OG0004030	LOC6625543|XP_002049978.2|DVIR	LOC6548008|XP_015012673.1|DERE
OG0004031	LOC6628238|XP_015028267.2|DVIR	LOC6541463|XP_001969758.1|DERE
OG0004032	LOC6633906|XP_002057599.1|DVIR	LOC6548622|XP_001973862.1|DERE
OG0004033	LOC6633960|XP_002057762.1|DVIR	LOC6541469|XP_026835443.1|DERE
OG0004034	LOC6635694|XP_032294552.1|DVIR	LOC6549263|XP_015012069.1|DERE
OG0004035	LOC6627683|XP_015028243.1|DVIR	LOC6540684|XP_001968750.1|DERE
OG0004036	LOC6628556|XP_002052182.1|DVIR	LOC6542418|XP_026834288.1|DERE
OG0004037	LOC6627365|XP_002051672.1|DVIR	LOC6541133|XP_001969692.1|DERE
OG0004038	LOC6629046|XP_002052884.1|DVIR	LOC6543024|XP_001968227.1|DERE
OG0004039	LOC6628873|XP_015028417.1|DVIR	LOC6542857|XP_001968399.2|DERE
OG0004040	LOC6627234|XP_002050179.3|DVIR	LOC6547540|XP_001976306.1|DERE
OG0004041	LOC6631409|XP_002055418.1|DVIR	LOC6549820|XP_001977343.1|DERE
OG0004042	LOC6623626|XP_002046841.3|DVIR	LOC6544848|XP_001971538.1|DERE
OG0004043	LOC6629242|XP_002052618.1|DVIR	LOC6542326|XP_001969929.1|DERE
OG0004044	LOC6634611|XP_032296424.1|DVIR	LOC6551628|XP_001978558.1|DERE
OG0004045	LOC6627756|XP_002051129.1|DVIR	LOC6541762|XP_001969890.1|DERE
OG0004046	LOC6627852|XP_032294239.1|DVIR	LOC6540769|XP_001968184.1|DERE
OG0004047	LOC6628953|XP_002052356.1|DVIR	LOC6541813|XP_001969780.1|DERE
OG0004048	LOC6635711|XP_002059260.1|DVIR	LOC113564084|XP_026834657.1|DERE, LOC6543510|XP_001968725.1|DERE
OG0004049	LOC6628760|XP_002051900.1|DVIR	LOC6541071|XP_001968133.1|DERE
OG0004050	LOC6627934|XP_002052659.1|DVIR	LOC6549343|XP_001974323.2|DERE
OG0004051	LOC6628857|XP_002051243.2|DVIR	LOC6543226|XP_026834025.1|DERE
OG0004052	LOC6633602|XP_002056998.2|DVIR	LOC6550055|XP_026838061.1|DERE
OG0004053	LOC6636493|XP_002059855.1|DVIR, LOC116651405|XP_032293571.1|DVIR	LOC6547113|XP_001976104.1|DERE
OG0004054	LOC6627584|XP_002052815.1|DVIR	LOC6549297|XP_026836201.1|DERE
OG0004055	LOC6631251|XP_002053049.2|DVIR	LOC6552057|XP_001980693.1|DERE
OG0004056	LOC6634972|XP_002058719.2|DVIR	LOC6552019|XP_001978784.1|DERE
OG0004057	LOC6624596|XP_002048483.2|DVIR	LOC6545759|XP_001973403.1|DERE
OG0004058	LOC6622076|XP_002046974.1|DVIR	LOC6543747|XP_001971706.1|DERE
OG0004059	LOC6632863|XP_002056674.1|DVIR	LOC6553408|XP_001979261.1|DERE
OG0004060	LOC6629722|XP_002053602.1|DVIR	LOC6551827|XP_026832110.1|DERE
OG0004061	LOC6633410|XP_002056903.3|DVIR	LOC6551260|XP_026838839.1|DERE
OG0004062	LOC6622391|XP_002046544.1|DVIR	LOC6546030|XP_026832399.1|DERE
OG0004063	LOC6633880|XP_002057391.1|DVIR	LOC6555605|XP_001982657.1|DERE
OG0004064	LOC6622748|XP_032290848.1|DVIR	LOC6544884|XP_001973148.1|DERE
OG0004065	LOC6627079|XP_032292711.1|DVIR	LOC6548170|XP_015011794.1|DERE
OG0004066	LOC6626624|XP_002049700.1|DVIR	LOC6549165|XP_001975615.1|DERE
OG0004067	LOC6634811|XP_002058137.1|DVIR	LOC6551324|XP_001977089.1|DERE
OG0004068	LOC6629814|XP_002053183.1|DVIR	LOC6552451|XP_001980869.1|DERE
OG0004069	LOC6629815|XP_002053184.1|DVIR	LOC6552450|XP_026831791.1|DERE
OG0004070	LOC6624713|XP_002046557.1|DVIR	LOC6546235|XP_001971793.3|DERE
OG0004071	LOC6624085|XP_002047871.1|DVIR	LOC6545149|XP_001971579.1|DERE
OG0004072	LOC6624186|XP_002047870.1|DVIR	LOC6545148|XP_001971578.3|DERE
OG0004073	LOC6634479|XP_002058156.1|DVIR	LOC6550217|XP_001977612.2|DERE
OG0004074	LOC6626295|XP_002050071.2|DVIR	LOC6546694|XP_001974510.3|DERE
OG0004075	LOC6625152|XP_002048926.1|DVIR	LOC6549642|XP_001975760.1|DERE
OG0004076	LOC6625153|XP_032293375.1|DVIR	LOC6549644|XP_015012463.1|DERE
OG0004077	LOC6627795|XP_032294397.1|DVIR	LOC6542776|XP_001970234.1|DERE
OG0004078	LOC6630934|XP_002053487.1|DVIR	LOC6554406|XP_001981702.1|DERE
OG0004079	LOC6631638|XP_002055141.1|DVIR	LOC6551464|XP_001978545.1|DERE
OG0004080	LOC6625863|XP_002050856.1|DVIR	LOC6548428|XP_001975339.1|DERE
OG0004081	LOC6626090|XP_015029751.1|DVIR	LOC6549106|XP_026836589.1|DERE
OG0004082	LOC6636260|XP_002059729.2|DVIR	LOC6547817|XP_001975004.1|DERE
OG0004083	LOC26530673|XP_015027817.1|DVIR	LOC6555006|XP_001982061.2|DERE
OG0004084	LOC6622796|XP_002047543.2|DVIR	LOC6545341|XP_001973356.2|DERE
OG0004085	LOC6630667|XP_002053446.1|DVIR	LOC6552490|XP_001979839.1|DERE
OG0004086	LOC6633065|XP_002055954.1|DVIR	LOC6554686|XP_001981566.3|DERE
OG0004087	LOC6633487|XP_002057346.1|DVIR	LOC6551497|XP_001977192.1|DERE
OG0004088	LOC6629758|XP_002053900.1|DVIR	LOC6554907|XP_001981592.1|DERE
OG0004089	LOC6631695|XP_032295551.1|DVIR	LOC6551626|XP_026837544.1|DERE
OG0004090	LOC6630623|XP_002053297.2|DVIR	LOC6554842|XP_001982006.1|DERE
OG0004091	LOC6629582|XP_002054874.1|DVIR	LOC6552890|XP_001979990.1|DERE
OG0004092	LOC6633310|XP_032289112.1|DVIR	LOC6551552|XP_001978500.1|DERE
OG0004095	LOC6632578|XP_002056743.2|DVIR	LOC6553822|XP_001980517.2|DERE
OG0004096	LOC6633066|XP_002055955.1|DVIR	LOC6554685|XP_026831829.1|DERE
OG0004097	LOC116650466|XP_032290022.1|DVIR, LOC116649858|XP_032288965.1|DVIR, LOC6622593|XP_002048441.1|DVIR	LOC6544938|XP_001972613.1|DERE
OG0004098	LOC6623549|XP_002048214.1|DVIR	LOC6552494|XP_001979843.1|DERE
OG0004099	LOC6632396|XP_032289515.1|DVIR	LOC6551758|XP_026832016.1|DERE
OG0004100	LOC6632638|XP_002056639.1|DVIR	LOC6552101|XP_001978871.1|DERE
OG0004101	LOC6632640|XP_002056641.2|DVIR	LOC6552336|XP_001978873.1|DERE
OG0004102	LOC6632641|XP_002056642.1|DVIR	LOC6552337|XP_015009549.1|DERE
OG0004103	LOC6630932|XP_002053485.1|DVIR	LOC6554408|XP_001981704.1|DERE
OG0004104	LOC26531646|XP_032291509.1|DVIR	LOC6554444|XP_001982142.2|DERE
OG0004105	LOC6622145|XP_002047690.1|DVIR	LOC6544886|XP_001973150.1|DERE
OG0004106	LOC6624465|XP_002047617.1|DVIR	LOC6543881|XP_001973640.1|DERE
OG0004107	LOC6624159|XP_002046617.3|DVIR	LOC6546136|XP_001971302.1|DERE
OG0004108	LOC6630273|XP_002053702.1|DVIR	LOC6553161|XP_026831963.1|DERE
OG0004109	LOC6630624|XP_002053298.1|DVIR	LOC6554832|XP_001982005.1|DERE
OG0004110	LOC6622082|XP_002047707.1|DVIR	LOC6544290|XP_001973718.1|DERE
OG0004111	LOC6632982|XP_032289728.1|DVIR	LOC6554575|XP_001981763.1|DERE
OG0004112	LOC6630017|XP_002053410.1|DVIR	LOC6554133|XP_015008990.1|DERE
OG0004113	LOC6634646|XP_002058297.2|DVIR	LOC6549950|XP_001978689.1|DERE
OG0004114	LOC6633259|XP_032296634.1|DVIR	LOC6551294|XP_001977000.1|DERE
OG0004115	LOC6633262|XP_032296558.1|DVIR	LOC6551292|XP_026838559.1|DERE
OG0004116	LOC6632977|XP_032289727.1|DVIR	LOC6554580|XP_001981768.1|DERE
OG0004117	LOC6628110|XP_002052015.1|DVIR	LOC6552060|XP_001979716.1|DERE
OG0004118	LOC6625049|XP_032293099.1|DVIR	LOC6546744|XP_001974537.1|DERE
OG0004119	LOC6632093|XP_002055508.2|DVIR, LOC6629395|XP_002053575.1|DVIR	LOC6551744|XP_001979694.1|DERE
OG0004120	LOC6630095|XP_002053688.1|DVIR	LOC6553047|XP_001980035.3|DERE
OG0004121	LOC6636554|XP_002060058.2|DVIR	LOC6543738|XP_001971945.2|DERE
OG0004122	LOC6630206|XP_002053709.1|DVIR	LOC6553177|XP_015009782.1|DERE
OG0004123	LOC6629319|XP_032291413.1|DVIR	LOC6553411|XP_026831759.1|DERE
OG0004124	LOC6633831|XP_032296563.1|DVIR	LOC6551002|XP_026837499.1|DERE
OG0004125	LOC6633072|XP_002056144.1|DVIR	LOC6554234|XP_026839629.1|DERE
OG0004126	LOC6633016|XP_002056137.1|DVIR	LOC6554369|XP_026832224.1|DERE
OG0004127	LOC6634287|XP_002057754.1|DVIR	LOC6541807|XP_001969383.1|DERE
OG0004128	LOC6629282|XP_002054690.1|DVIR	LOC6552122|XP_001979729.1|DERE
OG0004129	LOC6626325|XP_032292628.1|DVIR	LOC6546955|XP_001976024.1|DERE
OG0004130	LOC6631380|XP_002055652.2|DVIR	LOC6550396|XP_026837756.1|DERE
OG0004131	LOC6630330|XP_002053351.2|DVIR	LOC6553223|XP_001980148.1|DERE
OG0004132	LOC6622293|XP_002047240.2|DVIR	LOC6546462|XP_001971334.2|DERE
OG0004133	LOC6628927|XP_002052350.1|DVIR	LOC6542114|XP_001969785.1|DERE
OG0004134	LOC6636748|XP_002060209.2|DVIR	LOC6555445|XP_001981889.1|DERE
OG0004135	LOC6631260|XP_032293583.1|DVIR	LOC6553780|XP_026831656.1|DERE
OG0004136	LOC6632856|XP_002056667.1|DVIR	LOC6553456|XP_001979253.1|DERE
OG0004137	LOC6625715|XP_002051047.1|DVIR	LOC6541713|XP_001969123.1|DERE
OG0004138	LOC6624069|XP_002046261.1|DVIR	LOC6544229|XP_001973045.1|DERE
OG0004139	LOC6635602|XP_032296137.1|DVIR	LOC6550853|XP_001976792.1|DERE
OG0004140	LOC26531548|XP_015023613.2|DVIR	LOC6551479|XP_001978512.1|DERE
OG0004141	LOC6626031|XP_015029419.1|DVIR	LOC6547590|XP_026836682.1|DERE
OG0004142	LOC6633276|XP_002057135.1|DVIR	LOC6551243|XP_001978335.1|DERE
OG0004143	LOC6630788|XP_002054822.2|DVIR	LOC6553698|XP_001980404.1|DERE
OG0004144	LOC6629151|XP_002052445.2|DVIR	LOC6542521|XP_001969361.1|DERE
OG0004145	LOC6623917|XP_002046871.2|DVIR	LOC6544773|XP_001971679.2|DERE
OG0004146	LOC6631097|XP_032291073.1|DVIR	LOC6552972|XP_026839726.1|DERE
OG0004147	LOC6633957|XP_002057760.1|DVIR	LOC6541394|XP_001969377.1|DERE
OG0004148	LOC6630430|XP_015027095.1|DVIR	LOC6553639|XP_026839798.1|DERE
OG0004149	LOC6632862|XP_002056673.2|DVIR	LOC6553407|XP_001979260.1|DERE
OG0004150	LOC6632657|XP_002056463.1|DVIR	LOC6552896|XP_001980004.1|DERE
OG0004151	LOC6629468|XP_002053884.1|DVIR	LOC6554298|XP_026831730.1|DERE
OG0004152	LOC6633050|XP_002056758.2|DVIR	LOC6552400|XP_001978926.2|DERE
OG0004153	LOC6625474|XP_002050150.1|DVIR	LOC6546984|XP_001976072.1|DERE
OG0004154	LOC6624017|XP_002046247.1|DVIR	LOC6545267|XP_001973265.1|DERE
OG0004155	LOC116652173|XP_032296076.1|DVIR, LOC6633137|XP_002056376.1|DVIR	LOC6553085|XP_001980104.1|DERE
OG0004156	LOC116649754|XP_032293732.1|DVIR, LOC26531786|XP_015027943.1|DVIR, LOC6629538|XP_002053666.2|DVIR	LOC6552876|XP_026837374.1|DERE
OG0004157	LOC6631980|XP_002055605.2|DVIR	LOC26526302|XP_015011447.1|DERE
OG0004158	LOC6623224|XP_002047786.1|DVIR	LOC6545126|XP_001971072.1|DERE
OG0004159	LOC6630677|XP_002054610.1|DVIR	LOC6555269|XP_001981834.1|DERE
OG0004160	LOC6623519|XP_002046543.1|DVIR	LOC6546031|XP_026833746.1|DERE
OG0004161	LOC6630132|XP_015027518.1|DVIR	LOC6551939|XP_001980627.2|DERE
OG0004162	LOC6629802|XP_002053378.1|DVIR	LOC6551868|XP_001980818.2|DERE
OG0004163	LOC6632837|XP_002056345.1|DVIR	LOC6552428|XP_026831621.1|DERE
OG0004164	LOC6629998|XP_032294799.1|DVIR	LOC6552181|XP_001978835.2|DERE
OG0004165	LOC6625904|XP_015029395.1|DVIR	LOC6548280|XP_026836071.1|DERE
OG0004166	LOC6625439|XP_002049975.1|DVIR	LOC6548127|XP_001976504.1|DERE
OG0004167	LOC6633152|XP_002056601.2|DVIR	LOC6552512|XP_001980937.1|DERE
OG0004168	LOC6630341|XP_002053016.1|DVIR	LOC6554696|XP_001981956.1|DERE
OG0004169	LOC6636095|XP_002059584.3|DVIR	LOC6551677|XP_015011392.1|DERE
OG0004170	LOC6628154|XP_002051645.2|DVIR, LOC6635576|XP_002058990.1|DVIR	LOC6551428|XP_001977135.1|DERE
OG0004171	LOC6636056|XP_002059520.1|DVIR	LOC6550892|XP_001976957.1|DERE
OG0004172	LOC6631484|XP_032296108.1|DVIR	LOC6550484|XP_026838139.1|DERE
OG0004173	LOC6626457|XP_002049146.2|DVIR	LOC6548925|XP_001975412.1|DERE
OG0004174	LOC6635328|XP_015024693.1|DVIR	LOC6549542|XP_015012452.1|DERE
OG0004175	LOC6624967|XP_032293009.1|DVIR	LOC6547954|XP_001975282.1|DERE
OG0004176	LOC6624647|XP_002046591.1|DVIR	LOC6545718|XP_026832393.1|DERE
OG0004177	LOC6629537|XP_002053665.2|DVIR	LOC6552874|XP_015010189.1|DERE
OG0004178	LOC6633056|XP_032289840.1|DVIR	LOC6552121|XP_026831522.1|DERE
OG0004179	LOC6633266|XP_002057147.1|DVIR	LOC6555625|XP_001982603.1|DERE
OG0004180	LOC6632453|XP_015026160.1|DVIR	LOC6553833|XP_015010315.1|DERE
OG0004181	LOC6630775|XP_015027765.1|DVIR	LOC6555379|XP_001982092.1|DERE
OG0004182	LOC6622220|XP_015030826.1|DVIR	LOC6545030|XP_026832328.1|DERE
OG0004183	LOC6623237|XP_032290616.1|DVIR	LOC6545029|XP_001972525.3|DERE
OG0004184	LOC6624161|XP_002046305.1|DVIR	LOC6543635|XP_001971839.1|DERE
OG0004185	LOC6627366|XP_002051673.2|DVIR	LOC6543153|XP_001969691.1|DERE
OG0004186	LOC6633492|XP_002057351.1|DVIR	LOC6555713|XP_001982557.1|DERE
OG0004187	LOC6632350|XP_032289839.1|DVIR	LOC6554097|XP_001980454.1|DERE
OG0004188	LOC6630268|XP_002053697.1|DVIR	LOC6553165|XP_015010173.1|DERE
OG0004189	LOC116649719|XP_032293908.1|DVIR	LOC6553167|XP_001980027.1|DERE
OG0004190	LOC6632343|XP_032289789.1|DVIR	LOC6552664|XP_001979172.1|DERE
OG0004191	LOC6632340|XP_002056408.1|DVIR	LOC6552985|XP_001979169.1|DERE
OG0004192	LOC6630137|XP_002053620.1|DVIR	LOC6553802|XP_001979559.1|DERE
OG0004193	LOC6636004|XP_002059504.2|DVIR	LOC6551391|XP_026838543.1|DERE
OG0004194	LOC6629653|XP_002053563.1|DVIR	LOC6551937|XP_001979681.1|DERE
OG0004195	LOC6633847|XP_002057199.1|DVIR	LOC6550826|XP_001978084.1|DERE
OG0004196	LOC6632950|XP_002055859.2|DVIR	LOC6555088|XP_001981399.1|DERE
OG0004197	LOC6632365|XP_002056726.1|DVIR	LOC6553859|XP_001980563.1|DERE
OG0004198	LOC6629379|XP_002053543.1|DVIR	LOC6551913|XP_001978848.1|DERE
OG0004199	LOC6629504|XP_002053166.1|DVIR	LOC6553593|XP_026831494.1|DERE
OG0004200	LOC6626881|XP_002049718.1|DVIR	LOC6548282|XP_026836597.1|DERE
OG0004201	LOC6630482|XP_002053758.1|DVIR	LOC6555008|XP_026836786.1|DERE
OG0004202	LOC6630060|XP_002054282.1|DVIR	LOC6554798|XP_001982229.1|DERE
