Orthogroup	DVIR.longest_only	AALB.longest_only
OG0003864	LOC6627668|XP_002051108.1|DVIR	LOC118457306|XP_035774682.1|AALB
OG0003865	LOC6630236|XP_002054576.1|DVIR	LOC118461665|XP_035783143.1|AALB
OG0003866	LOC6634053|XP_032293820.1|DVIR	LOC118458230|XP_035776391.1|AALB
OG0003867	LOC26531466|XP_032294254.1|DVIR	LOC118461670|XP_035783151.1|AALB
OG0003868	LOC6633616|XP_002057185.2|DVIR	LOC118457871|XP_035775678.1|AALB
OG0003869	LOC6628233|XP_002051803.1|DVIR	LOC118457467|XP_035774986.1|AALB
OG0003870	LOC6629032|XP_032294539.1|DVIR	LOC118457462|XP_035774960.1|AALB
OG0003871	LOC6627899|XP_002051813.1|DVIR	LOC118457469|XP_035774988.1|AALB
OG0003872	LOC6624756|XP_002049750.1|DVIR	LOC118456764|XP_035773724.1|AALB
OG0003873	LOC6635636|XP_002059241.1|DVIR	LOC118457997|XP_035775966.1|AALB
OG0003874	LOC6634061|XP_032293788.1|DVIR	LOC118459684|XP_035779208.1|AALB
OG0003875	LOC6634125|XP_002057726.1|DVIR	LOC118459690|XP_035779218.1|AALB
OG0003876	LOC6627842|XP_002051732.1|DVIR	LOC118456185|XP_035772632.1|AALB
OG0003877	LOC6634146|XP_002057623.1|DVIR	LOC118459216|XP_035778290.1|AALB
OG0003878	LOC6627329|XP_015028803.1|DVIR	LOC118468473|XP_035795184.1|AALB
OG0003879	LOC6622592|XP_002046439.2|DVIR, LOC116650577|XP_032290492.1|DVIR	LOC118468476|XP_035795187.1|AALB
OG0003880	LOC26530969|XP_032291108.1|DVIR	LOC118468678|XP_035795674.1|AALB
OG0003881	LOC6626306|XP_002048785.1|DVIR	LOC118459049|XP_035777966.1|AALB
OG0003882	LOC6636376|XP_002059905.2|DVIR	LOC118460718|XP_035781155.1|AALB
OG0003883	LOC6632030|XP_015026411.2|DVIR	LOC118459132|XP_035778100.1|AALB
OG0003884	LOC6634321|XP_002057461.1|DVIR	LOC118458891|XP_035777736.1|AALB
OG0003885	LOC6628223|XP_002051171.1|DVIR	LOC118457235|XP_035774508.1|AALB
OG0003886	LOC6628224|XP_002051172.1|DVIR	LOC118457233|XP_035774505.1|AALB
OG0003887	LOC6627530|XP_002051974.2|DVIR	LOC118468883|XP_035796068.1|AALB
OG0003888	LOC6633042|XP_002056265.2|DVIR	LOC118456889|XP_035773903.1|AALB
OG0003889	LOC6629064|XP_002051608.1|DVIR	LOC118460113|XP_035780041.1|AALB
OG0003890	LOC6623909|XP_002046837.1|DVIR	LOC118458901|XP_035777753.1|AALB
OG0003891	LOC6634338|XP_002057466.1|DVIR	LOC118458896|XP_035777745.1|AALB
OG0003892	LOC6636850|XP_002060280.1|DVIR	LOC118459777|XP_035779385.1|AALB
OG0003893	LOC6634184|XP_002057442.1|DVIR	LOC118460629|XP_035780971.1|AALB
OG0003894	LOC6628045|XP_002051156.1|DVIR	LOC118460631|XP_035780978.1|AALB
OG0003895	LOC6631461|XP_002055549.2|DVIR	LOC118458295|XP_035776512.1|AALB
OG0003896	LOC6626174|XP_002050159.2|DVIR	LOC118461886|XP_035783627.1|AALB
OG0003898	LOC6634258|XP_002057644.1|DVIR	LOC118459234|XP_035778325.1|AALB
OG0003899	LOC6627774|XP_002052836.1|DVIR	LOC118459779|XP_035779388.1|AALB
OG0003900	LOC6635686|XP_002059281.1|DVIR	LOC118458388|XP_035776691.1|AALB
OG0003901	LOC6635642|XP_002059188.1|DVIR	LOC118468335|XP_035794978.1|AALB
OG0003902	LOC6635643|XP_002059189.1|DVIR	LOC118458387|XP_035776690.1|AALB
OG0003903	LOC6629099|XP_002051683.1|DVIR	LOC118458390|XP_035776695.1|AALB
OG0003904	LOC6629100|XP_002051684.1|DVIR	LOC118458389|XP_035776694.1|AALB
OG0003905	LOC6629322|XP_002053055.2|DVIR	LOC118457521|XP_035775059.1|AALB
OG0003907	LOC6628727|XP_032294092.1|DVIR	LOC118456908|XP_035773927.1|AALB
OG0003908	LOC6628728|XP_002052881.1|DVIR	LOC118456911|XP_035773930.1|AALB
OG0003909	LOC6636440|XP_002059829.1|DVIR, LOC116649738|XP_032291660.1|DVIR	LOC118461243|XP_035782236.1|AALB
OG0003910	LOC6636439|XP_002059828.3|DVIR, LOC116650873|XP_032291666.1|DVIR	LOC118461246|XP_035782252.1|AALB
OG0003911	LOC6635705|XP_002059254.1|DVIR	LOC118468958|XP_035796214.1|AALB
OG0003912	LOC6628554|XP_002052180.2|DVIR	LOC118460999|XP_035781717.1|AALB
OG0003913	LOC6634316|XP_015025260.1|DVIR	LOC118460659|XP_035781018.1|AALB
OG0003914	LOC6627740|XP_002051124.1|DVIR	LOC118461750|XP_035783358.1|AALB
OG0003915	LOC6634437|XP_002057911.1|DVIR	LOC118461751|XP_035783359.1|AALB
OG0003916	LOC6627829|XP_002051753.2|DVIR	LOC118457746|XP_035775452.1|AALB
OG0003917	LOC6628185|XP_002052919.3|DVIR	LOC118461167|XP_035782060.1|AALB
OG0003918	LOC6627549|XP_002052284.1|DVIR	LOC118461476|XP_035782726.1|AALB
OG0003919	LOC6629070|XP_032293543.1|DVIR	LOC118462056|XP_035783935.1|AALB
OG0003920	LOC6625491|XP_002048828.1|DVIR	LOC118457988|XP_035775945.1|AALB
OG0003921	LOC6628902|XP_032294109.1|DVIR	LOC118468879|XP_035796056.1|AALB
OG0003922	LOC6627916|XP_002051766.1|DVIR	LOC118459771|XP_035779373.1|AALB
OG0003923	LOC6636241|XP_002059754.1|DVIR	LOC118467487|XP_035793925.1|AALB
OG0003925	LOC6628674|XP_002051848.2|DVIR	LOC118461708|XP_035783227.1|AALB
OG0003926	LOC6628544|XP_002051856.1|DVIR	LOC118456820|XP_035773806.1|AALB
OG0003927	LOC6628750|XP_002052319.1|DVIR, LOC116651675|XP_032294405.1|DVIR	LOC118457694|XP_035775360.1|AALB
OG0003928	LOC6629089|XP_002052436.1|DVIR	LOC118461428|XP_035782629.1|AALB
OG0003929	LOC6627835|XP_032294462.1|DVIR	LOC118460112|XP_035780039.1|AALB
OG0003930	LOC6627294|XP_002052466.1|DVIR	LOC118457669|XP_035775318.1|AALB
OG0003931	LOC6627454|XP_015028663.1|DVIR	LOC118457664|XP_035775310.1|AALB
OG0003932	LOC6625999|XP_032292707.1|DVIR	LOC118457862|XP_035775652.1|AALB
OG0003933	LOC6635678|XP_032294650.1|DVIR	LOC118461446|XP_035782660.1|AALB
OG0003934	LOC6629196|XP_002051598.1|DVIR	LOC118461448|XP_035782662.1|AALB
OG0003935	LOC6627275|XP_002050652.1|DVIR	LOC118459321|XP_035778465.1|AALB
OG0003936	LOC6627276|XP_002050653.1|DVIR	LOC118459328|XP_035778477.1|AALB
OG0003937	LOC6636332|XP_002059931.1|DVIR	LOC118459297|XP_035778437.1|AALB
OG0003938	LOC6628116|XP_032294590.1|DVIR	LOC118460336|XP_035780445.1|AALB
OG0003939	LOC6627963|XP_002051616.1|DVIR	LOC118461443|XP_035782654.1|AALB
OG0003940	LOC6629219|XP_002051939.1|DVIR	LOC118461447|XP_035782661.1|AALB
OG0003941	LOC6628139|XP_002052307.1|DVIR	LOC118461584|XP_035782967.1|AALB
OG0003942	LOC6628427|XP_002051866.1|DVIR	LOC118457684|XP_035775341.1|AALB
OG0003943	LOC6627681|XP_002051738.1|DVIR	LOC118468577|XP_035795402.1|AALB
OG0003944	LOC6628313|XP_002052737.1|DVIR	LOC118467008|XP_035792848.1|AALB
OG0003945	LOC6625871|XP_002050791.1|DVIR	LOC118460001|XP_035779811.1|AALB
OG0003946	LOC6633993|XP_002057660.1|DVIR	LOC118461729|XP_035783309.1|AALB
OG0003947	LOC6633914|XP_002057648.1|DVIR	LOC118458892|XP_035777738.1|AALB
OG0003948	LOC6628216|XP_002052702.1|DVIR	LOC118459246|XP_035778347.1|AALB
OG0003949	LOC6628217|XP_032294242.1|DVIR	LOC118457277|XP_035774578.1|AALB
OG0003950	LOC6627581|XP_002051394.1|DVIR	LOC118456774|XP_035773743.1|AALB
OG0003951	LOC6627575|XP_002051388.1|DVIR	LOC118460839|XP_035781414.1|AALB
OG0003952	LOC6629228|XP_002051254.1|DVIR	LOC118459148|XP_035778126.1|AALB
OG0003953	LOC6627646|XP_002052497.1|DVIR	LOC118456250|XP_035772739.1|AALB
OG0003954	LOC6623948|XP_032290472.1|DVIR	LOC118458653|XP_035777236.1|AALB
OG0003955	LOC26531326|XP_015028920.1|DVIR	LOC118461411|XP_035782587.1|AALB
OG0003956	LOC6628651|XP_032293968.1|DVIR	LOC118468849|XP_035795985.1|AALB
OG0003957	LOC6624077|XP_002046872.1|DVIR	LOC118456803|XP_035773783.1|AALB
OG0003958	LOC6631912|XP_032296272.1|DVIR	LOC118458800|XP_035777539.1|AALB
OG0003959	LOC6635895|XP_032291824.1|DVIR	LOC118456753|XP_035773706.1|AALB
OG0003960	LOC6631312|XP_002055055.1|DVIR	LOC118461410|XP_035782586.1|AALB
OG0003961	LOC6628451|XP_002051654.1|DVIR	LOC118457702|XP_035775374.1|AALB
OG0003962	LOC6628421|XP_002051860.1|DVIR	LOC118460119|XP_035780051.1|AALB
OG0003963	LOC6634118|XP_002057719.1|DVIR	LOC118459660|XP_035779153.1|AALB
OG0003964	LOC6628377|XP_002052629.2|DVIR	LOC118456336|XP_035772886.1|AALB
OG0003965	LOC6628038|XP_032294399.1|DVIR	LOC118459909|XP_035779634.1|AALB
OG0003966	LOC6627489|XP_002051294.1|DVIR	LOC118458655|XP_035777237.1|AALB
OG0003967	LOC6627040|XP_032292667.1|DVIR	LOC118460820|XP_035781333.1|AALB
OG0003968	LOC6624770|XP_015030110.1|DVIR	LOC118456983|XP_035774081.1|AALB
OG0003969	LOC6625897|XP_002050118.1|DVIR	LOC118468505|XP_035795233.1|AALB
OG0003970	LOC6627771|XP_002052833.2|DVIR	LOC118456353|XP_035772907.1|AALB
OG0003971	LOC6629057|XP_002052385.2|DVIR	LOC118460558|XP_035780848.1|AALB
OG0003972	LOC6622070|XP_032290704.1|DVIR	LOC118460560|XP_035780854.1|AALB
OG0003973	LOC6627255|XP_015029603.1|DVIR	LOC118460934|XP_035781590.1|AALB
OG0003974	LOC6624826|XP_002049565.1|DVIR	LOC118456202|XP_035772660.1|AALB
OG0003975	LOC6633982|XP_032293461.1|DVIR	LOC118461939|XP_035783707.1|AALB
OG0003976	LOC6633934|XP_002057604.1|DVIR	LOC118459088|XP_035778046.1|AALB
OG0003977	LOC6634323|XP_002057676.1|DVIR	LOC118459092|XP_035778050.1|AALB
OG0003978	LOC6622411|XP_002047494.1|DVIR	LOC118457536|XP_035775081.1|AALB
OG0003979	LOC6635665|XP_002059200.1|DVIR	LOC118460939|XP_035781595.1|AALB
OG0003980	LOC6630103|XP_002053696.1|DVIR	LOC118460935|XP_035781591.1|AALB
OG0003981	LOC6635668|XP_002059203.1|DVIR	LOC118457433|XP_035774911.1|AALB
OG0003982	LOC6634291|XP_002057443.2|DVIR	LOC118457436|XP_035774917.1|AALB
OG0003983	LOC6634147|XP_002057624.1|DVIR	LOC118457437|XP_035774919.1|AALB
OG0003984	LOC6628463|XP_002051538.1|DVIR	LOC118460301|XP_035780397.1|AALB
OG0003985	LOC26531443|XP_015028934.1|DVIR	LOC118460300|XP_035780396.1|AALB
OG0003986	LOC6628630|XP_002052572.3|DVIR	LOC118459125|XP_035778087.1|AALB
OG0003987	LOC6628629|XP_002052571.1|DVIR	LOC118462016|XP_035783858.1|AALB
OG0003988	LOC6628886|XP_032294612.1|DVIR	LOC118459247|XP_035778350.1|AALB
OG0003989	LOC6629207|XP_002052626.1|DVIR	LOC118461960|XP_035783755.1|AALB
OG0003990	LOC6628516|XP_002051502.1|DVIR	LOC118468329|XP_035794969.1|AALB
OG0003991	LOC6627371|XP_002052137.2|DVIR	LOC118467379|XP_035793708.1|AALB
OG0003992	LOC6627310|XP_032294184.1|DVIR	LOC118467431|XP_035793818.1|AALB
OG0003993	LOC6629020|XP_032294296.1|DVIR	LOC118456603|XP_035773396.1|AALB
OG0003994	LOC6630222|XP_002054796.1|DVIR	LOC118460716|XP_035781153.1|AALB
OG0003995	LOC6625759|XP_002048725.1|DVIR	LOC118468601|XP_035795480.1|AALB
OG0003996	LOC6626966|XP_002048709.2|DVIR	LOC118458223|XP_035776380.1|AALB
OG0003997	LOC6628702|XP_032294206.1|DVIR	LOC118457915|XP_035775809.1|AALB
OG0003998	LOC26530690|XP_015028841.1|DVIR	LOC118468332|XP_035794972.1|AALB
OG0003999	LOC6627484|XP_002051289.1|DVIR	LOC118458121|XP_035776188.1|AALB
OG0004000	LOC6635549|XP_002059096.3|DVIR	LOC118457239|XP_035774513.1|AALB
OG0004001	LOC6635313|XP_002058848.1|DVIR	LOC118459413|XP_035778608.1|AALB
OG0004002	LOC6634007|XP_002057828.1|DVIR	LOC118459843|XP_035779504.1|AALB
OG0004003	LOC6629211|XP_032293490.1|DVIR	LOC118460000|XP_035779807.1|AALB
OG0004004	LOC6627675|XP_032294624.1|DVIR	LOC118460002|XP_035779808.1|AALB
OG0004005	LOC6628032|XP_032294620.1|DVIR	LOC118460003|XP_035779809.1|AALB
OG0004006	LOC6627495|XP_002052203.1|DVIR	LOC118457077|XP_035774250.1|AALB
OG0004007	LOC6628232|XP_002051802.1|DVIR	LOC118457085|XP_035774266.1|AALB
OG0004008	LOC6628720|XP_032293914.1|DVIR	LOC118460687|XP_035781080.1|AALB
OG0004009	LOC6627351|XP_002051962.1|DVIR	LOC118458776|XP_035777492.1|AALB
OG0004010	LOC6633974|XP_015025272.1|DVIR	LOC118457983|XP_035775932.1|AALB
OG0004011	LOC6634064|XP_002057866.2|DVIR	LOC118458734|XP_035777397.1|AALB
OG0004012	LOC6631213|XP_002053956.1|DVIR	LOC118458381|XP_035776680.1|AALB
OG0004013	LOC6634048|XP_002057501.1|DVIR	LOC118460607|XP_035780937.1|AALB
OG0004014	LOC6622581|XP_002047981.1|DVIR	LOC118460606|XP_035780936.1|AALB
OG0004015	LOC6629102|XP_002051686.1|DVIR	LOC118459204|XP_035778267.1|AALB
OG0004016	LOC6633887|XP_002057420.1|DVIR	LOC118459027|XP_035777925.1|AALB
OG0004017	LOC6635699|XP_002059272.1|DVIR	LOC118456503|XP_035773224.1|AALB
OG0004018	LOC6636399|XP_002059968.1|DVIR	LOC118461401|XP_035782560.1|AALB
OG0004019	LOC6629162|XP_002052365.1|DVIR	LOC118459110|XP_035778067.1|AALB, LOC118458661|XP_035777250.1|AALB
OG0004020	LOC6627321|XP_002051697.1|DVIR	LOC118458078|XP_035776126.1|AALB
OG0004021	LOC6627316|XP_002051692.1|DVIR	LOC118459640|XP_035779113.1|AALB
OG0004022	LOC6627831|XP_002051755.1|DVIR	LOC118458490|XP_035776935.1|AALB
OG0004023	LOC6626136|XP_032293155.1|DVIR	LOC118461553|XP_035782896.1|AALB
OG0004024	LOC6627567|XP_032294440.1|DVIR	LOC118469079|XP_035796464.1|AALB
OG0004025	LOC6629090|XP_002052437.1|DVIR	LOC118467248|XP_035793424.1|AALB
OG0004026	LOC6628501|XP_002051836.1|DVIR	LOC118468001|XP_035794867.1|AALB
OG0004027	LOC6627144|XP_002048956.2|DVIR	LOC118458610|XP_035777179.1|AALB
OG0004028	LOC6634242|XP_015025340.1|DVIR	LOC118461865|XP_035783566.1|AALB
OG0004029	LOC6634378|XP_002057572.1|DVIR	LOC118458184|XP_035776305.1|AALB
OG0004030	LOC6625543|XP_002049978.2|DVIR	LOC118459395|XP_035778598.1|AALB
OG0004031	LOC6628238|XP_015028267.2|DVIR	LOC118457685|XP_035775345.1|AALB
OG0004032	LOC6633906|XP_002057599.1|DVIR	LOC118461840|XP_035783508.1|AALB
OG0004033	LOC6633960|XP_002057762.1|DVIR	LOC118461834|XP_035783488.1|AALB
OG0004034	LOC6635694|XP_032294552.1|DVIR	LOC118468432|XP_035795088.1|AALB
OG0004035	LOC6627683|XP_015028243.1|DVIR	LOC118459759|XP_035779345.1|AALB
OG0004036	LOC6628556|XP_002052182.1|DVIR	LOC118459757|XP_035779342.1|AALB
OG0004037	LOC6627365|XP_002051672.1|DVIR	LOC118460507|XP_035780760.1|AALB
OG0004038	LOC6629046|XP_002052884.1|DVIR	LOC118457503|XP_035775033.1|AALB
OG0004039	LOC6628873|XP_015028417.1|DVIR	LOC118458482|XP_035776921.1|AALB
OG0004040	LOC6627234|XP_002050179.3|DVIR	LOC118458659|XP_035777245.1|AALB
OG0004041	LOC6631409|XP_002055418.1|DVIR	LOC118456625|XP_035773439.1|AALB
OG0004042	LOC6623626|XP_002046841.3|DVIR	LOC118467688|XP_035794364.1|AALB
OG0004043	LOC6629242|XP_002052618.1|DVIR	LOC118467681|XP_035794349.1|AALB
OG0004044	LOC6634611|XP_032296424.1|DVIR	LOC118468900|XP_035796093.1|AALB
OG0004045	LOC6627756|XP_002051129.1|DVIR	LOC118468916|XP_035796117.1|AALB
OG0004046	LOC6627852|XP_032294239.1|DVIR	LOC118468907|XP_035796105.1|AALB
OG0004047	LOC6628953|XP_002052356.1|DVIR	LOC118468903|XP_035796096.1|AALB
OG0004048	LOC6635711|XP_002059260.1|DVIR	LOC118468905|XP_035796100.1|AALB
OG0004049	LOC6628760|XP_002051900.1|DVIR	LOC118457249|XP_035774530.1|AALB
OG0004050	LOC6627934|XP_002052659.1|DVIR	LOC118456214|XP_035772687.1|AALB
OG0004051	LOC6628857|XP_002051243.2|DVIR	LOC118460508|XP_035780761.1|AALB
OG0004052	LOC6633602|XP_002056998.2|DVIR	LOC118463830|XP_035786611.1|AALB
OG0004054	LOC6627584|XP_002052815.1|DVIR	LOC118463596|XP_035786149.1|AALB
OG0004055	LOC6631251|XP_002053049.2|DVIR	LOC118457506|XP_035775038.1|AALB
OG0004056	LOC6634972|XP_002058719.2|DVIR	LOC118458967|XP_035777843.1|AALB
OG0004057	LOC6624596|XP_002048483.2|DVIR	LOC118456648|XP_035773479.1|AALB
OG0004058	LOC6622076|XP_002046974.1|DVIR	LOC118460392|XP_035780561.1|AALB
OG0004059	LOC6632863|XP_002056674.1|DVIR	LOC118460348|XP_035780479.1|AALB
OG0004060	LOC6629722|XP_002053602.1|DVIR	LOC118464215|XP_035787279.1|AALB
OG0004061	LOC6633410|XP_002056903.3|DVIR	LOC118468490|XP_035795210.1|AALB
OG0004062	LOC6622391|XP_002046544.1|DVIR	LOC118469000|XP_035796322.1|AALB
OG0004063	LOC6633880|XP_002057391.1|DVIR	LOC118468807|XP_035795907.1|AALB
OG0004064	LOC6622748|XP_032290848.1|DVIR	LOC118468806|XP_035795906.1|AALB
OG0004065	LOC6627079|XP_032292711.1|DVIR	LOC118456546|XP_035773305.1|AALB
OG0004066	LOC6626624|XP_002049700.1|DVIR	LOC118456557|XP_035773320.1|AALB
OG0004067	LOC6634811|XP_002058137.1|DVIR	LOC118456547|XP_035773306.1|AALB
OG0004069	LOC6629815|XP_002053184.1|DVIR	LOC118456543|XP_035773292.1|AALB
OG0004070	LOC6624713|XP_002046557.1|DVIR	LOC118458282|XP_035776498.1|AALB
OG0004071	LOC6624085|XP_002047871.1|DVIR	LOC118461906|XP_035783654.1|AALB
OG0004072	LOC6624186|XP_002047870.1|DVIR	LOC118457160|XP_035774380.1|AALB
OG0004073	LOC6634479|XP_002058156.1|DVIR	LOC118461425|XP_035782626.1|AALB
OG0004074	LOC6626295|XP_002050071.2|DVIR	LOC118461423|XP_035782624.1|AALB
OG0004075	LOC6625152|XP_002048926.1|DVIR	LOC118456433|XP_035773083.1|AALB
OG0004076	LOC6625153|XP_032293375.1|DVIR	LOC118459893|XP_035779586.1|AALB
OG0004077	LOC6627795|XP_032294397.1|DVIR	LOC118459461|XP_035778761.1|AALB
OG0004078	LOC6630934|XP_002053487.1|DVIR	LOC118459484|XP_035778790.1|AALB
OG0004079	LOC6631638|XP_002055141.1|DVIR	LOC118458733|XP_035777396.1|AALB
OG0004080	LOC6625863|XP_002050856.1|DVIR	LOC118456954|XP_035774023.1|AALB
OG0004081	LOC6626090|XP_015029751.1|DVIR	LOC118456936|XP_035773979.1|AALB
OG0004082	LOC6636260|XP_002059729.2|DVIR	LOC118458629|XP_035777212.1|AALB
OG0004083	LOC26530673|XP_015027817.1|DVIR	LOC118458632|XP_035777214.1|AALB
OG0004084	LOC6622796|XP_002047543.2|DVIR	LOC118461787|XP_035783409.1|AALB
OG0004085	LOC6630667|XP_002053446.1|DVIR	LOC118460781|XP_035781279.1|AALB
OG0004086	LOC6633065|XP_002055954.1|DVIR	LOC118459903|XP_035779623.1|AALB
OG0004087	LOC6633487|XP_002057346.1|DVIR	LOC118457337|XP_035774726.1|AALB
OG0004088	LOC6629758|XP_002053900.1|DVIR	LOC118456643|XP_035773475.1|AALB
OG0004089	LOC6631695|XP_032295551.1|DVIR	LOC118461221|XP_035782189.1|AALB
OG0004090	LOC6630623|XP_002053297.2|DVIR	LOC118461220|XP_035782187.1|AALB
OG0004091	LOC6629582|XP_002054874.1|DVIR	LOC118459483|XP_035778788.1|AALB
OG0004092	LOC6633310|XP_032289112.1|DVIR	LOC118459917|XP_035779651.1|AALB
OG0004094	LOC6633695|XP_002057290.1|DVIR	LOC118468865|XP_035796040.1|AALB
OG0004095	LOC6632578|XP_002056743.2|DVIR	LOC118459340|XP_035778505.1|AALB
OG0004096	LOC6633066|XP_002055955.1|DVIR	LOC118459339|XP_035778504.1|AALB
OG0004097	LOC116650466|XP_032290022.1|DVIR, LOC116649858|XP_032288965.1|DVIR, LOC6622593|XP_002048441.1|DVIR	LOC118460959|XP_035781627.1|AALB
OG0004098	LOC6623549|XP_002048214.1|DVIR	LOC118460953|XP_035781622.1|AALB
OG0004099	LOC6632396|XP_032289515.1|DVIR	LOC118459863|XP_035779531.1|AALB
OG0004100	LOC6632638|XP_002056639.1|DVIR	LOC118458356|XP_035776601.1|AALB
OG0004101	LOC6632640|XP_002056641.2|DVIR	LOC118458043|XP_035776055.1|AALB
OG0004102	LOC6632641|XP_002056642.1|DVIR	LOC118460343|XP_035780462.1|AALB
OG0004103	LOC6630932|XP_002053485.1|DVIR	LOC118460346|XP_035780477.1|AALB
OG0004104	LOC26531646|XP_032291509.1|DVIR	LOC118460345|XP_035780475.1|AALB
OG0004105	LOC6622145|XP_002047690.1|DVIR	LOC118468483|XP_035795197.1|AALB
OG0004106	LOC6624465|XP_002047617.1|DVIR	LOC118461050|XP_035781834.1|AALB
OG0004107	LOC6624159|XP_002046617.3|DVIR	LOC118461040|XP_035781821.1|AALB
OG0004108	LOC6630273|XP_002053702.1|DVIR	LOC118461051|XP_035781835.1|AALB
OG0004109	LOC6630624|XP_002053298.1|DVIR	LOC118461025|XP_035781773.1|AALB
OG0004110	LOC6622082|XP_002047707.1|DVIR	LOC118461047|XP_035781831.1|AALB
OG0004111	LOC6632982|XP_032289728.1|DVIR	LOC118458791|XP_035777525.1|AALB
OG0004112	LOC6630017|XP_002053410.1|DVIR	LOC118468814|XP_035795923.1|AALB
OG0004113	LOC6634646|XP_002058297.2|DVIR	LOC118462079|XP_035783987.1|AALB
OG0004114	LOC6633259|XP_032296634.1|DVIR	LOC118459751|XP_035779335.1|AALB
OG0004115	LOC6633262|XP_032296558.1|DVIR	LOC118459744|XP_035779314.1|AALB
OG0004116	LOC6632977|XP_032289727.1|DVIR	LOC118461705|XP_035783219.1|AALB
OG0004117	LOC6628110|XP_002052015.1|DVIR	LOC118458353|XP_035776597.1|AALB
OG0004118	LOC6625049|XP_032293099.1|DVIR	LOC118458692|XP_035777324.1|AALB
OG0004119	LOC6632093|XP_002055508.2|DVIR, LOC6629395|XP_002053575.1|DVIR	LOC118458828|XP_035777609.1|AALB
OG0004120	LOC6630095|XP_002053688.1|DVIR	LOC118460579|XP_035780885.1|AALB
OG0004121	LOC6636554|XP_002060058.2|DVIR	LOC118457734|XP_035775421.1|AALB
OG0004122	LOC6630206|XP_002053709.1|DVIR	LOC118467063|XP_035792985.1|AALB
OG0004123	LOC6629319|XP_032291413.1|DVIR	LOC118468604|XP_035795484.1|AALB
OG0004124	LOC6633831|XP_032296563.1|DVIR	LOC118468991|XP_035796309.1|AALB
OG0004125	LOC6633072|XP_002056144.1|DVIR	LOC118457443|XP_035774927.1|AALB
OG0004126	LOC6633016|XP_002056137.1|DVIR	LOC118456570|XP_035773332.1|AALB
OG0004127	LOC6634287|XP_002057754.1|DVIR	LOC118457377|XP_035774805.1|AALB
OG0004128	LOC6629282|XP_002054690.1|DVIR	LOC118461106|XP_035781917.1|AALB, LOC118461107|XP_035781918.1|AALB
OG0004129	LOC6626325|XP_032292628.1|DVIR	LOC118460097|XP_035780015.1|AALB
OG0004130	LOC6631380|XP_002055652.2|DVIR	LOC118456149|XP_035772557.1|AALB
OG0004131	LOC6630330|XP_002053351.2|DVIR	LOC118461817|XP_035783462.1|AALB
OG0004132	LOC6622293|XP_002047240.2|DVIR	LOC118461810|XP_035783452.1|AALB
OG0004133	LOC6628927|XP_002052350.1|DVIR	LOC118461804|XP_035783443.1|AALB
OG0004134	LOC6636748|XP_002060209.2|DVIR	LOC118461793|XP_035783422.1|AALB
OG0004135	LOC6631260|XP_032293583.1|DVIR	LOC118469063|XP_035796429.1|AALB
OG0004136	LOC6632856|XP_002056667.1|DVIR	LOC118459464|XP_035778764.1|AALB
OG0004137	LOC6625715|XP_002051047.1|DVIR	LOC118461182|XP_035782102.1|AALB
OG0004138	LOC6624069|XP_002046261.1|DVIR	LOC118458478|XP_035776914.1|AALB
OG0004139	LOC6635602|XP_032296137.1|DVIR	LOC118458477|XP_035776913.1|AALB
OG0004140	LOC26531548|XP_015023613.2|DVIR	LOC118459550|XP_035778924.1|AALB
OG0004141	LOC6626031|XP_015029419.1|DVIR	LOC118456160|XP_035772576.1|AALB
OG0004142	LOC6633276|XP_002057135.1|DVIR	LOC118458018|XP_035776015.1|AALB
OG0004143	LOC6630788|XP_002054822.2|DVIR	LOC118457212|XP_035774478.1|AALB
OG0004144	LOC6629151|XP_002052445.2|DVIR	LOC118457193|XP_035774436.1|AALB
OG0004145	LOC6623917|XP_002046871.2|DVIR	LOC118456973|XP_035774063.1|AALB
OG0004146	LOC6631097|XP_032291073.1|DVIR	LOC118456972|XP_035774061.1|AALB
OG0004147	LOC6633957|XP_002057760.1|DVIR	LOC118459717|XP_035779270.1|AALB
OG0004148	LOC6630430|XP_015027095.1|DVIR	LOC118456655|XP_035773496.1|AALB
OG0004149	LOC6632862|XP_002056673.2|DVIR	LOC118458090|XP_035776144.1|AALB
OG0004150	LOC6632657|XP_002056463.1|DVIR	LOC118457455|XP_035774945.1|AALB
OG0004151	LOC6629468|XP_002053884.1|DVIR	LOC118469053|XP_035796412.1|AALB
OG0004152	LOC6633050|XP_002056758.2|DVIR	LOC118457616|XP_035775223.1|AALB
OG0004153	LOC6625474|XP_002050150.1|DVIR	LOC118468622|XP_035795526.1|AALB
OG0004154	LOC6624017|XP_002046247.1|DVIR	LOC118468620|XP_035795523.1|AALB
OG0004155	LOC116652173|XP_032296076.1|DVIR, LOC6633137|XP_002056376.1|DVIR	LOC118461868|XP_035783583.1|AALB
OG0004156	LOC116649754|XP_032293732.1|DVIR, LOC26531786|XP_015027943.1|DVIR, LOC6629538|XP_002053666.2|DVIR	LOC118460226|XP_035780246.1|AALB
OG0004157	LOC6631980|XP_002055605.2|DVIR	LOC118458728|XP_035777388.1|AALB
OG0004158	LOC6623224|XP_002047786.1|DVIR	LOC118461932|XP_035783699.1|AALB
OG0004159	LOC6630677|XP_002054610.1|DVIR	LOC118461938|XP_035783706.1|AALB
OG0004160	LOC6623519|XP_002046543.1|DVIR	LOC118461930|XP_035783697.1|AALB
OG0004161	LOC6630132|XP_015027518.1|DVIR	LOC118460596|XP_035780915.1|AALB
