Orthogroup	DVIR.longest_only	DKIK.longest_only
OG0003909	LOC6636440|XP_002059829.1|DVIR, LOC116649738|XP_032291660.1|DVIR	LOC108072141|XP_017018670.1|DKIK
OG0003910	LOC6636439|XP_002059828.3|DVIR, LOC116650873|XP_032291666.1|DVIR	LOC108084038|XP_017035543.1|DKIK
OG0003911	LOC6635705|XP_002059254.1|DVIR	LOC108077171|XP_017025895.1|DKIK
OG0003912	LOC6628554|XP_002052180.2|DVIR	LOC108086276|XP_017038653.1|DKIK
OG0003913	LOC6634316|XP_015025260.1|DVIR	LOC108085290|XP_017037336.1|DKIK
OG0003914	LOC6627740|XP_002051124.1|DVIR	LOC108082050|XP_017032816.1|DKIK
OG0003915	LOC6634437|XP_002057911.1|DVIR	LOC108080188|XP_017030330.1|DKIK
OG0003916	LOC6627829|XP_002051753.2|DVIR	LOC108072627|XP_017019347.1|DKIK
OG0003917	LOC6628185|XP_002052919.3|DVIR	LOC108081455|XP_017032134.1|DKIK
OG0003918	LOC6627549|XP_002052284.1|DVIR	LOC108076128|XP_017024348.1|DKIK
OG0003919	LOC6629070|XP_032293543.1|DVIR	LOC108085370|XP_017037433.1|DKIK
OG0003920	LOC6625491|XP_002048828.1|DVIR	LOC108078182|XP_017027337.1|DKIK
OG0003921	LOC6628902|XP_032294109.1|DVIR	LOC108082117|XP_017032906.1|DKIK
OG0003922	LOC6627916|XP_002051766.1|DVIR	LOC108082040|XP_017032803.1|DKIK
OG0003923	LOC6636241|XP_002059754.1|DVIR	LOC108078481|XP_017027849.1|DKIK
OG0003924	LOC6625758|XP_002048724.1|DVIR	LOC108070905|XP_017017050.1|DKIK
OG0003925	LOC6628674|XP_002051848.2|DVIR	LOC108086245|XP_017038605.1|DKIK
OG0003926	LOC6628544|XP_002051856.1|DVIR	LOC108086220|XP_017038575.1|DKIK
OG0003927	LOC6628750|XP_002052319.1|DVIR, LOC116651675|XP_032294405.1|DVIR	LOC108074564|XP_017022155.1|DKIK
OG0003928	LOC6629089|XP_002052436.1|DVIR	LOC108074840|XP_017022537.1|DKIK
OG0003929	LOC6627835|XP_032294462.1|DVIR	LOC108082062|XP_017032829.1|DKIK
OG0003930	LOC6627294|XP_002052466.1|DVIR	LOC108077429|XP_017026223.1|DKIK
OG0003931	LOC6627454|XP_015028663.1|DVIR	LOC108077434|XP_017026230.1|DKIK
OG0003932	LOC6625999|XP_032292707.1|DVIR	LOC108078306|XP_017027580.1|DKIK
OG0003933	LOC6635678|XP_032294650.1|DVIR	LOC108077288|XP_017026054.1|DKIK
OG0003934	LOC6629196|XP_002051598.1|DVIR	LOC108074813|XP_017022498.1|DKIK
OG0003935	LOC6627275|XP_002050652.1|DVIR	LOC108072996|XP_017019935.1|DKIK
OG0003936	LOC6627276|XP_002050653.1|DVIR	LOC108072997|XP_017019936.1|DKIK
OG0003937	LOC6636332|XP_002059931.1|DVIR	LOC108076742|XP_017025221.1|DKIK
OG0003938	LOC6628116|XP_032294590.1|DVIR	LOC108086248|XP_017038613.1|DKIK
OG0003939	LOC6627963|XP_002051616.1|DVIR	LOC108081450|XP_017032128.1|DKIK
OG0003940	LOC6629219|XP_002051939.1|DVIR	LOC108086231|XP_017038588.1|DKIK
OG0003941	LOC6628139|XP_002052307.1|DVIR	LOC108086235|XP_017038593.1|DKIK
OG0003942	LOC6628427|XP_002051866.1|DVIR	LOC108079560|XP_017029389.1|DKIK
OG0003943	LOC6627681|XP_002051738.1|DVIR	LOC108086269|XP_017038645.1|DKIK
OG0003944	LOC6628313|XP_002052737.1|DVIR	LOC108075821|XP_017023885.1|DKIK
OG0003945	LOC6625871|XP_002050791.1|DVIR	LOC108076307|XP_017024566.1|DKIK
OG0003946	LOC6633993|XP_002057660.1|DVIR	LOC108082861|XP_017033927.1|DKIK
OG0003947	LOC6633914|XP_002057648.1|DVIR	LOC108082795|XP_017033833.1|DKIK
OG0003948	LOC6628216|XP_002052702.1|DVIR	LOC108085334|XP_017037378.1|DKIK
OG0003949	LOC6628217|XP_032294242.1|DVIR	LOC108085358|XP_017037417.1|DKIK
OG0003950	LOC6627581|XP_002051394.1|DVIR	LOC108075949|XP_017024084.1|DKIK
OG0003951	LOC6627575|XP_002051388.1|DVIR	LOC108075971|XP_017024109.1|DKIK
OG0003952	LOC6629228|XP_002051254.1|DVIR	LOC108082076|XP_017032857.1|DKIK
OG0003953	LOC6627646|XP_002052497.1|DVIR	LOC108075886|XP_017023982.1|DKIK
OG0003954	LOC6623948|XP_032290472.1|DVIR	LOC108079904|XP_017029926.1|DKIK
OG0003955	LOC26531326|XP_015028920.1|DVIR	LOC108077127|XP_017025825.1|DKIK
OG0003956	LOC6628651|XP_032293968.1|DVIR	LOC108074308|XP_017021792.1|DKIK
OG0003957	LOC6624077|XP_002046872.1|DVIR	LOC108071973|XP_017018437.1|DKIK
OG0003958	LOC6631912|XP_032296272.1|DVIR	LOC108083506|XP_017034803.1|DKIK
OG0003959	LOC6635895|XP_032291824.1|DVIR	LOC108076689|XP_017025128.1|DKIK
OG0003960	LOC6631312|XP_002055055.1|DVIR	LOC108079377|XP_017029186.1|DKIK
OG0003961	LOC6628451|XP_002051654.1|DVIR	LOC108079602|XP_017029449.1|DKIK
OG0003962	LOC6628421|XP_002051860.1|DVIR	LOC108086238|XP_017038599.1|DKIK
OG0003963	LOC6634118|XP_002057719.1|DVIR	LOC108082828|XP_017033877.1|DKIK
OG0003964	LOC6628377|XP_002052629.2|DVIR	LOC108077297|XP_017026065.1|DKIK
OG0003965	LOC6628038|XP_032294399.1|DVIR	LOC108077017|XP_017025584.1|DKIK
OG0003966	LOC6627489|XP_002051294.1|DVIR	LOC108081472|XP_017032157.1|DKIK
OG0003967	LOC6627040|XP_032292667.1|DVIR	LOC108074691|XP_017022309.1|DKIK
OG0003968	LOC6624770|XP_015030110.1|DVIR	LOC108074695|XP_017022324.1|DKIK
OG0003969	LOC6625897|XP_002050118.1|DVIR	LOC108074735|XP_017022390.1|DKIK
OG0003970	LOC6627771|XP_002052833.2|DVIR	LOC108086077|XP_017038384.1|DKIK
OG0003971	LOC6629057|XP_002052385.2|DVIR	LOC108077308|XP_017026080.1|DKIK
OG0003972	LOC6622070|XP_032290704.1|DVIR	LOC108072716|XP_017019463.1|DKIK
OG0003973	LOC6627255|XP_015029603.1|DVIR	LOC108072348|XP_017018928.1|DKIK
OG0003974	LOC6624826|XP_002049565.1|DVIR	LOC108082504|XP_017033422.1|DKIK
OG0003975	LOC6633982|XP_032293461.1|DVIR	LOC108076197|XP_017024423.1|DKIK
OG0003976	LOC6633934|XP_002057604.1|DVIR	LOC108081579|XP_017032286.1|DKIK, LOC108072581|XP_017019278.1|DKIK
OG0003977	LOC6634323|XP_002057676.1|DVIR	LOC108079979|XP_017030032.1|DKIK
OG0003978	LOC6622411|XP_002047494.1|DVIR	LOC108083159|XP_017034335.1|DKIK
OG0003979	LOC6635665|XP_002059200.1|DVIR	LOC108077079|XP_017025736.1|DKIK
OG0003980	LOC6630103|XP_002053696.1|DVIR	LOC108084296|XP_017035948.1|DKIK
OG0003981	LOC6635668|XP_002059203.1|DVIR	LOC108077173|XP_017025898.1|DKIK
OG0003982	LOC6634291|XP_002057443.2|DVIR	LOC108082680|XP_017033669.1|DKIK
OG0003983	LOC6634147|XP_002057624.1|DVIR	LOC108075814|XP_017023877.1|DKIK
OG0003984	LOC6628463|XP_002051538.1|DVIR	LOC108074854|XP_017022553.1|DKIK
OG0003985	LOC26531443|XP_015028934.1|DVIR	LOC108082822|XP_017033871.1|DKIK
OG0003986	LOC6628630|XP_002052572.3|DVIR	LOC108072840|XP_017019624.1|DKIK
OG0003987	LOC6628629|XP_002052571.1|DVIR	LOC108072858|XP_017019663.1|DKIK
OG0003988	LOC6628886|XP_032294612.1|DVIR	LOC108081436|XP_017032107.1|DKIK
OG0003989	LOC6629207|XP_002052626.1|DVIR	LOC108074594|XP_017022196.1|DKIK
OG0003990	LOC6628516|XP_002051502.1|DVIR	LOC108085257|XP_017037294.1|DKIK
OG0003991	LOC6627371|XP_002052137.2|DVIR	LOC108077095|XP_017025760.1|DKIK
OG0003992	LOC6627310|XP_032294184.1|DVIR	LOC108074598|XP_017022203.1|DKIK
OG0003993	LOC6629020|XP_032294296.1|DVIR	LOC108077334|XP_017026112.1|DKIK
OG0003994	LOC6630222|XP_002054796.1|DVIR	LOC108070640|XP_017016696.1|DKIK
OG0003995	LOC6625759|XP_002048725.1|DVIR	LOC108070904|XP_017017049.1|DKIK
OG0003996	LOC6626966|XP_002048709.2|DVIR	LOC108082384|XP_017033214.1|DKIK
OG0003997	LOC6628702|XP_032294206.1|DVIR	LOC108072830|XP_017019611.1|DKIK
OG0003998	LOC26530690|XP_015028841.1|DVIR	LOC108075061|XP_017022868.1|DKIK
OG0003999	LOC6627484|XP_002051289.1|DVIR	LOC108077259|XP_017026018.1|DKIK, LOC108072467|XP_017019103.1|DKIK
OG0004000	LOC6635549|XP_002059096.3|DVIR	LOC108075072|XP_017022842.1|DKIK
OG0004001	LOC6635313|XP_002058848.1|DVIR	LOC108072083|XP_017018583.1|DKIK
OG0004002	LOC6634007|XP_002057828.1|DVIR	LOC108072509|XP_017019170.1|DKIK
OG0004003	LOC6629211|XP_032293490.1|DVIR	LOC108082071|XP_017032849.1|DKIK
OG0004004	LOC6627675|XP_032294624.1|DVIR	LOC108079640|XP_017029516.1|DKIK
OG0004005	LOC6628032|XP_032294620.1|DVIR	LOC108081438|XP_017032110.1|DKIK
OG0004006	LOC6627495|XP_002052203.1|DVIR	LOC108082165|XP_017032960.1|DKIK
OG0004007	LOC6628232|XP_002051802.1|DVIR	LOC108082228|XP_017033054.1|DKIK
OG0004008	LOC6628720|XP_032293914.1|DVIR	LOC108074284|XP_017021746.1|DKIK
OG0004009	LOC6627351|XP_002051962.1|DVIR	LOC108075969|XP_017024106.1|DKIK
OG0004010	LOC6633974|XP_015025272.1|DVIR	LOC108085278|XP_017037318.1|DKIK
OG0004011	LOC6634064|XP_002057866.2|DVIR	LOC108081515|XP_017032222.1|DKIK
OG0004012	LOC6631213|XP_002053956.1|DVIR	LOC108084075|XP_017035585.1|DKIK
OG0004013	LOC6634048|XP_002057501.1|DVIR	LOC108075400|XP_017023315.1|DKIK
OG0004014	LOC6622581|XP_002047981.1|DVIR	LOC108072715|XP_017019461.1|DKIK
OG0004015	LOC6629102|XP_002051686.1|DVIR	LOC108077161|XP_017025883.1|DKIK
OG0004016	LOC6633887|XP_002057420.1|DVIR	LOC108077283|XP_017026050.1|DKIK
OG0004017	LOC6635699|XP_002059272.1|DVIR	LOC108077393|XP_017026176.1|DKIK
OG0004018	LOC6636399|XP_002059968.1|DVIR	LOC108081334|XP_017031964.1|DKIK
OG0004019	LOC6629162|XP_002052365.1|DVIR	LOC108082157|XP_017032945.1|DKIK
OG0004020	LOC6627321|XP_002051697.1|DVIR	LOC108085354|XP_017037410.1|DKIK
OG0004021	LOC6627316|XP_002051692.1|DVIR	LOC108076177|XP_017024400.1|DKIK
OG0004022	LOC6627831|XP_002051755.1|DVIR	LOC108072585|XP_017019282.1|DKIK
OG0004023	LOC6626136|XP_032293155.1|DVIR	LOC108082136|XP_017032928.1|DKIK
OG0004024	LOC6627567|XP_032294440.1|DVIR	LOC108072524|XP_017019185.1|DKIK
OG0004025	LOC6629090|XP_002052437.1|DVIR	LOC108077248|XP_017025998.1|DKIK
OG0004026	LOC6628501|XP_002051836.1|DVIR	LOC108074533|XP_017022106.1|DKIK
OG0004027	LOC6627144|XP_002048956.2|DVIR	LOC108072271|XP_017018827.1|DKIK
OG0004028	LOC6634242|XP_015025340.1|DVIR	LOC108074495|XP_017022061.1|DKIK
OG0004029	LOC6634378|XP_002057572.1|DVIR	LOC108074868|XP_017022570.1|DKIK
OG0004030	LOC6625543|XP_002049978.2|DVIR	LOC108072117|XP_017018630.1|DKIK
OG0004031	LOC6628238|XP_015028267.2|DVIR	LOC108074595|XP_017022198.1|DKIK
OG0004032	LOC6633906|XP_002057599.1|DVIR	LOC108083361|XP_017034596.1|DKIK
OG0004033	LOC6633960|XP_002057762.1|DVIR	LOC108082045|XP_017032811.1|DKIK
OG0004034	LOC6635694|XP_032294552.1|DVIR	LOC108079609|XP_017029462.1|DKIK
OG0004035	LOC6627683|XP_015028243.1|DVIR	LOC108086247|XP_017038607.1|DKIK
OG0004036	LOC6628556|XP_002052182.1|DVIR	LOC108086250|XP_017038618.1|DKIK
OG0004037	LOC6627365|XP_002051672.1|DVIR	LOC108077080|XP_017025737.1|DKIK
OG0004038	LOC6629046|XP_002052884.1|DVIR	LOC108079003|XP_017028673.1|DKIK
OG0004039	LOC6628873|XP_015028417.1|DVIR	LOC108074536|XP_017022111.1|DKIK
OG0004040	LOC6627234|XP_002050179.3|DVIR	LOC108076420|XP_017024750.1|DKIK
OG0004041	LOC6631409|XP_002055418.1|DVIR	LOC108083955|XP_017035450.1|DKIK
OG0004042	LOC6623626|XP_002046841.3|DVIR	LOC108079077|XP_017028789.1|DKIK
OG0004043	LOC6629242|XP_002052618.1|DVIR	LOC108077263|XP_017026019.1|DKIK
OG0004044	LOC6634611|XP_032296424.1|DVIR	LOC108083501|XP_017034799.1|DKIK
OG0004045	LOC6627756|XP_002051129.1|DVIR	LOC108077253|XP_017026004.1|DKIK
OG0004046	LOC6627852|XP_032294239.1|DVIR	LOC108074338|XP_017021846.1|DKIK
OG0004047	LOC6628953|XP_002052356.1|DVIR	LOC108082229|XP_017033055.1|DKIK
OG0004048	LOC6635711|XP_002059260.1|DVIR	LOC108086267|XP_017038643.1|DKIK
OG0004049	LOC6628760|XP_002051900.1|DVIR	LOC108083254|XP_017034450.1|DKIK, LOC108086165|XP_017038516.1|DKIK
OG0004050	LOC6627934|XP_002052659.1|DVIR	LOC108079620|XP_017029485.1|DKIK
OG0004051	LOC6628857|XP_002051243.2|DVIR	LOC108082037|XP_017032799.1|DKIK
OG0004052	LOC6633602|XP_002056998.2|DVIR	LOC108083509|XP_017034806.1|DKIK
OG0004053	LOC6636493|XP_002059855.1|DVIR, LOC116651405|XP_032293571.1|DVIR	LOC108078346|XP_017027639.1|DKIK
OG0004054	LOC6627584|XP_002052815.1|DVIR	LOC108070513|XP_017016501.1|DKIK
OG0004055	LOC6631251|XP_002053049.2|DVIR	LOC108085884|XP_017038136.1|DKIK
OG0004056	LOC6634972|XP_002058719.2|DVIR	LOC108073463|XP_017020588.1|DKIK
OG0004057	LOC6624596|XP_002048483.2|DVIR	LOC108083066|XP_017034191.1|DKIK
OG0004058	LOC6622076|XP_002046974.1|DVIR	LOC108079842|XP_017029834.1|DKIK
OG0004059	LOC6632863|XP_002056674.1|DVIR	LOC108084119|XP_017035636.1|DKIK
OG0004060	LOC6629722|XP_002053602.1|DVIR	LOC108084869|XP_017036749.1|DKIK
OG0004061	LOC6633410|XP_002056903.3|DVIR	LOC108079323|XP_017029106.1|DKIK
OG0004062	LOC6622391|XP_002046544.1|DVIR	LOC108079822|XP_017029798.1|DKIK
OG0004063	LOC6633880|XP_002057391.1|DVIR	LOC108085759|XP_017037988.1|DKIK
OG0004064	LOC6622748|XP_032290848.1|DVIR	LOC108083634|XP_017034993.1|DKIK
OG0004065	LOC6627079|XP_032292711.1|DVIR	LOC108085201|XP_017037199.1|DKIK
OG0004066	LOC6626624|XP_002049700.1|DVIR	LOC108076514|XP_017024910.1|DKIK
OG0004067	LOC6634811|XP_002058137.1|DVIR	LOC108083554|XP_017034893.1|DKIK
OG0004068	LOC6629814|XP_002053183.1|DVIR	LOC108072064|XP_017018550.1|DKIK
OG0004069	LOC6629815|XP_002053184.1|DVIR	LOC108072075|XP_017018567.1|DKIK
OG0004070	LOC6624713|XP_002046557.1|DVIR	LOC108080334|XP_017030526.1|DKIK
OG0004071	LOC6624085|XP_002047871.1|DVIR	LOC108078899|XP_017028520.1|DKIK
OG0004072	LOC6624186|XP_002047870.1|DVIR	LOC108078900|XP_017028521.1|DKIK
OG0004073	LOC6634479|XP_002058156.1|DVIR	LOC108083481|XP_017034764.1|DKIK
OG0004074	LOC6626295|XP_002050071.2|DVIR	LOC108078254|XP_017027477.1|DKIK
OG0004075	LOC6625152|XP_002048926.1|DVIR	LOC108070820|XP_017016921.1|DKIK
OG0004076	LOC6625153|XP_032293375.1|DVIR	LOC108070819|XP_017016918.1|DKIK
OG0004077	LOC6627795|XP_032294397.1|DVIR	LOC108077016|XP_017025583.1|DKIK
OG0004078	LOC6630934|XP_002053487.1|DVIR	LOC108085892|XP_017038146.1|DKIK
OG0004079	LOC6631638|XP_002055141.1|DVIR	LOC108074916|XP_017022635.1|DKIK
OG0004080	LOC6625863|XP_002050856.1|DVIR	LOC108076448|XP_017024812.1|DKIK
OG0004081	LOC6626090|XP_015029751.1|DVIR	LOC108074731|XP_017022382.1|DKIK
OG0004082	LOC6636260|XP_002059729.2|DVIR	LOC108070672|XP_017016736.1|DKIK
OG0004083	LOC26530673|XP_015027817.1|DVIR	LOC108084568|XP_017036318.1|DKIK
OG0004084	LOC6622796|XP_002047543.2|DVIR	LOC108083276|XP_017034490.1|DKIK
OG0004085	LOC6630667|XP_002053446.1|DVIR	LOC108077858|XP_017026880.1|DKIK
OG0004086	LOC6633065|XP_002055954.1|DVIR	LOC108083971|XP_017035470.1|DKIK
OG0004087	LOC6633487|XP_002057346.1|DVIR	LOC108085958|XP_017038240.1|DKIK
OG0004088	LOC6629758|XP_002053900.1|DVIR	LOC108085045|XP_017036994.1|DKIK
OG0004089	LOC6631695|XP_032295551.1|DVIR	LOC108074935|XP_017022654.1|DKIK
OG0004090	LOC6630623|XP_002053297.2|DVIR	LOC108073199|XP_017020202.1|DKIK
OG0004091	LOC6629582|XP_002054874.1|DVIR	LOC108084131|XP_017035659.1|DKIK
OG0004092	LOC6633310|XP_032289112.1|DVIR	LOC108080290|XP_017030448.1|DKIK
OG0004094	LOC6633695|XP_002057290.1|DVIR	LOC108070789|XP_017016881.1|DKIK
OG0004095	LOC6632578|XP_002056743.2|DVIR	LOC108082995|XP_017034111.1|DKIK
OG0004096	LOC6633066|XP_002055955.1|DVIR	LOC108083972|XP_017035471.1|DKIK
OG0004097	LOC116650466|XP_032290022.1|DVIR, LOC116649858|XP_032288965.1|DVIR, LOC6622593|XP_002048441.1|DVIR	LOC108070417|XP_017016360.1|DKIK
OG0004098	LOC6623549|XP_002048214.1|DVIR	LOC108074411|XP_017021928.1|DKIK
OG0004099	LOC6632396|XP_032289515.1|DVIR	LOC108080795|XP_017031170.1|DKIK
OG0004100	LOC6632638|XP_002056639.1|DVIR	LOC108080812|XP_017031203.1|DKIK
OG0004101	LOC6632640|XP_002056641.2|DVIR	LOC108080826|XP_017031219.1|DKIK
OG0004102	LOC6632641|XP_002056642.1|DVIR	LOC108080808|XP_017031192.1|DKIK
OG0004103	LOC6630932|XP_002053485.1|DVIR	LOC108085912|XP_017038174.1|DKIK
OG0004104	LOC26531646|XP_032291509.1|DVIR	LOC108080224|XP_017030372.1|DKIK
OG0004105	LOC6622145|XP_002047690.1|DVIR	LOC108083711|XP_017035097.1|DKIK
OG0004106	LOC6624465|XP_002047617.1|DVIR	LOC108083285|XP_017034504.1|DKIK
OG0004107	LOC6624159|XP_002046617.3|DVIR	LOC108075301|XP_017023184.1|DKIK
OG0004108	LOC6630273|XP_002053702.1|DVIR	LOC108084175|XP_017035752.1|DKIK
OG0004109	LOC6630624|XP_002053298.1|DVIR	LOC108073200|XP_017020204.1|DKIK
OG0004110	LOC6622082|XP_002047707.1|DVIR	LOC108080681|XP_017031002.1|DKIK
OG0004111	LOC6632982|XP_032289728.1|DVIR	LOC108083126|XP_017034294.1|DKIK
OG0004112	LOC6630017|XP_002053410.1|DVIR	LOC108078793|XP_017028348.1|DKIK
OG0004113	LOC6634646|XP_002058297.2|DVIR	LOC108079943|XP_017029976.1|DKIK
OG0004114	LOC6633259|XP_032296634.1|DVIR	LOC108083856|XP_017035329.1|DKIK
OG0004115	LOC6633262|XP_032296558.1|DVIR	LOC108083601|XP_017034955.1|DKIK
OG0004116	LOC6632977|XP_032289727.1|DVIR	LOC108082870|XP_017033941.1|DKIK
OG0004117	LOC6628110|XP_002052015.1|DVIR	LOC108070715|XP_017016798.1|DKIK
OG0004118	LOC6625049|XP_032293099.1|DVIR	LOC108078196|XP_017027361.1|DKIK
OG0004119	LOC6632093|XP_002055508.2|DVIR, LOC6629395|XP_002053575.1|DVIR	LOC108084835|XP_017036697.1|DKIK
OG0004120	LOC6630095|XP_002053688.1|DVIR	LOC108084156|XP_017035703.1|DKIK, LOC108084149|XP_017035688.1|DKIK
OG0004121	LOC6636554|XP_002060058.2|DVIR	LOC108071894|XP_017018310.1|DKIK
OG0004122	LOC6630206|XP_002053709.1|DVIR	LOC108084040|XP_017035545.1|DKIK
OG0004123	LOC6629319|XP_032291413.1|DVIR	LOC108084120|XP_017035638.1|DKIK
OG0004124	LOC6633831|XP_032296563.1|DVIR	LOC108079422|XP_017029238.1|DKIK
OG0004125	LOC6633072|XP_002056144.1|DVIR	LOC108084982|XP_017036895.1|DKIK
OG0004126	LOC6633016|XP_002056137.1|DVIR	LOC108085011|XP_017036939.1|DKIK
OG0004127	LOC6634287|XP_002057754.1|DVIR	LOC108082056|XP_017032822.1|DKIK
OG0004128	LOC6629282|XP_002054690.1|DVIR	LOC108075609|XP_017023631.1|DKIK
OG0004129	LOC6626325|XP_032292628.1|DVIR	LOC108082492|XP_017033400.1|DKIK
OG0004130	LOC6631380|XP_002055652.2|DVIR	LOC108080003|XP_017030058.1|DKIK
OG0004131	LOC6630330|XP_002053351.2|DVIR	LOC108081131|XP_017031640.1|DKIK
OG0004132	LOC6622293|XP_002047240.2|DVIR	LOC108075190|XP_017023014.1|DKIK
OG0004133	LOC6628927|XP_002052350.1|DVIR	LOC108082236|XP_017033063.1|DKIK
OG0004134	LOC6636748|XP_002060209.2|DVIR	LOC108073410|XP_017020501.1|DKIK
OG0004135	LOC6631260|XP_032293583.1|DVIR	LOC108081491|XP_017032179.1|DKIK
OG0004136	LOC6632856|XP_002056667.1|DVIR	LOC108077699|XP_017026626.1|DKIK
OG0004137	LOC6625715|XP_002051047.1|DVIR	LOC108078334|XP_017027626.1|DKIK
OG0004138	LOC6624069|XP_002046261.1|DVIR	LOC108079893|XP_017029909.1|DKIK
OG0004139	LOC6635602|XP_032296137.1|DVIR	LOC108071758|XP_017018081.1|DKIK
OG0004140	LOC26531548|XP_015023613.2|DVIR	LOC108084279|XP_017035928.1|DKIK
OG0004141	LOC6626031|XP_015029419.1|DVIR	LOC108076582|XP_017024983.1|DKIK
OG0004142	LOC6633276|XP_002057135.1|DVIR	LOC108079899|XP_017029918.1|DKIK
OG0004143	LOC6630788|XP_002054822.2|DVIR	LOC108077879|XP_017026903.1|DKIK
OG0004144	LOC6629151|XP_002052445.2|DVIR	LOC108082033|XP_017032793.1|DKIK
OG0004145	LOC6623917|XP_002046871.2|DVIR	LOC108071965|XP_017018430.1|DKIK
OG0004146	LOC6631097|XP_032291073.1|DVIR	LOC108081204|XP_017031761.1|DKIK
OG0004147	LOC6633957|XP_002057760.1|DVIR	LOC108082015|XP_017032769.1|DKIK
OG0004148	LOC6630430|XP_015027095.1|DVIR	LOC108085740|XP_017037959.1|DKIK
OG0004149	LOC6632862|XP_002056673.2|DVIR	LOC108077636|XP_017026538.1|DKIK
OG0004150	LOC6632657|XP_002056463.1|DVIR	LOC108077404|XP_017026195.1|DKIK
OG0004151	LOC6629468|XP_002053884.1|DVIR	LOC108084974|XP_017036884.1|DKIK
OG0004152	LOC6633050|XP_002056758.2|DVIR	LOC108075556|XP_017023554.1|DKIK
OG0004153	LOC6625474|XP_002050150.1|DVIR	LOC108078273|XP_017027514.1|DKIK
OG0004154	LOC6624017|XP_002046247.1|DVIR	LOC108071545|XP_017017810.1|DKIK
OG0004155	LOC116652173|XP_032296076.1|DVIR, LOC6633137|XP_002056376.1|DVIR	LOC108081094|XP_017031572.1|DKIK
OG0004156	LOC116649754|XP_032293732.1|DVIR, LOC26531786|XP_015027943.1|DVIR, LOC6629538|XP_002053666.2|DVIR	LOC108084115|XP_017035634.1|DKIK
OG0004157	LOC6631980|XP_002055605.2|DVIR	LOC108084656|XP_017036463.1|DKIK
OG0004158	LOC6623224|XP_002047786.1|DVIR	LOC108071520|XP_017017778.1|DKIK
OG0004159	LOC6630677|XP_002054610.1|DVIR	LOC108071311|XP_017017507.1|DKIK
OG0004160	LOC6623519|XP_002046543.1|DVIR	LOC108079810|XP_017029781.1|DKIK
OG0004161	LOC6630132|XP_015027518.1|DVIR	LOC108081499|XP_017032203.1|DKIK
OG0004162	LOC6629802|XP_002053378.1|DVIR	LOC108073241|XP_017020284.1|DKIK
OG0004163	LOC6632837|XP_002056345.1|DVIR	LOC108083220|XP_017034419.1|DKIK
OG0004164	LOC6629998|XP_032294799.1|DVIR	LOC108080814|XP_017031205.1|DKIK
OG0004165	LOC6625904|XP_015029395.1|DVIR	LOC108072357|XP_017018937.1|DKIK
OG0004166	LOC6625439|XP_002049975.1|DVIR	LOC108072115|XP_017018627.1|DKIK
OG0004167	LOC6633152|XP_002056601.2|DVIR	LOC108083199|XP_017034391.1|DKIK
OG0004168	LOC6630341|XP_002053016.1|DVIR	LOC108073445|XP_017020557.1|DKIK
OG0004169	LOC6636095|XP_002059584.3|DVIR	LOC108079407|XP_017029222.1|DKIK
OG0004170	LOC6628154|XP_002051645.2|DVIR, LOC6635576|XP_002058990.1|DVIR	LOC108075184|XP_017023006.1|DKIK
OG0004171	LOC6636056|XP_002059520.1|DVIR	LOC108079432|XP_017029254.1|DKIK
OG0004172	LOC6631484|XP_032296108.1|DVIR	LOC108083849|XP_017035318.1|DKIK
OG0004173	LOC6626457|XP_002049146.2|DVIR	LOC108082448|XP_017033308.1|DKIK
OG0004174	LOC6635328|XP_015024693.1|DVIR	LOC108070831|XP_017016939.1|DKIK
OG0004175	LOC6624967|XP_032293009.1|DVIR	LOC108076453|XP_017024818.1|DKIK
OG0004176	LOC6624647|XP_002046591.1|DVIR	LOC108078851|XP_017028434.1|DKIK
OG0004177	LOC6629537|XP_002053665.2|DVIR	LOC108084236|XP_017035852.1|DKIK
OG0004178	LOC6633056|XP_032289840.1|DVIR	LOC108085420|XP_017037484.1|DKIK
OG0004179	LOC6633266|XP_002057147.1|DVIR	LOC108072512|XP_017019209.1|DKIK, LOC108083423|XP_017034668.1|DKIK
OG0004180	LOC6632453|XP_015026160.1|DVIR	LOC108077182|XP_017025953.1|DKIK
OG0004181	LOC6630775|XP_015027765.1|DVIR	LOC108080932|XP_017031325.1|DKIK
OG0004182	LOC6622220|XP_015030826.1|DVIR	LOC108083098|XP_017034240.1|DKIK
OG0004183	LOC6623237|XP_032290616.1|DVIR	LOC108083156|XP_017034331.1|DKIK
OG0004184	LOC6624161|XP_002046305.1|DVIR	LOC108072713|XP_017019450.1|DKIK
OG0004185	LOC6627366|XP_002051673.2|DVIR	LOC108077162|XP_017025886.1|DKIK
OG0004186	LOC6633492|XP_002057351.1|DVIR	LOC108083526|XP_017034847.1|DKIK
OG0004187	LOC6632350|XP_032289839.1|DVIR	LOC108080445|XP_017030670.1|DKIK
OG0004188	LOC6630268|XP_002053697.1|DVIR	LOC108084171|XP_017035746.1|DKIK
OG0004189	LOC116649719|XP_032293908.1|DVIR	LOC108084295|XP_017035947.1|DKIK
OG0004190	LOC6632343|XP_032289789.1|DVIR	LOC108085471|XP_017037576.1|DKIK
OG0004191	LOC6632340|XP_002056408.1|DVIR	LOC108085459|XP_017037562.1|DKIK
OG0004192	LOC6630137|XP_002053620.1|DVIR	LOC108073181|XP_017020180.1|DKIK
OG0004193	LOC6636004|XP_002059504.2|DVIR	LOC108083816|XP_017035256.1|DKIK
