Orthogroup	DVIR.longest_only	DSER.longest_only
OG0005538	LOC6627926|XP_002052801.1|DVIR	LOC110178148|XP_020800835.1|DSER
OG0005539	LOC6627940|XP_002052665.1|DVIR	LOC110176984|XP_020799151.1|DSER
OG0005540	LOC6628309|XP_002052863.2|DVIR	LOC110178129|XP_020800811.1|DSER
OG0005541	LOC6628756|XP_032293931.1|DVIR	LOC110178118|XP_020800796.1|DSER
OG0005542	LOC6623842|XP_002046365.2|DVIR	LOC110183392|XP_020807318.1|DSER, LOC110187654|XP_020812732.1|DSER
OG0005543	LOC6634219|XP_015025210.1|DVIR	LOC110181345|XP_020804725.1|DSER
OG0005544	LOC6627778|XP_032294231.1|DVIR	LOC110185345|XP_020809782.1|DSER, LOC110178194|XP_020800887.1|DSER
OG0005545	LOC6629229|XP_002051255.1|DVIR	LOC110183167|XP_020807017.1|DSER
OG0005546	LOC6628437|XP_002052045.1|DVIR	LOC110187431|XP_020812480.1|DSER
OG0005547	LOC6627377|XP_002052640.3|DVIR	LOC110176897|XP_020799040.1|DSER
OG0005548	LOC6627561|XP_002052645.1|DVIR	LOC110176848|XP_020798968.1|DSER
OG0005549	LOC6627563|XP_002052647.1|DVIR	LOC110176957|XP_020799123.1|DSER
OG0005550	LOC6628162|XP_002052417.1|DVIR	LOC110187390|XP_020812438.1|DSER
OG0005551	LOC6627169|XP_032292359.1|DVIR	LOC110184055|XP_020808091.1|DSER
OG0005552	LOC6627170|XP_002050955.1|DVIR	LOC110184085|XP_020808130.1|DSER
OG0005553	LOC6627679|XP_002051736.2|DVIR	LOC110183201|XP_020807072.1|DSER
OG0005554	LOC6635614|XP_032294676.1|DVIR	LOC110176802|XP_020798897.1|DSER
OG0005555	LOC6635612|XP_002059131.1|DVIR	LOC110176992|XP_020799161.1|DSER
OG0005556	LOC6635662|XP_002059130.1|DVIR	LOC110176990|XP_020799160.1|DSER
OG0005557	LOC6628448|XP_002051651.1|DVIR	LOC110184894|XP_020809200.1|DSER
OG0005558	LOC6635661|XP_032294655.1|DVIR	LOC110179383|XP_020802557.1|DSER
OG0005559	LOC6627496|XP_002052204.1|DVIR	LOC110187291|XP_020812339.1|DSER
OG0005560	LOC6628447|XP_002051650.1|DVIR	LOC110187348|XP_020812395.1|DSER
OG0005561	LOC6632179|XP_002055277.2|DVIR	LOC110181499|XP_020804926.1|DSER
OG0005562	LOC6635680|XP_015024388.1|DVIR	LOC110179182|XP_020802244.1|DSER
OG0005563	LOC6636206|XP_002059696.2|DVIR	LOC110185445|XP_020809932.1|DSER
OG0005564	LOC6629058|XP_002052386.1|DVIR	LOC110183399|XP_020807328.1|DSER
OG0005565	LOC6635733|XP_002059148.1|DVIR	LOC110184834|XP_020809137.1|DSER, LOC110179805|XP_020803072.1|DSER
OG0005566	LOC6635734|XP_002059149.1|DVIR	LOC110179806|XP_020803073.1|DSER
OG0005567	LOC116649793|XP_032288813.1|DVIR, LOC6629404|XP_032288817.1|DVIR	LOC110189699|XP_020815537.1|DSER
OG0005568	LOC6635772|XP_002059168.1|DVIR	LOC110182330|XP_020806021.1|DSER
OG0005569	LOC6628500|XP_002051835.1|DVIR	LOC110182250|XP_020805928.1|DSER
OG0005570	LOC6635689|XP_002059284.2|DVIR	LOC110185655|XP_020810273.1|DSER
OG0005571	LOC6625622|XP_032293146.1|DVIR	LOC110177964|XP_020800614.1|DSER
OG0005572	LOC6625864|XP_002050857.2|DVIR	LOC110180043|XP_020803314.1|DSER
OG0005573	LOC6632615|XP_015026097.1|DVIR	LOC110186400|XP_020811223.1|DSER
OG0005574	LOC6625479|XP_002050335.1|DVIR	LOC110191534|XP_020818065.1|DSER
OG0005575	LOC6631250|XP_002053048.2|DVIR	LOC110186221|XP_020810942.1|DSER
OG0005576	LOC6627187|XP_002049929.2|DVIR	LOC110189452|XP_020815183.1|DSER
OG0005577	LOC6623504|XP_002048218.1|DVIR	LOC110176143|XP_020798038.1|DSER
OG0005578	LOC6624683|XP_002048129.2|DVIR	LOC110178564|XP_020801395.1|DSER
OG0005579	LOC26530647|XP_015031633.1|DVIR	LOC110178563|XP_020801394.1|DSER
OG0005580	LOC6624188|XP_002046301.1|DVIR	LOC110190711|XP_020816990.1|DSER
OG0005581	LOC6633654|XP_032288829.1|DVIR	LOC110181661|XP_020805126.1|DSER
OG0005582	LOC6624363|XP_002047465.2|DVIR	LOC110190915|XP_020817235.1|DSER
OG0005583	LOC6623229|XP_002046726.2|DVIR	LOC110190260|XP_020816284.1|DSER
OG0005584	LOC6628281|XP_015028013.1|DVIR	LOC110185624|XP_020810234.1|DSER
OG0005585	LOC6630801|XP_015027747.1|DVIR	LOC110191731|XP_020818309.1|DSER
OG0005586	LOC6630766|XP_002054625.1|DVIR	LOC110177246|XP_020799550.1|DSER
OG0005587	LOC6625382|XP_002049492.2|DVIR	LOC110183458|XP_020807398.1|DSER
OG0005588	LOC6622515|XP_015030501.1|DVIR	LOC110190579|XP_020816826.1|DSER
OG0005589	LOC6632462|XP_002056308.1|DVIR	LOC110186531|XP_020811389.1|DSER
OG0005590	LOC6624900|XP_002050477.1|DVIR	LOC110189439|XP_020815169.1|DSER
OG0005591	LOC6631919|XP_002055746.1|DVIR	LOC110176109|XP_020798006.1|DSER
OG0005592	LOC6630666|XP_002053445.1|DVIR	LOC110190373|XP_020816449.1|DSER
OG0005593	LOC6624598|XP_002047149.1|DVIR	LOC110188882|XP_020814458.1|DSER
OG0005594	LOC6622962|XP_032291378.1|DVIR	LOC110186960|XP_020811964.1|DSER
OG0005595	LOC6623006|XP_002047217.2|DVIR	LOC110186953|XP_020811951.1|DSER
OG0005596	LOC6624466|XP_002046556.1|DVIR	LOC110177624|XP_020800091.1|DSER
OG0005597	LOC6631275|XP_032295416.1|DVIR	LOC110186475|XP_020811320.1|DSER
OG0005598	LOC6632230|XP_002055878.1|DVIR	LOC110176407|XP_020798406.1|DSER
OG0005599	LOC6625866|XP_002050859.1|DVIR	LOC110180042|XP_020803313.1|DSER
OG0005600	LOC6631246|XP_002053647.1|DVIR	LOC110177168|XP_020799413.1|DSER
OG0005601	LOC6634562|XP_002057979.1|DVIR	LOC110180164|XP_020803481.1|DSER
OG0005602	LOC6630990|XP_002053492.1|DVIR	LOC110186226|XP_020810948.1|DSER
OG0005603	LOC6626583|XP_002049696.1|DVIR	LOC110177750|XP_020800269.1|DSER
OG0005604	LOC6626581|XP_002049694.3|DVIR	LOC110177748|XP_020800267.1|DSER
OG0005605	LOC6635337|XP_015024726.1|DVIR	LOC110178230|XP_020800938.1|DSER
OG0005606	LOC6628105|XP_002052010.1|DVIR	LOC110184996|XP_020809307.1|DSER
OG0005607	LOC6630557|XP_002053275.1|DVIR	LOC110186536|XP_020811397.1|DSER
OG0005608	LOC6630560|XP_002053278.1|DVIR	LOC110191201|XP_020817627.1|DSER
OG0005609	LOC6624492|XP_032290314.1|DVIR	LOC110182801|XP_020806593.1|DSER
OG0005610	LOC6622500|XP_002046423.1|DVIR	LOC110185158|XP_020809521.1|DSER
OG0005611	LOC6624293|XP_002046633.2|DVIR	LOC110187595|XP_020812650.1|DSER
OG0005612	LOC6629973|XP_002053082.1|DVIR	LOC110176602|XP_020798683.1|DSER
OG0005613	LOC6629513|XP_002053173.1|DVIR	LOC110177349|XP_020799700.1|DSER
OG0005614	LOC6633051|XP_002056759.1|DVIR	LOC110177163|XP_020799407.1|DSER
OG0005615	LOC6629754|XP_032293833.1|DVIR	LOC110186670|XP_020811593.1|DSER
OG0005616	LOC6630097|XP_002053690.2|DVIR	LOC110188593|XP_020814015.1|DSER
OG0005617	LOC6630056|XP_032294870.1|DVIR	LOC110191763|XP_020818361.1|DSER
OG0005618	LOC6635809|XP_002059318.1|DVIR	LOC110178472|XP_020801273.1|DSER
OG0005619	LOC6632582|XP_002056222.2|DVIR	LOC110188082|XP_020813294.1|DSER
OG0005620	LOC6631403|XP_002055673.1|DVIR	LOC110181910|XP_020805502.1|DSER
OG0005621	LOC6633302|XP_002057401.3|DVIR	LOC110179423|XP_020802611.1|DSER
OG0005622	LOC6633553|XP_002057250.1|DVIR	LOC110183495|XP_020807438.1|DSER
OG0005623	LOC6633318|XP_032296531.1|DVIR	LOC110179431|XP_020802623.1|DSER
OG0005624	LOC6629719|XP_002053676.1|DVIR	LOC110177145|XP_020799381.1|DSER
OG0005625	LOC6631070|XP_015027233.1|DVIR	LOC110191861|XP_020818500.1|DSER
OG0005626	LOC6631360|XP_002055664.1|DVIR	LOC110184809|XP_020809105.1|DSER
OG0005627	LOC6632926|XP_015025809.1|DVIR	LOC110188195|XP_020813447.1|DSER
OG0005628	LOC6633082|XP_032289705.1|DVIR	LOC110191869|XP_020818509.1|DSER
OG0005629	LOC6625470|XP_002050146.1|DVIR	LOC110179305|XP_020802450.1|DSER
OG0005630	LOC6636497|XP_002059803.2|DVIR	LOC110180026|XP_020803290.1|DSER
OG0005631	LOC6633597|XP_002056809.1|DVIR	LOC110181523|XP_020804960.1|DSER
OG0005632	LOC6633282|XP_032296596.1|DVIR	LOC110180571|XP_020803924.1|DSER
OG0005633	LOC6630758|XP_002054617.2|DVIR	LOC110188732|XP_020814206.1|DSER
OG0005634	LOC6629285|XP_002054693.2|DVIR	LOC110188124|XP_020813370.1|DSER
OG0005635	LOC6636640|XP_015023809.1|DVIR	LOC110183353|XP_020807267.1|DSER
OG0005636	LOC116651790|XP_032294708.1|DVIR, LOC6630051|XP_002054719.1|DVIR	LOC110191717|XP_020818293.1|DSER
OG0005637	LOC6633159|XP_002056608.2|DVIR	LOC110187954|XP_020813131.1|DSER
OG0005638	LOC6626057|XP_032292804.1|DVIR	LOC110182886|XP_020806689.1|DSER
OG0005639	LOC6626557|XP_002049807.2|DVIR	LOC110179211|XP_020802304.1|DSER
OG0005640	LOC6632570|XP_002056329.1|DVIR	LOC110186379|XP_020811191.1|DSER
OG0005641	LOC6631641|XP_002055360.1|DVIR	LOC110181480|XP_020804892.1|DSER
OG0005642	LOC6635197|XP_002058472.1|DVIR	LOC110188385|XP_020813764.1|DSER
OG0005643	LOC6622937|XP_002047077.1|DVIR	LOC110183584|XP_020807556.1|DSER
OG0005644	LOC6624583|XP_002047076.1|DVIR	LOC110190518|XP_020816710.1|DSER
OG0005645	LOC6631648|XP_015026669.2|DVIR	LOC110184397|XP_020808575.1|DSER
OG0005646	LOC6633743|XP_002057028.1|DVIR	LOC110178028|XP_020800703.1|DSER
OG0005647	LOC6626773|XP_002049837.1|DVIR	LOC110185625|XP_020810235.1|DSER
OG0005648	LOC6624522|XP_002048537.1|DVIR	LOC110189928|XP_020815866.1|DSER
OG0005649	LOC6632634|XP_002056635.2|DVIR	LOC110187744|XP_020812861.1|DSER
OG0005650	LOC6632393|XP_002056629.1|DVIR	LOC110187860|XP_020813004.1|DSER
OG0005651	LOC6632008|XP_002055381.1|DVIR	LOC110191980|XP_020818667.1|DSER
OG0005652	LOC6630443|XP_015027113.1|DVIR	LOC110177440|XP_020799825.1|DSER
OG0005653	LOC6628434|XP_032294500.1|DVIR	LOC110183347|XP_020807260.1|DSER
OG0005654	LOC6629378|XP_032293298.1|DVIR	LOC110187670|XP_020812749.1|DSER
OG0005655	LOC6630272|XP_002053701.1|DVIR	LOC110188723|XP_020814195.1|DSER
OG0005656	LOC6630135|XP_002053687.1|DVIR	LOC110188243|XP_020813566.1|DSER
OG0005657	LOC6633094|XP_032289678.1|DVIR	LOC110186592|XP_020811477.1|DSER
OG0005658	LOC6632314|XP_002056499.1|DVIR	LOC110188348|XP_020813715.1|DSER
OG0005659	LOC6632661|XP_002056467.3|DVIR	LOC110191940|XP_020818615.1|DSER
OG0005660	LOC6623144|XP_032290962.1|DVIR	LOC110188510|XP_020813903.1|DSER
OG0005661	LOC6632761|XP_002056366.3|DVIR	LOC110186256|XP_020811003.1|DSER
OG0005662	LOC6632563|XP_032289647.1|DVIR	LOC110186722|XP_020811652.1|DSER
OG0005663	LOC6633735|XP_002057020.1|DVIR	LOC110180431|XP_020803761.1|DSER
OG0005664	LOC6633184|XP_032289501.1|DVIR	LOC110177431|XP_020799814.1|DSER
OG0005665	LOC6630019|XP_002053412.1|DVIR	LOC110186193|XP_020810911.1|DSER
OG0005666	LOC6631348|XP_002055042.2|DVIR	LOC110184406|XP_020808592.1|DSER
OG0005667	LOC6633261|XP_002056885.1|DVIR	LOC110180324|XP_020803640.1|DSER
OG0005668	LOC6623172|XP_015031544.1|DVIR	LOC110189885|XP_020815790.1|DSER
OG0005669	LOC6628452|XP_015027992.1|DVIR	LOC110176842|XP_020798960.1|DSER
OG0005670	LOC6632618|XP_002056318.1|DVIR	LOC110186431|XP_020811273.1|DSER
OG0005671	LOC6630091|XP_002054258.2|DVIR	LOC110188485|XP_020813874.1|DSER
OG0005672	LOC6636644|XP_002060093.1|DVIR	LOC110183324|XP_020807229.1|DSER
OG0005673	LOC6624263|XP_002047451.1|DVIR	LOC110188885|XP_020814462.1|DSER
OG0005674	LOC6624300|XP_032289970.1|DVIR	LOC110178558|XP_020801388.1|DSER
OG0005675	LOC6632768|XP_002056373.1|DVIR, LOC116652184|XP_032296084.1|DVIR	LOC110191830|XP_020818455.1|DSER
OG0005676	LOC6636552|XP_002060056.1|DVIR	LOC110189904|XP_020815828.1|DSER
OG0005677	LOC6625343|XP_002050425.3|DVIR	LOC110182830|XP_020806653.1|DSER
OG0005678	LOC6632455|XP_002056301.2|DVIR	LOC110186763|XP_020811683.1|DSER
OG0005679	LOC6629716|XP_032290500.1|DVIR	LOC110188024|XP_020813219.1|DSER
OG0005680	LOC6635616|XP_002059135.1|DVIR	LOC110176934|XP_020799090.1|DSER
OG0005681	LOC6629797|XP_002053373.1|DVIR	LOC110188354|XP_020813721.1|DSER
OG0005682	LOC6629796|XP_002053372.1|DVIR	LOC110188352|XP_020813719.1|DSER
OG0005683	LOC6633708|XP_032296559.1|DVIR	LOC110183510|XP_020807455.1|DSER
OG0005684	LOC6622069|XP_002046424.1|DVIR	LOC110185156|XP_020809518.1|DSER
OG0005685	LOC26531876|XP_032295633.1|DVIR	LOC110180521|XP_020803849.1|DSER
OG0005686	LOC6629283|XP_002054691.1|DVIR	LOC110187746|XP_020812863.1|DSER
OG0005687	LOC6624603|XP_032290674.1|DVIR	LOC110185255|XP_020809650.1|DSER
OG0005688	LOC6626116|XP_002049923.1|DVIR	LOC110189501|XP_020815264.1|DSER
OG0005689	LOC6636072|XP_002059603.1|DVIR	LOC110184554|XP_020808788.1|DSER, LOC110179531|XP_020802770.1|DSER
OG0005690	LOC6635039|XP_032295161.1|DVIR	LOC110188132|XP_020813378.1|DSER
OG0005691	LOC6629527|XP_002053329.1|DVIR	LOC110186229|XP_020810955.1|DSER
OG0005692	LOC6628193|XP_032294237.1|DVIR	LOC110178170|XP_020800862.1|DSER
OG0005693	LOC6623783|XP_002047384.2|DVIR	LOC110176184|XP_020798093.1|DSER
OG0005694	LOC6630184|XP_002053253.2|DVIR	LOC110187871|XP_020813014.1|DSER
OG0005695	LOC6630678|XP_002054611.1|DVIR	LOC110188246|XP_020813569.1|DSER
OG0005696	LOC6630680|XP_002054613.1|DVIR	LOC110188653|XP_020814090.1|DSER
OG0005697	LOC6630681|XP_002054614.1|DVIR	LOC110188728|XP_020814201.1|DSER
OG0005698	LOC6635979|XP_002059408.1|DVIR, LOC116650892|XP_032291761.1|DVIR	LOC110188972|XP_020814578.1|DSER
OG0005699	LOC6630486|XP_032289725.1|DVIR	LOC110186279|XP_020811052.1|DSER
OG0005700	LOC6633352|XP_015025626.1|DVIR	LOC110179424|XP_020802612.1|DSER
OG0005701	LOC6627534|XP_032294393.1|DVIR	LOC110185801|XP_020810464.1|DSER
OG0005702	LOC6633706|XP_002057301.1|DVIR	LOC110183066|XP_020806911.1|DSER
OG0005703	LOC6626447|XP_002049804.1|DVIR	LOC110179226|XP_020802322.1|DSER
OG0005704	LOC6634814|XP_032296297.1|DVIR	LOC110180166|XP_020803483.1|DSER
OG0005705	LOC6623350|XP_002046267.2|DVIR	LOC110190562|XP_020816786.1|DSER
OG0005706	LOC6633079|XP_002055957.1|DVIR	LOC110191870|XP_020818512.1|DSER
OG0005707	LOC6633860|XP_032295764.1|DVIR	LOC110187033|XP_020812055.1|DSER
OG0005708	LOC6635480|XP_002059009.1|DVIR	LOC110178865|XP_020801797.1|DSER
OG0005709	LOC6632781|XP_002055863.1|DVIR	LOC110177309|XP_020799633.1|DSER
OG0005710	LOC6632562|XP_002056321.1|DVIR	LOC110190244|XP_020816270.1|DSER
OG0005711	LOC6622952|XP_002048495.2|DVIR	LOC110178939|XP_020801896.1|DSER
OG0005712	LOC6628379|XP_002052631.1|DVIR	LOC110176986|XP_020799154.1|DSER
OG0005713	LOC6630992|XP_032292719.1|DVIR	LOC110186184|XP_020810902.1|DSER
OG0005714	LOC6629326|XP_002053059.1|DVIR	LOC110191018|XP_020817394.1|DSER
OG0005715	LOC6629284|XP_002054692.2|DVIR	LOC110188123|XP_020813365.1|DSER
OG0005716	LOC6633154|XP_002056603.2|DVIR	LOC110187920|XP_020813090.1|DSER
OG0005717	LOC6633101|XP_002056581.1|DVIR	LOC110188726|XP_020814199.1|DSER
OG0005718	LOC6629812|XP_002054886.1|DVIR	LOC110187867|XP_020813011.1|DSER
OG0005719	LOC6630998|XP_002053500.1|DVIR	LOC110186159|XP_020810869.1|DSER
OG0005720	LOC6629613|XP_002053586.1|DVIR	LOC110191008|XP_020817384.1|DSER
OG0005721	LOC6630993|XP_002053495.2|DVIR	LOC110186166|XP_020810878.1|DSER
OG0005722	LOC6632342|XP_002056410.3|DVIR	LOC110188374|XP_020813748.1|DSER
OG0005723	LOC6632905|XP_002056755.2|DVIR	LOC110177167|XP_020799412.1|DSER
OG0005724	LOC6625071|XP_032293346.1|DVIR	LOC110179545|XP_020802786.1|DSER
OG0005725	LOC6629458|XP_002054705.1|DVIR	LOC110187731|XP_020812845.1|DSER
OG0005726	LOC6631393|XP_002055530.1|DVIR	LOC110175998|XP_020797852.1|DSER
OG0005727	LOC6631230|XP_032294805.1|DVIR	LOC110191814|XP_020818433.1|DSER
OG0005728	LOC6632766|XP_002056371.1|DVIR	LOC110185414|XP_020809886.1|DSER
OG0005729	LOC26530586|XP_032294827.1|DVIR	LOC110184911|XP_020809219.1|DSER
OG0005730	LOC6631233|XP_002054662.1|DVIR	LOC110191734|XP_020818318.1|DSER
OG0005731	LOC6631234|XP_002054663.1|DVIR	LOC110191733|XP_020818317.1|DSER
OG0005732	LOC6630902|XP_002053131.2|DVIR	LOC110176650|XP_020798740.1|DSER
OG0005733	LOC6630901|XP_002053130.1|DVIR	LOC110176648|XP_020798736.1|DSER
OG0005734	LOC6633053|XP_002056761.1|DVIR	LOC110186871|XP_020811825.1|DSER
OG0005735	LOC6629595|XP_032290950.1|DVIR	LOC110187893|XP_020813039.1|DSER
OG0005736	LOC6629596|XP_032293234.1|DVIR	LOC110187643|XP_020812711.1|DSER
OG0005737	LOC6632836|XP_002056344.1|DVIR	LOC110187918|XP_020813088.1|DSER
OG0005738	LOC6630117|XP_032293522.1|DVIR	LOC110188324|XP_020813691.1|DSER, LOC110188232|XP_020813545.1|DSER
OG0005739	LOC6632292|XP_015026212.1|DVIR	LOC110186991|XP_020812007.1|DSER
OG0005740	LOC6632949|XP_002055858.1|DVIR	LOC110177364|XP_020799716.1|DSER
OG0005741	LOC6630504|XP_032290439.1|DVIR	LOC110186517|XP_020811377.1|DSER
OG0005742	LOC6630369|XP_002054905.1|DVIR	LOC110187685|XP_020812776.1|DSER
OG0005743	LOC6629554|XP_002053648.1|DVIR	LOC110177148|XP_020799385.1|DSER
OG0005744	LOC6632610|XP_002056310.2|DVIR	LOC110186336|XP_020811142.1|DSER
OG0005745	LOC6632951|XP_032289394.1|DVIR	LOC110177122|XP_020799328.1|DSER
OG0005746	LOC6632931|XP_002056566.1|DVIR	LOC110177177|XP_020799426.1|DSER
OG0005747	LOC6632903|XP_002056753.1|DVIR	LOC110177138|XP_020799371.1|DSER
OG0005748	LOC26531308|XP_015027885.1|DVIR	LOC110189767|XP_020815648.1|DSER
OG0005749	LOC6633336|XP_032296602.1|DVIR	LOC110180647|XP_020804000.1|DSER
OG0005750	LOC6630461|XP_002053458.1|DVIR	LOC110187640|XP_020812706.1|DSER
OG0005751	LOC6624024|XP_002046262.1|DVIR	LOC110177543|XP_020799971.1|DSER
OG0005752	LOC6626718|XP_002050668.2|DVIR	LOC110188949|XP_020814548.1|DSER
OG0005753	LOC6627308|XP_002052138.1|DVIR	LOC110183337|XP_020807246.1|DSER
OG0005754	LOC6625884|XP_002049334.1|DVIR	LOC110182561|XP_020806273.1|DSER
OG0005755	LOC6635401|XP_002058844.1|DVIR	LOC110191483|XP_020818006.1|DSER
OG0005756	LOC6633006|XP_002056364.2|DVIR	LOC110186283|XP_020811059.1|DSER
OG0005757	LOC6629555|XP_002053649.2|DVIR	LOC110177150|XP_020799386.1|DSER
OG0005758	LOC6633099|XP_002056579.1|DVIR	LOC110188725|XP_020814197.1|DSER
OG0005759	LOC6635227|XP_002058750.1|DVIR	LOC110188737|XP_020814229.1|DSER
OG0005760	LOC6632872|XP_002056558.3|DVIR	LOC110188566|XP_020813984.1|DSER
OG0005761	LOC6632498|XP_002056516.2|DVIR	LOC110188253|XP_020813585.1|DSER
OG0005762	LOC6632871|XP_002056557.1|DVIR	LOC110190169|XP_020816169.1|DSER
OG0005763	LOC6626475|XP_002050460.1|DVIR	LOC110189225|XP_020814865.1|DSER
OG0005764	LOC6630509|XP_002053453.1|DVIR	LOC110185225|XP_020809619.1|DSER
OG0005765	LOC6630511|XP_015027438.1|DVIR	LOC110185122|XP_020809477.1|DSER
OG0005766	LOC6629654|XP_032290152.1|DVIR	LOC110190861|XP_020817170.1|DSER
OG0005767	LOC6629892|XP_015027041.1|DVIR	LOC110188220|XP_020813522.1|DSER
OG0005768	LOC6634593|XP_002058094.1|DVIR	LOC110179629|XP_020802898.1|DSER
OG0005769	LOC6633165|XP_002056614.1|DVIR	LOC110187665|XP_020812742.1|DSER
OG0005770	LOC6631013|XP_002054289.1|DVIR	LOC110191719|XP_020818295.1|DSER
OG0005771	LOC6631272|XP_002053824.1|DVIR	LOC110176519|XP_020798555.1|DSER
OG0005772	LOC6630522|XP_002054021.1|DVIR	LOC110186534|XP_020811394.1|DSER
OG0005773	LOC6630817|XP_002053362.1|DVIR	LOC110191828|XP_020818452.1|DSER
OG0005774	LOC6632286|XP_015026209.1|DVIR	LOC110186602|XP_020811492.1|DSER
OG0005775	LOC6624496|XP_002048489.1|DVIR	LOC110178992|XP_020801968.1|DSER
OG0005776	LOC6624168|XP_015031408.1|DVIR	LOC110182781|XP_020806565.1|DSER
OG0005777	LOC6628148|XP_002052435.1|DVIR	LOC110183863|XP_020807875.1|DSER
OG0005779	LOC6630289|XP_032294776.1|DVIR	LOC110191751|XP_020818346.1|DSER
OG0005780	LOC6624490|XP_015031540.1|DVIR	LOC110178907|XP_020801842.1|DSER
OG0005781	LOC6623133|XP_002048546.1|DVIR	LOC110190298|XP_020816342.1|DSER
OG0005782	LOC6623132|XP_002048543.1|DVIR	LOC110190249|XP_020816272.1|DSER
OG0005783	LOC6626409|XP_002050050.1|DVIR	LOC110189296|XP_020814986.1|DSER
OG0005784	LOC6630233|XP_032294867.1|DVIR	LOC110176423|XP_020798427.1|DSER
OG0005785	LOC6630231|XP_032294861.1|DVIR	LOC110176479|XP_020798500.1|DSER
OG0005786	LOC6629972|XP_002053081.1|DVIR	LOC110176603|XP_020798684.1|DSER
OG0005787	LOC6629376|XP_032293305.1|DVIR	LOC110187671|XP_020812751.1|DSER
OG0005788	LOC6626365|XP_002050694.2|DVIR	LOC110189229|XP_020814871.1|DSER
OG0005789	LOC6629307|XP_002052971.1|DVIR	LOC110185347|XP_020809783.1|DSER
OG0005790	LOC6631270|XP_002053822.1|DVIR	LOC110176521|XP_020798557.1|DSER
OG0005791	LOC6629795|XP_015027187.1|DVIR	LOC110188555|XP_020813972.1|DSER
OG0005792	LOC6631298|XP_002053370.1|DVIR	LOC110188556|XP_020813974.1|DSER
OG0005793	LOC6631294|XP_032291683.1|DVIR	LOC110191799|XP_020818408.1|DSER
OG0005794	LOC6625475|XP_002050151.1|DVIR	LOC110179304|XP_020802449.1|DSER
OG0005795	LOC6633141|XP_032289691.1|DVIR	LOC110177415|XP_020799791.1|DSER
OG0005796	LOC6623014|XP_015030425.1|DVIR	LOC110178908|XP_020801843.1|DSER
OG0005797	LOC6622918|XP_002047072.1|DVIR	LOC110190703|XP_020816974.1|DSER
OG0005798	LOC6633092|XP_002056275.1|DVIR	LOC110184577|XP_020808821.1|DSER
OG0005799	LOC6632857|XP_032289768.1|DVIR	LOC110191084|XP_020817482.1|DSER
OG0005800	LOC6632694|XP_002056665.1|DVIR	LOC110191063|XP_020817452.1|DSER
OG0005801	LOC6632855|XP_002056666.1|DVIR	LOC110191062|XP_020817451.1|DSER
OG0005802	LOC6629855|XP_032292858.1|DVIR	LOC110191847|XP_020818481.1|DSER
OG0005803	LOC6632999|XP_002056357.2|DVIR	LOC110186472|XP_020811321.1|DSER
OG0005804	LOC6629612|XP_002053585.1|DVIR	LOC110191209|XP_020817636.1|DSER
OG0005805	LOC6625239|XP_015029445.1|DVIR	LOC110176903|XP_020799053.1|DSER
OG0005806	LOC6630649|XP_002053305.1|DVIR	LOC110186189|XP_020810906.1|DSER
OG0005807	LOC6629339|XP_002053316.3|DVIR	LOC110186149|XP_020810859.1|DSER
OG0005808	LOC6633754|XP_002056940.1|DVIR	LOC110187133|XP_020812206.1|DSER
OG0005809	LOC6624358|XP_002046638.1|DVIR	LOC110191334|XP_020817828.1|DSER
OG0005810	LOC6632859|XP_002056670.1|DVIR	LOC110191088|XP_020817492.1|DSER
OG0005811	LOC6632860|XP_002056671.1|DVIR	LOC110191089|XP_020817493.1|DSER
OG0005812	LOC6629803|XP_032291594.1|DVIR	LOC110184541|XP_020808778.1|DSER
OG0005813	LOC6630512|XP_002054013.1|DVIR	LOC110188755|XP_020814256.1|DSER
OG0005814	LOC6629646|XP_002053556.1|DVIR	LOC110187688|XP_020812779.1|DSER
OG0005815	LOC6625406|XP_002049841.1|DVIR	LOC110189222|XP_020814860.1|DSER
OG0005816	LOC6629746|XP_002053888.2|DVIR	LOC110186250|XP_020810986.1|DSER
OG0005817	LOC6630519|XP_002054018.1|DVIR	LOC110186373|XP_020811182.1|DSER
OG0005818	LOC6630867|XP_032291902.1|DVIR	LOC110176503|XP_020798536.1|DSER
OG0005819	LOC6630792|XP_002054650.1|DVIR	LOC110191850|XP_020818485.1|DSER
OG0005820	LOC6630793|XP_002054651.2|DVIR	LOC110191851|XP_020818486.1|DSER
OG0005821	LOC6630702|XP_002054642.1|DVIR	LOC110177193|XP_020799447.1|DSER
OG0005822	LOC6627296|XP_002052468.1|DVIR	LOC110185699|XP_020810327.1|DSER
OG0005823	LOC6634644|XP_002058295.1|DVIR, LOC6634550|XP_032296374.1|DVIR	LOC110181739|XP_020805258.1|DSER
OG0005824	LOC6633038|XP_002056261.1|DVIR	LOC110188093|XP_020813308.1|DSER
OG0005825	LOC6624597|XP_015031551.1|DVIR	LOC110181270|XP_020804639.1|DSER
OG0005826	LOC26531706|XP_015024809.1|DVIR	LOC110184515|XP_020808742.1|DSER
OG0005827	LOC6632981|XP_002056484.1|DVIR	LOC110187009|XP_020812031.1|DSER
OG0005828	LOC6623538|XP_002047306.1|DVIR	LOC110184682|XP_020808954.1|DSER
OG0005829	LOC6629604|XP_002054669.1|DVIR	LOC110188294|XP_020813655.1|DSER
OG0005830	LOC6624165|XP_002046308.1|DVIR	LOC110183706|XP_020807711.1|DSER
