Orthogroup	DVIR.longest_only	DPSE.longest_only
OG0005143	LOC6623381|XP_015031169.1|DVIR	LOC4812728|XP_033238399.1|DPSE
OG0005144	LOC6623459|XP_032291174.1|DVIR	LOC4812727|XP_001353106.3|DPSE
OG0005145	LOC6623458|XP_002046763.1|DVIR	LOC4812725|XP_001353104.1|DPSE
OG0005146	LOC6624605|XP_002047182.1|DVIR	LOC6900881|XP_002135238.3|DPSE
OG0005147	LOC6624644|XP_032291198.1|DVIR	LOC4813927|XP_001354089.3|DPSE
OG0005148	LOC6623457|XP_002048198.1|DVIR	LOC4814157|XP_001354303.1|DPSE
OG0005149	LOC6625729|XP_002051050.1|DVIR	LOC15382871|XP_004444269.3|DPSE
OG0005150	LOC6623849|XP_002046232.1|DVIR	LOC4812455|XP_001352566.2|DPSE
OG0005151	LOC6624248|XP_002046341.1|DVIR	LOC4812675|XP_001353059.1|DPSE
OG0005152	LOC6623927|XP_002046337.1|DVIR	LOC4812671|XP_001353055.1|DPSE
OG0005153	LOC116650506|XP_032290175.1|DVIR, LOC6624322|XP_002046335.1|DVIR	LOC4812669|XP_001353053.3|DPSE
OG0005154	LOC6624119|XP_002046333.1|DVIR	LOC4812667|XP_001353051.4|DPSE
OG0005155	LOC6622813|XP_002046480.2|DVIR	LOC4814113|XP_001354246.3|DPSE
OG0005156	LOC6629418|XP_002053152.1|DVIR	LOC4802249|XP_001359208.2|DPSE
OG0005157	LOC6625795|XP_002050893.1|DVIR	LOC4805214|XP_033234665.1|DPSE
OG0005158	LOC6623375|XP_002047308.1|DVIR	LOC4814167|XP_001354219.3|DPSE
OG0005159	LOC6622114|XP_002046508.1|DVIR	LOC4812080|XP_001352589.2|DPSE
OG0005160	LOC6623711|XP_002046814.2|DVIR	LOC4813719|XP_001353448.1|DPSE
OG0005161	LOC6625336|XP_002050418.1|DVIR	LOC4804326|XP_001360903.4|DPSE
OG0005162	LOC6632050|XP_002055247.1|DVIR	LOC4815250|XP_001354751.3|DPSE
OG0005163	LOC6622450|XP_002047955.1|DVIR	LOC4811988|XP_001352750.1|DPSE
OG0005164	LOC26531093|XP_015031691.1|DVIR	LOC4812985|XP_001353364.2|DPSE
OG0005165	LOC6624857|XP_002049205.1|DVIR	LOC4805583|XP_001361964.3|DPSE
OG0005166	LOC6632898|XP_002056749.1|DVIR	LOC4802478|XP_001359393.2|DPSE
OG0005167	LOC6632897|XP_002056748.1|DVIR	LOC4802479|XP_001359394.2|DPSE
OG0005168	LOC6622840|XP_002047245.1|DVIR	LOC4812479|XP_001352438.2|DPSE
OG0005169	LOC6623167|XP_032290690.1|DVIR	LOC4812912|XP_001353655.3|DPSE
OG0005170	LOC6623110|XP_032290600.1|DVIR	LOC4813307|XP_001353656.1|DPSE
OG0005171	LOC6623092|XP_002047765.1|DVIR	LOC4813252|XP_001353657.2|DPSE
OG0005172	LOC6624750|XP_032291945.1|DVIR	LOC4805716|XP_033233667.1|DPSE
OG0005173	LOC6635951|XP_002059393.2|DVIR	LOC4803443|XP_001360168.3|DPSE
OG0005174	LOC6626836|XP_002050838.1|DVIR	LOC4804470|XP_001361028.1|DPSE
OG0005175	LOC6626897|XP_032292026.1|DVIR	LOC4804487|XP_001361043.2|DPSE
OG0005176	LOC6625202|XP_032292142.1|DVIR	LOC4803756|XP_001360420.2|DPSE
OG0005177	LOC6626899|XP_015029068.2|DVIR	LOC4804484|XP_001361040.3|DPSE
OG0005178	LOC6622333|XP_002046965.1|DVIR	LOC4813556|XP_001353814.1|DPSE
OG0005179	LOC6623390|XP_002046750.1|DVIR	LOC4812734|XP_015044162.1|DPSE
OG0005180	LOC6624715|XP_002046643.2|DVIR	LOC4812135|XP_015043824.2|DPSE
OG0005181	LOC6631483|XP_015026679.1|DVIR	LOC4815265|XP_001355066.1|DPSE
OG0005182	LOC6635973|XP_032292632.1|DVIR	LOC4805182|XP_015040475.2|DPSE
OG0005183	LOC6625542|XP_015030046.1|DVIR	LOC4805339|XP_001361755.1|DPSE
OG0005184	LOC6625539|XP_032291690.1|DVIR	LOC4805342|XP_033233867.1|DPSE
OG0005185	LOC6625707|XP_002050328.1|DVIR	LOC4804509|XP_001361061.3|DPSE
OG0005186	LOC6635860|XP_002059482.1|DVIR	LOC6898783|XP_033233562.1|DPSE
OG0005187	LOC6635950|XP_032292592.1|DVIR	LOC6898088|XP_033234963.1|DPSE
OG0005188	LOC6625075|XP_002050980.1|DVIR	LOC4804817|XP_001361319.3|DPSE
OG0005189	LOC6631616|XP_015026502.1|DVIR, LOC116652140|XP_032295976.1|DVIR	LOC4814935|XP_015041903.1|DPSE
OG0005190	LOC6624040|XP_002048305.1|DVIR	LOC4812123|XP_001352515.3|DPSE
OG0005191	LOC6631066|XP_032291052.1|DVIR	LOC4802559|XP_001359456.1|DPSE
OG0005192	LOC6626048|XP_032291888.1|DVIR	LOC4804102|XP_033234650.1|DPSE
OG0005193	LOC6625695|XP_002048845.2|DVIR	LOC4804512|XP_033233569.1|DPSE
OG0005194	LOC6635826|XP_002059462.1|DVIR	LOC4804434|XP_001360998.1|DPSE
OG0005195	LOC6625943|XP_002050340.1|DVIR	LOC4804899|XP_001361385.2|DPSE
OG0005196	LOC6622690|XP_002047600.1|DVIR	LOC4813426|XP_001353327.4|DPSE
OG0005197	LOC6625316|XP_002050411.2|DVIR	LOC4804332|XP_001360908.3|DPSE
OG0005198	LOC6622710|XP_002048157.3|DVIR	LOC4813917|XP_001353414.3|DPSE
OG0005199	LOC6625341|XP_002050423.3|DVIR	LOC4804870|XP_001361359.2|DPSE
OG0005200	LOC6625896|XP_032291713.1|DVIR	LOC6898295|XP_002138357.1|DPSE
OG0005201	LOC6625263|XP_002050626.1|DVIR	LOC4803567|XP_033234437.1|DPSE
OG0005202	LOC6626350|XP_002050351.2|DVIR	LOC4804133|XP_001360739.3|DPSE
OG0005203	LOC6626928|XP_032292573.1|DVIR	LOC4805489|XP_001361884.4|DPSE
OG0005204	LOC6627903|XP_002051396.2|DVIR	LOC4818011|XP_001357405.4|DPSE
OG0005205	LOC6628235|XP_032294617.1|DVIR	LOC4817480|XP_015036151.2|DPSE
OG0005206	LOC6636358|XP_002059887.1|DVIR	LOC4804553|XP_001361096.1|DPSE
OG0005207	LOC6636500|XP_032291727.1|DVIR	LOC6898780|XP_004444392.3|DPSE
OG0005208	LOC6626065|XP_002048855.1|DVIR	LOC4804709|XP_001361227.2|DPSE
OG0005209	LOC6628654|XP_002051504.1|DVIR	LOC4818137|XP_001357355.3|DPSE
OG0005210	LOC6628655|XP_032293411.1|DVIR	LOC4817839|XP_001357356.3|DPSE
OG0005211	LOC6622431|XP_002047711.1|DVIR	LOC4811905|XP_015043954.2|DPSE
OG0005212	LOC6625317|XP_032291560.1|DVIR	LOC6903448|XP_015035393.2|DPSE
OG0005213	LOC6633552|XP_002057249.1|DVIR	LOC4816084|XP_001355255.1|DPSE
OG0005214	LOC6627794|XP_032294398.1|DVIR	LOC4816559|XP_001355927.4|DPSE
OG0005215	LOC6627721|XP_002052514.1|DVIR	LOC4817318|XP_033235178.1|DPSE
OG0005216	LOC6634218|XP_002057667.3|DVIR	LOC4816347|XP_001356266.1|DPSE
OG0005217	LOC6628566|XP_032293573.1|DVIR	LOC4817959|XP_001357420.3|DPSE
OG0005218	LOC6627387|XP_002051077.1|DVIR	LOC4816174|XP_015036963.2|DPSE
OG0005219	LOC6635798|XP_002059386.1|DVIR	LOC4804582|XP_001361120.2|DPSE
OG0005220	LOC6622880|XP_002047237.1|DVIR	LOC4813309|XP_001353576.3|DPSE
OG0005221	LOC6627667|XP_002051107.2|DVIR	LOC4816215|XP_001355840.4|DPSE
OG0005222	LOC6635768|XP_032294706.1|DVIR	LOC4817704|XP_033235806.1|DPSE
OG0005223	LOC6634226|XP_002057675.1|DVIR	LOC4818046|XP_001357336.2|DPSE
OG0005224	LOC6629082|XP_002051605.2|DVIR	LOC4816208|XP_033236630.1|DPSE
OG0005225	LOC6634100|XP_002057711.1|DVIR	LOC4816519|XP_001356143.3|DPSE
OG0005226	LOC6627791|XP_032293961.1|DVIR	LOC4817083|XP_033235356.1|DPSE
OG0005227	LOC6627827|XP_002051751.1|DVIR	LOC4817782|XP_001357129.1|DPSE
OG0005228	LOC6627733|XP_002051750.1|DVIR	LOC4817715|XP_001357128.1|DPSE
OG0005229	LOC6628724|XP_032294040.1|DVIR	LOC4817026|XP_015036129.2|DPSE
OG0005230	LOC6627914|XP_032294488.1|DVIR	LOC4817011|XP_001356786.3|DPSE
OG0005231	LOC6635754|XP_002059111.1|DVIR	LOC4817791|XP_001357094.2|DPSE
OG0005232	LOC6628732|XP_032293429.1|DVIR	LOC4816533|XP_033236853.1|DPSE
OG0005233	LOC6628660|XP_002051510.1|DVIR	LOC4818155|XP_001357361.2|DPSE
OG0005234	LOC6634292|XP_032289007.1|DVIR	LOC4816276|XP_001356260.4|DPSE
OG0005235	LOC6628344|XP_002052675.1|DVIR	LOC4817293|XP_001356904.3|DPSE
OG0005236	LOC6635700|XP_032294563.1|DVIR	LOC6903169|XP_002132869.3|DPSE
OG0005237	LOC6635703|XP_002059276.1|DVIR	LOC6903170|XP_015036360.2|DPSE
OG0005238	LOC6635683|XP_002059278.1|DVIR	LOC4817588|XP_001356991.2|DPSE
OG0005239	LOC6628751|XP_032294406.1|DVIR, LOC116649721|XP_032296027.1|DVIR	LOC4817052|XP_015036051.2|DPSE
OG0005240	LOC6636620|XP_002060083.1|DVIR	LOC117184007|XP_033235773.1|DPSE
OG0005241	LOC6628252|XP_002052931.1|DVIR	LOC6903177|XP_002132877.2|DPSE
OG0005242	LOC6629201|XP_002052620.1|DVIR	LOC4816694|XP_001356057.1|DPSE
OG0005243	LOC6628725|XP_015028570.1|DVIR	LOC4816860|XP_001356746.4|DPSE
OG0005244	LOC6630426|XP_002053738.1|DVIR	LOC4801354|XP_015037203.2|DPSE
OG0005245	LOC6629718|XP_002053675.3|DVIR	LOC4802251|XP_001359210.2|DPSE
OG0005246	LOC6627598|XP_002052829.1|DVIR	LOC4816796|XP_001356439.4|DPSE
OG0005247	LOC6625872|XP_002050792.1|DVIR	LOC4804549|XP_001361092.3|DPSE
OG0005248	LOC6636057|XP_015024185.1|DVIR	LOC4803091|XP_001359890.5|DPSE
OG0005249	LOC6629362|XP_002053571.1|DVIR	LOC4803175|XP_001359959.2|DPSE
OG0005250	LOC6634076|XP_002057897.2|DVIR	LOC4816424|XP_001356091.4|DPSE
OG0005251	LOC6627379|XP_032294058.1|DVIR	LOC4811839|XP_015044387.2|DPSE
OG0005252	LOC6633911|XP_015025311.1|DVIR	LOC26531963|XP_033235525.1|DPSE
OG0005253	LOC6635673|XP_015024545.1|DVIR	LOC4818191|XP_015035588.1|DPSE
OG0005254	LOC6633938|XP_002057608.1|DVIR	LOC117184208|XP_033236658.1|DPSE
OG0005255	LOC6633937|XP_002057607.1|DVIR	LOC4818055|XP_001357303.2|DPSE
OG0005256	LOC6629179|XP_002052374.2|DVIR	LOC6899356|XP_002136173.1|DPSE
OG0005257	LOC6634151|XP_002057628.2|DVIR	LOC4818062|XP_001357423.2|DPSE
OG0005258	LOC6634070|XP_002057872.1|DVIR	LOC4817815|XP_001357247.2|DPSE
OG0005259	LOC6634135|XP_002057523.2|DVIR	LOC6902690|XP_002133205.3|DPSE
OG0005260	LOC6634157|XP_032289010.1|DVIR	LOC4816298|XP_001356200.2|DPSE
OG0005261	LOC6627824|XP_002051137.2|DVIR	LOC4811707|XP_015044399.2|DPSE
OG0005262	LOC6628096|XP_002052420.1|DVIR	LOC4817419|XP_001356816.3|DPSE
OG0005263	LOC6633909|XP_002057602.2|DVIR	LOC4817874|XP_001357308.2|DPSE
OG0005264	LOC6630686|XP_002054409.2|DVIR	LOC4801199|XP_001358328.3|DPSE
OG0005265	LOC6634300|XP_002057452.1|DVIR	LOC4816440|XP_033237024.1|DPSE
OG0005266	LOC6633931|XP_002057620.1|DVIR	LOC4816314|XP_001356169.3|DPSE
OG0005267	LOC6628890|XP_002052091.1|DVIR	LOC4816299|XP_001355985.1|DPSE
OG0005268	LOC6628891|XP_015028761.1|DVIR	LOC4816592|XP_001355986.3|DPSE
OG0005269	LOC6629118|XP_002052110.1|DVIR	LOC4816302|XP_015036625.2|DPSE
OG0005270	LOC6629213|XP_002051263.1|DVIR	LOC4817059|XP_001356797.1|DPSE
OG0005271	LOC6628466|XP_002051541.1|DVIR	LOC4817064|XP_001356385.2|DPSE
OG0005272	LOC6628469|XP_032293802.1|DVIR	LOC117183994|XP_033235700.1|DPSE, LOC4817456|XP_001356387.1|DPSE
OG0005273	LOC6628905|XP_002051549.1|DVIR	LOC6902792|XP_002132529.2|DPSE
OG0005274	LOC6629243|XP_002051267.1|DVIR	LOC4817300|XP_001356794.3|DPSE
OG0005275	LOC6636618|XP_002060084.2|DVIR	LOC4811653|XP_033235751.1|DPSE
OG0005276	LOC6628025|XP_015028648.1|DVIR	LOC6902968|XP_002132694.3|DPSE
OG0005277	LOC6627722|XP_002052515.1|DVIR	LOC4817074|XP_001356680.3|DPSE
OG0005278	LOC6635845|XP_002059457.1|DVIR	LOC4804429|XP_001360994.2|DPSE
OG0005279	LOC6628169|XP_015028192.1|DVIR	LOC4817910|XP_001357181.2|DPSE
OG0005280	LOC6628212|XP_002052941.1|DVIR	LOC4817595|XP_001356998.3|DPSE
OG0005281	LOC6627356|XP_032294194.1|DVIR	LOC4816663|XP_001355973.3|DPSE
OG0005282	LOC6630460|XP_002053457.1|DVIR	LOC4802057|XP_001359050.3|DPSE
OG0005283	LOC6631191|XP_002054836.1|DVIR	LOC4801756|XP_001358797.2|DPSE
OG0005284	LOC6627472|XP_002052903.2|DVIR	LOC4818100|XP_001357491.4|DPSE
OG0005285	LOC6627473|XP_002052904.1|DVIR	LOC4817997|XP_001357490.1|DPSE
OG0005286	LOC6628254|XP_015028557.1|DVIR	LOC6903175|XP_002132875.2|DPSE
OG0005287	LOC6628208|XP_002052937.1|DVIR	LOC4817599|XP_001357001.3|DPSE
OG0005288	LOC6628362|XP_002052551.1|DVIR	LOC4818130|XP_001357447.1|DPSE
OG0005289	LOC6627380|XP_002052400.1|DVIR	LOC6899551|XP_002135981.1|DPSE
OG0005290	LOC6630765|XP_002054624.1|DVIR	LOC4802425|XP_001359347.2|DPSE
OG0005291	LOC6634273|XP_002057690.1|DVIR	LOC4816714|XP_033235250.1|DPSE
OG0005292	LOC6634271|XP_002057688.1|DVIR	LOC4816194|XP_001355754.2|DPSE
OG0005293	LOC6628499|XP_002051494.1|DVIR	LOC4817854|XP_033235837.1|DPSE
OG0005294	LOC6629202|XP_002052621.1|DVIR	LOC4817788|XP_001357147.1|DPSE
OG0005295	LOC6634274|XP_032293647.1|DVIR	LOC6902632|XP_033235235.1|DPSE
OG0005296	LOC6629598|XP_002053551.2|DVIR	LOC4802047|XP_015037564.2|DPSE
OG0005297	LOC6634375|XP_015025240.1|DVIR	LOC6903380|XP_015035324.2|DPSE
OG0005298	LOC6628795|XP_002051218.1|DVIR	LOC4817076|XP_001356358.2|DPSE
OG0005299	LOC6632260|XP_002055895.1|DVIR	LOC4801000|XP_001358175.1|DPSE
OG0005300	LOC116652295|XP_032296494.1|DVIR, LOC6634497|XP_002058235.1|DVIR	LOC4814440|XP_001354532.2|DPSE
OG0005301	LOC6629149|XP_015028671.1|DVIR	LOC4817258|XP_001356341.3|DPSE
OG0005302	LOC6627207|XP_032291849.1|DVIR	LOC4803912|XP_001360556.4|DPSE
OG0005303	LOC6628663|XP_032294534.1|DVIR	LOC4817647|XP_001357039.1|DPSE
OG0005304	LOC6628332|XP_002051204.1|DVIR	LOC4818166|XP_001357283.2|DPSE
OG0005305	LOC6635844|XP_002059456.1|DVIR	LOC6898487|XP_002138529.2|DPSE
OG0005306	LOC6627708|XP_032293911.1|DVIR	LOC4816846|XP_033235463.1|DPSE
OG0005307	LOC6627810|XP_002051772.1|DVIR	LOC4816978|XP_015036187.1|DPSE
OG0005308	LOC6627978|XP_002051784.1|DVIR	LOC6903022|XP_033235332.1|DPSE
OG0005309	LOC6627998|XP_002051787.2|DVIR	LOC4817169|XP_001356773.4|DPSE
OG0005310	LOC6627558|XP_002052642.1|DVIR	LOC4816963|XP_001356598.1|DPSE
OG0005311	LOC6635751|XP_015024520.1|DVIR	LOC4816420|XP_001355887.3|DPSE
OG0005312	LOC6628523|XP_015027981.1|DVIR	LOC4816464|XP_001355915.4|DPSE
OG0005313	LOC6629131|XP_015028442.1|DVIR	LOC4811838|XP_015044392.2|DPSE
OG0005314	LOC6628950|XP_002052353.1|DVIR	LOC4817776|XP_001357161.3|DPSE
OG0005315	LOC6627587|XP_002052818.3|DVIR	LOC4816888|XP_033235300.1|DPSE
OG0005316	LOC6635846|XP_002059458.1|DVIR	LOC4804430|XP_033234114.1|DPSE
OG0005317	LOC6627703|XP_002051987.1|DVIR	LOC6902881|XP_002132615.4|DPSE
OG0005318	LOC6629246|XP_002051270.2|DVIR	LOC4816434|XP_001356295.4|DPSE
OG0005319	LOC6630894|XP_032294520.1|DVIR, LOC6628497|XP_002051492.1|DVIR	LOC4817902|XP_001357347.2|DPSE
OG0005320	LOC6634355|XP_002057819.2|DVIR	LOC4816272|XP_001356108.3|DPSE
OG0005321	LOC6635640|XP_002059186.2|DVIR	LOC4811736|XP_001352308.3|DPSE
OG0005322	LOC6628356|XP_032294497.1|DVIR	LOC4817527|XP_001356942.3|DPSE
OG0005323	LOC6627664|XP_032293438.1|DVIR	LOC4816150|XP_033235308.1|DPSE
OG0005324	LOC6628594|XP_002051209.2|DVIR	LOC4817373|XP_001356352.3|DPSE
OG0005325	LOC26531038|XP_015025381.1|DVIR	LOC4816636|XP_003736152.2|DPSE
OG0005326	LOC6628335|XP_015028057.1|DVIR	LOC4816986|XP_033235224.1|DPSE
OG0005327	LOC6627413|XP_002051086.1|DVIR	LOC4816125|XP_001355829.3|DPSE
OG0005328	LOC6630691|XP_002054398.2|DVIR	LOC4801207|XP_001358334.3|DPSE
OG0005329	LOC6622192|XP_002047866.1|DVIR	LOC4814037|XP_001354155.1|DPSE
OG0005330	LOC6624138|XP_002047867.1|DVIR	LOC4814002|XP_001354154.2|DPSE
OG0005331	LOC6628889|XP_002052090.1|DVIR	LOC4816548|XP_001355984.1|DPSE
OG0005332	LOC6627499|XP_002052207.1|DVIR	LOC4817210|XP_015036266.2|DPSE
OG0005333	LOC6628531|XP_002052727.1|DVIR	LOC4817276|XP_001356757.1|DPSE
OG0005334	LOC6636635|XP_015023805.1|DVIR	LOC26533670|XP_015044386.2|DPSE
OG0005335	LOC6626857|XP_002049228.2|DVIR	LOC4804164|XP_001360768.4|DPSE
OG0005336	LOC6626117|XP_015029859.1|DVIR	LOC4805428|XP_001361829.2|DPSE
OG0005337	LOC6624758|XP_002049752.2|DVIR	LOC4803992|XP_001360624.3|DPSE
OG0005338	LOC6634127|XP_002057728.1|DVIR	LOC6902767|XP_002132511.3|DPSE
OG0005339	LOC6627817|XP_002051142.3|DVIR	LOC26532118|XP_033236350.1|DPSE
OG0005340	LOC6634281|XP_015025187.1|DVIR	LOC4817131|XP_001356317.3|DPSE
OG0005341	LOC6625654|XP_002049871.1|DVIR	LOC4805054|XP_001361518.1|DPSE
OG0005342	LOC6627894|XP_032294203.1|DVIR	LOC4817551|XP_001356958.1|DPSE
OG0005343	LOC6635937|XP_002059376.2|DVIR	LOC6898693|XP_002138698.2|DPSE
OG0005344	LOC6625645|XP_002049560.1|DVIR	LOC4804353|XP_001360927.4|DPSE
OG0005345	LOC6634346|XP_015025174.1|DVIR	LOC4818118|XP_001357289.3|DPSE
OG0005346	LOC6627461|XP_002052483.1|DVIR	LOC4816142|XP_001355777.2|DPSE
OG0005347	LOC6629165|XP_002051904.1|DVIR	LOC4816776|XP_033235817.1|DPSE
OG0005348	LOC6627378|XP_002052398.2|DVIR	LOC6903319|XP_033235492.1|DPSE
OG0005349	LOC6627381|XP_002052401.1|DVIR	LOC4811825|XP_001382220.3|DPSE
OG0005350	LOC6629216|XP_002051266.1|DVIR	LOC4816909|XP_001356795.3|DPSE
OG0005351	LOC6624231|XP_032290345.1|DVIR	LOC4812454|XP_001352876.3|DPSE
OG0005352	LOC6628159|XP_002052414.2|DVIR	LOC6899888|XP_033235749.1|DPSE
OG0005353	LOC6625783|XP_002049581.1|DVIR	LOC4804153|XP_001360759.4|DPSE
OG0005354	LOC6627734|XP_032293588.1|DVIR	LOC4816631|XP_033236780.1|DPSE
OG0005355	LOC6628640|XP_002051884.3|DVIR	LOC4817833|XP_001357458.2|DPSE
OG0005356	LOC6628639|XP_002051883.1|DVIR	LOC4817848|XP_001357456.3|DPSE
OG0005357	LOC6628880|XP_002051660.1|DVIR	LOC4817278|XP_001356474.3|DPSE
OG0005358	LOC6627735|XP_002051119.1|DVIR	LOC4817832|XP_001357394.1|DPSE
OG0005359	LOC6626691|XP_002049416.1|DVIR	LOC4805560|XP_001361945.3|DPSE
OG0005360	LOC6624036|XP_002047591.1|DVIR	LOC4812765|XP_001353478.3|DPSE
OG0005361	LOC6629110|XP_002052604.1|DVIR	LOC6902583|XP_002133111.2|DPSE
OG0005362	LOC6634122|XP_002057723.1|DVIR	LOC6903280|XP_002132510.1|DPSE
OG0005363	LOC6627992|XP_002051429.1|DVIR	LOC4816650|XP_001356074.2|DPSE
OG0005364	LOC6626175|XP_002050160.1|DVIR	LOC4805506|XP_001361898.2|DPSE
OG0005365	LOC6628042|XP_032293909.1|DVIR	LOC4817104|XP_001356857.3|DPSE
OG0005366	LOC6628043|XP_002052691.3|DVIR	LOC4817103|XP_001356856.3|DPSE
OG0005367	LOC6627981|XP_002052693.1|DVIR	LOC4816936|XP_033235838.1|DPSE
OG0005368	LOC6629778|XP_002052992.1|DVIR	LOC4800606|XP_033241688.1|DPSE
OG0005369	LOC6627438|XP_032294444.1|DVIR	LOC4817510|XP_001356928.2|DPSE
OG0005370	LOC6627915|XP_032294485.1|DVIR	LOC4817260|XP_033235270.1|DPSE
OG0005371	LOC6627806|XP_002051768.1|DVIR	LOC4817230|XP_001356783.4|DPSE
OG0005372	LOC6630039|XP_002054558.3|DVIR	LOC4801505|XP_015037283.2|DPSE
OG0005373	LOC6629009|XP_002051278.1|DVIR	LOC6902753|XP_002133265.3|DPSE
OG0005374	LOC6627705|XP_002051989.1|DVIR	LOC4817392|XP_001356539.1|DPSE
OG0005375	LOC6627704|XP_002051988.2|DVIR	LOC4817129|XP_001356540.2|DPSE
OG0005376	LOC6635684|XP_002059279.3|DVIR	LOC4817589|XP_001356992.4|DPSE
OG0005377	LOC6624402|XP_002046370.1|DVIR	LOC4812184|XP_001352767.2|DPSE
OG0005378	LOC6627654|XP_002051718.3|DVIR	LOC4817632|XP_033235599.1|DPSE
OG0005379	LOC6628458|XP_002051830.2|DVIR	LOC6902938|XP_002132664.2|DPSE
OG0005380	LOC6627618|XP_002051709.2|DVIR	LOC4817623|XP_033236015.1|DPSE
OG0005381	LOC6628529|XP_002052725.2|DVIR	LOC4817652|XP_001357044.1|DPSE
OG0005382	LOC6628537|XP_032294468.1|DVIR	LOC6903078|XP_015036245.1|DPSE
OG0005383	LOC6623564|XP_002046881.3|DVIR	LOC4813980|XP_001354136.2|DPSE
OG0005384	LOC6631067|XP_002053212.1|DVIR	LOC6897650|XP_002137791.1|DPSE
OG0005385	LOC6626772|XP_002049836.2|DVIR	LOC4804594|XP_001361129.2|DPSE
OG0005386	LOC6624906|XP_002050219.2|DVIR	LOC4803823|XP_015039373.2|DPSE
OG0005387	LOC6630966|XP_032289666.1|DVIR	LOC4801956|XP_015037500.2|DPSE
OG0005388	LOC6628184|XP_032294387.1|DVIR	LOC4818012|XP_001357473.2|DPSE
OG0005389	LOC6627550|XP_002052285.1|DVIR	LOC4817013|XP_001356840.3|DPSE
OG0005390	LOC6628542|XP_002051854.1|DVIR	LOC4816531|XP_001355960.3|DPSE
OG0005391	LOC6628540|XP_002051852.1|DVIR	LOC6902519|XP_033236249.1|DPSE
OG0005392	LOC6635735|XP_002059150.1|DVIR	LOC4817442|XP_001356566.1|DPSE
OG0005393	LOC6632369|XP_002056199.1|DVIR	LOC4801407|XP_033233160.1|DPSE
OG0005394	LOC6635715|XP_002059152.1|DVIR	LOC4816789|XP_033235267.1|DPSE
OG0005395	LOC6629031|XP_002052808.1|DVIR	LOC4817056|XP_001356583.3|DPSE
OG0005396	LOC6627373|XP_002052638.2|DVIR	LOC4817015|XP_001356602.4|DPSE
OG0005397	LOC6627376|XP_002052639.1|DVIR	LOC4817412|XP_001356601.3|DPSE
OG0005398	LOC6632900|XP_002056751.1|DVIR	LOC6897612|XP_002137756.2|DPSE
OG0005399	LOC6626766|XP_032292089.1|DVIR	LOC4803371|XP_033234136.1|DPSE
OG0005400	LOC6627281|XP_002048700.2|DVIR	LOC4804771|XP_001361281.3|DPSE
OG0005401	LOC6627565|XP_002052649.1|DVIR	LOC6903106|XP_033235736.1|DPSE
OG0005402	LOC6627564|XP_002052648.1|DVIR	LOC4817404|XP_001356881.1|DPSE
OG0005403	LOC6627559|XP_002052643.1|DVIR	LOC4816808|XP_001356597.3|DPSE
OG0005404	LOC6627560|XP_002052644.1|DVIR	LOC4816839|XP_001356596.4|DPSE
OG0005405	LOC6625593|XP_002048831.1|DVIR	LOC4804216|XP_001360811.2|DPSE
OG0005406	LOC6625501|XP_002051007.1|DVIR	LOC4804788|XP_001361296.3|DPSE
OG0005407	LOC6627022|XP_002050582.1|DVIR	LOC4805500|XP_001361894.2|DPSE
OG0005408	LOC6628138|XP_002052306.1|DVIR	LOC4816553|XP_001355949.2|DPSE
OG0005409	LOC6628424|XP_002051863.1|DVIR	LOC4817387|XP_001356717.3|DPSE
OG0005410	LOC6627680|XP_002051737.1|DVIR	LOC6902517|XP_002133059.1|DPSE
OG0005411	LOC6625635|XP_002050760.1|DVIR	LOC4804278|XP_001360859.2|DPSE
OG0005412	LOC6625665|XP_002050786.1|DVIR	LOC4803533|XP_001360243.2|DPSE
OG0005413	LOC6626073|XP_002048760.2|DVIR	LOC4805138|XP_033234866.1|DPSE
OG0005414	LOC6634741|XP_002058189.1|DVIR	LOC4815649|XP_001355557.1|DPSE
OG0005415	LOC6636659|XP_032295791.1|DVIR	LOC4815118|XP_033239438.1|DPSE
OG0005416	LOC6626363|XP_002050692.1|DVIR	LOC4804913|XP_001361398.2|DPSE
OG0005417	LOC6627987|XP_002052699.1|DVIR	LOC4817679|XP_033236047.1|DPSE
OG0005418	LOC6627493|XP_002052201.1|DVIR	LOC4816995|XP_001356867.2|DPSE
OG0005419	LOC6628044|XP_002051155.1|DVIR	LOC6903311|XP_002132499.2|DPSE
OG0005420	LOC6627649|XP_002052500.1|DVIR	LOC4816197|XP_001355763.3|DPSE
OG0005421	LOC6627877|XP_002052001.1|DVIR	LOC4817799|XP_001357157.3|DPSE
OG0005422	LOC6631880|XP_032295371.1|DVIR	LOC6901724|XP_002134392.1|DPSE
OG0005423	LOC6627347|XP_002052458.2|DVIR	LOC4818174|XP_015035302.2|DPSE
OG0005424	LOC6635901|XP_002059426.1|DVIR	LOC4804410|XP_001360979.3|DPSE
OG0005425	LOC6636689|XP_032295771.1|DVIR	LOC4815072|XP_033240294.1|DPSE
OG0005426	LOC6625354|XP_002050321.3|DVIR	LOC4804503|XP_001361057.3|DPSE
OG0005427	LOC6634117|XP_002057718.1|DVIR	LOC6902740|XP_002133254.3|DPSE, LOC4816574|XP_001356287.1|DPSE
OG0005428	LOC6628617|XP_032293719.1|DVIR	LOC4816249|XP_001355868.3|DPSE
OG0005429	LOC6628739|XP_002051555.1|DVIR	LOC6903404|XP_015035343.1|DPSE
OG0005430	LOC6628738|XP_002051554.1|DVIR	LOC4818099|XP_015035346.2|DPSE
