Orthogroup	DVIR.longest_only	DMEL.longest_only
OG0004649	LOC6633748|XP_002056934.1|DVIR	be|NP_727817.1|DMEL
OG0004650	LOC6627753|XP_032293389.1|DVIR	Csl4|NP_609492.1|DMEL
OG0004651	LOC6630547|XP_002054418.3|DVIR	Hmx|NP_001262674.1|DMEL
OG0004652	LOC6632939|XP_002056126.1|DVIR	BOD1|NP_001263031.1|DMEL
OG0004653	LOC6622712|XP_002048313.1|DVIR	DNApol-eta|NP_649371.2|DMEL
OG0004654	LOC6628457|XP_002051829.1|DVIR	daed|NP_608655.3|DMEL
OG0004655	LOC6629938|XP_002054366.3|DVIR	CG13601|NP_001262890.1|DMEL
OG0004656	LOC6635452|XP_002059054.1|DVIR	betaCOP|NP_523400.1|DMEL
OG0004657	LOC6632965|XP_002056355.3|DVIR	HHEX|NP_650938.2|DMEL
OG0004658	LOC6631196|XP_002053039.1|DVIR	CG6293|NP_649994.1|DMEL
OG0004659	LOC6629310|XP_002052974.1|DVIR	Sec13|NP_651977.1|DMEL
OG0004660	LOC6630916|XP_002053775.1|DVIR	CG7071|NP_651027.1|DMEL
OG0004661	LOC6630545|XP_002054416.1|DVIR	l_3_07882|NP_652040.2|DMEL
OG0004662	LOC6632329|XP_002056389.1|DVIR	Der-2|NP_650553.1|DMEL
OG0004663	LOC6636051|XP_002059515.1|DVIR	NAAT1|NP_572219.1|DMEL
OG0004664	LOC6636050|XP_002059514.1|DVIR	spoon|NP_726992.2|DMEL
OG0004665	LOC6634719|XP_002058318.1|DVIR	CG15239|NP_570081.2|DMEL
OG0004666	LOC6630044|XP_032295130.1|DVIR	MED6|NP_001163577.1|DMEL
OG0004667	LOC26531172|XP_015027868.1|DVIR	RpS29|NP_649946.1|DMEL
OG0004668	LOC6633857|XP_032295880.1|DVIR	acj6|NP_524876.1|DMEL
OG0004669	LOC6627541|XP_002052488.1|DVIR	nop5|NP_477412.1|DMEL
OG0004670	LOC6630234|XP_002054574.3|DVIR	Tsp96F|NP_001262976.1|DMEL
OG0004671	LOC6630247|XP_002053761.1|DVIR	CG18549|NP_650203.3|DMEL
OG0004672	LOC6630400|XP_032294921.1|DVIR	Cad88C|NP_731930.3|DMEL
OG0004673	LOC6631093|XP_002054053.1|DVIR	sip3|NP_651894.3|DMEL
OG0004674	LOC6632300|XP_002055989.2|DVIR	Mlc1|NP_476639.1|DMEL
OG0004675	LOC6632302|XP_002055991.1|DVIR	Mtl|NP_524533.1|DMEL
OG0004676	LOC6635122|XP_002058574.1|DVIR	Gasp|NP_649611.2|DMEL
OG0004677	LOC6635011|XP_032295175.1|DVIR	Rox8|NP_732945.1|DMEL
OG0004678	LOC6631192|XP_002054837.1|DVIR	spas|NP_732941.2|DMEL
OG0004679	LOC6631183|XP_002053238.1|DVIR	CG6026|NP_650778.2|DMEL
OG0004680	LOC6630690|XP_032295315.1|DVIR	lute|NP_001262663.1|DMEL
OG0004681	LOC6629569|XP_002054852.2|DVIR	stck|NP_731242.1|DMEL
OG0004682	LOC6627311|XP_002052141.1|DVIR	mRpL27|NP_787971.1|DMEL
OG0004683	LOC6632537|XP_002056180.1|DVIR	pic|NP_650257.1|DMEL
OG0004684	LOC116651838|XP_032294830.1|DVIR, LOC6630831|XP_002054117.1|DVIR	CG8507|NP_649950.1|DMEL
OG0004685	LOC6632745|XP_015025972.1|DVIR	FipoQ|NP_733291.1|DMEL
OG0004686	LOC6632612|XP_002056312.1|DVIR	CG11975|NP_649853.1|DMEL
OG0004687	LOC6632986|XP_002055836.2|DVIR	Dr|NP_477324.1|DMEL
OG0004688	LOC6629959|XP_015027150.1|DVIR	pug|NP_731489.2|DMEL
OG0004689	LOC6630606|XP_002054481.2|DVIR	CG10254|NP_651170.1|DMEL
OG0004690	LOC26531269|XP_032291384.1|DVIR	Taf1|NP_001246952.1|DMEL
OG0004691	LOC6632758|XP_002055856.1|DVIR	alpha-Man-Ib|NP_651667.1|DMEL
OG0004692	LOC6630531|XP_002054806.1|DVIR, LOC116649728|XP_032294649.1|DVIR	CG33111|NP_788725.1|DMEL
OG0004693	LOC6630527|XP_002054804.2|DVIR	CG34355|NP_001247269.1|DMEL
OG0004694	LOC6629491|XP_002052950.2|DVIR	Clbn|NP_001163721.1|DMEL
OG0004695	LOC6632304|XP_002055993.2|DVIR	Tusp|NP_001263014.1|DMEL
OG0004696	LOC6629736|XP_002054140.1|DVIR	CG15696|NP_650921.1|DMEL
OG0004697	LOC6631362|XP_032296002.1|DVIR	CG8924|NP_573091.1|DMEL
OG0004698	LOC6632138|XP_002055390.1|DVIR	Sap30|NP_573162.1|DMEL
OG0004699	LOC6629710|XP_002053072.1|DVIR	CG14688|NP_001097740.1|DMEL
OG0004700	LOC6633036|XP_032289642.1|DVIR	Suv3|NP_649452.3|DMEL
OG0004701	LOC6629416|XP_002053150.1|DVIR	Rab11|NP_477170.1|DMEL
OG0004702	LOC6630767|XP_002054825.2|DVIR	GluProRS|NP_524471.2|DMEL
OG0004703	LOC6630176|XP_015027069.1|DVIR	CG10184|NP_651161.1|DMEL
OG0004704	LOC6630642|XP_002053025.1|DVIR	asp|NP_524488.3|DMEL
OG0004705	LOC6634893|XP_002058481.1|DVIR	CG18542|NP_649928.1|DMEL, CG32939|NP_788618.1|DMEL
OG0004706	LOC6622495|XP_002046422.1|DVIR	ERR|NP_648183.3|DMEL
OG0004707	LOC6629699|XP_002052957.2|DVIR	Rat1|NP_609082.1|DMEL
OG0004708	LOC6630277|XP_002054888.3|DVIR	EMC1|NP_649747.1|DMEL
OG0004709	LOC6634939|XP_002058709.1|DVIR	tsl|NP_524440.2|DMEL
OG0004710	LOC6631208|XP_002054439.1|DVIR	Afti|NP_001356916.1|DMEL
OG0004711	LOC6630225|XP_032295015.1|DVIR	ro|NP_524521.1|DMEL
OG0004712	LOC6630582|XP_002053854.1|DVIR	CG10841|NP_650299.1|DMEL
OG0004713	LOC6635149|XP_002058633.2|DVIR	Myo95E|NP_001027208.1|DMEL
OG0004714	LOC26530937|XP_032295164.1|DVIR	twin|NP_732964.1|DMEL
OG0004715	LOC6634161|XP_002057528.1|DVIR	l_2_34Fd|NP_609711.1|DMEL
OG0004716	LOC6634852|XP_002058642.1|DVIR	Root|NP_651216.2|DMEL
OG0004717	LOC6631317|XP_032295656.1|DVIR	RhoU|NP_001036266.1|DMEL
OG0004718	LOC6628231|XP_002051801.1|DVIR	CG15412|NP_001259996.1|DMEL
OG0004719	LOC6629476|XP_032295555.1|DVIR	cindr|NP_001263129.1|DMEL
OG0004720	LOC6630770|XP_002054828.1|DVIR	CG13603|NP_651200.1|DMEL
OG0004721	LOC6632941|XP_002056128.1|DVIR	mino|NP_651597.1|DMEL
OG0004722	LOC6634876|XP_032295029.1|DVIR	stg|NP_524547.1|DMEL
OG0004723	LOC6634411|XP_002057932.1|DVIR	CG9578|NP_608377.1|DMEL
OG0004724	LOC6631118|XP_002054238.2|DVIR	CG7718|NP_650751.3|DMEL
OG0004725	LOC6632594|XP_002056021.2|DVIR	T48|NP_524522.2|DMEL
OG0004726	LOC6632307|XP_002055996.1|DVIR	CG5639|NP_651570.1|DMEL
OG0004727	LOC6629552|XP_015027072.1|DVIR	CG10175|NP_001287487.1|DMEL
OG0004728	LOC6633124|XP_002056067.1|DVIR	CG12267|NP_650207.1|DMEL
OG0004729	LOC6632023|XP_002055238.1|DVIR	CG11103|NP_001033842.2|DMEL
OG0004730	LOC6627904|XP_002051397.1|DVIR	Aatf|NP_609066.1|DMEL
OG0004731	LOC6630754|XP_002054493.1|DVIR	Smu1|NP_650766.1|DMEL
OG0004732	LOC6630569|XP_002054386.1|DVIR	knk|NP_649981.1|DMEL
OG0004733	LOC6630570|XP_002054387.1|DVIR	m-cup|NP_650607.1|DMEL
OG0004734	LOC6631088|XP_032293627.1|DVIR	CG6678|NP_650996.1|DMEL
OG0004735	LOC6629370|XP_032294949.1|DVIR	RhoGAP100F|NP_001163786.1|DMEL
OG0004736	LOC6631215|XP_032289600.1|DVIR	spg|NP_733258.4|DMEL
OG0004737	LOC6634915|XP_002058675.1|DVIR	hkb|NP_524221.1|DMEL
OG0004738	LOC6634917|XP_032294885.1|DVIR	CG1090|NP_649459.4|DMEL
OG0004739	LOC6630785|XP_002054819.1|DVIR	RanBP3|NP_651178.1|DMEL
OG0004740	LOC6629268|XP_002052975.1|DVIR	sosie|NP_651295.1|DMEL
OG0004741	LOC6635013|XP_002058657.1|DVIR	gwl|NP_524860.2|DMEL
OG0004742	LOC6636199|XP_032290104.1|DVIR	bt|NP_001162825.1|DMEL
OG0004743	LOC6635036|XP_002058615.1|DVIR	GatA|NP_650775.2|DMEL
OG0004744	LOC6627395|XP_002052147.1|DVIR	Uxt|NP_609744.2|DMEL
OG0004745	LOC6633114|XP_032289723.1|DVIR	corto|NP_524231.2|DMEL
OG0004746	LOC6629632|XP_002053334.2|DVIR	CG31368|NP_996198.2|DMEL
OG0004747	LOC6629633|XP_015027207.1|DVIR	mthl5|NP_001287291.1|DMEL
OG0004748	LOC6629635|XP_002053337.2|DVIR	Cad87A|NP_731649.2|DMEL
OG0004749	LOC6629967|XP_002054169.3|DVIR	H|NP_732533.1|DMEL
OG0004750	LOC6630971|XP_002053805.1|DVIR	Cchl|NP_651003.1|DMEL
OG0004751	LOC6633081|XP_015025995.1|DVIR	Atg4b|NP_650452.1|DMEL
OG0004752	LOC6630573|XP_002053922.1|DVIR	CG31076|NP_733184.2|DMEL
OG0004753	LOC6632507|XP_002056012.2|DVIR	CG11089|NP_651305.1|DMEL
OG0004754	LOC6632937|XP_002056124.1|DVIR	Gp93|NP_651601.1|DMEL
OG0004755	LOC6630148|XP_002054179.1|DVIR	EloB|NP_524416.1|DMEL
OG0004756	LOC6630149|XP_032295150.1|DVIR	CG5412|NP_650895.1|DMEL
OG0004757	LOC6632371|XP_015025871.1|DVIR	CG7518|NP_731761.3|DMEL
OG0004758	LOC6629403|XP_002053583.2|DVIR	htl|NP_732286.1|DMEL
OG0004759	LOC6631009|XP_002053953.1|DVIR	Ada2b|NP_001027151.1|DMEL
OG0004760	LOC6634923|XP_002058434.1|DVIR	IFT54|NP_650353.1|DMEL
OG0004761	LOC6632652|XP_002055804.3|DVIR	Keap1|NP_732202.2|DMEL
OG0004762	LOC6628084|XP_002051168.1|DVIR	Ent2|NP_609049.1|DMEL
OG0004763	LOC6632850|XP_002056248.3|DVIR	gl|NP_001262708.1|DMEL
OG0004764	LOC6630006|XP_002054768.1|DVIR	twf|NP_650338.1|DMEL
OG0004765	LOC6630646|XP_002053029.3|DVIR	CG42331|NP_651282.2|DMEL
OG0004766	LOC6630339|XP_002053014.1|DVIR	ash2|NP_788735.1|DMEL
OG0004767	LOC6633029|XP_002056056.1|DVIR	CG1074|NP_649471.3|DMEL
OG0004768	LOC6630980|XP_032290714.1|DVIR	CG14650|NP_649473.1|DMEL
OG0004769	LOC6628467|XP_015028213.2|DVIR	CG9272|NP_610078.2|DMEL
OG0004770	LOC6629364|XP_002053573.1|DVIR	CG7215|NP_650680.1|DMEL
OG0004771	LOC6635220|XP_002058408.1|DVIR	CG7903|NP_651755.2|DMEL
OG0004772	LOC6630048|XP_002054567.2|DVIR	DppIII|NP_731237.1|DMEL
OG0004773	LOC6629767|XP_002054152.1|DVIR	CG31195|NP_732553.2|DMEL
OG0004774	LOC6629762|XP_015026993.1|DVIR	Syp|NP_001262783.1|DMEL
OG0004775	LOC6635111|XP_032295081.1|DVIR	Mpc1|NP_650762.1|DMEL
OG0004776	LOC6636345|XP_002059944.1|DVIR	CG30159|NP_610254.1|DMEL
OG0004777	LOC6629302|XP_002052966.1|DVIR	ND-MLRQ|NP_730777.1|DMEL
OG0004778	LOC6634345|XP_002057473.1|DVIR	mRpS23|NP_723847.1|DMEL
OG0004779	LOC6630779|XP_032295205.1|DVIR	Lsd-1|NP_732904.2|DMEL
OG0004780	LOC6628132|XP_002052927.1|DVIR	ND-B14.5B|NP_608750.1|DMEL
OG0004781	LOC6632548|XP_002055827.3|DVIR	Octbeta3R|NP_001034048.2|DMEL
OG0004782	LOC6630772|XP_002054830.3|DVIR	CG13604|NP_001262894.1|DMEL
OG0004783	LOC6636104|XP_002059646.1|DVIR	l_1_G0469|NP_001096980.2|DMEL
OG0004784	LOC6634952|XP_002058540.1|DVIR	Osi20|NP_649641.1|DMEL
OG0004785	LOC6634903|XP_032295351.1|DVIR	Osi9|NP_649628.2|DMEL
OG0004786	LOC6634906|XP_002058558.1|DVIR	Osi7|NP_649626.1|DMEL
OG0004787	LOC6634908|XP_002058560.1|DVIR	Osi5|NP_649624.1|DMEL
OG0004788	LOC6634909|XP_002058561.1|DVIR	Osi4|NP_001262305.1|DMEL
OG0004789	LOC6634910|XP_032295321.1|DVIR	Osi3|NP_649622.2|DMEL
OG0004790	LOC6630037|XP_002054028.3|DVIR	CG5447|NP_001262986.1|DMEL
OG0004791	LOC6631057|XP_002054223.1|DVIR	Gprk2|NP_476867.1|DMEL
OG0004792	LOC6635100|XP_002058348.1|DVIR	mRpL55|NP_650780.1|DMEL
OG0004793	LOC6631271|XP_032291750.1|DVIR	ca|NP_733309.3|DMEL
OG0004794	LOC6630975|XP_002053863.1|DVIR	omd|NP_650303.1|DMEL
OG0004795	LOC6632425|XP_002056097.2|DVIR	TBC1D5|NP_731780.1|DMEL
OG0004796	LOC6635088|XP_002058418.2|DVIR	Past1|NP_731737.1|DMEL
OG0004797	LOC6630305|XP_032295393.1|DVIR	GABA-B-R2|NP_001287456.1|DMEL
OG0004798	LOC6635182|XP_002058586.1|DVIR	CG11882|NP_651676.1|DMEL
OG0004799	LOC6630955|XP_002053945.1|DVIR	puc|NP_524273.1|DMEL
OG0004800	LOC6629667|XP_032295057.1|DVIR	Npc2b|NP_650331.1|DMEL
OG0004801	LOC6629676|XP_002053659.1|DVIR	Sil1|NP_651356.1|DMEL
OG0004802	LOC26530763|XP_015027823.2|DVIR	Cdk2|NP_524420.1|DMEL
OG0004803	LOC6630153|XP_032295299.1|DVIR	CG10011|NP_651624.2|DMEL
OG0004804	LOC6630979|XP_032290751.1|DVIR	CG31522|NP_001262254.1|DMEL
OG0004805	LOC6629951|XP_032288746.1|DVIR	CG16779|NP_649896.2|DMEL
OG0004806	LOC6634499|XP_002058237.1|DVIR	CG1764|NP_572871.1|DMEL
OG0004807	LOC26530603|XP_015027812.1|DVIR	CG11839|NP_733077.3|DMEL
OG0004808	LOC6632729|XP_002056052.1|DVIR	mtTFB2|NP_649971.1|DMEL
OG0004809	LOC26531304|XP_015027883.1|DVIR	CG17272|NP_650917.1|DMEL
OG0004810	LOC6629765|XP_002054150.2|DVIR	CG17270|NP_650915.1|DMEL
OG0004811	LOC6624427|XP_015030508.1|DVIR	Psn|NP_524184.1|DMEL
OG0004812	LOC6629948|XP_032296718.1|DVIR	ps|NP_001262415.1|DMEL
OG0004813	LOC6629937|XP_002054365.1|DVIR	Ndc1|NP_651191.1|DMEL
OG0004814	LOC6631218|XP_002053961.1|DVIR	FBXO11|NP_649954.1|DMEL
OG0004815	LOC6634391|XP_002058144.2|DVIR	dtn|NP_001284933.1|DMEL
OG0004816	LOC6632166|XP_002055264.3|DVIR	CG11294|NP_572500.1|DMEL
OG0004817	LOC6632122|XP_002055260.2|DVIR	Ppt1|NP_727284.1|DMEL
OG0004818	LOC6629884|XP_002054544.1|DVIR	Arl2|NP_476886.1|DMEL
OG0004819	LOC6630821|XP_002054728.1|DVIR	Ublcp1|NP_651118.1|DMEL
OG0004820	LOC6632726|XP_002056049.3|DVIR	Fancl|NP_649974.1|DMEL
OG0004821	LOC6635218|XP_032294788.1|DVIR	CG7896|NP_651754.1|DMEL
OG0004822	LOC6631205|XP_015027691.1|DVIR	NK7.1|NP_650357.2|DMEL
OG0004823	LOC6635001|XP_002058514.2|DVIR	f-cup|NP_001262544.1|DMEL
OG0004824	LOC6635002|XP_002058515.1|DVIR	ninaB|NP_650307.2|DMEL
OG0004825	LOC6636196|XP_032290148.1|DVIR	myo|NP_726604.1|DMEL
OG0004826	LOC6634967|XP_002058714.2|DVIR	ECSIT|NP_649602.2|DMEL
OG0004827	LOC6634913|XP_002058673.1|DVIR	Skp2|NP_730815.2|DMEL
OG0004828	LOC6630777|XP_002054811.1|DVIR	CG10375|NP_651185.1|DMEL
OG0004829	LOC6635152|XP_002058636.1|DVIR	Slimp|NP_732958.1|DMEL
OG0004830	LOC6630877|XP_002054325.3|DVIR	CG34402|NP_001097756.1|DMEL
OG0004831	LOC6623345|XP_002046129.1|DVIR	CG10467|NP_648026.1|DMEL
OG0004832	LOC6635080|XP_002058726.1|DVIR	Snx3|NP_650214.1|DMEL
OG0004833	LOC6629564|XP_002053652.1|DVIR	noi|NP_477114.1|DMEL
OG0004834	LOC6630787|XP_002054821.1|DVIR	Rpn9|NP_651177.1|DMEL
OG0004835	LOC6630023|XP_002054473.1|DVIR	nau|NP_476650.1|DMEL
OG0004836	LOC6631173|XP_002054303.1|DVIR	wda|NP_651136.1|DMEL
OG0004837	LOC6624582|XP_002048089.1|DVIR	CG4074|NP_649249.2|DMEL
OG0004838	LOC6633110|XP_015025949.1|DVIR	CG42633|NP_001163583.1|DMEL
OG0004839	LOC6632885|XP_002055792.2|DVIR	CG45076|NP_650015.3|DMEL
OG0004840	LOC6630625|XP_002053299.1|DVIR	Dis3|NP_651246.2|DMEL
OG0004841	LOC6628656|XP_002051506.1|DVIR	Rnmt|NP_523568.2|DMEL
OG0004842	LOC6632706|XP_002055829.1|DVIR	CG2006|NP_001189310.1|DMEL
OG0004843	LOC6632844|XP_002056242.1|DVIR	Wdr37|NP_650723.1|DMEL
OG0004844	LOC6632959|XP_002056576.1|DVIR	Ttc30|NP_001097155.2|DMEL
OG0004845	LOC6632958|XP_002056575.1|DVIR	CG12163|NP_730901.1|DMEL
OG0004846	LOC6628381|XP_002052633.2|DVIR	CG3246|NP_608781.2|DMEL
OG0004847	LOC6628380|XP_002052632.1|DVIR	Sec5|NP_608780.1|DMEL
OG0004848	LOC6623991|XP_002048667.1|DVIR	AdSL|NP_650586.2|DMEL
OG0004849	LOC6628923|XP_015028419.1|DVIR	PAPLA1|NP_609185.1|DMEL
OG0004850	LOC6631134|XP_015027468.1|DVIR	Antp|NP_996167.1|DMEL
OG0004851	LOC6631135|XP_002053511.1|DVIR	ftz|NP_477498.1|DMEL
OG0004852	LOC6631282|XP_032291418.1|DVIR	pb|NP_476669.3|DMEL
OG0004853	LOC6626839|XP_002050841.2|DVIR	CG9752|NP_611573.1|DMEL
OG0004854	LOC6623098|XP_015030871.1|DVIR	RhoGAP68F|NP_648552.1|DMEL
OG0004855	LOC26530891|XP_015031662.1|DVIR	Fuca|NP_648472.1|DMEL
OG0004856	LOC6623982|XP_015030488.1|DVIR	Clk|NP_001014576.1|DMEL
OG0004857	LOC6624680|XP_002047151.2|DVIR	Dbx|NP_647677.2|DMEL
OG0004858	LOC6624032|XP_032290321.1|DVIR	pbl|NP_523965.2|DMEL
OG0004859	LOC6623866|XP_002048301.1|DVIR	CG8111|NP_648162.2|DMEL
OG0004860	LOC6624709|XP_002046631.1|DVIR	RpL8|NP_524726.1|DMEL
OG0004861	LOC6622904|XP_032290283.1|DVIR	CG42268|NP_001261648.1|DMEL
OG0004862	LOC6622836|XP_032290626.1|DVIR	CG43897|NP_001261659.1|DMEL
OG0004863	LOC6622549|XP_002047004.2|DVIR	scny|NP_729092.1|DMEL
OG0004864	LOC6622983|XP_002047080.1|DVIR	PMP34|NP_728982.1|DMEL
OG0004865	LOC6633178|XP_002055966.1|DVIR	mRpS22|NP_524537.1|DMEL
OG0004866	LOC6624609|XP_002046990.1|DVIR	Cdc27|NP_648093.2|DMEL
OG0004867	LOC6635969|XP_002059333.1|DVIR	CG13185|NP_001097279.2|DMEL
OG0004868	LOC6635970|XP_002059334.1|DVIR	Pngl|NP_610192.1|DMEL
OG0004869	LOC6626703|XP_002050465.1|DVIR	Tdc1|NP_610226.2|DMEL
OG0004870	LOC6626708|XP_015029187.1|DVIR	Mob4|NP_001246151.1|DMEL
OG0004871	LOC6626467|XP_002050369.3|DVIR	CG11414|NP_611932.2|DMEL
OG0004872	LOC6625267|XP_002050630.1|DVIR	RpL19|NP_476631.1|DMEL
OG0004873	LOC6627557|XP_002052641.1|DVIR	CG7840|NP_609203.1|DMEL
OG0004874	LOC6629571|XP_002054854.2|DVIR	CG5948|NP_651440.1|DMEL
OG0004875	LOC6631701|XP_002054971.2|DVIR	htk|NP_573330.3|DMEL
OG0004876	LOC6631400|XP_002055670.2|DVIR	CG16989|NP_569860.3|DMEL
OG0004877	LOC6623771|XP_002048628.1|DVIR	CG10907|NP_648508.1|DMEL
OG0004878	LOC6626347|XP_002050348.1|DVIR	U2A|NP_610315.1|DMEL
OG0004879	LOC6626141|XP_002050006.2|DVIR	CG4049|NP_611885.3|DMEL
OG0004880	LOC6624724|XP_002048124.1|DVIR	CG7519|NP_649318.1|DMEL
OG0004881	LOC6623604|XP_002047334.1|DVIR	Vps8|NP_648048.1|DMEL
OG0004882	LOC6623249|XP_002047296.1|DVIR	RpL18|NP_648091.1|DMEL
OG0004883	LOC6623147|XP_002047752.2|DVIR	CG1271|NP_647763.1|DMEL
OG0004884	LOC6625585|XP_032292240.1|DVIR	Khc-73|NP_001261000.1|DMEL
OG0004885	LOC6636412|XP_002059868.2|DVIR, LOC116651371|XP_032293494.1|DVIR	Mos|NP_610817.1|DMEL
OG0004886	LOC6627278|XP_002050655.1|DVIR	CG8389|NP_725515.1|DMEL
OG0004887	LOC6625352|XP_002051005.1|DVIR	Ote|NP_476664.2|DMEL
OG0004888	LOC6626821|XP_032292071.1|DVIR	CG15099|NP_001261081.1|DMEL
OG0004889	LOC6626018|XP_015029190.1|DVIR	Pal1|NP_610537.2|DMEL
OG0004890	LOC6625340|XP_002050422.1|DVIR	CG8192|NP_611047.2|DMEL
OG0004891	LOC6633253|XP_032296583.1|DVIR	CG4645|NP_572841.1|DMEL
OG0004892	LOC6624796|XP_015029736.1|DVIR	Rgk2|NP_001286577.1|DMEL
OG0004893	LOC6626289|XP_032292650.1|DVIR	CG4610|NP_611677.1|DMEL
OG0004894	LOC6626076|XP_002048763.1|DVIR	SCCRO3|NP_610828.2|DMEL
OG0004895	LOC6626838|XP_002050840.1|DVIR	bw|NP_523824.1|DMEL
OG0004896	LOC6627124|XP_015029968.1|DVIR	Jabba|NP_001137703.1|DMEL
OG0004897	LOC6627204|XP_002050276.3|DVIR	Mctp|NP_001261078.1|DMEL
OG0004898	LOC6626497|XP_032292441.1|DVIR	14-3-3zeta|NP_476885.2|DMEL
OG0004899	LOC6635927|XP_032291627.1|DVIR	shn|NP_001260883.1|DMEL
OG0004900	LOC6625914|XP_002050429.1|DVIR	CG1371|NP_610551.1|DMEL
OG0004901	LOC6625915|XP_002050430.3|DVIR	egr|NP_724878.2|DMEL
OG0004902	LOC6622353|XP_002046545.1|DVIR	CG12024|NP_647670.3|DMEL
OG0004903	LOC6625867|XP_002050788.1|DVIR	Vps35|NP_726175.3|DMEL
OG0004904	LOC6631190|XP_032294873.1|DVIR	Mettl3|NP_651204.1|DMEL
OG0004905	LOC6625678|XP_015029591.1|DVIR	sax|NP_001246193.1|DMEL
OG0004906	LOC6623196|XP_032290548.1|DVIR	CG4022|NP_648307.1|DMEL
OG0004907	LOC6623413|XP_002047295.2|DVIR	mRpL50|NP_648092.1|DMEL
OG0004908	LOC6624162|XP_002046292.1|DVIR	fng|NP_524191.1|DMEL
OG0004909	LOC6623779|XP_015031075.1|DVIR	Pka-R1|NP_001189150.1|DMEL
OG0004910	LOC6623959|XP_002046284.1|DVIR	CG3618|NP_649262.1|DMEL
OG0004911	LOC6622181|XP_002046838.2|DVIR	Ythdc1|NP_647811.2|DMEL
OG0004912	LOC6623130|XP_002047258.1|DVIR	Cpr67B|NP_648306.1|DMEL
OG0004913	LOC6635839|XP_002059451.1|DVIR	DMAP1|NP_611503.1|DMEL
OG0004914	LOC6635823|XP_002059446.3|DVIR	Fem-1|NP_611508.1|DMEL
OG0004915	LOC6626472|XP_002050374.1|DVIR, LOC116649726|XP_032289795.1|DVIR	CG13585|NP_611928.1|DMEL
OG0004916	LOC6624853|XP_002050854.3|DVIR	DAT|NP_001261026.1|DMEL
OG0004917	LOC6622231|XP_002046355.2|DVIR	Nf-YA|NP_648313.1|DMEL
OG0004918	LOC6624140|XP_032290929.1|DVIR	MTF-1|NP_001097560.1|DMEL
OG0004919	LOC6629745|XP_002053887.1|DVIR	CG11539|NP_651877.1|DMEL
OG0004920	LOC6622977|XP_002048482.2|DVIR	Grasp65|NP_649160.1|DMEL
OG0004921	LOC6624610|XP_032291031.1|DVIR	Sh3beta|NP_001189057.1|DMEL
OG0004922	LOC6623342|XP_002046751.1|DVIR	RpL14|NP_523975.1|DMEL
OG0004923	LOC6624308|XP_002046344.1|DVIR	TfIIEbeta|NP_523923.1|DMEL
OG0004924	LOC6623498|XP_002046149.1|DVIR	Prdm13|NP_648032.1|DMEL
OG0004925	LOC6623307|XP_002046115.3|DVIR	Trh|NP_612080.1|DMEL
OG0004926	LOC6623484|XP_002046165.1|DVIR	CG8519|NP_648054.2|DMEL
OG0004927	LOC6623485|XP_015031016.1|DVIR	Rdl|NP_001261617.1|DMEL
OG0004928	LOC6626947|XP_015029034.1|DVIR	tn|NP_001137707.1|DMEL
OG0004929	LOC6622740|XP_015030934.1|DVIR	Ptpmeg|NP_612031.3|DMEL
OG0004930	LOC6635962|XP_032291698.1|DVIR	MCPH1|NP_001163123.1|DMEL
OG0004931	LOC6635842|XP_002059454.1|DVIR	CG11110|NP_611501.1|DMEL
OG0004932	LOC6623532|XP_032290834.1|DVIR	Dis3l2|NP_728490.1|DMEL
OG0004933	LOC6625181|XP_032291968.1|DVIR	Cdk4|NP_477196.1|DMEL
OG0004934	LOC6635400|XP_002058843.1|DVIR	or|NP_536793.1|DMEL
OG0004935	LOC6625079|XP_002050984.1|DVIR	Dp1|NP_523781.2|DMEL
OG0004936	LOC6636594|XP_032291410.1|DVIR	Tie|NP_523928.1|DMEL
OG0004937	LOC6623440|XP_002047298.2|DVIR	CG7376|NP_648034.1|DMEL
OG0004938	LOC6622439|XP_002048189.2|DVIR	CG7457|NP_648150.1|DMEL
OG0004939	LOC6622462|XP_002047505.1|DVIR	fal|NP_001137974.1|DMEL
OG0004940	LOC6622133|XP_002047513.3|DVIR	CG32206|NP_788538.2|DMEL
OG0004941	LOC6623296|XP_032290830.1|DVIR	elg1|NP_996103.1|DMEL
OG0004942	LOC6623672|XP_002047388.1|DVIR	Msr-110|NP_729078.1|DMEL
OG0004943	LOC6624660|XP_002046592.1|DVIR	DNApol-alpha50|NP_523972.2|DMEL
OG0004944	LOC6623558|XP_002046616.2|DVIR	CG42304|NP_728769.2|DMEL
OG0004945	LOC6625718|XP_032291925.1|DVIR	CG15237|NP_610238.2|DMEL
OG0004946	LOC6624632|XP_002047612.2|DVIR	CG7611|NP_649326.1|DMEL
OG0004947	LOC6622048|XP_002046381.1|DVIR	RpL23A|NP_001356972.1|DMEL
OG0004948	LOC6624312|XP_032290890.1|DVIR	CG13930|NP_647645.1|DMEL
OG0004949	LOC6624505|XP_032290887.1|DVIR	CG7991|NP_647649.2|DMEL
OG0004950	LOC6627338|XP_002052235.1|DVIR	CG34453|NP_001097458.2|DMEL
OG0004951	LOC6632938|XP_032289671.1|DVIR	mfrn|NP_651600.1|DMEL
OG0004952	LOC6622351|XP_002046966.1|DVIR	thoc6|NP_648557.1|DMEL
OG0004953	LOC6623585|XP_002046183.1|DVIR	PDCD-5|NP_648848.1|DMEL
OG0004954	LOC6623659|XP_002046181.1|DVIR	l_3_72Dn|NP_001261930.1|DMEL
