Orthogroup	DVIR.longest_only	DFIC.longest_only
OG0006348	LOC6636694|XP_015023787.1|DVIR	LOC108097265|XP_017054950.1|DFIC
OG0006349	LOC6631500|XP_002055007.1|DVIR	LOC108097239|XP_017054902.1|DFIC
OG0006350	LOC6632219|XP_002055887.2|DVIR	LOC108088545|XP_017041880.1|DFIC
OG0006351	LOC6636136|XP_002059530.1|DVIR	LOC108097674|XP_017055619.1|DFIC
OG0006352	LOC6626094|XP_002049403.1|DVIR	LOC108086761|XP_017039289.1|DFIC
OG0006353	LOC6633177|XP_032289583.1|DVIR	LOC108097792|XP_017055812.1|DFIC
OG0006354	LOC6630058|XP_015026957.1|DVIR	LOC108095796|XP_017052546.1|DFIC
OG0006355	LOC6632070|XP_002055037.2|DVIR	LOC108097571|XP_017055444.1|DFIC
OG0006356	LOC6633719|XP_002057084.1|DVIR	LOC108097161|XP_017054780.1|DFIC
OG0006357	LOC6634549|XP_015025109.1|DVIR	LOC108092786|XP_017048031.1|DFIC
OG0006358	LOC6622244|XP_002046369.3|DVIR	LOC108100480|XP_017059902.1|DFIC
OG0006359	LOC6634886|XP_002058505.1|DVIR	LOC108097115|XP_017054695.1|DFIC
OG0006360	LOC6634817|XP_032296293.1|DVIR	LOC108097388|XP_017055129.1|DFIC
OG0006361	LOC6633190|XP_002056677.1|DVIR	LOC108091827|XP_017046694.1|DFIC
OG0006362	LOC6633329|XP_015025461.1|DVIR	LOC108092904|XP_017048244.1|DFIC
OG0006363	LOC6635421|XP_032295484.1|DVIR	LOC108094345|XP_017050380.1|DFIC
OG0006364	LOC26531744|XP_015028981.1|DVIR	LOC108093508|XP_017049088.1|DFIC
OG0006365	LOC6631957|XP_002055220.1|DVIR	LOC108098147|XP_017056362.1|DFIC
OG0006366	LOC6631902|XP_002055214.3|DVIR	LOC108098153|XP_017056372.1|DFIC
OG0006367	LOC6631391|XP_032295916.1|DVIR	LOC108097447|XP_017055207.1|DFIC
OG0006368	LOC6629832|XP_002054532.1|DVIR	LOC108099419|XP_017058435.1|DFIC
OG0006369	LOC6629835|XP_032295362.1|DVIR	LOC108099384|XP_017058372.1|DFIC
OG0006371	LOC6630193|XP_002054094.1|DVIR	LOC108086790|XP_017039319.1|DFIC
OG0006372	LOC6630243|XP_032292516.1|DVIR	LOC108086606|XP_017039068.1|DFIC
OG0006373	LOC6631710|XP_032295871.1|DVIR	LOC108094598|XP_017050738.1|DFIC
OG0006374	LOC6633635|XP_002057279.1|DVIR	LOC108097920|XP_017055952.1|DFIC
OG0006375	LOC6633746|XP_002057031.1|DVIR	LOC108094626|XP_017050802.1|DFIC
OG0006376	LOC6631829|XP_002055471.1|DVIR	LOC108097591|XP_017055476.1|DFIC
OG0006377	LOC6632169|XP_002055267.1|DVIR	LOC108088633|XP_017042040.1|DFIC
OG0006378	LOC6632258|XP_032288762.1|DVIR	LOC108088452|XP_017041720.1|DFIC
OG0006379	LOC6633674|XP_002056933.1|DVIR	LOC108094587|XP_017050694.1|DFIC
OG0006380	LOC6634532|XP_002057961.1|DVIR	LOC108091351|XP_017045993.1|DFIC
OG0006381	LOC6636103|XP_002059645.1|DVIR	LOC108097584|XP_017055462.1|DFIC
OG0006382	LOC6633830|XP_002057109.1|DVIR	LOC108095613|XP_017052267.1|DFIC
OG0006383	LOC6634643|XP_002058042.3|DVIR	LOC108095524|XP_017052130.1|DFIC
OG0006384	LOC6633862|XP_002056964.1|DVIR	LOC108095622|XP_017052278.1|DFIC
OG0006385	LOC6630057|XP_002054279.1|DVIR	LOC108095793|XP_017052543.1|DFIC
OG0006386	LOC6627450|XP_002052472.1|DVIR	LOC108088159|XP_017041312.1|DFIC
OG0006387	LOC6629494|XP_002054514.1|DVIR	LOC108099518|XP_017058572.1|DFIC
OG0006388	LOC6633524|XP_002057072.1|DVIR	LOC108092873|XP_017048198.1|DFIC
OG0006389	LOC6633525|XP_002057073.1|DVIR	LOC108092871|XP_017048196.1|DFIC
OG0006390	LOC6630362|XP_002054898.1|DVIR	LOC108087232|XP_017040007.1|DFIC
OG0006391	LOC6632470|XP_002056171.1|DVIR	LOC108087078|XP_017039746.1|DFIC
OG0006392	LOC6633391|XP_002056802.1|DVIR	LOC108097007|XP_017054495.1|DFIC
OG0006393	LOC6627729|XP_002051746.2|DVIR	LOC108098265|XP_017056552.1|DFIC
OG0006394	LOC6630546|XP_002054417.1|DVIR	LOC108092085|XP_017047059.1|DFIC
OG0006395	LOC6632819|XP_002055906.1|DVIR	LOC108099520|XP_017058575.1|DFIC
OG0006396	LOC6634825|XP_002058214.1|DVIR	LOC108097636|XP_017055555.1|DFIC
OG0006397	LOC6634721|XP_002058320.3|DVIR	LOC108091315|XP_017045934.1|DFIC
OG0006398	LOC6634534|XP_002057963.1|DVIR	LOC108097249|XP_017054919.1|DFIC
OG0006399	LOC6633849|XP_002057201.1|DVIR	LOC108094620|XP_017050792.1|DFIC
OG0006400	LOC6633850|XP_002057202.1|DVIR	LOC108094619|XP_017050791.1|DFIC
OG0006401	LOC6622831|XP_032290925.1|DVIR	LOC108088329|XP_017041557.1|DFIC
OG0006402	LOC6629417|XP_002053151.3|DVIR	LOC108098651|XP_017057216.1|DFIC
OG0006403	LOC6632964|XP_032289720.1|DVIR	LOC108098483|XP_017056883.1|DFIC
OG0006404	LOC6632963|XP_002056353.2|DVIR	LOC108102022|XP_017062111.1|DFIC
OG0006405	LOC6622259|XP_032290452.1|DVIR	LOC108095454|XP_017052058.1|DFIC
OG0006406	LOC6630221|XP_002054795.1|DVIR	LOC108097748|XP_017055746.1|DFIC
OG0006407	LOC6635540|XP_002059087.1|DVIR	LOC108088636|XP_017042043.1|DFIC
OG0006408	LOC6634424|XP_002057936.1|DVIR	LOC108088689|XP_017042118.1|DFIC
OG0006409	LOC6633666|XP_002056925.1|DVIR	LOC108101709|XP_017061636.1|DFIC
OG0006410	LOC6633684|XP_002057289.2|DVIR	LOC108095357|XP_017051927.1|DFIC
OG0006411	LOC6636657|XP_002060135.1|DVIR	LOC108098139|XP_017056352.1|DFIC
OG0006412	LOC6634920|XP_002058680.1|DVIR	LOC108095933|XP_017052759.1|DFIC
OG0006413	LOC6631035|XP_015027593.1|DVIR, LOC116650264|XP_032289393.1|DVIR	LOC108095859|XP_017052647.1|DFIC
OG0006414	LOC6630210|XP_032294108.1|DVIR	LOC108099610|XP_017058722.1|DFIC
OG0006415	LOC6631336|XP_002055773.1|DVIR	LOC108097552|XP_017055398.1|DFIC
OG0006416	LOC6636060|XP_002059591.2|DVIR	LOC108095321|XP_017051888.1|DFIC
OG0006417	LOC6634123|XP_002057724.1|DVIR	LOC108092433|XP_017047504.1|DFIC
OG0006418	LOC6631798|XP_002055377.2|DVIR	LOC108098115|XP_017056319.1|DFIC
OG0006419	LOC6631059|XP_002054225.1|DVIR	LOC108086858|XP_017039400.1|DFIC
OG0006420	LOC6630776|XP_002054810.1|DVIR	LOC108087294|XP_017040093.1|DFIC
OG0006421	LOC6627988|XP_032293714.1|DVIR	LOC108093448|XP_017049003.1|DFIC
OG0006422	LOC6627995|XP_002051432.1|DVIR	LOC108091501|XP_017046267.1|DFIC
OG0006423	LOC6630564|XP_002054381.1|DVIR	LOC108099407|XP_017058410.1|DFIC
OG0006424	LOC6630565|XP_002054382.1|DVIR	LOC108099409|XP_017058412.1|DFIC
OG0006425	LOC6630562|XP_002054379.1|DVIR	LOC108099568|XP_017058655.1|DFIC
OG0006426	LOC6630075|XP_002054378.1|DVIR	LOC108099567|XP_017058654.1|DFIC
OG0006427	LOC6633219|XP_002055984.1|DVIR	LOC108095884|XP_017052684.1|DFIC
OG0006428	LOC6635143|XP_015024890.1|DVIR	LOC108098618|XP_017057174.1|DFIC
OG0006429	LOC6631189|XP_015026836.1|DVIR	LOC108087130|XP_017039816.1|DFIC
OG0006431	LOC6630989|XP_002053234.1|DVIR	LOC108088490|XP_017041798.1|DFIC
OG0006432	LOC6635083|XP_032289355.1|DVIR	LOC108087926|XP_017041001.1|DFIC
OG0006433	LOC6630524|XP_002054802.1|DVIR	LOC108087207|XP_017039961.1|DFIC
OG0006434	LOC6629126|XP_002052392.2|DVIR	LOC108089128|XP_017042732.1|DFIC
OG0006435	LOC6632232|XP_032288907.1|DVIR	LOC108088495|XP_017041809.1|DFIC
OG0006436	LOC6622359|XP_002048530.1|DVIR	LOC108097877|XP_017055901.1|DFIC
OG0006437	LOC6631784|XP_032295726.1|DVIR	LOC108102207|XP_017062400.1|DFIC
OG0006438	LOC6627770|XP_002052832.1|DVIR	LOC108091539|XP_017046292.1|DFIC
OG0006439	LOC6630374|XP_002054349.1|DVIR	LOC108087042|XP_017039707.1|DFIC
OG0006440	LOC6630373|XP_002054348.2|DVIR	LOC108087043|XP_017039708.1|DFIC
OG0006441	LOC6635173|XP_002058577.2|DVIR	LOC108091719|XP_017046552.1|DFIC
OG0006442	LOC6629405|XP_002053062.1|DVIR	LOC108099619|XP_017058730.1|DFIC
OG0006443	LOC6629315|XP_032291458.1|DVIR	LOC108091795|XP_017046647.1|DFIC
OG0006444	LOC6633077|XP_002056149.1|DVIR	LOC108097726|XP_017055714.1|DFIC
OG0006445	LOC6631447|XP_002054958.3|DVIR	LOC108097314|XP_017055020.1|DFIC
OG0006446	LOC6629860|XP_002052946.2|DVIR	LOC108095930|XP_017052756.1|DFIC
OG0006447	LOC6629490|XP_032288945.1|DVIR	LOC108095998|XP_017052833.1|DFIC
OG0006448	LOC6635058|XP_002058625.1|DVIR	LOC108092179|XP_017047192.1|DFIC
OG0006449	LOC6635061|XP_032294942.1|DVIR	LOC108091869|XP_017046738.1|DFIC
OG0006450	LOC6627982|XP_002052694.1|DVIR	LOC108090618|XP_017044884.1|DFIC
OG0006451	LOC6635462|XP_015024614.1|DVIR	LOC108088643|XP_017042049.1|DFIC
OG0006452	LOC6628991|XP_002052122.1|DVIR	LOC108095785|XP_017052530.1|DFIC
OG0006453	LOC6623547|XP_002046882.1|DVIR	LOC108099860|XP_017058996.1|DFIC
OG0006454	LOC6635562|XP_002059036.2|DVIR	LOC108097294|XP_017054997.1|DFIC
OG0006455	LOC6634996|XP_032294886.1|DVIR	LOC108098536|XP_017057006.1|DFIC
OG0006456	LOC6629919|XP_002054553.1|DVIR	LOC108098535|XP_017057005.1|DFIC
OG0006457	LOC6632249|XP_002056078.1|DVIR	LOC108091645|XP_017046437.1|DFIC
OG0006459	LOC6629638|XP_032294973.1|DVIR	LOC108099486|XP_017058535.1|DFIC
OG0006460	LOC6634858|XP_002058648.1|DVIR	LOC108091953|XP_017046839.1|DFIC
OG0006461	LOC6635203|XP_002058478.2|DVIR	LOC108098611|XP_017057163.1|DFIC
OG0006462	LOC6630028|XP_002054478.3|DVIR	LOC108087104|XP_017039775.1|DFIC
OG0006463	LOC6631019|XP_032294778.1|DVIR	LOC108097625|XP_017055539.1|DFIC
OG0006464	LOC6624062|XP_002048116.1|DVIR	LOC108100617|XP_017060097.1|DFIC
OG0006465	LOC6636125|XP_032295508.1|DVIR	LOC108097188|XP_017054820.1|DFIC
OG0006466	LOC6632204|XP_002055518.1|DVIR	LOC108097009|XP_017054497.1|DFIC
OG0006467	LOC6634974|XP_002058422.1|DVIR	LOC108088061|XP_017041190.1|DFIC
OG0006468	LOC6635147|XP_002058631.1|DVIR	LOC108092208|XP_017047226.1|DFIC
OG0006469	LOC6634555|XP_002057972.1|DVIR	LOC108097544|XP_017055386.1|DFIC
OG0006470	LOC6622108|XP_002048185.1|DVIR	LOC108089560|XP_017043393.1|DFIC
OG0006471	LOC6634851|XP_002058641.1|DVIR	LOC108092038|XP_017046966.1|DFIC
OG0006472	LOC6634853|XP_002058643.1|DVIR	LOC108092037|XP_017046965.1|DFIC
OG0006473	LOC6622833|XP_015031226.1|DVIR	LOC108087546|XP_017040450.1|DFIC
OG0006474	LOC6625658|XP_002049008.1|DVIR	LOC108090561|XP_017044793.1|DFIC
OG0006475	LOC6634948|XP_002058536.2|DVIR	LOC108091821|XP_017046687.1|DFIC
OG0006476	LOC6633571|XP_002057075.1|DVIR	LOC108092964|XP_017048339.1|DFIC
OG0006477	LOC6631645|XP_032296171.1|DVIR	LOC108097342|XP_017055067.1|DFIC
OG0006478	LOC6630768|XP_002054826.2|DVIR	LOC108087337|XP_017040162.1|DFIC
OG0006479	LOC6630769|XP_032294892.1|DVIR	LOC108087141|XP_017039835.1|DFIC
OG0006480	LOC6625679|XP_002048797.1|DVIR	LOC108101553|XP_017061437.1|DFIC
OG0006481	LOC6627862|XP_002052281.1|DVIR	LOC108093501|XP_017049080.1|DFIC
OG0006482	LOC6630480|XP_032294006.1|DVIR	LOC108086564|XP_017039010.1|DFIC
OG0006483	LOC6632509|XP_002056014.2|DVIR	LOC108095901|XP_017052712.1|DFIC
OG0006484	LOC6632510|XP_015025912.1|DVIR	LOC108095900|XP_017052710.1|DFIC
OG0006485	LOC6632784|XP_002055866.1|DVIR	LOC108097730|XP_017055720.1|DFIC
OG0006486	LOC6629952|XP_002053610.1|DVIR	LOC108098772|XP_017057392.1|DFIC
OG0006487	LOC6630567|XP_002054384.1|DVIR	LOC108098839|XP_017057489.1|DFIC
OG0006488	LOC6622953|XP_002047086.1|DVIR	LOC108099164|XP_017058001.1|DFIC
OG0006489	LOC6631216|XP_002053959.3|DVIR	LOC108097574|XP_017055449.1|DFIC
OG0006490	LOC6632998|XP_002056356.1|DVIR	LOC108098589|XP_017057125.1|DFIC
OG0006491	LOC6628337|XP_002052668.1|DVIR	LOC108096104|XP_017052973.1|DFIC, LOC108096061|XP_017052909.1|DFIC
OG0006492	LOC6629423|XP_002054355.1|DVIR	LOC108090199|XP_017044276.1|DFIC
OG0006493	LOC6631955|XP_032295211.1|DVIR	LOC108098051|XP_017056220.1|DFIC
OG0006494	LOC6633723|XP_032296597.1|DVIR	LOC108094638|XP_017050823.1|DFIC
OG0006495	LOC6635289|XP_002058799.2|DVIR	LOC108094715|XP_017050941.1|DFIC
OG0006496	LOC6634850|XP_002058640.1|DVIR	LOC108092034|XP_017046964.1|DFIC
OG0006497	LOC6632409|XP_002056205.1|DVIR	LOC108087219|XP_017039982.1|DFIC
OG0006498	LOC6632411|XP_002056207.2|DVIR	LOC108087358|XP_017040187.1|DFIC
OG0006499	LOC6631040|XP_032294893.1|DVIR	LOC108086818|XP_017039350.1|DFIC
OG0006500	LOC6628852|XP_032293426.1|DVIR	LOC108089172|XP_017042797.1|DFIC
OG0006501	LOC6633176|XP_002056158.2|DVIR	LOC108097627|XP_017055540.1|DFIC
OG0006502	LOC6632432|XP_002056162.1|DVIR	LOC108099332|XP_017058295.1|DFIC
OG0006503	LOC6632434|XP_002056164.2|DVIR	LOC108099335|XP_017058298.1|DFIC
OG0006504	LOC6632435|XP_002056165.1|DVIR	LOC108099334|XP_017058296.1|DFIC
OG0006505	LOC6632816|XP_002055903.1|DVIR	LOC108088526|XP_017041858.1|DFIC
OG0006507	LOC6632944|XP_032289845.1|DVIR	LOC108092205|XP_017047222.1|DFIC
OG0006508	LOC6632946|XP_002056769.2|DVIR	LOC108092136|XP_017047133.1|DFIC
OG0006509	LOC6634458|XP_002057946.2|DVIR	LOC108094705|XP_017050933.1|DFIC
OG0006510	LOC6631136|XP_002053032.1|DVIR	LOC108087211|XP_017039967.1|DFIC
OG0006511	LOC6632373|XP_002056203.2|DVIR	LOC108087215|XP_017039978.1|DFIC
OG0006512	LOC6629962|XP_032295048.1|DVIR	LOC108093357|XP_017048860.1|DFIC
OG0006513	LOC6632368|XP_032289533.1|DVIR	LOC108087121|XP_017039792.1|DFIC
OG0006514	LOC6631145|XP_002054248.1|DVIR	LOC108095816|XP_017052578.1|DFIC
OG0006515	LOC6631148|XP_002054251.1|DVIR	LOC108087938|XP_017041015.1|DFIC
OG0006516	LOC6630601|XP_032288781.1|DVIR	LOC108099669|XP_017058792.1|DFIC
OG0006517	LOC6630599|XP_002053018.1|DVIR	LOC108099469|XP_017058511.1|DFIC
OG0006518	LOC6630600|XP_032296737.1|DVIR	LOC108099326|XP_017058252.1|DFIC
OG0006519	LOC6630598|XP_002053017.2|DVIR	LOC108099470|XP_017058512.1|DFIC
OG0006520	LOC6635086|XP_002058416.1|DVIR	LOC108088415|XP_017041662.1|DFIC
OG0006521	LOC6630164|XP_002054784.1|DVIR	LOC108092131|XP_017047123.1|DFIC
OG0006522	LOC6635224|XP_002058412.2|DVIR	LOC108088413|XP_017041660.1|DFIC
OG0006523	LOC6633083|XP_002055961.1|DVIR	LOC108097491|XP_017055287.1|DFIC
OG0006524	LOC6627292|XP_002052464.2|DVIR	LOC108088190|XP_017041379.1|DFIC
OG0006525	LOC6634761|XP_032296444.1|DVIR	LOC108097409|XP_017055156.1|DFIC
OG0006526	LOC6635128|XP_002058545.1|DVIR	LOC108091762|XP_017046596.1|DFIC
OG0006527	LOC6635129|XP_002058546.1|DVIR	LOC108091836|XP_017046705.1|DFIC
OG0006528	LOC6635130|XP_002058547.1|DVIR	LOC108091737|XP_017046570.1|DFIC
OG0006529	LOC6635132|XP_002058549.1|DVIR	LOC108091760|XP_017046593.1|DFIC
OG0006530	LOC6635134|XP_002058551.3|DVIR	LOC108091730|XP_017046562.1|DFIC
OG0006531	LOC6634905|XP_032295297.1|DVIR	LOC108091758|XP_017046590.1|DFIC
OG0006532	LOC6634912|XP_002058564.2|DVIR	LOC108091825|XP_017046692.1|DFIC
OG0006533	LOC6626885|XP_032292805.1|DVIR	LOC108090650|XP_017044917.1|DFIC
OG0006534	LOC6633078|XP_002055956.1|DVIR	LOC108097243|XP_017054913.1|DFIC
OG0006535	LOC6635009|XP_032295176.1|DVIR	LOC108087197|XP_017039947.1|DFIC
OG0006536	LOC6630306|XP_002054191.1|DVIR	LOC108091783|XP_017046627.1|DFIC
OG0006537	LOC6631110|XP_002054134.1|DVIR	LOC108095798|XP_017052551.1|DFIC
OG0006538	LOC6629787|XP_015026850.1|DVIR	LOC108088433|XP_017041690.1|DFIC
OG0006539	LOC6634867|XP_002058702.1|DVIR	LOC108102295|XP_017062547.1|DFIC
OG0006540	LOC6630408|XP_002054196.2|DVIR	LOC108099441|XP_017058468.1|DFIC
OG0006541	LOC6634962|XP_032294884.1|DVIR	LOC108086592|XP_017039050.1|DFIC
OG0006542	LOC6634963|XP_002058597.1|DVIR	LOC108086593|XP_017039051.1|DFIC
OG0006543	LOC6630576|XP_002053925.3|DVIR	LOC108095818|XP_017052579.1|DFIC
OG0006544	LOC6632869|XP_002056555.1|DVIR	LOC108098519|XP_017056977.1|DFIC
OG0006545	LOC6632185|XP_002055640.1|DVIR	LOC108092851|XP_017048161.1|DFIC
OG0006546	LOC6635156|XP_002058350.2|DVIR	LOC108091653|XP_017046447.1|DFIC
OG0006547	LOC6630338|XP_002053013.3|DVIR	LOC108099320|XP_017058241.1|DFIC
OG0006548	LOC6632246|XP_002056075.1|DVIR	LOC108091683|XP_017046494.1|DFIC
OG0006549	LOC6629511|XP_002053171.1|DVIR	LOC108087035|XP_017039697.1|DFIC
OG0006550	LOC6629749|XP_002053891.1|DVIR	LOC108100763|XP_017060289.1|DFIC
OG0006551	LOC6631343|XP_002055780.1|DVIR	LOC108088735|XP_017042174.1|DFIC
OG0006552	LOC6631340|XP_002055777.1|DVIR	LOC108088704|XP_017042135.1|DFIC
OG0006553	LOC6630579|XP_002053928.1|DVIR	LOC108086577|XP_017039023.1|DFIC
OG0006554	LOC6635073|XP_032295030.1|DVIR	LOC108098499|XP_017056907.1|DFIC
OG0006555	LOC6634969|XP_002058716.1|DVIR	LOC108098581|XP_017057108.1|DFIC
OG0006556	LOC6635005|XP_002058518.1|DVIR	LOC108091925|XP_017046799.1|DFIC
OG0006557	LOC6630559|XP_002053277.1|DVIR	LOC108102064|XP_017062193.1|DFIC
OG0006558	LOC6630314|XP_032294014.1|DVIR	LOC108091661|XP_017046458.1|DFIC
OG0006559	LOC6629921|XP_002054555.1|DVIR	LOC108098883|XP_017057559.1|DFIC
OG0006560	LOC6631268|XP_032290575.1|DVIR	LOC108088402|XP_017041645.1|DFIC
OG0006561	LOC6631269|XP_002053821.1|DVIR	LOC108088401|XP_017041644.1|DFIC
OG0006562	LOC6630619|XP_032293993.1|DVIR	LOC108086578|XP_017039024.1|DFIC
OG0006563	LOC6629928|XP_002054329.1|DVIR	LOC108087977|XP_017041067.1|DFIC
OG0006564	LOC6629930|XP_032294959.1|DVIR	LOC108088072|XP_017041210.1|DFIC
OG0006565	LOC6629982|XP_032294992.1|DVIR	LOC108087029|XP_017039685.1|DFIC
OG0006566	LOC6630401|XP_032295248.1|DVIR	LOC108091987|XP_017046888.1|DFIC
OG0006567	LOC6629309|XP_002052973.3|DVIR	LOC108091666|XP_017046469.1|DFIC
OG0006568	LOC6630925|XP_032294779.1|DVIR	LOC108091665|XP_017046468.1|DFIC
OG0006569	LOC6624704|XP_002047198.1|DVIR	LOC108093254|XP_017048719.1|DFIC
OG0006570	LOC6632954|XP_002056571.1|DVIR	LOC108090180|XP_017044253.1|DFIC
OG0006571	LOC6629689|XP_002053970.1|DVIR	LOC108099562|XP_017058639.1|DFIC
OG0006572	LOC26530805|XP_015026263.1|DVIR	LOC108098769|XP_017057390.1|DFIC
OG0006573	LOC6633201|XP_002056688.1|DVIR	LOC108091807|XP_017046662.1|DFIC
OG0006574	LOC6631137|XP_032288736.1|DVIR	LOC108087300|XP_017040101.1|DFIC
OG0006575	LOC6632719|XP_002055830.1|DVIR	LOC108086601|XP_017039061.1|DFIC
OG0006576	LOC6629272|XP_032288728.1|DVIR	LOC108099538|XP_017058599.1|DFIC
OG0006577	LOC6632785|XP_002055867.2|DVIR	LOC108097729|XP_017055719.1|DFIC
OG0006578	LOC6629271|XP_015027295.1|DVIR	LOC108099537|XP_017058597.1|DFIC
OG0006579	LOC6628147|XP_002052434.1|DVIR	LOC108100959|XP_017060599.1|DFIC
OG0006580	LOC6630496|XP_002054390.1|DVIR	LOC108092166|XP_017047178.1|DFIC
OG0006581	LOC6632957|XP_002056574.2|DVIR	LOC108090239|XP_017044325.1|DFIC
OG0006582	LOC6629286|XP_002054694.1|DVIR	LOC108092110|XP_017047098.1|DFIC
OG0006583	LOC6630693|XP_032295319.1|DVIR	LOC108092069|XP_017047025.1|DFIC
OG0006584	LOC6628378|XP_002052630.1|DVIR	LOC108092506|XP_017047613.1|DFIC
OG0006585	LOC6628924|XP_015028714.1|DVIR	LOC108092648|XP_017047786.1|DFIC, LOC108100526|XP_017059978.1|DFIC
OG0006586	LOC6635222|XP_002058410.1|DVIR	LOC108088420|XP_017041671.1|DFIC
OG0006587	LOC6635221|XP_002058409.1|DVIR	LOC108088416|XP_017041664.1|DFIC
OG0006588	LOC6632296|XP_032288889.1|DVIR	LOC108097590|XP_017055479.1|DFIC
OG0006589	LOC6631160|XP_032291524.1|DVIR	LOC108089091|XP_017042693.1|DFIC
OG0006590	LOC6631166|XP_032290320.1|DVIR	LOC108089098|XP_017042701.1|DFIC
OG0006591	LOC6623888|XP_002048268.2|DVIR	LOC108093067|XP_017048466.1|DFIC
OG0006592	LOC6632730|XP_002056053.1|DVIR	LOC108098820|XP_017057462.1|DFIC
OG0006593	LOC6632731|XP_002056054.2|DVIR	LOC108098817|XP_017057460.1|DFIC
OG0006594	LOC6623327|XP_002047290.3|DVIR	LOC108087507|XP_017040394.1|DFIC
OG0006595	LOC6625001|XP_032292332.1|DVIR	LOC108093993|XP_017049903.1|DFIC
OG0006596	LOC6626951|XP_032292488.1|DVIR	LOC108095156|XP_017051583.1|DFIC
OG0006597	LOC6624659|XP_015030892.1|DVIR	LOC108099101|XP_017057910.1|DFIC
OG0006598	LOC6634138|XP_002057424.2|DVIR	LOC108089207|XP_017042846.1|DFIC
OG0006599	LOC6623577|XP_002047808.1|DVIR	LOC108099918|XP_017059075.1|DFIC
OG0006600	LOC6622990|XP_015031142.1|DVIR	LOC108086979|XP_017039584.1|DFIC
OG0006601	LOC6623236|XP_002046735.1|DVIR	LOC108089645|XP_017043502.1|DFIC
OG0006602	LOC6623315|XP_002046736.1|DVIR	LOC108089646|XP_017043503.1|DFIC
OG0006603	LOC6623228|XP_002046737.1|DVIR	LOC108089592|XP_017043439.1|DFIC
OG0006604	LOC6622447|XP_002047129.2|DVIR	LOC108089317|XP_017042983.1|DFIC
OG0006605	LOC6633638|XP_002056832.1|DVIR	LOC108097382|XP_017055122.1|DFIC
OG0006606	LOC6623595|XP_002047337.2|DVIR	LOC108093087|XP_017048504.1|DFIC
OG0006607	LOC6622699|XP_002047226.1|DVIR	LOC108089729|XP_017043595.1|DFIC
OG0006608	LOC6632580|XP_002056745.1|DVIR	LOC108090216|XP_017044298.1|DFIC
OG0006609	LOC6630229|XP_002054569.1|DVIR	LOC108097733|XP_017055723.1|DFIC
OG0006610	LOC6624407|XP_032291181.1|DVIR	LOC108089504|XP_017043298.1|DFIC
OG0006611	LOC6624494|XP_015031268.1|DVIR	LOC108100648|XP_017060143.1|DFIC
OG0006612	LOC6624503|XP_002047156.1|DVIR	LOC108100183|XP_017059441.1|DFIC
OG0006613	LOC6624567|XP_002047155.1|DVIR	LOC108100683|XP_017060188.1|DFIC
OG0006614	LOC6624337|XP_002047154.1|DVIR	LOC108100680|XP_017060183.1|DFIC
OG0006615	LOC6624083|XP_002047150.1|DVIR	LOC108100631|XP_017060123.1|DFIC
OG0006616	LOC6623103|XP_002046788.2|DVIR	LOC108093653|XP_017049314.1|DFIC
OG0006617	LOC6623543|XP_002046816.1|DVIR	LOC108099909|XP_017059059.1|DFIC
OG0006618	LOC6622815|XP_002047057.1|DVIR	LOC108087470|XP_017040335.1|DFIC
OG0006619	LOC6623935|XP_002047425.1|DVIR	LOC108099528|XP_017058589.1|DFIC
OG0006620	LOC6622191|XP_032290357.1|DVIR	LOC108099488|XP_017058541.1|DFIC
OG0006621	LOC6624318|XP_002046393.1|DVIR	LOC108089450|XP_017043178.1|DFIC
OG0006622	LOC6622999|XP_002047087.1|DVIR	LOC108099651|XP_017058775.1|DFIC
OG0006623	LOC6623038|XP_002047091.3|DVIR	LOC108099723|XP_017058838.1|DFIC
OG0006624	LOC6626705|XP_002050467.1|DVIR	LOC108094247|XP_017050194.1|DFIC
OG0006625	LOC6626706|XP_002050468.1|DVIR	LOC108094259|XP_017050213.1|DFIC
OG0006626	LOC6625531|XP_002051013.1|DVIR	LOC108101344|XP_017061140.1|DFIC
OG0006627	LOC6627178|XP_002050396.1|DVIR	LOC108101561|XP_017061451.1|DFIC
OG0006628	LOC6627179|XP_032292471.1|DVIR	LOC108101563|XP_017061455.1|DFIC
OG0006629	LOC6626279|XP_002050166.2|DVIR	LOC108095177|XP_017051631.1|DFIC
OG0006630	LOC6625403|XP_032292007.1|DVIR	LOC108086404|XP_017038794.1|DFIC
OG0006631	LOC6623989|XP_002048304.1|DVIR	LOC108096317|XP_017053309.1|DFIC
OG0006632	LOC6625206|XP_002050622.1|DVIR	LOC108096634|XP_017053881.1|DFIC
OG0006633	LOC6622253|XP_002046374.1|DVIR	LOC108100597|XP_017060068.1|DFIC
OG0006634	LOC6628375|XP_002052875.2|DVIR	LOC108091448|XP_017046135.1|DFIC
OG0006635	LOC6628671|XP_002051845.1|DVIR	LOC108094166|XP_017050107.1|DFIC
OG0006636	LOC6633672|XP_002056931.1|DVIR	LOC108094706|XP_017050930.1|DFIC
OG0006637	LOC6623621|XP_002047333.1|DVIR	LOC108093182|XP_017048626.1|DFIC
OG0006638	LOC6625708|XP_002050329.1|DVIR	LOC108090500|XP_017044706.1|DFIC
OG0006639	LOC6625704|XP_032292656.1|DVIR	LOC108090380|XP_017044500.1|DFIC
OG0006640	LOC6625055|XP_002050589.2|DVIR	LOC108101569|XP_017061467.1|DFIC
