Orthogroup	DVIR.longest_only	DANA.longest_only
OG0004549	LOC6634530|XP_032296438.1|DVIR	LOC6504661|XP_032309073.1|DANA
OG0004550	LOC6633815|XP_032296528.1|DVIR	LOC6503980|XP_032308480.1|DANA
OG0004551	LOC6626789|XP_002049828.1|DVIR	LOC6495518|XP_001959023.1|DANA
OG0004552	LOC6633316|XP_032296683.1|DVIR	LOC6502278|XP_032309389.1|DANA
OG0004553	LOC6623399|XP_002046760.1|DVIR	LOC6493028|XP_001956894.1|DANA
OG0004554	LOC6636697|XP_002060117.2|DVIR	LOC6505142|XP_001965429.2|DANA
OG0004555	LOC6636696|XP_002060116.1|DVIR	LOC6505141|XP_001965428.1|DANA
OG0004556	LOC6632119|XP_032296193.1|DVIR	LOC6502010|XP_032308102.1|DANA
OG0004557	LOC6634720|XP_032289224.1|DVIR	LOC6503784|XP_032308615.1|DANA
OG0004558	LOC6632142|XP_002055394.2|DVIR	LOC6503952|XP_001963907.1|DANA
OG0004559	LOC6630781|XP_002054815.1|DVIR	LOC6501511|XP_032311022.1|DANA
OG0004560	LOC26530460|XP_032296669.1|DVIR	LOC26513796|XP_014760893.1|DANA
OG0004561	LOC6630943|XP_032296190.1|DVIR	LOC6500230|XP_014766427.1|DANA
OG0004562	LOC6630063|XP_002054285.1|DVIR	LOC6501084|XP_001954524.1|DANA
OG0004563	LOC6630290|XP_032295103.1|DVIR	LOC6499495|XP_001954509.1|DANA
OG0004564	LOC6632520|XP_032289567.1|DVIR	LOC6500412|XP_001953163.1|DANA
OG0004565	LOC6629529|XP_002053963.1|DVIR	LOC6499688|XP_014766187.1|DANA
OG0004566	LOC6631669|XP_002055411.1|DVIR	LOC6504115|XP_001964210.1|DANA
OG0004567	LOC6634471|XP_002058242.1|DVIR	LOC6503673|XP_001963955.1|DANA
OG0004568	LOC6634736|XP_032289215.1|DVIR	LOC6504046|XP_001964077.1|DANA
OG0004569	LOC6633034|XP_002056061.2|DVIR	LOC6499604|XP_001954313.2|DANA
OG0004570	LOC6627218|XP_002050215.1|DVIR	LOC6494140|XP_001960883.1|DANA
OG0004571	LOC6635435|XP_002059071.1|DVIR	LOC6505071|XP_001965517.1|DANA
OG0004572	LOC6629015|XP_002052757.1|DVIR	LOC6503896|XP_001965229.1|DANA
OG0004573	LOC6632608|XP_032289522.1|DVIR	LOC6499708|XP_001954091.1|DANA
OG0004574	LOC6633362|XP_002057166.1|DVIR	LOC6504758|XP_001966301.1|DANA
OG0004575	LOC6633361|XP_032296533.1|DVIR	LOC6504759|XP_014759801.1|DANA
OG0004576	LOC6629883|XP_002054543.1|DVIR	LOC6499461|XP_032309464.1|DANA
OG0004577	LOC6630973|XP_032289911.1|DVIR	LOC6500150|XP_032305476.1|DANA
OG0004578	LOC6631801|XP_015026728.1|DVIR	LOC6505244|XP_032307850.1|DANA
OG0004579	LOC6628057|XP_032294626.1|DVIR	LOC6498491|XP_032311310.1|DANA
OG0004580	LOC6632253|XP_002056082.1|DVIR	LOC6500382|XP_001953093.1|DANA
OG0004581	LOC6634884|XP_002058503.1|DVIR	LOC6505642|XP_001964543.1|DANA
OG0004582	LOC6630468|XP_002054104.2|DVIR	LOC6505580|XP_001964661.3|DANA
OG0004583	LOC6631672|XP_002055414.1|DVIR	LOC6501861|XP_032308311.1|DANA
OG0004584	LOC6626091|XP_002049400.1|DVIR	LOC6494941|XP_001959355.1|DANA
OG0004585	LOC6633025|XP_002055942.1|DVIR	LOC6499021|XP_001955501.1|DANA
OG0004586	LOC6634789|XP_032296324.1|DVIR	LOC6503048|XP_001963346.1|DANA
OG0004587	LOC6632829|XP_032289481.1|DVIR	LOC6499389|XP_001954733.3|DANA
OG0004588	LOC6632827|XP_002055913.1|DVIR	LOC6501193|XP_001954735.1|DANA
OG0004589	LOC6631946|XP_032295426.1|DVIR	LOC6503693|XP_032308371.1|DANA
OG0004590	LOC6632814|XP_032289443.1|DVIR	LOC6506017|XP_032312369.1|DANA
OG0004591	LOC6632262|XP_015025983.1|DVIR	LOC6506014|XP_001964779.2|DANA
OG0004592	LOC6631425|XP_002054939.1|DVIR	LOC6505213|XP_001965557.1|DANA
OG0004593	LOC6633446|XP_002056908.1|DVIR	LOC6504253|XP_001967372.1|DANA
OG0004594	LOC6632009|XP_032296004.1|DVIR	LOC6504485|XP_001966995.2|DANA
OG0004595	LOC6633744|XP_002057029.1|DVIR	LOC6503922|XP_001963854.1|DANA
OG0004596	LOC6634475|XP_032296429.1|DVIR	LOC6504134|XP_032308792.1|DANA
OG0004597	LOC6634582|XP_002058083.1|DVIR	LOC6503798|XP_001963726.1|DANA
OG0004598	LOC6622978|XP_002046506.1|DVIR	LOC6493383|XP_001957645.1|DANA
OG0004599	LOC6628258|XP_002052538.1|DVIR	LOC6497487|XP_001961981.2|DANA
OG0004600	LOC6636170|XP_002059556.1|DVIR	LOC6503136|XP_001963497.2|DANA
OG0004601	LOC6636023|XP_002059547.3|DVIR	LOC6502960|XP_032308975.1|DANA
OG0004602	LOC6631937|XP_002055484.1|DVIR	LOC6501965|XP_001966772.1|DANA
OG0004603	LOC6628197|XP_002052856.1|DVIR	LOC6497840|XP_001961551.1|DANA
OG0004604	LOC6632048|XP_002055245.1|DVIR	LOC6504981|XP_001965693.1|DANA
OG0004605	LOC6631422|XP_002055307.2|DVIR	LOC6504470|XP_032308140.1|DANA
OG0004606	LOC6632503|XP_015026166.1|DVIR	LOC6500408|XP_001953153.1|DANA
OG0004607	LOC6634743|XP_032296279.1|DVIR	LOC6504761|XP_014759802.1|DANA
OG0004608	LOC6636130|XP_032296081.1|DVIR	LOC6503935|XP_032308531.1|DANA
OG0004609	LOC6631482|XP_002055427.1|DVIR	LOC6502038|XP_001967155.1|DANA
OG0004610	LOC6631279|XP_032295420.1|DVIR	LOC6505962|XP_001964689.1|DANA
OG0004611	LOC6629501|XP_032294834.1|DVIR	LOC6505978|XP_032305365.1|DANA
OG0004612	LOC6629502|XP_002054522.1|DVIR	LOC6505977|XP_001964714.1|DANA
OG0004613	LOC6634885|XP_002058504.1|DVIR	LOC6505881|XP_001964541.1|DANA
OG0004614	LOC6632171|XP_002055269.2|DVIR	LOC6504432|XP_001966988.1|DANA
OG0004615	LOC6634749|XP_032296276.1|DVIR	LOC6504765|XP_032309029.1|DANA
OG0004616	LOC6636661|XP_002060139.1|DVIR	LOC6501978|XP_001966807.1|DANA
OG0004617	LOC6628830|XP_002052071.1|DVIR	LOC6503578|XP_001965285.1|DANA
OG0004618	LOC6629531|XP_002053965.1|DVIR	LOC6498939|XP_032312120.1|DANA
OG0004619	LOC6630969|XP_002053803.1|DVIR	LOC6499740|XP_001954021.1|DANA
OG0004620	LOC6629712|XP_002053074.1|DVIR	LOC6501704|XP_001955802.1|DANA
OG0004621	LOC6629631|XP_002053333.1|DVIR	LOC6505705|XP_001964422.1|DANA
OG0004622	LOC6632907|XP_015026075.1|DVIR	LOC6500897|XP_032311884.1|DANA
OG0004623	LOC6632220|XP_002055888.1|DVIR	LOC6505521|XP_001964770.1|DANA
OG0004624	LOC6630759|XP_002054618.1|DVIR	LOC6498832|XP_032309235.1|DANA, LOC6498839|XP_001955834.1|DANA
OG0004625	LOC6634439|XP_032296347.1|DVIR	LOC6503906|XP_032308512.1|DANA
OG0004626	LOC6631543|XP_032295830.1|DVIR	LOC6503862|XP_032308403.1|DANA
OG0004627	LOC6623650|XP_002046306.2|DVIR	LOC6506523|XP_032310497.1|DANA
OG0004628	LOC6636926|XP_032289219.1|DVIR	LOC6504676|XP_001966426.1|DANA
OG0004629	LOC6630470|XP_015027016.1|DVIR	LOC6500910|XP_001954150.1|DANA
OG0004630	LOC6633060|XP_032289698.1|DVIR	LOC6501570|XP_001955494.2|DANA
OG0004631	LOC6632805|XP_032289411.1|DVIR	LOC6499700|XP_014766191.1|DANA
OG0004632	LOC6632806|XP_002056233.2|DVIR	LOC116654458|XP_014766192.1|DANA
OG0004633	LOC6632217|XP_002055885.1|DVIR	LOC6506005|XP_001964767.1|DANA
OG0004634	LOC6633234|XP_002055849.1|DVIR	LOC6505999|XP_001964756.1|DANA
OG0004635	LOC6631942|XP_002055044.2|DVIR	LOC6505187|XP_032308003.1|DANA
OG0004636	LOC6632091|XP_032295384.1|DVIR	LOC6501822|XP_032308318.1|DANA
OG0004637	LOC6633413|XP_015025557.1|DVIR	LOC6504663|XP_032309039.1|DANA
OG0004638	LOC6635417|XP_032296143.1|DVIR	LOC6502012|XP_001966873.3|DANA
OG0004639	LOC6630242|XP_002053906.2|DVIR	LOC6505603|XP_001964612.1|DANA
OG0004640	LOC6630244|XP_002053908.2|DVIR	LOC6505915|XP_001964610.1|DANA
OG0004641	LOC6633851|XP_032295983.1|DVIR	LOC6503561|XP_001964155.2|DANA
OG0004642	LOC6633414|XP_002056813.1|DVIR	LOC6504849|XP_001966447.1|DANA
OG0004643	LOC6629349|XP_002053265.1|DVIR	LOC6499620|XP_001954278.1|DANA
OG0004644	LOC6634681|XP_002057997.1|DVIR	LOC6502903|XP_001963622.1|DANA
OG0004645	LOC6628190|XP_002052849.1|DVIR	LOC6497837|XP_001961544.1|DANA
OG0004646	LOC6632879|XP_002055931.1|DVIR	LOC6505937|XP_001964648.1|DANA
OG0004647	LOC6633814|XP_032296599.1|DVIR	LOC6503918|XP_001963840.1|DANA
OG0004648	LOC6632168|XP_015026659.2|DVIR	LOC6505197|XP_001965529.1|DANA
OG0004649	LOC6633748|XP_002056934.1|DVIR	LOC6504743|XP_001966281.2|DANA
OG0004650	LOC6627753|XP_032293389.1|DVIR	LOC6497054|XP_001962842.1|DANA
OG0004651	LOC6630547|XP_002054418.3|DVIR	LOC6502617|XP_001955111.3|DANA
OG0004652	LOC6632939|XP_002056126.1|DVIR	LOC6501635|XP_001955649.1|DANA
OG0004653	LOC6622712|XP_002048313.1|DVIR	LOC6506140|XP_001958469.1|DANA
OG0004654	LOC6628457|XP_002051829.1|DVIR	LOC6498111|XP_001962100.1|DANA
OG0004655	LOC6629938|XP_002054366.3|DVIR	LOC6500759|XP_032305497.1|DANA
OG0004656	LOC6635452|XP_002059054.1|DVIR	LOC6505170|XP_001965474.1|DANA
OG0004657	LOC6632965|XP_002056355.3|DVIR	LOC6501293|XP_001954936.1|DANA
OG0004658	LOC6631196|XP_002053039.1|DVIR	LOC6500314|XP_001952950.1|DANA
OG0004659	LOC6629310|XP_002052974.1|DVIR	LOC6499782|XP_001953926.1|DANA
OG0004660	LOC6630916|XP_002053775.1|DVIR	LOC6500859|XP_032305731.1|DANA
OG0004661	LOC6630545|XP_002054416.1|DVIR	LOC6501377|XP_001955112.1|DANA
OG0004662	LOC6632329|XP_002056389.1|DVIR	LOC6499306|XP_001954903.1|DANA
OG0004663	LOC6636051|XP_002059515.1|DVIR	LOC6503636|XP_001964027.1|DANA
OG0004664	LOC6636050|XP_002059514.1|DVIR	LOC6503635|XP_014760999.1|DANA
OG0004665	LOC6634719|XP_002058318.1|DVIR	LOC6503868|XP_001963747.2|DANA
OG0004666	LOC6630044|XP_032295130.1|DVIR	LOC6505837|XP_001964461.1|DANA
OG0004667	LOC26531172|XP_015027868.1|DVIR	LOC6500623|XP_001953590.1|DANA
OG0004668	LOC6633857|XP_032295880.1|DVIR	LOC6503732|XP_032308487.1|DANA
OG0004669	LOC6627541|XP_002052488.1|DVIR	LOC6497294|XP_001962376.1|DANA
OG0004670	LOC6630234|XP_002054574.3|DVIR	LOC6501006|XP_001954359.3|DANA
OG0004671	LOC6630247|XP_002053761.1|DVIR	LOC6500743|XP_001953829.2|DANA
OG0004672	LOC6630400|XP_032294921.1|DVIR	LOC6500232|XP_032305329.1|DANA
OG0004673	LOC6631093|XP_002054053.1|DVIR	LOC6505634|XP_032305505.1|DANA
OG0004674	LOC6632300|XP_002055989.2|DVIR	LOC6501469|XP_001955317.1|DANA
OG0004675	LOC6632302|XP_002055991.1|DVIR	LOC6499091|XP_032310551.1|DANA
OG0004676	LOC6635122|XP_002058574.1|DVIR	LOC6501400|XP_001955179.1|DANA
OG0004677	LOC6635011|XP_032295175.1|DVIR	LOC6500748|XP_032307855.1|DANA
OG0004678	LOC6631192|XP_002054837.1|DVIR	LOC6499823|XP_001953840.2|DANA
OG0004679	LOC6631183|XP_002053238.1|DVIR	LOC6501369|XP_032305619.1|DANA
OG0004680	LOC6630690|XP_032295315.1|DVIR	LOC6500921|XP_032312088.1|DANA
OG0004681	LOC6629569|XP_002054852.2|DVIR	LOC6498899|XP_001955718.1|DANA
OG0004682	LOC6627311|XP_002052141.1|DVIR	LOC6506636|XP_001965219.1|DANA
OG0004683	LOC6632537|XP_002056180.1|DVIR	LOC6500363|XP_001953056.1|DANA
OG0004684	LOC116651838|XP_032294830.1|DVIR, LOC6630831|XP_002054117.1|DVIR	LOC6500626|XP_001953595.1|DANA
OG0004685	LOC6632745|XP_015025972.1|DVIR	LOC6505989|XP_014760871.1|DANA
OG0004686	LOC6632612|XP_002056312.1|DVIR	LOC6499369|XP_001954773.1|DANA
OG0004687	LOC6632986|XP_002055836.2|DVIR	LOC6505993|XP_001964745.1|DANA
OG0004688	LOC6629959|XP_015027150.1|DVIR	LOC6500329|XP_001952982.1|DANA
OG0004689	LOC6630606|XP_002054481.2|DVIR	LOC6501520|XP_001955411.1|DANA
OG0004690	LOC26531269|XP_032291384.1|DVIR	LOC6499969|XP_001953527.1|DANA
OG0004691	LOC6632758|XP_002055856.1|DVIR	LOC6501495|XP_001955363.1|DANA
OG0004692	LOC6630531|XP_002054806.1|DVIR, LOC116649728|XP_032294649.1|DVIR	LOC6501505|XP_001955386.1|DANA
OG0004693	LOC6630527|XP_002054804.2|DVIR	LOC6499061|XP_014765888.1|DANA
OG0004694	LOC6629491|XP_002052950.2|DVIR	LOC6500673|XP_001953700.1|DANA
OG0004695	LOC6632304|XP_002055993.2|DVIR	LOC6499090|XP_014765899.1|DANA
OG0004696	LOC6629736|XP_002054140.1|DVIR	LOC6500773|XP_001953889.1|DANA
OG0004698	LOC6632138|XP_002055390.1|DVIR	LOC6505043|XP_001965574.1|DANA
OG0004699	LOC6629710|XP_002053072.1|DVIR	LOC6500301|XP_001952930.1|DANA
OG0004700	LOC6633036|XP_032289642.1|DVIR	LOC6500981|XP_001954295.1|DANA
OG0004701	LOC6629416|XP_002053150.1|DVIR	LOC6499293|XP_032306730.1|DANA
OG0004702	LOC6630767|XP_002054825.2|DVIR	LOC6500754|XP_001953853.1|DANA
OG0004703	LOC6630176|XP_015027069.1|DVIR	LOC6501522|XP_001955419.1|DANA
OG0004704	LOC6630642|XP_002053025.1|DVIR	LOC6505691|XP_001964449.1|DANA
OG0004705	LOC6634893|XP_002058481.1|DVIR	LOC6494534|XP_001965920.1|DANA
OG0004706	LOC6622495|XP_002046422.1|DVIR	LOC6507333|XP_001956225.1|DANA
OG0004707	LOC6629699|XP_002052957.2|DVIR	LOC6498242|XP_001962372.1|DANA
OG0004708	LOC6630277|XP_002054888.3|DVIR	LOC6499640|XP_001954241.1|DANA
OG0004709	LOC6634939|XP_002058709.1|DVIR	LOC6499758|XP_032305580.1|DANA
OG0004710	LOC6631208|XP_002054439.1|DVIR	LOC6500272|XP_032309206.1|DANA
OG0004711	LOC6630225|XP_032295015.1|DVIR	LOC6501334|XP_001955012.1|DANA
OG0004712	LOC6630582|XP_002053854.1|DVIR	LOC6500390|XP_001953118.3|DANA
OG0004713	LOC6635149|XP_002058633.2|DVIR	LOC6501657|XP_014767153.1|DANA
OG0004714	LOC26530937|XP_032295164.1|DVIR	LOC26514865|XP_014767353.1|DANA
OG0004715	LOC6634161|XP_002057528.1|DVIR	LOC6497831|XP_001961537.1|DANA
OG0004716	LOC6634852|XP_002058642.1|DVIR	LOC6498901|XP_032312179.1|DANA
OG0004717	LOC6631317|XP_032295656.1|DVIR	LOC6501958|XP_032308201.1|DANA
OG0004718	LOC6628231|XP_002051801.1|DVIR	LOC6498489|XP_014762148.1|DANA
OG0004719	LOC6629476|XP_032295555.1|DVIR	LOC6505574|XP_032305422.1|DANA
OG0004720	LOC6630770|XP_002054828.1|DVIR	LOC6500753|XP_001953849.1|DANA
OG0004721	LOC6632941|XP_002056128.1|DVIR	LOC6501634|XP_032312121.1|DANA
OG0004722	LOC6634876|XP_032295029.1|DVIR	LOC6505545|XP_001964724.1|DANA
OG0004723	LOC6634411|XP_002057932.1|DVIR	LOC6502949|XP_001963536.1|DANA
OG0004724	LOC6631118|XP_002054238.2|DVIR	LOC6500648|XP_001953646.1|DANA
OG0004725	LOC6632594|XP_002056021.2|DVIR	LOC6499258|XP_001955011.1|DANA
OG0004726	LOC6632307|XP_002055996.1|DVIR	LOC6501475|XP_032310559.1|DANA
OG0004727	LOC6629552|XP_015027072.1|DVIR	LOC6501531|XP_032312060.1|DANA
OG0004728	LOC6633124|XP_002056067.1|DVIR	LOC6500745|XP_001953832.1|DANA
OG0004729	LOC6632023|XP_002055238.1|DVIR	LOC6498761|XP_001967256.2|DANA
OG0004730	LOC6627904|XP_002051397.1|DVIR	LOC6497763|XP_032307719.1|DANA
OG0004731	LOC6630754|XP_002054493.1|DVIR	LOC6505657|XP_001964518.1|DANA
OG0004732	LOC6630569|XP_002054386.1|DVIR	LOC6500914|XP_001954154.1|DANA
OG0004733	LOC6630570|XP_002054387.1|DVIR	LOC6499682|XP_001954155.1|DANA
OG0004734	LOC6631088|XP_032293627.1|DVIR	LOC6500832|XP_032311282.1|DANA
OG0004735	LOC6629370|XP_032294949.1|DVIR	LOC6500276|XP_032309163.1|DANA
OG0004736	LOC6631215|XP_032289600.1|DVIR	LOC6499803|XP_032308496.1|DANA
OG0004737	LOC6634915|XP_002058675.1|DVIR	LOC6499608|XP_001954302.1|DANA
OG0004738	LOC6634917|XP_032294885.1|DVIR	LOC6500985|XP_001954303.2|DANA
OG0004739	LOC6630785|XP_002054819.1|DVIR	LOC6501514|XP_001955399.3|DANA
OG0004740	LOC6629268|XP_002052975.1|DVIR	LOC6499783|XP_014766224.1|DANA
OG0004741	LOC6635013|XP_002058657.1|DVIR	LOC6505859|XP_001964499.1|DANA
OG0004742	LOC6636199|XP_032290104.1|DVIR	LOC6501771|XP_032311688.1|DANA
OG0004743	LOC6635036|XP_002058615.1|DVIR	LOC6499216|XP_001955085.1|DANA
OG0004744	LOC6627395|XP_002052147.1|DVIR	LOC6498187|XP_001962257.2|DANA
OG0004745	LOC6633114|XP_032289723.1|DVIR	LOC6498872|XP_001955766.1|DANA
OG0004746	LOC6629632|XP_002053334.2|DVIR	LOC6505815|XP_001964423.2|DANA
OG0004747	LOC6629633|XP_015027207.1|DVIR	LOC6505704|XP_014760767.1|DANA
OG0004748	LOC6629635|XP_002053337.2|DVIR	LOC6505701|XP_032305564.1|DANA
OG0004749	LOC6629967|XP_002054169.3|DVIR	LOC6499479|XP_001954554.3|DANA
OG0004750	LOC6630971|XP_002053805.1|DVIR	LOC6499741|XP_001954019.1|DANA
OG0004751	LOC6633081|XP_015025995.1|DVIR	LOC6505878|XP_014760830.1|DANA
OG0004752	LOC6630573|XP_002053922.1|DVIR	LOC6505614|XP_001964595.1|DANA
OG0004753	LOC6632507|XP_002056012.2|DVIR	LOC6499106|XP_014765904.2|DANA
OG0004754	LOC6632937|XP_002056124.1|DVIR	LOC6501636|XP_001955651.1|DANA
OG0004755	LOC6630148|XP_002054179.1|DVIR	LOC6501108|XP_001954564.1|DANA
OG0004756	LOC6630149|XP_032295150.1|DVIR	LOC6499474|XP_001954565.1|DANA
OG0004757	LOC6632371|XP_015025871.1|DVIR	LOC6499718|XP_014766195.1|DANA
OG0004758	LOC6629403|XP_002053583.2|DVIR	LOC26513693|XP_014767198.2|DANA
OG0004759	LOC6631009|XP_002053953.1|DVIR	LOC6498965|XP_001955598.1|DANA
OG0004760	LOC6634923|XP_002058434.1|DVIR	LOC6498959|XP_001955606.1|DANA
OG0004761	LOC6632652|XP_002055804.3|DVIR	LOC6500691|XP_001953731.1|DANA
OG0004762	LOC6628084|XP_002051168.1|DVIR	LOC6497000|XP_001962957.1|DANA
OG0004763	LOC6632850|XP_002056248.3|DVIR	LOC6500895|XP_001954121.3|DANA
OG0004764	LOC6630006|XP_002054768.1|DVIR	LOC6499034|XP_001955470.1|DANA
OG0004765	LOC6630646|XP_002053029.3|DVIR	LOC6505694|XP_001964445.3|DANA
OG0004766	LOC6630339|XP_002053014.1|DVIR	LOC6503476|XP_032308797.1|DANA, LOC6500004|XP_001953422.1|DANA
OG0004767	LOC6633029|XP_002056056.1|DVIR	LOC6500995|XP_001954318.1|DANA
OG0004768	LOC6630980|XP_032290714.1|DVIR	LOC6499304|XP_001954908.1|DANA
OG0004769	LOC6628467|XP_015028213.2|DVIR	LOC6506863|XP_001965263.1|DANA
OG0004770	LOC6629364|XP_002053573.1|DVIR	LOC6501022|XP_001954393.1|DANA
OG0004771	LOC6635220|XP_002058408.1|DVIR	LOC6499011|XP_001955516.1|DANA
OG0004772	LOC6630048|XP_002054567.2|DVIR	LOC6501123|XP_001954594.1|DANA
OG0004773	LOC6629767|XP_002054152.1|DVIR	LOC6501092|XP_001954536.1|DANA
OG0004774	LOC6629762|XP_015026993.1|DVIR	LOC6499487|XP_032305827.1|DANA
OG0004775	LOC6635111|XP_032295081.1|DVIR	LOC6505659|XP_001964514.1|DANA
OG0004776	LOC6636345|XP_002059944.1|DVIR	LOC6495996|XP_001960007.1|DANA
OG0004777	LOC6629302|XP_002052966.1|DVIR	LOC6493878|XP_001958602.1|DANA
OG0004778	LOC6634345|XP_002057473.1|DVIR	LOC6498423|XP_001962774.1|DANA
OG0004779	LOC6630779|XP_032295205.1|DVIR	LOC6499058|XP_001955393.1|DANA
OG0004780	LOC6628132|XP_002052927.1|DVIR	LOC6503283|XP_001967586.1|DANA
OG0004781	LOC6632548|XP_002055827.3|DVIR	LOC6505651|XP_032305516.1|DANA
OG0004782	LOC6630772|XP_002054830.3|DVIR	LOC6500752|XP_001953847.3|DANA
OG0004783	LOC6636104|XP_002059646.1|DVIR	LOC6498792|XP_001967265.1|DANA
OG0004784	LOC6634952|XP_002058540.1|DVIR	LOC6499189|XP_001955147.1|DANA
OG0004785	LOC6634903|XP_032295351.1|DVIR	LOC6499177|XP_001955161.1|DANA
OG0004786	LOC6634906|XP_002058558.1|DVIR	LOC6499175|XP_032312384.1|DANA
OG0004787	LOC6634908|XP_002058560.1|DVIR	LOC6499173|XP_001955165.1|DANA
OG0004788	LOC6634909|XP_002058561.1|DVIR	LOC6501396|XP_014767021.1|DANA
OG0004789	LOC6634910|XP_032295321.1|DVIR	LOC6499172|XP_001955167.1|DANA
OG0004790	LOC6630037|XP_002054028.3|DVIR	LOC6498920|XP_001955675.3|DANA
OG0004791	LOC6631057|XP_002054223.1|DVIR	LOC6500568|XP_001953492.1|DANA
OG0004792	LOC6635100|XP_002058348.1|DVIR	LOC6501708|XP_001955813.1|DANA
OG0004793	LOC6631271|XP_032291750.1|DVIR	LOC6501439|XP_001955257.2|DANA
OG0004794	LOC6630975|XP_002053863.1|DVIR	LOC6500149|XP_001953127.1|DANA
OG0004795	LOC6632425|XP_002056097.2|DVIR	LOC6500181|XP_001953072.1|DANA
OG0004796	LOC6635088|XP_002058418.2|DVIR	LOC6499906|XP_001953659.2|DANA
OG0004797	LOC6630305|XP_032295393.1|DVIR	LOC6499759|XP_032307754.1|DANA
OG0004798	LOC6635182|XP_002058586.1|DVIR	LOC6505586|XP_001964644.1|DANA
OG0004799	LOC6630955|XP_002053945.1|DVIR	LOC6499518|XP_001954453.1|DANA
OG0004800	LOC6629667|XP_032295057.1|DVIR	LOC6499032|XP_032311420.1|DANA
OG0004801	LOC6629676|XP_002053659.1|DVIR	LOC6500219|XP_001952997.1|DANA
OG0004802	LOC26530763|XP_015027823.2|DVIR	LOC6499484|XP_001954542.1|DANA
OG0004803	LOC6630153|XP_032295299.1|DVIR	LOC6499231|XP_001955059.1|DANA
OG0004804	LOC6630979|XP_032290751.1|DVIR	LOC6501279|XP_001954907.1|DANA
OG0004805	LOC6629951|XP_032288746.1|DVIR	LOC6500544|XP_014766615.1|DANA
OG0004806	LOC6634499|XP_002058237.1|DVIR	LOC6504089|XP_001964153.1|DANA
OG0004807	LOC26530603|XP_015027812.1|DVIR	LOC6500667|XP_001953685.2|DANA
OG0004808	LOC6632729|XP_002056052.1|DVIR	LOC6500635|XP_001953616.1|DANA
OG0004809	LOC26531304|XP_015027883.1|DVIR	LOC6499802|XP_001953881.2|DANA
OG0004810	LOC6629765|XP_002054150.2|DVIR	LOC6501087|XP_001954530.2|DANA
OG0004811	LOC6624427|XP_015030508.1|DVIR	LOC6493209|XP_014764251.1|DANA
OG0004812	LOC6629948|XP_032296718.1|DVIR	LOC6500001|XP_032312092.1|DANA
OG0004813	LOC6629937|XP_002054365.1|DVIR	LOC6499810|XP_001953865.1|DANA
OG0004814	LOC6631218|XP_002053961.1|DVIR	LOC6499937|XP_001953599.1|DANA
OG0004815	LOC6634391|XP_002058144.2|DVIR	LOC6503091|XP_001963408.3|DANA
OG0004816	LOC6632166|XP_002055264.3|DVIR	LOC6501935|XP_001966722.1|DANA
OG0004817	LOC6632122|XP_002055260.2|DVIR	LOC6501936|XP_001966723.1|DANA
OG0004818	LOC6629884|XP_002054544.1|DVIR	LOC6501121|XP_001954591.1|DANA
OG0004819	LOC6630821|XP_002054728.1|DVIR	LOC6499764|XP_001953968.1|DANA
OG0004820	LOC6632726|XP_002056049.3|DVIR	LOC6499925|XP_001953619.1|DANA
OG0004821	LOC6635218|XP_032294788.1|DVIR	LOC6501580|XP_014767113.1|DANA
OG0004822	LOC6631205|XP_015027691.1|DVIR	LOC6500271|XP_032309217.1|DANA
OG0004823	LOC6635001|XP_002058514.2|DVIR	LOC6500928|XP_014766797.1|DANA
OG0004824	LOC6635002|XP_002058515.1|DVIR	LOC6499668|XP_001954185.1|DANA
OG0004825	LOC6636196|XP_032290148.1|DVIR	LOC116656379|XP_032311760.1|DANA
OG0004826	LOC6634967|XP_002058714.2|DVIR	LOC6499163|XP_001955191.1|DANA
OG0004827	LOC6634913|XP_002058673.1|DVIR	LOC6499609|XP_001954300.1|DANA
OG0004828	LOC6630777|XP_002054811.1|DVIR	LOC6499059|XP_001955391.1|DANA
OG0004829	LOC6635152|XP_002058636.1|DVIR	LOC6501660|XP_001955702.1|DANA
OG0004830	LOC6630877|XP_002054325.3|DVIR	LOC26515275|XP_014767410.2|DANA
OG0004831	LOC6623345|XP_002046129.1|DVIR	LOC6493794|XP_001958447.1|DANA
OG0004832	LOC6635080|XP_002058726.1|DVIR	LOC6499897|XP_001953675.1|DANA
OG0004833	LOC6629564|XP_002053652.1|DVIR	LOC6503456|XP_001967517.1|DANA
OG0004834	LOC6630787|XP_002054821.1|DVIR	LOC6501515|XP_001955401.1|DANA
OG0004835	LOC6630023|XP_002054473.1|DVIR	LOC6501516|XP_001955403.2|DANA
OG0004836	LOC6631173|XP_002054303.1|DVIR	LOC6500799|XP_001953942.2|DANA
OG0004837	LOC6624582|XP_002048089.1|DVIR	LOC6506750|XP_032310823.1|DANA
OG0004838	LOC6633110|XP_015025949.1|DVIR	LOC6499877|XP_014766266.1|DANA
OG0004839	LOC6632885|XP_002055792.2|DVIR	LOC6499879|XP_001953715.2|DANA
OG0004840	LOC6630625|XP_002053299.1|DVIR	LOC6503433|XP_001967470.1|DANA
OG0004841	LOC6628656|XP_002051506.1|DVIR	LOC6497717|XP_001961496.1|DANA
OG0004842	LOC6632706|XP_002055829.1|DVIR	LOC6505985|XP_001964732.1|DANA
OG0004843	LOC6632844|XP_002056242.1|DVIR	LOC6500889|XP_001954114.1|DANA
OG0004844	LOC6632959|XP_002056576.1|DVIR	LOC6497045|XP_001962857.1|DANA
