Orthogroup	DVIR.longest_only	AAEG.longest_only
OG0004567	LOC6634471|XP_002058242.1|DVIR	LOC23687938|XP_021693199.1|AAEG
OG0004568	LOC6634736|XP_032289215.1|DVIR	LOC5570106|XP_001653086.2|AAEG
OG0004569	LOC6633034|XP_002056061.2|DVIR	LOC5564358|XP_021693444.1|AAEG
OG0004570	LOC6627218|XP_002050215.1|DVIR	LOC5570746|XP_021693650.1|AAEG
OG0004571	LOC6635435|XP_002059071.1|DVIR	LOC5564999|XP_021693979.1|AAEG
OG0004572	LOC6629015|XP_002052757.1|DVIR	LOC5572390|XP_001654043.1|AAEG
OG0004573	LOC6632608|XP_032289522.1|DVIR	LOC5578624|XP_021694888.1|AAEG
OG0004574	LOC6633362|XP_002057166.1|DVIR	LOC5569556|XP_001658619.1|AAEG
OG0004575	LOC6633361|XP_032296533.1|DVIR	LOC5569562|XP_021695176.1|AAEG
OG0004576	LOC6629883|XP_002054543.1|DVIR	LOC5569566|XP_001658629.1|AAEG
OG0004577	LOC6630973|XP_032289911.1|DVIR	LOC5578887|XP_001664093.2|AAEG
OG0004578	LOC6631801|XP_015026728.1|DVIR	LOC5574245|XP_001661298.1|AAEG
OG0004579	LOC6628057|XP_032294626.1|DVIR	LOC5574250|XP_001661305.2|AAEG
OG0004580	LOC6632253|XP_002056082.1|DVIR	LOC5574256|XP_021695770.1|AAEG
OG0004581	LOC6634884|XP_002058503.1|DVIR	LOC5569921|XP_021695776.1|AAEG
OG0004582	LOC6630468|XP_002054104.2|DVIR	LOC5569918|XP_001658818.2|AAEG
OG0004583	LOC6631672|XP_002055414.1|DVIR	LOC5576026|XP_021695931.1|AAEG
OG0004584	LOC6626091|XP_002049400.1|DVIR	LOC5576023|XP_021695966.1|AAEG
OG0004585	LOC6633025|XP_002055942.1|DVIR	LOC5566490|XP_021696180.1|AAEG
OG0004586	LOC6634789|XP_032296324.1|DVIR	LOC110680670|XP_021712152.1|AAEG, LOC110680344|XP_021711856.1|AAEG, LOC5566496|XP_001650881.2|AAEG
OG0004587	LOC6632829|XP_032289481.1|DVIR	LOC5571316|XP_021696265.1|AAEG
OG0004588	LOC6632827|XP_002055913.1|DVIR	LOC5571317|XP_021696269.1|AAEG
OG0004589	LOC6631946|XP_032295426.1|DVIR	LOC5571312|XP_021696292.1|AAEG
OG0004590	LOC6632814|XP_032289443.1|DVIR	LOC5571304|XP_021696553.1|AAEG
OG0004591	LOC6632262|XP_015025983.1|DVIR	LOC5571303|XP_021696640.1|AAEG
OG0004592	LOC6631425|XP_002054939.1|DVIR	LOC5571325|XP_001653614.2|AAEG, LOC110680590|XP_021712079.1|AAEG
OG0004593	LOC6633446|XP_002056908.1|DVIR	LOC5571324|XP_001653613.1|AAEG
OG0004594	LOC6632009|XP_032296004.1|DVIR	LOC5570456|XP_021696795.1|AAEG
OG0004595	LOC6633744|XP_002057029.1|DVIR	LOC5570455|XP_001659155.1|AAEG
OG0004596	LOC6634475|XP_032296429.1|DVIR	LOC5568415|XP_001658067.2|AAEG
OG0004597	LOC6634582|XP_002058083.1|DVIR	LOC5576593|XP_001656176.2|AAEG
OG0004598	LOC6622978|XP_002046506.1|DVIR	LOC5576594|XP_021697315.1|AAEG
OG0004599	LOC6628258|XP_002052538.1|DVIR	LOC5576590|XP_021694237.1|AAEG
OG0004600	LOC6636170|XP_002059556.1|DVIR	LOC5578881|XP_021697499.1|AAEG
OG0004601	LOC6636023|XP_002059547.3|DVIR	LOC5575001|XP_021697559.1|AAEG
OG0004602	LOC6631937|XP_002055484.1|DVIR	LOC110681032|XP_021712493.1|AAEG, LOC5574977|XP_011492970.2|AAEG
OG0004603	LOC6628197|XP_002052856.1|DVIR	LOC5574964|XP_001655438.1|AAEG
OG0004604	LOC6632048|XP_002055245.1|DVIR	LOC5577019|XP_001656305.2|AAEG
OG0004605	LOC6631422|XP_002055307.2|DVIR	LOC5572546|XP_021698206.1|AAEG
OG0004606	LOC6632503|XP_015026166.1|DVIR	LOC110681039|XP_021712499.1|AAEG, LOC5570419|XP_021698706.1|AAEG
OG0004607	LOC6634743|XP_032296279.1|DVIR	LOC5571999|XP_021699006.1|AAEG
OG0004608	LOC6636130|XP_032296081.1|DVIR	LOC5580118|XP_021699158.1|AAEG
OG0004609	LOC6631482|XP_002055427.1|DVIR	LOC5580129|XP_001655265.1|AAEG
OG0004610	LOC6631279|XP_032295420.1|DVIR	LOC5567908|XP_021699375.1|AAEG
OG0004611	LOC6629501|XP_032294834.1|DVIR	LOC5567930|XP_021699546.1|AAEG
OG0004612	LOC6629502|XP_002054522.1|DVIR	LOC5567934|XP_021699581.1|AAEG
OG0004613	LOC6634885|XP_002058504.1|DVIR	LOC5567928|XP_001651965.2|AAEG
OG0004614	LOC6632171|XP_002055269.2|DVIR	LOC23687785|XP_021699626.1|AAEG
OG0004615	LOC6634749|XP_032296276.1|DVIR	LOC5580054|XP_021699671.1|AAEG
OG0004616	LOC6636661|XP_002060139.1|DVIR	LOC5580056|XP_001654826.2|AAEG
OG0004617	LOC6628830|XP_002052071.1|DVIR	LOC5569683|XP_021699817.1|AAEG
OG0004618	LOC6629531|XP_002053965.1|DVIR	LOC5564408|XP_001648750.2|AAEG
OG0004619	LOC6630969|XP_002053803.1|DVIR	LOC5564395|XP_001648740.2|AAEG
OG0004620	LOC6629712|XP_002053074.1|DVIR	LOC5576466|XP_021700376.1|AAEG
OG0004621	LOC6629631|XP_002053333.1|DVIR	LOC5576467|XP_021700393.1|AAEG
OG0004622	LOC6632907|XP_015026075.1|DVIR	LOC110676561|XP_021700642.1|AAEG
OG0004623	LOC6632220|XP_002055888.1|DVIR	LOC5576484|XP_021700664.1|AAEG
OG0004624	LOC6630759|XP_002054618.1|DVIR	LOC5579374|XP_001647679.1|AAEG
OG0004625	LOC6634439|XP_032296347.1|DVIR	LOC5570705|XP_021700943.1|AAEG
OG0004626	LOC6631543|XP_032295830.1|DVIR	LOC5570700|XP_021701111.1|AAEG
OG0004627	LOC6623650|XP_002046306.2|DVIR	LOC5568502|XP_021704914.1|AAEG, LOC110674280|XP_021694247.1|AAEG
OG0004628	LOC6636926|XP_032289219.1|DVIR	LOC5566101|XP_021701666.1|AAEG
OG0004629	LOC6630470|XP_015027016.1|DVIR	LOC5578826|XP_021701851.1|AAEG
OG0004630	LOC6633060|XP_032289698.1|DVIR	LOC5578829|XP_021701956.1|AAEG
OG0004631	LOC6632805|XP_032289411.1|DVIR	LOC5575024|XP_001661757.2|AAEG
OG0004632	LOC6632806|XP_002056233.2|DVIR	LOC110680277|XP_021711790.1|AAEG, LOC5575025|XP_001661758.1|AAEG
OG0004633	LOC6632217|XP_002055885.1|DVIR	LOC5578655|XP_021702447.1|AAEG
OG0004634	LOC6633234|XP_002055849.1|DVIR	LOC5567053|XP_001651445.1|AAEG
OG0004635	LOC6631942|XP_002055044.2|DVIR	LOC5579439|XP_021702564.1|AAEG
OG0004636	LOC6632091|XP_032295384.1|DVIR	LOC5576304|XP_021702660.1|AAEG
OG0004637	LOC6633413|XP_015025557.1|DVIR	LOC5566946|XP_021702766.1|AAEG
OG0004638	LOC6635417|XP_032296143.1|DVIR	LOC110676975|XP_021702833.1|AAEG
OG0004639	LOC6630242|XP_002053906.2|DVIR	LOC5576873|XP_001662971.1|AAEG
OG0004640	LOC6630244|XP_002053908.2|DVIR	LOC110677132|XP_021703586.1|AAEG
OG0004641	LOC6633851|XP_032295983.1|DVIR	LOC110677190|XP_021703775.1|AAEG, LOC5565072|XP_001649386.2|AAEG
OG0004642	LOC6633414|XP_002056813.1|DVIR	LOC5564074|XP_001648356.2|AAEG
OG0004643	LOC6629349|XP_002053265.1|DVIR	LOC5564047|XP_001648357.1|AAEG
OG0004644	LOC6634681|XP_002057997.1|DVIR	LOC5564058|XP_001648358.1|AAEG
OG0004645	LOC6628190|XP_002052849.1|DVIR	LOC5564072|XP_001648359.1|AAEG
OG0004646	LOC6632879|XP_002055931.1|DVIR	LOC5564039|XP_001648362.2|AAEG
OG0004647	LOC6633814|XP_032296599.1|DVIR	LOC5564042|XP_021703902.1|AAEG
OG0004648	LOC6632168|XP_015026659.2|DVIR	LOC5564034|XP_001648370.1|AAEG
OG0004649	LOC6633748|XP_002056934.1|DVIR	LOC5564033|XP_001648388.2|AAEG
OG0004650	LOC6627753|XP_032293389.1|DVIR	LOC5571509|XP_001659760.2|AAEG
OG0004651	LOC6630547|XP_002054418.3|DVIR	LOC5563797|XP_021705176.1|AAEG
OG0004652	LOC6632939|XP_002056126.1|DVIR	LOC5565059|XP_001649413.2|AAEG
OG0004653	LOC6622712|XP_002048313.1|DVIR	LOC5565054|XP_001649408.2|AAEG
OG0004654	LOC6628457|XP_002051829.1|DVIR	LOC110677890|XP_021705386.1|AAEG, LOC5565035|XP_021705378.1|AAEG
OG0004655	LOC6629938|XP_002054366.3|DVIR	LOC5565063|XP_001649395.2|AAEG
OG0004656	LOC6635452|XP_002059054.1|DVIR	LOC5565050|XP_001649392.1|AAEG
OG0004657	LOC6632965|XP_002056355.3|DVIR	LOC5565263|XP_001649611.2|AAEG
OG0004658	LOC6631196|XP_002053039.1|DVIR	LOC23687387|XP_021705930.1|AAEG
OG0004659	LOC6629310|XP_002052974.1|DVIR	LOC5576003|XP_021705972.1|AAEG
OG0004660	LOC6630916|XP_002053775.1|DVIR	LOC110681260|XP_021712726.1|AAEG, LOC5575289|XP_001655666.1|AAEG
OG0004661	LOC6630545|XP_002054416.1|DVIR	LOC110681378|XP_021712811.1|AAEG, LOC5579213|XP_001657340.2|AAEG
OG0004662	LOC6632329|XP_002056389.1|DVIR	LOC5570619|XP_021706383.1|AAEG
OG0004663	LOC6636051|XP_002059515.1|DVIR	LOC5570613|XP_021706431.1|AAEG
OG0004664	LOC6636050|XP_002059514.1|DVIR	LOC5570614|XP_001659213.2|AAEG
OG0004665	LOC6634719|XP_002058318.1|DVIR	LOC110678164|XP_021706480.1|AAEG
OG0004666	LOC6630044|XP_032295130.1|DVIR	LOC5569671|XP_021706516.1|AAEG
OG0004667	LOC26531172|XP_015027868.1|DVIR	LOC5569670|XP_001652933.1|AAEG
OG0004668	LOC6633857|XP_032295880.1|DVIR	LOC5566637|XP_021706641.1|AAEG
OG0004669	LOC6627541|XP_002052488.1|DVIR	LOC23687857|XP_021706703.1|AAEG
OG0004670	LOC6630234|XP_002054574.3|DVIR	LOC5577888|XP_021707313.1|AAEG
OG0004671	LOC6630247|XP_002053761.1|DVIR	LOC5577673|XP_001663450.2|AAEG
OG0004672	LOC6630400|XP_032294921.1|DVIR	LOC110681249|XP_021712710.1|AAEG, LOC5568531|XP_021707788.1|AAEG
OG0004673	LOC6631093|XP_002054053.1|DVIR	LOC5565265|XP_021707970.1|AAEG
OG0004674	LOC6632300|XP_002055989.2|DVIR	LOC5580231|XP_001655929.1|AAEG
OG0004675	LOC6632302|XP_002055991.1|DVIR	LOC5579494|XP_021708351.1|AAEG
OG0004676	LOC6635122|XP_002058574.1|DVIR	LOC5578580|XP_001663971.1|AAEG
OG0004677	LOC6635011|XP_032295175.1|DVIR	LOC5568274|XP_021708900.1|AAEG
OG0004678	LOC6631192|XP_002054837.1|DVIR	LOC5575196|XP_021708925.1|AAEG
OG0004679	LOC6631183|XP_002053238.1|DVIR	LOC110680243|XP_021711749.1|AAEG, LOC5570610|XP_021709377.1|AAEG
OG0004680	LOC6630690|XP_032295315.1|DVIR	LOC5574583|XP_021709444.1|AAEG
OG0004681	LOC6629569|XP_002054852.2|DVIR	LOC110680770|XP_021712247.1|AAEG, LOC5574603|XP_021709512.1|AAEG
OG0004682	LOC6627311|XP_002052141.1|DVIR	LOC5574597|XP_001655229.2|AAEG
OG0004683	LOC6632537|XP_002056180.1|DVIR	LOC5574598|XP_001655231.2|AAEG
OG0004684	LOC116651838|XP_032294830.1|DVIR, LOC6630831|XP_002054117.1|DVIR	LOC5573866|XP_001654906.1|AAEG
OG0004685	LOC6632745|XP_015025972.1|DVIR	LOC5573867|XP_021709999.1|AAEG
OG0004686	LOC6632612|XP_002056312.1|DVIR	LOC5573870|XP_001654902.2|AAEG
OG0004687	LOC6632986|XP_002055836.2|DVIR	LOC5568153|XP_021710128.1|AAEG
OG0004688	LOC6629959|XP_015027150.1|DVIR	LOC5567414|XP_021710488.1|AAEG
OG0004689	LOC6630606|XP_002054481.2|DVIR	LOC5567422|XP_001657404.2|AAEG
OG0004690	LOC26531269|XP_032291384.1|DVIR	LOC5567420|XP_021710562.1|AAEG, LOC110680659|XP_021712143.1|AAEG
OG0004691	LOC6632758|XP_002055856.1|DVIR	LOC5567412|XP_001657412.2|AAEG, LOC110681198|XP_021712668.1|AAEG
OG0004692	LOC6630531|XP_002054806.1|DVIR, LOC116649728|XP_032294649.1|DVIR	LOC5567410|XP_021710610.1|AAEG
OG0004693	LOC6630527|XP_002054804.2|DVIR	LOC5567409|XP_021710619.1|AAEG
OG0004694	LOC6629491|XP_002052950.2|DVIR	LOC5569463|XP_021710880.1|AAEG
OG0004695	LOC6632304|XP_002055993.2|DVIR	LOC5577522|XP_021711214.1|AAEG, LOC110681307|XP_021712757.1|AAEG
OG0004696	LOC6629736|XP_002054140.1|DVIR	LOC5577409|XP_021711701.1|AAEG
OG0004697	LOC116650828|XP_032291623.1|DVIR, LOC6631362|XP_032296002.1|DVIR	LOC5572726|XP_021711703.1|AAEG
OG0004698	LOC6632138|XP_002055390.1|DVIR	LOC5567784|XP_001657686.1|AAEG
OG0004699	LOC6629710|XP_002053072.1|DVIR	LOC5567769|XP_001657669.2|AAEG
OG0004700	LOC6633036|XP_032289642.1|DVIR	LOC5569268|XP_001658414.2|AAEG
OG0004701	LOC6629416|XP_002053150.1|DVIR	LOC5571789|XP_021712686.1|AAEG
OG0004702	LOC6630767|XP_002054825.2|DVIR	LOC5567071|XP_021712876.1|AAEG
OG0004703	LOC6630176|XP_015027069.1|DVIR	LOC5567076|XP_001651472.2|AAEG
OG0004704	LOC6630642|XP_002053025.1|DVIR	LOC5577527|XP_021712945.1|AAEG
OG0004705	LOC6634893|XP_002058481.1|DVIR	LOC5577531|XP_001663415.1|AAEG
OG0004706	LOC6622495|XP_002046422.1|DVIR	LOC5578164|XP_021712961.1|AAEG
OG0004707	LOC6629699|XP_002052957.2|DVIR	LOC5578992|XP_021712980.1|AAEG
OG0004708	LOC6630277|XP_002054888.3|DVIR	LOC5578986|XP_021712983.1|AAEG
OG0004709	LOC6634939|XP_002058709.1|DVIR	LOC5573380|XP_001660859.2|AAEG
OG0004710	LOC6631208|XP_002054439.1|DVIR	LOC5573382|XP_021712994.1|AAEG
OG0004711	LOC6630225|XP_032295015.1|DVIR	LOC5567514|XP_021712998.1|AAEG
OG0004712	LOC6630582|XP_002053854.1|DVIR	LOC5570622|XP_001659225.2|AAEG
OG0004713	LOC6635149|XP_002058633.2|DVIR	LOC5577008|XP_021713014.1|AAEG
OG0004714	LOC26530937|XP_032295164.1|DVIR	LOC5577010|XP_021713020.1|AAEG
OG0004715	LOC6634161|XP_002057528.1|DVIR	LOC5577983|XP_001656717.2|AAEG
OG0004716	LOC6634852|XP_002058642.1|DVIR	LOC110680869|XP_021712351.1|AAEG, LOC5572577|XP_021713034.1|AAEG
OG0004717	LOC6631317|XP_032295656.1|DVIR	LOC5580309|XP_021713070.1|AAEG
OG0004718	LOC6628231|XP_002051801.1|DVIR	LOC5580307|XP_021713072.1|AAEG
OG0004719	LOC6629476|XP_032295555.1|DVIR	LOC5567836|XP_021713139.1|AAEG
OG0004720	LOC6630770|XP_002054828.1|DVIR	LOC5567828|XP_021713151.1|AAEG
OG0004721	LOC6632941|XP_002056128.1|DVIR	LOC5568724|XP_001658107.2|AAEG, LOC110681520|XP_021713162.1|AAEG, LOC110681103|XP_021712560.1|AAEG
OG0004722	LOC6634876|XP_032295029.1|DVIR	LOC5564376|XP_021713169.1|AAEG
OG0004723	LOC6634411|XP_002057932.1|DVIR	LOC5576285|XP_001662575.2|AAEG
OG0004724	LOC6631118|XP_002054238.2|DVIR	LOC5565704|XP_021713195.1|AAEG
OG0004725	LOC6632594|XP_002056021.2|DVIR	LOC23687519|XP_021713205.1|AAEG
OG0004726	LOC6632307|XP_002055996.1|DVIR	LOC5577062|XP_021713221.1|AAEG
OG0004727	LOC6629552|XP_015027072.1|DVIR	LOC5569229|XP_021713257.1|AAEG
OG0004728	LOC6633124|XP_002056067.1|DVIR	LOC110681535|XP_021713261.1|AAEG, LOC5569233|XP_001652793.1|AAEG
OG0004729	LOC6632023|XP_002055238.1|DVIR	LOC5574059|XP_001655039.1|AAEG
OG0004730	LOC6627904|XP_002051397.1|DVIR	LOC5574058|XP_001655038.2|AAEG
OG0004731	LOC6630754|XP_002054493.1|DVIR	LOC5574049|XP_001655027.1|AAEG
OG0004732	LOC6630569|XP_002054386.1|DVIR	LOC5579204|XP_021713323.1|AAEG
OG0004733	LOC6630570|XP_002054387.1|DVIR	LOC5579208|XP_001657331.2|AAEG
OG0004734	LOC6631088|XP_032293627.1|DVIR	LOC5565061|XP_021713325.1|AAEG
OG0004735	LOC6629370|XP_032294949.1|DVIR	LOC5574617|XP_021713353.1|AAEG
OG0004736	LOC6631215|XP_032289600.1|DVIR	LOC5574615|XP_021713359.1|AAEG
OG0004737	LOC6634915|XP_002058675.1|DVIR	LOC5579129|XP_001664227.2|AAEG
OG0004738	LOC6634917|XP_032294885.1|DVIR	LOC5564607|XP_021713379.1|AAEG
OG0004739	LOC6630785|XP_002054819.1|DVIR	LOC5564604|XP_001648952.2|AAEG
OG0004740	LOC6629268|XP_002052975.1|DVIR	LOC5580180|XP_001655596.2|AAEG
OG0004741	LOC6635013|XP_002058657.1|DVIR	LOC5580179|XP_021713415.1|AAEG
OG0004742	LOC6636199|XP_032290104.1|DVIR	LOC5580168|XP_021713424.1|AAEG
OG0004743	LOC6635036|XP_002058615.1|DVIR	LOC5575984|XP_001655938.2|AAEG
OG0004744	LOC6627395|XP_002052147.1|DVIR	LOC5571518|XP_001659764.2|AAEG
OG0004745	LOC6633114|XP_032289723.1|DVIR	LOC110674034|XP_021692979.1|AAEG
OG0004746	LOC6629632|XP_002053334.2|DVIR	LOC5578530|XP_021693013.1|AAEG
OG0004747	LOC6629633|XP_015027207.1|DVIR	LOC5574921|XP_021693014.1|AAEG
OG0004748	LOC6629635|XP_002053337.2|DVIR	LOC110674038|XP_021693022.1|AAEG
OG0004749	LOC6629967|XP_002054169.3|DVIR	LOC5570841|XP_021693038.1|AAEG
OG0004750	LOC6630971|XP_002053805.1|DVIR	LOC5564809|XP_001649157.2|AAEG
OG0004751	LOC6633081|XP_015025995.1|DVIR	LOC5573468|XP_001660889.2|AAEG
OG0004752	LOC6630573|XP_002053922.1|DVIR	LOC5576839|XP_021693055.1|AAEG
OG0004753	LOC6632507|XP_002056012.2|DVIR	LOC5576840|XP_001662952.2|AAEG
OG0004754	LOC6632937|XP_002056124.1|DVIR	LOC5576841|XP_001662951.1|AAEG
OG0004755	LOC6630148|XP_002054179.1|DVIR	LOC5563664|XP_021693061.1|AAEG
OG0004756	LOC6630149|XP_032295150.1|DVIR	LOC5563630|XP_001647845.1|AAEG
OG0004757	LOC6632371|XP_015025871.1|DVIR	LOC5580078|XP_021693067.1|AAEG
OG0004758	LOC6629403|XP_002053583.2|DVIR	LOC5565688|XP_021693077.1|AAEG
OG0004759	LOC6631009|XP_002053953.1|DVIR	LOC5580095|XP_021694314.1|AAEG
OG0004760	LOC6634923|XP_002058434.1|DVIR	LOC5580097|XP_021693082.1|AAEG
OG0004761	LOC6632652|XP_002055804.3|DVIR	LOC5566481|XP_021693093.1|AAEG
OG0004762	LOC6628084|XP_002051168.1|DVIR	LOC5566478|XP_021693095.1|AAEG
OG0004763	LOC6632850|XP_002056248.3|DVIR	LOC110674063|XP_021693123.1|AAEG
OG0004764	LOC6630006|XP_002054768.1|DVIR	LOC5566462|XP_001650844.2|AAEG
OG0004765	LOC6630646|XP_002053029.3|DVIR	LOC5566459|XP_021693132.1|AAEG
OG0004766	LOC6630339|XP_002053014.1|DVIR	LOC5578930|XP_001657218.1|AAEG, LOC110680822|XP_021712293.1|AAEG
OG0004767	LOC6633029|XP_002056056.1|DVIR	LOC5563705|XP_001647995.2|AAEG
OG0004768	LOC6630980|XP_032290714.1|DVIR	LOC5563720|XP_021693220.1|AAEG
OG0004769	LOC6628467|XP_015028213.2|DVIR	LOC5563719|XP_001648002.2|AAEG
OG0004770	LOC6629364|XP_002053573.1|DVIR	LOC5563706|XP_001648001.1|AAEG
OG0004771	LOC6635220|XP_002058408.1|DVIR	LOC5563713|XP_001648003.1|AAEG
OG0004772	LOC6630048|XP_002054567.2|DVIR	LOC5576366|XP_001656105.2|AAEG
OG0004773	LOC6629767|XP_002054152.1|DVIR	LOC5576364|XP_001656102.1|AAEG
OG0004774	LOC6629762|XP_015026993.1|DVIR	LOC5576362|XP_021693266.1|AAEG
OG0004775	LOC6635111|XP_032295081.1|DVIR	LOC5576360|XP_001656098.1|AAEG
OG0004776	LOC6636345|XP_002059944.1|DVIR	LOC5576357|XP_001656095.2|AAEG
OG0004777	LOC6629302|XP_002052966.1|DVIR	LOC5576353|XP_001656091.1|AAEG
OG0004778	LOC6634345|XP_002057473.1|DVIR	LOC5567291|XP_001651727.2|AAEG
OG0004779	LOC6630779|XP_032295205.1|DVIR	LOC5567287|XP_021693333.1|AAEG
OG0004780	LOC6628132|XP_002052927.1|DVIR	LOC5567286|XP_001651717.1|AAEG
OG0004781	LOC6632548|XP_002055827.3|DVIR	LOC5567281|XP_021693335.1|AAEG
OG0004782	LOC6630772|XP_002054830.3|DVIR	LOC5569123|XP_021693348.1|AAEG
OG0004783	LOC6636104|XP_002059646.1|DVIR	LOC5576729|XP_001656237.1|AAEG
OG0004784	LOC6634952|XP_002058540.1|DVIR	LOC5576719|XP_001656225.2|AAEG
OG0004785	LOC6634903|XP_032295351.1|DVIR	LOC5564486|XP_001648827.1|AAEG
OG0004786	LOC6634906|XP_002058558.1|DVIR	LOC110674098|XP_021693387.1|AAEG
OG0004787	LOC6634908|XP_002058560.1|DVIR	LOC5573632|XP_001660958.1|AAEG, LOC5573631|XP_001660957.1|AAEG
OG0004788	LOC6634909|XP_002058561.1|DVIR	LOC5573630|XP_001660959.1|AAEG
OG0004789	LOC6634910|XP_032295321.1|DVIR	LOC5573633|XP_001660960.2|AAEG
OG0004790	LOC6630037|XP_002054028.3|DVIR	LOC5578540|XP_001663931.1|AAEG
OG0004791	LOC6631057|XP_002054223.1|DVIR	LOC5567507|XP_021693404.1|AAEG
OG0004792	LOC6635100|XP_002058348.1|DVIR	LOC5567505|XP_001651805.1|AAEG
OG0004793	LOC6631271|XP_032291750.1|DVIR	LOC5567509|XP_021693418.1|AAEG
OG0004794	LOC6630975|XP_002053863.1|DVIR	LOC5568908|XP_021693425.1|AAEG
OG0004795	LOC6632425|XP_002056097.2|DVIR	LOC5568898|XP_001658225.2|AAEG
OG0004796	LOC6635088|XP_002058418.2|DVIR	LOC5573319|XP_021693445.1|AAEG
OG0004797	LOC6630305|XP_032295393.1|DVIR	LOC5573320|XP_021693447.1|AAEG
OG0004798	LOC6635182|XP_002058586.1|DVIR	LOC5573325|XP_001654545.2|AAEG
OG0004799	LOC6630955|XP_002053945.1|DVIR	LOC5573328|XP_001654548.2|AAEG
OG0004800	LOC6629667|XP_032295057.1|DVIR	LOC5575792|XP_021693478.1|AAEG
OG0004801	LOC6629676|XP_002053659.1|DVIR	LOC5573434|XP_021693611.1|AAEG
OG0004802	LOC26530763|XP_015027823.2|DVIR	LOC5577696|XP_001663476.1|AAEG, LOC5576141|XP_001662490.1|AAEG
OG0004803	LOC6630153|XP_032295299.1|DVIR	LOC5577199|XP_021693664.1|AAEG
OG0004804	LOC6630979|XP_032290751.1|DVIR	LOC5569887|XP_021693689.1|AAEG
OG0004805	LOC6629951|XP_032288746.1|DVIR	LOC5566210|XP_021693695.1|AAEG
OG0004806	LOC6634499|XP_002058237.1|DVIR	LOC5576204|XP_001662541.1|AAEG
OG0004807	LOC26530603|XP_015027812.1|DVIR	LOC5576196|XP_001662533.2|AAEG
OG0004808	LOC6632729|XP_002056052.1|DVIR	LOC5576522|XP_001662715.2|AAEG
OG0004809	LOC26531304|XP_015027883.1|DVIR	LOC5575645|XP_001655791.1|AAEG
OG0004810	LOC6629765|XP_002054150.2|DVIR	LOC5575646|XP_021693746.1|AAEG
OG0004811	LOC6624427|XP_015030508.1|DVIR	LOC23687923|XP_021693761.1|AAEG
OG0004812	LOC6629948|XP_032296718.1|DVIR	LOC5565754|XP_021693766.1|AAEG
OG0004813	LOC6629937|XP_002054365.1|DVIR	LOC110680668|XP_021712149.1|AAEG, LOC5565615|XP_001649944.1|AAEG
OG0004814	LOC6631218|XP_002053961.1|DVIR	LOC5565593|XP_021693801.1|AAEG
OG0004815	LOC6634391|XP_002058144.2|DVIR	LOC110681465|XP_021712923.1|AAEG, LOC5565596|XP_021693805.1|AAEG
OG0004816	LOC6632166|XP_002055264.3|DVIR	LOC5569688|XP_021694424.1|AAEG
OG0004817	LOC6632122|XP_002055260.2|DVIR	LOC5565992|XP_001650360.2|AAEG
OG0004818	LOC6629884|XP_002054544.1|DVIR	LOC110673983|XP_021693821.1|AAEG
OG0004819	LOC6630821|XP_002054728.1|DVIR	LOC5577654|XP_001656652.2|AAEG
OG0004820	LOC6632726|XP_002056049.3|DVIR	LOC5577653|XP_021693824.1|AAEG
OG0004821	LOC6635218|XP_032294788.1|DVIR	LOC5577652|XP_001656650.2|AAEG
OG0004822	LOC6631205|XP_015027691.1|DVIR	LOC5577644|XP_021693837.1|AAEG
OG0004823	LOC6635001|XP_002058514.2|DVIR	LOC5577640|XP_001656638.2|AAEG
OG0004824	LOC6635002|XP_002058515.1|DVIR	LOC5577639|XP_001656637.1|AAEG
OG0004825	LOC6636196|XP_032290148.1|DVIR	LOC5577632|XP_021693883.1|AAEG
OG0004826	LOC6634967|XP_002058714.2|DVIR	LOC5565948|XP_001650325.1|AAEG
OG0004827	LOC6634913|XP_002058673.1|DVIR	LOC5565946|XP_001650323.1|AAEG
OG0004828	LOC6630777|XP_002054811.1|DVIR	LOC5565943|XP_001650318.1|AAEG
OG0004829	LOC6635152|XP_002058636.1|DVIR	LOC5568524|XP_001652351.2|AAEG
OG0004830	LOC6630877|XP_002054325.3|DVIR	LOC5568377|XP_021693933.1|AAEG
OG0004831	LOC6623345|XP_002046129.1|DVIR	LOC5573533|XP_001654671.2|AAEG
OG0004832	LOC6635080|XP_002058726.1|DVIR	LOC5565148|XP_021694009.1|AAEG
OG0004833	LOC6629564|XP_002053652.1|DVIR	LOC5576153|XP_001662502.1|AAEG, LOC5566762|XP_001651168.1|AAEG
OG0004834	LOC6630787|XP_002054821.1|DVIR	LOC5565637|XP_001649990.2|AAEG
OG0004835	LOC6630023|XP_002054473.1|DVIR	LOC5564104|XP_021694072.1|AAEG
OG0004836	LOC6631173|XP_002054303.1|DVIR	LOC5576112|XP_021694087.1|AAEG
OG0004837	LOC6624582|XP_002048089.1|DVIR	LOC5576113|XP_001662458.2|AAEG
OG0004838	LOC6633110|XP_015025949.1|DVIR	LOC5576125|XP_001662471.2|AAEG
OG0004839	LOC6632885|XP_002055792.2|DVIR	LOC5576127|XP_021694095.1|AAEG
OG0004840	LOC6630625|XP_002053299.1|DVIR	LOC5575234|XP_001655640.2|AAEG
OG0004841	LOC6628656|XP_002051506.1|DVIR	LOC110681192|XP_021712660.1|AAEG, LOC5575231|XP_021694126.1|AAEG
OG0004842	LOC6632706|XP_002055829.1|DVIR	LOC5565162|XP_001649526.2|AAEG
OG0004843	LOC6632844|XP_002056242.1|DVIR	LOC5565185|XP_001649514.2|AAEG
