Orthogroup	DVIR.longest_only	DELE.longest_only
OG0006450	LOC6627982|XP_002052694.1|DVIR	LOC108138952|XP_017117020.1|DELE
OG0006451	LOC6635462|XP_015024614.1|DVIR	LOC108136518|XP_017113272.1|DELE
OG0006452	LOC6628991|XP_002052122.1|DVIR	LOC108143961|XP_017124046.1|DELE
OG0006453	LOC6623547|XP_002046882.1|DVIR	LOC108135590|XP_017111879.1|DELE
OG0006454	LOC6635562|XP_002059036.2|DVIR	LOC108137318|XP_017114433.1|DELE
OG0006455	LOC6634996|XP_032294886.1|DVIR	LOC108141047|XP_017119672.1|DELE
OG0006456	LOC6629919|XP_002054553.1|DVIR	LOC108141168|XP_017119885.1|DELE
OG0006457	LOC6632249|XP_002056078.1|DVIR	LOC108147282|XP_017129188.1|DELE
OG0006459	LOC6629638|XP_032294973.1|DVIR	LOC108148761|XP_017131451.1|DELE
OG0006460	LOC6634858|XP_002058648.1|DVIR	LOC108136685|XP_017113496.1|DELE
OG0006461	LOC6635203|XP_002058478.2|DVIR	LOC108141082|XP_017119745.1|DELE
OG0006462	LOC6630028|XP_002054478.3|DVIR	LOC108150056|XP_017133513.1|DELE
OG0006463	LOC6631019|XP_032294778.1|DVIR	LOC108140477|XP_017118707.1|DELE
OG0006464	LOC6624062|XP_002048116.1|DVIR	LOC108142714|XP_017122222.1|DELE
OG0006465	LOC6636125|XP_032295508.1|DVIR	LOC108136258|XP_017112803.1|DELE
OG0006466	LOC6632204|XP_002055518.1|DVIR	LOC108136206|XP_017112703.1|DELE
OG0006467	LOC6634974|XP_002058422.1|DVIR	LOC108135833|XP_017112204.1|DELE
OG0006468	LOC6635147|XP_002058631.1|DVIR	LOC108137035|XP_017114023.1|DELE
OG0006469	LOC6634555|XP_002057972.1|DVIR	LOC108137654|XP_017114975.1|DELE
OG0006470	LOC6622108|XP_002048185.1|DVIR	LOC108146346|XP_017127806.1|DELE
OG0006471	LOC6634851|XP_002058641.1|DVIR	LOC108136788|XP_017113641.1|DELE
OG0006472	LOC6634853|XP_002058643.1|DVIR	LOC108136787|XP_017113640.1|DELE
OG0006473	LOC6622833|XP_015031226.1|DVIR	LOC108150301|XP_017133902.1|DELE
OG0006474	LOC6625658|XP_002049008.1|DVIR	LOC108144181|XP_017124334.1|DELE
OG0006475	LOC6634948|XP_002058536.2|DVIR	LOC108148354|XP_017130859.1|DELE
OG0006476	LOC6633571|XP_002057075.1|DVIR	LOC108136656|XP_017113470.1|DELE
OG0006477	LOC6631645|XP_032296171.1|DVIR	LOC108135939|XP_017112376.1|DELE
OG0006478	LOC6630768|XP_002054826.2|DVIR	LOC108136738|XP_017113568.1|DELE
OG0006479	LOC6630769|XP_032294892.1|DVIR	LOC108136731|XP_017113547.1|DELE
OG0006480	LOC6625679|XP_002048797.1|DVIR	LOC108149607|XP_017132795.1|DELE
OG0006481	LOC6627862|XP_002052281.1|DVIR	LOC108138312|XP_017115957.1|DELE
OG0006482	LOC6630480|XP_032294006.1|DVIR	LOC108148795|XP_017131504.1|DELE
OG0006483	LOC6632509|XP_002056014.2|DVIR	LOC108143763|XP_017123781.1|DELE
OG0006484	LOC6632510|XP_015025912.1|DVIR	LOC108144023|XP_017124138.1|DELE
OG0006485	LOC6632784|XP_002055866.1|DVIR	LOC108144048|XP_017124179.1|DELE
OG0006486	LOC6629952|XP_002053610.1|DVIR	LOC108135955|XP_017112398.1|DELE
OG0006487	LOC6630567|XP_002054384.1|DVIR	LOC108135141|XP_017111240.1|DELE
OG0006488	LOC6622953|XP_002047086.1|DVIR	LOC108145694|XP_017126742.1|DELE
OG0006489	LOC6631216|XP_002053959.3|DVIR	LOC108147179|XP_017129009.1|DELE
OG0006490	LOC6632998|XP_002056356.1|DVIR	LOC108140696|XP_017119135.1|DELE
OG0006491	LOC6628337|XP_002052668.1|DVIR	LOC108149398|XP_017132422.1|DELE
OG0006492	LOC6629423|XP_002054355.1|DVIR	LOC108148284|XP_017130738.1|DELE
OG0006493	LOC6631955|XP_032295211.1|DVIR	LOC108136282|XP_017112856.1|DELE
OG0006494	LOC6633723|XP_032296597.1|DVIR	LOC108137683|XP_017115032.1|DELE
OG0006495	LOC6635289|XP_002058799.2|DVIR	LOC108134820|XP_017110763.1|DELE
OG0006496	LOC6634850|XP_002058640.1|DVIR	LOC108136786|XP_017113638.1|DELE
OG0006497	LOC6632409|XP_002056205.1|DVIR	LOC108136860|XP_017113788.1|DELE
OG0006498	LOC6632411|XP_002056207.2|DVIR	LOC108136857|XP_017113785.1|DELE
OG0006499	LOC6631040|XP_032294893.1|DVIR	LOC108142973|XP_017122612.1|DELE
OG0006500	LOC6628852|XP_032293426.1|DVIR	LOC108141730|XP_017120712.1|DELE
OG0006501	LOC6633176|XP_002056158.2|DVIR	LOC108148680|XP_017131307.1|DELE
OG0006502	LOC6632432|XP_002056162.1|DVIR	LOC108148691|XP_017131326.1|DELE
OG0006503	LOC6632434|XP_002056164.2|DVIR	LOC108148690|XP_017131325.1|DELE
OG0006504	LOC6632435|XP_002056165.1|DVIR	LOC108148689|XP_017131322.1|DELE
OG0006505	LOC6632816|XP_002055903.1|DVIR	LOC108148545|XP_017131079.1|DELE
OG0006507	LOC6632944|XP_032289845.1|DVIR	LOC108140780|XP_017119257.1|DELE
OG0006508	LOC6632946|XP_002056769.2|DVIR	LOC108140753|XP_017119221.1|DELE
OG0006509	LOC6634458|XP_002057946.2|DVIR	LOC108147746|XP_017129966.1|DELE
OG0006510	LOC6631136|XP_002053032.1|DVIR	LOC108135865|XP_017112256.1|DELE
OG0006511	LOC6632373|XP_002056203.2|DVIR	LOC108134959|XP_017110975.1|DELE
OG0006512	LOC6629962|XP_032295048.1|DVIR	LOC108140482|XP_017118715.1|DELE
OG0006513	LOC6632368|XP_032289533.1|DVIR	LOC108150596|XP_017134341.1|DELE
OG0006514	LOC6631145|XP_002054248.1|DVIR	LOC108143845|XP_017123885.1|DELE
OG0006515	LOC6631148|XP_002054251.1|DVIR	LOC108135773|XP_017112118.1|DELE
OG0006516	LOC6630601|XP_032288781.1|DVIR	LOC108143093|XP_017122802.1|DELE
OG0006517	LOC6630599|XP_002053018.1|DVIR	LOC108143079|XP_017122784.1|DELE
OG0006518	LOC6630600|XP_032296737.1|DVIR	LOC108142945|XP_017122527.1|DELE
OG0006519	LOC6630598|XP_002053017.2|DVIR	LOC108143080|XP_017122785.1|DELE
OG0006520	LOC6635086|XP_002058416.1|DVIR	LOC108148793|XP_017131501.1|DELE
OG0006521	LOC6630164|XP_002054784.1|DVIR	LOC108139353|XP_017117566.1|DELE
OG0006522	LOC6635224|XP_002058412.2|DVIR	LOC108148831|XP_017131584.1|DELE
OG0006523	LOC6633083|XP_002055961.1|DVIR	LOC108140664|XP_017119086.1|DELE
OG0006524	LOC6627292|XP_002052464.2|DVIR	LOC108135264|XP_017111427.1|DELE
OG0006525	LOC6634761|XP_032296444.1|DVIR	LOC108134825|XP_017110768.1|DELE
OG0006526	LOC6635128|XP_002058545.1|DVIR	LOC108148221|XP_017130624.1|DELE
OG0006527	LOC6635129|XP_002058546.1|DVIR	LOC108148418|XP_017130947.1|DELE
OG0006528	LOC6635130|XP_002058547.1|DVIR	LOC108148218|XP_017130619.1|DELE
OG0006529	LOC6635132|XP_002058549.1|DVIR	LOC108148411|XP_017130935.1|DELE
OG0006530	LOC6635134|XP_002058551.3|DVIR	LOC108148209|XP_017130605.1|DELE
OG0006531	LOC6634905|XP_032295297.1|DVIR	LOC108148336|XP_017130827.1|DELE
OG0006532	LOC6634912|XP_002058564.2|DVIR	LOC108148388|XP_017130904.1|DELE
OG0006533	LOC6626885|XP_032292805.1|DVIR	LOC108143650|XP_017123651.1|DELE
OG0006534	LOC6633078|XP_002055956.1|DVIR	LOC108140640|XP_017119052.1|DELE
OG0006535	LOC6635009|XP_032295176.1|DVIR	LOC108136690|XP_017113502.1|DELE
OG0006536	LOC6630306|XP_002054191.1|DVIR	LOC108148317|XP_017130796.1|DELE
OG0006537	LOC6631110|XP_002054134.1|DVIR	LOC108148925|XP_017131731.1|DELE
OG0006538	LOC6629787|XP_015026850.1|DVIR	LOC108147163|XP_017128985.1|DELE
OG0006539	LOC6634867|XP_002058702.1|DVIR	LOC108148653|XP_017131272.1|DELE
OG0006540	LOC6630408|XP_002054196.2|DVIR	LOC108143928|XP_017124000.1|DELE
OG0006541	LOC6634962|XP_032294884.1|DVIR	LOC108148951|XP_017131772.1|DELE
OG0006542	LOC6634963|XP_002058597.1|DVIR	LOC108148953|XP_017131775.1|DELE
OG0006543	LOC6630576|XP_002053925.3|DVIR	LOC108148735|XP_017131402.1|DELE
OG0006544	LOC6632869|XP_002056555.1|DVIR	LOC108140760|XP_017119235.1|DELE
OG0006545	LOC6632185|XP_002055640.1|DVIR	LOC108137612|XP_017114876.1|DELE
OG0006546	LOC6635156|XP_002058350.2|DVIR	LOC108148664|XP_017131290.1|DELE
OG0006547	LOC6630338|XP_002053013.3|DVIR	LOC108142979|XP_017122625.1|DELE
OG0006548	LOC6632246|XP_002056075.1|DVIR	LOC108147327|XP_017129243.1|DELE
OG0006549	LOC6629511|XP_002053171.1|DVIR	LOC108135167|XP_017111280.1|DELE
OG0006550	LOC6629749|XP_002053891.1|DVIR	LOC108142961|XP_017122594.1|DELE
OG0006551	LOC6631343|XP_002055780.1|DVIR	LOC108136631|XP_017113438.1|DELE
OG0006552	LOC6631340|XP_002055777.1|DVIR	LOC108136602|XP_017113409.1|DELE
OG0006553	LOC6630579|XP_002053928.1|DVIR	LOC108148944|XP_017131766.1|DELE
OG0006554	LOC6635073|XP_032295030.1|DVIR	LOC108141043|XP_017119664.1|DELE
OG0006555	LOC6634969|XP_002058716.1|DVIR	LOC108141104|XP_017119801.1|DELE
OG0006556	LOC6635005|XP_002058518.1|DVIR	LOC108139349|XP_017117562.1|DELE
OG0006557	LOC6630559|XP_002053277.1|DVIR	LOC108140601|XP_017118999.1|DELE
OG0006558	LOC6630314|XP_032294014.1|DVIR	LOC108148769|XP_017131463.1|DELE
OG0006559	LOC6629921|XP_002054555.1|DVIR	LOC108139294|XP_017117480.1|DELE
OG0006560	LOC6631268|XP_032290575.1|DVIR	LOC108148554|XP_017131091.1|DELE
OG0006561	LOC6631269|XP_002053821.1|DVIR	LOC108148553|XP_017131089.1|DELE
OG0006562	LOC6630619|XP_032293993.1|DVIR	LOC108148855|XP_017131633.1|DELE
OG0006563	LOC6629928|XP_002054329.1|DVIR	LOC108134783|XP_017110721.1|DELE
OG0006564	LOC6629930|XP_032294959.1|DVIR	LOC108134798|XP_017110737.1|DELE
OG0006565	LOC6629982|XP_032294992.1|DVIR	LOC108135140|XP_017111238.1|DELE
OG0006566	LOC6630401|XP_032295248.1|DVIR	LOC108139190|XP_017117307.1|DELE
OG0006567	LOC6629309|XP_002052973.3|DVIR	LOC108148847|XP_017131620.1|DELE
OG0006568	LOC6630925|XP_032294779.1|DVIR	LOC108148846|XP_017131618.1|DELE
OG0006569	LOC6624704|XP_002047198.1|DVIR	LOC108147388|XP_017129312.1|DELE
OG0006570	LOC6632954|XP_002056571.1|DVIR	LOC108141106|XP_017119805.1|DELE
OG0006571	LOC6629689|XP_002053970.1|DVIR	LOC108148955|XP_017131777.1|DELE
OG0006572	LOC26530805|XP_015026263.1|DVIR	LOC108150006|XP_017133446.1|DELE
OG0006573	LOC6633201|XP_002056688.1|DVIR	LOC108148365|XP_017130873.1|DELE
OG0006574	LOC6631137|XP_032288736.1|DVIR	LOC108140728|XP_017119186.1|DELE
OG0006575	LOC6632719|XP_002055830.1|DVIR	LOC108148484|XP_017131007.1|DELE
OG0006576	LOC6629272|XP_032288728.1|DVIR	LOC108143042|XP_017122734.1|DELE
OG0006577	LOC6632785|XP_002055867.2|DVIR	LOC108144047|XP_017124178.1|DELE
OG0006578	LOC6629271|XP_015027295.1|DVIR	LOC108143041|XP_017122732.1|DELE
OG0006579	LOC6628147|XP_002052434.1|DVIR	LOC108142110|XP_017121294.1|DELE
OG0006580	LOC6630496|XP_002054390.1|DVIR	LOC108140776|XP_017119252.1|DELE
OG0006581	LOC6632957|XP_002056574.2|DVIR	LOC108141105|XP_017119803.1|DELE
OG0006582	LOC6629286|XP_002054694.1|DVIR	LOC108140630|XP_017119038.1|DELE
OG0006583	LOC6630693|XP_032295319.1|DVIR	LOC108140743|XP_017119209.1|DELE
OG0006584	LOC6628378|XP_002052630.1|DVIR	LOC108134746|XP_017110674.1|DELE
OG0006585	LOC6628924|XP_015028714.1|DVIR	LOC108149374|XP_017132371.1|DELE
OG0006586	LOC6635222|XP_002058410.1|DVIR	LOC108148752|XP_017131437.1|DELE
OG0006587	LOC6635221|XP_002058409.1|DVIR	LOC108148749|XP_017131432.1|DELE
OG0006588	LOC6632296|XP_032288889.1|DVIR	LOC108135206|XP_017111323.1|DELE
OG0006589	LOC6631160|XP_032291524.1|DVIR	LOC108148304|XP_017130774.1|DELE
OG0006590	LOC6631166|XP_032290320.1|DVIR	LOC108148383|XP_017130898.1|DELE
OG0006591	LOC6623888|XP_002048268.2|DVIR	LOC108142459|XP_017121825.1|DELE
OG0006592	LOC6632730|XP_002056053.1|DVIR	LOC108135169|XP_017111282.1|DELE
OG0006593	LOC6632731|XP_002056054.2|DVIR	LOC108135168|XP_017111281.1|DELE
OG0006594	LOC6623327|XP_002047290.3|DVIR	LOC108150374|XP_017134003.1|DELE
OG0006595	LOC6625001|XP_032292332.1|DVIR	LOC108141407|XP_017120260.1|DELE
OG0006597	LOC6624659|XP_015030892.1|DVIR	LOC108146098|XP_017127413.1|DELE
OG0006598	LOC6634138|XP_002057424.2|DVIR	LOC108142019|XP_017121183.1|DELE
OG0006599	LOC6623577|XP_002047808.1|DVIR	LOC108150129|XP_017133585.1|DELE
OG0006600	LOC6622990|XP_015031142.1|DVIR	LOC108142547|XP_017121965.1|DELE
OG0006601	LOC6623236|XP_002046735.1|DVIR	LOC108146598|XP_017128135.1|DELE
OG0006602	LOC6623315|XP_002046736.1|DVIR	LOC108146600|XP_017128136.1|DELE
OG0006603	LOC6623228|XP_002046737.1|DVIR	LOC108146921|XP_017128654.1|DELE
OG0006604	LOC6622447|XP_002047129.2|DVIR	LOC108145687|XP_017126732.1|DELE
OG0006605	LOC6633638|XP_002056832.1|DVIR	LOC108141248|XP_017119996.1|DELE
OG0006606	LOC6623595|XP_002047337.2|DVIR	LOC108142247|XP_017121456.1|DELE
OG0006607	LOC6622699|XP_002047226.1|DVIR	LOC108150199|XP_017133699.1|DELE
OG0006608	LOC6632580|XP_002056745.1|DVIR	LOC108137439|XP_017114593.1|DELE
OG0006609	LOC6630229|XP_002054569.1|DVIR	LOC108143971|XP_017124064.1|DELE
OG0006610	LOC6624407|XP_032291181.1|DVIR	LOC108146148|XP_017127493.1|DELE
OG0006611	LOC6624494|XP_015031268.1|DVIR	LOC108146159|XP_017127530.1|DELE
OG0006612	LOC6624503|XP_002047156.1|DVIR	LOC108146161|XP_017127537.1|DELE
OG0006613	LOC6624567|XP_002047155.1|DVIR	LOC108146160|XP_017127536.1|DELE
OG0006614	LOC6624337|XP_002047154.1|DVIR	LOC108146445|XP_017127943.1|DELE
OG0006615	LOC6624083|XP_002047150.1|DVIR	LOC108146284|XP_017127714.1|DELE
OG0006616	LOC6623103|XP_002046788.2|DVIR	LOC108150205|XP_017133706.1|DELE
OG0006617	LOC6623543|XP_002046816.1|DVIR	LOC108135631|XP_017111940.1|DELE
OG0006618	LOC6622815|XP_002047057.1|DVIR	LOC108150220|XP_017133752.1|DELE
OG0006619	LOC6623935|XP_002047425.1|DVIR	LOC108146034|XP_017127315.1|DELE
OG0006620	LOC6622191|XP_032290357.1|DVIR	LOC108146397|XP_017127885.1|DELE
OG0006621	LOC6624318|XP_002046393.1|DVIR	LOC108146867|XP_017128583.1|DELE
OG0006622	LOC6622999|XP_002047087.1|DVIR	LOC108146223|XP_017127630.1|DELE
OG0006623	LOC6623038|XP_002047091.3|DVIR	LOC108146332|XP_017127787.1|DELE
OG0006624	LOC6626705|XP_002050467.1|DVIR	LOC108145093|XP_017125774.1|DELE
OG0006625	LOC6626706|XP_002050468.1|DVIR	LOC108145096|XP_017125777.1|DELE
OG0006626	LOC6625531|XP_002051013.1|DVIR	LOC108147016|XP_017128762.1|DELE
OG0006627	LOC6627178|XP_002050396.1|DVIR	LOC108145490|XP_017126436.1|DELE
OG0006628	LOC6627179|XP_032292471.1|DVIR	LOC108145438|XP_017126351.1|DELE
OG0006629	LOC6626279|XP_002050166.2|DVIR	LOC108145478|XP_017126420.1|DELE
OG0006630	LOC6625403|XP_032292007.1|DVIR	LOC108144208|XP_017124368.1|DELE
OG0006631	LOC6623989|XP_002048304.1|DVIR	LOC108135513|XP_017111747.1|DELE
OG0006632	LOC6625206|XP_002050622.1|DVIR	LOC108143408|XP_017123286.1|DELE
OG0006633	LOC6622253|XP_002046374.1|DVIR	LOC108146279|XP_017127708.1|DELE
OG0006634	LOC6628375|XP_002052875.2|DVIR	LOC108149258|XP_017132192.1|DELE
OG0006635	LOC6628671|XP_002051845.1|DVIR	LOC108147970|XP_017130259.1|DELE
OG0006636	LOC6633672|XP_002056931.1|DVIR	LOC108148174|XP_017130563.1|DELE
OG0006637	LOC6623621|XP_002047333.1|DVIR	LOC108142610|XP_017122073.1|DELE
OG0006638	LOC6625708|XP_002050329.1|DVIR	LOC108143520|XP_017123493.1|DELE
OG0006639	LOC6625704|XP_032292656.1|DVIR	LOC108143413|XP_017123292.1|DELE
OG0006640	LOC6625055|XP_002050589.2|DVIR	LOC108147061|XP_017128839.1|DELE
OG0006641	LOC6625714|XP_032292653.1|DVIR	LOC108141337|XP_017120125.1|DELE
OG0006642	LOC6627025|XP_002050585.1|DVIR	LOC108149181|XP_017132086.1|DELE
OG0006643	LOC6625740|XP_002050000.1|DVIR	LOC108144516|XP_017124945.1|DELE
OG0006644	LOC6623159|XP_002048553.1|DVIR	LOC108150328|XP_017133939.1|DELE
OG0006645	LOC6634314|XP_032289013.1|DVIR	LOC108138824|XP_017116814.1|DELE
OG0006646	LOC6635963|XP_002059328.1|DVIR	LOC108144596|XP_017125089.1|DELE
OG0006647	LOC6627202|XP_032291748.1|DVIR	LOC108145170|XP_017125890.1|DELE
OG0006648	LOC6622437|XP_015031105.1|DVIR	LOC108145720|XP_017126770.1|DELE
OG0006649	LOC6625662|XP_002050783.2|DVIR	LOC108145444|XP_017126363.1|DELE
OG0006650	LOC6625080|XP_032291923.1|DVIR	LOC108145091|XP_017125767.1|DELE
OG0006651	LOC6624126|XP_032291361.1|DVIR	LOC108142448|XP_017121800.1|DELE
OG0006652	LOC6623644|XP_002047806.1|DVIR	LOC108150120|XP_017133576.1|DELE
OG0006653	LOC6636819|XP_015023682.1|DVIR	LOC108145860|XP_017126970.1|DELE
OG0006654	LOC6624355|XP_002047104.1|DVIR	LOC108146502|XP_017128027.1|DELE
OG0006655	LOC6622091|XP_015031221.1|DVIR	LOC108145892|XP_017127032.1|DELE
OG0006656	LOC6636599|XP_032291398.1|DVIR	LOC108146118|XP_017127438.1|DELE
OG0006657	LOC6635820|XP_002059443.1|DVIR	LOC108145502|XP_017126451.1|DELE
OG0006658	LOC6623367|XP_002047767.1|DVIR	LOC108146129|XP_017127463.1|DELE
OG0006659	LOC6623427|XP_002047770.2|DVIR	LOC108146300|XP_017127737.1|DELE
OG0006660	LOC6623491|XP_015031021.1|DVIR	LOC108142684|XP_017122179.1|DELE
OG0006661	LOC6623469|XP_002046150.1|DVIR	LOC108142646|XP_017122133.1|DELE
OG0006662	LOC6628253|XP_002052932.1|DVIR	LOC108147963|XP_017130248.1|DELE
OG0006663	LOC6623552|XP_002046166.1|DVIR	LOC108142727|XP_017122240.1|DELE
OG0006664	LOC6635205|XP_002058393.1|DVIR	LOC108148967|XP_017131794.1|DELE
OG0006665	LOC6622705|XP_002046462.2|DVIR	LOC108146020|XP_017127285.1|DELE
OG0006666	LOC6635841|XP_002059453.1|DVIR	LOC108143555|XP_017123553.1|DELE
OG0006667	LOC6624088|XP_002046282.1|DVIR	LOC108142791|XP_017122329.1|DELE
OG0006668	LOC6626549|XP_002050379.1|DVIR	LOC108147033|XP_017128779.1|DELE
OG0006669	LOC6622931|XP_002047215.3|DVIR	LOC108146948|XP_017128692.1|DELE
OG0006670	LOC6622601|XP_002047212.1|DVIR	LOC108146934|XP_017128672.1|DELE
OG0006671	LOC6622798|XP_015030731.2|DVIR	LOC108146797|XP_017128455.1|DELE
OG0006672	LOC6623313|XP_015031158.1|DVIR	LOC108147430|XP_017129393.1|DELE
OG0006673	LOC6624392|XP_002046936.1|DVIR	LOC108147542|XP_017129616.1|DELE
OG0006674	LOC6623436|XP_002047790.2|DVIR	LOC108145683|XP_017126729.1|DELE
OG0006675	LOC6622198|XP_002046307.1|DVIR	LOC108146110|XP_017127431.1|DELE
OG0006676	LOC6623910|XP_032291065.1|DVIR	LOC108147471|XP_017129507.1|DELE
OG0006677	LOC6624481|XP_002046595.2|DVIR	LOC108147474|XP_017129511.1|DELE
OG0006678	LOC6624034|XP_002048077.1|DVIR	LOC108142814|XP_017122364.1|DELE
OG0006679	LOC26531722|XP_015031789.1|DVIR	LOC108145907|XP_017127056.1|DELE
OG0006680	LOC6633026|XP_032289674.1|DVIR	LOC108148693|XP_017131328.1|DELE
OG0006681	LOC6622112|XP_002047209.2|DVIR	LOC108146795|XP_017128453.1|DELE
OG0006682	LOC6622671|XP_002047208.1|DVIR	LOC108147521|XP_017129592.1|DELE
OG0006683	LOC6622512|XP_002047205.1|DVIR	LOC108147557|XP_017129632.1|DELE
OG0006684	LOC6624620|XP_002046594.1|DVIR	LOC108147472|XP_017129509.1|DELE
OG0006685	LOC6627262|XP_002049918.1|DVIR	LOC108141423|XP_017120290.1|DELE
OG0006686	LOC26530554|XP_015031612.1|DVIR	LOC108142434|XP_017121785.1|DELE
OG0006688	LOC6623356|XP_002046130.1|DVIR	LOC108142686|XP_017122184.1|DELE
OG0006689	LOC6624154|XP_002046382.2|DVIR	LOC108145764|XP_017126821.1|DELE
OG0006690	LOC6632255|XP_002055819.1|DVIR	LOC108135257|XP_017111417.1|DELE
OG0006691	LOC6623195|XP_002046732.1|DVIR	LOC108146780|XP_017128417.1|DELE
OG0006692	LOC6624413|XP_002046375.1|DVIR	LOC108146276|XP_017127704.1|DELE
OG0006693	LOC6624375|XP_032291325.1|DVIR	LOC108145926|XP_017127101.1|DELE
OG0006694	LOC6633399|XP_002057209.1|DVIR	LOC108136304|XP_017112882.1|DELE
OG0006695	LOC6623966|XP_002046605.1|DVIR	LOC108147504|XP_017129560.1|DELE
OG0006696	LOC26531307|XP_015028919.1|DVIR	LOC108148398|XP_017130920.1|DELE
OG0006697	LOC6622548|XP_002047003.2|DVIR	LOC108150343|XP_017133960.1|DELE
OG0006698	LOC6624076|XP_002046264.1|DVIR	LOC108146892|XP_017128617.1|DELE
OG0006699	LOC6623151|XP_002046098.2|DVIR	LOC108146164|XP_017127549.1|DELE
OG0006700	LOC6623755|XP_002047349.1|DVIR	LOC108142578|XP_017122021.1|DELE
OG0006701	LOC6626519|XP_002050562.1|DVIR	LOC108149821|XP_017133182.1|DELE
OG0006702	LOC6636842|XP_002060314.2|DVIR	LOC108145839|XP_017126941.1|DELE
OG0006703	LOC6622623|XP_002046693.1|DVIR	LOC108146966|XP_017128712.1|DELE
OG0006704	LOC6622476|XP_032291144.1|DVIR	LOC108146967|XP_017128713.1|DELE
OG0006705	LOC6625616|XP_032292704.1|DVIR	LOC108145435|XP_017126346.1|DELE
OG0006706	LOC6626783|XP_002048869.1|DVIR	LOC108144757|XP_017125351.1|DELE
OG0006707	LOC6635802|XP_002059311.1|DVIR	LOC108143518|XP_017123491.1|DELE
OG0006708	LOC6634494|XP_032296416.1|DVIR, LOC6634493|XP_002058231.1|DVIR	LOC108134865|XP_017110842.1|DELE
OG0006709	LOC6633338|XP_002056866.1|DVIR	LOC108137740|XP_017115129.1|DELE
OG0006710	LOC6623674|XP_032290984.1|DVIR	LOC108142501|XP_017121887.1|DELE
OG0006711	LOC26530744|XP_015031643.1|DVIR	LOC108142500|XP_017121886.1|DELE
OG0006712	LOC6624455|XP_032290587.1|DVIR	LOC108145963|XP_017127171.1|DELE
OG0006713	LOC6622469|XP_002047221.1|DVIR	LOC108150346|XP_017133964.1|DELE
OG0006714	LOC6622106|XP_002047220.1|DVIR	LOC108150345|XP_017133963.1|DELE
OG0006715	LOC6623742|XP_002047339.2|DVIR	LOC108142700|XP_017122204.1|DELE
OG0006716	LOC6627317|XP_002051693.1|DVIR	LOC108138752|XP_017116643.1|DELE
OG0006717	LOC6622459|XP_032290578.1|DVIR	LOC108146863|XP_017128578.1|DELE
OG0006718	LOC6622523|XP_002048173.1|DVIR	LOC108146937|XP_017128677.1|DELE
OG0006719	LOC6622822|XP_002047252.2|DVIR	LOC108146994|XP_017128748.1|DELE
OG0006720	LOC6624222|XP_002048355.1|DVIR	LOC108135700|XP_017112030.1|DELE
OG0006721	LOC6624614|XP_002047135.1|DVIR	LOC108146856|XP_017128561.1|DELE
OG0006722	LOC6623871|XP_002046228.1|DVIR	LOC108146399|XP_017127888.1|DELE
OG0006723	LOC6627448|XP_002052470.1|DVIR	LOC108135281|XP_017111451.1|DELE
OG0006724	LOC6631022|XP_002053827.1|DVIR	LOC108143065|XP_017122768.1|DELE
OG0006725	LOC6629323|XP_002053056.2|DVIR	LOC108142972|XP_017122611.1|DELE
OG0006726	LOC6631207|XP_002054438.1|DVIR	LOC108139215|XP_017117356.1|DELE
OG0006727	LOC6629324|XP_002053057.2|DVIR	LOC108142969|XP_017122608.1|DELE
OG0006728	LOC6629817|XP_002053186.1|DVIR	LOC108142911|XP_017122488.1|DELE
OG0006729	LOC6626551|XP_015030055.1|DVIR	LOC108149760|XP_017133064.1|DELE
OG0006730	LOC6626525|XP_002050568.1|DVIR	LOC108149758|XP_017133060.1|DELE
OG0006731	LOC6627460|XP_002052482.1|DVIR	LOC108135272|XP_017111439.1|DELE
OG0006732	LOC6624411|XP_032290935.1|DVIR	LOC108146381|XP_017127864.1|DELE
OG0006733	LOC6623433|XP_002046865.1|DVIR	LOC108142230|XP_017121437.1|DELE
OG0006734	LOC6624094|XP_002046862.1|DVIR	LOC108142734|XP_017122248.1|DELE
OG0006735	LOC6622445|XP_002046419.1|DVIR	LOC108147490|XP_017129534.1|DELE
OG0006736	LOC6623171|XP_002046934.1|DVIR	LOC108147544|XP_017129618.1|DELE
OG0006737	LOC6623776|XP_002046820.1|DVIR	LOC108135504|XP_017111737.1|DELE
OG0006738	LOC6625144|XP_002049553.1|DVIR	LOC108147590|XP_017129719.1|DELE
OG0006739	LOC6623681|XP_002047403.1|DVIR	LOC108147448|XP_017129465.1|DELE
OG0006740	LOC6624344|XP_002047146.1|DVIR	LOC108135560|XP_017111806.1|DELE
OG0006741	LOC6623166|XP_002047147.1|DVIR	LOC108135559|XP_017111804.1|DELE
OG0006742	LOC6633138|XP_002056377.1|DVIR, LOC116652174|XP_032296078.1|DVIR	LOC108140558|XP_017118909.1|DELE
OG0006743	LOC6628686|XP_002051878.2|DVIR	LOC108148997|XP_017131833.1|DELE
OG0006744	LOC6622506|XP_002046427.1|DVIR	LOC108150338|XP_017133954.1|DELE
OG0006745	LOC6631227|XP_002053145.2|DVIR	LOC108135100|XP_017111165.1|DELE
OG0006746	LOC6623515|XP_032290211.1|DVIR	LOC108147465|XP_017129491.1|DELE
OG0006747	LOC26531385|XP_032291323.1|DVIR	LOC108147530|XP_017129603.1|DELE
OG0006748	LOC6631399|XP_032296219.1|DVIR	LOC108137317|XP_017114432.1|DELE
OG0006749	LOC6636855|XP_015023701.1|DVIR	LOC108146192|XP_017127591.1|DELE
