Orthogroup	DVIR.longest_only	DYAK.longest_only
OG0006233	LOC6631476|XP_032295897.1|DVIR	LOC6524909|XP_015045943.1|DYAK
OG0006234	LOC6632013|XP_002055386.1|DVIR	LOC6525584|XP_002101419.1|DYAK
OG0006235	LOC6631557|XP_002055434.2|DVIR	LOC6525888|XP_002101708.2|DYAK
OG0006236	LOC6634758|XP_032296459.1|DVIR	LOC6524782|XP_002100626.1|DYAK
OG0006237	LOC6632212|XP_002055526.1|DVIR	LOC6525912|XP_002101732.1|DYAK
OG0006238	LOC6631414|XP_002055423.2|DVIR	LOC6524970|XP_002100810.1|DYAK
OG0006239	LOC6633347|XP_002056788.1|DVIR	LOC6539105|XP_002086007.1|DYAK
OG0006240	LOC6632815|XP_002055902.1|DVIR	LOC6538004|XP_002098539.1|DYAK
OG0006241	LOC6632135|XP_002055387.1|DVIR	LOC6525585|XP_002101420.1|DYAK
OG0006242	LOC6636169|XP_032295681.1|DVIR	LOC6525549|XP_002101384.1|DYAK
OG0006243	LOC6629887|XP_032294833.1|DVIR	LOC6536424|XP_002097006.1|DYAK
OG0006244	LOC6629777|XP_002052991.2|DVIR	LOC6536340|XP_002096924.1|DYAK
OG0006245	LOC6635208|XP_002058396.1|DVIR	LOC6537749|XP_002098290.1|DYAK
OG0006246	LOC6635518|XP_002058936.1|DVIR	LOC6524334|XP_002100192.1|DYAK
OG0006247	LOC6635920|XP_032292209.1|DVIR	LOC6528490|XP_002089536.1|DYAK
OG0006248	LOC6629988|XP_002054170.1|DVIR	LOC6535823|XP_039232821.1|DYAK
OG0006249	LOC6628774|XP_002052765.1|DVIR	LOC6526817|XP_002087919.1|DYAK
OG0006250	LOC6631769|XP_015026634.1|DVIR	LOC6524847|XP_002100687.1|DYAK
OG0006251	LOC6637099|XP_002060505.2|DVIR	LOC6538348|XP_002098873.1|DYAK
OG0006252	LOC116651875|XP_032295019.1|DVIR	LOC6538347|XP_002098872.1|DYAK
OG0006253	LOC6635517|XP_002058935.2|DVIR	LOC6524335|XP_002100193.2|DYAK
OG0006254	LOC6630887|XP_002053133.1|DVIR	LOC6530327|XP_002091254.1|DYAK
OG0006255	LOC6630807|XP_002054275.1|DVIR	LOC6537805|XP_002098346.1|DYAK
OG0006256	LOC6632136|XP_002055388.1|DVIR	LOC6525589|XP_002101424.1|DYAK
OG0006257	LOC6631535|XP_015026620.1|DVIR	LOC6525934|XP_015046542.1|DYAK
OG0006258	LOC6631742|XP_032296090.1|DVIR	LOC6525317|XP_002101153.1|DYAK
OG0006259	LOC6635186|XP_002058385.1|DVIR	LOC6537371|XP_002097927.1|DYAK
OG0006260	LOC6632088|XP_002055636.1|DVIR	LOC6525933|XP_002101753.1|DYAK
OG0006261	LOC6627883|XP_002052007.1|DVIR	LOC6527345|XP_002088437.1|DYAK
OG0006262	LOC6632163|XP_002055772.1|DVIR	LOC6525978|XP_002101797.1|DYAK
OG0006263	LOC6633386|XP_002056797.1|DVIR	LOC6524122|XP_002099986.1|DYAK
OG0006264	LOC6633448|XP_002056910.1|DVIR	LOC6524479|XP_039229953.1|DYAK
OG0006265	LOC6627192|XP_002049934.1|DVIR	LOC6531471|XP_002092270.1|DYAK
OG0006266	LOC6631406|XP_002055004.1|DVIR	LOC6524481|XP_002100338.1|DYAK
OG0006267	LOC6631550|XP_032295717.1|DVIR	LOC6524616|XP_039233544.1|DYAK
OG0006268	LOC6626416|XP_002050914.2|DVIR	LOC6531624|XP_002092421.1|DYAK
OG0006269	LOC6632820|XP_002055907.1|DVIR	LOC6536335|XP_002096919.1|DYAK
OG0006270	LOC6631462|XP_002055550.2|DVIR	LOC6525969|XP_002101788.1|DYAK
OG0006271	LOC6629409|XP_002053065.1|DVIR	LOC6536522|XP_002097098.1|DYAK
OG0006272	LOC6631746|XP_002055466.1|DVIR	LOC6524649|XP_002100506.1|DYAK
OG0006273	LOC6625719|XP_002050489.1|DVIR	LOC6528329|XP_002089382.1|DYAK
OG0006274	LOC6634537|XP_032296464.1|DVIR	LOC6524602|XP_002100459.1|DYAK
OG0006275	LOC6636730|XP_032295792.1|DVIR	LOC6524368|XP_002100226.1|DYAK
OG0006276	LOC6622107|XP_002046463.1|DVIR	LOC6532231|XP_002093004.1|DYAK
OG0006277	LOC6627131|XP_002048949.1|DVIR	LOC6539835|XP_039231552.1|DYAK
OG0006278	LOC6631366|XP_002055294.2|DVIR	LOC6525687|XP_002101509.2|DYAK
OG0006279	LOC6636725|XP_015023785.1|DVIR	LOC6525525|XP_039230195.1|DYAK
OG0006280	LOC6632143|XP_015026432.2|DVIR	LOC6526218|XP_039231732.1|DYAK
OG0006281	LOC6632144|XP_002055396.1|DVIR	LOC6526220|XP_002102029.1|DYAK
OG0006282	LOC6633808|XP_002057097.1|DVIR	LOC6525128|XP_039233774.1|DYAK
OG0006283	LOC6630782|XP_015026841.1|DVIR	LOC6537932|XP_002098472.1|DYAK
OG0006284	LOC6623596|XP_002046184.1|DVIR	LOC6539511|XP_002086399.2|DYAK
OG0006285	LOC6632732|XP_002056055.1|DVIR	LOC6535296|XP_002095952.1|DYAK
OG0006286	LOC6632852|XP_002056250.2|DVIR	LOC6535554|XP_002096183.3|DYAK
OG0006287	LOC6631527|XP_002055334.1|DVIR	LOC6525528|XP_002101363.1|DYAK
OG0006288	LOC6630195|XP_002054096.2|DVIR	LOC6538943|XP_002099447.1|DYAK
OG0006289	LOC6632583|XP_002056223.1|DVIR	LOC6535587|XP_002096215.1|DYAK
OG0006290	LOC6635548|XP_002059095.1|DVIR	LOC6525267|XP_015046193.1|DYAK
OG0006291	LOC6628524|XP_002051682.2|DVIR	LOC6527448|XP_002088540.1|DYAK
OG0006292	LOC6633663|XP_015025569.1|DVIR	LOC6524503|XP_015045729.1|DYAK
OG0006293	LOC6622689|XP_002047234.1|DVIR	LOC6532390|XP_002093141.1|DYAK
OG0006294	LOC6631748|XP_002055040.2|DVIR	LOC6524707|XP_039233778.1|DYAK
OG0006295	LOC6633521|XP_002057069.1|DVIR	LOC6524087|XP_002099951.3|DYAK
OG0006296	LOC6631431|XP_002055539.2|DVIR	LOC6525209|XP_039231375.1|DYAK
OG0006297	LOC6634463|XP_032296369.1|DVIR	LOC6525702|XP_015046430.1|DYAK
OG0006298	LOC6632201|XP_002054944.1|DVIR	LOC6524709|XP_002100553.1|DYAK
OG0006299	LOC6631793|XP_032296086.1|DVIR	LOC6524300|XP_015045595.1|DYAK
OG0006300	LOC6631969|XP_002055016.1|DVIR	LOC6524374|XP_015045636.1|DYAK
OG0006301	LOC6634410|XP_002057931.1|DVIR	LOC6525104|XP_002100943.1|DYAK
OG0006302	LOC6634454|XP_002058173.1|DVIR	LOC6525079|XP_015046085.1|DYAK
OG0006303	LOC6626903|XP_015030175.1|DVIR	LOC6530179|XP_002091119.2|DYAK
OG0006304	LOC6629696|XP_002053977.1|DVIR	LOC6538138|XP_002098673.3|DYAK
OG0006305	LOC6629693|XP_032292741.1|DVIR	LOC6538135|XP_002098670.1|DYAK
OG0006306	LOC26530829|XP_032296670.1|DVIR	LOC26534501|XP_039231576.1|DYAK
OG0006307	LOC6629366|XP_032294813.1|DVIR	LOC6539055|XP_002099557.3|DYAK
OG0006308	LOC6631981|XP_002055606.1|DVIR	LOC6525600|XP_002101435.1|DYAK
OG0006309	LOC6631846|XP_032295713.1|DVIR	LOC6525572|XP_015046372.1|DYAK
OG0006310	LOC6629422|XP_002054354.1|DVIR	LOC6537536|XP_002098082.1|DYAK
OG0006311	LOC6634469|XP_002058240.2|DVIR	LOC6525359|XP_002101195.2|DYAK
OG0006312	LOC6634468|XP_002058239.1|DVIR	LOC6525360|XP_002101196.1|DYAK
OG0006313	LOC6634575|XP_002058076.1|DVIR	LOC6525382|XP_002101218.1|DYAK
OG0006314	LOC6636718|XP_002060191.1|DVIR	LOC6524883|XP_002100723.1|DYAK
OG0006315	LOC6632831|XP_032289792.1|DVIR	LOC6538974|XP_015049145.1|DYAK
OG0006316	LOC6636327|XP_002059926.1|DVIR	LOC6526214|XP_002102023.1|DYAK
OG0006317	LOC6634615|XP_002058100.1|DVIR	LOC6525408|XP_002101243.1|DYAK
OG0006318	LOC6631979|XP_002055604.1|DVIR	LOC6525203|XP_002101041.1|DYAK
OG0006319	LOC6627264|XP_002049920.1|DVIR	LOC6528816|XP_002089848.1|DYAK
OG0006320	LOC6631628|XP_032295528.1|DVIR	LOC6525948|XP_002101768.1|DYAK
OG0006321	LOC6636037|XP_002059642.2|DVIR	LOC6525233|XP_002101071.1|DYAK
OG0006322	LOC6631673|XP_002055415.2|DVIR	LOC6525898|XP_002101718.1|DYAK
OG0006324	LOC6636020|XP_002059544.1|DVIR	LOC6524445|XP_002100303.2|DYAK
OG0006325	LOC6631112|XP_002054136.1|DVIR	LOC6535861|XP_002096480.1|DYAK
OG0006326	LOC6623548|XP_002048240.1|DVIR	LOC6539573|XP_002086461.2|DYAK
OG0006327	LOC6629757|XP_002053899.1|DVIR	LOC6538306|XP_002098833.1|DYAK
OG0006328	LOC6635166|XP_015024873.1|DVIR	LOC6537812|XP_015048527.1|DYAK
OG0006329	LOC6633789|XP_032296523.1|DVIR	LOC6524588|XP_002100445.1|DYAK
OG0006330	LOC6631123|XP_015026974.1|DVIR	LOC6538624|XP_002099146.1|DYAK
OG0006331	LOC6636108|XP_002059650.1|DVIR	LOC6525641|XP_002101463.2|DYAK
OG0006332	LOC6633499|XP_015025566.1|DVIR	LOC6524567|XP_039226340.1|DYAK
OG0006333	LOC6631783|XP_032295560.1|DVIR	LOC6524629|XP_002100486.3|DYAK
OG0006334	LOC6633523|XP_032296586.1|DVIR	LOC6524085|XP_002099949.1|DYAK
OG0006335	LOC6630957|XP_002054734.1|DVIR	LOC6537847|XP_002098388.1|DYAK
OG0006336	LOC6634404|XP_032289265.1|DVIR	LOC6526043|XP_002101860.1|DYAK
OG0006337	LOC6631873|XP_002055734.1|DVIR	LOC6525061|XP_002100900.1|DYAK
OG0006338	LOC6630832|XP_032294832.1|DVIR, LOC116650262|XP_032289391.1|DVIR	LOC6535288|XP_002095944.1|DYAK
OG0006339	LOC6635287|XP_032289304.1|DVIR	LOC6524893|XP_002100733.1|DYAK
OG0006340	LOC6634426|XP_002057938.1|DVIR	LOC6526061|XP_002101878.1|DYAK
OG0006341	LOC6631724|XP_032295527.1|DVIR	LOC6525946|XP_002101766.2|DYAK
OG0006342	LOC26531736|XP_032295525.1|DVIR	LOC6525944|XP_039229319.1|DYAK
OG0006343	LOC6631725|XP_015026356.1|DVIR	LOC6525942|XP_002101762.1|DYAK
OG0006344	LOC6631657|XP_032295463.1|DVIR	LOC6525592|XP_002101427.1|DYAK
OG0006345	LOC6629533|XP_032293012.1|DVIR	LOC6537775|XP_039231727.1|DYAK
OG0006346	LOC6634872|XP_002058601.1|DVIR	LOC6538072|XP_002098607.1|DYAK
OG0006347	LOC6630523|XP_015027033.1|DVIR	LOC6538750|XP_015049009.1|DYAK
OG0006348	LOC6636694|XP_015023787.1|DVIR	LOC6524357|XP_002100215.1|DYAK
OG0006349	LOC6631500|XP_002055007.1|DVIR	LOC6524484|XP_039229956.1|DYAK
OG0006350	LOC6632219|XP_002055887.2|DVIR	LOC6538019|XP_002098554.1|DYAK
OG0006351	LOC6636136|XP_002059530.1|DVIR	LOC6525131|XP_002100969.1|DYAK
OG0006352	LOC6626094|XP_002049403.1|DVIR	LOC6530451|XP_002091367.1|DYAK
OG0006353	LOC6633177|XP_032289583.1|DVIR	LOC6538842|XP_002099355.1|DYAK
OG0006354	LOC6630058|XP_015026957.1|DVIR	LOC6537800|XP_002098341.2|DYAK
OG0006355	LOC6632070|XP_002055037.2|DVIR	LOC6525930|XP_002101750.2|DYAK
OG0006356	LOC6633719|XP_002057084.1|DVIR	LOC6524458|XP_002100315.1|DYAK
OG0006357	LOC6634549|XP_015025109.1|DVIR	LOC6525698|XP_039226462.1|DYAK
OG0006358	LOC6622244|XP_002046369.3|DVIR	LOC6532407|XP_002093158.3|DYAK
OG0006359	LOC6634886|XP_002058505.1|DVIR	LOC6537197|XP_002097755.1|DYAK
OG0006360	LOC6634817|XP_032296293.1|DVIR	LOC6524006|XP_015045428.1|DYAK
OG0006361	LOC6633190|XP_002056677.1|DVIR	LOC6536151|XP_002096752.1|DYAK, LOC26534953|XP_039231750.1|DYAK
OG0006362	LOC6633329|XP_015025461.1|DVIR	LOC6524392|XP_002100250.1|DYAK
OG0006363	LOC6635421|XP_032295484.1|DVIR	LOC6525878|XP_015046527.1|DYAK
OG0006364	LOC26531744|XP_015028981.1|DVIR	LOC6527353|XP_002088445.2|DYAK
OG0006365	LOC6631957|XP_002055220.1|DVIR	LOC6526107|XP_002101924.1|DYAK
OG0006366	LOC6631902|XP_002055214.3|DVIR	LOC6526103|XP_039231059.1|DYAK
OG0006367	LOC6631391|XP_032295916.1|DVIR	LOC6525909|XP_002101729.1|DYAK
OG0006368	LOC6629832|XP_002054532.1|DVIR	LOC6538906|XP_015049094.1|DYAK
OG0006369	LOC6629835|XP_032295362.1|DVIR	LOC6538908|XP_039232380.1|DYAK
OG0006371	LOC6630193|XP_002054094.1|DVIR	LOC6538941|XP_002099445.1|DYAK
OG0006372	LOC6630243|XP_032292516.1|DVIR	LOC6538313|XP_002098840.1|DYAK
OG0006373	LOC6631710|XP_032295871.1|DVIR	LOC6525282|XP_015046206.1|DYAK
OG0006374	LOC6633635|XP_002057279.1|DVIR	LOC6525362|XP_002101198.1|DYAK
OG0006375	LOC6633746|XP_002057031.1|DVIR	LOC6524825|XP_002100667.1|DYAK
OG0006376	LOC6631829|XP_002055471.1|DVIR	LOC6525908|XP_002101728.1|DYAK
OG0006377	LOC6632169|XP_002055267.1|DVIR	LOC6525822|XP_002101642.1|DYAK
OG0006378	LOC6632258|XP_032288762.1|DVIR	LOC6538013|XP_039232256.1|DYAK
OG0006379	LOC6633674|XP_002056933.1|DVIR	LOC6524775|XP_002100619.1|DYAK
OG0006380	LOC6634532|XP_002057961.1|DVIR	LOC6524230|XP_002100093.1|DYAK
OG0006381	LOC6636103|XP_002059645.1|DVIR	LOC6524703|XP_002100547.2|DYAK
OG0006382	LOC6633830|XP_002057109.1|DVIR	LOC6524561|XP_002100418.1|DYAK
OG0006383	LOC6634643|XP_002058042.3|DVIR	LOC6524584|XP_039230903.1|DYAK
OG0006384	LOC6633862|XP_002056964.1|DVIR	LOC6524583|XP_002100440.1|DYAK
OG0006385	LOC6630057|XP_002054279.1|DVIR	LOC6537801|XP_002098342.1|DYAK
OG0006386	LOC6627450|XP_002052472.1|DVIR	LOC6527055|XP_002088148.1|DYAK
OG0006387	LOC6629494|XP_002054514.1|DVIR	LOC6538881|XP_002099385.1|DYAK
OG0006388	LOC6633524|XP_002057072.1|DVIR	LOC6524083|XP_002099947.3|DYAK
OG0006389	LOC6633525|XP_002057073.1|DVIR	LOC6524084|XP_002099948.1|DYAK
OG0006390	LOC6630362|XP_002054898.1|DVIR	LOC6535532|XP_002096161.1|DYAK
OG0006391	LOC6632470|XP_002056171.1|DVIR	LOC6536924|XP_002097493.1|DYAK
OG0006392	LOC6633391|XP_002056802.1|DVIR	LOC6524118|XP_002099982.1|DYAK
OG0006393	LOC6627729|XP_002051746.2|DVIR	LOC6528922|XP_002089954.1|DYAK
OG0006394	LOC6630546|XP_002054417.1|DVIR	LOC6535431|XP_002096080.1|DYAK
OG0006395	LOC6632819|XP_002055906.1|DVIR	LOC6536334|XP_002096918.1|DYAK
OG0006396	LOC6634825|XP_002058214.1|DVIR	LOC6525144|XP_002100982.1|DYAK
OG0006397	LOC6634721|XP_002058320.3|DVIR	LOC6524284|XP_039230142.1|DYAK
OG0006398	LOC6634534|XP_002057963.1|DVIR	LOC6524016|XP_002099888.1|DYAK
OG0006399	LOC6633849|XP_002057201.1|DVIR	LOC6524827|XP_002100669.1|DYAK
OG0006400	LOC6633850|XP_002057202.1|DVIR	LOC6524826|XP_002100668.1|DYAK
OG0006401	LOC6622831|XP_032290925.1|DVIR	LOC6535033|XP_002095699.2|DYAK
OG0006402	LOC6629417|XP_002053151.3|DVIR	LOC6535889|XP_002096505.1|DYAK
OG0006403	LOC6632964|XP_032289720.1|DVIR	LOC120321927|XP_039232129.1|DYAK
OG0006404	LOC6632963|XP_002056353.2|DVIR	LOC6537394|XP_002097950.1|DYAK
OG0006405	LOC6622259|XP_032290452.1|DVIR	LOC6533995|XP_039229970.1|DYAK
OG0006406	LOC6630221|XP_002054795.1|DVIR	LOC6538112|XP_002098647.1|DYAK
OG0006407	LOC6635540|XP_002059087.1|DVIR	LOC6525274|XP_002101110.1|DYAK
OG0006408	LOC6634424|XP_002057936.1|DVIR	LOC6526059|XP_002101876.1|DYAK
OG0006409	LOC6633666|XP_002056925.1|DVIR	LOC6525533|XP_002101368.1|DYAK
OG0006410	LOC6633684|XP_002057289.2|DVIR	LOC6524986|XP_002100826.1|DYAK
OG0006411	LOC6636657|XP_002060135.1|DVIR	LOC6523985|XP_002099857.1|DYAK
OG0006412	LOC6634920|XP_002058680.1|DVIR	LOC6538364|XP_002098888.1|DYAK
OG0006413	LOC6631035|XP_015027593.1|DVIR, LOC116650264|XP_032289393.1|DVIR	LOC6538362|XP_015048803.1|DYAK
OG0006414	LOC6630210|XP_032294108.1|DVIR	LOC6536250|XP_015047619.1|DYAK
OG0006415	LOC6631336|XP_002055773.1|DVIR	LOC6525977|XP_002101796.2|DYAK
OG0006416	LOC6636060|XP_002059591.2|DVIR	LOC6525440|XP_002101275.1|DYAK
OG0006417	LOC6634123|XP_002057724.1|DVIR	LOC6526648|XP_002087756.1|DYAK
OG0006418	LOC6631798|XP_002055377.2|DVIR	LOC6525597|XP_039229293.1|DYAK
OG0006419	LOC6631059|XP_002054225.1|DVIR	LOC6539010|XP_002099512.1|DYAK
OG0006420	LOC6630776|XP_002054810.1|DVIR	LOC6537938|XP_002098478.1|DYAK
OG0006421	LOC6627988|XP_032293714.1|DVIR	LOC6528124|XP_015054460.2|DYAK
OG0006422	LOC6627995|XP_002051432.1|DVIR	LOC6528118|XP_002089185.1|DYAK
OG0006423	LOC6630564|XP_002054381.1|DVIR	LOC6537743|XP_002098284.1|DYAK
OG0006424	LOC6630565|XP_002054382.1|DVIR	LOC6537744|XP_002098285.1|DYAK
OG0006425	LOC6630562|XP_002054379.1|DVIR	LOC6537741|XP_039232542.1|DYAK
OG0006426	LOC6630075|XP_002054378.1|DVIR	LOC6537740|XP_002098281.1|DYAK
OG0006427	LOC6633219|XP_002055984.1|DVIR	LOC6538237|XP_002098764.1|DYAK
OG0006428	LOC6635143|XP_015024890.1|DVIR	LOC6535873|XP_015047405.1|DYAK
OG0006429	LOC6631189|XP_015026836.1|DVIR	LOC6538795|XP_002099308.1|DYAK
OG0006430	LOC6624081|XP_002048105.1|DVIR	LOC6534764|XP_002095439.1|DYAK
OG0006431	LOC6630989|XP_002053234.1|DVIR	LOC6537991|XP_002098526.2|DYAK
OG0006432	LOC6635083|XP_032289355.1|DVIR	LOC6535643|XP_015047251.2|DYAK
OG0006433	LOC6630524|XP_002054802.1|DVIR	LOC6537949|XP_002098486.1|DYAK
OG0006434	LOC6629126|XP_002052392.2|DVIR	LOC6528002|XP_002089069.1|DYAK
OG0006435	LOC6632232|XP_032288907.1|DVIR	LOC6538291|XP_039232857.1|DYAK
OG0006436	LOC6622359|XP_002048530.1|DVIR	LOC6525587|XP_015046376.1|DYAK
OG0006437	LOC6631784|XP_032295726.1|DVIR	LOC6524630|XP_015045784.1|DYAK
OG0006438	LOC6627770|XP_002052832.1|DVIR	LOC6526306|XP_002087428.1|DYAK
OG0006439	LOC6630374|XP_002054349.1|DVIR	LOC6536714|XP_002097286.1|DYAK
OG0006440	LOC6630373|XP_002054348.2|DVIR	LOC6536715|XP_002097287.1|DYAK
OG0006441	LOC6635173|XP_002058577.2|DVIR	LOC6537556|XP_002098102.2|DYAK
OG0006442	LOC6629405|XP_002053062.1|DVIR	LOC6538665|XP_002099185.1|DYAK
OG0006443	LOC6629315|XP_032291458.1|DVIR	LOC6536149|XP_002096750.1|DYAK
OG0006444	LOC6633077|XP_002056149.1|DVIR	LOC6538833|XP_002099346.1|DYAK
OG0006445	LOC6631447|XP_002054958.3|DVIR	LOC6523839|XP_002099712.1|DYAK
OG0006446	LOC6629860|XP_002052946.2|DVIR	LOC6538574|XP_002099096.2|DYAK
OG0006447	LOC6629490|XP_032288945.1|DVIR	LOC6538581|XP_015048916.1|DYAK
OG0006448	LOC6635058|XP_002058625.1|DVIR	LOC6538759|XP_002099273.1|DYAK
OG0006449	LOC6635061|XP_032294942.1|DVIR	LOC6538762|XP_039231704.1|DYAK
OG0006450	LOC6627982|XP_002052694.1|DVIR	LOC6529459|XP_002090461.1|DYAK
OG0006451	LOC6635462|XP_015024614.1|DVIR	LOC6525225|XP_015046159.1|DYAK
OG0006452	LOC6628991|XP_002052122.1|DVIR	LOC6538606|XP_002099128.1|DYAK
OG0006453	LOC6623547|XP_002046882.1|DVIR	LOC6534319|XP_002094999.1|DYAK
OG0006454	LOC6635562|XP_002059036.2|DVIR	LOC6523864|XP_002099737.3|DYAK
OG0006455	LOC6634996|XP_032294886.1|DVIR	LOC6535267|XP_039231717.1|DYAK
OG0006456	LOC6629919|XP_002054553.1|DVIR	LOC6535270|XP_002095926.1|DYAK
OG0006457	LOC6632249|XP_002056078.1|DVIR	LOC6536955|XP_002097524.1|DYAK
OG0006459	LOC6629638|XP_032294973.1|DVIR	LOC6537762|XP_002098303.1|DYAK
OG0006460	LOC6634858|XP_002058648.1|DVIR	LOC6538785|XP_002099298.1|DYAK
OG0006461	LOC6635203|XP_002058478.2|DVIR	LOC6535909|XP_002096525.1|DYAK
OG0006462	LOC6630028|XP_002054478.3|DVIR	LOC6537917|XP_002098457.3|DYAK
OG0006463	LOC6631019|XP_032294778.1|DVIR	LOC6537171|XP_015048178.1|DYAK
OG0006464	LOC6624062|XP_002048116.1|DVIR	LOC6534782|XP_039230615.1|DYAK
OG0006465	LOC6636125|XP_032295508.1|DVIR	LOC6524472|XP_002100329.2|DYAK
OG0006466	LOC6632204|XP_002055518.1|DVIR	LOC6524382|XP_002100240.2|DYAK
OG0006467	LOC6634974|XP_002058422.1|DVIR	LOC6535596|XP_002096224.1|DYAK
OG0006468	LOC6635147|XP_002058631.1|DVIR	LOC6538766|XP_002099280.1|DYAK
OG0006469	LOC6634555|XP_002057972.1|DVIR	LOC6525133|XP_002100971.1|DYAK
OG0006470	LOC6622108|XP_002048185.1|DVIR	LOC6534574|XP_002095250.2|DYAK
OG0006471	LOC6634851|XP_002058641.1|DVIR	LOC6538777|XP_002099291.3|DYAK
OG0006472	LOC6634853|XP_002058643.1|DVIR	LOC6538779|XP_002099293.1|DYAK
OG0006473	LOC6622833|XP_015031226.1|DVIR	LOC6533536|XP_015050129.1|DYAK
OG0006474	LOC6625658|XP_002049008.1|DVIR	LOC6531369|XP_002092172.1|DYAK
OG0006475	LOC6634948|XP_002058536.2|DVIR	LOC6537602|XP_002098148.2|DYAK
OG0006476	LOC6633571|XP_002057075.1|DVIR	LOC6524081|XP_039230631.1|DYAK
OG0006477	LOC6631645|XP_032296171.1|DVIR	LOC6524305|XP_039233142.1|DYAK
OG0006478	LOC6630768|XP_002054826.2|DVIR	LOC6538804|XP_002099317.2|DYAK
OG0006479	LOC6630769|XP_032294892.1|DVIR	LOC6538802|XP_039232712.1|DYAK
OG0006480	LOC6625679|XP_002048797.1|DVIR	LOC6528483|XP_002089529.3|DYAK
OG0006481	LOC6627862|XP_002052281.1|DVIR	LOC6527329|XP_002088421.1|DYAK
OG0006482	LOC6630480|XP_032294006.1|DVIR	LOC6538094|XP_002098628.3|DYAK
OG0006483	LOC6632509|XP_002056014.2|DVIR	LOC6538635|XP_002099155.1|DYAK
OG0006484	LOC6632510|XP_015025912.1|DVIR	LOC6538633|XP_039231649.1|DYAK
OG0006485	LOC6632784|XP_002055866.1|DVIR	LOC6536194|XP_002096785.1|DYAK
OG0006486	LOC6629952|XP_002053610.1|DVIR	LOC6536542|XP_015047809.1|DYAK
OG0006487	LOC6630567|XP_002054384.1|DVIR	LOC6536487|XP_002097065.1|DYAK
OG0006488	LOC6622953|XP_002047086.1|DVIR	LOC6532286|XP_002093046.1|DYAK
OG0006489	LOC6631216|XP_002053959.3|DVIR	LOC6538133|XP_002098668.1|DYAK
OG0006490	LOC6632998|XP_002056356.1|DVIR	LOC26535620|XP_039232333.1|DYAK
OG0006491	LOC6628337|XP_002052668.1|DVIR	LOC6529599|XP_002090593.1|DYAK
OG0006492	LOC6629423|XP_002054355.1|DVIR	LOC6537537|XP_002098083.1|DYAK
OG0006493	LOC6631955|XP_032295211.1|DVIR	LOC6525667|XP_002101489.1|DYAK
OG0006494	LOC6633723|XP_032296597.1|DVIR	LOC6524809|XP_039229430.1|DYAK
OG0006495	LOC6635289|XP_002058799.2|DVIR	LOC6524879|XP_039226533.1|DYAK
OG0006496	LOC6634850|XP_002058640.1|DVIR	LOC6538776|XP_002099290.1|DYAK
OG0006497	LOC6632409|XP_002056205.1|DVIR	LOC6536889|XP_002097458.1|DYAK
OG0006498	LOC6632411|XP_002056207.2|DVIR	LOC6536887|XP_002097456.1|DYAK
OG0006499	LOC6631040|XP_032294893.1|DVIR	LOC6538999|XP_039231048.1|DYAK
OG0006500	LOC6628852|XP_032293426.1|DVIR	LOC6527996|XP_002089063.2|DYAK
OG0006501	LOC6633176|XP_002056158.2|DVIR	LOC6538841|XP_002099354.1|DYAK
OG0006502	LOC6632432|XP_002056162.1|DVIR	LOC6538845|XP_015049072.2|DYAK
OG0006503	LOC6632434|XP_002056164.2|DVIR	LOC6538847|XP_002099360.2|DYAK
OG0006504	LOC6632435|XP_002056165.1|DVIR	LOC6538848|XP_002099361.1|DYAK
OG0006505	LOC6632816|XP_002055903.1|DVIR	LOC6538003|XP_002098538.1|DYAK
OG0006506	LOC6623158|XP_002046768.1|DVIR	LOC6532672|XP_002093416.1|DYAK
OG0006507	LOC6632944|XP_032289845.1|DVIR	LOC6535477|XP_015047170.2|DYAK
OG0006508	LOC6632946|XP_002056769.2|DVIR	LOC6535479|XP_002096110.1|DYAK
OG0006509	LOC6634458|XP_002057946.2|DVIR	LOC6526064|XP_039229765.1|DYAK
OG0006510	LOC6631136|XP_002053032.1|DVIR	LOC6536516|XP_002097093.1|DYAK
OG0006511	LOC6632373|XP_002056203.2|DVIR	LOC6536890|XP_002097459.2|DYAK
OG0006512	LOC6629962|XP_032295048.1|DVIR	LOC6535829|XP_002096450.1|DYAK
OG0006513	LOC6632368|XP_032289533.1|DVIR	LOC6536899|XP_015047991.1|DYAK
OG0006514	LOC6631145|XP_002054248.1|DVIR	LOC6538613|XP_002099135.1|DYAK
OG0006515	LOC6631148|XP_002054251.1|DVIR	LOC6535634|XP_002096262.2|DYAK
OG0006516	LOC6630601|XP_032288781.1|DVIR	LOC6538677|XP_039232070.1|DYAK
OG0006517	LOC6630599|XP_002053018.1|DVIR	LOC6538679|XP_002099198.1|DYAK
OG0006518	LOC6630600|XP_032296737.1|DVIR	LOC6538678|XP_039232053.1|DYAK
OG0006519	LOC6630598|XP_002053017.2|DVIR	LOC6538680|XP_002099199.2|DYAK
OG0006520	LOC6635086|XP_002058416.1|DVIR	LOC6538818|XP_002099331.1|DYAK
OG0006521	LOC6630164|XP_002054784.1|DVIR	LOC6537332|XP_002097889.1|DYAK
OG0006522	LOC6635224|XP_002058412.2|DVIR	LOC6538814|XP_002099327.1|DYAK
OG0006523	LOC6633083|XP_002055961.1|DVIR	LOC6537192|XP_002097750.1|DYAK
OG0006524	LOC6627292|XP_002052464.2|DVIR	LOC6527057|XP_002088150.1|DYAK
