Orthogroup	DVIR.longest_only	DGUA.longest_only
OG0003723	LOC6622049|XP_002047001.1|DVIR	LOC117580344|XP_034122741.1|DGUA
OG0003724	LOC6623975|XP_002047393.1|DVIR	LOC117579613|XP_034121439.1|DGUA
OG0003725	LOC6622638|XP_015030506.1|DVIR	LOC117589359|XP_034137143.1|DGUA
OG0003726	LOC6624541|XP_002046950.1|DVIR	LOC117580228|XP_034122533.1|DGUA
OG0003727	LOC6624500|XP_032291199.1|DVIR	LOC117586814|XP_034132978.1|DGUA
OG0003728	LOC6629868|XP_002053345.1|DVIR, LOC6636753|XP_032296713.1|DVIR	LOC117586314|XP_034132190.1|DGUA
OG0003729	LOC6636846|XP_032291467.1|DVIR	LOC117586907|XP_034133142.1|DGUA
OG0003730	LOC6623063|XP_032290765.1|DVIR	LOC117579192|XP_034120851.1|DGUA
OG0003731	LOC116650574|XP_032290474.1|DVIR, LOC6622214|XP_002046334.2|DVIR	LOC117580258|XP_034122582.1|DGUA
OG0003732	LOC6623118|XP_032291125.1|DVIR	LOC117586841|XP_034133023.1|DGUA
OG0003733	LOC6622814|XP_002046694.1|DVIR	LOC117589053|XP_034136573.1|DGUA
OG0003734	LOC6622806|XP_002046477.3|DVIR	LOC117587272|XP_034133743.1|DGUA
OG0003735	LOC6624980|XP_002049961.2|DVIR, LOC116650948|XP_032292147.1|DVIR	LOC117578419|XP_034119771.1|DGUA
OG0003736	LOC6625198|XP_002048751.1|DVIR	LOC117582065|XP_034125515.1|DGUA
OG0003737	LOC6625796|XP_002050894.1|DVIR	LOC117592389|XP_034141996.1|DGUA
OG0003738	LOC6625602|XP_015029961.1|DVIR	LOC117587337|XP_034133870.1|DGUA
OG0003739	LOC6625260|XP_002050689.2|DVIR	LOC117578593|XP_034120073.1|DGUA
OG0003740	LOC6624816|XP_002050683.1|DVIR	LOC117578594|XP_034120074.1|DGUA
OG0003741	LOC6622834|XP_002046695.1|DVIR	LOC117589063|XP_034136585.1|DGUA
OG0003742	LOC6624016|XP_002047587.1|DVIR	LOC117579045|XP_034120631.1|DGUA
OG0003743	LOC6625810|XP_032292231.1|DVIR	LOC117582872|XP_034126836.1|DGUA
OG0003744	LOC6624818|XP_002050685.1|DVIR	LOC117578601|XP_034120082.1|DGUA
OG0003745	LOC6636498|XP_002059804.1|DVIR	LOC117585398|XP_034130758.1|DGUA
OG0003746	LOC6626276|XP_002050163.1|DVIR	LOC117592227|XP_034141874.1|DGUA
OG0003747	LOC6622216|XP_032291017.1|DVIR	LOC117579947|XP_034121997.1|DGUA
OG0003748	LOC6624123|XP_002046910.3|DVIR	LOC117580056|XP_034122186.1|DGUA
OG0003749	LOC6624292|XP_002046907.1|DVIR	LOC117579110|XP_034120726.1|DGUA
OG0003750	LOC6623526|XP_002046909.1|DVIR	LOC117579111|XP_034120727.1|DGUA
OG0003751	LOC6624290|XP_032290402.1|DVIR	LOC117580143|XP_034122335.1|DGUA
OG0003752	LOC6622528|XP_002047247.2|DVIR	LOC117587034|XP_034133351.1|DGUA
OG0003753	LOC6623875|XP_002046840.1|DVIR	LOC117589234|XP_034136883.1|DGUA
OG0003754	LOC6623857|XP_002046839.2|DVIR	LOC117589232|XP_034136880.1|DGUA
OG0003755	LOC6622826|XP_002047244.3|DVIR	LOC117587039|XP_034133362.1|DGUA
OG0003756	LOC6626125|XP_002050032.1|DVIR	LOC117578648|XP_034120155.1|DGUA
OG0003757	LOC6627256|XP_002048877.1|DVIR	LOC117582465|XP_034126086.1|DGUA
OG0003758	LOC6625033|XP_032292694.1|DVIR	LOC117590502|XP_034139103.1|DGUA
OG0003759	LOC6623279|XP_015031159.2|DVIR	LOC117580200|XP_034122472.1|DGUA
OG0003760	LOC6627184|XP_002049749.2|DVIR	LOC117579416|XP_034121190.1|DGUA
OG0003761	LOC6623289|XP_002046964.1|DVIR	LOC117589327|XP_034137066.1|DGUA
OG0003762	LOC6622317|XP_032290306.1|DVIR	LOC117589328|XP_034137068.1|DGUA
OG0003763	LOC6623337|XP_015031047.2|DVIR	LOC117587418|XP_034133972.1|DGUA
OG0003764	LOC6623387|XP_015031046.1|DVIR	LOC117587417|XP_034133966.1|DGUA
OG0003765	LOC6634336|XP_002057464.1|DVIR	LOC117583895|XP_034128451.1|DGUA
OG0003766	LOC6634788|XP_002058124.1|DVIR	LOC117590495|XP_034139047.1|DGUA
OG0003767	LOC6626353|XP_002048736.1|DVIR	LOC117592269|XP_034141820.1|DGUA
OG0003768	LOC6635858|XP_032292362.1|DVIR	LOC117578495|XP_034119920.1|DGUA
OG0003769	LOC6636386|XP_002059799.1|DVIR	LOC117584596|XP_034129480.1|DGUA
OG0003770	LOC6636194|XP_032290079.1|DVIR	LOC117590573|XP_034139205.1|DGUA
OG0003771	LOC6622409|XP_002046406.1|DVIR	LOC117589209|XP_034136844.1|DGUA
OG0003772	LOC6624226|XP_002046300.1|DVIR	LOC117586885|XP_034133109.1|DGUA
OG0003773	LOC6625713|XP_015030192.1|DVIR	LOC117592402|XP_034142011.1|DGUA
OG0003774	LOC6626342|XP_002050680.1|DVIR	LOC117578809|XP_034120449.1|DGUA
OG0003775	LOC6634820|XP_032296477.1|DVIR	LOC117588750|XP_034136119.1|DGUA
OG0003776	LOC6635952|XP_032292092.1|DVIR	LOC117578460|XP_034119882.1|DGUA
OG0003777	LOC6626311|XP_002050390.1|DVIR	LOC117582002|XP_034125392.1|DGUA
OG0003778	LOC6625401|XP_032292008.1|DVIR	LOC117578893|XP_034120589.1|DGUA
OG0003779	LOC6635828|XP_015024211.1|DVIR	LOC117592254|XP_034141787.1|DGUA
OG0003780	LOC6625895|XP_002050116.1|DVIR	LOC117591905|XP_034141186.1|DGUA
OG0003781	LOC6636211|XP_002059712.1|DVIR	LOC117590656|XP_034139395.1|DGUA
OG0003782	LOC6634690|XP_002058343.3|DVIR	LOC117588795|XP_034136193.1|DGUA
OG0003783	LOC6633215|XP_002055980.1|DVIR	LOC117583587|XP_034127866.1|DGUA
OG0003784	LOC6626387|XP_002048729.1|DVIR	LOC117581123|XP_034123943.1|DGUA
OG0003785	LOC6626273|XP_002050039.1|DVIR	LOC117591931|XP_034141229.1|DGUA
OG0003786	LOC6625974|XP_002050505.1|DVIR	LOC117580138|XP_034122330.1|DGUA
OG0003787	LOC6626103|XP_032292554.1|DVIR	LOC117592503|XP_034142239.1|DGUA
OG0003788	LOC6625792|XP_002049988.2|DVIR	LOC117578719|XP_034120263.1|DGUA
OG0003789	LOC6626349|XP_015029237.1|DVIR	LOC117590398|XP_034138887.1|DGUA
OG0003790	LOC6622288|XP_002046395.1|DVIR, LOC116650141|XP_032289348.1|DVIR	LOC117580312|XP_034122698.1|DGUA
OG0003791	LOC116651944|XP_032295374.1|DVIR, LOC6630052|XP_002054720.2|DVIR	LOC117586169|XP_034131969.1|DGUA
OG0003792	LOC6626653|XP_002049883.1|DVIR	LOC117587131|XP_034133531.1|DGUA
OG0003793	LOC6627258|XP_002048879.1|DVIR	LOC117582513|XP_034126204.1|DGUA
OG0003794	LOC6625985|XP_002050063.1|DVIR	LOC117591853|XP_034141117.1|DGUA
OG0003795	LOC6622255|XP_032290735.1|DVIR	LOC117579534|XP_034121341.1|DGUA
OG0003796	LOC6632223|XP_002055891.2|DVIR	LOC117585838|XP_034131470.1|DGUA
OG0003797	LOC6634164|XP_002057531.1|DVIR	LOC117584612|XP_034129517.1|DGUA
OG0003798	LOC6636452|XP_032291729.1|DVIR	LOC117582704|XP_034126515.1|DGUA
OG0003799	LOC6626015|XP_002050239.3|DVIR	LOC117592084|XP_034141488.1|DGUA
OG0003800	LOC6633894|XP_002057587.1|DVIR	LOC117590911|XP_034139833.1|DGUA
OG0003801	LOC6634351|XP_002057815.1|DVIR	LOC117587629|XP_034134382.1|DGUA
OG0003802	LOC6634003|XP_002057824.1|DVIR	LOC117588154|XP_034135142.1|DGUA
OG0003803	LOC6632221|XP_002055889.1|DVIR	LOC117585844|XP_034131477.1|DGUA
OG0003804	LOC6634389|XP_032293690.1|DVIR	LOC117590924|XP_034139849.1|DGUA
OG0003805	LOC6635627|XP_002059119.1|DVIR	LOC117582483|XP_034126127.1|DGUA
OG0003806	LOC6629176|XP_002052371.1|DVIR	LOC117587820|XP_034134668.1|DGUA
OG0003807	LOC6628914|XP_032293546.1|DVIR	LOC117588198|XP_034135220.1|DGUA
OG0003808	LOC6623651|XP_032290185.1|DVIR	LOC117586998|XP_034133289.1|DGUA
OG0003809	LOC6627941|XP_002052666.1|DVIR	LOC117582042|XP_034125475.1|DGUA
OG0003810	LOC6626421|XP_032292316.1|DVIR	LOC117578462|XP_034119888.1|DGUA
OG0003811	LOC6627102|XP_002049945.1|DVIR	LOC117584996|XP_034130120.1|DGUA
OG0003812	LOC6628759|XP_032294343.1|DVIR	LOC117584441|XP_034129246.1|DGUA
OG0003813	LOC6629150|XP_002052444.1|DVIR	LOC117588106|XP_034135068.1|DGUA
OG0003814	LOC6635671|XP_002059206.1|DVIR	LOC117582098|XP_034125554.1|DGUA
OG0003815	LOC6629893|XP_002053988.1|DVIR	LOC117585323|XP_034130650.1|DGUA
OG0003816	LOC6634301|XP_015025271.1|DVIR	LOC117588208|XP_034135235.1|DGUA
OG0003817	LOC6634384|XP_002057578.1|DVIR	LOC117587728|XP_034134537.1|DGUA
OG0003818	LOC6627880|XP_002052004.1|DVIR	LOC117582267|XP_034125783.1|DGUA
OG0003819	LOC6627410|XP_002051920.1|DVIR	LOC117582270|XP_034125790.1|DGUA
OG0003820	LOC6632454|XP_002056300.1|DVIR	LOC117586594|XP_034132662.1|DGUA
OG0003821	LOC6624802|XP_002050196.1|DVIR	LOC117585568|XP_034130997.1|DGUA
OG0003822	LOC6628012|XP_002051316.1|DVIR	LOC117587916|XP_034134792.1|DGUA
OG0003823	LOC6628441|XP_002052226.2|DVIR	LOC117581961|XP_034125335.1|DGUA
OG0003824	LOC6633939|XP_032293555.1|DVIR	LOC117583973|XP_034128571.1|DGUA
OG0003825	LOC6634372|XP_002057566.1|DVIR	LOC117588086|XP_034135046.1|DGUA
OG0003826	LOC6628101|XP_002052425.1|DVIR	LOC117582415|XP_034125998.1|DGUA
OG0003827	LOC6634385|XP_002057579.2|DVIR	LOC117588187|XP_034135198.1|DGUA
OG0003828	LOC6634387|XP_002057581.2|DVIR	LOC117587563|XP_034134273.1|DGUA
OG0003829	LOC6634128|XP_002057516.2|DVIR	LOC117584418|XP_034129173.1|DGUA
OG0003830	LOC6628491|XP_002051486.2|DVIR	LOC117587957|XP_034134852.1|DGUA
OG0003831	LOC6631084|XP_015027545.1|DVIR	LOC117585174|XP_034130406.1|DGUA
OG0003832	LOC6628075|XP_002051440.1|DVIR	LOC117587521|XP_034134211.1|DGUA
OG0003833	LOC6628072|XP_002051437.1|DVIR	LOC117587692|XP_034134478.1|DGUA
OG0003834	LOC6627544|XP_002052491.2|DVIR	LOC117584862|XP_034129899.1|DGUA
OG0003835	LOC6634246|XP_032293506.1|DVIR	LOC117584124|XP_034128767.1|DGUA
OG0003836	LOC6628470|XP_002051545.2|DVIR	LOC117587744|XP_034134560.1|DGUA
OG0003837	LOC6628468|XP_032293803.1|DVIR	LOC117587741|XP_034134555.1|DGUA
OG0003838	LOC6627961|XP_002052537.1|DVIR	LOC117581906|XP_034125266.1|DGUA
OG0003839	LOC6634181|XP_002057439.1|DVIR	LOC117587810|XP_034134656.1|DGUA
OG0003840	LOC116650517|XP_032290212.1|DVIR, LOC6626546|XP_002050376.1|DVIR	LOC117582851|XP_034126814.1|DGUA
OG0003841	LOC6627529|XP_002051973.2|DVIR	LOC117584367|XP_034129096.1|DGUA
OG0003842	LOC6627822|XP_002051135.1|DVIR	LOC117584272|XP_034128976.1|DGUA
OG0003843	LOC6633975|XP_002057483.3|DVIR	LOC117584689|XP_034129610.1|DGUA
OG0003844	LOC6634221|XP_032293755.1|DVIR	LOC117587805|XP_034134648.1|DGUA
OG0003845	LOC6628509|XP_032293776.1|DVIR	LOC117591556|XP_034140742.1|DGUA
OG0003847	LOC6627418|XP_002051091.2|DVIR	LOC117588222|XP_034135258.1|DGUA
OG0003848	LOC6631117|XP_002054237.1|DVIR	LOC117582849|XP_034126808.1|DGUA
OG0003849	LOC6626213|XP_002050548.2|DVIR	LOC117591840|XP_034141097.1|DGUA
OG0003850	LOC6634045|XP_015025255.1|DVIR	LOC117584319|XP_034129039.1|DGUA
OG0003851	LOC6635849|XP_002059461.1|DVIR	LOC117592228|XP_034141756.1|DGUA
OG0003852	LOC6628752|XP_002052321.1|DVIR, LOC116651676|XP_032294407.1|DVIR	LOC117582360|XP_034125907.1|DGUA
OG0003853	LOC6627274|XP_032292311.1|DVIR	LOC117587073|XP_034133419.1|DGUA
OG0003854	LOC6627707|XP_002051991.1|DVIR	LOC117584390|XP_034129135.1|DGUA
OG0003855	LOC6627706|XP_002051990.2|DVIR	LOC117584856|XP_034129888.1|DGUA
OG0003856	LOC6627807|XP_032294269.1|DVIR	LOC117582505|XP_034126184.1|DGUA
OG0003857	LOC6635641|XP_032294704.1|DVIR	LOC117584106|XP_034128745.1|DGUA
OG0003858	LOC6634676|XP_032296466.1|DVIR	LOC117591517|XP_034140704.1|DGUA
OG0003859	LOC6627328|XP_002051924.1|DVIR	LOC117582269|XP_034125789.1|DGUA
OG0003860	LOC6635806|XP_002059315.2|DVIR	LOC117592583|XP_034142361.1|DGUA
OG0003861	LOC6629121|XP_002052113.1|DVIR	LOC117584641|XP_034129554.1|DGUA
OG0003862	LOC6628171|XP_015028196.2|DVIR	LOC117587560|XP_034134267.1|DGUA
OG0003863	LOC6627669|XP_002051109.2|DVIR	LOC117588215|XP_034135245.1|DGUA
OG0003864	LOC6627668|XP_002051108.1|DVIR	LOC117587868|XP_034134726.1|DGUA
OG0003865	LOC6630236|XP_002054576.1|DVIR	LOC117591223|XP_034140289.1|DGUA
OG0003866	LOC6634053|XP_032293820.1|DVIR	LOC117588147|XP_034135136.1|DGUA
OG0003867	LOC26531466|XP_032294254.1|DVIR	LOC117588172|XP_034135175.1|DGUA
OG0003868	LOC6633616|XP_002057185.2|DVIR	LOC117584736|XP_034129698.1|DGUA
OG0003869	LOC6628233|XP_002051803.1|DVIR	LOC117581935|XP_034125308.1|DGUA
OG0003870	LOC6629032|XP_032294539.1|DVIR	LOC117582173|XP_034125665.1|DGUA
OG0003871	LOC6627899|XP_002051813.1|DVIR	LOC117582344|XP_034125887.1|DGUA
OG0003872	LOC6624756|XP_002049750.1|DVIR	LOC117578863|XP_034120545.1|DGUA
OG0003873	LOC6635636|XP_002059241.1|DVIR	LOC117584872|XP_034129914.1|DGUA
OG0003874	LOC6634061|XP_032293788.1|DVIR	LOC117587614|XP_034134357.1|DGUA
OG0003875	LOC6634125|XP_002057726.1|DVIR	LOC117587634|XP_034134393.1|DGUA
OG0003876	LOC6627842|XP_002051732.1|DVIR	LOC117582408|XP_034125987.1|DGUA
OG0003877	LOC6634146|XP_002057623.1|DVIR	LOC117584557|XP_034129405.1|DGUA
OG0003878	LOC6627329|XP_015028803.1|DVIR	LOC117582265|XP_034125780.1|DGUA
OG0003879	LOC6622592|XP_002046439.2|DVIR, LOC116650577|XP_032290492.1|DVIR	LOC117587440|XP_034134014.1|DGUA
OG0003880	LOC26530969|XP_032291108.1|DVIR	LOC117586975|XP_034133245.1|DGUA
OG0003881	LOC6626306|XP_002048785.1|DVIR	LOC117587214|XP_034133662.1|DGUA
OG0003882	LOC6636376|XP_002059905.2|DVIR	LOC117578748|XP_034120322.1|DGUA
OG0003883	LOC6632030|XP_015026411.2|DVIR	LOC117590529|XP_034139138.1|DGUA
OG0003884	LOC6634321|XP_002057461.1|DVIR	LOC117587569|XP_034134285.1|DGUA
OG0003885	LOC6628223|XP_002051171.1|DVIR	LOC117584626|XP_034129539.1|DGUA
OG0003886	LOC6628224|XP_002051172.1|DVIR	LOC117584099|XP_034128739.1|DGUA
OG0003887	LOC6627530|XP_002051974.2|DVIR	LOC117584350|XP_034129074.1|DGUA
OG0003888	LOC6633042|XP_002056265.2|DVIR	LOC117583210|XP_034127316.1|DGUA
OG0003889	LOC6629064|XP_002051608.1|DVIR	LOC117582086|XP_034125536.1|DGUA
OG0003890	LOC6623909|XP_002046837.1|DVIR	LOC117589151|XP_034136737.1|DGUA
OG0003891	LOC6634338|XP_002057466.1|DVIR	LOC117584090|XP_034128729.1|DGUA
OG0003892	LOC6636850|XP_002060280.1|DVIR	LOC117586912|XP_034133152.1|DGUA
OG0003893	LOC6634184|XP_002057442.1|DVIR	LOC117587608|XP_034134350.1|DGUA
OG0003894	LOC6628045|XP_002051156.1|DVIR	LOC117584496|XP_034129315.1|DGUA
OG0003895	LOC6631461|XP_002055549.2|DVIR	LOC117578435|XP_034119848.1|DGUA
OG0003896	LOC6626174|XP_002050159.2|DVIR	LOC117590217|XP_034138574.1|DGUA
OG0003897	LOC6625893|XP_002050114.1|DVIR	LOC117592009|XP_034141353.1|DGUA
OG0003898	LOC6634258|XP_002057644.1|DVIR	LOC117588003|XP_034134915.1|DGUA
OG0003899	LOC6627774|XP_002052836.1|DVIR	LOC117582638|XP_034126410.1|DGUA
OG0003900	LOC6635686|XP_002059281.1|DVIR	LOC117582530|XP_034126226.1|DGUA
OG0003901	LOC6635642|XP_002059188.1|DVIR	LOC117584014|XP_034128637.1|DGUA
OG0003902	LOC6635643|XP_002059189.1|DVIR	LOC117583966|XP_034128563.1|DGUA
OG0003903	LOC6629099|XP_002051683.1|DVIR	LOC117584359|XP_034129088.1|DGUA
OG0003904	LOC6629100|XP_002051684.1|DVIR	LOC117584358|XP_034129087.1|DGUA
OG0003905	LOC6629322|XP_002053055.2|DVIR	LOC117582877|XP_034126841.1|DGUA
OG0003906	LOC6626088|XP_032293160.1|DVIR	LOC117587617|XP_034134366.1|DGUA
OG0003907	LOC6628727|XP_032294092.1|DVIR	LOC117582455|XP_034126071.1|DGUA
OG0003908	LOC6628728|XP_002052881.1|DVIR	LOC117582463|XP_034126080.1|DGUA
OG0003909	LOC6636440|XP_002059829.1|DVIR, LOC116649738|XP_032291660.1|DVIR	LOC117583064|XP_034127130.1|DGUA
OG0003910	LOC6636439|XP_002059828.3|DVIR, LOC116650873|XP_032291666.1|DVIR	LOC117588801|XP_034136208.1|DGUA
OG0003911	LOC6635705|XP_002059254.1|DVIR	LOC117582448|XP_034126062.1|DGUA
OG0003912	LOC6628554|XP_002052180.2|DVIR	LOC117584175|XP_034128832.1|DGUA
OG0003913	LOC6634316|XP_015025260.1|DVIR	LOC117588175|XP_034135180.1|DGUA
OG0003914	LOC6627740|XP_002051124.1|DVIR	LOC117581761|XP_034125053.1|DGUA
OG0003915	LOC6634437|XP_002057911.1|DVIR	LOC117590484|XP_034139031.1|DGUA
OG0003916	LOC6627829|XP_002051753.2|DVIR	LOC117584674|XP_034129595.1|DGUA
OG0003917	LOC6628185|XP_002052919.3|DVIR	LOC117584481|XP_034129297.1|DGUA
OG0003918	LOC6627549|XP_002052284.1|DVIR	LOC117582301|XP_034125834.1|DGUA
OG0003919	LOC6629070|XP_032293543.1|DVIR	LOC117584266|XP_034128968.1|DGUA
OG0003920	LOC6625491|XP_002048828.1|DVIR	LOC117578808|XP_034120443.1|DGUA
OG0003921	LOC6628902|XP_032294109.1|DVIR	LOC117582093|XP_034125547.1|DGUA
OG0003922	LOC6627916|XP_002051766.1|DVIR	LOC117582502|XP_034126177.1|DGUA
OG0003923	LOC6636241|XP_002059754.1|DVIR	LOC117590627|XP_034139328.1|DGUA
OG0003924	LOC6625758|XP_002048724.1|DVIR	LOC117580392|XP_034122826.1|DGUA
OG0003925	LOC6628674|XP_002051848.2|DVIR	LOC117584876|XP_034129918.1|DGUA
OG0003926	LOC6628544|XP_002051856.1|DVIR	LOC117584679|XP_034129599.1|DGUA
OG0003927	LOC6628750|XP_002052319.1|DVIR, LOC116651675|XP_032294405.1|DVIR	LOC117582152|XP_034125628.1|DGUA
OG0003928	LOC6629089|XP_002052436.1|DVIR	LOC117588090|XP_034135051.1|DGUA
OG0003929	LOC6627835|XP_032294462.1|DVIR	LOC117581830|XP_034125169.1|DGUA
OG0003930	LOC6627294|XP_002052466.1|DVIR	LOC117584306|XP_034129022.1|DGUA
OG0003931	LOC6627454|XP_015028663.1|DVIR	LOC117584216|XP_034128879.1|DGUA
OG0003932	LOC6625999|XP_032292707.1|DVIR	LOC117591813|XP_034141037.1|DGUA
OG0003933	LOC6635678|XP_032294650.1|DVIR	LOC117582156|XP_034125638.1|DGUA
OG0003934	LOC6629196|XP_002051598.1|DVIR	LOC117584759|XP_034129752.1|DGUA
OG0003935	LOC6627275|XP_002050652.1|DVIR	LOC117587050|XP_034133381.1|DGUA
OG0003936	LOC6627276|XP_002050653.1|DVIR	LOC117587163|XP_034133565.1|DGUA
OG0003937	LOC6636332|XP_002059931.1|DVIR	LOC117584354|XP_034129086.1|DGUA
OG0003938	LOC6628116|XP_032294590.1|DVIR	LOC117583940|XP_034128516.1|DGUA
OG0003939	LOC6627963|XP_002051616.1|DVIR	LOC117582586|XP_034126324.1|DGUA
OG0003940	LOC6629219|XP_002051939.1|DVIR	LOC117583944|XP_034128533.1|DGUA
OG0003941	LOC6628139|XP_002052307.1|DVIR	LOC117583947|XP_034128536.1|DGUA
OG0003942	LOC6628427|XP_002051866.1|DVIR	LOC117581924|XP_034125289.1|DGUA
OG0003943	LOC6627681|XP_002051738.1|DVIR	LOC117583948|XP_034128537.1|DGUA
OG0003944	LOC6628313|XP_002052737.1|DVIR	LOC117582015|XP_034125427.1|DGUA
OG0003945	LOC6625871|XP_002050791.1|DVIR	LOC117591990|XP_034141325.1|DGUA
OG0003946	LOC6633993|XP_002057660.1|DVIR	LOC117587639|XP_034134414.1|DGUA
OG0003947	LOC6633914|XP_002057648.1|DVIR	LOC117587682|XP_034134465.1|DGUA
OG0003948	LOC6628216|XP_002052702.1|DVIR	LOC117582200|XP_034125699.1|DGUA
OG0003949	LOC6628217|XP_032294242.1|DVIR	LOC117582194|XP_034125689.1|DGUA
OG0003950	LOC6627581|XP_002051394.1|DVIR	LOC117588126|XP_034135096.1|DGUA
OG0003951	LOC6627575|XP_002051388.1|DVIR	LOC117587555|XP_034134253.1|DGUA
OG0003952	LOC6629228|XP_002051254.1|DVIR	LOC117581945|XP_034125318.1|DGUA
OG0003953	LOC6627646|XP_002052497.1|DVIR	LOC117584791|XP_034129795.1|DGUA
OG0003954	LOC6623948|XP_032290472.1|DVIR	LOC117579701|XP_034121583.1|DGUA
OG0003955	LOC26531326|XP_015028920.1|DVIR	LOC117584714|XP_034129650.1|DGUA
OG0003956	LOC6628651|XP_032293968.1|DVIR	LOC117582172|XP_034125664.1|DGUA
OG0003957	LOC6624077|XP_002046872.1|DVIR	LOC117589207|XP_034136837.1|DGUA
OG0003958	LOC6631912|XP_032296272.1|DVIR	LOC117591038|XP_034140024.1|DGUA
OG0003959	LOC6635895|XP_032291824.1|DVIR	LOC117579976|XP_034122048.1|DGUA
OG0003960	LOC6631312|XP_002055055.1|DVIR	LOC117580785|XP_034123371.1|DGUA
OG0003961	LOC6628451|XP_002051654.1|DVIR	LOC117581763|XP_034125055.1|DGUA
OG0003962	LOC6628421|XP_002051860.1|DVIR	LOC117584680|XP_034129600.1|DGUA
OG0003963	LOC6634118|XP_002057719.1|DVIR	LOC117587571|XP_034134288.1|DGUA
OG0003964	LOC6628377|XP_002052629.2|DVIR	LOC117581860|XP_034125213.1|DGUA
OG0003965	LOC6628038|XP_032294399.1|DVIR	LOC117584729|XP_034129690.1|DGUA
OG0003966	LOC6627489|XP_002051294.1|DVIR	LOC117587587|XP_034134318.1|DGUA
OG0003967	LOC6627040|XP_032292667.1|DVIR	LOC117592326|XP_034141897.1|DGUA
OG0003968	LOC6624770|XP_015030110.1|DVIR	LOC117587719|XP_034134522.1|DGUA
OG0003969	LOC6625897|XP_002050118.1|DVIR	LOC117591902|XP_034141179.1|DGUA
OG0003970	LOC6627771|XP_002052833.2|DVIR	LOC117582636|XP_034126407.1|DGUA
OG0003971	LOC6629057|XP_002052385.2|DVIR	LOC117584749|XP_034129732.1|DGUA
OG0003972	LOC6622070|XP_032290704.1|DVIR	LOC117580196|XP_034122459.1|DGUA
OG0003973	LOC6627255|XP_015029603.1|DVIR	LOC117582522|XP_034126216.1|DGUA
OG0003974	LOC6624826|XP_002049565.1|DVIR	LOC117591940|XP_034141243.1|DGUA
OG0003975	LOC6633982|XP_032293461.1|DVIR	LOC117583861|XP_034128373.1|DGUA
OG0003976	LOC6633934|XP_002057604.1|DVIR	LOC117584634|XP_034129549.1|DGUA
OG0003977	LOC6634323|XP_002057676.1|DVIR	LOC117588204|XP_034135229.1|DGUA
OG0003978	LOC6622411|XP_002047494.1|DVIR	LOC117579634|XP_034121499.1|DGUA
OG0003979	LOC6635665|XP_002059200.1|DVIR	LOC117584087|XP_034128725.1|DGUA
OG0003980	LOC6630103|XP_002053696.1|DVIR	LOC117585984|XP_034131693.1|DGUA
OG0003981	LOC6635668|XP_002059203.1|DVIR	LOC117582379|XP_034125939.1|DGUA
OG0003982	LOC6634291|XP_002057443.2|DVIR	LOC117587899|XP_034134766.1|DGUA
OG0003983	LOC6634147|XP_002057624.1|DVIR	LOC117584028|XP_034128656.1|DGUA
OG0003984	LOC6628463|XP_002051538.1|DVIR	LOC117587739|XP_034134550.1|DGUA
OG0003985	LOC26531443|XP_015028934.1|DVIR	LOC117588081|XP_034135036.1|DGUA
OG0003986	LOC6628630|XP_002052572.3|DVIR	LOC117584145|XP_034128796.1|DGUA
OG0003987	LOC6628629|XP_002052571.1|DVIR	LOC117584022|XP_034128648.1|DGUA
OG0003988	LOC6628886|XP_032294612.1|DVIR	LOC117584777|XP_034129771.1|DGUA
OG0003989	LOC6629207|XP_002052626.1|DVIR	LOC117581855|XP_034125203.1|DGUA
OG0003990	LOC6628516|XP_002051502.1|DVIR	LOC117591538|XP_034140723.1|DGUA
OG0003991	LOC6627371|XP_002052137.2|DVIR	LOC117583890|XP_034128444.1|DGUA
OG0003992	LOC6627310|XP_032294184.1|DVIR	LOC117582314|XP_034125849.1|DGUA
OG0003993	LOC6629020|XP_032294296.1|DVIR	LOC117582308|XP_034125843.1|DGUA
OG0003994	LOC6630222|XP_002054796.1|DVIR	LOC117589722|XP_034137783.1|DGUA
OG0003995	LOC6625759|XP_002048725.1|DVIR	LOC117583048|XP_034127142.1|DGUA
OG0003996	LOC6626966|XP_002048709.2|DVIR	LOC117581760|XP_034125056.1|DGUA
OG0003997	LOC6628702|XP_032294206.1|DVIR	LOC117584489|XP_034129305.1|DGUA
OG0003998	LOC26530690|XP_015028841.1|DVIR	LOC117583896|XP_034128452.1|DGUA
OG0003999	LOC6627484|XP_002051289.1|DVIR	LOC117587589|XP_034134323.1|DGUA
OG0004000	LOC6635549|XP_002059096.3|DVIR	LOC117590204|XP_034138547.1|DGUA
OG0004001	LOC6635313|XP_002058848.1|DVIR	LOC117588137|XP_034135162.1|DGUA
OG0004002	LOC6634007|XP_002057828.1|DVIR	LOC117588160|XP_034135159.1|DGUA
OG0004003	LOC6629211|XP_032293490.1|DVIR	LOC117582666|XP_034126487.1|DGUA
OG0004004	LOC6627675|XP_032294624.1|DVIR	LOC117581778|XP_034125092.1|DGUA
OG0004005	LOC6628032|XP_032294620.1|DVIR	LOC117584399|XP_034129149.1|DGUA
OG0004006	LOC6627495|XP_002052203.1|DVIR	LOC117582562|XP_034126287.1|DGUA
OG0004007	LOC6628232|XP_002051802.1|DVIR	LOC117581937|XP_034125310.1|DGUA
OG0004008	LOC6628720|XP_032293914.1|DVIR	LOC117584433|XP_034129235.1|DGUA
OG0004009	LOC6627351|XP_002051962.1|DVIR	LOC117584403|XP_034129157.1|DGUA
