Orthogroup	DVIR.longest_only	DMAU.longest_only
OG0004660	LOC6630916|XP_002053775.1|DVIR	LOC117143837|XP_033164579.1|DMAU
OG0004661	LOC6630545|XP_002054416.1|DVIR	LOC117145556|XP_033167149.1|DMAU
OG0004662	LOC6632329|XP_002056389.1|DVIR	LOC117143710|XP_033164400.1|DMAU
OG0004663	LOC6636051|XP_002059515.1|DVIR	LOC117146656|XP_033168882.1|DMAU
OG0004664	LOC6636050|XP_002059514.1|DVIR	LOC117146657|XP_033168885.1|DMAU
OG0004665	LOC6634719|XP_002058318.1|DVIR	LOC117148927|XP_033172540.1|DMAU
OG0004666	LOC6630044|XP_032295130.1|DVIR	LOC117142478|XP_033162386.1|DMAU
OG0004667	LOC26531172|XP_015027868.1|DVIR	LOC117146058|XP_033167889.1|DMAU
OG0004668	LOC6633857|XP_032295880.1|DVIR	LOC117148060|XP_033171142.1|DMAU
OG0004669	LOC6627541|XP_002052488.1|DVIR	LOC117140812|XP_033159810.1|DMAU
OG0004670	LOC6630234|XP_002054574.3|DVIR	LOC117143295|XP_033163782.1|DMAU
OG0004671	LOC6630247|XP_002053761.1|DVIR	LOC117145471|XP_033167036.1|DMAU
OG0004672	LOC6630400|XP_032294921.1|DVIR	LOC117142716|XP_033162767.1|DMAU
OG0004673	LOC6631093|XP_002054053.1|DVIR	LOC117142298|XP_033162076.1|DMAU
OG0004674	LOC6632300|XP_002055989.2|DVIR	LOC117145155|XP_033166588.1|DMAU
OG0004675	LOC6632302|XP_002055991.1|DVIR	LOC117142689|XP_033162737.1|DMAU
OG0004676	LOC6635122|XP_002058574.1|DVIR	LOC117142956|XP_033163172.1|DMAU
OG0004677	LOC6635011|XP_032295175.1|DVIR	LOC117145949|XP_033167721.1|DMAU
OG0004678	LOC6631192|XP_002054837.1|DVIR	LOC117142971|XP_033163209.1|DMAU
OG0004679	LOC6631183|XP_002053238.1|DVIR	LOC117144407|XP_033165436.1|DMAU
OG0004680	LOC6630690|XP_032295315.1|DVIR	LOC117144182|XP_033165117.1|DMAU
OG0004681	LOC6629569|XP_002054852.2|DVIR	LOC117143523|XP_033164137.1|DMAU
OG0004682	LOC6627311|XP_002052141.1|DVIR	LOC117139349|XP_033157492.1|DMAU
OG0004683	LOC6632537|XP_002056180.1|DVIR	LOC117143442|XP_033164041.1|DMAU
OG0004684	LOC116651838|XP_032294830.1|DVIR, LOC6630831|XP_002054117.1|DVIR	LOC117145009|XP_033166393.1|DMAU
OG0004685	LOC6632745|XP_015025972.1|DVIR	LOC117143029|XP_033163306.1|DMAU
OG0004686	LOC6632612|XP_002056312.1|DVIR	LOC117143395|XP_033163975.1|DMAU
OG0004687	LOC6632986|XP_002055836.2|DVIR	LOC117144117|XP_033165027.1|DMAU
OG0004688	LOC6629959|XP_015027150.1|DVIR	LOC117144606|XP_033165789.1|DMAU
OG0004689	LOC6630606|XP_002054481.2|DVIR	LOC117145825|XP_033167516.1|DMAU
OG0004690	LOC26531269|XP_032291384.1|DVIR	LOC117145721|XP_033167357.1|DMAU
OG0004691	LOC6632758|XP_002055856.1|DVIR	LOC117142402|XP_033162240.1|DMAU
OG0004692	LOC6630531|XP_002054806.1|DVIR, LOC116649728|XP_032294649.1|DVIR	LOC117142597|XP_033162564.1|DMAU
OG0004693	LOC6630527|XP_002054804.2|DVIR	LOC117144050|XP_033164912.1|DMAU
OG0004694	LOC6629491|XP_002052950.2|DVIR	LOC117143971|XP_033164797.1|DMAU
OG0004695	LOC6632304|XP_002055993.2|DVIR	LOC117143059|XP_033163402.1|DMAU
OG0004696	LOC6629736|XP_002054140.1|DVIR	LOC117144983|XP_033166343.1|DMAU
OG0004697	LOC6631362|XP_032296002.1|DVIR	LOC117147727|XP_033170618.1|DMAU
OG0004698	LOC6632138|XP_002055390.1|DVIR	LOC117147596|XP_033170436.1|DMAU
OG0004699	LOC6629710|XP_002053072.1|DVIR	LOC117144814|XP_033166081.1|DMAU
OG0004700	LOC6633036|XP_032289642.1|DVIR	LOC117143842|XP_033164587.1|DMAU
OG0004701	LOC6629416|XP_002053150.1|DVIR	LOC117142964|XP_033163184.1|DMAU
OG0004702	LOC6630767|XP_002054825.2|DVIR	LOC117142813|XP_033162918.1|DMAU
OG0004703	LOC6630176|XP_015027069.1|DVIR	LOC117145071|XP_033166477.1|DMAU
OG0004704	LOC6630642|XP_002053025.1|DVIR	LOC117145453|XP_033167013.1|DMAU
OG0004705	LOC6634893|XP_002058481.1|DVIR	LOC117143041|XP_033163375.1|DMAU
OG0004706	LOC6622495|XP_002046422.1|DVIR	LOC117139174|XP_033157227.1|DMAU
OG0004707	LOC6629699|XP_002052957.2|DVIR	LOC117137238|XP_033154494.1|DMAU
OG0004708	LOC6630277|XP_002054888.3|DVIR	LOC117142569|XP_033162525.1|DMAU
OG0004709	LOC6634939|XP_002058709.1|DVIR	LOC117144660|XP_033165852.1|DMAU
OG0004710	LOC6631208|XP_002054439.1|DVIR	LOC117146084|XP_033167924.1|DMAU
OG0004711	LOC6630225|XP_032295015.1|DVIR	LOC117144973|XP_033166329.1|DMAU
OG0004712	LOC6630582|XP_002053854.1|DVIR	LOC117142905|XP_033163078.1|DMAU
OG0004713	LOC6635149|XP_002058633.2|DVIR	LOC117142811|XP_033162911.1|DMAU
OG0004714	LOC26530937|XP_032295164.1|DVIR	LOC117142948|XP_033163158.1|DMAU
OG0004715	LOC6634161|XP_002057528.1|DVIR	LOC117140708|XP_033159667.1|DMAU
OG0004716	LOC6634852|XP_002058642.1|DVIR	LOC117143682|XP_033164357.1|DMAU
OG0004717	LOC6631317|XP_032295656.1|DVIR	LOC117148592|XP_033171961.1|DMAU
OG0004718	LOC6628231|XP_002051801.1|DVIR	LOC117151061|XP_033174182.1|DMAU
OG0004719	LOC6629476|XP_032295555.1|DVIR	LOC117142854|XP_033162985.1|DMAU
OG0004720	LOC6630770|XP_002054828.1|DVIR	LOC117146120|XP_033168008.1|DMAU
OG0004721	LOC6632941|XP_002056128.1|DVIR	LOC117145528|XP_033167112.1|DMAU
OG0004722	LOC6634876|XP_032295029.1|DVIR	LOC117145381|XP_033166905.1|DMAU
OG0004723	LOC6634411|XP_002057932.1|DVIR	LOC117148503|XP_033171796.1|DMAU
OG0004724	LOC6631118|XP_002054238.2|DVIR	LOC117144910|XP_033166236.1|DMAU
OG0004725	LOC6632594|XP_002056021.2|DVIR	LOC117142416|XP_033162260.1|DMAU
OG0004726	LOC6632307|XP_002055996.1|DVIR	LOC117142514|XP_033162443.1|DMAU
OG0004727	LOC6629552|XP_015027072.1|DVIR	LOC117144720|XP_033165949.1|DMAU
OG0004728	LOC6633124|XP_002056067.1|DVIR	LOC117144029|XP_033164880.1|DMAU
OG0004729	LOC6632023|XP_002055238.1|DVIR	LOC117146759|XP_033169146.1|DMAU
OG0004730	LOC6627904|XP_002051397.1|DVIR	LOC117138867|XP_033156864.1|DMAU
OG0004731	LOC6630754|XP_002054493.1|DVIR	LOC117143299|XP_033163795.1|DMAU
OG0004732	LOC6630569|XP_002054386.1|DVIR	LOC117144580|XP_033165746.1|DMAU
OG0004733	LOC6630570|XP_002054387.1|DVIR	LOC117143306|XP_033163806.1|DMAU
OG0004734	LOC6631088|XP_032293627.1|DVIR	LOC117144264|XP_033165255.1|DMAU
OG0004735	LOC6629370|XP_032294949.1|DVIR	LOC117142622|XP_033162599.1|DMAU
OG0004736	LOC6631215|XP_032289600.1|DVIR	LOC117144530|XP_033165645.1|DMAU
OG0004737	LOC6634915|XP_002058675.1|DVIR	LOC117145511|XP_033167091.1|DMAU
OG0004738	LOC6634917|XP_032294885.1|DVIR	LOC117144079|XP_033164984.1|DMAU
OG0004739	LOC6630785|XP_002054819.1|DVIR	LOC117145075|XP_033166483.1|DMAU
OG0004740	LOC6629268|XP_002052975.1|DVIR	LOC117145450|XP_033167009.1|DMAU
OG0004741	LOC6635013|XP_002058657.1|DVIR	LOC117145981|XP_033167779.1|DMAU
OG0004742	LOC6636199|XP_032290104.1|DVIR	LOC117146327|XP_033168296.1|DMAU
OG0004743	LOC6635036|XP_002058615.1|DVIR	LOC117143103|XP_033163475.1|DMAU
OG0004744	LOC6627395|XP_002052147.1|DVIR	LOC117141563|XP_033160965.1|DMAU
OG0004745	LOC6633114|XP_032289723.1|DVIR	LOC117142800|XP_033162898.1|DMAU
OG0004746	LOC6629632|XP_002053334.2|DVIR	LOC117145933|XP_033167699.1|DMAU
OG0004747	LOC6629633|XP_015027207.1|DVIR	LOC117145935|XP_033167702.1|DMAU
OG0004748	LOC6629635|XP_002053337.2|DVIR	LOC117145931|XP_033167695.1|DMAU
OG0004749	LOC6629967|XP_002054169.3|DVIR	LOC117145876|XP_033167591.1|DMAU
OG0004750	LOC6630971|XP_002053805.1|DVIR	LOC117144087|XP_033164992.1|DMAU
OG0004751	LOC6633081|XP_015025995.1|DVIR	LOC117143456|XP_033164058.1|DMAU
OG0004752	LOC6630573|XP_002053922.1|DVIR	LOC117143891|XP_033164684.1|DMAU
OG0004753	LOC6632507|XP_002056012.2|DVIR	LOC117142315|XP_033162112.1|DMAU
OG0004754	LOC6632937|XP_002056124.1|DVIR	LOC117144650|XP_033165840.1|DMAU
OG0004755	LOC6630148|XP_002054179.1|DVIR	LOC117142645|XP_033162642.1|DMAU
OG0004756	LOC6630149|XP_032295150.1|DVIR	LOC117142642|XP_033162639.1|DMAU
OG0004757	LOC6632371|XP_015025871.1|DVIR	LOC117145425|XP_033166962.1|DMAU
OG0004758	LOC6629403|XP_002053583.2|DVIR	LOC117142232|XP_033161974.1|DMAU
OG0004759	LOC6631009|XP_002053953.1|DVIR	LOC117142864|XP_033163017.1|DMAU
OG0004760	LOC6634923|XP_002058434.1|DVIR	LOC117143340|XP_033163894.1|DMAU
OG0004761	LOC6632652|XP_002055804.3|DVIR	LOC117144224|XP_033165174.1|DMAU
OG0004762	LOC6628084|XP_002051168.1|DVIR	LOC117135332|XP_033151424.1|DMAU
OG0004763	LOC6632850|XP_002056248.3|DVIR	LOC117143355|XP_033163919.1|DMAU
OG0004764	LOC6630006|XP_002054768.1|DVIR	LOC117144619|XP_033165805.1|DMAU
OG0004765	LOC6630646|XP_002053029.3|DVIR	LOC117145454|XP_033167014.1|DMAU
OG0004766	LOC6630339|XP_002053014.1|DVIR	LOC117142281|XP_033162054.1|DMAU
OG0004767	LOC6633029|XP_002056056.1|DVIR	LOC117143044|XP_033163378.1|DMAU
OG0004768	LOC6630980|XP_032290714.1|DVIR	LOC117143043|XP_033163377.1|DMAU
OG0004769	LOC6628467|XP_015028213.2|DVIR	LOC117135701|XP_033152006.1|DMAU
OG0004770	LOC6629364|XP_002053573.1|DVIR	LOC117144005|XP_033164851.1|DMAU
OG0004771	LOC6635220|XP_002058408.1|DVIR	LOC117142545|XP_033162486.1|DMAU
OG0004772	LOC6630048|XP_002054567.2|DVIR	LOC117144119|XP_033165030.1|DMAU
OG0004773	LOC6629767|XP_002054152.1|DVIR	LOC117144052|XP_033164914.1|DMAU
OG0004774	LOC6629762|XP_015026993.1|DVIR	LOC117144053|XP_033164916.1|DMAU
OG0004775	LOC6635111|XP_032295081.1|DVIR	LOC117142336|XP_033162142.1|DMAU
OG0004776	LOC6636345|XP_002059944.1|DVIR	LOC117138681|XP_033156827.1|DMAU
OG0004777	LOC6629302|XP_002052966.1|DVIR	LOC117141386|XP_033160692.1|DMAU
OG0004778	LOC6634345|XP_002057473.1|DVIR	LOC117140321|XP_033159064.1|DMAU
OG0004779	LOC6630779|XP_032295205.1|DVIR	LOC117142588|XP_033162551.1|DMAU
OG0004780	LOC6628132|XP_002052927.1|DVIR	LOC117135325|XP_033151414.1|DMAU
OG0004781	LOC6632548|XP_002055827.3|DVIR	LOC117145306|XP_033166790.1|DMAU
OG0004782	LOC6630772|XP_002054830.3|DVIR	LOC117146118|XP_033168002.1|DMAU
OG0004783	LOC6636104|XP_002059646.1|DVIR	LOC117146798|XP_033169229.1|DMAU
OG0004784	LOC6634952|XP_002058540.1|DVIR	LOC117144136|XP_033165053.1|DMAU
OG0004785	LOC6634903|XP_032295351.1|DVIR	LOC117145219|XP_033166681.1|DMAU
OG0004786	LOC6634906|XP_002058558.1|DVIR	LOC117144819|XP_033166092.1|DMAU
OG0004787	LOC6634908|XP_002058560.1|DVIR	LOC117144207|XP_033165147.1|DMAU
OG0004788	LOC6634909|XP_002058561.1|DVIR	LOC117145032|XP_033166426.1|DMAU
OG0004789	LOC6634910|XP_032295321.1|DVIR	LOC117145033|XP_033166428.1|DMAU
OG0004790	LOC6630037|XP_002054028.3|DVIR	LOC117143317|XP_033163852.1|DMAU
OG0004791	LOC6631057|XP_002054223.1|DVIR	LOC117143153|XP_033163543.1|DMAU
OG0004792	LOC6635100|XP_002058348.1|DVIR	LOC117146110|XP_033167986.1|DMAU
OG0004793	LOC6631271|XP_032291750.1|DVIR	LOC117145746|XP_033167399.1|DMAU
OG0004794	LOC6630975|XP_002053863.1|DVIR	LOC117142743|XP_033162805.1|DMAU
OG0004795	LOC6632425|XP_002056097.2|DVIR	LOC117142433|XP_033162285.1|DMAU
OG0004796	LOC6635088|XP_002058418.2|DVIR	LOC117143287|XP_033163759.1|DMAU
OG0004797	LOC6630305|XP_032295393.1|DVIR	LOC117143908|XP_033164708.1|DMAU
OG0004798	LOC6635182|XP_002058586.1|DVIR	LOC117145734|XP_033167385.1|DMAU
OG0004799	LOC6630955|XP_002053945.1|DVIR	LOC117143562|XP_033164197.1|DMAU
OG0004800	LOC6629667|XP_032295057.1|DVIR	LOC117145035|XP_033166431.1|DMAU
OG0004801	LOC6629676|XP_002053659.1|DVIR	LOC117145901|XP_033167643.1|DMAU
OG0004802	LOC26530763|XP_015027823.2|DVIR	LOC117144677|XP_033165891.1|DMAU
OG0004803	LOC6630153|XP_032295299.1|DVIR	LOC117144574|XP_033165718.1|DMAU
OG0004804	LOC6630979|XP_032290751.1|DVIR	LOC117143045|XP_033163379.1|DMAU
OG0004805	LOC6629951|XP_032288746.1|DVIR	LOC117143085|XP_033163451.1|DMAU
OG0004806	LOC6634499|XP_002058237.1|DVIR	LOC117146773|XP_033169185.1|DMAU
OG0004807	LOC26530603|XP_015027812.1|DVIR	LOC117145994|XP_033167799.1|DMAU
OG0004808	LOC6632729|XP_002056052.1|DVIR	LOC117143221|XP_033163660.1|DMAU
OG0004809	LOC26531304|XP_015027883.1|DVIR	LOC117143580|XP_033164219.1|DMAU
OG0004810	LOC6629765|XP_002054150.2|DVIR	LOC117145273|XP_033166751.1|DMAU
OG0004811	LOC6624427|XP_015030508.1|DVIR	LOC117139206|XP_033157268.1|DMAU
OG0004812	LOC6629948|XP_032296718.1|DVIR	LOC117145766|XP_033167432.1|DMAU
OG0004813	LOC6629937|XP_002054365.1|DVIR	LOC117143898|XP_033164694.1|DMAU
OG0004814	LOC6631218|XP_002053961.1|DVIR	LOC117142696|XP_033162744.1|DMAU
OG0004815	LOC6634391|XP_002058144.2|DVIR	LOC117148544|XP_033171868.1|DMAU
OG0004816	LOC6632166|XP_002055264.3|DVIR	LOC117146565|XP_033168755.1|DMAU
OG0004817	LOC6632122|XP_002055260.2|DVIR	LOC117146564|XP_033168754.1|DMAU
OG0004818	LOC6629884|XP_002054544.1|DVIR	LOC117143879|XP_033164656.1|DMAU
OG0004819	LOC6630821|XP_002054728.1|DVIR	LOC117142266|XP_033162023.1|DMAU
OG0004820	LOC6632726|XP_002056049.3|DVIR	LOC117143975|XP_033164803.1|DMAU
OG0004821	LOC6635218|XP_032294788.1|DVIR	LOC117142539|XP_033162478.1|DMAU
OG0004822	LOC6631205|XP_015027691.1|DVIR	LOC117145971|XP_033167765.1|DMAU
OG0004823	LOC6635001|XP_002058514.2|DVIR	LOC117142746|XP_033162808.1|DMAU
OG0004824	LOC6635002|XP_002058515.1|DVIR	LOC117142747|XP_033162816.1|DMAU
OG0004825	LOC6636196|XP_032290148.1|DVIR	LOC117146330|XP_033168313.1|DMAU
OG0004826	LOC6634967|XP_002058714.2|DVIR	LOC117143857|XP_033164612.1|DMAU
OG0004827	LOC6634913|XP_002058673.1|DVIR	LOC117143452|XP_033164052.1|DMAU
OG0004828	LOC6630777|XP_002054811.1|DVIR	LOC117142589|XP_033162552.1|DMAU
OG0004829	LOC6635152|XP_002058636.1|DVIR	LOC117143918|XP_033164724.1|DMAU
OG0004830	LOC6630877|XP_002054325.3|DVIR	LOC117142876|XP_033163038.1|DMAU
OG0004831	LOC6623345|XP_002046129.1|DVIR	LOC117139507|XP_033157754.1|DMAU
OG0004832	LOC6635080|XP_002058726.1|DVIR	LOC117146009|XP_033167820.1|DMAU
OG0004833	LOC6629564|XP_002053652.1|DVIR	LOC117144158|XP_033165081.1|DMAU
OG0004834	LOC6630787|XP_002054821.1|DVIR	LOC117143558|XP_033164191.1|DMAU
OG0004835	LOC6630023|XP_002054473.1|DVIR	LOC117145320|XP_033166805.1|DMAU
OG0004836	LOC6631173|XP_002054303.1|DVIR	LOC117145674|XP_033167298.1|DMAU
OG0004837	LOC6624582|XP_002048089.1|DVIR	LOC117141452|XP_033160796.1|DMAU
OG0004838	LOC6633110|XP_015025949.1|DVIR	LOC117143866|XP_033164623.1|DMAU
OG0004839	LOC6632885|XP_002055792.2|DVIR	LOC117143671|XP_033164343.1|DMAU
OG0004840	LOC6630625|XP_002053299.1|DVIR	LOC117145043|XP_033166443.1|DMAU
OG0004841	LOC6628656|XP_002051506.1|DVIR	LOC117143641|XP_033164314.1|DMAU
OG0004842	LOC6632706|XP_002055829.1|DVIR	LOC117145384|XP_033166909.1|DMAU
OG0004843	LOC6632844|XP_002056242.1|DVIR	LOC117146072|XP_033167906.1|DMAU
OG0004844	LOC6632959|XP_002056576.1|DVIR	LOC117150239|XP_033172924.1|DMAU
OG0004845	LOC6632958|XP_002056575.1|DVIR	LOC117142791|XP_033162881.1|DMAU
OG0004846	LOC6628381|XP_002052633.2|DVIR	LOC117150340|XP_033173079.1|DMAU
OG0004847	LOC6628380|XP_002052632.1|DVIR	LOC117150336|XP_033173075.1|DMAU
OG0004848	LOC6623991|XP_002048667.1|DVIR	LOC117143894|XP_033164689.1|DMAU
OG0004849	LOC6628923|XP_015028419.1|DVIR	LOC117150300|XP_033173014.1|DMAU
OG0004850	LOC6631134|XP_015027468.1|DVIR	LOC117144511|XP_033165593.1|DMAU
OG0004851	LOC6631135|XP_002053511.1|DVIR	LOC117145372|XP_033166887.1|DMAU
OG0004852	LOC6631282|XP_032291418.1|DVIR	LOC117143349|XP_033163911.1|DMAU
OG0004853	LOC6626839|XP_002050841.2|DVIR	LOC117137962|XP_033155624.1|DMAU
OG0004854	LOC6623098|XP_015030871.1|DVIR	LOC117139802|XP_033158314.1|DMAU
OG0004855	LOC26530891|XP_015031662.1|DVIR	LOC117141257|XP_033160517.1|DMAU
OG0004856	LOC6623982|XP_015030488.1|DVIR	LOC117140543|XP_033159425.1|DMAU
OG0004857	LOC6624680|XP_002047151.2|DVIR	LOC117141055|XP_033160232.1|DMAU
OG0004858	LOC6624032|XP_032290321.1|DVIR	LOC117140263|XP_033158975.1|DMAU
OG0004859	LOC6623866|XP_002048301.1|DVIR	LOC117139619|XP_033157963.1|DMAU
OG0004860	LOC6624709|XP_002046631.1|DVIR	LOC117140975|XP_033160114.1|DMAU
OG0004861	LOC6622904|XP_032290283.1|DVIR	LOC117138971|XP_033156912.1|DMAU
OG0004862	LOC6622836|XP_032290626.1|DVIR	LOC117140900|XP_033159962.1|DMAU
OG0004863	LOC6622549|XP_002047004.2|DVIR	LOC117140924|XP_033160007.1|DMAU
OG0004864	LOC6622983|XP_002047080.1|DVIR	LOC117139413|XP_033157581.1|DMAU
OG0004865	LOC6633178|XP_002055966.1|DVIR	LOC117142953|XP_033163169.1|DMAU
OG0004866	LOC6624609|XP_002046990.1|DVIR	LOC117139766|XP_033158254.1|DMAU
OG0004867	LOC6635969|XP_002059333.1|DVIR	LOC117137865|XP_033155473.1|DMAU
OG0004868	LOC6635970|XP_002059334.1|DVIR	LOC117136468|XP_033153291.1|DMAU
OG0004869	LOC6626703|XP_002050465.1|DVIR	LOC117136171|XP_033152804.1|DMAU
OG0004870	LOC6626708|XP_015029187.1|DVIR	LOC117136174|XP_033152807.1|DMAU
OG0004871	LOC6626467|XP_002050369.3|DVIR	LOC117136830|XP_033153800.1|DMAU
OG0004872	LOC6625267|XP_002050630.1|DVIR	LOC117137813|XP_033155383.1|DMAU
OG0004873	LOC6627557|XP_002052641.1|DVIR	LOC117138054|XP_033155769.1|DMAU
OG0004874	LOC6629571|XP_002054854.2|DVIR	LOC117144798|XP_033166065.1|DMAU
OG0004875	LOC6631701|XP_002054971.2|DVIR	LOC117148615|XP_033171993.1|DMAU
OG0004876	LOC6631400|XP_002055670.2|DVIR	LOC117146350|XP_033168392.1|DMAU
OG0004877	LOC6623771|XP_002048628.1|DVIR	LOC117139117|XP_033157151.1|DMAU
OG0004878	LOC6626347|XP_002050348.1|DVIR	LOC117138207|XP_033156032.1|DMAU
OG0004879	LOC6626141|XP_002050006.2|DVIR	LOC117137750|XP_033155247.1|DMAU
OG0004880	LOC6624724|XP_002048124.1|DVIR	LOC117141980|XP_033161680.1|DMAU
OG0004881	LOC6623604|XP_002047334.1|DVIR	LOC117139795|XP_033158301.1|DMAU
OG0004882	LOC6623249|XP_002047296.1|DVIR	LOC117140661|XP_033159596.1|DMAU
OG0004883	LOC6623147|XP_002047752.2|DVIR	LOC117141302|XP_033160573.1|DMAU
OG0004884	LOC6625585|XP_032292240.1|DVIR	LOC117137848|XP_033155441.1|DMAU
OG0004885	LOC6636412|XP_002059868.2|DVIR, LOC116651371|XP_032293494.1|DVIR	LOC117137766|XP_033155277.1|DMAU
OG0004886	LOC6627278|XP_002050655.1|DVIR	LOC117137736|XP_033155208.1|DMAU
OG0004887	LOC6625352|XP_002051005.1|DVIR	LOC117138469|XP_033156489.1|DMAU
OG0004888	LOC6626821|XP_032292071.1|DVIR	LOC117138629|XP_033156734.1|DMAU
OG0004889	LOC6626018|XP_015029190.1|DVIR	LOC117137373|XP_033154666.1|DMAU
OG0004890	LOC6625340|XP_002050422.1|DVIR	LOC117135664|XP_033151946.1|DMAU
OG0004891	LOC6633253|XP_032296583.1|DVIR	LOC117148161|XP_033171287.1|DMAU
OG0004892	LOC6624796|XP_015029736.1|DVIR	LOC117137534|XP_033154912.1|DMAU
OG0004893	LOC6626289|XP_032292650.1|DVIR	LOC117135972|XP_033152471.1|DMAU
OG0004894	LOC6626076|XP_002048763.1|DVIR	LOC117137242|XP_033154495.1|DMAU
OG0004895	LOC6626838|XP_002050840.1|DVIR	LOC117136483|XP_033153313.1|DMAU
OG0004896	LOC6627124|XP_015029968.1|DVIR	LOC117137023|XP_033154111.1|DMAU
OG0004897	LOC6627204|XP_002050276.3|DVIR	LOC117137250|XP_033154501.1|DMAU
OG0004898	LOC6626497|XP_032292441.1|DVIR	LOC117138450|XP_033156455.1|DMAU
OG0004899	LOC6635927|XP_032291627.1|DVIR	LOC117138127|XP_033155882.1|DMAU
OG0004900	LOC6625914|XP_002050429.1|DVIR	LOC117136324|XP_033153069.1|DMAU
OG0004901	LOC6625915|XP_002050430.3|DVIR	LOC117137227|XP_033154475.1|DMAU
OG0004902	LOC6622353|XP_002046545.1|DVIR	LOC117139773|XP_033158269.1|DMAU
OG0004903	LOC6625867|XP_002050788.1|DVIR	LOC117135865|XP_033152285.1|DMAU
OG0004904	LOC6631190|XP_032294873.1|DVIR	LOC117142973|XP_033163214.1|DMAU
OG0004905	LOC6625678|XP_015029591.1|DVIR	LOC117138480|XP_033156500.1|DMAU
OG0004906	LOC6623196|XP_032290548.1|DVIR	LOC117139569|XP_033157861.1|DMAU
OG0004907	LOC6623413|XP_002047295.2|DVIR	LOC117141099|XP_033160306.1|DMAU
OG0004908	LOC6624162|XP_002046292.1|DVIR	LOC117139592|XP_033157898.1|DMAU
OG0004909	LOC6623779|XP_015031075.1|DVIR	LOC117139809|XP_033158327.1|DMAU
OG0004910	LOC6623959|XP_002046284.1|DVIR	LOC117139807|XP_033158325.1|DMAU
OG0004911	LOC6622181|XP_002046838.2|DVIR	LOC117139798|XP_033158309.1|DMAU
OG0004912	LOC6623130|XP_002047258.1|DVIR	LOC117139575|XP_033157872.1|DMAU
OG0004913	LOC6635839|XP_002059451.1|DVIR	LOC117137631|XP_033155054.1|DMAU
OG0004914	LOC6635823|XP_002059446.3|DVIR	LOC117137629|XP_033155051.1|DMAU
OG0004915	LOC6626472|XP_002050374.1|DVIR, LOC116649726|XP_032289795.1|DVIR	LOC117138304|XP_033156196.1|DMAU
OG0004916	LOC6624853|XP_002050854.3|DVIR	LOC117136394|XP_033153178.1|DMAU
OG0004917	LOC6622231|XP_002046355.2|DVIR	LOC117138965|XP_033156901.1|DMAU
OG0004918	LOC6624140|XP_032290929.1|DVIR	LOC117138964|XP_033156898.1|DMAU
OG0004919	LOC6629745|XP_002053887.1|DVIR	LOC117143757|XP_033164464.1|DMAU
OG0004920	LOC6622977|XP_002048482.2|DVIR	LOC117139540|XP_033157806.1|DMAU
OG0004921	LOC6624610|XP_032291031.1|DVIR	LOC117140351|XP_033159093.1|DMAU
OG0004922	LOC6623342|XP_002046751.1|DVIR	LOC117139235|XP_033157332.1|DMAU
OG0004923	LOC6624308|XP_002046344.1|DVIR	LOC117139012|XP_033156995.1|DMAU
OG0004924	LOC6623498|XP_002046149.1|DVIR	LOC117140392|XP_033159151.1|DMAU
OG0004925	LOC6623307|XP_002046115.3|DVIR	LOC117139748|XP_033158200.1|DMAU
OG0004926	LOC6623484|XP_002046165.1|DVIR	LOC117141601|XP_033161008.1|DMAU
OG0004927	LOC6623485|XP_015031016.1|DVIR	LOC117140914|XP_033159988.1|DMAU
OG0004928	LOC6626947|XP_015029034.1|DVIR	LOC117136256|XP_033152966.1|DMAU
OG0004929	LOC6622740|XP_015030934.1|DVIR	LOC117140882|XP_033159916.1|DMAU
OG0004930	LOC6635962|XP_032291698.1|DVIR	LOC117136258|XP_033152967.1|DMAU
OG0004931	LOC6635842|XP_002059454.1|DVIR	LOC117137151|XP_033154352.1|DMAU
OG0004932	LOC6623532|XP_032290834.1|DVIR	LOC117142094|XP_033161867.1|DMAU
OG0004933	LOC6625181|XP_032291968.1|DVIR	LOC117136855|XP_033153845.1|DMAU
OG0004934	LOC6635400|XP_002058843.1|DVIR	LOC117138124|XP_033155876.1|DMAU
OG0004935	LOC6625079|XP_002050984.1|DVIR	LOC117136955|XP_033153998.1|DMAU
OG0004936	LOC6636594|XP_032291410.1|DVIR	LOC117140466|XP_033159302.1|DMAU
OG0004937	LOC6623440|XP_002047298.2|DVIR	LOC117139552|XP_033157835.1|DMAU
OG0004938	LOC6622439|XP_002048189.2|DVIR	LOC117140950|XP_033160058.1|DMAU
OG0004939	LOC6622462|XP_002047505.1|DVIR	LOC117139586|XP_033157891.1|DMAU
OG0004940	LOC6622133|XP_002047513.3|DVIR	LOC117140704|XP_033159660.1|DMAU
OG0004941	LOC6623296|XP_032290830.1|DVIR	LOC117139961|XP_033158546.1|DMAU
OG0004942	LOC6623672|XP_002047388.1|DVIR	LOC117139510|XP_033157757.1|DMAU
OG0004943	LOC6624660|XP_002046592.1|DVIR	LOC117139454|XP_033157654.1|DMAU
OG0004944	LOC6623558|XP_002046616.2|DVIR	LOC117139710|XP_033158118.1|DMAU
OG0004945	LOC6625718|XP_032291925.1|DVIR	LOC117137318|XP_033154593.1|DMAU
OG0004946	LOC6624632|XP_002047612.2|DVIR	LOC117139690|XP_033158084.1|DMAU
OG0004947	LOC6622048|XP_002046381.1|DVIR	LOC117142118|XP_033161904.1|DMAU
OG0004948	LOC6624312|XP_032290890.1|DVIR	LOC117140755|XP_033159728.1|DMAU
