Orthogroup	DVIR.longest_only	DBUS.longest_only
OG0006256	LOC6632136|XP_002055388.1|DVIR	LOC108605770|XP_017851063.1|DBUS
OG0006257	LOC6631535|XP_015026620.1|DVIR	LOC108606298|XP_017851774.1|DBUS
OG0006258	LOC6631742|XP_032296090.1|DVIR	LOC108606109|XP_017851445.2|DBUS
OG0006259	LOC6635186|XP_002058385.1|DVIR	LOC108604226|XP_017849080.1|DBUS
OG0006260	LOC6632088|XP_002055636.1|DVIR	LOC108606853|XP_017852839.2|DBUS
OG0006261	LOC6627883|XP_002052007.1|DVIR	LOC108608530|XP_017855434.1|DBUS
OG0006262	LOC6632163|XP_002055772.1|DVIR	LOC108606679|XP_017852514.1|DBUS
OG0006263	LOC6633386|XP_002056797.1|DVIR	LOC108606553|XP_017852243.1|DBUS
OG0006264	LOC6633448|XP_002056910.1|DVIR	LOC108606440|XP_017852041.1|DBUS
OG0006265	LOC6627192|XP_002049934.1|DVIR	LOC108595979|XP_017836755.2|DBUS
OG0006266	LOC6631406|XP_002055004.1|DVIR	LOC108605565|XP_017850821.1|DBUS
OG0006267	LOC6631550|XP_032295717.1|DVIR	LOC108606402|XP_033150429.1|DBUS
OG0006268	LOC6626416|XP_002050914.2|DVIR	LOC108595282|XP_017835984.1|DBUS
OG0006269	LOC6632820|XP_002055907.1|DVIR	LOC108604150|XP_017848953.1|DBUS
OG0006270	LOC6631462|XP_002055550.2|DVIR	LOC108604957|XP_017850015.1|DBUS
OG0006271	LOC6629409|XP_002053065.1|DVIR	LOC108601861|XP_017845306.1|DBUS
OG0006272	LOC6631746|XP_002055466.1|DVIR	LOC108607122|XP_017853244.1|DBUS
OG0006273	LOC6625719|XP_002050489.1|DVIR	LOC108605448|XP_017850619.1|DBUS
OG0006274	LOC6634537|XP_032296464.1|DVIR	LOC108605205|XP_017850296.1|DBUS
OG0006275	LOC6636730|XP_032295792.1|DVIR	LOC108605454|XP_017850628.1|DBUS
OG0006276	LOC6622107|XP_002046463.1|DVIR	LOC108601048|XP_017844429.1|DBUS
OG0006277	LOC6627131|XP_002048949.1|DVIR	LOC108597685|XP_017839849.1|DBUS
OG0006278	LOC6631366|XP_002055294.2|DVIR	LOC108605528|XP_017850768.1|DBUS
OG0006279	LOC6636725|XP_015023785.1|DVIR	LOC108606981|XP_017853044.1|DBUS
OG0006280	LOC6632143|XP_015026432.2|DVIR	LOC108606361|XP_033150180.1|DBUS
OG0006281	LOC6632144|XP_002055396.1|DVIR	LOC108606360|XP_033150250.1|DBUS
OG0006282	LOC6633808|XP_002057097.1|DVIR	LOC108606603|XP_017852352.1|DBUS
OG0006283	LOC6630782|XP_015026841.1|DVIR	LOC108601841|XP_017845275.1|DBUS
OG0006284	LOC6623596|XP_002046184.1|DVIR	LOC108599319|XP_017841610.1|DBUS
OG0006285	LOC6632732|XP_002056055.1|DVIR	LOC108601237|XP_017844625.1|DBUS
OG0006286	LOC6632852|XP_002056250.2|DVIR	LOC108602002|XP_017845492.1|DBUS
OG0006287	LOC6631527|XP_002055334.1|DVIR	LOC108605915|XP_017851220.1|DBUS
OG0006288	LOC6630195|XP_002054096.2|DVIR	LOC108602006|XP_017845497.1|DBUS
OG0006289	LOC6632583|XP_002056223.1|DVIR	LOC108603989|XP_017848707.1|DBUS
OG0006290	LOC6635548|XP_002059095.1|DVIR	LOC108606952|XP_033150516.1|DBUS
OG0006291	LOC6628524|XP_002051682.2|DVIR	LOC108599673|XP_017842155.2|DBUS
OG0006292	LOC6633663|XP_015025569.1|DVIR	LOC108605157|XP_017850223.1|DBUS
OG0006293	LOC6622689|XP_002047234.1|DVIR	LOC108600392|XP_017843429.1|DBUS
OG0006294	LOC6631748|XP_002055040.2|DVIR	LOC108606971|XP_017853022.1|DBUS
OG0006295	LOC6633521|XP_002057069.1|DVIR	LOC108605159|XP_017850230.1|DBUS
OG0006296	LOC6631431|XP_002055539.2|DVIR	LOC108606843|XP_017852825.1|DBUS
OG0006297	LOC6634463|XP_032296369.1|DVIR	LOC108606492|XP_017852124.2|DBUS
OG0006298	LOC6632201|XP_002054944.1|DVIR	LOC108606627|XP_017852402.1|DBUS
OG0006299	LOC6631793|XP_032296086.1|DVIR	LOC108605102|XP_033150407.1|DBUS
OG0006300	LOC6631969|XP_002055016.1|DVIR	LOC108605464|XP_017850638.1|DBUS
OG0006301	LOC6634410|XP_002057931.1|DVIR	LOC108606220|XP_017851606.1|DBUS
OG0006302	LOC6634454|XP_002058173.1|DVIR	LOC117134892|XP_033150162.1|DBUS
OG0006303	LOC6626903|XP_015030175.1|DVIR	LOC108596921|XP_017838628.1|DBUS
OG0006304	LOC6629696|XP_002053977.1|DVIR	LOC108604333|XP_017849248.1|DBUS
OG0006305	LOC6629693|XP_032292741.1|DVIR	LOC108604729|XP_017849798.1|DBUS
OG0006306	LOC26530829|XP_032296670.1|DVIR	LOC108603187|XP_017847237.1|DBUS
OG0006307	LOC6629366|XP_032294813.1|DVIR	LOC108601747|XP_017845159.1|DBUS
OG0006308	LOC6631981|XP_002055606.1|DVIR	LOC108604946|XP_017850004.1|DBUS
OG0006309	LOC6631846|XP_032295713.1|DVIR	LOC108606526|XP_017852188.1|DBUS
OG0006310	LOC6629422|XP_002054354.1|DVIR	LOC108604551|XP_017849568.1|DBUS
OG0006311	LOC6634469|XP_002058240.2|DVIR	LOC108605015|XP_017850071.1|DBUS
OG0006313	LOC6634575|XP_002058076.1|DVIR	LOC108607170|XP_017853312.1|DBUS
OG0006314	LOC6636718|XP_002060191.1|DVIR	LOC117134896|XP_033150168.1|DBUS
OG0006315	LOC6632831|XP_032289792.1|DVIR	LOC108603825|XP_017848444.1|DBUS
OG0006316	LOC6636327|XP_002059926.1|DVIR	LOC108594963|XP_017835586.1|DBUS
OG0006317	LOC6634615|XP_002058100.1|DVIR	LOC108607089|XP_017853201.1|DBUS
OG0006318	LOC6631979|XP_002055604.1|DVIR	LOC108605257|XP_017850369.1|DBUS
OG0006319	LOC6627264|XP_002049920.1|DVIR	LOC108595126|XP_017835777.1|DBUS
OG0006320	LOC6631628|XP_032295528.1|DVIR	LOC108604959|XP_017850018.1|DBUS
OG0006321	LOC6636037|XP_002059642.2|DVIR	LOC108605885|XP_017851187.1|DBUS
OG0006322	LOC6631673|XP_002055415.2|DVIR	LOC108605100|XP_033150369.1|DBUS
OG0006324	LOC6636020|XP_002059544.1|DVIR	LOC108606333|XP_017851846.1|DBUS
OG0006325	LOC6631112|XP_002054136.1|DVIR	LOC108601654|XP_017845043.1|DBUS
OG0006326	LOC6623548|XP_002048240.1|DVIR	LOC108599036|XP_017841305.1|DBUS
OG0006327	LOC6629757|XP_002053899.1|DVIR	LOC108602173|XP_017845698.1|DBUS
OG0006328	LOC6635166|XP_015024873.1|DVIR	LOC108602908|XP_017846706.1|DBUS
OG0006329	LOC6633789|XP_032296523.1|DVIR	LOC108606640|XP_017852425.1|DBUS
OG0006330	LOC6631123|XP_015026974.1|DVIR	LOC108604158|XP_017848972.1|DBUS
OG0006331	LOC6636108|XP_002059650.1|DVIR	LOC108607093|XP_017853207.1|DBUS
OG0006332	LOC6633499|XP_015025566.1|DVIR	LOC108605822|XP_017851117.1|DBUS
OG0006333	LOC6631783|XP_032295560.1|DVIR	LOC108605599|XP_017850864.1|DBUS
OG0006334	LOC6633523|XP_032296586.1|DVIR	LOC108605172|XP_017850246.1|DBUS
OG0006335	LOC6630957|XP_002054734.1|DVIR	LOC108604738|XP_017849809.1|DBUS
OG0006336	LOC6634404|XP_032289265.1|DVIR	LOC108606225|XP_017851612.1|DBUS
OG0006337	LOC6631873|XP_002055734.1|DVIR	LOC108606563|XP_017852269.1|DBUS
OG0006338	LOC6630832|XP_032294832.1|DVIR, LOC116650262|XP_032289391.1|DVIR	LOC108602382|XP_017845982.1|DBUS
OG0006339	LOC6635287|XP_032289304.1|DVIR	LOC108606368|XP_017851905.1|DBUS
OG0006340	LOC6634426|XP_002057938.1|DVIR	LOC108605496|XP_017850730.1|DBUS
OG0006341	LOC6631724|XP_032295527.1|DVIR	LOC108606470|XP_017852087.1|DBUS
OG0006342	LOC26531736|XP_032295525.1|DVIR	LOC108607245|XP_017853416.2|DBUS
OG0006343	LOC6631725|XP_015026356.1|DVIR	LOC108605846|XP_017851143.1|DBUS
OG0006344	LOC6631657|XP_032295463.1|DVIR	LOC108607063|XP_017853166.1|DBUS
OG0006345	LOC6629533|XP_032293012.1|DVIR	LOC108603134|XP_017847143.1|DBUS
OG0006346	LOC6634872|XP_002058601.1|DVIR	LOC108604500|XP_017849485.1|DBUS
OG0006347	LOC6630523|XP_015027033.1|DVIR	LOC108603844|XP_017848482.1|DBUS
OG0006348	LOC6636694|XP_015023787.1|DVIR	LOC108605559|XP_017850813.1|DBUS
OG0006349	LOC6631500|XP_002055007.1|DVIR	LOC108606809|XP_017852767.2|DBUS
OG0006350	LOC6632219|XP_002055887.2|DVIR	LOC108603031|XP_017846935.1|DBUS
OG0006351	LOC6636136|XP_002059530.1|DVIR	LOC108607189|XP_017853337.1|DBUS
OG0006352	LOC6626094|XP_002049403.1|DVIR	LOC108596099|XP_017837008.1|DBUS
OG0006353	LOC6633177|XP_032289583.1|DVIR	LOC108602114|XP_017845628.1|DBUS
OG0006354	LOC6630058|XP_015026957.1|DVIR	LOC108604237|XP_017849099.1|DBUS
OG0006355	LOC6632070|XP_002055037.2|DVIR	LOC108607205|XP_017853359.1|DBUS
OG0006356	LOC6633719|XP_002057084.1|DVIR	LOC108605285|XP_017850422.1|DBUS
OG0006357	LOC6634549|XP_015025109.1|DVIR	LOC108605201|XP_017850289.1|DBUS
OG0006358	LOC6622244|XP_002046369.3|DVIR	LOC108599642|XP_017842106.1|DBUS
OG0006359	LOC6634886|XP_002058505.1|DVIR	LOC108603041|XP_017846949.1|DBUS
OG0006360	LOC6634817|XP_032296293.1|DVIR	LOC108605800|XP_017851092.1|DBUS
OG0006361	LOC6633190|XP_002056677.1|DVIR	LOC108602212|XP_017845748.1|DBUS
OG0006362	LOC6633329|XP_015025461.1|DVIR	LOC108607102|XP_017853217.1|DBUS
OG0006363	LOC6635421|XP_032295484.1|DVIR	LOC108606729|XP_017852608.1|DBUS
OG0006364	LOC26531744|XP_015028981.1|DVIR	LOC108608122|XP_017854844.2|DBUS
OG0006365	LOC6631957|XP_002055220.1|DVIR	LOC108606898|XP_017852915.2|DBUS
OG0006366	LOC6631902|XP_002055214.3|DVIR	LOC108605969|XP_017851280.1|DBUS
OG0006367	LOC6631391|XP_032295916.1|DVIR	LOC108605361|XP_017850519.1|DBUS
OG0006368	LOC6629832|XP_002054532.1|DVIR	LOC108602286|XP_017845852.1|DBUS
OG0006369	LOC6629835|XP_032295362.1|DVIR	LOC108602279|XP_017845825.1|DBUS
OG0006371	LOC6630193|XP_002054094.1|DVIR	LOC108602068|XP_017845576.1|DBUS
OG0006372	LOC6630243|XP_032292516.1|DVIR	LOC108604628|XP_017849666.1|DBUS
OG0006373	LOC6631710|XP_032295871.1|DVIR	LOC108605819|XP_017851113.1|DBUS
OG0006374	LOC6633635|XP_002057279.1|DVIR	LOC108607117|XP_017853239.1|DBUS
OG0006375	LOC6633746|XP_002057031.1|DVIR	LOC108606929|XP_017852968.1|DBUS
OG0006376	LOC6631829|XP_002055471.1|DVIR	LOC108606637|XP_017852422.1|DBUS
OG0006377	LOC6632169|XP_002055267.1|DVIR	LOC108605521|XP_017850760.1|DBUS
OG0006378	LOC6632258|XP_032288762.1|DVIR	LOC108603037|XP_017846944.1|DBUS
OG0006379	LOC6633674|XP_002056933.1|DVIR	LOC108606044|XP_017851380.1|DBUS
OG0006380	LOC6634532|XP_002057961.1|DVIR	LOC108605228|XP_017850327.1|DBUS
OG0006381	LOC6636103|XP_002059645.1|DVIR	LOC108606516|XP_017852175.1|DBUS
OG0006382	LOC6633830|XP_002057109.1|DVIR	LOC108606720|XP_017852591.1|DBUS
OG0006383	LOC6634643|XP_002058042.3|DVIR	LOC108606565|XP_017852271.1|DBUS
OG0006384	LOC6633862|XP_002056964.1|DVIR	LOC108606921|XP_017852952.1|DBUS
OG0006385	LOC6630057|XP_002054279.1|DVIR	LOC108604016|XP_017848749.1|DBUS
OG0006386	LOC6627450|XP_002052472.1|DVIR	LOC108607832|XP_017854380.1|DBUS
OG0006387	LOC6629494|XP_002054514.1|DVIR	LOC108602306|XP_017845879.1|DBUS
OG0006388	LOC6633524|XP_002057072.1|DVIR	LOC108605131|XP_017850183.1|DBUS
OG0006389	LOC6633525|XP_002057073.1|DVIR	LOC108604922|XP_017849980.1|DBUS
OG0006390	LOC6630362|XP_002054898.1|DVIR	LOC108602239|XP_017845775.1|DBUS
OG0006391	LOC6632470|XP_002056171.1|DVIR	LOC108604400|XP_017849349.1|DBUS
OG0006392	LOC6633391|XP_002056802.1|DVIR	LOC108607062|XP_017853165.1|DBUS
OG0006393	LOC6627729|XP_002051746.2|DVIR	LOC108607773|XP_017854292.1|DBUS
OG0006394	LOC6630546|XP_002054417.1|DVIR	LOC108603953|XP_017848635.1|DBUS
OG0006395	LOC6632819|XP_002055906.1|DVIR	LOC108604151|XP_017848954.1|DBUS
OG0006396	LOC6634825|XP_002058214.1|DVIR	LOC108605355|XP_017850513.1|DBUS
OG0006397	LOC6634721|XP_002058320.3|DVIR	LOC108607247|XP_017853418.1|DBUS
OG0006398	LOC6634534|XP_002057963.1|DVIR	LOC108605218|XP_017850315.1|DBUS
OG0006399	LOC6633849|XP_002057201.1|DVIR	LOC108606437|XP_017852038.1|DBUS
OG0006400	LOC6633850|XP_002057202.1|DVIR	LOC108606434|XP_017852035.1|DBUS
OG0006401	LOC6622831|XP_032290925.1|DVIR	LOC108599264|XP_017841549.2|DBUS
OG0006402	LOC6629417|XP_002053151.3|DVIR	LOC108602798|XP_017846509.1|DBUS
OG0006403	LOC6632964|XP_032289720.1|DVIR	LOC108601470|XP_017844858.1|DBUS
OG0006404	LOC6632963|XP_002056353.2|DVIR	LOC108603216|XP_017847300.1|DBUS
OG0006405	LOC6622259|XP_032290452.1|DVIR	LOC108600936|XP_017844262.1|DBUS
OG0006406	LOC6630221|XP_002054795.1|DVIR	LOC108601885|XP_017845348.1|DBUS
OG0006407	LOC6635540|XP_002059087.1|DVIR	LOC108607020|XP_017853094.1|DBUS
OG0006408	LOC6634424|XP_002057936.1|DVIR	LOC108605719|XP_017851001.1|DBUS
OG0006409	LOC6633666|XP_002056925.1|DVIR	LOC108605731|XP_017851015.1|DBUS
OG0006410	LOC6633684|XP_002057289.2|DVIR	LOC108605703|XP_017850984.1|DBUS
OG0006411	LOC6636657|XP_002060135.1|DVIR	LOC108605759|XP_017851050.1|DBUS
OG0006412	LOC6634920|XP_002058680.1|DVIR	LOC108604583|XP_017849603.1|DBUS
OG0006413	LOC6631035|XP_015027593.1|DVIR, LOC116650264|XP_032289393.1|DVIR	LOC108604084|XP_017848848.1|DBUS
OG0006414	LOC6630210|XP_032294108.1|DVIR	LOC108601939|XP_017845408.1|DBUS
OG0006415	LOC6631336|XP_002055773.1|DVIR	LOC108606701|XP_017852565.2|DBUS
OG0006416	LOC6636060|XP_002059591.2|DVIR	LOC108607236|XP_017853403.1|DBUS
OG0006417	LOC6634123|XP_002057724.1|DVIR	LOC108598170|XP_017840278.1|DBUS
OG0006418	LOC6631798|XP_002055377.2|DVIR	LOC108606686|XP_017852527.1|DBUS
OG0006419	LOC6631059|XP_002054225.1|DVIR	LOC108601722|XP_017845128.1|DBUS
OG0006420	LOC6630776|XP_002054810.1|DVIR	LOC108603345|XP_017847565.2|DBUS
OG0006421	LOC6627988|XP_032293714.1|DVIR	LOC108599430|XP_017841638.2|DBUS
OG0006422	LOC6627995|XP_002051432.1|DVIR	LOC108607939|XP_017854545.2|DBUS
OG0006423	LOC6630564|XP_002054381.1|DVIR	LOC108603059|XP_017846985.1|DBUS
OG0006424	LOC6630565|XP_002054382.1|DVIR	LOC108603062|XP_017846987.1|DBUS
OG0006425	LOC6630562|XP_002054379.1|DVIR	LOC108603058|XP_017846984.1|DBUS
OG0006426	LOC6630075|XP_002054378.1|DVIR	LOC108603057|XP_017846983.1|DBUS
OG0006427	LOC6633219|XP_002055984.1|DVIR	LOC108601750|XP_017845163.1|DBUS
OG0006428	LOC6635143|XP_015024890.1|DVIR	LOC108604131|XP_017848923.1|DBUS
OG0006429	LOC6631189|XP_015026836.1|DVIR	LOC108603154|XP_033150045.1|DBUS
OG0006430	LOC6624081|XP_002048105.1|DVIR	LOC108598409|XP_017840521.1|DBUS
OG0006431	LOC6630989|XP_002053234.1|DVIR	LOC108604214|XP_017849068.1|DBUS
OG0006432	LOC6635083|XP_032289355.1|DVIR	LOC108601349|XP_017844736.1|DBUS
OG0006433	LOC6630524|XP_002054802.1|DVIR	LOC108603141|XP_017847167.1|DBUS
OG0006434	LOC6629126|XP_002052392.2|DVIR	LOC108607829|XP_017854381.1|DBUS
OG0006435	LOC6632232|XP_032288907.1|DVIR	LOC108603394|XP_017847660.1|DBUS
OG0006436	LOC6622359|XP_002048530.1|DVIR	LOC108598543|XP_017840716.1|DBUS
OG0006437	LOC6631784|XP_032295726.1|DVIR	LOC108606211|XP_017851577.1|DBUS
OG0006438	LOC6627770|XP_002052832.1|DVIR	LOC108605734|XP_017851022.1|DBUS
OG0006439	LOC6630374|XP_002054349.1|DVIR	LOC108604143|XP_017848941.1|DBUS
OG0006440	LOC6630373|XP_002054348.2|DVIR	LOC108604144|XP_017848942.1|DBUS
OG0006441	LOC6635173|XP_002058577.2|DVIR	LOC108601415|XP_017844803.1|DBUS
OG0006442	LOC6629405|XP_002053062.1|DVIR	LOC108601236|XP_017844624.1|DBUS
OG0006443	LOC6629315|XP_032291458.1|DVIR	LOC108603370|XP_017847622.1|DBUS
OG0006444	LOC6633077|XP_002056149.1|DVIR	LOC108604788|XP_017849876.1|DBUS
OG0006445	LOC6631447|XP_002054958.3|DVIR	LOC108605841|XP_017851138.1|DBUS
OG0006446	LOC6629860|XP_002052946.2|DVIR	LOC108601848|XP_017845284.1|DBUS
OG0006447	LOC6629490|XP_032288945.1|DVIR	LOC108601901|XP_017845367.1|DBUS
OG0006448	LOC6635058|XP_002058625.1|DVIR	LOC108601823|XP_017845249.1|DBUS
OG0006449	LOC6635061|XP_032294942.1|DVIR	LOC108604163|XP_017848983.1|DBUS
OG0006450	LOC6627982|XP_002052694.1|DVIR	LOC108607883|XP_017854476.1|DBUS
OG0006451	LOC6635462|XP_015024614.1|DVIR	LOC108606658|XP_017852471.1|DBUS
OG0006452	LOC6628991|XP_002052122.1|DVIR	LOC108607863|XP_017854438.1|DBUS
OG0006453	LOC6623547|XP_002046882.1|DVIR	LOC108600853|XP_017844143.1|DBUS
OG0006454	LOC6635562|XP_002059036.2|DVIR	LOC108606621|XP_017852396.1|DBUS
OG0006455	LOC6634996|XP_032294886.1|DVIR	LOC108603212|XP_017847289.1|DBUS
OG0006456	LOC6629919|XP_002054553.1|DVIR	LOC108604643|XP_017849681.1|DBUS
OG0006457	LOC6632249|XP_002056078.1|DVIR	LOC108601799|XP_017845223.1|DBUS
OG0006459	LOC6629638|XP_032294973.1|DVIR	LOC108604783|XP_017849869.1|DBUS
OG0006460	LOC6634858|XP_002058648.1|DVIR	LOC108604647|XP_017849686.1|DBUS
OG0006461	LOC6635203|XP_002058478.2|DVIR	LOC108603476|XP_017847807.1|DBUS
OG0006462	LOC6630028|XP_002054478.3|DVIR	LOC108601331|XP_017844719.1|DBUS
OG0006463	LOC6631019|XP_032294778.1|DVIR	LOC108602683|XP_017846314.1|DBUS
OG0006464	LOC6624062|XP_002048116.1|DVIR	LOC108600847|XP_017844135.1|DBUS
OG0006465	LOC6636125|XP_032295508.1|DVIR	LOC108606499|XP_017852153.1|DBUS
OG0006466	LOC6632204|XP_002055518.1|DVIR	LOC108605679|XP_017850959.1|DBUS
OG0006467	LOC6634974|XP_002058422.1|DVIR	LOC108604679|XP_017849724.1|DBUS
OG0006468	LOC6635147|XP_002058631.1|DVIR	LOC108604176|XP_017849004.1|DBUS
OG0006469	LOC6634555|XP_002057972.1|DVIR	LOC108605222|XP_017850320.1|DBUS
OG0006470	LOC6622108|XP_002048185.1|DVIR	LOC108600885|XP_017844194.1|DBUS
OG0006471	LOC6634851|XP_002058641.1|DVIR	LOC108603551|XP_033150104.1|DBUS
OG0006472	LOC6634853|XP_002058643.1|DVIR	LOC108601851|XP_017845290.1|DBUS
OG0006473	LOC6622833|XP_015031226.1|DVIR	LOC108599630|XP_017842087.1|DBUS
OG0006474	LOC6625658|XP_002049008.1|DVIR	LOC108595538|XP_017836283.1|DBUS
OG0006475	LOC6634948|XP_002058536.2|DVIR	LOC108602070|XP_017845579.1|DBUS
OG0006476	LOC6633571|XP_002057075.1|DVIR	LOC108605111|XP_017850162.1|DBUS
OG0006477	LOC6631645|XP_032296171.1|DVIR	LOC108600756|XP_017844007.1|DBUS
OG0006478	LOC6630768|XP_002054826.2|DVIR	LOC108603021|XP_017846907.1|DBUS
OG0006479	LOC6630769|XP_032294892.1|DVIR	LOC108603619|XP_017848060.1|DBUS
OG0006480	LOC6625679|XP_002048797.1|DVIR	LOC108594680|XP_017835310.1|DBUS
OG0006481	LOC6627862|XP_002052281.1|DVIR	LOC108608559|XP_017855470.1|DBUS
OG0006482	LOC6630480|XP_032294006.1|DVIR	LOC108604375|XP_017849318.1|DBUS
OG0006483	LOC6632509|XP_002056014.2|DVIR	LOC108603853|XP_017848496.1|DBUS
OG0006484	LOC6632510|XP_015025912.1|DVIR	LOC108603852|XP_017848494.1|DBUS
OG0006485	LOC6632784|XP_002055866.1|DVIR	LOC108604455|XP_017849424.1|DBUS
OG0006486	LOC6629952|XP_002053610.1|DVIR	LOC108602319|XP_017845892.1|DBUS
OG0006487	LOC6630567|XP_002054384.1|DVIR	LOC108601803|XP_017845228.1|DBUS
OG0006488	LOC6622953|XP_002047086.1|DVIR	LOC108599922|XP_017842618.1|DBUS
OG0006489	LOC6631216|XP_002053959.3|DVIR	LOC108603293|XP_017847453.1|DBUS
OG0006490	LOC6632998|XP_002056356.1|DVIR	LOC108603966|XP_017848658.1|DBUS
OG0006491	LOC6628337|XP_002052668.1|DVIR	LOC108608359|XP_017855195.1|DBUS
OG0006492	LOC6629423|XP_002054355.1|DVIR	LOC108604702|XP_017849751.1|DBUS
OG0006493	LOC6631955|XP_032295211.1|DVIR	LOC108605261|XP_017850376.1|DBUS
OG0006494	LOC6633723|XP_032296597.1|DVIR	LOC108606739|XP_017852623.1|DBUS
OG0006495	LOC6635289|XP_002058799.2|DVIR	LOC108605575|XP_017850834.1|DBUS
OG0006496	LOC6634850|XP_002058640.1|DVIR	LOC108604526|XP_017849526.1|DBUS
OG0006497	LOC6632409|XP_002056205.1|DVIR	LOC108601929|XP_017845395.1|DBUS
OG0006498	LOC6632411|XP_002056207.2|DVIR	LOC108601778|XP_017845194.1|DBUS
OG0006499	LOC6631040|XP_032294893.1|DVIR	LOC108603462|XP_017847784.1|DBUS
OG0006500	LOC6628852|XP_032293426.1|DVIR	LOC108594485|XP_033149018.1|DBUS
OG0006501	LOC6633176|XP_002056158.2|DVIR	LOC108603047|XP_017846955.1|DBUS
OG0006502	LOC6632432|XP_002056162.1|DVIR	LOC108602075|XP_017845584.1|DBUS
OG0006503	LOC6632434|XP_002056164.2|DVIR	LOC108604115|XP_017848888.1|DBUS
OG0006504	LOC6632435|XP_002056165.1|DVIR	LOC108602297|XP_017845867.1|DBUS
OG0006505	LOC6632816|XP_002055903.1|DVIR	LOC108603921|XP_017848602.1|DBUS
OG0006506	LOC6623158|XP_002046768.1|DVIR	LOC108600875|XP_017844177.1|DBUS
OG0006507	LOC6632944|XP_032289845.1|DVIR	LOC108601758|XP_017845171.2|DBUS
OG0006508	LOC6632946|XP_002056769.2|DVIR	LOC108602473|XP_017846086.1|DBUS
OG0006509	LOC6634458|XP_002057946.2|DVIR	LOC108605325|XP_017850483.1|DBUS
OG0006510	LOC6631136|XP_002053032.1|DVIR	LOC117134730|XP_033149264.1|DBUS
OG0006511	LOC6632373|XP_002056203.2|DVIR	LOC108603155|XP_017847200.1|DBUS
OG0006512	LOC6629962|XP_032295048.1|DVIR	LOC108601441|XP_017844828.1|DBUS
OG0006513	LOC6632368|XP_032289533.1|DVIR	LOC108602877|XP_017846662.2|DBUS
OG0006514	LOC6631145|XP_002054248.1|DVIR	LOC108604523|XP_017849521.1|DBUS
OG0006515	LOC6631148|XP_002054251.1|DVIR	LOC108603018|XP_017846904.1|DBUS
OG0006516	LOC6630601|XP_032288781.1|DVIR	LOC108601615|XP_017845003.1|DBUS
OG0006517	LOC6630599|XP_002053018.1|DVIR	LOC108602273|XP_017845818.1|DBUS, LOC108601796|XP_017845221.1|DBUS
OG0006518	LOC6630600|XP_032296737.1|DVIR	LOC108603137|XP_017847150.2|DBUS
OG0006519	LOC6630598|XP_002053017.2|DVIR	LOC108601798|XP_017845222.1|DBUS
OG0006520	LOC6635086|XP_002058416.1|DVIR	LOC108604142|XP_017848940.1|DBUS
OG0006521	LOC6630164|XP_002054784.1|DVIR	LOC108602150|XP_017845672.1|DBUS
OG0006522	LOC6635224|XP_002058412.2|DVIR	LOC108604772|XP_017849855.1|DBUS
OG0006523	LOC6633083|XP_002055961.1|DVIR	LOC108602616|XP_017846243.1|DBUS
OG0006524	LOC6627292|XP_002052464.2|DVIR	LOC108608467|XP_017855343.2|DBUS
OG0006525	LOC6634761|XP_032296444.1|DVIR	LOC108606283|XP_017851752.1|DBUS
OG0006526	LOC6635128|XP_002058545.1|DVIR	LOC108601457|XP_017844844.1|DBUS
OG0006527	LOC6635129|XP_002058546.1|DVIR	LOC108603899|XP_017848564.1|DBUS
OG0006528	LOC6635130|XP_002058547.1|DVIR	LOC108603896|XP_017848560.1|DBUS
OG0006529	LOC6635132|XP_002058549.1|DVIR	LOC108601458|XP_017844845.1|DBUS
OG0006530	LOC6635134|XP_002058551.3|DVIR	LOC108601459|XP_017844846.2|DBUS
OG0006531	LOC6634905|XP_032295297.1|DVIR	LOC108602731|XP_017846371.1|DBUS
OG0006532	LOC6634912|XP_002058564.2|DVIR	LOC108602315|XP_017845888.1|DBUS
OG0006533	LOC6626885|XP_032292805.1|DVIR	LOC108595324|XP_017836032.1|DBUS
OG0006534	LOC6633078|XP_002055956.1|DVIR	LOC108603727|XP_017848259.1|DBUS
OG0006535	LOC6635009|XP_032295176.1|DVIR	LOC108604058|XP_017848810.1|DBUS
OG0006536	LOC6630306|XP_002054191.1|DVIR	LOC108602342|XP_017845926.1|DBUS
OG0006537	LOC6631110|XP_002054134.1|DVIR	LOC108602435|XP_017846045.1|DBUS
OG0006538	LOC6629787|XP_015026850.1|DVIR	LOC108603283|XP_017847434.1|DBUS
OG0006539	LOC6634867|XP_002058702.1|DVIR	LOC108603534|XP_033150099.1|DBUS
OG0006540	LOC6630408|XP_002054196.2|DVIR	LOC108604700|XP_017849750.1|DBUS
OG0006541	LOC6634962|XP_032294884.1|DVIR	LOC108603615|XP_017848054.1|DBUS
OG0006542	LOC6634963|XP_002058597.1|DVIR	LOC108603617|XP_017848055.1|DBUS
OG0006543	LOC6630576|XP_002053925.3|DVIR	LOC108604009|XP_017848740.1|DBUS
OG0006544	LOC6632869|XP_002056555.1|DVIR	LOC108603488|XP_017847829.1|DBUS
OG0006545	LOC6632185|XP_002055640.1|DVIR	LOC108606136|XP_017851478.1|DBUS
OG0006546	LOC6635156|XP_002058350.2|DVIR	LOC108601810|XP_017845235.1|DBUS
OG0006547	LOC6630338|XP_002053013.3|DVIR	LOC108603324|XP_017847534.1|DBUS
OG0006548	LOC6632246|XP_002056075.1|DVIR	LOC108602646|XP_017846281.1|DBUS
