Orthogroup	DVIR.longest_only	SLEB.longest_only
OG0003833	LOC6628072|XP_002051437.1|DVIR	LOC115629055|XP_030381225.1|SLEB
OG0003834	LOC6627544|XP_002052491.2|DVIR	LOC115625882|XP_030376960.1|SLEB
OG0003835	LOC6634246|XP_032293506.1|DVIR	LOC115626322|XP_030377522.1|SLEB
OG0003836	LOC6628470|XP_002051545.2|DVIR	LOC115625826|XP_030376876.1|SLEB
OG0003837	LOC6628468|XP_032293803.1|DVIR	LOC115626454|XP_030377693.1|SLEB
OG0003838	LOC6627961|XP_002052537.1|DVIR	LOC115631291|XP_030383865.1|SLEB
OG0003839	LOC6634181|XP_002057439.1|DVIR	LOC115626617|XP_030377871.1|SLEB
OG0003840	LOC116650517|XP_032290212.1|DVIR, LOC6626546|XP_002050376.1|DVIR	LOC115634134|XP_030387561.1|SLEB
OG0003841	LOC6627529|XP_002051973.2|DVIR	LOC115631433|XP_030384031.1|SLEB
OG0003842	LOC6627822|XP_002051135.1|DVIR	LOC115631832|XP_030384530.1|SLEB, LOC115623729|XP_030374096.1|SLEB
OG0003843	LOC6633975|XP_002057483.3|DVIR	LOC115625834|XP_030376889.1|SLEB
OG0003844	LOC6634221|XP_032293755.1|DVIR	LOC115625816|XP_030376862.1|SLEB
OG0003845	LOC6628509|XP_032293776.1|DVIR	LOC115626307|XP_030377497.1|SLEB
OG0003846	LOC6634039|XP_015025330.1|DVIR	LOC115625721|XP_030376728.1|SLEB
OG0003847	LOC6627418|XP_002051091.2|DVIR	LOC115626427|XP_030377659.1|SLEB
OG0003848	LOC6631117|XP_002054237.1|DVIR	LOC115625103|XP_030375867.1|SLEB
OG0003849	LOC6626213|XP_002050548.2|DVIR	LOC115622285|XP_030372050.1|SLEB
OG0003850	LOC6634045|XP_015025255.1|DVIR	LOC115626028|XP_030377139.1|SLEB
OG0003851	LOC6635849|XP_002059461.1|DVIR	LOC115633698|XP_030387017.1|SLEB
OG0003852	LOC6628752|XP_002052321.1|DVIR, LOC116651676|XP_032294407.1|DVIR	LOC115630997|XP_030383450.1|SLEB
OG0003853	LOC6627274|XP_032292311.1|DVIR	LOC115627477|XP_030379019.1|SLEB
OG0003854	LOC6627707|XP_002051991.1|DVIR	LOC115631071|XP_030383577.1|SLEB
OG0003855	LOC6627706|XP_002051990.2|DVIR	LOC115631144|XP_030383675.1|SLEB
OG0003856	LOC6627807|XP_032294269.1|DVIR	LOC115631333|XP_030383914.1|SLEB
OG0003857	LOC6635641|XP_032294704.1|DVIR	LOC115631493|XP_030384112.1|SLEB
OG0003859	LOC6627328|XP_002051924.1|DVIR	LOC115631766|XP_030384462.1|SLEB
OG0003860	LOC6635806|XP_002059315.2|DVIR	LOC115622117|XP_030371826.1|SLEB
OG0003861	LOC6629121|XP_002052113.1|DVIR	LOC115630444|XP_030382866.1|SLEB
OG0003862	LOC6628171|XP_015028196.2|DVIR	LOC115626392|XP_030377612.1|SLEB
OG0003863	LOC6627669|XP_002051109.2|DVIR	LOC115626601|XP_030377845.1|SLEB
OG0003864	LOC6627668|XP_002051108.1|DVIR	LOC115626396|XP_030377619.1|SLEB
OG0003865	LOC6630236|XP_002054576.1|DVIR	LOC115623708|XP_030374047.1|SLEB
OG0003866	LOC6634053|XP_032293820.1|DVIR	LOC115627074|XP_030378481.1|SLEB
OG0003867	LOC26531466|XP_032294254.1|DVIR	LOC115633473|XP_030386797.1|SLEB
OG0003868	LOC6633616|XP_002057185.2|DVIR	LOC115629018|XP_030381174.1|SLEB
OG0003869	LOC6628233|XP_002051803.1|DVIR	LOC115631239|XP_030383808.1|SLEB
OG0003870	LOC6629032|XP_032294539.1|DVIR	LOC115631030|XP_030383509.1|SLEB
OG0003871	LOC6627899|XP_002051813.1|DVIR	LOC115631137|XP_030383666.1|SLEB
OG0003872	LOC6624756|XP_002049750.1|DVIR	LOC115619988|XP_030368916.1|SLEB
OG0003873	LOC6635636|XP_002059241.1|DVIR	LOC115628591|XP_030380635.1|SLEB
OG0003874	LOC6634061|XP_032293788.1|DVIR	LOC115626133|XP_030377248.1|SLEB
OG0003875	LOC6634125|XP_002057726.1|DVIR	LOC115625919|XP_030377013.1|SLEB
OG0003876	LOC6627842|XP_002051732.1|DVIR	LOC115630398|XP_030382783.1|SLEB
OG0003877	LOC6634146|XP_002057623.1|DVIR	LOC115622575|XP_030372413.1|SLEB
OG0003878	LOC6627329|XP_015028803.1|DVIR	LOC115631018|XP_030383491.1|SLEB
OG0003879	LOC6622592|XP_002046439.2|DVIR, LOC116650577|XP_032290492.1|DVIR	LOC115624555|XP_030375142.1|SLEB
OG0003880	LOC26530969|XP_032291108.1|DVIR	LOC115622431|XP_030372232.1|SLEB
OG0003881	LOC6626306|XP_002048785.1|DVIR	LOC115622772|XP_030372691.1|SLEB
OG0003882	LOC6636376|XP_002059905.2|DVIR	LOC115632727|XP_030385836.1|SLEB
OG0003883	LOC6632030|XP_015026411.2|DVIR	LOC115626998|XP_030378373.1|SLEB
OG0003884	LOC6634321|XP_002057461.1|DVIR	LOC115625785|XP_030376816.1|SLEB
OG0003885	LOC6628223|XP_002051171.1|DVIR	LOC115628998|XP_030381143.1|SLEB
OG0003886	LOC6628224|XP_002051172.1|DVIR	LOC115628997|XP_030381142.1|SLEB
OG0003887	LOC6627530|XP_002051974.2|DVIR	LOC115631434|XP_030384032.1|SLEB
OG0003888	LOC6633042|XP_002056265.2|DVIR	LOC115621630|XP_030371190.1|SLEB
OG0003889	LOC6629064|XP_002051608.1|DVIR	LOC115630423|XP_030382821.1|SLEB
OG0003890	LOC6623909|XP_002046837.1|DVIR	LOC115632552|XP_030385627.1|SLEB
OG0003891	LOC6634338|XP_002057466.1|DVIR	LOC115625754|XP_030376770.1|SLEB
OG0003892	LOC6636850|XP_002060280.1|DVIR	LOC115628299|XP_030380207.1|SLEB
OG0003893	LOC6634184|XP_002057442.1|DVIR	LOC115625842|XP_030376904.1|SLEB
OG0003894	LOC6628045|XP_002051156.1|DVIR	LOC115631691|XP_030384373.1|SLEB
OG0003895	LOC6631461|XP_002055549.2|DVIR	LOC115633892|XP_030387257.1|SLEB
OG0003896	LOC6626174|XP_002050159.2|DVIR	LOC115625727|XP_030376775.1|SLEB, LOC115624733|XP_030375419.1|SLEB
OG0003897	LOC6625893|XP_002050114.1|DVIR	LOC115622525|XP_030372352.1|SLEB
OG0003898	LOC6634258|XP_002057644.1|DVIR	LOC115626154|XP_030377279.1|SLEB
OG0003899	LOC6627774|XP_002052836.1|DVIR	LOC115631279|XP_030383853.1|SLEB
OG0003900	LOC6635686|XP_002059281.1|DVIR	LOC115630563|XP_030383037.1|SLEB
OG0003901	LOC6635642|XP_002059188.1|DVIR	LOC115631167|XP_030383716.1|SLEB
OG0003902	LOC6635643|XP_002059189.1|DVIR	LOC115631168|XP_030383718.1|SLEB
OG0003903	LOC6629099|XP_002051683.1|DVIR	LOC115631013|XP_030383482.1|SLEB
OG0003904	LOC6629100|XP_002051684.1|DVIR	LOC115631012|XP_030383480.1|SLEB
OG0003905	LOC6629322|XP_002053055.2|DVIR	LOC115620688|XP_030369916.1|SLEB
OG0003906	LOC6626088|XP_032293160.1|DVIR	LOC115627936|XP_030379692.1|SLEB
OG0003907	LOC6628727|XP_032294092.1|DVIR	LOC115631961|XP_030384686.1|SLEB
OG0003908	LOC6628728|XP_002052881.1|DVIR	LOC115631873|XP_030384581.1|SLEB
OG0003909	LOC6636440|XP_002059829.1|DVIR, LOC116649738|XP_032291660.1|DVIR	LOC115621650|XP_030371215.1|SLEB
OG0003910	LOC6636439|XP_002059828.3|DVIR, LOC116650873|XP_032291666.1|DVIR	LOC115626001|XP_030377111.1|SLEB
OG0003911	LOC6635705|XP_002059254.1|DVIR	LOC115630575|XP_030383053.1|SLEB
OG0003912	LOC6628554|XP_002052180.2|DVIR	LOC115631645|XP_030384316.1|SLEB
OG0003913	LOC6634316|XP_015025260.1|DVIR	LOC115625679|XP_030376675.1|SLEB
OG0003914	LOC6627740|XP_002051124.1|DVIR	LOC115631478|XP_030384094.1|SLEB
OG0003915	LOC6634437|XP_002057911.1|DVIR	LOC115627034|XP_030378425.1|SLEB
OG0003916	LOC6627829|XP_002051753.2|DVIR	LOC115631728|XP_030384425.1|SLEB
OG0003917	LOC6628185|XP_002052919.3|DVIR	LOC115628528|XP_030380548.1|SLEB
OG0003918	LOC6627549|XP_002052284.1|DVIR	LOC115631584|XP_030384244.1|SLEB
OG0003919	LOC6629070|XP_032293543.1|DVIR	LOC115628491|XP_030380480.1|SLEB
OG0003920	LOC6625491|XP_002048828.1|DVIR	LOC115632433|XP_030385439.1|SLEB
OG0003921	LOC6628902|XP_032294109.1|DVIR	LOC115630587|XP_030383065.1|SLEB
OG0003922	LOC6627916|XP_002051766.1|DVIR	LOC115631382|XP_030383964.1|SLEB
OG0003923	LOC6636241|XP_002059754.1|DVIR	LOC115627848|XP_030379567.1|SLEB
OG0003924	LOC6625758|XP_002048724.1|DVIR	LOC115633800|XP_030387143.1|SLEB
OG0003925	LOC6628674|XP_002051848.2|DVIR	LOC115630956|XP_030383390.1|SLEB
OG0003926	LOC6628544|XP_002051856.1|DVIR	LOC115631235|XP_030383803.1|SLEB
OG0003927	LOC6628750|XP_002052319.1|DVIR, LOC116651675|XP_032294405.1|DVIR	LOC115631459|XP_030384067.1|SLEB
OG0003928	LOC6629089|XP_002052436.1|DVIR	LOC115628514|XP_030380525.1|SLEB
OG0003929	LOC6627835|XP_032294462.1|DVIR	LOC115631605|XP_030384267.1|SLEB
OG0003930	LOC6627294|XP_002052466.1|DVIR	LOC115625890|XP_030376977.1|SLEB
OG0003931	LOC6627454|XP_015028663.1|DVIR	LOC115625887|XP_030376966.1|SLEB
OG0003932	LOC6625999|XP_032292707.1|DVIR	LOC115619969|XP_030368865.1|SLEB
OG0003933	LOC6635678|XP_032294650.1|DVIR	LOC115630556|XP_030383028.1|SLEB
OG0003934	LOC6629196|XP_002051598.1|DVIR	LOC115625984|XP_030377090.1|SLEB
OG0003935	LOC6627275|XP_002050652.1|DVIR	LOC115627470|XP_030379007.1|SLEB
OG0003936	LOC6627276|XP_002050653.1|DVIR	LOC115627515|XP_030379074.1|SLEB
OG0003937	LOC6636332|XP_002059931.1|DVIR	LOC115629658|XP_030382033.1|SLEB
OG0003938	LOC6628116|XP_032294590.1|DVIR	LOC115631066|XP_030383565.1|SLEB
OG0003939	LOC6627963|XP_002051616.1|DVIR	LOC115630788|XP_030383303.1|SLEB
OG0003940	LOC6629219|XP_002051939.1|DVIR	LOC115630929|XP_030383355.1|SLEB
OG0003941	LOC6628139|XP_002052307.1|DVIR	LOC115631357|XP_030383934.1|SLEB
OG0003942	LOC6628427|XP_002051866.1|DVIR	LOC115631704|XP_030384390.1|SLEB
OG0003943	LOC6627681|XP_002051738.1|DVIR	LOC115631085|XP_030383593.1|SLEB
OG0003944	LOC6628313|XP_002052737.1|DVIR	LOC115631680|XP_030384355.1|SLEB
OG0003945	LOC6625871|XP_002050791.1|DVIR	LOC115634728|XP_030388472.1|SLEB
OG0003946	LOC6633993|XP_002057660.1|DVIR	LOC115626221|XP_030377379.1|SLEB
OG0003947	LOC6633914|XP_002057648.1|DVIR	LOC115625830|XP_030376883.1|SLEB
OG0003948	LOC6628216|XP_002052702.1|DVIR	LOC115630810|XP_030383338.1|SLEB
OG0003949	LOC6628217|XP_032294242.1|DVIR	LOC115630812|XP_030383339.1|SLEB
OG0003950	LOC6627581|XP_002051394.1|DVIR	LOC115626328|XP_030377532.1|SLEB
OG0003951	LOC6627575|XP_002051388.1|DVIR	LOC115626444|XP_030377677.1|SLEB
OG0003952	LOC6629228|XP_002051254.1|DVIR	LOC115632015|XP_030384807.1|SLEB
OG0003953	LOC6627646|XP_002052497.1|DVIR	LOC115625783|XP_030376815.1|SLEB
OG0003954	LOC6623948|XP_032290472.1|DVIR	LOC115624932|XP_030375642.1|SLEB
OG0003955	LOC26531326|XP_015028920.1|DVIR	LOC115631400|XP_030383982.1|SLEB
OG0003956	LOC6628651|XP_032293968.1|DVIR	LOC115631588|XP_030384249.1|SLEB
OG0003957	LOC6624077|XP_002046872.1|DVIR	LOC115622683|XP_030372566.1|SLEB
OG0003958	LOC6631912|XP_032296272.1|DVIR	LOC115628027|XP_030379826.1|SLEB
OG0003959	LOC6635895|XP_032291824.1|DVIR	LOC115620989|XP_030370372.1|SLEB
OG0003960	LOC6631312|XP_002055055.1|DVIR	LOC115626953|XP_030378329.1|SLEB
OG0003961	LOC6628451|XP_002051654.1|DVIR	LOC115631008|XP_030383469.1|SLEB
OG0003962	LOC6628421|XP_002051860.1|DVIR	LOC115631772|XP_030384468.1|SLEB
OG0003963	LOC6634118|XP_002057719.1|DVIR	LOC115625895|XP_030376982.1|SLEB
OG0003964	LOC6628377|XP_002052629.2|DVIR	LOC115631440|XP_030384041.1|SLEB
OG0003965	LOC6628038|XP_032294399.1|DVIR	LOC115631390|XP_030383971.1|SLEB
OG0003966	LOC6627489|XP_002051294.1|DVIR	LOC115625918|XP_030377012.1|SLEB
OG0003967	LOC6627040|XP_032292667.1|DVIR	LOC115620050|XP_030369031.1|SLEB
OG0003968	LOC6624770|XP_015030110.1|DVIR	LOC115627053|XP_030378461.1|SLEB
OG0003969	LOC6625897|XP_002050118.1|DVIR	LOC115620286|XP_030369323.1|SLEB
OG0003970	LOC6627771|XP_002052833.2|DVIR	LOC115631247|XP_030383816.1|SLEB
OG0003971	LOC6629057|XP_002052385.2|DVIR	LOC115631106|XP_030383624.1|SLEB
OG0003972	LOC6622070|XP_032290704.1|DVIR	LOC115632902|XP_030386052.1|SLEB
OG0003973	LOC6627255|XP_015029603.1|DVIR	LOC115619936|XP_030368825.1|SLEB
OG0003974	LOC6624826|XP_002049565.1|DVIR	LOC115633947|XP_030387325.1|SLEB
OG0003975	LOC6633982|XP_032293461.1|DVIR	LOC115626370|XP_030377585.1|SLEB
OG0003976	LOC6633934|XP_002057604.1|DVIR	LOC115625697|XP_030376698.1|SLEB
OG0003977	LOC6634323|XP_002057676.1|DVIR	LOC115625866|XP_030376937.1|SLEB
OG0003978	LOC6622411|XP_002047494.1|DVIR	LOC115621018|XP_030370401.1|SLEB
OG0003979	LOC6635665|XP_002059200.1|DVIR	LOC115628480|XP_030380463.1|SLEB
OG0003980	LOC6630103|XP_002053696.1|DVIR	LOC115621237|XP_030370688.1|SLEB
OG0003981	LOC6635668|XP_002059203.1|DVIR	LOC115628460|XP_030380438.1|SLEB
OG0003982	LOC6634291|XP_002057443.2|DVIR	LOC115625709|XP_030376713.1|SLEB
OG0003983	LOC6634147|XP_002057624.1|DVIR	LOC115626482|XP_030377729.1|SLEB
OG0003984	LOC6628463|XP_002051538.1|DVIR	LOC115625947|XP_030377043.1|SLEB
OG0003985	LOC26531443|XP_015028934.1|DVIR	LOC115625699|XP_030376700.1|SLEB
OG0003986	LOC6628630|XP_002052572.3|DVIR	LOC115631280|XP_030383854.1|SLEB
OG0003987	LOC6628629|XP_002052571.1|DVIR	LOC115630935|XP_030383362.1|SLEB
OG0003988	LOC6628886|XP_032294612.1|DVIR	LOC115630608|XP_030383091.1|SLEB
OG0003989	LOC6629207|XP_002052626.1|DVIR	LOC115626715|XP_030378017.1|SLEB, LOC115630981|XP_030383423.1|SLEB
OG0003990	LOC6628516|XP_002051502.1|DVIR	LOC115626636|XP_030377906.1|SLEB
OG0003991	LOC6627371|XP_002052137.2|DVIR	LOC115630456|XP_030382877.1|SLEB
OG0003992	LOC6627310|XP_032294184.1|DVIR	LOC115630410|XP_030382805.1|SLEB, LOC115630514|XP_030382975.1|SLEB
OG0003993	LOC6629020|XP_032294296.1|DVIR	LOC115630757|XP_030383272.1|SLEB
OG0003994	LOC6630222|XP_002054796.1|DVIR	LOC115621296|XP_030370763.1|SLEB
OG0003995	LOC6625759|XP_002048725.1|DVIR	LOC115621628|XP_030371192.1|SLEB
OG0003996	LOC6626966|XP_002048709.2|DVIR	LOC115634149|XP_030387582.1|SLEB
OG0003997	LOC6628702|XP_032294206.1|DVIR	LOC115631281|XP_030383855.1|SLEB
OG0003998	LOC26530690|XP_015028841.1|DVIR	LOC115632016|XP_030384808.1|SLEB
OG0003999	LOC6627484|XP_002051289.1|DVIR	LOC115626210|XP_030377359.1|SLEB
OG0004000	LOC6635549|XP_002059096.3|DVIR	LOC115633316|XP_030386606.1|SLEB
OG0004001	LOC6635313|XP_002058848.1|DVIR	LOC115631042|XP_030383535.1|SLEB
OG0004002	LOC6634007|XP_002057828.1|DVIR	LOC115625846|XP_030376909.1|SLEB
OG0004003	LOC6629211|XP_032293490.1|DVIR	LOC115631551|XP_030384188.1|SLEB
OG0004004	LOC6627675|XP_032294624.1|DVIR	LOC115628478|XP_030380460.1|SLEB
OG0004005	LOC6628032|XP_032294620.1|DVIR	LOC115628453|XP_030380425.1|SLEB
OG0004006	LOC6627495|XP_002052203.1|DVIR	LOC115628532|XP_030380556.1|SLEB
OG0004007	LOC6628232|XP_002051802.1|DVIR	LOC115631240|XP_030383810.1|SLEB
OG0004008	LOC6628720|XP_032293914.1|DVIR	LOC115632033|XP_030384845.1|SLEB
OG0004009	LOC6627351|XP_002051962.1|DVIR	LOC115631559|XP_030384210.1|SLEB
OG0004010	LOC6633974|XP_015025272.1|DVIR	LOC115626177|XP_030377312.1|SLEB
OG0004011	LOC6634064|XP_002057866.2|DVIR	LOC115626388|XP_030377607.1|SLEB
OG0004012	LOC6631213|XP_002053956.1|DVIR	LOC115621735|XP_030371326.1|SLEB
OG0004013	LOC6634048|XP_002057501.1|DVIR	LOC115625801|XP_030376838.1|SLEB
OG0004014	LOC6622581|XP_002047981.1|DVIR	LOC115632176|XP_030385068.1|SLEB
OG0004015	LOC6629102|XP_002051686.1|DVIR	LOC115631076|XP_030383581.1|SLEB
OG0004016	LOC6633887|XP_002057420.1|DVIR	LOC115631255|XP_030383828.1|SLEB
OG0004017	LOC6635699|XP_002059272.1|DVIR	LOC115630661|XP_030383163.1|SLEB
OG0004018	LOC6636399|XP_002059968.1|DVIR	LOC115623414|XP_030373589.1|SLEB
OG0004019	LOC6629162|XP_002052365.1|DVIR	LOC115630571|XP_030383048.1|SLEB
OG0004020	LOC6627321|XP_002051697.1|DVIR	LOC115631221|XP_030383787.1|SLEB
OG0004021	LOC6627316|XP_002051692.1|DVIR	LOC115631022|XP_030383496.1|SLEB
OG0004022	LOC6627831|XP_002051755.1|DVIR	LOC115631267|XP_030383839.1|SLEB
OG0004023	LOC6626136|XP_032293155.1|DVIR	LOC115634183|XP_030387629.1|SLEB
OG0004024	LOC6627567|XP_032294440.1|DVIR	LOC115631467|XP_030384080.1|SLEB
OG0004025	LOC6629090|XP_002052437.1|DVIR	LOC115625820|XP_030376870.1|SLEB
OG0004026	LOC6628501|XP_002051836.1|DVIR	LOC115631398|XP_030383981.1|SLEB
OG0004027	LOC6627144|XP_002048956.2|DVIR	LOC115634064|XP_030387470.1|SLEB
OG0004028	LOC6634242|XP_015025340.1|DVIR	LOC115629020|XP_030381175.1|SLEB
OG0004029	LOC6634378|XP_002057572.1|DVIR	LOC115628523|XP_030380540.1|SLEB
OG0004030	LOC6625543|XP_002049978.2|DVIR	LOC115625192|XP_030376022.1|SLEB
OG0004031	LOC6628238|XP_015028267.2|DVIR	LOC115631351|XP_030383927.1|SLEB
OG0004032	LOC6633906|XP_002057599.1|DVIR	LOC115625853|XP_030376918.1|SLEB
OG0004033	LOC6633960|XP_002057762.1|DVIR	LOC115626191|XP_030377331.1|SLEB
OG0004034	LOC6635694|XP_032294552.1|DVIR	LOC115630933|XP_030383360.1|SLEB
OG0004035	LOC6627683|XP_015028243.1|DVIR	LOC115631041|XP_030383528.1|SLEB
OG0004036	LOC6628556|XP_002052182.1|DVIR	LOC115630991|XP_030383437.1|SLEB
OG0004037	LOC6627365|XP_002051672.1|DVIR	LOC115631059|XP_030383558.1|SLEB
OG0004038	LOC6629046|XP_002052884.1|DVIR	LOC115632030|XP_030384836.1|SLEB
OG0004039	LOC6628873|XP_015028417.1|DVIR	LOC115631213|XP_030383778.1|SLEB
OG0004040	LOC6627234|XP_002050179.3|DVIR	LOC115633628|XP_030386923.1|SLEB
OG0004041	LOC6631409|XP_002055418.1|DVIR	LOC115633276|XP_030386547.1|SLEB
OG0004042	LOC6623626|XP_002046841.3|DVIR	LOC115622177|XP_030371924.1|SLEB
OG0004043	LOC6629242|XP_002052618.1|DVIR	LOC115630654|XP_030383156.1|SLEB
OG0004044	LOC6634611|XP_032296424.1|DVIR	LOC115627472|XP_030379008.1|SLEB
OG0004045	LOC6627756|XP_002051129.1|DVIR	LOC115631439|XP_030384039.1|SLEB
OG0004046	LOC6627852|XP_032294239.1|DVIR	LOC115631249|XP_030383819.1|SLEB
OG0004047	LOC6628953|XP_002052356.1|DVIR	LOC115631028|XP_030383506.1|SLEB
OG0004048	LOC6635711|XP_002059260.1|DVIR	LOC115630482|XP_030382923.1|SLEB
OG0004049	LOC6628760|XP_002051900.1|DVIR	LOC115631436|XP_030384034.1|SLEB
OG0004050	LOC6627934|XP_002052659.1|DVIR	LOC115631657|XP_030384329.1|SLEB
OG0004051	LOC6628857|XP_002051243.2|DVIR	LOC115631090|XP_030383598.1|SLEB
OG0004052	LOC6633602|XP_002056998.2|DVIR	LOC115626951|XP_030378327.1|SLEB
OG0004053	LOC6636493|XP_002059855.1|DVIR, LOC116651405|XP_032293571.1|DVIR	LOC115630487|XP_030382935.1|SLEB
OG0004054	LOC6627584|XP_002052815.1|DVIR	LOC115631315|XP_030383890.1|SLEB
OG0004055	LOC6631251|XP_002053049.2|DVIR	LOC115621942|XP_030371649.1|SLEB
OG0004056	LOC6634972|XP_002058719.2|DVIR	LOC115621043|XP_030370424.1|SLEB
OG0004057	LOC6624596|XP_002048483.2|DVIR	LOC115622239|XP_030371996.1|SLEB
OG0004058	LOC6622076|XP_002046974.1|DVIR	LOC115632484|XP_030385519.1|SLEB
OG0004059	LOC6632863|XP_002056674.1|DVIR	LOC115624161|XP_030374617.1|SLEB
OG0004060	LOC6629722|XP_002053602.1|DVIR	LOC115624055|XP_030374496.1|SLEB
OG0004061	LOC6633410|XP_002056903.3|DVIR	LOC115626808|XP_030378139.1|SLEB
OG0004062	LOC6622391|XP_002046544.1|DVIR	LOC115622469|XP_030372272.1|SLEB
OG0004063	LOC6633880|XP_002057391.1|DVIR	LOC115626863|XP_030378230.1|SLEB
OG0004064	LOC6622748|XP_032290848.1|DVIR	LOC115633705|XP_030387026.1|SLEB
OG0004065	LOC6627079|XP_032292711.1|DVIR	LOC115624995|XP_030375726.1|SLEB
OG0004066	LOC6626624|XP_002049700.1|DVIR	LOC115634762|XP_030388517.1|SLEB
OG0004067	LOC6634811|XP_002058137.1|DVIR	LOC115624916|XP_030375626.1|SLEB, LOC115628821|XP_030380911.1|SLEB
OG0004068	LOC6629814|XP_002053183.1|DVIR	LOC115625353|XP_030376246.1|SLEB
OG0004069	LOC6629815|XP_002053184.1|DVIR	LOC115625619|XP_030376620.1|SLEB
OG0004070	LOC6624713|XP_002046557.1|DVIR	LOC115632730|XP_030385835.1|SLEB
OG0004071	LOC6624085|XP_002047871.1|DVIR	LOC115622479|XP_030372284.1|SLEB
OG0004072	LOC6624186|XP_002047870.1|DVIR	LOC115622497|XP_030372303.1|SLEB
OG0004073	LOC6634479|XP_002058156.1|DVIR	LOC115626862|XP_030378229.1|SLEB
OG0004074	LOC6626295|XP_002050071.2|DVIR	LOC115622688|XP_030372577.1|SLEB
OG0004075	LOC6625152|XP_002048926.1|DVIR	LOC115634474|XP_030388065.1|SLEB
OG0004076	LOC6625153|XP_032293375.1|DVIR	LOC115634473|XP_030388064.1|SLEB
OG0004077	LOC6627795|XP_032294397.1|DVIR	LOC115631977|XP_030384737.1|SLEB
OG0004078	LOC6630934|XP_002053487.1|DVIR	LOC115625509|XP_030376433.1|SLEB
OG0004079	LOC6631638|XP_002055141.1|DVIR	LOC115629371|XP_030381689.1|SLEB
OG0004080	LOC6625863|XP_002050856.1|DVIR	LOC115620054|XP_030369047.1|SLEB
OG0004081	LOC6626090|XP_015029751.1|DVIR	LOC115624980|XP_030375695.1|SLEB
OG0004082	LOC6636260|XP_002059729.2|DVIR	LOC115627742|XP_030379377.1|SLEB
OG0004083	LOC26530673|XP_015027817.1|DVIR	LOC115620222|XP_030369223.1|SLEB
OG0004084	LOC6622796|XP_002047543.2|DVIR	LOC115621413|XP_030370924.1|SLEB
OG0004085	LOC6630667|XP_002053446.1|DVIR	LOC115623375|XP_030373530.1|SLEB
OG0004086	LOC6633065|XP_002055954.1|DVIR	LOC115621200|XP_030370639.1|SLEB
OG0004087	LOC6633487|XP_002057346.1|DVIR	LOC115629180|XP_030381421.1|SLEB
OG0004088	LOC6629758|XP_002053900.1|DVIR	LOC115620542|XP_030369685.1|SLEB
OG0004089	LOC6631695|XP_032295551.1|DVIR	LOC115629338|XP_030381644.1|SLEB
OG0004090	LOC6630623|XP_002053297.2|DVIR	LOC115625345|XP_030376233.1|SLEB
OG0004091	LOC6629582|XP_002054874.1|DVIR	LOC115623942|XP_030374364.1|SLEB
OG0004092	LOC6633310|XP_032289112.1|DVIR	LOC115627070|XP_030378478.1|SLEB
OG0004094	LOC6633695|XP_002057290.1|DVIR	LOC115627049|XP_030378451.1|SLEB
OG0004095	LOC6632578|XP_002056743.2|DVIR	LOC115624377|XP_030374938.1|SLEB
OG0004096	LOC6633066|XP_002055955.1|DVIR	LOC115620835|XP_030370128.1|SLEB
OG0004097	LOC116650466|XP_032290022.1|DVIR, LOC116649858|XP_032288965.1|DVIR, LOC6622593|XP_002048441.1|DVIR	LOC115622879|XP_030372832.1|SLEB
OG0004098	LOC6623549|XP_002048214.1|DVIR	LOC115624962|XP_030375677.1|SLEB
OG0004099	LOC6632396|XP_032289515.1|DVIR	LOC115623554|XP_030373804.1|SLEB
OG0004100	LOC6632638|XP_002056639.1|DVIR	LOC115624190|XP_030374648.1|SLEB
OG0004101	LOC6632640|XP_002056641.2|DVIR	LOC115624084|XP_030374533.1|SLEB
OG0004102	LOC6632641|XP_002056642.1|DVIR	LOC115624297|XP_030374782.1|SLEB
OG0004103	LOC6630932|XP_002053485.1|DVIR	LOC115625507|XP_030376430.1|SLEB
OG0004104	LOC26531646|XP_032291509.1|DVIR	LOC115621663|XP_030371231.1|SLEB
OG0004105	LOC6622145|XP_002047690.1|DVIR	LOC115634785|XP_030388552.1|SLEB
OG0004106	LOC6624465|XP_002047617.1|DVIR	LOC115630702|XP_030383214.1|SLEB
OG0004107	LOC6624159|XP_002046617.3|DVIR	LOC115622610|XP_030372471.1|SLEB
OG0004108	LOC6630273|XP_002053702.1|DVIR	LOC115625288|XP_030376160.1|SLEB
OG0004109	LOC6630624|XP_002053298.1|DVIR	LOC115625346|XP_030376236.1|SLEB
OG0004110	LOC6622082|XP_002047707.1|DVIR	LOC115619990|XP_030368923.1|SLEB
OG0004111	LOC6632982|XP_032289728.1|DVIR	LOC115623472|XP_030373697.1|SLEB
OG0004112	LOC6630017|XP_002053410.1|DVIR	LOC115625332|XP_030376216.1|SLEB
OG0004113	LOC6634646|XP_002058297.2|DVIR	LOC115626741|XP_030378051.1|SLEB
OG0004114	LOC6633259|XP_032296634.1|DVIR	LOC115626753|XP_030378068.1|SLEB
OG0004115	LOC6633262|XP_032296558.1|DVIR	LOC115626958|XP_030378333.1|SLEB
OG0004116	LOC6632977|XP_032289727.1|DVIR	LOC115624411|XP_030375005.1|SLEB
OG0004117	LOC6628110|XP_002052015.1|DVIR	LOC115625234|XP_030376079.1|SLEB
OG0004118	LOC6625049|XP_032293099.1|DVIR	LOC115624533|XP_030375117.1|SLEB
