Orthogroup	DVIR.longest_only	CPIP.longest_only
OG0003448	LOC116651911|XP_032295258.1|DVIR, LOC6634898|XP_002058486.1|DVIR	LOC120414263|XP_039431310.1|CPIP
OG0003449	LOC6632734|XP_002055806.1|DVIR	LOC120414286|XP_039431351.1|CPIP
OG0003450	LOC6630441|XP_002053716.1|DVIR	LOC120424270|XP_039444266.1|CPIP
OG0003451	LOC6629419|XP_032289421.1|DVIR	LOC120424239|XP_039444237.1|CPIP
OG0003452	LOC6629420|XP_002053154.1|DVIR	LOC120424238|XP_039444236.1|CPIP
OG0003453	LOC6622482|XP_002046989.1|DVIR	LOC120425389|XP_039445840.1|CPIP
OG0003454	LOC6634191|XP_032293767.1|DVIR	LOC120425385|XP_039445834.1|CPIP
OG0003455	LOC6630647|XP_002053030.1|DVIR	LOC120425387|XP_039445838.1|CPIP
OG0003456	LOC6624771|XP_002050724.2|DVIR	LOC120423420|XP_039443157.1|CPIP
OG0003457	LOC6633115|XP_002056589.1|DVIR	LOC120423423|XP_039443163.1|CPIP
OG0003458	LOC6632947|XP_032289817.1|DVIR	LOC120425717|XP_039446258.1|CPIP
OG0003459	LOC6629634|XP_002053336.1|DVIR	LOC120429646|XP_039450606.1|CPIP
OG0003460	LOC6631172|XP_002054302.1|DVIR	LOC120417204|XP_039435104.1|CPIP
OG0003461	LOC6632542|XP_002056185.3|DVIR	LOC120414291|XP_039431356.1|CPIP
OG0003462	LOC6623924|XP_002047385.2|DVIR	LOC120425428|XP_039445890.1|CPIP
OG0003463	LOC6634985|XP_002058433.1|DVIR	LOC120424455|XP_039444522.1|CPIP
OG0003464	LOC6630497|XP_032294784.1|DVIR	LOC120427287|XP_039448072.1|CPIP
OG0003465	LOC6632653|XP_002055805.2|DVIR	LOC120431816|XP_039452869.1|CPIP
OG0003466	LOC6631023|XP_002053828.1|DVIR	LOC120421019|XP_039440075.1|CPIP
OG0003469	LOC6636933|XP_002060389.1|DVIR, LOC6635084|XP_002058414.1|DVIR	LOC120430499|XP_039451530.1|CPIP
OG0003470	LOC6630158|XP_002054778.3|DVIR	LOC120428674|XP_039449657.1|CPIP
OG0003471	LOC6627942|XP_002052667.1|DVIR	LOC120428672|XP_039449656.1|CPIP
OG0003472	LOC6634289|XP_032293734.1|DVIR	LOC120421173|XP_039440302.1|CPIP
OG0003473	LOC6629239|XP_002052615.1|DVIR	LOC120423964|XP_039443886.1|CPIP
OG0003474	LOC6630752|XP_032294925.1|DVIR	LOC120425161|XP_039445524.1|CPIP
OG0003475	LOC6629908|XP_032295227.1|DVIR	LOC120426217|XP_039446859.1|CPIP
OG0003477	LOC6630974|XP_002053862.2|DVIR	LOC120424766|XP_039444904.1|CPIP
OG0003478	LOC6632440|XP_002055825.3|DVIR	LOC120421098|XP_039440177.1|CPIP
OG0003479	LOC6629946|XP_002053004.2|DVIR	LOC120417002|XP_039434879.1|CPIP
OG0003480	LOC6635124|XP_002058541.1|DVIR	LOC120428960|XP_039450033.1|CPIP
OG0003481	LOC6635125|XP_002058542.1|DVIR	LOC120428962|XP_039450035.1|CPIP
OG0003482	LOC6635126|XP_032295154.1|DVIR	LOC120428959|XP_039450031.1|CPIP
OG0003483	LOC6635116|XP_032294997.1|DVIR	LOC120425990|XP_039446582.1|CPIP
OG0003484	LOC6631003|XP_002053949.2|DVIR	LOC120422026|XP_039441284.1|CPIP
OG0003485	LOC6632421|XP_002056093.3|DVIR	LOC120430263|XP_039451282.1|CPIP
OG0003486	LOC6632423|XP_002056095.2|DVIR	LOC120430268|XP_039451289.1|CPIP
OG0003487	LOC6634955|XP_002058589.1|DVIR	LOC120422548|XP_039441949.1|CPIP
OG0003488	LOC6632306|XP_002055995.1|DVIR	LOC120432485|XP_039453636.1|CPIP
OG0003489	LOC6629589|XP_002052996.1|DVIR	LOC120414300|XP_039431368.1|CPIP
OG0003490	LOC6629969|XP_032288910.1|DVIR	LOC120414284|XP_039431348.1|CPIP
OG0003491	LOC6629785|XP_032294975.1|DVIR	LOC120414290|XP_039431355.1|CPIP
OG0003492	LOC6634865|XP_002058700.2|DVIR	LOC120427279|XP_039448063.1|CPIP
OG0003493	LOC6630406|XP_002054194.2|DVIR	LOC120431388|XP_039452452.1|CPIP, LOC120430174|XP_039451189.1|CPIP
OG0003494	LOC6630978|XP_002053866.1|DVIR	LOC120429624|XP_039450588.1|CPIP
OG0003495	LOC6627986|XP_002052698.2|DVIR	LOC120423840|XP_039443722.1|CPIP
OG0003496	LOC6635183|XP_002058382.1|DVIR	LOC120421779|XP_039440982.1|CPIP
OG0003497	LOC6629763|XP_002054148.1|DVIR	LOC120423822|XP_039443679.1|CPIP
OG0003498	LOC26530365|XP_015024789.1|DVIR	LOC120423812|XP_039443666.1|CPIP
OG0003499	LOC6629947|XP_015027302.1|DVIR	LOC120423830|XP_039443704.1|CPIP
OG0003500	LOC6633991|XP_002057658.1|DVIR	LOC120424631|XP_039444731.1|CPIP
OG0003502	LOC6630952|XP_032292872.1|DVIR	LOC120417089|XP_039434999.1|CPIP
OG0003503	LOC6629694|XP_002053975.1|DVIR	LOC120425050|XP_039445357.1|CPIP
OG0003504	LOC26530677|XP_015026255.1|DVIR	LOC120425079|XP_039445409.1|CPIP
OG0003505	LOC6634844|XP_032295189.1|DVIR	LOC120425072|XP_039445382.1|CPIP
OG0003506	LOC6634968|XP_002058715.1|DVIR	LOC120420771|XP_039439814.1|CPIP
OG0003507	LOC6630312|XP_002053729.2|DVIR	LOC120420749|XP_039439779.1|CPIP
OG0003508	LOC6624309|XP_015031326.1|DVIR	LOC120414265|XP_039431318.1|CPIP
OG0003509	LOC6635191|XP_032295122.1|DVIR	LOC120425654|XP_039446169.1|CPIP
OG0003510	LOC6630533|XP_002054808.1|DVIR	LOC120425391|XP_039445842.1|CPIP
OG0003511	LOC116651748|XP_032294647.1|DVIR, LOC6630532|XP_015026844.1|DVIR	LOC120425379|XP_039445826.1|CPIP, LOC120423575|XP_039443367.1|CPIP
OG0003512	LOC6630026|XP_002054476.1|DVIR	LOC120432131|XP_039453198.1|CPIP
OG0003513	LOC6631176|XP_002054306.1|DVIR	LOC120422588|XP_039442013.1|CPIP
OG0003515	LOC6626739|XP_002049573.1|DVIR	LOC120425435|XP_039445900.1|CPIP
OG0003516	LOC6633126|XP_002056069.1|DVIR	LOC120425433|XP_039445897.1|CPIP
OG0003517	LOC6631129|XP_015027466.1|DVIR	LOC120417083|XP_039434995.1|CPIP
OG0003518	LOC6629312|XP_002053531.1|DVIR	LOC120428062|XP_039448955.1|CPIP
OG0003519	LOC6623240|XP_032290363.1|DVIR	LOC120428068|XP_039448970.1|CPIP
OG0003520	LOC6623119|XP_002047278.1|DVIR	LOC120428064|XP_039448957.1|CPIP
OG0003521	LOC6623334|XP_002047291.1|DVIR	LOC120428073|XP_039448981.1|CPIP
OG0003522	LOC6623109|XP_002047748.1|DVIR	LOC120428076|XP_039448986.1|CPIP
OG0003523	LOC6627984|XP_002052696.2|DVIR	LOC120420489|XP_039439469.1|CPIP, LOC120413890|XP_039430798.1|CPIP
OG0003524	LOC6633604|XP_002057000.1|DVIR	LOC120428074|XP_039448984.1|CPIP
OG0003525	LOC6636320|XP_002059880.1|DVIR	LOC120430975|XP_039452041.1|CPIP
OG0003527	LOC6626187|XP_032291604.1|DVIR	LOC120430984|XP_039452080.1|CPIP
OG0003529	LOC6633884|XP_002057417.1|DVIR	LOC120428690|XP_039449692.1|CPIP
OG0003530	LOC6622693|XP_002046681.2|DVIR	LOC120428693|XP_039449695.1|CPIP
OG0003531	LOC6623575|XP_002047804.1|DVIR	LOC120427603|XP_039448414.1|CPIP
OG0003532	LOC6624652|XP_002047145.1|DVIR	LOC120427613|XP_039448428.1|CPIP
OG0003533	LOC6623579|XP_002046789.1|DVIR	LOC120423003|XP_039442559.1|CPIP
OG0003534	LOC6622885|XP_032291154.1|DVIR	LOC120424419|XP_039444463.1|CPIP
OG0003535	LOC6623988|XP_002047424.1|DVIR	LOC120430253|XP_039451272.1|CPIP
OG0003536	LOC6626476|XP_015030011.1|DVIR	LOC120421746|XP_039440953.1|CPIP
OG0003537	LOC6624767|XP_002050731.1|DVIR	LOC120424166|XP_039444150.1|CPIP
OG0003538	LOC6625761|XP_002048727.1|DVIR	LOC120424173|XP_039444159.1|CPIP
OG0003539	LOC6626354|XP_002048737.1|DVIR	LOC120424169|XP_039444152.1|CPIP
OG0003540	LOC6631255|XP_002053243.1|DVIR	LOC120424180|XP_039444170.1|CPIP
OG0003541	LOC26530378|XP_032295366.1|DVIR	LOC120417819|XP_039435959.1|CPIP
OG0003542	LOC6626434|XP_032291564.1|DVIR	LOC120417805|XP_039435937.1|CPIP
OG0003543	LOC6635479|XP_002059008.1|DVIR	LOC120417813|XP_039435950.1|CPIP
OG0003544	LOC6623385|XP_002047297.1|DVIR	LOC120417798|XP_039435930.1|CPIP
OG0003545	LOC6622496|XP_015030564.1|DVIR	LOC120419759|XP_039438516.1|CPIP
OG0003546	LOC6624553|XP_002047625.1|DVIR	LOC120419751|XP_039438502.1|CPIP
OG0003547	LOC6626081|XP_015030134.1|DVIR	LOC120419505|XP_039438136.1|CPIP
OG0003548	LOC6635972|XP_002059401.2|DVIR	LOC120419500|XP_039438125.1|CPIP
OG0003549	LOC6635971|XP_002059400.2|DVIR	LOC120419503|XP_039438135.1|CPIP
OG0003550	LOC6626362|XP_002050865.1|DVIR	LOC120429771|XP_039450762.1|CPIP
OG0003551	LOC6626617|XP_002050601.1|DVIR	LOC120417809|XP_039435942.1|CPIP
OG0003552	LOC6635925|XP_015024298.1|DVIR	LOC120430257|XP_039451276.1|CPIP, LOC120419775|XP_039438541.1|CPIP
OG0003553	LOC6625916|XP_002050431.1|DVIR	LOC120419731|XP_039438457.1|CPIP, LOC120430258|XP_039451277.1|CPIP
OG0003554	LOC6622945|XP_002046501.2|DVIR	LOC120419746|XP_039438483.1|CPIP
OG0003555	LOC6622473|XP_002046988.2|DVIR	LOC120417397|XP_039435358.1|CPIP
OG0003556	LOC6624066|XP_032290973.1|DVIR	LOC120427109|XP_039447893.1|CPIP, LOC120427466|XP_039448270.1|CPIP
OG0003557	LOC6624173|XP_002046288.1|DVIR	LOC120431873|XP_039452937.1|CPIP, LOC120427123|XP_039447910.1|CPIP
OG0003558	LOC6636604|XP_032291386.1|DVIR	LOC120414214|XP_039431247.1|CPIP
OG0003559	LOC6624327|XP_015030821.1|DVIR	LOC120429274|XP_039450425.1|CPIP
OG0003560	LOC6623407|XP_002047294.1|DVIR	LOC120422644|XP_039442081.1|CPIP
OG0003561	LOC6635825|XP_002059448.2|DVIR	LOC120422627|XP_039442056.1|CPIP
OG0003562	LOC6635805|XP_002059314.1|DVIR	LOC120422625|XP_039442053.1|CPIP
OG0003563	LOC6635037|XP_002058616.1|DVIR	LOC120431522|XP_039452553.1|CPIP, LOC120422636|XP_039442067.1|CPIP
OG0003564	LOC6624677|XP_002046644.1|DVIR	LOC120431622|XP_039452667.1|CPIP
OG0003565	LOC6636578|XP_002060078.1|DVIR	LOC120412866|XP_039429424.1|CPIP
OG0003566	LOC6634894|XP_032295252.1|DVIR	LOC120422914|XP_039442413.1|CPIP
OG0003567	LOC6626338|XP_015030089.1|DVIR	LOC120422917|XP_039442422.1|CPIP
OG0003568	LOC6636451|XP_032291715.1|DVIR	LOC120423649|XP_039443455.1|CPIP
OG0003569	LOC6623928|XP_002047416.1|DVIR	LOC120413503|XP_039430292.1|CPIP
OG0003570	LOC6624817|XP_002050684.1|DVIR	LOC120415771|XP_039433321.1|CPIP
OG0003571	LOC6636591|XP_032291451.1|DVIR	LOC120427373|XP_039448167.1|CPIP
OG0003572	LOC6635960|XP_032292259.1|DVIR	LOC120427089|XP_039447875.1|CPIP
OG0003573	LOC6624963|XP_002049324.1|DVIR	LOC120426403|XP_039447097.1|CPIP
OG0003574	LOC6624447|XP_002046935.1|DVIR	LOC120427476|XP_039448279.1|CPIP
OG0003575	LOC6623179|XP_002046172.1|DVIR	LOC120428985|XP_039450057.1|CPIP
OG0003576	LOC6624029|XP_015030894.1|DVIR	LOC120432608|XP_039453789.1|CPIP
OG0003577	LOC6622444|XP_002047203.1|DVIR	LOC120432601|XP_039453777.1|CPIP
OG0003578	LOC116650100|XP_032289332.1|DVIR, LOC6622347|XP_002046397.1|DVIR	LOC120427142|XP_039447935.1|CPIP
OG0003579	LOC6626020|XP_032291708.1|DVIR	LOC120426579|XP_039447302.1|CPIP
OG0003580	LOC6626045|XP_002049143.1|DVIR	LOC120426850|XP_039447580.1|CPIP
OG0003581	LOC6624474|XP_032290886.1|DVIR	LOC120427329|XP_039448116.1|CPIP
OG0003582	LOC6624065|XP_002047857.1|DVIR	LOC120425995|XP_039446592.1|CPIP
OG0003583	LOC6625749|XP_032291836.1|DVIR	LOC120425696|XP_039446217.1|CPIP
OG0003584	LOC6626999|XP_002048741.1|DVIR	LOC120426360|XP_039447057.1|CPIP
OG0003585	LOC26531162|XP_032289054.1|DVIR, LOC116649903|XP_032289059.1|DVIR, LOC6624524|XP_032291021.1|DVIR	LOC120425830|XP_039446386.1|CPIP
OG0003586	LOC6636261|XP_002059730.1|DVIR	LOC120428814|XP_039449850.1|CPIP
OG0003587	LOC6629066|XP_002051610.1|DVIR	LOC120425974|XP_039446562.1|CPIP
OG0003588	LOC6635090|XP_002058420.2|DVIR	LOC120422331|XP_039441660.1|CPIP
OG0003589	LOC6625004|XP_002050675.2|DVIR	LOC120422349|XP_039441679.1|CPIP
OG0003590	LOC6624252|XP_002047448.1|DVIR	LOC120420566|XP_039439575.1|CPIP
OG0003591	LOC6622721|XP_015030723.1|DVIR	LOC120429984|XP_039451013.1|CPIP
OG0003592	LOC6622320|XP_002048175.2|DVIR	LOC120422847|XP_039442326.1|CPIP
OG0003593	LOC6623932|XP_002048295.2|DVIR	LOC120422433|XP_039441785.1|CPIP
OG0003594	LOC6623271|XP_002046877.1|DVIR	LOC120415748|XP_039433289.1|CPIP
OG0003595	LOC6636464|XP_032292140.1|DVIR	LOC120415739|XP_039433274.1|CPIP
OG0003596	LOC6625769|XP_002050471.1|DVIR	LOC120415735|XP_039433264.1|CPIP
OG0003597	LOC6626477|XP_002050462.2|DVIR	LOC120415752|XP_039433294.1|CPIP
OG0003598	LOC6623284|XP_002046090.1|DVIR	LOC120428572|XP_039449539.1|CPIP
OG0003599	LOC6627155|XP_002049159.1|DVIR	LOC120424877|XP_039445071.1|CPIP
OG0003600	LOC6623184|XP_032291054.1|DVIR	LOC120424883|XP_039445081.1|CPIP
OG0003601	LOC6625614|XP_015029007.1|DVIR	LOC120418863|XP_039437332.1|CPIP
OG0003602	LOC6635991|XP_002059309.2|DVIR	LOC120418856|XP_039437317.1|CPIP
OG0003603	LOC6623122|XP_002046588.2|DVIR	LOC120430196|XP_039451213.1|CPIP
OG0003604	LOC6633944|XP_032293584.1|DVIR	LOC120430042|XP_039451068.1|CPIP
OG0003605	LOC6630780|XP_002054814.1|DVIR	LOC120430147|XP_039451169.1|CPIP
OG0003606	LOC6626654|XP_015029852.1|DVIR	LOC120430158|XP_039451177.1|CPIP
OG0003607	LOC6624811|XP_002050607.1|DVIR	LOC120430016|XP_039451048.1|CPIP
OG0003608	LOC6622290|XP_002047123.1|DVIR	LOC120422884|XP_039442378.1|CPIP
OG0003609	LOC6635797|XP_002059385.1|DVIR	LOC120430755|XP_039451800.1|CPIP, LOC120430317|XP_039451352.1|CPIP
OG0003610	LOC6624166|XP_032291020.1|DVIR	LOC120416555|XP_039434221.1|CPIP
OG0003611	LOC6623933|XP_015031064.1|DVIR	LOC120430951|XP_039452008.1|CPIP
OG0003612	LOC6635888|XP_002059413.1|DVIR, LOC116650938|XP_032292088.1|DVIR	LOC120429260|XP_039450413.1|CPIP
OG0003613	LOC6625476|XP_002050332.2|DVIR	LOC120423179|XP_039442804.1|CPIP
OG0003614	LOC6625477|XP_002050333.1|DVIR	LOC120423180|XP_039442805.1|CPIP
OG0003615	LOC6626638|XP_002050815.1|DVIR	LOC120420670|XP_039439702.1|CPIP
OG0003616	LOC6625428|XP_002048823.1|DVIR	LOC120412428|XP_039428821.1|CPIP
OG0003617	LOC6635943|XP_032292524.1|DVIR	LOC120426803|XP_039447521.1|CPIP
OG0003618	LOC6635944|XP_015024276.2|DVIR	LOC120426802|XP_039447516.1|CPIP
OG0003619	LOC6626009|XP_002050154.1|DVIR	LOC120428619|XP_039449597.1|CPIP
OG0003620	LOC6625320|XP_002050415.1|DVIR	LOC120413201|XP_039429850.1|CPIP
OG0003621	LOC6624060|XP_002046270.2|DVIR	LOC120431468|XP_039452516.1|CPIP
OG0003622	LOC6623566|XP_002046269.3|DVIR	LOC120431467|XP_039452515.1|CPIP
OG0003623	LOC6635348|XP_002058875.1|DVIR	LOC120421532|XP_039440685.1|CPIP
OG0003624	LOC6625579|XP_002048840.1|DVIR	LOC120428750|XP_039449765.1|CPIP
OG0003625	LOC6625694|XP_002048844.1|DVIR	LOC120428754|XP_039449770.1|CPIP
OG0003626	LOC6625584|XP_032291911.1|DVIR	LOC120413254|XP_039429917.1|CPIP
OG0003627	LOC6625030|XP_032292680.1|DVIR	LOC120413253|XP_039429916.1|CPIP
OG0003628	LOC6636501|XP_002059807.1|DVIR	LOC120413218|XP_039429873.1|CPIP
OG0003629	LOC6626640|XP_002048776.1|DVIR	LOC120413235|XP_039429899.1|CPIP
OG0003630	LOC6625981|XP_032292533.1|DVIR	LOC120413221|XP_039429881.1|CPIP
OG0003631	LOC6622883|XP_002047550.1|DVIR	LOC120413214|XP_039429866.1|CPIP
OG0003632	LOC6622239|XP_002046931.1|DVIR	LOC120413238|XP_039429902.1|CPIP, LOC120413263|XP_039429925.1|CPIP
OG0003633	LOC6635981|XP_002059299.1|DVIR	LOC120418504|XP_039436875.1|CPIP
OG0003634	LOC6623451|XP_002046740.2|DVIR	LOC120413204|XP_039429854.1|CPIP
OG0003635	LOC6622319|XP_032290469.1|DVIR	LOC120413156|XP_039429798.1|CPIP
OG0003636	LOC6626393|XP_002048732.1|DVIR	LOC120418625|XP_039437003.1|CPIP, LOC120418489|XP_039436860.1|CPIP
OG0003637	LOC6625158|XP_002050619.2|DVIR	LOC120418500|XP_039436871.1|CPIP
OG0003638	LOC6623052|XP_002048493.2|DVIR	LOC120424827|XP_039444982.1|CPIP
OG0003639	LOC6628796|XP_002051219.1|DVIR	LOC120424848|XP_039445030.1|CPIP
OG0003640	LOC6625534|XP_002051016.1|DVIR	LOC120420077|XP_039438936.1|CPIP
OG0003641	LOC6626361|XP_002050864.1|DVIR	LOC120420075|XP_039438933.1|CPIP
OG0003642	LOC6627252|XP_032292473.1|DVIR	LOC120420104|XP_039438985.1|CPIP
OG0003643	LOC6626436|XP_002050409.1|DVIR	LOC120420090|XP_039438956.1|CPIP
OG0003644	LOC6626355|XP_015029584.2|DVIR	LOC120420063|XP_039438911.1|CPIP
OG0003645	LOC6622941|XP_002047730.1|DVIR	LOC120429150|XP_039450289.1|CPIP
OG0003646	LOC6624656|XP_002047144.1|DVIR	LOC120429154|XP_039450296.1|CPIP
OG0003647	LOC6622630|XP_002047724.1|DVIR	LOC120416508|XP_039434160.1|CPIP
OG0003648	LOC6629220|XP_002051940.2|DVIR	LOC120416529|XP_039434180.1|CPIP
OG0003649	LOC6635229|XP_002058753.1|DVIR	LOC120428834|XP_039449884.1|CPIP
OG0003650	LOC6633825|XP_002057104.1|DVIR	LOC120428833|XP_039449883.1|CPIP
OG0003651	LOC6633074|XP_002056146.1|DVIR	LOC120413475|XP_039430248.1|CPIP
OG0003652	LOC6623069|XP_002048153.2|DVIR	LOC120418018|XP_039436195.1|CPIP
OG0003653	LOC6622982|XP_002048496.2|DVIR	LOC120418047|XP_039436229.1|CPIP
OG0003654	LOC6624167|XP_002046359.1|DVIR	LOC120424198|XP_039444190.1|CPIP
OG0003655	LOC6634299|XP_002057451.1|DVIR	LOC120425592|XP_039446107.1|CPIP
OG0003656	LOC6623024|XP_002048152.1|DVIR	LOC120425586|XP_039446097.1|CPIP
OG0003657	LOC6622933|XP_002047224.1|DVIR	LOC120418933|XP_039437404.1|CPIP
OG0003658	LOC6633001|XP_002056359.1|DVIR	LOC120418923|XP_039437387.1|CPIP
OG0003659	LOC6622791|XP_002048010.2|DVIR	LOC120418921|XP_039437385.1|CPIP
OG0003660	LOC6636833|XP_032291518.1|DVIR	LOC120418907|XP_039437368.1|CPIP
OG0003661	LOC6623338|XP_032290596.1|DVIR	LOC120420644|XP_039439656.1|CPIP
OG0003662	LOC6623915|XP_002048286.1|DVIR	LOC120420685|XP_039439714.1|CPIP
OG0003663	LOC6622451|XP_002047202.1|DVIR	LOC120412381|XP_039428743.1|CPIP
OG0003664	LOC6622315|XP_032290515.1|DVIR	LOC120412380|XP_039428739.1|CPIP
OG0003665	LOC6625058|XP_002050529.1|DVIR	LOC120412390|XP_039428765.1|CPIP
OG0003666	LOC6625774|XP_032291927.1|DVIR	LOC120412392|XP_039428773.1|CPIP
OG0003667	LOC6636573|XP_032291539.1|DVIR	LOC120413486|XP_039430270.1|CPIP
OG0003668	LOC6626113|XP_002050026.2|DVIR	LOC120412619|XP_039429103.1|CPIP
OG0003669	LOC6626556|XP_002050574.1|DVIR	LOC120421527|XP_039440680.1|CPIP
OG0003670	LOC6626555|XP_002050573.1|DVIR	LOC120421526|XP_039440679.1|CPIP
OG0003671	LOC6626666|XP_032291893.1|DVIR	LOC120429132|XP_039450264.1|CPIP
OG0003672	LOC6629580|XP_002054872.1|DVIR	LOC120424862|XP_039445049.1|CPIP
OG0003673	LOC6636373|XP_032291641.1|DVIR	LOC120430654|XP_039451694.1|CPIP
OG0003674	LOC6626535|XP_015030079.1|DVIR	LOC120422291|XP_039441617.1|CPIP
OG0003675	LOC6626548|XP_002050378.1|DVIR	LOC120422294|XP_039441621.1|CPIP
OG0003676	LOC116650504|XP_032290180.1|DVIR, LOC6626547|XP_015029216.1|DVIR	LOC120422293|XP_039441620.1|CPIP
OG0003677	LOC6635264|XP_002058734.1|DVIR	LOC120423606|XP_039443405.1|CPIP
OG0003678	LOC6623303|XP_002047766.3|DVIR	LOC120419972|XP_039438782.1|CPIP
OG0003679	LOC6623358|XP_002047772.2|DVIR	LOC120419980|XP_039438792.1|CPIP
OG0003680	LOC6624813|XP_002050609.1|DVIR	LOC120414123|XP_039431085.1|CPIP
OG0003681	LOC6635872|XP_032291960.1|DVIR	LOC120414124|XP_039431086.1|CPIP
OG0003682	LOC6629844|XP_002054465.1|DVIR	LOC120414114|XP_039431076.1|CPIP
OG0003683	LOC6626644|XP_002048780.2|DVIR	LOC120414122|XP_039431084.1|CPIP
OG0003684	LOC6622531|XP_002046997.1|DVIR	LOC120417210|XP_039435108.1|CPIP, LOC120430339|XP_039451375.1|CPIP
OG0003685	LOC6623535|XP_002046790.3|DVIR	LOC120418569|XP_039436947.1|CPIP, LOC120418566|XP_039436936.1|CPIP
OG0003686	LOC6626341|XP_032291687.1|DVIR	LOC120418522|XP_039436892.1|CPIP
OG0003687	LOC6625730|XP_002051051.1|DVIR	LOC120418551|XP_039436918.1|CPIP
OG0003688	LOC6625490|XP_002048827.1|DVIR	LOC120418552|XP_039436920.1|CPIP
OG0003689	LOC6622329|XP_002047921.1|DVIR	LOC120418531|XP_039436901.1|CPIP
OG0003690	LOC6624305|XP_002048676.1|DVIR	LOC120418532|XP_039436903.1|CPIP
OG0003691	LOC6622224|XP_002048679.1|DVIR	LOC120418549|XP_039436915.1|CPIP
OG0003692	LOC6635791|XP_002059380.1|DVIR	LOC120431431|XP_039452486.1|CPIP, LOC120426205|XP_039446848.1|CPIP
OG0003693	LOC6623199|XP_032291393.1|DVIR	LOC120431880|XP_039452943.1|CPIP, LOC120414462|XP_039431584.1|CPIP
OG0003694	LOC6623823|XP_002046234.2|DVIR	LOC120414433|XP_039431551.1|CPIP
OG0003695	LOC6622433|XP_002046702.1|DVIR	LOC120414447|XP_039431568.1|CPIP
OG0003696	LOC6627206|XP_002050124.2|DVIR	LOC120429028|XP_039450098.1|CPIP
OG0003697	LOC6626104|XP_002050508.1|DVIR	LOC120423616|XP_039443417.1|CPIP
OG0003698	LOC6623330|XP_002047289.1|DVIR	LOC120426782|XP_039447490.1|CPIP
OG0003699	LOC6626469|XP_032291589.1|DVIR, LOC116649765|XP_032289936.1|DVIR	LOC120419515|XP_039438149.1|CPIP
OG0003700	LOC6626337|XP_002048867.1|DVIR	LOC120419539|XP_039438182.1|CPIP
OG0003701	LOC6627792|XP_002052680.1|DVIR	LOC120419523|XP_039438168.1|CPIP
OG0003702	LOC6622968|XP_002048048.1|DVIR	LOC120413393|XP_039430125.1|CPIP
OG0003703	LOC6624145|XP_002046904.1|DVIR	LOC120413412|XP_039430151.1|CPIP
OG0003704	LOC6622716|XP_002046704.1|DVIR	LOC120413401|XP_039430135.1|CPIP
OG0003705	LOC6626309|XP_015029997.1|DVIR	LOC120430383|XP_039451415.1|CPIP, LOC120430839|XP_039451889.1|CPIP
OG0003706	LOC6622063|XP_002047009.1|DVIR	LOC120427789|XP_039448647.1|CPIP
OG0003707	LOC6622756|XP_032290568.1|DVIR	LOC120427774|XP_039448628.1|CPIP
OG0003708	LOC6623419|XP_032290992.1|DVIR	LOC120422275|XP_039441593.1|CPIP, LOC120430407|XP_039451446.1|CPIP, LOC120425139|XP_039445500.1|CPIP
OG0003709	LOC6626074|XP_002048761.1|DVIR	LOC120422287|XP_039441611.1|CPIP
OG0003710	LOC6626075|XP_002048762.1|DVIR	LOC120422282|XP_039441603.1|CPIP
OG0003711	LOC6622162|XP_002047537.1|DVIR	LOC120423774|XP_039443627.1|CPIP
OG0003712	LOC6626829|XP_002050198.1|DVIR	LOC120423787|XP_039443639.1|CPIP
OG0003713	LOC6626830|XP_002050199.2|DVIR	LOC120423763|XP_039443610.1|CPIP
OG0003714	LOC6626831|XP_002050200.1|DVIR	LOC120423785|XP_039443637.1|CPIP
OG0003715	LOC6624127|XP_032290679.1|DVIR	LOC120421632|XP_039440793.1|CPIP
OG0003716	LOC6624433|XP_002047467.1|DVIR	LOC120424482|XP_039444555.1|CPIP
OG0003717	LOC6622579|XP_002047011.1|DVIR	LOC120424490|XP_039444568.1|CPIP
OG0003718	LOC6622442|XP_002046417.1|DVIR	LOC120424499|XP_039444584.1|CPIP
OG0003719	LOC6622989|XP_002048045.1|DVIR	LOC120420919|XP_039439980.1|CPIP
OG0003720	LOC6631741|XP_002055461.1|DVIR	LOC120430130|XP_039451149.1|CPIP, LOC120431473|XP_039452521.1|CPIP
OG0003721	LOC6625594|XP_002048832.1|DVIR	LOC120431479|XP_039452528.1|CPIP, LOC120424649|XP_039444754.1|CPIP
OG0003722	LOC6622287|XP_032290293.1|DVIR	LOC120429807|XP_039450791.1|CPIP
OG0003723	LOC6622049|XP_002047001.1|DVIR	LOC120412586|XP_039429033.1|CPIP
OG0003724	LOC6623975|XP_002047393.1|DVIR	LOC120412597|XP_039429064.1|CPIP
OG0003725	LOC6622638|XP_015030506.1|DVIR	LOC120412571|XP_039429019.1|CPIP
OG0003726	LOC6624541|XP_002046950.1|DVIR	LOC120412604|XP_039429086.1|CPIP
OG0003727	LOC6624500|XP_032291199.1|DVIR	LOC120427731|XP_039448568.1|CPIP
OG0003728	LOC6629868|XP_002053345.1|DVIR, LOC6636753|XP_032296713.1|DVIR	LOC120415775|XP_039433329.1|CPIP
OG0003729	LOC6636846|XP_032291467.1|DVIR	LOC120415774|XP_039433324.1|CPIP
OG0003730	LOC6623063|XP_032290765.1|DVIR	LOC120418658|XP_039437038.1|CPIP
OG0003731	LOC116650574|XP_032290474.1|DVIR, LOC6622214|XP_002046334.2|DVIR	LOC120418686|XP_039437082.1|CPIP
