Orthogroup	AAEG.longest_only	AALB.longest_only	AEAL.longest_only	ASTE.longest_only	BCOP.longest_only	BTRY.longest_only	CCAP.longest_only	CPIP.longest_only	CQUI.longest_only	DALB.longest_only	DANA.longest_only	DBIA.longest_only	DBUS.longest_only	DELE.longest_only	DERE.longest_only	DEUG.longest_only	DFIC.longest_only	DGUA.longest_only	DHYD.longest_only	DKIK.longest_only	DMAU.longest_only	DMEL.longest_only	DMIR.longest_only	DNOV.longest_only	DPER.longest_only	DPSE.longest_only	DSAN.longest_only	DSEC.longest_only	DSER.longest_only	DSIM.longest_only	DSUB.longest_only	DSUP.longest_only	DSUZ.longest_only	DVIR.longest_only	DYAK.longest_only	HILL.longest_only	SLEB.longest_only
OG0030297							CCAP1982_LOCUS11136|CAD7002653.1|CCAP																														
OG0030298							CCAP1982_LOCUS11137|CAD7002654.1|CCAP																														
OG0030299							CCAP1982_LOCUS11141|CAD7002658.1|CCAP																														
OG0030300							CCAP1982_LOCUS11142|CAD7002659.1|CCAP																														
OG0030301							CCAP1982_LOCUS11143|CAD7002660.1|CCAP																														
OG0030302							CCAP1982_LOCUS11144|CAD7002661.1|CCAP																														
OG0030303							CCAP1982_LOCUS11145|CAD7002662.1|CCAP																														
OG0030304							CCAP1982_LOCUS11146|CAD7002663.1|CCAP																														
OG0030305							CCAP1982_LOCUS11147|CAD7002664.1|CCAP																														
OG0030306							CCAP1982_LOCUS11148|CAD7002665.1|CCAP																														
OG0030307							CCAP1982_LOCUS11149|CAD7002666.1|CCAP																														
OG0030308							CCAP1982_LOCUS11150|CAD7002667.1|CCAP																														
OG0030309							CCAP1982_LOCUS11151|CAD7002668.1|CCAP																														
OG0030310							CCAP1982_LOCUS11152|CAD7002669.1|CCAP																														
OG0030311							CCAP1982_LOCUS11153|CAD7002670.1|CCAP																														
OG0030312							CCAP1982_LOCUS11154|CAD7002671.1|CCAP																														
OG0030313							CCAP1982_LOCUS11156|CAD7002673.1|CCAP																														
OG0030314							CCAP1982_LOCUS11186|CAD7002709.1|CCAP																														
OG0030315							CCAP1982_LOCUS11193|CAD7002718.1|CCAP																														
OG0030316							CCAP1982_LOCUS11195|CAD7002720.1|CCAP																														
OG0030317							CCAP1982_LOCUS11197|CAD7002722.1|CCAP																														
OG0030318							CCAP1982_LOCUS11198|CAD7002723.1|CCAP																														
OG0030319							CCAP1982_LOCUS11211|CAD7002737.1|CCAP																														
OG0030320							CCAP1982_LOCUS11212|CAD7002738.1|CCAP																														
OG0030321							CCAP1982_LOCUS11213|CAD7002739.1|CCAP																														
OG0030322							CCAP1982_LOCUS11214|CAD7002740.1|CCAP																														
OG0030323							CCAP1982_LOCUS11215|CAD7002741.1|CCAP																														
OG0030324							CCAP1982_LOCUS11217|CAD7002743.1|CCAP																														
OG0030325							CCAP1982_LOCUS11219|CAD7002745.1|CCAP																														
OG0030326							CCAP1982_LOCUS11220|CAD7002746.1|CCAP																														
OG0030327							CCAP1982_LOCUS11232|CAD7002758.1|CCAP																														
OG0030328							CCAP1982_LOCUS11234|CAD7002760.1|CCAP																														
OG0030329							CCAP1982_LOCUS11242|CAD7002769.1|CCAP																														
OG0030330							CCAP1982_LOCUS11243|CAD7002770.1|CCAP																														
OG0030331							CCAP1982_LOCUS11244|CAD7002771.1|CCAP																														
OG0030332							CCAP1982_LOCUS11245|CAD7002772.1|CCAP																														
OG0030333							CCAP1982_LOCUS11246|CAD7002773.1|CCAP																														
OG0030334							CCAP1982_LOCUS11248|CAD7002775.1|CCAP																														
OG0030335							CCAP1982_LOCUS11249|CAD7002776.1|CCAP																														
OG0030336							CCAP1982_LOCUS11250|CAD7002777.1|CCAP																														
OG0030337							CCAP1982_LOCUS11272|CAD7002802.1|CCAP																														
OG0030338							CCAP1982_LOCUS11273|CAD7002803.1|CCAP																														
OG0030339							CCAP1982_LOCUS11274|CAD7002804.1|CCAP																														
OG0030340							CCAP1982_LOCUS11275|CAD7002805.1|CCAP																														
OG0030341							CCAP1982_LOCUS11276|CAD7002806.1|CCAP																														
OG0030342							CCAP1982_LOCUS11277|CAD7002807.1|CCAP																														
OG0030343							CCAP1982_LOCUS11278|CAD7002808.1|CCAP																														
OG0030344							CCAP1982_LOCUS11279|CAD7002809.1|CCAP																														
OG0030345							CCAP1982_LOCUS11280|CAD7002810.1|CCAP																														
OG0030346							CCAP1982_LOCUS11282|CAD7002812.1|CCAP																														
OG0030347							CCAP1982_LOCUS11283|CAD7002813.1|CCAP																														
OG0030348							CCAP1982_LOCUS11290|CAD7002820.1|CCAP																														
OG0030349							CCAP1982_LOCUS11292|CAD7002822.1|CCAP																														
OG0030350							CCAP1982_LOCUS11293|CAD7002823.1|CCAP																														
OG0030351							CCAP1982_LOCUS11294|CAD7002824.1|CCAP																														
OG0030352							CCAP1982_LOCUS11298|CAD7002828.1|CCAP																														
OG0030353							CCAP1982_LOCUS11299|CAD7002829.1|CCAP																														
OG0030354							CCAP1982_LOCUS11300|CAD7002830.1|CCAP																														
OG0030355							CCAP1982_LOCUS11302|CAD7002832.1|CCAP																														
OG0030356							CCAP1982_LOCUS11304|CAD7002834.1|CCAP																														
OG0030357							CCAP1982_LOCUS11308|CAD7002838.1|CCAP																														
OG0030358							CCAP1982_LOCUS11329|CAD7002860.1|CCAP																														
OG0030359							CCAP1982_LOCUS11331|CAD7002862.1|CCAP																														
OG0030360							CCAP1982_LOCUS11332|CAD7002863.1|CCAP																														
OG0030361							CCAP1982_LOCUS11333|CAD7002864.1|CCAP																														
OG0030362							CCAP1982_LOCUS11334|CAD7002865.1|CCAP																														
OG0030363							CCAP1982_LOCUS11335|CAD7002866.1|CCAP																														
OG0030364							CCAP1982_LOCUS11336|CAD7002867.1|CCAP																														
OG0030365							CCAP1982_LOCUS11339|CAD7002870.1|CCAP																														
OG0030366							CCAP1982_LOCUS11340|CAD7002871.1|CCAP																														
OG0030367							CCAP1982_LOCUS11341|CAD7002872.1|CCAP																														
OG0030368							CCAP1982_LOCUS11342|CAD7002873.1|CCAP																														
OG0030369							CCAP1982_LOCUS11343|CAD7002874.1|CCAP																														
OG0030370							CCAP1982_LOCUS11347|CAD7002878.1|CCAP																														
OG0030371							CCAP1982_LOCUS11348|CAD7002879.1|CCAP																														
OG0030372							CCAP1982_LOCUS11350|CAD7002881.1|CCAP																														
OG0030373							CCAP1982_LOCUS11351|CAD7002882.1|CCAP																														
OG0030374							CCAP1982_LOCUS11352|CAD7002883.1|CCAP																														
OG0030375							CCAP1982_LOCUS11354|CAD7002885.1|CCAP																														
OG0030376							CCAP1982_LOCUS11358|CAD7002889.1|CCAP																														
OG0030377							CCAP1982_LOCUS11361|CAD7002892.1|CCAP																														
OG0030378							CCAP1982_LOCUS11368|CAD7002899.1|CCAP																														
OG0030379							CCAP1982_LOCUS11376|CAD7002907.1|CCAP																														
OG0030380							CCAP1982_LOCUS11377|CAD7002908.1|CCAP																														
OG0030381							CCAP1982_LOCUS11390|CAD7002924.1|CCAP																														
OG0030382							CCAP1982_LOCUS11391|CAD7002925.1|CCAP																														
OG0030383							CCAP1982_LOCUS11392|CAD7002926.1|CCAP																														
OG0030384							CCAP1982_LOCUS11393|CAD7002927.1|CCAP																														
OG0030385							CCAP1982_LOCUS11394|CAD7002928.1|CCAP																														
OG0030386							CCAP1982_LOCUS11395|CAD7002929.1|CCAP																														
OG0030387							CCAP1982_LOCUS11396|CAD7002930.1|CCAP																														
OG0030388							CCAP1982_LOCUS11398|CAD7002932.1|CCAP																														
OG0030389							CCAP1982_LOCUS11400|CAD7002934.1|CCAP																														
OG0030390							CCAP1982_LOCUS11405|CAD7002940.1|CCAP																														
OG0030391							CCAP1982_LOCUS11411|CAD7002947.1|CCAP																														
OG0030392							CCAP1982_LOCUS11419|CAD7002955.1|CCAP																														
OG0030393							CCAP1982_LOCUS11420|CAD7002956.1|CCAP																														
OG0030394							CCAP1982_LOCUS11424|CAD7002960.1|CCAP																														
OG0030395							CCAP1982_LOCUS11427|CAD7002963.1|CCAP																														
OG0030396							CCAP1982_LOCUS11435|CAD7002972.1|CCAP																														
OG0030397							CCAP1982_LOCUS11441|CAD7002978.1|CCAP																														
OG0030398							CCAP1982_LOCUS11442|CAD7002979.1|CCAP																														
OG0030399							CCAP1982_LOCUS11443|CAD7002980.1|CCAP																														
OG0030400							CCAP1982_LOCUS11445|CAD7002982.1|CCAP																														
OG0030401							CCAP1982_LOCUS11446|CAD7002983.1|CCAP																														
OG0030402							CCAP1982_LOCUS11451|CAD7002988.1|CCAP																														
OG0030403							CCAP1982_LOCUS11452|CAD7002989.1|CCAP																														
OG0030404							CCAP1982_LOCUS11453|CAD7002990.1|CCAP																														
OG0030405							CCAP1982_LOCUS11454|CAD7002991.1|CCAP																														
OG0030406							CCAP1982_LOCUS11455|CAD7002992.1|CCAP																														
OG0030407							CCAP1982_LOCUS11456|CAD7002993.1|CCAP																														
OG0030408							CCAP1982_LOCUS11458|CAD7002995.1|CCAP																														
OG0030409							CCAP1982_LOCUS11459|CAD7002996.1|CCAP																														
OG0030410							CCAP1982_LOCUS11460|CAD7002997.1|CCAP																														
OG0030411							CCAP1982_LOCUS11461|CAD7002998.1|CCAP																														
OG0030412							CCAP1982_LOCUS11462|CAD7002999.1|CCAP																														
OG0030413							CCAP1982_LOCUS11463|CAD7003000.1|CCAP																														
OG0030414							CCAP1982_LOCUS11464|CAD7003001.1|CCAP																														
OG0030415							CCAP1982_LOCUS11465|CAD7003002.1|CCAP																														
OG0030416							CCAP1982_LOCUS11466|CAD7003003.1|CCAP																														
OG0030417							CCAP1982_LOCUS11467|CAD7003004.1|CCAP																														
OG0030418							CCAP1982_LOCUS11468|CAD7003005.1|CCAP																														
OG0030419							CCAP1982_LOCUS11469|CAD7003006.1|CCAP																														
OG0030420							CCAP1982_LOCUS11470|CAD7003007.1|CCAP																														
OG0030421							CCAP1982_LOCUS11472|CAD7003009.1|CCAP																														
OG0030422							CCAP1982_LOCUS11473|CAD7003010.1|CCAP																														
OG0030423							CCAP1982_LOCUS11474|CAD7003011.1|CCAP																														
OG0030424							CCAP1982_LOCUS11475|CAD7003012.1|CCAP																														
OG0030425							CCAP1982_LOCUS11476|CAD7003013.1|CCAP																														
OG0030426							CCAP1982_LOCUS11477|CAD7003014.1|CCAP																														
OG0030427							CCAP1982_LOCUS11478|CAD7003015.1|CCAP																														
OG0030428							CCAP1982_LOCUS11481|CAD7003018.1|CCAP																														
OG0030429							CCAP1982_LOCUS11482|CAD7003019.1|CCAP																														
OG0030430							CCAP1982_LOCUS11483|CAD7003020.1|CCAP																														
OG0030431							CCAP1982_LOCUS11484|CAD7003021.1|CCAP																														
OG0030432							CCAP1982_LOCUS11486|CAD7003023.1|CCAP																														
OG0030433							CCAP1982_LOCUS11489|CAD7003026.1|CCAP																														
OG0030434							CCAP1982_LOCUS11490|CAD7003027.1|CCAP																														
OG0030435							CCAP1982_LOCUS11494|CAD7003031.1|CCAP																														
OG0030436							CCAP1982_LOCUS11496|CAD7003033.1|CCAP																														
OG0030437							CCAP1982_LOCUS11497|CAD7003034.1|CCAP																														
OG0030438							CCAP1982_LOCUS11509|CAD7003046.1|CCAP																														
OG0030439							CCAP1982_LOCUS11512|CAD7003049.1|CCAP																														
OG0030440							CCAP1982_LOCUS11522|CAD7003059.1|CCAP																														
OG0030441							CCAP1982_LOCUS11536|CAD7003073.1|CCAP																														
OG0030442							CCAP1982_LOCUS11545|CAD7003082.1|CCAP																														
OG0030443							CCAP1982_LOCUS11547|CAD7003084.1|CCAP																														
OG0030444							CCAP1982_LOCUS11551|CAD7003088.1|CCAP																														
OG0030445							CCAP1982_LOCUS11554|CAD7003091.1|CCAP																														
OG0030446							CCAP1982_LOCUS11555|CAD7003092.1|CCAP																														
OG0030447							CCAP1982_LOCUS11556|CAD7003093.1|CCAP																														
OG0030448							CCAP1982_LOCUS11558|CAD7003095.1|CCAP																														
OG0030449							CCAP1982_LOCUS11561|CAD7003098.1|CCAP																														
OG0030450							CCAP1982_LOCUS11562|CAD7003099.1|CCAP																														
OG0030451							CCAP1982_LOCUS11563|CAD7003100.1|CCAP																														
OG0030452							CCAP1982_LOCUS11564|CAD7003101.1|CCAP																														
OG0030453							CCAP1982_LOCUS11567|CAD7003104.1|CCAP																														
OG0030454							CCAP1982_LOCUS11571|CAD7003108.1|CCAP																														
OG0030455							CCAP1982_LOCUS11583|CAD7003121.1|CCAP																														
OG0030456							CCAP1982_LOCUS11584|CAD7003122.1|CCAP																														
OG0030457							CCAP1982_LOCUS11586|CAD7003124.1|CCAP																														
OG0030458							CCAP1982_LOCUS11589|CAD7003127.1|CCAP																														
OG0030459							CCAP1982_LOCUS11590|CAD7003128.1|CCAP																														
OG0030460							CCAP1982_LOCUS11591|CAD7003129.1|CCAP																														
OG0030461							CCAP1982_LOCUS11592|CAD7003130.1|CCAP																														
OG0030462							CCAP1982_LOCUS11593|CAD7003131.1|CCAP																														
OG0030463							CCAP1982_LOCUS11603|CAD7003142.1|CCAP																														
OG0030464							CCAP1982_LOCUS11608|CAD7003147.1|CCAP																														
