Orthogroup	DMAU.longest_only	DALB.longest_only
OG0004218	LOC117148424|XP_033171687.1|DMAU	LOC117575539|XP_034115684.1|DALB
OG0004219	LOC117143565|XP_033164201.1|DMAU	LOC117575429|XP_034115524.1|DALB
OG0004220	LOC117143185|XP_033163593.1|DMAU	LOC117576423|XP_034117046.1|DALB
OG0004221	LOC117144852|XP_033166146.1|DMAU	LOC117573930|XP_034113346.1|DALB
OG0004222	LOC117143332|XP_033163881.1|DMAU	LOC117574690|XP_034114487.1|DALB
OG0004223	LOC117143323|XP_033163868.1|DMAU	LOC117575034|XP_034115004.1|DALB
OG0004224	LOC117144261|XP_033165249.1|DMAU	LOC117573647|XP_034112856.1|DALB
OG0004225	LOC117147297|XP_033170035.1|DMAU	LOC117577189|XP_034118103.1|DALB
OG0004226	LOC117143729|XP_033164424.1|DMAU	LOC117576334|XP_034116898.1|DALB
OG0004227	LOC117142328|XP_033162130.1|DMAU	LOC117576348|XP_034116923.1|DALB
OG0004228	LOC117142331|XP_033162138.1|DMAU	LOC117574845|XP_034114732.1|DALB
OG0004229	LOC117138339|XP_033156268.1|DMAU	LOC117566416|XP_034101831.1|DALB
OG0004230	LOC117148519|XP_033171817.1|DMAU	LOC117577642|XP_034118402.1|DALB
OG0004231	LOC117141797|XP_033161330.1|DMAU	LOC117572113|XP_034110625.1|DALB
OG0004232	LOC117141800|XP_033161336.1|DMAU	LOC117572116|XP_034110632.1|DALB
OG0004233	LOC117141799|XP_033161335.1|DMAU	LOC117572115|XP_034110631.1|DALB
OG0004234	LOC117140613|XP_033159518.1|DMAU	LOC117571618|XP_034109731.1|DALB
OG0004235	LOC117147301|XP_033170038.1|DMAU	LOC117571458|XP_034109541.1|DALB, LOC117571687|XP_034109875.1|DALB
OG0004236	LOC117143811|XP_033164548.1|DMAU	LOC117574683|XP_034114480.1|DALB
OG0004237	LOC117144408|XP_033165438.1|DMAU	LOC117576449|XP_034117105.1|DALB
OG0004238	LOC117143964|XP_033164788.1|DMAU	LOC117575027|XP_034114997.1|DALB
OG0004239	LOC117145700|XP_033167332.1|DMAU	LOC117575809|XP_034116092.1|DALB
OG0004240	LOC117143776|XP_033164495.1|DMAU	LOC117574703|XP_034114506.1|DALB
OG0004241	LOC117142766|XP_033162839.1|DMAU	LOC117575533|XP_034115674.1|DALB
OG0004242	LOC117143394|XP_033163974.1|DMAU	LOC117574500|XP_034114235.1|DALB
OG0004243	LOC117139953|XP_033158532.1|DMAU	LOC117572359|XP_034111013.1|DALB
OG0004244	LOC117142880|XP_033163042.1|DMAU	LOC117575726|XP_034115960.1|DALB
OG0004245	LOC117141931|XP_033161560.1|DMAU	LOC117569824|XP_034107039.1|DALB
OG0004246	LOC117140191|XP_033158860.1|DMAU	LOC117567262|XP_034103010.1|DALB
OG0004247	LOC117148683|XP_033172114.1|DMAU	LOC117576775|XP_034117721.1|DALB
OG0004248	LOC117137246|XP_033154498.1|DMAU	LOC117571104|XP_034108976.1|DALB
OG0004249	LOC117141193|XP_033160432.1|DMAU	LOC117571566|XP_034109666.1|DALB
OG0004250	LOC117136715|XP_033153632.1|DMAU	LOC117564870|XP_034099709.1|DALB
OG0004251	LOC117148879|XP_033172454.1|DMAU	LOC117567390|XP_034103275.1|DALB
OG0004252	LOC117142421|XP_033162272.1|DMAU	LOC117576441|XP_034117095.1|DALB
OG0004253	LOC117145114|XP_033166525.1|DMAU	LOC117576466|XP_034117128.1|DALB
OG0004254	LOC117147233|XP_033169935.1|DMAU	LOC117566073|XP_034101443.1|DALB
OG0004256	LOC117136939|XP_033153979.1|DMAU	LOC117567780|XP_034103871.1|DALB
OG0004257	LOC117145191|XP_033166643.1|DMAU	LOC117576768|XP_034117708.1|DALB
OG0004258	LOC117145906|XP_033167649.1|DMAU	LOC117574687|XP_034114483.1|DALB
OG0004259	LOC117136140|XP_033152737.1|DMAU	LOC117566995|XP_034102561.1|DALB
OG0004260	LOC117145158|XP_033166592.1|DMAU	LOC117574379|XP_034114104.1|DALB
OG0004261	LOC117144262|XP_033165251.1|DMAU	LOC117576872|XP_034117864.1|DALB
OG0004262	LOC117144883|XP_033166185.1|DMAU	LOC117574574|XP_034114342.1|DALB
OG0004263	LOC117142429|XP_033162280.1|DMAU	LOC117575125|XP_034115117.1|DALB
OG0004264	LOC117142572|XP_033162531.1|DMAU	LOC117576745|XP_034117669.1|DALB
OG0004265	LOC117144232|XP_033165191.1|DMAU	LOC117575612|XP_034115776.1|DALB
OG0004266	LOC117144962|XP_033166312.1|DMAU	LOC117576539|XP_034117265.1|DALB
OG0004267	LOC117144853|XP_033166147.1|DMAU	LOC117575814|XP_034116099.1|DALB
OG0004268	LOC117136132|XP_033152726.1|DMAU	LOC117567963|XP_034104160.1|DALB
OG0004269	LOC117138246|XP_033156088.1|DMAU	LOC117567902|XP_034104066.1|DALB
OG0004270	LOC117136079|XP_033152639.1|DMAU	LOC117570370|XP_034107855.1|DALB
OG0004271	LOC117138137|XP_033155902.1|DMAU	LOC117572124|XP_034110642.1|DALB
OG0004272	LOC117144768|XP_033166022.1|DMAU	LOC117573593|XP_034112779.1|DALB
OG0004273	LOC117143647|XP_033164317.1|DMAU	LOC117576019|XP_034116418.1|DALB
OG0004274	LOC117146698|XP_033168979.1|DMAU	LOC117578277|XP_034119595.1|DALB
OG0004275	LOC117146582|XP_033168787.1|DMAU	LOC117574480|XP_034114212.1|DALB
OG0004276	LOC117140808|XP_033159800.1|DMAU	LOC117570062|XP_034107387.1|DALB
OG0004277	LOC117141296|XP_033160566.1|DMAU	LOC117571568|XP_034109668.1|DALB
OG0004278	LOC117148256|XP_033171452.1|DMAU	LOC117577758|XP_034118559.1|DALB
OG0004279	LOC117147101|XP_033169762.1|DMAU	LOC117564078|XP_034098595.1|DALB
OG0004280	LOC117146701|XP_033168993.1|DMAU	LOC117578236|XP_034119526.1|DALB
OG0004281	LOC117136398|XP_033153185.1|DMAU	LOC117570548|XP_034108161.1|DALB
OG0004282	LOC117136503|XP_033153338.1|DMAU	LOC117568969|XP_034105818.1|DALB
OG0004283	LOC117136504|XP_033153339.1|DMAU	LOC117568970|XP_034105819.1|DALB
OG0004284	LOC117151099|XP_033151016.1|DMAU	LOC117565630|XP_034100731.1|DALB
OG0004285	LOC117142819|XP_033162926.1|DMAU	LOC117575835|XP_034116130.1|DALB, LOC117575514|XP_034115653.1|DALB
OG0004286	LOC117139682|XP_033158056.1|DMAU	LOC117569134|XP_034106053.1|DALB
OG0004287	LOC117140811|XP_033159804.1|DMAU	LOC117568037|XP_034104272.1|DALB
OG0004288	LOC117142047|XP_033161810.1|DMAU	LOC117571708|XP_034109899.1|DALB
OG0004289	LOC117139529|XP_033157782.1|DMAU	LOC117566879|XP_034102380.1|DALB
OG0004290	LOC117135477|XP_033151583.1|DMAU	LOC117572432|XP_034111151.1|DALB
OG0004291	LOC117137222|XP_033154466.1|DMAU	LOC117572649|XP_034111519.1|DALB
OG0004292	LOC117141673|XP_033161157.1|DMAU	LOC117567309|XP_034103087.1|DALB
OG0004293	LOC117141715|XP_033161219.1|DMAU	LOC117570509|XP_034108098.1|DALB
OG0004294	LOC117140029|XP_033158651.1|DMAU	LOC117570469|XP_034108035.1|DALB
OG0004295	LOC117139822|XP_033158347.1|DMAU	LOC117568973|XP_034105821.1|DALB
OG0004296	LOC117140789|XP_033159775.1|DMAU	LOC117568961|XP_034105810.1|DALB
OG0004297	LOC117136126|XP_033152719.1|DMAU	LOC117570272|XP_034107679.1|DALB
OG0004298	LOC117135600|XP_033151837.1|DMAU	LOC117568536|XP_034105145.1|DALB
OG0004299	LOC117138600|XP_033156673.1|DMAU	LOC117571686|XP_034109820.1|DALB
OG0004300	LOC117137248|XP_033154500.1|DMAU	LOC117570815|XP_034108566.1|DALB
OG0004301	LOC117141075|XP_033160264.1|DMAU	LOC117570145|XP_034107500.1|DALB
OG0004302	LOC117138248|XP_033156092.1|DMAU	LOC117570168|XP_034107535.1|DALB
OG0004303	LOC117135924|XP_033152383.1|DMAU	LOC117567253|XP_034102993.1|DALB
OG0004304	LOC117137926|XP_033155567.1|DMAU	LOC117571718|XP_034109908.1|DALB
OG0004305	LOC117135439|XP_033151499.1|DMAU	LOC117572164|XP_034110705.1|DALB
OG0004306	LOC117136624|XP_033153504.1|DMAU	LOC117568339|XP_034104815.1|DALB
OG0004307	LOC117135822|XP_033152222.1|DMAU	LOC117572078|XP_034110561.1|DALB
OG0004308	LOC117135741|XP_033152077.1|DMAU	LOC117569986|XP_034107256.1|DALB
OG0004309	LOC117141140|XP_033160364.1|DMAU	LOC117567919|XP_034104089.1|DALB
OG0004310	LOC117137390|XP_033154697.1|DMAU	LOC117568794|XP_034105544.1|DALB
OG0004311	LOC117140243|XP_033158936.1|DMAU	LOC117572396|XP_034111067.1|DALB
OG0004312	LOC117138257|XP_033156110.1|DMAU	LOC117566834|XP_034102306.1|DALB
OG0004313	LOC117135672|XP_033151957.1|DMAU	LOC117567419|XP_034103300.1|DALB
OG0004314	LOC117138422|XP_033156419.1|DMAU	LOC117568076|XP_034104337.1|DALB
OG0004315	LOC117136900|XP_033153907.1|DMAU	LOC117570883|XP_034108672.1|DALB
OG0004316	LOC117138262|XP_033156117.1|DMAU	LOC117571785|XP_034110035.1|DALB
OG0004317	LOC117136400|XP_033153186.1|DMAU	LOC117570618|XP_034108271.1|DALB
OG0004318	LOC117138256|XP_033156108.1|DMAU	LOC117572062|XP_034110531.1|DALB
OG0004319	LOC117137141|XP_033154333.1|DMAU	LOC117568556|XP_034105170.1|DALB
OG0004320	LOC117142807|XP_033162906.1|DMAU	LOC117576767|XP_034117707.1|DALB
OG0004321	LOC117135191|XP_033151152.1|DMAU	LOC117565427|XP_034100403.1|DALB
OG0004322	LOC117144637|XP_033165823.1|DMAU	LOC117575468|XP_034115574.1|DALB
OG0004323	LOC117139695|XP_033158092.1|DMAU	LOC117572599|XP_034111401.1|DALB
OG0004324	LOC117150374|XP_033173127.1|DMAU	LOC117564439|XP_034099068.1|DALB
OG0004325	LOC117135546|XP_033151730.1|DMAU	LOC117569281|XP_034106278.1|DALB
OG0004326	LOC117135542|XP_033151725.1|DMAU	LOC117569280|XP_034106277.1|DALB
OG0004327	LOC117147502|XP_033170297.1|DMAU	LOC117574061|XP_034113574.1|DALB
OG0004328	LOC117138495|XP_033156516.1|DMAU	LOC117566921|XP_034102432.1|DALB
OG0004329	LOC117138412|XP_033156379.1|DMAU	LOC117568510|XP_034105102.1|DALB
OG0004330	LOC117138110|XP_033155863.1|DMAU	LOC117567158|XP_034102862.1|DALB
OG0004331	LOC117137161|XP_033154363.1|DMAU	LOC117570817|XP_034108568.1|DALB
OG0004332	LOC117150208|XP_033172898.1|DMAU	LOC117565823|XP_034101018.1|DALB
OG0004333	LOC117138982|XP_033156985.1|DMAU	LOC117564658|XP_034099407.1|DALB
OG0004334	LOC117149093|XP_033172631.1|DMAU	LOC117565225|XP_034100123.1|DALB
OG0004335	LOC117138161|XP_033155930.1|DMAU	LOC117566885|XP_034102389.1|DALB
OG0004336	LOC117138389|XP_033156352.1|DMAU	LOC117566884|XP_034102388.1|DALB
OG0004337	LOC117150560|XP_033173399.1|DMAU	LOC117565969|XP_034101257.1|DALB
OG0004338	LOC117139572|XP_033157869.1|DMAU	LOC117567581|XP_034103553.1|DALB
OG0004339	LOC117135509|XP_033151636.1|DMAU	LOC117571156|XP_034109055.1|DALB
OG0004340	LOC117135508|XP_033151635.1|DMAU	LOC117571155|XP_034109054.1|DALB
OG0004341	LOC117136837|XP_033153809.1|DMAU	LOC117568545|XP_034105154.1|DALB
OG0004342	LOC117138688|XP_033156836.1|DMAU	LOC117569692|XP_034106837.1|DALB
OG0004343	LOC117137148|XP_033154343.1|DMAU	LOC117567838|XP_034103977.1|DALB
OG0004344	LOC117137011|XP_033154091.1|DMAU	LOC117570251|XP_034107651.1|DALB
OG0004345	LOC117148125|XP_033171243.1|DMAU	LOC117565075|XP_034099914.1|DALB
OG0004346	LOC117137465|XP_033154802.1|DMAU	LOC117570881|XP_034108663.1|DALB
OG0004347	LOC117136125|XP_033152717.1|DMAU	LOC117568826|XP_034105592.1|DALB
OG0004348	LOC117137540|XP_033154928.1|DMAU	LOC117566736|XP_034102169.1|DALB
OG0004349	LOC117137660|XP_033155091.1|DMAU	LOC117568687|XP_034105388.1|DALB
OG0004350	LOC117138386|XP_033156348.1|DMAU	LOC117570269|XP_034107674.1|DALB
OG0004351	LOC117136068|XP_033152608.1|DMAU	LOC117572077|XP_034110556.1|DALB
OG0004352	LOC117144067|XP_033164967.1|DMAU	LOC117576820|XP_034117783.1|DALB
OG0004353	LOC117142952|XP_033163168.1|DMAU	LOC117575041|XP_034115013.1|DALB
OG0004354	LOC117143272|XP_033163741.1|DMAU	LOC117574627|XP_034114408.1|DALB
OG0004355	LOC117144240|XP_033165201.1|DMAU	LOC117575703|XP_034115918.1|DALB
OG0004356	LOC117136578|XP_033153439.1|DMAU	LOC117569370|XP_034106392.1|DALB
OG0004357	LOC117136628|XP_033153507.1|DMAU	LOC117569814|XP_034107024.1|DALB
OG0004358	LOC117136340|XP_033153094.1|DMAU	LOC117569772|XP_034106960.1|DALB
OG0004359	LOC117135529|XP_033151683.1|DMAU	LOC117572462|XP_034111188.1|DALB
OG0004360	LOC117140304|XP_033159039.1|DMAU	LOC117566981|XP_034102535.1|DALB
OG0004361	LOC117143827|XP_033164564.1|DMAU	LOC117574544|XP_034114305.1|DALB
OG0004362	LOC117139639|XP_033157990.1|DMAU	LOC117570028|XP_034107341.1|DALB
OG0004363	LOC117148129|XP_033171245.1|DMAU	LOC117566721|XP_034102190.1|DALB
OG0004364	LOC117136721|XP_033153638.1|DMAU	LOC117567755|XP_034103834.1|DALB
OG0004365	LOC117137116|XP_033154299.1|DMAU	LOC117571282|XP_034109235.1|DALB
OG0004366	LOC117147120|XP_033169781.1|DMAU	LOC117564080|XP_034098599.1|DALB
OG0004367	LOC117139208|XP_033157276.1|DMAU	LOC117571021|XP_034108871.1|DALB
OG0004368	LOC117140895|XP_033159940.1|DMAU	LOC117567746|XP_034103822.1|DALB
OG0004369	LOC117137640|XP_033155064.1|DMAU	LOC117570233|XP_034107628.1|DALB
OG0004370	LOC117137905|XP_033155539.1|DMAU	LOC117566346|XP_034101723.1|DALB
OG0004371	LOC117148347|XP_033171574.1|DMAU	LOC117578060|XP_034119087.1|DALB
OG0004372	LOC117137156|XP_033154357.1|DMAU	LOC117570592|XP_034108227.1|DALB
OG0004373	LOC117145429|XP_033166967.1|DMAU	LOC117566781|XP_034102215.1|DALB
OG0004374	LOC117137472|XP_033154811.1|DMAU	LOC117571741|XP_034109950.1|DALB
OG0004375	LOC117140598|XP_033159499.1|DMAU	LOC117568093|XP_034104364.1|DALB
OG0004376	LOC117141408|XP_033160722.1|DMAU	LOC117570106|XP_034107453.1|DALB
OG0004377	LOC117140376|XP_033159132.1|DMAU	LOC117569309|XP_034106313.1|DALB
OG0004378	LOC117138217|XP_033156048.1|DMAU	LOC117568024|XP_034104244.1|DALB
OG0004379	LOC117137118|XP_033154301.1|DMAU	LOC117572249|XP_034110828.1|DALB
OG0004380	LOC117137510|XP_033154882.1|DMAU	LOC117568804|XP_034105556.1|DALB
OG0004381	LOC117143893|XP_033164688.1|DMAU	LOC117575970|XP_034116340.1|DALB
OG0004382	LOC117137686|XP_033155146.1|DMAU	LOC117566961|XP_034102502.1|DALB
OG0004383	LOC117136373|XP_033153154.1|DMAU	LOC117572154|XP_034110691.1|DALB
OG0004384	LOC117136379|XP_033153161.1|DMAU	LOC117572156|XP_034110694.1|DALB
OG0004385	LOC117136440|XP_033153247.1|DMAU	LOC117571102|XP_034108975.1|DALB
OG0004386	LOC117137643|XP_033155068.1|DMAU	LOC117569287|XP_034106284.1|DALB
OG0004387	LOC117139276|XP_033157393.1|DMAU	LOC117570601|XP_034108236.1|DALB
OG0004388	LOC117137845|XP_033155438.1|DMAU	LOC117567037|XP_034102634.1|DALB
OG0004389	LOC117139142|XP_033157184.1|DMAU	LOC117572700|XP_034111645.1|DALB
OG0004390	LOC117140453|XP_033159274.1|DMAU	LOC117566363|XP_034101747.1|DALB
OG0004391	LOC117138052|XP_033155759.1|DMAU	LOC117568502|XP_034105086.1|DALB
OG0004392	LOC117141034|XP_033160207.1|DMAU	LOC117571792|XP_034110042.1|DALB
OG0004393	LOC117136611|XP_033153489.1|DMAU	LOC117571998|XP_034110401.1|DALB
OG0004394	LOC117136395|XP_033153180.1|DMAU	LOC117569794|XP_034106993.1|DALB
OG0004395	LOC117136675|XP_033153570.1|DMAU	LOC117569138|XP_034106057.1|DALB
OG0004396	LOC117135896|XP_033152334.1|DMAU	LOC117569689|XP_034106830.1|DALB
OG0004397	LOC117138138|XP_033155903.1|DMAU	LOC117570914|XP_034108713.1|DALB
OG0004398	LOC117138141|XP_033155906.1|DMAU	LOC117567668|XP_034103680.1|DALB
OG0004399	LOC117136461|XP_033153280.1|DMAU	LOC117571004|XP_034108845.1|DALB
OG0004400	LOC117142215|XP_033161941.1|DMAU	LOC117574248|XP_034113866.1|DALB
OG0004401	LOC117136486|XP_033153316.1|DMAU	LOC117569685|XP_034106824.1|DALB
OG0004402	LOC117136712|XP_033153626.1|DMAU	LOC117569046|XP_034105937.1|DALB
OG0004403	LOC117138344|XP_033156275.1|DMAU	LOC117571944|XP_034110328.1|DALB
OG0004404	LOC117136359|XP_033153120.1|DMAU	LOC117572672|XP_034111580.1|DALB
OG0004405	LOC117141538|XP_033160924.1|DMAU	LOC117570138|XP_034107492.1|DALB
OG0004406	LOC117139544|XP_033157820.1|DMAU	LOC117567314|XP_034103093.1|DALB
OG0004407	LOC117137395|XP_033154707.1|DMAU	LOC117568798|XP_034105550.1|DALB
OG0004408	LOC117139999|XP_033158597.1|DMAU	LOC117571833|XP_034110104.1|DALB
OG0004409	LOC117146256|XP_033168098.1|DMAU	LOC117573219|XP_034112127.1|DALB
OG0004410	LOC117135418|XP_033151461.1|DMAU	LOC117566415|XP_034101827.1|DALB
OG0004411	LOC117140482|XP_033159323.1|DMAU	LOC117570604|XP_034108239.1|DALB
OG0004412	LOC117140479|XP_033159320.1|DMAU	LOC117570603|XP_034108238.1|DALB
OG0004413	LOC117136719|XP_033153635.1|DMAU	LOC117569461|XP_034106517.1|DALB
OG0004414	LOC117138455|XP_033156473.1|DMAU	LOC117572047|XP_034110513.1|DALB
OG0004415	LOC117135886|XP_033152324.1|DMAU	LOC117567677|XP_034103690.1|DALB
OG0004416	LOC117136433|XP_033153237.1|DMAU	LOC117567914|XP_034104084.1|DALB
OG0004417	LOC117142594|XP_033162560.1|DMAU	LOC117575666|XP_034115844.1|DALB
OG0004418	LOC117137270|XP_033154524.1|DMAU	LOC117568548|XP_034105156.1|DALB
OG0004419	LOC117138342|XP_033156272.1|DMAU	LOC117566422|XP_034101843.1|DALB
OG0004420	LOC117137722|XP_033155186.1|DMAU	LOC117568936|XP_034105753.1|DALB
OG0004421	LOC117141264|XP_033160524.1|DMAU	LOC117569816|XP_034107027.1|DALB
OG0004422	LOC117139757|XP_033158214.1|DMAU	LOC117568906|XP_034105700.1|DALB
OG0004423	LOC117138574|XP_033156636.1|DMAU	LOC117567299|XP_034103073.1|DALB
OG0004424	LOC117136251|XP_033152948.1|DMAU	LOC117567799|XP_034103915.1|DALB
OG0004425	LOC117138989|XP_033156951.1|DMAU	LOC117568532|XP_034105137.1|DALB
OG0004426	LOC117139210|XP_033157278.1|DMAU	LOC117570490|XP_034108072.1|DALB
OG0004427	LOC117139083|XP_033157090.1|DMAU	LOC117571766|XP_034110015.1|DALB, LOC117571764|XP_034110013.1|DALB, LOC117571765|XP_034110014.1|DALB
OG0004428	LOC117142674|XP_033162699.1|DMAU	LOC117575202|XP_034115210.1|DALB
OG0004429	LOC117143817|XP_033164557.1|DMAU	LOC117565637|XP_034100737.1|DALB
OG0004430	LOC117141803|XP_033161339.1|DMAU	LOC117567587|XP_034103560.1|DALB
OG0004431	LOC117144089|XP_033164995.1|DMAU	LOC117575695|XP_034115898.1|DALB
OG0004432	LOC117144086|XP_033164991.1|DMAU	LOC117575693|XP_034115896.1|DALB
OG0004433	LOC117139100|XP_033157122.1|DMAU	LOC117571434|XP_034109467.1|DALB
OG0004434	LOC117138140|XP_033155905.1|DMAU	LOC117567666|XP_034103678.1|DALB
OG0004435	LOC117135423|XP_033151468.1|DMAU	LOC117569861|XP_034107085.1|DALB
OG0004436	LOC117138040|XP_033155741.1|DMAU	LOC117572796|XP_034111790.1|DALB
OG0004437	LOC117138690|XP_033156839.1|DMAU	LOC117571664|XP_034109795.1|DALB
OG0004438	LOC117136376|XP_033153157.1|DMAU	LOC117570728|XP_034108441.1|DALB
OG0004439	LOC117138666|XP_033156795.1|DMAU	LOC117572795|XP_034111788.1|DALB
OG0004440	LOC117135591|XP_033151817.1|DMAU	LOC117566421|XP_034101840.1|DALB
OG0004441	LOC117136122|XP_033152718.1|DMAU	LOC117565892|XP_034101125.1|DALB
OG0004442	LOC117136794|XP_033153741.1|DMAU	LOC117567557|XP_034103509.1|DALB
OG0004443	LOC117140389|XP_033159147.1|DMAU	LOC117567859|XP_034104012.1|DALB
OG0004444	LOC117137907|XP_033155543.1|DMAU	LOC117566404|XP_034101808.1|DALB
OG0004445	LOC117136185|XP_033152820.1|DMAU	LOC117572041|XP_034110495.1|DALB
OG0004446	LOC117142320|XP_033162118.1|DMAU	LOC117574563|XP_034114325.1|DALB
OG0004447	LOC117142684|XP_033162719.1|DMAU	LOC117576827|XP_034117792.1|DALB
OG0004448	LOC117137491|XP_033154861.1|DMAU	LOC117567159|XP_034102863.1|DALB
OG0004449	LOC117140335|XP_033159073.1|DMAU	LOC117569478|XP_034106536.1|DALB
OG0004450	LOC117138215|XP_033156046.1|DMAU	LOC117567626|XP_034103608.1|DALB
OG0004451	LOC117136428|XP_033153232.1|DMAU	LOC117572273|XP_034110867.1|DALB
OG0004452	LOC117137934|XP_033155579.1|DMAU	LOC117569668|XP_034106805.1|DALB
OG0004453	LOC117138402|XP_033156371.1|DMAU	LOC117568253|XP_034104625.1|DALB
OG0004454	LOC117142247|XP_033161991.1|DMAU	LOC117575038|XP_034115010.1|DALB
OG0004455	LOC117140085|XP_033158729.1|DMAU	LOC117570786|XP_034108519.1|DALB
OG0004456	LOC117148658|XP_033172059.1|DMAU	LOC117576944|XP_034118035.1|DALB
OG0004457	LOC117140192|XP_033158862.1|DMAU	LOC117567263|XP_034103012.1|DALB
OG0004458	LOC117140571|XP_033159461.1|DMAU	LOC117572592|XP_034111374.1|DALB
OG0004459	LOC117141906|XP_033161509.1|DMAU	LOC117567682|XP_034103695.1|DALB
OG0004460	LOC117141444|XP_033160789.1|DMAU	LOC117572097|XP_034110595.1|DALB
OG0004461	LOC117140919|XP_033160001.1|DMAU	LOC117570128|XP_034107484.1|DALB
OG0004462	LOC117138983|XP_033156943.1|DMAU	LOC117567803|XP_034103929.1|DALB
OG0004463	LOC117139171|XP_033157221.1|DMAU	LOC117570501|XP_034108088.1|DALB
OG0004464	LOC117138986|XP_033156947.1|DMAU	LOC117567960|XP_034104155.1|DALB
OG0004465	LOC117139555|XP_033157840.1|DMAU	LOC117566045|XP_034101386.1|DALB
OG0004466	LOC117141280|XP_033160541.1|DMAU	LOC117570120|XP_034107476.1|DALB
OG0004467	LOC117141521|XP_033160903.1|DMAU	LOC117569720|XP_034106877.1|DALB
OG0004468	LOC117139415|XP_033157583.1|DMAU	LOC117569719|XP_034106876.1|DALB
OG0004469	LOC117140670|XP_033159608.1|DMAU	LOC117571221|XP_034109159.1|DALB
OG0004470	LOC117140050|XP_033158681.1|DMAU	LOC117564715|XP_034099488.1|DALB
OG0004471	LOC117144101|XP_033165009.1|DMAU	LOC117574353|XP_034114066.1|DALB
OG0004472	LOC117136166|XP_033152798.1|DMAU	LOC117570494|XP_034108079.1|DALB
OG0004473	LOC117137556|XP_033154947.1|DMAU	LOC117569780|XP_034106972.1|DALB
OG0004474	LOC117137578|XP_033154975.1|DMAU	LOC117569778|XP_034106969.1|DALB
OG0004475	LOC117145426|XP_033166964.1|DMAU	LOC117571674|XP_034109805.1|DALB
OG0004476	LOC117143681|XP_033164360.1|DMAU	LOC117565550|XP_034100605.1|DALB
OG0004477	LOC117136852|XP_033153842.1|DMAU	LOC117569333|XP_034106353.1|DALB
OG0004478	LOC117137547|XP_033154934.1|DMAU	LOC117571702|XP_034109891.1|DALB
OG0004479	LOC117137213|XP_033154459.1|DMAU	LOC117570204|XP_034107583.1|DALB
OG0004480	LOC117147489|XP_033170276.1|DMAU	LOC117569991|XP_034107266.1|DALB
OG0004481	LOC117138404|XP_033156373.1|DMAU	LOC117571346|XP_034109346.1|DALB
OG0004482	LOC117143877|XP_033164653.1|DMAU	LOC117576031|XP_034116431.1|DALB
OG0004483	LOC117135578|XP_033151793.1|DMAU	LOC117567203|XP_034102924.1|DALB
OG0004484	LOC117144790|XP_033166050.1|DMAU	LOC117575377|XP_034115441.1|DALB
OG0004485	LOC117146426|XP_033168520.1|DMAU	LOC117577719|XP_034118514.1|DALB
OG0004486	LOC117137186|XP_033154400.1|DMAU	LOC117572148|XP_034110679.1|DALB
OG0004487	LOC117142039|XP_033161800.1|DMAU	LOC117570856|XP_034108627.1|DALB
OG0004489	LOC117139273|XP_033157388.1|DMAU	LOC117572407|XP_034111080.1|DALB
OG0004490	LOC117137560|XP_033154954.1|DMAU	LOC117569635|XP_034106765.1|DALB, LOC117568243|XP_034104611.1|DALB
OG0004491	LOC117150550|XP_033173375.1|DMAU	LOC117564514|XP_034099225.1|DALB
OG0004492	LOC117139536|XP_033157800.1|DMAU	LOC117569714|XP_034106874.1|DALB, LOC117566880|XP_034102383.1|DALB
OG0004493	LOC117141494|XP_033160872.1|DMAU	LOC117570799|XP_034108546.1|DALB
OG0004494	LOC117142840|XP_033162964.1|DMAU	LOC117576363|XP_034116943.1|DALB, LOC117575645|XP_034115816.1|DALB, LOC117576357|XP_034116935.1|DALB
OG0004495	LOC117145276|XP_033166755.1|DMAU	LOC117573476|XP_034112596.1|DALB
OG0004496	LOC117136526|XP_033153362.1|DMAU, LOC117137858|XP_033155463.1|DMAU	LOC117570117|XP_034107471.1|DALB
OG0004497	LOC117137341|XP_033154627.1|DMAU	LOC117571243|XP_034109187.1|DALB, LOC117566589|XP_034102021.1|DALB
OG0004498	LOC117142892|XP_033163060.1|DMAU, LOC117144213|XP_033165154.1|DMAU	LOC117568922|XP_034105723.1|DALB
OG0004499	LOC117136108|XP_033152697.1|DMAU, LOC117136110|XP_033152700.1|DMAU	LOC117568736|XP_034105453.1|DALB
OG0004500	LOC117136633|XP_033153515.1|DMAU	LOC117568815|XP_034105569.1|DALB
OG0004501	LOC117136261|XP_033152970.1|DMAU	LOC117571923|XP_034110295.1|DALB
OG0004502	LOC117135615|XP_033151868.1|DMAU, LOC117135614|XP_033151867.1|DMAU	LOC117567774|XP_034103864.1|DALB
OG0004503	LOC117143021|XP_033163292.1|DMAU	LOC117570533|XP_034108130.1|DALB
OG0004504	LOC117141683|XP_033161178.1|DMAU	LOC117573150|XP_034111992.1|DALB
OG0004505	LOC117144380|XP_033165401.1|DMAU	LOC117576673|XP_034117556.1|DALB
OG0004506	LOC117144649|XP_033165838.1|DMAU	LOC117573884|XP_034113261.1|DALB
OG0004507	LOC117143657|XP_033164329.1|DMAU	LOC117573451|XP_034112564.1|DALB
OG0004508	LOC117144915|XP_033166251.1|DMAU	LOC117574934|XP_034114874.1|DALB
