Orthogroup	DMAU.longest_only	SLEB.longest_only
OG0004212	LOC117142428|XP_033162279.1|DMAU	LOC115623636|XP_030373938.1|SLEB
OG0004213	LOC117142942|XP_033163147.1|DMAU	LOC115624474|XP_030375037.1|SLEB, LOC115623453|XP_030373669.1|SLEB
OG0004215	LOC117135631|XP_033151897.1|DMAU	LOC115623668|XP_030373998.1|SLEB
OG0004216	LOC117141383|XP_033160686.1|DMAU	LOC115632524|XP_030385580.1|SLEB
OG0004217	LOC117140899|XP_033159947.1|DMAU	LOC115622565|XP_030372397.1|SLEB
OG0004218	LOC117148424|XP_033171687.1|DMAU	LOC115629572|XP_030381923.1|SLEB, LOC115623685|XP_030374015.1|SLEB
OG0004219	LOC117143565|XP_033164201.1|DMAU	LOC115623356|XP_030373500.1|SLEB
OG0004220	LOC117143185|XP_033163593.1|DMAU	LOC115623621|XP_030373903.1|SLEB
OG0004221	LOC117144852|XP_033166146.1|DMAU	LOC115623948|XP_030374371.1|SLEB, LOC115627678|XP_030379280.1|SLEB
OG0004222	LOC117143332|XP_033163881.1|DMAU	LOC115624267|XP_030374752.1|SLEB
OG0004223	LOC117143323|XP_033163868.1|DMAU	LOC115623475|XP_030373701.1|SLEB
OG0004224	LOC117144261|XP_033165249.1|DMAU	LOC115625201|XP_030376028.1|SLEB
OG0004225	LOC117147297|XP_033170035.1|DMAU	LOC115627223|XP_030378705.1|SLEB
OG0004226	LOC117143729|XP_033164424.1|DMAU	LOC115625379|XP_030376276.1|SLEB, LOC115625118|XP_030375886.1|SLEB
OG0004227	LOC117142328|XP_033162130.1|DMAU	LOC115625451|XP_030376359.1|SLEB
OG0004228	LOC117142331|XP_033162138.1|DMAU	LOC115625071|XP_030375819.1|SLEB
OG0004229	LOC117138339|XP_033156268.1|DMAU	LOC115624998|XP_030375733.1|SLEB
OG0004230	LOC117148519|XP_033171817.1|DMAU	LOC115626934|XP_030378303.1|SLEB
OG0004231	LOC117141797|XP_033161330.1|DMAU	LOC115628390|XP_030380334.1|SLEB
OG0004232	LOC117141800|XP_033161336.1|DMAU	LOC115628393|XP_030380338.1|SLEB
OG0004233	LOC117141799|XP_033161335.1|DMAU	LOC115628392|XP_030380337.1|SLEB
OG0004234	LOC117140613|XP_033159518.1|DMAU	LOC115628253|XP_030380131.1|SLEB
OG0004235	LOC117147301|XP_033170038.1|DMAU	LOC115623444|XP_030373654.1|SLEB
OG0004236	LOC117143811|XP_033164548.1|DMAU	LOC115624284|XP_030374767.1|SLEB
OG0004237	LOC117144408|XP_033165438.1|DMAU	LOC115623821|XP_030374225.1|SLEB
OG0004238	LOC117143964|XP_033164788.1|DMAU	LOC115623588|XP_030373848.1|SLEB
OG0004239	LOC117145700|XP_033167332.1|DMAU	LOC115623394|XP_030373562.1|SLEB
OG0004240	LOC117143776|XP_033164495.1|DMAU	LOC115623410|XP_030373580.1|SLEB
OG0004241	LOC117142766|XP_033162839.1|DMAU	LOC115624345|XP_030374856.1|SLEB
OG0004242	LOC117143394|XP_033163974.1|DMAU	LOC115624254|XP_030374739.1|SLEB
OG0004243	LOC117139953|XP_033158532.1|DMAU	LOC115622897|XP_030372873.1|SLEB
OG0004244	LOC117142880|XP_033163042.1|DMAU	LOC115623539|XP_030373781.1|SLEB
OG0004245	LOC117141931|XP_033161560.1|DMAU	LOC115633057|XP_030386262.1|SLEB
OG0004246	LOC117140191|XP_033158860.1|DMAU	LOC115622381|XP_030372163.1|SLEB
OG0004247	LOC117148683|XP_033172114.1|DMAU	LOC115627809|XP_030379498.1|SLEB
OG0004248	LOC117137246|XP_033154498.1|DMAU	LOC115634395|XP_030387947.1|SLEB, LOC115633977|XP_030387358.1|SLEB
OG0004249	LOC117141193|XP_033160432.1|DMAU	LOC115632085|XP_030384908.1|SLEB
OG0004250	LOC117136715|XP_033153632.1|DMAU	LOC115625737|XP_030376750.1|SLEB
OG0004251	LOC117148879|XP_033172454.1|DMAU	LOC115629738|XP_030382132.1|SLEB
OG0004252	LOC117142421|XP_033162272.1|DMAU	LOC115624421|XP_030375018.1|SLEB
OG0004253	LOC117145114|XP_033166525.1|DMAU	LOC115624130|XP_030374586.1|SLEB
OG0004254	LOC117147233|XP_033169935.1|DMAU	LOC115628910|XP_030381031.1|SLEB
OG0004255	LOC117150831|XP_033173789.1|DMAU	LOC115630765|XP_030383281.1|SLEB
OG0004256	LOC117136939|XP_033153979.1|DMAU	LOC115620017|XP_030368978.1|SLEB
OG0004257	LOC117145191|XP_033166643.1|DMAU	LOC115629076|XP_030381256.1|SLEB
OG0004258	LOC117145906|XP_033167649.1|DMAU	LOC115623753|XP_030374147.1|SLEB
OG0004259	LOC117136140|XP_033152737.1|DMAU	LOC115620256|XP_030369270.1|SLEB
OG0004260	LOC117145158|XP_033166592.1|DMAU	LOC115625525|XP_030376454.1|SLEB
OG0004261	LOC117144262|XP_033165251.1|DMAU	LOC115625532|XP_030376467.1|SLEB
OG0004262	LOC117144883|XP_033166185.1|DMAU	LOC115625256|XP_030376111.1|SLEB
OG0004263	LOC117142429|XP_033162280.1|DMAU	LOC115623809|XP_030374213.1|SLEB
OG0004264	LOC117142572|XP_033162531.1|DMAU	LOC115623346|XP_030373484.1|SLEB
OG0004265	LOC117144232|XP_033165191.1|DMAU	LOC115623602|XP_030373874.1|SLEB
OG0004266	LOC117144962|XP_033166312.1|DMAU	LOC115625067|XP_030375810.1|SLEB
OG0004267	LOC117144853|XP_033166147.1|DMAU	LOC115627313|XP_030378816.1|SLEB, LOC115624385|XP_030374956.1|SLEB
OG0004268	LOC117136132|XP_033152726.1|DMAU	LOC115624572|XP_030375161.1|SLEB
OG0004269	LOC117138246|XP_033156088.1|DMAU	LOC115634391|XP_030387941.1|SLEB
OG0004270	LOC117136079|XP_033152639.1|DMAU	LOC115620884|XP_030370228.1|SLEB
OG0004271	LOC117138137|XP_033155902.1|DMAU	LOC115629398|XP_030381713.1|SLEB
OG0004272	LOC117144768|XP_033166022.1|DMAU	LOC115625277|XP_030376140.1|SLEB
OG0004273	LOC117143647|XP_033164317.1|DMAU	LOC115620617|XP_030369797.1|SLEB
OG0004274	LOC117146698|XP_033168979.1|DMAU	LOC115629511|XP_030381854.1|SLEB
OG0004275	LOC117146582|XP_033168787.1|DMAU	LOC115629726|XP_030382119.1|SLEB
OG0004276	LOC117140808|XP_033159800.1|DMAU	LOC115632375|XP_030385356.1|SLEB
OG0004277	LOC117141296|XP_033160566.1|DMAU	LOC115623056|XP_030373094.1|SLEB
OG0004278	LOC117148256|XP_033171452.1|DMAU	LOC115627274|XP_030378764.1|SLEB
OG0004279	LOC117147101|XP_033169762.1|DMAU	LOC115631158|XP_030383694.1|SLEB
OG0004280	LOC117146701|XP_033168993.1|DMAU	LOC115629642|XP_030382013.1|SLEB
OG0004281	LOC117136398|XP_033153185.1|DMAU	LOC115633331|XP_030386627.1|SLEB
OG0004282	LOC117136503|XP_033153338.1|DMAU	LOC115620465|XP_030369559.1|SLEB
OG0004283	LOC117136504|XP_033153339.1|DMAU	LOC115632234|XP_030385157.1|SLEB
OG0004284	LOC117151099|XP_033151016.1|DMAU	LOC115622179|XP_030371927.1|SLEB
OG0004285	LOC117142819|XP_033162926.1|DMAU	LOC115621451|XP_030370964.1|SLEB
OG0004286	LOC117139682|XP_033158056.1|DMAU	LOC115622958|XP_030372957.1|SLEB
OG0004287	LOC117140811|XP_033159804.1|DMAU	LOC115622718|XP_030372618.1|SLEB
OG0004288	LOC117142047|XP_033161810.1|DMAU	LOC115622222|XP_030371979.1|SLEB
OG0004289	LOC117139529|XP_033157782.1|DMAU	LOC115621448|XP_030370965.1|SLEB
OG0004290	LOC117135477|XP_033151583.1|DMAU	LOC115633995|XP_030387377.1|SLEB
OG0004291	LOC117137222|XP_033154466.1|DMAU	LOC115632271|XP_030385216.1|SLEB
OG0004292	LOC117141673|XP_033161157.1|DMAU	LOC115623276|XP_030373417.1|SLEB
OG0004293	LOC117141715|XP_033161219.1|DMAU	LOC115620064|XP_030369067.1|SLEB
OG0004294	LOC117140029|XP_033158651.1|DMAU	LOC115632145|XP_030385023.1|SLEB
OG0004295	LOC117139822|XP_033158347.1|DMAU	LOC115632766|XP_030385875.1|SLEB
OG0004296	LOC117140789|XP_033159775.1|DMAU	LOC115624761|XP_030375453.1|SLEB
OG0004297	LOC117136126|XP_033152719.1|DMAU	LOC115633930|XP_030387307.1|SLEB
OG0004298	LOC117135600|XP_033151837.1|DMAU	LOC115632555|XP_030385632.1|SLEB
OG0004299	LOC117138600|XP_033156673.1|DMAU	LOC115634261|XP_030387715.1|SLEB
OG0004300	LOC117137248|XP_033154500.1|DMAU	LOC115634396|XP_030387948.1|SLEB
OG0004301	LOC117141075|XP_033160264.1|DMAU	LOC115623274|XP_030373412.1|SLEB
OG0004302	LOC117138248|XP_033156092.1|DMAU	LOC115628641|XP_030380673.1|SLEB
OG0004303	LOC117135924|XP_033152383.1|DMAU	LOC115623420|XP_030373603.1|SLEB
OG0004304	LOC117137926|XP_033155567.1|DMAU	LOC115624867|XP_030375572.1|SLEB
OG0004305	LOC117135439|XP_033151499.1|DMAU	LOC115633100|XP_030386388.1|SLEB
OG0004306	LOC117136624|XP_033153504.1|DMAU	LOC115634566|XP_030388249.1|SLEB
OG0004307	LOC117135822|XP_033152222.1|DMAU	LOC115634635|XP_030388351.1|SLEB
OG0004308	LOC117135741|XP_033152077.1|DMAU	LOC115620086|XP_030369128.1|SLEB
OG0004309	LOC117141140|XP_033160364.1|DMAU	LOC115632753|XP_030385860.1|SLEB
OG0004310	LOC117137390|XP_033154697.1|DMAU	LOC115634400|XP_030387951.1|SLEB
OG0004311	LOC117140243|XP_033158936.1|DMAU	LOC115622427|XP_030372224.1|SLEB
OG0004312	LOC117138257|XP_033156110.1|DMAU	LOC115624549|XP_030375133.1|SLEB
OG0004313	LOC117135672|XP_033151957.1|DMAU	LOC115624605|XP_030375210.1|SLEB
OG0004314	LOC117138422|XP_033156419.1|DMAU	LOC115624941|XP_030375655.1|SLEB
OG0004315	LOC117136900|XP_033153907.1|DMAU	LOC115625536|XP_030376477.1|SLEB
OG0004316	LOC117138262|XP_033156117.1|DMAU	LOC115633882|XP_030387246.1|SLEB
OG0004317	LOC117136400|XP_033153186.1|DMAU	LOC115634731|XP_030388475.1|SLEB
OG0004318	LOC117138256|XP_033156108.1|DMAU	LOC115624540|XP_030375122.1|SLEB
OG0004319	LOC117137141|XP_033154333.1|DMAU	LOC115620025|XP_030368993.1|SLEB, LOC115620156|XP_030369143.1|SLEB
OG0004320	LOC117142807|XP_033162906.1|DMAU	LOC115624576|XP_030375170.1|SLEB
OG0004321	LOC117135191|XP_033151152.1|DMAU	LOC115631472|XP_030384086.1|SLEB
OG0004322	LOC117144637|XP_033165823.1|DMAU	LOC115621142|XP_030370559.1|SLEB
OG0004323	LOC117139695|XP_033158092.1|DMAU	LOC115628441|XP_030380405.1|SLEB
OG0004324	LOC117150374|XP_033173127.1|DMAU	LOC115628595|XP_030380640.1|SLEB
OG0004325	LOC117135546|XP_033151730.1|DMAU	LOC115624697|XP_030375371.1|SLEB
OG0004326	LOC117135542|XP_033151725.1|DMAU	LOC115624764|XP_030375457.1|SLEB
OG0004327	LOC117147502|XP_033170297.1|DMAU	LOC115629096|XP_030381274.1|SLEB
OG0004328	LOC117138495|XP_033156516.1|DMAU	LOC115620454|XP_030369548.1|SLEB
OG0004329	LOC117138412|XP_033156379.1|DMAU	LOC115631536|XP_030384173.1|SLEB
OG0004330	LOC117138110|XP_033155863.1|DMAU	LOC115634711|XP_030388452.1|SLEB
OG0004331	LOC117137161|XP_033154363.1|DMAU	LOC115630621|XP_030383114.1|SLEB
OG0004332	LOC117150208|XP_033172898.1|DMAU	LOC115625879|XP_030376956.1|SLEB
OG0004333	LOC117138982|XP_033156985.1|DMAU	LOC115631888|XP_030384597.1|SLEB
OG0004334	LOC117149093|XP_033172631.1|DMAU	LOC115631243|XP_030383813.1|SLEB
OG0004335	LOC117138161|XP_033155930.1|DMAU	LOC115624647|XP_030375283.1|SLEB
OG0004336	LOC117138389|XP_033156352.1|DMAU	LOC115624565|XP_030375154.1|SLEB
OG0004337	LOC117150560|XP_033173399.1|DMAU	LOC115631769|XP_030384464.1|SLEB
OG0004338	LOC117139572|XP_033157869.1|DMAU	LOC115632464|XP_030385484.1|SLEB
OG0004339	LOC117135509|XP_033151636.1|DMAU	LOC115633742|XP_030387076.1|SLEB
OG0004340	LOC117135508|XP_033151635.1|DMAU	LOC115633741|XP_030387075.1|SLEB
OG0004341	LOC117136837|XP_033153809.1|DMAU	LOC115630600|XP_030383080.1|SLEB
OG0004342	LOC117138688|XP_033156836.1|DMAU	LOC115624904|XP_030375613.1|SLEB
OG0004343	LOC117137148|XP_033154343.1|DMAU	LOC115624743|XP_030375430.1|SLEB
OG0004344	LOC117137011|XP_033154091.1|DMAU	LOC115624508|XP_030375076.1|SLEB
OG0004345	LOC117148125|XP_033171243.1|DMAU	LOC115625828|XP_030376880.1|SLEB
OG0004346	LOC117137465|XP_033154802.1|DMAU	LOC115624493|XP_030375059.1|SLEB
OG0004347	LOC117136125|XP_033152717.1|DMAU	LOC115623794|XP_030374199.1|SLEB
OG0004348	LOC117137540|XP_033154928.1|DMAU	LOC115631293|XP_030383905.1|SLEB
OG0004349	LOC117137660|XP_033155091.1|DMAU	LOC115625052|XP_030375770.1|SLEB
OG0004351	LOC117136068|XP_033152608.1|DMAU	LOC115633675|XP_030386985.1|SLEB
OG0004352	LOC117144067|XP_033164967.1|DMAU	LOC115621805|XP_030371448.1|SLEB
OG0004353	LOC117142952|XP_033163168.1|DMAU	LOC115620767|XP_030370029.1|SLEB
OG0004354	LOC117143272|XP_033163741.1|DMAU	LOC115621576|XP_030371126.1|SLEB
OG0004355	LOC117144240|XP_033165201.1|DMAU	LOC115623543|XP_030373788.1|SLEB
OG0004356	LOC117136578|XP_033153439.1|DMAU	LOC115624526|XP_030375105.1|SLEB
OG0004357	LOC117136628|XP_033153507.1|DMAU	LOC115628177|XP_030380024.1|SLEB, LOC115631111|XP_030383631.1|SLEB
OG0004358	LOC117136340|XP_033153094.1|DMAU	LOC115633856|XP_030387208.1|SLEB
OG0004359	LOC117135529|XP_033151683.1|DMAU	LOC115629288|XP_030381592.1|SLEB
OG0004360	LOC117140304|XP_033159039.1|DMAU	LOC115623273|XP_030373415.1|SLEB
OG0004361	LOC117143827|XP_033164564.1|DMAU	LOC115624054|XP_030374495.1|SLEB
OG0004362	LOC117139639|XP_033157990.1|DMAU	LOC115622730|XP_030372631.1|SLEB
OG0004363	LOC117148129|XP_033171245.1|DMAU	LOC115627064|XP_030378470.1|SLEB
OG0004364	LOC117136721|XP_033153638.1|DMAU	LOC115624722|XP_030375403.1|SLEB
OG0004365	LOC117137116|XP_033154299.1|DMAU	LOC115624285|XP_030374771.1|SLEB
OG0004366	LOC117147120|XP_033169781.1|DMAU	LOC115631160|XP_030383696.1|SLEB
OG0004367	LOC117139208|XP_033157276.1|DMAU	LOC115628168|XP_030380007.1|SLEB
OG0004368	LOC117140895|XP_033159940.1|DMAU	LOC115632470|XP_030385499.1|SLEB
OG0004369	LOC117137640|XP_033155064.1|DMAU	LOC115634177|XP_030387623.1|SLEB
OG0004370	LOC117137905|XP_033155539.1|DMAU	LOC115624967|XP_030375680.1|SLEB
OG0004371	LOC117148347|XP_033171574.1|DMAU	LOC115627236|XP_030378719.1|SLEB
OG0004372	LOC117137156|XP_033154357.1|DMAU	LOC115633546|XP_030386866.1|SLEB
OG0004373	LOC117145429|XP_033166967.1|DMAU	LOC115624656|XP_030375297.1|SLEB
OG0004374	LOC117137472|XP_033154811.1|DMAU	LOC115634519|XP_030388146.1|SLEB
OG0004375	LOC117140598|XP_033159499.1|DMAU	LOC115622625|XP_030372492.1|SLEB
OG0004376	LOC117141408|XP_033160722.1|DMAU	LOC115632490|XP_030385527.1|SLEB
OG0004377	LOC117140376|XP_033159132.1|DMAU	LOC115632287|XP_030385240.1|SLEB
OG0004378	LOC117138217|XP_033156048.1|DMAU	LOC115634026|XP_030387421.1|SLEB
OG0004379	LOC117137118|XP_033154301.1|DMAU	LOC115620048|XP_030369029.1|SLEB
OG0004380	LOC117137510|XP_033154882.1|DMAU	LOC115632224|XP_030385146.1|SLEB
OG0004381	LOC117143893|XP_033164688.1|DMAU	LOC115620204|XP_030369199.1|SLEB
OG0004382	LOC117137686|XP_033155146.1|DMAU	LOC115628145|XP_030379976.1|SLEB
OG0004383	LOC117136373|XP_033153154.1|DMAU	LOC115621111|XP_030370516.1|SLEB
OG0004384	LOC117136379|XP_033153161.1|DMAU	LOC115634814|XP_030388591.1|SLEB
OG0004385	LOC117136440|XP_033153247.1|DMAU	LOC115626914|XP_030378284.1|SLEB, LOC115624765|XP_030375458.1|SLEB
OG0004386	LOC117137643|XP_033155068.1|DMAU	LOC115634334|XP_030387850.1|SLEB
OG0004387	LOC117139276|XP_033157393.1|DMAU	LOC115624884|XP_030375590.1|SLEB
OG0004389	LOC117139142|XP_033157184.1|DMAU	LOC115622656|XP_030372526.1|SLEB
OG0004390	LOC117140453|XP_033159274.1|DMAU	LOC115620063|XP_030369066.1|SLEB
OG0004391	LOC117138052|XP_033155759.1|DMAU	LOC115634112|XP_030387530.1|SLEB
OG0004392	LOC117141034|XP_033160207.1|DMAU	LOC115633959|XP_030387337.1|SLEB
OG0004393	LOC117136611|XP_033153489.1|DMAU	LOC115627668|XP_030379281.1|SLEB
OG0004394	LOC117136395|XP_033153180.1|DMAU	LOC115620052|XP_030369041.1|SLEB
OG0004395	LOC117136675|XP_033153570.1|DMAU	LOC115634571|XP_030388255.1|SLEB
OG0004396	LOC117135896|XP_033152334.1|DMAU	LOC115632830|XP_030385948.1|SLEB
OG0004397	LOC117138138|XP_033155903.1|DMAU	LOC115629402|XP_030381720.1|SLEB
OG0004398	LOC117138141|XP_033155906.1|DMAU	LOC115622339|XP_030372110.1|SLEB
OG0004399	LOC117136461|XP_033153280.1|DMAU	LOC115633838|XP_030387189.1|SLEB
OG0004400	LOC117142215|XP_033161941.1|DMAU	LOC115623350|XP_030373494.1|SLEB
OG0004402	LOC117136712|XP_033153626.1|DMAU	LOC115623551|XP_030373802.1|SLEB
OG0004403	LOC117138344|XP_033156275.1|DMAU	LOC115625667|XP_030376666.1|SLEB
OG0004404	LOC117136359|XP_033153120.1|DMAU	LOC115624684|XP_030375346.1|SLEB
OG0004405	LOC117141538|XP_033160924.1|DMAU	LOC115622576|XP_030372414.1|SLEB
OG0004406	LOC117139544|XP_033157820.1|DMAU	LOC115622570|XP_030372405.1|SLEB
OG0004407	LOC117137395|XP_033154707.1|DMAU	LOC115633855|XP_030387207.1|SLEB
OG0004408	LOC117139999|XP_033158597.1|DMAU	LOC115622233|XP_030371990.1|SLEB
OG0004409	LOC117146256|XP_033168098.1|DMAU	LOC115627795|XP_030379481.1|SLEB
OG0004410	LOC117135418|XP_033151461.1|DMAU	LOC115624593|XP_030375191.1|SLEB
OG0004411	LOC117140482|XP_033159323.1|DMAU	LOC115634192|XP_030387640.1|SLEB, LOC115624778|XP_030375470.1|SLEB
OG0004412	LOC117140479|XP_033159320.1|DMAU	LOC115624777|XP_030375469.1|SLEB
OG0004413	LOC117136719|XP_033153635.1|DMAU	LOC115625903|XP_030376996.1|SLEB
OG0004414	LOC117138455|XP_033156473.1|DMAU	LOC115632141|XP_030385021.1|SLEB
OG0004415	LOC117135886|XP_033152324.1|DMAU	LOC115634028|XP_030387424.1|SLEB
OG0004416	LOC117136433|XP_033153237.1|DMAU	LOC115628181|XP_030380028.1|SLEB
OG0004417	LOC117142594|XP_033162560.1|DMAU	LOC115621285|XP_030370748.1|SLEB
OG0004418	LOC117137270|XP_033154524.1|DMAU	LOC115632937|XP_030386095.1|SLEB
OG0004419	LOC117138342|XP_033156272.1|DMAU	LOC115634451|XP_030388023.1|SLEB
OG0004420	LOC117137722|XP_033155186.1|DMAU	LOC115620160|XP_030369149.1|SLEB, LOC115633932|XP_030387308.1|SLEB
OG0004421	LOC117141264|XP_033160524.1|DMAU	LOC115622775|XP_030372692.1|SLEB
OG0004422	LOC117139757|XP_033158214.1|DMAU	LOC115633007|XP_030386193.1|SLEB
OG0004423	LOC117138574|XP_033156636.1|DMAU	LOC115634689|XP_030388420.1|SLEB
OG0004424	LOC117136251|XP_033152948.1|DMAU	LOC115623191|XP_030373277.1|SLEB
OG0004425	LOC117138989|XP_033156951.1|DMAU	LOC115633638|XP_030386936.1|SLEB
OG0004426	LOC117139210|XP_033157278.1|DMAU	LOC115633864|XP_030387219.1|SLEB
OG0004427	LOC117139083|XP_033157090.1|DMAU	LOC115634505|XP_030388131.1|SLEB
OG0004428	LOC117142674|XP_033162699.1|DMAU	LOC115625235|XP_030376080.1|SLEB
OG0004429	LOC117143817|XP_033164557.1|DMAU	LOC115628558|XP_030380579.1|SLEB
OG0004430	LOC117141803|XP_033161339.1|DMAU	LOC115632143|XP_030385019.1|SLEB
OG0004431	LOC117144089|XP_033164995.1|DMAU	LOC115620564|XP_030369713.1|SLEB
OG0004432	LOC117144086|XP_033164991.1|DMAU	LOC115620563|XP_030369711.1|SLEB
OG0004433	LOC117139100|XP_033157122.1|DMAU	LOC115624915|XP_030375624.1|SLEB
OG0004434	LOC117138140|XP_033155905.1|DMAU	LOC115622993|XP_030373014.1|SLEB
OG0004435	LOC117135423|XP_033151468.1|DMAU	LOC115624619|XP_030375229.1|SLEB
OG0004436	LOC117138040|XP_033155741.1|DMAU	LOC115634590|XP_030388279.1|SLEB
OG0004437	LOC117138690|XP_033156839.1|DMAU	LOC115634594|XP_030388287.1|SLEB
OG0004438	LOC117136376|XP_033153157.1|DMAU	LOC115624757|XP_030375449.1|SLEB
OG0004439	LOC117138666|XP_033156795.1|DMAU	LOC115625761|XP_030376784.1|SLEB
OG0004440	LOC117135591|XP_033151817.1|DMAU	LOC115624597|XP_030375197.1|SLEB
OG0004441	LOC117136122|XP_033152718.1|DMAU	LOC115631592|XP_030384253.1|SLEB
OG0004442	LOC117136794|XP_033153741.1|DMAU	LOC115625447|XP_030376358.1|SLEB
OG0004443	LOC117140389|XP_033159147.1|DMAU	LOC115632435|XP_030385438.1|SLEB
OG0004444	LOC117137907|XP_033155543.1|DMAU	LOC115634819|XP_030388597.1|SLEB
OG0004445	LOC117136185|XP_033152820.1|DMAU	LOC115633985|XP_030387368.1|SLEB
OG0004446	LOC117142320|XP_033162118.1|DMAU	LOC115621196|XP_030370635.1|SLEB
OG0004447	LOC117142684|XP_033162719.1|DMAU	LOC115624790|XP_030375493.1|SLEB
OG0004448	LOC117137491|XP_033154861.1|DMAU	LOC115633993|XP_030387375.1|SLEB
OG0004449	LOC117140335|XP_033159073.1|DMAU	LOC115622186|XP_030371936.1|SLEB
OG0004450	LOC117138215|XP_033156046.1|DMAU	LOC115629431|XP_030381750.1|SLEB
OG0004451	LOC117136428|XP_033153232.1|DMAU	LOC115625203|XP_030376034.1|SLEB
OG0004452	LOC117137934|XP_033155579.1|DMAU	LOC115634219|XP_030387669.1|SLEB
OG0004453	LOC117138402|XP_033156371.1|DMAU	LOC115622976|XP_030372991.1|SLEB
OG0004454	LOC117142247|XP_033161991.1|DMAU	LOC115623500|XP_030373737.1|SLEB
OG0004455	LOC117140085|XP_033158729.1|DMAU	LOC115622619|XP_030372480.1|SLEB
OG0004456	LOC117148658|XP_033172059.1|DMAU	LOC115629847|XP_030382287.1|SLEB
OG0004457	LOC117140192|XP_033158862.1|DMAU	LOC115622996|XP_030373015.1|SLEB
OG0004458	LOC117140571|XP_033159461.1|DMAU	LOC115622413|XP_030372207.1|SLEB
OG0004459	LOC117141906|XP_033161509.1|DMAU	LOC115622815|XP_030372742.1|SLEB
OG0004460	LOC117141444|XP_033160789.1|DMAU	LOC115632393|XP_030385383.1|SLEB
OG0004461	LOC117140919|XP_033160001.1|DMAU	LOC115624854|XP_030375559.1|SLEB, LOC115624525|XP_030375104.1|SLEB
OG0004462	LOC117138983|XP_033156943.1|DMAU	LOC115634705|XP_030388445.1|SLEB
OG0004463	LOC117139171|XP_033157221.1|DMAU	LOC115632223|XP_030385141.1|SLEB
OG0004464	LOC117138986|XP_033156947.1|DMAU	LOC115622574|XP_030372412.1|SLEB
OG0004465	LOC117139555|XP_033157840.1|DMAU	LOC115624739|XP_030375426.1|SLEB
OG0004466	LOC117141280|XP_033160541.1|DMAU	LOC115634363|XP_030387885.1|SLEB
OG0004467	LOC117141521|XP_033160903.1|DMAU	LOC115633017|XP_030386200.1|SLEB
OG0004468	LOC117139415|XP_033157583.1|DMAU	LOC115632495|XP_030385532.1|SLEB
OG0004469	LOC117140670|XP_033159608.1|DMAU	LOC115626369|XP_030377584.1|SLEB, LOC115624651|XP_030375287.1|SLEB
OG0004470	LOC117140050|XP_033158681.1|DMAU	LOC115630463|XP_030382891.1|SLEB
OG0004471	LOC117144101|XP_033165009.1|DMAU	LOC115620552|XP_030369696.1|SLEB
OG0004472	LOC117136166|XP_033152798.1|DMAU	LOC115634793|XP_030388560.1|SLEB
OG0004473	LOC117137556|XP_033154947.1|DMAU	LOC115634562|XP_030388246.1|SLEB
OG0004474	LOC117137578|XP_033154975.1|DMAU	LOC115632611|XP_030385702.1|SLEB
OG0004475	LOC117145426|XP_033166964.1|DMAU	LOC115624869|XP_030375573.1|SLEB
OG0004476	LOC117143681|XP_033164360.1|DMAU	LOC115628568|XP_030380591.1|SLEB
OG0004477	LOC117136852|XP_033153842.1|DMAU	LOC115634730|XP_030388474.1|SLEB
OG0004478	LOC117137547|XP_033154934.1|DMAU	LOC115634344|XP_030387863.1|SLEB
OG0004479	LOC117137213|XP_033154459.1|DMAU	LOC115620085|XP_030369127.1|SLEB
OG0004480	LOC117147489|XP_033170276.1|DMAU	LOC115633430|XP_030386750.1|SLEB
OG0004481	LOC117138404|XP_033156373.1|DMAU	LOC115633082|XP_030386321.1|SLEB
OG0004482	LOC117143877|XP_033164653.1|DMAU	LOC115620275|XP_030369308.1|SLEB
OG0004483	LOC117135578|XP_033151793.1|DMAU	LOC115622909|XP_030372895.1|SLEB
OG0004484	LOC117144790|XP_033166050.1|DMAU	LOC115623928|XP_030374347.1|SLEB
OG0004485	LOC117146426|XP_033168520.1|DMAU	LOC115627929|XP_030379682.1|SLEB
OG0004486	LOC117137186|XP_033154400.1|DMAU	LOC115628296|XP_030380204.1|SLEB, LOC115624534|XP_030375118.1|SLEB
OG0004487	LOC117142039|XP_033161800.1|DMAU	LOC115632260|XP_030385192.1|SLEB
OG0004489	LOC117139273|XP_033157388.1|DMAU	LOC115628251|XP_030380127.1|SLEB
OG0004490	LOC117137560|XP_033154954.1|DMAU	LOC115633979|XP_030387360.1|SLEB
OG0004491	LOC117150550|XP_033173375.1|DMAU	LOC115626091|XP_030377204.1|SLEB
OG0004492	LOC117139536|XP_033157800.1|DMAU	LOC115621470|XP_030370993.1|SLEB
OG0004494	LOC117142840|XP_033162964.1|DMAU	LOC115624044|XP_030374482.1|SLEB
OG0004495	LOC117145276|XP_033166755.1|DMAU	LOC115620752|XP_030370006.1|SLEB
OG0004496	LOC117136526|XP_033153362.1|DMAU, LOC117137858|XP_033155463.1|DMAU	LOC115634778|XP_030388539.1|SLEB
OG0004497	LOC117137341|XP_033154627.1|DMAU	LOC115630721|XP_030383238.1|SLEB
OG0004498	LOC117142892|XP_033163060.1|DMAU, LOC117144213|XP_033165154.1|DMAU	LOC115624946|XP_030375657.1|SLEB
OG0004499	LOC117136108|XP_033152697.1|DMAU, LOC117136110|XP_033152700.1|DMAU	LOC115620152|XP_030369142.1|SLEB
