Orthogroup	DMAU.longest_only	BCOP.longest_only
OG0003753	LOC117141927|XP_033161550.1|DMAU	LOC119084971|XP_037051018.1|BCOP
OG0003754	LOC117141925|XP_033161545.1|DMAU	LOC119081210|XP_037045825.1|BCOP
OG0003755	LOC117141850|XP_033161415.1|DMAU	LOC119080702|XP_037045056.1|BCOP
OG0003756	LOC117136989|XP_033154054.1|DMAU	LOC119073981|XP_037035786.1|BCOP
OG0003757	LOC117137497|XP_033154866.1|DMAU	LOC119079616|XP_037043507.1|BCOP
OG0003758	LOC117135747|XP_033152088.1|DMAU	LOC119083608|XP_037049242.1|BCOP
OG0003759	LOC117141912|XP_033161523.1|DMAU	LOC119073249|XP_037034492.1|BCOP
OG0003760	LOC117136284|XP_033153010.1|DMAU	LOC119081043|XP_037045643.1|BCOP
OG0003761	LOC117142081|XP_033161854.1|DMAU	LOC119073258|XP_037034526.1|BCOP
OG0003762	LOC117142082|XP_033161855.1|DMAU	LOC119080427|XP_037044674.1|BCOP
OG0003763	LOC117140970|XP_033160092.1|DMAU	LOC119085718|XP_037052065.1|BCOP
OG0003764	LOC117139506|XP_033157747.1|DMAU	LOC119073807|XP_037035467.1|BCOP
OG0003765	LOC117142508|XP_033162440.1|DMAU	LOC119083718|XP_037049410.1|BCOP
OG0003766	LOC117146503|XP_033168649.1|DMAU	LOC119066567|XP_037025009.1|BCOP, LOC119066702|XP_037025195.1|BCOP
OG0003767	LOC117136087|XP_033152652.1|DMAU	LOC119067110|XP_037025772.1|BCOP
OG0003768	LOC117137266|XP_033154520.1|DMAU	LOC119073375|XP_037034694.1|BCOP
OG0003769	LOC117135730|XP_033152065.1|DMAU	LOC119079481|XP_037043320.1|BCOP
OG0003770	LOC117146331|XP_033168318.1|DMAU	LOC119079467|XP_037043292.1|BCOP
OG0003771	LOC117139614|XP_033157957.1|DMAU	LOC119076409|XP_037039041.1|BCOP
OG0003772	LOC117140915|XP_033159991.1|DMAU	LOC119080516|XP_037044820.1|BCOP
OG0003773	LOC117137372|XP_033154665.1|DMAU	LOC119074008|XP_037035836.1|BCOP
OG0003774	LOC117136063|XP_033152603.1|DMAU	LOC119073936|XP_037035702.1|BCOP
OG0003775	LOC117148267|XP_033171470.1|DMAU	LOC119081406|XP_037046195.1|BCOP
OG0003776	LOC117138046|XP_033155752.1|DMAU	LOC119073884|XP_037035660.1|BCOP
OG0003777	LOC117136250|XP_033152947.1|DMAU	LOC119073634|XP_037035122.1|BCOP, LOC119075462|XP_037037801.1|BCOP
OG0003778	LOC117137120|XP_033154304.1|DMAU	LOC119073640|XP_037035128.1|BCOP, LOC119072196|XP_037033263.1|BCOP, LOC119079682|XP_037043634.1|BCOP, LOC119083988|XP_037049696.1|BCOP
OG0003779	LOC117138349|XP_033156284.1|DMAU	LOC119080590|XP_037044878.1|BCOP
OG0003780	LOC117137892|XP_033155516.1|DMAU	LOC119074594|XP_037036731.1|BCOP
OG0003781	LOC117146255|XP_033168090.1|DMAU	LOC119080944|XP_037045467.1|BCOP
OG0003782	LOC117147890|XP_033170871.1|DMAU	LOC119076436|XP_037039081.1|BCOP
OG0003783	LOC117145942|XP_033167711.1|DMAU	LOC119070338|XP_037030521.1|BCOP, LOC119079028|XP_037042704.1|BCOP
OG0003784	LOC117138153|XP_033155922.1|DMAU	LOC119073399|XP_037034724.1|BCOP
OG0003785	LOC117137285|XP_033154547.1|DMAU	LOC119073553|XP_037035004.1|BCOP
OG0003786	LOC117138400|XP_033156367.1|DMAU	LOC119083385|XP_037048994.1|BCOP, LOC119082163|XP_037047466.1|BCOP
OG0003787	LOC117138403|XP_033156372.1|DMAU	LOC119083217|XP_037048779.1|BCOP, LOC119082177|XP_037047486.1|BCOP, LOC119083383|XP_037048991.1|BCOP
OG0003788	LOC117138122|XP_033155874.1|DMAU	LOC119084812|XP_037050779.1|BCOP
OG0003789	LOC117138204|XP_033156025.1|DMAU	LOC119079981|XP_037044027.1|BCOP
OG0003790	LOC117140599|XP_033159500.1|DMAU	LOC119081478|XP_037046371.1|BCOP
OG0003791	LOC117144242|XP_033165207.1|DMAU	LOC119073072|XP_037034274.1|BCOP, LOC119082164|XP_037047467.1|BCOP
OG0003792	LOC117137611|XP_033155028.1|DMAU	LOC119085213|XP_037051419.1|BCOP
OG0003793	LOC117137500|XP_033154872.1|DMAU	LOC119080053|XP_037044154.1|BCOP
OG0003794	LOC117135961|XP_033152449.1|DMAU	LOC119084547|XP_037050455.1|BCOP, LOC119083961|XP_037049663.1|BCOP, LOC119082953|XP_037048496.1|BCOP
OG0003795	LOC117141807|XP_033161349.1|DMAU	LOC119073496|XP_037034902.1|BCOP
OG0003796	LOC117145621|XP_033167231.1|DMAU	LOC119084951|XP_037050991.1|BCOP
OG0003797	LOC117145767|XP_033167433.1|DMAU	LOC119070823|XP_037031218.1|BCOP
OG0003798	LOC117137003|XP_033154080.1|DMAU	LOC119073279|XP_037034557.1|BCOP
OG0003799	LOC117138198|XP_033156017.1|DMAU	LOC119073272|XP_037034550.1|BCOP
OG0003800	LOC117144247|XP_033165624.1|DMAU	LOC119070805|XP_037031180.1|BCOP
OG0003801	LOC117150624|XP_033173485.1|DMAU	LOC119083153|XP_037048694.1|BCOP
OG0003802	LOC117135287|XP_033151347.1|DMAU	LOC119075293|XP_037037600.1|BCOP
OG0003803	LOC117145626|XP_033167235.1|DMAU	LOC119066948|XP_037025563.1|BCOP
OG0003804	LOC117135139|XP_033151086.1|DMAU	LOC119066039|XP_037024152.1|BCOP
OG0003805	LOC117150636|XP_033173505.1|DMAU	LOC119085180|XP_037051383.1|BCOP
OG0003806	LOC117136302|XP_033153039.1|DMAU	LOC119070911|XP_037031336.1|BCOP
OG0003807	LOC117136360|XP_033153126.1|DMAU	LOC119077159|XP_037040244.1|BCOP
OG0003808	LOC117139687|XP_033158064.1|DMAU	LOC119084845|XP_037050847.1|BCOP
OG0003809	LOC117148017|XP_033171076.1|DMAU	LOC119074006|XP_037035835.1|BCOP
OG0003810	LOC117136330|XP_033153075.1|DMAU	LOC119076188|XP_037038755.1|BCOP
OG0003811	LOC117136638|XP_033153520.1|DMAU	LOC119070969|XP_037031436.1|BCOP
OG0003812	LOC117150430|XP_033173203.1|DMAU	LOC119074140|XP_037036031.1|BCOP, LOC119066325|XP_037024612.1|BCOP
OG0003813	LOC117135299|XP_033151366.1|DMAU	LOC119070915|XP_037031344.1|BCOP
OG0003814	LOC117150801|XP_033173750.1|DMAU	LOC119066746|XP_037025266.1|BCOP
OG0003815	LOC117142639|XP_033162634.1|DMAU	LOC119066366|XP_037024680.1|BCOP
OG0003816	LOC117135265|XP_033151312.1|DMAU	LOC119070892|XP_037031312.1|BCOP
OG0003817	LOC117144172|XP_033165109.1|DMAU	LOC119070797|XP_037031173.1|BCOP
OG0003818	LOC117135253|XP_033151290.1|DMAU	LOC119077006|XP_037040011.1|BCOP
OG0003819	LOC117135469|XP_033151560.1|DMAU	LOC119077017|XP_037040024.1|BCOP
OG0003820	LOC117146014|XP_033167829.1|DMAU	LOC119073506|XP_037034917.1|BCOP
OG0003821	LOC117135500|XP_033151613.1|DMAU	LOC119081767|XP_037046856.1|BCOP
OG0003822	LOC117142638|XP_033162636.1|DMAU	LOC119078871|XP_037042481.1|BCOP
OG0003823	LOC117143716|XP_033164409.1|DMAU	LOC119066744|XP_037025262.1|BCOP
OG0003824	LOC117150469|XP_033173256.1|DMAU	LOC119085885|XP_037052296.1|BCOP
OG0003825	LOC117147845|XP_033170805.1|DMAU	LOC119077097|XP_037040149.1|BCOP
OG0003826	LOC117150703|XP_033173606.1|DMAU	LOC119081923|XP_037047071.1|BCOP
OG0003827	LOC117142221|XP_033161955.1|DMAU	LOC119081936|XP_037047087.1|BCOP
OG0003828	LOC117136190|XP_033152870.1|DMAU	LOC119081938|XP_037047089.1|BCOP
OG0003829	LOC117148526|XP_033171834.1|DMAU	LOC119081939|XP_037047095.1|BCOP
OG0003830	LOC117150230|XP_033172916.1|DMAU	LOC119076988|XP_037039988.1|BCOP
OG0003831	LOC117144299|XP_033165296.1|DMAU	LOC119069427|XP_037029378.1|BCOP
OG0003832	LOC117141135|XP_033160355.1|DMAU	LOC119075662|XP_037038066.1|BCOP
OG0003833	LOC117144769|XP_033166027.1|DMAU	LOC119077002|XP_037040005.1|BCOP
OG0003834	LOC117137249|XP_033154505.1|DMAU	LOC119066264|XP_037024513.1|BCOP
OG0003835	LOC117145774|XP_033167445.1|DMAU	LOC119079855|XP_037043820.1|BCOP
OG0003836	LOC117135251|XP_033151286.1|DMAU	LOC119084582|XP_037050527.1|BCOP
OG0003837	LOC117135250|XP_033151285.1|DMAU	LOC119084583|XP_037050528.1|BCOP
OG0003838	LOC117135295|XP_033151360.1|DMAU	LOC119072928|XP_037034143.1|BCOP, LOC119072907|XP_037034123.1|BCOP
OG0003839	LOC117150956|XP_033174026.1|DMAU	LOC119066643|XP_037025105.1|BCOP
OG0003840	LOC117137590|XP_033154991.1|DMAU	LOC119078711|XP_037042278.1|BCOP
OG0003841	LOC117135266|XP_033151317.1|DMAU	LOC119083200|XP_037048756.1|BCOP
OG0003842	LOC117150753|XP_033173684.1|DMAU	LOC119083135|XP_037048668.1|BCOP
OG0003843	LOC117140250|XP_033158947.1|DMAU	LOC119082088|XP_037047346.1|BCOP
OG0003844	LOC117150955|XP_033174024.1|DMAU	LOC119082006|XP_037047217.1|BCOP
OG0003845	LOC117149030|XP_033172600.1|DMAU	LOC119072737|XP_037033908.1|BCOP
OG0003846	LOC117139104|XP_033157132.1|DMAU	LOC119078472|XP_037041921.1|BCOP
OG0003847	LOC117150293|XP_033173003.1|DMAU	LOC119078479|XP_037041930.1|BCOP
OG0003848	LOC117144395|XP_033165421.1|DMAU	LOC119072784|XP_037033968.1|BCOP
OG0003849	LOC117137757|XP_033155262.1|DMAU	LOC119081835|XP_037046969.1|BCOP
OG0003850	LOC117140913|XP_033159984.1|DMAU	LOC119076253|XP_037038815.1|BCOP
OG0003851	LOC117137172|XP_033154378.1|DMAU	LOC119081564|XP_037046491.1|BCOP
OG0003852	LOC117150356|XP_033173109.1|DMAU	LOC119084700|XP_037050672.1|BCOP
OG0003853	LOC117137732|XP_033155199.1|DMAU	LOC119073824|XP_037035505.1|BCOP
OG0003854	LOC117135116|XP_033151024.1|DMAU	LOC119078665|XP_037042211.1|BCOP
OG0003855	LOC117135115|XP_033151023.1|DMAU	LOC119078666|XP_037042213.1|BCOP
OG0003856	LOC117150345|XP_033173084.1|DMAU	LOC119078675|XP_037042229.1|BCOP
OG0003857	LOC117144279|XP_033165276.1|DMAU	LOC119066697|XP_037025190.1|BCOP
OG0003858	LOC117146435|XP_033168535.1|DMAU	LOC119082648|XP_037048123.1|BCOP
OG0003859	LOC117150567|XP_033173409.1|DMAU	LOC119082614|XP_037048066.1|BCOP
OG0003860	LOC117136793|XP_033153740.1|DMAU	LOC119074096|XP_037035952.1|BCOP
OG0003861	LOC117136021|XP_033152533.1|DMAU	LOC119073809|XP_037035477.1|BCOP
OG0003862	LOC117136175|XP_033152812.1|DMAU	LOC119083139|XP_037048674.1|BCOP
OG0003863	LOC117147334|XP_033170083.1|DMAU	LOC119071459|XP_037032206.1|BCOP
OG0003864	LOC117147386|XP_033170150.1|DMAU	LOC119083293|XP_037048880.1|BCOP
OG0003865	LOC117144681|XP_033165895.1|DMAU	LOC119077875|XP_037041123.1|BCOP
OG0003866	LOC117150523|XP_033173334.1|DMAU	LOC119082061|XP_037047290.1|BCOP
OG0003867	LOC117150517|XP_033173324.1|DMAU	LOC119084675|XP_037050648.1|BCOP
OG0003868	LOC117140102|XP_033158752.1|DMAU	LOC119082757|XP_037048237.1|BCOP
OG0003869	LOC117151062|XP_033174185.1|DMAU	LOC119078531|XP_037041992.1|BCOP
OG0003870	LOC117150865|XP_033173874.1|DMAU	LOC119085311|XP_037051573.1|BCOP
OG0003871	LOC117144139|XP_033165060.1|DMAU	LOC119075698|XP_037038120.1|BCOP
OG0003872	LOC117135590|XP_033151815.1|DMAU	LOC119071270|XP_037032030.1|BCOP
OG0003873	LOC117149192|XP_033172646.1|DMAU	LOC119082605|XP_037048062.1|BCOP
OG0003874	LOC117136963|XP_033154020.1|DMAU	LOC119077850|XP_037041071.1|BCOP
OG0003875	LOC117135492|XP_033151608.1|DMAU	LOC119072830|XP_037034031.1|BCOP
OG0003876	LOC117148167|XP_033171328.1|DMAU	LOC119070954|XP_037031405.1|BCOP
OG0003877	LOC117138364|XP_033156325.1|DMAU	LOC119066446|XP_037024840.1|BCOP
OG0003878	LOC117145421|XP_033166960.1|DMAU	LOC119078449|XP_037041872.1|BCOP
OG0003879	LOC117141195|XP_033160437.1|DMAU	LOC119079705|XP_037043659.1|BCOP
OG0003880	LOC117139677|XP_033158047.1|DMAU	LOC119073539|XP_037034981.1|BCOP
OG0003881	LOC117136061|XP_033152601.1|DMAU	LOC119081656|XP_037046633.1|BCOP
OG0003882	LOC117136676|XP_033153571.1|DMAU	LOC119075791|XP_037038257.1|BCOP
OG0003883	LOC117148335|XP_033171561.1|DMAU	LOC119076747|XP_037039591.1|BCOP
OG0003884	LOC117137196|XP_033154419.1|DMAU	LOC119066364|XP_037024678.1|BCOP
OG0003885	LOC117135337|XP_033151429.1|DMAU	LOC119072088|XP_037033142.1|BCOP
OG0003886	LOC117135334|XP_033151426.1|DMAU	LOC119072077|XP_037033123.1|BCOP
OG0003887	LOC117135273|XP_033151331.1|DMAU	LOC119083203|XP_037048763.1|BCOP
OG0003888	LOC117142449|XP_033162309.1|DMAU	LOC119070293|XP_037030453.1|BCOP
OG0003889	LOC117150919|XP_033173969.1|DMAU	LOC119075609|XP_037037980.1|BCOP
OG0003890	LOC117140260|XP_033158956.1|DMAU	LOC119083156|XP_037048697.1|BCOP
OG0003891	LOC117143613|XP_033164262.1|DMAU	LOC119066284|XP_037024547.1|BCOP
OG0003892	LOC117141828|XP_033161372.1|DMAU	LOC119076980|XP_037039977.1|BCOP
OG0003893	LOC117147430|XP_033170205.1|DMAU	LOC119066376|XP_037024697.1|BCOP
OG0003894	LOC117148425|XP_033171691.1|DMAU	LOC119072761|XP_037033951.1|BCOP
OG0003895	LOC117138173|XP_033155950.1|DMAU	LOC119081612|XP_037046552.1|BCOP
OG0003896	LOC117137229|XP_033154478.1|DMAU	LOC119081416|XP_037046209.1|BCOP
OG0003897	LOC117138367|XP_033156324.1|DMAU	LOC119084549|XP_037050459.1|BCOP
OG0003898	LOC117135197|XP_033151163.1|DMAU	LOC119068891|XP_037028653.1|BCOP
OG0003899	LOC117150658|XP_033173536.1|DMAU	LOC119078495|XP_037041941.1|BCOP
OG0003900	LOC117135245|XP_033151280.1|DMAU	LOC119070741|XP_037031100.1|BCOP
OG0003901	LOC117144313|XP_033165319.1|DMAU	LOC119070884|XP_037031301.1|BCOP
OG0003902	LOC117137334|XP_033154620.1|DMAU	LOC119070880|XP_037031294.1|BCOP
OG0003903	LOC117135148|XP_033151097.1|DMAU	LOC119078704|XP_037042267.1|BCOP
OG0003904	LOC117135146|XP_033151096.1|DMAU	LOC119078703|XP_037042266.1|BCOP
OG0003905	LOC117144409|XP_033165441.1|DMAU	LOC119072246|XP_037033321.1|BCOP
OG0003906	LOC117138625|XP_033156727.1|DMAU	LOC119079653|XP_037043592.1|BCOP
OG0003907	LOC117148290|XP_033171505.1|DMAU	LOC119076982|XP_037039980.1|BCOP
OG0003908	LOC117145326|XP_033166820.1|DMAU	LOC119066273|XP_037024526.1|BCOP
OG0003909	LOC117136708|XP_033153618.1|DMAU	LOC119081424|XP_037046233.1|BCOP
OG0003910	LOC117145396|XP_033166922.1|DMAU	LOC119081452|XP_037046286.1|BCOP, LOC119085123|XP_037051283.1|BCOP
OG0003911	LOC117150730|XP_033173647.1|DMAU	LOC119078557|XP_037042020.1|BCOP
OG0003912	LOC117140698|XP_033159656.1|DMAU	LOC119080018|XP_037044091.1|BCOP
OG0003913	LOC117139891|XP_033158464.1|DMAU	LOC119085142|XP_037051316.1|BCOP
OG0003914	LOC117150610|XP_033173469.1|DMAU	LOC119068025|XP_037027282.1|BCOP
OG0003915	LOC117147971|XP_033171011.1|DMAU	LOC119078017|XP_037041303.1|BCOP
OG0003916	LOC117149976|XP_033172761.1|DMAU	LOC119074708|XP_037036890.1|BCOP
OG0003917	LOC117140186|XP_033158855.1|DMAU	LOC119080230|XP_037044371.1|BCOP
OG0003918	LOC117139996|XP_033158638.1|DMAU	LOC119067285|XP_037026065.1|BCOP
OG0003919	LOC117139660|XP_033158020.1|DMAU	LOC119076379|XP_037038992.1|BCOP
OG0003920	LOC117135986|XP_033152492.1|DMAU	LOC119079597|XP_037043486.1|BCOP
OG0003921	LOC117143038|XP_033163363.1|DMAU	LOC119085177|XP_037051380.1|BCOP
OG0003922	LOC117149648|XP_033172703.1|DMAU	LOC119085206|XP_037051412.1|BCOP
OG0003923	LOC117146246|XP_033168069.1|DMAU	LOC119080498|XP_037044792.1|BCOP
OG0003924	LOC117138028|XP_033155727.1|DMAU	LOC119068735|XP_037028327.1|BCOP
OG0003925	LOC117139219|XP_033157308.1|DMAU	LOC119077072|XP_037040110.1|BCOP
OG0003926	LOC117150754|XP_033173681.1|DMAU	LOC119072550|XP_037033681.1|BCOP
OG0003927	LOC117150283|XP_033172995.1|DMAU	LOC119085160|XP_037051350.1|BCOP
OG0003928	LOC117150966|XP_033174037.1|DMAU	LOC119085411|XP_037051715.1|BCOP
OG0003929	LOC117139920|XP_033158497.1|DMAU	LOC119076323|XP_037038890.1|BCOP
OG0003930	LOC117150604|XP_033173452.1|DMAU	LOC119077022|XP_037040033.1|BCOP
OG0003931	LOC117146363|XP_033168408.1|DMAU	LOC119084097|XP_037049833.1|BCOP
OG0003932	LOC117137057|XP_033154162.1|DMAU	LOC119083649|XP_037049317.1|BCOP
OG0003933	LOC117150279|XP_033172985.1|DMAU	LOC119085267|XP_037051514.1|BCOP
OG0003934	LOC117135330|XP_033151421.1|DMAU	LOC119078558|XP_037042021.1|BCOP
OG0003935	LOC117137731|XP_033155198.1|DMAU	LOC119079977|XP_037044012.1|BCOP
OG0003936	LOC117137743|XP_033155217.1|DMAU	LOC119081568|XP_037046494.1|BCOP
OG0003937	LOC117138271|XP_033156130.1|DMAU	LOC119079963|XP_037043972.1|BCOP
OG0003938	LOC117139225|XP_033157320.1|DMAU	LOC119066188|XP_037024388.1|BCOP
OG0003939	LOC117150388|XP_033173141.1|DMAU	LOC119085404|XP_037051705.1|BCOP
OG0003940	LOC117139020|XP_033157010.1|DMAU	LOC119075344|XP_037037669.1|BCOP
OG0003941	LOC117139320|XP_033157458.1|DMAU	LOC119068886|XP_037028648.1|BCOP, LOC119068887|XP_037028649.1|BCOP
OG0003942	LOC117150330|XP_033173065.1|DMAU	LOC119085251|XP_037051482.1|BCOP
OG0003943	LOC117151037|XP_033174145.1|DMAU	LOC119068434|XP_037027899.1|BCOP
OG0003944	LOC117150400|XP_033173155.1|DMAU	LOC119078552|XP_037042018.1|BCOP
OG0003945	LOC117138496|XP_033156517.1|DMAU	LOC119079394|XP_037043177.1|BCOP
OG0003946	LOC117150325|XP_033173054.1|DMAU	LOC119078689|XP_037042240.1|BCOP
OG0003947	LOC117147994|XP_033171043.1|DMAU	LOC119075314|XP_037037628.1|BCOP
OG0003948	LOC117148901|XP_033172503.1|DMAU	LOC119085977|XP_037052435.1|BCOP
OG0003949	LOC117141225|XP_033160478.1|DMAU	LOC119075409|XP_037037749.1|BCOP
OG0003950	LOC117147666|XP_033170535.1|DMAU	LOC119078927|XP_037042564.1|BCOP
OG0003951	LOC117150422|XP_033173186.1|DMAU	LOC119078924|XP_037042555.1|BCOP
OG0003952	LOC117141741|XP_033161256.1|DMAU	LOC119076315|XP_037038878.1|BCOP
OG0003953	LOC117150778|XP_033173717.1|DMAU	LOC119066356|XP_037024668.1|BCOP
OG0003954	LOC117140232|XP_033158922.1|DMAU	LOC119066357|XP_037024669.1|BCOP
OG0003956	LOC117135297|XP_033151362.1|DMAU	LOC119083245|XP_037048801.1|BCOP
OG0003957	LOC117139522|XP_033157774.1|DMAU	LOC119083013|XP_037048545.1|BCOP
OG0003958	LOC117146643|XP_033168868.1|DMAU	LOC119069614|XP_037029601.1|BCOP
OG0003959	LOC117136035|XP_033152549.1|DMAU	LOC119078441|XP_037041858.1|BCOP
OG0003960	LOC117147915|XP_033170924.1|DMAU	LOC119082261|XP_037047615.1|BCOP
OG0003961	LOC117150683|XP_033173583.1|DMAU	LOC119069464|XP_037029412.1|BCOP, LOC119076374|XP_037038985.1|BCOP
OG0003962	LOC117143369|XP_033163939.1|DMAU	LOC119078763|XP_037042366.1|BCOP
OG0003963	LOC117137483|XP_033154857.1|DMAU	LOC119066309|XP_037024590.1|BCOP
OG0003964	LOC117150227|XP_033172914.1|DMAU	LOC119074490|XP_037036535.1|BCOP, LOC119085834|XP_037052231.1|BCOP
OG0003965	LOC117150863|XP_033173873.1|DMAU	LOC119083257|XP_037048833.1|BCOP, LOC119084641|XP_037050603.1|BCOP
OG0003966	LOC117136551|XP_033153395.1|DMAU	LOC119072629|XP_037033767.1|BCOP
OG0003967	LOC117138413|XP_033156385.1|DMAU	LOC119081316|XP_037045985.1|BCOP
OG0003968	LOC117138680|XP_033156825.1|DMAU	LOC119081307|XP_037045963.1|BCOP
OG0003969	LOC117137889|XP_033155512.1|DMAU	LOC119081403|XP_037046190.1|BCOP
OG0003970	LOC117150466|XP_033173253.1|DMAU	LOC119066251|XP_037024472.1|BCOP
OG0003971	LOC117149556|XP_033172687.1|DMAU	LOC119071550|XP_037032366.1|BCOP
OG0003972	LOC117142018|XP_033161773.1|DMAU	LOC119085029|XP_037051114.1|BCOP
OG0003973	LOC117137501|XP_033154873.1|DMAU	LOC119081613|XP_037046554.1|BCOP
OG0003974	LOC117136625|XP_033153505.1|DMAU	LOC119075643|XP_037038025.1|BCOP
OG0003975	LOC117135642|XP_033151951.1|DMAU	LOC119084610|XP_037050568.1|BCOP
OG0003976	LOC117145812|XP_033167508.1|DMAU	LOC119066371|XP_037024691.1|BCOP
OG0003977	LOC117150231|XP_033172917.1|DMAU	LOC119066375|XP_037024696.1|BCOP
OG0003978	LOC117140984|XP_033160125.1|DMAU	LOC119085406|XP_037051707.1|BCOP, LOC119085407|XP_037051709.1|BCOP
OG0003979	LOC117146516|XP_033168716.1|DMAU	LOC119082686|XP_037048154.1|BCOP
OG0003980	LOC117142699|XP_033162747.1|DMAU	LOC119079922|XP_037043916.1|BCOP
OG0003981	LOC117135179|XP_033151136.1|DMAU	LOC119066759|XP_037025290.1|BCOP
OG0003982	LOC117150416|XP_033173175.1|DMAU	LOC119066367|XP_037024681.1|BCOP
OG0003983	LOC117144631|XP_033165820.1|DMAU	LOC119066368|XP_037024687.1|BCOP
OG0003984	LOC117150734|XP_033173662.1|DMAU	LOC119071554|XP_037032372.1|BCOP
OG0003985	LOC117135227|XP_033151237.1|DMAU	LOC119072242|XP_037033313.1|BCOP
OG0003986	LOC117141449|XP_033160797.1|DMAU	LOC119075596|XP_037037961.1|BCOP
OG0003987	LOC117148635|XP_033172031.1|DMAU	LOC119075595|XP_037037960.1|BCOP
OG0003988	LOC117140009|XP_033158618.1|DMAU	LOC119076322|XP_037038889.1|BCOP
OG0003989	LOC117138196|XP_033156013.1|DMAU	LOC119066692|XP_037025180.1|BCOP
OG0003990	LOC117136489|XP_033153322.1|DMAU	LOC119070894|XP_037031315.1|BCOP
OG0003991	LOC117138291|XP_033156165.1|DMAU	LOC119085907|XP_037052346.1|BCOP
OG0003992	LOC117142419|XP_033162270.1|DMAU	LOC119072929|XP_037034145.1|BCOP
OG0003993	LOC117142677|XP_033162710.1|DMAU	LOC119072918|XP_037034132.1|BCOP
OG0003995	LOC117137027|XP_033154124.1|DMAU	LOC119073326|XP_037034613.1|BCOP
OG0003996	LOC117136779|XP_033153720.1|DMAU	LOC119078122|XP_037041475.1|BCOP
OG0003997	LOC117150815|XP_033173770.1|DMAU	LOC119082234|XP_037047586.1|BCOP
OG0003998	LOC117136631|XP_033153509.1|DMAU	LOC119071458|XP_037032205.1|BCOP
OG0003999	LOC117147043|XP_033169683.1|DMAU	LOC119071462|XP_037032214.1|BCOP
OG0004000	LOC117148203|XP_033171378.1|DMAU	LOC119081529|XP_037046424.1|BCOP
OG0004001	LOC117135484|XP_033151594.1|DMAU	LOC119081397|XP_037046179.1|BCOP
OG0004002	LOC117146561|XP_033168753.1|DMAU	LOC119076351|XP_037038943.1|BCOP
OG0004003	LOC117135834|XP_033152282.1|DMAU	LOC119084566|XP_037050478.1|BCOP
OG0004004	LOC117135109|XP_033151020.1|DMAU	LOC119077125|XP_037040194.1|BCOP
OG0004005	LOC117143310|XP_033163869.1|DMAU	LOC119077149|XP_037040228.1|BCOP, LOC119071689|XP_037032571.1|BCOP
OG0004006	LOC117143083|XP_033163452.1|DMAU	LOC119076229|XP_037038786.1|BCOP
OG0004007	LOC117151064|XP_033174188.1|DMAU	LOC119070759|XP_037031128.1|BCOP, LOC119071283|XP_037032049.1|BCOP
OG0004008	LOC117142015|XP_033161764.1|DMAU	LOC119070748|XP_037031107.1|BCOP
OG0004009	LOC117147711|XP_033170603.1|DMAU	LOC119072703|XP_037033870.1|BCOP
OG0004010	LOC117140259|XP_033158960.1|DMAU	LOC119076260|XP_037038822.1|BCOP
OG0004011	LOC117150912|XP_033173955.1|DMAU	LOC119071580|XP_037032419.1|BCOP
OG0004012	LOC117143440|XP_033164039.1|DMAU	LOC119069583|XP_037029566.1|BCOP
OG0004013	LOC117148501|XP_033171797.1|DMAU	LOC119072569|XP_037033704.1|BCOP
OG0004014	LOC117142019|XP_033161775.1|DMAU	LOC119081954|XP_037047144.1|BCOP
OG0004015	LOC117135145|XP_033151094.1|DMAU	LOC119082600|XP_037048049.1|BCOP
OG0004016	LOC117140091|XP_033158741.1|DMAU	LOC119066281|XP_037024542.1|BCOP
OG0004017	LOC117146854|XP_033169318.1|DMAU	LOC119078863|XP_037042469.1|BCOP
OG0004018	LOC117135835|XP_033152237.1|DMAU	LOC119078860|XP_037042466.1|BCOP
OG0004019	LOC117143046|XP_033163386.1|DMAU	LOC119078810|XP_037042409.1|BCOP
OG0004021	LOC117135309|XP_033151395.1|DMAU	LOC119082574|XP_037047993.1|BCOP
OG0004022	LOC117142358|XP_033162214.1|DMAU	LOC119067494|XP_037026396.1|BCOP
OG0004023	LOC117137408|XP_033154723.1|DMAU	LOC119077118|XP_037040183.1|BCOP
OG0004024	LOC117150645|XP_033173512.1|DMAU	LOC119082579|XP_037048000.1|BCOP
OG0004025	LOC117150218|XP_033172908.1|DMAU	LOC119066710|XP_037025208.1|BCOP
OG0004026	LOC117141622|XP_033161037.1|DMAU	LOC119076306|XP_037038867.1|BCOP
OG0004027	LOC117138660|XP_033156784.1|DMAU	LOC119077012|XP_037040020.1|BCOP
OG0004028	LOC117150579|XP_033173422.1|DMAU	LOC119084886|XP_037050928.1|BCOP, LOC119084894|XP_037050939.1|BCOP
OG0004029	LOC117150578|XP_033173421.1|DMAU	LOC119082632|XP_037048093.1|BCOP, LOC119082634|XP_037048097.1|BCOP
OG0004030	LOC117135742|XP_033152081.1|DMAU	LOC119080055|XP_037044156.1|BCOP
OG0004031	LOC117141084|XP_033160291.1|DMAU	LOC119085905|XP_037052343.1|BCOP
OG0004032	LOC117150652|XP_033173524.1|DMAU	LOC119066084|XP_037024247.1|BCOP
OG0004033	LOC117135268|XP_033151320.1|DMAU	LOC119079038|XP_037042720.1|BCOP
OG0004034	LOC117135252|XP_033151288.1|DMAU	LOC119066146|XP_037024336.1|BCOP
OG0004035	LOC117139254|XP_033157365.1|DMAU	LOC119066767|XP_037025302.1|BCOP
