Orthogroup	DMAU.longest_only	DSUP.longest_only
OG0005980	LOC117136431|XP_033153236.1|DMAU	LOC119549300|XP_037713187.1|DSUP
OG0005981	LOC117148237|XP_033171427.1|DMAU	LOC119558256|XP_037727514.1|DSUP
OG0005982	LOC117137080|XP_033154200.1|DMAU	LOC119551412|XP_037716679.1|DSUP
OG0005983	LOC117147570|XP_033170406.1|DMAU	LOC119558042|XP_037727119.1|DSUP
OG0005984	LOC117146879|XP_033169362.1|DMAU	LOC119556352|XP_037724384.1|DSUP
OG0005985	LOC117148439|XP_033171703.1|DMAU	LOC119556693|XP_037725017.1|DSUP
OG0005986	LOC117148419|XP_033171678.1|DMAU	LOC119556593|XP_037724829.1|DSUP
OG0005987	LOC117146885|XP_033169372.1|DMAU	LOC119562452|XP_037731567.1|DSUP, LOC119556326|XP_037724342.1|DSUP
OG0005988	LOC117137685|XP_033155145.1|DMAU	LOC119551449|XP_037716720.1|DSUP
OG0005989	LOC117135626|XP_033151885.1|DMAU	LOC119559398|XP_037728388.1|DSUP
OG0005990	LOC117138401|XP_033156370.1|DMAU	LOC119549749|XP_037713919.1|DSUP
OG0005991	LOC117137396|XP_033154708.1|DMAU	LOC119551384|XP_037716634.1|DSUP
OG0005992	LOC117141723|XP_033161231.1|DMAU	LOC119553210|XP_037719395.1|DSUP
OG0005993	LOC117141724|XP_033161233.1|DMAU	LOC119553211|XP_037719396.1|DSUP
OG0005994	LOC117141718|XP_033161224.1|DMAU	LOC119555656|XP_037723165.1|DSUP
OG0005995	LOC117141096|XP_033160303.1|DMAU	LOC119555008|XP_037722079.1|DSUP
OG0005996	LOC117141208|XP_033160453.1|DMAU	LOC119553610|XP_037719996.1|DSUP
OG0005997	LOC117136510|XP_033153344.1|DMAU	LOC119550575|XP_037715294.1|DSUP
OG0005998	LOC117141787|XP_033161312.1|DMAU	LOC119553403|XP_037719703.1|DSUP
OG0005999	LOC117140734|XP_033159703.1|DMAU	LOC119554934|XP_037721972.1|DSUP
OG0006000	LOC117137904|XP_033155534.1|DMAU	LOC119549689|XP_037713833.1|DSUP
OG0006001	LOC117140020|XP_033158642.1|DMAU	LOC119553540|XP_037719905.1|DSUP
OG0006002	LOC117136381|XP_033153163.1|DMAU	LOC119551673|XP_037717053.1|DSUP
OG0006003	LOC117140528|XP_033159403.1|DMAU	LOC119553318|XP_037719575.1|DSUP
OG0006004	LOC117144490|XP_033165566.1|DMAU	LOC119560383|XP_037729729.1|DSUP
OG0006005	LOC117138331|XP_033156258.1|DMAU	LOC119551531|XP_037716845.1|DSUP
OG0006006	LOC117135789|XP_033152172.1|DMAU	LOC119549425|XP_037713435.1|DSUP
OG0006007	LOC117136881|XP_033153876.1|DMAU	LOC119559467|XP_037728505.1|DSUP
OG0006008	LOC117137393|XP_033155111.1|DMAU	LOC119546598|XP_037708953.1|DSUP
OG0006009	LOC117138988|XP_033156950.1|DMAU	LOC119555432|XP_037722729.1|DSUP
OG0006010	LOC117142048|XP_033161812.1|DMAU	LOC119555646|XP_037723122.1|DSUP
OG0006011	LOC117141771|XP_033161293.1|DMAU	LOC119555275|XP_037722506.1|DSUP
OG0006012	LOC117141324|XP_033160610.1|DMAU	LOC119555338|XP_037722601.1|DSUP
OG0006013	LOC117138504|XP_033156527.1|DMAU	LOC119552106|XP_037717819.1|DSUP
OG0006014	LOC117138987|XP_033156949.1|DMAU	LOC119553187|XP_037719362.1|DSUP
OG0006015	LOC117138221|XP_033156057.1|DMAU	LOC119549423|XP_037713430.1|DSUP
OG0006016	LOC117137392|XP_033154701.1|DMAU	LOC119551958|XP_037717580.1|DSUP
OG0006017	LOC117137690|XP_033155150.1|DMAU	LOC119551355|XP_037716603.1|DSUP
OG0006018	LOC117138548|XP_033156595.1|DMAU	LOC119549410|XP_037713400.1|DSUP
OG0006019	LOC117136222|XP_033152888.1|DMAU	LOC119551199|XP_037716329.1|DSUP
OG0006020	LOC117139209|XP_033157277.1|DMAU	LOC119552860|XP_037718673.1|DSUP
OG0006021	LOC117141734|XP_033161242.1|DMAU	LOC119555336|XP_037722599.1|DSUP
OG0006022	LOC117144190|XP_033165133.1|DMAU	LOC119547353|XP_037710095.1|DSUP
OG0006023	LOC117143430|XP_033164027.1|DMAU	LOC119553142|XP_037719282.1|DSUP
OG0006024	LOC117146522|XP_033168678.1|DMAU	LOC119556356|XP_037724392.1|DSUP
OG0006025	LOC117138616|XP_033156715.1|DMAU	LOC119551948|XP_037717566.1|DSUP
OG0006026	LOC117144015|XP_033164861.1|DMAU	LOC119563380|XP_037732659.1|DSUP
OG0006027	LOC117138500|XP_033156520.1|DMAU	LOC119549127|XP_037712821.1|DSUP
OG0006028	LOC117137165|XP_033154368.1|DMAU	LOC119551559|XP_037716883.1|DSUP
OG0006029	LOC117137397|XP_033154709.1|DMAU	LOC119549071|XP_037712706.1|DSUP
OG0006030	LOC117146021|XP_033167843.1|DMAU	LOC119563289|XP_037732544.1|DSUP
OG0006031	LOC117136914|XP_033153939.1|DMAU	LOC119551306|XP_037716529.1|DSUP
OG0006032	LOC117147280|XP_033170010.1|DMAU	LOC119555908|XP_037723527.1|DSUP
OG0006033	LOC117137691|XP_033155152.1|DMAU	LOC119550181|XP_037714646.1|DSUP
OG0006034	LOC117143433|XP_033164031.1|DMAU	LOC119551830|XP_037717330.1|DSUP
OG0006035	LOC117142532|XP_033162469.1|DMAU	LOC119545746|XP_037707496.1|DSUP
OG0006036	LOC117139382|XP_033157535.1|DMAU	LOC119547376|XP_037710128.1|DSUP
OG0006037	LOC117135931|XP_033152395.1|DMAU	LOC119549606|XP_037713705.1|DSUP
OG0006038	LOC117142736|XP_033162797.1|DMAU	LOC119560763|XP_037730312.1|DSUP
OG0006039	LOC117136728|XP_033153649.1|DMAU	LOC119559430|XP_037728456.1|DSUP
OG0006040	LOC117136280|XP_033153004.1|DMAU	LOC119559460|XP_037728494.1|DSUP
OG0006041	LOC117147967|XP_033171008.1|DMAU	LOC119557749|XP_037726563.1|DSUP
OG0006042	LOC117138188|XP_033155978.1|DMAU	LOC119552150|XP_037717876.1|DSUP
OG0006043	LOC117140602|XP_033159504.1|DMAU	LOC119554165|XP_037720882.1|DSUP
OG0006044	LOC117146456|XP_033168576.1|DMAU	LOC119556040|XP_037723756.1|DSUP
OG0006045	LOC117137507|XP_033154878.1|DMAU	LOC119559381|XP_037728365.1|DSUP
OG0006046	LOC117136054|XP_033152590.1|DMAU	LOC119550297|XP_037714819.1|DSUP
OG0006047	LOC117140719|XP_033159675.1|DMAU	LOC119554511|XP_037721381.1|DSUP
OG0006048	LOC117141323|XP_033160609.1|DMAU	LOC119554703|XP_037721635.1|DSUP
OG0006049	LOC117146797|XP_033169228.1|DMAU	LOC119557885|XP_037726815.1|DSUP
OG0006050	LOC117142378|XP_033162198.1|DMAU	LOC119548525|XP_037711748.1|DSUP
OG0006051	LOC117147803|XP_033170745.1|DMAU	LOC119557306|XP_037725944.1|DSUP
OG0006052	LOC117136404|XP_033153191.1|DMAU	LOC119549727|XP_037713896.1|DSUP
OG0006053	LOC117139526|XP_033157779.1|DMAU	LOC119554530|XP_037721408.1|DSUP
OG0006054	LOC117146282|XP_033168177.1|DMAU	LOC119547262|XP_037710008.1|DSUP
OG0006055	LOC117145167|XP_033166606.1|DMAU	LOC119560346|XP_037729670.1|DSUP
OG0006056	LOC117138190|XP_033155986.1|DMAU	LOC119551873|XP_037717395.1|DSUP
OG0006057	LOC117139654|XP_033158006.1|DMAU	LOC119553919|XP_037720530.1|DSUP
OG0006058	LOC117143124|XP_033163504.1|DMAU	LOC119559911|XP_037729016.1|DSUP
OG0006059	LOC117139238|XP_033157336.1|DMAU	LOC119553681|XP_037720158.1|DSUP
OG0006060	LOC117139239|XP_033157339.1|DMAU	LOC119553684|XP_037720162.1|DSUP
OG0006061	LOC117146639|XP_033168862.1|DMAU	LOC119558058|XP_037727136.1|DSUP
OG0006062	LOC117143220|XP_033163659.1|DMAU	LOC119550453|XP_037715062.1|DSUP
OG0006063	LOC117150382|XP_033173136.1|DMAU	LOC119548547|XP_037711769.1|DSUP
OG0006064	LOC117138442|XP_033156444.1|DMAU	LOC119549095|XP_037712753.1|DSUP
OG0006065	LOC117141990|XP_033161720.1|DMAU	LOC119554156|XP_037720872.1|DSUP
OG0006066	LOC117137335|XP_033154616.1|DMAU	LOC119549302|XP_037713189.1|DSUP
OG0006067	LOC117138542|XP_033156576.1|DMAU	LOC119551861|XP_037717367.1|DSUP
OG0006068	LOC117148824|XP_033172363.1|DMAU	LOC119558080|XP_037727189.1|DSUP
OG0006069	LOC117140683|XP_033159630.1|DMAU	LOC119555515|XP_037722863.1|DSUP
OG0006070	LOC117141286|XP_033160547.1|DMAU	LOC119554994|XP_037722061.1|DSUP
OG0006071	LOC117144234|XP_033165193.1|DMAU	LOC119559451|XP_037728485.1|DSUP
OG0006072	LOC117141998|XP_033161737.1|DMAU	LOC119553128|XP_037719249.1|DSUP
OG0006073	LOC117141129|XP_033160346.1|DMAU	LOC119554991|XP_037722057.1|DSUP
OG0006074	LOC117148528|XP_033171832.1|DMAU	LOC119558217|XP_037727455.1|DSUP
OG0006075	LOC117147332|XP_033170077.1|DMAU	LOC119556505|XP_037724694.1|DSUP
OG0006076	LOC117136758|XP_033153685.1|DMAU	LOC119551840|XP_037717338.1|DSUP
OG0006077	LOC117139990|XP_033158589.1|DMAU	LOC119553580|XP_037719956.1|DSUP
OG0006078	LOC117139403|XP_033157562.1|DMAU	LOC119553617|XP_037720011.1|DSUP
OG0006079	LOC117139635|XP_033157985.1|DMAU	LOC119554056|XP_037720725.1|DSUP
OG0006080	LOC117139082|XP_033157089.1|DMAU	LOC119555450|XP_037722753.1|DSUP
OG0006081	LOC117136457|XP_033153274.1|DMAU	LOC119549768|XP_037713953.1|DSUP
OG0006082	LOC117137575|XP_033154972.1|DMAU	LOC119551579|XP_037716909.1|DSUP
OG0006083	LOC117141937|XP_033161568.1|DMAU	LOC119554977|XP_037722034.1|DSUP
OG0006084	LOC117140215|XP_033158895.1|DMAU	LOC119555458|XP_037722787.1|DSUP
OG0006085	LOC117140454|XP_033159276.1|DMAU	LOC119553950|XP_037720572.1|DSUP
OG0006086	LOC117139706|XP_033158111.1|DMAU	LOC119554363|XP_037721159.1|DSUP
OG0006087	LOC117136847|XP_033153831.1|DMAU	LOC119551132|XP_037716246.1|DSUP
OG0006088	LOC117140964|XP_033160078.1|DMAU	LOC119555518|XP_037722871.1|DSUP
OG0006089	LOC117148096|XP_033171200.1|DMAU	LOC119556644|XP_037724904.1|DSUP
OG0006090	LOC117139615|XP_033157959.1|DMAU	LOC119552967|XP_037718902.1|DSUP
OG0006091	LOC117141531|XP_033160912.1|DMAU	LOC119552570|XP_037718122.1|DSUP
OG0006092	LOC117147321|XP_033170063.1|DMAU	LOC119556349|XP_037724380.1|DSUP
OG0006093	LOC117138261|XP_033156116.1|DMAU	LOC119551154|XP_037716276.1|DSUP
OG0006094	LOC117139110|XP_033157138.1|DMAU	LOC119553665|XP_037720104.1|DSUP
OG0006095	LOC117138152|XP_033155921.1|DMAU	LOC119549250|XP_037713084.1|DSUP
OG0006096	LOC117136130|XP_033152724.1|DMAU	LOC119552190|XP_037717968.1|DSUP
OG0006097	LOC117141736|XP_033161245.1|DMAU	LOC119553383|XP_037719663.1|DSUP
OG0006098	LOC117135172|XP_033151129.1|DMAU	LOC119548747|XP_037712192.1|DSUP
OG0006099	LOC117138289|XP_033156158.1|DMAU	LOC119551666|XP_037717046.1|DSUP
OG0006100	LOC117137627|XP_033155049.1|DMAU	LOC119550172|XP_037714634.1|DSUP
OG0006101	LOC117141939|XP_033161582.1|DMAU	LOC119546791|XP_037709281.1|DSUP
OG0006102	LOC117138526|XP_033156555.1|DMAU	LOC119551029|XP_037716017.1|DSUP
OG0006103	LOC117148791|XP_033172294.1|DMAU	LOC119558306|XP_037727636.1|DSUP
OG0006104	LOC117146972|XP_033169532.1|DMAU	LOC119557764|XP_037726588.1|DSUP
OG0006105	LOC117146965|XP_033169524.1|DMAU	LOC119557353|XP_037726017.1|DSUP
OG0006106	LOC117140577|XP_033159470.1|DMAU	LOC119553597|XP_037719979.1|DSUP
OG0006107	LOC117137113|XP_033154296.1|DMAU	LOC119550489|XP_037715105.1|DSUP
OG0006108	LOC117148552|XP_033171877.1|DMAU	LOC119557412|XP_037726089.1|DSUP
OG0006109	LOC117140547|XP_033159432.1|DMAU	LOC119552848|XP_037718646.1|DSUP
OG0006110	LOC117139187|XP_033157245.1|DMAU	LOC119555506|XP_037722853.1|DSUP
OG0006111	LOC117135756|XP_033152103.1|DMAU	LOC119549509|XP_037713549.1|DSUP
OG0006112	LOC117138457|XP_033156475.1|DMAU	LOC119550015|XP_037714366.1|DSUP
OG0006113	LOC117140992|XP_033160133.1|DMAU	LOC119554149|XP_037720865.1|DSUP
OG0006114	LOC117145731|XP_033167382.1|DMAU	LOC119557192|XP_037725773.1|DSUP
OG0006115	LOC117137280|XP_033154542.1|DMAU	LOC119551248|XP_037716419.1|DSUP
OG0006116	LOC117136272|XP_033152992.1|DMAU	LOC119551795|XP_037717270.1|DSUP
OG0006117	LOC117138249|XP_033156095.1|DMAU	LOC119549265|XP_037713101.1|DSUP
OG0006118	LOC117135813|XP_033152209.1|DMAU	LOC119551994|XP_037717642.1|DSUP
OG0006119	LOC117135497|XP_033151610.1|DMAU	LOC119559456|XP_037728487.1|DSUP
OG0006120	LOC117135650|XP_033151925.1|DMAU	LOC119551875|XP_037717397.1|DSUP
OG0006121	LOC117139152|XP_033157201.1|DMAU	LOC119552765|XP_037718498.1|DSUP
OG0006122	LOC117146301|XP_033168224.1|DMAU	LOC119563078|XP_037732235.1|DSUP
OG0006123	LOC117137645|XP_033155071.1|DMAU	LOC119551269|XP_037716457.1|DSUP
OG0006124	LOC117145686|XP_033167319.1|DMAU	LOC119558243|XP_037727498.1|DSUP
OG0006125	LOC117139492|XP_033157705.1|DMAU	LOC119553679|XP_037720153.1|DSUP
OG0006126	LOC117141669|XP_033161154.1|DMAU	LOC119553431|XP_037719743.1|DSUP
OG0006127	LOC117139381|XP_033157530.1|DMAU	LOC119553380|XP_037719661.1|DSUP
OG0006128	LOC117139955|XP_033158538.1|DMAU	LOC119554601|XP_037721517.1|DSUP
OG0006129	LOC117139163|XP_033157213.1|DMAU	LOC119553518|XP_037719869.1|DSUP
OG0006130	LOC117141860|XP_033161431.1|DMAU	LOC119553710|XP_037720218.1|DSUP
OG0006131	LOC117142125|XP_033161912.1|DMAU	LOC119554259|XP_037721029.1|DSUP
OG0006132	LOC117140668|XP_033159607.1|DMAU	LOC119554694|XP_037721623.1|DSUP
OG0006133	LOC117141861|XP_033161432.1|DMAU	LOC119553711|XP_037720219.1|DSUP
OG0006134	LOC117141785|XP_033161309.1|DMAU	LOC119552775|XP_037718512.1|DSUP
OG0006135	LOC117139099|XP_033157118.1|DMAU	LOC119552514|XP_037718059.1|DSUP
OG0006136	LOC117139494|XP_033157710.1|DMAU	LOC119553685|XP_037720166.1|DSUP
OG0006137	LOC117141405|XP_033160719.1|DMAU	LOC119553976|XP_037720611.1|DSUP
OG0006138	LOC117137350|XP_033154640.1|DMAU	LOC119550334|XP_037714879.1|DSUP
OG0006139	LOC117138200|XP_033156019.1|DMAU	LOC119549983|XP_037714314.1|DSUP
OG0006140	LOC117136899|XP_033153904.1|DMAU	LOC119549617|XP_037713717.1|DSUP
OG0006141	LOC117136967|XP_033154027.1|DMAU	LOC119549435|XP_037713456.1|DSUP
OG0006142	LOC117139227|XP_033157318.1|DMAU	LOC119552838|XP_037718627.1|DSUP
OG0006143	LOC117140651|XP_033159581.1|DMAU	LOC119553933|XP_037720550.1|DSUP
OG0006144	LOC117141103|XP_033160316.1|DMAU	LOC119554189|XP_037720913.1|DSUP
OG0006145	LOC117141782|XP_033161305.1|DMAU	LOC119553555|XP_037719924.1|DSUP
OG0006146	LOC117150823|XP_033173780.1|DMAU	LOC119548861|XP_037712416.1|DSUP
OG0006147	LOC117144502|XP_033165582.1|DMAU	LOC119563241|XP_037732474.1|DSUP
OG0006148	LOC117141757|XP_033161271.1|DMAU	LOC119552620|XP_037718213.1|DSUP
OG0006149	LOC117141752|XP_033161265.1|DMAU	LOC119554326|XP_037721119.1|DSUP
OG0006150	LOC117141749|XP_033161263.1|DMAU	LOC119554324|XP_037721117.1|DSUP
OG0006151	LOC117150390|XP_033173182.1|DMAU	LOC119546247|XP_037708327.1|DSUP
OG0006152	LOC117143632|XP_033164299.1|DMAU	LOC119556139|XP_037723966.1|DSUP
OG0006153	LOC117137387|XP_033154694.1|DMAU	LOC119551699|XP_037717095.1|DSUP
OG0006154	LOC117145903|XP_033167644.1|DMAU	LOC119552946|XP_037718851.1|DSUP
OG0006155	LOC117144590|XP_033165759.1|DMAU	LOC119562922|XP_037732000.1|DSUP
OG0006156	LOC117142258|XP_033162011.1|DMAU	LOC119546851|XP_037709380.1|DSUP
OG0006157	LOC117138123|XP_033155875.1|DMAU	LOC119551834|XP_037717332.1|DSUP
OG0006158	LOC117140632|XP_033159547.1|DMAU	LOC119554483|XP_037721337.1|DSUP
OG0006159	LOC117135501|XP_033151614.1|DMAU	LOC119550105|XP_037714513.1|DSUP
OG0006160	LOC117138121|XP_033155873.1|DMAU	LOC119551668|XP_037717049.1|DSUP
OG0006161	LOC117135686|XP_033151979.1|DMAU	LOC119552159|XP_037717902.1|DSUP
OG0006162	LOC117146281|XP_033168172.1|DMAU	LOC119558188|XP_037727436.1|DSUP
OG0006163	LOC117137887|XP_033155508.1|DMAU	LOC119550633|XP_037715396.1|DSUP
OG0006165	LOC117141402|XP_033160715.1|DMAU	LOC119553416|XP_037719721.1|DSUP
OG0006166	LOC117142242|XP_033161989.1|DMAU	LOC119548574|XP_037711819.1|DSUP
OG0006167	LOC117136748|XP_033153671.1|DMAU	LOC119551560|XP_037716886.1|DSUP
OG0006168	LOC117146918|XP_033169436.1|DMAU	LOC119556847|XP_037725246.1|DSUP
OG0006169	LOC117148107|XP_033171216.1|DMAU	LOC119558018|XP_037727058.1|DSUP
OG0006170	LOC117137961|XP_033155622.1|DMAU	LOC119551302|XP_037716525.1|DSUP
OG0006171	LOC117140430|XP_033159237.1|DMAU, LOC117145566|XP_033167161.1|DMAU	LOC119554172|XP_037720890.1|DSUP
OG0006172	LOC117139226|XP_033157317.1|DMAU	LOC119555301|XP_037722546.1|DSUP
OG0006173	LOC117150739|XP_033173664.1|DMAU	LOC119547452|XP_037710242.1|DSUP
OG0006173	LOC117143961|XP_033164789.1|DMAU	LOC119547510|XP_037710331.1|DSUP
OG0006174	LOC117141554|XP_033160951.1|DMAU, LOC117139940|XP_033158515.1|DMAU	LOC119554543|XP_037721430.1|DSUP, LOC119554757|XP_037721712.1|DSUP
OG0006175	LOC117136306|XP_033153044.1|DMAU	LOC119551349|XP_037716596.1|DSUP
OG0006176	LOC117144540|XP_033165665.1|DMAU	LOC119547642|XP_037710509.1|DSUP
OG0006177	LOC117140765|XP_033159739.1|DMAU	LOC119555303|XP_037722548.1|DSUP
OG0006178	LOC117137973|XP_033155636.1|DMAU	LOC119551769|XP_037717224.1|DSUP, LOC119562259|XP_037731363.1|DSUP
OG0006178	LOC117137971|XP_033155634.1|DMAU	LOC119562258|XP_037731361.1|DSUP, LOC119551785|XP_037717257.1|DSUP, LOC119562277|XP_037731381.1|DSUP
OG0006179	LOC117143418|XP_033164012.1|DMAU, LOC117144115|XP_033165025.1|DMAU	LOC119551337|XP_037716566.1|DSUP, LOC119560192|XP_037729484.1|DSUP
OG0006181	LOC117142393|XP_033162230.1|DMAU	LOC119559743|XP_037728729.1|DSUP
OG0006182	LOC117143147|XP_033163535.1|DMAU	LOC119563109|XP_037732280.1|DSUP
OG0006183	LOC117144231|XP_033165190.1|DMAU	LOC119560162|XP_037729447.1|DSUP
OG0006184	LOC117144351|XP_033165357.1|DMAU	LOC119560758|XP_037730307.1|DSUP
OG0006185	LOC117143277|XP_033163747.1|DMAU	LOC119555910|XP_037723533.1|DSUP
OG0006186	LOC117143167|XP_033163569.1|DMAU	LOC119560685|XP_037730186.1|DSUP
OG0006187	LOC117145207|XP_033166662.1|DMAU	LOC119554827|XP_037721832.1|DSUP
OG0006188	LOC117146535|XP_033168697.1|DMAU	LOC119558028|XP_037727087.1|DSUP
OG0006189	LOC117146536|XP_033168701.1|DMAU	LOC119558030|XP_037727092.1|DSUP
OG0006190	LOC117142316|XP_033162113.1|DMAU	LOC119563498|XP_037732866.1|DSUP
OG0006191	LOC117144899|XP_033166220.1|DMAU	LOC119547113|XP_037709754.1|DSUP
OG0006192	LOC117147345|XP_033170095.1|DMAU	LOC119556493|XP_037724680.1|DSUP
OG0006193	LOC117146795|XP_033169226.1|DMAU	LOC119556187|XP_037724058.1|DSUP
OG0006194	LOC117147624|XP_033170478.1|DMAU	LOC119556444|XP_037724606.1|DSUP
OG0006195	LOC117147853|XP_033170819.1|DMAU	LOC119556067|XP_037723808.1|DSUP
OG0006196	LOC117143489|XP_033164094.1|DMAU	LOC119560700|XP_037730215.1|DSUP
OG0006197	LOC117146294|XP_033168196.1|DMAU	LOC119562965|XP_037732072.1|DSUP
OG0006198	LOC117148944|XP_033172560.1|DMAU	LOC119557334|XP_037725984.1|DSUP
OG0006199	LOC117143745|XP_033164446.1|DMAU	LOC119546906|XP_037709464.1|DSUP
OG0006200	LOC117144741|XP_033165985.1|DMAU	LOC119563209|XP_037732433.1|DSUP
OG0006201	LOC117146717|XP_033169034.1|DMAU	LOC119558370|XP_037727811.1|DSUP
OG0006202	LOC117148022|XP_033171083.1|DMAU	LOC119558369|XP_037727809.1|DSUP
OG0006203	LOC117148742|XP_033172204.1|DMAU	LOC119555887|XP_037723477.1|DSUP
OG0006204	LOC117143381|XP_033163952.1|DMAU	LOC119563006|XP_037732123.1|DSUP
OG0006205	LOC117146863|XP_033169336.1|DMAU	LOC119556319|XP_037724334.1|DSUP
OG0006206	LOC117147761|XP_033170673.1|DMAU	LOC119557545|XP_037726246.1|DSUP
OG0006207	LOC117135110|XP_033151017.1|DMAU	LOC119548814|XP_037712335.1|DSUP
OG0006208	LOC117142095|XP_033161869.1|DMAU	LOC119552673|XP_037718310.1|DSUP
OG0006209	LOC117148694|XP_033172128.1|DMAU	LOC119556842|XP_037725241.1|DSUP
OG0006210	LOC117148804|XP_033172310.1|DMAU	LOC119557804|XP_037726636.1|DSUP
OG0006211	LOC117150307|XP_033173023.1|DMAU	LOC119548172|XP_037711213.1|DSUP
OG0006212	LOC117150303|XP_033173017.1|DMAU	LOC119548171|XP_037711211.1|DSUP
OG0006213	LOC117144071|XP_033164972.1|DMAU	LOC119560775|XP_037730328.1|DSUP
OG0006214	LOC117146700|XP_033168987.1|DMAU	LOC119556305|XP_037724315.1|DSUP
OG0006215	LOC117148565|XP_033171910.1|DMAU	LOC119556832|XP_037725218.1|DSUP
OG0006216	LOC117144163|XP_033165089.1|DMAU	LOC119559176|XP_037728168.1|DSUP
OG0006217	LOC117147617|XP_033170465.1|DMAU	LOC119557182|XP_037725724.1|DSUP
OG0006218	LOC117143603|XP_033164249.1|DMAU	LOC119546442|XP_037708645.1|DSUP
OG0006219	LOC117147894|XP_033170888.1|DMAU	LOC119556986|XP_037725443.1|DSUP
OG0006220	LOC117141105|XP_033160318.1|DMAU	LOC119554981|XP_037722041.1|DSUP
OG0006221	LOC117142924|XP_033163112.1|DMAU	LOC119563218|XP_037732443.1|DSUP
OG0006222	LOC117142925|XP_033163114.1|DMAU	LOC119552973|XP_037718919.1|DSUP
OG0006223	LOC117147275|XP_033169999.1|DMAU	LOC119556190|XP_037724061.1|DSUP
OG0006224	LOC117146864|XP_033169339.1|DMAU	LOC119558323|XP_037727663.1|DSUP
OG0006225	LOC117147762|XP_033170677.1|DMAU	LOC119557371|XP_037726038.1|DSUP
OG0006226	LOC117137801|XP_033155364.1|DMAU	LOC119550245|XP_037714747.1|DSUP
OG0006227	LOC117147357|XP_033170112.1|DMAU	LOC119557026|XP_037725494.1|DSUP
OG0006228	LOC117136410|XP_033153209.1|DMAU	LOC119549023|XP_037712624.1|DSUP
OG0006229	LOC117146266|XP_033168132.1|DMAU	LOC119557231|XP_037725879.1|DSUP
OG0006230	LOC117147716|XP_033170606.1|DMAU	LOC119555847|XP_037723404.1|DSUP
OG0006231	LOC117146753|XP_033169133.1|DMAU	LOC119558193|XP_037727402.1|DSUP
OG0006232	LOC117147757|XP_033170659.1|DMAU	LOC119556487|XP_037724670.1|DSUP
OG0006233	LOC117146861|XP_033169329.1|DMAU	LOC119556565|XP_037724789.1|DSUP
OG0006234	LOC117147829|XP_033170778.1|DMAU	LOC119557574|XP_037726298.1|DSUP
OG0006235	LOC117148844|XP_033172388.1|DMAU	LOC119556394|XP_037724498.1|DSUP
OG0006236	LOC117147999|XP_033171046.1|DMAU	LOC119562363|XP_037731454.1|DSUP, LOC119556071|XP_037723814.1|DSUP
OG0006237	LOC117148230|XP_033171414.1|DMAU	LOC119556320|XP_037724335.1|DSUP
OG0006238	LOC117147506|XP_033170301.1|DMAU	LOC119557008|XP_037725467.1|DSUP
OG0006239	LOC117148913|XP_033172523.1|DMAU	LOC119558916|XP_037728046.1|DSUP
OG0006240	LOC117145753|XP_033167409.1|DMAU	LOC119545638|XP_037707277.1|DSUP
OG0006241	LOC117147827|XP_033170777.1|DMAU	LOC119557573|XP_037726296.1|DSUP
OG0006242	LOC117148137|XP_033171255.1|DMAU	LOC119555867|XP_037723448.1|DSUP
OG0006243	LOC117144678|XP_033165892.1|DMAU	LOC119560776|XP_037730329.1|DSUP
OG0006244	LOC117144500|XP_033165577.1|DMAU	LOC119563042|XP_037732174.1|DSUP
OG0006245	LOC117142808|XP_033162907.1|DMAU	LOC119559897|XP_037728984.1|DSUP
OG0006246	LOC117148178|XP_033171337.1|DMAU	LOC119558290|XP_037727603.1|DSUP
OG0006247	LOC117136040|XP_033152567.1|DMAU	LOC119549211|XP_037712992.1|DSUP
OG0006248	LOC117144595|XP_033165766.1|DMAU	LOC119562964|XP_037732068.1|DSUP
OG0006249	LOC117138602|XP_033156697.1|DMAU	LOC119546572|XP_037708893.1|DSUP
OG0006250	LOC117146903|XP_033169403.1|DMAU	LOC119556447|XP_037724614.1|DSUP
OG0006251	LOC117144978|XP_033166336.1|DMAU	LOC119563295|XP_037732550.1|DSUP
OG0006252	LOC117144975|XP_033166331.1|DMAU	LOC119559975|XP_037729140.1|DSUP
OG0006253	LOC117148177|XP_033171336.1|DMAU	LOC119558289|XP_037727602.1|DSUP
OG0006254	LOC117143068|XP_033163420.1|DMAU	LOC119546761|XP_037709234.1|DSUP
OG0006255	LOC117143607|XP_033164250.1|DMAU	LOC119549078|XP_037712719.1|DSUP
OG0006256	LOC117146569|XP_033168760.1|DMAU	LOC119555811|XP_037723357.1|DSUP
OG0006257	LOC117148114|XP_033171224.1|DMAU	LOC119556121|XP_037723935.1|DSUP
OG0006258	LOC117148692|XP_033172127.1|DMAU	LOC119556266|XP_037724243.1|DSUP
OG0006259	LOC117143258|XP_033163720.1|DMAU	LOC119560896|XP_037730521.1|DSUP
OG0006260	LOC117148115|XP_033171226.1|DMAU	LOC119556123|XP_037723937.1|DSUP
OG0006261	LOC117138321|XP_033156249.1|DMAU	LOC119546763|XP_037709238.1|DSUP
OG0006262	LOC117147701|XP_033170580.1|DMAU	LOC119557374|XP_037726046.1|DSUP
OG0006263	LOC117147051|XP_033169692.1|DMAU	LOC119556720|XP_037725046.1|DSUP
OG0006264	LOC117146556|XP_033168745.1|DMAU	LOC119555909|XP_037723529.1|DSUP
OG0006265	LOC117135847|XP_033152255.1|DMAU	LOC119548995|XP_037712530.1|DSUP
