Orthogroup	DMAU.longest_only	DANA.longest_only
OG0005222	LOC117136816|XP_033153780.1|DMAU	LOC6497598|XP_032307783.1|DANA
OG0005223	LOC117135928|XP_033152391.1|DMAU	LOC6504338|XP_001965023.1|DANA
OG0005224	LOC117150744|XP_033173672.1|DMAU	LOC6498344|XP_032307791.1|DANA
OG0005225	LOC117136753|XP_033153681.1|DMAU	LOC6497163|XP_001962644.1|DANA
OG0005226	LOC117135511|XP_033151641.1|DMAU	LOC6497396|XP_032307331.1|DANA
OG0005227	LOC117150351|XP_033173093.1|DMAU	LOC6498139|XP_001962158.1|DANA
OG0005228	LOC117150505|XP_033173302.1|DMAU	LOC6497402|XP_032307620.1|DANA
OG0005229	LOC117150930|XP_033173983.1|DMAU	LOC6497891|XP_001961657.1|DANA
OG0005230	LOC117140588|XP_033159490.1|DMAU	LOC6497058|XP_001962836.1|DANA
OG0005231	LOC117147083|XP_033169741.1|DMAU	LOC6497676|XP_001961595.2|DANA
OG0005232	LOC117136432|XP_033153240.1|DMAU	LOC6497732|XP_032307377.1|DANA
OG0005233	LOC117150396|XP_033173150.1|DMAU	LOC6497714|XP_001961501.1|DANA
OG0005234	LOC117150629|XP_033173489.1|DMAU	LOC6497065|XP_001962820.3|DANA
OG0005235	LOC117148321|XP_033171548.1|DMAU	LOC6497883|XP_001961642.1|DANA
OG0005236	LOC117142302|XP_033162083.1|DMAU	LOC6506743|XP_001965240.1|DANA
OG0005237	LOC117150411|XP_033173173.1|DMAU	LOC6503824|XP_032311166.1|DANA
OG0005238	LOC117146609|XP_033168829.1|DMAU	LOC6503816|XP_001965244.1|DANA
OG0005239	LOC117150301|XP_033173019.1|DMAU	LOC6497432|XP_001962095.1|DANA
OG0005240	LOC117137268|XP_033154527.1|DMAU	LOC6496932|XP_032311045.1|DANA
OG0005241	LOC117135231|XP_033151241.1|DMAU	LOC6497553|XP_001961835.1|DANA
OG0005242	LOC117147952|XP_033170990.1|DMAU	LOC6498626|XP_001963182.1|DANA
OG0005243	LOC117150931|XP_033173987.1|DMAU	LOC6497639|XP_001961658.2|DANA
OG0005244	LOC117143077|XP_033163436.1|DMAU	LOC6500658|XP_001953665.1|DANA
OG0005245	LOC117142859|XP_033162998.1|DMAU	LOC6500112|XP_032305902.1|DANA
OG0005246	LOC117145939|XP_033167713.1|DMAU	LOC6507425|XP_001965374.1|DANA
OG0005247	LOC117138493|XP_033156514.1|DMAU	LOC6494699|XP_001959833.1|DANA
OG0005248	LOC117142802|XP_033162899.1|DMAU	LOC6494653|XP_001965951.3|DANA
OG0005249	LOC117144001|XP_033164846.1|DMAU	LOC6501021|XP_001954390.2|DANA
OG0005250	LOC117142637|XP_033163267.1|DMAU	LOC6497149|XP_032311015.1|DANA
OG0005251	LOC117142872|XP_033163034.1|DMAU	LOC6496940|XP_032311418.1|DANA
OG0005252	LOC117135194|XP_033151155.1|DMAU	LOC6497527|XP_032307425.1|DANA
OG0005253	LOC117150854|XP_033173836.1|DMAU	LOC6506776|XP_032311245.1|DANA
OG0005254	LOC117150468|XP_033173255.1|DMAU	LOC6497074|XP_001962804.1|DANA
OG0005255	LOC117146089|XP_033167940.1|DMAU	LOC6497073|XP_001962805.2|DANA
OG0005256	LOC117135627|XP_033151889.1|DMAU	LOC26514584|XP_014760154.1|DANA
OG0005257	LOC117149758|XP_033172710.1|DMAU	LOC6497497|XP_001961961.1|DANA
OG0005258	LOC117144784|XP_033166047.1|DMAU	LOC6505387|XP_001964874.1|DANA
OG0005259	LOC117137884|XP_033155509.1|DMAU	LOC6498224|XP_001962332.2|DANA
OG0005260	LOC117137910|XP_033155549.1|DMAU	LOC6497318|XP_001962333.1|DANA
OG0005261	LOC117145843|XP_033167582.1|DMAU	LOC6496920|XP_001963140.1|DANA
OG0005262	LOC117137210|XP_033154460.1|DMAU	LOC6497213|XP_001962547.1|DANA
OG0005263	LOC117150275|XP_033172975.1|DMAU	LOC6498433|XP_001962810.1|DANA
OG0005264	LOC117144742|XP_033165986.1|DMAU	LOC6501383|XP_001955121.2|DANA
OG0005265	LOC117136383|XP_033153208.1|DMAU	LOC6497069|XP_032310880.1|DANA
OG0005266	LOC117135241|XP_033151274.1|DMAU	LOC6497735|XP_001961458.1|DANA
OG0005267	LOC117141052|XP_033160233.1|DMAU	LOC6503293|XP_001967566.1|DANA
OG0005268	LOC117141046|XP_033160222.1|DMAU	LOC6503297|XP_001967565.1|DANA
OG0005269	LOC117144434|XP_033165476.1|DMAU	LOC6496722|XP_032309171.1|DANA
OG0005270	LOC117149598|XP_033172693.1|DMAU	LOC6497943|XP_001961767.1|DANA
OG0005271	LOC117135247|XP_033151283.1|DMAU	LOC6497512|XP_001961930.1|DANA
OG0005272	LOC117135249|XP_033151284.1|DMAU	LOC6498032|XP_001961932.1|DANA
OG0005273	LOC117139655|XP_033158049.1|DMAU	LOC6498033|XP_001961939.1|DANA
OG0005274	LOC117139643|XP_033157997.1|DMAU	LOC6497582|XP_001961770.1|DANA
OG0005275	LOC117136160|XP_033152778.1|DMAU	LOC6496955|XP_032310987.1|DANA
OG0005276	LOC117150987|XP_033174080.1|DMAU	LOC6498059|XP_001961992.1|DANA
OG0005277	LOC117150981|XP_033174064.1|DMAU	LOC6497471|XP_001962006.2|DANA
OG0005278	LOC117137170|XP_033154374.1|DMAU	LOC6495042|XP_001959181.1|DANA
OG0005279	LOC117135159|XP_033151110.1|DMAU	LOC6497327|XP_032307553.1|DANA
OG0005280	LOC117148850|XP_033172441.1|DMAU	LOC6497557|XP_001961823.1|DANA
OG0005281	LOC117146239|XP_033168042.1|DMAU	LOC6498316|XP_001962520.1|DANA
OG0005282	LOC117145715|XP_033167352.1|DMAU	LOC6499142|XP_001955218.1|DANA
OG0005283	LOC117142972|XP_033163211.1|DMAU	LOC6500750|XP_001953841.1|DANA
OG0005284	LOC117150371|XP_033173124.1|DMAU	LOC6497965|XP_032307732.1|DANA
OG0005285	LOC117138601|XP_033156681.1|DMAU	LOC6497565|XP_001961806.1|DANA
OG0005286	LOC117135953|XP_033152438.1|DMAU	LOC6497556|XP_032307614.1|DANA
OG0005287	LOC117146865|XP_033169346.1|DMAU	LOC6497975|XP_001961827.1|DANA
OG0005288	LOC117135304|XP_033151383.1|DMAU	LOC6498666|XP_001963277.2|DANA
OG0005289	LOC117136223|XP_033152889.1|DMAU	LOC116656186|XP_032311507.1|DANA
OG0005290	LOC117143931|XP_033164739.1|DMAU	LOC6494490|XP_001965913.1|DANA
OG0005291	LOC117144268|XP_033165299.1|DMAU	LOC6504349|XP_001965006.1|DANA
OG0005292	LOC117136257|XP_033152965.1|DMAU	LOC6505756|XP_001965008.1|DANA
OG0005293	LOC117143575|XP_033164215.1|DMAU	LOC6497167|XP_001962637.3|DANA
OG0005294	LOC117142921|XP_033163113.1|DMAU	LOC6504237|XP_001965109.1|DANA
OG0005295	LOC117143766|XP_033165172.1|DMAU	LOC6505753|XP_032311327.1|DANA
OG0005296	LOC117145433|XP_033166971.1|DMAU	LOC6499137|XP_032309931.1|DANA
OG0005297	LOC117135119|XP_033151028.1|DMAU	LOC6498338|XP_032307745.1|DANA
OG0005298	LOC117151073|XP_033174208.1|DMAU	LOC6505459|XP_001964919.1|DANA
OG0005299	LOC117142304|XP_033162082.1|DMAU	LOC6506012|XP_001964777.1|DANA
OG0005300	LOC117147331|XP_033170076.1|DMAU	LOC6503872|XP_001963754.1|DANA
OG0005301	LOC117135301|XP_033151369.1|DMAU	LOC6496982|XP_032311293.1|DANA
OG0005302	LOC117136264|XP_033152974.1|DMAU	LOC6494651|XP_001959927.1|DANA
OG0005303	LOC117148200|XP_033171375.1|DMAU	LOC6497636|XP_001961665.1|DANA
OG0005304	LOC117150246|XP_033172934.1|DMAU	LOC6506329|XP_001965153.1|DANA
OG0005305	LOC117137167|XP_033154371.1|DMAU	LOC6495600|XP_001959180.1|DANA
OG0005306	LOC117135117|XP_033151025.1|DMAU	LOC6497368|XP_001962228.1|DANA
OG0005307	LOC117142117|XP_033161907.1|DMAU	LOC6497061|XP_014761510.1|DANA
OG0005308	LOC117145614|XP_033167260.1|DMAU	LOC6496917|XP_001963144.1|DANA
OG0005309	LOC117150971|XP_033174043.1|DMAU	LOC6497002|XP_032311104.1|DANA
OG0005310	LOC117138047|XP_033155756.1|DMAU	LOC6498079|XP_014761965.1|DANA
OG0005311	LOC117135129|XP_033151050.1|DMAU	LOC6497033|XP_001962880.1|DANA
OG0005312	LOC117150260|XP_033172955.1|DMAU	LOC6498452|XP_032311296.1|DANA
OG0005313	LOC117138558|XP_033156612.1|DMAU	LOC6496952|XP_001963068.1|DANA
OG0005314	LOC117138698|XP_033156852.1|DMAU	LOC6498304|XP_001962501.1|DANA
OG0005315	LOC117139810|XP_033158333.1|DMAU	LOC6497877|XP_001961629.3|DANA
OG0005316	LOC117137171|XP_033154375.1|DMAU	LOC6495601|XP_014763364.1|DANA
OG0005317	LOC117136941|XP_033153983.1|DMAU	LOC6506962|XP_001965286.1|DANA
OG0005318	LOC117136142|XP_033152743.1|DMAU	LOC6498732|XP_001965864.3|DANA
OG0005319	LOC117139721|XP_033158140.1|DMAU	LOC6497168|XP_001962635.1|DANA
OG0005320	LOC117138409|XP_033156381.1|DMAU	LOC6497270|XP_001962426.2|DANA
OG0005321	LOC117148374|XP_033171661.1|DMAU	LOC6496878|XP_001963222.1|DANA
OG0005322	LOC117138884|XP_033156865.1|DMAU	LOC6498127|XP_001962133.1|DANA
OG0005323	LOC117135290|XP_033151355.1|DMAU	LOC6505363|XP_032311047.1|DANA
OG0005324	LOC117151075|XP_033174210.1|DMAU	LOC6505465|XP_001964926.1|DANA
OG0005325	LOC117147684|XP_033170559.1|DMAU	LOC26515103|XP_014762401.1|DANA
OG0005326	LOC117151077|XP_033174212.1|DMAU	LOC6505467|XP_001964927.1|DANA
OG0005327	LOC117150419|XP_033173179.1|DMAU	LOC6504805|XP_032311164.1|DANA
OG0005328	LOC117144185|XP_033165123.1|DMAU	LOC6500922|XP_001954168.1|DANA
OG0005329	LOC117141545|XP_033160940.1|DMAU	LOC6493009|XP_001956844.1|DANA
OG0005330	LOC117141544|XP_033160939.1|DMAU	LOC6507004|XP_001956845.1|DANA
OG0005331	LOC117150148|XP_033172845.1|DMAU	LOC6503298|XP_001967567.1|DANA
OG0005332	LOC117143119|XP_033163501.1|DMAU	LOC6497380|XP_001962202.1|DANA
OG0005333	LOC117150451|XP_033173229.1|DMAU	LOC6497019|XP_001962919.1|DANA
OG0005334	LOC117150573|XP_033173416.1|DMAU	LOC6498583|XP_001963111.1|DANA
OG0005335	LOC117138139|XP_033155904.1|DMAU	LOC26514220|XP_014763991.1|DANA
OG0005336	LOC117138260|XP_033156114.1|DMAU	LOC6494630|XP_001959981.1|DANA
OG0005337	LOC117135588|XP_033151813.1|DMAU	LOC6494208|XP_001960746.2|DANA
OG0005338	LOC117150023|XP_033172790.1|DMAU	LOC6496963|XP_001963045.2|DANA
OG0005339	LOC117150333|XP_033173071.1|DMAU	LOC6496923|XP_001963134.3|DANA
OG0005340	LOC117143913|XP_033164721.1|DMAU	LOC6498542|XP_001963029.1|DANA
OG0005341	LOC117136739|XP_033153662.1|DMAU	LOC6495422|XP_001958814.1|DANA
OG0005342	LOC117146478|XP_033168612.1|DMAU	LOC6506038|XP_001965087.1|DANA
OG0005343	LOC117137346|XP_033154633.1|DMAU	LOC6496513|XP_001961050.1|DANA
OG0005344	LOC117136697|XP_033153606.1|DMAU	LOC6495141|XP_001958970.3|DANA
OG0005345	LOC117150861|XP_033173849.1|DMAU	LOC6498509|XP_001962969.1|DANA
OG0005346	LOC117150588|XP_033173435.1|DMAU	LOC6497290|XP_032307626.1|DANA
OG0005347	LOC117141391|XP_033160701.1|DMAU	LOC6507187|XP_032311064.1|DANA
OG0005348	LOC117135220|XP_033151220.1|DMAU	LOC6496950|XP_001963076.2|DANA
OG0005349	LOC117138761|XP_033156856.1|DMAU	LOC6496953|XP_001963067.1|DANA
OG0005350	LOC117150613|XP_033173470.1|DMAU	LOC6497583|XP_001961769.1|DANA
OG0005351	LOC117141306|XP_033160582.1|DMAU	LOC6493356|XP_001957587.1|DANA
OG0005352	LOC117150646|XP_033173514.1|DMAU	LOC6498585|XP_014762190.1|DANA
OG0005353	LOC117138353|XP_033156290.1|DMAU	LOC6495131|XP_001958987.3|DANA
OG0005354	LOC117135272|XP_033151325.1|DMAU	LOC6497806|XP_032307517.1|DANA
OG0005355	LOC117135341|XP_033151431.1|DMAU	LOC6503329|XP_001965397.2|DANA
OG0005356	LOC117138002|XP_033155694.1|DMAU	LOC6507554|XP_001965395.1|DANA
OG0005357	LOC117139369|XP_033157512.1|DMAU	LOC6505498|XP_014760503.1|DANA
OG0005358	LOC117135284|XP_033151344.1|DMAU	LOC6497769|XP_001961406.1|DANA
OG0005359	LOC117135539|XP_033151709.1|DMAU	LOC6494183|XP_001960815.1|DANA
OG0005360	LOC117139073|XP_033157074.1|DMAU	LOC6493668|XP_001958191.1|DANA
OG0005361	LOC117139790|XP_033158298.1|DMAU	LOC6496892|XP_032310898.1|DANA
OG0005362	LOC117135504|XP_033151629.1|DMAU	LOC6496961|XP_001963050.1|DANA
OG0005363	LOC117148817|XP_033172357.1|DMAU	LOC6497135|XP_001962686.1|DANA
OG0005364	LOC117137231|XP_033154480.1|DMAU	LOC6495580|XP_001959136.1|DANA
OG0005365	LOC117143037|XP_033163325.1|DMAU	LOC6498166|XP_032307394.1|DANA
OG0005366	LOC117143158|XP_033163559.1|DMAU	LOC6498167|XP_001962221.2|DANA
OG0005367	LOC117143101|XP_033163476.1|DMAU	LOC6497370|XP_001962223.1|DANA
OG0005368	LOC117144504|XP_033165584.1|DMAU	LOC6499992|XP_032306527.1|DANA
OG0005369	LOC117151069|XP_033174202.1|DMAU	LOC6498679|XP_001963309.1|DANA
OG0005370	LOC117149505|XP_033172686.1|DMAU	LOC6497059|XP_001962835.2|DANA
OG0005371	LOC117150714|XP_033173620.1|DMAU	LOC6498445|XP_001962833.1|DANA
OG0005372	LOC117146054|XP_033167884.1|DMAU	LOC6505686|XP_001964457.1|DANA
OG0005373	LOC117137692|XP_033155190.1|DMAU	LOC6498653|XP_032308663.1|DANA
OG0005374	LOC117150252|XP_033172943.1|DMAU	LOC6497369|XP_001962225.1|DANA
OG0005375	LOC117150251|XP_033172942.1|DMAU	LOC6498169|XP_001962224.2|DANA
OG0005376	LOC117138793|XP_033156859.1|DMAU	LOC6503806|XP_001965245.2|DANA
OG0005377	LOC117142113|XP_033161899.1|DMAU	LOC6507605|XP_001955990.1|DANA
OG0005378	LOC117148781|XP_033172316.1|DMAU	LOC6497542|XP_001961863.3|DANA
OG0005379	LOC117150349|XP_033173095.1|DMAU	LOC6497429|XP_001962101.2|DANA
OG0005380	LOC117148033|XP_033171101.1|DMAU	LOC6497992|XP_001961852.2|DANA
OG0005381	LOC117151096|XP_033174236.1|DMAU	LOC6497634|XP_001961670.2|DANA
OG0005382	LOC117135215|XP_033151209.1|DMAU	LOC6506907|XP_014760582.1|DANA
OG0005383	LOC117141086|XP_033160293.1|DMAU	LOC6493407|XP_032310777.1|DANA
OG0005384	LOC117145855|XP_033167566.1|DMAU	LOC6499318|XP_001954881.1|DANA
OG0005385	LOC117138387|XP_033156350.1|DMAU	LOC6495522|XP_001959031.1|DANA
OG0005386	LOC117137784|XP_033155299.1|DMAU	LOC6494143|XP_014762648.1|DANA
OG0005387	LOC117146096|XP_033167959.1|DMAU	LOC6500845|XP_032305746.1|DANA
OG0005388	LOC117140193|XP_033158869.1|DMAU	LOC6498320|XP_001962532.1|DANA
OG0005389	LOC117139775|XP_033158315.1|DMAU	LOC6506002|XP_001965063.1|DANA
OG0005390	LOC117150757|XP_033173685.1|DMAU	LOC6498523|XP_001962990.1|DANA
OG0005391	LOC117150759|XP_033173687.1|DMAU	LOC6498521|XP_001962988.1|DANA
OG0005392	LOC117147014|XP_033169593.1|DMAU	LOC6497920|XP_001961713.1|DANA
OG0005393	LOC117145427|XP_033166965.1|DMAU	LOC6500867|XP_001954068.1|DANA
OG0005394	LOC117137178|XP_033154396.1|DMAU	LOC6497921|XP_001961715.1|DANA
OG0005395	LOC117150867|XP_033173877.1|DMAU	LOC6497873|XP_001961618.1|DANA
OG0005396	LOC117151056|XP_033174166.1|DMAU	LOC6498081|XP_001962045.1|DANA
OG0005397	LOC117150386|XP_033173139.1|DMAU	LOC6498080|XP_001962044.1|DANA
OG0005398	LOC117142254|XP_033162004.1|DMAU	LOC6500035|XP_001953349.2|DANA
OG0005399	LOC117137092|XP_033154265.1|DMAU	LOC6495427|XP_032306827.1|DANA
OG0005400	LOC117137338|XP_033154621.1|DMAU	LOC6495567|XP_032306577.1|DANA
OG0005401	LOC117144219|XP_033165168.1|DMAU	LOC6497457|XP_001962033.1|DANA
OG0005402	LOC117144251|XP_033165224.1|DMAU	LOC6498076|XP_001962035.1|DANA
OG0005403	LOC117138030|XP_033155733.1|DMAU	LOC6497454|XP_001962040.1|DANA
OG0005404	LOC117138039|XP_033155745.1|DMAU	LOC6498078|XP_001962039.1|DANA
OG0005405	LOC117135966|XP_033152459.1|DMAU	LOC6495856|XP_001959716.1|DANA
OG0005406	LOC117136968|XP_033154028.1|DMAU	LOC6495004|XP_001959237.2|DANA
OG0005407	LOC117135430|XP_033151483.1|DMAU	LOC6494184|XP_001960809.1|DANA
OG0005408	LOC117139309|XP_033157447.1|DMAU	LOC6498512|XP_032311268.1|DANA
OG0005409	LOC117150220|XP_033172907.1|DMAU	LOC6505488|XP_001964941.2|DANA
OG0005410	LOC117151047|XP_033174158.1|DMAU	LOC6498519|XP_001962986.1|DANA
OG0005411	LOC117137129|XP_033154319.1|DMAU	LOC6495704|XP_001959406.1|DANA
OG0005412	LOC117135793|XP_033152177.1|DMAU	LOC6495711|XP_001959417.1|DANA
OG0005413	LOC117138283|XP_033156145.1|DMAU	LOC6495773|XP_001959544.1|DANA
OG0005414	LOC117148210|XP_033171390.1|DMAU	LOC6503029|XP_001963378.1|DANA
OG0005415	LOC117148947|XP_033172576.1|DMAU	LOC6502271|XP_032309375.1|DANA
OG0005416	LOC117137063|XP_033154167.1|DMAU	LOC6494577|XP_001960069.1|DANA
OG0005417	LOC117150961|XP_033174031.1|DMAU	LOC6497619|XP_001961699.1|DANA
OG0005418	LOC117143073|XP_033163434.1|DMAU	LOC6498161|XP_001962208.1|DANA
OG0005419	LOC117145878|XP_033167597.1|DMAU	LOC6498595|XP_001963128.1|DANA
OG0005420	LOC117150478|XP_033173268.1|DMAU	LOC6498238|XP_001962366.1|DANA
OG0005421	LOC117150549|XP_033173372.1|DMAU	LOC6498301|XP_032307611.1|DANA
OG0005422	LOC117148034|XP_033171098.1|DMAU	LOC6501820|XP_001966861.1|DANA
OG0005423	LOC117145137|XP_033166591.1|DMAU	LOC6505412|XP_001964884.1|DANA
OG0005424	LOC117138536|XP_033156565.1|DMAU	LOC6495589|XP_001959155.1|DANA
OG0005425	LOC117147371|XP_033170128.1|DMAU	LOC6502031|XP_032308622.1|DANA
OG0005426	LOC117136405|XP_033153192.1|DMAU	LOC6495933|XP_001959877.1|DANA
OG0005427	LOC117137504|XP_033154879.1|DMAU	LOC6498026|XP_001961918.1|DANA
OG0005428	LOC117150895|XP_033173923.1|DMAU	LOC6497338|XP_001962294.1|DANA
OG0005429	LOC117150243|XP_033172930.1|DMAU	LOC6504207|XP_001965155.1|DANA
OG0005430	LOC117150245|XP_033172932.1|DMAU	LOC6506339|XP_032310996.1|DANA
OG0005431	LOC117142467|XP_033162368.1|DMAU	LOC6504194|XP_032311252.1|DANA
OG0005432	LOC117146882|XP_033169371.1|DMAU	LOC6505413|XP_001966910.2|DANA
OG0005433	LOC117137838|XP_033155421.1|DMAU	LOC6495959|XP_001959934.1|DANA
OG0005434	LOC117135237|XP_033151266.1|DMAU	LOC6496696|XP_032309174.1|DANA
OG0005435	LOC117145106|XP_033166516.1|DMAU	LOC26514146|XP_032309149.1|DANA
OG0005436	LOC117138194|XP_033156038.1|DMAU	LOC6505391|XP_001966904.2|DANA
OG0005437	LOC117145051|XP_033166449.1|DMAU	LOC6499863|XP_001953747.1|DANA
OG0005438	LOC117135968|XP_033152468.1|DMAU	LOC6497884|XP_001961644.1|DANA
OG0005439	LOC117144378|XP_033165399.1|DMAU	LOC6500171|XP_032305776.1|DANA
OG0005440	LOC117150977|XP_033174050.1|DMAU	LOC6497850|XP_001961568.2|DANA
OG0005441	LOC117139939|XP_033158518.1|DMAU	LOC6498459|XP_001962870.1|DANA
OG0005442	LOC117150296|XP_033173009.1|DMAU	LOC6498073|XP_001962025.1|DANA
OG0005443	LOC117145486|XP_033167057.1|DMAU	LOC6498570|XP_001963090.2|DANA
OG0005444	LOC117150924|XP_033173977.1|DMAU	LOC6507456|XP_001965382.1|DANA
OG0005445	LOC117140505|XP_033159379.1|DMAU	LOC6498625|XP_001963180.1|DANA
OG0005446	LOC117150207|XP_033172893.1|DMAU	LOC6498144|XP_001962170.1|DANA
OG0005447	LOC117135209|XP_033151188.1|DMAU	LOC6506243|XP_001965141.1|DANA
OG0005448	LOC117138419|XP_033156408.1|DMAU	LOC6494735|XP_001959760.1|DANA
OG0005449	LOC117148460|XP_033171723.1|DMAU	LOC6502717|XP_001963655.1|DANA
OG0005450	LOC117144276|XP_033165270.1|DMAU	LOC6499232|XP_001955056.1|DANA
OG0005451	LOC117139667|XP_033158034.1|DMAU	LOC6497628|XP_032307399.1|DANA
OG0005452	LOC117135428|XP_033151479.1|DMAU	LOC6494185|XP_014762663.1|DANA
OG0005453	LOC117143389|XP_033163962.1|DMAU	LOC6501207|XP_001954764.1|DANA
OG0005454	LOC117135181|XP_033151138.1|DMAU	LOC6498478|XP_001962905.1|DANA
OG0005455	LOC117136337|XP_033153088.1|DMAU	LOC6496472|XP_001960971.1|DANA
OG0005456	LOC117142483|XP_033162402.1|DMAU	LOC6497525|XP_001961905.1|DANA
OG0005457	LOC117150205|XP_033172890.1|DMAU	LOC6498022|XP_014761931.1|DANA
OG0005458	LOC117144979|XP_033166340.1|DMAU	LOC6507017|XP_014760592.1|DANA
OG0005459	LOC117139079|XP_033157088.1|DMAU	LOC6504219|XP_001965136.1|DANA
OG0005460	LOC117140174|XP_033158845.1|DMAU	LOC6497571|XP_001961793.1|DANA
OG0005461	LOC117135229|XP_033151239.1|DMAU	LOC6497516|XP_001961923.1|DANA
OG0005462	LOC117135230|XP_033151240.1|DMAU	LOC6497515|XP_001961925.1|DANA
OG0005463	LOC117141814|XP_033161358.1|DMAU	LOC6507244|XP_001956401.1|DANA
OG0005464	LOC117150587|XP_033173433.1|DMAU	LOC6497517|XP_001961922.1|DANA
OG0005465	LOC117135218|XP_033151216.1|DMAU	LOC6498023|XP_032307301.1|DANA
OG0005466	LOC117148388|XP_033171645.1|DMAU	LOC6498020|XP_032307431.1|DANA
OG0005467	LOC117142680|XP_033162709.1|DMAU	LOC6499491|XP_001954523.1|DANA
OG0005468	LOC117151066|XP_033174198.1|DMAU	LOC6497447|XP_001962058.1|DANA
OG0005469	LOC117149350|XP_033172660.1|DMAU	LOC6497506|XP_001961943.1|DANA
OG0005470	LOC117150820|XP_033173773.1|DMAU	LOC6497505|XP_001961945.1|DANA
OG0005471	LOC117138658|XP_033156785.1|DMAU	LOC6498182|XP_032307601.1|DANA, LOC6497359|XP_001962250.2|DANA
OG0005472	LOC117139200|XP_033157307.1|DMAU	LOC6498181|XP_032307603.1|DANA
OG0005473	LOC117143828|XP_033164568.1|DMAU	LOC6497567|XP_001961799.1|DANA
OG0005474	LOC117144692|XP_033165910.1|DMAU	LOC6506073|XP_032311025.1|DANA
OG0005475	LOC117144682|XP_033165899.1|DMAU	LOC6504240|XP_001965106.1|DANA
OG0005476	LOC117138277|XP_033156136.1|DMAU	LOC6502507|XP_001960988.2|DANA
OG0005477	LOC117141794|XP_033161326.1|DMAU	LOC6507197|XP_032310795.1|DANA
OG0005478	LOC117142711|XP_033162765.1|DMAU	LOC6506701|XP_001965228.1|DANA
OG0005479	LOC117142702|XP_033162753.1|DMAU	LOC6503907|XP_001965227.2|DANA
OG0005480	LOC117142721|XP_033162778.1|DMAU	LOC6506690|XP_001965225.1|DANA
OG0005481	LOC117139168|XP_033157223.1|DMAU	LOC6497489|XP_001961976.1|DANA
OG0005482	LOC117149239|XP_033172650.1|DMAU	LOC6497491|XP_032307461.1|DANA
OG0005483	LOC117143578|XP_033164216.1|DMAU	LOC6501071|XP_001954505.1|DANA
OG0005484	LOC117150796|XP_033173745.1|DMAU	LOC6497348|XP_001962269.1|DANA
OG0005485	LOC117137453|XP_033154784.1|DMAU	LOC6494059|XP_032306258.1|DANA
OG0005486	LOC117137022|XP_033154110.1|DMAU	LOC6495574|XP_001959123.1|DANA
OG0005487	LOC117135311|XP_033151397.1|DMAU	LOC6497953|XP_001961787.1|DANA
OG0005488	LOC117135312|XP_033151398.1|DMAU	LOC6497952|XP_001961786.1|DANA
OG0005489	LOC117149103|XP_033172641.1|DMAU	LOC6497972|XP_001961821.1|DANA
OG0005490	LOC117135243|XP_033151279.1|DMAU	LOC6497971|XP_001961820.1|DANA
OG0005491	LOC117135199|XP_033151172.1|DMAU	LOC6496841|XP_014761392.1|DANA
OG0005492	LOC117138900|XP_033156866.1|DMAU	LOC6497413|XP_001962134.1|DANA
OG0005493	LOC117150811|XP_033173761.1|DMAU	LOC6498283|XP_032307694.1|DANA
OG0005494	LOC117135728|XP_033152062.1|DMAU	LOC6496136|XP_001960316.1|DANA
OG0005495	LOC117137814|XP_033155384.1|DMAU	LOC6494380|XP_001960430.3|DANA
OG0005496	LOC117143981|XP_033164810.1|DMAU	LOC6500768|XP_014766706.1|DANA
OG0005497	LOC117150213|XP_033172901.1|DMAU	LOC6498261|XP_001962419.1|DANA
OG0005498	LOC117150214|XP_033172902.1|DMAU	LOC6497273|XP_001962420.1|DANA
OG0005499	LOC117135286|XP_033151346.1|DMAU	LOC6497271|XP_001962423.1|DANA
OG0005500	LOC117135288|XP_033151348.1|DMAU	LOC6498264|XP_001962424.1|DANA
OG0005501	LOC117150721|XP_033173635.1|DMAU	LOC6497513|XP_001961928.1|DANA
OG0005502	LOC117150728|XP_033173648.1|DMAU	LOC6498029|XP_001961927.1|DANA
OG0005503	LOC117140938|XP_033160029.1|DMAU	LOC6497586|XP_032307776.1|DANA
OG0005504	LOC117135516|XP_033151702.1|DMAU	LOC6503512|XP_001965299.1|DANA
OG0005506	LOC117143016|XP_033163281.1|DMAU	LOC6497378|XP_001962207.1|DANA
OG0005507	LOC117142101|XP_033161881.1|DMAU	LOC6507125|XP_001965314.3|DANA
OG0005508	LOC117148862|XP_033172425.1|DMAU	LOC6496886|XP_001963208.1|DANA
OG0005509	LOC117137618|XP_033155039.1|DMAU	LOC6497443|XP_001962063.1|DANA
OG0005510	LOC117146259|XP_033168110.1|DMAU	LOC116656088|XP_032311432.1|DANA
OG0005511	LOC117148691|XP_033172125.1|DMAU	LOC6504609|XP_001966533.2|DANA
OG0005512	LOC117145141|XP_033166571.1|DMAU	LOC6501623|XP_014767135.1|DANA
OG0005513	LOC117147047|XP_033169686.1|DMAU	LOC6502196|XP_001966053.1|DANA
OG0005514	LOC117144081|XP_033164987.1|DMAU	LOC6500844|XP_001954024.1|DANA
OG0005515	LOC117135778|XP_033152139.1|DMAU	LOC6494331|XP_001960521.1|DANA
OG0005516	LOC117141951|XP_033161602.1|DMAU	LOC6498581|XP_001963108.1|DANA
OG0005517	LOC117139389|XP_033157548.1|DMAU	LOC6497230|XP_032307479.1|DANA
OG0005518	LOC117139747|XP_033158203.1|DMAU	LOC6497313|XP_001962338.2|DANA
