Orthogroup	DMAU.longest_only	DHYD.longest_only
OG0005159	LOC117139632|XP_033157982.1|DMAU	LOC111592455|XP_023160412.1|DHYD
OG0005160	LOC117141469|XP_033160823.1|DMAU	LOC111601067|XP_023173258.1|DHYD
OG0005161	LOC117135946|XP_033152424.1|DMAU	LOC111600767|XP_030080991.1|DHYD
OG0005162	LOC117147547|XP_033170375.1|DMAU	LOC111603172|XP_023176420.1|DHYD
OG0005163	LOC117140483|XP_033159324.1|DMAU	LOC111597630|XP_023168199.1|DHYD
OG0005164	LOC117140909|XP_033159972.1|DMAU	LOC111598763|XP_023169943.2|DHYD
OG0005165	LOC117137206|XP_033154451.1|DMAU	LOC111592153|XP_023159969.2|DHYD
OG0005166	LOC117144272|XP_033165264.1|DMAU	LOC111604898|XP_030078630.1|DHYD
OG0005167	LOC117144275|XP_033165269.1|DMAU	LOC111604932|XP_023178970.1|DHYD
OG0005168	LOC117141849|XP_033161414.1|DMAU	LOC111603728|XP_023177207.2|DHYD
OG0005169	LOC117141411|XP_033160727.1|DMAU	LOC111597520|XP_023168061.1|DHYD
OG0005170	LOC117141412|XP_033160728.1|DMAU	LOC111597478|XP_023167995.1|DHYD
OG0005171	LOC117141528|XP_033160908.1|DMAU	LOC111597529|XP_023168074.2|DHYD
OG0005172	LOC117135921|XP_033152380.1|DMAU	LOC111593574|XP_023162203.2|DHYD
OG0005173	LOC117138296|XP_033156187.1|DMAU	LOC111599931|XP_023171548.2|DHYD
OG0005174	LOC117137277|XP_033154537.1|DMAU	LOC111594117|XP_023163044.1|DHYD
OG0005175	LOC117138554|XP_033156603.1|DMAU	LOC111603837|XP_023177371.1|DHYD
OG0005176	LOC117137296|XP_033154559.1|DMAU	LOC111604157|XP_023177852.1|DHYD
OG0005177	LOC117137331|XP_033154612.1|DMAU	LOC111603815|XP_023177340.2|DHYD
OG0005178	LOC117141045|XP_033160218.1|DMAU	LOC111601664|XP_023174116.2|DHYD
OG0005179	LOC117141916|XP_033161536.1|DMAU	LOC111605175|XP_023179337.1|DHYD
OG0005180	LOC117139265|XP_033157376.1|DMAU	LOC111602916|XP_023176029.2|DHYD
OG0005181	LOC117146382|XP_033168439.1|DMAU	LOC111594063|XP_023162958.1|DHYD
OG0005182	LOC117137920|XP_033155557.1|DMAU	LOC111599964|XP_030079711.1|DHYD
OG0005183	LOC117137754|XP_033155256.1|DMAU	LOC111599047|XP_023170335.1|DHYD
OG0005184	LOC117136491|XP_033153323.1|DMAU	LOC111599169|XP_023170521.2|DHYD
OG0005185	LOC117138004|XP_033155696.1|DMAU	LOC111604192|XP_023177915.1|DHYD
OG0005186	LOC117135729|XP_033152063.1|DMAU	LOC111604461|XP_030081094.1|DHYD
OG0005187	LOC117138294|XP_033156164.1|DMAU	LOC111599959|XP_023171603.2|DHYD
OG0005188	LOC117136747|XP_033153670.1|DMAU	LOC111602313|XP_023175084.2|DHYD
OG0005189	LOC117148936|XP_033172553.1|DMAU	LOC111593035|XP_023161369.2|DHYD
OG0005190	LOC117141495|XP_033160873.1|DMAU	LOC111603055|XP_023176280.2|DHYD
OG0005191	LOC117145853|XP_033167564.1|DMAU	LOC111602959|XP_023176100.1|DHYD
OG0005192	LOC117136560|XP_033153405.1|DMAU	LOC111597675|XP_030080933.1|DHYD
OG0005193	LOC117138073|XP_033155788.1|DMAU	LOC111593876|XP_023162708.1|DHYD
OG0005194	LOC117138348|XP_033156282.1|DMAU	LOC111602099|XP_023174802.2|DHYD
OG0005195	LOC117136083|XP_033152645.1|DMAU	LOC111604181|XP_023177897.1|DHYD
OG0005196	LOC117140104|XP_033158750.1|DMAU	LOC111592296|XP_023160168.2|DHYD
OG0005197	LOC117137358|XP_033154650.1|DMAU	LOC111600619|XP_023172589.2|DHYD, LOC115483359|XP_030080903.1|DHYD
OG0005198	LOC117140251|XP_033158944.1|DMAU	LOC111595383|XP_023164850.1|DHYD
OG0005199	LOC117135663|XP_033151945.1|DMAU	LOC111600740|XP_023172786.1|DHYD
OG0005200	LOC117137891|XP_033155514.1|DMAU	LOC111600572|XP_023172525.1|DHYD
OG0005201	LOC117137808|XP_033155377.1|DMAU	LOC111605387|XP_023179647.1|DHYD
OG0005202	LOC117136787|XP_033153734.1|DMAU	LOC111604164|XP_023177870.2|DHYD
OG0005203	LOC117135785|XP_033152157.1|DMAU	LOC111593753|XP_030081271.1|DHYD
OG0005204	LOC117138851|XP_033156863.1|DMAU	LOC111602328|XP_023175098.2|DHYD
OG0005205	LOC117143835|XP_033164581.1|DMAU	LOC111599370|XP_023170774.2|DHYD
OG0005206	LOC117136924|XP_033153951.1|DMAU	LOC111605286|XP_023179499.2|DHYD
OG0005207	LOC117137929|XP_033155571.1|DMAU	LOC111604602|XP_023178483.2|DHYD
OG0005208	LOC117137997|XP_033155675.1|DMAU	LOC111593892|XP_023162727.1|DHYD
OG0005209	LOC117136496|XP_033153334.1|DMAU	LOC111598930|XP_023170173.2|DHYD
OG0005210	LOC117149856|XP_033172719.1|DMAU	LOC111598965|XP_030080529.1|DHYD
OG0005211	LOC117139804|XP_033158318.1|DMAU	LOC111599757|XP_023171279.2|DHYD
OG0005212	LOC117137362|XP_033154654.1|DMAU	LOC111600620|XP_023172590.1|DHYD, LOC115483360|XP_030080904.1|DHYD
OG0005213	LOC117148504|XP_033171798.1|DMAU	LOC111597247|XP_023167615.2|DHYD
OG0005214	LOC117140419|XP_033159241.1|DMAU	LOC111594955|XP_023164220.2|DHYD
OG0005215	LOC117150984|XP_033174072.1|DMAU	LOC111601922|XP_023174545.1|DHYD
OG0005216	LOC117147488|XP_033170280.1|DMAU	LOC111592547|XP_023160604.2|DHYD
OG0005217	LOC117144723|XP_033165959.1|DMAU	LOC111592504|XP_023160495.2|DHYD
OG0005218	LOC117148980|XP_033172591.1|DMAU	LOC111597215|XP_023167554.2|DHYD
OG0005219	LOC117136806|XP_033153762.1|DMAU	LOC111599935|XP_023171550.2|DHYD
OG0005220	LOC117139460|XP_033157663.1|DMAU	LOC111603714|XP_023177186.2|DHYD
OG0005221	LOC117147378|XP_033170142.1|DMAU	LOC111593168|XP_030080026.1|DHYD
OG0005222	LOC117136816|XP_033153780.1|DMAU	LOC111603519|XP_030079207.1|DHYD
OG0005223	LOC117135928|XP_033152391.1|DMAU	LOC111592552|XP_030079046.1|DHYD
OG0005224	LOC117150744|XP_033173672.1|DMAU	LOC111599501|XP_023170938.2|DHYD
OG0005225	LOC117136753|XP_033153681.1|DMAU	LOC111603907|XP_023177495.2|DHYD
OG0005226	LOC117135511|XP_033151641.1|DMAU	LOC111595764|XP_030080276.1|DHYD
OG0005227	LOC117150351|XP_033173093.1|DMAU	LOC111602478|XP_023175308.1|DHYD
OG0005228	LOC117150505|XP_033173302.1|DMAU	LOC111602541|XP_023175440.2|DHYD
OG0005229	LOC117150930|XP_033173983.1|DMAU	LOC111599069|XP_023170361.1|DHYD
OG0005230	LOC117140588|XP_033159490.1|DMAU	LOC111602444|XP_023175270.2|DHYD
OG0005231	LOC117147083|XP_033169741.1|DMAU	LOC111596009|XP_023165796.1|DHYD
OG0005232	LOC117136432|XP_033153240.1|DMAU	LOC111592500|XP_030079563.1|DHYD
OG0005233	LOC117150396|XP_033173150.1|DMAU	LOC111598985|XP_023170254.1|DHYD
OG0005234	LOC117150629|XP_033173489.1|DMAU	LOC111594689|XP_023163876.1|DHYD
OG0005235	LOC117148321|XP_033171548.1|DMAU	LOC111595786|XP_023165439.1|DHYD
OG0005236	LOC117142302|XP_033162083.1|DMAU	LOC111599150|XP_023170488.1|DHYD
OG0005237	LOC117150411|XP_033173173.1|DMAU	LOC111599081|XP_023170381.1|DHYD
OG0005238	LOC117146609|XP_033168829.1|DMAU	LOC111599152|XP_023170490.1|DHYD
OG0005239	LOC117150301|XP_033173019.1|DMAU	LOC111594228|XP_023163196.2|DHYD
OG0005240	LOC117137268|XP_033154527.1|DMAU	LOC111603914|XP_023177505.1|DHYD
OG0005241	LOC117135231|XP_033151241.1|DMAU	LOC111599151|XP_030080319.1|DHYD
OG0005242	LOC117147952|XP_033170990.1|DMAU	LOC111600926|XP_023173061.1|DHYD
OG0005243	LOC117150931|XP_033173987.1|DMAU	LOC111599189|XP_023170544.2|DHYD
OG0005244	LOC117143077|XP_033163436.1|DMAU	LOC111598339|XP_023169311.2|DHYD
OG0005245	LOC117142859|XP_033162998.1|DMAU	LOC111598634|XP_023169746.2|DHYD
OG0005246	LOC117145939|XP_033167713.1|DMAU	LOC111599089|XP_023170397.2|DHYD
OG0005247	LOC117138493|XP_033156514.1|DMAU	LOC111603799|XP_023177316.1|DHYD
OG0005248	LOC117142802|XP_033162899.1|DMAU	LOC111593396|XP_030079399.1|DHYD
OG0005249	LOC117144001|XP_033164846.1|DMAU	LOC111601372|XP_023173679.1|DHYD
OG0005250	LOC117142637|XP_033163267.1|DMAU	LOC111594280|XP_023163290.2|DHYD
OG0005251	LOC117142872|XP_033163034.1|DMAU	LOC111594406|XP_023163446.2|DHYD
OG0005252	LOC117135194|XP_033151155.1|DMAU	LOC111600170|XP_023171934.2|DHYD
OG0005253	LOC117150854|XP_033173836.1|DMAU	LOC111605567|XP_023179909.2|DHYD
OG0005254	LOC117150468|XP_033173255.1|DMAU	LOC111594111|XP_023163037.2|DHYD
OG0005255	LOC117146089|XP_033167940.1|DMAU	LOC111594110|XP_023163036.2|DHYD
OG0005256	LOC117135627|XP_033151889.1|DMAU	LOC111594703|XP_023163892.1|DHYD
OG0005257	LOC117149758|XP_033172710.1|DMAU	LOC111600420|XP_023172274.2|DHYD
OG0005258	LOC117144784|XP_033166047.1|DMAU	LOC111600359|XP_023172201.2|DHYD, LOC115483406|XP_030081057.1|DHYD
OG0005259	LOC117137884|XP_033155509.1|DMAU	LOC111600446|XP_023172309.2|DHYD
OG0005260	LOC117137910|XP_033155549.1|DMAU	LOC111600448|XP_023172313.1|DHYD
OG0005261	LOC117145843|XP_033167582.1|DMAU	LOC111592625|XP_023160728.1|DHYD
OG0005262	LOC117137210|XP_033154460.1|DMAU	LOC111603885|XP_023177471.2|DHYD
OG0005263	LOC117150275|XP_033172975.1|DMAU	LOC111594095|XP_023163015.1|DHYD
OG0005264	LOC117144742|XP_033165986.1|DMAU	LOC111601423|XP_023173766.2|DHYD, LOC115482813|XP_030078837.1|DHYD
OG0005265	LOC117136383|XP_033153208.1|DMAU	LOC111594755|XP_030079144.1|DHYD
OG0005266	LOC117135241|XP_033151274.1|DMAU	LOC111600622|XP_023172596.2|DHYD
OG0005267	LOC117141052|XP_033160233.1|DMAU	LOC111596063|XP_023165880.1|DHYD
OG0005268	LOC117141046|XP_033160222.1|DMAU	LOC111596061|XP_023165878.2|DHYD
OG0005269	LOC117144434|XP_033165476.1|DMAU	LOC111596104|XP_030080303.1|DHYD
OG0005270	LOC117149598|XP_033172693.1|DMAU	LOC111592542|XP_023160592.1|DHYD
OG0005271	LOC117135247|XP_033151283.1|DMAU	LOC111599000|XP_023170278.1|DHYD
OG0005272	LOC117135249|XP_033151284.1|DMAU	LOC111598944|XP_023170190.2|DHYD
OG0005273	LOC117139655|XP_033158049.1|DMAU	LOC111598950|XP_023170201.2|DHYD
OG0005274	LOC117139643|XP_033157997.1|DMAU	LOC111592534|XP_023160585.2|DHYD
OG0005275	LOC117136160|XP_033152778.1|DMAU	LOC111603951|XP_023177550.2|DHYD
OG0005276	LOC117150987|XP_033174080.1|DMAU	LOC111600909|XP_023173038.2|DHYD
OG0005277	LOC117150981|XP_033174064.1|DMAU	LOC111601942|XP_023174568.2|DHYD
OG0005278	LOC117137170|XP_033154374.1|DMAU	LOC111602143|XP_023174860.2|DHYD
OG0005279	LOC117135159|XP_033151110.1|DMAU	LOC111596353|XP_023166313.2|DHYD
OG0005280	LOC117148850|XP_033172441.1|DMAU	LOC111599049|XP_030080243.1|DHYD
OG0005281	LOC117146239|XP_033168042.1|DMAU	LOC111599319|XP_023170701.2|DHYD
OG0005282	LOC117145715|XP_033167352.1|DMAU	LOC111603032|XP_023176230.2|DHYD
OG0005283	LOC117142972|XP_033163211.1|DMAU	LOC111602687|XP_023175676.1|DHYD
OG0005284	LOC117150371|XP_033173124.1|DMAU	LOC111599055|XP_023170344.1|DHYD
OG0005285	LOC117138601|XP_033156681.1|DMAU	LOC111599054|XP_023170342.2|DHYD
OG0005286	LOC117135953|XP_033152438.1|DMAU	LOC111599217|XP_023170583.1|DHYD
OG0005287	LOC117146865|XP_033169346.1|DMAU	LOC111599216|XP_023170582.2|DHYD
OG0005288	LOC117135304|XP_033151383.1|DMAU	LOC111601409|XP_023173740.1|DHYD
OG0005289	LOC117136223|XP_033152889.1|DMAU	LOC111594399|XP_023163434.2|DHYD
OG0005290	LOC117143931|XP_033164739.1|DMAU	LOC111603593|XP_023177019.1|DHYD
OG0005291	LOC117144268|XP_033165299.1|DMAU	LOC111592600|XP_023160692.2|DHYD
OG0005292	LOC117136257|XP_033152965.1|DMAU	LOC111592550|XP_023160605.2|DHYD
OG0005293	LOC117143575|XP_033164215.1|DMAU	LOC111598961|XP_023170215.2|DHYD
OG0005294	LOC117142921|XP_033163113.1|DMAU	LOC111602448|XP_023175276.1|DHYD
OG0005295	LOC117143766|XP_033165172.1|DMAU	LOC111592643|XP_030079130.1|DHYD
OG0005296	LOC117145433|XP_033166971.1|DMAU	LOC111600835|XP_023172907.2|DHYD
OG0005297	LOC117135119|XP_033151028.1|DMAU	LOC111603966|XP_023177574.2|DHYD
OG0005298	LOC117151073|XP_033174208.1|DMAU	LOC111594691|XP_023163879.1|DHYD
OG0005299	LOC117142304|XP_033162082.1|DMAU	LOC111600236|XP_030080625.1|DHYD
OG0005300	LOC117147331|XP_033170076.1|DMAU	LOC111591989|XP_023159716.2|DHYD
OG0005301	LOC117135301|XP_033151369.1|DMAU	LOC111603746|XP_023177239.2|DHYD
OG0005302	LOC117136264|XP_033152974.1|DMAU	LOC111600585|XP_023172540.2|DHYD
OG0005303	LOC117148200|XP_033171375.1|DMAU	LOC111599368|XP_030079229.1|DHYD
OG0005304	LOC117150246|XP_033172934.1|DMAU	LOC111594351|XP_023163379.2|DHYD
OG0005305	LOC117137167|XP_033154371.1|DMAU	LOC111602142|XP_023174859.2|DHYD
OG0005306	LOC117135117|XP_033151025.1|DMAU	LOC111602522|XP_023175374.1|DHYD
OG0005307	LOC117142117|XP_033161907.1|DMAU	LOC111595188|XP_023164539.1|DHYD
OG0005308	LOC117145614|XP_033167260.1|DMAU	LOC111596129|XP_023165968.1|DHYD
OG0005309	LOC117150971|XP_033174043.1|DMAU	LOC111596130|XP_023165971.2|DHYD
OG0005310	LOC117138047|XP_033155756.1|DMAU	LOC111596225|XP_023166110.1|DHYD
OG0005311	LOC117135129|XP_033151050.1|DMAU	LOC111595858|XP_023165541.2|DHYD
OG0005312	LOC117150260|XP_033172955.1|DMAU	LOC111605510|XP_023179830.2|DHYD
OG0005313	LOC117138558|XP_033156612.1|DMAU	LOC111594667|XP_023163839.2|DHYD
OG0005314	LOC117138698|XP_033156852.1|DMAU	LOC111601192|XP_030080283.1|DHYD
OG0005315	LOC117139810|XP_033158333.1|DMAU	LOC111594233|XP_030080275.1|DHYD
OG0005316	LOC117137171|XP_033154375.1|DMAU	LOC111602106|XP_023174815.2|DHYD
OG0005317	LOC117136941|XP_033153983.1|DMAU	LOC111602515|XP_023175366.2|DHYD
OG0005318	LOC117136142|XP_033152743.1|DMAU	LOC111593159|XP_023161530.2|DHYD
OG0005319	LOC117139721|XP_033158140.1|DMAU	LOC111598937|XP_023170183.2|DHYD
OG0005320	LOC117138409|XP_033156381.1|DMAU	LOC111600352|XP_023172191.2|DHYD
OG0005321	LOC117148374|XP_033171661.1|DMAU	LOC111595937|XP_023165665.2|DHYD
OG0005322	LOC117138884|XP_033156865.1|DMAU	LOC111596306|XP_023166233.2|DHYD
OG0005323	LOC117135290|XP_033151355.1|DMAU	LOC111593166|XP_030080012.1|DHYD
OG0005324	LOC117151075|XP_033174210.1|DMAU	LOC111594746|XP_023163957.2|DHYD
OG0005325	LOC117147684|XP_033170559.1|DMAU	LOC111603884|XP_023177469.2|DHYD
OG0005326	LOC117151077|XP_033174212.1|DMAU	LOC111594684|XP_023163871.2|DHYD
OG0005327	LOC117150419|XP_033173179.1|DMAU	LOC111593761|XP_023162547.1|DHYD
OG0005328	LOC117144185|XP_033165123.1|DMAU	LOC111601394|XP_023173705.1|DHYD
OG0005329	LOC117141545|XP_033160940.1|DMAU	LOC111599781|XP_023171319.2|DHYD
OG0005330	LOC117141544|XP_033160939.1|DMAU	LOC111599780|XP_023171318.1|DHYD
OG0005331	LOC117150148|XP_033172845.1|DMAU	LOC111596064|XP_023165881.1|DHYD
OG0005332	LOC117143119|XP_033163501.1|DMAU	LOC111594653|XP_023163819.1|DHYD
OG0005333	LOC117150451|XP_033173229.1|DMAU	LOC111594218|XP_023163184.2|DHYD
OG0005334	LOC117150573|XP_033173416.1|DMAU	LOC111594392|XP_023163427.1|DHYD
OG0005335	LOC117138139|XP_033155904.1|DMAU	LOC111592133|XP_030081990.1|DHYD
OG0005336	LOC117138260|XP_033156114.1|DMAU	LOC111600021|XP_023171702.2|DHYD
OG0005337	LOC117135588|XP_033151813.1|DMAU	LOC111601206|XP_023173465.2|DHYD
OG0005338	LOC117150023|XP_033172790.1|DMAU	LOC111603936|XP_023177533.2|DHYD
OG0005339	LOC117150333|XP_033173071.1|DMAU	LOC111592591|XP_023160675.1|DHYD
OG0005340	LOC117143913|XP_033164721.1|DMAU	LOC111603855|XP_023177422.2|DHYD
OG0005341	LOC117136739|XP_033153662.1|DMAU	LOC111597078|XP_023167376.1|DHYD
OG0005342	LOC117146478|XP_033168612.1|DMAU	LOC111603748|XP_023177237.1|DHYD
OG0005343	LOC117137346|XP_033154633.1|DMAU	LOC111599890|XP_023171481.2|DHYD
OG0005344	LOC117136697|XP_033153606.1|DMAU	LOC111595548|XP_023165104.1|DHYD
OG0005345	LOC117150861|XP_033173849.1|DMAU	LOC111596294|XP_023166218.1|DHYD
OG0005346	LOC117150588|XP_033173435.1|DMAU	LOC111605031|XP_023179131.1|DHYD
OG0005347	LOC117141391|XP_033160701.1|DMAU	LOC111602154|XP_023174874.2|DHYD
OG0005348	LOC117135220|XP_033151220.1|DMAU	LOC111594733|XP_030079039.1|DHYD
OG0005349	LOC117138761|XP_033156856.1|DMAU	LOC111594403|XP_023163444.2|DHYD
OG0005350	LOC117150613|XP_033173470.1|DMAU	LOC111592539|XP_023160590.2|DHYD
OG0005351	LOC117141306|XP_033160582.1|DMAU	LOC111603045|XP_023176257.2|DHYD
OG0005352	LOC117150646|XP_033173514.1|DMAU	LOC111597787|XP_023168429.2|DHYD
OG0005353	LOC117138353|XP_033156290.1|DMAU	LOC111595449|XP_023164944.2|DHYD
OG0005354	LOC117135272|XP_033151325.1|DMAU	LOC111593171|XP_030079077.1|DHYD
OG0005355	LOC117135341|XP_033151431.1|DMAU	LOC111602465|XP_023175293.2|DHYD
OG0005356	LOC117138002|XP_033155694.1|DMAU	LOC111602502|XP_023175342.2|DHYD
OG0005357	LOC117139369|XP_033157512.1|DMAU	LOC111592916|XP_030080272.1|DHYD
OG0005358	LOC117135284|XP_033151344.1|DMAU	LOC111593158|XP_023161529.2|DHYD
OG0005359	LOC117135539|XP_033151709.1|DMAU	LOC111599731|XP_023171244.2|DHYD
OG0005360	LOC117139073|XP_033157074.1|DMAU	LOC111592256|XP_023160106.1|DHYD
OG0005361	LOC117139790|XP_033158298.1|DMAU	LOC111601148|XP_023173387.2|DHYD
OG0005362	LOC117135504|XP_033151629.1|DMAU	LOC111603949|XP_023177548.1|DHYD
OG0005363	LOC117148817|XP_033172357.1|DMAU	LOC111602327|XP_023175096.2|DHYD
OG0005364	LOC117137231|XP_033154480.1|DMAU	LOC111593991|XP_023162854.1|DHYD
OG0005365	LOC117143037|XP_033163325.1|DMAU	LOC111594946|XP_023164207.2|DHYD
OG0005366	LOC117143158|XP_033163559.1|DMAU	LOC111594934|XP_023164194.1|DHYD
OG0005367	LOC117143101|XP_033163476.1|DMAU	LOC111594948|XP_023164213.1|DHYD
OG0005368	LOC117144504|XP_033165584.1|DMAU	LOC111595717|XP_023165333.1|DHYD
OG0005369	LOC117151069|XP_033174202.1|DMAU	LOC111596287|XP_023166209.1|DHYD
OG0005370	LOC117149505|XP_033172686.1|DMAU	LOC111602493|XP_023175327.2|DHYD
OG0005371	LOC117150714|XP_033173620.1|DMAU	LOC111595192|XP_023164543.2|DHYD
OG0005372	LOC117146054|XP_033167884.1|DMAU	LOC111602706|XP_023175712.2|DHYD
OG0005373	LOC117137692|XP_033155190.1|DMAU	LOC111592062|XP_023159832.1|DHYD
OG0005374	LOC117150252|XP_033172943.1|DMAU	LOC111602476|XP_023175306.1|DHYD
OG0005375	LOC117150251|XP_033172942.1|DMAU	LOC111602453|XP_030079240.1|DHYD
OG0005376	LOC117138793|XP_033156859.1|DMAU	LOC111599128|XP_030080389.1|DHYD
OG0005377	LOC117142113|XP_033161899.1|DMAU	LOC111595293|XP_030079490.1|DHYD
OG0005378	LOC117148781|XP_033172316.1|DMAU	LOC111595847|XP_023165525.2|DHYD
OG0005379	LOC117150349|XP_033173095.1|DMAU	LOC111599323|XP_023170707.1|DHYD
OG0005380	LOC117148033|XP_033171101.1|DMAU	LOC111595856|XP_030079226.1|DHYD
OG0005381	LOC117151096|XP_033174236.1|DMAU	LOC111594198|XP_023163163.1|DHYD
OG0005382	LOC117135215|XP_033151209.1|DMAU	LOC111596049|XP_023165865.1|DHYD
OG0005383	LOC117141086|XP_033160293.1|DMAU	LOC111601046|XP_023173228.1|DHYD
OG0005384	LOC117145855|XP_033167566.1|DMAU	LOC111602949|XP_023176078.1|DHYD
OG0005385	LOC117138387|XP_033156350.1|DMAU	LOC111597066|XP_023167361.2|DHYD
OG0005386	LOC117137784|XP_033155299.1|DMAU	LOC111600703|XP_023172726.2|DHYD
OG0005387	LOC117146096|XP_033167959.1|DMAU	LOC111597798|XP_030080590.1|DHYD
OG0005388	LOC117140193|XP_033158869.1|DMAU	LOC111599063|XP_023170351.1|DHYD
OG0005389	LOC117139775|XP_033158315.1|DMAU	LOC111603771|XP_023177274.2|DHYD
OG0005390	LOC117150757|XP_033173685.1|DMAU	LOC111599395|XP_023170801.1|DHYD
OG0005391	LOC117150759|XP_033173687.1|DMAU	LOC111599398|XP_023170808.1|DHYD
OG0005392	LOC117147014|XP_033169593.1|DMAU	LOC111595203|XP_023164569.1|DHYD
OG0005393	LOC117145427|XP_033166965.1|DMAU	LOC111594589|XP_023163717.2|DHYD
OG0005394	LOC117137178|XP_033154396.1|DMAU	LOC111595008|XP_023164281.2|DHYD
OG0005395	LOC117150867|XP_033173877.1|DMAU	LOC111595505|XP_023165045.2|DHYD
OG0005396	LOC117151056|XP_033174166.1|DMAU	LOC111596216|XP_023166098.1|DHYD
OG0005397	LOC117150386|XP_033173139.1|DMAU	LOC115483203|XP_030080295.1|DHYD, LOC111596218|XP_023166103.2|DHYD
OG0005398	LOC117142254|XP_033162004.1|DMAU	LOC111604945|XP_023178984.1|DHYD
OG0005399	LOC117137092|XP_033154265.1|DMAU	LOC111602334|XP_023175107.2|DHYD
OG0005400	LOC117137338|XP_033154621.1|DMAU	LOC111597662|XP_030080953.1|DHYD
OG0005401	LOC117144219|XP_033165168.1|DMAU	LOC111595776|XP_023165425.2|DHYD
OG0005402	LOC117144251|XP_033165224.1|DMAU	LOC111596229|XP_030080285.1|DHYD
OG0005403	LOC117138030|XP_033155733.1|DMAU	LOC111596222|XP_023166108.1|DHYD
OG0005404	LOC117138039|XP_033155745.1|DMAU	LOC111596223|XP_023166109.2|DHYD
OG0005405	LOC117135966|XP_033152459.1|DMAU	LOC111593862|XP_023162682.1|DHYD
OG0005406	LOC117136968|XP_033154028.1|DMAU	LOC111597652|XP_023168240.2|DHYD
OG0005407	LOC117135430|XP_033151483.1|DMAU	LOC111604137|XP_023177823.2|DHYD
OG0005408	LOC117139309|XP_033157447.1|DMAU	LOC111599452|XP_023170878.1|DHYD
OG0005409	LOC117150220|XP_033172907.1|DMAU	LOC111602505|XP_023175348.2|DHYD
OG0005410	LOC117151047|XP_033174158.1|DMAU	LOC111603752|XP_023177243.1|DHYD
OG0005411	LOC117137129|XP_033154319.1|DMAU	LOC111593571|XP_023162201.1|DHYD
OG0005412	LOC117135793|XP_033152177.1|DMAU	LOC111603828|XP_023177356.1|DHYD
OG0005413	LOC117138283|XP_033156145.1|DMAU	LOC111603454|XP_023176815.1|DHYD
OG0005414	LOC117148210|XP_033171390.1|DMAU	LOC111605476|XP_023179782.1|DHYD
OG0005415	LOC117148947|XP_033172576.1|DMAU	LOC111596802|XP_030079896.1|DHYD
OG0005416	LOC117137063|XP_033154167.1|DMAU	LOC111595612|XP_030081302.1|DHYD
OG0005417	LOC117150961|XP_033174031.1|DMAU	LOC111594938|XP_023164199.1|DHYD
OG0005418	LOC117143073|XP_033163434.1|DMAU	LOC111594743|XP_023163953.1|DHYD
OG0005419	LOC117145878|XP_033167597.1|DMAU	LOC111592594|XP_023160677.1|DHYD
OG0005420	LOC117150478|XP_033173268.1|DMAU	LOC111597754|XP_030080366.1|DHYD
OG0005421	LOC117150549|XP_033173372.1|DMAU	LOC111602451|XP_023175278.2|DHYD
OG0005422	LOC117148034|XP_033171098.1|DMAU	LOC111594894|XP_023164149.1|DHYD
OG0005423	LOC117145137|XP_033166591.1|DMAU	LOC111596979|XP_023167229.2|DHYD
OG0005424	LOC117138536|XP_033156565.1|DMAU	LOC111602091|XP_023174792.2|DHYD
OG0005425	LOC117147371|XP_033170128.1|DMAU	LOC111592713|XP_023160868.2|DHYD
OG0005426	LOC117136405|XP_033153192.1|DMAU	LOC111604141|XP_023177827.2|DHYD
OG0005427	LOC117137504|XP_033154879.1|DMAU	LOC111603902|XP_023177487.2|DHYD
OG0005428	LOC117150895|XP_033173923.1|DMAU	LOC111602206|XP_023174944.2|DHYD
OG0005429	LOC117150243|XP_033172930.1|DMAU	LOC111603636|XP_023177077.2|DHYD
OG0005430	LOC117150245|XP_033172932.1|DMAU	LOC111603825|XP_030080338.1|DHYD
OG0005431	LOC117142467|XP_033162368.1|DMAU	LOC111603940|XP_030080344.1|DHYD
OG0005432	LOC117146882|XP_033169371.1|DMAU	LOC111592081|XP_023159869.1|DHYD
OG0005433	LOC117137838|XP_033155421.1|DMAU	LOC111600589|XP_023172548.1|DHYD
OG0005434	LOC117135237|XP_033151266.1|DMAU	LOC111592090|XP_023159881.1|DHYD
OG0005435	LOC117145106|XP_033166516.1|DMAU	LOC111592057|XP_023159825.1|DHYD
OG0005436	LOC117138194|XP_033156038.1|DMAU	LOC111592056|XP_023159824.2|DHYD
OG0005437	LOC117145051|XP_033166449.1|DMAU	LOC111602365|XP_023175149.2|DHYD
OG0005438	LOC117135968|XP_033152468.1|DMAU	LOC111599102|XP_023170413.2|DHYD
OG0005439	LOC117144378|XP_033165399.1|DMAU	LOC111605478|XP_023179780.1|DHYD
OG0005440	LOC117150977|XP_033174050.1|DMAU	LOC111599525|XP_030080363.1|DHYD
OG0005441	LOC117139939|XP_033158518.1|DMAU	LOC111592900|XP_023161115.2|DHYD
OG0005442	LOC117150296|XP_033173009.1|DMAU	LOC111595780|XP_023165432.1|DHYD
OG0005443	LOC117145486|XP_033167057.1|DMAU	LOC111594408|XP_023163452.1|DHYD
OG0005444	LOC117150924|XP_033173977.1|DMAU	LOC111596059|XP_023165876.2|DHYD
OG0005445	LOC117140505|XP_033159379.1|DMAU	LOC111602005|XP_030080346.1|DHYD
OG0005446	LOC117150207|XP_033172893.1|DMAU	LOC111595785|XP_023165437.1|DHYD
