Orthogroup	DMAU.longest_only	DERE.longest_only
OG0005184	LOC117136491|XP_033153323.1|DMAU	LOC6541901|XP_001969051.3|DERE
OG0005185	LOC117138004|XP_033155696.1|DMAU	LOC6540771|XP_001970331.1|DERE
OG0005186	LOC117135729|XP_033152063.1|DMAU	LOC6547172|XP_026836400.1|DERE
OG0005187	LOC117138294|XP_033156164.1|DMAU	LOC6542895|XP_026835257.1|DERE
OG0005188	LOC117136747|XP_033153670.1|DMAU	LOC6547158|XP_001974686.1|DERE
OG0005189	LOC117148936|XP_033172553.1|DMAU	LOC6550306|XP_015011140.1|DERE
OG0005190	LOC117141495|XP_033160873.1|DMAU	LOC6543605|XP_001971391.1|DERE
OG0005191	LOC117145853|XP_033167564.1|DMAU	LOC6553591|XP_026835338.1|DERE
OG0005192	LOC117136560|XP_033153405.1|DMAU	LOC6546947|XP_026836530.1|DERE
OG0005193	LOC117138073|XP_033155788.1|DMAU	LOC6540912|XP_015014807.1|DERE
OG0005194	LOC117138348|XP_033156282.1|DMAU	LOC6547090|XP_026836671.1|DERE
OG0005195	LOC117136083|XP_033152645.1|DMAU	LOC6541182|XP_001970599.1|DERE
OG0005196	LOC117140104|XP_033158750.1|DMAU	LOC6544551|XP_001973473.2|DERE
OG0005197	LOC117137358|XP_033154650.1|DMAU	LOC6548238|XP_001976565.1|DERE
OG0005198	LOC117140251|XP_033158944.1|DMAU	LOC6545178|XP_001972564.3|DERE
OG0005199	LOC117135663|XP_033151945.1|DMAU	LOC6548812|XP_001975492.1|DERE
OG0005200	LOC117137891|XP_033155514.1|DMAU	LOC6548135|XP_026836045.1|DERE
OG0005201	LOC117137808|XP_033155377.1|DMAU	LOC6548452|XP_001976711.1|DERE
OG0005202	LOC117136787|XP_033153734.1|DMAU	LOC26526550|XP_015015528.1|DERE
OG0005203	LOC117135785|XP_033152157.1|DMAU	LOC6549418|XP_026836363.1|DERE
OG0005204	LOC117138851|XP_033156863.1|DMAU	LOC6542617|XP_001970061.2|DERE
OG0005205	LOC117143835|XP_033164581.1|DMAU	LOC6542696|XP_026834571.1|DERE
OG0005206	LOC117136924|XP_033153951.1|DMAU	LOC6547880|XP_001976424.1|DERE
OG0005207	LOC117137929|XP_033155571.1|DMAU	LOC6541111|XP_015015028.1|DERE
OG0005208	LOC117137997|XP_033155675.1|DMAU	LOC6541346|XP_001969116.1|DERE
OG0005209	LOC117136496|XP_033153334.1|DMAU	LOC6542438|XP_001968932.3|DERE
OG0005210	LOC117149856|XP_033172719.1|DMAU	LOC6542139|XP_026834709.1|DERE
OG0005211	LOC117139804|XP_033158318.1|DMAU	LOC6543981|XP_001973722.1|DERE
OG0005212	LOC117137362|XP_033154654.1|DMAU	LOC6548237|XP_001976564.2|DERE
OG0005213	LOC117148504|XP_033171798.1|DMAU	LOC6551483|XP_001978467.1|DERE
OG0005214	LOC117140419|XP_033159241.1|DMAU	LOC6542716|XP_001970233.2|DERE
OG0005215	LOC117150984|XP_033174072.1|DMAU	LOC6542896|XP_026834880.1|DERE
OG0005216	LOC117147488|XP_033170280.1|DMAU	LOC6549652|XP_001974257.1|DERE
OG0005217	LOC117144723|XP_033165959.1|DMAU	LOC6548880|XP_026839422.1|DERE
OG0005218	LOC117148980|XP_033172591.1|DMAU	LOC6542251|XP_015015019.1|DERE
OG0005219	LOC117136806|XP_033153762.1|DMAU	LOC6541049|XP_001970360.1|DERE
OG0005220	LOC117139460|XP_033157663.1|DMAU	LOC6545836|XP_001971151.1|DERE
OG0005221	LOC117147378|XP_033170142.1|DMAU	LOC6542958|XP_001969279.1|DERE
OG0005222	LOC117136816|XP_033153780.1|DMAU	LOC6549573|XP_026836333.1|DERE
OG0005223	LOC117135928|XP_033152391.1|DMAU	LOC6542580|XP_001969632.1|DERE
OG0005224	LOC117150744|XP_033173672.1|DMAU	LOC6541456|XP_001969222.2|DERE
OG0005225	LOC117136753|XP_033153681.1|DMAU	LOC6543248|XP_001968502.2|DERE
OG0005226	LOC117135511|XP_033151641.1|DMAU	LOC6542191|XP_026835421.1|DERE
OG0005227	LOC117150351|XP_033173093.1|DMAU	LOC6542303|XP_001969038.1|DERE
OG0005228	LOC117150505|XP_033173302.1|DMAU	LOC6542965|XP_026835034.1|DERE
OG0005229	LOC117150930|XP_033173983.1|DMAU	LOC6542349|XP_001968220.1|DERE
OG0005230	LOC117140588|XP_033159490.1|DMAU	LOC6542076|XP_001969867.1|DERE
OG0005231	LOC117147083|XP_033169741.1|DMAU	LOC6542224|XP_001968114.1|DERE
OG0005232	LOC117136432|XP_033153240.1|DMAU	LOC6542143|XP_026834754.1|DERE
OG0005233	LOC117150396|XP_033173150.1|DMAU	LOC6541225|XP_026835068.1|DERE
OG0005234	LOC117150629|XP_033173489.1|DMAU	LOC6549646|XP_001974251.3|DERE
OG0005235	LOC117148321|XP_033171548.1|DMAU	LOC6549232|XP_001974357.1|DERE
OG0005236	LOC117142302|XP_033162083.1|DMAU	LOC6541954|XP_001968663.1|DERE
OG0005237	LOC117150411|XP_033173173.1|DMAU	LOC6541238|XP_015015307.1|DERE
OG0005238	LOC117146609|XP_033168829.1|DMAU	LOC6541245|XP_001968658.1|DERE
OG0005239	LOC117150301|XP_033173019.1|DMAU	LOC6543086|XP_015015271.1|DERE
OG0005240	LOC117137268|XP_033154527.1|DMAU	LOC6541449|XP_001969466.1|DERE
OG0005241	LOC117135231|XP_033151241.1|DMAU	LOC6541632|XP_001968254.1|DERE
OG0005242	LOC117147952|XP_033170990.1|DMAU	LOC6542352|XP_001969931.1|DERE
OG0005243	LOC117150931|XP_033173987.1|DMAU	LOC6542008|XP_001968221.2|DERE
OG0005244	LOC117143077|XP_033163436.1|DMAU	LOC6553747|XP_026838109.1|DERE
OG0005245	LOC117142859|XP_033162998.1|DMAU	LOC6553192|XP_001979136.1|DERE
OG0005246	LOC117145939|XP_033167713.1|DMAU	LOC6540820|XP_001968168.2|DERE
OG0005247	LOC117138493|XP_033156514.1|DMAU	LOC6547883|XP_001976427.1|DERE
OG0005248	LOC117142802|XP_033162899.1|DMAU	LOC6553109|XP_001980015.2|DERE
OG0005249	LOC117144001|XP_033164846.1|DMAU	LOC6551964|XP_001979690.1|DERE
OG0005250	LOC117142637|XP_033163267.1|DMAU	LOC6548857|XP_026835861.1|DERE
OG0005251	LOC117142872|XP_033163034.1|DMAU	LOC6542596|XP_026834457.1|DERE
OG0005252	LOC117135194|XP_033151155.1|DMAU	LOC6549154|XP_001974283.2|DERE
OG0005253	LOC117150854|XP_033173836.1|DMAU	LOC6548697|XP_026837071.1|DERE
OG0005254	LOC117150468|XP_033173255.1|DMAU	LOC6549197|XP_001974236.1|DERE
OG0005255	LOC117146089|XP_033167940.1|DMAU	LOC6549198|XP_015011954.1|DERE
OG0005256	LOC117135627|XP_033151889.1|DMAU	LOC6541145|XP_026838617.1|DERE
OG0005257	LOC117149758|XP_033172710.1|DMAU	LOC6540650|XP_001970308.1|DERE
OG0005258	LOC117144784|XP_033166047.1|DMAU	LOC6541422|XP_001969300.1|DERE
OG0005259	LOC117137884|XP_033155509.1|DMAU	LOC6543410|XP_001969520.1|DERE
OG0005260	LOC117137910|XP_033155549.1|DMAU	LOC6543535|XP_001969517.1|DERE
OG0005261	LOC117145843|XP_033167582.1|DMAU	LOC6542761|XP_001969967.2|DERE
OG0005262	LOC117137210|XP_033154460.1|DMAU	LOC6540710|XP_001968789.1|DERE
OG0005263	LOC117150275|XP_033172975.1|DMAU	LOC6549203|XP_001974242.1|DERE
OG0005264	LOC117144742|XP_033165986.1|DMAU	LOC6552318|XP_001979759.2|DERE
OG0005265	LOC117136383|XP_033153208.1|DMAU	LOC6549282|XP_026835721.1|DERE
OG0005266	LOC117135241|XP_033151274.1|DMAU	LOC6542475|XP_001968990.1|DERE
OG0005267	LOC117141052|XP_033160233.1|DMAU	LOC6543001|XP_001968434.1|DERE
OG0005268	LOC117141046|XP_033160222.1|DMAU	LOC6542274|XP_001968435.1|DERE
OG0005269	LOC117144434|XP_033165476.1|DMAU	LOC6543183|XP_026834683.1|DERE
OG0005270	LOC117149598|XP_033172693.1|DMAU	LOC6542885|XP_001969855.1|DERE
OG0005271	LOC117135247|XP_033151283.1|DMAU	LOC6549443|XP_015011944.1|DERE
OG0005272	LOC117135249|XP_033151284.1|DMAU	LOC6549445|XP_001974310.1|DERE
OG0005273	LOC117139655|XP_033158049.1|DMAU	LOC6543537|XP_026835411.1|DERE
OG0005274	LOC117139643|XP_033157997.1|DMAU	LOC6543225|XP_001969858.1|DERE
OG0005275	LOC117136160|XP_033152778.1|DMAU	LOC6542588|XP_026834093.1|DERE
OG0005276	LOC117150987|XP_033174080.1|DMAU	LOC6542504|XP_015015290.1|DERE
OG0005277	LOC117150981|XP_033174064.1|DMAU	LOC6542689|XP_001968610.1|DERE
OG0005278	LOC117137170|XP_033154374.1|DMAU	LOC6547096|XP_001974935.1|DERE
OG0005279	LOC117135159|XP_033151110.1|DMAU	LOC6540628|XP_026834819.1|DERE
OG0005280	LOC117148850|XP_033172441.1|DMAU	LOC6541025|XP_026834979.1|DERE
OG0005281	LOC117146239|XP_033168042.1|DMAU	LOC6541698|XP_001968410.1|DERE
OG0005282	LOC117145715|XP_033167352.1|DMAU	LOC6552742|XP_001978986.1|DERE
OG0005283	LOC117142972|XP_033163211.1|DMAU	LOC6555003|XP_001982058.1|DERE
OG0005284	LOC117150371|XP_033173124.1|DMAU	LOC6548798|XP_001974055.2|DERE
OG0005285	LOC117138601|XP_033156681.1|DMAU	LOC6548797|XP_001974054.1|DERE
OG0005286	LOC117135953|XP_033152438.1|DMAU	LOC6541032|XP_026834367.1|DERE
OG0005287	LOC117146865|XP_033169346.1|DMAU	LOC6540964|XP_001968247.1|DERE
OG0005288	LOC117135304|XP_033151383.1|DMAU	LOC6542468|XP_026834727.1|DERE
OG0005289	LOC117136223|XP_033152889.1|DMAU	LOC6541830|XP_026839344.1|DERE
OG0005290	LOC117143931|XP_033164739.1|DMAU	LOC6552684|XP_001978947.1|DERE
OG0005291	LOC117144268|XP_033165299.1|DMAU	LOC6542024|XP_001969649.1|DERE
OG0005292	LOC117136257|XP_033152965.1|DMAU	LOC6541777|XP_015014947.1|DERE
OG0005293	LOC117143575|XP_033164215.1|DMAU	LOC6542129|XP_001968943.2|DERE
OG0005294	LOC117142921|XP_033163113.1|DMAU	LOC6542873|XP_001969767.1|DERE
OG0005295	LOC117143766|XP_033165172.1|DMAU	LOC6542286|XP_026835542.1|DERE
OG0005296	LOC117145433|XP_033166971.1|DMAU	LOC6552831|XP_026831534.1|DERE
OG0005297	LOC117135119|XP_033151028.1|DMAU	LOC6541803|XP_015015410.1|DERE
OG0005298	LOC117151073|XP_033174208.1|DMAU	LOC6542528|XP_001969341.1|DERE
OG0005299	LOC117142304|XP_033162082.1|DMAU	LOC6554533|XP_001981318.1|DERE
OG0005300	LOC117147331|XP_033170076.1|DMAU	LOC6551509|XP_001978580.1|DERE
OG0005301	LOC117135301|XP_033151369.1|DMAU	LOC6542505|XP_026835513.1|DERE
OG0005302	LOC117136264|XP_033152974.1|DMAU	LOC6546937|XP_026835716.1|DERE
OG0005303	LOC117148200|XP_033171375.1|DMAU	LOC6549230|XP_001974355.1|DERE
OG0005304	LOC117150246|XP_033172934.1|DMAU	LOC6541641|XP_001970018.1|DERE
OG0005305	LOC117137167|XP_033154371.1|DMAU	LOC6547095|XP_001974934.1|DERE
OG0005306	LOC117135117|XP_033151025.1|DMAU	LOC6547748|XP_001976257.1|DERE
OG0005307	LOC117142117|XP_033161907.1|DMAU	LOC6542098|XP_026834584.1|DERE
OG0005308	LOC117145614|XP_033167260.1|DMAU	LOC6541855|XP_001969964.1|DERE
OG0005309	LOC117150971|XP_033174043.1|DMAU	LOC6540889|XP_001968541.1|DERE
OG0005310	LOC117138047|XP_033155756.1|DMAU	LOC6543489|XP_001970273.1|DERE
OG0005311	LOC117135129|XP_033151050.1|DMAU	LOC6541541|XP_026834977.1|DERE
OG0005312	LOC117150260|XP_033172955.1|DMAU	LOC6542267|XP_001969678.1|DERE
OG0005313	LOC117138558|XP_033156612.1|DMAU	LOC6541174|XP_026834792.1|DERE
OG0005314	LOC117138698|XP_033156852.1|DMAU	LOC6541115|XP_001969783.2|DERE
OG0005315	LOC117139810|XP_033158333.1|DMAU	LOC6549295|XP_001974369.3|DERE
OG0005316	LOC117137171|XP_033154375.1|DMAU	LOC6547094|XP_015011818.1|DERE
OG0005317	LOC117136941|XP_033153983.1|DMAU	LOC6547614|XP_001976251.1|DERE
OG0005318	LOC117136142|XP_033152743.1|DMAU	LOC113563693|XP_026838680.1|DERE, LOC6548543|XP_026838704.1|DERE
OG0005319	LOC117139721|XP_033158140.1|DMAU	LOC6541524|XP_026834872.1|DERE
OG0005320	LOC117138409|XP_033156381.1|DMAU	LOC6549113|XP_001974185.2|DERE
OG0005321	LOC117148374|XP_033171661.1|DMAU	LOC6543173|XP_001969894.1|DERE
OG0005322	LOC117138884|XP_033156865.1|DMAU	LOC6542732|XP_001968336.1|DERE
OG0005323	LOC117135290|XP_033151355.1|DMAU	LOC6541536|XP_026835574.1|DERE
OG0005324	LOC117151075|XP_033174210.1|DMAU	LOC6542810|XP_001969348.1|DERE
OG0005325	LOC117147684|XP_033170559.1|DMAU	LOC26526673|XP_015015550.1|DERE, LOC113564232|XP_026835620.1|DERE
OG0005326	LOC117151077|XP_033174212.1|DMAU	LOC6541613|XP_001969349.1|DERE
OG0005327	LOC117150419|XP_033173179.1|DMAU	LOC6541782|XP_026834992.1|DERE
OG0005328	LOC117144185|XP_033165123.1|DMAU	LOC6552351|XP_026831934.1|DERE
OG0005329	LOC117141545|XP_033160940.1|DMAU	LOC6544977|XP_001971574.1|DERE
OG0005330	LOC117141544|XP_033160939.1|DMAU	LOC6544978|XP_001971575.2|DERE
OG0005331	LOC117150148|XP_033172845.1|DMAU	LOC6541697|XP_001968433.1|DERE
OG0005332	LOC117143119|XP_033163501.1|DMAU	LOC6548826|XP_026836303.1|DERE
OG0005333	LOC117150451|XP_033173229.1|DMAU	LOC6541240|XP_001969752.1|DERE
OG0005334	LOC117150573|XP_033173416.1|DMAU	LOC6541544|XP_001969471.1|DERE
OG0005335	LOC117138139|XP_033155904.1|DMAU	LOC6549351|XP_001975797.2|DERE
OG0005336	LOC117138260|XP_033156114.1|DMAU	LOC6543278|XP_001969140.1|DERE
OG0005337	LOC117135588|XP_033151813.1|DMAU	LOC6546733|XP_001974526.3|DERE
OG0005338	LOC117150023|XP_033172790.1|DMAU	LOC6541751|XP_001969406.2|DERE
OG0005339	LOC117150333|XP_033173071.1|DMAU	LOC6541308|XP_001969973.1|DERE
OG0005340	LOC117143913|XP_033164721.1|DMAU	LOC6541835|XP_015014407.1|DERE
OG0005341	LOC117136739|XP_033153662.1|DMAU	LOC6542028|XP_001970435.1|DERE
OG0005342	LOC117146478|XP_033168612.1|DMAU	LOC6542884|XP_001969813.1|DERE
OG0005343	LOC117137346|XP_033154633.1|DMAU	LOC6543294|XP_001970621.1|DERE
OG0005344	LOC117136697|XP_033153606.1|DMAU	LOC6546910|XP_001975989.1|DERE
OG0005345	LOC117150861|XP_033173849.1|DMAU	LOC6542284|XP_001970025.1|DERE
OG0005346	LOC117150588|XP_033173435.1|DMAU	LOC6542413|XP_001970096.1|DERE
OG0005347	LOC117141391|XP_033160701.1|DMAU	LOC6541892|XP_026834155.1|DERE
OG0005348	LOC117135220|XP_033151220.1|DMAU	LOC6541075|XP_015014978.2|DERE
OG0005349	LOC117138761|XP_033156856.1|DMAU	LOC6541398|XP_001969426.1|DERE
OG0005350	LOC117150613|XP_033173470.1|DMAU	LOC6542662|XP_001969857.1|DERE
OG0005351	LOC117141306|XP_033160582.1|DMAU	LOC6543844|XP_001971379.1|DERE
OG0005352	LOC117150646|XP_033173514.1|DMAU	LOC6542764|XP_026835307.1|DERE
OG0005353	LOC117138353|XP_033156290.1|DMAU	LOC6547009|XP_001974624.3|DERE
OG0005354	LOC117135272|XP_033151325.1|DMAU	LOC26526948|XP_026835516.1|DERE, LOC6541908|XP_001968491.1|DERE
OG0005355	LOC117135341|XP_033151431.1|DMAU	LOC6543336|XP_001968147.1|DERE
OG0005356	LOC117138002|XP_033155694.1|DMAU	LOC6542863|XP_001968149.1|DERE
OG0005357	LOC117139369|XP_033157512.1|DMAU	LOC6541757|XP_001970195.1|DERE
OG0005358	LOC117135284|XP_033151344.1|DMAU	LOC6541953|XP_001970109.1|DERE
OG0005359	LOC117135539|XP_033151709.1|DMAU	LOC6547375|XP_001976320.1|DERE
OG0005360	LOC117139073|XP_033157074.1|DMAU	LOC6545091|XP_001973277.1|DERE
OG0005361	LOC117139790|XP_033158298.1|DMAU	LOC6543289|XP_026834835.1|DERE
OG0005362	LOC117135504|XP_033151629.1|DMAU	LOC6543032|XP_001969409.1|DERE
OG0005363	LOC117148817|XP_033172357.1|DMAU	LOC6540741|XP_026835096.1|DERE
OG0005364	LOC117137231|XP_033154480.1|DMAU	LOC6547647|XP_001974981.1|DERE
OG0005365	LOC117143037|XP_033163325.1|DMAU	LOC6546913|XP_001974116.2|DERE
OG0005366	LOC117143158|XP_033163559.1|DMAU	LOC6546912|XP_001974115.2|DERE
OG0005367	LOC117143101|XP_033163476.1|DMAU	LOC6548267|XP_001974113.1|DERE
OG0005368	LOC117144504|XP_033165584.1|DMAU	LOC6552248|XP_026831474.1|DERE
OG0005369	LOC117151069|XP_033174202.1|DMAU	LOC6541618|XP_001968315.1|DERE
OG0005370	LOC117149505|XP_033172686.1|DMAU	LOC6542525|XP_001969868.1|DERE
OG0005371	LOC117150714|XP_033173620.1|DMAU	LOC6542530|XP_001969870.1|DERE
OG0005372	LOC117146054|XP_033167884.1|DMAU	LOC6552271|XP_001980751.1|DERE
OG0005373	LOC117137692|XP_033155190.1|DMAU	LOC26526232|XP_015012762.1|DERE
OG0005374	LOC117150252|XP_033172943.1|DMAU	LOC6547616|XP_001976253.1|DERE
OG0005375	LOC117150251|XP_033172942.1|DMAU	LOC6547615|XP_001976252.1|DERE
OG0005376	LOC117138793|XP_033156859.1|DMAU	LOC6541501|XP_015015204.1|DERE
OG0005377	LOC117142113|XP_033161899.1|DMAU	LOC6545679|XP_015013536.1|DERE
OG0005378	LOC117148781|XP_033172316.1|DMAU	LOC6541317|XP_001968288.3|DERE
OG0005379	LOC117150349|XP_033173095.1|DMAU	LOC6542259|XP_001968369.1|DERE
OG0005380	LOC117148033|XP_033171101.1|DMAU	LOC6542225|XP_001968273.2|DERE
OG0005381	LOC117151096|XP_033174236.1|DMAU	LOC6549432|XP_026835685.1|DERE
OG0005382	LOC117135215|XP_033151209.1|DMAU	LOC6548759|XP_026836998.1|DERE
OG0005383	LOC117141086|XP_033160293.1|DMAU	LOC6546444|XP_001972930.2|DERE
OG0005384	LOC117145855|XP_033167566.1|DMAU	LOC6553592|XP_001980176.1|DERE
OG0005385	LOC117138387|XP_033156350.1|DMAU	LOC6547626|XP_001974890.2|DERE
OG0005386	LOC117137784|XP_033155299.1|DMAU	LOC6548650|XP_026836272.1|DERE
OG0005387	LOC117146096|XP_033167959.1|DMAU	LOC6555407|XP_026832030.1|DERE
OG0005388	LOC117140193|XP_033158869.1|DMAU	LOC6540626|XP_001968807.1|DERE
OG0005389	LOC117139775|XP_033158315.1|DMAU	LOC6542502|XP_001969793.3|DERE
OG0005390	LOC117150757|XP_033173685.1|DMAU	LOC6540644|XP_001968760.2|DERE
OG0005391	LOC117150759|XP_033173687.1|DMAU	LOC6540619|XP_001968759.1|DERE
OG0005392	LOC117147014|XP_033169593.1|DMAU	LOC6549404|XP_001974452.1|DERE
OG0005393	LOC117145427|XP_033166965.1|DMAU	LOC6552577|XP_026831748.1|DERE
OG0005394	LOC117137178|XP_033154396.1|DMAU	LOC6549220|XP_001974454.1|DERE
OG0005395	LOC117150867|XP_033173877.1|DMAU	LOC6549291|XP_001974380.1|DERE
OG0005396	LOC117151056|XP_033174166.1|DMAU	LOC6543471|XP_001970269.1|DERE
OG0005397	LOC117150386|XP_033173139.1|DMAU	LOC6543514|XP_001970270.1|DERE
OG0005398	LOC117142254|XP_033162004.1|DMAU	LOC6552481|XP_001978918.1|DERE
OG0005399	LOC117137092|XP_033154265.1|DMAU	LOC6542955|XP_015014584.2|DERE
OG0005400	LOC117137338|XP_033154621.1|DMAU	LOC6542981|XP_015014576.1|DERE
OG0005401	LOC117144219|XP_033165168.1|DMAU	LOC6543490|XP_026834436.1|DERE
OG0005402	LOC117144251|XP_033165224.1|DMAU	LOC6543449|XP_001970279.1|DERE
OG0005403	LOC117138030|XP_033155733.1|DMAU	LOC6543418|XP_001970274.1|DERE
OG0005404	LOC117138039|XP_033155745.1|DMAU	LOC6543462|XP_001970275.1|DERE
OG0005405	LOC117135966|XP_033152459.1|DMAU	LOC6546678|XP_001974505.1|DERE
OG0005406	LOC117136968|XP_033154028.1|DMAU	LOC6547054|XP_001974643.1|DERE
OG0005407	LOC117135430|XP_033151483.1|DMAU	LOC6547371|XP_001976316.1|DERE
OG0005408	LOC117139309|XP_033157447.1|DMAU	LOC6540858|XP_001968745.1|DERE
OG0005409	LOC117150220|XP_033172907.1|DMAU	LOC6542409|XP_001970207.2|DERE
OG0005410	LOC117151047|XP_033174158.1|DMAU	LOC6540657|XP_001968752.1|DERE
OG0005411	LOC117137129|XP_033154319.1|DMAU	LOC6546812|XP_001975922.1|DERE
OG0005412	LOC117135793|XP_033152177.1|DMAU	LOC6546548|XP_001975913.1|DERE
OG0005413	LOC117138283|XP_033156145.1|DMAU	LOC6546621|XP_026836876.1|DERE
OG0005414	LOC117148210|XP_033171390.1|DMAU	LOC6551094|XP_001977108.1|DERE
OG0005415	LOC117148947|XP_033172576.1|DMAU	LOC6551297|XP_026837510.1|DERE
OG0005416	LOC117137063|XP_033154167.1|DMAU	LOC6541438|XP_001970612.1|DERE
OG0005417	LOC117150961|XP_033174031.1|DMAU	LOC6549631|XP_001974437.1|DERE
OG0005418	LOC117143073|XP_033163434.1|DMAU	LOC6548886|XP_001974128.1|DERE
OG0005419	LOC117145878|XP_033167597.1|DMAU	LOC6540713|XP_001969489.1|DERE
OG0005420	LOC117150478|XP_033173268.1|DMAU	LOC6542796|XP_001970079.1|DERE
OG0005421	LOC117150549|XP_033173372.1|DMAU	LOC6542783|XP_001969778.1|DERE
OG0005422	LOC117148034|XP_033171098.1|DMAU	LOC6550207|XP_001977718.1|DERE
OG0005423	LOC117145137|XP_033166591.1|DMAU	LOC6542392|XP_026835163.1|DERE
OG0005424	LOC117138536|XP_033156565.1|DMAU	LOC6547601|XP_001974961.1|DERE
OG0005425	LOC117147371|XP_033170128.1|DMAU	LOC6550552|XP_001977984.1|DERE
OG0005426	LOC117136405|XP_033153192.1|DMAU	LOC6540586|XP_001970333.1|DERE
OG0005427	LOC117137504|XP_033154879.1|DMAU	LOC6549377|XP_001974297.2|DERE
OG0005428	LOC117150895|XP_033173923.1|DMAU	LOC6542976|XP_001969998.1|DERE
OG0005429	LOC117150243|XP_033172930.1|DMAU	LOC6540958|XP_001970016.1|DERE
OG0005430	LOC117150245|XP_033172932.1|DMAU	LOC6540952|XP_026834191.1|DERE
OG0005431	LOC117142467|XP_033162368.1|DMAU	LOC6548592|XP_001973956.1|DERE
OG0005432	LOC117146882|XP_033169371.1|DMAU	LOC6548475|XP_001973913.2|DERE
OG0005433	LOC117137838|XP_033155421.1|DMAU	LOC6548138|XP_001975230.1|DERE
OG0005434	LOC117135237|XP_033151266.1|DMAU	LOC6548596|XP_015012010.1|DERE
OG0005435	LOC117145106|XP_033166516.1|DMAU	LOC6553325|XP_001979189.1|DERE
OG0005436	LOC117138194|XP_033156038.1|DMAU	LOC6548595|XP_026838684.1|DERE
OG0005437	LOC117145051|XP_033166449.1|DMAU	LOC6552508|XP_001979816.1|DERE
OG0005438	LOC117135968|XP_033152468.1|DMAU	LOC6542099|XP_001968228.1|DERE
OG0005439	LOC117144378|XP_033165399.1|DMAU	LOC6553583|XP_001980279.1|DERE
OG0005440	LOC117150977|XP_033174050.1|DMAU	LOC6541686|XP_026834304.1|DERE
OG0005441	LOC117139939|XP_033158518.1|DMAU	LOC6542122|XP_001969702.1|DERE
OG0005442	LOC117150296|XP_033173009.1|DMAU	LOC6549341|XP_001974321.1|DERE
OG0005443	LOC117145486|XP_033167057.1|DMAU	LOC6541854|XP_026834461.1|DERE
OG0005444	LOC117150924|XP_033173977.1|DMAU	LOC6543007|XP_001968162.1|DERE
OG0005445	LOC117140505|XP_033159379.1|DMAU	LOC6542470|XP_026834747.1|DERE
OG0005446	LOC117150207|XP_033172893.1|DMAU	LOC6541555|XP_001970228.1|DERE
OG0005447	LOC117135209|XP_033151188.1|DMAU	LOC6540893|XP_001968736.1|DERE
OG0005448	LOC117138419|XP_033156408.1|DMAU	LOC6546767|XP_001975524.1|DERE
OG0005449	LOC117148460|XP_033171723.1|DMAU	LOC6550693|XP_001978018.1|DERE
OG0005450	LOC117144276|XP_033165270.1|DMAU	LOC6555452|XP_001981452.1|DERE
OG0005451	LOC117139667|XP_033158034.1|DMAU	LOC6549193|XP_026836500.1|DERE
OG0005452	LOC117135428|XP_033151479.1|DMAU	LOC6547369|XP_015011557.1|DERE
OG0005453	LOC117143389|XP_033163962.1|DMAU	LOC6552456|XP_001980874.1|DERE
OG0005454	LOC117135181|XP_033151138.1|DMAU	LOC6542769|XP_001969737.1|DERE
OG0005455	LOC117136337|XP_033153088.1|DMAU	LOC6548562|XP_001976634.1|DERE
OG0005456	LOC117142483|XP_033162402.1|DMAU	LOC6549496|XP_001974287.1|DERE
OG0005457	LOC117150205|XP_033172890.1|DMAU	LOC6549498|XP_015012060.1|DERE
OG0005458	LOC117144979|XP_033166340.1|DMAU	LOC6542849|XP_001968311.1|DERE
OG0005459	LOC117139079|XP_033157088.1|DMAU	LOC6541022|XP_001968732.1|DERE
OG0005460	LOC117140174|XP_033158845.1|DMAU	LOC6541575|XP_001968809.1|DERE
OG0005461	LOC117135229|XP_033151239.1|DMAU	LOC6549437|XP_001974302.1|DERE
OG0005462	LOC117135230|XP_033151240.1|DMAU	LOC6549439|XP_001974304.1|DERE
OG0005463	LOC117141814|XP_033161358.1|DMAU	LOC6545844|XP_026833921.1|DERE
OG0005464	LOC117150587|XP_033173433.1|DMAU	LOC6549381|XP_001974301.1|DERE
OG0005465	LOC117135218|XP_033151216.1|DMAU	LOC6549499|XP_026836551.1|DERE
OG0005466	LOC117148388|XP_033171645.1|DMAU	LOC6549497|XP_001974288.1|DERE
OG0005467	LOC117142680|XP_033162709.1|DMAU	LOC6554913|XP_001982235.1|DERE
OG0005468	LOC117151066|XP_033174198.1|DMAU	LOC6542150|XP_001970255.1|DERE
OG0005469	LOC117149350|XP_033172660.1|DMAU	LOC6541018|XP_001970291.1|DERE
OG0005470	LOC117150820|XP_033173773.1|DMAU	LOC6540842|XP_001970293.1|DERE
OG0005471	LOC117138658|XP_033156785.1|DMAU	LOC6547633|XP_026836307.1|DERE
OG0005472	LOC117139200|XP_033157307.1|DMAU	LOC6547631|XP_026835675.1|DERE
OG0005473	LOC117143828|XP_033164568.1|DMAU	LOC6542263|XP_026835177.1|DERE
OG0005474	LOC117144692|XP_033165910.1|DMAU	LOC6541690|XP_001969763.1|DERE
OG0005475	LOC117144682|XP_033165899.1|DMAU	LOC6541700|XP_001969764.1|DERE
OG0005476	LOC117138277|XP_033156136.1|DMAU	LOC6543216|XP_001970554.2|DERE
OG0005477	LOC117141794|XP_033161326.1|DMAU	LOC6543854|XP_026833745.1|DERE
OG0005478	LOC117142711|XP_033162765.1|DMAU	LOC6541137|XP_001968672.1|DERE
OG0005479	LOC117142702|XP_033162753.1|DMAU	LOC6541504|XP_001968673.1|DERE
