Orthogroup	DMAU.longest_only	AALB.longest_only
OG0003585	LOC117140161|XP_033158825.1|DMAU	LOC118465320|XP_035789339.1|AALB
OG0003586	LOC117146302|XP_033168229.1|DMAU	LOC118462986|XP_035785088.1|AALB
OG0003587	LOC117150925|XP_033173981.1|DMAU	LOC118467109|XP_035793062.1|AALB
OG0003588	LOC117142982|XP_033163224.1|DMAU	LOC118462694|XP_035784512.1|AALB
OG0003590	LOC117139448|XP_033157646.1|DMAU	LOC118465338|XP_035789381.1|AALB
OG0003591	LOC117140063|XP_033158699.1|DMAU	LOC118465339|XP_035789382.1|AALB
OG0003592	LOC117141015|XP_033160166.1|DMAU	LOC118465343|XP_035789393.1|AALB
OG0003593	LOC117140261|XP_033158957.1|DMAU	LOC118462954|XP_035784992.1|AALB
OG0003594	LOC117141670|XP_033161156.1|DMAU	LOC118464598|XP_035787935.1|AALB
OG0003595	LOC117136953|XP_033153993.1|DMAU	LOC118467808|XP_035794578.1|AALB
OG0003596	LOC117136176|XP_033152809.1|DMAU	LOC118462707|XP_035784540.1|AALB
OG0003597	LOC117138160|XP_033155928.1|DMAU	LOC118462703|XP_035784534.1|AALB
OG0003598	LOC117140815|XP_033159811.1|DMAU	LOC118465770|XP_035790179.1|AALB
OG0003599	LOC117136408|XP_033153203.1|DMAU	LOC118457857|XP_035775643.1|AALB
OG0003600	LOC117139737|XP_033158169.1|DMAU	LOC118465904|XP_035790451.1|AALB
OG0003601	LOC117137461|XP_033154796.1|DMAU	LOC118463883|XP_035786698.1|AALB
OG0003602	LOC117136417|XP_033153217.1|DMAU	LOC118463249|XP_035785611.1|AALB
OG0003603	LOC117141200|XP_033160442.1|DMAU	LOC118463770|XP_035786478.1|AALB
OG0003604	LOC117151026|XP_033174126.1|DMAU	LOC118464675|XP_035788086.1|AALB
OG0003605	LOC117144415|XP_033165447.1|DMAU	LOC118460666|XP_035781032.1|AALB
OG0003606	LOC117136285|XP_033153011.1|DMAU	LOC118463028|XP_035785163.1|AALB
OG0003607	LOC117135889|XP_033152327.1|DMAU	LOC118463025|XP_035785160.1|AALB
OG0003608	LOC117141184|XP_033160413.1|DMAU	LOC118463040|XP_035785177.1|AALB
OG0003609	LOC117136807|XP_033153763.1|DMAU	LOC118467482|XP_035793917.1|AALB
OG0003610	LOC117140294|XP_033159022.1|DMAU	LOC118463293|XP_035785669.1|AALB
OG0003611	LOC117140918|XP_033159993.1|DMAU	LOC118467170|XP_035793229.1|AALB
OG0003612	LOC117137947|XP_033155600.1|DMAU	LOC118465388|XP_035789477.1|AALB
OG0003613	LOC117136657|XP_033153549.1|DMAU	LOC118464448|XP_035787723.1|AALB, LOC118462710|XP_035784542.1|AALB
OG0003614	LOC117136658|XP_033153550.1|DMAU	LOC118462712|XP_035784543.1|AALB, LOC118464449|XP_035787724.1|AALB
OG0003615	LOC117138550|XP_033156600.1|DMAU	LOC118465526|XP_035789743.1|AALB
OG0003616	LOC117135998|XP_033152504.1|DMAU	LOC118466679|XP_035792192.1|AALB
OG0003617	LOC117135870|XP_033152296.1|DMAU	LOC118467348|XP_035793623.1|AALB
OG0003618	LOC117135869|XP_033152294.1|DMAU	LOC118467341|XP_035793612.1|AALB
OG0003619	LOC117135690|XP_033151983.1|DMAU	LOC118464469|XP_035787771.1|AALB
OG0003620	LOC117137359|XP_033154651.1|DMAU	LOC118464471|XP_035787773.1|AALB
OG0003621	LOC117139730|XP_033158158.1|DMAU	LOC118466430|XP_035791619.1|AALB
OG0003622	LOC117139728|XP_033158155.1|DMAU	LOC118466427|XP_035791603.1|AALB
OG0003623	LOC117135943|XP_033152415.1|DMAU	LOC118464106|XP_035787085.1|AALB
OG0003624	LOC117138406|XP_033156375.1|DMAU	LOC118467085|XP_035793018.1|AALB
OG0003625	LOC117136655|XP_033153546.1|DMAU	LOC118462921|XP_035784921.1|AALB
OG0003626	LOC117137849|XP_033155448.1|DMAU	LOC118464468|XP_035787770.1|AALB
OG0003627	LOC117136634|XP_033153516.1|DMAU	LOC118464466|XP_035787767.1|AALB
OG0003628	LOC117137927|XP_033155569.1|DMAU	LOC118467591|XP_035794150.1|AALB
OG0003629	LOC117136465|XP_033153287.1|DMAU	LOC118465427|XP_035789549.1|AALB
OG0003630	LOC117136186|XP_033152822.1|DMAU	LOC118465596|XP_035789857.1|AALB
OG0003631	LOC117139397|XP_033157555.1|DMAU	LOC118464826|XP_035788395.1|AALB
OG0003632	LOC117140373|XP_033159129.1|DMAU	LOC118463981|XP_035786886.1|AALB, LOC118463950|XP_035786820.1|AALB, LOC118465543|XP_035789763.1|AALB
OG0003633	LOC117137763|XP_033155273.1|DMAU	LOC118463061|XP_035785209.1|AALB
OG0003634	LOC117140633|XP_033159549.1|DMAU	LOC118463068|XP_035785220.1|AALB
OG0003635	LOC117140176|XP_033158842.1|DMAU	LOC118464836|XP_035788407.1|AALB
OG0003636	LOC117136534|XP_033153374.1|DMAU	LOC118463062|XP_035785210.1|AALB
OG0003637	LOC117138308|XP_033156203.1|DMAU	LOC118464763|XP_035788275.1|AALB
OG0003638	LOC117139443|XP_033157638.1|DMAU	LOC118467152|XP_035793184.1|AALB
OG0003639	LOC117139987|XP_033158588.1|DMAU	LOC118467156|XP_035793193.1|AALB
OG0003640	LOC117135435|XP_033151490.1|DMAU	LOC118462649|XP_035784391.1|AALB
OG0003641	LOC117137833|XP_033155413.1|DMAU	LOC118466290|XP_035791269.1|AALB
OG0003642	LOC117137992|XP_033155668.1|DMAU	LOC118466291|XP_035791271.1|AALB
OG0003643	LOC117137363|XP_033154655.1|DMAU	LOC118466293|XP_035791273.1|AALB
OG0003644	LOC117136368|XP_033153140.1|DMAU	LOC118466150|XP_035791013.1|AALB
OG0003645	LOC117139162|XP_033157212.1|DMAU	LOC118466406|XP_035791567.1|AALB
OG0003646	LOC117140647|XP_033159578.1|DMAU	LOC118466403|XP_035791564.1|AALB
OG0003647	LOC117141897|XP_033161489.1|DMAU	LOC118466415|XP_035791583.1|AALB
OG0003648	LOC117139010|XP_033156998.1|DMAU	LOC118463547|XP_035786062.1|AALB, LOC118463548|XP_035786063.1|AALB
OG0003649	LOC117143206|XP_033163642.1|DMAU	LOC118467093|XP_035793031.1|AALB
OG0003650	LOC117147374|XP_033170134.1|DMAU	LOC118467084|XP_035793017.1|AALB
OG0003651	LOC117142775|XP_033162854.1|DMAU	LOC118465000|XP_035788740.1|AALB
OG0003652	LOC117141422|XP_033160742.1|DMAU	LOC118464213|XP_035787277.1|AALB
OG0003653	LOC117141156|XP_033160386.1|DMAU	LOC118466938|XP_035792727.1|AALB
OG0003654	LOC117142038|XP_033161799.1|DMAU	LOC118467201|XP_035793308.1|AALB
OG0003655	LOC117136530|XP_033153406.1|DMAU	LOC118467200|XP_035793307.1|AALB
OG0003656	LOC117139384|XP_033157536.1|DMAU	LOC118467196|XP_035793302.1|AALB
OG0003657	LOC117141125|XP_033160340.1|DMAU	LOC118467706|XP_035794383.1|AALB
OG0003658	LOC117145358|XP_033166871.1|DMAU	LOC118465603|XP_035789871.1|AALB
OG0003659	LOC117141165|XP_033160393.1|DMAU	LOC118464833|XP_035788402.1|AALB
OG0003660	LOC117141631|XP_033161062.1|DMAU	LOC118466261|XP_035791209.1|AALB
OG0003661	LOC117139788|XP_033158293.1|DMAU	LOC118463077|XP_035785231.1|AALB
OG0003662	LOC117139971|XP_033158563.1|DMAU	LOC118464773|XP_035788295.1|AALB
OG0003663	LOC117141881|XP_033161463.1|DMAU	LOC118467758|XP_035794479.1|AALB
OG0003664	LOC117141396|XP_033160704.1|DMAU	LOC118467753|XP_035794467.1|AALB
OG0003665	LOC117137714|XP_033155178.1|DMAU	LOC118464272|XP_035787427.1|AALB
OG0003666	LOC117138093|XP_033155834.1|DMAU	LOC118466836|XP_035792537.1|AALB
OG0003667	LOC117140855|XP_033159873.1|DMAU	LOC118466732|XP_035792308.1|AALB
OG0003668	LOC117135549|XP_033151734.1|DMAU	LOC118463986|XP_035786900.1|AALB
OG0003669	LOC117137700|XP_033155160.1|DMAU	LOC118464145|XP_035787143.1|AALB
OG0003670	LOC117137698|XP_033155159.1|DMAU	LOC118464143|XP_035787141.1|AALB
OG0003671	LOC117135537|XP_033151707.1|DMAU	LOC118463962|XP_035786840.1|AALB
OG0003672	LOC117144253|XP_033165223.1|DMAU	LOC118466816|XP_035792498.1|AALB
OG0003673	LOC117136278|XP_033153001.1|DMAU	LOC118466308|XP_035791312.1|AALB
OG0003674	LOC117137734|XP_033155205.1|DMAU	LOC118467187|XP_035793282.1|AALB
OG0003675	LOC117137591|XP_033154993.1|DMAU	LOC118467189|XP_035793289.1|AALB
OG0003676	LOC117137588|XP_033154987.1|DMAU	LOC118467181|XP_035793257.1|AALB
OG0003677	LOC117139409|XP_033157577.1|DMAU	LOC118466130|XP_035790973.1|AALB
OG0003678	LOC117139601|XP_033157923.1|DMAU	LOC118467642|XP_035794261.1|AALB
OG0003679	LOC117141005|XP_033160151.1|DMAU	LOC118464681|XP_035788097.1|AALB
OG0003680	LOC117135888|XP_033152326.1|DMAU	LOC118464254|XP_035787383.1|AALB
OG0003681	LOC117136622|XP_033153501.1|DMAU	LOC118467352|XP_035793628.1|AALB
OG0003682	LOC117145166|XP_033166605.1|DMAU	LOC118467748|XP_035794451.1|AALB
OG0003683	LOC117135758|XP_033152107.1|DMAU	LOC118464407|XP_035787655.1|AALB
OG0003684	LOC117141572|XP_033160976.1|DMAU	LOC118467083|XP_035793015.1|AALB
OG0003685	LOC117140061|XP_033158695.1|DMAU	LOC118466185|XP_035791075.1|AALB
OG0003686	LOC117135656|XP_033151930.1|DMAU	LOC118466184|XP_035791071.1|AALB
OG0003687	LOC117135774|XP_033152134.1|DMAU	LOC118467335|XP_035793584.1|AALB
OG0003688	LOC117135993|XP_033152499.1|DMAU	LOC118467336|XP_035793586.1|AALB
OG0003689	LOC117140506|XP_033159366.1|DMAU	LOC118467004|XP_035792839.1|AALB
OG0003690	LOC117140764|XP_033159738.1|DMAU	LOC118467003|XP_035792836.1|AALB
OG0003691	LOC117141290|XP_033160557.1|DMAU	LOC118465187|XP_035789049.1|AALB
OG0003692	LOC117135506|XP_033151628.1|DMAU	LOC118465047|XP_035788823.1|AALB
OG0003693	LOC117141769|XP_033161291.1|DMAU	LOC118463611|XP_035786184.1|AALB
OG0003694	LOC117139675|XP_033158043.1|DMAU	LOC118467900|XP_035794713.1|AALB
OG0003695	LOC117139831|XP_033158363.1|DMAU	LOC118463425|XP_035785881.1|AALB
OG0003696	LOC117136265|XP_033152977.1|DMAU	LOC118462943|XP_035784974.1|AALB
OG0003697	LOC117137871|XP_033155486.1|DMAU	LOC118466958|XP_035792753.1|AALB
OG0003698	LOC117142076|XP_033161846.1|DMAU	LOC118463273|XP_035785642.1|AALB
OG0003699	LOC117135697|XP_033151993.1|DMAU	LOC118466488|XP_035791781.1|AALB
OG0003700	LOC117138057|XP_033155768.1|DMAU	LOC118462605|XP_035784328.1|AALB
OG0003701	LOC117150365|XP_033173116.1|DMAU	LOC118466967|XP_035792772.1|AALB
OG0003702	LOC117142129|XP_033161924.1|DMAU	LOC118466964|XP_035792768.1|AALB
OG0003703	LOC117139844|XP_033158381.1|DMAU	LOC118463669|XP_035786319.1|AALB
OG0003704	LOC117139832|XP_033158364.1|DMAU	LOC118463667|XP_035786317.1|AALB
OG0003705	LOC117138420|XP_033156411.1|DMAU	LOC118467369|XP_035793670.1|AALB
OG0003706	LOC117140928|XP_033160014.1|DMAU	LOC118463403|XP_035785844.1|AALB
OG0003707	LOC117140922|XP_033160005.1|DMAU	LOC118462487|XP_035784087.1|AALB
OG0003708	LOC117140535|XP_033159414.1|DMAU	LOC118467266|XP_035793441.1|AALB
OG0003709	LOC117138282|XP_033156142.1|DMAU	LOC118464636|XP_035787975.1|AALB
OG0003710	LOC117137047|XP_033154146.1|DMAU	LOC118462640|XP_035784380.1|AALB
OG0003711	LOC117140092|XP_033158739.1|DMAU	LOC118463308|XP_035785686.1|AALB
OG0003712	LOC117135499|XP_033151612.1|DMAU	LOC118464427|XP_035787683.1|AALB
OG0003713	LOC117135832|XP_033152233.1|DMAU	LOC118463939|XP_035786800.1|AALB
OG0003714	LOC117135830|XP_033152231.1|DMAU	LOC118463938|XP_035786799.1|AALB
OG0003715	LOC117141201|XP_033160444.1|DMAU	LOC118464577|XP_035787913.1|AALB
OG0003716	LOC117141748|XP_033161262.1|DMAU	LOC118467772|XP_035794494.1|AALB
OG0003717	LOC117139024|XP_033157013.1|DMAU	LOC118466725|XP_035792289.1|AALB
OG0003718	LOC117139088|XP_033157097.1|DMAU	LOC118466423|XP_035791596.1|AALB
OG0003719	LOC117139760|XP_033158218.1|DMAU	LOC118463130|XP_035785380.1|AALB
OG0003720	LOC117146742|XP_033169089.1|DMAU	LOC118465613|XP_035789883.1|AALB
OG0003721	LOC117135997|XP_033152503.1|DMAU	LOC118465616|XP_035789890.1|AALB
OG0003722	LOC117139307|XP_033157441.1|DMAU	LOC118464082|XP_035787032.1|AALB
OG0003723	LOC117141578|XP_033160981.1|DMAU	LOC118464092|XP_035787050.1|AALB
OG0003724	LOC117140183|XP_033158850.1|DMAU	LOC118467599|XP_035794178.1|AALB
OG0003725	LOC117140637|XP_033159555.1|DMAU	LOC118466222|XP_035791146.1|AALB
OG0003726	LOC117139624|XP_033157969.1|DMAU	LOC118466220|XP_035791140.1|AALB
OG0003728	LOC117142740|XP_033162802.1|DMAU	LOC118464313|XP_035787502.1|AALB
OG0003729	LOC117141824|XP_033161368.1|DMAU	LOC118464982|XP_035788707.1|AALB, LOC118464305|XP_035787486.1|AALB
OG0003730	LOC117140152|XP_033158814.1|DMAU	LOC118467261|XP_035793437.1|AALB
OG0003731	LOC117140383|XP_033159140.1|DMAU	LOC118467074|XP_035793002.1|AALB
OG0003732	LOC117139872|XP_033158420.1|DMAU	LOC118467901|XP_035794718.1|AALB
OG0003733	LOC117139658|XP_033158013.1|DMAU	LOC118467898|XP_035794709.1|AALB
OG0003734	LOC117140731|XP_033159695.1|DMAU	LOC118466443|XP_035791645.1|AALB
OG0003735	LOC117135575|XP_033151791.1|DMAU	LOC118465755|XP_035790151.1|AALB
OG0003736	LOC117136834|XP_033153806.1|DMAU	LOC118465769|XP_035790177.1|AALB
OG0003737	LOC117138378|XP_033156338.1|DMAU	LOC118465760|XP_035790157.1|AALB
OG0003739	LOC117136244|XP_033152940.1|DMAU	LOC118463094|XP_035785269.1|AALB
OG0003740	LOC117136996|XP_033154065.1|DMAU	LOC118463095|XP_035785271.1|AALB
OG0003741	LOC117141385|XP_033160691.1|DMAU	LOC118463097|XP_035785276.1|AALB
OG0003742	LOC117139074|XP_033157076.1|DMAU	LOC118464124|XP_035787110.1|AALB
OG0003743	LOC117138588|XP_033156659.1|DMAU	LOC118467680|XP_035794344.1|AALB
OG0003744	LOC117138583|XP_033156653.1|DMAU	LOC118467682|XP_035794346.1|AALB
OG0003745	LOC117136416|XP_033153215.1|DMAU	LOC118467684|XP_035794348.1|AALB
OG0003746	LOC117138174|XP_033155951.1|DMAU	LOC118466242|XP_035791185.1|AALB
OG0003747	LOC117140679|XP_033159625.1|DMAU	LOC118466247|XP_035791192.1|AALB
OG0003748	LOC117140360|XP_033159106.1|DMAU	LOC118466244|XP_035791187.1|AALB
OG0003749	LOC117140388|XP_033159146.1|DMAU	LOC118466246|XP_035791191.1|AALB
OG0003750	LOC117140532|XP_033159408.1|DMAU	LOC118466250|XP_035791195.1|AALB
OG0003751	LOC117139080|XP_033157086.1|DMAU	LOC118466283|XP_035791256.1|AALB
OG0003752	LOC117139495|XP_033157711.1|DMAU	LOC118465649|XP_035789955.1|AALB
OG0003753	LOC117141927|XP_033161550.1|DMAU	LOC118465654|XP_035789962.1|AALB
OG0003754	LOC117141925|XP_033161545.1|DMAU	LOC118465648|XP_035789954.1|AALB
OG0003755	LOC117141850|XP_033161415.1|DMAU	LOC118463860|XP_035786662.1|AALB
OG0003756	LOC117136989|XP_033154054.1|DMAU	LOC118466940|XP_035792732.1|AALB
OG0003757	LOC117137497|XP_033154866.1|DMAU	LOC118466138|XP_035790982.1|AALB
OG0003758	LOC117135747|XP_033152088.1|DMAU	LOC118467355|XP_035793641.1|AALB
OG0003759	LOC117141912|XP_033161523.1|DMAU	LOC118466073|XP_035790830.1|AALB
OG0003760	LOC117136284|XP_033153010.1|DMAU	LOC118466075|XP_035790843.1|AALB
OG0003761	LOC117142081|XP_033161854.1|DMAU	LOC118467078|XP_035793008.1|AALB
OG0003762	LOC117142082|XP_033161855.1|DMAU	LOC118464601|XP_035787938.1|AALB, LOC118464617|XP_035787955.1|AALB
OG0003763	LOC117140970|XP_033160092.1|DMAU	LOC118464295|XP_035787470.1|AALB
OG0003764	LOC117139506|XP_033157747.1|DMAU	LOC118466354|XP_035791382.1|AALB
OG0003765	LOC117142508|XP_033162440.1|DMAU	LOC118466754|XP_035792347.1|AALB
OG0003766	LOC117146503|XP_033168649.1|DMAU	LOC118466752|XP_035792342.1|AALB
OG0003767	LOC117136087|XP_033152652.1|DMAU	LOC118466357|XP_035791408.1|AALB
OG0003768	LOC117137266|XP_033154520.1|DMAU	LOC118463951|XP_035786822.1|AALB
OG0003769	LOC117135730|XP_033152065.1|DMAU	LOC118463633|XP_035786246.1|AALB
OG0003770	LOC117146331|XP_033168318.1|DMAU	LOC118462635|XP_035784375.1|AALB
OG0003771	LOC117139614|XP_033157957.1|DMAU	LOC118466829|XP_035792519.1|AALB
OG0003772	LOC117140915|XP_033159991.1|DMAU	LOC118467304|XP_035793521.1|AALB
OG0003773	LOC117137372|XP_033154665.1|DMAU	LOC118467302|XP_035793515.1|AALB
OG0003774	LOC117136063|XP_033152603.1|DMAU	LOC118467798|XP_035794564.1|AALB
OG0003775	LOC117148267|XP_033171470.1|DMAU	LOC118468440|XP_035795095.1|AALB
OG0003776	LOC117138046|XP_033155752.1|DMAU	LOC118464736|XP_035788231.1|AALB
OG0003777	LOC117136250|XP_033152947.1|DMAU	LOC118466911|XP_035792669.1|AALB
OG0003778	LOC117137120|XP_033154304.1|DMAU	LOC118464027|XP_035786976.1|AALB
OG0003779	LOC117138349|XP_033156284.1|DMAU	LOC118465806|XP_035790269.1|AALB
OG0003780	LOC117137892|XP_033155516.1|DMAU	LOC118465900|XP_035790445.1|AALB
OG0003781	LOC117146255|XP_033168090.1|DMAU	LOC118465902|XP_035790447.1|AALB
OG0003782	LOC117147890|XP_033170871.1|DMAU	LOC118466339|XP_035791359.1|AALB
OG0003783	LOC117145942|XP_033167711.1|DMAU	LOC118467165|XP_035793216.1|AALB
OG0003784	LOC117138153|XP_033155922.1|DMAU	LOC118463866|XP_035786676.1|AALB
OG0003785	LOC117137285|XP_033154547.1|DMAU	LOC118463574|XP_035786108.1|AALB
OG0003786	LOC117138400|XP_033156367.1|DMAU	LOC118464198|XP_035787250.1|AALB
OG0003787	LOC117138403|XP_033156372.1|DMAU	LOC118464200|XP_035787252.1|AALB
OG0003788	LOC117138122|XP_033155874.1|DMAU	LOC118464396|XP_035787639.1|AALB
OG0003789	LOC117138204|XP_033156025.1|DMAU	LOC118464393|XP_035787633.1|AALB
OG0003790	LOC117140599|XP_033159500.1|DMAU	LOC118464404|XP_035787651.1|AALB
OG0003791	LOC117144242|XP_033165207.1|DMAU	LOC118461453|XP_035782675.1|AALB
OG0003792	LOC117137611|XP_033155028.1|DMAU	LOC118461399|XP_035782557.1|AALB
OG0003793	LOC117137500|XP_033154872.1|DMAU	LOC118460015|XP_035779839.1|AALB
OG0003794	LOC117135961|XP_033152449.1|DMAU	LOC118464505|XP_035787834.1|AALB
OG0003795	LOC117141807|XP_033161349.1|DMAU	LOC118456604|XP_035773399.1|AALB, LOC118467390|XP_035793733.1|AALB
OG0003796	LOC117145621|XP_033167231.1|DMAU	LOC118467168|XP_035793226.1|AALB
OG0003797	LOC117145767|XP_033167433.1|DMAU	LOC118459879|XP_035779565.1|AALB
OG0003798	LOC117137003|XP_033154080.1|DMAU	LOC118459882|XP_035779572.1|AALB
OG0003799	LOC117138198|XP_033156017.1|DMAU	LOC118457992|XP_035775952.1|AALB
OG0003800	LOC117144247|XP_033165624.1|DMAU	LOC118456736|XP_035773679.1|AALB
OG0003801	LOC117150624|XP_033173485.1|DMAU	LOC118458226|XP_035776386.1|AALB
OG0003802	LOC117135287|XP_033151347.1|DMAU	LOC118468511|XP_035795241.1|AALB
OG0003803	LOC117145626|XP_033167235.1|DMAU	LOC118468791|XP_035795892.1|AALB
OG0003804	LOC117135139|XP_033151086.1|DMAU	LOC118468943|XP_035796175.1|AALB
OG0003805	LOC117150636|XP_033173505.1|DMAU	LOC118468940|XP_035796168.1|AALB
OG0003806	LOC117136302|XP_033153039.1|DMAU	LOC118468942|XP_035796173.1|AALB
OG0003807	LOC117136360|XP_033153126.1|DMAU	LOC118467305|XP_035793526.1|AALB
OG0003808	LOC117139687|XP_033158064.1|DMAU	LOC118460858|XP_035781457.1|AALB
OG0003809	LOC117148017|XP_033171076.1|DMAU	LOC118461847|XP_035783525.1|AALB
OG0003810	LOC117136330|XP_033153075.1|DMAU	LOC118458955|XP_035777829.1|AALB
OG0003811	LOC117136638|XP_033153520.1|DMAU	LOC118462591|XP_035784297.1|AALB
OG0003812	LOC117150430|XP_033173203.1|DMAU	LOC118456167|XP_035772593.1|AALB
OG0003813	LOC117135299|XP_033151366.1|DMAU	LOC118457969|XP_035775903.1|AALB
OG0003814	LOC117150801|XP_033173750.1|DMAU	LOC118457739|XP_035775442.1|AALB
OG0003815	LOC117142639|XP_033162634.1|DMAU	LOC118457743|XP_035775448.1|AALB
OG0003816	LOC117135265|XP_033151312.1|DMAU	LOC118461879|XP_035783609.1|AALB
OG0003817	LOC117144172|XP_033165109.1|DMAU	LOC118457510|XP_035775044.1|AALB
OG0003819	LOC117135469|XP_033151560.1|DMAU	LOC118462908|XP_035784901.1|AALB
OG0003820	LOC117146014|XP_033167829.1|DMAU	LOC118468215|XP_035794903.1|AALB
OG0003821	LOC117135500|XP_033151613.1|DMAU	LOC118458371|XP_035776659.1|AALB
OG0003822	LOC117142638|XP_033162636.1|DMAU	LOC118457153|XP_035774371.1|AALB
OG0003823	LOC117143716|XP_033164409.1|DMAU	LOC118457866|XP_035775658.1|AALB
OG0003824	LOC117150469|XP_033173256.1|DMAU	LOC118456884|XP_035773896.1|AALB
OG0003825	LOC117147845|XP_033170805.1|DMAU	LOC118456837|XP_035773826.1|AALB
OG0003826	LOC117150703|XP_033173606.1|DMAU	LOC118458379|XP_035776678.1|AALB
OG0003827	LOC117142221|XP_033161955.1|DMAU	LOC118460075|XP_035779983.1|AALB
OG0003828	LOC117136190|XP_033152870.1|DMAU	LOC118460074|XP_035779981.1|AALB
OG0003829	LOC117148526|XP_033171834.1|DMAU	LOC118460071|XP_035779963.1|AALB
OG0003830	LOC117150230|XP_033172916.1|DMAU	LOC118456966|XP_035774053.1|AALB
OG0003831	LOC117144299|XP_033165296.1|DMAU	LOC118456777|XP_035773745.1|AALB
OG0003832	LOC117141135|XP_033160355.1|DMAU	LOC118459790|XP_035779409.1|AALB
OG0003833	LOC117144769|XP_033166027.1|DMAU	LOC118459044|XP_035777961.1|AALB, LOC118459791|XP_035779412.1|AALB
OG0003834	LOC117137249|XP_033154505.1|DMAU	LOC118457516|XP_035775053.1|AALB
OG0003835	LOC117145774|XP_033167445.1|DMAU	LOC118460964|XP_035781634.1|AALB
OG0003836	LOC117135251|XP_033151286.1|DMAU	LOC118460572|XP_035780873.1|AALB
OG0003837	LOC117135250|XP_033151285.1|DMAU	LOC118460568|XP_035780863.1|AALB
OG0003838	LOC117135295|XP_033151360.1|DMAU	LOC118468599|XP_035795475.1|AALB
OG0003839	LOC117150956|XP_033174026.1|DMAU	LOC118456470|XP_035773154.1|AALB
OG0003840	LOC117137590|XP_033154991.1|DMAU	LOC118461893|XP_035783640.1|AALB
OG0003841	LOC117135266|XP_033151317.1|DMAU	LOC118464174|XP_035787207.1|AALB
OG0003842	LOC117150753|XP_033173684.1|DMAU	LOC118459052|XP_035777971.1|AALB
OG0003843	LOC117140250|XP_033158947.1|DMAU	LOC118458558|XP_035777093.1|AALB
OG0003844	LOC117150955|XP_033174024.1|DMAU	LOC118457501|XP_035775030.1|AALB
OG0003845	LOC117149030|XP_033172600.1|DMAU	LOC118457660|XP_035775301.1|AALB
OG0003846	LOC117139104|XP_033157132.1|DMAU	LOC118460412|XP_035780592.1|AALB
OG0003847	LOC117150293|XP_033173003.1|DMAU	LOC118460699|XP_035781109.1|AALB
OG0003848	LOC117144395|XP_033165421.1|DMAU	LOC118461871|XP_035783590.1|AALB
OG0003849	LOC117137757|XP_033155262.1|DMAU	LOC118457450|XP_035774939.1|AALB
OG0003850	LOC117140913|XP_033159984.1|DMAU	LOC118456297|XP_035772828.1|AALB
OG0003851	LOC117137172|XP_033154378.1|DMAU	LOC118460436|XP_035780622.1|AALB
OG0003852	LOC117150356|XP_033173109.1|DMAU	LOC118467789|XP_035794558.1|AALB
OG0003853	LOC117137732|XP_033155199.1|DMAU	LOC118461159|XP_035782049.1|AALB
OG0003854	LOC117135116|XP_033151024.1|DMAU	LOC118457893|XP_035775758.1|AALB
OG0003855	LOC117135115|XP_033151023.1|DMAU	LOC118457892|XP_035775754.1|AALB
OG0003856	LOC117150345|XP_033173084.1|DMAU	LOC118459061|XP_035777985.1|AALB
OG0003857	LOC117144279|XP_033165276.1|DMAU	LOC118456685|XP_035773565.1|AALB
OG0003859	LOC117150567|XP_033173409.1|DMAU	LOC118456763|XP_035773721.1|AALB
OG0003860	LOC117136793|XP_033153740.1|DMAU	LOC118458084|XP_035776137.1|AALB
OG0003861	LOC117136021|XP_033152533.1|DMAU	LOC118458442|XP_035776817.1|AALB
OG0003862	LOC117136175|XP_033152812.1|DMAU	LOC118457305|XP_035774675.1|AALB
OG0003863	LOC117147334|XP_033170083.1|DMAU	LOC118457303|XP_035774672.1|AALB
OG0003864	LOC117147386|XP_033170150.1|DMAU	LOC118457306|XP_035774682.1|AALB
OG0003865	LOC117144681|XP_033165895.1|DMAU	LOC118461665|XP_035783143.1|AALB
OG0003866	LOC117150523|XP_033173334.1|DMAU	LOC118458230|XP_035776391.1|AALB
OG0003867	LOC117150517|XP_033173324.1|DMAU	LOC118461670|XP_035783151.1|AALB
OG0003868	LOC117140102|XP_033158752.1|DMAU	LOC118457871|XP_035775678.1|AALB
OG0003869	LOC117151062|XP_033174185.1|DMAU	LOC118457467|XP_035774986.1|AALB
OG0003870	LOC117150865|XP_033173874.1|DMAU	LOC118457462|XP_035774960.1|AALB
OG0003871	LOC117144139|XP_033165060.1|DMAU	LOC118457469|XP_035774988.1|AALB
OG0003872	LOC117135590|XP_033151815.1|DMAU	LOC118456764|XP_035773724.1|AALB
OG0003873	LOC117149192|XP_033172646.1|DMAU	LOC118457997|XP_035775966.1|AALB
OG0003874	LOC117136963|XP_033154020.1|DMAU	LOC118459684|XP_035779208.1|AALB
OG0003875	LOC117135492|XP_033151608.1|DMAU	LOC118459690|XP_035779218.1|AALB
OG0003876	LOC117148167|XP_033171328.1|DMAU	LOC118456185|XP_035772632.1|AALB
OG0003877	LOC117138364|XP_033156325.1|DMAU	LOC118459216|XP_035778290.1|AALB
OG0003878	LOC117145421|XP_033166960.1|DMAU	LOC118468473|XP_035795184.1|AALB
OG0003879	LOC117141195|XP_033160437.1|DMAU	LOC118468476|XP_035795187.1|AALB
OG0003880	LOC117139677|XP_033158047.1|DMAU	LOC118468678|XP_035795674.1|AALB
OG0003881	LOC117136061|XP_033152601.1|DMAU	LOC118459049|XP_035777966.1|AALB
