Orthogroup	DMAU.longest_only	HILL.longest_only
OG0004026	LOC117141622|XP_033161037.1|DMAU	LOC119647972|XP_037905277.1|HILL
OG0004027	LOC117138660|XP_033156784.1|DMAU	LOC119646693|XP_037903185.1|HILL
OG0004028	LOC117150579|XP_033173422.1|DMAU	LOC119651902|XP_037911655.1|HILL
OG0004029	LOC117150578|XP_033173421.1|DMAU	LOC119652616|XP_037912782.1|HILL
OG0004030	LOC117135742|XP_033152081.1|DMAU	LOC119655027|XP_037916633.1|HILL
OG0004031	LOC117141084|XP_033160291.1|DMAU	LOC119652951|XP_037913272.1|HILL
OG0004032	LOC117150652|XP_033173524.1|DMAU	LOC119652244|XP_037912147.1|HILL
OG0004033	LOC117135268|XP_033151320.1|DMAU	LOC119648946|XP_037906793.1|HILL
OG0004034	LOC117135252|XP_033151288.1|DMAU	LOC119649930|XP_037908279.1|HILL
OG0004035	LOC117139254|XP_033157365.1|DMAU	LOC119653780|XP_037914714.1|HILL
OG0004036	LOC117139528|XP_033157784.1|DMAU	LOC119647199|XP_037903939.1|HILL
OG0004037	LOC117150491|XP_033173285.1|DMAU	LOC119650868|XP_037909961.1|HILL
OG0004038	LOC117150440|XP_033173216.1|DMAU	LOC119650114|XP_037908569.1|HILL
OG0004039	LOC117151042|XP_033174147.1|DMAU	LOC119658570|XP_037921949.1|HILL
OG0004040	LOC117136128|XP_033152722.1|DMAU	LOC119661198|XP_037926348.1|HILL
OG0004041	LOC117148620|XP_033172000.1|DMAU	LOC119660869|XP_037925708.1|HILL
OG0004042	LOC117141928|XP_033161557.1|DMAU	LOC119648005|XP_037905325.1|HILL
OG0004043	LOC117147969|XP_033171013.1|DMAU	LOC119661388|XP_037926639.1|HILL
OG0004044	LOC117146941|XP_033169482.1|DMAU	LOC119657540|XP_037920410.1|HILL
OG0004045	LOC117136612|XP_033153892.1|DMAU	LOC119646762|XP_037903269.1|HILL
OG0004046	LOC117150321|XP_033173048.1|DMAU	LOC119646642|XP_037903083.1|HILL
OG0004047	LOC117150479|XP_033173271.1|DMAU	LOC119653963|XP_037915052.1|HILL
OG0004048	LOC117139693|XP_033158094.1|DMAU	LOC119661130|XP_037926257.1|HILL
OG0004049	LOC117135177|XP_033151133.1|DMAU	LOC119661522|XP_037926826.1|HILL
OG0004050	LOC117138478|XP_033156502.1|DMAU	LOC119652199|XP_037912072.1|HILL
OG0004051	LOC117142685|XP_033163140.1|DMAU	LOC119652044|XP_037911911.1|HILL
OG0004052	LOC117148135|XP_033171252.1|DMAU	LOC119660850|XP_037925675.1|HILL
OG0004053	LOC117138329|XP_033156257.1|DMAU	LOC119659144|XP_037923014.1|HILL
OG0004054	LOC117150819|XP_033173771.1|DMAU	LOC119661469|XP_037926760.1|HILL
OG0004055	LOC117142227|XP_033161969.1|DMAU	LOC119659768|XP_037923955.1|HILL
OG0004056	LOC117143069|XP_033163419.1|DMAU	LOC119655830|XP_037917866.1|HILL
OG0004057	LOC117141779|XP_033161302.1|DMAU	LOC119654843|XP_037916350.1|HILL, LOC119660715|XP_037925285.1|HILL
OG0004058	LOC117139605|XP_033157931.1|DMAU	LOC119648997|XP_037906855.1|HILL
OG0004059	LOC117144033|XP_033164885.1|DMAU	LOC119660440|XP_037924920.1|HILL
OG0004060	LOC117143829|XP_033164565.1|DMAU	LOC119660204|XP_037924567.1|HILL
OG0004061	LOC117148235|XP_033171421.1|DMAU	LOC119653885|XP_037914933.1|HILL
OG0004062	LOC117139774|XP_033158272.1|DMAU	LOC119661013|XP_037926088.1|HILL
OG0004063	LOC117148586|XP_033171949.1|DMAU	LOC119654634|XP_037916034.1|HILL
OG0004064	LOC117141713|XP_033161217.1|DMAU	LOC119648888|XP_037906712.1|HILL
OG0004065	LOC117135902|XP_033152346.1|DMAU	LOC119655811|XP_037917840.1|HILL
OG0004066	LOC117137608|XP_033155021.1|DMAU	LOC119655021|XP_037916623.1|HILL
OG0004067	LOC117148225|XP_033171406.1|DMAU	LOC119654267|XP_037915462.1|HILL
OG0004068	LOC117146016|XP_033167833.1|DMAU	LOC119660141|XP_037924467.1|HILL
OG0004069	LOC117142350|XP_033162160.1|DMAU	LOC119659310|XP_037923253.1|HILL
OG0004070	LOC117140075|XP_033158719.1|DMAU	LOC119649269|XP_037907286.1|HILL
OG0004071	LOC117140477|XP_033159318.1|DMAU	LOC119649268|XP_037907285.1|HILL
OG0004072	LOC117140478|XP_033159319.1|DMAU	LOC119650128|XP_037908585.1|HILL
OG0004073	LOC117147054|XP_033169699.1|DMAU	LOC119654727|XP_037916182.1|HILL, LOC119654726|XP_037916180.1|HILL
OG0004074	LOC117135971|XP_033152470.1|DMAU	LOC119653806|XP_037914757.1|HILL
OG0004075	LOC117138662|XP_033156792.1|DMAU	LOC119654867|XP_037916388.1|HILL
OG0004076	LOC117138661|XP_033156790.1|DMAU	LOC119654866|XP_037916383.1|HILL
OG0004077	LOC117140332|XP_033159111.1|DMAU	LOC119655821|XP_037917855.1|HILL
OG0004078	LOC117142758|XP_033162831.1|DMAU	LOC119660407|XP_037924871.1|HILL
OG0004079	LOC117146968|XP_033169527.1|DMAU	LOC119655063|XP_037916684.1|HILL, LOC119655062|XP_037916683.1|HILL
OG0004080	LOC117136396|XP_033153184.1|DMAU	LOC119656528|XP_037918805.1|HILL
OG0004081	LOC117136848|XP_033153832.1|DMAU	LOC119654934|XP_037916514.1|HILL
OG0004082	LOC117137237|XP_033154490.1|DMAU	LOC119661142|XP_037926277.1|HILL
OG0004083	LOC117142975|XP_033163216.1|DMAU	LOC119657941|XP_037921059.1|HILL
OG0004084	LOC117141954|XP_033161603.1|DMAU	LOC119648060|XP_037905454.1|HILL
OG0004085	LOC117144128|XP_033165043.1|DMAU	LOC119659191|XP_037923080.1|HILL
OG0004086	LOC117144901|XP_033166222.1|DMAU	LOC119660303|XP_037924703.1|HILL
OG0004087	LOC117147471|XP_033170255.1|DMAU	LOC119656154|XP_037918416.1|HILL
OG0004088	LOC117143472|XP_033164077.1|DMAU	LOC119646890|XP_037903455.1|HILL, LOC119659504|XP_037923560.1|HILL
OG0004089	LOC117146911|XP_033169424.1|DMAU	LOC119653440|XP_037913949.1|HILL
OG0004090	LOC117145038|XP_033166438.1|DMAU	LOC119658831|XP_037922493.1|HILL
OG0004092	LOC117146663|XP_033168896.1|DMAU	LOC119654623|XP_037916023.1|HILL
OG0004094	LOC117147794|XP_033170734.1|DMAU	LOC119654768|XP_037916237.1|HILL
OG0004095	LOC117143247|XP_033163699.1|DMAU	LOC119659232|XP_037923135.1|HILL
OG0004096	LOC117144903|XP_033166225.1|DMAU	LOC119659231|XP_037923134.1|HILL
OG0004098	LOC117142269|XP_033162035.1|DMAU	LOC119653995|XP_037915084.1|HILL
OG0004099	LOC117144488|XP_033165558.1|DMAU	LOC119658923|XP_037922674.1|HILL
OG0004100	LOC117142730|XP_033162791.1|DMAU	LOC119660327|XP_037924733.1|HILL
OG0004101	LOC117143803|XP_033164538.1|DMAU	LOC119660189|XP_037924531.1|HILL
OG0004102	LOC117145769|XP_033167437.1|DMAU	LOC119659322|XP_037923274.1|HILL
OG0004103	LOC117142756|XP_033162829.1|DMAU	LOC119658757|XP_037922378.1|HILL
OG0004104	LOC117143240|XP_033163682.1|DMAU	LOC119660232|XP_037924606.1|HILL
OG0004105	LOC117141711|XP_033161216.1|DMAU	LOC119648003|XP_037905316.1|HILL
OG0004106	LOC117139691|XP_033158088.1|DMAU	LOC119649128|XP_037907061.1|HILL
OG0004107	LOC117140846|XP_033159861.1|DMAU	LOC119649913|XP_037908239.1|HILL
OG0004108	LOC117142707|XP_033162757.1|DMAU	LOC119660600|XP_037925204.1|HILL
OG0004109	LOC117145039|XP_033166441.1|DMAU	LOC119659441|XP_037923453.1|HILL
OG0004110	LOC117140790|XP_033159776.1|DMAU	LOC119648781|XP_037906546.1|HILL
OG0004111	LOC117143428|XP_033164025.1|DMAU	LOC119658978|XP_037922786.1|HILL
OG0004112	LOC117142769|XP_033162845.1|DMAU	LOC119659922|XP_037924181.1|HILL
OG0004113	LOC117148785|XP_033172287.1|DMAU	LOC119654970|XP_037916557.1|HILL
OG0004114	LOC117146936|XP_033169473.1|DMAU	LOC119653745|XP_037914596.1|HILL
OG0004115	LOC117146850|XP_033169301.1|DMAU	LOC119654898|XP_037916446.1|HILL
OG0004116	LOC117144013|XP_033164858.1|DMAU	LOC119659995|XP_037924298.1|HILL
OG0004117	LOC117144210|XP_033165151.1|DMAU	LOC119658855|XP_037922536.1|HILL
OG0004118	LOC117137183|XP_033154397.1|DMAU	LOC119654733|XP_037916192.1|HILL
OG0004119	LOC117144004|XP_033164850.1|DMAU	LOC119659398|XP_037923391.1|HILL
OG0004120	LOC117142885|XP_033163049.1|DMAU	LOC119659713|XP_037923895.1|HILL
OG0004121	LOC117139702|XP_033158105.1|DMAU	LOC119648200|XP_037905725.1|HILL
OG0004122	LOC117145030|XP_033166423.1|DMAU	LOC119659561|XP_037923638.1|HILL
OG0004123	LOC117144034|XP_033164886.1|DMAU	LOC119658789|XP_037922426.1|HILL
OG0004124	LOC117146496|XP_033168634.1|DMAU	LOC119653405|XP_037913897.1|HILL
OG0004125	LOC117142359|XP_033162174.1|DMAU	LOC119659998|XP_037924302.1|HILL
OG0004126	LOC117145837|XP_033167529.1|DMAU	LOC119658949|XP_037922749.1|HILL
OG0004127	LOC117139194|XP_033157259.1|DMAU	LOC119646537|XP_037902936.1|HILL
OG0004128	LOC117145650|XP_033167271.1|DMAU	LOC119659630|XP_037923756.1|HILL
OG0004129	LOC117138612|XP_033156712.1|DMAU	LOC119653414|XP_037913908.1|HILL
OG0004130	LOC117147220|XP_033169924.1|DMAU	LOC119654976|XP_037916564.1|HILL
OG0004131	LOC117142329|XP_033162134.1|DMAU	LOC119660618|XP_037925248.1|HILL
OG0004132	LOC117140534|XP_033159412.1|DMAU	LOC119647863|XP_037905061.1|HILL
OG0004133	LOC117147238|XP_033169947.1|DMAU	LOC119658717|XP_037922265.1|HILL
OG0004134	LOC117143197|XP_033163628.1|DMAU	LOC119658992|XP_037922800.1|HILL
OG0004135	LOC117145447|XP_033166997.1|DMAU	LOC119660601|XP_037925205.1|HILL
OG0004136	LOC117143696|XP_033164382.1|DMAU	LOC119660434|XP_037924912.1|HILL, LOC119659047|XP_037922882.1|HILL
OG0004137	LOC117137376|XP_033154679.1|DMAU	LOC119647105|XP_037903811.1|HILL
OG0004138	LOC117139631|XP_033157981.1|DMAU	LOC119653852|XP_037914827.1|HILL
OG0004139	LOC117148074|XP_033171173.1|DMAU	LOC119653401|XP_037913893.1|HILL
OG0004140	LOC117147970|XP_033171010.1|DMAU	LOC119654189|XP_037915314.1|HILL
OG0004141	LOC117137676|XP_033155128.1|DMAU	LOC119654863|XP_037916377.1|HILL
OG0004142	LOC117147851|XP_033170816.1|DMAU	LOC119655455|XP_037917283.1|HILL
OG0004143	LOC117142511|XP_033162439.1|DMAU	LOC119659128|XP_037922981.1|HILL
OG0004144	LOC117135300|XP_033151368.1|DMAU	LOC119648106|XP_037905549.1|HILL
OG0004145	LOC117141180|XP_033160408.1|DMAU	LOC119648376|XP_037906034.1|HILL
OG0004146	LOC117144048|XP_033164908.1|DMAU	LOC119658947|XP_037922745.1|HILL
OG0004147	LOC117150531|XP_033173387.1|DMAU	LOC119655710|XP_037917660.1|HILL
OG0004148	LOC117145180|XP_033166622.1|DMAU	LOC119659920|XP_037924173.1|HILL
OG0004149	LOC117143912|XP_033164717.1|DMAU	LOC119658823|XP_037922483.1|HILL
OG0004150	LOC117143670|XP_033164342.1|DMAU	LOC119658919|XP_037922671.1|HILL
OG0004151	LOC117142799|XP_033162896.1|DMAU	LOC119660117|XP_037924434.1|HILL
OG0004152	LOC117144990|XP_033166352.1|DMAU	LOC119658572|XP_037921948.1|HILL
OG0004153	LOC117135710|XP_033152020.1|DMAU	LOC119654894|XP_037916441.1|HILL
OG0004154	LOC117140491|XP_033159343.1|DMAU	LOC119650286|XP_037908841.1|HILL
OG0004155	LOC117145227|XP_033166693.1|DMAU	LOC119659981|XP_037924278.1|HILL
OG0004157	LOC117148527|XP_033171831.1|DMAU	LOC119656714|XP_037919161.1|HILL, LOC119657114|XP_037919802.1|HILL, LOC119658157|XP_037921353.1|HILL
OG0004158	LOC117141168|XP_033160395.1|DMAU	LOC119659237|XP_037923143.1|HILL
OG0004159	LOC117142989|XP_033163232.1|DMAU	LOC119659511|XP_037923569.1|HILL
OG0004160	LOC117141821|XP_033161365.1|DMAU	LOC119658833|XP_037922500.1|HILL
OG0004161	LOC117144764|XP_033166013.1|DMAU	LOC119659827|XP_037924041.1|HILL
OG0004162	LOC117142425|XP_033162277.1|DMAU	LOC119659968|XP_037924256.1|HILL
OG0004163	LOC117145348|XP_033166854.1|DMAU	LOC119659422|XP_037923426.1|HILL
OG0004164	LOC117144335|XP_033165339.1|DMAU	LOC119659146|XP_037923015.1|HILL
OG0004165	LOC117135958|XP_033152443.1|DMAU	LOC119655725|XP_037917687.1|HILL
OG0004166	LOC117135740|XP_033152076.1|DMAU	LOC119654224|XP_037915369.1|HILL
OG0004167	LOC117144584|XP_033165750.1|DMAU	LOC119658788|XP_037922424.1|HILL
OG0004168	LOC117142834|XP_033162956.1|DMAU	LOC119655900|XP_037917983.1|HILL
OG0004169	LOC117146963|XP_033169517.1|DMAU	LOC119655310|XP_037917066.1|HILL
OG0004170	LOC117146819|XP_033169264.1|DMAU	LOC119653612|XP_037914307.1|HILL
OG0004171	LOC117147581|XP_033170416.1|DMAU	LOC119653611|XP_037914306.1|HILL
OG0004172	LOC117146381|XP_033168433.1|DMAU	LOC119654731|XP_037916187.1|HILL
OG0004173	LOC117135849|XP_033152257.1|DMAU	LOC119654368|XP_037915642.1|HILL
OG0004174	LOC117137142|XP_033154335.1|DMAU	LOC119655925|XP_037918022.1|HILL
OG0004175	LOC117137239|XP_033154491.1|DMAU	LOC119655186|XP_037916878.1|HILL
OG0004176	LOC117139456|XP_033157655.1|DMAU	LOC119654453|XP_037915791.1|HILL
OG0004177	LOC117143048|XP_033163387.1|DMAU	LOC119658881|XP_037922581.1|HILL
OG0004178	LOC117145023|XP_033166407.1|DMAU	LOC119659198|XP_037923088.1|HILL
OG0004179	LOC117148159|XP_033171284.1|DMAU	LOC119646870|XP_037903425.1|HILL
OG0004180	LOC117142461|XP_033162334.1|DMAU	LOC119659251|XP_037923165.1|HILL
OG0004181	LOC117142277|XP_033162049.1|DMAU	LOC119660496|XP_037925019.1|HILL
OG0004182	LOC117141856|XP_033161423.1|DMAU	LOC119648291|XP_037905876.1|HILL
OG0004183	LOC117140680|XP_033159626.1|DMAU	LOC119648949|XP_037906792.1|HILL
OG0004184	LOC117139144|XP_033157187.1|DMAU	LOC119648290|XP_037905875.1|HILL
OG0004185	LOC117150492|XP_033173286.1|DMAU	LOC119653823|XP_037914791.1|HILL
OG0004186	LOC117146625|XP_033168848.1|DMAU	LOC119655616|XP_037917512.1|HILL
OG0004187	LOC117143552|XP_033164183.1|DMAU	LOC119659622|XP_037923747.1|HILL, LOC119652229|XP_037912115.1|HILL
OG0004188	LOC117142701|XP_033162749.1|DMAU	LOC119658891|XP_037922619.1|HILL
OG0004189	LOC117142698|XP_033162746.1|DMAU	LOC119658892|XP_037922623.1|HILL
OG0004190	LOC117144806|XP_033166072.1|DMAU	LOC119658705|XP_037922242.1|HILL
OG0004191	LOC117143379|XP_033163947.1|DMAU	LOC119659177|XP_037923062.1|HILL
OG0004192	LOC117144330|XP_033165334.1|DMAU	LOC119659516|XP_037923574.1|HILL
OG0004193	LOC117148396|XP_033171651.1|DMAU	LOC119654921|XP_037916498.1|HILL
OG0004194	LOC117142877|XP_033163039.1|DMAU	LOC119660253|XP_037924636.1|HILL
OG0004195	LOC117148599|XP_033171971.1|DMAU	LOC119660200|XP_037924555.1|HILL
OG0004196	LOC117142401|XP_033162239.1|DMAU	LOC119659206|XP_037923102.1|HILL
OG0004197	LOC117145336|XP_033166838.1|DMAU	LOC119658760|XP_037922382.1|HILL
OG0004198	LOC117142996|XP_033163242.1|DMAU	LOC119658609|XP_037922018.1|HILL
OG0004199	LOC117144917|XP_033166254.1|DMAU	LOC119660164|XP_037924498.1|HILL
OG0004200	LOC117137002|XP_033154079.1|DMAU	LOC119655002|XP_037916598.1|HILL
OG0004201	LOC117145730|XP_033167380.1|DMAU	LOC119658971|XP_037922777.1|HILL, LOC119648022|XP_037905362.1|HILL
OG0004202	LOC117144946|XP_033166291.1|DMAU	LOC119660209|XP_037924571.1|HILL
OG0004203	LOC117142330|XP_033162135.1|DMAU	LOC119659667|XP_037923816.1|HILL
OG0004204	LOC117139853|XP_033158393.1|DMAU	LOC119650035|XP_037908443.1|HILL
OG0004205	LOC117140030|XP_033158653.1|DMAU	LOC119647653|XP_037904650.1|HILL
OG0004206	LOC117142726|XP_033162785.1|DMAU	LOC119659890|XP_037924140.1|HILL
OG0004207	LOC117142408|XP_033162248.1|DMAU	LOC119660237|XP_037924615.1|HILL
OG0004208	LOC117142458|XP_033162332.1|DMAU	LOC119658849|XP_037922527.1|HILL
OG0004209	LOC117145455|XP_033167015.1|DMAU	LOC119652466|XP_037912560.1|HILL
OG0004210	LOC117142600|XP_033162570.1|DMAU	LOC119651184|XP_037910549.1|HILL
OG0004211	LOC117135319|XP_033151439.1|DMAU	LOC119661652|XP_037927012.1|HILL
OG0004212	LOC117142428|XP_033162279.1|DMAU	LOC119658733|XP_037922326.1|HILL
OG0004213	LOC117142942|XP_033163147.1|DMAU	LOC119659520|XP_037923583.1|HILL
OG0004214	LOC117135683|XP_033151976.1|DMAU	LOC119653754|XP_037914612.1|HILL
OG0004215	LOC117135631|XP_033151897.1|DMAU	LOC119646479|XP_037902860.1|HILL
OG0004216	LOC117141383|XP_033160686.1|DMAU	LOC119648671|XP_037906387.1|HILL
OG0004217	LOC117140899|XP_033159947.1|DMAU	LOC119648687|XP_037906413.1|HILL
OG0004218	LOC117148424|XP_033171687.1|DMAU	LOC119659799|XP_037923999.1|HILL
OG0004219	LOC117143565|XP_033164201.1|DMAU	LOC119659130|XP_037922983.1|HILL
OG0004220	LOC117143185|XP_033163593.1|DMAU	LOC119658911|XP_037922649.1|HILL
OG0004221	LOC117144852|XP_033166146.1|DMAU	LOC119659758|XP_037923947.1|HILL
OG0004222	LOC117143332|XP_033163881.1|DMAU	LOC119659442|XP_037923454.1|HILL
OG0004223	LOC117143323|XP_033163868.1|DMAU	LOC119659173|XP_037923057.1|HILL
OG0004224	LOC117144261|XP_033165249.1|DMAU	LOC119660602|XP_037925210.1|HILL
OG0004225	LOC117147297|XP_033170035.1|DMAU	LOC119649836|XP_037908108.1|HILL
OG0004226	LOC117143729|XP_033164424.1|DMAU	LOC119658774|XP_037922399.1|HILL
OG0004227	LOC117142328|XP_033162130.1|DMAU	LOC119660512|XP_037925055.1|HILL
OG0004228	LOC117142331|XP_033162138.1|DMAU	LOC119659591|XP_037923678.1|HILL
OG0004229	LOC117138339|XP_033156268.1|DMAU	LOC119654308|XP_037915556.1|HILL
OG0004230	LOC117148519|XP_033171817.1|DMAU	LOC119653500|XP_037914064.1|HILL
OG0004231	LOC117141797|XP_033161330.1|DMAU	LOC119649186|XP_037907141.1|HILL
OG0004232	LOC117141800|XP_033161336.1|DMAU	LOC119647677|XP_037904682.1|HILL
OG0004233	LOC117141799|XP_033161335.1|DMAU	LOC119647673|XP_037904679.1|HILL
OG0004234	LOC117140613|XP_033159518.1|DMAU	LOC119648081|XP_037905495.1|HILL
OG0004235	LOC117147301|XP_033170038.1|DMAU	LOC119657778|XP_037920774.1|HILL
OG0004236	LOC117143811|XP_033164548.1|DMAU	LOC119659786|XP_037923982.1|HILL
OG0004237	LOC117144408|XP_033165438.1|DMAU	LOC119660046|XP_037924352.1|HILL
OG0004238	LOC117143964|XP_033164788.1|DMAU	LOC119659899|XP_037924151.1|HILL
OG0004239	LOC117145700|XP_033167332.1|DMAU	LOC119659024|XP_037922845.1|HILL
OG0004240	LOC117143776|XP_033164495.1|DMAU	LOC119659370|XP_037923353.1|HILL
OG0004241	LOC117142766|XP_033162839.1|DMAU	LOC119659639|XP_037923767.1|HILL
OG0004242	LOC117143394|XP_033163974.1|DMAU	LOC119660447|XP_037924928.1|HILL
OG0004243	LOC117139953|XP_033158532.1|DMAU	LOC119648851|XP_037906656.1|HILL
OG0004244	LOC117142880|XP_033163042.1|DMAU	LOC119652857|XP_037913141.1|HILL
OG0004245	LOC117141931|XP_033161560.1|DMAU	LOC119655080|XP_037916707.1|HILL
OG0004246	LOC117140191|XP_033158860.1|DMAU	LOC119661028|XP_037926113.1|HILL
OG0004247	LOC117148683|XP_033172114.1|DMAU	LOC119653705|XP_037914516.1|HILL
OG0004248	LOC117137246|XP_033154498.1|DMAU	LOC119659796|XP_037923995.1|HILL
OG0004249	LOC117141193|XP_033160432.1|DMAU	LOC119661036|XP_037926133.1|HILL
OG0004250	LOC117136715|XP_033153632.1|DMAU	LOC119657215|XP_037919954.1|HILL
OG0004251	LOC117148879|XP_033172454.1|DMAU	LOC119655183|XP_037916868.1|HILL
OG0004252	LOC117142421|XP_033162272.1|DMAU	LOC119654644|XP_037916049.1|HILL
OG0004253	LOC117145114|XP_033166525.1|DMAU	LOC119659554|XP_037923631.1|HILL
OG0004254	LOC117147233|XP_033169935.1|DMAU	LOC119656038|XP_037918234.1|HILL
OG0004255	LOC117150831|XP_033173789.1|DMAU	LOC119656252|XP_037918595.1|HILL, LOC119656251|XP_037918594.1|HILL
OG0004256	LOC117136939|XP_033153979.1|DMAU	LOC119653794|XP_037914728.1|HILL
OG0004257	LOC117145191|XP_033166643.1|DMAU	LOC119651445|XP_037910977.1|HILL
OG0004258	LOC117145906|XP_033167649.1|DMAU	LOC119660400|XP_037924863.1|HILL
OG0004259	LOC117136140|XP_033152737.1|DMAU	LOC119655112|XP_037916762.1|HILL
OG0004260	LOC117145158|XP_033166592.1|DMAU	LOC119659140|XP_037923002.1|HILL
OG0004261	LOC117144262|XP_033165251.1|DMAU	LOC119660449|XP_037924936.1|HILL
OG0004262	LOC117144883|XP_033166185.1|DMAU	LOC119660282|XP_037924680.1|HILL
OG0004263	LOC117142429|XP_033162280.1|DMAU	LOC119659380|XP_037923369.1|HILL
OG0004264	LOC117142572|XP_033162531.1|DMAU	LOC119658852|XP_037922532.1|HILL
OG0004265	LOC117144232|XP_033165191.1|DMAU	LOC119659903|XP_037924156.1|HILL
OG0004266	LOC117144962|XP_033166312.1|DMAU	LOC119660370|XP_037924814.1|HILL
OG0004267	LOC117144853|XP_033166147.1|DMAU	LOC119659196|XP_037923086.1|HILL
OG0004268	LOC117136132|XP_033152726.1|DMAU	LOC119654675|XP_037916100.1|HILL
OG0004269	LOC117138246|XP_033156088.1|DMAU	LOC119653578|XP_037914249.1|HILL
OG0004270	LOC117136079|XP_033152639.1|DMAU	LOC119653895|XP_037914953.1|HILL
OG0004271	LOC117138137|XP_033155902.1|DMAU	LOC119656293|XP_037918657.1|HILL
OG0004272	LOC117144768|XP_033166022.1|DMAU	LOC119660295|XP_037924695.1|HILL
OG0004273	LOC117143647|XP_033164317.1|DMAU	LOC119658805|XP_037922455.1|HILL
OG0004274	LOC117146698|XP_033168979.1|DMAU	LOC119655853|XP_037917900.1|HILL
OG0004275	LOC117146582|XP_033168787.1|DMAU	LOC119655008|XP_037916603.1|HILL
OG0004276	LOC117140808|XP_033159800.1|DMAU	LOC119655466|XP_037917296.1|HILL
OG0004277	LOC117141296|XP_033160566.1|DMAU	LOC119648306|XP_037905900.1|HILL
OG0004278	LOC117148256|XP_033171452.1|DMAU	LOC119654854|XP_037916363.1|HILL
OG0004279	LOC117147101|XP_033169762.1|DMAU	LOC119661714|XP_037927096.1|HILL
OG0004280	LOC117146701|XP_033168993.1|DMAU	LOC119646808|XP_037903328.1|HILL
OG0004281	LOC117136398|XP_033153185.1|DMAU	LOC119654973|XP_037916561.1|HILL
OG0004282	LOC117136503|XP_033153338.1|DMAU	LOC119655997|XP_037918164.1|HILL
OG0004283	LOC117136504|XP_033153339.1|DMAU	LOC119653926|XP_037915015.1|HILL
OG0004284	LOC117151099|XP_033151016.1|DMAU	LOC119648937|XP_037906778.1|HILL
OG0004285	LOC117142819|XP_033162926.1|DMAU	LOC119659960|XP_037924243.1|HILL
OG0004286	LOC117139682|XP_033158056.1|DMAU	LOC119649230|XP_037907218.1|HILL
OG0004287	LOC117140811|XP_033159804.1|DMAU	LOC119647785|XP_037904895.1|HILL
OG0004288	LOC117142047|XP_033161810.1|DMAU	LOC119649647|XP_037907830.1|HILL
OG0004289	LOC117139529|XP_033157782.1|DMAU	LOC119648011|XP_037905339.1|HILL
OG0004290	LOC117135477|XP_033151583.1|DMAU	LOC119654671|XP_037916093.1|HILL
OG0004291	LOC117137222|XP_033154466.1|DMAU	LOC119654426|XP_037915745.1|HILL
OG0004292	LOC117141673|XP_033161157.1|DMAU	LOC119647422|XP_037904247.1|HILL
OG0004293	LOC117141715|XP_033161219.1|DMAU	LOC119649907|XP_037908233.1|HILL
OG0004294	LOC117140029|XP_033158651.1|DMAU	LOC119647651|XP_037904640.1|HILL
OG0004295	LOC117139822|XP_033158347.1|DMAU	LOC119649160|XP_037907096.1|HILL
OG0004296	LOC117140789|XP_033159775.1|DMAU	LOC119649172|XP_037907128.1|HILL
OG0004297	LOC117136126|XP_033152719.1|DMAU	LOC119655794|XP_037917816.1|HILL
OG0004298	LOC117135600|XP_033151837.1|DMAU	LOC119655565|XP_037917425.1|HILL
OG0004299	LOC117138600|XP_033156673.1|DMAU	LOC119653756|XP_037914615.1|HILL
OG0004300	LOC117137248|XP_033154500.1|DMAU	LOC119654536|XP_037915906.1|HILL
OG0004301	LOC117141075|XP_033160264.1|DMAU	LOC119649828|XP_037908096.1|HILL
OG0004302	LOC117138248|XP_033156092.1|DMAU	LOC119655496|XP_037917326.1|HILL
OG0004303	LOC117135924|XP_033152383.1|DMAU	LOC119656294|XP_037918658.1|HILL
OG0004304	LOC117137926|XP_033155567.1|DMAU	LOC119656295|XP_037918659.1|HILL
OG0004305	LOC117135439|XP_033151499.1|DMAU	LOC119653569|XP_037914214.1|HILL
OG0004306	LOC117136624|XP_033153504.1|DMAU	LOC119654904|XP_037916460.1|HILL
OG0004307	LOC117135822|XP_033152222.1|DMAU	LOC119655237|XP_037916951.1|HILL
OG0004308	LOC117135741|XP_033152077.1|DMAU	LOC119653501|XP_037914079.1|HILL
OG0004309	LOC117141140|XP_033160364.1|DMAU	LOC119654353|XP_037915625.1|HILL
OG0004310	LOC117137390|XP_033154697.1|DMAU	LOC119656274|XP_037918625.1|HILL
OG0004311	LOC117140243|XP_033158936.1|DMAU	LOC119650175|XP_037908657.1|HILL
OG0004312	LOC117138257|XP_033156110.1|DMAU	LOC119654288|XP_037915504.1|HILL
OG0004313	LOC117135672|XP_033151957.1|DMAU	LOC119654876|XP_037916405.1|HILL
OG0004314	LOC117138422|XP_033156419.1|DMAU	LOC119656314|XP_037918689.1|HILL
OG0004315	LOC117136900|XP_033153907.1|DMAU	LOC119654553|XP_037915928.1|HILL
OG0004316	LOC117138262|XP_033156117.1|DMAU	LOC119654211|XP_037915351.1|HILL
OG0004317	LOC117136400|XP_033153186.1|DMAU	LOC119656094|XP_037918332.1|HILL
OG0004318	LOC117138256|XP_033156108.1|DMAU	LOC119656006|XP_037918176.1|HILL
OG0004319	LOC117137141|XP_033154333.1|DMAU	LOC119655199|XP_037916899.1|HILL
OG0004320	LOC117142807|XP_033162906.1|DMAU	LOC119654632|XP_037916032.1|HILL
