Orthogroup	DMAU.longest_only	DPSE.longest_only
OG0004400	LOC117142215|XP_033161941.1|DMAU	LOC4803005|XP_001359810.2|DPSE
OG0004401	LOC117136486|XP_033153316.1|DMAU	LOC6903654|XP_002136817.3|DPSE
OG0004402	LOC117136712|XP_033153626.1|DMAU	LOC4803391|XP_001357531.2|DPSE
OG0004403	LOC117138344|XP_033156275.1|DMAU	LOC4803961|XP_001360599.3|DPSE
OG0004404	LOC117136359|XP_033153120.1|DMAU	LOC4805668|XP_001362029.3|DPSE
OG0004405	LOC117141538|XP_033160924.1|DMAU	LOC6900425|XP_002134816.2|DPSE
OG0004406	LOC117139544|XP_033157820.1|DMAU	LOC6900111|XP_015043797.2|DPSE
OG0004407	LOC117137395|XP_033154707.1|DMAU	LOC4805040|XP_001361505.2|DPSE
OG0004408	LOC117139999|XP_033158597.1|DMAU	LOC4813544|XP_001353602.2|DPSE
OG0004409	LOC117146256|XP_033168098.1|DMAU	LOC4811843|XP_001382223.3|DPSE
OG0004410	LOC117135418|XP_033151461.1|DMAU	LOC4803996|XP_001360627.3|DPSE
OG0004411	LOC117140482|XP_033159323.1|DMAU	LOC4812403|XP_001352893.3|DPSE
OG0004412	LOC117140479|XP_033159320.1|DMAU	LOC4812030|XP_001352892.3|DPSE
OG0004413	LOC117136719|XP_033153635.1|DMAU	LOC4803509|XP_001360222.3|DPSE
OG0004414	LOC117138455|XP_033156473.1|DMAU	LOC6898447|XP_002138490.1|DPSE
OG0004415	LOC117135886|XP_033152324.1|DMAU	LOC4804016|XP_001360646.3|DPSE
OG0004416	LOC117136433|XP_033153237.1|DMAU	LOC6903879|XP_002136630.1|DPSE
OG0004417	LOC117142594|XP_033162560.1|DMAU	LOC4800429|XP_001357707.2|DPSE
OG0004418	LOC117137270|XP_033154524.1|DMAU	LOC4804372|XP_001360945.4|DPSE
OG0004419	LOC117138342|XP_033156272.1|DMAU	LOC4805074|XP_004444386.2|DPSE
OG0004420	LOC117137722|XP_033155186.1|DMAU	LOC4803382|XP_001360089.3|DPSE
OG0004421	LOC117141264|XP_033160524.1|DMAU	LOC4813743|XP_001353962.1|DPSE
OG0004422	LOC117139757|XP_033158214.1|DMAU	LOC4813793|XP_001353790.1|DPSE
OG0004423	LOC117138574|XP_033156636.1|DMAU	LOC4804093|XP_001360711.2|DPSE
OG0004424	LOC117136251|XP_033152948.1|DMAU	LOC4805609|XP_004444553.3|DPSE
OG0004425	LOC117138989|XP_033156951.1|DMAU	LOC4812230|XP_001352985.2|DPSE
OG0004426	LOC117139210|XP_033157278.1|DMAU	LOC4812275|XP_001352978.1|DPSE
OG0004427	LOC117139083|XP_033157090.1|DMAU	LOC4812597|XP_001353018.2|DPSE
OG0004428	LOC117142674|XP_033162699.1|DMAU	LOC4802009|XP_015037539.1|DPSE
OG0004429	LOC117143817|XP_033164557.1|DMAU	LOC4818078|XP_033236275.1|DPSE
OG0004430	LOC117141803|XP_033161339.1|DMAU	LOC6900366|XP_033238229.1|DPSE
OG0004431	LOC117144089|XP_033164995.1|DMAU	LOC4800992|XP_001358167.3|DPSE
OG0004432	LOC117144086|XP_033164991.1|DMAU	LOC4800993|XP_001358168.4|DPSE
OG0004433	LOC117139100|XP_033157122.1|DMAU	LOC4813685|XP_001353520.3|DPSE
OG0004434	LOC117138140|XP_033155905.1|DMAU	LOC4804166|XP_001360770.2|DPSE
OG0004435	LOC117135423|XP_033151468.1|DMAU	LOC4804139|XP_001360745.2|DPSE
OG0004436	LOC117138040|XP_033155741.1|DMAU	LOC6898642|XP_033234001.1|DPSE
OG0004437	LOC117138690|XP_033156839.1|DMAU	LOC4804623|XP_001361156.2|DPSE
OG0004438	LOC117136376|XP_033153157.1|DMAU	LOC4803654|XP_001360337.1|DPSE
OG0004439	LOC117138666|XP_033156795.1|DMAU	LOC4803956|XP_001360594.2|DPSE
OG0004440	LOC117135591|XP_033151817.1|DMAU	LOC4803995|XP_001360626.1|DPSE
OG0004441	LOC117136122|XP_033152718.1|DMAU	LOC4817531|XP_001356946.1|DPSE
OG0004442	LOC117136794|XP_033153741.1|DMAU	LOC4805398|XP_001361803.2|DPSE
OG0004443	LOC117140389|XP_033159147.1|DMAU	LOC4813288|XP_001353362.2|DPSE
OG0004444	LOC117137907|XP_033155543.1|DMAU	LOC6898393|XP_002138440.1|DPSE
OG0004445	LOC117136185|XP_033152820.1|DMAU	LOC4804320|XP_015039809.2|DPSE
OG0004446	LOC117142320|XP_033162118.1|DMAU	LOC4800332|XP_001357580.2|DPSE
OG0004447	LOC117142684|XP_033162719.1|DMAU	LOC4801793|XP_001358830.1|DPSE
OG0004448	LOC117137491|XP_033154861.1|DMAU	LOC4804682|XP_001361203.1|DPSE
OG0004449	LOC117140335|XP_033159073.1|DMAU	LOC4813142|XP_015042830.1|DPSE
OG0004450	LOC117138215|XP_033156046.1|DMAU	LOC4803667|XP_001360350.3|DPSE
OG0004451	LOC117136428|XP_033153232.1|DMAU	LOC4803662|XP_001360345.2|DPSE
OG0004452	LOC117137934|XP_033155579.1|DMAU	LOC4804939|XP_001361421.1|DPSE
OG0004453	LOC117138402|XP_033156371.1|DMAU	LOC4804157|XP_001360763.4|DPSE
OG0004454	LOC117142247|XP_033161991.1|DMAU	LOC4802591|XP_001359484.2|DPSE
OG0004455	LOC117140085|XP_033158729.1|DMAU	LOC4813918|XP_001353129.2|DPSE
OG0004456	LOC117148658|XP_033172059.1|DMAU	LOC6901406|XP_002134092.2|DPSE
OG0004457	LOC117140192|XP_033158862.1|DMAU	LOC4813501|XP_015043308.2|DPSE
OG0004458	LOC117140571|XP_033159461.1|DMAU	LOC4812059|XP_033241150.1|DPSE
OG0004459	LOC117141906|XP_033161509.1|DMAU	LOC6900833|XP_015043386.2|DPSE
OG0004460	LOC117141444|XP_033160789.1|DMAU	LOC4813487|XP_001353799.1|DPSE
OG0004461	LOC117140919|XP_033160001.1|DMAU	LOC4813832|XP_001353159.3|DPSE
OG0004462	LOC117138983|XP_033156943.1|DMAU	LOC4811859|XP_001352920.2|DPSE
OG0004463	LOC117139171|XP_033157221.1|DMAU	LOC4812476|XP_015043538.2|DPSE
OG0004464	LOC117138986|XP_033156947.1|DMAU	LOC6900231|XP_015043996.2|DPSE
OG0004465	LOC117139555|XP_033157840.1|DMAU	LOC6903406|XP_002132285.3|DPSE
OG0004466	LOC117141280|XP_033160541.1|DMAU	LOC4812299|XP_001352915.4|DPSE
OG0004467	LOC117141521|XP_033160903.1|DMAU	LOC4812888|XP_001353532.2|DPSE
OG0004468	LOC117139415|XP_033157583.1|DMAU	LOC4813828|XP_001353533.1|DPSE
OG0004469	LOC117140670|XP_033159608.1|DMAU	LOC4813341|XP_001353148.4|DPSE
OG0004470	LOC117140050|XP_033158681.1|DMAU	LOC4817650|XP_033236239.1|DPSE
OG0004471	LOC117144101|XP_033165009.1|DMAU	LOC6897221|XP_002137393.2|DPSE
OG0004472	LOC117136166|XP_033152798.1|DMAU	LOC4805129|XP_001361583.1|DPSE
OG0004473	LOC117137556|XP_033154947.1|DMAU	LOC26533012|XP_015039837.2|DPSE
OG0004474	LOC117137578|XP_033154975.1|DMAU	LOC4804358|XP_001360932.1|DPSE
OG0004475	LOC117145426|XP_033166964.1|DMAU	LOC6898040|XP_002138128.2|DPSE
OG0004476	LOC117143681|XP_033164360.1|DMAU	LOC6901451|XP_002134137.3|DPSE, LOC6902592|XP_002133120.2|DPSE
OG0004477	LOC117136852|XP_033153842.1|DMAU	LOC4803573|XP_001360280.2|DPSE
OG0004478	LOC117137547|XP_033154934.1|DMAU	LOC4803876|XP_033234240.1|DPSE
OG0004479	LOC117137213|XP_033154459.1|DMAU	LOC117183718|XP_033234498.1|DPSE
OG0004480	LOC117147489|XP_033170276.1|DMAU	LOC4815780|XP_001355732.1|DPSE
OG0004481	LOC117138404|XP_033156373.1|DMAU	LOC6898433|XP_002138475.1|DPSE
OG0004482	LOC117143877|XP_033164653.1|DMAU	LOC4800315|XP_001357593.3|DPSE
OG0004483	LOC117135578|XP_033151793.1|DMAU	LOC4803518|XP_001360231.3|DPSE
OG0004484	LOC117144790|XP_033166050.1|DMAU	LOC4802303|XP_001359246.2|DPSE
OG0004485	LOC117146426|XP_033168520.1|DMAU	LOC4815702|XP_033240746.1|DPSE
OG0004486	LOC117137186|XP_033154400.1|DMAU	LOC4804001|XP_001360632.1|DPSE
OG0004487	LOC117142039|XP_033161800.1|DMAU	LOC4811890|XP_015043560.1|DPSE
OG0004488	LOC117138295|XP_033156185.1|DMAU	LOC6898094|XP_002138176.2|DPSE
OG0004489	LOC117139273|XP_033157388.1|DMAU	LOC4812498|XP_001352764.2|DPSE
OG0004490	LOC117137560|XP_033154954.1|DMAU	LOC6898639|XP_002138644.2|DPSE
OG0004491	LOC117150550|XP_033173375.1|DMAU	LOC4816244|XP_001355863.2|DPSE
OG0004492	LOC117139536|XP_033157800.1|DMAU	LOC4812277|XP_001352973.2|DPSE
OG0004493	LOC117141494|XP_033160872.1|DMAU	LOC6900536|XP_015042884.1|DPSE
OG0004494	LOC117142840|XP_033162964.1|DMAU	LOC4802033|XP_015037553.2|DPSE
OG0004495	LOC117145276|XP_033166755.1|DMAU	LOC6896975|XP_002137160.2|DPSE
OG0004496	LOC117136526|XP_033153362.1|DMAU, LOC117137858|XP_033155463.1|DMAU	LOC4805650|XP_001362017.3|DPSE
OG0004497	LOC117137341|XP_033154627.1|DMAU	LOC4803859|XP_001360510.3|DPSE
OG0004498	LOC117144213|XP_033165154.1|DMAU	LOC26533297|XP_015037127.1|DPSE
OG0004499	LOC117136108|XP_033152697.1|DMAU, LOC117136110|XP_033152700.1|DMAU	LOC26532756|XP_015039715.1|DPSE
OG0004500	LOC117136633|XP_033153515.1|DMAU	LOC4804066|XP_015039577.2|DPSE
OG0004501	LOC117136261|XP_033152970.1|DMAU	LOC6898951|XP_002138912.3|DPSE, LOC6902005|XP_002133539.2|DPSE
OG0004502	LOC117135615|XP_033151868.1|DMAU, LOC117135614|XP_033151867.1|DMAU	LOC117184869|XP_033239853.1|DPSE
OG0004503	LOC117143021|XP_033163292.1|DMAU	LOC13036429|XP_003736383.3|DPSE
OG0004504	LOC117141683|XP_033161178.1|DMAU	LOC6899762|XP_033241751.1|DPSE
OG0004505	LOC117144380|XP_033165401.1|DMAU	LOC4801633|XP_015037330.1|DPSE
OG0004506	LOC117144649|XP_033165838.1|DMAU	LOC4801096|XP_001358247.2|DPSE
OG0004507	LOC117143657|XP_033164329.1|DMAU	LOC4801879|XP_001358902.2|DPSE
OG0004508	LOC117144915|XP_033166251.1|DMAU	LOC6897149|XP_002137329.3|DPSE
OG0004509	LOC117140310|XP_033159046.1|DMAU	LOC4813813|XP_001353906.2|DPSE
OG0004510	LOC117146498|XP_033168639.1|DMAU	LOC4815877|XP_033238737.1|DPSE
OG0004511	LOC117143192|XP_033163619.1|DMAU	LOC6897159|XP_002137339.3|DPSE
OG0004512	LOC117146262|XP_033168123.1|DMAU	LOC4811803|XP_001352367.4|DPSE
OG0004513	LOC117146275|XP_033168161.1|DMAU	LOC4811847|XP_033237202.1|DPSE
OG0004514	LOC117146236|XP_033168033.1|DMAU	LOC4811775|XP_015044540.2|DPSE
OG0004515	LOC117146786|XP_033169212.1|DMAU	LOC4814705|XP_001354886.3|DPSE
OG0004516	LOC117146839|XP_033169284.1|DMAU	LOC4816007|XP_001355366.3|DPSE
OG0004517	LOC117146743|XP_033169091.1|DMAU	LOC4815147|XP_015041801.2|DPSE
OG0004518	LOC117148845|XP_033172390.1|DMAU	LOC6899742|XP_033239916.1|DPSE
OG0004519	LOC117142363|XP_033162181.1|DMAU	LOC4800464|XP_001357735.1|DPSE
OG0004520	LOC117146708|XP_033169015.1|DMAU	LOC4811677|XP_033240401.1|DPSE
OG0004521	LOC117136209|XP_033152855.1|DMAU	LOC4804832|XP_001361331.3|DPSE
OG0004522	LOC117148093|XP_033171196.1|DMAU	LOC4814882|XP_001354987.3|DPSE
OG0004523	LOC117142620|XP_033162597.1|DMAU	LOC4800351|XP_001357563.3|DPSE
OG0004524	LOC117148828|XP_033172369.1|DMAU	LOC4815346|XP_001354546.2|DPSE
OG0004525	LOC117148732|XP_033172188.1|DMAU	LOC4815021|XP_001354593.1|DPSE
OG0004526	LOC117146677|XP_033168929.1|DMAU	LOC6901544|XP_033238110.1|DPSE
OG0004527	LOC117148516|XP_033171814.1|DMAU	LOC4815120|XP_001354638.1|DPSE
OG0004528	LOC117146833|XP_033169278.1|DMAU	LOC4814470|XP_001355032.1|DPSE
OG0004529	LOC117146603|XP_033168819.1|DMAU	LOC4816068|XP_015041015.1|DPSE
OG0004530	LOC117147237|XP_033169943.1|DMAU	LOC4815058|XP_015041561.1|DPSE
OG0004531	LOC117142803|XP_033162901.1|DMAU	LOC4801670|XP_001358722.5|DPSE
OG0004532	LOC117147197|XP_033169888.1|DMAU	LOC4814791|XP_033240376.1|DPSE
OG0004533	LOC117146687|XP_033168952.1|DMAU	LOC4815749|XP_001355678.4|DPSE
OG0004534	LOC117136143|XP_033152739.1|DMAU	LOC6899833|XP_033239229.1|DPSE
OG0004535	LOC117140290|XP_033159018.1|DMAU	LOC4812029|XP_001352584.3|DPSE
OG0004536	LOC117148382|XP_033171629.1|DMAU	LOC6901646|XP_015041931.2|DPSE
OG0004537	LOC117147148|XP_033169820.1|DMAU	LOC4815485|XP_001355578.2|DPSE
OG0004538	LOC117136042|XP_033152570.1|DMAU	LOC6898514|XP_002138555.2|DPSE
OG0004539	LOC117145893|XP_033167633.1|DMAU	LOC4800298|XP_015038647.1|DPSE
OG0004540	LOC117148027|XP_033171089.1|DMAU, LOC117146406|XP_033168481.1|DMAU	LOC4815156|XP_015041749.2|DPSE
OG0004541	LOC117136277|XP_033153000.1|DMAU	LOC4804150|XP_015039642.2|DPSE
OG0004542	LOC117148221|XP_033171402.1|DMAU	LOC4815980|XP_015041308.1|DPSE
OG0004543	LOC117146777|XP_033169190.1|DMAU	LOC4815610|XP_033240636.1|DPSE
OG0004544	LOC117148659|XP_033172062.1|DMAU	LOC6901405|XP_033237733.1|DPSE
OG0004545	LOC117143839|XP_033164582.1|DMAU	LOC4801736|XP_001358779.1|DPSE
OG0004546	LOC117136642|XP_033153525.1|DMAU	LOC4803539|XP_001360249.2|DPSE
OG0004547	LOC117146558|XP_033168747.1|DMAU	LOC4814587|XP_001354523.3|DPSE
OG0004548	LOC117148939|XP_033172556.1|DMAU	LOC4815305|XP_001355011.2|DPSE
OG0004549	LOC117148596|XP_033171964.1|DMAU	LOC6901853|XP_033239805.1|DPSE
OG0004550	LOC117148046|XP_033171116.1|DMAU	LOC6901962|XP_015041029.2|DPSE
OG0004551	LOC117135860|XP_033152277.1|DMAU	LOC4804625|XP_001361157.1|DPSE
OG0004552	LOC117146924|XP_033169446.1|DMAU	LOC6901115|XP_033238589.1|DPSE
OG0004553	LOC117139216|XP_033157289.1|DMAU	LOC4812729|XP_001353108.2|DPSE
OG0004554	LOC117147123|XP_033169780.1|DMAU	LOC4815353|XP_001354647.4|DPSE
OG0004555	LOC117148668|XP_033172074.1|DMAU	LOC4815316|XP_001354648.3|DPSE
OG0004556	LOC117148854|XP_033172403.1|DMAU	LOC4814453|XP_001355116.3|DPSE
OG0004557	LOC117147714|XP_033170602.1|DMAU	LOC6901796|XP_033240123.1|DPSE
OG0004558	LOC117147254|XP_033169964.1|DMAU	LOC4815864|XP_033237589.1|DPSE
OG0004559	LOC117145078|XP_033166486.1|DMAU	LOC4801563|XP_001358635.2|DPSE
OG0004560	LOC117139401|XP_033157559.1|DMAU	LOC26532752|XP_033238945.1|DPSE
OG0004561	LOC117142720|XP_033162773.1|DMAU	LOC4801368|XP_001358475.3|DPSE
OG0004562	LOC117145297|XP_033166780.1|DMAU	LOC4800943|XP_001358127.2|DPSE
OG0004563	LOC117143416|XP_033164009.1|DMAU	LOC4801257|XP_001358380.3|DPSE
OG0004564	LOC117144985|XP_033166345.1|DMAU	LOC4803083|XP_001359882.2|DPSE
OG0004565	LOC117143126|XP_033163506.1|DMAU	LOC4801067|XP_001358229.2|DPSE
OG0004566	LOC117148579|XP_033171937.1|DMAU	LOC4814695|XP_001354864.2|DPSE
OG0004567	LOC117147185|XP_033169876.1|DMAU	LOC4815711|XP_001355551.1|DPSE
OG0004568	LOC117146515|XP_033168673.1|DMAU	LOC4815534|XP_001355429.4|DPSE
OG0004569	LOC117142655|XP_033162672.1|DMAU	LOC4802738|XP_001359601.3|DPSE
OG0004570	LOC117138514|XP_033156539.1|DMAU	LOC4803819|XP_001360474.3|DPSE
OG0004571	LOC117148449|XP_033171714.1|DMAU	LOC4814237|XP_001354365.1|DPSE
OG0004572	LOC117142789|XP_033162876.1|DMAU	LOC4817577|XP_001356982.2|DPSE
OG0004573	LOC117142614|XP_033162587.1|DMAU	LOC4801428|XP_015037248.2|DPSE
OG0004574	LOC117148211|XP_033171391.1|DMAU	LOC6901462|XP_015041718.2|DPSE
OG0004575	LOC117147355|XP_033170109.1|DMAU	LOC4814746|XP_001354844.3|DPSE
OG0004576	LOC117143881|XP_033164658.1|DMAU	LOC4801816|XP_001358849.1|DPSE
OG0004577	LOC117142752|XP_033162824.1|DMAU	LOC4802010|XP_001359015.1|DPSE
OG0004578	LOC117146949|XP_033169495.1|DMAU	LOC4814894|XP_001354708.2|DPSE
OG0004579	LOC117151059|XP_033174173.1|DMAU	LOC6903014|XP_033236468.1|DPSE
OG0004580	LOC117144377|XP_033165398.1|DMAU	LOC6897130|XP_002137311.1|DPSE
OG0004581	LOC117143270|XP_033163739.1|DMAU	LOC4801524|XP_001358600.1|DPSE
OG0004582	LOC117145152|XP_033166583.1|DMAU	LOC4800323|XP_001357586.4|DPSE
OG0004583	LOC117148722|XP_033172165.1|DMAU	LOC6901210|XP_033240662.1|DPSE
OG0004584	LOC117137530|XP_033154907.1|DMAU	LOC4805232|XP_001361669.3|DPSE
OG0004585	LOC117143366|XP_033163931.1|DMAU	LOC4800261|XP_015038545.1|DPSE
OG0004586	LOC117146501|XP_033168643.1|DMAU	LOC4814562|XP_001354908.3|DPSE
OG0004587	LOC117145802|XP_033167491.1|DMAU	LOC4800346|XP_001357567.3|DPSE
OG0004588	LOC117145807|XP_033167499.1|DMAU	LOC4800348|XP_001357565.1|DPSE
OG0004589	LOC117148352|XP_033171580.1|DMAU	LOC4815852|XP_033240883.1|DPSE
OG0004590	LOC117145748|XP_033167401.1|DMAU	LOC4800996|XP_033233142.1|DPSE
OG0004591	LOC117143486|XP_033164090.1|DMAU	LOC4800998|XP_001358173.3|DPSE
OG0004592	LOC117146793|XP_033169223.1|DMAU	LOC4814877|XP_001354823.2|DPSE
OG0004593	LOC117148213|XP_033171393.1|DMAU	LOC4815024|XP_001354805.2|DPSE
OG0004594	LOC117146589|XP_033168801.1|DMAU	LOC4814196|XP_015042390.2|DPSE
OG0004595	LOC117147773|XP_033170700.1|DMAU	LOC4814720|XP_001355202.1|DPSE
OG0004596	LOC117147249|XP_033169957.1|DMAU	LOC4814683|XP_001354786.3|DPSE
OG0004597	LOC117148420|XP_033171680.1|DMAU	LOC4815221|XP_001355183.2|DPSE
OG0004598	LOC117141492|XP_033160868.1|DMAU	LOC4812678|XP_001353062.1|DPSE
OG0004599	LOC117135289|XP_033151351.1|DMAU	LOC4816829|XP_001356697.2|DPSE
OG0004600	LOC117148227|XP_033171407.1|DMAU	LOC4815575|XP_001355335.1|DPSE
OG0004601	LOC117146897|XP_033169394.1|DMAU	LOC4815816|XP_033239164.1|DPSE
OG0004602	LOC117147086|XP_033169742.1|DMAU	LOC6903640|XP_033238826.1|DPSE
OG0004603	LOC117150392|XP_033173146.1|DMAU	LOC4817414|XP_001356420.1|DPSE
OG0004604	LOC117147544|XP_033170371.1|DMAU	LOC4814739|XP_001354752.2|DPSE
OG0004605	LOC117146862|XP_033169331.1|DMAU	LOC4816002|XP_001355664.4|DPSE
OG0004606	LOC117142245|XP_033161988.1|DMAU	LOC4802903|XP_001359730.3|DPSE
OG0004607	LOC117148493|XP_033171765.1|DMAU, LOC117147393|XP_033170153.1|DMAU	LOC6902173|XP_033238484.1|DPSE
OG0004608	LOC117148614|XP_033171986.1|DMAU	LOC6901538|XP_033238137.1|DPSE
OG0004609	LOC117147363|XP_033170118.1|DMAU	LOC4815197|XP_001355067.1|DPSE
OG0004610	LOC117143347|XP_033163905.1|DMAU	LOC6896706|XP_033236082.1|DPSE
OG0004611	LOC117144301|XP_033165298.1|DMAU	LOC4800386|XP_001357671.2|DPSE
OG0004612	LOC117144706|XP_033165936.1|DMAU	LOC4800385|XP_001357670.2|DPSE
OG0004613	LOC117143275|XP_033163745.1|DMAU	LOC4801525|XP_001358601.3|DPSE
OG0004614	LOC117148069|XP_033171157.1|DMAU	LOC4814214|XP_001354322.3|DPSE
OG0004615	LOC117148708|XP_033172145.1|DMAU	LOC6901553|XP_033238223.1|DPSE
OG0004616	LOC117146956|XP_033169509.1|DMAU	LOC4814927|XP_001354926.2|DPSE
OG0004617	LOC117143218|XP_033163661.1|DMAU	LOC4816935|XP_001356853.1|DPSE
OG0004618	LOC117142448|XP_033162308.1|DMAU	LOC4800703|XP_001357928.3|DPSE
OG0004619	LOC117144083|XP_033164989.1|DMAU	LOC4801959|XP_001358974.1|DPSE
OG0004620	LOC117142392|XP_033162229.1|DMAU	LOC4801011|XP_001358184.2|DPSE
OG0004621	LOC117145938|XP_033167707.1|DMAU	LOC4802797|XP_001359642.3|DPSE
OG0004622	LOC117144586|XP_033165751.1|DMAU	LOC4801457|XP_015037259.2|DPSE
OG0004623	LOC117145624|XP_033167233.1|DMAU	LOC4800505|XP_001357770.3|DPSE
OG0004624	LOC117145027|XP_033166419.1|DMAU	LOC4802428|XP_001359352.1|DPSE
OG0004625	LOC117147042|XP_033169665.1|DMAU	LOC6899785|XP_033241290.1|DPSE
OG0004626	LOC117147269|XP_033169985.1|DMAU	LOC6901154|XP_015041398.2|DPSE
OG0004627	LOC117141960|XP_033161631.1|DMAU	LOC6900299|XP_033240304.1|DPSE
OG0004628	LOC117148782|XP_033172278.1|DMAU	LOC4816000|XP_001355420.3|DPSE
OG0004629	LOC117142575|XP_033162533.1|DMAU	LOC26534253|XP_015038977.1|DPSE
OG0004630	LOC117143214|XP_033163653.1|DMAU	LOC4800238|XP_003736225.2|DPSE
OG0004631	LOC117142884|XP_033163048.1|DMAU	LOC4801440|XP_001358534.1|DPSE
OG0004632	LOC117142883|XP_033163047.1|DMAU	LOC4801437|XP_001358532.5|DPSE
OG0004633	LOC117145620|XP_033167229.1|DMAU	LOC4800503|XP_001357769.4|DPSE
OG0004634	LOC117145374|XP_033166889.1|DMAU	LOC4800495|XP_001357762.1|DPSE
OG0004635	LOC117148112|XP_033171221.1|DMAU	LOC6901052|XP_015042232.2|DPSE
OG0004636	LOC117148214|XP_033171394.1|DMAU	LOC4815035|XP_001354697.4|DPSE
OG0004637	LOC117147844|XP_033170798.1|DMAU	LOC6901857|XP_033240545.1|DPSE
OG0004638	LOC117148026|XP_033171087.1|DMAU	LOC4814891|XP_033237585.1|DPSE
OG0004639	LOC117143445|XP_033164044.1|DMAU	LOC6897067|XP_002137251.2|DPSE
OG0004640	LOC117144683|XP_033165896.1|DMAU	LOC6897066|XP_033232440.1|DPSE
OG0004641	LOC117146772|XP_033169184.1|DMAU	LOC4815471|XP_001355274.4|DPSE
OG0004642	LOC117141022|XP_033160186.1|DMAU	LOC6901858|XP_002133396.2|DPSE
OG0004643	LOC117144958|XP_033166305.1|DMAU	LOC4802628|XP_001359512.1|DPSE
OG0004644	LOC117146654|XP_033168880.1|DMAU	LOC6902118|XP_002133649.1|DPSE
OG0004645	LOC117150324|XP_033173053.1|DMAU	LOC4817263|XP_001356423.3|DPSE
OG0004646	LOC117142322|XP_033162124.1|DMAU	LOC4800334|XP_001357579.3|DPSE
OG0004647	LOC117147199|XP_033169899.1|DMAU	LOC4815230|XP_001355193.4|DPSE
OG0004648	LOC117148802|XP_033172308.1|DMAU	LOC4814331|XP_001354391.2|DPSE
OG0004649	LOC117148276|XP_033171480.1|DMAU	LOC6902205|XP_002133732.2|DPSE
OG0004650	LOC117150594|XP_033173443.1|DMAU	LOC4817428|XP_001356791.3|DPSE
OG0004651	LOC117145066|XP_033166471.1|DMAU	LOC13036333|XP_003736279.3|DPSE
OG0004652	LOC117142369|XP_033162186.1|DMAU	LOC6897046|XP_002137231.2|DPSE
OG0004653	LOC117142078|XP_033161850.1|DMAU	LOC4812902|XP_001353578.3|DPSE
OG0004654	LOC117150328|XP_033173063.1|DMAU	LOC4816917|XP_001356638.2|DPSE
OG0004655	LOC117143899|XP_033164696.1|DMAU	LOC4801687|XP_033239968.1|DPSE
OG0004656	LOC117147187|XP_033169880.1|DMAU	LOC4814235|XP_001354355.2|DPSE
OG0004657	LOC117145443|XP_033166992.1|DMAU	LOC4803294|XP_001360058.3|DPSE
OG0004658	LOC117145929|XP_033167693.1|DMAU	LOC4801033|XP_001358201.4|DPSE
OG0004659	LOC117145536|XP_033167122.1|DMAU	LOC4800642|XP_001357877.2|DPSE
OG0004660	LOC117143837|XP_033164579.1|DMAU	LOC4801734|XP_001358777.2|DPSE
OG0004661	LOC117145556|XP_033167149.1|DMAU	LOC4801192|XP_001358321.2|DPSE
OG0004662	LOC117143710|XP_033164400.1|DMAU	LOC6897609|XP_002137754.1|DPSE
OG0004663	LOC117146656|XP_033168882.1|DMAU	LOC4815002|XP_001355135.1|DPSE
OG0004664	LOC117146657|XP_033168885.1|DMAU	LOC6901749|XP_033241106.1|DPSE
OG0004665	LOC117148927|XP_033172540.1|DMAU	LOC4815227|XP_001355167.3|DPSE
OG0004666	LOC117142478|XP_033162386.1|DMAU	LOC4801509|XP_001358588.3|DPSE
OG0004667	LOC117146058|XP_033167889.1|DMAU	LOC4801504|XP_001358583.2|DPSE
OG0004668	LOC117148060|XP_033171142.1|DMAU	LOC6901810|XP_033237829.1|DPSE
OG0004669	LOC117140812|XP_033159810.1|DMAU	LOC6902353|XP_002133299.1|DPSE
OG0004670	LOC117143295|XP_033163782.1|DMAU	LOC4802649|XP_001359530.4|DPSE
OG0004671	LOC117145471|XP_033167036.1|DMAU	LOC6896926|XP_033238154.1|DPSE
OG0004672	LOC117142716|XP_033162767.1|DMAU	LOC4801364|XP_033232779.1|DPSE
OG0004673	LOC117142298|XP_033162076.1|DMAU	LOC4801703|XP_001358751.3|DPSE
OG0004674	LOC117145155|XP_033166588.1|DMAU	LOC4800662|XP_003736281.1|DPSE
OG0004675	LOC117142689|XP_033162737.1|DMAU	LOC4800657|XP_001357892.1|DPSE
OG0004676	LOC117142956|XP_033163172.1|DMAU	LOC4801916|XP_001358934.2|DPSE
OG0004677	LOC117145949|XP_033167721.1|DMAU	LOC4801758|XP_033232479.1|DPSE
OG0004678	LOC117142971|XP_033163209.1|DMAU	LOC4801757|XP_001358798.2|DPSE
OG0004679	LOC117144407|XP_033165436.1|DMAU	LOC6896990|XP_033232470.1|DPSE
OG0004680	LOC117144182|XP_033165117.1|DMAU	LOC4801210|XP_033232617.1|DPSE
OG0004681	LOC117143523|XP_033164137.1|DMAU	LOC4801700|XP_001358747.2|DPSE
OG0004682	LOC117139349|XP_033157492.1|DMAU	LOC4817568|XP_001356973.4|DPSE
OG0004683	LOC117143442|XP_033164041.1|DMAU	LOC4801396|XP_001358496.1|DPSE
OG0004684	LOC117145009|XP_033166393.1|DMAU	LOC4801500|XP_033236716.1|DPSE
OG0004685	LOC117143029|XP_033163306.1|DMAU	LOC4800480|XP_003736251.1|DPSE
OG0004686	LOC117143395|XP_033163975.1|DMAU	LOC4803040|XP_001359841.1|DPSE
OG0004687	LOC117144117|XP_033165027.1|DMAU	LOC4800483|XP_001357750.4|DPSE
