Orthogroup	DMAU.longest_only	DEUG.longest_only
OG0006552	LOC117147555|XP_033170388.1|DMAU	LOC108109952|XP_017074254.1|DEUG
OG0006553	LOC117145112|XP_033166523.1|DMAU	LOC108115809|XP_017082887.1|DEUG
OG0006554	LOC117145567|XP_033167162.1|DMAU	LOC108115132|XP_017081899.1|DEUG
OG0006555	LOC117144068|XP_033164968.1|DMAU	LOC108117503|XP_017085514.1|DEUG
OG0006556	LOC117142753|XP_033162825.1|DMAU	LOC108116992|XP_017084646.1|DEUG
OG0006557	LOC117145330|XP_033166826.1|DMAU	LOC108116441|XP_017083838.1|DEUG
OG0006558	LOC117144521|XP_033165631.1|DMAU	LOC108108844|XP_017072542.1|DEUG
OG0006559	LOC117146057|XP_033167888.1|DMAU	LOC108110137|XP_017074540.1|DEUG
OG0006560	LOC117145756|XP_033167412.1|DMAU	LOC108111291|XP_017076168.1|DEUG
OG0006561	LOC117145755|XP_033167411.1|DMAU	LOC108111435|XP_017076391.1|DEUG
OG0006562	LOC117142782|XP_033162864.1|DMAU	LOC108115871|XP_017082991.1|DEUG
OG0006563	LOC117142875|XP_033163033.1|DMAU	LOC108111758|XP_017076804.1|DEUG
OG0006564	LOC117145136|XP_033166548.1|DMAU	LOC108111809|XP_017076898.1|DEUG
OG0006565	LOC117143709|XP_033164399.1|DMAU	LOC108111508|XP_017076513.1|DEUG
OG0006566	LOC117142717|XP_033162768.1|DMAU	LOC108105225|XP_017067177.1|DEUG
OG0006567	LOC117145537|XP_033167123.1|DMAU	LOC108108843|XP_017072541.1|DEUG
OG0006568	LOC117145533|XP_033167118.1|DMAU	LOC108108839|XP_017072536.1|DEUG
OG0006569	LOC117141399|XP_033160709.1|DMAU	LOC108107612|XP_017070671.1|DEUG
OG0006570	LOC117143408|XP_033163993.1|DMAU	LOC108114981|XP_017081701.1|DEUG
OG0006571	LOC117143145|XP_033163532.1|DMAU	LOC108115715|XP_017082776.1|DEUG
OG0006572	LOC117145080|XP_033166488.1|DMAU	LOC108116269|XP_017083547.1|DEUG
OG0006573	LOC117144884|XP_033166186.1|DMAU	LOC108116144|XP_017083369.1|DEUG
OG0006574	LOC117143831|XP_033164567.1|DMAU	LOC108117514|XP_017085491.1|DEUG
OG0006575	LOC117145386|XP_033166910.1|DMAU	LOC108115931|XP_017083056.1|DEUG
OG0006576	LOC117142895|XP_033163065.1|DMAU	LOC108117543|XP_017085537.1|DEUG
OG0006577	LOC117143862|XP_033164619.1|DMAU	LOC108109576|XP_017073642.1|DEUG
OG0006578	LOC117142894|XP_033163062.1|DMAU	LOC108117542|XP_017085536.1|DEUG
OG0006579	LOC117150965|XP_033174036.1|DMAU	LOC108111052|XP_017075870.1|DEUG
OG0006580	LOC117143771|XP_033164491.1|DMAU	LOC108117247|XP_017085081.1|DEUG
OG0006581	LOC117145097|XP_033166507.1|DMAU	LOC108114980|XP_017081700.1|DEUG
OG0006582	LOC117142339|XP_033162147.1|DMAU	LOC108111567|XP_017076578.1|DEUG
OG0006583	LOC117144184|XP_033165122.1|DMAU	LOC108111590|XP_017076599.1|DEUG
OG0006584	LOC117150342|XP_033173080.1|DMAU	LOC108111085|XP_017075909.1|DEUG
OG0006585	LOC117150302|XP_033173016.1|DMAU	LOC108106116|XP_017068483.1|DEUG
OG0006586	LOC117142546|XP_033162487.1|DMAU	LOC108111348|XP_017076268.1|DEUG
OG0006587	LOC117142542|XP_033162481.1|DMAU	LOC108111342|XP_017076260.1|DEUG
OG0006588	LOC117142366|XP_033162184.1|DMAU	LOC108117234|XP_017085057.1|DEUG
OG0006589	LOC117144860|XP_033166154.1|DMAU	LOC108117569|XP_017085569.1|DEUG
OG0006590	LOC117144209|XP_033165150.1|DMAU	LOC108117570|XP_017085570.1|DEUG
OG0006591	LOC117140509|XP_033159373.1|DMAU	LOC108114177|XP_017080471.1|DEUG
OG0006592	LOC117143224|XP_033163664.1|DMAU	LOC108108378|XP_017071914.1|DEUG
OG0006593	LOC117143222|XP_033163662.1|DMAU	LOC108108379|XP_017071915.1|DEUG
OG0006594	LOC117142075|XP_033161845.1|DMAU	LOC108114718|XP_017081308.1|DEUG
OG0006595	LOC117135933|XP_033152397.1|DMAU	LOC108113098|XP_017079046.1|DEUG
OG0006596	LOC117138701|XP_033156851.1|DMAU	LOC108111928|XP_017077059.1|DEUG
OG0006597	LOC117139180|XP_033157240.1|DMAU	LOC108107835|XP_017071077.1|DEUG
OG0006598	LOC117138745|XP_033156855.1|DMAU	LOC108110856|XP_017075592.1|DEUG
OG0006599	LOC117139967|XP_033158559.1|DMAU	LOC108114157|XP_017080437.1|DEUG
OG0006600	LOC117139355|XP_033157494.1|DMAU	LOC108104911|XP_017066739.1|DEUG
OG0006601	LOC117141266|XP_033160526.1|DMAU	LOC108107904|XP_017071199.1|DEUG
OG0006602	LOC117141267|XP_033160527.1|DMAU	LOC108107906|XP_017071200.1|DEUG
OG0006603	LOC117140155|XP_033158819.1|DMAU	LOC108107900|XP_017071192.1|DEUG
OG0006604	LOC117141662|XP_033161143.1|DMAU	LOC108113957|XP_017080159.1|DEUG
OG0006605	LOC117148154|XP_033171278.1|DMAU	LOC108103198|XP_017064075.1|DEUG
OG0006606	LOC117141973|XP_033161663.1|DMAU	LOC108114229|XP_017080584.1|DEUG
OG0006607	LOC117141430|XP_033160760.1|DMAU	LOC108114318|XP_017080719.1|DEUG
OG0006608	LOC117145072|XP_033166479.1|DMAU	LOC108115389|XP_017082314.1|DEUG
OG0006609	LOC117144122|XP_033165035.1|DMAU	LOC108109544|XP_017073602.1|DEUG
OG0006610	LOC117140297|XP_033159024.1|DMAU	LOC108114308|XP_017080701.1|DEUG
OG0006611	LOC117140962|XP_033160073.1|DMAU	LOC108113966|XP_017080172.1|DEUG
OG0006612	LOC117141421|XP_033160740.1|DMAU	LOC108113986|XP_017080221.1|DEUG
OG0006613	LOC117140629|XP_033159540.1|DMAU	LOC108114159|XP_017080442.1|DEUG
OG0006614	LOC117141341|XP_033160635.1|DMAU	LOC108114098|XP_017080349.1|DEUG
OG0006615	LOC117141056|XP_033160234.1|DMAU	LOC108114126|XP_017080391.1|DEUG
OG0006616	LOC117139260|XP_033157369.1|DMAU	LOC108108295|XP_017071789.1|DEUG
OG0006617	LOC117140052|XP_033158680.1|DMAU	LOC108108512|XP_017072070.1|DEUG
OG0006618	LOC117140906|XP_033159967.1|DMAU	LOC108114226|XP_017080582.1|DEUG
OG0006619	LOC117141764|XP_033161284.1|DMAU	LOC108103604|XP_017064630.1|DEUG
OG0006620	LOC117141762|XP_033161280.1|DMAU	LOC108103606|XP_017064631.1|DEUG
OG0006621	LOC117140367|XP_033159119.1|DMAU	LOC108102753|XP_017063399.1|DEUG
OG0006622	LOC117139604|XP_033157929.1|DMAU	LOC108104702|XP_017066406.1|DEUG
OG0006623	LOC117139933|XP_033158510.1|DMAU	LOC108104708|XP_017066416.1|DEUG
OG0006624	LOC117136169|XP_033152802.1|DMAU	LOC108106393|XP_017068890.1|DEUG
OG0006625	LOC117136177|XP_033152810.1|DMAU	LOC108106402|XP_017068901.1|DEUG
OG0006626	LOC117137175|XP_033154380.1|DMAU	LOC108113664|XP_017079829.1|DEUG
OG0006627	LOC117137985|XP_033155658.1|DMAU	LOC108108996|XP_017072749.1|DEUG
OG0006628	LOC117137984|XP_033155653.1|DMAU	LOC108108992|XP_017072739.1|DEUG
OG0006629	LOC117135754|XP_033152101.1|DMAU	LOC108109159|XP_017073069.1|DEUG
OG0006630	LOC117137793|XP_033155347.1|DMAU	LOC108106789|XP_017069521.1|DEUG
OG0006631	LOC117139377|XP_033157526.1|DMAU	LOC108109772|XP_017073935.1|DEUG
OG0006632	LOC117136845|XP_033153829.1|DMAU	LOC108112601|XP_017078149.1|DEUG
OG0006633	LOC117142122|XP_033161909.1|DMAU	LOC108102854|XP_017063540.1|DEUG
OG0006634	LOC117138418|XP_033156410.1|DMAU	LOC108110993|XP_017075790.1|DEUG
OG0006635	LOC117135573|XP_033151827.1|DMAU	LOC108111146|XP_017076007.1|DEUG
OG0006636	LOC117147346|XP_033170096.1|DMAU	LOC108110102|XP_017074484.1|DEUG
OG0006637	LOC117139796|XP_033158302.1|DMAU	LOC108114338|XP_017080753.1|DEUG
OG0006638	LOC117138071|XP_033155786.1|DMAU	LOC108104492|XP_017066095.1|DEUG
OG0006639	LOC117138001|XP_033155693.1|DMAU	LOC108104482|XP_017066071.1|DEUG
OG0006640	LOC117138270|XP_033156128.1|DMAU	LOC108109245|XP_017073212.1|DEUG
OG0006641	LOC117137374|XP_033154669.1|DMAU	LOC108104781|XP_017066520.1|DEUG
OG0006642	LOC117135909|XP_033152366.1|DMAU	LOC108112660|XP_017078281.1|DEUG
OG0006643	LOC117136241|XP_033152917.1|DMAU	LOC108107269|XP_017070189.1|DEUG
OG0006644	LOC117139293|XP_033157415.1|DMAU	LOC108114645|XP_017081205.1|DEUG
OG0006645	LOC117135267|XP_033151315.1|DMAU	LOC108106957|XP_017069725.1|DEUG
OG0006646	LOC117136262|XP_033152971.1|DMAU	LOC108106590|XP_017069260.1|DEUG
OG0006647	LOC117135937|XP_033152408.1|DMAU	LOC108111981|XP_017077190.1|DEUG
OG0006648	LOC117140185|XP_033158852.1|DMAU	LOC108113633|XP_017079793.1|DEUG
OG0006649	LOC117136150|XP_033152758.1|DMAU	LOC108112936|XP_017078818.1|DEUG
OG0006650	LOC117136363|XP_033153125.1|DMAU	LOC108106561|XP_017069215.1|DEUG
OG0006651	LOC117141666|XP_033161146.1|DMAU	LOC108114215|XP_017080524.1|DEUG
OG0006652	LOC117139869|XP_033158416.1|DMAU	LOC108114151|XP_017080429.1|DEUG
OG0006653	LOC117141989|XP_033161708.1|DMAU	LOC108107723|XP_017070831.1|DEUG
OG0006654	LOC117139915|XP_033158488.1|DMAU	LOC108104622|XP_017066284.1|DEUG
OG0006655	LOC117141270|XP_033160531.1|DMAU	LOC108107876|XP_017071148.1|DEUG
OG0006656	LOC117139331|XP_033157468.1|DMAU	LOC108107736|XP_017070875.1|DEUG
OG0006657	LOC117137632|XP_033155055.1|DMAU	LOC108108902|XP_017072615.1|DEUG
OG0006658	LOC117139602|XP_033157926.1|DMAU	LOC108108036|XP_017071397.1|DEUG
OG0006659	LOC117141260|XP_033160521.1|DMAU	LOC108108170|XP_017071601.1|DEUG
OG0006660	LOC117140969|XP_033160089.1|DMAU	LOC108108112|XP_017071511.1|DEUG
OG0006661	LOC117139166|XP_033157216.1|DMAU	LOC108107808|XP_017071027.1|DEUG
OG0006662	LOC117135235|XP_033151248.1|DMAU	LOC108102640|XP_017063250.1|DEUG
OG0006663	LOC117141000|XP_033160142.1|DMAU	LOC108114490|XP_017080999.1|DEUG
OG0006664	LOC117143188|XP_033163614.1|DMAU	LOC108115671|XP_017082725.1|DEUG
OG0006665	LOC117139609|XP_033157939.1|DMAU	LOC108104727|XP_017066449.1|DEUG
OG0006666	LOC117137150|XP_033154351.1|DMAU	LOC108109250|XP_017073221.1|DEUG
OG0006667	LOC117139018|XP_033157003.1|DMAU	LOC108114560|XP_017081099.1|DEUG
OG0006668	LOC117136666|XP_033153557.1|DMAU	LOC108109129|XP_017073014.1|DEUG
OG0006669	LOC117141602|XP_033161009.1|DMAU	LOC108107899|XP_017071190.1|DEUG
OG0006670	LOC117141551|XP_033160947.1|DMAU	LOC108107580|XP_017070629.1|DEUG
OG0006671	LOC117142036|XP_033161793.1|DMAU	LOC108107958|XP_017071286.1|DEUG
OG0006672	LOC117141423|XP_033160743.1|DMAU	LOC108109821|XP_017074041.1|DEUG
OG0006673	LOC117139246|XP_033157350.1|DMAU	LOC108108008|XP_017071353.1|DEUG
OG0006674	LOC117141249|XP_033160506.1|DMAU	LOC108104677|XP_017066357.1|DEUG
OG0006675	LOC117141963|XP_033161651.1|DMAU	LOC108107908|XP_017071214.1|DEUG
OG0006676	LOC117139509|XP_033157756.1|DMAU	LOC108107864|XP_017071122.1|DEUG
OG0006677	LOC117141867|XP_033161439.1|DMAU	LOC108109806|XP_017074014.1|DEUG
OG0006678	LOC117138963|XP_033156897.1|DMAU	LOC108114203|XP_017080511.1|DEUG
OG0006679	LOC117139713|XP_033158121.1|DMAU	LOC108107874|XP_017071146.1|DEUG
OG0006680	LOC117143361|XP_033163924.1|DMAU	LOC108111293|XP_017076171.1|DEUG
OG0006681	LOC117142035|XP_033161791.1|DMAU	LOC108107957|XP_017071284.1|DEUG
OG0006682	LOC117139947|XP_033158526.1|DMAU	LOC108108109|XP_017071508.1|DEUG
OG0006683	LOC117141659|XP_033161140.1|DMAU	LOC108107608|XP_017070662.1|DEUG
OG0006684	LOC117141866|XP_033161438.1|DMAU	LOC108109805|XP_017074012.1|DEUG
OG0006685	LOC117135804|XP_033152194.1|DMAU	LOC108104885|XP_017066707.1|DEUG
OG0006686	LOC117141316|XP_033160593.1|DMAU	LOC108114105|XP_017080353.1|DEUG
OG0006687	LOC117147776|XP_033170703.1|DMAU	LOC108106057|XP_017068404.1|DEUG
OG0006688	LOC117141298|XP_033160567.1|DMAU	LOC108107600|XP_017070653.1|DEUG
OG0006689	LOC117140572|XP_033159463.1|DMAU	LOC108102785|XP_017063435.1|DEUG
OG0006690	LOC117143887|XP_033164676.1|DMAU	LOC108117328|XP_017085191.1|DEUG
OG0006691	LOC117139263|XP_033157374.1|DMAU	LOC108107963|XP_017071292.1|DEUG
OG0006692	LOC117142115|XP_033161902.1|DMAU	LOC108102851|XP_017063537.1|DEUG
OG0006694	LOC117146781|XP_033169196.1|DMAU	LOC108103310|XP_017064222.1|DEUG
OG0006695	LOC117140873|XP_033159907.1|DMAU	LOC108109827|XP_017074052.1|DEUG
OG0006696	LOC117150699|XP_033173601.1|DMAU	LOC108113479|XP_017079551.1|DEUG
OG0006697	LOC117140439|XP_033159253.1|DMAU	LOC108117363|XP_017085232.1|DEUG
OG0006698	LOC117139793|XP_033158299.1|DMAU	LOC108114494|XP_017081001.1|DEUG
OG0006699	LOC117140370|XP_033159126.1|DMAU	LOC108108004|XP_017071347.1|DEUG
OG0006700	LOC117140002|XP_033158604.1|DMAU	LOC108117371|XP_017085245.1|DEUG
OG0006701	LOC117135609|XP_033151861.1|DMAU	LOC108113300|XP_017079340.1|DEUG
OG0006702	LOC117141640|XP_033161086.1|DMAU	LOC108104691|XP_017066386.1|DEUG
OG0006703	LOC117140980|XP_033160119.1|DMAU	LOC108114192|XP_017080492.1|DEUG
OG0006704	LOC117140981|XP_033160120.1|DMAU	LOC108114193|XP_017080493.1|DEUG
OG0006705	LOC117136841|XP_033153813.1|DMAU	LOC108104533|XP_017066152.1|DEUG
OG0006706	LOC117138061|XP_033155776.1|DMAU	LOC108107478|XP_017070513.1|DEUG
OG0006707	LOC117136044|XP_033152574.1|DMAU	LOC108109153|XP_017073059.1|DEUG
OG0006708	LOC117147976|XP_033171017.1|DMAU	LOC108105078|XP_017066991.1|DEUG
OG0006709	LOC117147859|XP_033170825.1|DMAU	LOC108103942|XP_017065191.1|DEUG
OG0006710	LOC117141976|XP_033161666.1|DMAU	LOC108114231|XP_017080586.1|DEUG
OG0006711	LOC117141974|XP_033161664.1|DMAU	LOC108114230|XP_017080585.1|DEUG
OG0006712	LOC117140973|XP_033160098.1|DMAU	LOC108107726|XP_017070852.1|DEUG
OG0006713	LOC117140710|XP_033159666.1|DMAU	LOC108114644|XP_017081204.1|DEUG
OG0006714	LOC117140709|XP_033159665.1|DMAU	LOC108114642|XP_017081200.1|DEUG
OG0006715	LOC117140278|XP_033158998.1|DMAU	LOC108114626|XP_017081182.1|DEUG
OG0006716	LOC117135310|XP_033151396.1|DMAU	LOC108110966|XP_017075754.1|DEUG
OG0006717	LOC117141014|XP_033160165.1|DMAU	LOC108108220|XP_017071676.1|DEUG
OG0006718	LOC117140782|XP_033159759.1|DMAU	LOC108107825|XP_017071064.1|DEUG
OG0006719	LOC117141090|XP_033160297.1|DMAU	LOC108113985|XP_017080217.1|DEUG
OG0006720	LOC117141464|XP_033160815.1|DMAU	LOC108108540|XP_017072103.1|DEUG
OG0006721	LOC117140266|XP_033158983.1|DMAU	LOC108107984|XP_017071316.1|DEUG
OG0006722	LOC117141350|XP_033160647.1|DMAU	LOC108114712|XP_017081303.1|DEUG
OG0006723	LOC117149936|XP_033172731.1|DMAU	LOC108106980|XP_017069804.1|DEUG
OG0006724	LOC117144113|XP_033165024.1|DMAU	LOC108117547|XP_017085545.1|DEUG
OG0006725	LOC117144411|XP_033165442.1|DMAU	LOC108117531|XP_017085519.1|DEUG
OG0006726	LOC117145973|XP_033167769.1|DMAU	LOC108111670|XP_017076692.1|DEUG
OG0006727	LOC117143983|XP_033164814.1|DMAU	LOC108117529|XP_017085515.1|DEUG
OG0006728	LOC117146125|XP_033168021.1|DMAU	LOC108108293|XP_017071786.1|DEUG
OG0006729	LOC117136267|XP_033152979.1|DMAU	LOC108112746|XP_017078472.1|DEUG
OG0006730	LOC117136673|XP_033153566.1|DMAU	LOC108112742|XP_017078469.1|DEUG
OG0006731	LOC117150597|XP_033173445.1|DMAU	LOC108107093|XP_017069962.1|DEUG
OG0006732	LOC117141595|XP_033161000.1|DMAU	LOC108109770|XP_017073933.1|DEUG
OG0006733	LOC117141407|XP_033160721.1|DMAU	LOC108113943|XP_017080142.1|DEUG
OG0006734	LOC117139945|XP_033158524.1|DMAU	LOC108114108|XP_017080360.1|DEUG
OG0006735	LOC117139085|XP_033157094.1|DMAU	LOC108109885|XP_017074176.1|DEUG
OG0006736	LOC117139248|XP_033157352.1|DMAU	LOC108108010|XP_017071355.1|DEUG
OG0006737	LOC117141354|XP_033160653.1|DMAU	LOC108108582|XP_017072166.1|DEUG
OG0006738	LOC117136279|XP_033153003.1|DMAU	LOC108106247|XP_017068702.1|DEUG
OG0006739	LOC117141935|XP_033161565.1|DMAU	LOC108107782|XP_017070967.1|DEUG
OG0006740	LOC117141887|XP_033161474.1|DMAU	LOC108109884|XP_017074175.1|DEUG
OG0006741	LOC117141886|XP_033161472.1|DMAU	LOC108109883|XP_017074173.1|DEUG
OG0006742	LOC117145228|XP_033166694.1|DMAU	LOC108116392|XP_017083743.1|DEUG
OG0006743	LOC117139455|XP_033157659.1|DMAU	LOC108110971|XP_017075761.1|DEUG
OG0006744	LOC117140347|XP_033159087.1|DMAU	LOC108114606|XP_017081156.1|DEUG
OG0006745	LOC117145849|XP_033167557.1|DMAU	LOC108111504|XP_017076506.1|DEUG
OG0006746	LOC117139777|XP_033158277.1|DMAU	LOC108109841|XP_017074081.1|DEUG
OG0006747	LOC117140131|XP_033158786.1|DMAU	LOC108109904|XP_017074199.1|DEUG
OG0006748	LOC117146353|XP_033168394.1|DMAU	LOC108105519|XP_017067634.1|DEUG
OG0006749	LOC117139345|XP_033157483.1|DMAU	LOC108113868|XP_017080074.1|DEUG
OG0006750	LOC117148948|XP_033172579.1|DMAU	LOC108103864|XP_017065065.1|DEUG
OG0006752	LOC117141362|XP_033160659.1|DMAU	LOC108107632|XP_017070691.1|DEUG
OG0006753	LOC117140640|XP_033159570.1|DMAU	LOC108107583|XP_017070633.1|DEUG
OG0006754	LOC117141773|XP_033161294.1|DMAU	LOC108104648|XP_017066317.1|DEUG
OG0006755	LOC117139936|XP_033158512.1|DMAU	LOC108104710|XP_017066418.1|DEUG
OG0006756	LOC117140987|XP_033160129.1|DMAU	LOC108108195|XP_017071636.1|DEUG
OG0006757	LOC117140988|XP_033160130.1|DMAU	LOC108107671|XP_017070748.1|DEUG
OG0006758	LOC117142004|XP_033161744.1|DMAU	LOC108107625|XP_017070683.1|DEUG
OG0006759	LOC117142002|XP_033161742.1|DMAU	LOC108108024|XP_017071377.1|DEUG
OG0006760	LOC117140169|XP_033158836.1|DMAU	LOC108114211|XP_017080519.1|DEUG
OG0006761	LOC117143873|XP_033164649.1|DMAU	LOC108115396|XP_017082320.1|DEUG
OG0006762	LOC117147932|XP_033170966.1|DMAU	LOC108117695|XP_017085721.1|DEUG
OG0006763	LOC117137457|XP_033154792.1|DMAU	LOC108113280|XP_017079318.1|DEUG
OG0006764	LOC117136370|XP_033153144.1|DMAU	LOC108106605|XP_017069285.1|DEUG
OG0006765	LOC117136944|XP_033153982.1|DMAU	LOC108113219|XP_017079245.1|DEUG
OG0006766	LOC117139459|XP_033157660.1|DMAU	LOC108102824|XP_017063502.1|DEUG
OG0006767	LOC117139830|XP_033158362.1|DMAU	LOC108114522|XP_017081040.1|DEUG
OG0006768	LOC117139827|XP_033158355.1|DMAU	LOC108114520|XP_017081033.1|DEUG
OG0006769	LOC117139829|XP_033158361.1|DMAU	LOC108114521|XP_017081039.1|DEUG
OG0006770	LOC117141401|XP_033160714.1|DMAU	LOC108107656|XP_017070731.1|DEUG
OG0006771	LOC117147577|XP_033170413.1|DMAU	LOC108105036|XP_017066923.1|DEUG
OG0006772	LOC117137819|XP_033155392.1|DMAU	LOC108112185|XP_017077486.1|DEUG
OG0006773	LOC117139841|XP_033158379.1|DMAU	LOC108107744|XP_017070895.1|DEUG
OG0006774	LOC117139468|XP_033157672.1|DMAU	LOC108108755|XP_017072403.1|DEUG
OG0006775	LOC117142037|XP_033161797.1|DMAU	LOC108114409|XP_017080873.1|DEUG
OG0006776	LOC117140778|XP_033159754.1|DMAU	LOC108108132|XP_017071541.1|DEUG
OG0006777	LOC117142041|XP_033161802.1|DMAU	LOC108114412|XP_017080876.1|DEUG
OG0006779	LOC117140138|XP_033158796.1|DMAU	LOC108102855|XP_017063541.1|DEUG
OG0006780	LOC117140501|XP_033159358.1|DMAU	LOC108104916|XP_017066753.1|DEUG
OG0006781	LOC117140216|XP_033158897.1|DMAU	LOC108108014|XP_017071358.1|DEUG
OG0006782	LOC117141299|XP_033160568.1|DMAU	LOC108102773|XP_017063422.1|DEUG
OG0006783	LOC117138193|XP_033155989.1|DMAU	LOC108112518|XP_017077900.1|DEUG
OG0006784	LOC117139543|XP_033157812.1|DMAU	LOC108107788|XP_017070980.1|DEUG
OG0006785	LOC117136356|XP_033153114.1|DMAU	LOC108113206|XP_017079228.1|DEUG
OG0006786	LOC117136833|XP_033153803.1|DMAU	LOC108113151|XP_017079149.1|DEUG
OG0006787	LOC117139250|XP_033157355.1|DMAU	LOC108114567|XP_017081106.1|DEUG
OG0006788	LOC117139253|XP_033157359.1|DMAU	LOC108114569|XP_017081109.1|DEUG
OG0006789	LOC117146572|XP_033168762.1|DMAU	LOC108103479|XP_017064471.1|DEUG
OG0006790	LOC117138181|XP_033155970.1|DMAU	LOC108110871|XP_017075606.1|DEUG
OG0006791	LOC117140631|XP_033159543.1|DMAU	LOC108107729|XP_017070866.1|DEUG
OG0006792	LOC117141027|XP_033160198.1|DMAU	LOC108114118|XP_017080379.1|DEUG
OG0006793	LOC117140655|XP_033159587.1|DMAU	LOC108114312|XP_017080712.1|DEUG
OG0006794	LOC117138098|XP_033155845.1|DMAU	LOC108106641|XP_017069342.1|DEUG
OG0006795	LOC117140342|XP_033159082.1|DMAU	LOC108108215|XP_017071672.1|DEUG
OG0006796	LOC117140753|XP_033159726.1|DMAU	LOC108108807|XP_017072480.1|DEUG
OG0006797	LOC117135221|XP_033151228.1|DMAU	LOC108110899|XP_017075647.1|DEUG
OG0006799	LOC117141569|XP_033160971.1|DMAU	LOC108114163|XP_017080443.1|DEUG
OG0006800	LOC117141740|XP_033161251.1|DMAU	LOC108105961|XP_017068249.1|DEUG
OG0006801	LOC117148622|XP_033172004.1|DMAU	LOC108103176|XP_017064051.1|DEUG
OG0006802	LOC117136911|XP_033153924.1|DMAU	LOC108113106|XP_017079070.1|DEUG
OG0006803	LOC117138015|XP_033155707.1|DMAU	LOC108106619|XP_017069307.1|DEUG
OG0006804	LOC117140907|XP_033159968.1|DMAU	LOC108114690|XP_017081271.1|DEUG
OG0006805	LOC117135515|XP_033151657.1|DMAU	LOC108113193|XP_017079209.1|DEUG
OG0006806	LOC117139489|XP_033157700.1|DMAU	LOC108114426|XP_017080903.1|DEUG
OG0006807	LOC117140013|XP_033158621.1|DMAU	LOC108108759|XP_017072410.1|DEUG
OG0006808	LOC117136874|XP_033153868.1|DMAU	LOC108104590|XP_017066242.1|DEUG
OG0006809	LOC117140258|XP_033158955.1|DMAU	LOC108107621|XP_017070679.1|DEUG
OG0006810	LOC117142088|XP_033161862.1|DMAU	LOC108114404|XP_017080866.1|DEUG
OG0006811	LOC117144116|XP_033165026.1|DMAU	LOC108113539|XP_017079623.1|DEUG
OG0006812	LOC117139905|XP_033158477.1|DMAU	LOC108109859|XP_017074127.1|DEUG
OG0006813	LOC117146073|XP_033167907.1|DMAU	LOC108116878|XP_017084461.1|DEUG
OG0006814	LOC117139801|XP_033158313.1|DMAU	LOC108107901|XP_017071193.1|DEUG
OG0006815	LOC117139725|XP_033158152.1|DMAU	LOC108107921|XP_017071232.1|DEUG
OG0006816	LOC117139394|XP_033157553.1|DMAU	LOC108107967|XP_017071297.1|DEUG
OG0006817	LOC117140446|XP_033159261.1|DMAU	LOC108103596|XP_017064613.1|DEUG
OG0006818	LOC117140524|XP_033159394.1|DMAU	LOC108104740|XP_017066466.1|DEUG
OG0006819	LOC117142056|XP_033161821.1|DMAU	LOC108108724|XP_017072347.1|DEUG
OG0006820	LOC117141415|XP_033160732.1|DMAU	LOC108108776|XP_017072436.1|DEUG
OG0006821	LOC117150603|XP_033173455.1|DMAU	LOC108112325|XP_017077646.1|DEUG
OG0006822	LOC117135831|XP_033152232.1|DMAU	LOC108109177|XP_017073091.1|DEUG
OG0006823	LOC117139438|XP_033157630.1|DMAU	LOC108114605|XP_017081155.1|DEUG
OG0006824	LOC117139625|XP_033157970.1|DMAU	LOC108108018|XP_017071364.1|DEUG
OG0006825	LOC117141751|XP_033161264.1|DMAU	LOC108114473|XP_017080971.1|DEUG
OG0006826	LOC117141432|XP_033160764.1|DMAU	LOC108114417|XP_017080889.1|DEUG
OG0006827	LOC117144583|XP_033165749.1|DMAU	LOC108116235|XP_017083515.1|DEUG
OG0006828	LOC117138712|XP_033156853.1|DMAU	LOC108110854|XP_017075590.1|DEUG
OG0006829	LOC117140833|XP_033159833.1|DMAU	LOC108108217|XP_017071674.1|DEUG
OG0006830	LOC117139098|XP_033157117.1|DMAU	LOC108113852|XP_017080054.1|DEUG
OG0006831	LOC117140872|XP_033159905.1|DMAU	LOC108109826|XP_017074051.1|DEUG
OG0006832	LOC117140946|XP_033160034.1|DMAU	LOC108109902|XP_017074198.1|DEUG
OG0006833	LOC117142059|XP_033161825.1|DMAU	LOC108114232|XP_017080592.1|DEUG
OG0006834	LOC117144088|XP_033164994.1|DMAU	LOC108109427|XP_017073414.1|DEUG
OG0006835	LOC117140591|XP_033159489.1|DMAU	LOC108109858|XP_017074126.1|DEUG
OG0006836	LOC117141454|XP_033160799.1|DMAU	LOC108108211|XP_017071661.1|DEUG
OG0006837	LOC117139008|XP_033156992.1|DMAU	LOC108108119|XP_017071525.1|DEUG
OG0006838	LOC117141871|XP_033161448.1|DMAU	LOC108114322|XP_017080729.1|DEUG
OG0006839	LOC117140382|XP_033159139.1|DMAU	LOC108108040|XP_017071403.1|DEUG
OG0006840	LOC117135183|XP_033151140.1|DMAU	LOC108107024|XP_017069860.1|DEUG
OG0006841	LOC117140978|XP_033160117.1|DMAU	LOC108107951|XP_017071272.1|DEUG
OG0006842	LOC117140592|XP_033159491.1|DMAU	LOC108108162|XP_017071589.1|DEUG
OG0006843	LOC117146992|XP_033169559.1|DMAU	LOC108104408|XP_017065947.1|DEUG
OG0006844	LOC117144817|XP_033166091.1|DMAU	LOC108117504|XP_017085476.1|DEUG
OG0006845	LOC117141851|XP_033161417.1|DMAU	LOC108114683|XP_017081263.1|DEUG
OG0006846	LOC117141382|XP_033160684.1|DMAU	LOC108114730|XP_017081328.1|DEUG
