Orthogroup	DMAU.longest_only	DSIM.longest_only
OG0005553	LOC117135429|XP_033151524.1|DMAU	LOC6730600|XP_002077779.1|DSIM
OG0005554	LOC117150793|XP_033173736.1|DMAU	LOC6730945|XP_016023405.2|DSIM
OG0005555	LOC117150316|XP_033173039.1|DMAU	LOC6739202|XP_016023400.1|DSIM
OG0005556	LOC117147505|XP_033170304.1|DMAU	LOC6739204|XP_002076116.1|DSIM
OG0005557	LOC117135202|XP_033151177.1|DMAU	LOC6732546|XP_002079665.2|DSIM
OG0005558	LOC117146853|XP_033169309.1|DMAU	LOC6739874|XP_016038769.1|DSIM
OG0005559	LOC117143030|XP_033163312.1|DMAU	LOC6732976|XP_016025658.1|DSIM
OG0005560	LOC117135200|XP_033151174.1|DMAU	LOC6732544|XP_002079663.1|DSIM
OG0005561	LOC117147598|XP_033170439.1|DMAU	LOC27207672|XP_016038573.1|DSIM
OG0005562	LOC117150278|XP_033172980.1|DMAU	LOC6731005|XP_016023471.1|DSIM
OG0005563	LOC117146321|XP_033168272.1|DMAU	LOC6724739|XP_016037422.1|DSIM
OG0005564	LOC117135125|XP_033151038.1|DMAU	LOC6731770|XP_039154334.1|DSIM
OG0005565	LOC117146997|XP_033169570.1|DMAU	LOC6732604|XP_016025309.1|DSIM
OG0005566	LOC117147006|XP_033169583.1|DMAU	LOC6732605|XP_002079724.1|DSIM
OG0005567	LOC117142592|XP_033162556.1|DMAU	LOC6729464|XP_016036137.1|DSIM
OG0005568	LOC117139002|XP_033156986.1|DMAU	LOC6731028|XP_002078189.2|DSIM
OG0005569	LOC117148945|XP_033172577.1|DMAU	LOC6730658|XP_016023096.1|DSIM
OG0005570	LOC117149356|XP_033172664.1|DMAU	LOC6730526|XP_016022981.1|DSIM
OG0005571	LOC117135863|XP_033152283.1|DMAU	LOC6735830|XP_039148836.1|DSIM
OG0005572	LOC117135488|XP_033151601.1|DMAU	LOC6735536|XP_002082472.2|DSIM
OG0005573	LOC117142838|XP_033162962.1|DMAU	LOC6729622|XP_016036258.1|DSIM
OG0005574	LOC117136652|XP_033153539.1|DMAU	LOC6733398|XP_016026319.1|DSIM
OG0005575	LOC117142226|XP_033161968.1|DMAU	LOC27207042|XP_016035324.1|DSIM
OG0005576	LOC117135848|XP_033152256.1|DMAU	LOC6734711|XP_002081718.1|DSIM
OG0005577	LOC117139164|XP_033157214.1|DMAU	LOC6738121|XP_016031958.1|DSIM
OG0005578	LOC117141536|XP_033160921.1|DMAU	LOC6738821|XP_016032636.1|DSIM
OG0005579	LOC117141539|XP_033160929.1|DMAU	LOC27207176|XP_016032637.1|DSIM
OG0005580	LOC117140916|XP_033159992.1|DMAU	LOC6737384|XP_002084222.2|DSIM
OG0005581	LOC117146690|XP_033168954.1|DMAU	LOC6725257|XP_039153443.1|DSIM
OG0005582	LOC117139512|XP_033157760.1|DMAU	LOC6739074|XP_016032900.1|DSIM
OG0005583	LOC117140841|XP_033159856.1|DMAU	LOC6737282|XP_002084122.1|DSIM
OG0005584	LOC117148260|XP_033171462.1|DMAU	LOC6731176|XP_039148766.1|DSIM
OG0005585	LOC117146093|XP_033167956.1|DMAU	LOC6727053|XP_002102450.1|DSIM
OG0005586	LOC117145236|XP_033166703.1|DMAU	LOC6726830|XP_002102237.1|DSIM
OG0005587	LOC117148520|XP_033171862.1|DMAU	LOC6731914|XP_002079049.2|DSIM
OG0005588	LOC117140299|XP_033159034.1|DMAU	LOC6738246|XP_016032115.1|DSIM
OG0005589	LOC117143392|XP_033163969.1|DMAU	LOC6728849|XP_002104183.1|DSIM
OG0005590	LOC117138094|XP_033155835.1|DMAU	LOC6733263|XP_002080326.1|DSIM
OG0005591	LOC117146367|XP_033168410.1|DMAU	LOC27208834|XP_039152432.1|DSIM
OG0005592	LOC117143921|XP_033164726.1|DMAU	LOC6727787|XP_016034358.1|DSIM
OG0005593	LOC117139449|XP_033157648.1|DMAU	LOC6736436|XP_002083307.1|DSIM
OG0005594	LOC117139485|XP_033157697.1|DMAU	LOC6737084|XP_002083931.1|DSIM
OG0005595	LOC117139484|XP_033157696.1|DMAU	LOC6737083|XP_039148942.1|DSIM
OG0005596	LOC117141830|XP_033161376.1|DMAU	LOC6736410|XP_002083282.1|DSIM
OG0005597	LOC117142863|XP_033163011.1|DMAU	LOC6728964|XP_039151468.1|DSIM
OG0005598	LOC117143353|XP_033163917.1|DMAU	LOC6730121|XP_002105414.1|DSIM
OG0005599	LOC117135487|XP_033151599.1|DMAU	LOC6735533|XP_016028885.1|DSIM
OG0005600	LOC117144727|XP_033165961.1|DMAU	LOC6728923|XP_002104251.1|DSIM
OG0005601	LOC117147340|XP_033170089.1|DMAU	LOC27207490|XP_016040083.1|DSIM
OG0005602	LOC117145111|XP_033166522.1|DMAU	LOC6729719|XP_039151692.1|DSIM
OG0005603	LOC117137545|XP_033154932.1|DMAU	LOC6734591|XP_002081599.1|DSIM
OG0005604	LOC117135884|XP_033152322.1|DMAU	LOC6734588|XP_039148631.1|DSIM
OG0005605	LOC117138213|XP_033156041.1|DMAU	LOC6734120|XP_039147856.1|DSIM
OG0005606	LOC117138318|XP_033156235.1|DMAU	LOC6732053|XP_002079185.2|DSIM
OG0005607	LOC117145340|XP_033166845.1|DMAU	LOC6728521|XP_002103866.1|DSIM
OG0005608	LOC117145333|XP_033166833.1|DMAU	LOC27206719|XP_016035182.1|DSIM
OG0005609	LOC117141278|XP_033160538.1|DMAU	LOC6736593|XP_016030188.1|DSIM
OG0005610	LOC117139175|XP_033157229.1|DMAU	LOC6737227|XP_002084067.1|DSIM
OG0005611	LOC117139797|XP_033158303.1|DMAU	LOC6736632|XP_016030228.1|DSIM
OG0005612	LOC117142248|XP_033161992.1|DMAU	LOC6728437|XP_002103782.1|DSIM
OG0005613	LOC117145018|XP_033166404.1|DMAU	LOC6727824|XP_002103185.1|DSIM
OG0005614	LOC117143112|XP_033163485.1|DMAU	LOC6726809|XP_016033312.1|DSIM
OG0005615	LOC117146077|XP_033167914.1|DMAU	LOC6730346|XP_039150495.1|DSIM
OG0005616	LOC117144558|XP_033165694.1|DMAU	LOC6727991|XP_002103343.1|DSIM
OG0005617	LOC117143135|XP_033163518.1|DMAU	LOC6726971|XP_016033470.2|DSIM
OG0005618	LOC117135769|XP_033152126.1|DMAU	LOC6734072|XP_002081107.1|DSIM
OG0005619	LOC117143096|XP_033163466.1|DMAU	LOC6727544|XP_002102924.1|DSIM
OG0005620	LOC117146671|XP_033168910.1|DMAU	LOC6725625|XP_016038834.1|DSIM
OG0005621	LOC117147024|XP_033169609.1|DMAU	LOC6739992|XP_039152275.1|DSIM
OG0005622	LOC117148509|XP_033171805.1|DMAU	LOC6725302|XP_002106320.1|DSIM
OG0005623	LOC117146417|XP_033168507.1|DMAU	LOC6724961|XP_016037829.1|DSIM
OG0005624	LOC117142858|XP_033162996.1|DMAU	LOC6727030|XP_016033521.1|DSIM
OG0005625	LOC117142529|XP_033162466.1|DMAU	LOC6727903|XP_016034522.1|DSIM
OG0005626	LOC117148224|XP_033171405.1|DMAU	LOC6725401|XP_016038465.1|DSIM
OG0005627	LOC117145656|XP_033167277.1|DMAU	LOC6728467|XP_016035109.1|DSIM
OG0005628	LOC117143455|XP_033164056.1|DMAU	LOC6727975|XP_002103327.1|DSIM
OG0005629	LOC117135711|XP_033152021.1|DMAU	LOC6733993|XP_002081037.1|DSIM
OG0005630	LOC117136210|XP_033152856.1|DMAU	LOC6734164|XP_016027166.1|DSIM
OG0005631	LOC117148028|XP_033171090.1|DMAU	LOC6725633|XP_002106640.1|DSIM
OG0005632	LOC117148314|XP_033171534.1|DMAU	LOC6725898|XP_039152904.1|DSIM
OG0005633	LOC117142341|XP_033162149.1|DMAU	LOC6727582|XP_016034175.1|DSIM
OG0005634	LOC117145647|XP_033167267.1|DMAU	LOC6727657|XP_016034254.1|DSIM
OG0005635	LOC117146678|XP_033168937.1|DMAU	LOC6731754|XP_016024430.1|DSIM
OG0005636	LOC117144248|XP_033165217.1|DMAU	LOC6726967|XP_016033459.1|DSIM
OG0005637	LOC117145581|XP_033167178.1|DMAU	LOC6728911|XP_002104241.1|DSIM
OG0005638	LOC117136769|XP_033153704.1|DMAU	LOC6735374|XP_016028702.1|DSIM
OG0005639	LOC117136200|XP_033152838.1|DMAU	LOC6735499|XP_016028836.2|DSIM
OG0005640	LOC117143018|XP_033163287.1|DMAU	LOC6728490|XP_002103835.1|DSIM
OG0005641	LOC117148447|XP_033171711.1|DMAU	LOC6740033|XP_016038576.1|DSIM
OG0005642	LOC117142602|XP_033162572.1|DMAU	LOC6727214|XP_002102606.1|DSIM
OG0005643	LOC117139503|XP_033157725.1|DMAU	LOC6736765|XP_002083621.2|DSIM
OG0005644	LOC117139481|XP_033157692.1|DMAU	LOC6737478|XP_002084314.1|DSIM
OG0005645	LOC117148878|XP_033172445.1|DMAU	LOC6739966|XP_016037989.1|DSIM
OG0005646	LOC117147408|XP_033170173.1|DMAU	LOC27207696|XP_039153917.1|DSIM
OG0005647	LOC117148274|XP_033171482.1|DMAU	LOC6731175|XP_016023728.1|DSIM
OG0005648	LOC117141947|XP_033161595.1|DMAU	LOC6737628|XP_002084460.1|DSIM
OG0005649	LOC117142940|XP_033163145.1|DMAU	LOC6726738|XP_016033232.1|DSIM
OG0005650	LOC117144202|XP_033165141.1|DMAU	LOC6726732|XP_002102143.1|DSIM
OG0005651	LOC117146593|XP_033168806.1|DMAU	LOC6740573|XP_016038557.1|DSIM
OG0005652	LOC117144897|XP_033166213.1|DMAU	LOC6729839|XP_016036562.1|DSIM
OG0005653	LOC117150438|XP_033173214.1|DMAU	LOC6731847|XP_002078982.2|DSIM
OG0005654	LOC117142649|XP_033162645.1|DMAU	LOC6726718|XP_002102129.1|DSIM
OG0005655	LOC117142708|XP_033162758.1|DMAU	LOC6727999|XP_016034598.1|DSIM
OG0005656	LOC117142886|XP_033163050.1|DMAU	LOC6727986|XP_016034574.1|DSIM
OG0005657	LOC117142420|XP_033162268.1|DMAU	LOC6728779|XP_016035460.1|DSIM
OG0005658	LOC117143904|XP_033164702.1|DMAU	LOC6727433|XP_002102814.1|DSIM
OG0005659	LOC117143260|XP_033163722.1|DMAU	LOC6729625|XP_039151926.1|DSIM
OG0005660	LOC117140289|XP_033159017.1|DMAU	LOC6738335|XP_002085145.1|DSIM
OG0005661	LOC117144436|XP_033165474.1|DMAU	LOC6728770|XP_002104105.2|DSIM
OG0005662	LOC117143006|XP_033163262.1|DMAU	LOC6728496|XP_039151212.1|DSIM
OG0005663	LOC117146776|XP_033169188.1|DMAU	LOC6739984|XP_002076872.1|DSIM
OG0005664	LOC117144629|XP_033165815.1|DMAU	LOC6729881|XP_016036647.1|DSIM
OG0005665	LOC117142910|XP_033163085.1|DMAU	LOC6729732|XP_016036393.1|DSIM
OG0005666	LOC117146714|XP_033169026.1|DMAU	LOC6725561|XP_039153255.1|DSIM
OG0005667	LOC117146851|XP_033169303.1|DMAU	LOC6725193|XP_016038218.1|DSIM
OG0005668	LOC117141791|XP_033161322.1|DMAU	LOC6737633|XP_016031402.1|DSIM
OG0005669	LOC117150682|XP_033173580.1|DMAU	LOC6731398|XP_016024017.1|DSIM
OG0005670	LOC117144321|XP_033165324.1|DMAU	LOC6729618|XP_002104926.1|DSIM
OG0005671	LOC117145086|XP_033166493.1|DMAU	LOC6728703|XP_016035372.1|DSIM
OG0005672	LOC117142891|XP_033163063.1|DMAU	LOC6731782|XP_002078917.2|DSIM
OG0005673	LOC117139447|XP_033157645.1|DMAU	LOC6736438|XP_016029951.1|DSIM
OG0005674	LOC117139441|XP_033157633.1|DMAU	LOC6738003|XP_039149272.1|DSIM
OG0005675	LOC117145230|XP_033166696.1|DMAU	LOC6727908|XP_002103263.1|DSIM
OG0005676	LOC117139698|XP_033158102.1|DMAU	LOC6736825|XP_002083681.1|DSIM
OG0005677	LOC117135665|XP_033151948.1|DMAU	LOC6734629|XP_016027790.1|DSIM
OG0005678	LOC117143070|XP_033163421.1|DMAU	LOC6728843|XP_016035526.1|DSIM
OG0005679	LOC117143618|XP_033164267.1|DMAU	LOC6728023|XP_016034617.1|DSIM
OG0005680	LOC117141789|XP_033161321.1|DMAU	LOC6730948|XP_016023408.1|DSIM
OG0005681	LOC117146101|XP_033167973.1|DMAU	LOC6728013|XP_002103365.1|DSIM
OG0005682	LOC117146099|XP_033167970.1|DMAU	LOC6728014|XP_002103366.1|DSIM
OG0005683	LOC117148264|XP_033171464.1|DMAU	LOC6725817|XP_039153751.1|DSIM
OG0005684	LOC117140910|XP_033159975.1|DMAU	LOC6737225|XP_002084065.1|DSIM
OG0005685	LOC117146465|XP_033168590.1|DMAU	LOC6724841|XP_016037623.2|DSIM
OG0005686	LOC117145651|XP_033167272.1|DMAU	LOC6739743|XP_002076634.1|DSIM
OG0005687	LOC117141389|XP_033160695.1|DMAU	LOC6738631|XP_016032470.1|DSIM
OG0005688	LOC117137658|XP_033155090.1|DMAU	LOC6733776|XP_002080820.1|DSIM
OG0005689	LOC117148642|XP_033172034.1|DMAU	LOC6725274|XP_039154047.1|DSIM
OG0005690	LOC117142945|XP_033163152.1|DMAU	LOC6729370|XP_002104686.1|DSIM
OG0005691	LOC117145879|XP_033167594.1|DMAU	LOC6729422|XP_016036062.1|DSIM
OG0005692	LOC117150319|XP_033173046.1|DMAU	LOC6730475|XP_002077656.2|DSIM
OG0005693	LOC117139817|XP_033158339.1|DMAU	LOC6736885|XP_016030534.1|DSIM
OG0005694	LOC117144875|XP_033166174.1|DMAU	LOC6727365|XP_039150381.1|DSIM
OG0005695	LOC117143534|XP_033164157.1|DMAU	LOC6727585|XP_016034179.1|DSIM
OG0005696	LOC117143535|XP_033164158.1|DMAU	LOC27208791|XP_016034178.1|DSIM
OG0005697	LOC117142340|XP_033162148.1|DMAU	LOC6727584|XP_016034177.1|DSIM
OG0005698	LOC117137828|XP_033155406.1|DMAU	LOC6733672|XP_002080719.1|DSIM
OG0005699	LOC117142846|XP_033162970.1|DMAU	LOC6729610|XP_016036248.1|DSIM
OG0005700	LOC117147476|XP_033170261.1|DMAU	LOC6724957|XP_039152517.1|DSIM
OG0005701	LOC117150951|XP_033174019.1|DMAU	LOC6730551|XP_016023004.1|DSIM
OG0005702	LOC117146933|XP_033169469.1|DMAU	LOC6725062|XP_002106090.2|DSIM
OG0005703	LOC117135680|XP_033151969.1|DMAU	LOC6735502|XP_002082441.1|DSIM
OG0005704	LOC117148038|XP_033171105.1|DMAU, LOC117136864|XP_033153854.1|DMAU, LOC117136863|XP_033153853.1|DMAU	LOC27207129|XP_039152625.1|DSIM
OG0005705	LOC117141520|XP_033160902.1|DMAU	LOC6737382|XP_002084220.1|DSIM
OG0005706	LOC117145548|XP_033167134.1|DMAU, LOC117145547|XP_033167133.1|DMAU	LOC6727972|XP_016034562.1|DSIM
OG0005707	LOC117148387|XP_033171641.1|DMAU	LOC6726019|XP_039152246.1|DSIM
OG0005708	LOC117148409|XP_033171668.1|DMAU	LOC6724858|XP_002105897.1|DSIM
OG0005709	LOC117144419|XP_033165452.1|DMAU	LOC6729997|XP_002105291.1|DSIM
OG0005710	LOC117145815|XP_033167507.1|DMAU	LOC6728558|XP_002103899.1|DSIM
OG0005711	LOC117141448|XP_033160793.1|DMAU	LOC6738744|XP_002085544.3|DSIM
OG0005712	LOC117150335|XP_033173074.1|DMAU	LOC6730866|XP_016023291.1|DSIM
OG0005713	LOC117142793|XP_033162884.1|DMAU	LOC6729720|XP_016036374.1|DSIM
OG0005714	LOC117142591|XP_033162555.1|DMAU	LOC6729466|XP_016036141.1|DSIM
OG0005715	LOC117145646|XP_033167259.1|DMAU	LOC6727656|XP_016034248.1|DSIM
OG0005716	LOC117145580|XP_033167176.1|DMAU	LOC6728906|XP_016035597.1|DSIM
OG0005717	LOC117143724|XP_033164418.1|DMAU	LOC6726770|XP_016033254.1|DSIM
OG0005718	LOC117143471|XP_033164075.1|DMAU	LOC6728041|XP_002103393.1|DSIM
OG0005719	LOC117144254|XP_033165225.1|DMAU	LOC6729727|XP_002105033.2|DSIM
OG0005720	LOC117142237|XP_033161981.1|DMAU	LOC6727629|XP_002103006.2|DSIM
OG0005721	LOC117144602|XP_033165783.1|DMAU	LOC6729723|XP_016036377.1|DSIM
OG0005722	LOC117143377|XP_033163944.1|DMAU	LOC6727070|XP_016033564.2|DSIM
OG0005723	LOC117145108|XP_033166519.1|DMAU	LOC6726806|XP_016033306.1|DSIM
OG0005724	LOC117138394|XP_033156358.1|DMAU	LOC6735352|XP_016028686.1|DSIM
OG0005725	LOC117144773|XP_033166029.1|DMAU	LOC6727684|XP_016034258.1|DSIM
OG0005726	LOC117148172|XP_033171331.1|DMAU	LOC6725736|XP_002106737.1|DSIM
OG0005727	LOC117142790|XP_033162878.1|DMAU	LOC6727055|XP_016033539.1|DSIM
OG0005728	LOC117143587|XP_033164225.1|DMAU	LOC6728760|XP_002104095.2|DSIM
OG0005729	LOC117143127|XP_033163507.1|DMAU	LOC6728758|XP_016035436.1|DSIM
OG0005730	LOC117144373|XP_033165392.1|DMAU	LOC6728859|XP_002104193.1|DSIM
OG0005731	LOC117144372|XP_033165391.1|DMAU	LOC6728858|XP_002104192.1|DSIM
OG0005732	LOC117143325|XP_033163873.1|DMAU	LOC6728449|XP_002103794.1|DSIM
OG0005733	LOC117143324|XP_033163870.1|DMAU	LOC6728448|XP_016035062.1|DSIM
OG0005734	LOC117142984|XP_033163227.1|DMAU	LOC6729571|XP_016036231.1|DSIM
OG0005735	LOC117145506|XP_033167084.1|DMAU	LOC6726725|XP_016033212.1|DSIM
OG0005736	LOC117145434|XP_033166973.1|DMAU	LOC6726860|XP_016033362.1|DSIM
OG0005737	LOC117143054|XP_033163394.1|DMAU	LOC6728753|XP_016035427.1|DSIM
OG0005738	LOC117145941|XP_033167710.1|DMAU	LOC6728461|XP_016035078.1|DSIM
OG0005739	LOC117142851|XP_033162982.1|DMAU	LOC6728510|XP_016035153.1|DSIM
OG0005740	LOC117142400|XP_033162237.1|DMAU	LOC6730002|XP_016036768.1|DSIM
OG0005741	LOC117142737|XP_033162799.1|DMAU	LOC6726885|XP_002102287.1|DSIM
OG0005742	LOC117144710|XP_033165941.1|DMAU	LOC6727596|XP_016034193.1|DSIM
OG0005743	LOC117142841|XP_033162965.1|DMAU	LOC6728922|XP_002104250.1|DSIM
OG0005744	LOC117143393|XP_033163971.1|DMAU	LOC6728851|XP_039151285.1|DSIM
OG0005745	LOC117143938|XP_033164761.1|DMAU	LOC6726786|XP_016033268.1|DSIM
OG0005746	LOC117145187|XP_033166635.1|DMAU	LOC6726793|XP_002102201.1|DSIM
OG0005747	LOC117144333|XP_033165336.1|DMAU	LOC6726800|XP_016033304.1|DSIM
OG0005748	LOC117144002|XP_033164847.1|DMAU	LOC27207843|XP_016034213.2|DSIM
OG0005749	LOC117147470|XP_033170250.1|DMAU	LOC27206671|XP_039153764.1|DSIM
OG0005750	LOC117145714|XP_033167351.1|DMAU	LOC6726873|XP_016033379.2|DSIM
OG0005751	LOC117139792|XP_033158297.1|DMAU	LOC6738348|XP_002085158.1|DSIM
OG0005752	LOC117138596|XP_033156669.1|DMAU	LOC27207224|XP_016027900.1|DSIM
OG0005753	LOC117138307|XP_033156207.1|DMAU	LOC6730976|XP_016023442.1|DSIM
OG0005754	LOC117135810|XP_033152204.1|DMAU	LOC6734848|XP_002081849.1|DSIM
OG0005755	LOC117138119|XP_033155871.1|DMAU	LOC6735979|XP_016029343.1|DSIM
OG0005756	LOC117144442|XP_033165486.1|DMAU	LOC6728768|XP_002104103.1|DSIM
OG0005757	LOC117142842|XP_033162966.1|DMAU	LOC6728921|XP_016035604.1|DSIM
OG0005758	LOC117143284|XP_033163754.1|DMAU	LOC6726774|XP_016033257.1|DSIM
OG0005759	LOC117143642|XP_033164311.1|DMAU	LOC6728741|XP_016035409.1|DSIM
OG0005760	LOC117142403|XP_033162241.1|DMAU	LOC6728471|XP_016035114.1|DSIM
OG0005761	LOC117142460|XP_033162333.1|DMAU	LOC6727411|XP_016033956.1|DSIM
OG0005762	LOC117146113|XP_033167990.1|DMAU	LOC6727245|XP_002102637.1|DSIM
OG0005763	LOC117138164|XP_033155936.1|DMAU	LOC6733246|XP_002080309.1|DSIM
OG0005764	LOC117143876|XP_033164652.1|DMAU	LOC6726879|XP_002102281.1|DSIM
OG0005765	LOC117143870|XP_033164631.1|DMAU	LOC6726876|XP_016033381.1|DSIM
OG0005766	LOC117142860|XP_033163000.1|DMAU	LOC6727635|XP_016034234.1|DSIM
OG0005767	LOC117142635|XP_033162630.1|DMAU	LOC6727330|XP_016033858.1|DSIM
OG0005768	LOC117146534|XP_033168696.1|DMAU	LOC27208723|XP_016038363.1|DSIM
OG0005769	LOC117144156|XP_033165080.1|DMAU	LOC27208306|XP_016033348.1|DSIM
OG0005770	LOC117145865|XP_033167576.1|DMAU	LOC6727947|XP_039151245.1|DSIM
OG0005771	LOC117145751|XP_033167406.1|DMAU	LOC6730109|XP_002105402.1|DSIM
OG0005772	LOC117143173|XP_033163578.1|DMAU	LOC6728959|XP_016035638.1|DSIM
OG0005773	LOC117144966|XP_033166317.1|DMAU	LOC6727876|XP_002103231.1|DSIM
OG0005774	LOC117145337|XP_033166839.1|DMAU	LOC6728518|XP_016035175.1|DSIM
OG0005775	LOC117140678|XP_033159623.1|DMAU	LOC6738750|XP_002085550.1|DSIM
OG0005776	LOC117141233|XP_033160485.1|DMAU	LOC6738043|XP_016031867.1|DSIM
OG0005777	LOC117150968|XP_033174039.1|DMAU	LOC6731535|XP_002078682.1|DSIM
OG0005778	LOC117145887|XP_033167613.1|DMAU	LOC6728875|XP_039151119.1|DSIM
OG0005779	LOC117142784|XP_033162866.1|DMAU	LOC6727961|XP_039151247.1|DSIM
OG0005780	LOC117139883|XP_033158442.1|DMAU	LOC6737765|XP_002084593.1|DSIM
OG0005781	LOC117140182|XP_033158849.1|DMAU	LOC6737637|XP_016031407.1|DSIM
OG0005782	LOC117141793|XP_033161324.1|DMAU	LOC6737634|XP_002084466.1|DSIM
OG0005783	LOC117137623|XP_033155045.1|DMAU	LOC6733913|XP_016026953.2|DSIM
OG0005784	LOC117143794|XP_033164527.1|DMAU	LOC6729676|XP_016036340.1|DSIM
OG0005785	LOC117143779|XP_033164499.1|DMAU	LOC6729677|XP_016036343.1|DSIM
OG0005786	LOC117142250|XP_033161994.1|DMAU	LOC6728436|XP_016035037.1|DSIM
OG0005787	LOC117142650|XP_033162647.1|DMAU	LOC6726716|XP_016033195.1|DSIM
OG0005788	LOC117135475|XP_033151581.1|DMAU	LOC27208267|XP_016027577.1|DSIM
OG0005789	LOC117139390|XP_033157546.1|DMAU	LOC27208155|XP_016033084.1|DSIM
OG0005790	LOC117145750|XP_033167405.1|DMAU	LOC6730107|XP_039150391.1|DSIM
OG0005791	LOC117146098|XP_033167967.1|DMAU	LOC6728015|XP_016034608.1|DSIM
OG0005792	LOC117146102|XP_033167974.1|DMAU	LOC6728016|XP_002103368.2|DSIM
OG0005793	LOC117142493|XP_033162411.1|DMAU	LOC27206939|XP_039150701.1|DSIM
OG0005794	LOC117135709|XP_033152018.1|DMAU	LOC6739384|XP_002076293.1|DSIM
OG0005795	LOC117145364|XP_033166879.1|DMAU	LOC6727818|XP_016034402.1|DSIM
OG0005796	LOC117140657|XP_033159589.1|DMAU	LOC6738749|XP_039149152.1|DSIM
OG0005797	LOC117138973|XP_033156921.1|DMAU	LOC6737482|XP_002084318.1|DSIM
OG0005798	LOC117142426|XP_033162278.1|DMAU	LOC6728781|XP_002104116.1|DSIM
OG0005799	LOC117143693|XP_033164376.1|DMAU	LOC6727162|XP_016033649.1|DSIM
OG0005800	LOC117145792|XP_033167468.1|DMAU	LOC6727158|XP_016033646.1|DSIM
OG0005801	LOC117145791|XP_033167467.1|DMAU	LOC6727159|XP_016033647.1|DSIM
OG0005802	LOC117145886|XP_033167611.1|DMAU	LOC6727914|XP_016034532.1|DSIM
OG0005803	LOC117145357|XP_033166867.1|DMAU	LOC6728776|XP_016035454.1|DSIM
OG0005804	LOC117142238|XP_033161982.1|DMAU	LOC6727628|XP_002103005.1|DSIM
OG0005805	LOC117136052|XP_033152587.1|DMAU	LOC6736075|XP_016029467.1|DSIM
OG0005806	LOC117144890|XP_033166202.1|DMAU	LOC6729398|XP_002104713.1|DSIM
OG0005807	LOC117145503|XP_033167074.1|DMAU	LOC6729409|XP_016036055.1|DSIM, LOC120285044|XP_039151384.1|DSIM
OG0005808	LOC117146397|XP_033168471.1|DMAU	LOC6731836|XP_002078971.1|DSIM
OG0005809	LOC117139274|XP_033157389.1|DMAU	LOC6736367|XP_016029863.1|DSIM
OG0005810	LOC117143698|XP_033164385.1|DMAU	LOC6727164|XP_002102557.1|DSIM
OG0005811	LOC117143699|XP_033164386.1|DMAU	LOC6727165|XP_002102558.1|DSIM
OG0005812	LOC117143087|XP_033163454.1|DMAU	LOC6728785|XP_039150571.1|DSIM
OG0005813	LOC117145834|XP_033167525.1|DMAU	LOC6728707|XP_002104043.1|DSIM
OG0005814	LOC117145719|XP_033167355.1|DMAU	LOC6726870|XP_016033377.1|DSIM
OG0005815	LOC117138159|XP_033155927.1|DMAU	LOC6733243|XP_002080306.1|DSIM
OG0005816	LOC117143753|XP_033164457.1|DMAU	LOC6730353|XP_039150497.1|DSIM
OG0005817	LOC117143172|XP_033163577.1|DMAU	LOC6728960|XP_002104288.2|DSIM
OG0005818	LOC117145016|XP_033166402.1|DMAU	LOC27207059|XP_016036359.1|DSIM
OG0005819	LOC117142384|XP_033162217.1|DMAU	LOC6727045|XP_039150515.1|DSIM
OG0005820	LOC117142385|XP_033162218.1|DMAU	LOC6727046|XP_002102444.1|DSIM
OG0005821	LOC117144041|XP_033164901.1|DMAU	LOC6727035|XP_002102433.1|DSIM
OG0005822	LOC117150601|XP_033173450.1|DMAU	LOC6731297|XP_002078453.1|DSIM
OG0005823	LOC117146894|XP_033169390.1|DMAU	LOC6726276|XP_002107237.3|DSIM
OG0005824	LOC117142528|XP_033162465.1|DMAU	LOC6728046|XP_002103398.2|DSIM
OG0005825	LOC117141330|XP_033160624.1|DMAU	LOC6737671|XP_002084503.1|DSIM
OG0005827	LOC117144389|XP_033165415.1|DMAU	LOC6729650|XP_002104956.1|DSIM
OG0005828	LOC117139878|XP_033158427.1|DMAU	LOC6737000|XP_002083847.1|DSIM
OG0005829	LOC117143519|XP_033164132.1|DMAU	LOC6728883|XP_039151299.1|DSIM
OG0005830	LOC117139031|XP_033157023.1|DMAU	LOC6736726|XP_016030350.1|DSIM
OG0005831	LOC117141250|XP_033160507.1|DMAU	LOC6736730|XP_016030355.1|DSIM
OG0005832	LOC117140449|XP_033159266.1|DMAU	LOC6736731|XP_016030356.1|DSIM
OG0005833	LOC117140611|XP_033159513.1|DMAU	LOC6736738|XP_016030368.1|DSIM
OG0005834	LOC117140616|XP_033159523.1|DMAU	LOC6736743|XP_002083599.1|DSIM
OG0005835	LOC117141134|XP_033160351.1|DMAU	LOC6736749|XP_002083605.1|DSIM
OG0005836	LOC117141289|XP_033160555.1|DMAU	LOC6739658|XP_039149748.1|DSIM
OG0005837	LOC117142712|XP_033162762.1|DMAU	LOC6729397|XP_016036045.1|DSIM
OG0005838	LOC117144212|XP_033165152.1|DMAU	LOC6727644|XP_016034236.1|DSIM
OG0005839	LOC117136001|XP_033152510.1|DMAU	LOC6730762|XP_016023177.1|DSIM
OG0005840	LOC117142878|XP_033163040.1|DMAU	LOC6727598|XP_002102977.2|DSIM
OG0005841	LOC117144281|XP_033165274.1|DMAU	LOC6727109|XP_016033585.1|DSIM
OG0005842	LOC117146629|XP_033168852.1|DMAU	LOC6739931|XP_002076818.1|DSIM
