Orthogroup	DMAU.longest_only	DVIR.longest_only
OG0006009	LOC117138988|XP_033156950.1|DMAU	LOC6624354|XP_002048108.1|DVIR
OG0006010	LOC117142048|XP_033161812.1|DMAU	LOC6624657|XP_032291085.1|DVIR
OG0006011	LOC117141771|XP_033161293.1|DMAU	LOC6623152|XP_002046121.2|DVIR
OG0006012	LOC117141324|XP_033160610.1|DMAU	LOC6623378|XP_032290011.1|DVIR
OG0006013	LOC117138504|XP_033156527.1|DMAU	LOC6626072|XP_002048759.3|DVIR
OG0006014	LOC117138987|XP_033156949.1|DMAU	LOC6622559|XP_002047967.1|DVIR
OG0006015	LOC117138221|XP_033156057.1|DMAU	LOC6626489|XP_002049688.1|DVIR
OG0006016	LOC117137392|XP_033154701.1|DMAU	LOC6626517|XP_015029626.1|DVIR
OG0006017	LOC117137690|XP_033155150.1|DMAU	LOC6626089|XP_002049398.2|DVIR
OG0006018	LOC117138548|XP_033156595.1|DMAU	LOC6635367|XP_002058891.1|DVIR
OG0006019	LOC117136222|XP_033152888.1|DMAU	LOC26531831|XP_015030374.1|DVIR
OG0006020	LOC117139209|XP_033157277.1|DMAU	LOC6624671|XP_002048117.1|DVIR
OG0006021	LOC117141734|XP_033161242.1|DMAU	LOC6622657|XP_002048146.1|DVIR
OG0006022	LOC117144190|XP_033165133.1|DMAU	LOC6634223|XP_002057672.1|DVIR
OG0006023	LOC117143430|XP_033164027.1|DMAU	LOC6632983|XP_002056486.1|DVIR
OG0006024	LOC117146522|XP_033168678.1|DMAU	LOC6631799|XP_032295060.1|DVIR
OG0006025	LOC117138616|XP_033156715.1|DMAU	LOC6626229|XP_015029465.1|DVIR
OG0006026	LOC117144015|XP_033164861.1|DMAU	LOC6629637|XP_002054842.1|DVIR
OG0006027	LOC117138500|XP_033156520.1|DMAU	LOC6635341|XP_032293207.1|DVIR
OG0006028	LOC117137165|XP_033154368.1|DMAU	LOC6627067|XP_002050186.1|DVIR
OG0006029	LOC117137397|XP_033154709.1|DMAU	LOC6626513|XP_002048911.1|DVIR
OG0006030	LOC117146021|XP_033167843.1|DMAU	LOC6630602|XP_002053021.1|DVIR
OG0006031	LOC117136914|XP_033153939.1|DMAU	LOC6625649|XP_002049564.3|DVIR
OG0006032	LOC117147280|XP_033170010.1|DMAU	LOC6631594|XP_032295444.1|DVIR
OG0006033	LOC117137691|XP_033155152.1|DMAU	LOC6626371|XP_002049394.1|DVIR
OG0006034	LOC117143433|XP_033164031.1|DMAU	LOC6629734|XP_002054138.2|DVIR
OG0006035	LOC117142532|XP_033162469.1|DMAU	LOC6631069|XP_002053214.1|DVIR
OG0006036	LOC117139382|XP_033157535.1|DMAU	LOC6634036|XP_002057773.1|DVIR
OG0006037	LOC117135931|XP_033152395.1|DMAU	LOC6626862|XP_032293103.1|DVIR
OG0006038	LOC117142736|XP_033162797.1|DMAU	LOC6630505|XP_002053449.1|DVIR
OG0006039	LOC117136728|XP_033153649.1|DMAU	LOC6626844|XP_002049194.2|DVIR
OG0006040	LOC117136280|XP_033153004.1|DMAU	LOC6624792|XP_002049343.1|DVIR
OG0006041	LOC117147967|XP_033171008.1|DMAU	LOC6634500|XP_002057912.1|DVIR
OG0006042	LOC117138188|XP_033155978.1|DMAU	LOC6624926|XP_002049351.2|DVIR
OG0006043	LOC117140602|XP_033159504.1|DMAU	LOC6624428|XP_032289889.1|DVIR
OG0006044	LOC117146456|XP_033168576.1|DMAU	LOC6635499|XP_032296024.1|DVIR
OG0006045	LOC117137507|XP_033154878.1|DMAU	LOC6624838|XP_002049182.1|DVIR
OG0006046	LOC117136054|XP_033152590.1|DMAU	LOC6635408|XP_032293208.1|DVIR
OG0006047	LOC117140719|XP_033159675.1|DMAU	LOC6623021|XP_015031445.1|DVIR
OG0006048	LOC117141323|XP_033160609.1|DMAU	LOC6622249|XP_032289872.1|DVIR
OG0006049	LOC117146797|XP_033169228.1|DMAU	LOC6628006|XP_032293621.1|DVIR, LOC6636105|XP_002059647.1|DVIR
OG0006050	LOC117142378|XP_033162198.1|DMAU	LOC6631055|XP_032294808.1|DVIR
OG0006051	LOC117147803|XP_033170745.1|DMAU	LOC6633785|XP_002056957.1|DVIR
OG0006052	LOC117136404|XP_033153191.1|DMAU	LOC6624819|XP_002048977.2|DVIR
OG0006053	LOC117139526|XP_033157779.1|DMAU	LOC6622047|XP_002046401.1|DVIR, LOC116650144|XP_032289353.1|DVIR
OG0006054	LOC117146282|XP_033168177.1|DMAU	LOC6636190|XP_015024016.2|DVIR
OG0006055	LOC117145167|XP_033166606.1|DMAU	LOC6629843|XP_002054464.1|DVIR
OG0006056	LOC117138190|XP_033155986.1|DMAU	LOC6624925|XP_002049350.1|DVIR
OG0006057	LOC117139654|XP_033158006.1|DMAU	LOC6622706|XP_002047035.2|DVIR
OG0006058	LOC117143124|XP_033163504.1|DMAU	LOC6635107|XP_015024959.1|DVIR
OG0006059	LOC117139238|XP_033157336.1|DMAU	LOC6622677|XP_002048464.1|DVIR, LOC116649865|XP_032288973.1|DVIR
OG0006060	LOC117139239|XP_033157339.1|DMAU	LOC116649731|XP_032289937.1|DVIR, LOC6622760|XP_032288974.1|DVIR
OG0006061	LOC117146639|XP_033168862.1|DMAU	LOC6631470|XP_002055027.2|DVIR
OG0006062	LOC117143220|XP_033163659.1|DMAU	LOC6629660|XP_002053599.1|DVIR
OG0006063	LOC117150382|XP_033173136.1|DMAU	LOC6633958|XP_002057761.2|DVIR
OG0006064	LOC117138442|XP_033156444.1|DMAU	LOC6626320|XP_002050697.1|DVIR
OG0006065	LOC117141990|XP_033161720.1|DMAU	LOC6624148|XP_002047419.1|DVIR
OG0006066	LOC117137335|XP_033154616.1|DMAU	LOC6626209|XP_002049795.1|DVIR
OG0006067	LOC117138542|XP_033156576.1|DMAU	LOC6625935|XP_032293349.1|DVIR
OG0006068	LOC117148824|XP_033172363.1|DMAU	LOC6634818|XP_002058207.3|DVIR
OG0006069	LOC117140683|XP_033159630.1|DMAU	LOC6622285|XP_032290046.1|DVIR
OG0006070	LOC117141286|XP_033160547.1|DMAU	LOC6630521|XP_002054020.1|DVIR
OG0006071	LOC117144234|XP_033165193.1|DMAU	LOC6633185|XP_002055973.2|DVIR
OG0006072	LOC117141998|XP_033161737.1|DMAU	LOC6623354|XP_002047418.1|DVIR
OG0006073	LOC117141129|XP_033160346.1|DMAU	LOC6623477|XP_002047370.2|DVIR
OG0006074	LOC117148528|XP_033171832.1|DMAU	LOC6633455|XP_002057338.2|DVIR
OG0006075	LOC117147332|XP_033170077.1|DMAU	LOC116649734|XP_032296601.1|DVIR
OG0006076	LOC117136758|XP_033153685.1|DMAU	LOC6626941|XP_002050079.1|DVIR
OG0006077	LOC117139990|XP_033158589.1|DMAU	LOC6622987|XP_002047560.2|DVIR
OG0006078	LOC117139403|XP_033157562.1|DMAU	LOC6622992|XP_002047561.1|DVIR
OG0006079	LOC117139635|XP_033157985.1|DMAU	LOC6622292|XP_002048085.1|DVIR
OG0006080	LOC117139082|XP_033157089.1|DMAU	LOC6624368|XP_002048087.1|DVIR
OG0006081	LOC117136457|XP_033153274.1|DMAU	LOC6626733|XP_002049277.1|DVIR
OG0006082	LOC117137575|XP_033154972.1|DMAU	LOC6626735|XP_002049279.1|DVIR
OG0006083	LOC117141937|XP_033161568.1|DMAU	LOC6623555|XP_032291089.1|DVIR
OG0006084	LOC117140215|XP_033158895.1|DMAU	LOC6622349|XP_015030453.1|DVIR
OG0006085	LOC117140454|XP_033159276.1|DMAU	LOC6622719|XP_002048007.1|DVIR
OG0006086	LOC117139706|XP_033158111.1|DMAU	LOC6622163|XP_032290394.1|DVIR
OG0006087	LOC117136847|XP_033153831.1|DMAU	LOC6635409|XP_032293214.1|DVIR
OG0006088	LOC117140964|XP_033160078.1|DMAU	LOC6622270|XP_002048398.1|DVIR
OG0006089	LOC117148096|XP_033171200.1|DMAU	LOC6633736|XP_002057021.1|DVIR
OG0006090	LOC117139615|XP_033157959.1|DMAU	LOC6623412|XP_032290911.1|DVIR
OG0006091	LOC117141531|XP_033160912.1|DMAU	LOC6623899|XP_032290506.1|DVIR
OG0006092	LOC117147321|XP_033170063.1|DMAU	LOC26531317|XP_015024204.2|DVIR
OG0006093	LOC117138261|XP_033156116.1|DMAU	LOC6627190|XP_002049932.2|DVIR
OG0006094	LOC117139110|XP_033157138.1|DMAU	LOC6623551|XP_002048629.1|DVIR
OG0006095	LOC117138152|XP_033155921.1|DMAU	LOC6635795|XP_002059383.3|DVIR
OG0006096	LOC117136130|XP_033152724.1|DMAU	LOC6626625|XP_002049701.1|DVIR
OG0006097	LOC117141736|XP_033161245.1|DMAU	LOC6623845|XP_002048263.1|DVIR
OG0006098	LOC117135172|XP_033151129.1|DMAU	LOC6628763|XP_002051903.1|DVIR
OG0006099	LOC117138289|XP_033156158.1|DMAU	LOC6625878|XP_002049679.1|DVIR
OG0006100	LOC117137627|XP_033155049.1|DMAU	LOC6627136|XP_002049430.1|DVIR
OG0006101	LOC117141939|XP_033161582.1|DMAU	LOC6636647|XP_032289190.1|DVIR
OG0006102	LOC117138526|XP_033156555.1|DMAU	LOC6627099|XP_002049942.1|DVIR
OG0006103	LOC117148791|XP_033172294.1|DMAU	LOC6634572|XP_032296290.1|DVIR
OG0006104	LOC117146972|XP_033169532.1|DMAU	LOC6636101|XP_032295511.1|DVIR
OG0006105	LOC117146965|XP_033169524.1|DMAU	LOC6636100|XP_032295680.1|DVIR
OG0006106	LOC117140577|XP_033159470.1|DMAU	LOC6624579|XP_015031571.1|DVIR
OG0006107	LOC117137113|XP_033154296.1|DMAU	LOC6625690|XP_002049816.1|DVIR
OG0006108	LOC117148552|XP_033171877.1|DMAU	LOC6631764|XP_002055172.1|DVIR
OG0006109	LOC117140547|XP_033159432.1|DMAU	LOC6622773|XP_002047667.1|DVIR
OG0006110	LOC117139187|XP_033157245.1|DMAU	LOC6622877|XP_002048032.1|DVIR
OG0006111	LOC117135756|XP_033152103.1|DMAU	LOC6626816|XP_032292085.1|DVIR
OG0006112	LOC117138457|XP_033156475.1|DMAU	LOC116651059|XP_032292639.1|DVIR
OG0006113	LOC117140992|XP_033160133.1|DMAU	LOC6622639|XP_002046686.1|DVIR
OG0006114	LOC117145731|XP_033167382.1|DMAU	LOC6634954|XP_002058588.1|DVIR
OG0006115	LOC117137280|XP_033154542.1|DMAU	LOC6626068|XP_002049376.1|DVIR
OG0006116	LOC117136272|XP_033152992.1|DMAU	LOC6626738|XP_002049572.2|DVIR
OG0006117	LOC117138249|XP_033156095.1|DMAU	LOC6626879|XP_002049155.1|DVIR
OG0006118	LOC117135813|XP_033152209.1|DMAU	LOC6625880|XP_032293010.1|DVIR
OG0006119	LOC117135497|XP_033151610.1|DMAU	LOC6625098|XP_002049549.1|DVIR
OG0006120	LOC117135650|XP_033151925.1|DMAU	LOC6624821|XP_002048979.1|DVIR
OG0006121	LOC117139152|XP_033157201.1|DMAU	LOC6622090|XP_002048017.1|DVIR
OG0006122	LOC117146301|XP_033168224.1|DMAU	LOC6636262|XP_002059731.2|DVIR
OG0006123	LOC117137645|XP_033155071.1|DMAU	LOC6624970|XP_002049478.3|DVIR
OG0006124	LOC117145686|XP_033167319.1|DMAU	LOC6630034|XP_002054025.1|DVIR
OG0006125	LOC117139492|XP_033157705.1|DMAU	LOC116649749|XP_032288970.1|DVIR, LOC6622077|XP_015030438.1|DVIR
OG0006126	LOC117141669|XP_033161154.1|DMAU	LOC6624091|XP_002046876.1|DVIR
OG0006127	LOC117139381|XP_033157530.1|DMAU	LOC6623569|XP_002048224.1|DVIR
OG0006128	LOC117139955|XP_033158538.1|DMAU	LOC6623671|XP_002048243.1|DVIR
OG0006129	LOC117139163|XP_033157213.1|DMAU	LOC6622967|XP_002048216.1|DVIR
OG0006130	LOC117141860|XP_033161431.1|DMAU	LOC6624555|XP_002048260.1|DVIR
OG0006131	LOC117142125|XP_033161912.1|DMAU	LOC6623777|XP_002048257.1|DVIR
OG0006132	LOC117140668|XP_033159607.1|DMAU	LOC6623219|XP_002048248.1|DVIR
OG0006133	LOC117141861|XP_033161432.1|DMAU	LOC6623805|XP_002048261.1|DVIR
OG0006134	LOC117141785|XP_033161309.1|DMAU	LOC6622666|XP_032290700.1|DVIR
OG0006135	LOC117139099|XP_033157118.1|DMAU	LOC6623628|XP_032290507.1|DVIR
OG0006136	LOC117139494|XP_033157710.1|DMAU	LOC6622161|XP_002048462.1|DVIR, LOC116649861|XP_032288968.1|DVIR
OG0006137	LOC117141405|XP_033160719.1|DMAU	LOC6622675|XP_002047994.1|DVIR
OG0006138	LOC117137350|XP_033154640.1|DMAU	LOC6627282|XP_032292813.1|DVIR
OG0006139	LOC117138200|XP_033156019.1|DMAU	LOC6624990|XP_002048921.2|DVIR
OG0006140	LOC117136899|XP_033153904.1|DMAU	LOC6625920|XP_002049459.1|DVIR
OG0006141	LOC117136967|XP_033154027.1|DMAU	LOC6625723|XP_002049017.1|DVIR
OG0006142	LOC117139227|XP_033157318.1|DMAU	LOC6623029|XP_032290511.1|DVIR
OG0006143	LOC117140651|XP_033159581.1|DMAU	LOC6622561|XP_015031533.1|DVIR
OG0006144	LOC117141103|XP_033160316.1|DMAU	LOC6624321|XP_002048519.1|DVIR
OG0006145	LOC117141782|XP_033161305.1|DMAU	LOC6622960|XP_015031539.1|DVIR
OG0006146	LOC117150823|XP_033173780.1|DMAU	LOC6634371|XP_032293703.1|DVIR
OG0006147	LOC117144502|XP_033165582.1|DMAU	LOC6629587|XP_002052994.1|DVIR
OG0006148	LOC117141757|XP_033161271.1|DMAU	LOC6622847|XP_002048024.1|DVIR
OG0006149	LOC117141752|XP_033161265.1|DMAU	LOC116649857|XP_032288964.1|DVIR, LOC6624602|XP_002048439.1|DVIR
OG0006150	LOC117141749|XP_033161263.1|DMAU	LOC116650470|XP_032290033.1|DVIR, LOC6622552|XP_002048438.1|DVIR
OG0006151	LOC117150390|XP_033173182.1|DMAU	LOC6633955|XP_002057758.1|DVIR
OG0006152	LOC117143632|XP_033164299.1|DMAU	LOC6630856|XP_002052951.2|DVIR
OG0006153	LOC117137387|XP_033154694.1|DMAU	LOC6624966|XP_002049327.1|DVIR
OG0006154	LOC117145903|XP_033167644.1|DMAU	LOC6629677|XP_002053660.1|DVIR
OG0006155	LOC117144590|XP_033165759.1|DMAU	LOC6629591|XP_002052998.1|DVIR
OG0006156	LOC117142258|XP_033162011.1|DMAU	LOC6629421|XP_002053155.2|DVIR
OG0006157	LOC117138123|XP_033155875.1|DMAU	LOC6635395|XP_032293203.1|DVIR
OG0006158	LOC117140632|XP_033159547.1|DMAU	LOC6622365|XP_002046968.2|DVIR
OG0006159	LOC117135501|XP_033151614.1|DMAU	LOC6626629|XP_002049413.2|DVIR
OG0006160	LOC117138121|XP_033155873.1|DMAU	LOC6635398|XP_002058841.1|DVIR
OG0006161	LOC117135686|XP_033151979.1|DMAU	LOC6625698|XP_032291946.1|DVIR
OG0006162	LOC117146281|XP_033168172.1|DMAU	LOC6636257|XP_032290066.1|DVIR
OG0006163	LOC117137887|XP_033155508.1|DMAU	LOC6624798|XP_032291710.1|DVIR
OG0006165	LOC117141402|XP_033160715.1|DMAU, LOC117142049|XP_033161813.1|DMAU	LOC6623876|XP_002048647.2|DVIR
OG0006166	LOC117142242|XP_033161989.1|DMAU	LOC6627343|XP_002052454.1|DVIR
OG0006167	LOC117136748|XP_033153671.1|DMAU	LOC6624765|XP_032291919.1|DVIR, LOC6624764|XP_002050728.2|DVIR, LOC6624763|XP_002050727.1|DVIR
OG0006168	LOC117146918|XP_033169436.1|DMAU	LOC6636041|XP_002059568.1|DVIR
OG0006169	LOC117148107|XP_033171216.1|DMAU	LOC6633740|XP_002057025.1|DVIR, LOC6633738|XP_002057023.1|DVIR
OG0006170	LOC117137961|XP_033155622.1|DMAU	LOC6631309|XP_002055052.3|DVIR
OG0006171	LOC117140430|XP_033159237.1|DMAU, LOC117145566|XP_033167161.1|DMAU	LOC6623170|XP_002046725.1|DVIR
OG0006172	LOC117139226|XP_033157317.1|DMAU, LOC117139229|XP_033157321.1|DMAU	LOC6623001|XP_002046675.1|DVIR
OG0006173	LOC117150739|XP_033173664.1|DMAU, LOC117143961|XP_033164789.1|DMAU	LOC6627622|XP_002051713.1|DVIR
OG0006174	LOC117141554|XP_033160951.1|DMAU, LOC117139940|XP_033158515.1|DMAU	LOC6624424|XP_002048374.1|DVIR
OG0006175	LOC117136306|XP_033153044.1|DMAU	LOC6625967|XP_002050961.2|DVIR, LOC6625966|XP_002050960.2|DVIR
OG0006176	LOC117144540|XP_033165665.1|DMAU	LOC6634084|XP_032293622.1|DVIR
OG0006177	LOC117140765|XP_033159739.1|DMAU	LOC26530520|XP_015030218.1|DVIR
OG0006181	LOC117142393|XP_033162230.1|DMAU	LOC6629713|XP_002053075.1|DVIR
OG0006182	LOC117143147|XP_033163535.1|DMAU	LOC6629535|XP_002053969.1|DVIR
OG0006183	LOC117144231|XP_033165190.1|DMAU	LOC6629641|XP_032294972.1|DVIR
OG0006184	LOC117144351|XP_033165357.1|DMAU	LOC6630405|XP_002054193.1|DVIR
OG0006185	LOC117143277|XP_033163747.1|DMAU	LOC6634882|XP_002058501.1|DVIR
OG0006186	LOC117143167|XP_033163569.1|DMAU	LOC6630411|XP_032295331.1|DVIR
OG0006187	LOC117145207|XP_033166662.1|DMAU	LOC6632427|XP_002056099.1|DVIR
OG0006188	LOC117146535|XP_033168697.1|DMAU	LOC6633574|XP_015025482.1|DVIR
OG0006189	LOC117146536|XP_033168701.1|DMAU	LOC6633575|XP_002057079.1|DVIR
OG0006190	LOC117142316|XP_033162113.1|DMAU	LOC6632506|XP_002056011.1|DVIR
OG0006191	LOC117144899|XP_033166220.1|DMAU	LOC6630963|XP_002054740.1|DVIR
OG0006192	LOC117147345|XP_033170095.1|DMAU	LOC6633631|XP_002057275.2|DVIR
OG0006193	LOC117146795|XP_033169226.1|DMAU	LOC6631574|XP_002055039.2|DVIR
OG0006194	LOC117147624|XP_033170478.1|DMAU	LOC6636670|XP_002060148.1|DVIR
OG0006195	LOC117147853|XP_033170819.1|DMAU	LOC6634438|XP_002058053.2|DVIR
OG0006196	LOC117143489|XP_033164094.1|DMAU	LOC6629303|XP_015027287.1|DVIR
OG0006198	LOC117148944|XP_033172560.1|DMAU	LOC6633687|XP_032296502.1|DVIR
OG0006199	LOC117143745|XP_033164446.1|DMAU	LOC6631120|XP_002054240.1|DVIR
OG0006200	LOC117144741|XP_033165985.1|DMAU	LOC6630685|XP_002054408.2|DVIR
OG0006201	LOC117146717|XP_033169034.1|DMAU	LOC6632124|XP_032295718.1|DVIR
OG0006202	LOC117148022|XP_033171083.1|DMAU	LOC6632003|XP_002055095.2|DVIR
OG0006203	LOC117148742|XP_033172204.1|DMAU	LOC6636109|XP_032296203.1|DVIR
OG0006204	LOC117143381|XP_033163952.1|DMAU	LOC6630404|XP_002054269.2|DVIR
OG0006205	LOC117146863|XP_033169336.1|DMAU	LOC26530651|XP_032289310.1|DVIR
OG0006206	LOC117147761|XP_033170673.1|DMAU	LOC6634294|XP_002057446.1|DVIR
OG0006207	LOC117135110|XP_033151017.1|DMAU	LOC6628181|XP_002052915.1|DVIR
OG0006208	LOC117142095|XP_033161869.1|DMAU	LOC6628701|XP_002052566.1|DVIR
OG0006209	LOC117148694|XP_033172128.1|DMAU	LOC6631743|XP_002055463.1|DVIR
OG0006210	LOC117148804|XP_033172310.1|DMAU	LOC6635536|XP_002059106.2|DVIR
OG0006211	LOC117150307|XP_033173023.1|DMAU	LOC6628560|XP_002051957.1|DVIR
OG0006212	LOC117150303|XP_033173017.1|DMAU	LOC6628559|XP_002051956.1|DVIR
OG0006213	LOC117144071|XP_033164972.1|DMAU	LOC6634971|XP_002058718.1|DVIR
OG0006214	LOC117146700|XP_033168987.1|DMAU	LOC6631913|XP_002055594.1|DVIR
OG0006215	LOC117148565|XP_033171910.1|DMAU	LOC6633804|XP_032296530.1|DVIR
OG0006216	LOC117144163|XP_033165089.1|DMAU	LOC6631074|XP_002054230.2|DVIR
OG0006217	LOC117147617|XP_033170465.1|DMAU	LOC6631320|XP_002055287.1|DVIR
OG0006218	LOC117143603|XP_033164249.1|DMAU	LOC6634339|XP_002057467.1|DVIR
OG0006219	LOC117147894|XP_033170888.1|DMAU	LOC6634689|XP_032289233.1|DVIR
OG0006220	LOC117141105|XP_033160318.1|DMAU	LOC6622366|XP_002048409.1|DVIR
OG0006221	LOC117142924|XP_033163112.1|DMAU	LOC6629276|XP_002052982.3|DVIR
OG0006222	LOC117142925|XP_033163114.1|DMAU	LOC6629770|XP_002052984.1|DVIR
OG0006224	LOC117146864|XP_033169339.1|DMAU	LOC6631420|XP_015026453.2|DVIR
OG0006225	LOC117147762|XP_033170677.1|DMAU	LOC6636178|XP_002059564.1|DVIR
OG0006226	LOC117137801|XP_033155364.1|DMAU	LOC6627261|XP_002049917.1|DVIR
OG0006227	LOC117147357|XP_033170112.1|DMAU	LOC26530480|XP_015023749.1|DVIR
OG0006228	LOC117136410|XP_033153209.1|DMAU	LOC6625216|XP_002049935.1|DVIR
OG0006229	LOC117146266|XP_033168132.1|DMAU	LOC6636205|XP_015024129.1|DVIR
OG0006230	LOC117147716|XP_033170606.1|DMAU	LOC6631525|XP_002055332.1|DVIR
OG0006231	LOC117146753|XP_033169133.1|DMAU	LOC6632025|XP_032296017.1|DVIR
OG0006232	LOC117147757|XP_033170659.1|DMAU	LOC6631475|XP_002055119.3|DVIR
OG0006233	LOC117146861|XP_033169329.1|DMAU	LOC6631476|XP_032295897.1|DVIR
OG0006234	LOC117147829|XP_033170778.1|DMAU	LOC6632013|XP_002055386.1|DVIR
OG0006235	LOC117148844|XP_033172388.1|DMAU	LOC6631557|XP_002055434.2|DVIR
OG0006236	LOC117147999|XP_033171046.1|DMAU	LOC6634758|XP_032296459.1|DVIR
OG0006237	LOC117148230|XP_033171414.1|DMAU	LOC6632212|XP_002055526.1|DVIR
OG0006238	LOC117147506|XP_033170301.1|DMAU	LOC6631414|XP_002055423.2|DVIR
OG0006239	LOC117148913|XP_033172523.1|DMAU	LOC6633347|XP_002056788.1|DVIR
OG0006240	LOC117145753|XP_033167409.1|DMAU	LOC6632815|XP_002055902.1|DVIR
OG0006241	LOC117147827|XP_033170777.1|DMAU	LOC6632135|XP_002055387.1|DVIR
OG0006242	LOC117148137|XP_033171255.1|DMAU	LOC6636169|XP_032295681.1|DVIR
OG0006243	LOC117144678|XP_033165892.1|DMAU	LOC6629887|XP_032294833.1|DVIR
OG0006244	LOC117144500|XP_033165577.1|DMAU	LOC6629777|XP_002052991.2|DVIR
OG0006245	LOC117142808|XP_033162907.1|DMAU	LOC6635208|XP_002058396.1|DVIR
OG0006246	LOC117148178|XP_033171337.1|DMAU	LOC6635518|XP_002058936.1|DVIR
OG0006247	LOC117136040|XP_033152567.1|DMAU	LOC6635920|XP_032292209.1|DVIR
OG0006248	LOC117144595|XP_033165766.1|DMAU	LOC6629988|XP_002054170.1|DVIR
OG0006249	LOC117138602|XP_033156697.1|DMAU	LOC6628774|XP_002052765.1|DVIR
OG0006250	LOC117146903|XP_033169403.1|DMAU	LOC6631769|XP_015026634.1|DVIR
OG0006251	LOC117144978|XP_033166336.1|DMAU	LOC6637099|XP_002060505.2|DVIR
OG0006252	LOC117144975|XP_033166331.1|DMAU	LOC116651875|XP_032295019.1|DVIR
OG0006253	LOC117148177|XP_033171336.1|DMAU	LOC6635517|XP_002058935.2|DVIR
OG0006254	LOC117143068|XP_033163420.1|DMAU	LOC6630887|XP_002053133.1|DVIR
OG0006255	LOC117143607|XP_033164250.1|DMAU	LOC6630807|XP_002054275.1|DVIR
OG0006256	LOC117146569|XP_033168760.1|DMAU	LOC6632136|XP_002055388.1|DVIR
OG0006257	LOC117148114|XP_033171224.1|DMAU	LOC6631535|XP_015026620.1|DVIR
OG0006258	LOC117148692|XP_033172127.1|DMAU	LOC6631742|XP_032296090.1|DVIR
OG0006259	LOC117143258|XP_033163720.1|DMAU	LOC6635186|XP_002058385.1|DVIR
OG0006260	LOC117148115|XP_033171226.1|DMAU	LOC6632088|XP_002055636.1|DVIR
OG0006261	LOC117138321|XP_033156249.1|DMAU	LOC6627883|XP_002052007.1|DVIR
OG0006262	LOC117147701|XP_033170580.1|DMAU	LOC6632163|XP_002055772.1|DVIR
OG0006263	LOC117147051|XP_033169692.1|DMAU	LOC6633386|XP_002056797.1|DVIR
OG0006264	LOC117146556|XP_033168745.1|DMAU	LOC6633448|XP_002056910.1|DVIR
OG0006265	LOC117135847|XP_033152255.1|DMAU	LOC6627192|XP_002049934.1|DVIR
OG0006266	LOC117146555|XP_033168744.1|DMAU	LOC6631406|XP_002055004.1|DVIR
OG0006267	LOC117148103|XP_033171210.1|DMAU	LOC6631550|XP_032295717.1|DVIR
OG0006268	LOC117135989|XP_033152495.1|DMAU	LOC6626416|XP_002050914.2|DVIR
OG0006269	LOC117144546|XP_033165673.1|DMAU	LOC6632820|XP_002055907.1|DVIR
OG0006270	LOC117147927|XP_033170954.1|DMAU	LOC6631462|XP_002055550.2|DVIR
OG0006271	LOC117144685|XP_033165900.1|DMAU	LOC6629409|XP_002053065.1|DVIR
OG0006272	LOC117146368|XP_033168411.1|DMAU	LOC6631746|XP_002055466.1|DVIR
OG0006273	LOC117136514|XP_033153349.1|DMAU	LOC6625719|XP_002050489.1|DVIR
OG0006274	LOC117148222|XP_033171403.1|DMAU	LOC6634537|XP_032296464.1|DVIR
OG0006275	LOC117148513|XP_033171810.1|DMAU	LOC6636730|XP_032295792.1|DVIR
OG0006276	LOC117140121|XP_033158775.1|DMAU	LOC6622107|XP_002046463.1|DVIR
OG0006277	LOC117143760|XP_033164467.1|DMAU	LOC6627131|XP_002048949.1|DVIR
OG0006278	LOC117147266|XP_033169981.1|DMAU	LOC6631366|XP_002055294.2|DVIR
OG0006279	LOC117146664|XP_033168898.1|DMAU	LOC6636725|XP_015023785.1|DVIR
OG0006280	LOC117148729|XP_033172173.1|DMAU	LOC6632143|XP_015026432.2|DVIR
OG0006281	LOC117148727|XP_033172170.1|DMAU	LOC6632144|XP_002055396.1|DVIR
OG0006282	LOC117148010|XP_033171060.1|DMAU	LOC6633808|XP_002057097.1|DVIR
OG0006283	LOC117145077|XP_033166485.1|DMAU	LOC6630782|XP_015026841.1|DVIR
OG0006284	LOC117140521|XP_033159390.1|DMAU	LOC6623596|XP_002046184.1|DVIR
OG0006285	LOC117143047|XP_033163385.1|DMAU	LOC6632732|XP_002056055.1|DVIR
OG0006286	LOC117143357|XP_033163921.1|DMAU	LOC6632852|XP_002056250.2|DVIR
OG0006287	LOC117148530|XP_033171835.1|DMAU	LOC6631527|XP_002055334.1|DVIR
OG0006288	LOC117145594|XP_033167199.1|DMAU	LOC6630195|XP_002054096.2|DVIR
OG0006289	LOC117143091|XP_033163460.1|DMAU	LOC6632583|XP_002056223.1|DVIR
OG0006290	LOC117146713|XP_033169023.1|DMAU	LOC6635548|XP_002059095.1|DVIR
OG0006291	LOC117150264|XP_033172961.1|DMAU	LOC6628524|XP_002051682.2|DVIR
OG0006292	LOC117146838|XP_033169280.1|DMAU	LOC6633663|XP_015025569.1|DVIR
OG0006293	LOC117139465|XP_033157667.1|DMAU	LOC6622689|XP_002047234.1|DVIR
OG0006294	LOC117146787|XP_033169215.1|DMAU	LOC6631748|XP_002055040.2|DVIR
OG0006295	LOC117147324|XP_033170066.1|DMAU	LOC6633521|XP_002057069.1|DVIR
OG0006296	LOC117146914|XP_033169430.1|DMAU	LOC6631431|XP_002055539.2|DVIR
OG0006297	LOC117148793|XP_033172296.1|DMAU	LOC6634463|XP_032296369.1|DVIR
