Orthogroup	DMAU.longest_only	DBUS.longest_only
OG0005974	LOC117139645|XP_033157995.1|DMAU	LOC108599670|XP_017842140.1|DBUS
OG0005975	LOC117140107|XP_033158760.1|DMAU	LOC108599972|XP_017842730.1|DBUS
OG0005976	LOC117145412|XP_033166945.1|DMAU	LOC108601906|XP_017845371.1|DBUS
OG0005977	LOC117137152|XP_033154353.1|DMAU	LOC108595021|XP_017835644.1|DBUS
OG0005978	LOC117138577|XP_033156641.1|DMAU	LOC108596762|XP_017838337.1|DBUS
OG0005979	LOC117136579|XP_033153441.1|DMAU	LOC108595197|XP_017835873.1|DBUS
OG0005980	LOC117136431|XP_033153236.1|DMAU	LOC108596456|XP_017837692.1|DBUS
OG0005981	LOC117148237|XP_033171427.1|DMAU	LOC108606236|XP_017851660.1|DBUS
OG0005982	LOC117137080|XP_033154200.1|DMAU	LOC108597545|XP_017839638.1|DBUS
OG0005983	LOC117147570|XP_033170406.1|DMAU	LOC108605722|XP_017851004.1|DBUS
OG0005984	LOC117146879|XP_033169362.1|DMAU	LOC108606928|XP_017852966.1|DBUS
OG0005985	LOC117148439|XP_033171703.1|DMAU	LOC108605073|XP_033150300.1|DBUS
OG0005986	LOC117148419|XP_033171678.1|DMAU	LOC108606325|XP_017851833.1|DBUS
OG0005987	LOC117146885|XP_033169372.1|DMAU	LOC108605472|XP_017850648.1|DBUS
OG0005988	LOC117137685|XP_033155145.1|DMAU	LOC108597128|XP_017839001.2|DBUS
OG0005989	LOC117135626|XP_033151885.1|DMAU	LOC108597143|XP_017839024.1|DBUS
OG0005990	LOC117138401|XP_033156370.1|DMAU	LOC108596378|XP_017837537.1|DBUS
OG0005991	LOC117137396|XP_033154708.1|DMAU	LOC108595474|XP_017836213.1|DBUS
OG0005992	LOC117141723|XP_033161231.1|DMAU	LOC108600493|XP_017843615.1|DBUS
OG0005993	LOC117141724|XP_033161233.1|DMAU	LOC108600494|XP_017843616.1|DBUS
OG0005994	LOC117141718|XP_033161224.1|DMAU	LOC108598477|XP_017840615.1|DBUS
OG0005995	LOC117141096|XP_033160303.1|DMAU	LOC108598524|XP_017840694.1|DBUS
OG0005997	LOC117136510|XP_033153344.1|DMAU	LOC108595147|XP_017835802.1|DBUS
OG0005998	LOC117141787|XP_033161312.1|DMAU	LOC108598878|XP_017841128.2|DBUS
OG0005999	LOC117140734|XP_033159703.1|DMAU	LOC108604748|XP_017849824.1|DBUS
OG0006000	LOC117137904|XP_033155534.1|DMAU	LOC108597361|XP_017839373.1|DBUS
OG0006001	LOC117140020|XP_033158642.1|DMAU	LOC108601091|XP_017844488.1|DBUS
OG0006002	LOC117136381|XP_033153163.1|DMAU	LOC108595114|XP_017835762.1|DBUS
OG0006003	LOC117140528|XP_033159403.1|DMAU	LOC108598472|XP_017840608.1|DBUS
OG0006004	LOC117144490|XP_033165566.1|DMAU	LOC108603049|XP_017846963.1|DBUS
OG0006005	LOC117138331|XP_033156258.1|DMAU	LOC108597632|XP_017839766.1|DBUS
OG0006006	LOC117135789|XP_033152172.1|DMAU	LOC108595424|XP_017836142.1|DBUS
OG0006007	LOC117136881|XP_033153876.1|DMAU	LOC108595078|XP_017835716.1|DBUS
OG0006008	LOC117137393|XP_033155111.1|DMAU	LOC108608458|XP_017855327.1|DBUS
OG0006009	LOC117138988|XP_033156950.1|DMAU	LOC108600063|XP_017842904.1|DBUS
OG0006010	LOC117142048|XP_033161812.1|DMAU	LOC108598178|XP_033149597.1|DBUS
OG0006011	LOC117141771|XP_033161293.1|DMAU	LOC108599485|XP_017841820.2|DBUS
OG0006012	LOC117141324|XP_033160610.1|DMAU	LOC108598143|XP_033150619.1|DBUS
OG0006013	LOC117138504|XP_033156527.1|DMAU	LOC108594902|XP_017835529.1|DBUS
OG0006014	LOC117138987|XP_033156949.1|DMAU	LOC108598891|XP_017841140.1|DBUS
OG0006015	LOC117138221|XP_033156057.1|DMAU	LOC108595969|XP_017836745.1|DBUS
OG0006016	LOC117137392|XP_033154701.1|DMAU	LOC108595472|XP_017836211.1|DBUS
OG0006017	LOC117137690|XP_033155150.1|DMAU	LOC108596093|XP_017837002.1|DBUS
OG0006018	LOC117138548|XP_033156595.1|DMAU	LOC108596404|XP_017837579.1|DBUS
OG0006019	LOC117136222|XP_033152888.1|DMAU	LOC108597479|XP_017839543.1|DBUS
OG0006020	LOC117139209|XP_033157277.1|DMAU	LOC108600846|XP_017844134.1|DBUS
OG0006021	LOC117141734|XP_033161242.1|DMAU	LOC108601078|XP_033150614.1|DBUS
OG0006022	LOC117144190|XP_033165133.1|DMAU	LOC108594310|XP_017834944.1|DBUS
OG0006023	LOC117143430|XP_033164027.1|DMAU	LOC108603793|XP_017848378.1|DBUS
OG0006024	LOC117146522|XP_033168678.1|DMAU	LOC108605487|XP_017850672.1|DBUS
OG0006025	LOC117138616|XP_033156715.1|DMAU	LOC108596696|XP_033148964.1|DBUS
OG0006026	LOC117144015|XP_033164861.1|DMAU	LOC108602018|XP_017845510.1|DBUS
OG0006027	LOC117138500|XP_033156520.1|DMAU	LOC108597081|XP_017838905.1|DBUS
OG0006028	LOC117137165|XP_033154368.1|DMAU	LOC108595187|XP_017835854.1|DBUS, LOC108594939|XP_033149084.1|DBUS
OG0006029	LOC117137397|XP_033154709.1|DMAU	LOC108595475|XP_017836214.1|DBUS
OG0006030	LOC117146021|XP_033167843.1|DMAU	LOC108604424|XP_017849382.1|DBUS
OG0006031	LOC117136914|XP_033153939.1|DMAU	LOC108595167|XP_017835828.1|DBUS
OG0006032	LOC117147280|XP_033170010.1|DMAU	LOC108606545|XP_033150502.1|DBUS
OG0006033	LOC117137691|XP_033155152.1|DMAU	LOC108596094|XP_017837003.1|DBUS
OG0006034	LOC117143433|XP_033164031.1|DMAU	LOC108601447|XP_017844834.1|DBUS
OG0006035	LOC117142532|XP_033162469.1|DMAU	LOC108596408|XP_017837588.1|DBUS
OG0006036	LOC117139382|XP_033157535.1|DMAU	LOC108607613|XP_017854015.1|DBUS
OG0006037	LOC117135931|XP_033152395.1|DMAU	LOC108597455|XP_017839509.1|DBUS
OG0006038	LOC117142736|XP_033162797.1|DMAU	LOC108601785|XP_017845200.1|DBUS
OG0006039	LOC117136728|XP_033153649.1|DMAU	LOC108597415|XP_017839454.1|DBUS
OG0006040	LOC117136280|XP_033153004.1|DMAU	LOC108595208|XP_017835885.1|DBUS
OG0006041	LOC117147967|XP_033171008.1|DMAU	LOC108607007|XP_017853076.1|DBUS
OG0006042	LOC117138188|XP_033155978.1|DMAU	LOC108596633|XP_017838076.1|DBUS
OG0006043	LOC117140602|XP_033159504.1|DMAU	LOC108598358|XP_017840465.1|DBUS
OG0006044	LOC117146456|XP_033168576.1|DMAU	LOC108606956|XP_017853002.1|DBUS
OG0006045	LOC117137507|XP_033154878.1|DMAU	LOC108595156|XP_017835815.1|DBUS
OG0006046	LOC117136054|XP_033152590.1|DMAU	LOC108596449|XP_017837685.1|DBUS
OG0006047	LOC117140719|XP_033159675.1|DMAU	LOC108600105|XP_017842964.2|DBUS
OG0006048	LOC117141323|XP_033160609.1|DMAU	LOC108598484|XP_017840628.1|DBUS
OG0006049	LOC117146797|XP_033169228.1|DMAU	LOC108606517|XP_017852178.1|DBUS
OG0006050	LOC117142378|XP_033162198.1|DMAU	LOC108603964|XP_017848654.1|DBUS
OG0006051	LOC117147803|XP_033170745.1|DMAU	LOC108599342|XP_017841634.1|DBUS, LOC108606707|XP_017852575.1|DBUS
OG0006052	LOC117136404|XP_033153191.1|DMAU	LOC108596896|XP_017838574.1|DBUS
OG0006053	LOC117139526|XP_033157779.1|DMAU	LOC108600403|XP_017843444.1|DBUS
OG0006054	LOC117146282|XP_033168177.1|DMAU	LOC108607403|XP_033150524.1|DBUS
OG0006056	LOC117138190|XP_033155986.1|DMAU	LOC108595488|XP_017836228.1|DBUS
OG0006057	LOC117139654|XP_033158006.1|DMAU	LOC108600668|XP_017843852.1|DBUS
OG0006058	LOC117143124|XP_033163504.1|DMAU	LOC108604727|XP_017849796.1|DBUS
OG0006059	LOC117139238|XP_033157336.1|DMAU	LOC108599661|XP_017842130.2|DBUS
OG0006060	LOC117139239|XP_033157339.1|DMAU	LOC108599663|XP_017842132.1|DBUS
OG0006061	LOC117146639|XP_033168862.1|DMAU	LOC108606281|XP_017851751.1|DBUS
OG0006062	LOC117143220|XP_033163659.1|DMAU	LOC108601966|XP_017845442.1|DBUS
OG0006063	LOC117150382|XP_033173136.1|DMAU	LOC108606033|XP_017851354.2|DBUS
OG0006064	LOC117138442|XP_033156444.1|DMAU	LOC108597510|XP_017839587.1|DBUS
OG0006065	LOC117141990|XP_033161720.1|DMAU	LOC108600082|XP_017842930.2|DBUS
OG0006066	LOC117137335|XP_033154616.1|DMAU	LOC108596459|XP_017837697.1|DBUS
OG0006067	LOC117138542|XP_033156576.1|DMAU	LOC108596038|XP_017836892.1|DBUS
OG0006068	LOC117148824|XP_033172363.1|DMAU	LOC108606276|XP_017851744.1|DBUS
OG0006069	LOC117140683|XP_033159630.1|DMAU	LOC108600810|XP_017844084.1|DBUS
OG0006070	LOC117141286|XP_033160547.1|DMAU	LOC108603849|XP_017848491.1|DBUS
OG0006071	LOC117144234|XP_033165193.1|DMAU	LOC108604444|XP_017849411.1|DBUS
OG0006072	LOC117141998|XP_033161737.1|DMAU	LOC108600084|XP_017842932.1|DBUS
OG0006073	LOC117141129|XP_033160346.1|DMAU	LOC108600982|XP_017844333.1|DBUS
OG0006074	LOC117148528|XP_033171832.1|DMAU	LOC108606926|XP_017852964.1|DBUS
OG0006075	LOC117147332|XP_033170077.1|DMAU	LOC108606930|XP_017852969.1|DBUS
OG0006076	LOC117136758|XP_033153685.1|DMAU	LOC108596780|XP_017838369.1|DBUS
OG0006077	LOC117139990|XP_033158589.1|DMAU	LOC108600570|XP_017843726.1|DBUS
OG0006078	LOC117139403|XP_033157562.1|DMAU	LOC108600481|XP_017843589.1|DBUS
OG0006079	LOC117139635|XP_033157985.1|DMAU	LOC108601028|XP_017844396.2|DBUS
OG0006080	LOC117139082|XP_033157089.1|DMAU	LOC108600017|XP_017842823.2|DBUS
OG0006081	LOC117136457|XP_033153274.1|DMAU	LOC108595200|XP_017835877.1|DBUS
OG0006082	LOC117137575|XP_033154972.1|DMAU	LOC108595306|XP_017836012.1|DBUS
OG0006083	LOC117141937|XP_033161568.1|DMAU	LOC108599881|XP_017842548.1|DBUS
OG0006084	LOC117140215|XP_033158895.1|DMAU	LOC108599622|XP_017842070.1|DBUS
OG0006085	LOC117140454|XP_033159276.1|DMAU	LOC108598552|XP_017840724.1|DBUS
OG0006086	LOC117139706|XP_033158111.1|DMAU	LOC108598335|XP_033149467.1|DBUS
OG0006087	LOC117136847|XP_033153831.1|DMAU	LOC108597107|XP_017838969.1|DBUS
OG0006088	LOC117140964|XP_033160078.1|DMAU	LOC108598752|XP_017840977.1|DBUS
OG0006089	LOC117148096|XP_033171200.1|DMAU	LOC108605680|XP_017850960.1|DBUS
OG0006090	LOC117139615|XP_033157959.1|DMAU	LOC108598554|XP_033149691.1|DBUS
OG0006091	LOC117141531|XP_033160912.1|DMAU	LOC108599177|XP_017841453.1|DBUS
OG0006092	LOC117147321|XP_033170063.1|DMAU	LOC108605655|XP_017850930.1|DBUS
OG0006093	LOC117138261|XP_033156116.1|DMAU	LOC108595988|XP_017836765.2|DBUS
OG0006094	LOC117139110|XP_033157138.1|DMAU	LOC108600203|XP_017843108.1|DBUS
OG0006095	LOC117138152|XP_033155921.1|DMAU	LOC108595065|XP_017835700.1|DBUS
OG0006096	LOC117136130|XP_033152724.1|DMAU	LOC117135040|XP_033150761.1|DBUS, LOC108596615|XP_017838046.1|DBUS
OG0006097	LOC117141736|XP_033161245.1|DMAU	LOC108600430|XP_033150611.1|DBUS
OG0006098	LOC117135172|XP_033151129.1|DMAU	LOC108608350|XP_017855184.1|DBUS
OG0006099	LOC117138289|XP_033156158.1|DMAU	LOC108595352|XP_017836065.1|DBUS
OG0006100	LOC117137627|XP_033155049.1|DMAU	LOC108595436|XP_017836155.1|DBUS
OG0006101	LOC117141939|XP_033161582.1|DMAU	LOC108600361|XP_017843386.2|DBUS, LOC117134981|XP_033150555.1|DBUS
OG0006102	LOC117138526|XP_033156555.1|DMAU	LOC108594955|XP_017835577.1|DBUS
OG0006103	LOC117148791|XP_033172294.1|DMAU	LOC108605065|XP_017850121.1|DBUS
OG0006104	LOC117146972|XP_033169532.1|DMAU	LOC108605600|XP_017850866.1|DBUS
OG0006105	LOC117146965|XP_033169524.1|DMAU	LOC108604970|XP_017850029.1|DBUS
OG0006106	LOC117140577|XP_033159470.1|DMAU	LOC108600951|XP_017844286.1|DBUS
OG0006107	LOC117137113|XP_033154296.1|DMAU	LOC108597618|XP_017839747.1|DBUS
OG0006108	LOC117148552|XP_033171877.1|DMAU	LOC108606890|XP_017852904.1|DBUS
OG0006109	LOC117140547|XP_033159432.1|DMAU	LOC108599886|XP_017842555.1|DBUS
OG0006110	LOC117139187|XP_033157245.1|DMAU	LOC108598508|XP_033149516.1|DBUS
OG0006111	LOC117135756|XP_033152103.1|DMAU	LOC108595182|XP_017835849.1|DBUS
OG0006112	LOC117138457|XP_033156475.1|DMAU	LOC108596774|XP_017838362.1|DBUS
OG0006113	LOC117140992|XP_033160133.1|DMAU	LOC108598659|XP_017840859.1|DBUS
OG0006114	LOC117145731|XP_033167382.1|DMAU	LOC108603903|XP_017848573.1|DBUS
OG0006115	LOC117137280|XP_033154542.1|DMAU	LOC108597767|XP_017839968.1|DBUS
OG0006116	LOC117136272|XP_033152992.1|DMAU	LOC108597281|XP_017839237.1|DBUS
OG0006117	LOC117138249|XP_033156095.1|DMAU	LOC108597014|XP_017838783.1|DBUS
OG0006118	LOC117135813|XP_033152209.1|DMAU	LOC108596056|XP_017836939.1|DBUS
OG0006119	LOC117135497|XP_033151610.1|DMAU	LOC108596430|XP_017837644.1|DBUS
OG0006120	LOC117135650|XP_033151925.1|DMAU	LOC108595534|XP_017836278.1|DBUS
OG0006121	LOC117139152|XP_033157201.1|DMAU	LOC108598908|XP_017841227.2|DBUS
OG0006122	LOC117146301|XP_033168224.1|DMAU	LOC108607411|XP_017853684.1|DBUS
OG0006123	LOC117137645|XP_033155071.1|DMAU	LOC108596675|XP_017838175.1|DBUS
OG0006124	LOC117145686|XP_033167319.1|DMAU	LOC108602218|XP_017845753.1|DBUS
OG0006125	LOC117139492|XP_033157705.1|DMAU	LOC108600472|XP_017843575.2|DBUS
OG0006126	LOC117141669|XP_033161154.1|DMAU	LOC108600477|XP_017843583.1|DBUS
OG0006127	LOC117139381|XP_033157530.1|DMAU	LOC108600462|XP_017843545.2|DBUS
OG0006128	LOC117139955|XP_033158538.1|DMAU	LOC108599093|XP_017841372.2|DBUS
OG0006129	LOC117139163|XP_033157213.1|DMAU	LOC108600891|XP_017844200.2|DBUS
OG0006130	LOC117141860|XP_033161431.1|DMAU	LOC108600464|XP_017843547.1|DBUS
OG0006132	LOC117140668|XP_033159607.1|DMAU	LOC108598238|XP_017840341.2|DBUS
OG0006133	LOC117141861|XP_033161432.1|DMAU	LOC108600465|XP_017843548.1|DBUS
OG0006134	LOC117141785|XP_033161309.1|DMAU	LOC108600060|XP_017842894.2|DBUS
OG0006135	LOC117139099|XP_033157118.1|DMAU	LOC108600248|XP_033150602.1|DBUS
OG0006136	LOC117139494|XP_033157710.1|DMAU	LOC108600474|XP_017843579.1|DBUS
OG0006137	LOC117141405|XP_033160719.1|DMAU	LOC108599356|XP_017841648.1|DBUS
OG0006138	LOC117137350|XP_033154640.1|DMAU	LOC108595647|XP_017836411.1|DBUS
OG0006139	LOC117138200|XP_033156019.1|DMAU	LOC108597484|XP_017839550.1|DBUS
OG0006140	LOC117136899|XP_033153904.1|DMAU	LOC108594987|XP_017835608.1|DBUS
OG0006141	LOC117136967|XP_033154027.1|DMAU	LOC108596752|XP_017838318.1|DBUS
OG0006142	LOC117139227|XP_033157318.1|DMAU	LOC108598446|XP_017840573.1|DBUS
OG0006143	LOC117140651|XP_033159581.1|DMAU	LOC108598561|XP_033149349.1|DBUS
OG0006144	LOC117141103|XP_033160316.1|DMAU	LOC108598359|XP_017840468.2|DBUS
OG0006145	LOC117141782|XP_033161305.1|DMAU	LOC108599293|XP_017841583.1|DBUS
OG0006146	LOC117150823|XP_033173780.1|DMAU	LOC108607596|XP_017854027.2|DBUS
OG0006147	LOC117144502|XP_033165582.1|DMAU	LOC108603172|XP_017847218.1|DBUS
OG0006148	LOC117141757|XP_033161271.1|DMAU	LOC108601079|XP_017844468.2|DBUS
OG0006149	LOC117141752|XP_033161265.1|DMAU	LOC108598401|XP_017840513.1|DBUS
OG0006150	LOC117141749|XP_033161263.1|DMAU	LOC108598400|XP_017840512.2|DBUS
OG0006151	LOC117150390|XP_033173182.1|DMAU	LOC108599108|XP_017841390.1|DBUS
OG0006152	LOC117143632|XP_033164299.1|DMAU	LOC108604338|XP_017849251.1|DBUS
OG0006153	LOC117137387|XP_033154694.1|DMAU	LOC108595336|XP_017836044.1|DBUS
OG0006154	LOC117145903|XP_033167644.1|DMAU	LOC108601476|XP_017844864.1|DBUS
OG0006155	LOC117144590|XP_033165759.1|DMAU	LOC108602602|XP_017846229.1|DBUS
OG0006156	LOC117142258|XP_033162011.1|DMAU	LOC108604154|XP_017848966.1|DBUS
OG0006157	LOC117138123|XP_033155875.1|DMAU	LOC108595745|XP_017836523.1|DBUS
OG0006158	LOC117140632|XP_033159547.1|DMAU	LOC108599477|XP_017841805.1|DBUS
OG0006159	LOC117135501|XP_033151614.1|DMAU	LOC108594991|XP_017835613.1|DBUS
OG0006160	LOC117138121|XP_033155873.1|DMAU	LOC108595327|XP_017836036.1|DBUS
OG0006161	LOC117135686|XP_033151979.1|DMAU	LOC108596542|XP_017837923.1|DBUS
OG0006162	LOC117146281|XP_033168172.1|DMAU	LOC117134627|XP_033150538.1|DBUS
OG0006163	LOC117137887|XP_033155508.1|DMAU	LOC108594935|XP_017835559.1|DBUS
OG0006165	LOC117141402|XP_033160715.1|DMAU, LOC117142049|XP_033161813.1|DMAU	LOC108598946|XP_017841205.1|DBUS
OG0006166	LOC117142242|XP_033161989.1|DMAU	LOC108600490|XP_033149755.1|DBUS
OG0006168	LOC117146918|XP_033169436.1|DMAU	LOC108604962|XP_033150239.1|DBUS
OG0006169	LOC117148107|XP_033171216.1|DMAU	LOC108606139|XP_017851482.1|DBUS
OG0006170	LOC117137961|XP_033155622.1|DMAU	LOC108594934|XP_017835557.1|DBUS
OG0006171	LOC117140430|XP_033159237.1|DMAU, LOC117145566|XP_033167161.1|DMAU	LOC108598882|XP_017841131.2|DBUS
OG0006172	LOC117139226|XP_033157317.1|DMAU, LOC117139229|XP_033157321.1|DMAU	LOC108597990|XP_017840095.1|DBUS
OG0006173	LOC117150739|XP_033173664.1|DMAU, LOC117143961|XP_033164789.1|DMAU	LOC108602344|XP_017845932.1|DBUS
OG0006174	LOC117141554|XP_033160951.1|DMAU, LOC117139940|XP_033158515.1|DMAU	LOC108598219|XP_017840324.2|DBUS
OG0006175	LOC117136306|XP_033153044.1|DMAU	LOC108596343|XP_017837487.1|DBUS
OG0006176	LOC117144540|XP_033165665.1|DMAU	LOC108605453|XP_017850630.1|DBUS
OG0006182	LOC117143147|XP_033163535.1|DMAU	LOC108603136|XP_017847146.1|DBUS
OG0006184	LOC117144351|XP_033165357.1|DMAU	LOC108602349|XP_017845938.1|DBUS
OG0006185	LOC117143277|XP_033163747.1|DMAU	LOC108603046|XP_017846953.1|DBUS
OG0006186	LOC117143167|XP_033163569.1|DMAU	LOC108604449|XP_017849417.1|DBUS
OG0006187	LOC117145207|XP_033166662.1|DMAU	LOC108602642|XP_017846276.1|DBUS
OG0006188	LOC117146535|XP_033168697.1|DMAU	LOC108605154|XP_017850217.1|DBUS
OG0006189	LOC117146536|XP_033168701.1|DMAU	LOC108605181|XP_017850260.1|DBUS
OG0006190	LOC117142316|XP_033162113.1|DMAU	LOC108603805|XP_017848392.1|DBUS
OG0006191	LOC117144899|XP_033166220.1|DMAU	LOC108604631|XP_017849668.1|DBUS
OG0006192	LOC117147345|XP_033170095.1|DMAU	LOC108605075|XP_017850131.1|DBUS
OG0006193	LOC117146795|XP_033169226.1|DMAU	LOC108605860|XP_017851160.1|DBUS
OG0006194	LOC117147624|XP_033170478.1|DMAU	LOC108605151|XP_017850214.1|DBUS
OG0006195	LOC117147853|XP_033170819.1|DMAU	LOC108605713|XP_017850996.1|DBUS
OG0006196	LOC117143489|XP_033164094.1|DMAU	LOC117134661|XP_033148941.1|DBUS
OG0006197	LOC117146294|XP_033168196.1|DMAU	LOC108607364|XP_017853566.1|DBUS
OG0006198	LOC117148944|XP_033172560.1|DMAU	LOC108606187|XP_017851529.1|DBUS
OG0006199	LOC117143745|XP_033164446.1|DMAU	LOC108604195|XP_017849037.1|DBUS
OG0006200	LOC117144741|XP_033165985.1|DMAU	LOC108604721|XP_017849787.1|DBUS
OG0006201	LOC117146717|XP_033169034.1|DMAU	LOC108606598|XP_017852337.1|DBUS
OG0006202	LOC117148022|XP_033171083.1|DMAU	LOC108606597|XP_017852334.1|DBUS
OG0006203	LOC117148742|XP_033172204.1|DMAU	LOC108606443|XP_017852043.1|DBUS
OG0006204	LOC117143381|XP_033163952.1|DMAU	LOC108603460|XP_017847782.1|DBUS
OG0006205	LOC117146863|XP_033169336.1|DMAU	LOC108605246|XP_017850345.1|DBUS
OG0006206	LOC117147761|XP_033170673.1|DMAU	LOC108607682|XP_017854127.2|DBUS
OG0006207	LOC117135110|XP_033151017.1|DMAU	LOC108607462|XP_017853789.2|DBUS
OG0006208	LOC117142095|XP_033161869.1|DMAU	LOC108600245|XP_017843170.1|DBUS
OG0006209	LOC117148694|XP_033172128.1|DMAU	LOC108606111|XP_017851453.1|DBUS
OG0006210	LOC117148804|XP_033172310.1|DMAU	LOC108606200|XP_017851547.1|DBUS
OG0006211	LOC117150307|XP_033173023.1|DMAU	LOC108596958|XP_017838696.1|DBUS
OG0006212	LOC117150303|XP_033173017.1|DMAU	LOC108596951|XP_017838683.2|DBUS
OG0006213	LOC117144071|XP_033164972.1|DMAU	LOC108601379|XP_017844767.1|DBUS
OG0006214	LOC117146700|XP_033168987.1|DMAU	LOC108607005|XP_017853071.1|DBUS
OG0006215	LOC117148565|XP_033171910.1|DMAU	LOC108606328|XP_017851837.1|DBUS
OG0006216	LOC117144163|XP_033165089.1|DMAU	LOC108601733|XP_017845143.1|DBUS
OG0006217	LOC117147617|XP_033170465.1|DMAU	LOC108607253|XP_017853425.1|DBUS
OG0006218	LOC117143603|XP_033164249.1|DMAU	LOC108608180|XP_017854928.2|DBUS
OG0006219	LOC117147894|XP_033170888.1|DMAU	LOC108606291|XP_033150405.1|DBUS
OG0006220	LOC117141105|XP_033160318.1|DMAU	LOC108598089|XP_017840192.1|DBUS
OG0006221	LOC117142924|XP_033163112.1|DMAU	LOC108602167|XP_017845689.1|DBUS
OG0006222	LOC117142925|XP_033163114.1|DMAU	LOC108601931|XP_017845398.1|DBUS
OG0006223	LOC117147275|XP_033169999.1|DMAU	LOC108605797|XP_017851089.1|DBUS
OG0006224	LOC117146864|XP_033169339.1|DMAU	LOC108606646|XP_017852437.1|DBUS
OG0006225	LOC117147762|XP_033170677.1|DMAU	LOC108607061|XP_017853163.1|DBUS
OG0006226	LOC117137801|XP_033155364.1|DMAU	LOC108597728|XP_017839912.2|DBUS
OG0006227	LOC117147357|XP_033170112.1|DMAU	LOC108605253|XP_017850362.1|DBUS
OG0006228	LOC117136410|XP_033153209.1|DMAU	LOC108595991|XP_017836767.1|DBUS
OG0006229	LOC117146266|XP_033168132.1|DMAU	LOC108607385|XP_017853615.1|DBUS
OG0006230	LOC117147716|XP_033170606.1|DMAU	LOC108606370|XP_017851908.1|DBUS
OG0006231	LOC117146753|XP_033169133.1|DMAU	LOC108606590|XP_033150289.1|DBUS
OG0006232	LOC117147757|XP_033170659.1|DMAU	LOC108606495|XP_017852140.1|DBUS
OG0006233	LOC117146861|XP_033169329.1|DMAU	LOC108606496|XP_017852144.1|DBUS
OG0006234	LOC117147829|XP_033170778.1|DMAU	LOC108605180|XP_017850258.1|DBUS
OG0006235	LOC117148844|XP_033172388.1|DMAU	LOC108605001|XP_017850057.1|DBUS
OG0006236	LOC117147999|XP_033171046.1|DMAU	LOC108607087|XP_017853199.1|DBUS
OG0006237	LOC117148230|XP_033171414.1|DMAU	LOC108605951|XP_017851261.1|DBUS
OG0006238	LOC117147506|XP_033170301.1|DMAU	LOC108606592|XP_017852327.1|DBUS
OG0006239	LOC117148913|XP_033172523.1|DMAU	LOC108606761|XP_017852661.1|DBUS
OG0006240	LOC117145753|XP_033167409.1|DMAU	LOC108603923|XP_017848606.1|DBUS
OG0006241	LOC117147827|XP_033170777.1|DMAU	LOC108605162|XP_017850233.1|DBUS
OG0006242	LOC117148137|XP_033171255.1|DMAU	LOC108606883|XP_017852897.1|DBUS
OG0006243	LOC117144678|XP_033165892.1|DMAU	LOC108601698|XP_017845099.1|DBUS
OG0006244	LOC117144500|XP_033165577.1|DMAU	LOC108604587|XP_017849607.1|DBUS
OG0006245	LOC117142808|XP_033162907.1|DMAU	LOC108603272|XP_017847420.1|DBUS
OG0006246	LOC117148178|XP_033171337.1|DMAU	LOC108606039|XP_017851358.1|DBUS, LOC108605098|XP_017850306.1|DBUS
OG0006247	LOC117136040|XP_033152567.1|DMAU	LOC108594895|XP_017835522.1|DBUS
OG0006248	LOC117144595|XP_033165766.1|DMAU	LOC108603834|XP_017848466.1|DBUS
OG0006249	LOC117138602|XP_033156697.1|DMAU	LOC108608353|XP_017855187.1|DBUS
OG0006250	LOC117146903|XP_033169403.1|DMAU	LOC108607011|XP_017853080.1|DBUS
OG0006251	LOC117144978|XP_033166336.1|DMAU	LOC108604466|XP_017849438.1|DBUS
OG0006252	LOC117144975|XP_033166331.1|DMAU	LOC108604465|XP_017849437.1|DBUS
OG0006253	LOC117148177|XP_033171336.1|DMAU	LOC108606575|XP_017852284.1|DBUS
OG0006254	LOC117143068|XP_033163420.1|DMAU	LOC108604630|XP_017849667.1|DBUS
OG0006255	LOC117143607|XP_033164250.1|DMAU	LOC108601981|XP_017845465.1|DBUS
OG0006256	LOC117146569|XP_033168760.1|DMAU	LOC108605770|XP_017851063.1|DBUS
OG0006257	LOC117148114|XP_033171224.1|DMAU	LOC108606298|XP_017851774.1|DBUS
OG0006258	LOC117148692|XP_033172127.1|DMAU	LOC108606109|XP_017851445.2|DBUS
OG0006259	LOC117143258|XP_033163720.1|DMAU	LOC108604226|XP_017849080.1|DBUS
OG0006260	LOC117148115|XP_033171226.1|DMAU	LOC108606853|XP_017852839.2|DBUS
OG0006261	LOC117138321|XP_033156249.1|DMAU	LOC108608530|XP_017855434.1|DBUS
OG0006262	LOC117147701|XP_033170580.1|DMAU	LOC108606679|XP_017852514.1|DBUS
OG0006263	LOC117147051|XP_033169692.1|DMAU	LOC108606553|XP_017852243.1|DBUS
OG0006264	LOC117146556|XP_033168745.1|DMAU	LOC108606440|XP_017852041.1|DBUS
OG0006265	LOC117135847|XP_033152255.1|DMAU	LOC108595979|XP_017836755.2|DBUS
OG0006266	LOC117146555|XP_033168744.1|DMAU	LOC108605565|XP_017850821.1|DBUS
OG0006267	LOC117148103|XP_033171210.1|DMAU	LOC108606402|XP_033150429.1|DBUS
OG0006268	LOC117135989|XP_033152495.1|DMAU	LOC108595282|XP_017835984.1|DBUS
OG0006269	LOC117144546|XP_033165673.1|DMAU	LOC108604150|XP_017848953.1|DBUS
OG0006270	LOC117147927|XP_033170954.1|DMAU	LOC108604957|XP_017850015.1|DBUS
