Orthogroup	DMAU.longest_only	DSUZ.longest_only
OG0005402	LOC117144251|XP_033165224.1|DMAU	LOC108021607|XP_016945892.1|DSUZ
OG0005403	LOC117138030|XP_033155733.1|DMAU	LOC108005417|XP_016924178.1|DSUZ
OG0005404	LOC117138039|XP_033155745.1|DMAU	LOC108005421|XP_016924191.1|DSUZ
OG0005405	LOC117135966|XP_033152459.1|DMAU	LOC108010273|XP_016930623.1|DSUZ
OG0005406	LOC117136968|XP_033154028.1|DMAU	LOC108017724|XP_036670043.1|DSUZ
OG0005407	LOC117135430|XP_033151483.1|DMAU	LOC108008349|XP_016927667.1|DSUZ
OG0005408	LOC117139309|XP_033157447.1|DMAU	LOC108021225|XP_016945313.1|DSUZ
OG0005409	LOC117150220|XP_033172907.1|DMAU	LOC108019216|XP_016942500.1|DSUZ
OG0005410	LOC117151047|XP_033174158.1|DMAU	LOC108007657|XP_016926872.1|DSUZ
OG0005411	LOC117137129|XP_033154319.1|DMAU	LOC108009833|XP_016930012.1|DSUZ
OG0005412	LOC117135793|XP_033152177.1|DMAU	LOC108008419|XP_016927754.1|DSUZ
OG0005413	LOC117138283|XP_033156145.1|DMAU	LOC108017864|XP_016940510.1|DSUZ
OG0005414	LOC117148210|XP_033171390.1|DMAU	LOC108016650|XP_016938847.1|DSUZ
OG0005415	LOC117148947|XP_033172576.1|DMAU	LOC108005375|XP_016924122.1|DSUZ
OG0005416	LOC117137063|XP_033154167.1|DMAU	LOC108018175|XP_016941162.1|DSUZ
OG0005417	LOC117150961|XP_033174031.1|DMAU	LOC108008594|XP_016927965.1|DSUZ
OG0005418	LOC117143073|XP_033163434.1|DMAU	LOC108021037|XP_016945017.1|DSUZ
OG0005419	LOC117145878|XP_033167597.1|DMAU	LOC108021188|XP_016945265.1|DSUZ
OG0005420	LOC117150478|XP_033173268.1|DMAU	LOC108006905|XP_016925987.2|DSUZ
OG0005421	LOC117150549|XP_033173372.1|DMAU	LOC108021719|XP_016946045.1|DSUZ
OG0005422	LOC117148034|XP_033171098.1|DMAU	LOC108011225|XP_016931811.1|DSUZ
OG0005423	LOC117145137|XP_033166591.1|DMAU	LOC108018739|XP_016941807.1|DSUZ
OG0005424	LOC117138536|XP_033156565.1|DMAU	LOC108009616|XP_016929590.1|DSUZ
OG0005425	LOC117147371|XP_033170128.1|DMAU	LOC108006305|XP_016925281.1|DSUZ
OG0005426	LOC117136405|XP_033153192.1|DMAU	LOC108009152|XP_016928746.1|DSUZ
OG0005427	LOC117137504|XP_033154879.1|DMAU	LOC108009280|XP_016928993.1|DSUZ
OG0005428	LOC117150895|XP_033173923.1|DMAU	LOC108011883|XP_016932618.1|DSUZ
OG0005429	LOC117150243|XP_033172930.1|DMAU	LOC108021099|XP_036670652.1|DSUZ
OG0005430	LOC117150245|XP_033172932.1|DMAU	LOC108021100|XP_016945117.1|DSUZ
OG0005431	LOC117142467|XP_033162368.1|DMAU	LOC108021653|XP_016945954.1|DSUZ
OG0005432	LOC117146882|XP_033169371.1|DMAU	LOC108014216|XP_036678128.1|DSUZ
OG0005433	LOC117137838|XP_033155421.1|DMAU	LOC108008730|XP_016928119.1|DSUZ
OG0005434	LOC117135237|XP_033151266.1|DMAU	LOC108013745|XP_016935187.1|DSUZ
OG0005435	LOC117145106|XP_033166516.1|DMAU	LOC108006140|XP_016925084.2|DSUZ
OG0005436	LOC117138194|XP_033156038.1|DMAU	LOC108015861|XP_016937917.1|DSUZ
OG0005437	LOC117145051|XP_033166449.1|DMAU	LOC118878588|XP_036677518.1|DSUZ, LOC108020229|XP_036673823.1|DSUZ
OG0005438	LOC117135968|XP_033152468.1|DMAU	LOC108020191|XP_016943791.1|DSUZ
OG0005439	LOC117144378|XP_033165399.1|DMAU	LOC108018302|XP_016941325.1|DSUZ
OG0005440	LOC117150977|XP_033174050.1|DMAU	LOC108020313|XP_016943937.1|DSUZ
OG0005441	LOC117139939|XP_033158518.1|DMAU	LOC108011974|XP_016932725.2|DSUZ
OG0005442	LOC117150296|XP_033173009.1|DMAU	LOC108007680|XP_016926895.1|DSUZ
OG0005443	LOC117145486|XP_033167057.1|DMAU	LOC108021426|XP_016945627.1|DSUZ
OG0005444	LOC117150924|XP_033173977.1|DMAU	LOC108020940|XP_016944869.1|DSUZ
OG0005445	LOC117140505|XP_033159379.1|DMAU	LOC108009552|XP_016929499.1|DSUZ
OG0005446	LOC117150207|XP_033172893.1|DMAU	LOC108011946|XP_016932683.1|DSUZ
OG0005447	LOC117135209|XP_033151188.1|DMAU	LOC108004863|XP_016923437.1|DSUZ
OG0005448	LOC117138419|XP_033156408.1|DMAU	LOC108017981|XP_016940808.1|DSUZ
OG0005449	LOC117148460|XP_033171723.1|DMAU	LOC108019174|XP_016942426.1|DSUZ
OG0005450	LOC117144276|XP_033165270.1|DMAU	LOC108014766|XP_016936448.2|DSUZ
OG0005451	LOC117139667|XP_033158034.1|DMAU	LOC108021407|XP_016945603.1|DSUZ
OG0005452	LOC117135428|XP_033151479.1|DMAU	LOC108010161|XP_016930487.1|DSUZ
OG0005453	LOC117143389|XP_033163962.1|DMAU	LOC108011555|XP_036673000.1|DSUZ
OG0005454	LOC117135181|XP_033151138.1|DMAU	LOC108014301|XP_016935857.1|DSUZ
OG0005455	LOC117136337|XP_033153088.1|DMAU	LOC108008638|XP_016928006.1|DSUZ
OG0005456	LOC117142483|XP_033162402.1|DMAU	LOC108021284|XP_016945412.1|DSUZ
OG0005457	LOC117150205|XP_033172890.1|DMAU	LOC108013403|XP_016934749.1|DSUZ
OG0005458	LOC117144979|XP_033166340.1|DMAU	LOC108021359|XP_016945534.1|DSUZ
OG0005459	LOC117139079|XP_033157088.1|DMAU	LOC108021526|XP_016945776.1|DSUZ
OG0005460	LOC117140174|XP_033158845.1|DMAU	LOC108015412|XP_016937331.1|DSUZ
OG0005461	LOC117135229|XP_033151239.1|DMAU	LOC108021197|XP_016945275.1|DSUZ
OG0005462	LOC117135230|XP_033151240.1|DMAU	LOC108021198|XP_016945276.1|DSUZ
OG0005463	LOC117141814|XP_033161358.1|DMAU	LOC108013165|XP_016934351.1|DSUZ
OG0005464	LOC117150587|XP_033173433.1|DMAU	LOC108010125|XP_016930445.1|DSUZ
OG0005465	LOC117135218|XP_033151216.1|DMAU	LOC108013382|XP_016934713.1|DSUZ
OG0005466	LOC117148388|XP_033171645.1|DMAU	LOC108021418|XP_016945622.1|DSUZ
OG0005467	LOC117142680|XP_033162709.1|DMAU	LOC108005983|XP_016924913.1|DSUZ
OG0005468	LOC117151066|XP_033174198.1|DMAU	LOC108017951|XP_016940680.1|DSUZ
OG0005469	LOC117149350|XP_033172660.1|DMAU	LOC108005446|XP_016924228.2|DSUZ
OG0005470	LOC117150820|XP_033173773.1|DMAU	LOC108018043|XP_016940925.1|DSUZ
OG0005471	LOC117138658|XP_033156785.1|DMAU	LOC108018500|XP_036669167.1|DSUZ
OG0005472	LOC117139200|XP_033157307.1|DMAU	LOC108019527|XP_016942857.1|DSUZ
OG0005473	LOC117143828|XP_033164568.1|DMAU	LOC108021289|XP_016945421.1|DSUZ
OG0005474	LOC117144692|XP_033165910.1|DMAU	LOC108021135|XP_016945181.1|DSUZ
OG0005475	LOC117144682|XP_033165899.1|DMAU	LOC108021134|XP_016945180.1|DSUZ
OG0005476	LOC117138277|XP_033156136.1|DMAU	LOC108019817|XP_016943320.1|DSUZ
OG0005477	LOC117141794|XP_033161326.1|DMAU	LOC118877252|XP_036670852.1|DSUZ
OG0005478	LOC117142711|XP_033162765.1|DMAU	LOC108021338|XP_016945508.1|DSUZ
OG0005479	LOC117142702|XP_033162753.1|DMAU	LOC108021346|XP_016945517.1|DSUZ
OG0005480	LOC117142721|XP_033162778.1|DMAU	LOC108021347|XP_016945518.1|DSUZ
OG0005481	LOC117139168|XP_033157223.1|DMAU	LOC108021182|XP_016945252.1|DSUZ
OG0005482	LOC117149239|XP_033172650.1|DMAU	LOC108019388|XP_016942709.2|DSUZ
OG0005483	LOC117143578|XP_033164216.1|DMAU	LOC108011599|XP_016932257.1|DSUZ
OG0005484	LOC117150796|XP_033173745.1|DMAU	LOC108005063|XP_016923736.1|DSUZ
OG0005485	LOC117137453|XP_033154784.1|DMAU	LOC108019917|XP_036669961.1|DSUZ
OG0005486	LOC117137022|XP_033154110.1|DMAU	LOC108017770|XP_016940379.1|DSUZ
OG0005487	LOC117135311|XP_033151397.1|DMAU	LOC108021471|XP_016945699.1|DSUZ
OG0005488	LOC117135312|XP_033151398.1|DMAU	LOC108021707|XP_016946030.1|DSUZ
OG0005489	LOC117149103|XP_033172641.1|DMAU	LOC108021206|XP_016945291.1|DSUZ
OG0005490	LOC117135243|XP_033151279.1|DMAU	LOC108007569|XP_016926754.1|DSUZ
OG0005491	LOC117135199|XP_033151172.1|DMAU	LOC108016766|XP_036668586.1|DSUZ
OG0005492	LOC117138900|XP_033156866.1|DMAU	LOC108007817|XP_016927072.1|DSUZ
OG0005493	LOC117150811|XP_033173761.1|DMAU	LOC108008604|XP_016927976.1|DSUZ
OG0005494	LOC117135728|XP_033152062.1|DMAU	LOC108009199|XP_016928846.1|DSUZ
OG0005495	LOC117137814|XP_033155384.1|DMAU	LOC108008304|XP_016927610.1|DSUZ
OG0005496	LOC117143981|XP_033164810.1|DMAU	LOC108019435|XP_016942749.1|DSUZ, LOC108018495|XP_036674080.1|DSUZ
OG0005497	LOC117150213|XP_033172901.1|DMAU	LOC108004571|XP_016923001.1|DSUZ
OG0005498	LOC117150214|XP_033172902.1|DMAU	LOC108004580|XP_016923013.1|DSUZ
OG0005499	LOC117135286|XP_033151346.1|DMAU	LOC108019338|XP_016942650.1|DSUZ
OG0005500	LOC117135288|XP_033151348.1|DMAU	LOC108019364|XP_016942678.1|DSUZ
OG0005501	LOC117150721|XP_033173635.1|DMAU	LOC108021269|XP_016945388.1|DSUZ
OG0005502	LOC117150728|XP_033173648.1|DMAU	LOC108021270|XP_016945390.1|DSUZ
OG0005503	LOC117140938|XP_033160029.1|DMAU	LOC108018617|XP_036671614.1|DSUZ
OG0005504	LOC117135516|XP_033151702.1|DMAU	LOC108004602|XP_016923034.1|DSUZ
OG0005506	LOC117143016|XP_033163281.1|DMAU	LOC108018792|XP_016941869.1|DSUZ
OG0005507	LOC117142101|XP_033161881.1|DMAU	LOC108016756|XP_016938996.1|DSUZ
OG0005508	LOC117148862|XP_033172425.1|DMAU	LOC108021311|XP_016945455.1|DSUZ
OG0005509	LOC117137618|XP_033155039.1|DMAU	LOC108021576|XP_016945847.1|DSUZ
OG0005510	LOC117146259|XP_033168110.1|DMAU	LOC108018666|XP_016941728.1|DSUZ
OG0005511	LOC117148691|XP_033172125.1|DMAU	LOC108016813|XP_016939103.1|DSUZ
OG0005512	LOC117145141|XP_033166571.1|DMAU	LOC108012198|XP_036673084.1|DSUZ
OG0005513	LOC117147047|XP_033169686.1|DMAU	LOC108005227|XP_016923907.1|DSUZ
OG0005514	LOC117144081|XP_033164987.1|DMAU	LOC108018575|XP_016941620.2|DSUZ
OG0005515	LOC117135778|XP_033152139.1|DMAU	LOC108019596|XP_016942927.1|DSUZ
OG0005516	LOC117141951|XP_033161602.1|DMAU	LOC108007580|XP_016926765.1|DSUZ
OG0005517	LOC117139389|XP_033157548.1|DMAU	LOC108020616|XP_036676447.1|DSUZ
OG0005518	LOC117139747|XP_033158203.1|DMAU	LOC108021721|XP_016946046.1|DSUZ
OG0005519	LOC117136704|XP_033153614.1|DMAU	LOC108010068|XP_016930371.1|DSUZ
OG0005520	LOC117138669|XP_033156813.1|DMAU	LOC108021433|XP_016945639.1|DSUZ
OG0005521	LOC117136527|XP_033153367.1|DMAU	LOC108006674|XP_016925706.1|DSUZ
OG0005522	LOC117141288|XP_033160553.1|DMAU	LOC108015901|XP_036670458.1|DSUZ
OG0005523	LOC117138636|XP_033156782.1|DMAU	LOC108004894|XP_016923469.1|DSUZ
OG0005524	LOC117150313|XP_033173036.1|DMAU	LOC108020938|XP_016944861.1|DSUZ
OG0005525	LOC117150247|XP_033172939.1|DMAU	LOC108004672|XP_016923148.1|DSUZ
OG0005526	LOC117150772|XP_033173743.1|DMAU	LOC108005589|XP_016924382.1|DSUZ
OG0005527	LOC117146279|XP_033168165.1|DMAU	LOC108020351|XP_016944022.1|DSUZ
OG0005528	LOC117141198|XP_033160443.1|DMAU	LOC108021609|XP_016945893.1|DSUZ
OG0005529	LOC117138530|XP_033156562.1|DMAU	LOC108021039|XP_016945020.1|DSUZ
OG0005530	LOC117135585|XP_033151808.1|DMAU	LOC108021366|XP_016945544.1|DSUZ
OG0005531	LOC117141901|XP_033161494.1|DMAU	LOC108013144|XP_016934319.1|DSUZ
OG0005532	LOC117144809|XP_033166360.1|DMAU	LOC108015953|XP_016938027.1|DSUZ
OG0005533	LOC117136065|XP_033152609.1|DMAU	LOC108007267|XP_016926398.1|DSUZ
OG0005534	LOC117140151|XP_033158813.1|DMAU	LOC108012665|XP_016933581.1|DSUZ
OG0005535	LOC117150952|XP_033174016.1|DMAU	LOC108021102|XP_016945120.1|DSUZ
OG0005536	LOC117143939|XP_033164752.1|DMAU	LOC108021189|XP_016945266.1|DSUZ
OG0005537	LOC117150262|XP_033172960.1|DMAU	LOC108011940|XP_016932678.2|DSUZ, LOC108014272|XP_036676368.1|DSUZ
OG0005538	LOC117139627|XP_033157978.1|DMAU	LOC108021199|XP_036673963.1|DSUZ
OG0005539	LOC117148024|XP_033171088.1|DMAU	LOC108021658|XP_016945959.1|DSUZ
OG0005540	LOC117150198|XP_033172878.1|DMAU	LOC108021007|XP_016944968.1|DSUZ
OG0005541	LOC117141987|XP_033161696.1|DMAU	LOC108007863|XP_036676299.1|DSUZ, LOC108018960|XP_016942055.2|DSUZ
OG0005542	LOC117141964|XP_033161652.1|DMAU	LOC108007162|XP_016926269.1|DSUZ
OG0005543	LOC117147467|XP_033170252.1|DMAU	LOC108019677|XP_016943067.1|DSUZ
OG0005544	LOC117150458|XP_033173240.1|DMAU	LOC108021244|XP_016945342.1|DSUZ
OG0005545	LOC117150346|XP_033173086.1|DMAU	LOC108005962|XP_016924886.1|DSUZ
OG0005546	LOC117138408|XP_033156423.1|DMAU	LOC108021029|XP_016945006.1|DSUZ
OG0005547	LOC117150659|XP_033173537.1|DMAU	LOC108007981|XP_016927252.1|DSUZ
OG0005548	LOC117136913|XP_033153931.1|DMAU	LOC108020986|XP_016944933.1|DSUZ
OG0005549	LOC117144258|XP_033165238.1|DMAU	LOC108009943|XP_016930180.1|DSUZ
OG0005550	LOC117139488|XP_033157703.1|DMAU	LOC108015178|XP_016936964.1|DSUZ
OG0005551	LOC117137301|XP_033154569.1|DMAU	LOC108017796|XP_016940429.1|DSUZ
OG0005552	LOC117136790|XP_033153737.1|DMAU	LOC108018197|XP_016941202.1|DSUZ
OG0005553	LOC117135429|XP_033151524.1|DMAU	LOC108020212|XP_016943824.1|DSUZ
OG0005554	LOC117150793|XP_033173736.1|DMAU	LOC108015277|XP_016937138.1|DSUZ
OG0005555	LOC117150316|XP_033173039.1|DMAU	LOC108004978|XP_016923588.1|DSUZ
OG0005556	LOC117147505|XP_033170304.1|DMAU	LOC108021169|XP_016945243.1|DSUZ
OG0005557	LOC117135202|XP_033151177.1|DMAU	LOC108014653|XP_016936307.1|DSUZ
OG0005558	LOC117146853|XP_033169309.1|DMAU	LOC108015211|XP_036676843.1|DSUZ
OG0005559	LOC117143030|XP_033163312.1|DMAU	LOC108021023|XP_016944992.1|DSUZ
OG0005560	LOC117135200|XP_033151174.1|DMAU	LOC108014616|XP_016936271.1|DSUZ
OG0005561	LOC117147598|XP_033170439.1|DMAU	LOC108015015|XP_016936731.2|DSUZ
OG0005562	LOC117150278|XP_033172980.1|DMAU	LOC108021043|XP_016945027.1|DSUZ
OG0005563	LOC117146321|XP_033168272.1|DMAU	LOC108020418|XP_016944212.1|DSUZ
OG0005564	LOC117135125|XP_033151038.1|DMAU	LOC108016823|XP_016939130.1|DSUZ
OG0005565	LOC117146997|XP_033169570.1|DMAU	LOC108013860|XP_016935345.1|DSUZ
OG0005566	LOC117147006|XP_033169583.1|DMAU	LOC108013864|XP_016935358.1|DSUZ
OG0005567	LOC117142592|XP_033162556.1|DMAU	LOC108017295|XP_036673997.1|DSUZ
OG0005568	LOC117139002|XP_033156986.1|DMAU	LOC108020959|XP_016944893.1|DSUZ
OG0005569	LOC117148945|XP_033172577.1|DMAU	LOC108021551|XP_016945811.1|DSUZ
OG0005570	LOC117149356|XP_033172664.1|DMAU	LOC108021207|XP_036673663.1|DSUZ
OG0005571	LOC117135863|XP_033152283.1|DMAU	LOC108008265|XP_036669278.1|DSUZ
OG0005572	LOC117135488|XP_033151601.1|DMAU	LOC108009312|XP_016929056.1|DSUZ
OG0005573	LOC117142838|XP_033162962.1|DMAU	LOC108004982|XP_016923590.2|DSUZ
OG0005574	LOC117136652|XP_033153539.1|DMAU	LOC108017920|XP_016940580.1|DSUZ
OG0005575	LOC117142226|XP_033161968.1|DMAU	LOC108006779|XP_036674184.1|DSUZ, LOC108012030|XP_016932798.2|DSUZ
OG0005576	LOC117135848|XP_033152256.1|DMAU	LOC108009377|XP_016929170.1|DSUZ
OG0005577	LOC117139164|XP_033157214.1|DMAU	LOC108014255|XP_016935782.1|DSUZ
OG0005578	LOC117141536|XP_033160921.1|DMAU	LOC108014595|XP_036671449.1|DSUZ
OG0005579	LOC117141539|XP_033160929.1|DMAU	LOC108014593|XP_016936245.1|DSUZ
OG0005580	LOC117140916|XP_033159992.1|DMAU	LOC108012381|XP_016933226.1|DSUZ
OG0005581	LOC117146690|XP_033168954.1|DMAU	LOC108021783|XP_036677241.1|DSUZ
OG0005582	LOC117139512|XP_033157760.1|DMAU	LOC108017624|XP_016940211.2|DSUZ
OG0005583	LOC117140841|XP_033159856.1|DMAU	LOC108012358|XP_016933198.1|DSUZ
OG0005584	LOC117148260|XP_033171462.1|DMAU	LOC108018319|XP_016941349.1|DSUZ
OG0005585	LOC117146093|XP_033167956.1|DMAU	LOC108017142|XP_016939613.2|DSUZ
OG0005586	LOC117145236|XP_033166703.1|DMAU	LOC108016243|XP_016938357.1|DSUZ
OG0005587	LOC117148520|XP_033171862.1|DMAU	LOC108021553|XP_016945810.1|DSUZ
OG0005588	LOC117140299|XP_033159034.1|DMAU	LOC108014681|XP_036672416.1|DSUZ
OG0005589	LOC117143392|XP_033163969.1|DMAU	LOC108011551|XP_016932206.2|DSUZ
OG0005590	LOC117138094|XP_033155835.1|DMAU	LOC108017807|XP_016940443.1|DSUZ
OG0005591	LOC117146367|XP_033168410.1|DMAU	LOC108013742|XP_016935183.1|DSUZ
OG0005592	LOC117143921|XP_033164726.1|DMAU	LOC118877785|XP_036673748.1|DSUZ
OG0005593	LOC117139449|XP_033157648.1|DMAU	LOC108013282|XP_016934544.1|DSUZ
OG0005594	LOC117139485|XP_033157697.1|DMAU	LOC108005870|XP_016924736.2|DSUZ
OG0005595	LOC117139484|XP_033157696.1|DMAU	LOC108005749|XP_036670775.1|DSUZ
OG0005596	LOC117141830|XP_033161376.1|DMAU	LOC108012384|XP_016933229.1|DSUZ
OG0005597	LOC117142863|XP_033163011.1|DMAU	LOC108006080|XP_036673036.1|DSUZ
OG0005598	LOC117143353|XP_033163917.1|DMAU	LOC108015493|XP_016937428.2|DSUZ
OG0005599	LOC117135487|XP_033151599.1|DMAU	LOC108009310|XP_016929053.1|DSUZ
OG0005600	LOC117144727|XP_033165961.1|DMAU	LOC118877646|XP_036673112.1|DSUZ
OG0005601	LOC117147340|XP_033170089.1|DMAU	LOC108013733|XP_016935171.1|DSUZ
OG0005602	LOC117145111|XP_033166522.1|DMAU	LOC108014063|XP_016935571.1|DSUZ
OG0005603	LOC117137545|XP_033154932.1|DMAU	LOC108017944|XP_016940662.1|DSUZ
OG0005604	LOC117135884|XP_033152322.1|DMAU	LOC108009397|XP_016929206.1|DSUZ
OG0005605	LOC117138213|XP_033156041.1|DMAU	LOC108009209|XP_016928857.1|DSUZ
OG0005606	LOC117138318|XP_033156235.1|DMAU	LOC108021262|XP_016945375.1|DSUZ
OG0005607	LOC117145340|XP_033166845.1|DMAU	LOC108010639|XP_016931022.1|DSUZ
OG0005608	LOC117145333|XP_033166833.1|DMAU	LOC108010629|XP_016931009.2|DSUZ
OG0005609	LOC117141278|XP_033160538.1|DMAU	LOC108007086|XP_036671218.1|DSUZ
OG0005610	LOC117139175|XP_033157229.1|DMAU	LOC108013092|XP_016934220.1|DSUZ
OG0005611	LOC117139797|XP_033158303.1|DMAU	LOC108007072|XP_036670447.1|DSUZ
OG0005612	LOC117142248|XP_033161992.1|DMAU	LOC108007349|XP_036673745.1|DSUZ
OG0005613	LOC117145018|XP_033166404.1|DMAU	LOC108004952|XP_016923544.2|DSUZ
OG0005614	LOC117143112|XP_033163485.1|DMAU	LOC108011230|XP_036675161.1|DSUZ
OG0005615	LOC117146077|XP_033167914.1|DMAU	LOC108010826|XP_016931277.2|DSUZ
OG0005616	LOC117144558|XP_033165694.1|DMAU	LOC108011532|XP_036674001.1|DSUZ
OG0005617	LOC117143135|XP_033163518.1|DMAU	LOC108016048|XP_016938131.2|DSUZ
OG0005618	LOC117135769|XP_033152126.1|DMAU	LOC108008476|XP_016927820.1|DSUZ
OG0005619	LOC117143096|XP_033163466.1|DMAU	LOC108014692|XP_016936356.1|DSUZ
OG0005620	LOC117146671|XP_033168910.1|DMAU	LOC108012169|XP_036677233.1|DSUZ
OG0005621	LOC117147024|XP_033169609.1|DMAU	LOC108014996|XP_016936709.1|DSUZ
OG0005622	LOC117148509|XP_033171805.1|DMAU	LOC108015256|XP_016937098.1|DSUZ
OG0005623	LOC117146417|XP_033168507.1|DMAU	LOC108016896|XP_016939294.1|DSUZ
OG0005624	LOC117142858|XP_033162996.1|DMAU	LOC108017126|XP_036674872.1|DSUZ
OG0005625	LOC117142529|XP_033162466.1|DMAU	LOC108014551|XP_036673195.1|DSUZ
OG0005626	LOC117148224|XP_033171405.1|DMAU	LOC108021837|XP_016946132.1|DSUZ
OG0005627	LOC117145656|XP_033167277.1|DMAU	LOC108019490|XP_016942807.2|DSUZ
OG0005628	LOC117143455|XP_033164056.1|DMAU	LOC108006414|XP_016925427.2|DSUZ
OG0005629	LOC117135711|XP_033152021.1|DMAU	LOC108009546|XP_016929477.1|DSUZ
OG0005630	LOC117136210|XP_033152856.1|DMAU	LOC108009600|XP_036669613.1|DSUZ
OG0005631	LOC117148028|XP_033171090.1|DMAU	LOC108021810|XP_016946102.1|DSUZ
OG0005632	LOC117148314|XP_033171534.1|DMAU	LOC108005137|XP_016923799.2|DSUZ
OG0005633	LOC117142341|XP_033162149.1|DMAU	LOC108018626|XP_016941680.1|DSUZ, LOC118877734|XP_036673619.1|DSUZ
OG0005634	LOC117145647|XP_033167267.1|DMAU	LOC108017336|XP_036672942.1|DSUZ
OG0005635	LOC117146678|XP_033168937.1|DMAU	LOC108021047|XP_016945040.1|DSUZ
OG0005636	LOC117144248|XP_033165217.1|DMAU	LOC108016009|XP_036674940.1|DSUZ
OG0005637	LOC117145581|XP_033167178.1|DMAU	LOC108007951|XP_016927210.2|DSUZ
OG0005638	LOC117136769|XP_033153704.1|DMAU	LOC108008147|XP_036669305.1|DSUZ
OG0005639	LOC117136200|XP_033152838.1|DMAU	LOC108009675|XP_016929697.1|DSUZ
OG0005640	LOC117143018|XP_033163287.1|DMAU	LOC108014732|XP_016936395.2|DSUZ
OG0005641	LOC117148447|XP_033171711.1|DMAU	LOC108015369|XP_016937275.1|DSUZ
OG0005642	LOC117142602|XP_033162572.1|DMAU	LOC108014429|XP_016936033.1|DSUZ
OG0005643	LOC117139503|XP_033157725.1|DMAU	LOC108020059|XP_016943647.1|DSUZ
OG0005644	LOC117139481|XP_033157692.1|DMAU	LOC108013560|XP_016934965.1|DSUZ
OG0005645	LOC117148878|XP_033172445.1|DMAU	LOC108019176|XP_016942429.1|DSUZ
OG0005646	LOC117147408|XP_033170173.1|DMAU	LOC108004699|XP_016923198.1|DSUZ
OG0005647	LOC117148274|XP_033171482.1|DMAU	LOC108018320|XP_016941351.1|DSUZ
OG0005648	LOC117141947|XP_033161595.1|DMAU	LOC108013932|XP_016935429.2|DSUZ
OG0005649	LOC117142940|XP_033163145.1|DMAU	LOC108005928|XP_016924827.2|DSUZ
OG0005650	LOC117144202|XP_033165141.1|DMAU	LOC108018803|XP_016941879.2|DSUZ
OG0005651	LOC117146593|XP_033168806.1|DMAU	LOC108015354|XP_016937254.1|DSUZ
OG0005652	LOC117144897|XP_033166213.1|DMAU	LOC108020144|XP_036673592.1|DSUZ
OG0005653	LOC117150438|XP_033173214.1|DMAU	LOC108020948|XP_016944876.1|DSUZ
OG0005654	LOC117142649|XP_033162645.1|DMAU	LOC118878007|XP_036674924.1|DSUZ, LOC108014152|XP_036674971.1|DSUZ
OG0005655	LOC117142708|XP_033162758.1|DMAU	LOC108004921|XP_016923505.2|DSUZ
OG0005656	LOC117142886|XP_033163050.1|DMAU	LOC108006434|XP_036673259.1|DSUZ
OG0005657	LOC117142420|XP_033162268.1|DMAU	LOC108017449|XP_036674287.1|DSUZ
OG0005658	LOC117143904|XP_033164702.1|DMAU	LOC108014205|XP_016935735.2|DSUZ
OG0005659	LOC117143260|XP_033163722.1|DMAU	LOC108012123|XP_036674338.1|DSUZ
OG0005660	LOC117140289|XP_033159017.1|DMAU	LOC108005633|XP_016924433.2|DSUZ
OG0005661	LOC117144436|XP_033165474.1|DMAU	LOC108017473|XP_036674278.1|DSUZ
OG0005662	LOC117143006|XP_033163262.1|DMAU	LOC108011681|XP_016932371.2|DSUZ
OG0005663	LOC117146776|XP_033169188.1|DMAU	LOC108021829|XP_016946123.1|DSUZ
OG0005664	LOC117144629|XP_033165815.1|DMAU	LOC108014433|XP_036673314.1|DSUZ
OG0005665	LOC117142910|XP_033163085.1|DMAU	LOC108014046|XP_036675274.1|DSUZ
OG0005666	LOC117146714|XP_033169026.1|DMAU	LOC108015265|XP_016937110.1|DSUZ
OG0005667	LOC117146851|XP_033169303.1|DMAU	LOC108018867|XP_016941944.2|DSUZ
OG0005668	LOC117141791|XP_033161322.1|DMAU	LOC108020136|XP_036670848.1|DSUZ
OG0005669	LOC117150682|XP_033173580.1|DMAU	LOC108019063|XP_016942190.1|DSUZ
OG0005670	LOC117144321|XP_033165324.1|DMAU	LOC108004984|XP_036674404.1|DSUZ
OG0005671	LOC117145086|XP_033166493.1|DMAU	LOC108013891|XP_016935386.2|DSUZ
OG0005672	LOC117142891|XP_033163063.1|DMAU	LOC108021000|XP_016944956.1|DSUZ
OG0005673	LOC117139447|XP_033157645.1|DMAU	LOC108012873|XP_016933851.1|DSUZ
OG0005674	LOC117139441|XP_033157633.1|DMAU	LOC108013128|XP_036672101.1|DSUZ
OG0005675	LOC117145230|XP_033166696.1|DMAU	LOC108014552|XP_016936185.1|DSUZ
OG0005676	LOC117139698|XP_033158102.1|DMAU	LOC108014463|XP_016936074.2|DSUZ
OG0005677	LOC117135665|XP_033151948.1|DMAU	LOC108018228|XP_016941236.1|DSUZ
OG0005678	LOC117143070|XP_033163421.1|DMAU	LOC108011542|XP_036673005.1|DSUZ
OG0005679	LOC117143618|XP_033164267.1|DMAU	LOC108004915|XP_036674035.1|DSUZ
OG0005680	LOC117141789|XP_033161321.1|DMAU	LOC108020977|XP_016944917.1|DSUZ
OG0005681	LOC117146101|XP_033167973.1|DMAU	LOC108004907|XP_016923482.2|DSUZ
OG0005682	LOC117146099|XP_033167970.1|DMAU	LOC108004900|XP_016923473.2|DSUZ
OG0005683	LOC117148264|XP_033171464.1|DMAU	LOC108005135|XP_036677004.1|DSUZ
OG0005684	LOC117140910|XP_033159975.1|DMAU	LOC108012393|XP_016933240.1|DSUZ
