Orthogroup	DMAU.longest_only	DYAK.longest_only
OG0004728	LOC117144029|XP_033164880.1|DMAU	LOC6536834|XP_002097404.1|DYAK
OG0004729	LOC117146759|XP_033169146.1|DMAU	LOC6524659|XP_002100516.1|DYAK
OG0004730	LOC117138867|XP_033156864.1|DMAU	LOC6527045|XP_002088138.1|DYAK
OG0004731	LOC117143299|XP_033163795.1|DMAU	LOC6535630|XP_002096258.1|DYAK
OG0004732	LOC117144580|XP_033165746.1|DMAU	LOC6536485|XP_015047753.1|DYAK
OG0004733	LOC117143306|XP_033163806.1|DMAU	LOC6537441|XP_002097997.1|DYAK
OG0004734	LOC117144264|XP_033165255.1|DMAU	LOC6537668|XP_039232836.1|DYAK
OG0004735	LOC117142622|XP_033162599.1|DMAU	LOC6539059|XP_039232577.1|DYAK
OG0004736	LOC117144530|XP_033165645.1|DMAU	LOC6538132|XP_039232276.1|DYAK
OG0004737	LOC117145511|XP_033167091.1|DMAU	LOC6535278|XP_002095934.1|DYAK
OG0004738	LOC117144079|XP_033164984.1|DMAU	LOC6535279|XP_039232550.1|DYAK
OG0004739	LOC117145075|XP_033166483.1|DMAU	LOC6537929|XP_002098469.1|DYAK
OG0004740	LOC117145450|XP_033167009.1|DMAU	LOC6538652|XP_002099172.1|DYAK
OG0004741	LOC117145981|XP_033167779.1|DMAU	LOC6535608|XP_002096236.1|DYAK
OG0004742	LOC117146327|XP_033168296.1|DMAU	LOC6523744|XP_015046895.1|DYAK
OG0004743	LOC117143103|XP_033163475.1|DMAU	LOC6535637|XP_002096265.1|DYAK
OG0004744	LOC117141563|XP_033160965.1|DMAU	LOC6529022|XP_002090054.1|DYAK
OG0004745	LOC117142800|XP_033162898.1|DMAU	LOC6535358|XP_002096009.1|DYAK
OG0004746	LOC117145933|XP_033167699.1|DMAU	LOC6537379|XP_002097935.1|DYAK
OG0004747	LOC117145935|XP_033167702.1|DMAU	LOC6537380|XP_015048306.1|DYAK
OG0004748	LOC117145931|XP_033167695.1|DMAU	LOC6537377|XP_002097933.1|DYAK
OG0004749	LOC117145876|XP_033167591.1|DMAU	LOC6535824|XP_002096445.1|DYAK
OG0004750	LOC117144087|XP_033164992.1|DMAU	LOC6537687|XP_002098232.1|DYAK
OG0004751	LOC117143456|XP_033164058.1|DMAU	LOC6537190|XP_002097748.1|DYAK
OG0004752	LOC117143891|XP_033164684.1|DMAU	LOC6538329|XP_002098856.1|DYAK
OG0004753	LOC117142315|XP_033162112.1|DMAU	LOC6538637|XP_002099157.1|DYAK
OG0004754	LOC117144650|XP_033165840.1|DMAU	LOC6538202|XP_002098730.1|DYAK
OG0004755	LOC117142645|XP_033162642.1|DMAU	LOC6535811|XP_002096433.1|DYAK
OG0004756	LOC117142642|XP_033162639.1|DMAU	LOC6535810|XP_002096432.1|DYAK
OG0004757	LOC117145425|XP_033166962.1|DMAU	LOC6536896|XP_015047990.1|DYAK
OG0004758	LOC117142232|XP_033161974.1|DMAU	LOC6535500|XP_015047186.2|DYAK
OG0004759	LOC117142864|XP_033163017.1|DMAU	LOC6536178|XP_002096769.1|DYAK
OG0004760	LOC117143340|XP_033163894.1|DMAU	LOC6537325|XP_039231079.1|DYAK
OG0004761	LOC117144224|XP_033165174.1|DMAU	LOC6536662|XP_002097234.1|DYAK
OG0004762	LOC117135332|XP_033151424.1|DMAU	LOC6527070|XP_002088163.1|DYAK
OG0004763	LOC117143355|XP_033163919.1|DMAU	LOC6535557|XP_002096186.3|DYAK
OG0004764	LOC117144619|XP_033165805.1|DMAU	LOC6537352|XP_002097909.1|DYAK
OG0004765	LOC117145454|XP_033167014.1|DMAU	LOC6538667|XP_039231344.1|DYAK
OG0004766	LOC117142281|XP_033162054.1|DMAU	LOC6538683|XP_002099202.2|DYAK
OG0004767	LOC117143044|XP_033163378.1|DMAU	LOC6535295|XP_002095951.1|DYAK
OG0004768	LOC117143043|XP_033163377.1|DMAU	LOC6535297|XP_002095953.2|DYAK
OG0004769	LOC117135701|XP_033152006.1|DMAU	LOC6529264|XP_002090269.1|DYAK
OG0004770	LOC117144005|XP_033164851.1|DMAU	LOC6540275|XP_002087112.1|DYAK
OG0004771	LOC117142545|XP_033162486.1|DMAU	LOC6537964|XP_002098501.1|DYAK
OG0004772	LOC117144119|XP_033165030.1|DMAU	LOC6536210|XP_002096801.1|DYAK
OG0004773	LOC117144052|XP_033164914.1|DMAU	LOC6535841|XP_002096462.1|DYAK
OG0004774	LOC117144053|XP_033164916.1|DMAU	LOC6535844|XP_039232604.1|DYAK
OG0004775	LOC117142336|XP_033162142.1|DMAU	LOC6535625|XP_002096253.1|DYAK
OG0004776	LOC117138681|XP_033156827.1|DMAU	LOC6528358|XP_002089407.1|DYAK
OG0004777	LOC117141386|XP_033160692.1|DMAU	LOC6535224|XP_002095883.1|DYAK
OG0004778	LOC117140321|XP_033159064.1|DMAU	LOC6527560|XP_002088650.1|DYAK
OG0004779	LOC117142588|XP_033162551.1|DMAU	LOC6537935|XP_015048573.1|DYAK
OG0004780	LOC117135325|XP_033151414.1|DMAU	LOC6526680|XP_002087786.1|DYAK
OG0004781	LOC117145306|XP_033166790.1|DMAU	LOC6536841|XP_015047965.1|DYAK
OG0004782	LOC117146118|XP_033168002.1|DMAU	LOC6538798|XP_002099311.3|DYAK
OG0004783	LOC117146798|XP_033169229.1|DMAU	LOC6524704|XP_002100548.1|DYAK
OG0004784	LOC117144136|XP_033165053.1|DMAU	LOC6537598|XP_002098144.1|DYAK
OG0004785	LOC117145219|XP_033166681.1|DMAU	LOC6537580|XP_002098126.1|DYAK
OG0004786	LOC117144819|XP_033166092.1|DMAU	LOC6537578|XP_002098124.1|DYAK
OG0004787	LOC117144207|XP_033165147.1|DMAU	LOC6537576|XP_002098122.1|DYAK
OG0004788	LOC117145032|XP_033166426.1|DMAU	LOC6537575|XP_015048423.1|DYAK
OG0004789	LOC117145033|XP_033166428.1|DMAU	LOC6537574|XP_002098120.1|DYAK
OG0004790	LOC117143317|XP_033163852.1|DMAU	LOC6538391|XP_002098915.3|DYAK
OG0004791	LOC117143153|XP_033163543.1|DMAU	LOC6539008|XP_002099510.1|DYAK
OG0004792	LOC117146110|XP_033167986.1|DMAU	LOC6535644|XP_002096272.1|DYAK
OG0004793	LOC117145746|XP_033167399.1|DMAU	LOC6537998|XP_002098533.2|DYAK
OG0004794	LOC117142743|XP_033162805.1|DMAU	LOC6536990|XP_002097559.1|DYAK
OG0004795	LOC117142433|XP_033162285.1|DMAU	LOC6536931|XP_002097500.1|DYAK
OG0004796	LOC117143287|XP_033163759.1|DMAU	LOC6536866|XP_002097435.1|DYAK
OG0004797	LOC117143908|XP_033164708.1|DMAU	LOC6537643|XP_039231847.1|DYAK
OG0004798	LOC117145734|XP_033167385.1|DMAU	LOC6538087|XP_002098621.1|DYAK
OG0004799	LOC117143562|XP_033164197.1|DMAU	LOC6536158|XP_002096758.1|DYAK
OG0004800	LOC117145035|XP_033166431.1|DMAU	LOC6537362|XP_002097919.1|DYAK
OG0004801	LOC117145901|XP_033167643.1|DMAU	LOC6538563|XP_002099085.1|DYAK
OG0004802	LOC117144677|XP_033165891.1|DMAU	LOC6535834|XP_002096455.1|DYAK
OG0004803	LOC117144574|XP_033165718.1|DMAU	LOC6538158|XP_002098692.2|DYAK
OG0004804	LOC117143045|XP_033163379.1|DMAU	LOC6535298|XP_039232793.1|DYAK
OG0004805	LOC117143085|XP_033163451.1|DMAU	LOC6536363|XP_002096945.1|DYAK
OG0004806	LOC117146773|XP_033169185.1|DMAU	LOC6524591|XP_002100448.1|DYAK
OG0004807	LOC117145994|XP_033167799.1|DMAU	LOC6538597|XP_002099119.2|DYAK
OG0004808	LOC117143221|XP_033163660.1|DMAU	LOC6536465|XP_002097046.1|DYAK
OG0004809	LOC117143580|XP_033164219.1|DMAU	LOC6535852|XP_002096471.2|DYAK
OG0004810	LOC117145273|XP_033166751.1|DMAU	LOC6535846|XP_002096467.2|DYAK
OG0004811	LOC117139206|XP_033157268.1|DMAU	LOC6539739|XP_015045005.1|DYAK
OG0004812	LOC117145766|XP_033167432.1|DMAU	LOC6536360|XP_039232487.1|DYAK
OG0004813	LOC117143898|XP_033164694.1|DMAU	LOC6537956|XP_002098493.1|DYAK
OG0004814	LOC117142696|XP_033162744.1|DMAU	LOC6536444|XP_002097025.1|DYAK
OG0004815	LOC117148544|XP_033171868.1|DMAU	LOC6524005|XP_002099877.2|DYAK
OG0004816	LOC117146565|XP_033168755.1|DMAU	LOC6525277|XP_002101113.1|DYAK
OG0004817	LOC117146564|XP_033168754.1|DMAU	LOC6525279|XP_002101115.2|DYAK
OG0004818	LOC117143879|XP_033164656.1|DMAU	LOC6536207|XP_002096798.1|DYAK
OG0004819	LOC117142266|XP_033162023.1|DMAU	LOC6537839|XP_002098380.1|DYAK
OG0004820	LOC117143975|XP_033164803.1|DMAU	LOC6536468|XP_002097049.1|DYAK
OG0004821	LOC117142539|XP_033162478.1|DMAU	LOC6537967|XP_002098504.2|DYAK
OG0004822	LOC117145971|XP_033167765.1|DMAU	LOC6537316|XP_002097873.1|DYAK
OG0004823	LOC117142746|XP_033162808.1|DMAU	LOC6536993|XP_002097562.2|DYAK
OG0004824	LOC117142747|XP_033162816.1|DMAU	LOC6536994|XP_002097563.1|DYAK
OG0004825	LOC117146330|XP_033168313.1|DMAU	LOC6523742|XP_002099617.1|DYAK
OG0004826	LOC117143857|XP_033164612.1|DMAU	LOC6537547|XP_002098093.1|DYAK
OG0004827	LOC117143452|XP_033164052.1|DMAU	LOC6535276|XP_002095932.1|DYAK
OG0004828	LOC117142589|XP_033162552.1|DMAU	LOC6537937|XP_002098477.1|DYAK
OG0004829	LOC117143918|XP_033164724.1|DMAU	LOC6538772|XP_002099286.1|DYAK
OG0004830	LOC117142876|XP_033163038.1|DMAU	LOC6536805|XP_002097375.3|DYAK
OG0004831	LOC117139507|XP_033157754.1|DMAU	LOC6533157|XP_002093883.1|DYAK
OG0004832	LOC117146009|XP_033167820.1|DMAU	LOC6536848|XP_002097417.1|DYAK
OG0004833	LOC117144158|XP_033165081.1|DMAU	LOC6537480|XP_002098036.1|DYAK
OG0004834	LOC117143558|XP_033164191.1|DMAU	LOC6537927|XP_002098467.1|DYAK
OG0004835	LOC117145320|XP_033166805.1|DMAU	LOC6537924|XP_002098464.1|DYAK
OG0004836	LOC117145674|XP_033167298.1|DMAU	LOC6537864|XP_002098405.1|DYAK
OG0004837	LOC117141452|XP_033160796.1|DMAU	LOC6534750|XP_002095425.2|DYAK
OG0004838	LOC117143866|XP_033164623.1|DMAU	LOC6536550|XP_015047827.1|DYAK
OG0004839	LOC117143671|XP_033164343.1|DMAU	LOC6536548|XP_015047826.1|DYAK
OG0004840	LOC117145043|XP_033166443.1|DMAU	LOC6538736|XP_002099251.1|DYAK
OG0004841	LOC117143641|XP_033164314.1|DMAU	LOC6528282|XP_002089335.1|DYAK
OG0004842	LOC117145384|XP_033166909.1|DMAU	LOC6538056|XP_002098591.1|DYAK
OG0004843	LOC117146072|XP_033167906.1|DMAU	LOC6535567|XP_002096196.1|DYAK
OG0004844	LOC117150239|XP_033172924.1|DMAU	LOC6527439|XP_002088531.2|DYAK
OG0004845	LOC117142791|XP_033162881.1|DMAU	LOC6535376|XP_002096026.1|DYAK
OG0004846	LOC117150340|XP_033173079.1|DMAU	LOC6526725|XP_002087828.1|DYAK
OG0004847	LOC117150336|XP_033173075.1|DMAU	LOC6526724|XP_002087827.1|DYAK
OG0004848	LOC117143894|XP_033164689.1|DMAU	LOC6536675|XP_002097248.1|DYAK
OG0004849	LOC117150300|XP_033173014.1|DMAU	LOC6527658|XP_002088744.1|DYAK
OG0004850	LOC117144511|XP_033165593.1|DMAU	LOC6536119|XP_039231245.1|DYAK
OG0004851	LOC117145372|XP_033166887.1|DMAU	LOC6536120|XP_002096728.1|DYAK
OG0004852	LOC117143349|XP_033163911.1|DMAU	LOC6536137|XP_015047583.1|DYAK
OG0004853	LOC117137962|XP_033155624.1|DMAU	LOC6530651|XP_002091549.3|DYAK
OG0004854	LOC117139802|XP_033158314.1|DMAU	LOC6533850|XP_039230761.1|DYAK
OG0004855	LOC117141257|XP_033160517.1|DMAU	LOC26536306|XP_015050225.1|DYAK
OG0004856	LOC117140543|XP_033159425.1|DMAU	LOC6533364|XP_039229630.1|DYAK
OG0004857	LOC117141055|XP_033160232.1|DMAU	LOC6532473|XP_002093220.2|DYAK
OG0004858	LOC117140263|XP_033158975.1|DMAU	LOC6533371|XP_039229626.1|DYAK
OG0004859	LOC117139619|XP_033157963.1|DMAU	LOC6533373|XP_002094098.1|DYAK
OG0004860	LOC117140975|XP_033160114.1|DMAU	LOC6533496|XP_002094207.1|DYAK
OG0004861	LOC117138971|XP_033156912.1|DMAU	LOC6533533|XP_015050112.1|DYAK
OG0004862	LOC117140900|XP_033159962.1|DMAU	LOC6533542|XP_039229889.1|DYAK
OG0004863	LOC117140924|XP_033160007.1|DMAU	LOC6533100|XP_002093826.2|DYAK
OG0004864	LOC117139413|XP_033157581.1|DMAU	LOC6532955|XP_002093690.1|DYAK
OG0004865	LOC117142953|XP_033163169.1|DMAU	LOC6538213|XP_002098740.1|DYAK
OG0004866	LOC117139766|XP_033158254.1|DMAU	LOC6533288|XP_002094014.1|DYAK
OG0004867	LOC117137865|XP_033155473.1|DMAU	LOC6530224|XP_039229146.1|DYAK
OG0004868	LOC117136468|XP_033153291.1|DMAU	LOC6529086|XP_002090099.1|DYAK
OG0004869	LOC117136171|XP_033152804.1|DMAU	LOC6528305|XP_002089358.1|DYAK
OG0004870	LOC117136174|XP_033152807.1|DMAU	LOC6528310|XP_015054435.1|DYAK
OG0004871	LOC117136830|XP_033153800.1|DMAU	LOC6532069|XP_002092846.1|DYAK
OG0004872	LOC117137813|XP_033155383.1|DMAU	LOC6532150|XP_002092926.1|DYAK
OG0004873	LOC117138054|XP_033155769.1|DMAU	LOC6527690|XP_002088774.1|DYAK
OG0004874	LOC117144798|XP_033166065.1|DMAU	LOC6538452|XP_002098976.1|DYAK
OG0004875	LOC117148615|XP_033171993.1|DMAU	LOC6525853|XP_039233355.1|DYAK
OG0004876	LOC117146350|XP_033168392.1|DMAU	LOC6523841|XP_002099714.1|DYAK
OG0004877	LOC117139117|XP_033157151.1|DMAU	LOC6533779|XP_002094482.1|DYAK
OG0004878	LOC117138207|XP_033156032.1|DMAU	LOC6528465|XP_002089511.1|DYAK
OG0004879	LOC117137750|XP_033155247.1|DMAU	LOC6531987|XP_015051655.1|DYAK
OG0004880	LOC117141980|XP_033161680.1|DMAU	LOC6534642|XP_002095317.1|DYAK
OG0004881	LOC117139795|XP_033158301.1|DMAU	LOC6533208|XP_002093934.1|DYAK
OG0004882	LOC117140661|XP_033159596.1|DMAU	LOC6533284|XP_015049887.1|DYAK
OG0004883	LOC117141302|XP_033160573.1|DMAU	LOC6533441|XP_002094152.2|DYAK
OG0004884	LOC117137848|XP_033155441.1|DMAU	LOC6531559|XP_039229252.1|DYAK
OG0004885	LOC117137766|XP_033155277.1|DMAU	LOC6530056|XP_002091002.1|DYAK
OG0004886	LOC117137736|XP_033155208.1|DMAU	LOC6531493|XP_002092292.1|DYAK
OG0004887	LOC117138469|XP_033156489.1|DMAU	LOC6531115|XP_002091949.1|DYAK
OG0004888	LOC117138629|XP_033156734.1|DMAU	LOC6531015|XP_039229065.1|DYAK
OG0004889	LOC117137373|XP_033154666.1|DMAU	LOC6528838|XP_015054077.1|DYAK
OG0004890	LOC117135664|XP_033151946.1|DMAU	LOC6531553|XP_002092351.1|DYAK
OG0004891	LOC117148161|XP_033171287.1|DMAU	LOC6524545|XP_002100402.1|DYAK
OG0004892	LOC117137534|XP_033154912.1|DMAU	LOC6531069|XP_039227996.1|DYAK
OG0004893	LOC117135972|XP_033152471.1|DMAU	LOC6531276|XP_002092085.1|DYAK
OG0004894	LOC117137242|XP_033154495.1|DMAU	LOC6530030|XP_002090976.2|DYAK
OG0004895	LOC117136483|XP_033153313.1|DMAU	LOC6531843|XP_002092630.1|DYAK
OG0004896	LOC117137023|XP_033154111.1|DMAU	LOC6531030|XP_015052796.1|DYAK
OG0004897	LOC117137250|XP_033154501.1|DMAU	LOC6531028|XP_039228973.1|DYAK
OG0004898	LOC117138450|XP_033156455.1|DMAU	LOC6528869|XP_015054087.1|DYAK
OG0004899	LOC117138127|XP_033155882.1|DMAU	LOC6529326|XP_002090331.3|DYAK
OG0004900	LOC117136324|XP_033153069.1|DMAU	LOC6528863|XP_002089895.1|DYAK
OG0004901	LOC117137227|XP_033154475.1|DMAU	LOC6528864|XP_002089896.1|DYAK
OG0004902	LOC117139773|XP_033158269.1|DMAU	LOC6532460|XP_002093207.1|DYAK
OG0004903	LOC117135865|XP_033152285.1|DMAU	LOC6531590|XP_002092388.1|DYAK
OG0004904	LOC117142973|XP_033163214.1|DMAU	LOC6538794|XP_002099307.1|DYAK
OG0004905	LOC117138480|XP_033156500.1|DMAU	LOC6528482|XP_039226283.1|DYAK
OG0004906	LOC117139569|XP_033157861.1|DMAU	LOC6532574|XP_002093318.1|DYAK
OG0004907	LOC117141099|XP_033160306.1|DMAU	LOC6533286|XP_002094012.1|DYAK
OG0004908	LOC117139592|XP_033157898.1|DMAU	LOC6534718|XP_002095393.1|DYAK
OG0004909	LOC117139809|XP_033158327.1|DMAU	LOC6534728|XP_039230000.1|DYAK
OG0004910	LOC117139807|XP_033158325.1|DMAU	LOC6534732|XP_002095407.2|DYAK
OG0004911	LOC117139798|XP_033158309.1|DMAU	LOC6532820|XP_002093557.1|DYAK
OG0004912	LOC117139575|XP_033157872.1|DMAU	LOC6532575|XP_002093319.1|DYAK
OG0004913	LOC117137631|XP_033155054.1|DMAU	LOC6530765|XP_002091653.1|DYAK
OG0004914	LOC117137629|XP_033155051.1|DMAU	LOC6530758|XP_002091648.2|DYAK
OG0004915	LOC117138304|XP_033156196.1|DMAU	LOC6532065|XP_002092842.1|DYAK
OG0004916	LOC117136394|XP_033153178.1|DMAU	LOC6531391|XP_002092194.1|DYAK
OG0004917	LOC117138965|XP_033156901.1|DMAU	LOC6532564|XP_002093309.2|DYAK
OG0004918	LOC117138964|XP_033156898.1|DMAU	LOC6532566|XP_002093311.1|DYAK
OG0004919	LOC117143757|XP_033164464.1|DMAU	LOC6539024|XP_039232846.1|DYAK
OG0004920	LOC117139540|XP_033157806.1|DMAU	LOC6539713|XP_002086598.1|DYAK
OG0004921	LOC117140351|XP_033159093.1|DMAU	LOC6533309|XP_039230307.1|DYAK
OG0004922	LOC117139235|XP_033157332.1|DMAU	LOC6532689|XP_002093433.2|DYAK
OG0004923	LOC117139012|XP_033156995.1|DMAU	LOC6532949|XP_002093684.1|DYAK
OG0004924	LOC117140392|XP_033159151.1|DMAU	LOC6533176|XP_002093902.1|DYAK
OG0004925	LOC117139748|XP_033158200.1|DMAU	LOC6532314|XP_002093074.1|DYAK
OG0004926	LOC117141601|XP_033161008.1|DMAU	LOC6533223|XP_002093949.1|DYAK
OG0004927	LOC117140914|XP_033159988.1|DMAU	LOC6532609|XP_015049463.1|DYAK
OG0004928	LOC117136256|XP_033152966.1|DMAU	LOC6530994|XP_015051763.1|DYAK
OG0004929	LOC117140882|XP_033159916.1|DMAU	LOC6532228|XP_015049252.1|DYAK
OG0004930	LOC117136258|XP_033152967.1|DMAU	LOC6530217|XP_002091155.2|DYAK
OG0004931	LOC117137151|XP_033154352.1|DMAU	LOC6530768|XP_002091656.1|DYAK
OG0004932	LOC117142094|XP_033161867.1|DMAU	LOC6532198|XP_002092972.2|DYAK
OG0004933	LOC117136855|XP_033153845.1|DMAU	LOC6531386|XP_002092189.1|DYAK
OG0004934	LOC117138124|XP_033155876.1|DMAU	LOC6531943|XP_002092729.1|DYAK
OG0004935	LOC117136955|XP_033153998.1|DMAU	LOC6531085|XP_002091919.1|DYAK
OG0004936	LOC117140466|XP_033159302.1|DMAU	LOC6532986|XP_002093721.1|DYAK
OG0004937	LOC117139552|XP_033157835.1|DMAU	LOC6533178|XP_039230611.1|DYAK
OG0004938	LOC117140950|XP_033160058.1|DMAU	LOC6533357|XP_002094082.1|DYAK
OG0004939	LOC117139586|XP_033157891.1|DMAU	LOC6539440|XP_039230705.1|DYAK
OG0004940	LOC117140704|XP_033159660.1|DMAU	LOC6539435|XP_039230702.1|DYAK
OG0004941	LOC117139961|XP_033158546.1|DMAU	LOC6535104|XP_015051003.2|DYAK
OG0004942	LOC117139510|XP_033157757.1|DMAU	LOC6533074|XP_002093806.1|DYAK
OG0004943	LOC117139454|XP_033157654.1|DMAU	LOC6532731|XP_002093473.1|DYAK
OG0004944	LOC117139710|XP_033158118.1|DMAU	LOC6533483|XP_002094194.2|DYAK
OG0004945	LOC117137318|XP_033154593.1|DMAU	LOC6528328|XP_002089381.1|DYAK
OG0004946	LOC117139690|XP_033158084.1|DMAU	LOC6534635|XP_002095310.1|DYAK
OG0004947	LOC117142118|XP_033161904.1|DMAU	LOC6532423|XP_002093170.1|DYAK
OG0004948	LOC117140755|XP_033159728.1|DMAU	LOC6532425|XP_002093172.1|DYAK
OG0004949	LOC117140461|XP_033159295.1|DMAU	LOC6532430|XP_002093177.2|DYAK
OG0004950	LOC117141652|XP_033161117.1|DMAU	LOC6532205|XP_015049220.2|DYAK
OG0004951	LOC117142370|XP_033162191.1|DMAU	LOC6538203|XP_002098731.1|DYAK
OG0004952	LOC117140010|XP_033158615.1|DMAU	LOC6533860|XP_002094560.1|DYAK
OG0004953	LOC117140520|XP_033159389.1|DMAU	LOC6535091|XP_002095755.1|DYAK
OG0004954	LOC117140983|XP_033160123.1|DMAU	LOC6535093|XP_002095757.2|DYAK
OG0004955	LOC117141318|XP_033160603.1|DMAU	LOC6533244|XP_002093970.1|DYAK
OG0004956	LOC117135563|XP_033151761.1|DMAU	LOC6528853|XP_002089885.1|DYAK
OG0004957	LOC117141142|XP_033160365.1|DMAU	LOC6532767|XP_002093509.2|DYAK
OG0004958	LOC117139992|XP_033158593.1|DMAU	LOC6533854|XP_002094554.1|DYAK
OG0004959	LOC117139264|XP_033157375.1|DMAU	LOC6533853|XP_039229487.1|DYAK
OG0004960	LOC117139262|XP_033157371.1|DMAU	LOC6533852|XP_002094552.2|DYAK
OG0004961	LOC117137752|XP_033155253.1|DMAU	LOC6528919|XP_002089951.1|DYAK
OG0004962	LOC117139582|XP_033157884.1|DMAU	LOC6534698|XP_002095373.1|DYAK
OG0004963	LOC117139033|XP_033157025.1|DMAU	LOC6534184|XP_002094867.2|DYAK
OG0004964	LOC117139642|XP_033157993.1|DMAU	LOC6533549|XP_002094259.1|DYAK
OG0004965	LOC117141675|XP_033161162.1|DMAU	LOC6533304|XP_002094030.1|DYAK
OG0004966	LOC117141674|XP_033161159.1|DMAU	LOC6533305|XP_002094031.1|DYAK
OG0004967	LOC117136173|XP_033152806.1|DMAU	LOC6528303|XP_002089356.1|DYAK
OG0004968	LOC117140814|XP_033159809.1|DMAU	LOC6532964|XP_002093699.3|DYAK
OG0004969	LOC117138183|XP_033155973.1|DMAU	LOC6531505|XP_002092304.1|DYAK
OG0004970	LOC117140285|XP_033159007.1|DMAU	LOC6532963|XP_039229950.1|DYAK
OG0004971	LOC117139517|XP_033157766.1|DMAU	LOC6532961|XP_039229645.1|DYAK
OG0004972	LOC117141081|XP_033160270.1|DMAU	LOC6533299|XP_002094025.1|DYAK
OG0004973	LOC117141634|XP_033161078.1|DMAU	LOC6532210|XP_002092984.1|DYAK
OG0004974	LOC117140157|XP_033158820.1|DMAU	LOC6533846|XP_002094546.1|DYAK
OG0004975	LOC117139502|XP_033157724.1|DMAU	LOC6532951|XP_002093686.1|DYAK
OG0004976	LOC117139405|XP_033157564.1|DMAU	LOC6532869|XP_002093605.2|DYAK
OG0004977	LOC117136041|XP_033152569.1|DMAU	LOC6531876|XP_002092663.1|DYAK
OG0004978	LOC117135409|XP_033151445.1|DMAU	LOC6531083|XP_002091917.1|DYAK
OG0004979	LOC117141173|XP_033160400.1|DMAU	LOC6532736|XP_002093478.1|DYAK
OG0004980	LOC117141863|XP_033161436.1|DMAU	LOC6534505|XP_002095182.3|DYAK
OG0004981	LOC117139557|XP_033157843.1|DMAU	LOC6534981|XP_002095651.1|DYAK
OG0004982	LOC117139554|XP_033157838.1|DMAU	LOC6534985|XP_002095655.1|DYAK
OG0004983	LOC117140378|XP_033159133.1|DMAU	LOC6533563|XP_002094273.1|DYAK
OG0004984	LOC117141145|XP_033160369.1|DMAU	LOC6533218|XP_002093944.3|DYAK
OG0004985	LOC117139268|XP_033157380.1|DMAU	LOC6532402|XP_039230550.1|DYAK
OG0004986	LOC117140293|XP_033159021.1|DMAU	LOC6534262|XP_002094943.2|DYAK
OG0004987	LOC117139093|XP_033157105.1|DMAU	LOC6534405|XP_039230163.1|DYAK
OG0004988	LOC117139269|XP_033157383.1|DMAU	LOC6532403|XP_002093154.2|DYAK
OG0004989	LOC117140472|XP_033159312.1|DMAU	LOC6534403|XP_002095081.1|DYAK
OG0004990	LOC117137295|XP_033154558.1|DMAU	LOC6530726|XP_002091617.1|DYAK
OG0004991	LOC117137223|XP_033154467.1|DMAU	LOC6530185|XP_002091123.1|DYAK
OG0004992	LOC117137226|XP_033154474.1|DMAU	LOC6530186|XP_002091124.1|DYAK
OG0004993	LOC117141568|XP_033160970.1|DMAU	LOC6533861|XP_002094561.1|DYAK
OG0004994	LOC117141353|XP_033160649.1|DMAU	LOC6532799|XP_002093536.1|DYAK
OG0004995	LOC117138974|XP_033156922.1|DMAU	LOC6532854|XP_039229524.1|DYAK
OG0004996	LOC117139850|XP_033158388.1|DMAU	LOC6532619|XP_002093363.1|DYAK
OG0004997	LOC117138594|XP_033156666.1|DMAU	LOC6531480|XP_002092279.1|DYAK
OG0004998	LOC117138448|XP_033156453.1|DMAU	LOC6531578|XP_002092376.1|DYAK
OG0004999	LOC117139952|XP_033158531.1|DMAU	LOC6533042|XP_039230911.1|DYAK
OG0005000	LOC117137755|XP_033155260.1|DMAU	LOC6529400|XP_002090405.1|DYAK
OG0005001	LOC117140589|XP_033159486.1|DMAU	LOC6533409|XP_002094127.1|DYAK
OG0005002	LOC117145863|XP_033167574.1|DMAU	LOC6536790|XP_002097360.1|DYAK
OG0005003	LOC117139089|XP_033157099.1|DMAU	LOC6532760|XP_002093502.1|DYAK
OG0005004	LOC117140889|XP_033159932.1|DMAU	LOC6533247|XP_002093973.1|DYAK
OG0005005	LOC117140147|XP_033158806.1|DMAU	LOC6539454|XP_002086344.2|DYAK
OG0005006	LOC117140189|XP_033158856.1|DMAU	LOC6532347|XP_015049289.1|DYAK
OG0005007	LOC117141562|XP_033160960.1|DMAU	LOC6534306|XP_002094987.2|DYAK
OG0005008	LOC117141206|XP_033160450.1|DMAU	LOC6523846|XP_039230427.1|DYAK
OG0005009	LOC117139756|XP_033158213.1|DMAU	LOC6534328|XP_002095008.1|DYAK
OG0005010	LOC117139122|XP_033157160.1|DMAU	LOC6533781|XP_002094484.1|DYAK
OG0005011	LOC117136235|XP_033152909.1|DMAU	LOC6531956|XP_002092742.1|DYAK
OG0005012	LOC117141053|XP_033160230.1|DMAU	LOC6534706|XP_039229691.1|DYAK
OG0005013	LOC117146013|XP_033167828.1|DMAU	LOC6536313|XP_002096897.1|DYAK
OG0005014	LOC117141875|XP_033161452.1|DMAU	LOC6533555|XP_002094265.1|DYAK
OG0005015	LOC117139531|XP_033157792.1|DMAU	LOC6534892|XP_002095564.2|DYAK
OG0005016	LOC117140529|XP_033159404.1|DMAU	LOC6539522|XP_002086411.2|DYAK
OG0005017	LOC117141224|XP_033160474.1|DMAU	LOC6532714|XP_039230625.1|DYAK
OG0005018	LOC117139258|XP_033157366.1|DMAU	LOC6532246|XP_002093019.1|DYAK
